
[00:00:00.000 --> 00:00:07.000]  今天我們會繼續講天堂的系列
[00:06:53.000 --> 00:07:01.000]  所以我相信這裏所說的阿伯拉罕的懷抱絕對不是天堂
[00:07:01.000 --> 00:07:04.000]  其實是一個暫時等候的地方
[00:07:04.000 --> 00:07:06.000]  這個地方其實是陰間
[00:07:06.000 --> 00:07:14.000]  無論二人不二的人的靈,舊約的人都會首先去到陰間
[00:07:14.000 --> 00:07:16.000]  陰間是什麼地方?
[00:07:16.000 --> 00:07:22.000]  其實耶穌基督他自己死後都有去到陰間
[00:07:22.000 --> 00:07:25.000]  在《史圖行傳》的二章31節
[00:07:25.000 --> 00:07:29.000]  說說基督復活說他的靈魂不撇在陰間
[00:07:29.000 --> 00:07:32.000]  他的肉體也不見扭壞
[00:07:32.000 --> 00:07:35.000]  耶穌基督死後他的身體沒有扭壞
[00:07:35.000 --> 00:07:40.000]  他的靈是有去到陰間,但沒有留在陰間
[00:07:40.000 --> 00:07:44.000]  這是《史圖行傳》二章31節告訴我們
[00:07:44.000 --> 00:07:47.000]  比特前書的三章19節也有說
[00:07:47.000 --> 00:07:53.000]  他曾經去到陰間傳道給監獄裏面的靈
[00:07:53.000 --> 00:07:58.000]  我們看到耶穌基督死後自己也有去陰間
[00:07:58.000 --> 00:08:02.000]  但有人會問陰間在哪裏?
[00:08:02.000 --> 00:08:05.000]  你始終都未答這個問題
[00:08:05.000 --> 00:08:08.000]  在馬太福音的十二章40節
[00:08:08.000 --> 00:08:10.000]  耶穌基督自己有回答
[00:08:10.000 --> 00:08:14.000]  他說:約三日三夜在大魚的腹中
[00:08:14.000 --> 00:08:18.000]  人子也要這樣三日三夜在地裏頭
[00:08:18.000 --> 00:08:22.000]  所以我相信陰間就是在地裏頭
[00:08:22.000 --> 00:08:24.000]  在地球裏面
[00:08:24.000 --> 00:08:28.000]  舊約叫陰間做Sheo這個字
[00:08:28.000 --> 00:08:30.000]  原文是希伯奈文
[00:08:30.000 --> 00:08:33.000]  新約的希臘文叫做Hades
[00:08:33.000 --> 00:08:36.000]  陰間和地獄是不同的
[00:08:36.000 --> 00:08:40.000]  陰間其實是地獄在人間
[00:08:40.000 --> 00:08:42.000]  在地球裏面
[00:08:42.000 --> 00:08:45.000]  下星期會和大家說千禧連國
[00:08:45.000 --> 00:08:49.000]  千禧連國就是天堂就是人間
[00:08:49.000 --> 00:08:52.000]  在舊天地被毀滅
[00:08:52.000 --> 00:08:54.000]  新天新地創造之前
[00:08:54.000 --> 00:08:57.000]  神容許在地上有地獄
[00:08:57.000 --> 00:09:00.000]  在人間也有天堂
[00:09:00.000 --> 00:09:06.000]  新約地獄這個名字叫做Kahenna這個字
[00:09:06.000 --> 00:09:15.000]  我們來看看究竟陰間在地裏面是怎樣
[00:09:15.000 --> 00:09:21.000]  我們知道地球是一個圓形的球狀
[00:09:21.000 --> 00:09:24.000]  它的周長有25000英里
[00:09:24.000 --> 00:09:26.000]  它的直徑是8000里
[00:09:26.000 --> 00:09:28.000]  即是說你從地球的一邊
[00:09:28.000 --> 00:09:31.000]  如果垂直去到另一邊
[00:09:31.000 --> 00:09:33.000]  是有8000里
[00:09:33.000 --> 00:09:37.000]  當中全部充滿了很多的溶岩
[00:09:37.000 --> 00:09:39.000]  很多的岩漿
[00:09:39.000 --> 00:09:40.000]  是液體
[00:09:40.000 --> 00:09:42.000]  就好像一個火壺一樣
[00:09:42.000 --> 00:09:45.000]  充滿了能力充滿了力量
[00:09:45.000 --> 00:09:50.000]  為什麼我們在表面上會這麼硬的地
[00:09:50.000 --> 00:09:53.000]  當溶岩冷卻了
[00:09:53.000 --> 00:09:55.000]  它就會硬化了
[00:09:55.000 --> 00:09:59.000]  以致我們能夠在上高居住行走
[00:09:59.000 --> 00:10:02.000]  這個就是所謂的地殼
[00:10:02.000 --> 00:10:05.000]  如果地殼是有比較薄的地方
[00:10:05.000 --> 00:10:09.000]  當裡面的溶岩壓力太大
[00:10:09.000 --> 00:10:12.000]  就會由這個比較薄的地方穿出來
[00:10:12.000 --> 00:10:15.000]  這個就是我們所熟悉的火山
[00:10:15.000 --> 00:10:18.000]  我相信陰間就在地裏面
[00:10:18.000 --> 00:10:20.000]  就好像耶穌基督所說的
[00:10:20.000 --> 00:10:24.000]  很明顯路加福音的十六章告訴我們
[00:10:24.000 --> 00:10:26.000]  二人和不二的人
[00:10:26.000 --> 00:10:28.000]  在陰間分開兩個部分
[00:10:28.000 --> 00:10:31.000]  二人的是阿伯拉罕和拉撒路
[00:10:31.000 --> 00:10:33.000]  是一個享福的地方
[00:10:33.000 --> 00:10:35.000]  但是在另外一邊
[00:10:35.000 --> 00:10:39.000]  就是給不二的人飽受折磨
[00:10:39.000 --> 00:10:42.000]  他們兩邊是被一個深淵隔開
[00:10:42.000 --> 00:10:44.000]  聖經告訴我們
[00:10:44.000 --> 00:10:46.000]  這個深淵又是什麼呢
[00:10:46.000 --> 00:10:50.000]  我相信這個深淵就是通到無底坑的地方
[00:10:50.000 --> 00:10:52.000]  在聖經裡面有告訴我們
[00:10:52.000 --> 00:10:55.000]  有一樣東西叫做無底坑
[00:10:55.000 --> 00:10:57.000]  在聖經裡面多次提到
[00:10:57.000 --> 00:10:59.000]  尤其是在啟示錄裡面
[00:10:59.000 --> 00:11:01.000]  出現了有七次
[00:11:01.000 --> 00:11:04.000]  在啟示錄的九章1-12節
[00:11:04.000 --> 00:11:07.000]  告訴我們在末世的時候
[00:11:07.000 --> 00:11:09.000]  在無底坑是有鬼魔走出來
[00:11:09.000 --> 00:11:11.000]  遺害這個世界
[00:11:11.000 --> 00:11:14.000]  在啟示錄的十一章7-8節
[00:11:14.000 --> 00:11:16.000]  說末世的時候
[00:11:16.000 --> 00:11:20.000]  的基督壽會從無底坑走出來
[00:11:20.000 --> 00:11:24.000]  和兩個見證人來征戰
[00:11:24.000 --> 00:11:26.000]  在啟示錄的二十章
[00:11:26.000 --> 00:11:29.000]  說在千禧連國的開始
[00:11:29.000 --> 00:11:33.000]  撒旦會被暫時捆綁在無底坑裡面
[00:11:33.000 --> 00:11:35.000]  到一千年完了
[00:11:35.000 --> 00:11:37.000]  他才會被釋放出來
[00:11:37.000 --> 00:11:40.000]  他會在那個時候煽動很多人
[00:11:40.000 --> 00:11:41.000]  來當反叛神
[00:11:41.000 --> 00:11:44.000]  最後被扔進去火狐
[00:11:44.000 --> 00:11:46.000]  和地獄裡面
[00:11:46.000 --> 00:11:49.000]  在彼得後書的二章4節
[00:11:49.000 --> 00:11:50.000]  告訴我們
[00:11:50.000 --> 00:11:54.000]  無底坑要來困住墮落的天使
[00:11:54.000 --> 00:11:56.000]  就是天使犯了罪
[00:11:56.000 --> 00:11:58.000]  彼得後書的二章4節說
[00:11:58.000 --> 00:12:00.000]  就是天使犯了罪
[00:12:00.000 --> 00:12:02.000]  神也沒有寬容
[00:12:02.000 --> 00:12:04.000]  曾把他們丟在地獄
[00:12:04.000 --> 00:12:08.000]  交給黑暗坑中等候審判
[00:12:08.000 --> 00:12:12.000]  我相信這個黑暗的坑中就是無底坑
[00:12:12.000 --> 00:12:15.000]  耶穌基督如果我們記得
[00:12:15.000 --> 00:12:17.000]  在馬太福音的第八章
[00:12:17.000 --> 00:12:20.000]  是醫好了兩個被鬼附的人
[00:12:20.000 --> 00:12:22.000]  那兩隻鬼走出來之後
[00:12:22.000 --> 00:12:24.000]  他們問耶穌基督
[00:12:24.000 --> 00:12:25.000]  他說神的兒子
[00:12:25.000 --> 00:12:27.000]  我們與你有什麼相干
[00:12:27.000 --> 00:12:29.000]  事後還沒有道
[00:12:29.000 --> 00:12:33.000]  你就想這裡來叫我們受苦嗎
[00:12:33.000 --> 00:12:35.000]  這兩隻鬼魔說
[00:12:35.000 --> 00:12:36.000]  事後都未到
[00:12:36.000 --> 00:12:38.000]  你叫我們受苦
[00:12:38.000 --> 00:12:40.000]  很明顯他們知道
[00:12:40.000 --> 00:12:44.000]  他們將來會被扔進去無底坑裡面
[00:12:44.000 --> 00:12:46.000]  所以我們看到
[00:12:46.000 --> 00:12:49.000]  無底坑的通道就是
[00:12:49.000 --> 00:12:53.000]  將異人和不異的人的陰間分開
[00:12:53.000 --> 00:12:55.000]  你說這個無底坑在哪裡
[00:12:55.000 --> 00:12:57.000]  為什麼叫無底坑
[00:12:57.000 --> 00:12:59.000]  在地球裡面
[00:12:59.000 --> 00:13:03.000]  只有一個地方可以配稱為無底坑
[00:13:03.000 --> 00:13:05.000]  你從地球的一邊
[00:13:05.000 --> 00:13:07.000]  挖個洞走進去地球的中心
[00:13:07.000 --> 00:13:10.000]  當你去到最中心的地方
[00:13:10.000 --> 00:13:12.000]  你再向前挖的時候
[00:13:12.000 --> 00:13:14.000]  你就會在另外一邊出來
[00:13:14.000 --> 00:13:17.000]  所以地球的中心就是最深
[00:13:17.000 --> 00:13:20.000]  可以說是無底坑的地方
[00:13:20.000 --> 00:13:23.000]  而通往無底坑的道路
[00:13:23.000 --> 00:13:26.000]  這個深淵就是隔開了陰間
[00:13:26.000 --> 00:13:30.000]  異人和不異人所居住的地方
[00:13:30.000 --> 00:13:32.000]  有人會問
[00:13:32.000 --> 00:13:34.000]  為什麼這麼奇怪
[00:13:34.000 --> 00:13:37.000]  你說不異的人就在陰間
[00:13:37.000 --> 00:13:40.000]  為什麼異人都會去到陰間
[00:13:40.000 --> 00:13:42.000]  來等候
[00:13:42.000 --> 00:13:44.000]  這個我和大家
[00:13:44.000 --> 00:13:47.000]  在這裡說以筆所書的時候
[00:13:47.000 --> 00:13:50.000]  也和大家提過這一節的經文
[00:13:50.000 --> 00:13:53.000]  以筆所書的四章八節
[00:13:53.000 --> 00:13:54.000]  經文說
[00:13:54.000 --> 00:13:55.000]  所以他說
[00:13:55.000 --> 00:13:57.000]  他升上高天的時候
[00:13:57.000 --> 00:14:01.000]  老了許多夫老把上次給了人
[00:14:01.000 --> 00:14:04.000]  這個是新譯本的翻譯
[00:14:04.000 --> 00:14:06.000]  翻譯得比較正確
[00:14:06.000 --> 00:14:08.000]  如果你讀和合本的
[00:14:08.000 --> 00:14:09.000]  就沒有那麼正確
[00:14:09.000 --> 00:14:13.000]  將這個夫老翻譯成為仇敵
[00:14:13.000 --> 00:14:16.000]  夫老是比較好的翻譯
[00:14:16.000 --> 00:14:19.000]  另外去到四章九節以筆所書
[00:14:19.000 --> 00:14:21.000]  也有更詳細的解釋
[00:14:21.000 --> 00:14:22.000]  就是說
[00:14:22.000 --> 00:14:26.000]  既說升上豈不是先降在地下
[00:14:26.000 --> 00:14:28.000]  意思就是說
[00:14:28.000 --> 00:14:31.000]  耶穌基督降在地裡
[00:14:31.000 --> 00:14:35.000]  然後帶領許多夫老升上高天
[00:14:35.000 --> 00:14:39.000]  其實這節的經文是引用詩篇的68篇
[00:14:39.000 --> 00:14:40.000]  第18節
[00:14:40.000 --> 00:14:43.000]  是講到古代的以色列王
[00:14:43.000 --> 00:14:44.000]  當他們去出征
[00:14:44.000 --> 00:14:47.000]  打勝他們的敵人的時候
[00:14:47.000 --> 00:14:50.000]  他們是會將被夫老的以色列士兵
[00:14:50.000 --> 00:14:51.000]  救回來
[00:14:51.000 --> 00:14:53.000]  這些就是所謂的夫老
[00:14:53.000 --> 00:14:56.000]  他們就會帶領這些夫老
[00:14:56.000 --> 00:14:57.000]  就是以色列的士兵
[00:14:57.000 --> 00:15:01.000]  一起和他們升上石安山
[00:15:01.000 --> 00:15:04.000]  我們知道聖殿和皇宮
[00:15:04.000 --> 00:15:06.000]  都是石安山的上高
[00:15:06.000 --> 00:15:08.000]  所以這裡是告訴我們
[00:15:08.000 --> 00:15:11.000]  耶穌基督曾經去到陰間
[00:15:11.000 --> 00:15:13.000]  我剛才說到三日三夜
[00:15:13.000 --> 00:15:16.000]  是傳道給監獄裡面的靈魂聽
[00:15:16.000 --> 00:15:20.000]  還有帶領了夫老
[00:15:20.000 --> 00:15:23.000]  就是在地裡陰間的二人
[00:15:23.000 --> 00:15:26.000]  和他一起升上高天
[00:15:26.000 --> 00:15:28.000]  也是因為這樣
[00:15:28.000 --> 00:15:31.000]  所以我們新約的人死了之後
[00:15:31.000 --> 00:15:35.000]  我們能夠直接靈魂去到與神同在
[00:15:35.000 --> 00:15:37.000]  現在舊約的二人
[00:15:37.000 --> 00:15:40.000]  已經他們的靈魂與神同在
[00:15:40.000 --> 00:15:43.000]  我們怎知道我們新約的人死了
[00:15:43.000 --> 00:15:45.000]  立刻會與神同在
[00:15:45.000 --> 00:15:49.000]  在《路加福音》的23章43節
[00:15:49.000 --> 00:15:50.000]  如果你記得的話
[00:15:50.000 --> 00:15:53.000]  是耶穌基督被聽十字架
[00:15:53.000 --> 00:15:55.000]  當時是有一個大盜
[00:15:55.000 --> 00:15:56.000]  和他一起聽十字架
[00:15:56.000 --> 00:15:58.000]  他叫耶穌基督
[00:15:58.000 --> 00:16:00.000]  在德國的時候要紀念他
[00:16:00.000 --> 00:16:02.000]  耶穌基督就跟他說
[00:16:02.000 --> 00:16:03.000]  我實在告訴你
[00:16:03.000 --> 00:16:06.000]  今天你要和我在下完了
[00:16:06.000 --> 00:16:09.000]  所以所有新約的人
[00:16:09.000 --> 00:16:12.000]  由耶穌基督死了三日復活
[00:16:12.000 --> 00:16:15.000]  把陰間的二人帶上天堂之後
[00:16:15.000 --> 00:16:18.000]  所有新約接受耶穌基督的人
[00:16:18.000 --> 00:16:21.000]  我們的靈魂都會立刻與主同在
[00:16:21.000 --> 00:16:23.000]  今天的經文就是
[00:16:23.000 --> 00:16:26.000]  《希伯來書》的12章23節
[00:16:26.000 --> 00:16:27.000]  我們說到
[00:16:27.000 --> 00:16:29.000]  在樹生耶路撒冷
[00:16:29.000 --> 00:16:31.000]  在天堂有審判眾人的神
[00:16:31.000 --> 00:16:35.000]  和被成全之二人的靈魂
[00:16:35.000 --> 00:16:38.000]  什麼叫做被成全二人的靈魂
[00:16:38.000 --> 00:16:40.000]  成全這個字就是完美
[00:16:40.000 --> 00:16:43.000]  我們每個人接受耶穌基督的人
[00:16:43.000 --> 00:16:46.000]  死了之後都會有完美的靈
[00:16:46.000 --> 00:16:49.000]  能夠永遠與神同在
[00:16:49.000 --> 00:16:52.000]  你說不接受耶穌基督新約的人
[00:16:52.000 --> 00:16:57.000]  他們一樣會去到陰間來等候
[00:16:57.000 --> 00:17:01.000]  那你說他們等候什麼
[00:17:01.000 --> 00:17:03.000]  聖經也有解釋
[00:17:03.000 --> 00:17:06.000]  在啟示六的20章13節
[00:17:06.000 --> 00:17:09.000]  「為於是海交出其中的死人
[00:17:09.000 --> 00:17:12.000]  死亡和陰間也交出其中的死人
[00:17:12.000 --> 00:17:16.000]  他們都照各人所行的受審判」
[00:17:16.000 --> 00:17:21.000]  「有一日所有陰間裡的靈魂都會被交出來
[00:17:21.000 --> 00:17:24.000]  他們會去到大白寶座的面前
[00:17:24.000 --> 00:17:27.000]  他們會得到一樣有復活的身體
[00:17:27.000 --> 00:17:29.000]  然後他們會被審判
[00:17:29.000 --> 00:17:34.000]  他們會被扔進火壺和地獄裡」
[00:17:34.000 --> 00:17:37.000]  在等候的過程當中
[00:17:37.000 --> 00:17:39.000]  這群不接受神的人
[00:17:39.000 --> 00:17:42.000]  會在陰間受到折磨
[00:17:42.000 --> 00:17:45.000]  他們都會想到有很多機會
[00:17:45.000 --> 00:17:48.000]  他們在世上有很多人和他們傳福音
[00:17:48.000 --> 00:17:50.000]  但他們始終都沒有接受
[00:17:50.000 --> 00:17:53.000]  很可惜
[00:17:53.000 --> 00:17:56.000]  綜合我剛才所說的
[00:17:56.000 --> 00:18:02.000]  陰間就是一個給舊弱的異人和不異人
[00:18:02.000 --> 00:18:05.000]  暫時居住的地方
[00:18:05.000 --> 00:18:07.000]  所有人死後
[00:18:07.000 --> 00:18:08.000]  我剛才說過
[00:18:08.000 --> 00:18:11.000]  身體都會塵歸塵,土歸土
[00:18:11.000 --> 00:18:15.000]  但舊弱的異人和不異人的靈
[00:18:15.000 --> 00:18:19.000]  他們都會暫時去到一個地方叫陰間
[00:18:19.000 --> 00:18:21.000]  而這個是分開了兩邊
[00:18:21.000 --> 00:18:23.000]  一邊是給異人的靈
[00:18:23.000 --> 00:18:26.000]  一邊是給不異人的靈居住
[00:18:26.000 --> 00:18:29.000]  中間有一條深坑是通往無底坑
[00:18:29.000 --> 00:18:32.000]  而當耶穌基督死後
[00:18:32.000 --> 00:18:35.000]  他到陰間將異人的靈
[00:18:35.000 --> 00:18:38.000]  那些呼嚨帶到天上
[00:18:38.000 --> 00:18:40.000]  永遠與神同在
[00:18:40.000 --> 00:18:41.000]  由那時開始
[00:18:41.000 --> 00:18:43.000]  所有接受耶穌基督的人
[00:18:43.000 --> 00:18:47.000]  死後都會立刻有完美的靈
[00:18:47.000 --> 00:18:50.000]  去到天上與神同在
[00:18:50.000 --> 00:18:52.000]  而不接受的呢?
[00:18:52.000 --> 00:18:54.000]  無論新弱舊弱的人的靈
[00:18:54.000 --> 00:18:58.000]  都會在陰間繼續等候
[00:18:58.000 --> 00:19:00.000]  去到末世
[00:19:00.000 --> 00:19:01.000]  耶穌基督再次回來
[00:19:01.000 --> 00:19:03.000]  有大白寶座的審判
[00:19:03.000 --> 00:19:07.000]  然後會扔進火狐和地獄的裡面
[00:19:07.000 --> 00:19:10.000]  有一件事要和大家說的就是
[00:19:10.000 --> 00:19:12.000]  陰間不是煉獄
[00:19:12.000 --> 00:19:16.000]  因為有路加風陰的第十六章的教導
[00:19:16.000 --> 00:19:17.000]  有很多人認為
[00:19:17.000 --> 00:19:20.000]  是有煉獄這個神學觀
[00:19:20.000 --> 00:19:25.000]  天主教就是持守有這樣的觀點的宗教
[00:19:25.000 --> 00:19:30.000]  他們相信所有在神恩典之下死了的人
[00:19:30.000 --> 00:19:32.000]  如果他不是聖傑
[00:19:32.000 --> 00:19:34.000]  如果他還是有很多罪的話
[00:19:34.000 --> 00:19:39.000]  他們可以去到煉獄來結靜
[00:19:39.000 --> 00:19:42.000]  結靜之後他們是能夠去到天堂
[00:19:42.000 --> 00:19:46.000]  但是這個不是聖經的教導
[00:19:46.000 --> 00:19:49.000]  我們看到才主去到的地方
[00:19:49.000 --> 00:19:52.000]  是一個被未悔改的人去的地方
[00:19:52.000 --> 00:19:56.000]  絕對不是在神恩典之下
[00:19:56.000 --> 00:20:00.000]  可以說他們是在神的怒氣之下
[00:20:00.000 --> 00:20:02.000]  這個也是原因
[00:20:02.000 --> 00:20:05.000]  為什麼才主要求阿伯拉罕
[00:20:05.000 --> 00:20:09.000]  要送拉撒路和他五個兄弟來傳福音
[00:20:09.000 --> 00:20:11.000]  希望他們能夠悔改
[00:20:11.000 --> 00:20:14.000]  在路加風陰的十六章三十節
[00:20:14.000 --> 00:20:18.000]  若有一個從死裡復活的到他們那裡去
[00:20:18.000 --> 00:20:21.000]  他們必要悔改
[00:20:21.000 --> 00:20:25.000]  其實這裡看起來是在說拉撒路
[00:20:25.000 --> 00:20:28.000]  如果拉撒路能夠是死了之後
[00:20:28.000 --> 00:20:32.000]  能夠去到他五個兄弟那裡和他們傳福音
[00:20:32.000 --> 00:20:34.000]  他們一定會悔改
[00:20:34.000 --> 00:20:37.000]  但我相信這裡也有一個更加深的意思
[00:20:37.000 --> 00:20:39.000]  死裡復活的是誰?
