
[00:00:00.000 --> 00:00:04.520]  各位電視節目平安
[00:06:21.360 --> 00:06:25.360]  更加凡言繼續不斷生養眾多
[00:06:25.360 --> 00:06:27.360]  埃及人因為這樣的緣故
[00:06:27.360 --> 00:06:30.360]  就為以色列人受煩了
[00:06:30.360 --> 00:06:34.360]  埃及人嚴嚴的強迫他們做工
[00:06:34.360 --> 00:06:38.360]  使得他們是因為工而生活痛苦
[00:06:38.360 --> 00:06:42.360]  無論是和泥或是鑽石
[00:06:42.360 --> 00:06:45.360]  是做田間各種工
[00:06:45.360 --> 00:06:50.360]  埃及人都嚴嚴的待他們
[00:06:50.360 --> 00:06:52.360]  我們看到這裡
[00:06:52.360 --> 00:06:56.360]  埃及人很清楚看到這個民族
[00:06:56.360 --> 00:06:58.360]  不是他們自己的民族
[00:06:58.360 --> 00:07:01.360]  第二 約瑟死了之後
[00:07:01.360 --> 00:07:05.360]  以色列人的保護傘已經沒有了
[00:07:05.360 --> 00:07:09.360]  而這個法老就開始想到自己
[00:07:09.360 --> 00:07:12.360]  又想到這些以色列人
[00:07:12.360 --> 00:07:14.360]  以前是受到優待
[00:07:14.360 --> 00:07:16.360]  這是不錯的
[00:07:16.360 --> 00:07:18.360]  但他看到一樣東西
[00:07:18.360 --> 00:07:21.360]  就是埃及人的生養
[00:07:21.360 --> 00:07:25.360]  是比不上以色列人的生養那麼多
[00:07:25.360 --> 00:07:28.360]  當他看到以色列人是越來越多
[00:07:28.360 --> 00:07:30.360]  越來越昌盛
[00:07:30.360 --> 00:07:32.360]  而且越來越強盛
[00:07:32.360 --> 00:07:33.360]  所謂強盛
[00:07:33.360 --> 00:07:35.360]  不只是人多那麼簡單
[00:07:35.360 --> 00:07:39.360]  而是說他們各方面的學術
[00:07:39.360 --> 00:07:42.360]  他們的技能 智慧 創作力
[00:07:42.360 --> 00:07:44.360]  他們建造的東西
[00:07:44.360 --> 00:07:48.360]  各方面都比埃及人勝一籌
[00:07:48.360 --> 00:07:54.360]  甚至這裡說的是遍滿了各國的地方
[00:07:54.360 --> 00:08:01.360]  可以看到埃及人是有理由開始感到憂慮
[00:08:01.360 --> 00:08:05.360]  因為當時一個不認識約瑟的新皇兄
[00:08:05.360 --> 00:08:13.360]  他就開始為自己的國家埃及擔心
[00:08:13.360 --> 00:08:15.360]  擔心的是第一
[00:08:15.360 --> 00:08:20.360]  這些以色列的百姓比我們還要多
[00:08:20.360 --> 00:08:24.360]  生養增長比我們還要快
[00:08:24.360 --> 00:08:26.360]  還有他比我們強盛
[00:08:26.360 --> 00:08:37.360]  那方面你可以說最有學識最有智慧最高級的各樣東西都被他們霸佔
[00:08:37.360 --> 00:08:44.360]  這讓我想到第二次世界大戰之前的德國
[00:08:44.360 --> 00:08:48.360]  在當時的德國你可以這樣說
[00:08:48.360 --> 00:08:53.360]  那些最高級的級別的東西
[00:08:53.360 --> 00:09:01.360]  大學的教授 法律的學者 醫生 科學家
[00:09:01.360 --> 00:09:06.360]  各方面以色列人佔大半
[00:09:06.360 --> 00:09:11.360]  在那些高位上的以色列人佔了大半
[00:09:11.360 --> 00:09:16.360]  做生意以色列人特別聰明
[00:09:16.360 --> 00:09:18.360]  做生意特別成功
[00:09:18.360 --> 00:09:24.360]  是因為這個原因經濟被控制在猶太人手上
[00:09:24.360 --> 00:09:30.360]  第三他們生養比較多
[00:09:30.360 --> 00:09:39.360]  所以在當時來說他們有一個優生族
[00:09:39.360 --> 00:09:44.360]  日以晚的民族才是最優秀的民族
[00:09:44.360 --> 00:09:49.360]  但問題是騎著他們的民族就是猶太民族
[00:09:49.360 --> 00:09:51.360]  比他們更加優秀
[00:09:51.360 --> 00:09:54.360]  他們如何能夠打破這個問題
[00:09:54.360 --> 00:09:58.360]  使人們不再比較呢
[00:09:58.360 --> 00:10:04.360]  他們就要將以色列人殺滅正盡
[00:10:04.360 --> 00:10:08.360]  因為這樣接下來的集中營
[00:10:08.360 --> 00:10:15.360]  接下來的毒氣室一樣一樣循序漸進
[00:10:15.360 --> 00:10:17.360]  就加在猶太人身上
[00:10:17.360 --> 00:10:22.360]  他們的目的就是要將經濟再一次拿回自己的手
[00:10:22.360 --> 00:10:27.360]  將各種不同的權位拿回自己的手
[00:10:27.360 --> 00:10:32.360]  將各種不同的影響力拿回德國人的手裡
[00:10:32.360 --> 00:10:35.360]  日以晚民族的手裡
[00:10:35.360 --> 00:10:37.360]  是因為這樣的緣故
[00:10:37.360 --> 00:10:43.360]  逐步出現種族滅絕的手法
[00:10:43.360 --> 00:10:47.360]  但當時的埃及人還沒去到那麼盡
[00:10:47.360 --> 00:10:54.360]  他們只想自己起碼不用被他們爬頭爬得那麼多
[00:10:54.360 --> 00:10:57.360]  起碼能夠追上來
[00:10:57.360 --> 00:11:01.360]  所以這樣第十節
[00:11:01.360 --> 00:11:07.360]  法老說內霸讓我們D考的代他們D考
[00:11:07.360 --> 00:11:12.360]  就是我們做了都不要讓人知道不留痕跡
[00:11:12.360 --> 00:11:18.360]  不要讓人知道我們用心是差的
[00:11:18.360 --> 00:11:20.360]  我們是循序漸進
[00:11:20.360 --> 00:11:23.360]  逐步逐步拿回那些權
[00:11:23.360 --> 00:11:25.360]  拿回那些位置
[00:11:25.360 --> 00:11:32.360]  拿回最主要的各種不同的領導等等
[00:11:32.360 --> 00:11:35.360]  為什麼這樣呢?
[00:11:35.360 --> 00:11:37.360]  因為他們害怕他們多了上來的時候
[00:11:37.360 --> 00:11:39.360]  萬一將來有戰爭的時候
[00:11:39.360 --> 00:11:47.360]  這些猶太人就會聯合埃及的仇敵來打他們
[00:11:47.360 --> 00:11:50.360]  然後就會離開他們
[00:11:50.360 --> 00:11:54.360]  為什麼他們那麼怕打呢?
[00:11:54.360 --> 00:11:58.360]  因為這涉及到整個國家的安全有關
[00:11:58.360 --> 00:12:01.360]  既然是這樣就讓他們離開吧
[00:12:01.360 --> 00:12:03.360]  為什麼那麼怕他們離開呢?
[00:12:03.360 --> 00:12:05.360]  因為很簡單
[00:12:05.360 --> 00:12:08.360]  他們需要用猶太人的智慧
[00:12:08.360 --> 00:12:10.360]  需要用猶太人的知識
[00:12:10.360 --> 00:12:13.360]  需要用猶太人各種不同的技能
[00:12:13.360 --> 00:12:16.360]  讓自己的國家強盛
[00:12:16.360 --> 00:12:18.360]  這是他們的目的
[00:12:18.360 --> 00:12:21.360]  目的就是我利用你的時間你就讓我利用
[00:12:21.360 --> 00:12:24.360]  我不利用你的時間你就不要搞事
[00:12:24.360 --> 00:12:26.360]  希望是這樣
[00:12:26.360 --> 00:12:28.360]  11節
[00:12:28.360 --> 00:12:33.360]  於是埃及人就派監工管轄他們
[00:12:33.360 --> 00:12:35.360]  用奴役虎待他們
[00:12:35.360 --> 00:12:39.360]  他們為法老建造駐火城
[00:12:39.360 --> 00:12:42.360]  就是比東和蘭塞
[00:12:42.360 --> 00:12:49.360]  這個地方可能是接續弱勢以前為法老所做的事
[00:12:49.360 --> 00:12:52.360]  大家都記得七年的豐收年
[00:12:52.360 --> 00:12:54.360]  七年的災年
[00:12:54.360 --> 00:12:56.360]  他就跟法老說
[00:12:56.360 --> 00:13:00.360]  法老啊 你接下來會有七年的豐年
[00:13:00.360 --> 00:13:04.360]  豐年的時候不要有你就用
[00:13:04.360 --> 00:13:05.360]  用到盡
[00:13:05.360 --> 00:13:08.360]  因為接著有七年的荒年
[00:13:08.360 --> 00:13:13.360]  這個荒年比豐收的時候更加厲害
[00:13:13.360 --> 00:13:16.360]  會吃掉你以前傳下來的東西
[00:13:16.360 --> 00:13:19.360]  沒得剩 炸都沒得剩
[00:13:19.360 --> 00:13:23.360]  因為這樣 法老就說我們怎樣做呢
[00:13:23.360 --> 00:13:25.360]  他就鼓勵他們
[00:13:25.360 --> 00:13:36.360]  你要在各個不同的地方廣建做儲貨的城堡
[00:13:36.360 --> 00:13:38.360]  儲貨的貨倉
[00:13:38.360 --> 00:13:43.360]  就是將你豐收的時候多了的糧食儲在裏面
[00:13:43.360 --> 00:13:48.360]  然後用的時候就先用最舊的
[00:13:48.360 --> 00:13:51.360]  然後最新的就不斷放在那裏
[00:13:51.360 --> 00:13:54.360]  因為將來失收的時候
[00:13:54.360 --> 00:13:59.360]  全地的百姓甚至連外地的百姓
[00:13:59.360 --> 00:14:04.360]  都需要依賴儲在那裏的貨來生活
[00:14:04.360 --> 00:14:07.360]  最後是因為這樣
[00:14:07.360 --> 00:14:12.360]  法老都想到我們現在就要有這麼多貨倉
[00:14:12.360 --> 00:14:15.360]  得這麼多貨倉 先建了它
[00:14:15.360 --> 00:14:17.360]  因為以前的都不夠了
[00:14:17.360 --> 00:14:18.360]  是要再建
[00:14:18.360 --> 00:14:24.360]  所以就在北東和南塞的地方廣建這些貨倉
[00:14:24.360 --> 00:14:27.360]  但是他們發覺到
[00:14:27.360 --> 00:14:29.360]  越是苦待他們
[00:14:29.360 --> 00:14:32.360]  他們就越發沾多
[00:14:32.360 --> 00:14:34.360]  更加的繁衍
[00:14:34.360 --> 00:14:36.360]  就是說生養更多
[00:14:36.360 --> 00:14:40.360]  生殖率比埃及人更多
[00:14:40.360 --> 00:14:42.360]  埃及人就因為這樣的緣故
[00:14:42.360 --> 00:14:44.360]  為以色列人受煩
[00:14:44.360 --> 00:14:46.360]  然後他們再進一步
[00:14:46.360 --> 00:14:50.360]  他們就嚴厲的強迫以色列人來做OT
[00:14:50.360 --> 00:14:54.360]  令到他們因為苦工而生活痛苦
[00:14:54.360 --> 00:14:57.360]  所以無論是和禮、做磚
[00:14:57.360 --> 00:14:59.360]  或者是田間各樣的工
[00:14:59.360 --> 00:15:00.360]  一切的工
[00:15:00.360 --> 00:15:03.360]  埃及人都嚴嚴對待他們
[00:15:03.360 --> 00:15:06.360]  用高壓的方式
[00:15:06.360 --> 00:15:07.360]  要他們交到貨
[00:15:07.360 --> 00:15:09.360]  交不到貨就打
[00:15:09.360 --> 00:15:11.360]  這個就是他們的方式
[00:15:11.360 --> 00:15:13.360]  他們以為這樣待他們
[00:15:13.360 --> 00:15:15.360]  他們就沒有機會再生育
[00:15:15.360 --> 00:15:17.360]  但是想不到以色列人
[00:15:17.360 --> 00:15:20.360]  他們繼續不斷地生養更多
[00:15:20.360 --> 00:15:23.360]  好了 這一招搞不定
[00:15:23.360 --> 00:15:27.360]  法老王就出第二招
[00:15:27.360 --> 00:15:30.360]  第二招是什麼呢?
[00:15:30.360 --> 00:15:33.360]  就是他看到這一招
[00:15:33.360 --> 00:15:37.360]  無法壓止以色列人的出生率
[00:15:37.360 --> 00:15:41.360]  最後他就決定
[00:15:41.360 --> 00:15:45.360]  叫收生婆、接生的人
[00:15:45.360 --> 00:15:47.360]  告訴他們
[00:15:47.360 --> 00:15:51.360]  看到以色列人的男孩出生
[00:15:51.360 --> 00:15:54.360]  一出生就弄死他們
[00:15:54.360 --> 00:15:56.360]  不要讓他們生存
[00:15:56.360 --> 00:15:59.360]  甚至還沒出生就弄死他們
[00:15:59.360 --> 00:16:02.360]  這一招好絕
[00:16:02.360 --> 00:16:04.360]  十五節
[00:16:04.360 --> 00:16:09.360]  埃及王又對希伯來的接生婆
[00:16:09.360 --> 00:16:13.360]  一個名叫斯芬拉
[00:16:13.360 --> 00:16:16.360]  原文是美麗
[00:16:16.360 --> 00:16:19.360]  另一個叫普亞
[00:16:19.360 --> 00:16:22.360]  普亞原文希伯來文是光輝
[00:16:22.360 --> 00:16:24.360]  然後對他們說
[00:16:24.360 --> 00:16:27.360]  你們要為希伯來婦人接生
[00:16:27.360 --> 00:16:28.360]  臨盆的時候要注意
[00:16:28.360 --> 00:16:31.360]  如果是男的就殺了他
[00:16:31.360 --> 00:16:34.360]  如果是女的就讓他生存
[00:16:34.360 --> 00:16:36.360]  為什麼會這樣呢?
[00:16:36.360 --> 00:16:40.360]  因為他們怕以色列未來那些男的
[00:16:40.360 --> 00:16:45.360]  那種勞動力、領導各方面的東西
[00:16:45.360 --> 00:16:50.360]  是完全霸佔了整個埃及地
[00:16:50.360 --> 00:16:56.360]  他感覺到埃及人和以色列人是比不上的
[00:16:56.360 --> 00:16:58.360]  所以就先殺了人
[00:16:58.360 --> 00:17:01.360]  令他們沒有下一代
[00:17:01.360 --> 00:17:03.360]  但很可惜
[00:17:03.360 --> 00:17:05.360]  一章十七節
[00:17:05.360 --> 00:17:08.360]  但是接生婆敬畏神
[00:17:08.360 --> 00:17:12.360]  不照埃及王的吩咐去做
[00:17:12.360 --> 00:17:15.360]  讓男孩子繼續活著
[00:17:15.360 --> 00:17:18.360]  埃及王就照那些接生婆來
[00:17:18.360 --> 00:17:19.360]  對他們說
[00:17:19.360 --> 00:17:21.360]  你們為什麼做這件事
[00:17:21.360 --> 00:17:24.360]  讓那些以色列男孩繼續活下去呢?
[00:17:24.360 --> 00:17:27.360]  他們就對法老說
[00:17:27.360 --> 00:17:31.360]  因為希伯來人的婦人和埃及的婦人不同
[00:17:31.360 --> 00:17:34.360]  希伯來人的婦人強壯
[00:17:34.360 --> 00:17:36.360]  我們都還沒到
[00:17:36.360 --> 00:17:38.360]  她已經生了
[00:17:38.360 --> 00:17:39.360]  所以沒辦法了
[00:17:39.360 --> 00:17:41.360]  下不了手了
[00:17:41.360 --> 00:17:45.360]  就是因為這些接生婆
[00:17:45.360 --> 00:17:49.360]  他們有一種善良的心
[00:17:49.360 --> 00:17:52.360]  是不想要殺那些成人仔
[00:17:52.360 --> 00:17:54.360]  所以因為這樣的緣故
[00:17:54.360 --> 00:17:58.360]  盡量不配合法老的命令
[00:17:58.360 --> 00:18:02.360]  令以色列人所有的生育
[00:18:02.360 --> 00:18:05.360]  可以平安來到這個世界
[00:18:05.360 --> 00:18:09.360]  就是因為他們這種敬畏神的心
[00:18:09.360 --> 00:18:13.360]  一章二十節和二十一節
[00:18:13.360 --> 00:18:15.360]  神恩代接生婆
[00:18:15.360 --> 00:18:20.360]  以色列人增多起來極其強盛
[00:18:20.360 --> 00:18:22.360]  接生婆就是因為敬畏神
[00:18:22.360 --> 00:18:26.360]  神就叫他們成家立室
[00:18:26.360 --> 00:18:28.360]  他們都可以結婚
[00:18:28.360 --> 00:18:29.360]  他們都可以生育
[00:18:29.360 --> 00:18:31.360]  換句話來說
[00:18:31.360 --> 00:18:32.360]  你對人好
[00:18:32.360 --> 00:18:34.360]  神就對你好
[00:18:34.360 --> 00:18:39.360]  這是神的命定的一種原則
[00:18:39.360 --> 00:18:40.360]  好了
[00:18:40.360 --> 00:18:43.360]  這一招不行
[00:18:43.360 --> 00:18:46.360]  法老又想什麼招數呢?
[00:18:46.360 --> 00:18:49.360]  到了二十二節開始
[00:18:49.360 --> 00:18:52.360]  法老就給一個更絕的
[00:18:52.360 --> 00:18:56.360]  滅絕種族的一個這樣的招數
[00:18:56.360 --> 00:18:58.360]  這一招是怎樣呢?
[00:18:58.360 --> 00:19:01.360]  法老就吩咐他的眾百姓
[00:19:01.360 --> 00:19:05.360]  把所生的每一個以色列的男孩
[00:19:05.360 --> 00:19:08.360]  都要扔到尼羅河裡
[00:19:08.360 --> 00:19:10.360]  任由他們自生自滅
[00:19:10.360 --> 00:19:13.360]  你扔到尼羅河裡
[00:19:13.360 --> 00:19:16.360]  小朋友用屁股扔下去
[00:19:16.360 --> 00:19:18.360]  怎麼可能不死呢?
[00:19:18.360 --> 00:19:20.360]  一定死的
[00:19:20.360 --> 00:19:25.360]  但是就讓所有的女孩子存活
[00:19:25.360 --> 00:19:26.360]  為什麼要這樣呢?
[00:19:26.360 --> 00:19:29.360]  因為可以幫他們做婢女
[00:19:29.360 --> 00:19:30.360]  做各種的事情
[00:19:30.360 --> 00:19:33.360]  甚至可以讓他們發
[00:19:33.360 --> 00:19:34.360]  你可以這麼說
[00:19:34.360 --> 00:19:37.360]  繼續不斷發洩他們的性慾
[00:19:37.360 --> 00:19:40.360]  二章第一節
[00:19:40.360 --> 00:19:42.360]  有一個利未家的人
[00:19:42.360 --> 00:19:45.360]  娶了一個利未的女子為妻
[00:19:45.360 --> 00:19:46.360]  那個女人懷孕
[00:19:46.360 --> 00:19:50.360]  生了一個兒子極其俊美
[00:19:50.360 --> 00:19:54.360]  就將他藏了三個月
[00:19:54.360 --> 00:19:56.360]  後來不能夠再藏
[00:19:56.360 --> 00:19:58.360]  就拿了一個蒲草箱
[00:19:58.360 --> 00:20:01.360]  抹上柏油和樹脂
[00:20:01.360 --> 00:20:04.360]  將這個小孩子放在裡面
[00:20:04.360 --> 00:20:05.360]  就把這個小孩子
[00:20:05.360 --> 00:20:09.360]  擱在尼羅河邊的蘆葦中
[00:20:09.360 --> 00:20:14.360]  而這個小孩子的姐姐遠遠地看著
[00:20:14.360 --> 00:20:20.360]  要看看他的弟弟有什麼會發生呢?
[00:20:20.360 --> 00:20:22.360]  第二章第五節
[00:20:22.360 --> 00:20:27.360]  發老的女兒來到尼羅河邊洗澡
[00:20:27.360 --> 00:20:30.360]  這個當時都是一個規矩
[00:20:30.360 --> 00:20:32.360]  因為家裡沒有洗澡房
[00:20:32.360 --> 00:20:34.360]  所以他們去洗澡
[00:20:34.360 --> 00:20:35.360]  都會是一些
[00:20:35.360 --> 00:20:42.360]  當然是有個守護的皇室附近的河邊來洗澡
[00:20:42.360 --> 00:20:45.360]  他的女僕們在河邊行走
[00:20:45.360 --> 00:20:48.360]  他就看見蘆葦中的箱子
[00:20:48.360 --> 00:20:52.360]  就派了一個侍女將它拿過來
[00:20:52.360 --> 00:20:55.360]  打開箱子看見一個小孩子
[00:20:55.360 --> 00:20:58.360]  「南孩在哭」
[00:20:58.360 --> 00:21:00.360]  他就可憐她
[00:21:00.360 --> 00:21:03.360]  說這是希伯來人的小孩子
[00:21:03.360 --> 00:21:08.360]  這個孩子的姐姐遠遠地看到
[00:21:08.360 --> 00:21:13.360]  他就走過去那個地方
[00:21:13.360 --> 00:21:15.360]  對發老的女兒說
[00:21:15.360 --> 00:21:19.360]  「我去叫一個希伯來人的婦人來做奶媽」
[00:21:19.360 --> 00:21:22.360]  「看你養這個小孩子好不好」
[00:21:22.360 --> 00:21:26.360]  發老的女兒對他說
[00:21:26.360 --> 00:21:28.360]  「好!去吧!」
[00:21:28.360 --> 00:21:32.360]  最後摩西的姐姐就去
[00:21:32.360 --> 00:21:39.360]  叫了摩西的媽媽來做這個工作
[00:21:39.360 --> 00:21:44.360]  發老的女兒對著奶媽
[00:21:44.360 --> 00:21:46.360]  其實是摩西的媽媽
[00:21:46.360 --> 00:21:47.360]  對她說
[00:21:47.360 --> 00:21:50.360]  「你將這個小孩子抱去」
[00:21:50.360 --> 00:21:56.360]  「替我餵奶養大他」
[00:21:56.360 --> 00:21:58.360]  「我一定會給你工錢」
[00:21:58.360 --> 00:22:05.360]  摩西的媽媽就將這個小孩子接過去
[00:22:05.360 --> 00:22:12.360]  然後餵他養育他
[00:22:12.360 --> 00:22:13.360]  第十節
[00:22:13.360 --> 00:22:15.360]  孩子長大了
[00:22:15.360 --> 00:22:19.360]  婦人就把他帶到發老的女兒那裡
[00:22:19.360 --> 00:22:22.360]  就作了他的兒子
[00:22:22.360 --> 00:22:25.360]  他就給這個小孩子起名叫摩西
[00:22:25.360 --> 00:22:27.360]  因為他說
[00:22:27.360 --> 00:22:30.360]  「是因為我是從水裡拉出來的」
[00:22:30.360 --> 00:22:34.360]  原文的意思是「濕了出來」
[00:22:34.360 --> 00:22:36.360]  和那個差不多
[00:22:36.360 --> 00:22:42.360]  我們看到這裡整個字的發展
[00:22:42.360 --> 00:22:44.360]  你說是巧合呢?
[00:22:44.360 --> 00:22:48.360]  還是神自己安排?
[00:22:48.360 --> 00:22:50.360]  如果是安排
[00:22:50.360 --> 00:22:54.360]  為什麼發老的女兒一點都不知道
[00:22:54.360 --> 00:22:58.360]  樣樣的東西天衣無縫
[00:22:58.360 --> 00:23:01.360]  摩西這樣來得便宜
[00:23:01.360 --> 00:23:03.360]  沒有死到不得已
[00:23:03.360 --> 00:23:07.360]  還是在一個敵人的手中
[00:23:07.360 --> 00:23:09.360]  得以存活
[00:23:09.360 --> 00:23:11.360]  不單止存活
[00:23:11.360 --> 00:23:17.360]  而且能夠將他建立成為一個合神使用的人
[00:23:17.360 --> 00:23:20.360]  因為這個是皇宮
[00:23:20.360 --> 00:23:22.360]  只有在皇宮的人
[00:23:22.360 --> 00:23:24.360]  你才能夠接受訓練
[00:23:24.360 --> 00:23:29.360]  摩西從小就在皇宮裡接受一切
[00:23:29.360 --> 00:23:33.360]  是皇子才會有的訓練
[00:23:33.360 --> 00:23:36.360]  我看得見
[00:23:36.360 --> 00:23:39.360]  《小人傳》七章二十到二十二節
[00:23:39.360 --> 00:23:42.360]  他解釋整件事
[00:23:42.360 --> 00:23:48.360]  在以色列人被革迫的時候
[00:23:48.360 --> 00:23:50.360]  摩西生下了
[00:23:50.360 --> 00:23:52.360]  慎漢惟俊美
[00:23:52.360 --> 00:23:56.360]  在父親家裡被撫養了三個月
[00:23:56.360 --> 00:24:02.360]  說明在他父親家裡被撫養了三個月
[00:24:02.360 --> 00:24:04.360]  他被刁起的時候
[00:24:04.360 --> 00:24:07.360]  發老的女兒就撿了去
[00:24:07.360 --> 00:24:11.360]  當是自己的兒子來撫養他
[00:24:11.360 --> 00:24:14.360]  二十二節非常重要
[00:24:14.360 --> 00:24:18.360]  摩西學了埃及人一切的學問
[00:24:18.360 --> 00:24:22.360]  說話辦事都有才能
[00:24:22.360 --> 00:24:25.360]  各位聽眾
[00:24:25.360 --> 00:24:28.360]  我們看到神自己的計劃
[00:24:28.360 --> 00:24:31.360]  神自己所做的一切
[00:24:31.360 --> 00:24:36.360]  你不能用巧合、苟然來解釋
[00:24:36.360 --> 00:24:39.360]  為什麼在這個時候會出現這些事呢?
[00:24:39.360 --> 00:24:41.360]  你們要記得
[00:24:41.360 --> 00:24:46.360]  神要以色列由一個人變成一個家
