
[00:00:00.000 --> 00:00:06.880]  今天我們查以色列書第14和第15章
[00:04:29.600 --> 00:04:32.480]  你們會在這裡很久
[00:04:32.480 --> 00:04:34.560]  你們不能回去
[00:04:34.560 --> 00:04:37.680]  因為不是像假先知那樣說
[00:04:37.680 --> 00:04:39.680]  兩年後就搞定了
[00:04:39.680 --> 00:04:40.800]  你們就會回去
[00:04:40.800 --> 00:04:42.240]  耶路撒冷是平安
[00:04:42.240 --> 00:04:44.240]  耶路撒冷是固若金湯
[00:04:44.240 --> 00:04:45.680]  耶路撒冷是一個鍋
[00:04:45.680 --> 00:04:48.160]  他們是好像在裡面的肉
[00:04:48.160 --> 00:04:49.440]  耶路撒冷是沒事
[00:04:49.440 --> 00:04:51.520]  神一定保守耶路撒冷的
[00:04:51.520 --> 00:04:53.040]  因為聖殿在那裡
[00:04:53.040 --> 00:04:55.040]  所以你們不要買房子了
[00:04:55.040 --> 00:04:57.600]  你們準備很快就回去了
[00:04:57.600 --> 00:05:01.440]  神透過以西傑告訴他們
[00:05:01.440 --> 00:05:02.960]  沒有這些事
[00:05:02.960 --> 00:05:06.800]  不僅你們不能很快就回去
[00:05:06.800 --> 00:05:10.640]  很快就會被耶路撒冷攻陷
[00:05:10.640 --> 00:05:12.640]  聖殿會被毀
[00:05:12.640 --> 00:05:15.600]  那些人走是要掘牆走
[00:05:15.600 --> 00:05:20.640]  所以前面那裡叫他
[00:05:20.640 --> 00:05:22.800]  你要在牆上掘個洞
[00:05:22.800 --> 00:05:23.680]  第十二章
[00:05:23.680 --> 00:05:26.160]  掘個洞然後在那裡走出去
[00:05:26.160 --> 00:05:29.360]  來代表將來他們不僅城牆
[00:05:29.360 --> 00:05:31.360]  耶路撒冷的城牆不能保護他們
[00:05:31.360 --> 00:05:33.360]  他們還要在那裡偷走出來
[00:05:33.360 --> 00:05:35.360]  然後才能夠逃生
[00:05:35.360 --> 00:05:36.720]  能不能夠逃生呢?
[00:05:36.720 --> 00:05:38.720]  不能夠逃生
[00:05:38.720 --> 00:05:41.520]  特別是西底加王
[00:05:41.520 --> 00:05:42.800]  就會被抓
[00:05:42.800 --> 00:05:45.280]  並且他的眼睛會看不到東西
[00:05:45.280 --> 00:05:49.600]  所以神透過以西傑告訴那幫人
[00:05:49.600 --> 00:05:51.200]  說是不行的
[00:05:51.200 --> 00:05:52.640]  神的審判來到
[00:05:52.640 --> 00:05:53.840]  神的懲罰來到
[00:05:53.840 --> 00:05:55.840]  不僅你們不能回去
[00:05:55.840 --> 00:05:59.520]  而且那裡的人全部都會抓到你這裡
[00:05:59.520 --> 00:06:01.520]  跟你是同樣的命運
[00:06:01.520 --> 00:06:04.320]  是這樣來告訴他們的
[00:06:04.320 --> 00:06:06.320]  好了
[00:06:06.320 --> 00:06:11.520]  他們這一幫長老來到見以西傑
[00:06:11.520 --> 00:06:15.280]  我相信是和以西傑告訴他們
[00:06:15.280 --> 00:06:17.920]  耶路撒冷的命運是有關的
[00:06:17.920 --> 00:06:20.800]  很可能他們來到求問
[00:06:20.800 --> 00:06:23.440]  是不是真的有這樣的事
[00:06:23.440 --> 00:06:25.440]  為什麼會這樣
[00:06:25.920 --> 00:06:30.400]  甚至這一幫長老因為是宗教的領袖
[00:06:30.400 --> 00:06:34.720]  在他們的歷史上有件事他們一定知道
[00:06:34.720 --> 00:06:38.000]  他們的始祖是阿伯拉罕
[00:06:38.000 --> 00:06:40.320]  他們一定熟悉阿伯拉罕
[00:06:40.320 --> 00:06:43.040]  他們一定熟悉摩西五經
[00:06:43.040 --> 00:06:46.240]  在阿伯拉罕上過主一學
[00:06:46.240 --> 00:06:50.240]  你就知道所多瑪俄摩拉的故事
[00:06:50.240 --> 00:06:55.040]  所多瑪俄摩拉在耶路撒冷東邊
[00:06:55.040 --> 00:06:57.920]  應該是今天的約旦那邊
[00:06:57.920 --> 00:07:02.880]  死海附近有兩個城市叫做所多瑪俄摩拉
[00:07:02.880 --> 00:07:03.920]  現在是找不到的
[00:07:03.920 --> 00:07:05.200]  不知道在哪裡
[00:07:05.200 --> 00:07:08.880]  他們在發掘可能找到的位置
[00:07:08.880 --> 00:07:12.960]  有很多人說今天是在死海的海底那裡
[00:07:12.960 --> 00:07:13.920]  找不到
[00:07:13.920 --> 00:07:18.800]  但是創世記第十八章是讓我們看到發生什麼事
[00:07:18.800 --> 00:07:24.240]  這兩個城市當時是犯很大的罪
[00:07:24.240 --> 00:07:26.240]  特別是同性戀的罪
[00:07:26.240 --> 00:07:32.000]  所以所多瑪俄摩拉今天都是來形容同性戀的行為
[00:07:32.000 --> 00:07:37.040]  摩拉就和性病的字很相近
[00:07:37.040 --> 00:07:44.000]  這兩個城市的人好像今天三藩市一樣
[00:07:44.000 --> 00:07:47.600]  罪大惡極神要滅這兩個城市
[00:07:47.600 --> 00:07:49.600]  但是在這件事之前
[00:07:49.600 --> 00:07:53.680]  你記不記得阿伯拉罕從吾爾那邊出來
[00:07:53.680 --> 00:07:55.280]  去到迦南地的時候
[00:07:55.280 --> 00:07:59.040]  和他的侄子羅德
[00:07:59.040 --> 00:08:02.080]  他們因為大家人越來越多
[00:08:02.080 --> 00:08:03.760]  牛羊越來越多
[00:08:03.760 --> 00:08:08.080]  開始那些僕人在爭
[00:08:08.080 --> 00:08:11.280]  因為動物要有水喝
[00:08:11.280 --> 00:08:14.640]  所以阿伯拉罕就和羅德說
[00:08:14.640 --> 00:08:18.320]  你選擇你向東我就向西
[00:08:18.320 --> 00:08:20.720]  你向西我就向東你先選擇
[00:08:20.720 --> 00:08:25.360]  羅德一看東邊那邊的地很肥沃
[00:08:25.360 --> 00:08:27.760]  就選擇了東邊那邊
[00:08:27.760 --> 00:08:33.680]  聖經說他越來越靠近所多瑪和俄摩拉
[00:08:33.680 --> 00:08:35.360]  靠近那兩個城市
[00:08:35.360 --> 00:08:36.400]  吸引
[00:08:36.400 --> 00:08:39.440]  這些城市很熱鬧的很繁榮的
[00:08:39.440 --> 00:08:40.480]  吸引他
[00:08:40.480 --> 00:08:44.000]  我不敢說他一定是像那些人犯罪那樣
[00:08:44.000 --> 00:08:45.600]  應該不是
[00:08:45.600 --> 00:08:47.840]  因為神都當他是一個異人
[00:08:47.840 --> 00:08:49.360]  和那邊的人相比
[00:08:49.360 --> 00:08:50.400]  他都是一個異人
[00:08:50.400 --> 00:08:51.840]  他心裡面都有神
[00:08:51.840 --> 00:08:55.520]  不過他就越來越靠近那兩個城市
[00:08:55.520 --> 00:09:00.960]  你記不記得神怎樣告訴阿伯拉罕
[00:09:00.960 --> 00:09:03.200]  說會滅那兩個城市呢
[00:09:03.200 --> 00:09:05.360]  有三個人
[00:09:05.360 --> 00:09:08.000]  有三個天使來找阿伯拉罕
[00:09:08.000 --> 00:09:10.240]  有兩個我們知道是天使
[00:09:10.240 --> 00:09:13.920]  但是有一個一定不是天使
[00:09:13.920 --> 00:09:16.960]  因為聖經說叫他做耶和華
[00:09:16.960 --> 00:09:18.400]  耶和華就是神
[00:09:18.400 --> 00:09:19.920]  三位一體的神
[00:09:19.920 --> 00:09:24.480]  這個很明顯就是道成肉身之前的主耶穌
[00:09:24.480 --> 00:09:29.360]  我們不斷有說主耶穌在舊約都有出現過很多次
[00:09:29.360 --> 00:09:31.680]  這裡是不用猜的
[00:09:31.680 --> 00:09:32.560]  直接就是了
[00:09:32.560 --> 00:09:34.560]  我們看《屋史》
[00:09:34.560 --> 00:09:37.920]  《屋史》那裡有解經家說
[00:09:37.920 --> 00:09:42.320]  這一幫長老來見以西傑
[00:09:42.320 --> 00:09:44.640]  來求問一些事情
[00:09:44.640 --> 00:09:50.000]  是和阿伯拉罕這一段歷史有些關係
[00:09:50.000 --> 00:09:56.640]  甚至這一幫長老可能是模仿他的先祖阿伯拉罕
[00:09:56.640 --> 00:10:00.560]  來為耶路撒冷求情
[00:10:00.560 --> 00:10:02.480]  這裡十八章
[00:10:02.480 --> 00:10:04.560]  創世記十八章十七節
[00:10:04.560 --> 00:10:07.280]  就是三個人當中有一個
[00:10:07.280 --> 00:10:11.440]  他就叫做耶和華說
[00:10:11.440 --> 00:10:15.760]  我要做的事豈可瞞著阿伯拉罕
[00:10:15.760 --> 00:10:18.960]  這個是他們三個人見了阿伯拉罕
[00:10:18.960 --> 00:10:24.720]  又跟他說了撒萊他的太太會生個兒子
[00:10:24.720 --> 00:10:27.120]  他們又不相信撒萊又在偷笑
[00:10:27.120 --> 00:10:28.640]  那個已經過去了
[00:10:28.640 --> 00:10:32.320]  然後就發生這裡
[00:10:32.320 --> 00:10:33.680]  十八章十七節
[00:10:33.680 --> 00:10:38.480]  耶和華說我所要做的事豈可瞞著阿伯拉罕
[00:10:38.480 --> 00:10:42.720]  其餘兩個天使已經離開了
[00:10:42.720 --> 00:10:47.200]  然後阿伯拉罕必要成強大的國
[00:10:47.200 --> 00:10:49.360]  地上萬國都必因他得福
[00:10:49.360 --> 00:10:51.600]  我 也就是耶和華十九節
[00:10:51.600 --> 00:10:56.880]  我眷顧他要他吩咐他的眾子和他的眷屬
[00:10:56.880 --> 00:10:58.320]  遵守我的道
[00:10:58.320 --> 00:11:01.680]  秉公行義使我所應許阿伯拉罕的話
[00:11:01.680 --> 00:11:03.120]  都成就了
[00:11:03.120 --> 00:11:04.160]  第二十節
[00:11:04.240 --> 00:11:05.360]  耶和華說
[00:11:05.360 --> 00:11:09.280]  所多瑪和和摩拉罪惡甚重
[00:11:09.280 --> 00:11:10.880]  聲聞於我
[00:11:10.880 --> 00:11:14.080]  我現在要下去察看他們所行的
[00:11:14.080 --> 00:11:18.160]  果然盡像那達到我耳中的聲音一樣
[00:11:18.160 --> 00:11:19.200]  若是不然
[00:11:19.200 --> 00:11:21.600]  我也必知道
[00:11:21.600 --> 00:11:22.400]  第二節
[00:11:22.400 --> 00:11:24.320]  二人轉身離開那裡
[00:11:24.320 --> 00:11:25.680]  三個人
[00:11:25.680 --> 00:11:27.680]  兩位天使離開了
[00:11:27.680 --> 00:11:33.200]  只剩下耶和華在這裡和阿伯拉罕在這裡聊天
[00:11:33.200 --> 00:11:37.040]  阿伯拉罕仍舊站在耶和華面前
[00:11:37.040 --> 00:11:40.160]  他聽到耶和華說
[00:11:40.160 --> 00:11:43.440]  所多瑪和和摩拉罪惡甚重
[00:11:43.440 --> 00:11:47.120]  他就知道要滅他
[00:11:47.120 --> 00:11:50.480]  他知道那兩個城市有大難來了
[00:11:50.480 --> 00:11:52.480]  二十三節
[00:11:52.480 --> 00:11:54.960]  阿伯拉罕近前來說
[00:11:54.960 --> 00:11:58.560]  無論善惡你都要剿滅
[00:11:58.560 --> 00:12:00.000]  他意思就是說
[00:12:00.000 --> 00:12:03.200]  城裡可能有好人
[00:12:03.200 --> 00:12:05.200]  你要剿滅城市
[00:12:05.200 --> 00:12:08.720]  好人壞人全部一起殺
[00:12:08.720 --> 00:12:10.720]  然後阿伯拉罕開始求情
[00:12:10.720 --> 00:12:12.000]  二十四節
[00:12:12.000 --> 00:12:14.480]  假如那城市有五十個異人
[00:12:14.480 --> 00:12:16.480]  你還剿滅那地方嗎
[00:12:16.480 --> 00:12:20.480]  不為城裡五十個異人饒恕其中的人嗎
[00:12:20.480 --> 00:12:22.880]  即是城裡有五十個異人
[00:12:22.880 --> 00:12:24.880]  神啊你是不是都要滅他呢
[00:12:24.880 --> 00:12:26.480]  上帝怎麼說呢
[00:12:26.480 --> 00:12:28.480]  第二十五節
[00:12:28.480 --> 00:12:29.680]  阿伯拉罕還繼續說
[00:12:29.680 --> 00:12:33.840]  將異人與惡人一同看待
[00:12:33.840 --> 00:12:35.840]  這段不是你所行的
[00:12:35.840 --> 00:12:37.840]  審判全地的主
[00:12:37.840 --> 00:12:39.840]  豈不行公義嗎
[00:12:39.840 --> 00:12:41.840]  他都很敢說
[00:12:41.840 --> 00:12:43.840]  我知道你是公義的
[00:12:43.840 --> 00:12:45.840]  公義有罪的要罰
[00:12:45.840 --> 00:12:47.840]  沒有罪的就不應該罰
[00:12:47.840 --> 00:12:49.840]  難道你一視同仁嗎
[00:12:49.840 --> 00:12:51.840]  第二十六節
[00:12:51.840 --> 00:12:53.840]  耶和華說
[00:12:53.840 --> 00:12:55.840]  如果在所多瑪那裡有五十個異人
[00:12:55.840 --> 00:12:57.840]  我為他的緣故就饒恕那裡的人
[00:12:57.840 --> 00:12:59.840]  五十個人我都不滅那裡
[00:12:59.840 --> 00:13:01.840]  阿伯拉罕說
[00:13:01.840 --> 00:13:03.840]  我雖然是灰塵寰
[00:13:03.840 --> 00:13:05.840]  但對主說
[00:13:05.840 --> 00:13:07.840]  假如這五十個異人
[00:13:07.840 --> 00:13:09.840]  少了五個
[00:13:09.840 --> 00:13:11.840]  只有四十五個
[00:13:11.840 --> 00:13:13.840]  你是否因為少了五個就毀滅這個城呢
[00:13:13.840 --> 00:13:19.840]  神說我在那裡如果有四十五個我都不毀滅
[00:13:19.840 --> 00:13:21.840]  阿伯拉罕又對他說
[00:13:21.840 --> 00:13:23.840]  假如在那裡四十個那又如何呢
[00:13:23.840 --> 00:13:25.840]  再少五個又如何呢
[00:13:25.840 --> 00:13:27.840]  上帝說
[00:13:27.840 --> 00:13:29.840]  為了四十個緣故
[00:13:29.840 --> 00:13:31.840]  我也不做這件事
[00:13:31.840 --> 00:13:33.840]  三十節
[00:13:33.840 --> 00:13:35.840]  阿伯拉罕說
[00:13:35.840 --> 00:13:37.840]  求主不要動怒容我說
[00:13:37.840 --> 00:13:39.840]  假如那裡只有三十個那又如何呢
[00:13:39.840 --> 00:13:41.840]  上帝說三十個我都不做這件事
[00:13:41.840 --> 00:13:43.840]  三十一節
[00:13:43.840 --> 00:13:45.840]  第六十六節
[00:13:45.840 --> 00:13:47.840]  阿伯拉罕說
[00:13:47.840 --> 00:13:49.840]  我還敢對主說
[00:13:49.840 --> 00:13:51.840]  假如在那裡有二十個又如何呢
[00:13:51.840 --> 00:13:53.840]  耶和華說
[00:13:53.840 --> 00:13:55.840]  我毀滅這個城
[00:13:55.840 --> 00:13:57.840]  第三十二節
[00:13:57.840 --> 00:13:59.840]  阿伯拉罕說求主不要動怒我再說這一次
[00:13:59.840 --> 00:14:01.840]  假如在那裡只有十個呢
[00:14:01.840 --> 00:14:03.840]  神說
[00:14:03.840 --> 00:14:05.840]  為這十個緣故
[00:14:05.840 --> 00:14:07.840]  我也不毀滅這城
[00:14:07.840 --> 00:14:11.840]  這些是土家還家的高手
[00:14:11.840 --> 00:14:13.840]  有五十個
[00:14:13.840 --> 00:14:15.840]  神很有恩典
[00:14:15.840 --> 00:14:17.840]  很有憐憫
[00:14:17.840 --> 00:14:19.840]  阿伯拉罕都知道了
[00:14:19.840 --> 00:14:21.840]  阿伯拉罕的底線是十個
[00:14:21.840 --> 00:14:23.840]  十個
[00:14:23.840 --> 00:14:25.840]  十個
[00:14:25.840 --> 00:14:27.840]  羅德在這裡為何要土家還家
[00:14:27.840 --> 00:14:29.840]  他是想著
[00:14:29.840 --> 00:14:31.840]  羅德
[00:14:31.840 --> 00:14:33.840]  羅德在那裡
[00:14:33.840 --> 00:14:35.840]  他數數羅德一家加起來
[00:14:35.840 --> 00:14:37.840]  有兒子 媳婦
[00:14:37.840 --> 00:14:39.840]  加起來可能七個八個
[00:14:39.840 --> 00:14:41.840]  除了他之外
[00:14:41.840 --> 00:14:43.840]  城裡還有幾個湊在一起
[00:14:43.840 --> 00:14:45.840]  都應該有十個吧
[00:14:45.840 --> 00:14:47.840]  可以救他們
[00:14:47.840 --> 00:14:49.840]  他其實是想救他的侄子
[00:14:49.840 --> 00:14:51.840]  所以土家還家
[00:14:51.840 --> 00:14:53.840]  減到十個
[00:14:53.840 --> 00:14:55.840]  他就停在那裡
[00:14:55.840 --> 00:14:57.840]  因為再說
[00:14:57.840 --> 00:14:59.840]  上帝會發怒
[00:14:59.840 --> 00:15:01.840]  所以十二十三節
[00:15:01.840 --> 00:15:03.840]  耶和華語阿伯拉罕說完了
[00:15:03.840 --> 00:15:05.840]  華就走了
[00:15:05.840 --> 00:15:07.840]  阿伯拉罕就回到自己的地方
[00:15:07.840 --> 00:15:09.840]  這一段的歷史
[00:15:09.840 --> 00:15:11.840]  這些的長老
[00:15:11.840 --> 00:15:13.840]  所有的猶太人都一定知道
[00:15:13.840 --> 00:15:15.840]  因為這個創世記
[00:15:15.840 --> 00:15:17.840]  創出利民生
[00:15:17.840 --> 00:15:19.840]  所有猶太人都知道
[00:15:19.840 --> 00:15:21.840]  而阿伯拉罕做這件事
[00:15:21.840 --> 00:15:23.840]  為了這個城
[00:15:23.840 --> 00:15:25.840]  是求情
[00:15:25.840 --> 00:15:27.840]  很可能這一班長老
[00:15:27.840 --> 00:15:29.840]  又是來到
[00:15:29.840 --> 00:15:31.840]  以西傑這裡
[00:15:31.840 --> 00:15:33.840]  可能是為耶路撒冷求情
[00:15:33.840 --> 00:15:35.840]  因為可能
[00:15:35.840 --> 00:15:37.840]  這些長老可能有親戚
[00:15:37.840 --> 00:15:39.840]  也都在耶路撒冷那裡
[00:15:39.840 --> 00:15:41.840]  當他聽到
[00:15:41.840 --> 00:15:43.840]  神透過以西傑
[00:15:43.840 --> 00:15:45.840]  告訴他們耶路撒冷全城會毀滅
[00:15:45.840 --> 00:15:47.840]  連王都要
[00:15:47.840 --> 00:15:49.840]  抓來這裡死在這裡
[00:15:49.840 --> 00:15:51.840]  而且下場
[00:15:51.840 --> 00:15:53.840]  是這麼悲慘
[00:15:53.840 --> 00:15:55.840]  所以可能他們來到
[00:15:55.840 --> 00:15:57.840]  他們求問
[00:15:57.840 --> 00:15:59.840]  是不是真的有這件事
[00:15:59.840 --> 00:16:01.840]  他們求情
[00:16:01.840 --> 00:16:03.840]  就是說
[00:16:03.840 --> 00:16:05.840]  那裡可能有些是異人
[00:16:05.840 --> 00:16:07.840]  神可不可以望開一面
[00:16:07.840 --> 00:16:09.840]  可不可以
[00:16:09.840 --> 00:16:11.840]  顧念他的聖殿
[00:16:11.840 --> 00:16:13.840]  有可能在說這些
[00:16:13.840 --> 00:16:15.840]  但無論如何
[00:16:15.840 --> 00:16:17.840]  我們看看神的答覆
[00:16:17.840 --> 00:16:19.840]  神的答覆
[00:16:19.840 --> 00:16:21.840]  是很嚴厲
[00:16:21.840 --> 00:16:23.840]  很嚴厲
[00:16:23.840 --> 00:16:25.840]  第三節
[00:16:25.840 --> 00:16:27.840]  人子
[00:16:27.840 --> 00:16:29.840]  人子就和
[00:16:29.840 --> 00:16:31.840]  以西傑說
[00:16:31.840 --> 00:16:33.840]  這些人
[00:16:33.840 --> 00:16:35.840]  坐在你面前的長老
[00:16:35.840 --> 00:16:37.840]  是將他們的
[00:16:37.840 --> 00:16:39.840]  假神
[00:16:39.840 --> 00:16:41.840]  接到心裡
[00:16:41.840 --> 00:16:43.840]  把陷於罪的
[00:16:43.840 --> 00:16:45.840]  絆腳石
[00:16:45.840 --> 00:16:47.840]  擺在面前
[00:16:47.840 --> 00:16:49.840]  我豈能絲毫被他們求問
[00:16:49.840 --> 00:16:51.840]  神沒有回答
[00:16:51.840 --> 00:16:53.840]  他們想求問的事
[00:16:53.840 --> 00:16:55.840]  神就說他們連求問的資格都沒有
[00:16:55.840 --> 00:16:57.840]  因為這班人
[00:16:57.840 --> 00:16:59.840]  是將偶像
[00:16:59.840 --> 00:17:01.840]  擺在他們的心裡
[00:17:01.840 --> 00:17:03.840]  將那些絆腳石
[00:17:03.840 --> 00:17:05.840]  擺在他們的面前
[00:17:05.840 --> 00:17:07.840]  這些絆腳石是令他們
[00:17:07.840 --> 00:17:09.840]  陷在罪中
[00:17:09.840 --> 00:17:11.840]  這班長老
[00:17:11.840 --> 00:17:13.840]  是在罪中
[00:17:13.840 --> 00:17:15.840]  並且拜偶像
[00:17:15.840 --> 00:17:17.840]  所以神不接納他們的求問
[00:17:17.840 --> 00:17:19.840]  而且神在
[00:17:19.840 --> 00:17:21.840]  以西傑面前
[00:17:21.840 --> 00:17:23.840]  告訴他們
[00:17:23.840 --> 00:17:25.840]  我不知道以西傑如何跟他們說
[00:17:25.840 --> 00:17:27.840]  一定是照著神的話
[00:17:27.840 --> 00:17:29.840]  告訴他們
[00:17:29.840 --> 00:17:31.840]  神告訴我
[00:17:31.840 --> 00:17:33.840]  神不會聽你的求問
[00:17:33.840 --> 00:17:35.840]  因為你心裡有偶像
[00:17:35.840 --> 00:17:37.840]  不單止是第三節
[00:17:37.840 --> 00:17:39.840]  他們還說他們在拜假神
[00:17:39.840 --> 00:17:41.840]  這班人
[00:17:41.840 --> 00:17:43.840]  我們前面
[00:17:43.840 --> 00:17:45.840]  第八章我們看到
[00:17:45.840 --> 00:17:47.840]  他們去到耶路撒冷
[00:17:47.840 --> 00:17:49.840]  去到聖殿的時候
[00:17:49.840 --> 00:17:51.840]  看到聖殿的祭司
[00:17:51.840 --> 00:17:53.840]  那裡的宗教領袖
[00:17:53.840 --> 00:17:55.840]  全部都在拜偶像
[00:17:55.840 --> 00:17:57.840]  偶像擺在聖殿那裡
[00:17:57.840 --> 00:17:59.840]  但這班人被擄到巴比倫
[00:17:59.840 --> 00:18:01.840]  很可能因為
[00:18:01.840 --> 00:18:03.840]  以西傑在那裡
[00:18:03.840 --> 00:18:05.840]  他們不敢將偶像擺出來
[00:18:05.840 --> 00:18:07.840]  拜無形的偶像
[00:18:07.840 --> 00:18:09.840]  和拜有形的偶像是一樣的
[00:18:09.840 --> 00:18:11.840]  在神來說
[00:18:11.840 --> 00:18:13.840]  神是看人的內心
[00:18:13.840 --> 00:18:15.840]  神看到這班人的內心
[00:18:15.840 --> 00:18:17.840]  不是敬拜上帝
[00:18:17.840 --> 00:18:19.840]  看到這班人
[00:18:19.840 --> 00:18:21.840]  是在拜偶像
[00:18:21.840 --> 00:18:23.840]  而且是犯罪的
[00:18:23.840 --> 00:18:25.840]  所以直接是來斥責他們
[00:18:25.840 --> 00:18:27.840]  第三節你再下去
[00:18:27.840 --> 00:18:29.840]  你看看第四節
[00:18:29.840 --> 00:18:31.840]  凡將他假神
[00:18:31.840 --> 00:18:33.840]  接到心裡
[00:18:33.840 --> 00:18:35.840]  我再一次說
[00:18:35.840 --> 00:18:37.840]  將偶像
[00:18:37.840 --> 00:18:39.840]  接到心裡
[00:18:39.840 --> 00:18:41.840]  這是自己打開了心
[00:18:41.840 --> 00:18:43.840]  甘心地
[00:18:43.840 --> 00:18:45.840]  接納偶像
