
[00:00:00.000 --> 00:00:04.000]  我們粵語堂現在在說《仕途行傳》
[00:11:45.000 --> 00:11:49.000]  但很多時候我們自己都需要問問自己
[00:11:49.000 --> 00:11:53.000]  現代人沒有人會承認我們拜牛像
[00:11:53.000 --> 00:11:55.000]  但只要我們看看我們的時間
[00:11:55.000 --> 00:11:57.000]  我們的金錢
[00:11:57.000 --> 00:12:00.000]  我們的精神放在哪裡
[00:12:00.000 --> 00:12:05.000]  很容易就讓我們見到我們自己的牛像在哪裡
[00:12:05.000 --> 00:12:13.000]  史提反的敵人不單罵他藐視摩西藐視律法
[00:12:13.000 --> 00:12:16.000]  也說他藐視聖殿
[00:12:16.000 --> 00:12:18.000]  我上次都和大家說過
[00:12:18.000 --> 00:12:24.000]  這也是以色列人怎樣誣告耶穌基督
[00:12:24.000 --> 00:12:27.000]  就是說他藐視聖殿
[00:12:27.000 --> 00:12:33.000]  所以史提反就說出了會幕和聖殿的歷史
[00:12:33.000 --> 00:12:38.000]  史提反說其實在樹吾爾和哈蘭
[00:12:38.000 --> 00:12:42.000]  神已經和阿伯拉罕同在
[00:12:42.000 --> 00:12:46.000]  當時阿伯拉罕還未踏足去應許之地
[00:12:46.000 --> 00:12:48.000]  神已經與他同在
[00:12:48.000 --> 00:12:50.000]  以色列人未出埃及
[00:12:50.000 --> 00:12:54.000]  當時未有聖殿甚至未有會幕
[00:12:54.000 --> 00:12:57.000]  神已經與以色列人同在
[00:12:57.000 --> 00:13:04.000]  史提反說神起是住在人手所建造的殿宇裡
[00:13:04.000 --> 00:13:05.000]  是神創造一切
[00:13:05.000 --> 00:13:11.000]  神不需要人為他建造什麼建築物來讓他居住
[00:13:11.000 --> 00:13:16.000]  反而以色列人恃著自己有聖殿
[00:13:16.000 --> 00:13:19.000]  就藐視神
[00:13:19.000 --> 00:13:22.000]  他們說只要聖殿還在
[00:13:22.000 --> 00:13:25.000]  耶路撒冷一定不會淪陷
[00:13:25.000 --> 00:13:27.000]  結果他們是錯了
[00:13:27.000 --> 00:13:32.000]  史提反說完這一篇
[00:13:32.000 --> 00:13:35.000]  我需要有幾件事澄清
[00:13:35.000 --> 00:13:40.000]  因為大家都知道我是很著重聖經無誤
[00:13:40.000 --> 00:13:44.000]  但因為這篇有很多人說
[00:13:44.000 --> 00:13:49.000]  史提反所說的與舊約聖經有很多出入的地方
[00:13:49.000 --> 00:13:51.000]  所以我們這次是看三點
[00:13:51.000 --> 00:13:55.000]  第一點是使徒行傳的七章十四節
[00:13:55.000 --> 00:14:03.000]  史提反說約瑟叫他的弟兄大雅各全家來到埃及
[00:14:03.000 --> 00:14:06.000]  當時一共有75個人
[00:14:06.000 --> 00:14:12.000]  但如果我們留意在舊約創世紀的46章26至27節
[00:14:12.000 --> 00:14:15.000]  以及出埃及記的1章1至5節
[00:14:15.000 --> 00:14:21.000]  都說當時進入埃及的雅各全家是70個人
[00:14:21.000 --> 00:14:24.000]  究竟是70個人還是75個人呢
[00:14:24.000 --> 00:14:27.000]  似乎是有矛盾
[00:14:27.000 --> 00:14:30.000]  但其實這裡與史提反無關
[00:14:30.000 --> 00:14:35.000]  這裡是兩部聖經翻譯有少許出入
[00:14:35.000 --> 00:14:43.000]  在七十四譯本就是第一部由希伯來文翻譯成希臘文的舊約聖經
[00:14:43.000 --> 00:14:47.000]  在創世紀的46章26至27節
[00:14:47.000 --> 00:14:50.000]  以及出埃及記的1章1至5節
[00:14:50.000 --> 00:14:55.000]  都的確是說當時雅各全家有75個人
[00:14:55.000 --> 00:14:57.000]  不是70個人
[00:14:57.000 --> 00:14:59.000]  為什麼會這樣呢
[00:14:59.000 --> 00:15:02.000]  因為計算的方法是有些不同
[00:15:02.000 --> 00:15:04.000]  七十四譯本說75個人
[00:15:04.000 --> 00:15:10.000]  因為加多了雅各的兒子馬拿西和以法連
[00:15:10.000 --> 00:15:13.000]  他們有五個子孫
[00:15:13.000 --> 00:15:16.000]  所以70加5就變成75
[00:15:16.000 --> 00:15:22.000]  所以兩部聖經譯本計算人數的方法是有些不同
[00:15:22.000 --> 00:15:25.000]  而不是說史提反說錯了
[00:15:25.000 --> 00:15:30.000]  史提反身為一個講希臘文的以色列人
[00:15:30.000 --> 00:15:33.000]  他當然是引用七十四譯本
[00:15:33.000 --> 00:15:35.000]  所以他是說有75個人
[00:15:35.000 --> 00:15:39.000]  另外有一件表面有矛盾的
[00:15:39.000 --> 00:15:42.000]  就是使徒行傳的七章16節
[00:15:42.000 --> 00:15:46.000]  經文說於是雅各下了埃及
[00:15:46.000 --> 00:15:50.000]  後來他和我們的祖宗都死在那裡
[00:15:50.000 --> 00:15:52.000]  又被帶到士劍
[00:15:52.000 --> 00:15:59.000]  葬於阿伯拉罕在士劍用銀紙從哈末子孫買來的墳墓裡
[00:15:59.000 --> 00:16:03.000]  驟眼看起來這節經文告訴我們
[00:16:03.000 --> 00:16:06.000]  雅各是被葬在士劍
[00:16:06.000 --> 00:16:10.000]  但是在創世紀的五十章十三節
[00:16:10.000 --> 00:16:18.000]  說雅各是被葬在加南地萬里前密比拉田的洞穴裡
[00:16:18.000 --> 00:16:25.000]  究竟雅各是被葬在士劍還是在密比拉田的洞穴呢?
[00:16:25.000 --> 00:16:33.000]  我們要知道史提反所說的我們的祖宗是指什麼人?
[00:16:33.000 --> 00:16:37.000]  我們的祖宗就是指雅各的十二個兒子
[00:16:37.000 --> 00:16:39.000]  十二支派的先祖
[00:16:39.000 --> 00:16:44.000]  雅各的十二個兒子的確是葬在士劍
[00:16:44.000 --> 00:16:47.000]  在使徒行傳的七章十六節
[00:16:47.000 --> 00:16:51.000]  聖經學者耶右米也是這樣告訴我們
[00:16:51.000 --> 00:16:56.000]  證實了雅各的十二個兒子就是葬在士劍
[00:16:56.000 --> 00:17:01.000]  雅各臨死的時候跟他的後人說
[00:17:01.000 --> 00:17:08.000]  要將他和列祖葬在希伯倫的密比拉田間的洞穴裡
[00:17:08.000 --> 00:17:14.000]  他的列祖就是他的祖父祖母阿伯拉罕和撒拉
[00:17:14.000 --> 00:17:17.000]  他的父母以撒和利伯加
[00:17:17.000 --> 00:17:22.000]  還有他自己和他的妻子利亞
[00:17:22.000 --> 00:17:24.000]  有人可能會覺得很奇怪
[00:17:24.000 --> 00:17:28.000]  他最喜歡的妻子好像不是利亞
[00:17:28.000 --> 00:17:30.000]  是哪位?是拉傑
[00:17:30.000 --> 00:17:35.000]  為什麼他會不和拉傑一起葬在希伯倫呢?
[00:17:35.000 --> 00:17:38.000]  原因就是拉傑死在路上
[00:17:38.000 --> 00:17:41.000]  所以他被埋葬在伯尼恆
[00:17:41.000 --> 00:17:45.000]  現在聖誕的佳節伯尼恆最出名的是什麼?
[00:17:45.000 --> 00:17:48.000]  耶穌基督出生的地方
[00:17:48.000 --> 00:17:51.000]  拉傑就是葬在伯尼恆
[00:17:51.000 --> 00:17:55.000]  還有第三個似乎有矛盾的地方
[00:17:55.000 --> 00:18:00.000]  就是究竟這個事件的墓穴是阿伯拉罕埋的呢?
[00:18:00.000 --> 00:18:02.000]  還是雅各埋的呢?
[00:18:02.000 --> 00:18:07.000]  在《使徒行傳》的七章十六節說是阿伯拉罕埋的
[00:18:07.000 --> 00:18:12.000]  但是在《創世紀》的三十三章十八至二十節
[00:18:12.000 --> 00:18:16.000]  就說是雅各埋的 究竟是誰埋的呢?
[00:18:16.000 --> 00:18:19.000]  如果我們記得的話 阿伯拉罕進入迦南地
[00:18:19.000 --> 00:18:21.000]  他首先去到事件
[00:18:21.000 --> 00:18:24.000]  他是捉了壇來敬拜神
[00:18:24.000 --> 00:18:26.000]  《創世紀》的十二章
[00:18:26.000 --> 00:18:28.000]  很多的解經家都說
[00:18:28.000 --> 00:18:31.000]  喂 你去到別人的地方
[00:18:31.000 --> 00:18:33.000]  你說捉壇就捉壇
[00:18:33.000 --> 00:18:35.000]  你說敬拜就敬拜
[00:18:35.000 --> 00:18:37.000]  有這麼便宜的事?
[00:18:37.000 --> 00:18:39.000]  所以很多的解經家都說
[00:18:39.000 --> 00:18:43.000]  阿伯拉罕是很需要先買了事件
[00:18:43.000 --> 00:18:47.000]  然後才在那裡捉壇來敬拜
[00:18:47.000 --> 00:18:51.000]  但是在《創世紀》的十二章九節說
[00:18:51.000 --> 00:18:54.000]  阿伯拉罕漸漸向南遷移
[00:18:54.000 --> 00:18:56.000]  離開了事件
[00:18:56.000 --> 00:19:00.000]  所以當雅各回到事件的時候
[00:19:00.000 --> 00:19:02.000]  已經死無對證
[00:19:02.000 --> 00:19:04.000]  這個地是不是屬於阿伯拉罕
[00:19:04.000 --> 00:19:06.000]  所以很多的解經家認為
[00:19:06.000 --> 00:19:12.000]  雅各是需要重新再次向哈末的子孫
[00:19:12.000 --> 00:19:14.000]  來買這一塊地
[00:19:14.000 --> 00:19:17.000]  所以兩個應該都有買到這塊地
[00:19:17.000 --> 00:19:20.000]  完全是沒有矛盾
[00:19:20.000 --> 00:19:23.000]  我們看到史提反的這篇道
[00:19:23.000 --> 00:19:25.000]  他是為自己解釋
[00:19:25.000 --> 00:19:27.000]  說他沒有藐視摩西
[00:19:27.000 --> 00:19:29.000]  沒有藐視律法
[00:19:29.000 --> 00:19:31.000]  也沒有藐視聖殿
[00:19:31.000 --> 00:19:34.000]  反而是以色列人
[00:19:34.000 --> 00:19:37.000]  他們恃著自己有聖殿
[00:19:37.000 --> 00:19:40.000]  恃著有傳統來藐視神
[00:19:40.000 --> 00:19:46.000]  史提反說完這篇道
[00:19:46.000 --> 00:19:49.000]  以色列人就咬牙切齒
[00:19:49.000 --> 00:19:51.000]  按著自己的耳朵
[00:19:51.000 --> 00:19:55.000]  怕著史提反會再說一些他們不喜歡聽的東西出來
[00:19:55.000 --> 00:20:00.000]  衝上前就將他推了出城門外
[00:20:00.000 --> 00:20:01.000]  來將他處決
[00:20:01.000 --> 00:20:03.000]  用石頭扔死他
[00:20:03.000 --> 00:20:05.000]  記不記得另外有一位
[00:20:05.000 --> 00:20:09.000]  是被以色列人帶出城門外處決的
[00:20:09.000 --> 00:20:10.000]  是誰呢?
[00:20:10.000 --> 00:20:12.000]  耶穌基督
[00:20:12.000 --> 00:20:16.000]  史提反因為致死忠心
[00:20:16.000 --> 00:20:19.000]  所以他得到了生命的冠冕
[00:20:19.000 --> 00:20:20.000]  勝利的冠冕
[00:20:20.000 --> 00:20:24.000]  就是啟示錄的二章十節所說
[00:20:24.000 --> 00:20:27.000]  《使徒行傳》和《路加福音》
[00:20:27.000 --> 00:20:31.000]  都是路加醫生的手筆所寫的
[00:20:31.000 --> 00:20:36.000]  所以兩本書形容耶穌基督的死
[00:20:36.000 --> 00:20:40.000]  和史提反的死都非常相似
[00:20:40.000 --> 00:20:44.000]  在路加福音的二十三章三十四節
[00:20:44.000 --> 00:20:45.000]  耶穌基督說
[00:20:45.000 --> 00:20:47.000]  父啊赦免他們
[00:20:47.000 --> 00:20:50.000]  因為他們所作的他們不孝得
[00:20:50.000 --> 00:20:53.000]  在《使徒行傳》的七章六十節
[00:20:53.000 --> 00:20:58.000]  史提反說主啊不要將這罪歸於他們
[00:20:58.000 --> 00:21:02.000]  在路加福音的二十三章四十六節
[00:21:02.000 --> 00:21:03.000]  耶穌說
[00:21:03.000 --> 00:21:07.000]  父啊我將我的靈魂交在你的手裡
[00:21:07.000 --> 00:21:10.000]  《使徒行傳》的七章五十九節
[00:21:10.000 --> 00:21:15.000]  史提反說求主耶穌接收我的靈魂
[00:21:15.000 --> 00:21:17.000]  是不是很相似?
[00:21:17.000 --> 00:21:23.000]  還有在路加福音的二十二章六十九節
[00:21:23.000 --> 00:21:25.000]  說耶穌基督升天之後
[00:21:25.000 --> 00:21:27.000]  去到父的右手邊
[00:21:27.000 --> 00:21:29.000]  他坐了下來
[00:21:29.000 --> 00:21:32.000]  但是在《使徒行傳》的七章五十六節
[00:21:32.000 --> 00:21:34.000]  史提反看到天上
[00:21:34.000 --> 00:21:41.000]  耶穌基督在父的右手邊站起來迎接自己
[00:21:41.000 --> 00:21:47.000]  第七章之後第八章就是說到掃羅的事
[00:21:47.000 --> 00:21:50.000]  我們知道掃羅日後就變成了
[00:21:50.000 --> 00:21:53.000]  寫了很多新約書信的保羅
[00:21:53.000 --> 00:21:56.000]  其實在《使徒行傳》的七章尾
[00:21:56.000 --> 00:22:00.000]  路加醫生已經留了一個伏筆在那裡
[00:22:00.000 --> 00:22:02.000]  七章五十八節
[00:22:02.000 --> 00:22:06.000]  說作見證的人把衣裳放在一個少年人
[00:22:06.000 --> 00:22:09.000]  名叫掃羅的腳前
[00:22:09.000 --> 00:22:13.000]  他當時看到了發生在史提反身上一切的事
[00:22:13.000 --> 00:22:15.000]  他都看到
[00:22:15.000 --> 00:22:16.000]  但是很可惜
[00:22:16.000 --> 00:22:19.000]  在《使徒行傳》的八章三節
[00:22:19.000 --> 00:22:21.000]  說掃羅卻殘害教會
[00:22:21.000 --> 00:22:26.000]  進國人的家拉著男女下在監獄
[00:22:26.000 --> 00:22:29.000]  他開始逼迫教會
[00:22:29.000 --> 00:22:34.000]  史提反的死對掃羅有很大的影響
[00:22:34.000 --> 00:22:39.000]  我相信他一生人永遠不能忘記史提反最後說的那篇道
[00:22:39.000 --> 00:22:43.000]  他不能忘記史提反向神的禱告
[00:22:43.000 --> 00:22:47.000]  他不能忘記史提反榮耀的殉道
[00:22:47.000 --> 00:22:53.000]  有一天他將會和史提反一樣的慰主來殉道
[00:22:53.000 --> 00:22:59.000]  聖靈就是用了史提反的事蹟來影響掃羅
[00:22:59.000 --> 00:23:02.000]  幫助他在《使徒行傳》第九章
[00:23:02.000 --> 00:23:06.000]  能夠改變、能夠接受耶穌基督
[00:23:06.000 --> 00:23:11.000]  當掃羅逼迫教會的時候
[00:23:11.000 --> 00:23:14.000]  教會就向外發展
[00:23:14.000 --> 00:23:16.000]  離開耶路撒冷
[00:23:16.000 --> 00:23:18.000]  真的去到猶大全地
[00:23:18.000 --> 00:23:20.000]  去到撒瑪利亞
