
[00:00:00.000 --> 00:00:07.520]  又一年了 好消息就可以脫口罩跟大家說了
[00:10:05.520 --> 00:10:07.520]  然後你就要打敗他
[00:10:07.520 --> 00:10:09.520]  巴拉就對底波拉說
[00:10:09.520 --> 00:10:12.520]  你若和我去我就去
[00:10:12.520 --> 00:10:15.520]  你若不和我去我就不去
[00:10:15.520 --> 00:10:18.520]  這個請求是很奇怪的
[00:10:18.520 --> 00:10:21.520]  整個舊約聖經都是唯一一次
[00:10:21.520 --> 00:10:24.520]  在其他的近都文化都是很奇怪
[00:10:24.520 --> 00:10:27.520]  打仗是男人的事
[00:10:27.520 --> 00:10:32.520]  但是這個大隻佬將軍可以這麼說
[00:10:32.520 --> 00:10:35.520]  居然叫個女人陪他去
[00:10:35.520 --> 00:10:38.520]  他說你這個女流之輩
[00:10:38.520 --> 00:10:42.520]  底波拉你陪我去我就去打
[00:10:42.520 --> 00:10:44.520]  你不陪我去我就不去
[00:10:44.520 --> 00:10:46.520]  為什麼巴拉說這句話呢
[00:10:46.520 --> 00:10:48.520]  其實是反映一個現實
[00:10:48.520 --> 00:10:50.520]  因為我講過了
[00:10:50.520 --> 00:10:52.520]  十二支派各自為政
[00:10:52.520 --> 00:10:56.520]  巴拉可能大家都有些名氣
[00:10:56.520 --> 00:10:59.520]  可能大家都知道他懂得打仗
[00:10:59.520 --> 00:11:02.520]  但是他叫人打仗
[00:11:02.520 --> 00:11:05.520]  那些人是沒有必要聽他的
[00:11:05.520 --> 00:11:07.520]  那些各支派的人
[00:11:07.520 --> 00:11:09.520]  巴拉走到去
[00:11:09.520 --> 00:11:12.520]  你和我一起去西西拉打仗
[00:11:12.520 --> 00:11:14.520]  那些人可以不理他
[00:11:14.520 --> 00:11:15.520]  如果那些人不理他
[00:11:15.520 --> 00:11:17.520]  沒有下場的
[00:11:17.520 --> 00:11:19.520]  巴拉不會有公安可以抓你
[00:11:19.520 --> 00:11:20.520]  為什麼你不打仗
[00:11:20.520 --> 00:11:22.520]  我叫你你都不去
[00:11:22.520 --> 00:11:23.520]  我叫公安抓你
[00:11:23.520 --> 00:11:24.520]  沒有的
[00:11:24.520 --> 00:11:26.520]  巴拉只是一個普通人
[00:11:26.520 --> 00:11:28.520]  可能他有些明星
[00:11:28.520 --> 00:11:30.520]  所以巴拉知道
[00:11:30.520 --> 00:11:34.520]  如果他要聚集到一些以色列人跟他
[00:11:34.520 --> 00:11:36.520]  他一個人是搞不定的
[00:11:36.520 --> 00:11:38.520]  所以他要底波拉和他去
[00:11:38.520 --> 00:11:41.520]  那些人因為服底波拉
[00:11:41.520 --> 00:11:44.520]  所以就算不理巴拉也好
[00:11:44.520 --> 00:11:46.520]  給面子底波拉
[00:11:46.520 --> 00:11:48.520]  所以底波拉和他
[00:11:48.520 --> 00:11:50.520]  那些人就會跟著他去
[00:11:50.520 --> 00:11:52.520]  一起去打仗
[00:11:52.520 --> 00:11:56.520]  所以想給我們一點點反省
[00:11:56.520 --> 00:11:58.520]  底波拉是一個很特別的人
[00:11:58.520 --> 00:12:01.520]  他突破了很多的限制
[00:12:01.520 --> 00:12:03.520]  就是父權社會裏面
[00:12:03.520 --> 00:12:05.520]  他成為一個領袖
[00:12:05.520 --> 00:12:07.520]  我們不知道他有沒有讀過多少書
[00:12:07.520 --> 00:12:12.520]  那個年代女性應該都很少讀書的機會
[00:12:12.520 --> 00:12:14.520]  但是他居然有一種智慧
[00:12:14.520 --> 00:12:17.520]  可以去審判不同的案件
[00:12:17.520 --> 00:12:18.520]  可以這樣說
[00:12:18.520 --> 00:12:20.520]  他不是一個將軍
[00:12:20.520 --> 00:12:22.520]  但是一些懂得打仗的人
[00:12:22.520 --> 00:12:25.520]  都要叫他從軍
[00:12:25.520 --> 00:12:31.520]  這樣才能夠組織到軍隊的士氣
[00:12:31.520 --> 00:12:34.520]  其實都給我們一個反省
[00:12:34.520 --> 00:12:38.520]  題目就是誰是大英雄
[00:12:38.520 --> 00:12:40.520]  其實我們這個年代
[00:12:40.520 --> 00:12:46.520]  對權力對位置充滿一些懷疑
[00:12:46.520 --> 00:12:49.520]  我不知道
[00:12:49.520 --> 00:12:52.520]  譬如你們是基督徒
[00:12:52.520 --> 00:12:55.520]  所以你們通常都對牧師尊敬一點
[00:12:55.520 --> 00:12:58.520]  但是有時候社會外面的人
[00:12:58.520 --> 00:13:01.520]  介紹雷牧師
[00:13:01.520 --> 00:13:04.520]  通常社會外面的人
[00:13:04.520 --> 00:13:06.520]  未必因為你有牧師的頭銜
[00:13:06.520 --> 00:13:08.520]  就尊敬你多幾分
[00:13:08.520 --> 00:13:11.520]  可能只是覺得你吃宗教飯
[00:13:11.520 --> 00:13:14.520]  到處拉人入會
[00:13:14.520 --> 00:13:18.520]  我們對一些傳統的領袖
[00:13:18.520 --> 00:13:22.520]  可能是沒有什麼懷疑
[00:13:22.520 --> 00:13:25.520]  我們今時今日的社會
[00:13:25.520 --> 00:13:27.520]  無論學生對校長
[00:13:27.520 --> 00:13:29.520]  市民對特首
[00:13:29.520 --> 00:13:34.520]  甚至信徒
[00:13:34.520 --> 00:13:36.520]  不是在說禮賢會
[00:13:36.520 --> 00:13:38.520]  是在說格雷耕的教會
[00:13:38.520 --> 00:13:43.520]  甚至很多信徒對主一牧師有很多質疑
[00:13:43.520 --> 00:13:46.520]  大聲在會友大會問主一牧師
[00:13:46.520 --> 00:13:48.520]  為什麼你這樣說
[00:13:48.520 --> 00:13:50.520]  現在這個年代沒有什麼
[00:13:50.520 --> 00:13:55.520]  對於位置有很多懷疑
[00:13:55.520 --> 00:13:58.520]  這個年代雖然這樣說
[00:13:58.520 --> 00:14:01.520]  有些人還在尋找英雄
[00:14:01.520 --> 00:14:05.520]  尋找一些他們能夠服膺的人
[00:14:05.520 --> 00:14:09.520]  不過這個年代不能靠位置
[00:14:09.520 --> 00:14:12.520]  不能說我是主一牧師
[00:14:12.520 --> 00:14:14.520]  為什麼你不聽我說
[00:14:14.520 --> 00:14:16.520]  或者老實說我是老爸
[00:14:16.520 --> 00:14:17.520]  有三個女兒
[00:14:17.520 --> 00:14:20.520]  你記得以前老爸很威風
[00:14:20.520 --> 00:14:24.520]  大家有沒有看《落花生》這篇文章
[00:14:24.520 --> 00:14:27.520]  說幾個小朋友和老婆種了花生
[00:14:27.520 --> 00:14:29.520]  請老爸來吃
[00:14:29.520 --> 00:14:32.520]  老爸肯來吃你種的花生
[00:14:32.520 --> 00:14:34.520]  教訓你幾句
[00:14:34.520 --> 00:14:36.520]  做人就要像花生一樣
[00:14:36.520 --> 00:14:38.520]  實而不華
[00:14:38.520 --> 00:14:41.520]  兒女覺得老爸很給面子
[00:14:41.520 --> 00:14:44.520]  今時今日哪有兒女送花生給你吃
[00:14:44.520 --> 00:14:46.520]  今天是老爸種了花生
[00:14:46.520 --> 00:14:49.520]  兒女肯上面吃你的花生
[00:14:49.520 --> 00:14:51.520]  你真是感激兒女
[00:14:52.520 --> 00:14:59.520]  這個年代所謂的輩份位置已經完全拆除
[00:14:59.520 --> 00:15:04.520]  但是今天的人其實都繼續尋找英雄
[00:15:04.520 --> 00:15:06.520]  但今天人需要的英雄
[00:15:06.520 --> 00:15:08.520]  或者他們尋找的英雄是什麼呢
[00:15:08.520 --> 00:15:11.520]  尋找一些言行一致的人
[00:15:11.520 --> 00:15:14.520]  尋找一些說的就是他做的
[00:15:14.520 --> 00:15:17.520]  尋找一些他說的話是有智慧的
[00:15:17.520 --> 00:15:18.520]  不是亂說
[00:15:18.520 --> 00:15:19.520]  不是發洩
[00:15:19.520 --> 00:15:21.520]  不是所謂潑婦罵街的
[00:15:21.520 --> 00:15:23.520]  真是說一些有智慧的話
[00:15:23.520 --> 00:15:28.520]  能夠讓人明白其實生命中發生什麼事情
[00:15:28.520 --> 00:15:31.520]  這些人就會成為別人英雄
[00:15:31.520 --> 00:15:33.520]  不在乎他的位置
[00:15:33.520 --> 00:15:35.520]  不在乎可以這麼說
[00:15:35.520 --> 00:15:37.520]  回到教會的場景
[00:15:37.520 --> 00:15:41.520]  你說話帶著上主的恩慈
[00:15:41.520 --> 00:15:42.520]  第五章說到
[00:15:42.520 --> 00:15:45.520]  底波拉是好像以色列人的媽媽一樣
[00:15:45.520 --> 00:15:47.520]  呼喚一些以色列人出來
[00:15:47.520 --> 00:15:49.520]  你在教會裏面
[00:15:49.520 --> 00:15:51.520]  你願意真心去關心人
[00:15:51.520 --> 00:15:53.520]  你看到人好像滅跡
[00:15:53.520 --> 00:15:54.520]  很難看的
[00:15:54.520 --> 00:15:55.520]  你去問候他
[00:15:55.520 --> 00:15:57.520]  你為人代禱
[00:15:57.520 --> 00:15:59.520]  然後人們有些疑惑
[00:15:59.520 --> 00:16:02.520]  你用上主的智慧去鼓勵人
[00:16:02.520 --> 00:16:04.520]  你不需要做執事
[00:16:04.520 --> 00:16:06.520]  你不需要做長老
[00:16:06.520 --> 00:16:11.520]  你其實就在教會裏面成為一個領袖
[00:16:11.520 --> 00:16:13.520]  這種領袖不是出於位置
[00:16:13.520 --> 00:16:18.520]  是出於你能夠說出上主的智慧出來
[00:16:18.520 --> 00:16:21.520]  其實不要看混亂的時代
[00:16:21.520 --> 00:16:24.520]  是一種沒有希望的年代
[00:16:24.520 --> 00:16:27.520]  混亂的時代反而是去挑戰我們
[00:16:27.520 --> 00:16:29.520]  我們在這個世代
[00:16:29.520 --> 00:16:31.520]  在價值很混亂的世代裏面
[00:16:31.520 --> 00:16:35.520]  我們願不願意認識上主的真理
[00:16:35.520 --> 00:16:38.520]  以致我們能夠說出上主的真理
[00:16:38.520 --> 00:16:41.520]  成為別人的鼓勵呢
[00:16:41.520 --> 00:16:43.520]  這是底波拉的故事
[00:16:43.520 --> 00:16:44.520]  說得太長了
[00:16:44.520 --> 00:16:45.520]  接著繼續
[00:16:45.520 --> 00:16:50.520]  底波拉和巴拉說
[00:16:50.520 --> 00:16:51.520]  我一定會和你去的
[00:16:51.520 --> 00:16:54.520]  不過你所行的路上必不得著榮耀
[00:16:54.520 --> 00:16:58.520]  因為耶和華把西西拉交給一個婦人的手裏
[00:16:58.520 --> 00:17:01.520]  於是底波拉起來和巴拉一同去
[00:17:01.520 --> 00:17:04.520]  底波拉說了一個事實
[00:17:04.520 --> 00:17:06.520]  打仗是男人的事
[00:17:06.520 --> 00:17:11.520]  不過這個男人居然要女流之輩跟著去
[00:17:11.520 --> 00:17:14.520]  所以後來的人就說
[00:17:14.520 --> 00:17:17.520]  原來不是巴拉打勝仗
[00:17:17.520 --> 00:17:19.520]  是底波拉打勝仗
[00:17:19.520 --> 00:17:21.520]  這個婦人應該按照原文
[00:17:21.520 --> 00:17:23.520]  底波拉是在想她自己
[00:17:23.520 --> 00:17:25.520]  不過事實上不是她
[00:17:25.520 --> 00:17:28.520]  不過這是後來的故事才結中
[00:17:28.520 --> 00:17:30.520]  這個context應該就是
[00:17:30.520 --> 00:17:31.520]  底波拉的意思就是說
[00:17:31.520 --> 00:17:32.520]  我和你去打
[00:17:32.520 --> 00:17:34.520]  不過人們以後就會說
[00:17:34.520 --> 00:17:36.520]  是底波拉打勝仗
[00:17:36.520 --> 00:17:38.520]  不是巴拉打勝仗
[00:17:38.520 --> 00:17:40.520]  接著第十節
[00:17:40.520 --> 00:17:43.520]  巴拉接受底波拉這句話
[00:17:43.520 --> 00:17:45.520]  不過就請底波拉一同去
[00:17:45.520 --> 00:17:48.520]  然後就召集人們一同去打仗
[00:17:48.520 --> 00:17:50.520]  我想說的一樣東西就是
[00:17:50.520 --> 00:17:54.520]  巴拉也是一個英雄人物
[00:17:54.520 --> 00:18:00.520]  第五章裏面同樣有稱贏巴拉的一首詩
[00:18:00.520 --> 00:18:03.520]  巴拉是一個什麼樣的英雄人物呢
[00:18:03.520 --> 00:18:05.520]  有些在天國裏面的英雄人物
[00:18:05.520 --> 00:18:08.520]  他講的話很有上主的智慧
[00:18:08.520 --> 00:18:11.520]  讓人明白上主的真理
[00:18:11.520 --> 00:18:13.520]  有些英雄人物是什麼呢
[00:18:13.520 --> 00:18:17.520]  那些英雄人物就是知道自己的軟弱
[00:18:17.520 --> 00:18:21.520]  並且能夠承認人的軟弱
[00:18:21.520 --> 00:18:25.520]  有時你有軟弱或者我有軟弱
[00:18:25.520 --> 00:18:26.520]  這個不是問題
[00:18:26.520 --> 00:18:28.520]  誰人沒有軟弱
[00:18:28.520 --> 00:18:31.520]  但問題在於有時我們有軟弱
[00:18:31.520 --> 00:18:33.520]  我們不想讓人知道
[00:18:33.520 --> 00:18:35.520]  或者我們想認識
[00:18:35.520 --> 00:18:37.520]  或者我們覺得羞愧
[00:18:37.520 --> 00:18:40.520]  為什麼我這樣東西這麼差呢
[00:18:40.520 --> 00:18:43.520]  所以我們就逃避責任
[00:18:43.520 --> 00:18:45.520]  不要做事
[00:18:45.520 --> 00:18:48.520]  因為一做事就會讓人知道自己軟弱
[00:18:48.520 --> 00:18:49.520]  不要侍奉
[00:18:49.520 --> 00:18:51.520]  一侍奉就會讓人知道軟弱
[00:18:51.520 --> 00:18:52.520]  千萬不要帶唱歌
[00:18:52.520 --> 00:18:55.520]  一帶唱歌就會讓人知道我走音
[00:18:55.520 --> 00:18:57.520]  我們逃避
[00:18:57.520 --> 00:19:00.520]  另一個可能性就是認了不肯認輸
[00:19:00.520 --> 00:19:01.520]  你說我唱歌走音
[00:19:01.520 --> 00:19:03.520]  哪裡有走音
[00:19:03.520 --> 00:19:05.520]  那個主任牧師唱歌走音才厲害
[00:19:05.520 --> 00:19:06.520]  我比他好
[00:19:06.520 --> 00:19:10.520]  要不就招職想抬高自己
[00:19:10.520 --> 00:19:15.520]  巴拉是屬於那些知道自己有些東西是不行的
[00:19:15.520 --> 00:19:17.520]  就告訴你不行
[00:19:17.520 --> 00:19:22.520]  教會的服事本來就需要很多人投入
