
[00:00:00.000 --> 00:00:05.000]  各位大兄姊妹
[00:02:14.000 --> 00:02:19.000]  我借用了這個題目來思考今天的經文
[00:02:19.000 --> 00:02:22.000]  在約翰福音第21章第3節
[00:02:22.000 --> 00:02:24.000]  彼得說對門道說
[00:02:24.000 --> 00:02:26.000]  我去打魚了
[00:02:26.000 --> 00:02:30.000]  這句話對我們有些提點
[00:02:30.000 --> 00:02:34.000]  到底彼得在什麼情況下說這句話呢?
[00:02:34.000 --> 00:02:39.000]  如果我們將經文的上下文來看的時候
[00:02:39.000 --> 00:02:42.000]  我們會發覺到中間經歷了一些特別的事
[00:02:42.000 --> 00:02:45.000]  在約翰福音第20章第1至第7天
[00:02:45.000 --> 00:02:49.000]  第一天一開始的時候就記載到那些婦女
[00:02:49.000 --> 00:02:51.000]  去墳墓那裡找耶穌基督的身體
[00:02:51.000 --> 00:02:54.000]  但是找不到因為她已經復活了
[00:02:54.000 --> 00:02:56.000]  所以將信息告訴門道
[00:02:56.000 --> 00:02:58.000]  門道又做了一些事
[00:02:58.000 --> 00:03:01.000]  去到墳墓那裡進去看
[00:03:01.000 --> 00:03:06.000]  那段事是記載在約翰福音第20章
[00:03:06.000 --> 00:03:08.000]  耶穌基督被埋葬的地方
[00:03:08.000 --> 00:03:10.000]  是耶路撒冷的外圍
[00:03:10.000 --> 00:03:12.000]  或者在耶路撒冷的附近
[00:03:12.000 --> 00:03:16.000]  但是現在第21章記載的第一節
[00:03:16.000 --> 00:03:20.000]  「這時以後耶穌在提比利亞海邊」
[00:03:20.000 --> 00:03:22.000]  提比利亞海邊是哪裡來的呢?
[00:03:22.000 --> 00:03:24.000]  是北方的加利利來的
[00:03:24.000 --> 00:03:29.000]  換言之那些門徒已經從耶路撒冷這個地方
[00:03:29.000 --> 00:03:31.000]  經歷了耶穌基督的復活
[00:03:31.000 --> 00:03:34.000]  經歷了耶穌基督向他們的顯現
[00:03:34.000 --> 00:03:37.000]  因為耶穌基督第一次的顯現
[00:03:37.000 --> 00:03:39.000]  我相信彼得在那裡
[00:03:39.000 --> 00:03:41.000]  但是唯一不在那裡的是多瑪
[00:03:41.000 --> 00:03:44.000]  所以耶穌基督第二次又顯現多瑪在那裡
[00:03:44.000 --> 00:03:48.000]  因為多瑪說如果我不親手摸耶穌的臘膀
[00:03:48.000 --> 00:03:52.000]  不親手探討這個真的已經復活了的耶穌的話
[00:03:52.000 --> 00:03:54.000]  你叫我相信也很難
[00:03:54.000 --> 00:03:57.000]  因此耶穌基督第二次和門徒顯現
[00:03:57.000 --> 00:03:59.000]  多瑪在那裡了
[00:03:59.000 --> 00:04:01.000]  多瑪就說我的主我的神
[00:04:01.000 --> 00:04:06.000]  第三次他們上到加利利
[00:04:06.000 --> 00:04:08.000]  去到加利利的時候
[00:04:08.000 --> 00:04:10.000]  在第三節那裡彼得就說一句
[00:04:10.000 --> 00:04:12.000]  我帶著他
[00:04:12.000 --> 00:04:16.000]  到底這句話我們怎樣理解他呢?
[00:04:16.000 --> 00:04:21.000]  很多的傳統牧師都為我們解釋這段聖經
[00:04:21.000 --> 00:04:25.000]  就說彼得是想重操故業
[00:04:25.000 --> 00:04:30.000]  我想這個想法是很對的
[00:04:30.000 --> 00:04:34.000]  你說有沒有可能呢?
[00:04:34.000 --> 00:04:38.000]  彼得親眼看到耶穌基督復活的
[00:04:38.000 --> 00:04:40.000]  已經向他顯現
[00:04:40.000 --> 00:04:43.000]  為甚麼他去到這次說
[00:04:43.000 --> 00:04:44.000]  我帶著他
[00:04:44.000 --> 00:04:46.000]  那些門徒就跟著說了
[00:04:46.000 --> 00:04:48.000]  我們和你同去
[00:04:48.000 --> 00:04:50.000]  為甚麼彼得會這樣說
[00:04:50.000 --> 00:04:52.000]  為甚麼門徒會這樣說呢?
[00:04:52.000 --> 00:04:56.000]  明知道看到耶穌基督已經復活了
[00:04:56.000 --> 00:04:59.000]  向我們顯現千真萬確的
[00:04:59.000 --> 00:05:01.000]  為甚麼他們還要說我帶著他呢?
[00:05:01.000 --> 00:05:03.000]  可能在他們的思維之中
[00:05:03.000 --> 00:05:07.000]  就是說這個工作要怎樣繼續下去呢?
[00:05:07.000 --> 00:05:11.000]  我們會很順理成章地推論說
[00:05:11.000 --> 00:05:13.000]  工作就交給你了
[00:05:13.000 --> 00:05:15.000]  你就去做吧
[00:05:15.000 --> 00:05:17.000]  但是假如你切身處地
[00:05:17.000 --> 00:05:19.000]  將你自己變成彼得
[00:05:19.000 --> 00:05:22.000]  在第一世紀的空的墳墓旁邊
[00:05:22.000 --> 00:05:24.000]  耶穌已經復活了
[00:05:24.000 --> 00:05:26.000]  然後耶穌基督向我們顯現
[00:05:26.000 --> 00:05:28.000]  心裏面的雀躍才是
[00:05:28.000 --> 00:05:31.000]  為甚麼會去到21章那句話
[00:05:31.000 --> 00:05:33.000]  就說我帶著他呢?
[00:05:33.000 --> 00:05:35.000]  到底發生了甚麼變化呢?
[00:05:35.000 --> 00:05:38.000]  有些人總是要吃飯的
[00:05:38.000 --> 00:05:40.000]  難道他坐在那裏
[00:05:40.000 --> 00:05:41.000]  甚麼都不能吃嗎?
[00:05:41.000 --> 00:05:43.000]  當然要先謀生
[00:05:43.000 --> 00:05:45.000]  出去打點魚回來
[00:05:45.000 --> 00:05:47.000]  吃完再說吧
[00:05:47.000 --> 00:05:49.000]  但是如果我們看第20章
[00:05:49.000 --> 00:05:51.000]  因為他們害怕
[00:05:51.000 --> 00:05:53.000]  他們很恐懼
[00:05:53.000 --> 00:05:56.000]  所以他們就困在自己的房間裏面
[00:05:56.000 --> 00:05:59.000]  但是耶穌基督在重門深鎖之下
[00:05:59.000 --> 00:06:01.000]  進到他們中間
[00:06:01.000 --> 00:06:03.000]  跟他們說願你們平安
[00:06:03.000 --> 00:06:06.000]  我再說我願你們平安
[00:06:06.000 --> 00:06:08.000]  將你們心裏面的沮喪
[00:06:08.000 --> 00:06:11.000]  失望可以一掃而空
[00:06:11.000 --> 00:06:13.000]  兩次這樣顯現給他們看
[00:06:13.000 --> 00:06:15.000]  但是輪到彼得說
[00:06:15.000 --> 00:06:17.000]  我打魚去
[00:06:17.000 --> 00:06:23.000]  當我們在思考這些經文的時候
[00:06:23.000 --> 00:06:25.000]  我們就說
[00:06:25.000 --> 00:06:28.000]  人總是會有軟弱的
[00:06:28.000 --> 00:06:30.000]  那種軟弱
[00:06:30.000 --> 00:06:32.000]  我們可以在其後的經文那段
[00:06:32.000 --> 00:06:34.000]  都可以看到
[00:06:34.000 --> 00:06:36.000]  去到《史獨行傳》第一章
[00:06:36.000 --> 00:06:39.000]  耶穌基督不是升天的嗎?
[00:06:39.000 --> 00:06:41.000]  那些門徒站在原地
[00:06:41.000 --> 00:06:43.000]  舉目望著天
[00:06:43.000 --> 00:06:45.000]  一直望著這個升天的耶穌
[00:06:45.000 --> 00:06:47.000]  直到天使出來跟我們說
[00:06:47.000 --> 00:06:50.000]  你們為甚麼站著望天呢?
[00:06:50.000 --> 00:06:52.000]  跟我們說哪位升上去
[00:06:52.000 --> 00:06:54.000]  怎樣升上去的主耶穌基督
[00:06:54.000 --> 00:06:56.000]  還要這樣降臨在地上
[00:06:56.000 --> 00:06:58.000]  中間給我們揣摩到一個訊息
[00:06:58.000 --> 00:07:01.000]  你不要站在那裏才行
[00:07:01.000 --> 00:07:03.000]  你看祂怎樣升上去
[00:07:03.000 --> 00:07:04.000]  祂還會再回來
[00:07:04.000 --> 00:07:06.000]  為甚麼說祂會再上去再回來呢?
[00:07:06.000 --> 00:07:08.000]  如果我們看整本的《婦女福音》
[00:07:08.000 --> 00:07:10.000]  《馬漢路迦》
[00:07:10.000 --> 00:07:12.000]  特別是去到《約翰福音》的時候
[00:07:12.000 --> 00:07:14.000]  有一個訊息很明顯的
[00:07:14.000 --> 00:07:17.000]  上帝差人的兒子
[00:07:17.000 --> 00:07:19.000]  道成肉身
[00:07:19.000 --> 00:07:21.000]  住在我們中間
[00:07:21.000 --> 00:07:24.000]  住在我們中間
[00:07:24.000 --> 00:07:26.000]  帳篷在我們中間
[00:07:26.000 --> 00:07:28.000]  我們看到這位
[00:07:28.000 --> 00:07:30.000]  道成肉身的上帝
[00:07:30.000 --> 00:07:33.000]  怎樣行公義
[00:07:33.000 --> 00:07:35.000]  怎樣好憐憫
[00:07:35.000 --> 00:07:36.000]  怎樣用祂自己的話
[00:07:36.000 --> 00:07:38.000]  用祂的神蹟
[00:07:38.000 --> 00:07:40.000]  讓人可以跟隨這位主耶穌基督
[00:07:40.000 --> 00:07:42.000]  他們可以親自目睹的
[00:07:42.000 --> 00:07:44.000]  但是當這位耶穌
[00:07:44.000 --> 00:07:47.000]  事事可以為他們安排
[00:07:47.000 --> 00:07:49.000]  為他們預備
[00:07:49.000 --> 00:07:51.000]  做他們的開路明燈的耶穌
[00:07:51.000 --> 00:07:53.000]  從上帝那裏來
[00:07:53.000 --> 00:07:55.000]  然後回到上帝那裏去
[00:07:55.000 --> 00:07:58.000]  這個又來又去的這位耶穌
[00:07:58.000 --> 00:07:59.000]  之後我們要怎樣呢?
[00:07:59.000 --> 00:08:01.000]  誰會再指教我們呢?
[00:08:01.000 --> 00:08:03.000]  誰會再帶領我們呢?
[00:08:03.000 --> 00:08:05.000]  當然了
[00:08:05.000 --> 00:08:07.000]  《約翰福音》就說
[00:08:07.000 --> 00:08:09.000]  耶穌說如果我不去的話
[00:08:09.000 --> 00:08:10.000]  誰不會來呢?
[00:08:10.000 --> 00:08:11.000]  聖靈保衛師不會來
[00:08:11.000 --> 00:08:13.000]  但是他來了
[00:08:13.000 --> 00:08:15.000]  他就會讓你想起
[00:08:15.000 --> 00:08:18.000]  明白我對你們所說的話
[00:08:18.000 --> 00:08:19.000]  在這一刻裏面
[00:08:19.000 --> 00:08:21.000]  似乎彼得在這裏忘記
[00:08:21.000 --> 00:08:24.000]  似乎彼得不是很記得
[00:08:24.000 --> 00:08:27.000]  因此他只能夠說
[00:08:27.000 --> 00:08:29.000]  我打了藥
[00:08:29.000 --> 00:08:33.000]  在《始童傳》裏面還有一個很有趣的記載
[00:08:33.000 --> 00:08:36.000]  我想我們很多人查經去到那裏
[00:08:36.000 --> 00:08:39.000]  都站在那裏
[00:08:39.000 --> 00:08:41.000]  就是他們要從
[00:08:41.000 --> 00:08:44.000]  因為只有11個門徒
[00:08:44.000 --> 00:08:46.000]  耶穌叫他們選12個
[00:08:46.000 --> 00:08:48.000]  然後猶大吊頸死了之後
[00:08:48.000 --> 00:08:50.000]  他們要再找一個
[00:08:50.000 --> 00:08:52.000]  他們找了兩個出來
[00:08:52.000 --> 00:08:55.000]  找了兩個怎麼辦呢?
[00:08:55.000 --> 00:08:57.000]  他們竟然在這裏抽籤
[00:08:57.000 --> 00:08:59.000]  如果耶穌在這裏就不會
[00:08:59.000 --> 00:09:01.000]  只有一個
[00:09:01.000 --> 00:09:02.000]  只有一個選擇
[00:09:02.000 --> 00:09:04.000]  來就是你了
[00:09:04.000 --> 00:09:05.000]  但是他們找到兩個
[00:09:05.000 --> 00:09:07.000]  兩個怎麼辦呢?
[00:09:07.000 --> 00:09:09.000]  耶穌又不在我們中間
[00:09:09.000 --> 00:09:10.000]  聖靈又未曾降臨
[00:09:10.000 --> 00:09:11.000]  那怎麼辦呢?
[00:09:11.000 --> 00:09:12.000]  那怎麼辦呢?
[00:09:12.000 --> 00:09:15.000]  那怎麼辦呢?
[00:09:15.000 --> 00:09:18.000]  他們用他們自己的辦法
[00:09:18.000 --> 00:09:20.000]  我相信那時候他們用了舊有的傳統
[00:09:20.000 --> 00:09:22.000]  大祭司空前有兩個空拍
[00:09:22.000 --> 00:09:25.000]  裏面有一個污淩土明的出來
[00:09:25.000 --> 00:09:27.000]  拋下拋下
[00:09:27.000 --> 00:09:29.000]  看拋到誰
[00:09:29.000 --> 00:09:32.000]  我們就說門徒為甚麼會這樣呢?
[00:09:32.000 --> 00:09:34.000]  這個人的軟弱
[00:09:34.000 --> 00:09:37.000]  去到一些生命的關卡的地方
[00:09:37.000 --> 00:09:41.000]  那種是比我們很多一貫的做法
[00:09:41.000 --> 00:09:42.000]  克制著我們自己
[00:09:42.000 --> 00:09:44.000]  我們想不到我們要怎樣做
[00:09:44.000 --> 00:09:47.000]  主耶穌說我去我來了
[00:09:47.000 --> 00:09:49.000]  道聖肉身住在裏面中間
[00:09:49.000 --> 00:09:51.000]  我完成我的工作了
[00:09:51.000 --> 00:09:53.000]  現在我要往婦那裏去
[00:09:53.000 --> 00:09:54.000]  但是如果不去的話
[00:09:54.000 --> 00:09:56.000]  聖靈保佑師就不會來
[00:09:56.000 --> 00:09:58.000]  但是他來了就會指教你們
[00:09:58.000 --> 00:09:59.000]  讓你們明白
[00:09:59.000 --> 00:10:00.000]  讓你們想你
[00:10:00.000 --> 00:10:01.000]  讓你們記得你
[00:10:01.000 --> 00:10:03.000]  我曾經和你們說過的話
[00:10:03.000 --> 00:10:05.000]  但是這一刻
[00:10:05.000 --> 00:10:08.000]  彼得竟然說我打於他
[00:10:08.000 --> 00:10:10.000]  我打於他
[00:10:10.000 --> 00:10:11.000]  身邊的門徒都說
[00:10:11.000 --> 00:10:18.000]  我不是也和你同去
[00:10:18.000 --> 00:10:20.000]  我們信仰成長的地方
[00:10:20.000 --> 00:10:22.000]  或者我們的信仰
[00:10:22.000 --> 00:10:25.000]  可以在還未建立的過程中間
[00:10:25.000 --> 00:10:28.000]  被困惑之中
[00:10:28.000 --> 00:10:31.000]  很多時候我們遇到很大的困難的時候
[00:10:31.000 --> 00:10:33.000]  我們不知道怎樣解決
[00:10:33.000 --> 00:10:35.000]  我們面對著信仰的掙扎
[00:10:35.000 --> 00:10:36.000]  我們失敗了之後
[00:10:36.000 --> 00:10:41.000]  再站回來之前的那段很迷惑的狀態裏面
[00:10:41.000 --> 00:10:43.000]  我們的信仰在掙扎
[00:10:43.000 --> 00:10:44.000]  在我們的失敗
[00:10:44.000 --> 00:10:47.000]  在我們的盼望之中來回的盤旋
[00:10:47.000 --> 00:10:48.000]  到底我要怎樣算好呢?
[00:10:48.000 --> 00:10:50.000]  我要怎樣算好呢?
[00:10:50.000 --> 00:10:51.000]  可能我們曾經有一段時間
[00:10:51.000 --> 00:10:53.000]  都說我好像彼得一樣
[00:10:53.000 --> 00:10:54.000]  我打於他
[00:10:54.000 --> 00:10:56.000]  可能我們遇到自己的困難
[00:10:56.000 --> 00:10:59.000]  將上帝對我們的呼召放在旁邊
[00:10:59.000 --> 00:11:00.000]  忘記了
[00:11:00.000 --> 00:11:01.000]  放棄了
[00:11:01.000 --> 00:11:03.000]  因為主耶穌都來了
[00:11:03.000 --> 00:11:04.000]  回去了
[00:11:04.000 --> 00:11:06.000]  完成了他的救贖
[00:11:06.000 --> 00:11:07.000]  他去了
[00:11:07.000 --> 00:11:08.000]  那我怎樣呢?
[00:11:08.000 --> 00:11:10.000]  我要獨力承擔我的工作
[00:11:10.000 --> 00:11:12.000]  獨力承擔我的一切嗎?
[00:11:12.000 --> 00:11:13.000]  我做不到
[00:11:13.000 --> 00:11:14.000]  我做不到
[00:11:14.000 --> 00:11:18.000]  在我們的信仰掙扎浮沉之間
[00:11:18.000 --> 00:11:21.000]  我們被挑戰
[00:11:21.000 --> 00:11:23.000]  我們被挑旺
[00:11:23.000 --> 00:11:25.000]  我們再醒悟
[00:11:25.000 --> 00:11:26.000]  在我們跌倒的時候
[00:11:26.000 --> 00:11:29.000]  在我們最軟弱的時間裏面
[00:11:29.000 --> 00:11:36.000]  我們就重新遇到這位主耶穌基督
[00:11:36.000 --> 00:11:41.000]  所以當這次彼得說我打於他的時候
[00:11:41.000 --> 00:11:44.000]  那些門徒跟著他去
[00:11:44.000 --> 00:11:46.000]  但是那一夜
[00:11:46.000 --> 00:11:48.000]  整夜的努力
[00:11:48.000 --> 00:11:49.000]  打不到什麼
[00:11:49.000 --> 00:11:52.000]  直到岸上有呼聲對他說
[00:11:52.000 --> 00:11:57.000]  朋友你們有吃的沒有
[00:11:57.000 --> 00:11:58.000]  沒有啊
[00:11:58.000 --> 00:12:00.000]  我們打不到什麼
[00:12:00.000 --> 00:12:01.000]  收起網
[00:12:01.000 --> 00:12:03.000]  向船的右邊索網
[00:12:03.000 --> 00:12:05.000]  因為那時有魚
[00:12:05.000 --> 00:12:07.000]  他們就打起來
[00:12:07.000 --> 00:12:08.000]  滿了魚
[00:12:08.000 --> 00:12:13.000]  那時才看到原來他是主
[00:12:13.000 --> 00:12:16.000]  彼得在那一刻拿起衣服
[00:12:16.000 --> 00:12:18.000]  因為他打大赤鱲
[00:12:18.000 --> 00:12:20.000]  在那裡滾一整晚
[00:12:20.000 --> 00:12:22.000]  打不到魚
[00:12:22.000 --> 00:12:26.000]  一聽到有人說是主
[00:12:26.000 --> 00:12:28.000]  他就拿起衣服穿著
[00:12:28.000 --> 00:12:32.000]  因為他赤身露體
[00:12:32.000 --> 00:12:35.000]  這些經文給我們看到
[00:12:35.000 --> 00:12:39.000]  是在我們最徬徨的時間裏面
[00:12:39.000 --> 00:12:45.000]  主耶穌基督竟對我們伸出援手
[00:12:45.000 --> 00:12:49.000]  在我們最難最失敗的時候
[00:12:49.000 --> 00:12:53.000]  我們沒有面目面對這位聖潔的主
[00:12:53.000 --> 00:12:55.000]  的時間裏面
[00:12:55.000 --> 00:12:59.000]  主耶穌基督竟然讓我們再重新得到豐富
[00:12:59.000 --> 00:13:03.000]  在我們的豐富裏面顯出我們的貧乏
[00:13:03.000 --> 00:13:07.000]  在我們的貧乏裏面促使我們重新思考自己的生命
[00:13:07.000 --> 00:13:09.000]  在我們的不足裏面再重新思考
[00:13:09.000 --> 00:13:11.000]  我要回歸上帝
[00:13:11.000 --> 00:13:14.000]  是在我們的軟弱不足裏面
[00:13:14.000 --> 00:13:16.000]  我們的信仰被建立
[00:13:16.000 --> 00:13:17.000]  我們的信心被建立
[00:13:17.000 --> 00:13:19.000]  我們的靈命被建立
[00:13:19.000 --> 00:13:23.000]  我不是鼓勵大家勇於失敗的時候
[00:13:23.000 --> 00:13:26.000]  我們能夠靠著主耶穌基督的恩典力量
[00:13:26.000 --> 00:13:28.000]  戰勝一切
[00:13:28.000 --> 00:13:31.000]  但是我們的生命就是如此
[00:13:31.000 --> 00:13:33.000]  人就是如此
[00:13:33.000 --> 00:13:34.000]  本是如此
[00:13:34.000 --> 00:13:36.000]  不知為何在生命裏面
[00:13:36.000 --> 00:13:40.000]  一刻裏面我們會軟弱失腳
[00:13:40.000 --> 00:13:44.000]  但是在那個軟弱失敗中間
[00:13:44.000 --> 00:13:47.000]  主耶穌竟然對我們說
[00:13:47.000 --> 00:13:49.000]  有沒有吃的沒有?
[00:13:49.000 --> 00:13:50.000]  沒有
[00:13:50.000 --> 00:13:52.000]  下望打羽
[00:13:52.000 --> 00:13:58.000]  在我們的不足裏面我們仍然可以看到上帝自己的眷顧
[00:13:58.000 --> 00:14:02.000]  在這裏我們看到上帝從來沒有放棄我們
[00:14:02.000 --> 00:14:05.000]  上帝總是在我們最軟弱的時間裏面
[00:14:05.000 --> 00:14:08.000]  最貧瘓的時間裏面
[00:14:08.000 --> 00:14:10.000]  他用他自己的恩典挽回我們
[00:14:10.000 --> 00:14:13.000]  用他自己的慈愛來鼓勵我們
[00:14:13.000 --> 00:14:14.000]  你回轉吧
[00:14:14.000 --> 00:14:15.000]  你回轉吧
[00:14:15.000 --> 00:14:17.000]  你回轉吧
[00:14:17.000 --> 00:14:20.000]  經文裏面充滿這樣的記載
[00:14:20.000 --> 00:14:26.000]  我們記得我們讀創世記的時候
[00:14:26.000 --> 00:14:29.000]  亞當·夏娃的經驗
[00:14:29.000 --> 00:14:31.000]  吃了上帝吩咐他們不可以吃的果子
[00:14:31.000 --> 00:14:33.000]  發現自己赤身露體
[00:14:33.000 --> 00:14:37.000]  然後用葉子為自己編造衣服
[00:14:37.000 --> 00:14:40.000]  當上帝出來追討追劫的時候
[00:14:40.000 --> 00:14:43.000]  一番的折磨一番的對白之後
[00:14:43.000 --> 00:14:46.000]  上帝說你們要離開伊利沅
[00:14:46.000 --> 00:14:49.000]  離開之前上帝做了一件很奇特的事
[00:14:49.000 --> 00:14:52.000]  用皮紙給他們做衣服
[00:14:52.000 --> 00:14:55.000]  是你很聰明
[00:14:55.000 --> 00:14:58.000]  可以用樹葉來編造衣服
[00:14:58.000 --> 00:15:00.000]  遮蓋自己的羞恥
[00:15:00.000 --> 00:15:02.000]  但是那是短暫的
[00:15:02.000 --> 00:15:04.000]  不足以掩蓋你的羞恥
[00:15:04.000 --> 00:15:07.000]  不足以掩蓋你恆久的羞恥
[00:15:07.000 --> 00:15:11.000]  但是上帝說你現在離開伊利沅之前
[00:15:11.000 --> 00:15:14.000]  我用皮紙給你做了一件衣服
[00:15:14.000 --> 00:15:16.000]  是恆久的
[00:15:16.000 --> 00:15:19.000]  是表明在罪惡之中
[00:15:19.000 --> 00:15:21.000]  我仍然留有餘地
[00:15:21.000 --> 00:15:23.000]  我仍然留有印點
[00:15:23.000 --> 00:15:26.000]  這個讓我們想到主耶穌基督在十字架上
[00:15:26.000 --> 00:15:32.000]  下面有很多人在譏笑祂
[00:15:32.000 --> 00:15:36.000]  祢能夠拯救別人
[00:15:36.000 --> 00:15:37.000]  祢能夠醫治別人
[00:15:37.000 --> 00:15:40.000]  也能夠救自己從十字架上下來
[00:15:40.000 --> 00:15:45.000]  下面隆隆總總各種不同的譏笑
[00:15:45.000 --> 00:15:47.000]  但是主耶穌基督怎樣說呢?
[00:15:47.000 --> 00:15:51.000]  「赦免他們,因為他們所做的,他們不知道,他們不曉得」
[00:15:51.000 --> 00:15:55.000]  我們好奇下面的人說得這麼生氣
[00:15:55.000 --> 00:15:58.000]  面對著一位要拯救他們
[00:15:58.000 --> 00:16:00.000]  住在他們中間
[00:16:00.000 --> 00:16:03.000]  將上帝的恩典要給他們的上帝
[00:16:03.000 --> 00:16:06.000]  竟然這樣來譏笑祂
[00:16:06.000 --> 00:16:12.000]  但是主耶穌最終都說出那句話
[00:16:12.000 --> 00:16:16.000]  「赦免他們,因為他們所做的」
[00:16:17.000 --> 00:16:18.000]  「他們不曉得」
[00:16:18.000 --> 00:16:21.000]  還記不記得士提反?
[00:16:21.000 --> 00:16:24.000]  當眾人拿著石頭
[00:16:24.000 --> 00:16:28.000]  打這個士提反
[00:16:28.000 --> 00:16:30.000]  他臨死的時候
[00:16:30.000 --> 00:16:32.000]  他就求上帝如出一次
[00:16:32.000 --> 00:16:34.000]  好像主耶穌基督的禱告一樣
[00:16:34.000 --> 00:16:45.000]  說「赦免他們,因為他們所做的,他們不知道,他們不曉得」
[00:16:45.000 --> 00:16:54.000]  當我們將這些背景都放在第21章裏面的時候
[00:16:54.000 --> 00:16:56.000]  我們就會問上帝
[00:16:56.000 --> 00:17:02.000]  你到底對彼得有什麼特別的話要他講呢?
[00:17:02.000 --> 00:17:09.000]  當主耶穌面對著彼得
[00:17:09.000 --> 00:17:11.000]  問彼得那三個問題
[00:17:11.000 --> 00:17:12.000]  我不需要重複了
[00:17:12.000 --> 00:17:14.000]  大家很熟悉那三個問題
[00:17:14.000 --> 00:17:16.000]  在聖經的研究
[00:17:16.000 --> 00:17:21.000]  特別在福音書裏面的比喻的研究裏面
[00:17:21.000 --> 00:17:26.000]  很多的研經學者就給我們提出了一條出路
[00:17:26.000 --> 00:17:28.000]  為什麼經常都有個三字出現呢?
[00:17:28.000 --> 00:17:30.000]  什麼都是三字呢?
[00:17:30.000 --> 00:17:32.000]  這個三字裏面有一個規律
[00:17:32.000 --> 00:17:34.000]  我們講的故事也好
[00:17:34.000 --> 00:17:36.000]  童話故事也好
[00:17:36.000 --> 00:17:39.000]  教育的故事也好
[00:17:39.000 --> 00:17:43.000]  所有的故事當然有三點
[00:17:43.000 --> 00:17:46.000]  有很多人研究的
[00:17:46.000 --> 00:17:48.000]  多過三點的人記不住
[00:17:48.000 --> 00:17:51.000]  你講的話當然希望人們記住
[00:17:51.000 --> 00:17:53.000]  所以我們講到這裏有三點
[00:17:53.000 --> 00:17:55.000]  重點放在第幾點呢?
[00:17:55.000 --> 00:17:57.000]  沒有人將重點放在第一點
[00:17:57.000 --> 00:17:58.000]  還是放在第幾點呢?
[00:17:58.000 --> 00:17:59.000]  第三點
[00:17:59.000 --> 00:18:01.000]  但是過長的時間
[00:18:01.000 --> 00:18:02.000]  過多的點數
[00:18:02.000 --> 00:18:04.000]  聽到的人就會離你而去
[00:18:04.000 --> 00:18:06.000]  毫無留情地離開你
[00:18:06.000 --> 00:18:11.000]  但是主耶穌就連續問三次
[00:18:11.000 --> 00:18:14.000]  好像很常規的
[00:18:14.000 --> 00:18:19.000]  我們的故事裏面有三隻小豬
[00:18:19.000 --> 00:18:23.000]  都有很多三呀三呀的記載
[00:18:23.000 --> 00:18:25.000]  狼來了呀
[00:18:25.000 --> 00:18:28.000]  第三部才爆煲
[00:18:28.000 --> 00:18:34.000]  但是很奇特的就是當時耶穌這麼問的時候
[00:18:34.000 --> 00:18:36.000]  到底有沒有一些弦外之音
[00:18:36.000 --> 00:18:37.000]  讓我們提醒
[00:18:37.000 --> 00:18:38.000]  讓我們被提醒
