
[00:00:00.000 --> 00:00:05.500]  今晚我們去到以西傑書第25章
[00:01:40.500 --> 00:01:45.500]  那些是上帝用異象告訴以西傑
[00:01:45.500 --> 00:01:47.500]  是會保護他們的
[00:01:47.500 --> 00:01:49.500]  所以第4章至到第23章
[00:01:49.500 --> 00:01:57.500]  全部的焦點都是集中在南國猶太國那些人的命運
[00:01:57.500 --> 00:02:01.500]  然後上一次我們查第24章的時候
[00:02:01.500 --> 00:02:03.500]  第24章就不是預言了
[00:02:03.500 --> 00:02:06.500]  第4章至到第23章
[00:02:06.500 --> 00:02:10.500]  神都是讓他們看到將會發生的事
[00:02:10.500 --> 00:02:12.500]  來警告他們
[00:02:12.500 --> 00:02:14.500]  但是到第24章的時候
[00:02:14.500 --> 00:02:19.500]  我們就看到真正耶路撒冷被圍
[00:02:19.500 --> 00:02:21.500]  被攻那些人被擄
[00:02:21.500 --> 00:02:23.500]  第24章是一個描述
[00:02:23.500 --> 00:02:25.500]  第24章不是預言
[00:02:25.500 --> 00:02:29.500]  所以第24章發生的時間我們都知道
[00:02:29.500 --> 00:02:31.500]  就是主前586年
[00:02:31.500 --> 00:02:36.500]  現在去到第25章開始
[00:02:36.500 --> 00:02:41.500]  連續的9章25章至到第34章
[00:02:41.500 --> 00:02:47.500]  開始的焦點是在猶太國周圍的列國
[00:02:47.500 --> 00:02:49.500]  這裡有列了出來
[00:02:49.500 --> 00:02:51.500]  就有7個民族
[00:02:51.500 --> 00:02:55.500]  神是透過以西傑告訴他們
[00:02:55.500 --> 00:02:59.500]  神不單止是要審判猶太民族
[00:02:59.500 --> 00:03:03.500]  神也都對他周圍的外邦民族
[00:03:03.500 --> 00:03:05.500]  都是有審判的
[00:03:05.500 --> 00:03:08.500]  就是神的公義不是只是臨到以色列人
[00:03:08.500 --> 00:03:13.500]  神的公義也都臨到其他周圍的列國
[00:03:13.500 --> 00:03:18.500]  今天第25章裡面有4個民族在
[00:03:18.500 --> 00:03:20.500]  雖然是17節
[00:03:20.500 --> 00:03:24.500]  但是其實今天裡面有很多的東西
[00:03:24.500 --> 00:03:28.500]  我們可以趁著第25章
[00:03:28.500 --> 00:03:33.500]  我們來知道多一點關於當時這幾個民族的歷史
[00:03:33.500 --> 00:03:35.500]  時間上就很正好
[00:03:35.500 --> 00:03:37.500]  因為我們幾位剛剛才從那裡回來
[00:03:37.500 --> 00:03:40.500]  所以阿門摩厄爾東
[00:03:40.500 --> 00:03:43.500]  我們兩個禮拜之前是坐在那裡土地的
[00:03:43.500 --> 00:03:48.500]  是真的看到幾千年後看到那裡的情況
[00:03:48.500 --> 00:03:53.500]  還可以讀的時候明瞭當時為什麼這樣說
[00:03:53.500 --> 00:03:55.500]  那麼菲利士呢
[00:03:55.500 --> 00:03:57.500]  我們沒有去到菲利士
[00:03:57.500 --> 00:04:00.500]  就是今天的加沙地帶
[00:04:00.500 --> 00:04:01.500]  或者加薩地帶
[00:04:01.500 --> 00:04:03.500]  仍然還在那裡
[00:04:03.500 --> 00:04:05.500]  今天就沒有菲利士人了
[00:04:05.500 --> 00:04:07.500]  我們等一下會說今天在加沙地帶的
[00:04:07.500 --> 00:04:09.500]  全部都是阿拉伯人
[00:04:09.500 --> 00:04:11.500]  他們叫巴勒斯坦人
[00:04:11.500 --> 00:04:13.500]  其實就是阿拉伯人
[00:04:13.500 --> 00:04:15.500]  所以仍然還在那裡
[00:04:15.500 --> 00:04:21.500]  我們去到第2頁117那裡
[00:04:21.500 --> 00:04:23.500]  我們先看看地圖
[00:04:23.500 --> 00:04:27.500]  我們先了解一下今晚第25章那4個民族
[00:04:27.500 --> 00:04:30.500]  究竟在哪裡
[00:04:30.500 --> 00:04:32.500]  這個地圖呢
[00:04:32.500 --> 00:04:36.500]  我們看到找不找到加利利湖
[00:04:36.500 --> 00:04:38.500]  雖然這裡沒有寫
[00:04:38.500 --> 00:04:41.500]  但是你看到在北邊那裡
[00:04:41.500 --> 00:04:43.500]  有一個海
[00:04:43.500 --> 00:04:45.500]  那個就是加利利湖
[00:04:45.500 --> 00:04:48.500]  那個是以色列的北部
[00:04:48.500 --> 00:04:50.500]  然後一直下去就是約旦河
[00:04:50.500 --> 00:04:53.500]  所以中間一直下去到約旦河下面
[00:04:53.500 --> 00:04:59.500]  那裡一個比較大的一個橢圓形狀
[00:04:59.500 --> 00:05:01.500]  那個就是死海
[00:05:01.500 --> 00:05:04.500]  和今天的地理都是一樣的
[00:05:04.500 --> 00:05:09.500]  那個加利利湖對上去一直向北
[00:05:09.500 --> 00:05:11.500]  就是去到黑門山
[00:05:11.500 --> 00:05:14.500]  今天黑門山是在黎巴嫩的
[00:05:14.500 --> 00:05:16.500]  所以加利利湖的湖水
[00:05:16.500 --> 00:05:19.500]  是由黑門山上面中連積雪
[00:05:19.500 --> 00:05:21.500]  但是它一融雪的時候
[00:05:21.500 --> 00:05:24.500]  那些水就流下去加利利海
[00:05:24.500 --> 00:05:28.500]  加利利海的水就流進去約旦河
[00:05:28.500 --> 00:05:31.500]  那些水就一直流下去
[00:05:31.500 --> 00:05:34.500]  流到死海就沒有出口了
[00:05:34.500 --> 00:05:36.500]  所以死海是很鹹的
[00:05:36.500 --> 00:05:38.500]  是鹽分很高的
[00:05:38.500 --> 00:05:41.500]  今天這些地理還在
[00:05:41.500 --> 00:05:45.500]  將它分開左邊和右邊
[00:05:45.500 --> 00:05:46.500]  從方向來說
[00:05:46.500 --> 00:05:48.500]  左邊就是向西
[00:05:48.500 --> 00:05:50.500]  右邊就是東
[00:05:50.500 --> 00:05:51.500]  所以聖經那裡說
[00:05:51.500 --> 00:05:53.500]  河的東邊
[00:05:53.500 --> 00:05:56.500]  河東就是今天的約旦
[00:05:56.500 --> 00:05:58.500]  所以在河的東邊
[00:05:58.500 --> 00:06:00.500]  今天你所見到的
[00:06:00.500 --> 00:06:03.500]  這個是幾千年前的
[00:06:03.500 --> 00:06:04.500]  最北那裡
[00:06:04.500 --> 00:06:07.500]  Kingdom of Arab Damascus
[00:06:07.500 --> 00:06:10.500]  那裡今天我們叫它做
[00:06:10.500 --> 00:06:11.500]  基列地
[00:06:11.500 --> 00:06:13.500]  那個是北面的基列地
[00:06:13.500 --> 00:06:15.500]  那個大馬士革
[00:06:15.500 --> 00:06:17.500]  已經去到敘利亞
[00:06:17.500 --> 00:06:19.500]  這兩天敘利亞又在新聞那裡
[00:06:19.500 --> 00:06:21.500]  這個今天不是在以色列
[00:06:21.500 --> 00:06:22.500]  又不是約旦
[00:06:22.500 --> 00:06:24.500]  是約旦的北面
[00:06:24.500 --> 00:06:26.500]  去到敘利亞
[00:06:26.500 --> 00:06:29.500]  但是當時這個叫做阿蘭國
[00:06:29.500 --> 00:06:33.500]  後來這個叫做基列地
[00:06:33.500 --> 00:06:35.500]  然後你下去
[00:06:35.500 --> 00:06:37.500]  你會見到Kingdom of Amman
[00:06:37.500 --> 00:06:40.500]  這個叫做阿門地
[00:06:40.500 --> 00:06:44.500]  今天我們飛進去約旦
[00:06:44.500 --> 00:06:46.500]  我們那個機場
[00:06:46.500 --> 00:06:48.500]  就是在那裡那顆星
[00:06:48.500 --> 00:06:51.500]  叫做Rabat Amman
[00:06:51.500 --> 00:06:52.500]  拉巴
[00:06:52.500 --> 00:06:54.500]  就是今天的安曼
[00:06:54.500 --> 00:06:56.500]  這個是一個古城
[00:06:56.500 --> 00:06:58.500]  我們一班人有五十個人
[00:06:58.500 --> 00:07:00.500]  我們早兩天去
[00:07:00.500 --> 00:07:02.500]  就是在安曼那裡
[00:07:02.500 --> 00:07:04.500]  有時間在那裡看
[00:07:04.500 --> 00:07:06.500]  加上我們向北面上
[00:07:06.500 --> 00:07:08.500]  當然上不到大馬士革
[00:07:08.500 --> 00:07:10.500]  我們是上到今天的約旦的北部
[00:07:10.500 --> 00:07:13.500]  可以望進去敘利亞
[00:07:13.500 --> 00:07:15.500]  望進去哥蘭高地
[00:07:15.500 --> 00:07:18.500]  那個叫做阿門地
[00:07:18.500 --> 00:07:20.500]  再下來你會見到
[00:07:20.500 --> 00:07:22.500]  Moab那個就是摩亞地
[00:07:22.500 --> 00:07:26.500]  摩亞地是在阿門地的南面
[00:07:26.500 --> 00:07:28.500]  摩亞地
[00:07:28.500 --> 00:07:30.500]  然後再下去你會見到
[00:07:30.500 --> 00:07:33.500]  Kingdom of Edom那個以東地
[00:07:33.500 --> 00:07:35.500]  所以最容易記的
[00:07:35.500 --> 00:07:38.500]  就是由基列地北面
[00:07:38.500 --> 00:07:41.500]  一直下來就是GAME
[00:07:41.500 --> 00:07:43.500]  最容易記的
[00:07:43.500 --> 00:07:47.500]  Gilead, Amman, Moab和Edom
[00:07:47.500 --> 00:07:50.500]  這四個王國
[00:07:50.500 --> 00:07:53.500]  就是當時他們以色列人
[00:07:53.500 --> 00:07:56.500]  他們進入加南的時候
[00:07:56.500 --> 00:08:00.500]  這邊就是這四個主要的王國
[00:08:00.500 --> 00:08:04.500]  阿門、摩亞、Edom
[00:08:04.500 --> 00:08:07.500]  三個地點我們在二十五章那裡
[00:08:07.500 --> 00:08:08.500]  那三個地點
[00:08:08.500 --> 00:08:11.500]  原來都是在今天的約旦
[00:08:11.500 --> 00:08:14.500]  都是在河的東邊
[00:08:14.500 --> 00:08:17.500]  在河的左邊就是西邊
[00:08:17.500 --> 00:08:20.500]  你會見到Kingdom of Judah
[00:08:20.500 --> 00:08:22.500]  那個就是南國
[00:08:22.500 --> 00:08:25.500]  所以這個圖已經分開了南北兩國
[00:08:25.500 --> 00:08:28.500]  上面Kingdom of Israel
[00:08:28.500 --> 00:08:30.500]  那裡就是北國就是以色列
[00:08:30.500 --> 00:08:32.500]  首都就是在Samaria
[00:08:32.500 --> 00:08:34.500]  撒瑪利亞
[00:08:34.500 --> 00:08:37.500]  那個在主前722年
[00:08:37.500 --> 00:08:40.500]  就已經是比上面亞述
[00:08:40.500 --> 00:08:41.500]  亞述你見到
[00:08:41.500 --> 00:08:43.500]  還北過那個阿南國
[00:08:43.500 --> 00:08:47.500]  所以這個圖就是在722年之前
[00:08:47.500 --> 00:08:49.500]  主前722年之前
[00:08:49.500 --> 00:08:53.500]  那時候亞述國還沒滅了阿南國
[00:08:53.500 --> 00:08:56.500]  後來他下來滅了阿南國
[00:08:56.500 --> 00:08:59.500]  然後再去滅了北國
[00:08:59.500 --> 00:09:04.500]  之後就剩下南國猶大國
[00:09:04.500 --> 00:09:06.500]  猶大國你會見到
[00:09:06.500 --> 00:09:09.500]  北邊就是他的首都耶路撒冷
[00:09:09.500 --> 00:09:11.500]  耶路撒冷
[00:09:11.500 --> 00:09:14.500]  然後你在猶大國
[00:09:14.500 --> 00:09:17.500]  左邊近海那裡
[00:09:17.500 --> 00:09:20.500]  你會見到那裡深色一舊
[00:09:20.500 --> 00:09:22.500]  那個就是今天的加薩地帶
[00:09:22.500 --> 00:09:25.500]  那個不屬於以色列
[00:09:25.500 --> 00:09:29.500]  其實以前曾經以色列打勝仗
[00:09:29.500 --> 00:09:32.500]  是侵佔過這個加薩地帶
[00:09:32.500 --> 00:09:34.500]  曾經是屬於以色列
[00:09:34.500 --> 00:09:36.500]  但是在二十多年前
[00:09:36.500 --> 00:09:40.500]  以色列和巴勒斯坦人講和的時候
[00:09:40.500 --> 00:09:43.500]  是撤出這個加薩地帶
[00:09:43.500 --> 00:09:45.500]  其實在加薩地帶裡面
[00:09:45.500 --> 00:09:47.500]  大多數阿拉伯人
[00:09:47.500 --> 00:09:49.500]  以色列人在那裡都很難生存
[00:09:49.500 --> 00:09:51.500]  所以他們就將所有那裡的以色列人
[00:09:51.500 --> 00:09:53.500]  全部搬出來
[00:09:53.500 --> 00:09:57.500]  就將這個地點完全讓給巴勒斯坦人
[00:09:57.500 --> 00:10:03.500]  今天那裡是經常射飛彈過來
[00:10:03.500 --> 00:10:07.500]  大家見到那個深色加薩地帶
[00:10:07.500 --> 00:10:10.500]  你會見到Java約柏那裡
[00:10:10.500 --> 00:10:12.500]  那裡就是海邊
[00:10:12.500 --> 00:10:15.500]  就是使徒行傳
[00:10:15.500 --> 00:10:21.500]  那個彼得在西門俏皮像的屋頂
[00:10:21.500 --> 00:10:24.500]  在家裡見到神給他的異像
[00:10:24.500 --> 00:10:26.500]  那個布是三次下來裡面
[00:10:26.500 --> 00:10:28.500]  有那些不潔的動物
[00:10:28.500 --> 00:10:31.500]  然後聲音是叫他起來宰了吃
[00:10:31.500 --> 00:10:34.500]  那個就是神要給他看到
[00:10:34.500 --> 00:10:38.500]  就是外邦人都是神所愛神所揀選的
[00:10:38.500 --> 00:10:41.500]  我們飛離開以色列
[00:10:41.500 --> 00:10:45.500]  就在那個Java向南一點
[00:10:45.500 --> 00:10:47.500]  就是今天的Tel Aviv
[00:10:47.500 --> 00:10:49.500]  Tel Aviv是近代的城市
[00:10:49.500 --> 00:10:52.500]  幾千年前那裡沒有Tel Aviv這個城市
[00:10:52.500 --> 00:10:54.500]  但是今天的國際機場
[00:10:54.500 --> 00:10:57.500]  就在那個Java的南邊
[00:10:57.500 --> 00:10:59.500]  是很近這個加薩地帶的
[00:10:59.500 --> 00:11:00.500]  所以你會見到
[00:11:00.500 --> 00:11:02.500]  其實Tel Aviv你說
[00:11:02.500 --> 00:11:05.500]  去以色列最危險的地方
[00:11:05.500 --> 00:11:07.500]  可能就是Tel Aviv了
[00:11:07.500 --> 00:11:09.500]  因為很近那個加薩地帶
[00:11:09.500 --> 00:11:12.500]  而加薩地帶他們幾多年前
[00:11:12.500 --> 00:11:15.500]  是發覺他們是挖地道
[00:11:15.500 --> 00:11:18.500]  在加薩那裡挖地道過來
[00:11:18.500 --> 00:11:20.500]  時不時有射飛彈過來
[00:11:20.500 --> 00:11:23.500]  不過以色列的防禦系統很厲害
[00:11:23.500 --> 00:11:24.500]  他有金剛罩
[00:11:24.500 --> 00:11:27.500]  他在那裡整個機場
[00:11:27.500 --> 00:11:30.500]  是有金剛罩保護
[00:11:30.500 --> 00:11:31.500]  他一射飛彈過來
[00:11:31.500 --> 00:11:34.500]  這邊馬上就會有兩個飛彈出來
[00:11:34.500 --> 00:11:39.500]  一個是將對方的飛彈射開
[00:11:39.500 --> 00:11:42.500]  然後第二個就毀壞了那個飛彈
[00:11:42.500 --> 00:11:44.500]  所以他怎樣射飛彈過來
[00:11:44.500 --> 00:11:47.500]  都不會影響到我們班機起飛
[00:11:47.500 --> 00:11:48.500]  其實是很安全的
[00:11:48.500 --> 00:11:51.500]  因為以色列的軍力是很厲害
[00:11:51.500 --> 00:11:57.500]  那裡就是今天比較危險的地方
[00:11:57.500 --> 00:11:59.500]  加薩地帶
[00:11:59.500 --> 00:12:02.500]  當時就是那些菲利士人
[00:12:02.500 --> 00:12:04.500]  我們都聽過菲利士人
[00:12:04.500 --> 00:12:07.500]  大衛和菲利士人打仗
[00:12:07.500 --> 00:12:11.500]  哥利亞是一個很巨大的菲利士人
[00:12:11.500 --> 00:12:13.500]  當時的菲利士人
[00:12:13.500 --> 00:12:15.500]  今天是沒有的了
[00:12:15.500 --> 00:12:17.500]  其實看回這邊
[00:12:17.500 --> 00:12:19.500]  今天阿門人也沒有了
[00:12:19.500 --> 00:12:20.500]  摩訶人也沒有了
[00:12:20.500 --> 00:12:22.500]  以東人也沒有了
[00:12:22.500 --> 00:12:25.500]  全部的飛彈都是阿拉伯人
[00:12:25.500 --> 00:12:29.500]  阿拉伯就在你最右下角那裡
[00:12:29.500 --> 00:12:34.500]  那時候叫做那巴田人
[00:12:34.500 --> 00:12:37.500]  其實那裡就是阿拉伯的半島
[00:12:37.500 --> 00:12:39.500]  是很多的阿拉伯人
[00:12:39.500 --> 00:12:42.500]  由那裡上來進到中東那裡
[00:12:42.500 --> 00:12:45.500]  所以今天整個約旦
[00:12:45.500 --> 00:12:48.500]  其實都是阿拉伯人說阿拉伯話的
[00:12:48.500 --> 00:12:51.500]  在約旦沒有一個人能夠告訴你
[00:12:51.500 --> 00:12:53.500]  我是以東人或者我是阿門人
[00:12:53.500 --> 00:12:55.500]  或者我是摩訶人
[00:12:55.500 --> 00:12:56.500]  今天沒有的
[00:12:56.500 --> 00:12:59.500]  一會兒我們會看歷史的時候
[00:12:59.500 --> 00:13:02.500]  我們會看到這幾個民族
[00:13:02.500 --> 00:13:05.500]  包括菲利士四個民族
[00:13:05.500 --> 00:13:08.500]  都是被神所奏助的
[00:13:08.500 --> 00:13:10.500]  所以我們去到是看到
[00:13:10.500 --> 00:13:12.500]  仍然還是沙漠一片
[00:13:12.500 --> 00:13:14.500]  沒有這些人
[00:13:14.500 --> 00:13:15.500]  不過我們到最後
[00:13:15.500 --> 00:13:17.500]  今晚到最後的時候
[00:13:17.500 --> 00:13:19.500]  我們就會看他們的將來
[00:13:19.500 --> 00:13:21.500]  到底會不會有阿門人呢
[00:13:21.500 --> 00:13:23.500]  會不會有回菲利士人呢
[00:13:23.500 --> 00:13:25.500]  在末世的時候會不會有回摩訶人呢
[00:13:25.500 --> 00:13:27.500]  會不會有回以東人呢
[00:13:27.500 --> 00:13:29.500]  我們查到最後的時候
[00:13:29.500 --> 00:13:30.500]  我們就會揭曉了
[00:13:30.500 --> 00:13:32.500]  我們知道那個地理環境
[00:13:32.500 --> 00:13:35.500]  今天我們要看一至四
[00:13:35.500 --> 00:13:38.500]  阿門、摩訶、以東和菲利士
[00:13:38.500 --> 00:13:41.500]  首先我們要明白
[00:13:41.500 --> 00:13:44.500]  這一章的聖經
[00:13:44.500 --> 00:13:47.500]  由開始裡面有預言的
[00:13:47.500 --> 00:13:50.500]  是說神會怎樣來審判
[00:13:50.500 --> 00:13:52.500]  這幾個民族的
[00:13:52.500 --> 00:13:54.500]  但是雖然裡面有些預言
[00:13:54.500 --> 00:13:56.500]  已經實現了
[00:13:56.500 --> 00:13:58.500]  譬如說這些人會不再存在
[00:13:58.500 --> 00:14:01.500]  今天我們已經看到不再存在
[00:14:01.500 --> 00:14:03.500]  但是有一些預言
[00:14:03.500 --> 00:14:06.500]  我們覺得是未完全實現的
[00:14:06.500 --> 00:14:08.500]  所以我們以前都說過
[00:14:08.500 --> 00:14:11.500]  預言是有近的有遠的
[00:14:11.500 --> 00:14:13.500]  我們不要忽略了
[00:14:13.500 --> 00:14:15.500]  有些預言是說遠一點
[00:14:15.500 --> 00:14:18.500]  是到耶穌再回來的時候
[00:14:18.500 --> 00:14:20.500]  才會實現的
[00:14:20.500 --> 00:14:23.500]  我們先看阿門、摩訶、以東
[00:14:23.500 --> 00:14:25.500]  這三個民族
[00:14:25.500 --> 00:14:27.500]  即是今天約旦那裡
[00:14:27.500 --> 00:14:30.500]  那三個古代的民族
[00:14:30.500 --> 00:14:33.500]  他們都有相同之處
[00:14:33.500 --> 00:14:34.500]  在這裏說
[00:14:34.500 --> 00:14:39.500]  三個民族都和以色列人有血緣關係
[00:14:39.500 --> 00:14:41.500]  你熟悉舊約的話
[00:14:41.500 --> 00:14:45.500]  你就會知道摩訶人和阿門人的祖先是誰呢
[00:14:45.500 --> 00:14:47.500]  就是羅德
[00:14:47.500 --> 00:14:50.500]  羅德就是阿伯拉罕的侄子
[00:14:50.500 --> 00:14:53.500]  即是羅德也是猶太人血統
[00:14:53.500 --> 00:14:54.500]  以色列
[00:14:54.500 --> 00:14:57.500]  因為阿伯拉罕是以色列人的始祖
[00:14:57.500 --> 00:14:59.500]  羅德是他的侄子
[00:14:59.500 --> 00:15:02.500]  他們當時大家在迦南地
[00:15:02.500 --> 00:15:04.500]  即是今天的以色列
[00:15:04.500 --> 00:15:07.500]  在西邊大家太多羊
[00:15:07.500 --> 00:15:08.500]  所以就分手
[00:15:08.500 --> 00:15:11.500]  阿伯拉罕說你先選
[00:15:11.500 --> 00:15:14.500]  羅德看到東邊這麼富庶
[00:15:14.500 --> 00:15:16.500]  又有個大城市
[00:15:16.500 --> 00:15:18.500]  索多瑪俄摩拉
[00:15:18.500 --> 00:15:20.500]  他就說我選東邊
[00:15:20.500 --> 00:15:22.500]  我們都知道那個故事了
[00:15:22.500 --> 00:15:24.500]  他越來越黏近索多瑪
[00:15:24.500 --> 00:15:27.500]  索多瑪的罪很大
[00:15:27.500 --> 00:15:29.500]  我們以前已經提過了
[00:15:29.500 --> 00:15:31.500]  不是因為他同性戀
[00:15:31.500 --> 00:15:32.500]  神要滅他
[00:15:32.500 --> 00:15:36.500]  因為他們那種暴力
[00:15:36.500 --> 00:15:42.500]  所以神就拯救了羅德一家出來
[00:15:42.500 --> 00:15:45.500]  可惜他的太太走的時候
[00:15:45.500 --> 00:15:48.500]  他最後一看就死了
[00:15:48.500 --> 00:15:49.500]  變成炎柱
[00:15:49.500 --> 00:15:54.500]  他們那段時間是住在山洞裏
[00:15:54.500 --> 00:15:58.500]  我們去到一旦的時候
[00:15:58.500 --> 00:15:59.500]  我們看到有很多高山
[00:15:59.500 --> 00:16:00.500]  有很多沙漠
[00:16:00.500 --> 00:16:02.500]  但也有些高山的人
[00:16:02.500 --> 00:16:04.500]  真的住在山洞裏
[00:16:04.500 --> 00:16:08.500]  所以創世記告訴我們
[00:16:08.500 --> 00:16:12.500]  羅德是帶著兩個女兒住在山洞裏
[00:16:12.500 --> 00:16:14.500]  女兒見到媽媽去世了
[00:16:14.500 --> 00:16:19.500]  害怕他們的家族不能傳宗接代
[00:16:19.500 --> 00:16:21.500]  所以他們就想出這個辦法
[00:16:21.500 --> 00:16:22.500]  灌醉了爸爸
[00:16:22.500 --> 00:16:25.500]  在山洞裏和爸爸亂倫
[00:16:25.500 --> 00:16:30.500]  兩個女兒生了兒子
[00:16:30.500 --> 00:16:32.500]  那個小女兒所生的兒子
[00:16:32.500 --> 00:16:35.500]  就叫做Ben Ame
[00:16:35.500 --> 00:16:38.500]  Ben就是兒子的意思
[00:16:38.500 --> 00:16:42.500]  Ame後面就叫做Amon
[00:16:42.500 --> 00:16:45.500]  所以Amon人的祖先
[00:16:45.500 --> 00:16:50.500]  就是羅德和小女兒亂倫的後代
[00:16:50.500 --> 00:16:53.500]  即是和猶太人也有血統關係
[00:16:53.500 --> 00:16:56.500]  因為羅德是阿伯拉罕的侄子
[00:16:56.500 --> 00:17:00.500]  那個大女兒和羅德亂倫所生出來的
[00:17:00.500 --> 00:17:03.500]  就是叫做摩訝
[00:17:03.500 --> 00:17:05.500]  摩訝人的祖先
[00:17:05.500 --> 00:17:12.500]  所以他們和以色列人有血緣的關係
[00:17:12.500 --> 00:17:14.500]  第二個相同點
[00:17:14.500 --> 00:17:18.500]  B三個民族都是和以色列人為敵
[00:17:18.500 --> 00:17:20.500]  雖然他們有親戚關係
[00:17:20.500 --> 00:17:22.500]  但是他們並不友好
[00:17:22.500 --> 00:17:25.500]  不知道什麼原因
[00:17:25.500 --> 00:17:28.500]  他們是從很早的時候
[00:17:28.500 --> 00:17:31.500]  都已經是大家不對
[00:17:31.500 --> 00:17:33.500]  最初的時候聖經記載
[00:17:33.500 --> 00:17:36.500]  當以色列人去了埃及
[00:17:36.500 --> 00:17:39.500]  由埃及摩西帶他們出來
[00:17:39.500 --> 00:17:43.500]  他們就由南邊一直向北邊走
[00:17:43.500 --> 00:17:46.500]  就要經過他們的地方
[00:17:46.500 --> 00:17:48.500]  然後才回到迦南地
[00:17:48.500 --> 00:17:51.500]  他們不能夠神武帶領他們
[00:17:51.500 --> 00:17:54.500]  經過菲律賓人的地方
[00:17:54.500 --> 00:17:56.500]  因為怕他們害怕
[00:17:56.500 --> 00:17:58.500]  因為菲律賓人很大件
[00:17:58.500 --> 00:17:59.500]  打仗很厲害
[00:17:59.500 --> 00:18:02.500]  所以就帶他們繞過來
[00:18:02.500 --> 00:18:04.500]  以東地再上摩訝地
[00:18:04.500 --> 00:18:09.500]  由摩訝地再上阿門地
[00:18:09.500 --> 00:18:12.500]  由那裡過去耶利哥
[00:18:12.500 --> 00:18:16.500]  最後停的地方就是尼泊山
[00:18:16.500 --> 00:18:17.500]  那個是在摩訶地
[00:18:17.500 --> 00:18:20.500]  帶他們經過的時候
[00:18:20.500 --> 00:18:24.500]  他們最方便的就是直接進去以東地
[00:18:24.500 --> 00:18:27.500]  因為那時候已經有一條大路在那裡
[00:18:27.500 --> 00:18:30.500]  那條大路在聖經就叫做黃道
[00:18:30.500 --> 00:18:31.500]  今天還在那裡
[00:18:31.500 --> 00:18:34.500]  那條叫做帝王大道
[00:18:34.500 --> 00:18:37.500]  是全世界最古老的通道
[00:18:37.500 --> 00:18:39.500]  是彎彎曲曲的
[00:18:39.500 --> 00:18:42.500]  他們就要求以東人
[00:18:42.500 --> 00:18:43.500]  要求摩訶人
[00:18:43.500 --> 00:18:46.500]  要求阿門人給他們過境
[00:18:46.500 --> 00:18:50.500]  但是這些親戚連過境都不給
[00:18:50.500 --> 00:18:51.500]  我想其中一個原因
[00:18:51.500 --> 00:18:53.500]  就是見到這些猶太人
[00:18:53.500 --> 00:18:55.500]  雖然是他們的親戚
[00:18:55.500 --> 00:18:57.500]  不過這麼多人
[00:18:57.500 --> 00:19:04.500]  而且他們可能帶著很多的牛群羊群
[00:19:04.500 --> 00:19:06.500]  勢頭很強
[00:19:06.500 --> 00:19:08.500]  怕著你放了他們進來
[00:19:08.500 --> 00:19:09.500]  他們不走
[00:19:09.500 --> 00:19:10.500]  那怎麼辦呢?
[00:19:10.500 --> 00:19:11.500]  拿了你的地方
[00:19:11.500 --> 00:19:13.500]  可能就有這樣的害怕
[00:19:13.500 --> 00:19:15.500]  自私的想法
[00:19:15.500 --> 00:19:16.500]  不讓他們進來
[00:19:16.500 --> 00:19:17.500]  不讓他們進來
[00:19:17.500 --> 00:19:19.500]  不讓進來
[00:19:19.500 --> 00:19:22.500]  以色列人可以打進去
[00:19:22.500 --> 00:19:24.500]  打進去就行了
[00:19:24.500 --> 00:19:26.500]  但是神是不給的
