
[00:00:00.000 --> 00:00:02.000]  今天我們繼續思想羅家夫音的訊息
[00:01:16.000 --> 00:01:18.000]  自此之後
[00:01:18.000 --> 00:01:20.000]  這個彈乎音的種子
[00:01:20.000 --> 00:01:22.000]  種在中國這一塊
[00:01:22.000 --> 00:01:24.000]  佔了全世界人口四分之一的土地
[00:01:24.000 --> 00:01:26.000]  不單止是這樣
[00:01:26.000 --> 00:01:28.000]  在中國
[00:01:28.000 --> 00:01:30.000]  因為這些傳教士進入中國
[00:01:30.000 --> 00:01:32.000]  在文化上
[00:01:32.000 --> 00:01:34.000]  在政治上
[00:01:34.000 --> 00:01:36.000]  在經濟上
[00:01:36.000 --> 00:01:38.000]  在中國歷史上
[00:01:38.000 --> 00:01:40.000]  從未出現過一個革命的落差
[00:01:40.000 --> 00:01:42.000]  用哈佛大學歷史系教授John King Fairbank
[00:01:42.000 --> 00:01:44.000]  說這句話
[00:01:44.000 --> 00:01:46.000]  是中國的巨大轉變
[00:01:46.000 --> 00:01:48.000]  事隔了140年
[00:01:48.000 --> 00:01:50.000]  在1950年6月
[00:01:50.000 --> 00:01:52.000]  的一個晚上
[00:01:52.000 --> 00:01:54.000]  一群中國教會的領袖
[00:01:54.000 --> 00:01:56.000]  群集在北京
[00:01:56.000 --> 00:01:58.000]  舉行一個特別的歷史性的會議
[00:01:58.000 --> 00:02:00.000]  而主持這次會議的主席
[00:02:00.000 --> 00:02:02.000]  不是誰
[00:02:02.000 --> 00:02:04.000]  是當時的中國總理周恩來
[00:02:04.000 --> 00:02:06.000]  周恩來
[00:02:06.000 --> 00:02:08.000]  曾經去過
[00:02:08.000 --> 00:02:10.000]  武漢秦道會
[00:02:10.000 --> 00:02:12.000]  有個聚會
[00:02:12.000 --> 00:02:14.000]  所以在1960年時代
[00:02:14.000 --> 00:02:16.000]  當時秦道會的主教
[00:02:16.000 --> 00:02:18.000]  女兒
[00:02:18.000 --> 00:02:20.000]  叫做Ruth
[00:02:20.000 --> 00:02:22.000]  被周恩來
[00:02:22.000 --> 00:02:24.000]  邀請到中國
[00:02:24.000 --> 00:02:26.000]  以上賓來款待
[00:02:26.000 --> 00:02:28.000]  但是
[00:02:28.000 --> 00:02:30.000]  周恩來是不是基督徒我相信不是
[00:02:30.000 --> 00:02:32.000]  除非我在天堂
[00:02:32.000 --> 00:02:34.000]  突然間見到他
[00:02:34.000 --> 00:02:36.000]  令我驚喜
[00:02:36.000 --> 00:02:38.000]  但是周恩來在這次的
[00:02:38.000 --> 00:02:40.000]  聚會裏面
[00:02:40.000 --> 00:02:42.000]  雖然他很有善
[00:02:42.000 --> 00:02:44.000]  但是意味著
[00:02:44.000 --> 00:02:46.000]  中國的教會
[00:02:46.000 --> 00:02:48.000]  是來一個很大很大的
[00:02:48.000 --> 00:02:50.000]  風浪
[00:02:50.000 --> 00:02:52.000]  周恩來怎樣說
[00:02:52.000 --> 00:02:54.000]  他說中國共產黨非常欣賞
[00:02:54.000 --> 00:02:56.000]  基督教對中國社會
[00:02:56.000 --> 00:02:58.000]  教育慈善事業的貢獻
[00:02:58.000 --> 00:03:00.000]  我亦都
[00:03:00.000 --> 00:03:02.000]  希望在我們黨未曾
[00:03:02.000 --> 00:03:04.000]  接管這些事業之前
[00:03:04.000 --> 00:03:06.000]  教會能夠繼續下去
[00:03:06.000 --> 00:03:08.000]  但是至於你們的信仰
[00:03:08.000 --> 00:03:10.000]  我們共產黨
[00:03:10.000 --> 00:03:12.000]  是無神論
[00:03:12.000 --> 00:03:14.000]  認為這些是迷信的宗教
[00:03:14.000 --> 00:03:16.000]  是人民的鴉片
[00:03:16.000 --> 00:03:18.000]  是毒害人民
[00:03:18.000 --> 00:03:20.000]  但如果我們禁止你們傳教
[00:03:20.000 --> 00:03:22.000]  恐怕你們因此就會結束了所有的事業
[00:03:22.000 --> 00:03:24.000]  和教育慈善的事業
[00:03:24.000 --> 00:03:26.000]  他講到這個時候
[00:03:26.000 --> 00:03:28.000]  他的身子稍微
[00:03:28.000 --> 00:03:30.000]  向前傾
[00:03:30.000 --> 00:03:32.000]  笑笑地說
[00:03:32.000 --> 00:03:34.000]  所以我們讓你們
[00:03:34.000 --> 00:03:36.000]  繼續去傳教
[00:03:36.000 --> 00:03:38.000]  但絕對不能夠容許
[00:03:38.000 --> 00:03:40.000]  有一個的外國傳教士
[00:03:40.000 --> 00:03:42.000]  留在我們中國境內
[00:03:42.000 --> 00:03:44.000]  所有外國的傳教士
[00:03:44.000 --> 00:03:46.000]  要離境
[00:03:46.000 --> 00:03:48.000]  我們相信
[00:03:48.000 --> 00:03:50.000]  人民的眼光是雪亮的
[00:03:50.000 --> 00:03:52.000]  我們相信
[00:03:52.000 --> 00:03:54.000]  人民會摒棄你們的宗教
[00:03:54.000 --> 00:03:56.000]  有一天你們會自動消失
[00:03:56.000 --> 00:03:58.000]  1951年
[00:03:58.000 --> 00:04:00.000]  是一個大撤退的時期
[00:04:00.000 --> 00:04:02.000]  到1953年
[00:04:02.000 --> 00:04:04.000]  幾乎所有外國的傳教士
[00:04:04.000 --> 00:04:06.000]  都在中國土地裏面完全絕跡
[00:04:06.000 --> 00:04:08.000]  如果有留在中國
[00:04:08.000 --> 00:04:10.000]  都被關在監獄裏面
[00:04:10.000 --> 00:04:12.000]  中國教會又如何呢
[00:04:12.000 --> 00:04:14.000]  當我想到周恩來講的那句話
[00:04:14.000 --> 00:04:16.000]  如果你們的信仰是真的
[00:04:16.000 --> 00:04:18.000]  人民自然會跟從你
[00:04:18.000 --> 00:04:20.000]  如果你們的信仰不是真的
[00:04:20.000 --> 00:04:22.000]  人民自然會摒棄你們的信仰
[00:04:22.000 --> 00:04:24.000]  所以我們願意冒一次的險
[00:04:24.000 --> 00:04:26.000]  但我們相信
[00:04:26.000 --> 00:04:28.000]  人民會跟隨我們
[00:04:28.000 --> 00:04:30.000]  多過跟隨你們
[00:04:30.000 --> 00:04:32.000]  我就想到
[00:04:32.000 --> 00:04:34.000]  斯蘭主第五章
[00:04:34.000 --> 00:04:36.000]  伯里塞人
[00:04:36.000 --> 00:04:38.000]  加瑪列講過一句話
[00:04:38.000 --> 00:04:40.000]  當這班人想迫害
[00:04:40.000 --> 00:04:42.000]  教會的時候 加瑪列就說
[00:04:42.000 --> 00:04:44.000]  如果這些人是出於上帝
[00:04:44.000 --> 00:04:46.000]  你們怎樣都不能夠敗壞他們
[00:04:46.000 --> 00:04:48.000]  如果他們是假
[00:04:48.000 --> 00:04:50.000]  他們會自動消失
[00:04:50.000 --> 00:04:52.000]  1951年
[00:04:52.000 --> 00:04:54.000]  中國解放時期
[00:04:54.000 --> 00:04:56.000]  中國教會是怎樣
[00:04:56.000 --> 00:04:58.000]  一個很出名的歷史學家
[00:04:58.000 --> 00:05:00.000]  叫做Alan Swanton
[00:05:00.000 --> 00:05:02.000]  他就這樣記載
[00:05:02.000 --> 00:05:04.000]  1951年
[00:05:04.000 --> 00:05:06.000]  全中國包括新安仔在內
[00:05:06.000 --> 00:05:08.000]  有181萬
[00:05:08.000 --> 00:05:10.000]  的人
[00:05:10.000 --> 00:05:12.000]  稱為基督徒
[00:05:12.000 --> 00:05:14.000]  但實際上
[00:05:14.000 --> 00:05:16.000]  去教會 實際基督徒
[00:05:16.000 --> 00:05:18.000]  大概是80萬
[00:05:18.000 --> 00:05:20.000]  有2155個牧師
[00:05:20.000 --> 00:05:22.000]  8500年
[00:05:22.000 --> 00:05:24.000]  8個傳道人
[00:05:24.000 --> 00:05:26.000]  2396個女傳道
[00:05:26.000 --> 00:05:28.000]  有19497個禮拜堂
[00:05:28.000 --> 00:05:30.000]  270個基督教學校
[00:05:30.000 --> 00:05:32.000]  202間基督教醫院
[00:05:32.000 --> 00:05:34.000]  或者學校
[00:05:34.000 --> 00:05:38.000]  40間基督教出版社
[00:05:38.000 --> 00:05:40.000]  解放之後
[00:05:40.000 --> 00:05:42.000]  接著
[00:05:42.000 --> 00:05:44.000]  朝鮮的戰爭
[00:05:44.000 --> 00:05:46.000]  接著毛澤東推行土改
[00:05:46.000 --> 00:05:48.000]  接著三反五反
[00:05:48.000 --> 00:05:50.000]  接著就是反右
[00:05:50.000 --> 00:05:52.000]  到1956年的時候
[00:05:52.000 --> 00:05:54.000]  很多基督教的領袖
[00:05:54.000 --> 00:05:56.000]  被抓去坐牢
[00:05:56.000 --> 00:05:58.000]  接著就是
[00:05:58.000 --> 00:06:00.000]  很多基督教的領袖
[00:06:00.000 --> 00:06:02.000]  被抓去坐牢
[00:06:02.000 --> 00:06:04.000]  很多基督教的教會
[00:06:04.000 --> 00:06:06.000]  當時成立了所謂三字的教會
[00:06:06.000 --> 00:06:08.000]  成為了中國政府的政治工具
[00:06:08.000 --> 00:06:10.000]  不少的出名的基督徒的領袖
[00:06:10.000 --> 00:06:12.000]  包括王明道
[00:06:12.000 --> 00:06:14.000]  是被抓去坐牢
[00:06:14.000 --> 00:06:16.000]  而這個危託性
[00:06:16.000 --> 00:06:18.000]  更加在獄中死亡
[00:06:18.000 --> 00:06:22.000]  到了文革的時代
[00:06:22.000 --> 00:06:24.000]  一間教會都沒有存留
[00:06:26.000 --> 00:06:28.000]  表面上看來
[00:06:28.000 --> 00:06:30.000]  140年的功夫
[00:06:30.000 --> 00:06:32.000]  140年
[00:06:32.000 --> 00:06:34.000]  外國傳教士在中國傳道的功夫
[00:06:34.000 --> 00:06:36.000]  外國傳教士在中國傳道的功夫
[00:06:36.000 --> 00:06:38.000]  完全毀於一旦
[00:06:38.000 --> 00:06:42.000]  在文革的時代
[00:06:42.000 --> 00:06:44.000]  1960年時代
[00:06:44.000 --> 00:06:46.000]  毛澤東
[00:06:46.000 --> 00:06:48.000]  和吳耀宗當時
[00:06:48.000 --> 00:06:50.000]  三字教會的頭頭說了一句話
[00:06:50.000 --> 00:06:52.000]  你們的上帝不靈
[00:06:52.000 --> 00:06:54.000]  你們的上帝不靈
[00:06:54.000 --> 00:06:56.000]  這句話
[00:06:56.000 --> 00:06:58.000]  是記載在
[00:06:58.000 --> 00:07:00.000]  吳耀宗的日記裏面
[00:07:00.000 --> 00:07:04.000]  是不是上帝不靈呢
[00:07:04.000 --> 00:07:06.000]  有誰會想到
[00:07:06.000 --> 00:07:08.000]  文革過了之後
[00:07:08.000 --> 00:07:10.000]  1980年
[00:07:10.000 --> 00:07:12.000]  鄧小平開始專政
[00:07:12.000 --> 00:07:14.000]  開始
[00:07:14.000 --> 00:07:16.000]  宗教的政策
[00:07:16.000 --> 00:07:18.000]  開始稍微放寬
[00:07:18.000 --> 00:07:20.000]  到了80年
[00:07:20.000 --> 00:07:22.000]  已經有100萬的信徒
[00:07:22.000 --> 00:07:24.000]  90年
[00:07:24.000 --> 00:07:26.000]  有300萬的信徒
[00:07:26.000 --> 00:07:28.000]  到了今天最保守的估計
[00:07:28.000 --> 00:07:30.000]  在中國境內
[00:07:30.000 --> 00:07:32.000]  有8000萬至9000萬的信徒
[00:07:32.000 --> 00:07:34.000]  他的增長是幾十倍
[00:07:34.000 --> 00:07:36.000]  是整個中國教會歷史
[00:07:36.000 --> 00:07:38.000]  或者是世界教會歷史裏面
[00:07:38.000 --> 00:07:40.000]  從未發現過的一個現象
[00:07:40.000 --> 00:07:42.000]  在今天的中國裏面
[00:07:42.000 --> 00:07:44.000]  稱為基督徒的
[00:07:44.000 --> 00:07:46.000]  是比共產黨員還要多
[00:07:46.000 --> 00:07:50.000]  所以
[00:07:50.000 --> 00:07:52.000]  當一個
[00:07:52.000 --> 00:07:54.000]  浙江省的
[00:07:54.000 --> 00:07:56.000]  副省委書記
[00:07:56.000 --> 00:07:58.000]  去到
[00:07:58.000 --> 00:08:00.000]  溫州的時候
[00:08:00.000 --> 00:08:02.000]  被飛機降落的時候
[00:08:02.000 --> 00:08:04.000]  看下去
[00:08:04.000 --> 00:08:06.000]  為什麼這麼多十字架
[00:08:06.000 --> 00:08:08.000]  難道我們這個是基督教的國家
[00:08:08.000 --> 00:08:10.000]  就開始拆十字架
[00:08:10.000 --> 00:08:12.000]  在溫州開始
[00:08:12.000 --> 00:08:14.000]  這告訴我們
[00:08:14.000 --> 00:08:16.000]  一件事
[00:08:16.000 --> 00:08:18.000]  上帝開始的工作
[00:08:18.000 --> 00:08:20.000]  是沒有人
[00:08:20.000 --> 00:08:22.000]  可以能夠摧毀的
[00:08:22.000 --> 00:08:24.000]  我們以為可以用政治勢力
[00:08:24.000 --> 00:08:26.000]  或者其他可以叫這個教會
[00:08:26.000 --> 00:08:28.000]  完全的毀滅
[00:08:28.000 --> 00:08:30.000]  在歷史告訴你
[00:08:30.000 --> 00:08:32.000]  這個是完全完全的失敗
[00:08:32.000 --> 00:08:34.000]  中國如是
[00:08:34.000 --> 00:08:36.000]  昔日的基督教的教會
[00:08:36.000 --> 00:08:38.000]  在歐洲成立也是如是
[00:08:38.000 --> 00:08:40.000]  單是這樣
[00:08:40.000 --> 00:08:42.000]  我們看看
[00:08:42.000 --> 00:08:44.000]  很可能教會開始的時候很小
[00:08:44.000 --> 00:08:46.000]  好像芥菜種那樣小
[00:08:46.000 --> 00:08:48.000]  但漸漸會很大很大
[00:08:48.000 --> 00:08:50.000]  大到你難以想像
[00:08:50.000 --> 00:08:52.000]  我想到一個
[00:08:52.000 --> 00:08:54.000]  很有趣的故事
[00:08:54.000 --> 00:08:56.000]  有一次有一個
[00:08:56.000 --> 00:08:58.000]  牧師去到
[00:08:58.000 --> 00:09:00.000]  第二處港島
[00:09:00.000 --> 00:09:02.000]  講完之後就回家
[00:09:02.000 --> 00:09:04.000]  要坐飛機回家
[00:09:04.000 --> 00:09:06.000]  他想著港島講了幾天
[00:09:06.000 --> 00:09:08.000]  很累,幾個小時
[00:09:08.000 --> 00:09:10.000]  飛機在東岸回來西岸
[00:09:10.000 --> 00:09:12.000]  想著睡一睡
[00:09:12.000 --> 00:09:14.000]  誰知道
[00:09:14.000 --> 00:09:16.000]  旁邊有一個年輕人
[00:09:16.000 --> 00:09:18.000]  一個人穿著西裝
[00:09:18.000 --> 00:09:20.000]  拿著公事包拿著手提電腦
[00:09:20.000 --> 00:09:22.000]  一看就知道是做生意人
[00:09:22.000 --> 00:09:24.000]  這個年輕人
[00:09:24.000 --> 00:09:26.000]  生氣了就去聊天
[00:09:26.000 --> 00:09:28.000]  他想著不要拒人千里之外
[00:09:28.000 --> 00:09:30.000]  就去聊天
[00:09:30.000 --> 00:09:32.000]  這個年輕人就說
[00:09:32.000 --> 00:09:34.000]  我是做
[00:09:34.000 --> 00:09:38.000]  一行很奇怪的工作
[00:09:38.000 --> 00:09:40.000]  就是健身
[00:09:40.000 --> 00:09:42.000]  就是改變人的身材
[00:09:42.000 --> 00:09:44.000]  成千上萬的女士
[00:09:44.000 --> 00:09:46.000]  來到我們公司
[00:09:46.000 --> 00:09:48.000]  本來來的時候頭暗暗的
[00:09:48.000 --> 00:09:50.000]  因為身材不好
[00:09:50.000 --> 00:09:52.000]  來了我們之後就
[00:09:52.000 --> 00:09:54.000]  改變了,苗條的身材
[00:09:54.000 --> 00:09:56.000]  給他很大的自信
[00:09:56.000 --> 00:09:58.000]  一邊說公司怎樣成就
[00:09:58.000 --> 00:10:00.000]  他怎樣在明尼蘇達拿了MBA
[00:10:00.000 --> 00:10:02.000]  之後加入這間公司
[00:10:02.000 --> 00:10:04.000]  開始策劃
[00:10:04.000 --> 00:10:06.000]  一邊說,牧師聽了
[00:10:06.000 --> 00:10:08.000]  這個年輕人都很厲害
[00:10:08.000 --> 00:10:10.000]  這個年輕人說完之後
[00:10:10.000 --> 00:10:12.000]  就問牧師先生你是做什麼的
[00:10:12.000 --> 00:10:14.000]  牧師就說
[00:10:14.000 --> 00:10:16.000]  很奇怪,我和你做這個行業都有點相似
[00:10:16.000 --> 00:10:18.000]  那你做什麼的
[00:10:18.000 --> 00:10:20.000]  你是做健身,不是不是
[00:10:20.000 --> 00:10:22.000]  你是搞身材,我是搞心靈
[00:10:22.000 --> 00:10:24.000]  我是改變人的心靈
[00:10:24.000 --> 00:10:26.000]  你是改變人的身材,我是改變人的心靈
[00:10:26.000 --> 00:10:28.000]  你是心理學家,我又不是心理學家
[00:10:28.000 --> 00:10:30.000]  我是改變人的生命,改變人的心情
[00:10:30.000 --> 00:10:32.000]  這年輕人好像
[00:10:32.000 --> 00:10:34.000]  知道又不知道
[00:10:34.000 --> 00:10:36.000]  於是就問他,你們公司是不是很大
[00:10:36.000 --> 00:10:38.000]  我們公司大
[00:10:38.000 --> 00:10:40.000]  我們公司很大
[00:10:40.000 --> 00:10:42.000]  我們公司大到處都有分行
[00:10:42.000 --> 00:10:44.000]  我們是跨國公司
[00:10:44.000 --> 00:10:46.000]  我們美國這麼多州都有
[00:10:46.000 --> 00:10:48.000]  我們公司
[00:10:48.000 --> 00:10:50.000]  而且我們蘇聯都有
[00:10:50.000 --> 00:10:52.000]  俄國都有
[00:10:52.000 --> 00:10:54.000]  香港也有,亞洲也有
[00:10:54.000 --> 00:10:56.000]  我們全部都有
[00:10:56.000 --> 00:10:58.000]  你們公司這麼大,那你用什麼方法管理
[00:10:58.000 --> 00:11:00.000]  我們公司管理很厲害
[00:11:00.000 --> 00:11:02.000]  一個老頭一個兒子就搞定了
[00:11:02.000 --> 00:11:04.000]  是父子生意
[00:11:04.000 --> 00:11:06.000]  這麼厲害
[00:11:06.000 --> 00:11:08.000]  你公司
[00:11:08.000 --> 00:11:10.000]  做什麼的
[00:11:10.000 --> 00:11:12.000]  我們公司有個名言
[00:11:12.000 --> 00:11:14.000]  山上這麼多牛都完全是我們的
[00:11:14.000 --> 00:11:16.000]  你最粗末
[00:11:16.000 --> 00:11:18.000]  不是他的意思,表示我們老闆
[00:11:18.000 --> 00:11:20.000]  很有錢,很厲害
[00:11:20.000 --> 00:11:22.000]  老闆很厲害
[00:11:22.000 --> 00:11:24.000]  他答應了我們退休之後
[00:11:24.000 --> 00:11:26.000]  有個大提議
[00:11:26.000 --> 00:11:28.000]  你有沒有,沒有,我們全保
[00:11:28.000 --> 00:11:30.000]  保到很長
[00:11:30.000 --> 00:11:32.000]  怎麼厲害
[00:11:32.000 --> 00:11:34.000]  說了一大堆
[00:11:34.000 --> 00:11:36.000]  你公司這麼厲害
[00:11:36.000 --> 00:11:38.000]  我華爾街日報還沒見過
[00:11:38.000 --> 00:11:40.000]  他說
[00:11:40.000 --> 00:11:42.000]  你華爾街日報沒見過,但很多地方都已經有了
[00:11:42.000 --> 00:11:44.000]  那是什麼
[00:11:44.000 --> 00:11:46.000]  耶穌基督的教會
[00:11:46.000 --> 00:11:48.000]  哦
[00:11:48.000 --> 00:11:50.000]  原來是說耶穌基督的教會
[00:11:50.000 --> 00:11:52.000]  你看看今天那個教會
[00:11:52.000 --> 00:11:54.000]  是不是起不起像牧師說的
[00:11:54.000 --> 00:11:56.000]  這麼大這麼大
[00:11:56.000 --> 00:11:58.000]  但開始的時候是很小的
[00:11:58.000 --> 00:12:00.000]  我想起我們教會
[00:12:00.000 --> 00:12:02.000]  我們教會初出來的時候
[00:12:02.000 --> 00:12:04.000]  都很小的
[00:12:04.000 --> 00:12:06.000]  為什麼我們會
[00:12:06.000 --> 00:12:08.000]  當然現在都很小,都不大
[00:12:08.000 --> 00:12:10.000]  但是你發覺到
[00:12:10.000 --> 00:12:12.000]  其實三藩市
[00:12:12.000 --> 00:12:14.000]  報道會的成立和演變的過程
[00:12:14.000 --> 00:12:16.000]  我只能夠
[00:12:16.000 --> 00:12:18.000]  說一句話
[00:12:18.000 --> 00:12:20.000]  是沒有上帝的恩典
[00:12:20.000 --> 00:12:22.000]  沒有上帝的恩典
[00:12:22.000 --> 00:12:24.000]  有誰會想到
[00:12:24.000 --> 00:12:26.000]  我們會在這裡
[00:12:26.000 --> 00:12:28.000]  坐得這麼舒服聚會
[00:12:28.000 --> 00:12:30.000]  這個地方是怎麼來的
[00:12:30.000 --> 00:12:32.000]  是撿回來的
[00:12:32.000 --> 00:12:34.000]  怎麼撿回來的
[00:12:34.000 --> 00:12:36.000]  本來我們初初開始的時候
[00:12:36.000 --> 00:12:38.000]  就在嘉佛那裡
[00:12:38.000 --> 00:12:40.000]  聚會的
[00:12:40.000 --> 00:12:42.000]  嘉佛這間學校斜一斜的
[00:12:42.000 --> 00:12:44.000]  有很多弟兄姊妹
[00:12:44.000 --> 00:12:46.000]  哇這麼斜,我就跟他們說
[00:12:46.000 --> 00:12:48.000]  不要緊,你們一路上的時候
[00:12:48.000 --> 00:12:50.000]  我們向著石安山進發的時候
[00:12:50.000 --> 00:12:52.000]  我們向著石安山進發的時候
[00:12:52.000 --> 00:12:54.000]  你斜到什麼
[00:12:54.000 --> 00:12:56.000]  我已經說過很多次了
[00:12:56.000 --> 00:12:58.000]  Doris Ma那輛車
[00:12:58.000 --> 00:13:00.000]  那輛車的引擎都著火了
[00:13:00.000 --> 00:13:02.000]  你說斜不斜
[00:13:02.000 --> 00:13:04.000]  但始終我們不行的
[00:13:04.000 --> 00:13:06.000]  借別人的地方
[00:13:06.000 --> 00:13:08.000]  於是我們祈禱
[00:13:08.000 --> 00:13:10.000]  求神為我們預備的地方
[00:13:10.000 --> 00:13:12.000]  我們想到這個地方
[00:13:12.000 --> 00:13:14.000]  就跟業主說
[00:13:14.000 --> 00:13:16.000]  我們想你賣不賣
[00:13:16.000 --> 00:13:18.000]  他說不賣的,我們這個地方
[00:13:18.000 --> 00:13:20.000]  以前這個教會
[00:13:20.000 --> 00:13:22.000]  我相信是美美會的
[00:13:22.000 --> 00:13:24.000]  我相信是美美會的
[00:13:24.000 --> 00:13:26.000]  就是西人的美美會
[00:13:26.000 --> 00:13:28.000]  啊
[00:13:28.000 --> 00:13:30.000]  有一次Steven Kwan
[00:13:30.000 --> 00:13:32.000]  不是Irene的Steven Kwan
[00:13:32.000 --> 00:13:34.000]  是Steven Han
[00:13:34.000 --> 00:13:36.000]  在門口說不賣
[00:13:36.000 --> 00:13:38.000]  又說不賣,現在有的
[00:13:38.000 --> 00:13:40.000]  馬上就去跟業主說
[00:13:40.000 --> 00:13:42.000]  喂,你是不是有賣
[00:13:42.000 --> 00:13:44.000]  他說是啊,我們這裡賣
[00:13:44.000 --> 00:13:46.000]  不過已經有人下訂了
[00:13:46.000 --> 00:13:48.000]  沒有行的
[00:13:48.000 --> 00:13:50.000]  哎呀,沒有行
[00:13:50.000 --> 00:13:52.000]  怎麼行啊
[00:13:52.000 --> 00:13:54.000]  於是我們說不要緊
[00:13:54.000 --> 00:13:56.000]  都下訂了
[00:13:56.000 --> 00:13:58.000]  最多是跟班
[00:13:58.000 --> 00:14:00.000]  於是我們下訂了
[00:14:00.000 --> 00:14:02.000]  誰不知
[00:14:02.000 --> 00:14:04.000]  買了這個地方的Developer
[00:14:04.000 --> 00:14:06.000]  是一個香港人
[00:14:06.000 --> 00:14:08.000]  就發覺鬆鈴的問題
[00:14:08.000 --> 00:14:10.000]  他不可以發展
[00:14:10.000 --> 00:14:12.000]  去另外一個地方
[00:14:12.000 --> 00:14:14.000]  結果他就下訂了
[00:14:14.000 --> 00:14:16.000]  於是我們就買了這個地方
[00:14:16.000 --> 00:14:18.000]  買了這個地方的時候,仍然有一個問題存在
[00:14:18.000 --> 00:14:20.000]  為什麼有個問題存在呢
[00:14:20.000 --> 00:14:22.000]  問題就是,這裡有間幼稚園
[00:14:22.000 --> 00:14:24.000]  叫做Daisy
[00:14:24.000 --> 00:14:26.000]  Daisy Day Care
[00:14:26.000 --> 00:14:28.000]  它有很大用途,如果不走
[00:14:28.000 --> 00:14:30.000]  租約還沒完,那怎麼辦呢
[00:14:30.000 --> 00:14:32.000]  我們跟他談,談了之後
[00:14:32.000 --> 00:14:34.000]  他肯搬走,我們賠了一筆錢,他就搬走了
[00:14:34.000 --> 00:14:36.000]  搬走了,不知道他去了
[00:14:36.000 --> 00:14:38.000]  浸稅會,去哪裡借的地方
[00:14:38.000 --> 00:14:40.000]  於是我們有得用了
[00:14:40.000 --> 00:14:42.000]  但還不行,我們裝修的時候
[00:14:42.000 --> 00:14:44.000]  要公聽,公聽隨時
[00:14:44.000 --> 00:14:46.000]  去City Hall公聽的時候
[00:14:46.000 --> 00:14:48.000]  如果有人去反對的時候
[00:14:48.000 --> 00:14:50.000]  那就不行了
[00:14:50.000 --> 00:14:52.000]  因為我們公聽的時候
[00:14:52.000 --> 00:14:54.000]  是排到最後的一個
[00:14:54.000 --> 00:14:56.000]  最後五點半的那一批
[00:14:56.000 --> 00:14:58.000]  公聽的會
[00:14:58.000 --> 00:15:00.000]  我們於是就搬了一群人
[00:15:00.000 --> 00:15:02.000]  在門口等著
[00:15:02.000 --> 00:15:04.000]  為什麼五點八都還沒出來呢
[00:15:04.000 --> 00:15:06.000]  原來前一個的
[00:15:06.000 --> 00:15:08.000]  公聽是一個韓國教會
[00:15:08.000 --> 00:15:10.000]  有些呢
[00:15:10.000 --> 00:15:12.000]  就叫做職業性的反對者
[00:15:12.000 --> 00:15:14.000]  有些人就專門反對的
[00:15:14.000 --> 00:15:16.000]  就一直在反對
[00:15:16.000 --> 00:15:18.000]  結果那間韓國教會呢
[00:15:18.000 --> 00:15:20.000]  就不通過
[00:15:20.000 --> 00:15:22.000]  就因為有人反對
[00:15:22.000 --> 00:15:24.000]  那些韓國的人就很生氣
[00:15:24.000 --> 00:15:26.000]  對著幾個職業性的反對者
[00:15:26.000 --> 00:15:28.000]  就想打他
[00:15:28.000 --> 00:15:30.000]  嚇得他馬上走了
[00:15:30.000 --> 00:15:32.000]  那些人一走了
