
[00:00:00.000 --> 00:00:04.000]  各位大姐妹好
[00:06:44.000 --> 00:06:46.000]  耶穌回答說
[00:06:46.000 --> 00:06:48.000]  我實在告訴你們
[00:06:48.000 --> 00:06:50.000]  你們若有信心
[00:06:50.000 --> 00:06:51.000]  不疑說
[00:06:51.000 --> 00:06:55.000]  不但能行無瓜果樹上所行的事
[00:06:55.000 --> 00:06:57.000]  就是對這座山說
[00:06:57.000 --> 00:06:59.000]  你挪開此地
[00:06:59.000 --> 00:07:01.000]  投在海裡
[00:07:01.000 --> 00:07:03.000]  也必成就
[00:07:03.000 --> 00:07:04.000]  你們禱告
[00:07:04.000 --> 00:07:06.000]  無論求什麼
[00:07:06.000 --> 00:07:09.000]  只要信就必得著
[00:07:09.000 --> 00:07:13.000]  這段聖經對上剛剛發生的事情
[00:07:13.000 --> 00:07:16.000]  就是談論到有關於耶穌
[00:07:16.000 --> 00:07:20.000]  光榮地進入耶路撒冷城的事件
[00:07:20.000 --> 00:07:22.000]  在那段聖經裡
[00:07:22.000 --> 00:07:24.000]  我們曾經思考過一個很重要的題目
[00:07:24.000 --> 00:07:29.000]  就是耶穌基督承接了一個溫柔的徵兆
[00:07:29.000 --> 00:07:31.000]  不是去做一個君王
[00:07:31.000 --> 00:07:33.000]  不是去打一場戰爭
[00:07:33.000 --> 00:07:36.000]  去從而爭取耶路撒冷的掌控權
[00:07:36.000 --> 00:07:39.000]  甚至成為以色列一個新的王國
[00:07:39.000 --> 00:07:40.000]  他沒有這樣去做
[00:07:40.000 --> 00:07:44.000]  相反他承接了一個溫柔的呼召
[00:07:44.000 --> 00:07:47.000]  在這個溫柔的呼召裡
[00:07:47.000 --> 00:07:49.000]  讓我們看到人和神
[00:07:49.000 --> 00:07:54.000]  原來他們榮辱與共的堅固關係
[00:07:54.000 --> 00:07:58.000]  我們看完這個介紹之後
[00:07:58.000 --> 00:08:00.000]  來到今天這段聖經
[00:08:00.000 --> 00:08:03.000]  我們就要學習如何去承擔這個徵兆
[00:08:03.000 --> 00:08:05.000]  如何去履行這個徵兆
[00:08:05.000 --> 00:08:07.000]  而這段聖經看起來
[00:08:07.000 --> 00:08:09.000]  好像與前文格格不入
[00:08:09.000 --> 00:08:11.000]  為什麼這段聖經
[00:08:11.000 --> 00:08:14.000]  看到的和前文剛剛說到的
[00:08:14.000 --> 00:08:16.000]  有關於這個潔淨聖殿
[00:08:16.000 --> 00:08:20.000]  好像有些與前文耶穌這個溫柔的徵兆是不同的
[00:08:20.000 --> 00:08:21.000]  不銜接的
[00:08:21.000 --> 00:08:23.000]  好像耶穌很激的
[00:08:23.000 --> 00:08:26.000]  所以我希望從這段聖經
[00:08:26.000 --> 00:08:28.000]  和大家去看一看
[00:08:28.000 --> 00:08:30.000]  馬太福音記載
[00:08:30.000 --> 00:08:35.000]  耶穌基督整個救恩的實踐的過程當中
[00:08:35.000 --> 00:08:39.000]  他是怎樣的一個實踐
[00:08:39.000 --> 00:08:42.000]  也從而幫助我們如何去實踐
[00:08:42.000 --> 00:08:45.000]  上帝的拯救計劃
[00:08:45.000 --> 00:08:48.000]  我分開兩個大部分和大家去看
[00:08:48.000 --> 00:08:52.000]  第一個部分是從第18至19節裡
[00:08:52.000 --> 00:08:55.000]  我們會看一個題目叫做反常有理
[00:08:55.000 --> 00:08:59.000]  而啟動了對救恩更深層的了解
[00:08:59.000 --> 00:09:03.000]  而第二部分我們會從第20至22節裡
[00:09:03.000 --> 00:09:07.000]  一起去看瘦難原來和復活是重疊的
[00:09:07.000 --> 00:09:11.000]  在耶穌基督的私恩拯救的過程當中
[00:09:11.000 --> 00:09:13.000]  一起去發生而承擔
[00:09:13.000 --> 00:09:15.000]  我們一起去看這兩點
[00:09:15.000 --> 00:09:19.000]  很想我們當我們去實踐上帝的使命的時候
[00:09:19.000 --> 00:09:21.000]  能夠知道怎樣去
[00:09:21.000 --> 00:09:24.000]  帶著什麼心態去處理
[00:09:24.000 --> 00:09:26.000]  第一部分我們來看一下
[00:09:26.000 --> 00:09:28.000]  從第18至19節
[00:09:28.000 --> 00:09:30.000]  在這段聖經裡很有趣的
[00:09:30.000 --> 00:09:32.000]  他記載開始是這樣說
[00:09:32.000 --> 00:09:36.000]  早晨回城的時候他餓了
[00:09:36.000 --> 00:09:39.000]  看見路旁有一棵無花果樹
[00:09:39.000 --> 00:09:41.000]  就走到根前
[00:09:41.000 --> 00:09:43.000]  在樹上找不著什麼
[00:09:43.000 --> 00:09:47.000]  不過有葉子就對樹說
[00:09:47.000 --> 00:09:51.000]  從今以後你永不結果子
[00:09:51.000 --> 00:09:55.000]  那無花果樹就立刻枯乾了
[00:09:55.000 --> 00:09:58.000]  其實當我們看完這個
[00:09:58.000 --> 00:10:01.000]  潔淨聖殿那段經文的時候
[00:10:01.000 --> 00:10:04.000]  我們就會發覺到耶穌的表現
[00:10:04.000 --> 00:10:08.000]  好像有些不像我們的預期
[00:10:08.000 --> 00:10:10.000]  耶穌的表現似乎有一些
[00:10:10.000 --> 00:10:13.000]  一反常態的狀況
[00:10:13.000 --> 00:10:15.000]  發生什麼事
[00:10:15.000 --> 00:10:17.000]  剛剛才說他很溫柔
[00:10:17.000 --> 00:10:19.000]  要去承接這個呼召
[00:10:19.000 --> 00:10:23.000]  但為什麼要去推跌人家的桌子
[00:10:23.000 --> 00:10:25.000]  然後將那些兌換銀錢的人
[00:10:25.000 --> 00:10:27.000]  趕出去聖殿裡
[00:10:27.000 --> 00:10:29.000]  上文我已經說過我不詳細再說了
[00:10:29.000 --> 00:10:32.000]  不過再來一次這段聖經
[00:10:32.000 --> 00:10:35.000]  第十八節一清早
[00:10:35.000 --> 00:10:38.000]  這個記載就讓我們記起
[00:10:38.000 --> 00:10:42.000]  在先前有一個在馬太福音裡的比喻
[00:10:42.000 --> 00:10:47.000]  那個比喻是談及到一個葡萄園的園主
[00:10:47.000 --> 00:10:49.000]  這個葡萄園的園主
[00:10:49.000 --> 00:10:52.000]  同樣一大清早
[00:10:52.000 --> 00:10:54.000]  原文是用同一個字眼
[00:10:54.000 --> 00:10:57.000]  一大清早就走出來
[00:10:57.000 --> 00:10:59.000]  跑到市集裡
[00:10:59.000 --> 00:11:03.000]  看看有沒有閒雜的人聘用他
[00:11:03.000 --> 00:11:06.000]  我在那個比喻裡說過
[00:11:06.000 --> 00:11:09.000]  原來這個葡萄園的園主
[00:11:09.000 --> 00:11:12.000]  是帶著一份很關懷一些
[00:11:12.000 --> 00:11:15.000]  自己都不知道自己在做什麼的人
[00:11:15.000 --> 00:11:17.000]  耶穌來到這段聖經第十八節
[00:11:17.000 --> 00:11:20.000]  同樣在馬太的筆下記載的
[00:11:20.000 --> 00:11:24.000]  他有這個和園主同樣的心思意念
[00:11:24.000 --> 00:11:29.000]  他很關懷著那些還沒得救的人
[00:11:29.000 --> 00:11:35.000]  尤其是他現在處身的耶路撒冷附近的地區
[00:11:35.000 --> 00:11:37.000]  包括耶路撒冷
[00:11:37.000 --> 00:11:40.000]  我們看回剛剛耶穌說到
[00:11:40.000 --> 00:11:44.000]  他進入了一個本來應該不是市集的市集
[00:11:44.000 --> 00:11:46.000]  在聖殿裡的外院
[00:11:46.000 --> 00:11:48.000]  進行了一個清場
[00:11:48.000 --> 00:11:50.000]  在那個過程當中
[00:11:50.000 --> 00:11:51.000]  他甚至引經據典
[00:11:51.000 --> 00:11:54.000]  將這些人重新清場明辨
[00:11:54.000 --> 00:11:56.000]  神的殿是一個敬拜的殿
[00:11:56.000 --> 00:12:00.000]  重定上帝的心思
[00:12:00.000 --> 00:12:02.000]  聖殿的目的是敬拜
[00:12:02.000 --> 00:12:07.000]  我們可以說耶穌是不是在那裡搞了一次攬炒
[00:12:07.000 --> 00:12:09.000]  來到這段聖經
[00:12:09.000 --> 00:12:12.000]  似乎耶穌這個攬炒不是停止
[00:12:12.000 --> 00:12:13.000]  來到這一段聖經
[00:12:13.000 --> 00:12:16.000]  甚至耶穌預備進入耶路撒冷
[00:12:16.000 --> 00:12:20.000]  這個聖殿走進去再一次的時候
[00:12:20.000 --> 00:12:23.000]  聖經記載到有一個很反常的狀態
[00:12:23.000 --> 00:12:25.000]  耶穌什麼狀態
[00:12:25.000 --> 00:12:27.000]  聖經說怕餓了
[00:12:27.000 --> 00:12:31.000]  如果大家不明白
[00:12:31.000 --> 00:12:37.000]  在馬太福音裡記載耶穌餓了這個陳述
[00:12:37.000 --> 00:12:39.000]  除了在這裡之外
[00:12:39.000 --> 00:12:42.000]  另一次大家記不記得在哪裡
[00:12:42.000 --> 00:12:46.000]  耶穌對上一次餓了的時候
[00:12:46.000 --> 00:12:52.000]  就是當他被魔鬼撒旦試探的時候
[00:12:52.000 --> 00:12:57.000]  撒旦不會開出一個條件
[00:12:57.000 --> 00:13:04.000]  你擺一擺餓我就將石頭變成麵包來吃
[00:13:04.000 --> 00:13:09.000]  在聖經裡可以說當有一些事件
[00:13:09.000 --> 00:13:12.000]  記載到耶穌有些反常的出現的時候
[00:13:12.000 --> 00:13:16.000]  有些特別的地方要我們去留意
[00:13:16.000 --> 00:13:21.000]  耶穌罕有地在這裡被記載到他肚餓
[00:13:21.000 --> 00:13:23.000]  也因為他肚餓
[00:13:23.000 --> 00:13:27.000]  所以就出現了以下這個場面
[00:13:27.000 --> 00:13:30.000]  這個場面就是馬上留意到
[00:13:30.000 --> 00:13:35.000]  聖經刻意說看見路旁有一棵無花果樹
[00:13:35.000 --> 00:13:38.000]  他故意觀察尋找
[00:13:38.000 --> 00:13:42.000]  在附近有什麼可以吃
[00:13:42.000 --> 00:13:46.000]  你就會問那些門徒不預備早餐給耶穌嗎
[00:13:46.000 --> 00:13:48.000]  這些不是聖經的主旨
[00:13:48.000 --> 00:13:52.000]  聖經的主旨是當耶穌肚餓的時候
[00:13:52.000 --> 00:13:59.000]  他故意尋找一些應該可以提供食物的來源
[00:13:59.000 --> 00:14:02.000]  就是在附近有沒有無花果樹
[00:14:02.000 --> 00:14:04.000]  我曾經和大家分享過
[00:14:04.000 --> 00:14:07.000]  如果大家有機會去到以色列
[00:14:07.000 --> 00:14:10.000]  特別是郊區耶路撒冷的時候
[00:14:10.000 --> 00:14:15.000]  其實很多地方種植無花果樹
[00:14:15.000 --> 00:14:19.000]  我記得有一次我去法國巴黎
[00:14:19.000 --> 00:14:22.000]  去探訪一個姐妹
[00:14:22.000 --> 00:14:25.000]  走出來問她停停
[00:14:25.000 --> 00:14:27.000]  她問什麼事
[00:14:27.000 --> 00:14:30.000]  我問她為什麼這個人的家就在她家門口
[00:14:30.000 --> 00:14:33.000]  有兩棵很大的無花果樹
[00:14:33.000 --> 00:14:35.000]  無花果樹我自己也種過
[00:14:35.000 --> 00:14:38.000]  我餵了不少
[00:14:38.000 --> 00:14:40.000]  但無花果樹大到那棵的尺寸
[00:14:40.000 --> 00:14:41.000]  我真的沒見過
[00:14:41.000 --> 00:14:44.000]  真的參天好像房子那麼高
[00:14:44.000 --> 00:14:47.000]  而且那些果多到一個地步
[00:14:47.000 --> 00:14:52.000]  是伸出來在街上隨手拿幾個都能吃到
[00:14:52.000 --> 00:14:55.000]  而且那些果個個都是漂亮的
[00:14:55.000 --> 00:15:00.000]  個個都是熟透的無花果
[00:15:00.000 --> 00:15:04.000]  耶穌在這個時候肚餓了
[00:15:04.000 --> 00:15:09.000]  刻意留意路邊有一棵無花果樹
[00:15:09.000 --> 00:15:11.000]  可能是別人種的
[00:15:11.000 --> 00:15:15.000]  他就上前去看看
[00:15:15.000 --> 00:15:17.000]  看看之後怎麼樣
[00:15:17.000 --> 00:15:21.000]  聖經記載說他在那棵樹上找不著什麼
[00:15:21.000 --> 00:15:23.000]  找不著什麼意思
[00:15:23.000 --> 00:15:25.000]  找不著什麼果子
[00:15:25.000 --> 00:15:29.000]  所以為什麼我剛才要讀多一次英文聖經
[00:15:29.000 --> 00:15:31.000]  他找不到什麼
[00:15:31.000 --> 00:15:34.000]  沒有東西可以給他吃
[00:15:34.000 --> 00:15:36.000]  意圖沒有
[00:15:36.000 --> 00:15:38.000]  這時候怎麼樣
[00:15:38.000 --> 00:15:44.000]  在這個時候耶穌就見到只有葉在這棵樹上
[00:15:44.000 --> 00:15:49.000]  第二次更反常的現象
[00:15:49.000 --> 00:15:51.000]  什麼現象
[00:15:51.000 --> 00:15:53.000]  耶穌竟然出口說了一句話
[00:15:53.000 --> 00:15:57.000]  你跟我讀這條聖經你從來不明白的經文
[00:15:57.000 --> 00:16:02.000]  從今以後你永不見果子
[00:16:02.000 --> 00:16:07.000]  《華盛頓經》就給了一個標題
[00:16:07.000 --> 00:16:12.000]  叫做耶穌就在無花果樹
[00:16:12.000 --> 00:16:14.000]  你們那本是不是這樣
[00:16:14.000 --> 00:16:15.000]  我的那本是這樣
[00:16:15.000 --> 00:16:17.000]  耶穌就在無花果樹
[00:16:17.000 --> 00:16:21.000]  我們會發現在耶穌整個的侍奉信裡
[00:16:21.000 --> 00:16:25.000]  真是很奇怪的事情在這一刻發生
[00:16:25.000 --> 00:16:29.000]  因為耶穌在整個侍奉的過程當中
[00:16:29.000 --> 00:16:35.000]  他所做的所有的事情都是以修復為本
[00:16:35.000 --> 00:16:38.000]  講句好一點
[00:16:38.000 --> 00:16:40.000]  Reconstruction
[00:16:40.000 --> 00:16:42.000]  Restore
[00:16:42.000 --> 00:16:47.000]  將一些破損了的東西重新恢復
[00:16:47.000 --> 00:16:50.000]  而沒有的東西將它變回有
[00:16:50.000 --> 00:16:54.000]  最典型的例子就是一個人黑眼的
[00:16:54.000 --> 00:16:57.000]  耶穌會將他變回開眼看得到的東西
[00:16:57.000 --> 00:16:59.000]  人家沒有東西吃的時候
[00:16:59.000 --> 00:17:01.000]  耶穌可以提供食物給他
[00:17:01.000 --> 00:17:04.000]  所以耶穌整個侍奉裡面
[00:17:04.000 --> 00:17:08.000]  都以一種修復為本為主宰
[00:17:08.000 --> 00:17:10.000]  但是為什麼這麼奇怪
[00:17:10.000 --> 00:17:12.000]  來到在第21章裡面
[00:17:12.000 --> 00:17:15.000]  馬大夫連續記載了兩件事件
[00:17:15.000 --> 00:17:19.000]  一推倒人家的錢籃錢桌
[00:17:19.000 --> 00:17:22.000]  交換這個銀錢的地方
[00:17:22.000 --> 00:17:26.000]  甚至要就坐一棵無花果樹
[00:17:26.000 --> 00:17:29.000]  好好的一棵樹
[00:17:29.000 --> 00:17:32.000]  一棵樹沒有果實
[00:17:32.000 --> 00:17:34.000]  你就要就坐它
[00:17:34.000 --> 00:17:36.000]  在這段聖經裡面
[00:17:36.000 --> 00:17:38.000]  耶穌是不是要
[00:17:38.000 --> 00:17:40.000]  或者馬太是不是要介紹
[00:17:40.000 --> 00:17:43.000]  耶穌的攬炒第二式呢
[00:17:43.000 --> 00:17:46.000]  我沒得吃你都不能夠有好日子過呢
[00:17:46.000 --> 00:17:49.000]  但不信主的人是這樣想的
[00:17:49.000 --> 00:17:52.000]  沒有上帝的人是這樣的
[00:17:52.000 --> 00:17:55.000]  有沒有試過有些小朋友
[00:17:55.000 --> 00:17:59.000]  曾經我見過有兩個小朋友
[00:17:59.000 --> 00:18:01.000]  他爸爸買了件禮物給他
[00:18:01.000 --> 00:18:03.000]  回家了兩兄弟一起玩
[00:18:03.000 --> 00:18:06.000]  拿回去的時候
[00:18:06.000 --> 00:18:08.000]  大哥玩完小弟玩了
[00:18:08.000 --> 00:18:11.000]  遞給大哥的時候
[00:18:11.000 --> 00:18:14.000]  小弟見到大哥玩先
[00:18:14.000 --> 00:18:17.000]  他就捨不得了
[00:18:17.000 --> 00:18:20.000]  就那種妒忌心就起了
[00:18:20.000 --> 00:18:22.000]  這段說法是怎樣
[00:18:22.000 --> 00:18:24.000]  大哥我要玩
[00:18:24.000 --> 00:18:25.000]  要搶
[00:18:25.000 --> 00:18:27.000]  大哥說我玩完就給你玩
[00:18:27.000 --> 00:18:29.000]  不行
[00:18:29.000 --> 00:18:32.000]  接著兩兄弟就怎樣
[00:18:32.000 --> 00:18:35.000]  兩兄弟當然要打架
[00:18:35.000 --> 00:18:36.000]  打架之後
[00:18:36.000 --> 00:18:37.000]  圍東笑
[00:18:37.000 --> 00:18:39.000]  兄弟都打架
[00:18:39.000 --> 00:18:41.000]  打架之後怎樣
[00:18:41.000 --> 00:18:43.000]  弟弟一下不經意搶了禮物
[00:18:43.000 --> 00:18:45.000]  那件玩具回來之後
[00:18:45.000 --> 00:18:47.000]  就把他打爛
[00:18:47.000 --> 00:18:50.000]  大家一起沒得玩
[00:18:50.000 --> 00:18:54.000]  耶穌是否想做這些
[00:18:54.000 --> 00:18:57.000]  當我們看回這段聖經的時候
[00:18:57.000 --> 00:18:59.000]  有些這麼反常的現象
[00:18:59.000 --> 00:19:00.000]  記載的時候
[00:19:00.000 --> 00:19:02.000]  我們就要想一下
[00:19:02.000 --> 00:19:06.000]  有關於耶穌對於
[00:19:06.000 --> 00:19:09.000]  基學模擬有什麼介紹
[00:19:09.000 --> 00:19:12.000]  在馬太福音第五章第六節裡
[00:19:12.000 --> 00:19:13.000]  曾經有句經文
[00:19:13.000 --> 00:19:14.000]  在八福裡面說過
[00:19:14.000 --> 00:19:17.000]  基學模擬的人有福了
[00:19:17.000 --> 00:19:20.000]  因為他們必得飽足
[00:19:20.000 --> 00:19:22.000]  耶穌的動機
[00:19:22.000 --> 00:19:24.000]  他的教導仍然是一個
[00:19:24.000 --> 00:19:28.000]  修和恢復重建
[00:19:28.000 --> 00:19:31.000]  甚至沒有變成有
[00:19:31.000 --> 00:19:34.000]  這種正面的態度
[00:19:34.000 --> 00:19:36.000]  但為什麼來到這裡
[00:19:36.000 --> 00:19:38.000]  當耶穌肚餓
[00:19:38.000 --> 00:19:40.000]  看到一棵樹只得葉
[00:19:40.000 --> 00:19:42.000]  沒有果
[00:19:42.000 --> 00:19:43.000]  他要咒詛祂
[00:19:43.000 --> 00:19:45.000]  首先我們要了解多一點
[00:19:45.000 --> 00:19:48.000]  有關於無花果的特色
[00:19:48.000 --> 00:19:50.000]  不常在這裡說
[00:19:50.000 --> 00:19:53.000]  都是書本上的事
[00:19:53.000 --> 00:19:55.000]  或者小小的經歷
[00:19:55.000 --> 00:19:58.000]  種無花果這件事
[00:19:58.000 --> 00:19:59.000]  很多我們教會弟兄姊妹
[00:19:59.000 --> 00:20:00.000]  都很熟悉的
[00:20:00.000 --> 00:20:02.000]  特別是湯泉島
[00:20:02.000 --> 00:20:06.000]  他的無花果生養眾多
[00:20:06.000 --> 00:20:08.000]  在我們弟兄姊妹之間
[00:20:08.000 --> 00:20:10.000]  各人都有幾棵
[00:20:10.000 --> 00:20:13.000]  無花果樹有一個特色
[00:20:13.000 --> 00:20:20.000]  無花果永遠在樹末長葉之前
[00:20:20.000 --> 00:20:22.000]  就已經開始生果
[00:20:22.000 --> 00:20:25.000]  但那些果不能吃
[00:20:25.000 --> 00:20:27.000]  小小的
