
[00:00:00.000 --> 00:00:07.800]  傳道書我們說是傳道者
[00:11:58.320 --> 00:11:59.680]  Hubble對
[00:11:59.680 --> 00:12:02.120]  這個宇宙是膨脹
[00:12:02.120 --> 00:12:04.000]  有一個開始
[00:12:04.000 --> 00:12:05.080]  這樣的時候
[00:12:05.080 --> 00:12:07.920]  就是解開了很多的結
[00:12:07.920 --> 00:12:11.680]  現在即使是科學對這個宇宙
[00:12:11.680 --> 00:12:13.680]  那個來源還是一個謎
[00:12:13.680 --> 00:12:15.400]  很多不同的理論當然是
[00:12:15.400 --> 00:12:15.960]  你也是說
[00:12:15.960 --> 00:12:17.360]  但是多一個謎
[00:12:17.360 --> 00:12:19.920]  何況在人生裏面
[00:12:19.920 --> 00:12:22.800]  有很多的事情真的不明白
[00:12:22.800 --> 00:12:24.160]  真的未必可以
[00:12:24.160 --> 00:12:26.640]  用人的智慧可以去解釋
[00:12:26.640 --> 00:12:28.360]  為什麼一個龍捲風
[00:12:28.360 --> 00:12:30.600]  一來到就在這個家庭那裏
[00:12:30.600 --> 00:12:31.760]  摧毀這個家庭
[00:12:31.760 --> 00:12:34.040]  在第二個家庭又沒有摧毀呢?
[00:12:34.040 --> 00:12:36.680]  為什麼這些疾病會臨到這個家庭
[00:12:36.680 --> 00:12:37.880]  這個人的身上
[00:12:37.880 --> 00:12:39.320]  不臨到其他人呢?
[00:12:39.320 --> 00:12:41.840]  為什麼這個國家有這麼多的難民
[00:12:41.840 --> 00:12:42.760]  要逃難呢?
[00:12:42.760 --> 00:12:44.840]  在戰亂裏面要逃難呢?
[00:12:44.840 --> 00:12:46.720]  很多很多的問題
[00:12:46.720 --> 00:12:51.640]  我們真的不可以完全的解答得清楚
[00:12:51.640 --> 00:12:52.600]  翻譯成這樣
[00:12:52.600 --> 00:12:54.800]  傳道者他觀察人生的時候
[00:12:54.800 --> 00:12:59.560]  看到人的心的詭詐
[00:12:59.560 --> 00:13:01.280]  他說斷定罪惡
[00:13:01.280 --> 00:13:03.560]  一定了罪又不施刑
[00:13:03.560 --> 00:13:05.800]  那就變成罪惡
[00:13:05.800 --> 00:13:06.920]  惡貫滿盈
[00:13:06.920 --> 00:13:10.600]  人心充滿著作惡
[00:13:10.600 --> 00:13:13.200]  而作惡的人作惡百次
[00:13:13.200 --> 00:13:15.720]  竟然又會在牆上受
[00:13:15.720 --> 00:13:18.000]  為什麼呢?很不公平的
[00:13:18.000 --> 00:13:19.120]  我們中文說
[00:13:19.120 --> 00:13:20.320]  善有善報
[00:13:20.320 --> 00:13:21.360]  惡有惡報
[00:13:21.360 --> 00:13:22.760]  若然未報
[00:13:22.760 --> 00:13:23.880]  時辰未到
[00:13:23.880 --> 00:13:24.640]  是不是?
[00:13:24.640 --> 00:13:27.240]  為什麼我們看到的
[00:13:27.240 --> 00:13:30.680]  這麼壞的人竟然有善終
[00:13:30.680 --> 00:13:32.600]  一個這麼好的人這麼早死
[00:13:32.600 --> 00:13:37.440]  這些事情我們真的沒辦法完全的了解
[00:13:37.440 --> 00:13:40.640]  人的學問越多
[00:13:40.640 --> 00:13:46.840]  有時候犯罪就越更加奸狡
[00:13:46.840 --> 00:13:51.920]  越更加毒
[00:13:51.920 --> 00:13:53.920]  更加惡
[00:13:53.920 --> 00:13:55.520]  不要說什麼了
[00:13:55.520 --> 00:13:57.520]  在第二次大戰的時候
[00:13:57.520 --> 00:14:01.320]  希特勒殺了600萬的猶太人
[00:14:01.320 --> 00:14:05.640]  當時他受一個哲學家尼采所影響
[00:14:05.640 --> 00:14:09.120]  就說人有很多的等級
[00:14:09.120 --> 00:14:10.640]  有優秀的
[00:14:10.640 --> 00:14:13.120]  最優秀的就是那些Aryan race
[00:14:13.120 --> 00:14:14.240]  一二萬民族
[00:14:14.240 --> 00:14:16.320]  當然是他們自己德國人
[00:14:16.320 --> 00:14:18.560]  最劣等的是什麼人?
[00:14:18.560 --> 00:14:20.560]  猶太人
[00:14:20.560 --> 00:14:22.640]  優者則得生
[00:14:22.640 --> 00:14:25.800]  劣者就要被剷除
[00:14:25.800 --> 00:14:27.600]  哲學就是這麼說的
[00:14:27.600 --> 00:14:30.600]  希特勒將這種的思想
[00:14:30.600 --> 00:14:32.040]  他付諸行動
[00:14:32.040 --> 00:14:33.680]  當他一得權的時候
[00:14:33.680 --> 00:14:40.160]  他竟然就進行這種民族清洗的手段
[00:14:40.160 --> 00:14:41.600]  1917年
[00:14:41.600 --> 00:14:43.840]  當時第一次大戰之後
[00:14:43.840 --> 00:14:45.520]  德國是戰敗國
[00:14:45.520 --> 00:14:47.520]  一片瓦礫
[00:14:47.520 --> 00:14:48.520]  戰敗國
[00:14:48.520 --> 00:14:50.040]  人心惶惶
[00:14:50.040 --> 00:14:52.040]  經濟很惡劣
[00:14:52.040 --> 00:14:53.360]  1920年
[00:14:53.360 --> 00:14:58.000]  希特勒就在這個戰敗國的德國中間
[00:14:58.000 --> 00:15:00.600]  重新來振興它
[00:15:00.600 --> 00:15:04.000]  他開始來成立這個納粹黨
[00:15:04.000 --> 00:15:06.000]  其實納粹黨當時他是第六名
[00:15:06.000 --> 00:15:08.000]  不是第一個
[00:15:08.000 --> 00:15:10.000]  接著很快奪權
[00:15:10.000 --> 00:15:13.240]  很快就得到德國人的信任
[00:15:13.240 --> 00:15:15.240]  將經濟搞好振興
[00:15:15.240 --> 00:15:17.240]  人心搞經濟
[00:15:17.240 --> 00:15:19.240]  搞軍事
[00:15:19.240 --> 00:15:21.240]  就是這樣
[00:15:21.240 --> 00:15:23.240]  得權之後
[00:15:23.240 --> 00:15:28.240]  就開始進行這種民族清洗的實驗
[00:15:28.240 --> 00:15:30.240]  他的助手
[00:15:30.240 --> 00:15:32.240]  這個SS man的首腦
[00:15:32.240 --> 00:15:34.240]  Himler
[00:15:34.240 --> 00:15:36.240]  就開始和他設計
[00:15:36.240 --> 00:15:38.240]  你想一下 你殺那些猶太人
[00:15:38.240 --> 00:15:40.240]  用機關槍去殺
[00:15:40.240 --> 00:15:42.240]  打到子彈都浪費了
[00:15:42.240 --> 00:15:44.240]  人的手都軟了
[00:15:44.240 --> 00:15:46.240]  Himler就想出了辦法
[00:15:46.240 --> 00:15:48.240]  他就製造了一些死亡營
[00:15:48.240 --> 00:15:50.240]  首先第一個
[00:15:50.240 --> 00:15:52.240]  在慕尼黑附近的
[00:15:52.240 --> 00:15:54.240]  那個
[00:15:54.240 --> 00:15:56.240]  Dachau
[00:15:56.240 --> 00:15:58.240]  德豪死亡營
[00:15:58.240 --> 00:16:00.240]  他訓練SS man將來
[00:16:00.240 --> 00:16:02.240]  怎樣來殺害猶太人
[00:16:02.240 --> 00:16:04.240]  我去過那裡
[00:16:04.240 --> 00:16:06.240]  進去的時候毛骨悚然
[00:16:06.240 --> 00:16:08.240]  這些不是冷冰冰
[00:16:08.240 --> 00:16:10.240]  是歷史來的
[00:16:10.240 --> 00:16:12.240]  有血有肉的人來的
[00:16:12.240 --> 00:16:14.240]  一車一車的猶太人
[00:16:14.240 --> 00:16:16.240]  送到這些死亡營那裡
[00:16:16.240 --> 00:16:18.240]  為了安撫他們
[00:16:18.240 --> 00:16:20.240]  不用他們暴亂
[00:16:20.240 --> 00:16:22.240]  你去那裡很安全的
[00:16:22.240 --> 00:16:24.240]  進去先洗個澡
