
[00:00:00.000 --> 00:00:08.000]  今天跟大家繼續講傳道書第十一堂
[00:02:02.280 --> 00:02:04.920]  你會發現有很多很多的智慧
[00:02:04.920 --> 00:02:06.360]  有一個愚昧
[00:02:06.360 --> 00:02:09.960]  後面講的就多一點愚昧
[00:02:09.960 --> 00:02:11.320]  少一點智慧
[00:02:11.320 --> 00:02:16.120]  整段聖經九章十三節到十章十五節
[00:02:16.120 --> 00:02:18.120]  你有機會數一數
[00:02:18.120 --> 00:02:20.120]  智慧講了十一次
[00:02:20.120 --> 00:02:22.520]  愚昧講了八次
[00:02:22.520 --> 00:02:27.000]  一共提到智慧和愚昧是十九次
[00:02:27.000 --> 00:02:31.160]  九章十三節到十章十四節
[00:02:31.160 --> 00:02:34.040]  你看聖經九章十三節到十章十四節
[00:02:34.040 --> 00:02:36.120]  十三節一開始講什麼呢
[00:02:36.120 --> 00:02:40.200]  我見日光之下有一樣智慧
[00:02:40.200 --> 00:02:44.600]  接著你去到十章第五節到十五節
[00:02:44.600 --> 00:02:47.400]  在十章第五節開始講什麼呢
[00:02:47.400 --> 00:02:50.760]  我見日光之下有一件和環
[00:02:50.760 --> 00:02:53.560]  所以在這段聖經裡有兩樣東西
[00:02:53.560 --> 00:02:57.000]  提到智慧提到愚昧
[00:02:57.000 --> 00:03:04.040]  提到有一樣智慧提到有一種和環
[00:03:04.040 --> 00:03:06.680]  其實你再讀下去會明白
[00:03:06.680 --> 00:03:08.440]  提醒人一樣東西就是
[00:03:08.440 --> 00:03:10.440]  智慧是要追求
[00:03:10.440 --> 00:03:13.080]  和環是要避免的
[00:03:13.080 --> 00:03:16.520]  也可以套到經文裡
[00:03:16.520 --> 00:03:18.520]  智慧是要追求
[00:03:18.520 --> 00:03:20.520]  愚昧是要避免的
[00:03:20.520 --> 00:03:23.480]  所以今天和大家看三樣東西
[00:03:23.480 --> 00:03:27.160]  第一樣就是講到智慧與愚昧
[00:03:27.160 --> 00:03:29.160]  當然我們是要智慧
[00:03:29.160 --> 00:03:31.640]  不智慧就是愚昧
[00:03:31.640 --> 00:03:33.640]  當然我們不要愚昧
[00:03:33.640 --> 00:03:35.640]  你不愚昧你就會智慧
[00:03:35.640 --> 00:03:36.920]  所以和大家提三點
[00:03:36.920 --> 00:03:38.920]  如果看第一大綱就會有
[00:03:38.920 --> 00:03:40.280]  第一點打了出來
[00:03:40.280 --> 00:03:42.520]  就是聽智慧不看人面
[00:03:42.520 --> 00:03:45.080]  第二就是求智慧不要無知
[00:03:45.080 --> 00:03:48.680]  第三就是要智慧不用受損
[00:03:48.680 --> 00:03:50.680]  三樣東西提醒我們
[00:03:50.680 --> 00:03:52.680]  人是要追求智慧
[00:03:52.680 --> 00:03:54.680]  人是要避免愚昧的
[00:03:54.680 --> 00:03:57.400]  要智慧不看人面
[00:03:57.400 --> 00:04:00.760]  就是九章十三節到十七節
[00:04:00.760 --> 00:04:03.960]  九章十三節到十七節這樣說
[00:04:03.960 --> 00:04:07.160]  大家看著聖經說
[00:04:07.160 --> 00:04:09.480]  我見日光之下有一樣智慧
[00:04:09.480 --> 00:04:11.720]  巨我漢乃是廣大
[00:04:11.720 --> 00:04:14.920]  就是有一小城其中的人數稀少
[00:04:14.920 --> 00:04:17.880]  有大軍來攻擊收足盈餘
[00:04:17.880 --> 00:04:19.400]  將城圍困
[00:04:19.400 --> 00:04:21.560]  城中有個貧窮的智慧人
[00:04:21.560 --> 00:04:23.560]  他用智慧救了那城
[00:04:23.560 --> 00:04:25.560]  卻沒有人紀念那窮人
[00:04:25.560 --> 00:04:28.120]  我就說智慧勝過勇力
[00:04:28.120 --> 00:04:31.240]  然而那貧窮人的智慧被人藐視
[00:04:31.240 --> 00:04:33.960]  他的話也無人聽從
[00:04:33.960 --> 00:04:36.760]  裏面你發現提到一開始說
[00:04:36.760 --> 00:04:39.320]  他說有一樣的智慧
[00:04:39.320 --> 00:04:42.760]  巨我看來乃是廣大
[00:04:42.760 --> 00:04:45.240]  什麼是廣大呢
[00:04:45.240 --> 00:04:47.320]  在新譯本說
[00:04:47.320 --> 00:04:49.800]  很有意思很有意義
[00:04:49.800 --> 00:04:53.000]  正式譯新譯本就是很有意義
[00:04:53.000 --> 00:04:54.760]  在英文版本來說
[00:04:54.760 --> 00:04:59.160]  他的譯法NIV叫Greatly Impressed
[00:04:59.160 --> 00:05:05.160]  意思是在我們心裏留下一個很深刻的印象
[00:05:05.160 --> 00:05:08.120]  傳道者說他在日光之下
[00:05:08.120 --> 00:05:11.560]  在人世間見到一樣的智慧
[00:05:11.560 --> 00:05:14.360]  他說他看來很有意義
[00:05:14.360 --> 00:05:15.960]  值得我們反思
[00:05:15.960 --> 00:05:18.280]  不要忘記值得去想
[00:05:18.280 --> 00:05:20.680]  十四節開始說什麼
[00:05:20.680 --> 00:05:22.120]  兩個字是什麼
[00:05:22.120 --> 00:05:23.560]  就是
[00:05:23.560 --> 00:05:25.000]  看到什麼智慧呢
[00:05:25.000 --> 00:05:26.360]  他說十四節說
[00:05:26.360 --> 00:05:28.440]  有一件事我們要去想
[00:05:28.440 --> 00:05:29.800]  我們不要忘記
[00:05:29.800 --> 00:05:32.840]  十四節說有一座城很小
[00:05:32.840 --> 00:05:34.840]  其中人也不多
[00:05:34.840 --> 00:05:36.840]  但有一個大君王
[00:05:36.840 --> 00:05:40.200]  一個大國來捉迎女為城
[00:05:40.200 --> 00:05:41.400]  來攻他
[00:05:41.400 --> 00:05:44.760]  十五節說城中有一個貧窮的智慧人
[00:05:44.760 --> 00:05:47.160]  特別說他有智慧但他貧窮
[00:05:47.160 --> 00:05:49.320]  他用智慧救了這座城
[00:05:49.320 --> 00:05:51.160]  是一件好事
[00:05:51.160 --> 00:05:51.960]  是不是
[00:05:51.960 --> 00:05:53.000]  是一件好事
[00:05:53.000 --> 00:05:55.560]  十四節說智慧人救了這座城
[00:05:55.560 --> 00:05:56.840]  免得他滅亡
[00:05:56.840 --> 00:05:58.440]  但有兩個可惜
[00:05:58.440 --> 00:06:00.920]  就是十五節和十六節說的
[00:06:00.920 --> 00:06:02.520]  兩個可惜是什麼
[00:06:02.520 --> 00:06:03.960]  第一個可惜就是
[00:06:03.960 --> 00:06:09.080]  他說沒有人紀念那個窮人
[00:06:09.080 --> 00:06:12.520]  另外他說救了城沒有人紀念
[00:06:12.520 --> 00:06:14.520]  下面就繼續說下去
[00:06:14.520 --> 00:06:16.280]  他說貧窮人的智慧
[00:06:16.280 --> 00:06:17.240]  被人藐視
[00:06:17.240 --> 00:06:19.640]  他的話都沒有人聽從
[00:06:19.640 --> 00:06:22.200]  這個智慧的窮人
[00:06:22.200 --> 00:06:25.320]  救了城沒有人紀念他
[00:06:25.320 --> 00:06:28.200]  救了城沒有人聽從
[00:06:28.200 --> 00:06:31.320]  救了城沒有人紀念被藐視
[00:06:31.320 --> 00:06:33.880]  被藐視沒有人聽從
[00:06:33.880 --> 00:06:37.080]  我們很多時候做人
[00:06:37.080 --> 00:06:41.560]  不要受了人恩而忘恩
[00:06:41.560 --> 00:06:44.760]  不要得罪人因為而忘記
[00:06:44.760 --> 00:06:49.240]  只要因為就不紀念那個施恩的人
[00:06:49.240 --> 00:06:52.440]  很多人在危難當中被救
[00:06:52.440 --> 00:06:53.560]  我們需要紀念
[00:06:53.560 --> 00:06:55.480]  蒙恩之後應該紀念
[00:06:55.480 --> 00:06:59.240]  為什麼很多時候人會一錯再錯
[00:06:59.240 --> 00:07:01.480]  為什麼人一直都不成功
[00:07:01.480 --> 00:07:04.120]  人往往就是上上不肯聽
[00:07:04.120 --> 00:07:05.640]  上上不記住
[00:07:05.640 --> 00:07:08.600]  這裡說有一個智慧廣大
[00:07:08.600 --> 00:07:10.760]  我們要記得的
[00:07:10.760 --> 00:07:12.440]  是很有意義的
[00:07:12.440 --> 00:07:13.560]  不要忘記
[00:07:13.560 --> 00:07:15.240]  下面說的是什麼
[00:07:15.240 --> 00:07:18.280]  我們不要不紀念
[00:07:18.280 --> 00:07:22.600]  不要不聽從智慧人說的話
[00:07:22.600 --> 00:07:24.840]  智慧人幫了你
[00:07:24.840 --> 00:07:26.120]  你不要忘記
[00:07:26.120 --> 00:07:28.040]  智慧人幫了你
[00:07:28.040 --> 00:07:29.800]  你要聽他
[00:07:29.800 --> 00:07:32.120]  不要藐視要聽從
[00:07:32.120 --> 00:07:35.080]  很多時候人很有問題
[00:07:35.080 --> 00:07:37.400]  就是不記不聽
[00:07:37.400 --> 00:07:39.240]  你知道剛才我說
[00:07:39.240 --> 00:07:40.760]  有時候人在危難當中
[00:07:40.760 --> 00:07:42.760]  有人幫了你很難得
[00:07:42.760 --> 00:07:45.000]  我自己結婚
[00:07:45.000 --> 00:07:45.960]  八八年到現在
[00:07:45.960 --> 00:07:46.760]  三十多年
[00:07:46.760 --> 00:07:48.520]  剛剛過了三十四週年
[00:07:48.520 --> 00:07:50.120]  過了三十四週年
[00:07:50.120 --> 00:07:53.240]  和太太爭口票真的不多
[00:07:53.240 --> 00:07:54.520]  是很少的
[00:07:54.600 --> 00:07:57.240]  所以得罪太太
[00:07:57.240 --> 00:07:59.160]  不是很懂得處理
[00:07:59.160 --> 00:08:01.320]  我不知道你有沒有試過得罪太太
[00:08:01.320 --> 00:08:04.200]  或者我再罪弟兄
[00:08:04.200 --> 00:08:06.360]  我不能代表姐妹說話
[00:08:06.360 --> 00:08:07.560]  當我得罪太太
[00:08:07.560 --> 00:08:10.840]  有些措手不及
[00:08:10.840 --> 00:08:13.320]  因為得罪不多
[00:08:13.320 --> 00:08:14.840]  不是很懂得處理
[00:08:14.840 --> 00:08:18.200]  有一次我答應太太
[00:08:18.200 --> 00:08:19.480]  我沒有做到
[00:08:19.480 --> 00:08:20.600]  但對我太太來說
[00:08:20.600 --> 00:08:21.800]  是很重要的一件事
[00:08:21.800 --> 00:08:23.240]  她就很不高興
[00:08:23.240 --> 00:08:25.560]  覺得我很不尊重她
[00:08:25.560 --> 00:08:26.760]  你知道太太生氣
[00:08:26.760 --> 00:08:31.560]  我就真的很不舒服
[00:08:31.560 --> 00:08:33.640]  睡在床上也要背對背
[00:08:33.640 --> 00:08:36.040]  真的非常辛苦
[00:08:36.040 --> 00:08:39.880]  我又想辦法哄她
[00:08:39.880 --> 00:08:42.280]  太太的道氣不是很快
[00:08:42.280 --> 00:08:44.280]  一天過兩天過
[00:08:44.280 --> 00:08:45.480]  都哄不到
[00:08:45.480 --> 00:08:48.040]  特意在她面前做表演
[00:08:48.040 --> 00:08:50.200]  很殷勤地吸塵
[00:08:50.200 --> 00:08:51.640]  特意倒杯茶
[00:08:51.640 --> 00:08:53.080]  做很多事情
[00:08:53.080 --> 00:08:54.360]  都搞不定
[00:08:54.360 --> 00:08:56.280]  自己也是該死的
[00:08:56.280 --> 00:08:58.200]  明明答應了做不到
[00:08:58.200 --> 00:08:59.880]  終於過了幾天
[00:08:59.880 --> 00:09:01.400]  有一次不知為何
[00:09:01.400 --> 00:09:02.280]  我忘記做什麼
[00:09:02.280 --> 00:09:03.320]  突然她說
[00:09:03.320 --> 00:09:04.600]  算了
[00:09:04.600 --> 00:09:06.360]  我聽到那三個字
[00:09:06.360 --> 00:09:10.520]  開心到如釋重負
[00:09:10.520 --> 00:09:14.520]  但一言為定她說
[00:09:14.520 --> 00:09:16.120]  你不要這麼有趣
[00:09:16.120 --> 00:09:20.120]  你不要忘記這次
[00:09:20.120 --> 00:09:21.080]  我說行行行
[00:09:21.080 --> 00:09:21.880]  你放心
[00:09:21.880 --> 00:09:24.440]  我這次印象很深刻
[00:09:24.440 --> 00:09:27.320]  提醒一個人不要一錯再錯
[00:09:27.320 --> 00:09:30.200]  你看到這個故事
[00:09:30.200 --> 00:09:31.480]  這個經文裏面說
[00:09:31.480 --> 00:09:33.560]  這個智慧人救了那些人
[00:09:33.560 --> 00:09:35.800]  然後說話他們就不聽
[00:09:35.800 --> 00:09:36.680]  他救了他們
[00:09:36.680 --> 00:09:38.120]  他們又不記念
[00:09:38.120 --> 00:09:39.320]  人就是這樣
[00:09:39.320 --> 00:09:41.720]  我們有一句說話說
[00:09:41.720 --> 00:09:43.480]  打完齋就不要和尚
[00:09:43.480 --> 00:09:45.000]  過了橋就抽板
[00:09:45.000 --> 00:09:46.840]  有時候很多事情就是這樣
[00:09:46.840 --> 00:09:48.120]  我們有時候需要的時候
[00:09:48.120 --> 00:09:50.440]  什麼都聽什麼都行
[00:09:50.440 --> 00:09:52.680]  過了之後就忘記了
[00:09:52.680 --> 00:09:54.200]  所以提醒我們
[00:09:54.200 --> 00:09:55.720]  智慧是什麼
[00:09:55.720 --> 00:09:57.480]  不要忘記
[00:09:57.480 --> 00:09:58.760]  智慧是什麼
[00:09:58.760 --> 00:10:00.520]  不要不聽
[00:10:00.520 --> 00:10:01.960]  為什麼這些人不聽
[00:10:01.960 --> 00:10:04.040]  你看這條聖經說什麼
[00:10:04.040 --> 00:10:04.920]  這裏提到
[00:10:04.920 --> 00:10:05.960]  是一個貧窮
[00:10:05.960 --> 00:10:08.040]  說了三次
[00:10:08.040 --> 00:10:09.240]  十五節
[00:10:09.240 --> 00:10:10.920]  十六節說了三次
[00:10:10.920 --> 00:10:13.480]  城中有個貧窮的智慧人
[00:10:13.480 --> 00:10:15.800]  沒有人紀念那個窮人
[00:10:15.800 --> 00:10:19.640]  那個貧窮人的智慧被人藐視
[00:10:19.640 --> 00:10:20.920]  有需要的時候
[00:10:20.920 --> 00:10:21.960]  沒有辦法
[00:10:21.960 --> 00:10:22.840]  你怎麼說
[00:10:22.840 --> 00:10:23.480]  試一下
[00:10:23.480 --> 00:10:24.760]  成功了
[00:10:24.760 --> 00:10:26.280]  成功之後就不聽了
[00:10:26.280 --> 00:10:27.960]  又不紀念了
[00:10:27.960 --> 00:10:29.480]  藐視這個貧窮人
[00:10:29.480 --> 00:10:30.760]  不聽他
[00:10:30.760 --> 00:10:33.240]  因為說的人貧窮
[00:10:33.240 --> 00:10:36.920]  我們看人就不看你
[00:10:36.920 --> 00:10:39.480]  以致出了問題
[00:10:39.480 --> 00:10:40.840]  有時候我發現一個人
[00:10:40.840 --> 00:10:42.680]  一個人的謙卑
[00:10:42.680 --> 00:10:45.960]  不是說聽一些很有本事的
[00:10:45.960 --> 00:10:47.000]  有本事的
[00:10:47.000 --> 00:10:50.520]  不是說聽一些很有名望
[00:10:50.520 --> 00:10:51.800]  很有權勢
[00:10:51.800 --> 00:10:54.040]  很有地位的人說話
[00:10:54.040 --> 00:10:55.560]  一個人謙卑
[00:10:55.560 --> 00:10:56.680]  是肯聽
[00:10:56.680 --> 00:10:59.800]  不在於那個人是什麼人
[00:10:59.800 --> 00:11:01.640]  我覺得人就是這樣
[00:11:01.640 --> 00:11:02.920]  一個人的驕傲
[00:11:02.920 --> 00:11:04.920]  往往就是很想說話
[00:11:04.920 --> 00:11:06.520]  就不肯聽
[00:11:06.520 --> 00:11:07.800]  有沒有見過一些人
[00:11:07.800 --> 00:11:09.640]  今早我和一班弟兄姐會
[00:11:09.640 --> 00:11:10.920]  去飲茶聊天
[00:11:10.920 --> 00:11:11.640]  一間教會
[00:11:11.640 --> 00:11:13.160]  八個人一起
[00:11:13.160 --> 00:11:15.160]  我足足說了四個小時
[00:11:15.160 --> 00:11:17.720]  老婆你怎麼可以喝茶喝這麼久
[00:11:17.720 --> 00:11:19.960]  九點半喝到一點半
[00:11:19.960 --> 00:11:21.880]  喝到早茶都沒有了
[00:11:21.880 --> 00:11:23.320]  要吃午飯
[00:11:23.320 --> 00:11:25.160]  喝了很久很久
[00:11:25.160 --> 00:11:28.440]  我說你們有沒有覺得
[00:11:28.440 --> 00:11:30.200]  我說話太多了
[00:11:30.200 --> 00:11:31.240]  他們說不是的
[00:11:31.240 --> 00:11:33.080]  我們問你說的
[00:11:33.080 --> 00:11:34.120]  人很有趣的
[00:11:34.120 --> 00:11:35.080]  有時候你會發現
[00:11:35.080 --> 00:11:37.480]  謙卑的人肯聽別人說
[00:11:37.480 --> 00:11:38.440]  驕傲的人
[00:11:38.440 --> 00:11:40.760]  總是要說話給別人聽
[00:11:40.760 --> 00:11:42.600]  慌死沒人知道你的意見
[00:11:42.600 --> 00:11:44.600]  總是很多意見
[00:11:44.600 --> 00:11:46.600]  什麼都有意見
[00:11:46.600 --> 00:11:47.800]  你要記住這裡說
[00:11:47.800 --> 00:11:51.000]  不單止我們要紀念智慧的人
[00:11:51.000 --> 00:11:53.800]  而且我們要聽從智慧的人
[00:11:53.800 --> 00:11:56.760]  這個是使我們有智慧的
[00:11:56.760 --> 00:11:58.040]  不單止聽
[00:11:58.040 --> 00:11:59.960]  而且我們不要看人
[00:11:59.960 --> 00:12:03.400]  你會看到在聶王記有個人物
[00:12:03.400 --> 00:12:04.280]  第五章
[00:12:04.280 --> 00:12:05.320]  聶王記下第五章
[00:12:05.320 --> 00:12:07.240]  有個元帥叫賴孟
[00:12:07.240 --> 00:12:08.920]  賴孟的特別是什麼呢
[00:12:08.920 --> 00:12:11.800]  雖然他是很成功的一個人
[00:12:11.800 --> 00:12:12.760]  但你會看到
[00:12:12.760 --> 00:12:15.320]  他聽兩個人給他的勸告
[00:12:15.320 --> 00:12:16.920]  他生了大麻瘋
[00:12:16.920 --> 00:12:18.920]  當時你也知道
[00:12:18.920 --> 00:12:20.440]  現在也不是容易治療
[00:12:20.440 --> 00:12:21.960]  當時是治療不了的
[00:12:21.960 --> 00:12:23.160]  是節症
[00:12:23.160 --> 00:12:26.200]  但有一個被擄來的小女子
[00:12:26.200 --> 00:12:29.160]  提議他去找以色列的先知
[00:12:29.160 --> 00:12:30.360]  去找伊麗莎
[00:12:30.360 --> 00:12:32.200]  賴孟聽不聽呢
[00:12:32.200 --> 00:12:32.760]  聽
[00:12:32.760 --> 00:12:34.760]  他有需要
[00:12:34.760 --> 00:12:36.680]  但他也聽別人勸告
[00:12:36.680 --> 00:12:38.120]  聽完之後
[00:12:38.120 --> 00:12:39.320]  看到伊麗莎
[00:12:39.320 --> 00:12:40.600]  他又不聽
[00:12:40.600 --> 00:12:42.600]  因為伊麗莎說的話
[00:12:42.600 --> 00:12:43.800]  不合他的心意
[00:12:43.800 --> 00:12:46.040]  他帶了很多東西去
[00:12:46.040 --> 00:12:47.640]  他有自己的想法
[00:12:47.640 --> 00:12:49.320]  想著伊麗莎會出來見他
[00:12:49.320 --> 00:12:51.640]  手在他的幻柱上
[00:12:51.640 --> 00:12:53.640]  按手或搖手
[00:12:53.640 --> 00:12:54.920]  祈禱
[00:12:54.920 --> 00:12:56.120]  他就會好起來
[00:12:56.120 --> 00:12:57.640]  他想了一整套
[00:12:57.640 --> 00:12:59.160]  他聽也聽不完
[00:12:59.160 --> 00:13:00.280]  但他也肯聽
[00:13:00.280 --> 00:13:02.280]  聽完小女子去了之後
[00:13:02.280 --> 00:13:04.040]  又不是很聽伊麗莎
[00:13:04.040 --> 00:13:07.000]  但他有一個獨人勸他
[00:13:07.000 --> 00:13:08.840]  既然是先知叫你去
[00:13:08.840 --> 00:13:10.840]  又不是叫你做什麼難事
[00:13:10.840 --> 00:13:12.680]  叫你去約旦河
[00:13:12.680 --> 00:13:13.800]  就去泡一下
[00:13:13.800 --> 00:13:16.200]  會好起來也說不定
[00:13:16.200 --> 00:13:17.560]  為什麼不去試呢
[00:13:17.560 --> 00:13:19.080]  賴孟去不去呢
[00:13:19.080 --> 00:13:19.720]  去了
[00:13:19.720 --> 00:13:21.000]  去了之後怎樣呢
[00:13:21.000 --> 00:13:23.240]  他的麻風病就沒有了
[00:13:23.240 --> 00:13:25.720]  他自己真的很謙卑
[00:13:25.720 --> 00:13:27.720]  他說了很多話
[00:13:27.720 --> 00:13:29.480]  他認自己的罪
[00:13:29.480 --> 00:13:31.480]  他很感恩很感恩
[00:13:31.480 --> 00:13:34.520]  你發現賴孟雖然是元帥
[00:13:34.520 --> 00:13:36.760]  秘魯小女子說話
[00:13:36.760 --> 00:13:37.400]  他聽
[00:13:37.400 --> 00:13:39.240]  他拼命說話
[00:13:39.240 --> 00:13:39.960]  他聽
[00:13:39.960 --> 00:13:40.840]  他肯聽
[00:13:40.840 --> 00:13:41.880]  他肯聽
[00:13:41.880 --> 00:13:43.160]  這是難得的
[00:13:43.160 --> 00:13:44.040]  這是難得的
[00:13:44.040 --> 00:13:46.360]  人有時也會有聽有不聽的
[00:13:46.360 --> 00:13:47.640]  但賴孟也有的
[00:13:47.640 --> 00:13:50.680]  但你發現他也肯聽小女子
[00:13:50.680 --> 00:13:52.120]  肯聽拼命說的話
[00:13:52.120 --> 00:13:53.800]  看到什麼智慧呢
[00:13:53.800 --> 00:13:56.120]  就是不單一個人蒙恩
[00:13:56.120 --> 00:13:57.080]  你要紀念
[00:13:57.080 --> 00:13:59.800]  不單我們要聽從
[00:13:59.800 --> 00:14:00.760]  不要藐視
[00:14:00.760 --> 00:14:01.720]  不要藐視
[00:14:01.720 --> 00:14:05.720]  所以你看前面提到智慧是這件事
[00:14:05.720 --> 00:14:07.240]  有智慧的人
[00:14:07.240 --> 00:14:08.600]  是聽了
[00:14:08.600 --> 00:14:11.080]  是蒙恩會記得
[00:14:11.080 --> 00:14:13.400]  聽了是會聽錯的
[00:14:13.400 --> 00:14:15.720]  不會因為那個人的身份
[00:14:15.720 --> 00:14:17.240]  而我們不紀念他
[00:14:17.240 --> 00:14:18.360]  我們不聽他
[00:14:18.360 --> 00:14:19.400]  不單這樣
[00:14:19.400 --> 00:14:20.840]  下面還有17節
[00:14:20.840 --> 00:14:21.800]  17節他說
[00:14:21.800 --> 00:14:24.840]  寧可在安靜之中聽智慧人的言語
[00:14:24.840 --> 00:14:28.360]  不要聽掌管愚昧人的喊聲
[00:14:28.360 --> 00:14:31.720]  不要聽管理愚昧人的喊叫
[00:14:31.720 --> 00:14:33.160]  我們有句說話
[00:14:33.160 --> 00:14:34.360]  廣東人經常說
[00:14:34.360 --> 00:14:35.800]  有些人說
[00:14:35.800 --> 00:14:38.040]  說話大聲不是沒禮貌
[00:14:38.040 --> 00:14:39.960]  我也想說
[00:14:39.960 --> 00:14:41.880]  說話大聲不一定有權威
[00:14:41.880 --> 00:14:43.160]  也不一定對
[00:14:43.160 --> 00:14:45.800]  說話小聲不一定沒道理
[00:14:45.800 --> 00:14:47.240]  有時我問人
[00:14:47.240 --> 00:14:48.600]  為什麼你說話這麼大聲
[00:14:48.600 --> 00:14:50.200]  小聲他不聽
[00:14:50.200 --> 00:14:51.480]  有些人說
[00:14:51.480 --> 00:14:52.760]  為什麼你說話這麼兇
[00:14:52.760 --> 00:14:54.360]  溫柔他不聽
[00:14:54.360 --> 00:14:56.280]  這提醒我們
[00:14:56.280 --> 00:14:58.760]  甚至一個安靜的
[00:14:58.760 --> 00:15:00.760]  之中聽智慧人的言語
[00:15:00.760 --> 00:15:02.360]  就是說他說話不是很大聲
[00:15:02.360 --> 00:15:03.880]  雖然可能很溫柔
[00:15:03.880 --> 00:15:04.920]  但是說話是對的
[00:15:04.920 --> 00:15:06.200]  我們要聽
[00:15:06.200 --> 00:15:09.400]  不一定是很有權勢的
[00:15:09.400 --> 00:15:11.000]  愚昧人喊聲
[00:15:11.000 --> 00:15:14.360]  喊不是喊
[00:15:14.360 --> 00:15:16.680]  而是大喊的聲音
[00:15:16.680 --> 00:15:18.920]  所以一個人聽
[00:15:18.920 --> 00:15:21.400]  不看一個人的身份高低
[00:15:21.400 --> 00:15:23.640]  不看一個人的聲音大小
[00:15:23.640 --> 00:15:25.960]  甚至不看他的地位高低
[00:15:25.960 --> 00:15:26.760]  而是很重要的是
[00:15:26.760 --> 00:15:28.600]  看他內裡的內容
[00:15:28.600 --> 00:15:30.680]  是對的我們就聽
[00:15:30.680 --> 00:15:31.880]  有些人很糟糕的
[00:15:31.880 --> 00:15:35.080]  不知道你有沒有試過
[00:15:35.080 --> 00:15:36.040]  有時我也是
[00:15:36.040 --> 00:15:38.440]  這是男人的弱點
[00:15:38.440 --> 00:15:41.160]  我不可以代表所有弟兄這樣說
[00:15:41.160 --> 00:15:43.000]  有時老婆給意見
[00:15:43.000 --> 00:15:44.760]  總是聽不進去
[00:15:44.760 --> 00:15:46.840]  總是覺得她很多事
[00:15:46.840 --> 00:15:49.240]  其實她說的也是對的
[00:15:49.240 --> 00:15:51.400]  但是總是不順氣
[00:15:51.400 --> 00:15:53.480]  如果我自己發覺
[00:15:53.480 --> 00:15:54.680]  我就很容易接受
[00:15:54.680 --> 00:15:56.520]  有些人是什麼態度
[00:15:56.520 --> 00:15:57.560]  我說自己壞
[00:15:57.560 --> 00:15:58.760]  我覺得我謙卑
[00:15:58.760 --> 00:15:59.720]  你說我壞
[00:15:59.720 --> 00:16:01.480]  我覺得很沒面子
[00:16:01.480 --> 00:16:04.680]  這是人的弱點
[00:16:04.680 --> 00:16:06.040]  所以提醒我們
[00:16:06.040 --> 00:16:07.720]  我們需要懂得
[00:16:07.720 --> 00:16:10.520]  我們要尊重
[00:16:10.520 --> 00:16:12.760]  我們要聆聽智慧
[00:16:12.760 --> 00:16:15.720]  無論他是什麼身份
[00:16:15.720 --> 00:16:17.320]  什麼地位
[00:16:17.320 --> 00:16:20.600]  無論是別人說的話
[00:16:20.600 --> 00:16:22.200]  無論是大聲小聲
[00:16:22.200 --> 00:16:23.080]  怎樣也好
[00:16:23.080 --> 00:16:25.400]  是對的我們要去聽
[00:16:25.400 --> 00:16:27.320]  我發現我自己的體驗
