
[00:00:00.000 --> 00:00:07.000]  和大家一起思想一個題目
[00:06:43.000 --> 00:06:46.000]  其他都沒有名字,我們不需要告訴大家
[00:06:46.000 --> 00:06:49.000]  有兩個是舊約裏面經常出現的
[00:06:49.000 --> 00:06:51.000]  新約裏面都出現過的
[00:06:51.000 --> 00:06:55.000]  一個叫做基努帕,是吧?
[00:06:55.000 --> 00:07:00.000]  另外一個叫做薩拉弗,是吧?
[00:07:00.000 --> 00:07:02.000]  叫做是薩拉弗
[00:07:02.000 --> 00:07:04.000]  這兩個基本上他出現的時候
[00:07:04.000 --> 00:07:08.000]  都是在天上去經拜神的
[00:07:08.000 --> 00:07:12.000]  帶領眾天君去經拜神,是經拜的天士
[00:07:12.000 --> 00:07:15.000]  還有一些天士有名的
[00:07:15.000 --> 00:07:16.000]  待會我們就會說
[00:07:16.000 --> 00:07:19.000]  他是傳遞信息的,譬如是加伯列
[00:07:19.000 --> 00:07:24.000]  Gabriel,英文很多男生都叫Gabriel,加伯列
[00:07:24.000 --> 00:07:28.000]  還有一位天士是為神增戰的
[00:07:28.000 --> 00:07:33.000]  對付這些邪惡的勢力和殺彈魔鬼的
[00:07:33.000 --> 00:07:38.000]  叫做米加勒,英文叫做Michael
[00:07:38.000 --> 00:07:41.000]  所以這些有名的,所以他都有職責的
[00:07:41.000 --> 00:07:45.000]  我們只能夠先說到這裏為止,好嗎?
[00:07:45.000 --> 00:07:48.000]  我們繼續更加重要的
[00:07:48.000 --> 00:07:51.000]  看看天士究竟在聖誕節裏面
[00:07:51.000 --> 00:07:57.000]  就是說第一個聖誕對當時的人說了什麼說話
[00:07:57.000 --> 00:08:00.000]  這些說話對於今天你和我都很重要的
[00:08:00.000 --> 00:08:01.000]  我們一起來看,好嗎?
[00:08:01.000 --> 00:08:03.000]  幾段的說話有些很熟的
[00:08:03.000 --> 00:08:06.000]  但我們試試深刻了解它
[00:08:06.000 --> 00:08:09.000]  我們試試排列次序,好嗎?
[00:08:09.000 --> 00:08:12.000]  排列的次序從一個時間上面
[00:08:12.000 --> 00:08:16.000]  最先的《路加福音》第一章記載到
[00:08:16.000 --> 00:08:21.000]  他在一對夫婦的生命當中出現的
[00:08:21.000 --> 00:08:27.000]  他叫做撒加利亞和伊利撒伯
[00:08:27.000 --> 00:08:29.000]  《路加福音》的第一章記載到
[00:08:29.000 --> 00:08:33.000]  一對夫婦很年老,他都沒有兒女
[00:08:33.000 --> 00:08:35.000]  這是在當時的猶太人
[00:08:35.000 --> 00:08:38.000]  甚至我們中國的傳統社會裏面
[00:08:38.000 --> 00:08:40.000]  都有很大的遺憾
[00:08:40.000 --> 00:08:45.000]  因為沒有生兒育女,能夠沒有下一代
[00:08:45.000 --> 00:08:48.000]  這對於他們來說是一個很大的失望
[00:08:48.000 --> 00:08:53.000]  聖經說撒加利亞和伊利撒伯到年老都沒有老人
[00:08:53.000 --> 00:08:56.000]  他們放棄了,他們覺得沒有可能
[00:08:56.000 --> 00:08:59.000]  他們絕望,就在這個時間
[00:08:59.000 --> 00:09:02.000]  聖經說天使加百年
[00:09:02.000 --> 00:09:05.000]  來跟他說,加百年,Gabriel
[00:09:05.000 --> 00:09:08.000]  然後跟他說,這是第一段我們在這裏看的
[00:09:08.000 --> 00:09:11.000]  他對他說不要害怕
[00:09:11.000 --> 00:09:15.000]  因為你們的祈禱已經被聽見了
[00:09:15.000 --> 00:09:18.000]  跟著說,你們的祈禱是甚麼?
[00:09:18.000 --> 00:09:20.000]  你們很期待有一個子女
[00:09:20.000 --> 00:09:24.000]  以後神在你想像不到的時候
[00:09:24.000 --> 00:09:27.000]  以為沒有可能的時候,以為絕望的時候
[00:09:27.000 --> 00:09:29.000]  給你一個你想不到的希望
[00:09:29.000 --> 00:09:32.000]  就是你可以生到一個兒子
[00:09:32.000 --> 00:09:36.000]  他的名字叫做約翰,就是將來的屍體約翰
[00:09:36.000 --> 00:09:41.000]  他要成為尼塞亞耶穌基督來的先鋒
[00:09:41.000 --> 00:09:43.000]  這個很重要的人物
[00:09:43.000 --> 00:09:47.000]  他說,到了時候,則必然應驗
[00:09:47.000 --> 00:09:51.000]  我們留意這段說話,究竟想提醒我們甚麼?
[00:09:51.000 --> 00:09:55.000]  剛才我們說天使是受神所差派來對人所說的話
[00:09:55.000 --> 00:09:58.000]  在他所做的說話裏面
[00:09:58.000 --> 00:10:01.000]  他反射了神自己的性格
[00:10:01.000 --> 00:10:04.000]  反射了神自己所做事的風格
[00:10:04.000 --> 00:10:07.000]  這是第一件我想提醒我們
[00:10:07.000 --> 00:10:13.000]  如果我們試試從這對夫婦的心路歷程去理解
[00:10:13.000 --> 00:10:18.000]  我們可以說這對夫婦是從一個絕望裏面
[00:10:18.000 --> 00:10:22.000]  突然間變成了有希望
[00:10:22.000 --> 00:10:25.000]  神臨到我們的生命當中的時候
[00:10:25.000 --> 00:10:30.000]  是能夠將絕望變成希望
[00:10:30.000 --> 00:10:33.000]  我相信甚麼叫做變成希望呢?
[00:10:33.000 --> 00:10:38.000]  某一個意義來說,我們從人的估計是沒有再有機會的
[00:10:38.000 --> 00:10:40.000]  這對夫婦的年紀已經老了
[00:10:40.000 --> 00:10:46.000]  她可能曾經希望過,曾經嘗試過,曾經甚至祈禱過
[00:10:46.000 --> 00:10:49.000]  但最後已經過了這些生育的年齡
[00:10:49.000 --> 00:10:53.000]  沒有了,他們放棄了,他們認為是絕望了
[00:10:53.000 --> 00:10:57.000]  就在這個時間,神仍然可以在生命裏面行神蹟
[00:10:57.000 --> 00:10:59.000]  這就是今天我們給的題目
[00:10:59.000 --> 00:11:01.000]  天使出現提醒我們一樣東西
[00:11:01.000 --> 00:11:04.000]  生命仍然可以有神蹟
[00:11:04.000 --> 00:11:06.000]  當然這個神蹟不是由我們自己去變出來
[00:11:06.000 --> 00:11:10.000]  是神按照祂自己計劃的安排
[00:11:10.000 --> 00:11:12.000]  不過很多時候你問我是否這樣呢?
[00:11:12.000 --> 00:11:16.000]  神蹟未必一定要由水變成酒
[00:11:16.000 --> 00:11:19.000]  或者像耶穌一樣可以在水上行走
[00:11:19.000 --> 00:11:25.000]  這些是一些反映超科學的定律現象
[00:11:25.000 --> 00:11:27.000]  更多的神蹟在你同學身上
[00:11:27.000 --> 00:11:29.000]  就是我們從人的角度
[00:11:29.000 --> 00:11:31.000]  一千個理由都覺得不可能的事情
[00:11:31.000 --> 00:11:33.000]  竟然會出現
[00:11:33.000 --> 00:11:36.000]  這個背後都是一個神蹟
[00:11:36.000 --> 00:11:37.000]  都是神蹟
[00:11:37.000 --> 00:11:40.000]  在我們人生裏面總有些估計
[00:11:40.000 --> 00:11:43.000]  按照我們估計不可能的
[00:11:43.000 --> 00:11:45.000]  這份工作不可能再找到
[00:11:45.000 --> 00:11:48.000]  這段關係不可能再重合
[00:11:48.000 --> 00:11:51.000]  這個病不可能會康復
[00:11:51.000 --> 00:11:56.000]  很多東西我們說從人的角度來說都不可能
[00:11:56.000 --> 00:11:59.000]  不過在神它是可能
[00:11:59.000 --> 00:12:02.000]  在神的生命裏面,在神的能力裏面
[00:12:02.000 --> 00:12:06.000]  你絕望,但在神的體察裏面
[00:12:06.000 --> 00:12:09.000]  仍然可以有你想不到的出路
[00:12:09.000 --> 00:12:13.000]  不過其中一件事,剛才所說的天使這句話提醒我們
[00:12:13.000 --> 00:12:18.000]  第一,是我們的禱告神是聽到
[00:12:18.000 --> 00:12:21.000]  我們要帶著我們的期待來到神的面前
[00:12:21.000 --> 00:12:24.000]  神不一定按照我們的計劃完成
[00:12:24.000 --> 00:12:28.000]  不過我們不可以這樣懶惰
[00:12:28.000 --> 00:12:30.000]  我們帶著我們的期待
[00:12:30.000 --> 00:12:32.000]  所以聖經那裏說
[00:12:32.000 --> 00:12:34.000]  他們的禱告,我相信他們一直在神面前說
[00:12:34.000 --> 00:12:36.000]  神,我們很想有世老哥
[00:12:36.000 --> 00:12:38.000]  不是要怎樣誇耀我自己
[00:12:38.000 --> 00:12:40.000]  但這是一個很大的遺憾
[00:12:40.000 --> 00:12:42.000]  人生我很想有個世老哥
[00:12:42.000 --> 00:12:44.000]  這個遺憾來到世老面前
[00:12:44.000 --> 00:12:47.000]  他絕對沒有過分
[00:12:47.000 --> 00:12:49.000]  他對神說神我真的很想
[00:12:49.000 --> 00:12:51.000]  不過最後沒有了
[00:12:51.000 --> 00:12:53.000]  他們當然都願意去信服
[00:12:53.000 --> 00:12:56.000]  不過神說你忘記的時候,我沒有忘記
[00:12:56.000 --> 00:13:00.000]  你給我的期待,神說我知道,我聽了
[00:13:00.000 --> 00:13:02.000]  不過有一件事很重要的
[00:13:02.000 --> 00:13:04.000]  到了時候
[00:13:04.000 --> 00:13:07.000]  神說要按照我的時間
[00:13:07.000 --> 00:13:09.000]  這個是難學的
[00:13:09.000 --> 00:13:11.000]  人生難學就難學在這裏
[00:13:11.000 --> 00:13:14.000]  時機,神說我有我的時間
[00:13:14.000 --> 00:13:16.000]  不等於你的時間
[00:13:16.000 --> 00:13:17.000]  你期待的時間
[00:13:17.000 --> 00:13:18.000]  誒,沒有出現的
[00:13:18.000 --> 00:13:19.000]  神又沒有聽
[00:13:19.000 --> 00:13:21.000]  很多時候我們的結論就是這樣
[00:13:21.000 --> 00:13:23.000]  神說不是的,我有聽的
[00:13:23.000 --> 00:13:26.000]  不過你要知道,是我的時間
[00:13:26.000 --> 00:13:29.000]  我的時間比你想像,比你估計的時間
[00:13:29.000 --> 00:13:31.000]  是更加準確和重要
[00:13:31.000 --> 00:13:34.000]  我們看到全面的時候,我看到全面的
[00:13:34.000 --> 00:13:36.000]  我的手法,我的方式
[00:13:36.000 --> 00:13:37.000]  我的時間
[00:13:37.000 --> 00:13:40.000]  這件事你和我需要學
[00:13:40.000 --> 00:13:42.000]  在神面前去接納
[00:13:42.000 --> 00:13:43.000]  信服
[00:13:43.000 --> 00:13:46.000]  好像這對夫婦一樣
[00:13:46.000 --> 00:13:48.000]  我和大家曾經分享過
[00:13:48.000 --> 00:13:50.000]  舊約裏面時常出現一句字眼
[00:13:50.000 --> 00:13:53.000]  就叫等候耶和華的
[00:13:53.000 --> 00:13:55.000]  我們背到,會背這句都不記得
[00:13:55.000 --> 00:13:56.000]  是什麼意思
[00:13:56.000 --> 00:13:58.000]  其實想想等候耶和華
[00:13:58.000 --> 00:14:00.000]  等候神其實是很要命的
[00:14:00.000 --> 00:14:02.000]  什麼叫等候
[00:14:02.000 --> 00:14:04.000]  等候就是說應該來的
[00:14:04.000 --> 00:14:06.000]  還沒來才等候
[00:14:06.000 --> 00:14:08.000]  你約了朋友在茶餐廳
[00:14:08.000 --> 00:14:09.000]  三點鐘
[00:14:09.000 --> 00:14:12.000]  他已經坐在那裡,不用等候
[00:14:12.000 --> 00:14:15.000]  等候就是三點鐘了
[00:14:15.000 --> 00:14:17.000]  約了,沒有來
[00:14:17.000 --> 00:14:19.000]  為什麼不來,坐在那裡等一等
[00:14:19.000 --> 00:14:20.000]  等了半個小時
[00:14:20.000 --> 00:14:22.000]  還不來
[00:14:22.000 --> 00:14:24.000]  發了WhatsApp給他
[00:14:24.000 --> 00:14:26.000]  沒有回,沒有開
[00:14:26.000 --> 00:14:28.000]  這個就叫等候
[00:14:28.000 --> 00:14:30.000]  等候就是我以為應該開始的東西
[00:14:30.000 --> 00:14:31.000]  沒有開始
[00:14:31.000 --> 00:14:33.000]  我以為已經出現的東西
[00:14:33.000 --> 00:14:35.000]  沒有出現
[00:14:35.000 --> 00:14:37.000]  等候帶來一個很大的挑戰
[00:14:37.000 --> 00:14:40.000]  就是你信不信任你的對象
[00:14:40.000 --> 00:14:41.000]  等候神的時候
[00:14:41.000 --> 00:14:43.000]  你信不信任神自己的方法
[00:14:43.000 --> 00:14:44.000]  神的時間
[00:14:44.000 --> 00:14:47.000]  給你所想像,給你所估計
[00:14:47.000 --> 00:14:49.000]  給你所提議的更好
[00:14:49.000 --> 00:14:53.000]  這就是生命裏面對神的態度
[00:14:53.000 --> 00:14:55.000]  這對夫婦做到了
[00:14:55.000 --> 00:14:58.000]  到時候神就會應驗
[00:14:58.000 --> 00:15:00.000]  就會按照他的方法去應驗
[00:15:00.000 --> 00:15:03.000]  這是這對夫婦裏面最提醒我們的
[00:15:03.000 --> 00:15:05.000]  是我們人生有很多絕望的時間
[00:15:05.000 --> 00:15:07.000]  不過我們仍然相信有神蹟
[00:15:07.000 --> 00:15:10.000]  不過這個神蹟不是由我們去設計
[00:15:10.000 --> 00:15:12.000]  而是神說,我知道
[00:15:12.000 --> 00:15:14.000]  我有我的時間
[00:15:14.000 --> 00:15:15.000]  你信得過我
[00:15:15.000 --> 00:15:17.000]  時間來到的時候
[00:15:17.000 --> 00:15:23.000]  這個就是一個你意想不到的時刻
[00:15:23.000 --> 00:15:24.000]  所以這個呢
[00:15:24.000 --> 00:15:26.000]  由天使告訴你
[00:15:26.000 --> 00:15:28.000]  特別有戲劇性
[00:15:28.000 --> 00:15:34.000]  當時你說天使向伊利沙伯顯現的時候
[00:15:34.000 --> 00:15:36.000]  當然是很厲害
[00:15:36.000 --> 00:15:38.000]  聖經說他們很害怕
[00:15:38.000 --> 00:15:40.000]  這種害怕就不只是恐懼的害怕
[00:15:40.000 --> 00:15:42.000]  我想是一種快樂的
[00:15:42.000 --> 00:15:44.000]  一種快樂的震撼
[00:15:44.000 --> 00:15:45.000]  竟然有
[00:15:45.000 --> 00:15:47.000]  當然天使會嘮叨聲來
[00:15:47.000 --> 00:15:48.000]  當然是害怕
[00:15:48.000 --> 00:15:50.000]  但又不一定
[00:15:50.000 --> 00:15:52.000]  我們按照聖經的標準
[00:15:52.000 --> 00:15:53.000]  我們不在這裏猜
[00:15:53.000 --> 00:15:55.000]  按照聖經的記載
[00:15:55.000 --> 00:15:58.000]  天使是不是一定有兩對翼
[00:15:58.000 --> 00:16:01.000]  白色衣服呢
[00:16:01.000 --> 00:16:03.000]  就不一定
[00:16:03.000 --> 00:16:05.000]  首先呢
[00:16:05.000 --> 00:16:07.000]  天使是靈體
[00:16:07.000 --> 00:16:11.000]  天使何必靠翼去飛呢
[00:16:11.000 --> 00:16:12.000]  是不是呢
[00:16:12.000 --> 00:16:14.000]  空氣浮力和它無關
[00:16:14.000 --> 00:16:17.000]  地心吸力都不會影響它
[00:16:17.000 --> 00:16:19.000]  不用靠翼去飛
[00:16:19.000 --> 00:16:20.000]  有的
[00:16:20.000 --> 00:16:21.000]  聖經不是說有翼的嗎
[00:16:21.000 --> 00:16:22.000]  有的
[00:16:22.000 --> 00:16:25.000]  聖經裏面記載過一次
[00:16:25.000 --> 00:16:27.000]  《二卓亞書》第六章說
[00:16:27.000 --> 00:16:30.000]  天使有兩隻遮空窗
[00:16:30.000 --> 00:16:32.000]  掩眼的遮下面
[00:16:32.000 --> 00:16:33.000]  做什麼呢
[00:16:33.000 --> 00:16:35.000]  那翼不是拿來飛
[00:16:35.000 --> 00:16:37.000]  最重要是遮蓋
[00:16:37.000 --> 00:16:39.000]  代表在神面前的謙卑
[00:16:39.000 --> 00:16:41.000]  遮蓋
[00:16:41.000 --> 00:16:43.000]  聖經記載的天使更多
[00:16:43.000 --> 00:16:46.000]  有時候根本是看不到的
[00:16:46.000 --> 00:16:50.000]  譬如舊約裏面所記載到的巴蘭
[00:16:50.000 --> 00:16:51.000]  我列了經文
[00:16:51.000 --> 00:16:53.000]  待會回去慢慢再看
[00:16:53.000 --> 00:16:55.000]  文素記的二十二章說到
[00:16:55.000 --> 00:16:58.000]  這個壞的先知
[00:16:58.000 --> 00:17:00.000]  貪婪的先知巴蘭
[00:17:00.000 --> 00:17:02.000]  要去
[00:17:02.000 --> 00:17:03.000]  拿了錢
[00:17:03.000 --> 00:17:05.000]  要去就坐以色列的時候
[00:17:05.000 --> 00:17:06.000]  在路上的時候
[00:17:06.000 --> 00:17:07.000]  有天使出現
[00:17:07.000 --> 00:17:09.000]  阻礙他坐那條路
[00:17:09.000 --> 00:17:11.000]  所以那條路不敢走前
[00:17:11.000 --> 00:17:13.000]  他看不到天使的
[00:17:13.000 --> 00:17:14.000]  有沒有留意
[00:17:14.000 --> 00:17:16.000]  他就說那條路不走
[00:17:16.000 --> 00:17:17.000]  打那條路
[00:17:17.000 --> 00:17:19.000]  誰知道你畜生都開口罵他
[00:17:19.000 --> 00:17:21.000]  這個人真是活該
[00:17:21.000 --> 00:17:22.000]  你打我幹什麼
[00:17:22.000 --> 00:17:23.000]  因為我怎麼可以走過去
[00:17:23.000 --> 00:17:24.000]  前面有天使
[00:17:24.000 --> 00:17:25.000]  他就看不到
[00:17:25.000 --> 00:17:28.000]  所以說有時候天使是看不到的
[00:17:28.000 --> 00:17:29.000]  但是
[00:17:29.000 --> 00:17:31.000]  他是在的
[00:17:31.000 --> 00:17:33.000]  這是靈體的情況
[00:17:33.000 --> 00:17:35.000]  但是更多時間我們看到
[00:17:35.000 --> 00:17:37.000]  聖經記載天使出現的時候
[00:17:37.000 --> 00:17:40.000]  就好像當時的人那樣
[00:17:40.000 --> 00:17:42.000]  譬如阿巴拉罕在樹下
[00:17:42.000 --> 00:17:43.000]  看到有三個人
[00:17:43.000 --> 00:17:47.000]  他以為是那些外來的訪客
[00:17:47.000 --> 00:17:48.000]  所以邀請他
[00:17:48.000 --> 00:17:49.000]  其實說著說著
[00:17:49.000 --> 00:17:51.000]  原來他們就是神派來的使者
[00:17:51.000 --> 00:17:53.000]  所以我相信阿巴拉罕沒有說
[00:17:53.000 --> 00:17:54.000]  哇 三個有益的
[00:17:54.000 --> 00:17:56.000]  他也有不同的反應
[00:17:56.000 --> 00:17:58.000]  所以阿巴拉罕就以為
[00:17:58.000 --> 00:18:01.000]  你遠道來請你來我家
[00:18:01.000 --> 00:18:03.000]  我給你吃點東西給你喝點水
[00:18:03.000 --> 00:18:06.000]  他們的衣著就和普通當時的人一樣
[00:18:06.000 --> 00:18:08.000]  約書亞
[00:18:08.000 --> 00:18:12.000]  他是進到大令以色列
[00:18:12.000 --> 00:18:15.000]  剛剛進入這個應許之地的時候
[00:18:15.000 --> 00:18:17.000]  要打耶利哥之前
[00:18:17.000 --> 00:18:19.000]  他走路上看到一個人
[00:18:19.000 --> 00:18:21.000]  拿著一支刀
[00:18:21.000 --> 00:18:23.000]  他就問究竟你是幫我們
[00:18:23.000 --> 00:18:25.000]  還是幫敵人的
[00:18:25.000 --> 00:18:27.000]  他說不是的 我是耶和華的使者
[00:18:27.000 --> 00:18:30.000]  我是從神而來的
[00:18:30.000 --> 00:18:32.000]  你跟著我 你就得逞
[00:18:32.000 --> 00:18:34.000]  就是說這個人很明顯
[00:18:34.000 --> 00:18:36.000]  他所見到的天使
[00:18:36.000 --> 00:18:38.000]  也是當時他們那些的裝束
[00:18:38.000 --> 00:18:41.000]  不過可能是打仗用的軍服
[00:18:41.000 --> 00:18:43.000]  或者怎樣那種的裝束
[00:18:43.000 --> 00:18:45.000]  所以其實更多的天使
[00:18:45.000 --> 00:18:47.000]  或者他出現的時候
[00:18:47.000 --> 00:18:49.000]  是和我們的生命
[00:18:49.000 --> 00:18:52.000]  和我們當時的衣著
[00:18:52.000 --> 00:18:54.000]  是一樣的關係
[00:18:54.000 --> 00:18:56.000]  不認得出來
[00:18:56.000 --> 00:18:57.000]  不過當然我們不要猜
[00:18:57.000 --> 00:18:59.000]  這個是天使那個天使
[00:18:59.000 --> 00:19:01.000]  我想不是看電影
[00:19:01.000 --> 00:19:02.000]  我們不需要這樣猜
[00:19:02.000 --> 00:19:04.000]  更加重要我想和大家說的
[00:19:04.000 --> 00:19:06.000]  他不單止衣著上普通人
[00:19:06.000 --> 00:19:08.000]  而是很多時候是神
[00:19:08.000 --> 00:19:11.000]  用天使來醒我們
[00:19:11.000 --> 00:19:15.000]  或者我們成為神自己的使者
[00:19:15.000 --> 00:19:16.000]  就是天使
[00:19:16.000 --> 00:19:17.000]  我們不是天使
[00:19:17.000 --> 00:19:19.000]  但是我們也可以成為神的使者
[00:19:19.000 --> 00:19:21.000]  在《少糖傳》特別有意思的
[00:19:21.000 --> 00:19:24.000]  天使他叫肥力
[00:19:24.000 --> 00:19:26.000]  去和太監來傳福音
[00:19:26.000 --> 00:19:28.000]  天使不是自己直接去
[00:19:28.000 --> 00:19:31.000]  但肥力就成為天使所差遣的
[00:19:31.000 --> 00:19:34.000]  去成為他的工作
[00:19:34.000 --> 00:19:35.000]  神自己的工作
[00:19:35.000 --> 00:19:37.000]  所以肥力其實某個意義來說
[00:19:37.000 --> 00:19:38.000]  就是神的使者
[00:19:38.000 --> 00:19:41.000]  其實如果用一個比較奇怪的說法來說
