
[00:00:00.000 --> 00:00:07.420]  我們不再讀了 剛才主席已經讀了
[00:07:00.600 --> 00:07:09.040]  今世之子比光明之子處理世上的事更聰明
[00:07:09.040 --> 00:07:10.240]  就是這樣
[00:07:10.240 --> 00:07:15.960]  不過我們都要說說管家
[00:07:15.960 --> 00:07:20.920]  管家雖然將主人的利息退還了
[00:07:20.920 --> 00:07:23.880]  主人其實不高興的
[00:07:23.880 --> 00:07:25.880]  他不能罵你
[00:07:25.880 --> 00:07:29.040]  主人有沒有聘用他呢
[00:07:29.040 --> 00:07:29.840]  是沒有的
[00:07:29.840 --> 00:07:31.160]  所以他都預計了
[00:07:31.160 --> 00:07:34.040]  他這樣去做
[00:07:34.040 --> 00:07:36.880]  恢復主人或提升聖譽
[00:07:36.880 --> 00:07:41.040]  主人都不會用他
[00:07:41.040 --> 00:07:43.800]  他就一定要離開了
[00:07:43.800 --> 00:07:45.520]  不過聖經沒有再交代
[00:07:45.520 --> 00:07:47.280]  後來人們怎樣去接待他
[00:07:47.280 --> 00:07:48.400]  不過我相信
[00:07:48.400 --> 00:07:50.560]  如果耶穌用這個比喻
[00:07:50.560 --> 00:07:53.920]  他的退休應該是沒有問題的
[00:07:53.920 --> 00:07:56.080]  人們是很接待他的
[00:07:56.080 --> 00:07:57.360]  好了
[00:07:57.360 --> 00:08:00.080]  耶穌就用這個比喻
[00:08:00.080 --> 00:08:09.640]  他說今世之子應付自己的世代或自己的事情
[00:08:09.640 --> 00:08:15.080]  比光明之子更加聰明
[00:08:15.080 --> 00:08:18.560]  耶穌這個說話是有價值判斷
[00:08:18.560 --> 00:08:20.560]  意思就是
[00:08:20.560 --> 00:08:22.320]  甚麼叫今世之子
[00:08:22.320 --> 00:08:26.440]  今世之子就是外面的人
[00:08:26.440 --> 00:08:29.920]  光明之子就是天國的人
[00:08:29.920 --> 00:08:31.160]  追隨耶穌的人
[00:08:31.160 --> 00:08:32.440]  很簡單的說
[00:08:32.440 --> 00:08:34.600]  今世之子就不是基督徒
[00:08:34.600 --> 00:08:37.160]  是外面謀生的人
[00:08:37.160 --> 00:08:38.880]  光明之子就是我們
[00:08:38.880 --> 00:08:40.640]  星期天我們都不去玩
[00:08:40.640 --> 00:08:42.640]  回來敬拜主
[00:08:42.640 --> 00:08:44.440]  關心神的天國
[00:08:44.440 --> 00:08:46.080]  我們短孫
[00:08:46.080 --> 00:08:50.240]  我們弟兄姊妹在敬拜主
[00:08:50.240 --> 00:08:52.360]  耶穌就說
[00:08:52.360 --> 00:08:56.240]  那些外面拼命做事的人
[00:08:56.240 --> 00:08:59.320]  他們為了他們將來的生活
[00:08:59.320 --> 00:09:01.120]  上方設法
[00:09:01.120 --> 00:09:02.880]  拼命賺錢
[00:09:02.880 --> 00:09:07.880]  他們比我們這些人更加聰明
[00:09:07.880 --> 00:09:09.320]  意思就是
[00:09:09.320 --> 00:09:12.440]  他們為了他們地上生活
[00:09:12.440 --> 00:09:16.120]  他們用各種方法來賺錢
[00:09:16.120 --> 00:09:20.440]  我們可能沒有他們那麼拼命
[00:09:20.440 --> 00:09:21.480]  那麼聰明
[00:09:21.480 --> 00:09:23.000]  在屬靈的事上
[00:09:23.000 --> 00:09:24.640]  沒有他們那麼聰明
[00:09:24.640 --> 00:09:25.360]  即是說
[00:09:25.360 --> 00:09:27.080]  李嘉誠在外面賺錢
[00:09:27.080 --> 00:09:28.000]  很厲害
[00:09:28.000 --> 00:09:31.000]  我們屬靈裡都像李嘉誠一樣
[00:09:31.000 --> 00:09:33.600]  那不就很厲害了
[00:09:33.600 --> 00:09:36.360]  認識李嘉誠嗎
[00:09:36.360 --> 00:09:38.120]  認識吧
[00:09:38.120 --> 00:09:39.920]  即是說
[00:09:39.920 --> 00:09:42.960]  耶穌說我們要學那些人
[00:09:42.960 --> 00:09:45.160]  那麼拼命在外面賺錢
[00:09:45.160 --> 00:09:45.920]  我們不是學他們
[00:09:45.920 --> 00:09:48.200]  我們學他們在屬靈裡
[00:09:48.200 --> 00:09:50.280]  那麼拼命的結果子
[00:09:50.280 --> 00:09:52.280]  賺取屬靈的果子
[00:09:52.280 --> 00:09:53.480]  就是這個意思
[00:09:53.480 --> 00:09:57.120]  所以耶穌叫我們學他們
[00:09:57.120 --> 00:10:01.560]  不過這裡就出現了一些事情
[00:10:01.560 --> 00:10:05.120]  當我們在屬靈上拼命學的時候
[00:10:05.120 --> 00:10:07.200]  於是我們就說
[00:10:07.200 --> 00:10:09.320]  究竟耶穌這個比喻
[00:10:09.320 --> 00:10:12.520]  說到那些人在外面拼命賺錢
[00:10:12.520 --> 00:10:14.440]  他們賺的錢
[00:10:14.440 --> 00:10:18.040]  就是一個不義之財
[00:10:18.040 --> 00:10:19.800]  有沒有看到不義
[00:10:19.800 --> 00:10:20.760]  一邊說不義
[00:10:20.760 --> 00:10:22.120]  那麼不義的時候
[00:10:22.120 --> 00:10:24.880]  是不是說不好呢
[00:10:24.880 --> 00:10:26.080]  我們就發現
[00:10:26.080 --> 00:10:27.920]  聖經裡所說的不義
[00:10:27.920 --> 00:10:32.720]  原來不是我們所理解的不義
[00:10:32.720 --> 00:10:34.560]  聖經裡所說的不義之財
[00:10:34.560 --> 00:10:37.960]  就是說這個世界上的財是不義之財
[00:10:37.960 --> 00:10:39.920]  但它不是不乾淨
[00:10:39.920 --> 00:10:42.000]  它不是臭的
[00:10:42.000 --> 00:10:44.040]  不是打家劫舍
[00:10:44.040 --> 00:10:45.240]  賣大麻
[00:10:45.240 --> 00:10:47.680]  不過現在合法化了
[00:10:47.680 --> 00:10:49.480]  賣毒品
[00:10:49.480 --> 00:10:50.920]  賺回來的錢
[00:10:50.920 --> 00:10:53.520]  就是說耶穌說
[00:10:53.520 --> 00:10:58.840]  這個不義之財是可以轉化成為永恆的價值
[00:10:58.840 --> 00:10:59.640]  但是這個不義之財
[00:10:59.640 --> 00:11:01.880]  你不要把它當做不好的
[00:11:01.880 --> 00:11:03.480]  為什麼呢
[00:11:03.480 --> 00:11:05.920]  聖經就這麼說
[00:11:05.920 --> 00:11:07.960]  一起讀第九節
[00:11:07.960 --> 00:11:09.760]  我又告訴你們
[00:11:09.760 --> 00:11:13.720]  要藉著那不義的錢財結交朋友
[00:11:13.720 --> 00:11:16.280]  到了錢財無用的時候
[00:11:16.280 --> 00:11:21.000]  他們可以接你們到永遠的住處去
[00:11:21.000 --> 00:11:25.440]  耶穌說要藉著不義的錢財結交朋友
[00:11:25.440 --> 00:11:26.360]  那麼很明顯
[00:11:26.360 --> 00:11:27.880]  耶穌就不是說
[00:11:27.880 --> 00:11:29.840]  這些不義之財是不好的
[00:11:29.840 --> 00:11:31.120]  只不過是指
[00:11:31.120 --> 00:11:33.640]  我們在世界上所賺的錢
[00:11:33.640 --> 00:11:38.640]  這些錢是不能夠產生永恆的果效
[00:11:38.640 --> 00:11:40.000]  就叫做不義之財
[00:11:40.000 --> 00:11:41.640]  就不是說它臭的
[00:11:41.640 --> 00:11:42.240]  不好的
[00:11:42.240 --> 00:11:44.080]  不是說你上班賺的錢不好的
[00:11:44.080 --> 00:11:45.360]  不要
[00:11:45.360 --> 00:11:48.000]  教會要的
[00:11:48.000 --> 00:11:50.640]  不是這個意思
[00:11:50.640 --> 00:11:51.480]  他說
[00:11:51.480 --> 00:11:52.640]  藉著不義之財
[00:11:52.640 --> 00:11:55.080]  在世上所賺到的錢
[00:11:55.080 --> 00:11:57.600]  去結交朋友
[00:11:57.600 --> 00:11:59.640]  到錢無用的時候
[00:11:59.640 --> 00:12:03.800]  他們可以接你們到永遠的住處去
[00:12:03.800 --> 00:12:08.520]  這個經文就真的有點困難了
[00:12:08.520 --> 00:12:10.400]  為什麼呢
[00:12:10.400 --> 00:12:11.640]  我又告訴你們
[00:12:11.640 --> 00:12:15.280]  你們很明顯就是耶穌和門徒說的
[00:12:15.280 --> 00:12:17.400]  就是和我們說的
[00:12:17.400 --> 00:12:20.600]  藉著不義之財結交朋友
[00:12:20.600 --> 00:12:22.280]  朋友就是外面的人
[00:12:22.280 --> 00:12:24.840]  我們賺了很多錢
[00:12:24.840 --> 00:12:26.520]  我們去幫助外面的人
[00:12:26.520 --> 00:12:29.440]  我在計算的時候
[00:12:29.440 --> 00:12:30.960]  我就幫助了一個教會
[00:12:30.960 --> 00:12:34.520]  那個教會有一個廣東話團體
[00:12:34.520 --> 00:12:36.160]  很多大陸廣東人來的
[00:12:36.160 --> 00:12:36.720]  說廣東話
[00:12:36.720 --> 00:12:38.000]  不過不是香港人
[00:12:38.000 --> 00:12:39.360]  我們說話都很小心的
[00:12:39.360 --> 00:12:43.960]  我們不會經常在他們面前批評什麼強國人
[00:12:43.960 --> 00:12:45.400]  不要
[00:12:45.400 --> 00:12:47.000]  大家頂姐妹
[00:12:47.000 --> 00:12:47.720]  雖然是廣東話
[00:12:47.720 --> 00:12:49.400]  那她的姐妹很好的
[00:12:49.400 --> 00:12:51.160]  她去計算的時候
[00:12:51.160 --> 00:12:52.320]  沒有什麼要做
[00:12:52.320 --> 00:12:53.400]  她有一點資本
[00:12:53.400 --> 00:12:56.480]  她就開了一個快餐店
[00:12:56.480 --> 00:12:58.800]  就是在那個商場裡面
[00:12:58.800 --> 00:13:00.360]  煮東西吃的
[00:13:00.360 --> 00:13:01.600]  去賣東西
[00:13:01.600 --> 00:13:03.120]  原來賺到錢的
[00:13:03.120 --> 00:13:04.840]  那個商場都挺有生意的
[00:13:04.840 --> 00:13:06.320]  但是她就說
[00:13:06.320 --> 00:13:08.200]  很辛苦的
[00:13:08.200 --> 00:13:10.240]  她說在加拿大做事比大陸更辛苦
[00:13:10.240 --> 00:13:12.000]  因為不是很多人幫忙
[00:13:12.000 --> 00:13:14.120]  什麼都訂貨買東西做事
[00:13:14.120 --> 00:13:16.240]  一早起床六點多就做
[00:13:16.240 --> 00:13:17.320]  八九點鐘
[00:13:17.320 --> 00:13:18.800]  就是很辛苦
[00:13:18.800 --> 00:13:20.400]  不過她賺到錢
[00:13:20.400 --> 00:13:21.720]  她賺到錢
[00:13:21.720 --> 00:13:22.760]  她就將那些錢
[00:13:22.760 --> 00:13:24.400]  幫助一些新來的人
[00:13:24.400 --> 00:13:26.640]  一些微信的朋友
[00:13:26.640 --> 00:13:28.160]  幫助他們
[00:13:28.160 --> 00:13:29.520]  又帶回教會
[00:13:29.520 --> 00:13:31.040]  她就說我賺到錢
[00:13:31.040 --> 00:13:32.960]  不過那些錢很辛苦的
[00:13:32.960 --> 00:13:34.000]  都為她自己生活
[00:13:34.000 --> 00:13:34.840]  為她子女
[00:13:34.840 --> 00:13:36.640]  為家庭
[00:13:36.640 --> 00:13:38.120]  但是她有剩餘的錢
[00:13:38.120 --> 00:13:39.360]  就去幫助人
[00:13:39.360 --> 00:13:41.480]  就帶了很多廣州人
[00:13:41.480 --> 00:13:42.040]  廣東人
[00:13:42.040 --> 00:13:43.160]  就是新移民的
[00:13:43.160 --> 00:13:43.960]  就去了教會
[00:13:43.960 --> 00:13:45.360]  所以那個團體很多人
[00:13:45.360 --> 00:13:46.760]  五六十人
[00:13:46.760 --> 00:13:48.520]  她就說
[00:13:48.520 --> 00:13:50.360]  這些錢
[00:13:50.360 --> 00:13:51.720]  在地上用的
[00:13:51.720 --> 00:13:54.840]  但就可以產生永恆的價值
[00:13:54.840 --> 00:13:56.280]  就是幫助這些人
[00:13:56.280 --> 00:13:57.760]  信了主之後
[00:13:57.760 --> 00:14:00.000]  就有永恆的價值
[00:14:00.000 --> 00:14:01.200]  這個話就說
[00:14:01.200 --> 00:14:02.360]  耶穌就說
[00:14:02.360 --> 00:14:03.880]  我和你們說
[00:14:03.880 --> 00:14:05.680]  不義的錢財
[00:14:05.680 --> 00:14:08.040]  就是這些地上錢財
[00:14:08.040 --> 00:14:09.400]  來結交朋友
[00:14:09.400 --> 00:14:11.120]  那個朋友就是外面的人
[00:14:11.120 --> 00:14:14.040]  到了錢財沒用的時候
[00:14:14.040 --> 00:14:16.040]  就是將來
[00:14:16.040 --> 00:14:17.560]  他們可以接你到永恆
[00:14:17.560 --> 00:14:18.960]  他們是誰呢
[00:14:18.960 --> 00:14:21.000]  很明顯就是那些人
[00:14:21.000 --> 00:14:22.400]  信了主的人
[00:14:22.400 --> 00:14:24.440]  可以接你到永恆的住處
[00:14:24.440 --> 00:14:26.240]  他們是什麼意思呢
[00:14:26.240 --> 00:14:27.560]  是那些未信的人
[00:14:27.560 --> 00:14:29.400]  後來信了主
[00:14:29.400 --> 00:14:31.480]  看來其實就不太通
[00:14:31.480 --> 00:14:34.200]  因為接我們到永恆是上帝
[00:14:34.200 --> 00:14:35.560]  不是他們
[00:14:35.560 --> 00:14:37.880]  所以我們再看回
[00:14:37.880 --> 00:14:38.960]  原來當時
[00:14:38.960 --> 00:14:41.600]  這個是一個流行的諺語
[00:14:41.600 --> 00:14:42.360]  這個諺語
[00:14:42.360 --> 00:14:44.960]  耶穌作為一個比喻
[00:14:44.960 --> 00:14:46.920]  就是你們就是門徒
[00:14:46.920 --> 00:14:48.320]  藉著不義的錢財
[00:14:48.320 --> 00:14:49.080]  結交朋友
[00:14:49.080 --> 00:14:50.240]  就是周濟窮人
[00:14:50.240 --> 00:14:51.760]  幫助他們
[00:14:51.760 --> 00:14:53.240]  到了錢財沒用的時候
[00:14:53.240 --> 00:14:55.800]  他們原來是指上帝
[00:14:55.800 --> 00:14:57.840]  因為你做在他們身上
[00:14:57.840 --> 00:15:00.520]  就做在上帝的身上
[00:15:00.520 --> 00:15:03.480]  甚至是上帝接你們到永恆
[00:15:03.480 --> 00:15:05.680]  不是他們接你到永恆
[00:15:05.680 --> 00:15:07.840]  所以
[00:15:07.840 --> 00:15:09.960]  當我們看另一段經文
[00:15:09.960 --> 00:15:11.000]  有一個很相同的
[00:15:11.000 --> 00:15:13.120]  就是馬太福音那裡
[00:15:13.120 --> 00:15:14.680]  當你坐在一個小子身上
[00:15:14.680 --> 00:15:15.720]  就坐在我身上
[00:15:15.720 --> 00:15:18.440]  有一點相同的地方
[00:15:18.440 --> 00:15:20.440]  所以不義的錢財
[00:15:20.440 --> 00:15:23.880]  在這裡就指到地上錢財
[00:15:23.880 --> 00:15:30.640]  地上錢財是可以轉化成永恆的價值
[00:15:30.640 --> 00:15:35.320]  以致上帝將來接我們到他那裡
[00:15:35.320 --> 00:15:37.960]  好了
[00:15:37.960 --> 00:15:41.760]  所以不義就沒有道德價值
[00:15:41.760 --> 00:15:46.840]  不義不是世上那些不道德的錢
[00:15:46.840 --> 00:15:48.520]  因為在11節
[00:15:48.520 --> 00:15:49.920]  耶穌再說
[00:15:49.920 --> 00:15:51.880]  我們一起讀11節
[00:15:51.880 --> 00:15:56.320]  若是你們在不義的錢財上不忠心
[00:15:56.320 --> 00:16:00.120]  誰還把那真實的錢財托付你們呢
[00:16:00.120 --> 00:16:03.960]  耶穌叫我們要在不義的錢財上忠心
[00:16:03.960 --> 00:16:05.440]  有沒有看到
[00:16:05.440 --> 00:16:08.640]  耶穌不是叫我們努力去賣白粉
[00:16:08.640 --> 00:16:11.480]  是叫我們努力去做好世上的事
[00:16:11.480 --> 00:16:15.320]  所以不義不要讀成不乾淨的
[00:16:15.320 --> 00:16:17.520]  那些不好的錢
[00:16:17.520 --> 00:16:18.720]  不是的
[00:16:18.720 --> 00:16:20.240]  耶穌在這裡說
[00:16:20.240 --> 00:16:22.600]  你們要在不義的錢財中心
[00:16:22.600 --> 00:16:24.040]  我就會將真實的錢財
[00:16:24.040 --> 00:16:26.080]  就是屬靈的錢財交給你
[00:16:26.080 --> 00:16:28.320]  所以你先要在不義的錢財中心
[00:16:28.320 --> 00:16:30.520]  就是在地上的錢財中心
[00:16:30.520 --> 00:16:32.240]  做好本份
[00:16:32.240 --> 00:16:36.520]  那他就將真實屬靈的錢財交給你
[00:16:36.520 --> 00:16:37.800]  是不是
[00:16:37.800 --> 00:16:40.040]  好了
[00:16:40.040 --> 00:16:43.120]  在上帝看來
[00:16:43.120 --> 00:16:46.720]  其實是沒有不義的錢財的
[00:16:46.720 --> 00:16:49.640]  就是有今生的錢財
[00:16:49.640 --> 00:16:51.960]  和有永恆的錢財
[00:16:51.960 --> 00:16:56.160]  當時的人就將這些就叫做不義的錢財
[00:16:56.160 --> 00:16:58.760]  但是耶穌就反對的
[00:16:58.760 --> 00:17:00.960]  這個不是不義的錢財
[00:17:00.960 --> 00:17:03.000]  所以你要在這些錢財中心
[00:17:03.000 --> 00:17:05.480]  要做好本份
[00:17:05.480 --> 00:17:08.280]  上帝看來是一個世界
[00:17:08.280 --> 00:17:10.600]  所有東西是屬於上帝
[00:17:10.600 --> 00:17:13.000]  所以在十三節
[00:17:13.000 --> 00:17:14.760]  記不記得剛才讀聖經
[00:17:14.760 --> 00:17:17.360]  一個人不能夠侍奉兩個主
[00:17:17.360 --> 00:17:19.680]  不是愛這個惡那個
[00:17:19.680 --> 00:17:21.640]  就要偏這個
[00:17:21.640 --> 00:17:23.960]  就不喜歡那個
[00:17:23.960 --> 00:17:26.160]  人不能夠又侍奉上帝
[00:17:26.160 --> 00:17:27.640]  又侍奉馬門
[00:17:27.640 --> 00:17:28.680]  記不記得
[00:17:28.680 --> 00:17:31.560]  馬門就是這個世界
[00:17:31.560 --> 00:17:33.040]  耶穌在這裡說
[00:17:33.040 --> 00:17:35.720]  因為我們只有一個世界
[00:17:35.720 --> 00:17:37.640]  都是屬於上帝的
[00:17:37.640 --> 00:17:40.800]  你就不要將這個世界看成不義
[00:17:40.800 --> 00:17:42.720]  於是就放棄它
[00:17:42.720 --> 00:17:44.600]  上班是孖孖呼呼
[00:17:44.600 --> 00:17:46.520]  我是仰望永恆的
[00:17:46.520 --> 00:17:47.440]  永生的
[00:17:47.440 --> 00:17:48.160]  地上的東西
[00:17:48.160 --> 00:17:52.200]  我時之不去做
[00:17:52.200 --> 00:17:54.400]  我們的態度就是視為糞土
[00:17:54.400 --> 00:17:59.160]  視為糞土就不是不盡責任
[00:17:59.160 --> 00:18:00.640]  是價值問題
[00:18:00.640 --> 00:18:02.040]  比較永恆價值
[00:18:02.040 --> 00:18:03.360]  它好像糞土一樣
[00:18:03.360 --> 00:18:04.560]  但是在地上
[00:18:04.560 --> 00:18:07.920]  我們都要盡心盡力做好本份
[00:18:07.920 --> 00:18:09.440]  這個就是
[00:18:09.440 --> 00:18:11.400]  因為在上帝看來
[00:18:11.400 --> 00:18:13.800]  只有一個世界
[00:18:13.800 --> 00:18:14.560]  沒有屬靈
[00:18:14.560 --> 00:18:15.320]  沒有屬性
[00:18:15.320 --> 00:18:17.120]  都屬於上帝
[00:18:17.120 --> 00:18:18.560]  我在卡拉OK的時候
[00:18:18.560 --> 00:18:19.320]  初去的時候
[00:18:19.320 --> 00:18:20.800]  有一位牧師
[00:18:20.800 --> 00:18:22.480]  他就帶我
[00:18:22.480 --> 00:18:23.200]  帶我探望他
[00:18:23.200 --> 00:18:23.760]  很熟悉的
[00:18:23.760 --> 00:18:28.440]  他就買一間大屋
[00:18:28.440 --> 00:18:29.480]  那時的屋
[00:18:29.480 --> 00:18:30.560]  卡拉OK不是溫哥華
[00:18:30.560 --> 00:18:32.080]  溫哥華屋很貴
[00:18:32.080 --> 00:18:33.480]  便宜一點的
