
[00:00:00.000 --> 00:00:08.000]  天地揭秘,到今天是最後的一個信息
[00:05:06.000 --> 00:05:15.000]  他說"如果你們所說的永遠的刑罰,這個地獄是真的話,請你們給我站出來"
[00:05:15.000 --> 00:05:21.000]  但是事隔差不多40年,居然是沒有人回應
[00:05:21.000 --> 00:05:27.000]  在2002年,在《洛杉磯時報》也刊登了一篇文章
[00:05:27.000 --> 00:05:30.000]  叫"指著火與流黃"
[00:05:30.000 --> 00:05:33.000]  就是說福音派的領袖逃避現實
[00:05:33.000 --> 00:05:37.000]  不再去說地獄,不再去說審判
[00:05:37.000 --> 00:05:43.000]  我們說審判也好,說地獄也好,不說地獄也好
[00:05:43.000 --> 00:05:50.000]  不會影響到地獄的存在性,不會影響到地獄的真實性
[00:05:50.000 --> 00:05:55.000]  地獄我可以告訴大家
[00:05:55.000 --> 00:05:59.000]  不是為了人類而設計
[00:05:59.000 --> 00:06:08.000]  佛教說地獄本無門,唯獨人自尋,眾生自闖之
[00:06:08.000 --> 00:06:13.000]  我相信這句話形成了廣東人很喜歡說的
[00:06:13.000 --> 00:06:18.000]  "天堂有路你不去,地獄無門你闖進來"
[00:06:18.000 --> 00:06:22.000]  其實聖經的教導也很相似
[00:06:22.000 --> 00:06:25.000]  地獄不是為了人而設立的
[00:06:25.000 --> 00:06:29.000]  馬太福音的25章41節說
[00:06:29.000 --> 00:06:35.000]  "王右要向那左邊的說,你們這被咒造的人離開我
[00:06:35.000 --> 00:06:41.000]  進入那為魔鬼和他使者所預備的永火里去
[00:06:41.000 --> 00:06:48.000]  地獄是為了魔鬼撒旦和他墮落的天使而設的"
[00:06:48.000 --> 00:06:55.000]  有人說"為什麼經文又說你這些被咒造的人到永火里去?
[00:06:55.000 --> 00:07:01.000]  每一個進入地獄,進入永火的人都是自己揀選
[00:07:01.000 --> 00:07:05.000]  他們是可以揀選接受神,接受耶穌基督
[00:07:05.000 --> 00:07:10.000]  但是他們拒絕去接受,以至他們是進入地獄
[00:07:10.000 --> 00:07:14.000]  相反地,我跟大家說過很多次
[00:07:14.000 --> 00:07:17.000]  天使是無得被救贖
[00:07:17.000 --> 00:07:23.000]  當三分之一的天使金苑和撒旦一起墮落,一起反叛神
[00:07:23.000 --> 00:07:26.000]  就已經決定了他們的命運
[00:07:26.000 --> 00:07:30.000]  決定了他們將會到地獄里去
[00:07:30.000 --> 00:07:33.000]  但是人呢?人是有得揀選的
[00:07:33.000 --> 00:07:35.000]  如果我們接受耶穌基督的話
[00:07:35.000 --> 00:07:39.000]  我們可以逃避進入地獄,逃避審判
[00:07:39.000 --> 00:07:42.000]  所以我今天講到的題目
[00:07:42.000 --> 00:07:45.000]  "地獄無門,你別闖進來"
[00:07:45.000 --> 00:07:48.000]  千萬不要自作多情
[00:07:48.000 --> 00:07:52.000]  以為地獄是給我們的,自己把頭終於地獄
[00:07:52.000 --> 00:07:54.000]  地獄不是給我們的
[00:07:54.000 --> 00:07:57.000]  是給撒旦和墮落的天使
[00:07:57.000 --> 00:08:02.000]  我剛才說,很多人都不喜歡聽地獄的教導
[00:08:02.000 --> 00:08:05.000]  認為基督徒是審判人
[00:08:05.000 --> 00:08:08.000]  但是我們可以從另外一個方面來看
[00:08:08.000 --> 00:08:10.000]  另外一個角度
[00:08:10.000 --> 00:08:13.000]  就是我們講地獄,我們講審判
[00:08:13.000 --> 00:08:15.000]  不是審判人
[00:08:15.000 --> 00:08:19.000]  而是我們希望人能夠逃過這個審判
[00:08:19.000 --> 00:08:22.000]  能夠逃過地獄的懲罰
[00:08:22.000 --> 00:08:27.000]  這個是基督徒去講地獄,去講神的審判
[00:08:27.000 --> 00:08:35.000]  其實很多人對地獄都有錯誤的觀點
[00:08:35.000 --> 00:08:37.000]  有很多人說
[00:08:37.000 --> 00:08:40.000]  神只不過是希望人悔改
[00:08:40.000 --> 00:08:42.000]  從來不會懲罰人
[00:08:42.000 --> 00:08:45.000]  這是錯誤的觀點
[00:08:45.000 --> 00:08:47.000]  也有人說
[00:08:47.000 --> 00:08:51.000]  地獄是給那些罪大惡極、窮凶極惡的人
[00:08:51.000 --> 00:08:53.000]  不是給一般人
[00:08:53.000 --> 00:08:56.000]  這也是錯誤的觀點
[00:08:56.000 --> 00:09:00.000]  也有人說地獄不是折磨人的地方
[00:09:00.000 --> 00:09:03.000]  是一個永遠與神分離的地方
[00:09:03.000 --> 00:09:07.000]  去到地獄,你能夠做一切你喜歡做的事
[00:09:07.000 --> 00:09:11.000]  唯一不同的就是你會和神永遠分開
[00:09:11.000 --> 00:09:14.000]  如果真的這樣的時候
[00:09:14.000 --> 00:09:18.000]  地獄其實對他們來說是天堂
[00:09:18.000 --> 00:09:21.000]  他們根本就不喜歡與神同在
[00:09:21.000 --> 00:09:22.000]  根本就不喜歡神
[00:09:22.000 --> 00:09:24.000]  你說永遠與神分開
[00:09:24.000 --> 00:09:26.000]  能夠繼續做你喜歡做的事
[00:09:26.000 --> 00:09:29.000]  這還不是天堂
[00:09:29.000 --> 00:09:33.000]  聖經不是這樣的教導
[00:09:33.000 --> 00:09:36.000]  聖經不是一張安樂椅
[00:09:36.000 --> 00:09:39.000]  聖經不是為了我們的安息
[00:09:39.000 --> 00:09:42.000]  是為了我們舒服而切
[00:09:42.000 --> 00:09:44.000]  聖經是什麼?
[00:09:44.000 --> 00:09:46.000]  是一把量刃的寶劍
[00:09:46.000 --> 00:09:49.000]  甚至是能夠將靈和魂分開
[00:09:49.000 --> 00:09:51.000]  骨和骨髓分開
[00:09:51.000 --> 00:09:53.000]  能夠賜日剖開
[00:09:53.000 --> 00:09:58.000]  人的思念、人的主意都能夠分辨出來
[00:09:58.000 --> 00:10:03.000]  希伯萊書的四章十二節是這樣告訴我們的
[00:10:03.000 --> 00:10:06.000]  其實地獄的教義
[00:10:06.000 --> 00:10:10.000]  就是要令到人心裡不安
[00:10:10.000 --> 00:10:13.000]  為什麼要令到人心裡不安?
[00:10:13.000 --> 00:10:16.000]  因為聖經告訴我們
[00:10:16.000 --> 00:10:22.000]  聖靈是藉著為罪、為義、為審判
[00:10:22.000 --> 00:10:24.000]  讓我們自己責備自己
[00:10:24.000 --> 00:10:27.000]  以至我們能夠接受耶穌基督
[00:10:27.000 --> 00:10:30.000]  這是約翰福音十六章八節所說的
[00:10:30.000 --> 00:10:34.000]  要為罪、為義、為審判、責備自己
[00:10:34.000 --> 00:10:38.000]  以至能夠應罪悔改接受耶穌基督
[00:10:38.000 --> 00:10:40.000]  什麼叫為罪?
[00:10:40.000 --> 00:10:42.000]  知道自己是一個罪人
[00:10:42.000 --> 00:10:44.000]  什麼叫為義?
[00:10:44.000 --> 00:10:47.000]  就是知道只有靠耶穌基督
[00:10:47.000 --> 00:10:50.000]  他是二人代替我們的不義
[00:10:50.000 --> 00:10:53.000]  什麼叫為審判?
[00:10:53.000 --> 00:10:56.000]  就是知道將來會有地獄的審判
[00:10:56.000 --> 00:10:58.000]  而接受神
[00:10:58.000 --> 00:11:01.000]  所以你不要說有很多基督徒
[00:11:01.000 --> 00:11:06.000]  因為要逃過神的審判而接受耶穌基督是使諱
[00:11:06.000 --> 00:11:08.000]  這是聖經的教導
[00:11:08.000 --> 00:11:10.000]  是正確的
[00:11:10.000 --> 00:11:12.000]  不是使諱
[00:11:12.000 --> 00:11:14.000]  聖經裡面最有效
[00:11:14.000 --> 00:11:19.000]  令到人能夠為了審判責備自己
[00:11:19.000 --> 00:11:21.000]  來接受耶穌基督
[00:11:21.000 --> 00:11:23.000]  就是地獄的教義
[00:11:23.000 --> 00:11:25.000]  因為地獄是可怕
[00:11:25.000 --> 00:11:27.000]  地獄是永恆
[00:11:27.000 --> 00:11:31.000]  是用地獄的教導、地獄的教義
[00:11:31.000 --> 00:11:33.000]  來勸人悔改
[00:11:33.000 --> 00:11:35.000]  接受耶穌基督
[00:11:35.000 --> 00:11:39.000]  其實神是希望眾人都悔改
[00:11:39.000 --> 00:11:43.000]  神是不希望任何人進入地獄
[00:11:43.000 --> 00:11:47.000]  你看看以西節書的33章第11節是怎麼說的?
[00:11:47.000 --> 00:11:50.000]  我指著我的永生起勢
[00:11:50.000 --> 00:11:53.000]  我斷不喜悅惡人死亡
[00:11:53.000 --> 00:11:57.000]  為喜悅惡人轉離所恨的道而活
[00:11:57.000 --> 00:12:01.000]  以色列家,你們轉回,轉回吧
[00:12:01.000 --> 00:12:04.000]  離開惡道,何必死亡呢?
[00:12:04.000 --> 00:12:09.000]  神是絕對不是因為有人沈淪被審判
[00:12:09.000 --> 00:12:11.000]  而他是開心
[00:12:11.000 --> 00:12:15.000]  神是希望所有人都能夠悔改
[00:12:15.000 --> 00:12:22.000]  我今天會和大家一共看五點有關地獄
[00:12:22.000 --> 00:12:25.000]  這個信息真的不容易講
[00:12:25.000 --> 00:12:28.000]  我講了很多篇的道
[00:12:28.000 --> 00:12:31.000]  但是審判講到地獄真的不容易講
[00:12:31.000 --> 00:12:34.000]  今天和大家看五點
[00:12:34.000 --> 00:12:37.000]  第一點是地獄的真實性
[00:12:37.000 --> 00:12:40.000]  早在舊約,一早在摩西五經
[00:12:40.000 --> 00:12:44.000]  神已經和以色列人說有地獄的審判
[00:12:44.000 --> 00:12:48.000]  在《署生命記》的32章22節
[00:12:48.000 --> 00:12:52.000]  經文說:因為我路中有火燒起
[00:12:52.000 --> 00:12:55.000]  直燒到極深的陰間
[00:12:55.000 --> 00:12:59.000]  把地和地的出產盡刀焚燒
[00:12:59.000 --> 00:13:02.000]  山的根基也燒著了
[00:13:02.000 --> 00:13:07.000]  我們看到神的怒氣直燒到陰間
[00:13:07.000 --> 00:13:09.000]  我和大家講過
[00:13:09.000 --> 00:13:12.000]  陰間就是地獄在人間
[00:13:12.000 --> 00:13:14.000]  是一個暫時的地方
[00:13:14.000 --> 00:13:19.000]  去到新約,對地獄的教導就更加清楚
[00:13:19.000 --> 00:13:24.000]  耶穌基督講地獄比講天堂更加多
[00:13:24.000 --> 00:13:27.000]  有很多人都不相信耶穌基督真的講地獄
[00:13:27.000 --> 00:13:29.000]  我們一起來看看
[00:13:29.000 --> 00:13:32.000]  耶穌基督第一篇的道
[00:13:32.000 --> 00:13:35.000]  在登山寶奮,他已經講地獄
[00:13:35.000 --> 00:13:38.000]  在《馬太福音》的5章22節
[00:13:38.000 --> 00:13:43.000]  他說:凡馬帝輕視摩利的難免地獄的火
[00:13:43.000 --> 00:13:48.000]  耶穌基督沒有解釋什麼是地獄的火
[00:13:48.000 --> 00:13:51.000]  好像當時聽他講道的人
[00:13:51.000 --> 00:13:53.000]  全部都明白什麼是地獄
[00:13:53.000 --> 00:13:55.000]  什麼是地獄的火
[00:13:55.000 --> 00:13:59.000]  在《馬太福音》的5章29節至30節
[00:13:59.000 --> 00:14:03.000]  耶穌基督說:你的右眼令你跌倒的話
[00:14:03.000 --> 00:14:05.000]  你情願挖出你的右眼
[00:14:05.000 --> 00:14:08.000]  好過你一身進入地獄
[00:14:08.000 --> 00:14:11.000]  他說:你的右手令你犯罪
[00:14:11.000 --> 00:14:13.000]  不如斬你的右手
[00:14:13.000 --> 00:14:16.000]  好過是一身進入地獄
[00:14:16.000 --> 00:14:20.000]  在《馬太福音》的7章13至14節
[00:14:20.000 --> 00:14:24.000]  耶穌基督說:進入天堂的門是窄的
[00:14:24.000 --> 00:14:27.000]  但進入滅亡的門是闊的
[00:14:27.000 --> 00:14:31.000]  什麼叫做滅亡的門?就是進入地獄的門
[00:14:31.000 --> 00:14:36.000]  耶穌基督在《馬太福音》的8章12節
[00:14:36.000 --> 00:14:40.000]  他跟猶太人說:你們很多人都不會得救
[00:14:40.000 --> 00:14:44.000]  你們會去到外面黑暗的地方
[00:14:44.000 --> 00:14:46.000]  外酷切齒
[00:14:46.000 --> 00:14:48.000]  我跟大家說過很多次
[00:14:48.000 --> 00:14:50.000]  在外面黑暗的地方
[00:14:50.000 --> 00:14:52.000]  外酷切齒就是地獄
[00:14:52.000 --> 00:14:57.000]  當我跟大家說如何背起十字架
[00:14:57.000 --> 00:15:00.000]  來跟從耶穌基督這個系列的時候
[00:15:00.000 --> 00:15:01.000]  我也說過
[00:15:01.000 --> 00:15:04.000]  在《馬太福音》的10章28節
[00:15:04.000 --> 00:15:07.000]  耶穌基督說:你們不要怕那個
[00:15:07.000 --> 00:15:09.000]  只能夠傷害你們的身體
[00:15:09.000 --> 00:15:11.000]  不能夠傷害你們的靈魂
[00:15:11.000 --> 00:15:17.000]  你們要怕的是把你們的靈魂和身體都滅在地獄里
[00:15:17.000 --> 00:15:19.000]  那個你才要怕
[00:15:19.000 --> 00:15:23.000]  在《馬太福音》的11章18節
[00:15:23.000 --> 00:15:26.000]  耶穌基督又罵加伯隆的人
[00:15:26.000 --> 00:15:29.000]  說他們會墜落到陰間
[00:15:29.000 --> 00:15:33.000]  我在這裡跟大家說《馬太福音》的13章
[00:15:33.000 --> 00:15:35.000]  天國的系列
[00:15:35.000 --> 00:15:38.000]  曾經說過有個煞網的比喻
[00:15:38.000 --> 00:15:43.000]  我也說過煞網的比喻就是地獄的審判
[00:15:43.000 --> 00:15:46.000]  有一天天網灰灰疏而不漏
[00:15:46.000 --> 00:15:52.000]  神是要把所有不接受祂的人一望成禽打落地獄
[00:15:52.000 --> 00:15:55.000]  而《馬太福音》的16章18節
[00:15:55.000 --> 00:15:59.000]  耶穌基督說祂要建立祂的教會在盤石上
[00:15:59.000 --> 00:16:02.000]  陰間的權柄是不能夠勝過祂
[00:16:02.000 --> 00:16:05.000]  又一次說到陰間
[00:16:05.000 --> 00:16:11.000]  在《馬太福音》的18章8-9節
[00:16:11.000 --> 00:16:17.000]  耶穌基督又重復了《馬太福音》5章29-30節
[00:16:17.000 --> 00:16:20.000]  記不記得?就是說你的眼睛令你跌倒
[00:16:20.000 --> 00:16:22.000]  你的手令你跌倒
[00:16:22.000 --> 00:16:24.000]  你情願把它割出來
[00:16:24.000 --> 00:16:27.000]  好過你全身進入地獄
[00:16:27.000 --> 00:16:30.000]  只不過在這次再說的時候
[00:16:30.000 --> 00:16:33.000]  手和眼的次序調轉了
[00:16:33.000 --> 00:16:37.000]  也沒有說是哪一隻手或者哪一隻眼
[00:16:37.000 --> 00:16:40.000]  在《馬太福音》的23章33節
[00:16:40.000 --> 00:16:43.000]  耶穌基督說法利塞人是毒蛇的種類
[00:16:43.000 --> 00:16:47.000]  問他們怎樣能夠逃過地獄的刑罰
[00:16:47.000 --> 00:16:50.000]  在《馬太福音》的24章51節
[00:16:50.000 --> 00:16:53.000]  耶穌基督罵一個惡卜
[00:16:53.000 --> 00:16:56.000]  說祂不警醒等候主人回來
[00:16:56.000 --> 00:16:58.000]  重重處置祂
[00:16:58.000 --> 00:17:01.000]  說祂是假冒為善的罪
[00:17:01.000 --> 00:17:05.000]  要把祂送到外面黑暗的地方哀哭切止
[00:17:05.000 --> 00:17:08.000]  我說過這個就是地獄
[00:17:08.000 --> 00:17:11.000]  在《馬太福音》的25章41節
[00:17:11.000 --> 00:17:14.000]  說到山羊和綿羊的比喻
[00:17:14.000 --> 00:17:17.000]  山羊就是那些不接受耶穌基督的人
[00:17:17.000 --> 00:17:21.000]  被送到永遠的火
[00:17:21.000 --> 00:17:24.000]  而在《馬太福音》的25章46節
[00:17:24.000 --> 00:17:27.000]  說這個是永遠的刑罰
[00:17:27.000 --> 00:17:29.000]  是永影
[00:17:29.000 --> 00:17:31.000]  希望大家不要覺得我沈氣
[00:17:31.000 --> 00:17:34.000]  耶穌基督也沒有覺得自己沈氣
[00:17:34.000 --> 00:17:39.000]  祂是不斷地勸人不要去到地獄這個地方
[00:17:39.000 --> 00:17:42.000]  祂不斷地警告人是有地獄
[00:17:42.000 --> 00:17:44.000]  大家注意
[00:17:44.000 --> 00:17:46.000]  我和你們所分享的
[00:17:46.000 --> 00:17:49.000]  只不過在《馬太福音》裡面的經文
[00:17:49.000 --> 00:17:53.000]  我們知道耶穌基督的身體是有四福音
[00:17:53.000 --> 00:17:55.000]  而我今天和大家說的
[00:17:55.000 --> 00:17:57.000]  只不過是《馬太福音》裡面
[00:17:57.000 --> 00:17:59.000]  說有關地獄
[00:17:59.000 --> 00:18:03.000]  耶穌基督就是那個火遇流亡的傳道人
[00:18:03.000 --> 00:18:06.000]  耶穌基督就是地獄的傳道人
[00:18:06.000 --> 00:18:10.000]  聖經裡面所有的作者加在一起
[00:18:10.000 --> 00:18:13.000]  都沒有耶穌基督說地獄說這麼多
[00:18:13.000 --> 00:18:17.000]  耶穌基督沒有說不好意思說的
[00:18:17.000 --> 00:18:21.000]  耶穌基督沒有說人家不喜歡聽我就不說了
[00:18:21.000 --> 00:18:23.000]  祂沒有這樣做
[00:18:23.000 --> 00:18:25.000]  我們看到
[00:18:25.000 --> 00:18:29.000]  相信有地獄的人越來越少代表什麼
[00:18:29.000 --> 00:18:33.000]  代表人的思想在這裡不斷地改變
[00:18:33.000 --> 00:18:36.000]  但是無論人的思想怎麼改變
[00:18:36.000 --> 00:18:38.000]  神是不會改變的
[00:18:38.000 --> 00:18:41.000]  神的言語神的話語是不會改變的
[00:18:41.000 --> 00:18:44.000]  你去相信也好你不相信也好
[00:18:44.000 --> 00:18:46.000]  地獄是存在的
[00:18:46.000 --> 00:18:50.000]  地獄是真實的
[00:18:50.000 --> 00:18:54.000]  第二點就是地獄的可怕性
[00:18:54.000 --> 00:18:56.000]  我跟大家說過
[00:18:56.000 --> 00:18:59.000]  陰間就是一個暫時的地方
[00:18:59.000 --> 00:19:01.000]  是地獄在人間
[00:19:01.000 --> 00:19:04.000]  在陰間一個人所受的痛苦
[00:19:04.000 --> 00:19:06.000]  只不過是靈魂裡面的煎熬
[00:19:06.000 --> 00:19:08.000]  你還沒有身體
[00:19:08.000 --> 00:19:11.000]  只不過是靈魂的煎熬
[00:19:11.000 --> 00:19:15.000]  但是去到地獄你會有一個復活的身體
[00:19:15.000 --> 00:19:20.000]  在地獄的煎熬會是身體和靈魂的煎熬
[00:19:20.000 --> 00:19:24.000]  在《數碼太福音》的十章二十八節
[00:19:24.000 --> 00:19:27.000]  說不要怕那個只會傷害你身體
[00:19:27.000 --> 00:19:29.000]  不會傷害你靈魂
[00:19:29.000 --> 00:19:34.000]  要怕那個把你的身體和靈魂都滅在地獄的那一位
[00:19:34.000 --> 00:19:39.000]  有人說身體和靈魂都滅了毀滅
[00:19:39.000 --> 00:19:41.000]  那就好了
[00:19:41.000 --> 00:19:42.000]  一了百了
[00:19:42.000 --> 00:19:44.000]  是不是都要死的了
[00:19:44.000 --> 00:19:46.000]  最多一死
[00:19:46.000 --> 00:19:48.000]  不是這麼簡單的
[00:19:48.000 --> 00:19:50.000]  但是我們知道
[00:19:50.000 --> 00:19:52.000]  滅了這個字
[00:19:52.000 --> 00:19:56.000]  原文希臘文的Apollon me這個字
[00:19:56.000 --> 00:19:59.000]  在《聖經》裡面不是單單代表死亡
[00:19:59.000 --> 00:20:02.000]  也是可以解釋到是毀壞
[00:20:02.000 --> 00:20:05.000]  解釋到是遺失
[00:20:05.000 --> 00:20:09.000]  我們一起來看看《路加福音》的十五章
[00:20:09.000 --> 00:20:14.000]  其實《路加福音》的十五章是《聖經》的遺失道門
[00:20:14.000 --> 00:20:16.000]  有很多人都遺失了東西
[00:20:16.000 --> 00:20:19.000]  記不記得一百雀羊遺失了一隻
[00:20:19.000 --> 00:20:22.000]  十個前輩遺失了一個
[00:20:22.000 --> 00:20:25.000]  兩個兒子遺失了一個
[00:20:25.000 --> 00:20:26.000]  就是浪子
[00:20:26.000 --> 00:20:30.000]  這個遺失這個字就是Apollon me這個字
[00:20:30.000 --> 00:20:33.000]  在《聖經》裡面不單單代表死亡
[00:20:33.000 --> 00:20:36.000]  可以是毀壞是失去
[00:20:36.000 --> 00:20:39.000]  所以我們看到
[00:20:39.000 --> 00:20:41.000]  在這個地獄裡面
[00:20:41.000 --> 00:20:43.000]  這個永遠的刑罰
[00:20:43.000 --> 00:20:46.000]  這個毀滅這個字是Apollon me
[00:20:46.000 --> 00:20:48.000]  不是代表煙消灰滅
[00:20:48.000 --> 00:20:51.000]  不是代表一了百了
[00:20:51.000 --> 00:20:54.000]  在地獄的審判是永遠
[00:20:54.000 --> 00:20:55.000]  火是不滅的
[00:20:55.000 --> 00:20:58.000]  《馬太福音》二十五章四十一節
[00:20:58.000 --> 00:21:01.000]  這個刑罰是永遠的刑罰
[00:21:01.000 --> 00:21:04.000]  《馬太福音》二十五章四十六節
[00:21:04.000 --> 00:21:08.000]  我和大家都講過
[00:21:08.000 --> 00:21:11.000]  一個人如果有兩次的身
[00:21:11.000 --> 00:21:13.000]  就有一次的死
[00:21:13.000 --> 00:21:15.000]  如果只有一次的身
[00:21:15.000 --> 00:21:17.000]  就有兩次的死
[00:21:17.000 --> 00:21:19.000]  所有不接受耶穌基督的人
[00:21:19.000 --> 00:21:22.000]  都有兩次的死亡
[00:21:22.000 --> 00:21:23.000]  第一次的死亡
[00:21:23.000 --> 00:21:25.000]  只不過是身體的死亡
[00:21:25.000 --> 00:21:26.000]  第二次的死亡
[00:21:26.000 --> 00:21:29.000]  是靈魂的死亡
[00:21:29.000 --> 00:21:31.000]  聽起來很多人覺得
[00:21:31.000 --> 00:21:33.000]  第一次恐怖一點
[00:21:33.000 --> 00:21:34.000]  身體的死亡
[00:21:34.000 --> 00:21:37.000]  因為個個都認為身體才最重要
[00:21:37.000 --> 00:21:39.000]  但《聖經》不是這樣說
[00:21:39.000 --> 00:21:41.000]  我們的靈魂是不滅的
[00:21:41.000 --> 00:21:43.000]  第一次的死亡
[00:21:43.000 --> 00:21:45.000]  只不過是身體的死亡
[00:21:45.000 --> 00:21:46.000]  不接受神的人
[00:21:46.000 --> 00:21:48.000]  他們的靈魂去到陰間
[00:21:48.000 --> 00:21:49.000]  受到的折磨
[00:21:49.000 --> 00:21:52.000]  只不過是靈魂裡面的折磨
[00:21:52.000 --> 00:21:53.000]  還沒有身體
[00:21:53.000 --> 00:21:56.000]  但是第二次的死亡
[00:21:56.000 --> 00:21:58.000]  在這個死亡之前
[00:21:58.000 --> 00:22:00.000]  他們會有一個身體的復活
[00:22:00.000 --> 00:22:03.000]  然後扔到地獄
[00:22:03.000 --> 00:22:05.000]  所以第二次的死亡
[00:22:05.000 --> 00:22:08.000]  是身體和靈魂的煎熬
[00:22:08.000 --> 00:22:11.000]  這個才是最可怕的
[00:22:11.000 --> 00:22:12.000]  第二次的死亡
[00:22:12.000 --> 00:22:16.000]  也是永遠與神分離
[00:22:16.000 --> 00:22:18.000]  在《聖經》裡面
[00:22:18.000 --> 00:22:21.000]  有很多的經文都告訴我們
[00:22:21.000 --> 00:22:24.000]  地獄的審判是永遠的審判
