
[00:00:00.000 --> 00:00:07.000]  話說有一個人叫做Larry Stewart
[00:03:06.200 --> 00:03:08.200]  他有一個朋友就說
[00:03:08.200 --> 00:03:11.200]  這個Larry每個聖誕
[00:03:11.200 --> 00:03:14.200]  點了一支蠟燭的光
[00:03:14.200 --> 00:03:16.200]  是照耀別人
[00:03:16.200 --> 00:03:18.200]  多麼美麗
[00:03:18.200 --> 00:03:21.200]  我不知道大家有沒有試過
[00:03:21.200 --> 00:03:23.200]  有人幫我們
[00:03:23.200 --> 00:03:24.200]  我們很感動
[00:03:24.200 --> 00:03:25.200]  我們就許個願
[00:03:25.200 --> 00:03:27.200]  我們想幫別人
[00:03:27.200 --> 00:03:28.200]  大家有沒有試過
[00:03:28.200 --> 00:03:30.200]  或者我們在一個聚會
[00:03:30.200 --> 00:03:31.200]  像現在這樣
[00:03:31.200 --> 00:03:32.200]  剛才唱詩
[00:03:32.200 --> 00:03:34.200]  我們覺得很感動
[00:03:34.200 --> 00:03:36.200]  向神許個願
[00:03:36.200 --> 00:03:41.200]  這些願是沒有問題的
[00:03:41.200 --> 00:03:43.200]  聖經是有的
[00:03:43.200 --> 00:03:45.200]  不過如果我們要這樣做
[00:03:45.200 --> 00:03:46.200]  我們就要記得
[00:03:46.200 --> 00:03:49.200]  今天我們會聽這篇
[00:03:49.200 --> 00:03:52.200]  因為許願在神面前
[00:03:52.200 --> 00:03:54.200]  是重要的東西
[00:03:54.200 --> 00:03:58.200]  首先許願是什麼呢
[00:03:58.200 --> 00:04:04.200]  許願是我們最熟悉的
[00:04:04.200 --> 00:04:09.200]  就是世民結婚那一刻
[00:04:09.200 --> 00:04:13.200]  一生一世陪著你
[00:04:13.200 --> 00:04:16.200]  這是我們最熟悉的
[00:04:16.200 --> 00:04:18.200]  許世孽
[00:04:18.200 --> 00:04:20.200]  不過在舊約裏
[00:04:20.200 --> 00:04:23.200]  這些不是許願
[00:04:23.200 --> 00:04:25.200]  婚姻不是許願
[00:04:25.200 --> 00:04:28.200]  婚姻是納約
[00:04:28.200 --> 00:04:31.200]  大家會說納約和許願有什麼分別
[00:04:31.200 --> 00:04:34.200]  納約和許願當然有分別
[00:04:34.200 --> 00:04:40.200]  因為納約是要有親戚朋友見證
[00:04:40.200 --> 00:04:41.200]  有儀式
[00:04:41.200 --> 00:04:45.200]  所以沒有人在聖經裏納約
[00:04:45.200 --> 00:04:47.200]  不如我們明天納約吧
[00:04:47.200 --> 00:04:48.200]  不是這樣的
[00:04:48.200 --> 00:04:50.200]  要有儀式
[00:04:50.200 --> 00:04:53.200]  要有人做見證人
[00:04:53.200 --> 00:04:54.200]  才可以納約
[00:04:54.200 --> 00:04:56.200]  所以婚姻是納約
[00:04:56.200 --> 00:04:58.200]  許願就簡單很多
[00:04:58.200 --> 00:05:00.200]  許願是坐在那裏
[00:05:00.200 --> 00:05:04.200]  可以向神許個願
[00:05:04.200 --> 00:05:06.200]  向自己說我想這樣做
[00:05:06.200 --> 00:05:07.200]  這樣就是許願了
[00:05:07.200 --> 00:05:11.200]  所以許願是比納約容易
[00:05:11.200 --> 00:05:17.200]  所以作者叫大家小心許願
[00:05:17.200 --> 00:05:20.200]  因為許願是非常容易的
[00:05:20.200 --> 00:05:22.200]  坐在那裏不用說話
[00:05:22.200 --> 00:05:25.200]  都可以許願
[00:05:25.200 --> 00:05:30.200]  在聖經裏許願多數是向神
[00:05:30.200 --> 00:05:33.200]  希伯來文我們讀的字許願
[00:05:33.200 --> 00:05:35.200]  多數是向神
[00:05:35.200 --> 00:05:42.200]  多數是和敬拜和祭物有關係
[00:05:42.200 --> 00:05:46.200]  我們先看剛才的經文
[00:05:46.200 --> 00:05:49.200]  因為剛才的經文有些東西都很特別
[00:05:49.200 --> 00:05:55.200]  他説你到上帝的殿要謹慎你的腳步
[00:05:55.200 --> 00:05:57.200]  什麼叫謹慎你的腳步
[00:05:57.200 --> 00:06:00.200]  是不是怕去聖殿時跌倒
[00:06:00.200 --> 00:06:04.200]  這裏的意思是什麼呢
[00:06:04.200 --> 00:06:05.200]  我跟你們說
[00:06:05.200 --> 00:06:09.200]  猶太人的英文翻譯本是這樣翻譯的
[00:06:09.200 --> 00:06:10.200]  他説什麼
[00:06:10.200 --> 00:06:17.200]  不要過度渴望去到神的殿
[00:06:17.200 --> 00:06:20.200]  嘩 這句話都很特別
[00:06:20.200 --> 00:06:22.200]  我們最怕別人不來教會
[00:06:22.200 --> 00:06:26.200]  竟然叫人不要渴望去到神的殿
[00:06:26.200 --> 00:06:28.200]  不是因為神不在
[00:06:28.200 --> 00:06:30.200]  而是因為神在
[00:06:30.200 --> 00:06:34.200]  你這麼渴望去到那一刻
[00:06:34.200 --> 00:06:36.200]  你來到什麼都沒有準備
[00:06:36.200 --> 00:06:38.200]  然後你說錯話
[00:06:38.200 --> 00:06:40.200]  所以他説你不要這麼渴望
[00:06:40.200 --> 00:06:41.200]  小心
[00:06:41.200 --> 00:06:43.200]  這是神的殿
[00:06:43.200 --> 00:06:45.200]  不是因為神不在
[00:06:45.200 --> 00:06:46.200]  是神在那裏
[00:06:46.200 --> 00:06:50.200]  所以你要小心地去到神面前
[00:06:50.200 --> 00:06:51.200]  去敬拜
[00:06:51.200 --> 00:06:54.200]  我覺得有一個學者叫Fox
[00:06:54.200 --> 00:06:55.200]  說得很對
[00:06:55.200 --> 00:06:57.200]  他説你要謹慎
[00:06:57.200 --> 00:06:59.200]  去到神面前要小心
[00:06:59.200 --> 00:07:01.200]  接著他再說
[00:07:01.200 --> 00:07:05.200]  近前聽勝過愚昧人的勢
[00:07:05.200 --> 00:07:06.200]  這裏實在是
[00:07:06.200 --> 00:07:08.200]  如果你看不同的翻譯本
[00:07:08.200 --> 00:07:10.200]  有些不同的翻譯
[00:07:10.200 --> 00:07:12.200]  不過怎樣翻譯都好
[00:07:12.200 --> 00:07:14.200]  很明顯有兩樣東西出現
[00:07:14.200 --> 00:07:17.200]  一個是愚昧人做的事
[00:07:17.200 --> 00:07:18.200]  愚昧人做的事
[00:07:18.200 --> 00:07:22.200]  甚至是祭物都沒有什麼用
[00:07:22.200 --> 00:07:24.200]  聽是好一點
[00:07:24.200 --> 00:07:28.200]  聽從神的話語勝過獻祭
[00:07:28.200 --> 00:07:29.200]  怎樣來説都好
[00:07:29.200 --> 00:07:32.200]  是有一個這樣的意思
[00:07:32.200 --> 00:07:37.200]  還有他們不知道自己在作惡
[00:07:37.200 --> 00:07:39.200]  又是奇怪的
[00:07:39.200 --> 00:07:42.200]  一個愚昧人不是作惡的
[00:07:42.200 --> 00:07:44.200]  要真是做惡人
[00:07:44.200 --> 00:07:46.200]  或者做一個不好的人
[00:07:46.200 --> 00:07:48.200]  你都要很厲害的
[00:07:48.200 --> 00:07:49.200]  愚昧人是不會作惡的
[00:07:49.200 --> 00:07:51.200]  他們只是做愚昧的事
[00:07:51.200 --> 00:07:55.200]  但這裏說是愚昧人作惡
[00:07:55.200 --> 00:07:57.200]  什麼意思呢
[00:07:57.200 --> 00:07:59.200]  又是很多的說法
[00:07:59.200 --> 00:08:01.200]  不過最有可能的說法
[00:08:01.200 --> 00:08:03.200]  就是那個誓言
[00:08:03.200 --> 00:08:05.200]  之後說的那個誓言
[00:08:05.200 --> 00:08:07.200]  他做的惡是什麼呢
[00:08:07.200 --> 00:08:08.200]  就是犯了一個罪
[00:08:08.200 --> 00:08:09.200]  他去了一個縣
[00:08:09.200 --> 00:08:11.200]  然後沒有還縣
[00:08:11.200 --> 00:08:13.200]  在聖經裏面
[00:08:13.200 --> 00:08:14.200]  這個就是一個罪
[00:08:14.200 --> 00:08:17.200]  所以作惡和這個有關係
[00:08:17.200 --> 00:08:19.200]  第二節呢
[00:08:19.200 --> 00:08:21.200]  這裏說我們在神面前
[00:08:21.200 --> 00:08:25.200]  不要誓言
[00:08:25.200 --> 00:08:27.200]  不要說那麼多的
[00:08:27.200 --> 00:08:28.200]  為什麼呢
[00:08:28.200 --> 00:08:29.200]  有一個學者說得很好
[00:08:29.200 --> 00:08:32.200]  他説這個像馬太福音六章七到八節
[00:08:32.200 --> 00:08:33.200]  大家知不知道
[00:08:33.200 --> 00:08:35.200]  馬太福音六章七到八節說什麼
[00:08:35.200 --> 00:08:37.200]  就是說那些外邦人
[00:08:37.200 --> 00:08:41.200]  那些外邦人以為自己說得多就好
[00:08:41.200 --> 00:08:43.200]  實在耶穌教導當時
[00:08:43.200 --> 00:08:45.200]  我們不要說
[00:08:45.200 --> 00:08:48.200]  不是說我們祈禱多就行
[00:08:48.200 --> 00:08:51.200]  又是說我們應該小心說話
[00:08:51.200 --> 00:08:54.200]  第三節
[00:08:54.200 --> 00:08:56.200]  事無多令人作夢
[00:08:56.200 --> 00:09:00.200]  說話多顯出愚昧
[00:09:00.200 --> 00:09:04.200]  這個又是要解釋一下
[00:09:04.200 --> 00:09:06.200]  大家有沒有試過
[00:09:06.200 --> 00:09:08.200]  一天很忙
[00:09:08.200 --> 00:09:10.200]  睡覺那一刻
[00:09:10.200 --> 00:09:12.200]  還停不了遊戲
[00:09:12.200 --> 00:09:15.200]  一味無限loop
[00:09:15.200 --> 00:09:20.200]  現在很多事情想
[00:09:20.200 --> 00:09:22.200]  睡覺那一刻還停不了
[00:09:22.200 --> 00:09:24.200]  睡覺那一刻還繼續想
[00:09:24.200 --> 00:09:26.200]  做夢都做了
[00:09:26.200 --> 00:09:30.200]  我那些學生有時跟我說
[00:09:30.200 --> 00:09:32.200]  最怕是希伯來文
[00:09:32.200 --> 00:09:34.200]  在學習希伯來文之前
[00:09:34.200 --> 00:09:36.200]  很怕很怕
[00:09:36.200 --> 00:09:38.200]  多數這樣的夢是沒有好處的
[00:09:38.200 --> 00:09:40.200]  肯定是肥老了的希伯來文
[00:09:40.200 --> 00:09:43.200]  或者看到那張exam的時候
[00:09:43.200 --> 00:09:45.200]  記不記得那些字
[00:09:45.200 --> 00:09:47.200]  一下子就很怕
[00:09:47.200 --> 00:09:49.200]  多數是惡夢
[00:09:49.200 --> 00:09:51.200]  這裡說我們事無多
[00:09:51.200 --> 00:09:53.200]  很多事情煩擾我們的腦
[00:09:53.200 --> 00:09:55.200]  晚上停不了之後
[00:09:55.200 --> 00:09:57.200]  關不了機
[00:09:57.200 --> 00:09:59.200]  我們就會做夢
[00:09:59.200 --> 00:10:01.200]  這是一個控制不了的事情
[00:10:01.200 --> 00:10:03.200]  語言也是
[00:10:03.200 --> 00:10:05.200]  語言如果控制不了
[00:10:05.200 --> 00:10:07.200]  我們很容易說錯話
[00:10:07.200 --> 00:10:09.200]  兩個都是控制不了的事情
[00:10:09.200 --> 00:10:11.200]  一個是我們的思想控制不了
[00:10:11.200 --> 00:10:13.200]  所以睡了覺都做夢
[00:10:13.200 --> 00:10:15.200]  另一個就是口
[00:10:15.200 --> 00:10:17.200]  控制不了自己說的話
[00:10:17.200 --> 00:10:19.200]  所以說錯話
[00:10:19.200 --> 00:10:23.200]  下面說的當然就是他的願
[00:10:23.200 --> 00:10:25.200]  四和五節
[00:10:25.200 --> 00:10:27.200]  如果你看到
[00:10:27.200 --> 00:10:31.200]  這裡像生命記23章21到23節
[00:10:31.200 --> 00:10:33.200]  基本上在舊約裡面
[00:10:33.200 --> 00:10:35.200]  是可以許願
[00:10:35.200 --> 00:10:37.200]  我一會兒會說
[00:10:37.200 --> 00:10:39.200]  那些人是會許願的
[00:10:39.200 --> 00:10:41.200]  本來不是錯的
[00:10:41.200 --> 00:10:43.200]  今天我們說許的願
[00:10:43.200 --> 00:10:45.200]  也不是一定是錯的
[00:10:45.200 --> 00:10:47.200]  但如果你許了願
[00:10:47.200 --> 00:10:49.200]  你不還願
[00:10:49.200 --> 00:10:51.200]  這個就是錯了
[00:10:51.200 --> 00:10:53.200]  因為這是向神說的
[00:10:53.200 --> 00:10:55.200]  這裡第五節
[00:10:55.200 --> 00:10:59.200]  你不還願
[00:10:59.200 --> 00:11:01.200]  你不如沒有許的願
[00:11:01.200 --> 00:11:07.200]  沒有在這裡說的是神的使者
[00:11:07.200 --> 00:11:09.200]  不可在使者面前
[00:11:09.200 --> 00:11:11.200]  這個使者是誰
[00:11:11.200 --> 00:11:13.200]  如果你看和合本
[00:11:13.200 --> 00:11:15.200]  是說祭司的
[00:11:15.200 --> 00:11:17.200]  很明顯這是和秀晚
[00:11:17.200 --> 00:11:19.200]  和合本說祭司
[00:11:19.200 --> 00:11:21.200]  我也明白為什麼
[00:11:21.200 --> 00:11:23.200]  你許的願多數在祭司面前
[00:11:23.200 --> 00:11:25.200]  如果你說要獻祭
[00:11:25.200 --> 00:11:29.200]  但實際上那個字是使者
[00:11:29.200 --> 00:11:31.200]  不過也不一定是使者
[00:11:31.200 --> 00:11:33.200]  如果是神的使者
[00:11:33.200 --> 00:11:35.200]  這個使者是誰
[00:11:35.200 --> 00:11:37.200]  很奇怪 怎麼會有天使
[00:11:37.200 --> 00:11:39.200]  實在我認為
[00:11:39.200 --> 00:11:41.200]  七十四頁說神
[00:11:41.200 --> 00:11:43.200]  我覺得是對的
[00:11:43.200 --> 00:11:45.200]  原本的字可能是神
[00:11:45.200 --> 00:11:49.200]  不過我們的馬索拉
[00:11:49.200 --> 00:11:51.200]  希伯來版本比較虔誠
[00:11:51.200 --> 00:11:53.200]  不敢說神
[00:11:53.200 --> 00:11:55.200]  避一避
[00:11:55.200 --> 00:11:57.200]  使者
[00:11:57.200 --> 00:11:59.200]  神的使者
[00:11:59.200 --> 00:12:01.200]  Angel不是神
[00:12:01.200 --> 00:12:03.200]  七十四頁說神
[00:12:03.200 --> 00:12:05.200]  因為生命記裡
[00:12:05.200 --> 00:12:07.200]  都是說我們去到神面前許願
[00:12:07.200 --> 00:12:11.200]  這整個都是和神有關的東西
[00:12:11.200 --> 00:12:15.200]  最後第七節說多夢多言
[00:12:15.200 --> 00:12:17.200]  多空虛
[00:12:17.200 --> 00:12:19.200]  最重要的是敬畏神
[00:12:19.200 --> 00:12:25.200]  為什麼我們會使神對我們發怒
[00:12:25.200 --> 00:12:27.200]  我們說的話
[00:12:27.200 --> 00:12:29.200]  我們來到神面前
[00:12:29.200 --> 00:12:31.200]  想著讚美主
[00:12:31.200 --> 00:12:33.200]  我們說了些話
[00:12:33.200 --> 00:12:35.200]  使神憤怒我們
[00:12:35.200 --> 00:12:37.200]  大家有沒有想過這件事
[00:12:37.200 --> 00:12:39.200]  想討好
[00:12:39.200 --> 00:12:41.200]  憤怒
[00:12:41.200 --> 00:12:43.200]  為什麼呢
[00:12:43.200 --> 00:12:45.200]  我們說錯了
[00:12:45.200 --> 00:12:47.200]  一個虔誠的人
[00:12:47.200 --> 00:12:51.200]  反而會說少些話
[00:12:51.200 --> 00:12:53.200]  謹慎些說話
[00:12:53.200 --> 00:12:55.200]  我們沙浸
[00:12:55.200 --> 00:12:57.200]  老實說
[00:12:57.200 --> 00:12:59.200]  沒有這個情況
[00:12:59.200 --> 00:13:01.200]  因為他們要早早來
[00:13:01.200 --> 00:13:03.200]  預備敬拜
[00:13:03.200 --> 00:13:05.200]  但我真的去不同的地方
[00:13:05.200 --> 00:13:07.200]  去敬拜
[00:13:07.200 --> 00:13:09.200]  真的試過有些人
[00:13:09.200 --> 00:13:11.200]  做主席
[00:13:11.200 --> 00:13:13.200]  一來到就帶領領事
[00:13:13.200 --> 00:13:15.200]  領聚會
[00:13:15.200 --> 00:13:17.200]  領詩
[00:13:17.200 --> 00:13:19.200]  我不是很喜歡
[00:13:19.200 --> 00:13:21.200]  沒有心理準備
[00:13:21.200 --> 00:13:23.200]  我們現在就看看
[00:13:23.200 --> 00:13:25.200]  幾個例子
[00:13:25.200 --> 00:13:27.200]  是好和不好
[00:13:27.200 --> 00:13:29.200]  的世面
[00:13:29.200 --> 00:13:31.200]  在聖經裏面
[00:13:31.200 --> 00:13:33.200]  第一個是惡世
[00:13:33.200 --> 00:13:35.200]  耶佛他
[00:13:35.200 --> 00:13:37.200]  很久以前
[00:13:37.200 --> 00:13:39.200]  我講過事司記
[00:13:39.200 --> 00:13:41.200]  講到耶佛他
[00:13:41.200 --> 00:13:43.200]  耶佛他什麼事呢
[00:13:43.200 --> 00:13:45.200]  我們讀一讀這段經文
[00:13:45.200 --> 00:13:47.200]  耶佛他就向耶和華許願說
[00:13:47.200 --> 00:13:49.200]  你若將那門人
[00:13:49.200 --> 00:13:51.200]  交在我手中
[00:13:51.200 --> 00:13:53.200]  我從那門人那裏
[00:13:53.200 --> 00:13:55.200]  平平安安回來的時候
[00:13:55.200 --> 00:13:57.200]  無論什麼人
[00:13:57.200 --> 00:13:59.200]  先從我家門
[00:13:59.200 --> 00:14:01.200]  出來迎接我
[00:14:01.200 --> 00:14:03.200]  就必歸你
[00:14:03.200 --> 00:14:05.200]  我也必將他獻上為凡濟
[00:14:05.200 --> 00:14:07.200]  為什麼我叫惡世呢
[00:14:07.200 --> 00:14:09.200]  因為他根本就不需要
[00:14:09.200 --> 00:14:11.200]  去這個世
[00:14:11.200 --> 00:14:13.200]  29次這個之前
[00:14:13.200 --> 00:14:15.200]  就是耶和華的靈降臨了他身上
[00:14:15.200 --> 00:14:17.200]  他害怕
[00:14:17.200 --> 00:14:19.200]  所以他就去這個世
[00:14:19.200 --> 00:14:21.200]  還有
[00:14:21.200 --> 00:14:23.200]  很多人問
[00:14:23.200 --> 00:14:25.200]  他以為誰會是第一個
[00:14:25.200 --> 00:14:27.200]  衝出來見他
[00:14:27.200 --> 00:14:29.200]  打聖像回來的時候
[00:14:29.200 --> 00:14:31.200]  大家有沒有想過
[00:14:31.200 --> 00:14:33.200]  他喜歡的那隻狗
[00:14:33.200 --> 00:14:35.200]  多數都是
[00:14:35.200 --> 00:14:37.200]  親人會衝出來迎接他
[00:14:37.200 --> 00:14:39.200]  即是說了這句話
[00:14:39.200 --> 00:14:41.200]  之後
[00:14:41.200 --> 00:14:43.200]  他知道應該是
[00:14:43.200 --> 00:14:45.200]  他最親的人
[00:14:45.200 --> 00:14:47.200]  走出來
[00:14:47.200 --> 00:14:49.200]  他即是想獻上那個人
[00:14:49.200 --> 00:14:51.200]  我有個朋友
[00:14:51.200 --> 00:14:53.200]  也是聖經學者
[00:14:53.200 --> 00:14:55.200]  他知道是女兒
[00:14:55.200 --> 00:14:57.200]  為什麼呢
[00:14:57.200 --> 00:14:59.200]  因為他只有一個女兒
[00:14:59.200 --> 00:15:01.200]  一定是女兒先衝出來
[00:15:01.200 --> 00:15:03.200]  我不知道他是不是真的這樣想
[00:15:03.200 --> 00:15:05.200]  因為之後他就覺得
[00:15:05.200 --> 00:15:07.200]  好像很後悔
[00:15:07.200 --> 00:15:09.200]  所以他未必想到是女兒
[00:15:09.200 --> 00:15:11.200]  不過就算不是
[00:15:11.200 --> 00:15:13.200]  他也是一個親人
[00:15:13.200 --> 00:15:15.200]  當然我們就說
[00:15:15.200 --> 00:15:17.200]  他去這個世
[00:15:17.200 --> 00:15:19.200]  他一定要還願
[00:15:19.200 --> 00:15:21.200]  為什麼他不違言呢
[00:15:21.200 --> 00:15:23.200]  為什麼他不做都不行呢
[00:15:23.200 --> 00:15:25.200]  實在是不行的
[00:15:25.200 --> 00:15:27.200]  最有可能
[00:15:27.200 --> 00:15:29.200]  為什麼他不可以這樣做
[00:15:29.200 --> 00:15:31.200]  就是怕神會責罰他
[00:15:31.200 --> 00:15:33.200]  這個責罰他
[00:15:33.200 --> 00:15:35.200]  就不只是他
[00:15:35.200 --> 00:15:37.200]  因為如果神責罰他
[00:15:37.200 --> 00:15:39.200]  他是代表以色列人
[00:15:39.200 --> 00:15:41.200]  出去打仗的
[00:15:41.200 --> 00:15:43.200]  神責罰他
[00:15:43.200 --> 00:15:45.200]  他就打敗了
[00:15:45.200 --> 00:15:47.200]  連他的族人都會被欺壓
[00:15:47.200 --> 00:15:49.200]  所以他這件事
[00:15:49.200 --> 00:15:51.200]  不只是個人私人成與敗
[00:15:51.200 --> 00:15:53.200]  這麼簡單
[00:15:53.200 --> 00:15:55.200]  他這件事
[00:15:55.200 --> 00:15:57.200]  是會涉及到他的族人
[00:15:57.200 --> 00:15:59.200]  所以最後他也要獻他女兒
[00:15:59.200 --> 00:16:01.200]  如果你看故事
[00:16:01.200 --> 00:16:03.200]  他的女兒是明白的
[00:16:03.200 --> 00:16:05.200]  爸爸既然你
[00:16:05.200 --> 00:16:07.200]  起了個世
[00:16:07.200 --> 00:16:09.200]  你就獻我吧
[00:16:09.200 --> 00:16:11.200]  他的女兒為什麼這麼明白呢
[00:16:11.200 --> 00:16:13.200]  因為她也知道這件事
[00:16:13.200 --> 00:16:15.200]  你做了之後
[00:16:15.200 --> 00:16:17.200]  他們的家人
[00:16:17.200 --> 00:16:19.200]  是整個族人
[00:16:19.200 --> 00:16:21.200]  不過這是一個錯誤的誓言
[00:16:21.200 --> 00:16:23.200]  所以如果今天我們
[00:16:23.200 --> 00:16:25.200]  無論多興奮
[00:16:25.200 --> 00:16:27.200]  多感動
[00:16:27.200 --> 00:16:29.200]  你想他一個誓言
[00:16:29.200 --> 00:16:31.200]  第一件事
[00:16:31.200 --> 00:16:33.200]  大家要搞清楚
[00:16:33.200 --> 00:16:35.200]  誓言究竟是對還是錯
[00:16:35.200 --> 00:16:37.200]  他這個誓言是錯的
[00:16:37.200 --> 00:16:39.200]  他做也是錯
[00:16:39.200 --> 00:16:41.200]  因為他獻人際
[00:16:41.200 --> 00:16:43.200]  這個愛摩西律法
[00:16:43.200 --> 00:16:45.200]  是不容許的
[00:16:45.200 --> 00:16:47.200]  他不做也是錯
[00:16:47.200 --> 00:16:49.200]  因為你去完之後
[00:16:49.200 --> 00:16:51.200]  你不還原也是錯
[00:16:51.200 --> 00:16:53.200]  所以他一說了這句話
[00:16:53.200 --> 00:16:55.200]  他一定錯的
[00:16:55.200 --> 00:16:57.200]  這是第一件事
[00:16:57.200 --> 00:16:59.200]  還有一個
[00:16:59.200 --> 00:17:01.200]  亞國許言說
[00:17:01.200 --> 00:17:03.200]  神若與我同在
[00:17:03.200 --> 00:17:05.200]  在我所行的路上
[00:17:05.200 --> 00:17:07.200]  保佑我
[00:17:07.200 --> 00:17:09.200]  又給我食物吃
[00:17:09.200 --> 00:17:11.200]  衣服穿
[00:17:11.200 --> 00:17:13.200]  以我平平安安地
[00:17:13.200 --> 00:17:15.200]  回到我父親的家
[00:17:15.200 --> 00:17:17.200]  我就必以耶和華
[00:17:17.200 --> 00:17:19.200]  為我的神
[00:17:19.200 --> 00:17:21.200]  我所立為處子的石頭
[00:17:21.200 --> 00:17:23.200]  也必作神的殿
[00:17:23.200 --> 00:17:25.200]  凡你所賜給我的
[00:17:25.200 --> 00:17:27.200]  我必將
[00:17:27.200 --> 00:17:29.200]  十分之一獻給你
[00:17:29.200 --> 00:17:31.200]  為什麼我說這是一個好的誓言呢?
[00:17:31.200 --> 00:17:33.200]  老實說
[00:17:33.200 --> 00:17:35.200]  整件事不是好的
[00:17:35.200 --> 00:17:37.200]  大家知道他在做什麼
[00:17:37.200 --> 00:17:39.200]  他在逃跑
[00:17:39.200 --> 00:17:41.200]  騙了他父親
[00:17:41.200 --> 00:17:43.200]  哥哥很生氣
[00:17:43.200 --> 00:17:45.200]  二嫂說想殺他
[00:17:45.200 --> 00:17:47.200]  媽媽就趕快去他父親那裡
