
[00:00:00.000 --> 00:00:06.400]  今晚我們一個小時內要探討很多事情
[00:02:34.560 --> 00:02:37.920]  那是在加利利湖邊
[00:02:37.920 --> 00:02:41.120]  記載到耶穌基督在那裡
[00:02:41.120 --> 00:02:46.160]  將牧養羊的責任交給彼得
[00:02:46.160 --> 00:02:48.800]  明天一早我們就會去那裡
[00:02:48.800 --> 00:02:50.800]  我們受完洗就去那裡
[00:02:50.800 --> 00:02:53.440]  那一段的經文
[00:02:53.440 --> 00:02:58.240]  耶穌來交託彼得餵養小羊
[00:02:58.240 --> 00:03:00.240]  我相信我們很多基督徒
[00:03:00.240 --> 00:03:02.720]  你已經聽過那個故事
[00:03:02.720 --> 00:03:06.720]  一會兒我想將它更加深入一點
[00:03:06.720 --> 00:03:10.560]  讓大家明白那一段聖經
[00:03:10.560 --> 00:03:12.880]  明天一早去那裡的時候
[00:03:12.880 --> 00:03:19.200]  希望大家更加能夠明白神的心意
[00:03:19.200 --> 00:03:22.400]  我們回到一開始我們看摩西
[00:03:22.400 --> 00:03:29.760]  摩西一生忠心耿耿地做神的工作
[00:03:29.760 --> 00:03:34.000]  神也在他的前半生用了八十年的時間
[00:03:34.000 --> 00:03:36.000]  來預備這個牧羊
[00:03:36.000 --> 00:03:38.000]  他第一個四十年
[00:03:38.000 --> 00:03:42.400]  神將牠放在埃及的皇宮裡
[00:03:42.400 --> 00:03:46.880]  他學到很多皇宮裡所教他的東西
[00:03:46.880 --> 00:03:52.640]  但是他沒有沉迷在皇宮的豪華生活
[00:03:52.640 --> 00:03:56.160]  所以神安排他第二個四十年
[00:03:56.160 --> 00:04:00.320]  在米殿的曠野來牧羊
[00:04:00.320 --> 00:04:05.920]  所以神用兩個環境來訓練摩西這個人
[00:04:05.920 --> 00:04:08.480]  當他八十歲的時候
[00:04:08.480 --> 00:04:10.480]  神就呼召他了
[00:04:10.480 --> 00:04:13.920]  透過火燒的荊棘
[00:04:13.920 --> 00:04:16.800]  神向他顯現在異象當中
[00:04:16.800 --> 00:04:21.520]  來呼召他帶領以色列人出埃及
[00:04:21.520 --> 00:04:27.680]  他讓我們看到神給他有能力
[00:04:27.680 --> 00:04:30.080]  給他有領袖的才能
[00:04:30.080 --> 00:04:36.160]  帶領以色列人在曠野走了四十年
[00:04:36.160 --> 00:04:39.200]  現在要進入迦南了
[00:04:39.200 --> 00:04:46.240]  因為他之前在約旦違背了神的命令
[00:04:46.240 --> 00:04:48.240]  所以神不讓他進去
[00:04:48.240 --> 00:04:54.080]  只讓他站在尼泊山的山頂上
[00:04:54.080 --> 00:04:56.080]  只能看進去
[00:04:56.080 --> 00:04:58.080]  我不知道那天天氣如何
[00:04:58.080 --> 00:05:00.080]  對面能不能看到耶利哥
[00:05:00.080 --> 00:05:02.080]  能不能看到
[00:05:02.080 --> 00:05:04.080]  不太能看到
[00:05:04.080 --> 00:05:10.080]  但晴朗的時候我能看到耶利哥城
[00:05:10.080 --> 00:05:14.080]  那是他第一站進入迦南的耶利哥城
[00:05:14.080 --> 00:05:16.080]  但神沒有讓他進去
[00:05:16.080 --> 00:05:20.080]  而他犯罪的事
[00:05:20.080 --> 00:05:22.080]  如果細心看
[00:05:22.080 --> 00:05:28.080]  第十七章記載他第一次沒有水喝的時候
[00:05:28.080 --> 00:05:30.080]  那些人在吵鬧
[00:05:30.080 --> 00:05:34.080]  神吩咐摩西用杖擊石兩下
[00:05:34.080 --> 00:05:36.080]  他照樣這樣做
[00:05:36.080 --> 00:05:38.080]  石上有水出來
[00:05:38.080 --> 00:05:40.080]  就搞定了
[00:05:40.080 --> 00:05:44.080]  沒多久他們又再一次遇到沒有水
[00:05:44.080 --> 00:05:48.080]  這一次神吩咐他用口說
[00:05:48.080 --> 00:05:52.080]  沒有用杖擊石頭
[00:05:52.080 --> 00:05:54.080]  但當摩西做的時候
[00:05:54.080 --> 00:05:58.080]  他跟上一次那樣做
[00:05:58.080 --> 00:06:00.080]  他沒有跟神吩咐他做
[00:06:00.080 --> 00:06:04.080]  他仍然用杖打石頭
[00:06:04.080 --> 00:06:06.080]  水就出來了
[00:06:06.080 --> 00:06:08.080]  在我們人的眼光
[00:06:08.080 --> 00:06:10.080]  總之做到就行
[00:06:10.080 --> 00:06:14.080]  好像鄧小平說黑貓白貓沒所謂
[00:06:14.080 --> 00:06:16.080]  捉到老鼠的就是好貓
[00:06:16.080 --> 00:06:20.080]  在人來說達到那個效果就行
[00:06:20.080 --> 00:06:22.080]  沒所謂的
[00:06:22.080 --> 00:06:24.080]  但在神來說那是很嚴重的事
[00:06:24.080 --> 00:06:28.080]  所以神立刻斥責摩西
[00:06:28.080 --> 00:06:32.080]  第一他對神沒有信心
[00:06:32.080 --> 00:06:36.080]  第二他拿了神的榮耀
[00:06:36.080 --> 00:06:38.080]  這是神自己親自說
[00:06:38.080 --> 00:06:40.080]  為什麼要對摩西這麼嚴厲
[00:06:40.080 --> 00:06:44.080]  我們人在表面看那個行為和結果
[00:06:44.080 --> 00:06:48.080]  我們人的結論可以說有什麼所謂
[00:06:48.080 --> 00:06:50.080]  神你用不著這麼緊張
[00:06:50.080 --> 00:06:54.080]  總之做到有水出來解決問題就行
[00:06:54.080 --> 00:06:58.080]  為什麼就算他違背神的命令
[00:06:58.080 --> 00:07:00.080]  神都讓那些水出來
[00:07:00.080 --> 00:07:02.080]  讓他解決問題
[00:07:02.080 --> 00:07:04.080]  神沒有說你這樣做是對的
[00:07:04.080 --> 00:07:06.080]  但神都給他這樣的結果
[00:07:06.080 --> 00:07:08.080]  這是神的恩典
[00:07:08.080 --> 00:07:10.080]  神的憐憫
[00:07:10.080 --> 00:07:14.080]  讓他解決了目前的問題
[00:07:14.080 --> 00:07:18.080]  但神要和他算帳
[00:07:18.080 --> 00:07:20.080]  神是看人內心
[00:07:20.080 --> 00:07:24.080]  他看到摩西的舉動有兩個大問題
[00:07:24.080 --> 00:07:26.080]  第一是沒有信心
[00:07:26.080 --> 00:07:28.080]  第二是拿了神的榮耀
[00:07:28.080 --> 00:07:34.080]  這兩件事對我們信主比較耐的弟兄姊妹
[00:07:34.080 --> 00:07:36.080]  特別是我們在服侍神的弟兄姊妹
[00:07:36.080 --> 00:07:38.080]  我們對神沒有信心
[00:07:38.080 --> 00:07:40.080]  我們拿了神的榮耀
[00:07:40.080 --> 00:07:46.080]  這兩件事都是相當合神所厭惡的事
[00:07:46.080 --> 00:07:50.080]  所以神在這裡用摩西這件事
[00:07:50.080 --> 00:07:52.080]  給後世一個警惕
[00:07:52.080 --> 00:07:54.080]  沒錯是很嚴厲
[00:07:54.080 --> 00:07:56.080]  而且好像很無情
[00:07:56.080 --> 00:07:58.080]  他一生一百二十年
[00:07:58.080 --> 00:08:02.080]  現在臨門一腳都不讓他進去
[00:08:02.080 --> 00:08:04.080]  只是讓他在上面看
[00:08:04.080 --> 00:08:08.080]  但摩西是一個很難得的僕人
[00:08:08.080 --> 00:08:12.080]  我們在聖經裡沒有看到摩西埋怨神
[00:08:12.080 --> 00:08:14.080]  沒有看到他向神求情
[00:08:14.080 --> 00:08:16.080]  或者埋怨神
[00:08:16.080 --> 00:08:18.080]  為什麼你這麼無情
[00:08:18.080 --> 00:08:20.080]  你讓我進去吧
[00:08:20.080 --> 00:08:22.080]  但摩西沒有這樣做
[00:08:22.080 --> 00:08:26.080]  所以摩西也是一個非常非常信服的僕人
[00:08:26.080 --> 00:08:30.080]  究竟他的一生是成功還是失敗呢?
[00:08:30.080 --> 00:08:36.080]  我們用什麼來衡量一個人一生是成功還是失敗呢?
[00:08:36.080 --> 00:08:38.080]  從表面來說
[00:08:38.080 --> 00:08:40.080]  他進不了迦南
[00:08:40.080 --> 00:08:42.080]  這是失敗的
[00:08:42.080 --> 00:08:46.080]  他一生最重要的目的沒有達到
[00:08:46.080 --> 00:08:48.080]  這是失敗的
[00:08:48.080 --> 00:08:50.080]  從人的角度來說
[00:08:50.080 --> 00:08:54.080]  他做不到他很想做到的事
[00:08:54.080 --> 00:08:56.080]  這是失敗的
[00:08:56.080 --> 00:08:58.080]  領袖也進不了去
[00:08:58.080 --> 00:09:00.080]  這是完全失敗的
[00:09:00.080 --> 00:09:02.080]  但在神的眼光是怎樣呢?
[00:09:02.080 --> 00:09:04.080]  神的眼光不同人的眼光
[00:09:04.080 --> 00:09:06.080]  我相信在神的眼光當中
[00:09:06.080 --> 00:09:10.080]  他看你和我的一生是否成功呢?
[00:09:10.080 --> 00:09:12.080]  不是我們人的看法
[00:09:12.080 --> 00:09:14.080]  你做了什麼出來
[00:09:14.080 --> 00:09:16.080]  你有什麼學位
[00:09:16.080 --> 00:09:18.080]  你有多少錢
[00:09:18.080 --> 00:09:20.080]  你在社會上有什麼地位
[00:09:20.080 --> 00:09:22.080]  這些都是過眼雲煙
[00:09:22.080 --> 00:09:24.080]  在神看來
[00:09:24.080 --> 00:09:26.080]  成功的一生
[00:09:26.080 --> 00:09:30.080]  第一不在乎我們的生命長短
[00:09:30.080 --> 00:09:34.080]  有些人可以三十年有一個很成功的人生
[00:09:34.080 --> 00:09:36.080]  在神的眼光當中
[00:09:36.080 --> 00:09:38.080]  有些人可以活到一百二十歲
[00:09:38.080 --> 00:09:40.080]  完全在神的眼光當中
[00:09:40.080 --> 00:09:42.080]  是失敗的
[00:09:42.080 --> 00:09:44.080]  不在乎長短
[00:09:44.080 --> 00:09:46.080]  只在乎我們活的時候
[00:09:46.080 --> 00:09:48.080]  有沒有第一
[00:09:48.080 --> 00:09:52.080]  明白到神在你和我身上的旨意
[00:09:52.080 --> 00:09:55.080]  第二我們有沒有信服神的旨意
[00:09:55.080 --> 00:09:59.080]  來造成神要你和我
[00:09:59.080 --> 00:10:01.080]  造成猜拳的工作
[00:10:01.080 --> 00:10:03.080]  在我們做神的工作的時候
[00:10:03.080 --> 00:10:06.080]  我們有沒有堅持到底
[00:10:06.080 --> 00:10:08.080]  有沒有至死忠心
[00:10:08.080 --> 00:10:10.080]  神看我們的內心
[00:10:10.080 --> 00:10:13.080]  不是看我們外出的工作
[00:10:13.080 --> 00:10:16.080]  我們有沒有信服神的旨意安排
[00:10:16.080 --> 00:10:20.080]  還是我們經常問神為什麼
[00:10:20.080 --> 00:10:22.080]  神要我們做一個信服的人
[00:10:22.080 --> 00:10:25.080]  他告訴我們有時候我們不明白
[00:10:25.080 --> 00:10:27.080]  神為什麼要我們這樣做
[00:10:27.080 --> 00:10:30.080]  但是如果那是來自神的話
[00:10:30.080 --> 00:10:33.080]  我們知道神一定將最好的東西給過我們
[00:10:33.080 --> 00:10:35.080]  我們就不用問那麼多
[00:10:35.080 --> 00:10:37.080]  我們就是做下去
[00:10:37.080 --> 00:10:41.080]  我們一生應該盡量被神所用
[00:10:41.080 --> 00:10:45.080]  我不是說我們每一個人都要放下我們的工作
[00:10:45.080 --> 00:10:51.080]  一定要做牧師 做宣教士 做全職的服侍的人
[00:10:51.080 --> 00:10:54.080]  神給我們每一個人的安排
[00:10:54.080 --> 00:10:56.080]  每一個人的道路
[00:10:56.080 --> 00:10:58.080]  每一個人的旨意都不同
[00:10:58.080 --> 00:11:03.080]  有些人神是要你在家庭裡做家庭主婦
[00:11:03.080 --> 00:11:06.080]  有些是要你出來做職業的
[00:11:06.080 --> 00:11:09.080]  但是在每一個崗位上
[00:11:09.080 --> 00:11:13.080]  我們都有神給我們每一個人的使命
[00:11:13.080 --> 00:11:15.080]  所以在神的眼光當中
[00:11:15.080 --> 00:11:17.080]  是沒有全職的傳導人
[00:11:17.080 --> 00:11:20.080]  也沒有兼職的
[00:11:20.080 --> 00:11:23.080]  我們每一個人都是全職來服侍神
[00:11:23.080 --> 00:11:25.080]  神用我們每一個人
[00:11:25.080 --> 00:11:27.080]  這就是一個成功的一生
[00:11:27.080 --> 00:11:29.080]  思洗約翰
[00:11:29.080 --> 00:11:31.080]  當我想到思洗約翰的時候
[00:11:31.080 --> 00:11:35.080]  他的下場甚至比摩西更加慘
[00:11:35.080 --> 00:11:40.080]  思洗約翰其實和耶穌是有些親戚的關係
[00:11:40.080 --> 00:11:46.080]  他的媽媽伊麗莎白很可能是瑪利亞的姐姐或妹妹
[00:11:46.080 --> 00:11:51.080]  也就是耶穌和思洗約翰是表兄弟的關係
[00:11:51.080 --> 00:11:55.080]  祂比耶穌早出來大約半年
[00:11:55.080 --> 00:11:57.080]  所以當祂出來的時候
[00:11:57.080 --> 00:12:00.080]  祂的信息是很震撼人心的
[00:12:00.080 --> 00:12:04.080]  所以當祂在約旦河受洗的時候
[00:12:04.080 --> 00:12:09.080]  很多人走到河裡讓祂來受洗
[00:12:09.080 --> 00:12:12.080]  也有很多門生跟著祂
[00:12:12.080 --> 00:12:17.080]  可以說當時最紅的傳導人就是他
[00:12:17.080 --> 00:12:20.080]  當主耶穌出現的時候
[00:12:20.080 --> 00:12:25.080]  很快主耶穌就搶了他的光芒
[00:12:25.080 --> 00:12:28.080]  有些學生還跟了耶穌
[00:12:28.080 --> 00:12:33.080]  但是我們看到思洗約翰是一個很謙卑的人
[00:12:33.080 --> 00:12:37.080]  有些猶太人問他約翰福音第一章開始
[00:12:37.080 --> 00:12:39.080]  有些人問思洗約翰
[00:12:39.080 --> 00:12:42.080]  你是否基督呢?
[00:12:42.080 --> 00:12:44.080]  問他是誰呢?
[00:12:44.080 --> 00:12:47.080]  這個問他的時候
[00:12:47.080 --> 00:12:51.080]  是約翰福音第一章耶穌還沒出來
[00:12:51.080 --> 00:12:53.080]  祂最紅的時候
[00:12:53.080 --> 00:12:55.080]  很容易說我就是基督
[00:12:55.080 --> 00:12:57.080]  你們來跟我吧
[00:12:57.080 --> 00:12:59.080]  但思洗約翰沒有這樣說
[00:12:59.080 --> 00:13:02.080]  他就說我不是基督
[00:13:02.080 --> 00:13:05.080]  他講明我不是基督
[00:13:05.080 --> 00:13:07.080]  他們問他是誰呢?
[00:13:07.080 --> 00:13:09.080]  是否以利亞呢?
[00:13:09.080 --> 00:13:12.080]  他們最崇拜的先知
[00:13:12.080 --> 00:13:15.080]  其中一個就是以利亞
[00:13:15.080 --> 00:13:20.080]  思洗約翰可否說自己是以利亞呢?
[00:13:20.080 --> 00:13:22.080]  其實可以的
[00:13:22.080 --> 00:13:27.080]  當你看馬拉記書第四章第五節的時候
[00:13:27.080 --> 00:13:35.080]  馬拉記才寫下將來神會差派以利亞回來
[00:13:35.080 --> 00:13:38.080]  不是以利亞死而復生回來
[00:13:38.080 --> 00:13:45.080]  而是馬拉記預言神會差派一個像以利亞這麼有能力的人
[00:13:45.080 --> 00:13:48.080]  來做基督的先鋒
[00:13:48.080 --> 00:13:54.080]  所以如果馬拉記在四百年前預言以利亞會再回來
[00:13:54.080 --> 00:13:56.080]  我就是那個先鋒
[00:13:56.080 --> 00:14:00.080]  他大有權說自己是以利亞
[00:14:00.080 --> 00:14:02.080]  但他說自己不是
[00:14:02.080 --> 00:14:05.080]  他說那在我以後來的
[00:14:05.080 --> 00:14:07.080]  即是那個尼塞亞
[00:14:07.080 --> 00:14:11.080]  我連和他解鞋帶也不配
[00:14:11.080 --> 00:14:13.080]  一個很謙卑的人
[00:14:13.080 --> 00:14:19.080]  但他多次說自己不是基督
[00:14:19.080 --> 00:14:22.080]  甚至說他必興旺我必衰未
[00:14:22.080 --> 00:14:25.080]  當主耶穌出來搶光芒的時候
[00:14:25.080 --> 00:14:27.080]  有些人就學是非
[00:14:27.080 --> 00:14:29.080]  他又受洗
[00:14:29.080 --> 00:14:31.080]  其實不是耶穌和別人受洗
[00:14:31.080 --> 00:14:35.080]  而是耶穌的門徒又在那淡河幫人受洗
[00:14:35.080 --> 00:14:37.080]  好像搶了他的生意
[00:14:37.080 --> 00:14:42.080]  但施洗約翰說我必衰未他必興旺
[00:14:42.080 --> 00:14:46.080]  因為他完全知道自己的角色是什麼
[00:14:46.080 --> 00:14:49.080]  然後發生什麼事呢
[00:14:49.080 --> 00:14:53.080]  耶穌的名聲越來越高
[00:14:53.080 --> 00:14:55.080]  學生們跟隨他
[00:14:55.080 --> 00:14:57.080]  只有少數跟隨施洗約翰
[00:14:57.080 --> 00:15:03.080]  施洗約翰還被大希律抓了
[00:15:03.080 --> 00:15:05.080]  關在監獄裡
[00:15:05.080 --> 00:15:08.080]  監獄在約旦山那裡
[00:15:08.080 --> 00:15:10.080]  我去過那個地方
[00:15:10.080 --> 00:15:12.080]  走上那個山那裡
[00:15:12.080 --> 00:15:15.080]  還有大希律行兇的遺址
[00:15:15.080 --> 00:15:17.080]  那時候他就關在那裡
[00:15:17.080 --> 00:15:19.080]  然後最後死在那裡
[00:15:19.080 --> 00:15:22.080]  施洗約翰死有很冤枉
[00:15:22.080 --> 00:15:26.080]  被一個女人在生日的時候
[00:15:26.080 --> 00:15:28.080]  女兒在他面前跳舞
[00:15:28.080 --> 00:15:30.080]  希律說你要什麼
[00:15:30.080 --> 00:15:32.080]  你要半個國我都給你
[00:15:32.080 --> 00:15:34.080]  那個女孩回去問他媽媽
[00:15:34.080 --> 00:15:37.080]  他媽媽和施洗約翰是有仇的
[00:15:37.080 --> 00:15:39.080]  有牙齒印的
[00:15:39.080 --> 00:15:41.080]  要施洗約翰的頭
[00:15:41.080 --> 00:15:44.080]  逼著大希律不想殺施洗約翰
[00:15:44.080 --> 00:15:47.080]  結果就這樣殺了他
[00:15:47.080 --> 00:15:50.080]  在施洗約翰被關的時候
[00:15:50.080 --> 00:15:53.080]  他失去了什麼呢
[00:15:53.080 --> 00:15:55.080]  失去了他的事工
[00:15:55.080 --> 00:15:57.080]  失去了他的學生
[00:15:57.080 --> 00:15:59.080]  失去了他的自由
[00:15:59.080 --> 00:16:01.080]  還有一樣東西更糟糕
[00:16:01.080 --> 00:16:03.080]  當他被關的時候
[00:16:03.080 --> 00:16:07.080]  他很不明白耶穌既然是他的親戚
[00:16:07.080 --> 00:16:09.080]  耶穌也是神的兒子
[00:16:09.080 --> 00:16:10.080]  他知道耶穌是誰
[00:16:10.080 --> 00:16:12.080]  如果耶穌要來救他
[00:16:12.080 --> 00:16:13.080]  絕對可以來救他
[00:16:13.080 --> 00:16:15.080]  但是耶穌完全沒有採取行動
[00:16:15.080 --> 00:16:18.080]  他每天坐在監獄裡
[00:16:18.080 --> 00:16:21.080]  他的信心也失去了
[00:16:21.080 --> 00:16:25.080]  於是他就派他僅有的門生去問耶穌
[00:16:25.080 --> 00:16:28.080]  你是否就是那位尼賽亞
[00:16:28.080 --> 00:16:31.080]  還是我們還要等其他人呢
[00:16:31.080 --> 00:16:34.080]  在施洗約翰這麼明白
[00:16:34.080 --> 00:16:36.080]  清楚耶穌是誰
[00:16:36.080 --> 00:16:39.080]  然後他這樣來問耶穌的時候
[00:16:39.080 --> 00:16:44.080]  你可以看到他走到人生的谷底
[00:16:44.080 --> 00:16:46.080]  我不知道大家有沒有事
[00:16:46.080 --> 00:16:48.080]  你連對神的信心也失去了
[00:16:48.080 --> 00:16:51.080]  你以前是很清楚知道
[00:16:51.080 --> 00:16:52.080]  這位是真神
[00:16:52.080 --> 00:16:53.080]  他愛我
[00:16:53.080 --> 00:16:55.080]  他不會放棄我
[00:16:55.080 --> 00:16:58.080]  但是你會不會在一個環境
[00:16:58.080 --> 00:17:00.080]  黑到一個地步
[00:17:00.080 --> 00:17:01.080]  灰到一個地步
[00:17:01.080 --> 00:17:04.080]  你連對神的信心也失去了
[00:17:04.080 --> 00:17:06.080]  我相信施洗約翰在那個時候
[00:17:06.080 --> 00:17:10.080]  連他對耶穌的信心也失去了
[00:17:10.080 --> 00:17:14.080]  於是他就派他的門徒去問耶穌
[00:17:14.080 --> 00:17:16.080]  耶穌沒有直接回答他
[00:17:16.080 --> 00:17:18.080]  這裏我又很不明白
[00:17:18.080 --> 00:17:21.080]  既然他的信心已經落到谷底
[00:17:21.080 --> 00:17:23.080]  耶穌在那裏應該告訴他
[00:17:23.080 --> 00:17:25.080]  你回去告訴他
[00:17:25.080 --> 00:17:26.080]  我就是那個尼賽亞
[00:17:26.080 --> 00:17:27.080]  他沒有錯
[00:17:27.080 --> 00:17:28.080]  耶穌沒有這樣說
[00:17:28.080 --> 00:17:33.080]  耶穌只是說你回去將你所聽到的
[00:17:33.080 --> 00:17:35.080]  我正在做什麼
[00:17:35.080 --> 00:17:37.080]  告訴約翰
[00:17:37.080 --> 00:17:38.080]  耶穌說
[00:17:38.080 --> 00:17:40.080]  只能看見
[00:17:40.080 --> 00:17:41.080]  騎子行走
[00:17:41.080 --> 00:17:42.080]  長大麻風的
[00:17:42.080 --> 00:17:43.080]  只有潔淨
[00:17:43.080 --> 00:17:45.080]  聾的可以聽到
[00:17:45.080 --> 00:17:46.080]  死人復活
[00:17:46.080 --> 00:17:48.080]  窮人有福音傳給他
[00:17:48.080 --> 00:17:49.080]  就是這樣的話
[00:17:49.080 --> 00:17:51.080]  沒有告訴門徒
[00:17:51.080 --> 00:17:52.080]  叫他們忍耐
[00:17:52.080 --> 00:17:54.080]  我快要救他們了
[00:17:54.080 --> 00:17:56.080]  完全沒有說
[00:17:56.080 --> 00:17:58.080]  而且還有一樣很奇怪的事
[00:17:58.080 --> 00:18:01.080]  就是那些門徒離開之後
[00:18:01.080 --> 00:18:05.080]  耶穌才和他的門徒說
[00:18:05.080 --> 00:18:09.080]  我告訴你們
[00:18:09.080 --> 00:18:11.080]  凡是婦人所生的
[00:18:11.080 --> 00:18:13.080]  沒有一個比約翰大
[00:18:13.080 --> 00:18:15.080]  我就會問耶穌
[00:18:15.080 --> 00:18:17.080]  為什麼不將這句話
[00:18:17.080 --> 00:18:20.080]  在他的門徒面前的時候
[00:18:20.080 --> 00:18:22.080]  你來跟他說
[00:18:22.080 --> 00:18:24.080]  等他回去可以告訴施洗約翰
[00:18:24.080 --> 00:18:26.080]  耶穌稱讚你
[00:18:26.080 --> 00:18:29.080]  耶穌說婦人所生的沒有人比你大
[00:18:29.080 --> 00:18:31.080]  為什麼耶穌連這樣都不做呢
[00:18:32.080 --> 00:18:35.080]  沒有完全給他一個謎語
[00:18:35.080 --> 00:18:37.080]  但我相信
[00:18:37.080 --> 00:18:40.080]  當門徒回去說的時候
[00:18:40.080 --> 00:18:43.080]  其實就是回答施洗約翰
[00:18:43.080 --> 00:18:45.080]  他就是那個尼塞亞
[00:18:45.080 --> 00:18:46.080]  因為我們有讀過
[00:18:46.080 --> 00:18:48.080]  以塞亞書第61章
[00:18:48.080 --> 00:18:50.080]  耶穌在會堂那裏
[00:18:50.080 --> 00:18:52.080]  引用以塞亞書第61章
[00:18:52.080 --> 00:18:56.080]  是說尼塞亞來到是做什麼的
[00:18:56.080 --> 00:19:00.080]  所以當這些話傳回施洗約翰的時候
[00:19:00.080 --> 00:19:02.080]  其實就是跟他說
[00:19:02.080 --> 00:19:04.080]  我就是那位尼塞亞
[00:19:04.080 --> 00:19:07.080]  耶穌也不需要在門徒面前
[00:19:07.080 --> 00:19:11.080]  將這些讚賞帶回施洗約翰
[00:19:11.080 --> 00:19:13.080]  他知道施洗約翰
[00:19:13.080 --> 00:19:18.080]  其實是完全明白耶穌是誰
[00:19:18.080 --> 00:19:21.080]  但耶穌在他的門徒面前
[00:19:21.080 --> 00:19:24.080]  就要幫施洗約翰說話
[00:19:24.080 --> 00:19:27.080]  他不想門徒到處傳出去
[00:19:27.080 --> 00:19:30.080]  因為施洗約翰水皮到現在
[00:19:30.080 --> 00:19:33.080]  連耶穌是誰他都不知道
[00:19:33.080 --> 00:19:35.080]  糊塗成這樣
[00:19:35.080 --> 00:19:38.080]  所以耶穌要在他的門徒面前
[00:19:38.080 --> 00:19:39.080]  來確認
[00:19:39.080 --> 00:19:41.080]  沒多久之後
[00:19:41.080 --> 00:19:44.080]  施洗約翰的頭就被割下來
[00:19:44.080 --> 00:19:45.080]  他再沒有
[00:19:45.080 --> 00:19:48.080]  其實他傳道傳了半年
[00:19:48.080 --> 00:19:50.080]  被關進監獄
[00:19:50.080 --> 00:19:52.080]  以後就沒有再出來
[00:19:52.080 --> 00:19:53.080]  失去了他的事工
[00:19:53.080 --> 00:19:55.080]  失去了他的門生
[00:19:55.080 --> 00:19:56.080]  失去了他的自由
[00:19:56.080 --> 00:19:58.080]  最後連生命都失去了
[00:19:58.080 --> 00:19:59.080]  有些人說
[00:19:59.080 --> 00:20:01.080]  這樣服侍神
[00:20:01.080 --> 00:20:03.080]  我不如不要祭了
[00:20:03.080 --> 00:20:05.080]  沒有什麼好結果
[00:20:05.080 --> 00:20:07.080]  這個比摩西更糟
[00:20:07.080 --> 00:20:11.080]  摩西活到120歲
[00:20:11.080 --> 00:20:14.080]  然後神親自安葬他
[00:20:14.080 --> 00:20:16.080]  在約旦那邊沒有人找到他的屍首
