
[00:00:00.000 --> 00:00:04.480]  各位弟兄姊妹大家早安
[00:10:46.800 --> 00:10:51.360]  就在他們以上立總長三人
[00:10:51.360 --> 00:10:53.920]  但以你在其中
[00:10:53.920 --> 00:10:57.680]  使總督在他們三人面前
[00:10:57.680 --> 00:10:59.280]  回覆事務
[00:10:59.280 --> 00:11:02.080]  免得皇受虧損
[00:11:02.080 --> 00:11:06.160]  跟著但以你有美好的靈性
[00:11:06.160 --> 00:11:11.280]  所以顯然超乎其餘的總長和總督
[00:11:11.280 --> 00:11:15.120]  皇又想立他致你通過
[00:11:15.120 --> 00:11:17.680]  我們停在這裡為止
[00:11:17.680 --> 00:11:22.160]  在這裡談論到進入了一個全新的政權
[00:11:22.160 --> 00:11:24.400]  叫馬代年代
[00:11:24.400 --> 00:11:26.640]  或者米底亞年代
[00:11:26.640 --> 00:11:28.400]  統治人物
[00:11:28.400 --> 00:11:31.120]  說得很清楚叫大劉氏
[00:11:31.120 --> 00:11:33.040]  Darius
[00:11:33.040 --> 00:11:36.640]  當時他已經62歲
[00:11:36.640 --> 00:11:39.200]  經文上記載到
[00:11:39.200 --> 00:11:41.840]  他在一個這樣的環境
[00:11:41.840 --> 00:11:45.360]  一個新的政權被建立之後
[00:11:45.360 --> 00:11:51.760]  他就要進行一個連串的政治改革
[00:11:51.760 --> 00:11:54.240]  所以很多牧師一去到教會裡面
[00:11:54.240 --> 00:11:56.080]  第一件事就是改革教會
[00:11:56.080 --> 00:11:58.080]  重寫迴章
[00:11:58.080 --> 00:12:00.400]  很多新牧者都是這樣做的
[00:12:00.400 --> 00:12:02.000]  很可怕的
[00:12:02.000 --> 00:12:03.040]  為什麼呢?
[00:12:03.040 --> 00:12:04.560]  你去到那個地方
[00:12:04.560 --> 00:12:06.560]  在教會裡理論上
[00:12:06.560 --> 00:12:09.600]  你應該跟著你相信的那套神學
[00:12:09.600 --> 00:12:10.480]  你才去的
[00:12:10.480 --> 00:12:14.880]  你不是去到把那套改變成你的
[00:12:14.880 --> 00:12:15.840]  如果是這樣
[00:12:15.840 --> 00:12:19.040]  就看到你跟大劉氏沒有分別
[00:12:19.040 --> 00:12:20.800]  大劉氏可以這樣做
[00:12:20.800 --> 00:12:21.360]  為什麼呢?
[00:12:21.360 --> 00:12:23.760]  這是一個全新的角度
[00:12:23.760 --> 00:12:25.040]  如果大家還記得
[00:12:25.040 --> 00:12:27.360]  在前面我說過一件事
[00:12:27.360 --> 00:12:28.880]  就是
[00:12:28.880 --> 00:12:30.000]  你有沒有留意到
[00:12:30.000 --> 00:12:33.120]  記載到第五章的最後的時候
[00:12:33.120 --> 00:12:37.120]  很多的記載是說到族系
[00:12:37.120 --> 00:12:41.520]  而不是說巴比倫這個國度
[00:12:41.520 --> 00:12:44.960]  如果大家立下眼睛看回
[00:12:44.960 --> 00:12:48.080]  談論到的是加勒底國
[00:12:48.080 --> 00:12:48.960]  最簡單的
[00:12:48.960 --> 00:12:50.960]  去到第五章最後的一節
[00:12:50.960 --> 00:12:52.000]  是談論到
[00:12:52.000 --> 00:12:54.320]  加勒底的王
[00:12:54.320 --> 00:12:57.760]  他被一個米底亞人
[00:12:57.760 --> 00:13:00.400]  來去殲滅了這個王國
[00:13:00.400 --> 00:13:04.160]  取締了這個加勒底國
[00:13:04.160 --> 00:13:09.360]  是重返一個族裔社群的記載來陳述的
[00:13:09.360 --> 00:13:10.720]  這些記載
[00:13:10.720 --> 00:13:12.800]  大家不要小看這些記載
[00:13:12.800 --> 00:13:15.600]  因為這些記載往往
[00:13:15.600 --> 00:13:16.800]  就告訴我們
[00:13:16.800 --> 00:13:19.600]  為什麼後面的經文要這樣記載
[00:13:19.600 --> 00:13:23.600]  大劉氏要隨心所願
[00:13:23.600 --> 00:13:28.720]  立120個總督
[00:13:28.720 --> 00:13:32.480]  為什麼要120個總督
[00:13:32.480 --> 00:13:38.080]  為什麼要用120個總督來統治整個國家
[00:13:38.080 --> 00:13:39.680]  因為作者
[00:13:39.680 --> 00:13:42.080]  但你已經
[00:13:42.080 --> 00:13:44.400]  預示了告訴他知道
[00:13:44.400 --> 00:13:47.280]  這個國度是完全是由
[00:13:47.280 --> 00:13:51.680]  很多的族群來組成
[00:13:51.680 --> 00:13:53.680]  這些每一個族群
[00:13:53.680 --> 00:13:55.680]  縱使在同一個國家裏面
[00:13:55.680 --> 00:13:58.800]  或者一個王權管治之下
[00:13:58.800 --> 00:14:07.520]  他仍然有各個民族語系的特點
[00:14:07.520 --> 00:14:10.880]  所以如果大家看回加拿大來計算
[00:14:10.880 --> 00:14:16.880]  加拿大原本所採取的都是這樣的做法
[00:14:16.880 --> 00:14:21.760]  我們加拿大最出名的管治模式是什麼
[00:14:21.760 --> 00:14:24.560]  就是多元文化
[00:14:24.560 --> 00:14:27.760]  什麼叫做多元文化管治
[00:14:27.760 --> 00:14:33.840]  就是由那個很不濟的Justin Trudeau的爸爸做出來的
[00:14:33.840 --> 00:14:36.960]  認識他嗎
[00:14:36.960 --> 00:14:40.560]  他設計出來的一套就是告訴他知道
[00:14:40.560 --> 00:14:43.040]  每個族群有自己的特色
[00:14:43.040 --> 00:14:49.200]  於是乎每個族群要有一個他自己的族群領袖來管治就最好了
[00:14:49.200 --> 00:14:53.200]  這種就是那種統治模式
[00:14:53.200 --> 00:14:57.440]  這位大樓市因為他建立一個政權
[00:14:57.440 --> 00:15:01.920]  以往有一個統一的一個家底王國
[00:15:01.920 --> 00:15:03.520]  國度來管治
[00:15:03.520 --> 00:15:09.520]  現在轉了來成為一個多民族化的結構統治
[00:15:09.520 --> 00:15:15.920]  當時以他所看的至少有120個族群或地區
[00:15:15.920 --> 00:15:20.000]  於是乎他就設計了一個這樣的制度
[00:15:20.000 --> 00:15:26.400]  請了120個總督或是鑫差來管治這個國家
[00:15:26.400 --> 00:15:31.280]  管治這個國家的國家的幅員有多廣呢
[00:15:31.280 --> 00:15:37.520]  簡單的說就是跨越了整個歐亞非
[00:15:37.520 --> 00:15:41.360]  三個大陸的版圖
[00:15:41.360 --> 00:15:46.480]  他遠至到非洲北部的埃及
[00:15:46.480 --> 00:15:52.560]  近至到的就是在他們古近東中東的地區
[00:15:52.560 --> 00:16:00.560]  以今天來算就是伊朗伊拉克的地區和阿美尼亞
[00:16:00.560 --> 00:16:04.320]  如果大家了解多一點
[00:16:04.320 --> 00:16:11.360]  阿美尼亞人現在有個國家在中亞地區
[00:16:11.360 --> 00:16:16.880]  就是這個米地人的後裔
[00:16:16.880 --> 00:16:20.960]  所以當我們看回今天這個世界的發展
[00:16:20.960 --> 00:16:24.000]  其實不是脫以往的東西脫節
[00:16:24.000 --> 00:16:28.400]  在聖經裡面所記載的東西完全是能夠連接的
[00:16:28.400 --> 00:16:32.880]  這個不是聖經的主旨只是順帶的說給大家聽
[00:16:32.880 --> 00:16:35.680]  在一個這麼幅員廣闊的地區裡面
[00:16:35.680 --> 00:16:39.280]  充滿了很多不同的民族少數民族
[00:16:39.280 --> 00:16:46.320]  與系不同的地方的人群在組織而成的一個國家
[00:16:46.320 --> 00:16:50.640]  所以先前這個巴比倫的高壓統治
[00:16:50.640 --> 00:16:55.920]  和進入到馬代波斯的年代就很不同了
[00:16:55.920 --> 00:16:59.760]  當我們讀兩約之間的經文
[00:16:59.760 --> 00:17:04.880]  譬如我們所看的以斯拉、以斯帖、尼希米記
[00:17:04.880 --> 00:17:08.080]  我們會留意到在裡面的記載
[00:17:08.080 --> 00:17:10.960]  很多都說到不同的族群
[00:17:10.960 --> 00:17:15.120]  這些地方為什麼是這麼不同的記載
[00:17:15.120 --> 00:17:17.200]  原來有這樣的歷史因素
[00:17:17.200 --> 00:17:18.800]  管治環境不同了
[00:17:18.800 --> 00:17:22.640]  當我們讀那段聖經處理的方法都會不同
[00:17:22.640 --> 00:17:26.400]  他立了120個總督
[00:17:26.400 --> 00:17:32.320]  120個人就很難一個王去管理
[00:17:32.320 --> 00:17:38.000]  於是就分開三個大總管
[00:17:38.000 --> 00:17:44.160]  這些大總管在聖經裡面就清楚介紹給我們聽
[00:17:44.160 --> 00:17:47.680]  他們的名字叫做總長
[00:17:47.680 --> 00:17:50.400]  這些總長是做什麼的呢?
[00:17:50.400 --> 00:17:56.960]  總長主要是直接管理120個總督
[00:17:56.960 --> 00:18:01.680]  你可以看到政治架構
[00:18:01.680 --> 00:18:04.720]  首先有一個本地的總督去處理
[00:18:04.720 --> 00:18:10.880]  總督跟著就有一個總長來看著他
[00:18:10.880 --> 00:18:14.800]  這三個總長的設計原意
[00:18:14.800 --> 00:18:18.560]  如果大家去看歷史發展
[00:18:18.560 --> 00:18:21.920]  你怎麼知道歷史發展很簡單呢?
[00:18:21.920 --> 00:18:26.640]  你去大英博物館或者大英百科全書就找到了
[00:18:26.640 --> 00:18:32.000]  找到的時候你就會看到米電時期的管治
[00:18:32.000 --> 00:18:37.840]  就告訴我們這三個人原來是合力地去討論
[00:18:37.840 --> 00:18:41.840]  所有這120個總督報上來的問題
[00:18:41.840 --> 00:18:45.840]  只要他們有一個原則去管治就可以了
[00:18:45.840 --> 00:18:46.880]  這個原則是什麼呢?
[00:18:46.880 --> 00:18:49.120]  因為聖經裡面有清楚記載
[00:18:49.120 --> 00:18:50.880]  第二節末
[00:18:50.880 --> 00:18:58.640]  使總督在他們三人面前回覆事務
[00:18:58.640 --> 00:19:05.280]  就是本地的總督報上來
[00:19:05.280 --> 00:19:07.440]  然後報告之後
[00:19:07.440 --> 00:19:13.040]  這三個總長就要決定你報上來的做法運作
[00:19:13.040 --> 00:19:15.280]  會不會對王有虧損
[00:19:15.280 --> 00:19:17.280]  這個整個統治就很簡單
[00:19:17.280 --> 00:19:18.800]  你看下去
[00:19:18.800 --> 00:19:27.200]  只要做任何對王沒有虧損的事情都可以去做
[00:19:27.200 --> 00:19:29.120]  今天很多國家就不是這樣
[00:19:29.120 --> 00:19:32.880]  本地的官員就胡作非為
[00:19:32.880 --> 00:19:34.000]  做什麼都可以
[00:19:34.000 --> 00:19:35.760]  做完之後搞到一些禍出來
[00:19:35.760 --> 00:19:40.800]  就留給上面的高層政府慢慢去受
[00:19:40.800 --> 00:19:44.320]  其實應該是上層政府做得不好
[00:19:44.320 --> 00:19:47.600]  所以才會下層政府這樣搞
[00:19:47.600 --> 00:19:48.880]  這些我們不討論了
[00:19:48.880 --> 00:19:50.400]  因為不是政治討論
[00:19:50.400 --> 00:19:51.840]  從這段聖經裡面
[00:19:51.840 --> 00:19:56.320]  這個是當時的氣候
[00:19:56.320 --> 00:20:02.400]  而丹爾里就是其中一個總長
[00:20:02.400 --> 00:20:06.080]  三人總長這個團隊裡面
[00:20:06.080 --> 00:20:10.240]  去負責其中一個
[00:20:10.240 --> 00:20:16.320]  這個大樓王也很聰明
[00:20:16.320 --> 00:20:22.080]  聰明的管治者就不會讓讓自己下手去做
[00:20:22.080 --> 00:20:25.120]  就要懂得去委任
[00:20:25.120 --> 00:20:31.760]  委任一些有能力去做一件事的人
[00:20:31.760 --> 00:20:33.360]  所以委任人
[00:20:33.360 --> 00:20:36.720]  疑人就莫委任
[00:20:36.720 --> 00:20:37.840]  如果委任一個人
[00:20:37.840 --> 00:20:40.320]  你就一定相信那個人
[00:20:40.320 --> 00:20:43.120]  中國人也有這種諺語
[00:20:43.120 --> 00:20:45.040]  疑人就莫用
[00:20:45.040 --> 00:20:46.960]  用人就莫疑
[00:20:46.960 --> 00:20:49.040]  你不要懷疑那個人
[00:20:49.040 --> 00:20:50.320]  你用著他
[00:20:50.320 --> 00:20:52.800]  在那個過程裡面
[00:20:52.800 --> 00:20:55.440]  這個大樓市就造成了一個
[00:20:55.440 --> 00:21:00.640]  對於自己不需要直接面對一些政治困難的做法
[00:21:00.640 --> 00:21:03.120]  簡單一點來說
[00:21:03.120 --> 00:21:05.200]  這個大樓市不需要直接
[00:21:05.200 --> 00:21:08.720]  有一個君王直接加入每個地方的事務
[00:21:08.720 --> 00:21:11.360]  他有一個中間的空間
[00:21:11.360 --> 00:21:17.360]  成為一個防撞欄
[00:21:17.360 --> 00:21:19.840]  有什麼事找這三個人頂一頂
[00:21:19.840 --> 00:21:23.760]  這是一種很聰明的管治方式
[00:21:23.760 --> 00:21:27.120]  但是在這個過程裡面
[00:21:27.120 --> 00:21:30.080]  這位大樓王也看到
[00:21:30.080 --> 00:21:33.040]  有些缺陷的設計
[00:21:33.040 --> 00:21:35.360]  就是這三個人
[00:21:35.360 --> 00:21:37.520]  如果只是他們去討論的時候
[00:21:37.520 --> 00:21:41.680]  可能仍然有些問題解決不了
[00:21:41.680 --> 00:21:43.600]  那怎麼做好呢
[00:21:43.600 --> 00:21:46.240]  是不是馬上上來王那裡呢
[00:21:46.240 --> 00:21:48.400]  所以這就是我所說
[00:21:48.400 --> 00:21:50.480]  這位大樓王聰明的地方
[00:21:50.480 --> 00:21:58.400]  他在看見這三人的總長的小團隊裡面
[00:21:58.400 --> 00:22:04.800]  他發現了但爾利是截然不同的
[00:22:04.800 --> 00:22:11.840]  這種記載不得不使我們重新想起
[00:22:11.840 --> 00:22:15.200]  但爾利書的第一章
[00:22:15.200 --> 00:22:17.920]  第一章說什麼呢
[00:22:17.920 --> 00:22:25.920]  尼布甲尼撒王在公元前602年的時候
[00:22:25.920 --> 00:22:32.000]  張但爾利去到巴比倫的時候
[00:22:32.000 --> 00:22:34.880]  他看準了這幾個年輕人
[00:22:34.880 --> 00:22:36.480]  當時還是年輕人
[00:22:36.480 --> 00:22:39.760]  15歲左右的年輕人
[00:22:39.760 --> 00:22:40.720]  放鬆一點吧
[00:22:40.720 --> 00:22:41.600]  15至17歲吧
[00:22:41.600 --> 00:22:43.840]  免得被一些弟兄姊妹上網
[00:22:43.840 --> 00:22:44.720]  不是弟兄姊妹
[00:22:44.720 --> 00:22:47.520]  是一些立心不良的人來攻擊我
[00:22:47.520 --> 00:22:48.720]  你怎麼知道他15歲
[00:22:48.720 --> 00:22:50.880]  15至17歲吧
[00:22:50.880 --> 00:22:52.000]  青年人嘛
[00:22:52.000 --> 00:22:56.480]  正經記載青年人是15至17歲
[00:22:56.480 --> 00:23:00.720]  他看準了這幾個青年人需要特別訓練
[00:23:00.720 --> 00:23:06.480]  並且他留意到但爾利確是與別人不同的
[00:23:06.480 --> 00:23:09.840]  還記不記得但爾利有個什麼不同之處
[00:23:09.840 --> 00:23:16.000]  就是他能夠解釋異象比其他人勝過十倍
[00:23:16.000 --> 00:23:18.960]  請大家再提這個字眼
[00:23:18.960 --> 00:23:20.320]  十倍
[00:23:20.320 --> 00:23:22.880]  不是別人能解釋一個他能解釋十個
[00:23:22.880 --> 00:23:25.680]  而是十倍是一個整全的意思
[00:23:25.680 --> 00:23:28.640]  是說一個人什麼都能解釋的
[00:23:28.640 --> 00:23:32.240]  你將這個放在腦海裡
[00:23:32.240 --> 00:23:33.920]  到第七章你就會發覺
[00:23:33.920 --> 00:23:36.400]  好像不是
[00:23:36.400 --> 00:23:37.920]  到時我們再說
[00:23:37.920 --> 00:23:41.920]  在這裡這位大樓士
[00:23:41.920 --> 00:23:46.800]  看見這三個人最好的最出色的人物
[00:23:46.800 --> 00:23:53.360]  竟然是一個在前朝裡做的士辣
[00:23:53.360 --> 00:23:56.880]  在王面前的其中一個人叫做但爾利
[00:23:56.880 --> 00:23:59.360]  他有美好的靈性
[00:23:59.360 --> 00:24:00.560]  這個不是我說的
