
[00:00:00.000 --> 00:00:06.600]  早晨,祝大家聖誕快樂
[00:04:24.960 --> 00:04:30.680]  不單止是這樣,他們訓練了中國不少翻譯的人才
[00:04:30.680 --> 00:04:37.840]  在1994年,香港大學頒發一個名譽文學博士給楊憲益
[00:04:37.840 --> 00:04:44.560]  你看看他們夫婦的生平,他的遭遇非常淒慘
[00:04:44.560 --> 00:04:48.800]  故事可歌可憐,令人氣去不已
[00:04:48.800 --> 00:04:53.520]  不禁會問,怎會有這樣的道理
[00:04:53.520 --> 00:05:01.080]  楊憲益是非常愛他的太太,所以他們沒有像他母親,他的外母所說離婚
[00:05:01.080 --> 00:05:07.600]  當他太太Gladys死的時候,他就寫了一首詩懷念她
[00:05:07.600 --> 00:05:09.440]  這首詩是這樣說的
[00:05:09.440 --> 00:05:15.480]  早期比翼,符幽明,不料中途,失見靈
[00:05:15.480 --> 00:05:23.840]  結髮糟糠,貧賤慣,陷作靈狐,死生氣
[00:05:23.840 --> 00:05:29.000]  青春造見多成鬼,白首同歸我父兄
[00:05:29.000 --> 00:05:36.120]  天若有情,天亦老,從來銀漢,隔相聲
[00:05:36.120 --> 00:05:44.240]  太太死了之後,楊憲益絕不停止一切翻譯,停止一切著作
[00:05:44.240 --> 00:05:50.520]  他不願意見任何人,他說他不在,我也不在
[00:05:50.520 --> 00:05:57.760]  太太死了之後十年,他在2009年9月11日離世
[00:05:57.760 --> 00:06:00.000]  楊憲益究竟是什麼人呢?
[00:06:00.000 --> 00:06:04.520]  他生於1915年1月12日,少年浩學,搏冷貧窮
[00:06:04.520 --> 00:06:07.520]  1934年在天津教會學校畢業
[00:06:07.520 --> 00:06:10.560]  然後去到英國的牛津大學做研究
[00:06:10.560 --> 00:06:13.360]  研究希臘的古代文學
[00:06:13.360 --> 00:06:16.680]  後來改修法國文學和英國文學
[00:06:16.680 --> 00:06:21.120]  當時有一個女孩叫Gladys,也在牛津讀書
[00:06:21.120 --> 00:06:25.840]  她讀法國文學和英國文學,後來改讀中國,讀中文
[00:06:25.840 --> 00:06:30.440]  成為牛津大學第一屆讀中文畢業的畢業生
[00:06:30.440 --> 00:06:34.160]  他們兩個人智趣相投,彼此相愛
[00:06:34.160 --> 00:06:39.960]  Gladys父母因為明白他們的身世,明白他們的志向
[00:06:39.960 --> 00:06:42.800]  看不好他們的將來
[00:06:42.800 --> 00:06:49.360]  楊憲益在牛津大學拿到畢業生之後
[00:06:49.360 --> 00:06:55.720]  就獲得美國哈佛大學,邀請他做教授
[00:06:55.720 --> 00:07:04.960]  奇怪的是他們拒絕了這麼有地位和名譽的哈佛大學教席
[00:07:04.960 --> 00:07:10.960]  在日本要進攻中國的時候,他們兩個人回到中國
[00:07:10.960 --> 00:07:13.640]  在重慶結婚
[00:07:13.640 --> 00:07:18.920]  回到中國的時候,楊憲益才發覺
[00:07:18.920 --> 00:07:23.320]  他家人已經把他們的家產花得一窮二白
[00:07:23.320 --> 00:07:30.120]  而且他母親和姐姐極反對他娶一個洋人做太太
[00:07:30.120 --> 00:07:34.680]  從此之後,他和家庭完全脫罪
[00:07:34.680 --> 00:07:39.560]  他回到中國的時候,才得著三百元
[00:07:39.560 --> 00:07:44.120]  他去到貴州一間私飯學校教英文
[00:07:44.120 --> 00:07:47.720]  後來轉到成都的江華大學做教授
[00:07:47.720 --> 00:07:55.320]  薪水微薄,一窮二白,就好像他一本詩寫著,結法遭康,貧賤慣
[00:07:55.320 --> 00:08:01.320]  到了1943年,很出名的中國文學家梁實秋賞識他的才幹
[00:08:01.320 --> 00:08:05.640]  介紹他到編譯館裡面工作,做翻譯的工作
[00:08:05.640 --> 00:08:09.000]  1949年,大江大海
[00:08:09.000 --> 00:08:11.320]  蔣介石退走台灣
[00:08:11.320 --> 00:08:15.000]  邀請他兩夫婦跟他走,他們拒絕
[00:08:15.000 --> 00:08:17.080]  他們反而留在中國
[00:08:17.080 --> 00:08:21.480]  解放之下,他們仍然在中國,沒有去到台灣
[00:08:21.480 --> 00:08:28.200]  1953年,參與了北京的外文出版社做翻譯的工作
[00:08:28.200 --> 00:08:33.080]  兩夫婦同一個單位,先後翻譯了魏晉南北朝史
[00:08:33.080 --> 00:08:37.000]  唐代傳奇選,廖齋選
[00:08:37.000 --> 00:08:40.360]  傳本的如臨外史,傳本的紅樓夢
[00:08:40.360 --> 00:08:45.160]  如果大家有機會看他的翻譯,叫做Dreams of Red Mansion
[00:08:45.160 --> 00:08:47.880]  就是楊顯熱兩夫婦所翻譯的
[00:08:47.880 --> 00:08:51.640]  有很多很多的作品
[00:08:51.640 --> 00:08:54.360]  到了1968年的時候,很不幸
[00:08:54.360 --> 00:08:58.520]  兩夫婦被誣告為英國間諜
[00:08:58.520 --> 00:09:01.560]  分別被判入獄
[00:09:01.560 --> 00:09:05.000]  在監獄裡面的情況極差
[00:09:05.000 --> 00:09:08.120]  穿不暖,穿不矛
[00:09:08.120 --> 00:09:14.280]  在審判之前,法官就答應這個英國的女孩
[00:09:14.280 --> 00:09:18.440]  國家會好好照顧你的兒女,你不用擔心
[00:09:18.440 --> 00:09:22.120]  但事實上,這句話從沒有實現
[00:09:22.120 --> 00:09:25.640]  當你坐牢的時候,他們的子女被流放到農村
[00:09:25.640 --> 00:09:28.840]  沒有人照顧過最非人的生活
[00:09:28.840 --> 00:09:33.480]  他們的兒子本來是一個很聰明,很能幹的年輕人
[00:09:33.480 --> 00:09:38.280]  但經過連串的打擊之後,他患了精神病
[00:09:38.280 --> 00:09:41.560]  一見到中國人的時候,他就有panic attack
[00:09:41.560 --> 00:09:43.800]  害怕到發抖
[00:09:43.800 --> 00:09:46.680]  後來隔了相當的日子的時候,中國搞不定
[00:09:46.680 --> 00:09:48.360]  就送他回英國
[00:09:48.360 --> 00:09:50.440]  當他回到英國沒多久
[00:09:50.440 --> 00:09:54.120]  就臨電由自焚而死
[00:09:54.120 --> 00:09:58.600]  當Gladys坐了十幾年牢出來的時候
[00:09:58.600 --> 00:10:02.600]  知道原來她的兒子是這麼死的
[00:10:02.600 --> 00:10:05.400]  就患上了這個屈靜
[00:10:05.400 --> 00:10:07.400]  終日痴呆呆
[00:10:07.400 --> 00:10:13.000]  見到所有人都不會出聲,只見到楊憲英才笑一笑
[00:10:13.000 --> 00:10:15.560]  楊憲英一直照顧他的太太
[00:10:15.560 --> 00:10:21.640]  到1999年1月,他就離開世間
[00:10:21.640 --> 00:10:25.320]  這是一個很悲慘的故事
[00:10:25.320 --> 00:10:27.320]  一個有才幹
[00:10:27.320 --> 00:10:31.080]  有心為國工作的知識份子
[00:10:31.080 --> 00:10:37.160]  一個願意嫁給中國人,在中國裏面是有這麼大貢獻的人
[00:10:37.160 --> 00:10:39.720]  是有這樣的收場
[00:10:39.720 --> 00:10:43.560]  你會問為什麼
[00:10:43.560 --> 00:10:48.680]  我在星島電台1400
[00:10:48.680 --> 00:10:51.640]  每星期三早上有一個節目
[00:10:51.640 --> 00:10:54.680]  叫做八年神舟風雲人物
[00:10:54.680 --> 00:10:59.160]  不過很早,六點多,我自己還沒聽過,還在睡覺
[00:10:59.160 --> 00:11:01.240]  我是將這一百年來
[00:11:01.240 --> 00:11:06.440]  對中國無論在文學、政治、軍事、科學、醫學
[00:11:06.440 --> 00:11:08.440]  很有貢獻的人
[00:11:08.440 --> 00:11:12.120]  和在橋包分享
[00:11:12.120 --> 00:11:14.120]  但我得到的結論就是
[00:11:14.120 --> 00:11:19.240]  大多數都是慘淡收場
[00:11:19.240 --> 00:11:21.800]  很慘
[00:11:21.800 --> 00:11:23.720]  我們會問
[00:11:23.720 --> 00:11:25.240]  為什麼
[00:11:25.240 --> 00:11:29.160]  我們不留我們心裏面相信
[00:11:29.160 --> 00:11:32.040]  好人就一定要有好報
[00:11:32.040 --> 00:11:34.200]  壞人就一定要有壞報
[00:11:34.200 --> 00:11:37.240]  但我們看看這個社會,我們看看歷史
[00:11:37.240 --> 00:11:40.600]  我們看看這個世界,往往不是這樣的
[00:11:40.600 --> 00:11:45.000]  我們往往發覺,好人是有惡報的
[00:11:45.000 --> 00:11:48.280]  惡人卻是有善報的
[00:11:48.280 --> 00:11:52.120]  我們不明白為什麼會是這樣
[00:11:52.120 --> 00:11:55.480]  幾年前,六年前,六七年前
[00:11:55.480 --> 00:11:57.960]  我姐姐
[00:11:57.960 --> 00:12:00.520]  發了電郵給我
[00:12:00.520 --> 00:12:02.120]  她說她有一個舊同學
[00:12:02.120 --> 00:12:06.200]  寄了個電郵給她,她不知道在哪裏看到我一篇文章
[00:12:06.200 --> 00:12:10.440]  是說我新抱生孩子的時候死
[00:12:10.440 --> 00:12:12.920]  於是她說我看到名字蘇詠蕊
[00:12:12.920 --> 00:12:16.440]  很少人知道蘇詠什麼,當然是跟你家裏有關係
[00:12:16.440 --> 00:12:18.360]  可能是你弟弟
[00:12:18.360 --> 00:12:20.200]  她又問我姐姐一個問題
[00:12:20.200 --> 00:12:22.920]  你弟弟是一個基督徒
[00:12:22.920 --> 00:12:24.600]  是相信神的
[00:12:24.600 --> 00:12:26.920]  也是做牧師的
[00:12:26.920 --> 00:12:32.040]  八萬個產婦當中,只有一個是因為這樣而死的
[00:12:32.040 --> 00:12:37.160]  為什麼上帝偏偏選中你弟弟
[00:12:37.160 --> 00:12:40.360]  什麼叫為什麼我們要信教
[00:12:40.360 --> 00:12:43.800]  就是因為想他保佑
[00:12:43.800 --> 00:12:46.280]  是因為想上帝保佑你
[00:12:46.280 --> 00:12:48.360]  你想在上帝面前蒙福
[00:12:48.360 --> 00:12:52.520]  如果這個上帝不但不會蒙福你,還降禍給你的時候
[00:12:52.520 --> 00:12:54.120]  為什麼會相信他
[00:12:54.120 --> 00:12:55.720]  然後她就跟我姐姐說
[00:12:55.720 --> 00:12:59.160]  為什麼我到今天為止都不是一個基督徒
[00:12:59.160 --> 00:13:02.600]  因為我覺得這個上帝沒理由
[00:13:02.600 --> 00:13:05.160]  任何一個人信教當然是想祝福
[00:13:05.160 --> 00:13:08.040]  想蒙福,想祈平安
[00:13:08.040 --> 00:13:09.720]  但信你這個上帝
[00:13:09.720 --> 00:13:12.440]  他是有這樣的災禍的時候
[00:13:12.440 --> 00:13:14.840]  我為什麼要信
[00:13:14.840 --> 00:13:17.720]  如果你和我是誠實
[00:13:17.720 --> 00:13:20.920]  無論你是信你是基督徒也好,不是基督徒也好
[00:13:20.920 --> 00:13:23.480]  你心底裏面一定會問這個問題
[00:13:23.480 --> 00:13:24.840]  為什麼
[00:13:24.840 --> 00:13:28.280]  尤其是我們看看跟這一百年的中國歷史的時候
[00:13:28.280 --> 00:13:31.560]  你會發覺到很多的故事
[00:13:31.560 --> 00:13:33.400]  很多真實的人物
[00:13:33.400 --> 00:13:35.320]  很多的好人
[00:13:35.320 --> 00:13:37.000]  都是這樣收場
[00:13:37.000 --> 00:13:38.840]  甚至在今天
[00:13:38.840 --> 00:13:41.560]  都一樣是這樣的情形
[00:13:41.560 --> 00:13:44.200]  所以所樂門望,他看你人生的問題
[00:13:44.200 --> 00:13:45.320]  他追求你人生
[00:13:45.320 --> 00:13:46.680]  他看這個世界
[00:13:46.680 --> 00:13:49.720]  他自然會問為什麼
[00:13:49.720 --> 00:13:52.600]  所以在這段聖經裏面他提出一個問題
[00:13:52.600 --> 00:13:55.880]  為什麼惡有善報,善有惡報
[00:13:55.880 --> 00:13:57.720]  這個好像一個謎
[00:13:57.720 --> 00:13:59.320]  我們就詳細來看一看
[00:13:59.320 --> 00:14:01.320]  所樂門望如何告訴你
[00:14:01.320 --> 00:14:03.320]  討論這個你和我
[00:14:03.320 --> 00:14:07.320]  都在纏繞著我們心裏面的一個問題
[00:14:07.320 --> 00:14:09.320]  上帝去了哪裏
[00:14:09.320 --> 00:14:11.320]  好像一個
[00:14:11.320 --> 00:14:13.320]  猶太人的拉比叫Kush
[00:14:13.320 --> 00:14:15.320]  他寫了一本書,書名叫
[00:14:15.320 --> 00:14:18.520]  為什麼好人
[00:14:18.520 --> 00:14:20.520]  是不得好報
[00:14:20.520 --> 00:14:22.520]  我們看看所樂門望怎麼說
[00:14:22.520 --> 00:14:24.520]  第八章第十至十三節
[00:14:24.520 --> 00:14:26.520]  他說我見惡人埋葬
[00:14:26.520 --> 00:14:28.520]  歸入墳墓
[00:14:28.520 --> 00:14:32.520]  有見恨正直的人離開聖地
[00:14:32.520 --> 00:14:34.520]  在城中被人忘記,這有時虛空
[00:14:34.520 --> 00:14:38.520]  因為斷定罪名的不立刻施刑
[00:14:38.520 --> 00:14:40.520]  所以世人滿心作惡
[00:14:40.520 --> 00:14:42.520]  罪人雖然作惡八次
[00:14:42.520 --> 00:14:44.520]  倒響長久的日子
[00:14:44.520 --> 00:14:46.520]  然而我準知道
[00:14:46.520 --> 00:14:50.520]  敬畏神的就是在他面前敬畏的人
[00:14:50.520 --> 00:14:52.520]  終究必得福樂
[00:14:52.520 --> 00:14:54.520]  惡人卻不得福樂
[00:14:54.520 --> 00:14:56.520]  也不得長久的日子
[00:14:56.520 --> 00:14:58.520]  則連日好仗映而
[00:14:58.520 --> 00:15:00.520]  因他不敬畏神
[00:15:00.520 --> 00:15:02.520]  首先我們看第一個謎
[00:15:02.520 --> 00:15:04.520]  我們心底裏的謎就是
[00:15:04.520 --> 00:15:06.520]  人生就是一個謎
[00:15:06.520 --> 00:15:08.520]  第一個謎就是為什麼
[00:15:08.520 --> 00:15:12.520]  惡人會得盆滿盆滿
[00:15:12.520 --> 00:15:14.520]  我們小時候都聽說
[00:15:14.520 --> 00:15:16.520]  忠忠直直,忠須克食
[00:15:16.520 --> 00:15:18.520]  爭一爭,又煎又炒
[00:15:18.520 --> 00:15:20.520]  這個就是我們心大裏面
[00:15:20.520 --> 00:15:22.520]  有一個很大的問題
[00:15:22.520 --> 00:15:24.520]  所諾門外第一個
[00:15:24.520 --> 00:15:26.520]  我見惡人埋葬歸入墳墓
[00:15:26.520 --> 00:15:28.520]  又見行正直事的離開
[00:15:28.520 --> 00:15:32.520]  聖地在城中被人忘記者也時香
[00:15:32.520 --> 00:15:34.520]  首先我們看看解經的問題
[00:15:34.520 --> 00:15:36.520]  因為照樣看來
[00:15:36.520 --> 00:15:38.520]  亂聖經不知所謂,不知道在說什麼
[00:15:38.520 --> 00:15:40.520]  第一句就是惡人死入墳墓
[00:15:40.520 --> 00:15:42.520]  第二句就是正直人離開
[00:15:42.520 --> 00:15:44.520]  聖城城中沒有人紀念
[00:15:44.520 --> 00:15:46.520]  一次就說說惡人的死亡
[00:15:46.520 --> 00:15:48.520]  另一個事就說正直人
[00:15:48.520 --> 00:15:50.520]  被人忘記
[00:15:50.520 --> 00:15:52.520]  究竟兩個人有什麼關係呢?
[00:15:52.520 --> 00:15:54.520]  一頭霧水
[00:15:54.520 --> 00:15:56.520]  這個就是翻譯的問題
[00:15:56.520 --> 00:15:58.520]  我們首先看看第一句
[00:15:58.520 --> 00:16:00.520]  惡人埋葬歸入墳墓
[00:16:00.520 --> 00:16:02.520]  惡人埋葬
[00:16:02.520 --> 00:16:04.520]  在希伯萊文這個埋葬這個字
[00:16:04.520 --> 00:16:06.520]  不只是說說
[00:16:06.520 --> 00:16:08.520]  死了葬在那裡
[00:16:08.520 --> 00:16:10.520]  你喜歡在哪
[00:16:10.520 --> 00:16:12.520]  葬在這個活輪
[00:16:12.520 --> 00:16:14.520]  葬在哪
[00:16:14.520 --> 00:16:16.520]  不是這個意思
[00:16:16.520 --> 00:16:18.520]  原來這個字
[00:16:18.520 --> 00:16:20.520]  希伯萊文是一個
[00:16:20.520 --> 00:16:22.520]  龍口的葬禮
[00:16:22.520 --> 00:16:24.520]  有些英文譯為
[00:16:24.520 --> 00:16:26.520]  proper burial
[00:16:26.520 --> 00:16:28.520]  口葬
[00:16:28.520 --> 00:16:30.520]  如果你不知道什麼是口葬
[00:16:30.520 --> 00:16:32.520]  你最近有沒有看到老布殊死的時候
[00:16:32.520 --> 00:16:34.520]  stake funeral
[00:16:34.520 --> 00:16:36.520]  國葬那種形式
[00:16:36.520 --> 00:16:38.520]  嘩,很多人
[00:16:38.520 --> 00:16:40.520]  很多人是尊崇他
[00:16:40.520 --> 00:16:42.520]  很多的
[00:16:42.520 --> 00:16:44.520]  無論民主黨、共和黨
[00:16:44.520 --> 00:16:46.520]  或者其他人都過去
[00:16:46.520 --> 00:16:48.520]  如果你想人讚你最好,你就死了
[00:16:48.520 --> 00:16:50.520]  你死的時候
[00:16:50.520 --> 00:16:52.520]  有時候罵你的人都會讚你
[00:16:52.520 --> 00:16:54.520]  我都說,每個人
[00:16:54.520 --> 00:16:56.520]  有時候罵老布殊罵得很厲害
[00:16:56.520 --> 00:16:58.520]  竟然可以這樣讚他
[00:16:58.520 --> 00:17:00.520]  因為他死了
[00:17:00.520 --> 00:17:02.520]  聽不到
[00:17:02.520 --> 00:17:04.520]  所以這段聖經
[00:17:04.520 --> 00:17:06.520]  是說口葬
[00:17:06.520 --> 00:17:08.520]  每個人
[00:17:08.520 --> 00:17:10.520]  讚口不絕
[00:17:10.520 --> 00:17:12.520]  嘩,真的很厲害
[00:17:12.520 --> 00:17:14.520]  不過
[00:17:14.520 --> 00:17:16.520]  這裡說到一個惡人
[00:17:16.520 --> 00:17:18.520]  不是說到總統
[00:17:18.520 --> 00:17:20.520]  一個惡人死的時候
[00:17:20.520 --> 00:17:22.520]  是被人尊崇
[00:17:22.520 --> 00:17:24.520]  記以口葬
[00:17:24.520 --> 00:17:26.520]  我看完聖經
[00:17:26.520 --> 00:17:28.520]  我自然就想起一幅圖畫
[00:17:28.520 --> 00:17:30.520]  很久以前
[00:17:30.520 --> 00:17:32.520]  發動第二次世界大戰
[00:17:32.520 --> 00:17:34.520]  攻陷中國的
[00:17:34.520 --> 00:17:36.520]  日王,日的天王
[00:17:36.520 --> 00:17:38.520]  他死的時候
[00:17:38.520 --> 00:17:40.520]  嘩,真的是口葬
[00:17:40.520 --> 00:17:42.520]  各國的元首嘩,在這裡
[00:17:42.520 --> 00:17:44.520]  說他是
[00:17:44.520 --> 00:17:46.520]  研究一些生物,很厲害的一個人
[00:17:46.520 --> 00:17:48.520]  有很多人就給他
[00:17:48.520 --> 00:17:50.520]  我突然間說
[00:17:50.520 --> 00:17:52.520]  這人忘記了什麼叫南京大屠殺
[00:17:52.520 --> 00:17:54.520]  這人忘記了
[00:17:54.520 --> 00:17:56.520]  多少多少的冤魂死在他手裡
[00:17:56.520 --> 00:17:58.520]  他們忘記了
[00:17:58.520 --> 00:18:00.520]  流了多少多少人的血在裡面
[00:18:00.520 --> 00:18:02.520]  有時候我們會忘記
[00:18:02.520 --> 00:18:04.520]  有時候我們會忘記
[00:18:04.520 --> 00:18:06.520]  就好像
[00:18:06.520 --> 00:18:08.520]  這段聖經外面所說
[00:18:08.520 --> 00:18:10.520]  惡人
[00:18:10.520 --> 00:18:12.520]  是得到口葬
[00:18:12.520 --> 00:18:14.520]  而那些被殺的
[00:18:14.520 --> 00:18:16.520]  在南京大屠殺被殺的
[00:18:16.520 --> 00:18:18.520]  隨便丟下去
[00:18:18.520 --> 00:18:20.520]  丟到坑裡
[00:18:20.520 --> 00:18:22.520]  蓋起來算數
[00:18:22.520 --> 00:18:24.520]  一個很大很大的對比
[00:18:24.520 --> 00:18:26.520]  在裡面
[00:18:26.520 --> 00:18:28.520]  這個就是所羅門王所說
[00:18:28.520 --> 00:18:30.520]  我見惡人埋葬
[00:18:30.520 --> 00:18:32.520]  歸入肥巫,就是這個意思
[00:18:32.520 --> 00:18:34.520]  重點是說到
[00:18:34.520 --> 00:18:36.520]  這班人死的時候
[00:18:36.520 --> 00:18:38.520]  記以口葬
[00:18:38.520 --> 00:18:40.520]  第二句,又見行正直事
[00:18:40.520 --> 00:18:42.520]  離開聖地
[00:18:42.520 --> 00:18:44.520]  這個就是翻譯上的誤導
[00:18:44.520 --> 00:18:46.520]  行正直事
[00:18:46.520 --> 00:18:48.520]  在原文
[00:18:48.520 --> 00:18:50.520]  其實就不是指正直事
[00:18:50.520 --> 00:18:52.520]  那個字是
[00:18:52.520 --> 00:18:54.520]  行者仰事
[00:18:54.520 --> 00:18:56.520]  如果你看英文聖經的翻譯
[00:18:56.520 --> 00:18:58.520]  doing such things
[00:18:58.520 --> 00:19:00.520]  第一句是說
[00:19:00.520 --> 00:19:02.520]  惡人
[00:19:02.520 --> 00:19:04.520]  惡人所做的一定是惡事
[00:19:04.520 --> 00:19:06.520]  所以這個說的是
[00:19:06.520 --> 00:19:08.520]  惡事的
[00:19:08.520 --> 00:19:10.520]  如果我讀一讀英文大家可能會明白
[00:19:10.520 --> 00:19:12.520]  then I saw the wicked
[00:19:12.520 --> 00:19:14.520]  buried
[00:19:14.520 --> 00:19:16.520]  those who used to come and go
[00:19:16.520 --> 00:19:18.520]  from the holy place
[00:19:18.520 --> 00:19:20.520]  and receive place in the city
[00:19:20.520 --> 00:19:22.520]  when they did this
[00:19:22.520 --> 00:19:24.520]  這個意思是什麼
[00:19:24.520 --> 00:19:26.520]  不是正直人,是那些
[00:19:26.520 --> 00:19:28.520]  惡人,這個剛剛翻譯的
[00:19:28.520 --> 00:19:30.520]  一個相反,是那些惡人
[00:19:30.520 --> 00:19:32.520]  出入在城
[00:19:32.520 --> 00:19:34.520]  又出又入,又出又入
[00:19:34.520 --> 00:19:36.520]  旁邊的人在歡呼讚他
[00:19:36.520 --> 00:19:38.520]  那些人就說
[00:19:38.520 --> 00:19:40.520]  好嘢好嘢,萬歲萬歲
[00:19:40.520 --> 00:19:42.520]  萬萬歲,很多人在讚他
[00:19:42.520 --> 00:19:44.520]  不是忘記
[00:19:44.520 --> 00:19:46.520]  忘記這個字
[00:19:46.520 --> 00:19:48.520]  在七十四卷翻譯成讚
[00:19:48.520 --> 00:19:50.520]  稱他
[00:19:50.520 --> 00:19:52.520]  所以如果你看NIV的時候
[00:19:52.520 --> 00:19:54.520]  翻譯是怎樣翻譯
[00:19:54.520 --> 00:19:56.520]  我見到這幫惡人,死的時候
[00:19:56.520 --> 00:19:58.520]  口狀,生的時候
[00:19:58.520 --> 00:20:00.520]  出出入入,帶房車
[00:20:00.520 --> 00:20:02.520]  人人都在
[00:20:02.520 --> 00:20:04.520]  讚他
[00:20:04.520 --> 00:20:06.520]  好嘢好嘢
[00:20:06.520 --> 00:20:08.520]  萬歲
[00:20:08.520 --> 00:20:10.520]  多麼威風
[00:20:10.520 --> 00:20:12.520]  所以我不明白
[00:20:12.520 --> 00:20:14.520]  為什麼這些惡人
[00:20:14.520 --> 00:20:16.520]  死的時候口狀,生的時候
[00:20:16.520 --> 00:20:18.520]  人人稱讚他
[00:20:18.520 --> 00:20:20.520]  好像完全
[00:20:20.520 --> 00:20:22.520]  黑白是非,完全沒有
[00:20:22.520 --> 00:20:24.520]  很大不分明
[00:20:24.520 --> 00:20:26.520]  你看看今天這個世界就是這樣
[00:20:26.520 --> 00:20:28.520]  很大不分
[00:20:28.520 --> 00:20:30.520]  是非不明
[00:20:30.520 --> 00:20:32.520]  究竟為什麼
[00:20:32.520 --> 00:20:36.520]  跟著所羅門王再提出
[00:20:36.520 --> 00:20:38.520]  第二個問題,更加尖銳的問題
[00:20:38.520 --> 00:20:40.520]  因為斷定罪名
[00:20:40.520 --> 00:20:42.520]  不立刻施刑
