
[00:00:00.000 --> 00:00:07.240]  一個基督徒如果要有成長的話
[00:05:40.000 --> 00:05:42.000]  他們都以為自己愛神
[00:05:42.000 --> 00:05:46.000]  他們都以為自己的心是向著神
[00:05:46.000 --> 00:05:49.000]  人心是很差
[00:05:49.000 --> 00:05:53.000]  一個人是會有藉口出來告訴自己
[00:05:53.000 --> 00:05:54.000]  我是很愛神的
[00:05:54.000 --> 00:05:55.000]  你看看我
[00:05:55.000 --> 00:05:59.000]  我每個星期都回教會敬拜神
[00:05:59.000 --> 00:06:01.000]  很容易就會有這些藉口
[00:06:01.000 --> 00:06:05.000]  耶利米斯17:9-10怎麼說
[00:06:05.000 --> 00:06:08.000]  他說人心比萬物都詭詐
[00:06:08.000 --> 00:06:10.000]  壞到極處
[00:06:10.000 --> 00:06:12.000]  誰能識透呢
[00:06:12.000 --> 00:06:15.000]  我耶和華是監察人心
[00:06:15.000 --> 00:06:17.000]  是驗人肺腑
[00:06:17.000 --> 00:06:19.000]  我要照著各人所行的
[00:06:19.000 --> 00:06:24.000]  和他的作事的結果來報應他
[00:06:24.000 --> 00:06:28.000]  我們自己不可能知道自己是怎樣
[00:06:28.000 --> 00:06:29.000]  人心詭詐
[00:06:29.000 --> 00:06:31.000]  我們很多時候會安慰自己
[00:06:31.000 --> 00:06:33.000]  認為自己已經很愛神
[00:06:33.000 --> 00:06:36.000]  以為自己的心真的歸向神
[00:06:36.000 --> 00:06:39.000]  所以神試驗我們
[00:06:39.000 --> 00:06:42.000]  由我們怎麼回應神的試驗
[00:06:42.000 --> 00:06:44.000]  就能夠讓我們見到
[00:06:44.000 --> 00:06:47.000]  我們到底是一個怎樣的人
[00:06:47.000 --> 00:06:51.000]  尤其是這些試驗在日常生活當中
[00:06:51.000 --> 00:06:53.000]  就更加一針見血
[00:06:53.000 --> 00:06:57.000]  我們見到神試驗第一代的以色列人
[00:06:57.000 --> 00:06:59.000]  是什麼情形下試驗他們
[00:06:59.000 --> 00:07:01.000]  日常的生活
[00:07:01.000 --> 00:07:03.000]  有沒有水喝
[00:07:03.000 --> 00:07:04.000]  有沒有東西吃
[00:07:04.000 --> 00:07:05.000]  當沒有水喝
[00:07:05.000 --> 00:07:06.000]  沒有東西吃的時候
[00:07:06.000 --> 00:07:08.000]  那群以色列人就怎麼樣
[00:07:08.000 --> 00:07:10.000]  他們就埋怨
[00:07:10.000 --> 00:07:12.000]  他們就奄奄一息
[00:07:12.000 --> 00:07:15.000]  有人可能會說
[00:07:15.000 --> 00:07:16.000]  我不會的
[00:07:16.000 --> 00:07:18.000]  到神試驗我
[00:07:18.000 --> 00:07:21.000]  我就會走在他的旨意當中
[00:07:21.000 --> 00:07:25.000]  神沒有試驗你
[00:07:25.000 --> 00:07:26.000]  你風平浪靜
[00:07:26.000 --> 00:07:29.000]  你都沒有走在神的旨意當中
[00:07:29.000 --> 00:07:31.000]  所以神試驗你的時候
[00:07:31.000 --> 00:07:34.000]  你說你會走在神的旨意當中
[00:07:34.000 --> 00:07:36.000]  簡直是在說大話
[00:07:36.000 --> 00:07:38.000]  有人可能會說
[00:07:38.000 --> 00:07:40.000]  為什麼神會這麼差
[00:07:40.000 --> 00:07:42.000]  來試驗人
[00:07:42.000 --> 00:07:44.000]  好像在作弄你
[00:07:44.000 --> 00:07:46.000]  裝個彈弓來作弄你
[00:07:46.000 --> 00:07:49.000]  其實神試驗人不是作弄我們
[00:07:49.000 --> 00:07:52.000]  神試驗我們是想我們成功
[00:07:52.000 --> 00:07:54.000]  但是撒旦試探我們
[00:07:54.000 --> 00:07:56.000]  是想我們失敗
[00:07:56.000 --> 00:07:57.000]  你有沒有見到
[00:07:57.000 --> 00:07:59.000]  神不是試探我們
[00:07:59.000 --> 00:08:02.000]  聖經說神是不會試探任何人
[00:08:02.000 --> 00:08:03.000]  神是試驗我們
[00:08:03.000 --> 00:08:05.000]  想我們成功
[00:08:05.000 --> 00:08:07.000]  撒旦就是試探我們
[00:08:07.000 --> 00:08:09.000]  他是想我們失敗
[00:08:09.000 --> 00:08:11.000]  所以有很大的區別
[00:08:11.000 --> 00:08:13.000]  又有人可能會說我
[00:08:13.000 --> 00:08:17.000]  Sidney你又為神說話
[00:08:17.000 --> 00:08:19.000]  聖經究竟哪一節的經文告訴你
[00:08:19.000 --> 00:08:21.000]  神是想你成功
[00:08:21.000 --> 00:08:23.000]  聖經哪一節的經文告訴我們
[00:08:23.000 --> 00:08:25.000]  撒旦是想我們失敗
[00:08:25.000 --> 00:08:28.000]  在這裡約伯書二章三節
[00:08:28.000 --> 00:08:29.000]  經文怎麼說
[00:08:29.000 --> 00:08:32.000]  耶和華向撒旦說
[00:08:32.000 --> 00:08:35.000]  你曾用心察看我的僕人
[00:08:35.000 --> 00:08:36.000]  約伯沒有
[00:08:36.000 --> 00:08:39.000]  地上再沒有人像他完全正直
[00:08:39.000 --> 00:08:40.000]  敬畏神
[00:08:40.000 --> 00:08:41.000]  遠離惡事
[00:08:41.000 --> 00:08:44.000]  你需激動我攻擊他
[00:08:44.000 --> 00:08:45.000]  無故毀滅他
[00:08:45.000 --> 00:08:48.000]  他仍然持守他的純正
[00:08:48.000 --> 00:08:51.000]  神說你有沒有看到我的僕人約伯
[00:08:51.000 --> 00:08:53.000]  你有沒有看到他多敬畏神
[00:08:53.000 --> 00:08:54.000]  多正直
[00:08:54.000 --> 00:08:58.000]  你雖然叫我去攻擊他
[00:08:58.000 --> 00:09:01.000]  但他仍然持守他的純正
[00:09:01.000 --> 00:09:03.000]  神說我看好約伯
[00:09:03.000 --> 00:09:06.000]  我知道他是一個忠心的僕人
[00:09:06.000 --> 00:09:08.000]  撒旦呢
[00:09:08.000 --> 00:09:09.000]  如果你繼續讀下去
[00:09:09.000 --> 00:09:12.000]  在約伯書里
[00:09:12.000 --> 00:09:14.000]  你會看到撒旦說
[00:09:14.000 --> 00:09:16.000]  約伯為什麼這麼喜歡你
[00:09:16.000 --> 00:09:18.000]  神為什麼這麼敬畏你
[00:09:18.000 --> 00:09:19.000]  因為你對他好
[00:09:19.000 --> 00:09:22.000]  你試一下將他所有的東西都拿走
[00:09:22.000 --> 00:09:25.000]  他一定會救助你
[00:09:25.000 --> 00:09:28.000]  這就是撒旦和神不同的地方
[00:09:28.000 --> 00:09:30.000]  神是想我們得勝
[00:09:30.000 --> 00:09:32.000]  神是想我們成功
[00:09:32.000 --> 00:09:34.000]  撒旦是想我們失敗
[00:09:34.000 --> 00:09:36.000]  所以每一個試驗
[00:09:36.000 --> 00:09:38.000]  每一個試探
[00:09:38.000 --> 00:09:40.000]  都有兩個可能性
[00:09:40.000 --> 00:09:43.000]  一個可能性就是你勝過試探
[00:09:43.000 --> 00:09:45.000]  或者勝過試驗
[00:09:45.000 --> 00:09:47.000]  你是榮耀神
[00:09:47.000 --> 00:09:48.000]  你是得到成長
[00:09:48.000 --> 00:09:50.000]  另外一個可能性
[00:09:50.000 --> 00:09:53.000]  就是你中了撒旦的詭計
[00:09:53.000 --> 00:09:55.000]  你中了撒旦的圈套
[00:09:55.000 --> 00:09:57.000]  而你失敗了
[00:09:57.000 --> 00:09:59.000]  你是被他試探到
[00:09:59.000 --> 00:10:01.000]  不同的地方在哪裡
[00:10:01.000 --> 00:10:05.000]  不同的地方就是一個成功勝過試驗的人
[00:10:05.000 --> 00:10:07.000]  他是靠著神的能力
[00:10:07.000 --> 00:10:09.000]  靠著神的力量
[00:10:09.000 --> 00:10:12.000]  而一個失敗的人是靠自己
[00:10:12.000 --> 00:10:16.000]  所以每一個試驗來到的時候
[00:10:16.000 --> 00:10:18.000]  都讓我們有機會學習
[00:10:18.000 --> 00:10:20.000]  來到是倚靠神
[00:10:20.000 --> 00:10:23.000]  剛才我們看到《新命紀》八章十二節
[00:10:23.000 --> 00:10:25.000]  「恐怕你吃得飽足
[00:10:25.000 --> 00:10:29.000]  你就心高氣傲忘記耶和華你的神」
[00:10:29.000 --> 00:10:32.000]  每一個人當我們是飽足
[00:10:32.000 --> 00:10:34.000]  當我們是富有的時候
[00:10:34.000 --> 00:10:36.000]  就真的很容易忘記神
[00:10:36.000 --> 00:10:39.000]  我們以為每一件事都是靠自己的能力
[00:10:39.000 --> 00:10:41.000]  就好像《新命紀》八章十七節
[00:10:41.000 --> 00:10:44.000]  經文說「恐怕你心裡說
[00:10:44.000 --> 00:10:46.000]  這貨財是我力量
[00:10:46.000 --> 00:10:48.000]  是我能力得來的」
[00:10:48.000 --> 00:10:50.000]  是靠我自己得來的
[00:10:50.000 --> 00:10:54.000]  但也好像在《針研》第三十篇
[00:10:54.000 --> 00:10:56.000]  第八至九節
[00:10:56.000 --> 00:10:59.000]  我們知道針研是所羅門王所寫的
[00:10:59.000 --> 00:11:01.000]  所羅門王這麼富有的人
[00:11:01.000 --> 00:11:03.000]  他寫什麼呢?
[00:11:03.000 --> 00:11:05.000]  他說「求神求你使我
[00:11:05.000 --> 00:11:08.000]  使虛假和謊言遠離我
[00:11:08.000 --> 00:11:11.000]  使我也不貧窮也不富足
[00:11:11.000 --> 00:11:13.000]  次級我衰用的飲食
[00:11:13.000 --> 00:11:16.000]  恐怕我飽足不認識你說
[00:11:16.000 --> 00:11:18.000]  耶和華是誰呢?
[00:11:18.000 --> 00:11:21.000]  恐怕我貧窮就偷纏
[00:11:21.000 --> 00:11:23.000]  以至纏著我神的命」
[00:11:23.000 --> 00:11:25.000]  所羅門王說
[00:11:25.000 --> 00:11:28.000]  「你讓我次級我衰用的飲食」
[00:11:28.000 --> 00:11:30.000]  剛才我們讀《主土文》
[00:11:30.000 --> 00:11:32.000]  經文說什麼呢?
[00:11:32.000 --> 00:11:34.000]  「我們日用的飲食
[00:11:34.000 --> 00:11:36.000]  今日次級我們」
[00:11:36.000 --> 00:11:39.000]  原來《主土文》裡面教我們所求的
[00:11:39.000 --> 00:11:41.000]  不是大富大貴
[00:11:41.000 --> 00:11:43.000]  《主土文》教我們所求的
[00:11:43.000 --> 00:11:46.000]  是日用的飲食次級我們
[00:11:46.000 --> 00:11:48.000]  就好像所羅門王所說
[00:11:48.000 --> 00:11:50.000]  所羅門王說
[00:11:50.000 --> 00:11:52.000]  「我太富貴的時候
[00:11:52.000 --> 00:11:55.000]  我就會忘記了神
[00:11:55.000 --> 00:11:57.000]  神是誰?神是誰?
[00:11:57.000 --> 00:11:59.000]  我不認得神
[00:11:59.000 --> 00:12:01.000]  但是當我太貧窮
[00:12:01.000 --> 00:12:03.000]  我就可能去偷纏
[00:12:03.000 --> 00:12:05.000]  當我偷纏的時候
[00:12:05.000 --> 00:12:07.000]  我就會涉足神的命」
[00:12:07.000 --> 00:12:09.000]  我以前也和大家說過
[00:12:09.000 --> 00:12:11.000]  在十誡當中的第三誡
[00:12:11.000 --> 00:12:13.000]  不可罔清神的命
[00:12:13.000 --> 00:12:15.000]  是多於我們將神的名
[00:12:15.000 --> 00:12:17.000]  掛在我們的嘴邊
[00:12:17.000 --> 00:12:19.000]  來罔清祂
[00:12:19.000 --> 00:12:21.000]  我們可以用我們的行為
[00:12:21.000 --> 00:12:23.000]  來涉足神的命
[00:12:23.000 --> 00:12:25.000]  這就是所羅門王所說的
[00:12:25.000 --> 00:12:27.000]  當我偷纏的時候
[00:12:27.000 --> 00:12:29.000]  我就涉足了神的命
[00:12:29.000 --> 00:12:34.000]  當我們每個人重視我們的財物
[00:12:34.000 --> 00:12:36.000]  多於重視神的時候
[00:12:36.000 --> 00:12:38.000]  我們的財物就變成了
[00:12:38.000 --> 00:12:40.000]  我們的偶像
[00:12:40.000 --> 00:12:44.000]  這是一個三部曲
[00:12:44.000 --> 00:12:46.000]  多數是怎樣的呢?
[00:12:46.000 --> 00:12:50.000]  首先我們是很富足
[00:12:50.000 --> 00:12:52.000]  接著慢慢慢慢就變成了
[00:12:52.000 --> 00:12:54.000]  這些富足的東西
[00:12:54.000 --> 00:12:56.000]  這些財物
[00:12:56.000 --> 00:12:58.000]  就變成了我們的偶像
[00:12:58.000 --> 00:13:00.000]  接著我們就離開神
[00:13:00.000 --> 00:13:02.000]  三部
[00:13:02.000 --> 00:13:04.000]  偶像
[00:13:04.000 --> 00:13:06.000]  離棄神
[00:13:06.000 --> 00:13:08.000]  這三部曲
[00:13:08.000 --> 00:13:10.000]  不只是摩西的時候才有
[00:13:10.000 --> 00:13:12.000]  這三部曲
[00:13:12.000 --> 00:13:14.000]  在我們現在不同的教會
[00:13:14.000 --> 00:13:16.000]  在不同的家庭
[00:13:16.000 --> 00:13:18.000]  在不同的人的心裡都是一樣
[00:13:18.000 --> 00:13:20.000]  富有
[00:13:20.000 --> 00:13:22.000]  可以形成我們離棄神
[00:13:22.000 --> 00:13:26.000]  有人說
[00:13:26.000 --> 00:13:28.000]  不是,我很富有很富足
[00:13:28.000 --> 00:13:30.000]  但我仍然歸向神
[00:13:30.000 --> 00:13:32.000]  我仍然忘記神
[00:13:32.000 --> 00:13:34.000]  聖經有一個很容易的測試
[00:13:34.000 --> 00:13:36.000]  聖經說什麼?
[00:13:36.000 --> 00:13:38.000]  你的錢財在哪裡
[00:13:38.000 --> 00:13:40.000]  你的心就在哪裡
[00:13:40.000 --> 00:13:42.000]  不要說我們沒有忘記神
[00:13:42.000 --> 00:13:44.000]  我們的心
[00:13:44.000 --> 00:13:46.000]  我們的心是歸向神
[00:13:46.000 --> 00:13:48.000]  看看我們的錢財
[00:13:48.000 --> 00:13:50.000]  放在哪裡就知道我們的心在哪裡
[00:13:50.000 --> 00:13:52.000]  我一生人
[00:13:52.000 --> 00:13:54.000]  不是風平浪靜
[00:13:54.000 --> 00:13:56.000]  我一生人很多時候
[00:13:56.000 --> 00:13:58.000]  都有風風雨雨
[00:13:58.000 --> 00:14:00.000]  我感謝神
[00:14:00.000 --> 00:14:02.000]  就是因為風風雨雨
[00:14:02.000 --> 00:14:04.000]  以至幫助我
[00:14:04.000 --> 00:14:06.000]  是不會離棄神
[00:14:06.000 --> 00:14:08.000]  幫助我永遠都是依靠神
[00:14:08.000 --> 00:14:10.000]  來度過每一天
[00:14:10.000 --> 00:14:12.000]  我們看到
[00:14:12.000 --> 00:14:14.000]  在這裡放東西
[00:14:14.000 --> 00:14:16.000]  神給以色列人
[00:14:16.000 --> 00:14:18.000]  有瑪拿
[00:14:18.000 --> 00:14:20.000]  這件事也有說到在今天的經文里
[00:14:20.000 --> 00:14:22.000]  瑪拿
[00:14:22.000 --> 00:14:24.000]  其實就是最好
[00:14:24.000 --> 00:14:26.000]  訓練以色列人
[00:14:26.000 --> 00:14:28.000]  信靠神
[00:14:28.000 --> 00:14:30.000]  最好的東西
[00:14:30.000 --> 00:14:32.000]  就像剛才所羅門王所說
[00:14:32.000 --> 00:14:34.000]  瑪拿不會令你很富足
[00:14:34.000 --> 00:14:36.000]  瑪拿也不會令你很貧窮
[00:14:36.000 --> 00:14:38.000]  為什麼不會令你很富足?
[00:14:38.000 --> 00:14:40.000]  你不可以說
[00:14:40.000 --> 00:14:42.000]  讓我收集多些瑪拿
[00:14:42.000 --> 00:14:44.000]  每天都有的
[00:14:44.000 --> 00:14:46.000]  瑪拿
[00:14:46.000 --> 00:14:48.000]  但你不可以說
[00:14:48.000 --> 00:14:50.000]  讓我今天收集多些
[00:14:50.000 --> 00:14:52.000]  今次那幾天我就不需要依靠神
[00:14:52.000 --> 00:14:54.000]  不行的
[00:14:54.000 --> 00:14:56.000]  你留到第二天會變壞
[00:14:56.000 --> 00:14:58.000]  會變臭
[00:14:58.000 --> 00:15:00.000]  所以你不能將瑪拿收集
[00:15:00.000 --> 00:15:02.000]  有幾天不依靠神
[00:15:02.000 --> 00:15:04.000]  做不到
[00:15:04.000 --> 00:15:06.000]  你不會富足
[00:15:06.000 --> 00:15:08.000]  但你也不會貧窮
[00:15:08.000 --> 00:15:10.000]  因為每天都有瑪拿降落
[00:15:10.000 --> 00:15:12.000]  除了安息日
[00:15:12.000 --> 00:15:14.000]  你都能夠收集到瑪拿來吃
[00:15:14.000 --> 00:15:16.000]  就是你每天的需要
[00:15:16.000 --> 00:15:18.000]  今天的經文很有趣
[00:15:18.000 --> 00:15:20.000]  第八章
[00:15:20.000 --> 00:15:22.000]  其實整個第八章都是一個首尾的結構
[00:15:22.000 --> 00:15:24.000]  首尾的結構就是
[00:15:24.000 --> 00:15:26.000]  一頭一尾有連帶關係
[00:15:26.000 --> 00:15:28.000]  中間又有一頭一尾
[00:15:28.000 --> 00:15:30.000]  是連帶關係
[00:15:30.000 --> 00:15:32.000]  而最重要的經文在中間
[00:15:32.000 --> 00:15:34.000]  我們看到
[00:15:34.000 --> 00:15:36.000]  一頭一尾是說緊守遵行
[00:15:36.000 --> 00:15:38.000]  一切神的誡命
[00:15:38.000 --> 00:15:40.000]  得以存活
[00:15:40.000 --> 00:15:42.000]  但是去到十九節
[00:15:42.000 --> 00:15:44.000]  和二十節
[00:15:44.000 --> 00:15:46.000]  去到八章的尾
[00:15:46.000 --> 00:15:48.000]  忘記耶和華
[00:15:48.000 --> 00:15:50.000]  隨從別神就滅亡
[00:15:50.000 --> 00:15:52.000]  一頭一尾是有連帶關係
[00:15:52.000 --> 00:15:54.000]  接著八章二到五節
[00:15:54.000 --> 00:15:56.000]  是說到曠野的生活
[00:15:56.000 --> 00:15:58.000]  八章十五到十八節
[00:15:58.000 --> 00:16:00.000]  又是說曠野的生活
[00:16:00.000 --> 00:16:02.000]  又是一頭一尾
[00:16:02.000 --> 00:16:04.000]  而最重要的經文在中間
[00:16:04.000 --> 00:16:06.000]  八章六到十四節
[00:16:06.000 --> 00:16:08.000]  是說他們進入迦南地
[00:16:08.000 --> 00:16:10.000]  這個整個結構是告訴我們
[00:16:10.000 --> 00:16:12.000]  神要以色列人
[00:16:12.000 --> 00:16:14.000]  依靠祂守祂的律例天章
[00:16:14.000 --> 00:16:16.000]  一路帶領他們
[00:16:16.000 --> 00:16:18.000]  是由曠野到
[00:16:18.000 --> 00:16:20.000]  進入迦南地
[00:16:20.000 --> 00:16:22.000]  進入
[00:16:22.000 --> 00:16:24.000]  由安罕無水之地
[00:16:24.000 --> 00:16:26.000]  進入金泉美地
[00:16:26.000 --> 00:16:28.000]  有一件很有趣的事情
[00:16:28.000 --> 00:16:30.000]  就是
[00:16:30.000 --> 00:16:32.000]  如果你留意到
[00:16:32.000 --> 00:16:34.000]  曠野裡面的生活
[00:16:34.000 --> 00:16:36.000]  每一件事
[00:16:36.000 --> 00:16:38.000]  都和耶穌基督有連帶關係
[00:16:38.000 --> 00:16:40.000]  你說是舊約來的
[00:16:40.000 --> 00:16:42.000]  怎麼會耶穌基督在舊約出現呢?
[00:16:42.000 --> 00:16:44.000]  所以
[00:16:44.000 --> 00:16:46.000]  在這一節
[00:16:46.000 --> 00:16:48.000]  如果大家留意經文的話
[00:16:48.000 --> 00:16:50.000]  剛才說的瑪拿是他們的食物
[00:16:50.000 --> 00:16:52.000]  耶穌基督在約翰福音第六章
[00:16:52.000 --> 00:16:54.000]  和以色列人的領袖辯論
[00:16:54.000 --> 00:16:56.000]  他和以色列人說
[00:16:56.000 --> 00:16:58.000]  你們的祖先
[00:16:58.000 --> 00:17:00.000]  吃了瑪拿
[00:17:00.000 --> 00:17:02.000]  去了哪裡?
[00:17:02.000 --> 00:17:04.000]  死了
[00:17:04.000 --> 00:17:06.000]  你們所需要的物質不是食物
[00:17:06.000 --> 00:17:08.000]  你們所需要的是我
[00:17:08.000 --> 00:17:10.000]  我就是生命的糧
[00:17:10.000 --> 00:17:12.000]  我就是生命的糧
[00:17:12.000 --> 00:17:14.000]  我就是生命的糧
[00:17:14.000 --> 00:17:16.000]  我就是生命的糧
[00:17:16.000 --> 00:17:18.000]  你到我這裡來
[00:17:18.000 --> 00:17:20.000]  必定不餓
