
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 主佑平安
[00:03:34.000 --> 00:03:40.000]  今天我想和大家分享的第五個焦點
[00:03:40.000 --> 00:03:45.000]  就是基督教宣道會 沙田堂
[00:03:45.000 --> 00:03:51.000]  沙田堂有母會
[00:03:51.000 --> 00:03:55.000]  我們的母會是希伯倫堂
[00:03:55.000 --> 00:03:59.000]  但原來希伯倫堂的故事歷史
[00:03:59.000 --> 00:04:04.000]  可以追溯到100年前
[00:04:04.000 --> 00:04:11.000]  一個美國家庭將他們20歲的小女兒
[00:04:11.000 --> 00:04:22.000]  送到中國 當時是1913年
[00:04:22.000 --> 00:04:28.000]  來到西朝官山
[00:04:28.000 --> 00:04:34.000]  我們今天集會在四邑廣東珠江
[00:04:34.000 --> 00:04:40.000]  燃亮起祝福你和我
[00:04:40.000 --> 00:04:48.000]  也是出人意表的一個世紀傳奇
[00:04:48.000 --> 00:05:01.000]  從何義師教士來到中國一生奉獻傳道
[00:05:01.000 --> 00:05:04.000]  我稱她為婆婆
[00:05:04.000 --> 00:05:07.000]  因為我父親是孤兒
[00:05:07.000 --> 00:05:11.000]  九歲的時候父母都離開
[00:05:11.000 --> 00:05:15.000]  感謝主我父親的外祖母
[00:05:15.000 --> 00:05:18.000]  我完全沒有見過
[00:05:18.000 --> 00:05:21.000]  當時就送了我父親
[00:05:21.000 --> 00:05:26.000]  到何教士所開的純光園
[00:05:26.000 --> 00:05:29.000]  這個孤兒院養大他
[00:05:29.000 --> 00:05:33.000]  直到奉獻讀神學
[00:05:33.000 --> 00:05:39.000]  希伯倫堂開始在香港九龍東方街
[00:05:39.000 --> 00:05:45.000]  還可以見到文藝書室門市部青年會對面
[00:05:45.000 --> 00:05:53.000]  何義師教士1892至1984年
[00:05:53.000 --> 00:05:57.000]  她的英文名字你大概可以認得到
[00:05:57.000 --> 00:06:02.000]  其實譯音就會譯成希治閣
[00:06:02.000 --> 00:06:06.000]  很出名的導演Hitchcock
[00:06:06.000 --> 00:06:14.000]  因為來到中國所以用中國的口音方言去翻譯
[00:06:14.000 --> 00:06:19.000]  Hitchcock 何義師
[00:06:19.000 --> 00:06:25.000]  這個當然是懂中文的人幫她改的中文名
[00:06:25.000 --> 00:06:33.000]  不過在當時教會也習慣她是排行第二細女
[00:06:33.000 --> 00:06:36.000]  所以大家就叫她何義姑
[00:06:36.000 --> 00:06:39.000]  來到香港我們不流行的了
[00:06:39.000 --> 00:06:42.000]  我們就叫她何教士
[00:06:42.000 --> 00:06:47.000]  想跟大家先去數目
[00:06:47.000 --> 00:06:52.000]  2018年秋天應該是11月
[00:06:52.000 --> 00:06:55.000]  我有機會去到美國洛杉磯
[00:06:55.000 --> 00:07:00.000]  一方面是開忠臣的美國董事會
[00:07:00.000 --> 00:07:05.000]  一方面是在洛杉磯的陪寧會講道
[00:07:05.000 --> 00:07:09.000]  兩個週末中間有幾天
[00:07:09.000 --> 00:07:13.000]  星期一到星期三可以休息
[00:07:13.000 --> 00:07:21.000]  我就上網原來美國的墳墓墓園
[00:07:21.000 --> 00:07:28.000]  在網上有很清楚詳細的紀錄
[00:07:28.000 --> 00:07:33.000]  所以我把何教士的英文名打進去
[00:07:33.000 --> 00:07:36.000]  他就給了我地圖
[00:07:36.000 --> 00:07:47.000]  在洛杉磯的西北Central Barbara的墓地
[00:07:47.000 --> 00:07:52.000]  那個地點像Google一樣
[00:07:52.000 --> 00:08:00.000]  我就拿著去找到何教士所葬的地方
[00:08:00.000 --> 00:08:03.000]  就是這麼簡單的一個石碑
[00:08:03.000 --> 00:08:05.000]  在草地上
[00:08:05.000 --> 00:08:10.000]  如果沒有網上的資料地圖
[00:08:10.000 --> 00:08:13.000]  就真的很難找到
[00:08:13.000 --> 00:08:15.000]  中間的名字是誰的?
[00:08:15.000 --> 00:08:18.000]  Middle name不是我們香港人習慣的
[00:08:18.000 --> 00:08:22.000]  這個是他媽媽的名字
[00:08:22.000 --> 00:08:25.000]  這是他的墓碑
[00:08:25.000 --> 00:08:27.000]  往向其中一邊
[00:08:27.000 --> 00:08:31.000]  有些是可以立石容易點認
[00:08:31.000 --> 00:08:35.000]  但如果也可以在草地上
[00:08:35.000 --> 00:08:38.000]  就是一個石碑
[00:08:38.000 --> 00:08:41.000]  在馬路邊
[00:08:41.000 --> 00:08:45.000]  第一個就是我們租的車
[00:08:45.000 --> 00:08:50.000]  停在那裡下車就能看到
[00:08:50.000 --> 00:08:53.000]  如果看遠一點
[00:08:53.000 --> 00:08:55.000]  就像金字塔一樣
[00:08:55.000 --> 00:09:00.000]  可以買多附近的地方
[00:09:00.000 --> 00:09:02.000]  再建大一點的也可以
[00:09:02.000 --> 00:09:09.000]  這是很典型的加州樹木的情況
[00:09:09.000 --> 00:09:12.000]  如果再看遠一點
[00:09:12.000 --> 00:09:16.000]  其實在海邊很美的風光
[00:09:16.000 --> 00:09:20.000]  向北望就是Central Barbera
[00:09:20.000 --> 00:09:29.000]  我稱它為大洛杉磯邊緣的富貴區
[00:09:29.000 --> 00:09:31.000]  像九龍塘一樣
[00:09:31.000 --> 00:09:34.000]  是一個很安寧
[00:09:34.000 --> 00:09:40.000]  但相當出名的地點
[00:09:40.000 --> 00:09:44.000]  就是加利福尼亞州州立大學
[00:09:44.000 --> 00:09:46.000]  在那裡也有校園
[00:09:46.000 --> 00:09:49.000]  如果望向另一邊
[00:09:49.000 --> 00:09:55.000]  大海向西太平洋的彼岸
[00:09:55.000 --> 00:09:58.000]  就是中國了
[00:09:58.000 --> 00:10:01.000]  我們去到墓園
[00:10:01.000 --> 00:10:07.000]  當然也很想去找何教士的家
[00:10:07.000 --> 00:10:13.000]  被我們找到原來他的家是一條街
[00:10:13.000 --> 00:10:17.000]  所以街名是用他們的姓
[00:10:17.000 --> 00:10:19.000]  Hitchcock Way
[00:10:19.000 --> 00:10:23.000]  上面同樣是十字路口
[00:10:23.000 --> 00:10:27.000]  Hitchcock Ranch
[00:10:27.000 --> 00:10:31.000]  寫明是私家路
[00:10:31.000 --> 00:10:34.000]  我記得何教士多次提過
[00:10:34.000 --> 00:10:37.000]  他家裡有一個果園
[00:10:37.000 --> 00:10:39.000]  我當時以為是後花園
[00:10:39.000 --> 00:10:40.000]  種幾棵蘋果樹
[00:10:40.000 --> 00:10:41.000]  不是呀
[00:10:41.000 --> 00:10:42.000]  Ranch
[00:10:42.000 --> 00:10:44.000]  你知道是甚麼意思嗎
[00:10:44.000 --> 00:10:46.000]  可以養馬
[00:10:46.000 --> 00:10:50.000]  可以有很大的果園請工人來收
[00:10:50.000 --> 00:10:56.000]  其實是一個很富有的家庭
[00:10:56.000 --> 00:10:58.000]  我們再看下去
[00:10:58.000 --> 00:11:00.000]  這條是他的私家路
[00:11:00.000 --> 00:11:03.000]  走進去就已經變成一個住宅區
[00:11:03.000 --> 00:11:07.000]  所以我們只能去到大閘門口
[00:11:07.000 --> 00:11:10.000]  就不能再進去了
[00:11:10.000 --> 00:11:14.000]  仍然是用Hitchcock Ranch
[00:11:14.000 --> 00:11:18.000]  HR作為標記
[00:11:18.000 --> 00:11:20.000]  不能進去看
[00:11:20.000 --> 00:11:26.000]  不過我們也看到這幅Postcard
[00:11:26.000 --> 00:11:28.000]  不是我們找的
[00:11:28.000 --> 00:11:34.000]  是希伯倫堂出版何教士的自傳
[00:11:34.000 --> 00:11:36.000]  找到的
[00:11:36.000 --> 00:11:39.000]  但當時我們翻譯他的自傳時
[00:11:39.000 --> 00:11:42.000]  我們看不到這幅相
[00:11:42.000 --> 00:11:44.000]  如果你眼力好
[00:11:44.000 --> 00:11:48.000]  你會看到上面介紹這一座建築物
[00:11:48.000 --> 00:11:52.000]  是Hitchcock Dry Goods
[00:11:52.000 --> 00:11:56.000]  在二樓的部分
[00:11:56.000 --> 00:12:00.000]  頂樓是Hitchcock Building
[00:12:00.000 --> 00:12:02.000]  Dry Goods
[00:12:02.000 --> 00:12:04.000]  乾貨
[00:12:04.000 --> 00:12:08.000]  用中文翻譯是錯的
[00:12:08.000 --> 00:12:12.000]  因為香港的乾貨店是賣海味的
[00:12:12.000 --> 00:12:16.000]  它不是Wet Market
[00:12:16.000 --> 00:12:22.000]  不是湯魚賣菜的店
[00:12:22.000 --> 00:12:31.000]  是永安公司的百貨公司
[00:12:31.000 --> 00:12:34.000]  櫥窗是時裝
[00:12:34.000 --> 00:12:39.000]  這是何教士的父母所經營的
[00:12:39.000 --> 00:12:41.000]  除了果園
[00:12:41.000 --> 00:12:46.000]  除了莊園之外
[00:12:46.000 --> 00:12:55.000]  還有在Central Barbera市中心的商業的生意
[00:12:55.000 --> 00:13:06.000]  這是我們去到所見到的一個很深刻的印象
[00:13:06.000 --> 00:13:10.000]  所以何教士退休之後
[00:13:10.000 --> 00:13:16.000]  他回到家中寫了這本自傳自傳書
[00:13:16.000 --> 00:13:20.000]  這本自傳書特別之處
[00:13:20.000 --> 00:13:22.000]  它不是一本回憶錄
[00:13:22.000 --> 00:13:24.000]  很多人退休了
[00:13:24.000 --> 00:13:26.000]  回想起來
[00:13:26.000 --> 00:13:30.000]  記憶很多時候是不準確的
[00:13:30.000 --> 00:13:33.000]  回想起以前的事
[00:13:33.000 --> 00:13:37.000]  都發覺有些東西是美化了
[00:13:37.000 --> 00:13:41.000]  有些東西是故意選擇性地忘記了
[00:13:41.000 --> 00:13:43.000]  這是很正常的
[00:13:43.000 --> 00:13:47.000]  何教士有一個很好的回憶的時候
[00:13:47.000 --> 00:13:52.000]  他的discipline 他的習慣
[00:13:52.000 --> 00:13:59.000]  就是他每個星期寫一封信回家給他媽媽
[00:13:59.000 --> 00:14:07.000]  而他媽媽也將他的小女兒每個星期寫的家書
[00:14:07.000 --> 00:14:09.000]  傳起
[00:14:09.000 --> 00:14:13.000]  檔案一封都沒有遺失
[00:14:13.000 --> 00:14:15.000]  做生意嘛
[00:14:15.000 --> 00:14:17.000]  你要報稅嘛
[00:14:17.000 --> 00:14:19.000]  很清楚的
[00:14:19.000 --> 00:14:25.000]  所以他媽媽是很有心思地儲起這些信
[00:14:25.000 --> 00:14:31.000]  當然我想出發點不是要寫自傳的
[00:14:31.000 --> 00:14:33.000]  是很掛念女兒
[00:14:33.000 --> 00:14:37.000]  所以我太太的父親
[00:14:37.000 --> 00:14:40.000]  當我們出了去讀神學那幾年
[00:14:40.000 --> 00:14:42.000]  每個星期寫信回家
[00:14:42.000 --> 00:14:45.000]  都不知道他老人家看不看得到
[00:14:45.000 --> 00:14:47.000]  結果最後我們發覺
[00:14:47.000 --> 00:14:52.000]  他又是將我太太的信傳了檔案
[00:14:52.000 --> 00:14:55.000]  還簽了號碼
[00:14:55.000 --> 00:14:58.000]  這是父母的心
[00:14:58.000 --> 00:15:04.000]  所以何教士是看回他當年每個星期
[00:15:04.000 --> 00:15:09.000]  所經歷種種大小的事情
[00:15:09.000 --> 00:15:13.000]  他如實地報道出來
[00:15:13.000 --> 00:15:19.000]  所以不是很優美的文學作品
[00:15:19.000 --> 00:15:22.000]  但是一個難得
[00:15:22.000 --> 00:15:26.000]  你可以說不是事後諸葛亮
[00:15:26.000 --> 00:15:30.000]  大家知道了結果
[00:15:30.000 --> 00:15:32.000]  神的恩典很好
[00:15:32.000 --> 00:15:35.000]  但很多時候是一路走那條路
[00:15:35.000 --> 00:15:39.000]  每個星期究竟發生什麼事
[00:15:39.000 --> 00:15:41.000]  這是特別寶貴的地方
[00:15:41.000 --> 00:15:44.000]  我絕對不是說
[00:15:44.000 --> 00:15:49.000]  在二十世紀只有一個宣教士最出名
[00:15:49.000 --> 00:15:52.000]  我完全沒有這樣的意思
[00:15:52.000 --> 00:15:57.000]  最近都接連接觸了一些
[00:15:57.000 --> 00:16:02.000]  好像在相同的中國近代歷史上
[00:16:02.000 --> 00:16:07.000]  從西方來到中國的宣教士
[00:16:07.000 --> 00:16:11.000]  即是女宣教士的傳記
[00:16:11.000 --> 00:16:16.000]  好像寧實醫院的創辦人
[00:16:16.000 --> 00:16:18.000]  斯慕道教士
[00:16:18.000 --> 00:16:21.000]  挪威的一個護士
[00:16:21.000 --> 00:16:23.000]  她走到你身邊
[00:16:23.000 --> 00:16:25.000]  高你幾個頭
[00:16:25.000 --> 00:16:27.000]  北歐的血統
[00:16:27.000 --> 00:16:33.000]  又好像在石門獨自傳道會
[00:16:33.000 --> 00:16:35.000]  我們很少聽到
[00:16:35.000 --> 00:16:41.000]  她的創辦人是一個英國的女子
[00:16:41.000 --> 00:16:46.000]  出身是勞工階層
[00:16:46.000 --> 00:16:51.000]  在旅館做洗燙、執房
[00:16:51.000 --> 00:16:53.000]  但上帝呼召她
[00:16:53.000 --> 00:16:58.000]  她報名去讀宣教機構差會的課程
[00:16:58.000 --> 00:17:01.000]  讀了一年被人踢出來
[00:17:01.000 --> 00:17:03.000]  肥佬
[00:17:03.000 --> 00:17:07.000]  但神給她很堅定的意志
[00:17:07.000 --> 00:17:11.000]  在當時戰爭的時候
[00:17:11.000 --> 00:17:19.000]  她坐火車
[00:17:19.000 --> 00:17:27.000]  從歐洲、英國、俄羅斯、蘇聯來到中國
[00:17:27.000 --> 00:17:30.000]  她一生的傳記
[00:17:30.000 --> 00:17:34.000]  她拍了電影《六福客棧》
[00:17:34.000 --> 00:17:36.000]  可能你聽過
[00:17:36.000 --> 00:17:38.000]  但她自己很不喜歡這套電影
[00:17:38.000 --> 00:17:40.000]  因為要賣座
[00:17:40.000 --> 00:17:44.000]  所以說她跟軍人談戀愛
[00:17:44.000 --> 00:17:46.000]  全部是創作
[00:17:46.000 --> 00:17:48.000]  沒有一句真話
[00:17:48.000 --> 00:17:51.000]  這就是當時的記錄
[00:17:51.000 --> 00:17:54.000]  和事後的回憶
[00:17:54.000 --> 00:17:56.000]  再加上要賣座
[00:17:56.000 --> 00:18:00.000]  你可以想像到分別
[00:18:00.000 --> 00:18:06.000]  舊時這本傳記是1975年出版
[00:18:06.000 --> 00:18:10.000]  同一年就馬上出了紙袋
[00:18:10.000 --> 00:18:11.000]  好賣
[00:18:11.000 --> 00:18:14.000]  不只是硬皮書
[00:18:14.000 --> 00:18:16.000]  還有便宜一點的
[00:18:16.000 --> 00:18:21.000]  兩本都是同一本的傳記
[00:18:21.000 --> 00:18:24.000]  從書名你就明白
[00:18:24.000 --> 00:18:27.000]  我們當時翻譯也不懂英文
[00:18:27.000 --> 00:18:31.000]  這是以色列第八章十八節
[00:18:31.000 --> 00:18:33.000]  我們這個系列的主題
[00:18:33.000 --> 00:18:38.000]  「我們臣私恩的仇」
[00:18:38.000 --> 00:18:43.000]  她是在引用《舊約聖經》這句話
[00:18:43.000 --> 00:18:47.000]  她的文稿還未出版
[00:18:47.000 --> 00:18:49.000]  就已經寄來香港
[00:18:49.000 --> 00:18:54.000]  所以我們翻譯成中文
[00:18:54.000 --> 00:18:59.000]  第一版是1975年同一年
[00:18:59.000 --> 00:19:01.000]  希伯倫堂所出的
[00:19:01.000 --> 00:19:05.000]  1975年還未改革開放
[00:19:05.000 --> 00:19:09.000]  所以你可以看到太陽
[00:19:09.000 --> 00:19:12.000]  也看到前面的立扇
[00:19:12.000 --> 00:19:16.000]  這封面很有意思
[00:19:16.000 --> 00:19:21.000]  這本書是很珍貴的
[00:19:21.000 --> 00:19:24.000]  我帶了來
[00:19:24.000 --> 00:19:31.000]  因為有何教士的中文簽名在前面
[00:19:31.000 --> 00:19:33.000]  所以我不可以給你看
[00:19:33.000 --> 00:19:35.000]  如果拍了我
[00:19:35.000 --> 00:19:37.000]  我就一生後悔
[00:19:37.000 --> 00:19:41.000]  但這是1975年的時候
[00:19:41.000 --> 00:19:44.000]  後來出修訂版
[00:19:44.000 --> 00:19:47.000]  大本的1987年
[00:19:47.000 --> 00:19:49.000]  沒有了立扇
[00:19:49.000 --> 00:19:52.000]  1987年改革開放
[00:19:52.000 --> 00:19:55.000]  中國教會一日遷離
[00:19:55.000 --> 00:19:59.000]  再遲一點
[00:19:59.000 --> 00:20:01.000]  就增修版
[00:20:01.000 --> 00:20:08.000]  是希伯倫堂今熙堂慶五十週年
[00:20:08.000 --> 00:20:14.000]  有盒子
[00:20:14.000 --> 00:20:18.000]  不知道是勾書蟲還是
[00:20:18.000 --> 00:20:21.000]  很珍貴
[00:20:21.000 --> 00:20:25.000]  裡面還有額外的資料
[00:20:25.000 --> 00:20:30.000]  特別是何教士的安息禮拜照片等等
[00:20:30.000 --> 00:20:34.000]  我最喜歡的是
[00:20:34.000 --> 00:20:39.000]  這本漫畫版
[00:20:39.000 --> 00:20:41.000]  大家可能不知道
[00:20:41.000 --> 00:20:43.000]  有多少人看過
[00:20:43.000 --> 00:20:45.000]  黃牧師看過
[00:20:45.000 --> 00:20:48.000]  配做我們主任牧師
[00:20:48.000 --> 00:20:54.000]  這是沙宣當年任敏爾牧師
[00:20:54.000 --> 00:20:57.000]  他提議出版的
[00:20:57.000 --> 00:21:03.000]  所以在2014年、2015年
[00:21:03.000 --> 00:21:07.000]  就出版了漫畫版
[00:21:07.000 --> 00:21:13.000]  希望讓小朋友都可以看得到
[00:21:13.000 --> 00:21:16.000]  表面的封面不是髒的
[00:21:16.000 --> 00:21:20.000]  是刻意畫了一些煤炭
[00:21:20.000 --> 00:21:24.000]  很貼地的
[00:21:24.000 --> 00:21:30.000]  這是一個住在九龍塘的西差會宣教士
[00:21:30.000 --> 00:21:34.000]  這是何教士的一生
[00:21:34.000 --> 00:21:40.000]  這本書裡也有畫了中級少年團的團友
[00:21:40.000 --> 00:21:45.000]  畫了一幅手繪的地圖
[00:21:45.000 --> 00:21:50.000]  把何教士的宣教去過的地方
[00:21:50.000 --> 00:21:56.000]  從珠江三角洲南邊來到香港長洲
[00:21:56.000 --> 00:22:02.000]  最北、最西邊進入廣西
[00:22:02.000 --> 00:22:11.000]  那是日本侵華八年抗戰所經歷的
[00:22:11.000 --> 00:22:17.000]  我不是準備跟你重複這本書的內容
[00:22:17.000 --> 00:22:21.000]  我花這麼長時間書籍介紹
[00:22:21.000 --> 00:22:25.000]  是想鼓勵大家人手一本
[00:22:25.000 --> 00:22:29.000]  而不是只放一本在門口發霉
[00:22:29.000 --> 00:22:35.000]  因為很難得你明白上帝的手
[00:22:35.000 --> 00:22:40.000]  我們神師恩的手
[00:22:40.000 --> 00:22:44.000]  到底做了些什麼
[00:22:44.000 --> 00:22:48.000]  還會做些什麼
[00:22:48.000 --> 00:22:52.000]  這一百年是很難得的
[00:22:52.000 --> 00:22:57.000]  因為我們不是站在這一百年的開端
[00:22:57.000 --> 00:23:02.000]  我們是站在這一百年的結束
[00:23:02.000 --> 00:23:06.000]  何教士的一生已經結束了
[00:23:06.000 --> 00:23:11.000]  他1984年離開九十高陵
[00:23:11.000 --> 00:23:15.000]  13年20歲
[00:23:15.000 --> 00:23:20.000]  是媽媽送一張船票給他
[00:23:20.000 --> 00:23:25.000]  由西雅圖來中國旅行
[00:23:25.000 --> 00:23:31.000]  當時他是史達福大學二年級的學生
[00:23:31.000 --> 00:23:36.000]  他讀商科管理
[00:23:36.000 --> 00:23:42.000]  很明顯是預備接班父母的生意很大
[00:23:42.000 --> 00:23:46.000]  但是母親主動寫信問這個女兒
[00:23:46.000 --> 00:23:50.000]  你小時候時時聽孫教士的見證
[00:23:50.000 --> 00:23:52.000]  他家裡很大
[00:23:52.000 --> 00:23:56.000]  所以招呼孫教士來度假述職
[00:23:56.000 --> 00:23:58.000]  住在家裡
[00:23:58.000 --> 00:24:02.000]  他有機會九歲都不夠就聽孫教士的分享
[00:24:02.000 --> 00:24:06.000]  這在書一開始的時候
[00:24:06.000 --> 00:24:10.000]  你就可以讀到這些回憶
[00:24:10.000 --> 00:24:12.000]  來到中國
[00:24:12.000 --> 00:24:19.000]  他發覺上帝的確為他預備了一個工場
[00:24:19.000 --> 00:24:21.000]  在廣東觀山
[00:24:21.000 --> 00:24:26.000]  所以15年第一次世界大戰結束了沒有
[00:24:26.000 --> 00:24:29.000]  不過第一次大戰和中國很遙遠
[00:24:29.000 --> 00:24:32.000]  歐洲那邊打得厲害
[00:24:32.000 --> 00:24:36.000]  所以由1915年一直到1949年
[00:24:36.000 --> 00:24:41.000]  是何教士23歲到56歲
[00:24:41.000 --> 00:24:48.000]  人生最黃金的時段
[00:24:48.000 --> 00:24:51.000]  為什麼49年要離開呢
[00:24:51.000 --> 00:24:53.000]  我們不需要解釋了
[00:24:53.000 --> 00:24:59.000]  所有的西方傳教士都要撤退
[00:24:59.000 --> 00:25:01.000]  他回到美國
[00:25:01.000 --> 00:25:03.000]  但是55年
[00:25:03.000 --> 00:25:07.000]  見到神學院劉福群牧師院長
[00:25:07.000 --> 00:25:10.000]  寫信邀請他回來
[00:25:10.000 --> 00:25:13.000]  他說我連派學學位都沒有
[00:25:13.000 --> 00:25:15.000]  不要說神學訓練
[00:25:15.000 --> 00:25:20.000]  劉牧師說你過去那段日子
[00:25:20.000 --> 00:25:26.000]  宣教的經歷就可以成為同學的榜樣
[00:25:26.000 --> 00:25:28.000]  所以請他回來
[00:25:28.000 --> 00:25:33.000]  就開始見到神學院的御科課程
[00:25:33.000 --> 00:25:36.000]  大家沒有聽過了
[00:25:36.000 --> 00:25:40.000]  見到神學院收的同學是中學畢業
[00:25:40.000 --> 00:25:44.000]  四年本科
[00:25:44.000 --> 00:25:48.000]  等於大專的訓練
[00:25:48.000 --> 00:25:51.000]  東南亞有很多華僑
[00:25:51.000 --> 00:25:56.000]  他們連中學程度都沒有
[00:25:56.000 --> 00:26:00.000]  今天神學院解決這個痛苦
[00:26:00.000 --> 00:26:04.000]  就可以收成年學生
[00:26:04.000 --> 00:26:06.000]  大學都有這個規矩
[00:26:06.000 --> 00:26:09.000]  不是神學院特意降低水平
[00:26:09.000 --> 00:26:11.000]  當時沒有這個概念
[00:26:11.000 --> 00:26:14.000]  所以見到神學院很聰明
[00:26:14.000 --> 00:26:18.000]  就再御科讀多一年
[00:26:18.000 --> 00:26:21.000]  第五年在前面讀
[00:26:21.000 --> 00:26:24.000]  有國文有數學有英文
[00:26:24.000 --> 00:26:28.000]  好像一個中學高中的課程
[00:26:28.000 --> 00:26:32.000]  就請何教士回來負責這個新的課程
[00:26:32.000 --> 00:26:35.000]  何教士說我是一個西人
[00:26:35.000 --> 00:26:40.000]  怎樣能夠理解到中國人華僑
[00:26:40.000 --> 00:26:43.000]  這個中學高中的需要
[00:26:43.000 --> 00:26:46.000]  他就拔了我爸爸幫忙
[00:26:46.000 --> 00:26:49.000]  我爸爸當時在畢特利神學院畢業
[00:26:49.000 --> 00:26:52.000]  留下來當老師
[00:26:52.000 --> 00:26:55.000]  你教的書進來長洲幫我
[00:26:55.000 --> 00:27:00.000]  所以從1955年他回來
[00:27:00.000 --> 00:27:04.000]  我記得我三歲半
[00:27:04.000 --> 00:27:07.000]  1959年暑假
[00:27:07.000 --> 00:27:11.000]  我們搬進長洲見道神學院
[00:27:11.000 --> 00:27:15.000]  他1971年退休78歲
[00:27:15.000 --> 00:27:20.000]  所以在這段日子他住在香港長洲
[00:27:20.000 --> 00:27:26.000]  亦都是希伯倫堂開始的時候
[00:27:26.000 --> 00:27:30.000]  1962年香港宣道會希伯倫堂
[00:27:30.000 --> 00:27:34.000]  1972年十週年堂慶
[00:27:34.000 --> 00:27:40.000]  是我們當中一位女傳道馮志玲姑娘提出
[00:27:40.000 --> 00:27:45.000]  我們要做差會的工作
[00:27:45.000 --> 00:27:50.000]  沒有人懂得一個教會怎樣可以做一個差會
[00:27:50.000 --> 00:27:57.000]  所以請了菲律賓鄭果牧師過來開第一屆宣教年會
[00:27:57.000 --> 00:27:59.000]  當時還未叫差傳年會
[00:27:59.000 --> 00:28:02.000]  教我們怎樣做宣教士
[00:28:02.000 --> 00:28:09.000]  賴建鵬牧師就奉差去到奧特華開始宣道會
[00:28:09.000 --> 00:28:13.000]  這是希伯倫差會的第一個工場
[00:28:13.000 --> 00:28:18.000]  第二個工場是在柬埔寨林維東宣教士
[00:28:18.000 --> 00:28:22.000]  我記得那時候是我記性最好的時候
[00:28:22.000 --> 00:28:24.000]  16歲考會考
[00:28:24.000 --> 00:28:26.000]  好深印象
[00:28:26.000 --> 00:28:30.000]  差會不是離開我們很遠
[00:28:30.000 --> 00:28:32.000]  就是我們教會
