
[00:00:00.000 --> 00:00:06.000]  各位朋友 各位弟姊妹
[00:04:42.000 --> 00:04:45.000]  因為他們的DNA
[00:04:45.000 --> 00:04:47.000]  去氧核糖核酸
[00:04:47.000 --> 00:04:48.000]  竟然間是不相同
[00:04:48.000 --> 00:04:50.000]  不用說那麼多
[00:04:50.000 --> 00:04:51.000]  我們兩個指頭
[00:04:51.000 --> 00:04:53.000]  竟然間這麼少的地方
[00:04:53.000 --> 00:04:56.000]  60億人裏面是沒有一個相同
[00:04:56.000 --> 00:04:57.000]  很奇妙的
[00:04:57.000 --> 00:04:58.000]  我們身體很奇妙
[00:04:58.000 --> 00:05:00.000]  如果相同的話
[00:05:00.000 --> 00:05:03.000]  我們出入境就不能用指紋
[00:05:03.000 --> 00:05:04.000]  少少的
[00:05:04.000 --> 00:05:07.000]  原來上帝比我們是這麼獨特
[00:05:07.000 --> 00:05:08.000]  這麼奇妙
[00:05:08.000 --> 00:05:10.000]  這麼可愛的生命
[00:05:10.000 --> 00:05:11.000]  但是可惜
[00:05:11.000 --> 00:05:14.000]  是會漸漸衰老
[00:05:14.000 --> 00:05:15.000]  我看我自己
[00:05:15.000 --> 00:05:18.000]  以前都挺帥
[00:05:18.000 --> 00:05:22.000]  現在的頭髮已經開始掉光了
[00:05:22.000 --> 00:05:23.000]  又轉白
[00:05:23.000 --> 00:05:26.000]  人又開始要胖起來
[00:05:26.000 --> 00:05:28.000]  人開始衰老
[00:05:28.000 --> 00:05:29.000]  有些東西不記得
[00:05:29.000 --> 00:05:31.000]  就算有些人說
[00:05:31.000 --> 00:05:32.000]  你當然不用腦了
[00:05:32.000 --> 00:05:33.000]  所以你會退化
[00:05:33.000 --> 00:05:36.000]  我不是說你這位人很用腦
[00:05:36.000 --> 00:05:37.000]  都會退化
[00:05:37.000 --> 00:05:39.000]  人就是這樣
[00:05:39.000 --> 00:05:40.000]  我們就會問
[00:05:40.000 --> 00:05:44.000]  原來神做我們是不會衰老
[00:05:44.000 --> 00:05:48.000]  上帝給我們的禮物原來不會滅亡
[00:05:48.000 --> 00:05:50.000]  不會死
[00:05:50.000 --> 00:05:53.000]  但是離開神之後
[00:05:53.000 --> 00:05:55.000]  我們慢慢會衰老
[00:05:55.000 --> 00:05:58.000]  不過上帝做了一樣東西給我們
[00:05:58.000 --> 00:06:00.000]  是我們的愛心
[00:06:00.000 --> 00:06:02.000]  雖然我們身體會衰老
[00:06:02.000 --> 00:06:04.000]  但是我們人是有同情
[00:06:04.000 --> 00:06:06.000]  有愛人的心
[00:06:06.000 --> 00:06:08.000]  這個愛心是什麼呢
[00:06:08.000 --> 00:06:10.000]  我有一位朋友
[00:06:10.000 --> 00:06:13.000]  他是做一個移共
[00:06:13.000 --> 00:06:16.000]  他告訴我一個很有意思的
[00:06:16.000 --> 00:06:19.000]  我們知道現在香港貧富懸殊很厲害
[00:06:19.000 --> 00:06:22.000]  所以有些人是真的
[00:06:22.000 --> 00:06:25.000]  是三餐不飽
[00:06:25.000 --> 00:06:28.000]  有些人甚至是
[00:06:28.000 --> 00:06:30.000]  很多人原來是沒有拿中環
[00:06:30.000 --> 00:06:31.000]  是有很多原因的
[00:06:31.000 --> 00:06:33.000]  比如老人家有一層樓
[00:06:33.000 --> 00:06:34.000]  拿不到中環
[00:06:34.000 --> 00:06:35.000]  或者他有一些錢拿著
[00:06:35.000 --> 00:06:37.000]  或者有些人他做事
[00:06:37.000 --> 00:06:40.000]  有很多人生活很艱苦
[00:06:40.000 --> 00:06:46.000]  所以教會和社福機構開辦一個
[00:06:46.000 --> 00:06:47.000]  叫做十元飯
[00:06:47.000 --> 00:06:48.000]  不知道有沒有聽過
[00:06:48.000 --> 00:06:50.000]  十元就可以吃一餐溫飽
[00:06:50.000 --> 00:06:52.000]  他說有一次
[00:06:52.000 --> 00:06:56.000]  這些吃飯的人是很喜歡去吃
[00:06:56.000 --> 00:06:58.000]  不是因為十元而是
[00:06:58.000 --> 00:07:00.000]  他們被接納很有尊嚴
[00:07:00.000 --> 00:07:03.000]  去的時候是很被尊重
[00:07:03.000 --> 00:07:07.000]  所以這是一個很大的愛心
[00:07:07.000 --> 00:07:10.000]  有一次他見到一個老婆婆
[00:07:10.000 --> 00:07:12.000]  好像這個人的樣子
[00:07:12.000 --> 00:07:15.000]  那些人老老下下都差不多樣子了
[00:07:15.000 --> 00:07:17.000]  他見到老婆婆說
[00:07:17.000 --> 00:07:19.000]  為什麼你拿這麼多飯吃呢
[00:07:19.000 --> 00:07:22.000]  他裝了很大碗
[00:07:22.000 --> 00:07:23.000]  那義工就問
[00:07:23.000 --> 00:07:25.000]  他們能不能吃完
[00:07:25.000 --> 00:07:28.000]  老婆婆就跟他說
[00:07:28.000 --> 00:07:31.000]  他說是晚餐來的
[00:07:31.000 --> 00:07:35.000]  他說這是我今天第一餐
[00:07:35.000 --> 00:07:40.000]  原來有些人全日等這一餐
[00:07:40.000 --> 00:07:42.000]  當時這個義工
[00:07:42.000 --> 00:07:45.000]  這個姊妹她很感動
[00:07:45.000 --> 00:07:49.000]  她說我能夠有早餐吃就要感恩
[00:07:49.000 --> 00:07:52.000]  在這個世界上其實有很多人
[00:07:52.000 --> 00:07:58.000]  不是我們想像到的這麼豐富
[00:07:58.000 --> 00:08:00.000]  當我們看一看耶穌
[00:08:00.000 --> 00:08:03.000]  他最初出來傳道的時候
[00:08:03.000 --> 00:08:06.000]  耶穌就紀念這些人
[00:08:06.000 --> 00:08:11.000]  耶穌為自己讀的經文是怎樣說呢
[00:08:11.000 --> 00:08:12.000]  當耶穌一出來的時候
[00:08:12.000 --> 00:08:15.000]  當時有人打一本聖經
[00:08:15.000 --> 00:08:17.000]  他就選了一段經文
[00:08:17.000 --> 00:08:19.000]  他主的靈在我身上
[00:08:19.000 --> 00:08:21.000]  因為他用高高我
[00:08:21.000 --> 00:08:25.000]  叫我傳福音給貧窮的人
[00:08:25.000 --> 00:08:28.000]  差遣我報告被擄的人得釋放
[00:08:28.000 --> 00:08:30.000]  黑眼的得罕見
[00:08:30.000 --> 00:08:33.000]  受壓制的得自由
[00:08:33.000 --> 00:08:37.000]  報告上帝預立人的欺憐
[00:08:37.000 --> 00:08:39.000]  耶穌很自覺
[00:08:39.000 --> 00:08:41.000]  他來到這個世界上耶穌很貧窮
[00:08:41.000 --> 00:08:43.000]  耶穌就是上帝給我們的禮物
[00:08:43.000 --> 00:08:49.000]  但耶穌最紀念、記掛就是那些地上貧乏的人
[00:08:49.000 --> 00:08:51.000]  無論他生活上貧乏
[00:08:51.000 --> 00:08:53.000]  或者心靈上的貧乏
[00:08:53.000 --> 00:08:54.000]  所以他一開始第一句就說
[00:08:54.000 --> 00:08:57.000]  我傳福音給貧窮的人
[00:08:57.000 --> 00:09:00.000]  就是很需要上帝的看顧
[00:09:00.000 --> 00:09:02.000]  很需要有一種福音
[00:09:02.000 --> 00:09:05.000]  就是上帝的同在被接納
[00:09:05.000 --> 00:09:08.000]  聖誕節其實就是
[00:09:08.000 --> 00:09:10.000]  耶穌基督他自己限制
[00:09:10.000 --> 00:09:13.000]  就是耶穌基督來到這個世界
[00:09:13.000 --> 00:09:14.000]  道成若薪
[00:09:14.000 --> 00:09:17.000]  就是不要我們太多的權力
[00:09:17.000 --> 00:09:19.000]  不要我們追求太多權力
[00:09:19.000 --> 00:09:20.000]  不要我們追求太多的錢
[00:09:20.000 --> 00:09:22.000]  不要我們追求太多的命利
[00:09:22.000 --> 00:09:26.000]  就是要我們去關心那些有需要的人
[00:09:26.000 --> 00:09:29.000]  所以耶穌基督來到世上
[00:09:29.000 --> 00:09:30.000]  他沒有選擇皇宮
[00:09:30.000 --> 00:09:32.000]  沒有選擇酒店
[00:09:32.000 --> 00:09:35.000]  他選擇了在馬祖
[00:09:35.000 --> 00:09:36.000]  而他出來傳道
[00:09:36.000 --> 00:09:39.000]  他就是最記掛在世上
[00:09:39.000 --> 00:09:42.000]  那些貧乏人身體軟弱的
[00:09:42.000 --> 00:09:44.000]  有需要的
[00:09:44.000 --> 00:09:46.000]  所以他說被老的得釋放
[00:09:46.000 --> 00:09:48.000]  被老的得釋放就是
[00:09:48.000 --> 00:09:52.000]  那些沉溺著被捆綁的
[00:09:52.000 --> 00:09:55.000]  那些人吸煙
[00:09:55.000 --> 00:09:57.000]  吸到不能夠戒煙
[00:09:57.000 --> 00:09:59.000]  吸毒不能夠戒毒
[00:09:59.000 --> 00:10:01.000]  賭博不能夠戒賭
[00:10:01.000 --> 00:10:03.000]  被那些東西捆綁著
[00:10:03.000 --> 00:10:04.000]  一生不快樂
[00:10:04.000 --> 00:10:07.000]  一生不快樂家庭因為這樣的緣故
[00:10:07.000 --> 00:10:09.000]  破碎 妻離子散
[00:10:09.000 --> 00:10:12.000]  就是被捆綁被賭博
[00:10:12.000 --> 00:10:15.000]  被各樣的東西捆綁著
[00:10:15.000 --> 00:10:17.000]  耶穌基督要釋放他
[00:10:17.000 --> 00:10:19.000]  福音的大能
[00:10:19.000 --> 00:10:21.000]  要釋放這些被捆綁的人
[00:10:21.000 --> 00:10:24.000]  被世上這些的情慾
[00:10:24.000 --> 00:10:30.000]  被世上這些不好的東西捆綁的人
[00:10:30.000 --> 00:10:32.000]  黑眼的德漢劍
[00:10:32.000 --> 00:10:34.000]  我們看不到前路
[00:10:34.000 --> 00:10:40.000]  我們很恐懼被壓制的得自由
[00:10:40.000 --> 00:10:45.000]  耶穌基督很重視我們人與人的關係
[00:10:45.000 --> 00:10:46.000]  有一個老人家
[00:10:46.000 --> 00:10:48.000]  有一個護士跟我說
[00:10:48.000 --> 00:10:50.000]  這個老人家
[00:10:50.000 --> 00:10:52.000]  他早上去打針
[00:10:52.000 --> 00:10:54.000]  現在天冷
[00:10:54.000 --> 00:10:58.000]  要打那些感冒針
[00:10:58.000 --> 00:11:00.000]  預防感冒
[00:11:00.000 --> 00:11:02.000]  不是禽流感的
[00:11:02.000 --> 00:11:04.000]  那些感冒針是免費的
[00:11:04.000 --> 00:11:08.000]  這個老人家他很心急
[00:11:08.000 --> 00:11:09.000]  一直看錶
[00:11:09.000 --> 00:11:11.000]  我會試著問他
[00:11:11.000 --> 00:11:13.000]  他說你是不是很趕時間
[00:11:13.000 --> 00:11:15.000]  他說是的 很趕時間
[00:11:15.000 --> 00:11:16.000]  我約了人
[00:11:16.000 --> 00:11:17.000]  他說你約了誰
[00:11:17.000 --> 00:11:18.000]  我約了一個太太
[00:11:18.000 --> 00:11:19.000]  他們約了太太做什麼
[00:11:19.000 --> 00:11:21.000]  我約了太太吃早餐
[00:11:21.000 --> 00:11:23.000]  這個護士說真的好
[00:11:23.000 --> 00:11:25.000]  這個老人家
[00:11:25.000 --> 00:11:27.000]  這麼疼愛他太太
[00:11:27.000 --> 00:11:29.000]  我就問你太太在哪裡
[00:11:29.000 --> 00:11:31.000]  我太太在老人院
[00:11:31.000 --> 00:11:35.000]  他們太太
[00:11:35.000 --> 00:11:37.000]  是不是跟你差不多老
[00:11:37.000 --> 00:11:38.000]  是
[00:11:38.000 --> 00:11:40.000]  他說我85歲
[00:11:40.000 --> 00:11:43.000]  我太太80歲
[00:11:43.000 --> 00:11:45.000]  他說真的很美麗
[00:11:45.000 --> 00:11:49.000]  是丈夫每一天去老人院給我吃早餐
[00:11:49.000 --> 00:11:51.000]  他們這麼趕時間
[00:11:51.000 --> 00:11:52.000]  我快點給你做
[00:11:52.000 --> 00:11:54.000]  這個老人家說
[00:11:54.000 --> 00:11:56.000]  他說說不到都不要緊
[00:11:56.000 --> 00:11:58.000]  最好快點
[00:11:58.000 --> 00:12:01.000]  我太太其實不認得我
[00:12:01.000 --> 00:12:04.000]  因為她老退化
[00:12:04.000 --> 00:12:07.000]  護士說你太太都不認得你
[00:12:07.000 --> 00:12:11.000]  那你為什麼要這麼辛苦給我吃早餐
[00:12:11.000 --> 00:12:12.000]  他說一個話
[00:12:12.000 --> 00:12:13.000]  他說是的
[00:12:13.000 --> 00:12:14.000]  他不認得我
[00:12:14.000 --> 00:12:16.000]  但我認得他
[00:12:16.000 --> 00:12:21.000]  他想我仍然堅持每天給我吃早餐
[00:12:21.000 --> 00:12:22.000]  他不知道我是誰
[00:12:22.000 --> 00:12:25.000]  不過他見到這個人給我吃早餐
[00:12:25.000 --> 00:12:27.000]  他就很開心
[00:12:27.000 --> 00:12:31.000]  所以人生就是這麼美麗
[00:12:31.000 --> 00:12:34.000]  耶穌基督叫我們珍惜我們身邊的人
[00:12:34.000 --> 00:12:38.000]  因為基督來到就是珍惜我們
[00:12:38.000 --> 00:12:43.000]  但可惜我們愛心有時是會慢慢衰退
[00:12:43.000 --> 00:12:47.000]  我們需要神給我們更多的力量
[00:12:47.000 --> 00:12:48.000]  人生無常
[00:12:48.000 --> 00:12:50.000]  我們真愛身邊的人
[00:12:50.000 --> 00:12:55.000]  聖誕節就是讓我們重新去想回我們的親人
[00:12:55.000 --> 00:12:57.000]  耶穌基督來到世上
[00:12:57.000 --> 00:12:59.000]  來到一個很完整的家庭
[00:12:59.000 --> 00:13:01.000]  有父有母
[00:13:01.000 --> 00:13:03.000]  在他父母的愛惜下
[00:13:03.000 --> 00:13:05.000]  基督成長
[00:13:05.000 --> 00:13:06.000]  耶穌是神
[00:13:06.000 --> 00:13:08.000]  其實他不需要經歷這件事
[00:13:08.000 --> 00:13:09.000]  他來到世上
[00:13:09.000 --> 00:13:11.000]  好像這個Terminator
[00:13:11.000 --> 00:13:13.000]  那個也一世紀殺人
[00:13:13.000 --> 00:13:14.000]  一跳下來就是一個人
[00:13:14.000 --> 00:13:15.000]  耶穌不是這樣
[00:13:15.000 --> 00:13:18.000]  他要經歷一個BB仔
[00:13:18.000 --> 00:13:20.000]  要經歷母愛
[00:13:20.000 --> 00:13:21.000]  經歷父愛
[00:13:21.000 --> 00:13:23.000]  甚至經歷弟兄姊妹的愛
[00:13:23.000 --> 00:13:26.000]  他在這個愛當中去成長
[00:13:26.000 --> 00:13:27.000]  去經歷
[00:13:27.000 --> 00:13:29.000]  然後他明白到人的愛
[00:13:29.000 --> 00:13:32.000]  當耶穌基督叫我們去愛我們周圍的人
[00:13:32.000 --> 00:13:34.000]  他不是空口說白話
[00:13:34.000 --> 00:13:35.000]  他真的經歷到
[00:13:35.000 --> 00:13:38.000]  真愛身邊的人
[00:13:38.000 --> 00:13:41.000]  身邊的人可能很快會離開
[00:13:41.000 --> 00:13:46.000]  所以基督要給他們這種愛心
[00:13:46.000 --> 00:13:48.000]  就是這麼實實在在
[00:13:48.000 --> 00:13:50.000]  從天而來
[00:13:50.000 --> 00:13:54.000]  又是從我們身邊的人而來
[00:13:54.000 --> 00:13:58.000]  當上帝將他的兒子賜給我們的時候
[00:13:58.000 --> 00:14:01.000]  這個就是最好的禮物
[00:14:01.000 --> 00:14:04.000]  而當耶穌基督在這個馬槽上
[00:14:04.000 --> 00:14:06.000]  當時一無所有
[00:14:06.000 --> 00:14:10.000]  但是上帝沒有歸代他
[00:14:10.000 --> 00:14:13.000]  上帝找天使來報信
[00:14:13.000 --> 00:14:17.000]  然後一群牧羊人
[00:14:17.000 --> 00:14:20.000]  是一群最窮的最基層的人
[00:14:20.000 --> 00:14:22.000]  可以來敬拜我們的主
[00:14:22.000 --> 00:14:23.000]  意思是什麼
[00:14:23.000 --> 00:14:25.000]  今天有很多偉大的人出生
[00:14:25.000 --> 00:14:26.000]  跟他們無關
[00:14:26.000 --> 00:14:27.000]  你沒有這樣的身份
[00:14:27.000 --> 00:14:28.000]  你見不到他
[00:14:28.000 --> 00:14:31.000]  但基督就是來到世上
[00:14:31.000 --> 00:14:32.000]  在一個最卑微的身份
[00:14:32.000 --> 00:14:34.000]  任何人都會親近
[00:14:34.000 --> 00:14:36.000]  任何人都可以去到前面
[00:14:36.000 --> 00:14:37.000]  沒有架子
[00:14:37.000 --> 00:14:39.000]  沒有門檻
[00:14:39.000 --> 00:14:43.000]  牧羊人一無所有都可以來
[00:14:43.000 --> 00:14:46.000]  所以這位上帝的兒子
[00:14:46.000 --> 00:14:48.000]  是用一個最卑微
[00:14:48.000 --> 00:14:49.000]  最簡單
[00:14:49.000 --> 00:14:51.000]  最容易的
[00:14:51.000 --> 00:14:56.000]  讓我們來親近他
[00:14:56.000 --> 00:14:57.000]  上帝創造我們
[00:14:57.000 --> 00:15:01.000]  剛才我提過
[00:15:01.000 --> 00:15:03.000]  本來我們的生命是不會死亡
[00:15:03.000 --> 00:15:05.000]  上帝沒有創造我們會死亡
[00:15:05.000 --> 00:15:10.000]  上帝也沒有創造我們會衰老
[00:15:10.000 --> 00:15:12.000]  但因為人離開上帝之後
[00:15:12.000 --> 00:15:15.000]  沒有了永生的源頭
[00:15:15.000 --> 00:15:16.000]  人就死亡
[00:15:16.000 --> 00:15:18.000]  人就衰老
[00:15:18.000 --> 00:15:20.000]  因為離開了上帝
[00:15:20.000 --> 00:15:22.000]  所以基督在十架上
[00:15:22.000 --> 00:15:24.000]  就叫我們重新恢復
[00:15:24.000 --> 00:15:26.000]  有上帝的生命
[00:15:26.000 --> 00:15:28.000]  而耶穌基督的復活
[00:15:28.000 --> 00:15:32.000]  就讓我們確實的知道
[00:15:32.000 --> 00:15:34.000]  他是上帝兒子
[00:15:34.000 --> 00:15:36.000]  他的生命是給我們永生
[00:15:36.000 --> 00:15:37.000]  可以恢復上帝
[00:15:37.000 --> 00:15:40.000]  創造我們原來的美麗生命
[00:15:40.000 --> 00:15:44.000]  所以認識主耶穌
[00:15:44.000 --> 00:15:47.000]  接納他的人就有這個生命
[00:15:47.000 --> 00:15:50.000]  就不再恐懼死亡
[00:15:50.000 --> 00:15:54.000]  我們將來會有我們最美麗的生命
[00:15:54.000 --> 00:15:59.000]  恢復上帝給我們最美麗的生命
[00:15:59.000 --> 00:16:01.000]  楊峰三章十六節
[00:16:01.000 --> 00:16:03.000]  很多人都熟悉
[00:16:03.000 --> 00:16:05.000]  我們讀一次好不好
[00:16:05.000 --> 00:16:06.000]  神愛世人
[00:16:06.000 --> 00:16:10.000]  甚至將他的獨生子賜給他們
[00:16:10.000 --> 00:16:12.000]  叫一切順他的
[00:16:12.000 --> 00:16:14.000]  不致滅亡,反得永生
[00:16:14.000 --> 00:16:16.000]  基督在十架上
[00:16:16.000 --> 00:16:20.000]  就為我們預備永生
[00:16:20.000 --> 00:16:22.000]  上帝給我們一個目標
[00:16:22.000 --> 00:16:23.000]  就是和他和好
[00:16:23.000 --> 00:16:25.000]  而人的生命是一個目的
[00:16:25.000 --> 00:16:27.000]  就是歸回上帝
[00:16:27.000 --> 00:16:28.000]  上帝創造了萬物
[00:16:28.000 --> 00:16:32.000]  就叫人重歸回上帝的救贖
[00:16:32.000 --> 00:16:36.000]  我們很熟悉這些很好吃的三文魚
[00:16:36.000 --> 00:16:38.000]  我很喜歡吃的
[00:16:38.000 --> 00:16:40.000]  加拿大的三文魚就是
[00:16:40.000 --> 00:16:42.000]  很便宜,又新鮮,又美
[00:16:42.000 --> 00:16:45.000]  但西洋太平洋我們都找到
[00:16:45.000 --> 00:16:48.000]  這隻三文魚
[00:16:48.000 --> 00:16:51.000]  在淡水出生
[00:16:51.000 --> 00:16:56.000]  然後經河流到大海
[00:16:56.000 --> 00:16:58.000]  在大海裡成長了
[00:16:58.000 --> 00:17:00.000]  吃到肥肥大隻
[00:17:00.000 --> 00:17:05.000]  他就要回到原來產卵的地方
[00:17:05.000 --> 00:17:07.000]  出生的地方去產卵
[00:17:07.000 --> 00:17:09.000]  大概要用五十天
[00:17:09.000 --> 00:17:12.000]  三文魚是很肥大
[00:17:12.000 --> 00:17:15.000]  但這五十天不吃不喝
[00:17:15.000 --> 00:17:17.000]  他就回到自己的地方
[00:17:17.000 --> 00:17:18.000]  就孵化
[00:17:18.000 --> 00:17:22.000]  孵化完之後他就死了
[00:17:22.000 --> 00:17:25.000]  現代人就要幫助三文魚
[00:17:25.000 --> 00:17:30.000]  因為這三文魚上到河流上游的地方
[00:17:30.000 --> 00:17:31.000]  孵化了之後
[00:17:31.000 --> 00:17:33.000]  那些魚很容易被其他魚吃了
[00:17:33.000 --> 00:17:35.000]  所以那些三文魚
[00:17:35.000 --> 00:17:37.000]  當它產卵之後
[00:17:37.000 --> 00:17:42.000]  又會被其他魚或是蝸魚吃了
[00:17:42.000 --> 00:17:45.000]  所以損耗率很高
[00:17:45.000 --> 00:17:49.000]  可能有百分之九十會消失
[00:17:49.000 --> 00:17:52.000]  會被其他東西吃了
[00:17:52.000 --> 00:17:54.000]  所以現代人就幫助它
[00:17:54.000 --> 00:17:56.000]  就用人工培育
[00:17:56.000 --> 00:17:57.000]  當它上去之後
[00:17:57.000 --> 00:17:58.000]  產卵之後
[00:17:58.000 --> 00:17:59.000]  就用人工保護它
[00:17:59.000 --> 00:18:03.000]  讓三文魚卵去孵化
[00:18:03.000 --> 00:18:05.000]  然後用的東西裝著它
[00:18:05.000 --> 00:18:07.000]  還有
