
[00:00:00.000 --> 00:00:02.000]  各位電影師妹主內平安
[00:13:31.000 --> 00:13:37.000]  金鐘兵房盟軍的戰機轟炸
[00:13:37.000 --> 00:13:40.000]  炸彈落早了還是落遲了
[00:13:40.000 --> 00:13:42.000]  轟炸灣仔
[00:13:42.000 --> 00:13:45.000]  獅橫遍野
[00:13:45.000 --> 00:13:47.000]  往後大道東
[00:13:47.000 --> 00:13:52.000]  不是甚麼遙遠的事
[00:13:52.000 --> 00:13:55.000]  但是現在是太平盛世
[00:13:55.000 --> 00:13:59.000]  所以我們這一代很明白波斯的太平盛世
[00:13:59.000 --> 00:14:01.000]  不再有戰爭
[00:14:01.000 --> 00:14:07.000]  大家可以享受安寧快樂
[00:14:07.000 --> 00:14:11.000]  日出而作日入而息
[00:14:11.000 --> 00:14:15.000]  總之我們所做的不會被人搶了去
[00:14:15.000 --> 00:14:19.000]  這個生活越來越好
[00:14:19.000 --> 00:14:27.000]  這個是波斯帝國200年的太平盛世
[00:14:27.000 --> 00:14:37.000]  李希敏在波斯帝國的首都書山
[00:14:37.000 --> 00:14:40.000]  不但如此
[00:14:40.000 --> 00:14:44.000]  他在首都的皇宮
[00:14:44.000 --> 00:14:46.000]  不但如此
[00:14:46.000 --> 00:14:59.000]  他是皇身邊最受信任的神僕
[00:14:59.000 --> 00:15:02.000]  你查考李希敏記
[00:15:02.000 --> 00:15:03.000]  你說是呀
[00:15:03.000 --> 00:15:05.000]  那裏說他是皇的酒精
[00:15:05.000 --> 00:15:06.000]  那即是怎樣呀
[00:15:06.000 --> 00:15:08.000]  幫他開咖啡茶
[00:15:08.000 --> 00:15:13.000]  還是Shaken but not stir 007
[00:15:13.000 --> 00:15:14.000]  不是 你搞錯了
[00:15:14.000 --> 00:15:20.000]  他用了今日酒吧的文化去讀舊約聖經
[00:15:20.000 --> 00:15:25.000]  皇身邊的酒精是負責皇的飲食
[00:15:25.000 --> 00:15:35.000]  所以他是負責防止任何人想下毒
[00:15:35.000 --> 00:15:38.000]  而最有機會下毒的就是他
[00:15:38.000 --> 00:15:40.000]  懂這樣看嗎
[00:15:40.000 --> 00:15:41.000]  我們不懂的
[00:15:41.000 --> 00:15:43.000]  我們回來教會聚餐
[00:15:43.000 --> 00:15:45.000]  怎會有人下毒的呢
[00:15:45.000 --> 00:15:46.000]  所以很感謝神
[00:15:46.000 --> 00:15:48.000]  你不在皇宮
[00:15:48.000 --> 00:15:50.000]  皇宮每餐都有人想下毒的
[00:15:50.000 --> 00:15:53.000]  所以要找一個人站在那裏
[00:15:53.000 --> 00:15:58.000]  他是皇帝最信任的人
[00:15:58.000 --> 00:16:01.000]  保護皇的生命
[00:16:01.000 --> 00:16:05.000]  所以李希敏我們經常說
[00:16:05.000 --> 00:16:08.000]  他不是一個年輕人
[00:16:08.000 --> 00:16:11.000]  年輕人做不到這份工作的
[00:16:11.000 --> 00:16:15.000]  起碼都50歲了
[00:16:15.000 --> 00:16:18.000]  人生的歷練
[00:16:18.000 --> 00:16:22.000]  因為他要處理的不只是那杯酒
[00:16:22.000 --> 00:16:25.000]  不只是去試下他有沒有毒
[00:16:25.000 --> 00:16:30.000]  他要處理的是皇宮裏面的權力鬥爭
[00:16:30.000 --> 00:16:34.000]  不是你的office politics
[00:16:34.000 --> 00:16:37.000]  不是church politics
[00:16:37.000 --> 00:16:42.000]  不是一個普通的國家的politics
[00:16:42.000 --> 00:16:49.000]  是皇帝身邊的權力鬥爭
[00:16:49.000 --> 00:16:55.000]  你想想沒有一個中年的經驗
[00:16:55.000 --> 00:17:02.000]  怎樣能夠坐在這個位置上
[00:17:02.000 --> 00:17:04.000]  不容易
[00:17:04.000 --> 00:17:11.000]  第一章記載他從弟兄的口中聽見耶路撒冷的放糧
[00:17:11.000 --> 00:17:14.000]  他就祈禱
[00:17:14.000 --> 00:17:16.000]  經文交代了一些月份
[00:17:16.000 --> 00:17:19.000]  我們不是很熟悉
[00:17:19.000 --> 00:17:23.000]  「達澈西王二十年,基斯留月」
[00:17:23.000 --> 00:17:28.000]  是一章一節的日子
[00:17:28.000 --> 00:17:31.000]  二章一節剛才開始讀
[00:17:31.000 --> 00:17:36.000]  就去到同一年的彌撒月
[00:17:36.000 --> 00:17:37.000]  長話短說
[00:17:37.000 --> 00:17:41.000]  這個大概是未到半年
[00:17:41.000 --> 00:17:43.000]  四、五個月
[00:17:43.000 --> 00:17:47.000]  因為這個不是陽曆的計法
[00:17:47.000 --> 00:17:50.000]  所以不是今天祈禱
[00:17:50.000 --> 00:17:53.000]  明天皇帝問他
[00:17:53.000 --> 00:17:55.000]  你面帶受用嗎?
[00:17:55.000 --> 00:17:56.000]  不是的
[00:17:56.000 --> 00:18:02.000]  祈禱了四個月了
[00:18:02.000 --> 00:18:05.000]  那天皇帝忽然間問他
[00:18:05.000 --> 00:18:09.000]  他關心自己的好朋友
[00:18:09.000 --> 00:18:11.000]  關心自己的神僕
[00:18:11.000 --> 00:18:14.000]  你完全不懂politics
[00:18:14.000 --> 00:18:16.000]  哪有這麼簡單的
[00:18:16.000 --> 00:18:20.000]  所以尼熙米的回應是我心懼怕的
[00:18:20.000 --> 00:18:21.000]  聽不聽到
[00:18:21.000 --> 00:18:23.000]  皇帝問候你而已
[00:18:23.000 --> 00:18:25.000]  老闆叫你上班
[00:18:25.000 --> 00:18:26.000]  你今天做甚麼事
[00:18:26.000 --> 00:18:27.000]  有沒有做快測
[00:18:27.000 --> 00:18:28.000]  問候你而已
[00:18:28.000 --> 00:18:30.000]  不是的
[00:18:30.000 --> 00:18:33.000]  你有沒有聽到皇帝問甚麼
[00:18:33.000 --> 00:18:35.000]  皇帝說
[00:18:35.000 --> 00:18:40.000]  如果你有病測到是陽性
[00:18:40.000 --> 00:18:41.000]  那怎麼辦
[00:18:41.000 --> 00:18:42.000]  不上班
[00:18:42.000 --> 00:18:44.000]  不可以上班
[00:18:44.000 --> 00:18:47.000]  你怎麼可以在皇帝的飲食面前
[00:18:47.000 --> 00:18:49.000]  你帶病來服侍
[00:18:49.000 --> 00:18:51.000]  他在玩笑
[00:18:51.000 --> 00:18:53.000]  所以證明你是沒有病
[00:18:53.000 --> 00:18:55.000]  沒有病上班
[00:18:55.000 --> 00:18:57.000]  面帶受用
[00:18:57.000 --> 00:19:01.000]  心中有鬼
[00:19:01.000 --> 00:19:03.000]  懂得聽吧
[00:19:03.000 --> 00:19:05.000]  甚麼事
[00:19:05.000 --> 00:19:06.000]  沒有說那句
[00:19:06.000 --> 00:19:07.000]  我這麼信任你
[00:19:07.000 --> 00:19:10.000]  為甚麼你不告訴我
[00:19:10.000 --> 00:19:12.000]  皇帝知道的
[00:19:12.000 --> 00:19:15.000]  我們做主任牧師就不會這樣
[00:19:15.000 --> 00:19:18.000]  你家裏有他的耳目
[00:19:18.000 --> 00:19:22.000]  全世界的皇帝都是這樣
[00:19:22.000 --> 00:19:24.000]  所以你家裏誰來過
[00:19:24.000 --> 00:19:26.000]  甚麼時候到甚麼時候走
[00:19:26.000 --> 00:19:28.000]  即日就有報告去到皇帝面前
[00:19:28.000 --> 00:19:31.000]  這是我最信的神咒
[00:19:31.000 --> 00:19:36.000]  我一定要掌握他24小時的動靜
[00:19:36.000 --> 00:19:37.000]  三個月了
[00:19:37.000 --> 00:19:39.000]  沒有動靜
[00:19:39.000 --> 00:19:41.000]  這麼大的事情
[00:19:41.000 --> 00:19:44.000]  消息傳到尼熙米的耳中
[00:19:44.000 --> 00:19:46.000]  尼熙米竟然沒有反應
[00:19:46.000 --> 00:19:48.000]  不妥
[00:19:48.000 --> 00:19:52.000]  所以皇帝是否真的見到尼熙米有面帶受用
[00:19:52.000 --> 00:19:54.000]  都未必
[00:19:54.000 --> 00:19:59.000]  皇帝是借耳問他
[00:19:59.000 --> 00:20:01.000]  聽得明白嗎
[00:20:01.000 --> 00:20:02.000]  不容易
[00:20:02.000 --> 00:20:04.000]  伴君如伴虎
[00:20:04.000 --> 00:20:09.000]  但尼熙米的祈禱一直托著他
[00:20:09.000 --> 00:20:12.000]  所以這裏中文正義譯錯了
[00:20:12.000 --> 00:20:16.000]  不是「於是我默討天上的神」
[00:20:16.000 --> 00:20:18.000]  「你和我就會這樣」
[00:20:18.000 --> 00:20:19.000]  「臨急抱佛腳」
[00:20:19.000 --> 00:20:21.000]  「皇帝問到出聲了」
[00:20:21.000 --> 00:20:23.000]  「等我祈禱」
[00:20:23.000 --> 00:20:26.000]  怎麼可能
[00:20:26.000 --> 00:20:30.000]  你聽過《耳詩帖》怎樣回答皇帝
[00:20:30.000 --> 00:20:33.000]  最多是拖三句
[00:20:33.000 --> 00:20:35.000]  有沒有讀聖經
[00:20:35.000 --> 00:20:38.000]  「我若在王面前蒙恩」
[00:20:38.000 --> 00:20:40.000]  「王若以為美」
[00:20:40.000 --> 00:20:41.000]  還有第三句都可以拖下去
[00:20:41.000 --> 00:20:43.000]  第四句就要說
[00:20:43.000 --> 00:20:44.000]  要回答
[00:20:44.000 --> 00:20:46.000]  不能說「我先祈禱五分鐘」
[00:20:46.000 --> 00:20:48.000]  所以尼熙米在那一刻
[00:20:48.000 --> 00:20:50.000]  一直以來這四個月
[00:20:50.000 --> 00:20:53.000]  五個月的禱告托著他
[00:20:53.000 --> 00:20:56.000]  所以他回答得很小心
[00:20:56.000 --> 00:21:00.000]  第一 他從來不敢提耶路撒冷四個字
[00:21:00.000 --> 00:21:02.000]  因為這是忌諱的
[00:21:02.000 --> 00:21:05.000]  你讀以色列記到尼熙米記
[00:21:05.000 --> 00:21:07.000]  以色列記第四章
[00:21:07.000 --> 00:21:11.000]  在耶路撒冷的外邦人
[00:21:11.000 --> 00:21:17.000]  不停在那裡投訴猶大回歸的百姓
[00:21:17.000 --> 00:21:19.000]  想造反
[00:21:19.000 --> 00:21:22.000]  想重建城牆
[00:21:22.000 --> 00:21:26.000]  現在尼熙米想做甚麼呢?
[00:21:26.000 --> 00:21:30.000]  這就是造反的行動
[00:21:30.000 --> 00:21:32.000]  重建耶路撒冷
[00:21:32.000 --> 00:21:33.000]  怎麼說得出聲
[00:21:33.000 --> 00:21:36.000]  他真的很低調
[00:21:36.000 --> 00:21:39.000]  他說「願王萬歲
[00:21:39.000 --> 00:21:46.000]  我列祖墳墓所在的那城方良」
[00:21:46.000 --> 00:21:48.000]  懂嗎?
[00:21:48.000 --> 00:21:50.000]  鬼影瞳瞳而已
[00:21:50.000 --> 00:21:52.000]  沒甚麼人的
[00:21:52.000 --> 00:21:53.000]  只是墳墓而已
[00:21:53.000 --> 00:21:55.000]  不過是我祖宗的
[00:21:55.000 --> 00:21:59.000]  所以「方良 城門被火焚燒」
[00:21:59.000 --> 00:22:04.000]  所以我就「面帶仇戎」
[00:22:04.000 --> 00:22:06.000]  這只是開頭
[00:22:06.000 --> 00:22:10.000]  其實尼熙米也心知肚明
[00:22:10.000 --> 00:22:12.000]  皇帝甚麼都知道
[00:22:12.000 --> 00:22:14.000]  兩個大男人 高手過招
[00:22:14.000 --> 00:22:16.000]  懂得聽嗎?
[00:22:16.000 --> 00:22:18.000]  不用攤開來甚麼heart to heart
[00:22:18.000 --> 00:22:20.000]  沒有這首歌
[00:22:20.000 --> 00:22:23.000]  所以皇帝接著就問
[00:22:23.000 --> 00:22:28.000]  「那你想怎樣?你要甚麼?」
[00:22:28.000 --> 00:22:31.000]  經文插了一句
[00:22:31.000 --> 00:22:34.000]  「那時皇后坐在旁邊」
[00:22:34.000 --> 00:22:36.000]  懂得解釋嗎?
[00:22:36.000 --> 00:22:40.000]  最有想像力的解釋
[00:22:40.000 --> 00:22:44.000]  「這不是皇后 這是皇太后」
[00:22:44.000 --> 00:22:47.000]  「阿哈徐老王的父親是阿哈徐老王」
[00:22:47.000 --> 00:22:50.000]  「阿哈徐老王的皇后是誰?」
[00:22:50.000 --> 00:22:54.000]  「以斯帖賓戈」
[00:22:54.000 --> 00:22:55.000]  懂得聽嗎?
[00:22:55.000 --> 00:22:58.000]  「皇帝以孝行治國」
[00:22:58.000 --> 00:23:03.000]  「現在阿媽的故鄉有需要」
[00:23:03.000 --> 00:23:05.000]  真是一天都光了
[00:23:05.000 --> 00:23:06.000]  如果是這樣 為甚麼不說明
[00:23:06.000 --> 00:23:07.000]  為甚麼不寫出來呢?
[00:23:07.000 --> 00:23:10.000]  可能是皇太后
[00:23:10.000 --> 00:23:12.000]  如果是皇后呢?
[00:23:12.000 --> 00:23:16.000]  所以這是一個很far-fetching
[00:23:16.000 --> 00:23:18.000]  有這個可能性
[00:23:18.000 --> 00:23:20.000]  有 不能夠抹殺
[00:23:20.000 --> 00:23:22.000]  不過似乎經文不是想這樣說
[00:23:22.000 --> 00:23:25.000]  加一個正常的理解
[00:23:25.000 --> 00:23:27.000]  我們都懂得的
[00:23:27.000 --> 00:23:28.000]  懂得解釋嗎?
[00:23:28.000 --> 00:23:31.000]  「前朝後宮」
[00:23:31.000 --> 00:23:32.000]  這四個字
[00:23:32.000 --> 00:23:35.000]  朝廷和後宮
[00:23:35.000 --> 00:23:37.000]  所以接著那句
[00:23:37.000 --> 00:23:40.000]  「後宮不得干政」
[00:23:40.000 --> 00:23:41.000]  懂得了嗎?
[00:23:41.000 --> 00:23:42.000]  那我就不用解釋了
[00:23:42.000 --> 00:23:44.000]  皇后在場的地方
[00:23:44.000 --> 00:23:47.000]  就不是議論朝政的地方
[00:23:47.000 --> 00:23:49.000]  所以大臣不在
[00:23:49.000 --> 00:23:50.000]  感謝主
[00:23:50.000 --> 00:23:55.000]  如果大臣在這句對話中
[00:23:55.000 --> 00:23:58.000]  只拆半句下來
[00:23:58.000 --> 00:24:01.000]  「啊 尼大人心裏想的」
[00:24:01.000 --> 00:24:02.000]  「好像好像」
[00:24:02.000 --> 00:24:04.000]  「我最近看公文都看過」
[00:24:04.000 --> 00:24:06.000]  「好像好像」
[00:24:06.000 --> 00:24:09.000]  那就推出去五門抄斬了
[00:24:09.000 --> 00:24:11.000]  你明白嗎?
[00:24:11.000 --> 00:24:14.000]  沒有大臣在場
[00:24:14.000 --> 00:24:16.000]  你知道波斯帝國的大臣
[00:24:16.000 --> 00:24:17.000]  可以怎樣亂說話
[00:24:17.000 --> 00:24:20.000]  以私貼記
[00:24:20.000 --> 00:24:23.000]  沒有 因為皇后在場
[00:24:23.000 --> 00:24:25.000]  這是一個加言
[00:24:25.000 --> 00:24:27.000]  這是後宮
[00:24:27.000 --> 00:24:33.000]  所以尼熙禮可以全身而退
[00:24:33.000 --> 00:24:36.000]  你讀聖經的歷史是這麼立體的
[00:24:36.000 --> 00:24:38.000]  不是主要學的故事
[00:24:38.000 --> 00:24:41.000]  那些毛毛公仔擺在那裏
[00:24:41.000 --> 00:24:42.000]  不是的
[00:24:42.000 --> 00:24:44.000]  其實真的是龍潭虎穴
[00:24:44.000 --> 00:24:46.000]  還有聖經學者告訴我們
[00:24:46.000 --> 00:24:49.000]  如果計算那個年日
[00:24:49.000 --> 00:24:54.000]  這是波斯帝國200年中間的日子
[00:24:54.000 --> 00:24:58.000]  亞達舍西王準備西征歐洲
