
[00:00:00.000 --> 00:00:04.000]  各位大姐姊姊平安
[00:03:23.000 --> 00:03:25.000]  某些人是有他的原因
[00:03:25.000 --> 00:03:26.000]  今天是因為昨日
[00:03:26.000 --> 00:03:28.000]  明天是因為今天
[00:03:28.000 --> 00:03:29.000]  每個人都是一樣
[00:03:29.000 --> 00:03:31.000]  當你看羅亞的時候
[00:03:31.000 --> 00:03:32.000]  為何神給前書
[00:03:32.000 --> 00:03:33.000]  給後書
[00:03:33.000 --> 00:03:34.000]  給希伯來書
[00:03:34.000 --> 00:03:35.000]  這樣形容他呢
[00:03:35.000 --> 00:03:38.000]  因為《創世紀》六至九章所發生的事
[00:03:38.000 --> 00:03:40.000]  沒有《創世紀》六至九章
[00:03:40.000 --> 00:03:41.000]  就不會有之後
[00:03:41.000 --> 00:03:42.000]  給前書
[00:03:42.000 --> 00:03:43.000]  給後書
[00:03:43.000 --> 00:03:44.000]  和希伯來書
[00:03:44.000 --> 00:03:46.000]  神給他的評語
[00:03:46.000 --> 00:03:50.000]  我不敢介意
[00:03:50.000 --> 00:03:51.000]  你都上了來
[00:03:51.000 --> 00:03:56.000]  這個麥克風太謙卑
[00:03:56.000 --> 00:03:59.000]  這個好像驕傲了一點
[00:03:59.000 --> 00:04:01.000]  無論如何
[00:04:01.000 --> 00:04:02.000]  可以
[00:04:02.000 --> 00:04:04.000]  大家明白嗎
[00:04:04.000 --> 00:04:06.000]  所以我去到哪裏
[00:04:06.000 --> 00:04:07.000]  你記住
[00:04:07.000 --> 00:04:08.000]  希伯來書給前書
[00:04:08.000 --> 00:04:09.000]  給後書
[00:04:09.000 --> 00:04:11.000]  是由於《創世紀》六至九章
[00:04:11.000 --> 00:04:12.000]  我們的將來
[00:04:12.000 --> 00:04:13.000]  我們人生
[00:04:13.000 --> 00:04:15.000]  我們將來有一天
[00:04:15.000 --> 00:04:16.000]  人生行完之後
[00:04:16.000 --> 00:04:18.000]  人回顧我們
[00:04:18.000 --> 00:04:19.000]  人想起我們的時候
[00:04:19.000 --> 00:04:22.000]  好在於今天我們怎樣做人
[00:04:22.000 --> 00:04:23.000]  很多人
[00:04:23.000 --> 00:04:24.000]  在聖經裏面
[00:04:24.000 --> 00:04:25.000]  特別是希伯來書
[00:04:25.000 --> 00:04:29.000]  有所謂成為尷尬的人
[00:04:29.000 --> 00:04:30.000]  譬如說
[00:04:30.000 --> 00:04:31.000]  耳掃
[00:04:31.000 --> 00:04:32.000]  有成為榜樣的人
[00:04:32.000 --> 00:04:33.000]  譬如說
[00:04:33.000 --> 00:04:35.000]  十一章的信心英雄榜
[00:04:35.000 --> 00:04:37.000]  問題是今天你想起哪個名單呢
[00:04:37.000 --> 00:04:38.000]  就在於你怎樣活
[00:04:38.000 --> 00:04:41.000]  既然羅亞已經成功
[00:04:41.000 --> 00:04:43.000]  進入信心英雄榜
[00:04:43.000 --> 00:04:44.000]  所以今天我們認識一下
[00:04:44.000 --> 00:04:45.000]  羅亞的一生
[00:04:45.000 --> 00:04:47.000]  有什麼我們需要學習
[00:04:47.000 --> 00:04:48.000]  很多人說到羅亞
[00:04:48.000 --> 00:04:49.000]  只會想到方舟
[00:04:49.000 --> 00:04:50.000]  想到彩虹
[00:04:50.000 --> 00:04:52.000]  想到洪水
[00:04:52.000 --> 00:04:54.000]  我今天比較注重羅亞這個人
[00:04:54.000 --> 00:04:56.000]  他這個人有什麼值得我們學習
[00:04:56.000 --> 00:04:58.000]  有什麼值得我們注意
[00:04:58.000 --> 00:05:02.000]  所以在《創世紀》六至九章
[00:05:02.000 --> 00:05:06.000]  因為教會已經告訴你下次會說什麼
[00:05:06.000 --> 00:05:08.000]  所以大家下次回來聽
[00:05:08.000 --> 00:05:10.000]  看了這個人物的生平
[00:05:10.000 --> 00:05:12.000]  下次回來聽會好很多
[00:05:12.000 --> 00:05:13.000]  我們不可能讀的
[00:05:13.000 --> 00:05:14.000]  譬如阿布拉罕
[00:05:14.000 --> 00:05:17.000]  他是二十五章寫到三十六章
[00:05:17.000 --> 00:05:19.000]  如果讀經讀這十一章
[00:05:19.000 --> 00:05:21.000]  那就不用講道了
[00:05:21.000 --> 00:05:23.000]  所以你事先看完回來就很不同
[00:05:23.000 --> 00:05:25.000]  所以當我在思考的時候
[00:05:25.000 --> 00:05:26.000]  我發現有三樣東西
[00:05:26.000 --> 00:05:28.000]  我們可以學習
[00:05:28.000 --> 00:05:29.000]  從羅亞的人生
[00:05:29.000 --> 00:05:31.000]  他的生平當中學習
[00:05:31.000 --> 00:05:32.000]  第一件事
[00:05:32.000 --> 00:05:34.000]  羅亞是一個與神同行
[00:05:34.000 --> 00:05:36.000]  與神同工的人
[00:05:36.000 --> 00:05:38.000]  你看第六章第九節說到
[00:05:38.000 --> 00:05:40.000]  羅亞是一個二人是一個完全人
[00:05:40.000 --> 00:05:42.000]  他與神同行
[00:05:42.000 --> 00:05:44.000]  上一堂《于賓牧師》說到
[00:05:44.000 --> 00:05:46.000]  就說到以洛與神同行
[00:05:46.000 --> 00:05:49.000]  其實《創世紀》記載了兩個人與神同行
[00:05:49.000 --> 00:05:50.000]  一個就是以洛
[00:05:50.000 --> 00:05:52.000]  一個就是羅亞
[00:05:52.000 --> 00:05:54.000]  以洛同行三百年被神接去
[00:05:54.000 --> 00:05:55.000]  羅亞沒有
[00:05:55.000 --> 00:05:57.000]  羅亞就起了方舟
[00:05:57.000 --> 00:05:59.000]  有人問羅亞用多少年時間
[00:05:59.000 --> 00:06:00.000]  有人說一百年
[00:06:00.000 --> 00:06:02.000]  有人說一百二十年
[00:06:02.000 --> 00:06:04.000]  但相信是一段很長的時間
[00:06:04.000 --> 00:06:07.000]  因為羅亞一開始記載他就五百歲
[00:06:07.000 --> 00:06:10.000]  接著開始洪水來就六百歲
[00:06:10.000 --> 00:06:12.000]  可能他起了一百年
[00:06:12.000 --> 00:06:14.000]  無論如何是一段很長的時間
[00:06:14.000 --> 00:06:16.000]  神沒有將羅亞接去
[00:06:16.000 --> 00:06:18.000]  神沒有將羅亞接去
[00:06:18.000 --> 00:06:20.000]  他有一個工作需要他做
[00:06:20.000 --> 00:06:21.000]  當我讀的時候留意到
[00:06:21.000 --> 00:06:23.000]  譬如六章二十二節那裏
[00:06:23.000 --> 00:06:26.000]  你發現他說凡神所吩咐的
[00:06:26.000 --> 00:06:28.000]  他都照樣行了
[00:06:28.000 --> 00:06:30.000]  你再看第七章第九節
[00:06:30.000 --> 00:06:32.000]  他說
[00:06:32.000 --> 00:06:34.000]  第七章第九節
[00:06:34.000 --> 00:06:36.000]  他說一對一對的
[00:06:36.000 --> 00:06:39.000]  有公有母到羅亞那裏進入方舟
[00:06:39.000 --> 00:06:42.000]  正如神所吩咐羅亞的
[00:06:42.000 --> 00:06:44.000]  神如何吩咐羅亞
[00:06:44.000 --> 00:06:47.000]  事情就如何羅亞照著來發生
[00:06:47.000 --> 00:06:49.000]  後面十六節又說了
[00:06:49.000 --> 00:06:51.000]  他說正如神所吩咐羅亞的
[00:06:51.000 --> 00:06:54.000]  然後說將他關在方舟裏面
[00:06:54.000 --> 00:06:56.000]  你發現神叫他做甚麼
[00:06:56.000 --> 00:06:57.000]  老實說
[00:06:57.000 --> 00:06:58.000]  進方舟
[00:06:58.000 --> 00:06:59.000]  如果你給我
[00:06:59.000 --> 00:07:00.000]  我沒有想那麼多的時候
[00:07:00.000 --> 00:07:02.000]  我最好沒有那麼多動物和我一起
[00:07:02.000 --> 00:07:03.000]  真是烏煙瘴氣
[00:07:03.000 --> 00:07:04.000]  你想想
[00:07:04.000 --> 00:07:07.000]  這麼多天和他一起關在裏面
[00:07:07.000 --> 00:07:09.000]  真是不太好過
[00:07:09.000 --> 00:07:10.000]  你給我大大間房
[00:07:10.000 --> 00:07:12.000]  我幾個人住就好了
[00:07:12.000 --> 00:07:14.000]  不要有那麼多動物
[00:07:14.000 --> 00:07:16.000]  飛禽走獸
[00:07:16.000 --> 00:07:17.000]  但神如何說
[00:07:17.000 --> 00:07:18.000]  他如何做
[00:07:18.000 --> 00:07:19.000]  他不會說不讓他們進入
[00:07:19.000 --> 00:07:20.000]  既然神說進入
[00:07:20.000 --> 00:07:21.000]  他們就進入
[00:07:21.000 --> 00:07:22.000]  神說做
[00:07:22.000 --> 00:07:23.000]  我就做
[00:07:23.000 --> 00:07:25.000]  羅亞能夠與神同工
[00:07:25.000 --> 00:07:26.000]  先要的條件
[00:07:26.000 --> 00:07:28.000]  因為他與神同行
[00:07:28.000 --> 00:07:29.000]  第一樣的體制
[00:07:29.000 --> 00:07:31.000]  與神同行的羅亞
[00:07:31.000 --> 00:07:32.000]  聖經形容說
[00:07:32.000 --> 00:07:34.000]  義人是完全人
[00:07:34.000 --> 00:07:36.000]  因為他與神同行
[00:07:36.000 --> 00:07:38.000]  因為他與神同行
[00:07:38.000 --> 00:07:39.000]  你記住分別
[00:07:39.000 --> 00:07:41.000]  不是因為他義人完全人
[00:07:41.000 --> 00:07:43.000]  所以他與神同行
[00:07:43.000 --> 00:07:45.000]  而是他與神同行
[00:07:45.000 --> 00:07:47.000]  以至成為義人和完全人
[00:07:47.000 --> 00:07:50.000]  一個人需要生活對
[00:07:50.000 --> 00:07:52.000]  行事為人合神心意
[00:07:52.000 --> 00:07:56.000]  這是神對人的要求和心意
[00:07:56.000 --> 00:07:58.000]  亞當夏娃的問題是甚麼
[00:07:58.000 --> 00:08:01.000]  就是應該和不應該
[00:08:01.000 --> 00:08:02.000]  他不懂得分辨
[00:08:02.000 --> 00:08:05.000]  他將神的話改變了
[00:08:05.000 --> 00:08:07.000]  該人和亞伯的問題是甚麼
[00:08:07.000 --> 00:08:09.000]  就是好與不好的問題
[00:08:09.000 --> 00:08:10.000]  問題就是
[00:08:10.000 --> 00:08:12.000]  該人行得不好
[00:08:12.000 --> 00:08:15.000]  所以不蒙神的月亮
[00:08:15.000 --> 00:08:18.000]  你發現當一個人將神的話改變
[00:08:18.000 --> 00:08:22.000]  當一個人不聽神所說的去做的時候
[00:08:22.000 --> 00:08:24.000]  就不是一個合神心意
[00:08:24.000 --> 00:08:26.000]  與神同行的人
[00:08:26.000 --> 00:08:28.000]  與神同行優先要做
[00:08:28.000 --> 00:08:29.000]  就是知神所言
[00:08:29.000 --> 00:08:32.000]  按神所行而行
[00:08:32.000 --> 00:08:34.000]  上一堂《於品牧師》我來之前
[00:08:34.000 --> 00:08:36.000]  聽了劉貴英傳道講
[00:08:36.000 --> 00:08:38.000]  聽了趙棣兄講
[00:08:38.000 --> 00:08:41.000]  和聽了《於品牧師》講的幾堂
[00:08:41.000 --> 00:08:43.000]  譬如上一堂《於品牧師》有提到
[00:08:43.000 --> 00:08:45.000]  你需要與神同行
[00:08:45.000 --> 00:08:49.000]  必定先要在神的話語作為開始
[00:08:49.000 --> 00:08:51.000]  你連神的話語都沒有的時候
[00:08:51.000 --> 00:08:54.000]  你是很難按神而行的
[00:08:54.000 --> 00:08:57.000]  我發現人生當中兩件事很難
[00:08:57.000 --> 00:08:59.000]  有句話很難說
[00:08:59.000 --> 00:09:00.000]  有些人說
[00:09:00.000 --> 00:09:02.000]  說你又不聽聽你又不明
[00:09:02.000 --> 00:09:03.000]  明你又不做做你又做錯
[00:09:03.000 --> 00:09:04.000]  錯你又不應
[00:09:04.000 --> 00:09:06.000]  有沒有聽過這句話
[00:09:06.000 --> 00:09:08.000]  有些人真的這樣
[00:09:08.000 --> 00:09:10.000]  我發覺人最大的問題就是
[00:09:10.000 --> 00:09:12.000]  人無完人
[00:09:12.000 --> 00:09:14.000]  這是李嘉誠說的
[00:09:14.000 --> 00:09:17.000]  金無足金人無完人
[00:09:17.000 --> 00:09:18.000]  這不是原始人
[00:09:18.000 --> 00:09:20.000]  又不是源頭的那個原人
[00:09:20.000 --> 00:09:21.000]  沒有完全的人
[00:09:21.000 --> 00:09:22.000]  既然沒有完全的人
[00:09:22.000 --> 00:09:23.000]  你一定要聽
[00:09:23.000 --> 00:09:25.000]  一定要改
[00:09:25.000 --> 00:09:27.000]  我有時問弟兄姊妹
[00:09:27.000 --> 00:09:28.000]  最近有沒有改過
[00:09:28.000 --> 00:09:29.000]  沒有東西要改
[00:09:29.000 --> 00:09:31.000]  那你真的要改了
[00:09:31.000 --> 00:09:32.000]  你要改一下
[00:09:32.000 --> 00:09:33.000]  因為你有東西要改
[00:09:33.000 --> 00:09:34.000]  而你不改你要改的東西
[00:09:34.000 --> 00:09:35.000]  那你就是要改了
[00:09:35.000 --> 00:09:37.000]  既然人無完人
[00:09:37.000 --> 00:09:38.000]  那為什麼你會不改
[00:09:38.000 --> 00:09:41.000]  因為我不聽別人對我的意見
[00:09:41.000 --> 00:09:43.000]  因為我聽了也不想改
[00:09:43.000 --> 00:09:45.000]  因為改很麻煩
[00:09:45.000 --> 00:09:46.000]  我習慣了
[00:09:46.000 --> 00:09:47.000]  幾十年我都是
[00:09:47.000 --> 00:09:48.000]  我有時真的
[00:09:48.000 --> 00:09:50.000]  我講話不是豪氣而是大聲
[00:09:50.000 --> 00:09:52.000]  習慣了
[00:09:52.000 --> 00:09:53.000]  幾十年都是這樣講
[00:09:53.000 --> 00:09:55.000]  改了我會死的
[00:09:55.000 --> 00:09:57.000]  慢慢改
[00:09:57.000 --> 00:09:58.000]  沒有說改不了
[00:09:58.000 --> 00:10:00.000]  人最慘就是不肯聽
[00:10:00.000 --> 00:10:01.000]  不肯聽改不了
[00:10:01.000 --> 00:10:02.000]  我有時看醫生也是
[00:10:02.000 --> 00:10:04.000]  看醫生醫生說你要怎樣怎樣
[00:10:04.000 --> 00:10:05.000]  我不聽
[00:10:05.000 --> 00:10:06.000]  我又有些牧師對我很好
[00:10:06.000 --> 00:10:07.000]  牧師又勸我
[00:10:07.000 --> 00:10:08.000]  牧師勸我
[00:10:08.000 --> 00:10:10.000]  徐弟兄記住睡覺
[00:10:10.000 --> 00:10:12.000]  不睡覺不行的
[00:10:12.000 --> 00:10:14.000]  他說每天最少睡
[00:10:14.000 --> 00:10:16.000]  他和我說最少要六個鐘
[00:10:16.000 --> 00:10:18.000]  我六個鐘都沒有
[00:10:18.000 --> 00:10:20.000]  我以前睡覺是四個鐘
[00:10:20.000 --> 00:10:21.000]  因為我覺得時間很寶貴
[00:10:21.000 --> 00:10:23.000]  睡覺很浪費時間
[00:10:23.000 --> 00:10:24.000]  但原來我不知道
[00:10:24.000 --> 00:10:27.000]  睡覺是幫我們的身體去調理的
[00:10:27.000 --> 00:10:29.000]  後來看了一些文章才知道
[00:10:29.000 --> 00:10:30.000]  以為自己很厲害
[00:10:30.000 --> 00:10:31.000]  經常跟人說
[00:10:31.000 --> 00:10:32.000]  我睡四個鐘
[00:10:32.000 --> 00:10:33.000]  我睡四個鐘
[00:10:33.000 --> 00:10:35.000]  其實你是慢性自殺
[00:10:35.000 --> 00:10:37.000]  有時不想聽
[00:10:37.000 --> 00:10:39.000]  自持幾年
[00:10:39.000 --> 00:10:40.000]  一定要這樣做
[00:10:40.000 --> 00:10:41.000]  後來牧師勸我
[00:10:41.000 --> 00:10:42.000]  醒了都不要起床
[00:10:42.000 --> 00:10:44.000]  磨都要磨六個鐘才起床
[00:10:44.000 --> 00:10:46.000]  因為你的身體要休息
[00:10:46.000 --> 00:10:48.000]  當人這樣勸你不聽
[00:10:48.000 --> 00:10:49.000]  最後結果是怎樣
[00:10:49.000 --> 00:10:50.000]  很可惜
[00:10:50.000 --> 00:10:51.000]  很簡單
[00:10:51.000 --> 00:10:53.000]  有次我的車壞了
[00:10:53.000 --> 00:10:54.000]  開了眼燈
[00:10:54.000 --> 00:10:55.000]  ABS突然間開了
[00:10:55.000 --> 00:10:58.000]  跟著四輪驅動的燈都開了
[00:10:58.000 --> 00:10:59.000]  真的很害怕
[00:10:59.000 --> 00:11:01.000]  因為那輛車是我老婆開的
[00:11:01.000 --> 00:11:03.000]  我開不成都可以推車
[00:11:03.000 --> 00:11:05.000]  他開不成就很大件事
[00:11:05.000 --> 00:11:06.000]  我就打電話給弟兄
[00:11:06.000 --> 00:11:07.000]  是做機械人的
[00:11:07.000 --> 00:11:08.000]  他勸我很簡單
[00:11:08.000 --> 00:11:10.000]  弟兄很輕鬆
[00:11:10.000 --> 00:11:11.000]  哦 開了燈
[00:11:11.000 --> 00:11:12.000]  他就問
[00:11:12.000 --> 00:11:13.000]  很簡單
[00:11:13.000 --> 00:11:14.000]  我教你怎樣做
[00:11:14.000 --> 00:11:15.000]  我說我何時來給你看
[00:11:15.000 --> 00:11:17.000]  他說不用給我看了
[00:11:17.000 --> 00:11:18.000]  那你想我怎樣做
[00:11:18.000 --> 00:11:20.000]  他說拿去油站洗車
[00:11:20.000 --> 00:11:22.000]  他說有時有些東西進去髒了
[00:11:22.000 --> 00:11:24.000]  就會觸發感應器
[00:11:24.000 --> 00:11:25.000]  你洗完再找我
[00:11:25.000 --> 00:11:26.000]  我說不是吧
[00:11:26.000 --> 00:11:27.000]  洗車
[00:11:27.000 --> 00:11:29.000]  我叫你去洗就洗吧
[00:11:29.000 --> 00:11:30.000]  他說你是機械人
[00:11:30.000 --> 00:11:31.000]  還是我是機械人
[00:11:31.000 --> 00:11:33.000]  你不要跟我爭辯了
[00:11:33.000 --> 00:11:35.000]  再爭辯就不要打給我了
[00:11:35.000 --> 00:11:36.000]  有時我真的會問
[00:11:36.000 --> 00:11:38.000]  到底你是神還是他
[00:11:38.000 --> 00:11:39.000]  還是神是神呢
[00:11:39.000 --> 00:11:40.000]  當然是神是神
[00:11:40.000 --> 00:11:41.000]  你就聽吧
[00:11:41.000 --> 00:11:42.000]  你為什麼不聽呢
[00:11:42.000 --> 00:11:44.000]  有些經文就不想看了
[00:11:44.000 --> 00:11:45.000]  譬如針研書
[00:11:45.000 --> 00:11:46.000]  很多人不想看
[00:11:46.000 --> 00:11:49.000]  看完之後就不可以多言多語了
[00:11:49.000 --> 00:11:50.000]  所以最好不要看
[00:11:50.000 --> 00:11:51.000]  你自己不看
[00:11:51.000 --> 00:11:53.000]  最後就害自己了
[00:11:53.000 --> 00:11:55.000]  與神同行最重要
[00:11:55.000 --> 00:11:56.000]  由神的話語開始
[00:11:56.000 --> 00:11:57.000]  不單要聽
[00:11:57.000 --> 00:11:59.000]  而且要做
[00:11:59.000 --> 00:12:00.000]  聽不容易的
[00:12:00.000 --> 00:12:02.000]  但我今天的主題是什麼呢
[00:12:02.000 --> 00:12:04.000]  不容易不是不可能
[00:12:04.000 --> 00:12:06.000]  人要改真的很難
[00:12:06.000 --> 00:12:07.000]  我告訴你
[00:12:07.000 --> 00:12:10.000]  其實有時配合是最清楚的
[00:12:10.000 --> 00:12:12.000]  那一撮性格
[00:12:12.000 --> 00:12:13.000]  那一撮脾氣
[00:12:13.000 --> 00:12:15.000]  那些手勢
[00:12:15.000 --> 00:12:17.000]  那些餘氣
[00:12:17.000 --> 00:12:19.000]  我是不是說中了很多人呢
[00:12:19.000 --> 00:12:21.000]  這麼多年都不改
[00:12:21.000 --> 00:12:24.000]  因為改真的很難
[00:12:24.000 --> 00:12:27.000]  我這個人是很直的
[00:12:27.000 --> 00:12:30.000]  所以有時我很看重時間
[00:12:30.000 --> 00:12:33.000]  所以我回人家電郵又快又準
[00:12:33.000 --> 00:12:35.000]  有那句說那句
[00:12:35.000 --> 00:12:36.000]  沒有那句就不說
[00:12:36.000 --> 00:12:37.000]  有什麼就說
[00:12:37.000 --> 00:12:39.000]  說完就算了
[00:12:39.000 --> 00:12:42.000]  有時在機構有個姐妹
[00:12:42.000 --> 00:12:43.000]  我給了她電郵
[00:12:43.000 --> 00:12:44.000]  她回覆了
[00:12:44.000 --> 00:12:46.000]  其實問題很簡單
[00:12:46.000 --> 00:12:47.000]  有時我忘記怎麼說
[00:12:47.000 --> 00:12:49.000]  例如說這些你不需要問我
[00:12:49.000 --> 00:12:50.000]  你應該知道
[00:12:50.000 --> 00:12:51.000]  大概是這樣
[00:12:51.000 --> 00:12:52.000]  我舉例
[00:12:52.000 --> 00:12:54.000]  完結後她立刻進來跟我說
[00:12:54.000 --> 00:12:55.000]  她說徐德卿
[00:12:55.000 --> 00:12:57.000]  你不要這樣回覆
[00:12:57.000 --> 00:12:58.000]  行不行
[00:12:58.000 --> 00:13:00.000]  你明不明白
[00:13:00.000 --> 00:13:02.000]  真的很難受
[00:13:02.000 --> 00:13:04.000]  你可不可以溫柔一點
[00:13:04.000 --> 00:13:05.000]  包裝一點
[00:13:05.000 --> 00:13:06.000]  這麼假
[00:13:06.000 --> 00:13:08.000]  有事就說
[00:13:08.000 --> 00:13:10.000]  這麼多事我沒時間
[00:13:10.000 --> 00:13:11.000]  多打幾句
[00:13:11.000 --> 00:13:12.000]  她說你多打幾句
[00:13:12.000 --> 00:13:13.000]  很大分別
[00:13:13.000 --> 00:13:16.000]  你這樣我將來不會跟你說話
[00:13:16.000 --> 00:13:18.000]  我不說就省一點
[00:13:18.000 --> 00:13:21.000]  她說完
[00:13:21.000 --> 00:13:23.000]  她一直想提醒我
[00:13:23.000 --> 00:13:24.000]  其實你這樣對我
[00:13:24.000 --> 00:13:25.000]  我會告訴你
[00:13:25.000 --> 00:13:27.000]  你對別人不跟你說
[00:13:27.000 --> 00:13:28.000]  生氣了你都不知道
[00:13:28.000 --> 00:13:30.000]  你會損害很多東西
[00:13:30.000 --> 00:13:33.000]  我死都不肯聽
[00:13:33.000 --> 00:13:35.000]  我就在這裡跟她爭辯
[00:13:35.000 --> 00:13:37.000]  你知不知道我怎樣跟她爭辯
[00:13:37.000 --> 00:13:39.000]  你告訴我有什麼用
[00:13:39.000 --> 00:13:40.000]  你告訴我
[00:13:40.000 --> 00:13:42.000]  我說你要包裝一下
[00:13:42.000 --> 00:13:44.000]  為什麼你剛才進來說我
[00:13:44.000 --> 00:13:45.000]  你沒有包裝
[00:13:45.000 --> 00:13:47.000]  一過來就對我
[00:13:47.000 --> 00:13:48.000]  一過來就刺我
