
[00:00:00.000 --> 00:00:06.000]  前兩次是針對醫生和病人的關係來說
[00:02:52.000 --> 00:02:56.000]  不用坑坎在我耳上合口
[00:02:56.000 --> 00:03:00.000]  耶和華啊!求祢應允我
[00:03:00.000 --> 00:03:03.000]  因為祢的慈愛本為美好
[00:03:03.000 --> 00:03:05.000]  求祢按祢豐盛的慈悲
[00:03:05.000 --> 00:03:08.000]  迴轉眷顧我
[00:03:08.000 --> 00:03:11.000]  不要掩面不顧祢的僕人
[00:03:11.000 --> 00:03:13.000]  我是在急難之中
[00:03:13.000 --> 00:03:17.000]  求祢速速的應允我
[00:03:17.000 --> 00:03:19.000]  求祢親近我
[00:03:19.000 --> 00:03:20.000]  救贖我
[00:03:20.000 --> 00:03:24.000]  求祢因我的仇敵把我贖回
[00:03:24.000 --> 00:03:26.000]  祢知道我受的辱罵
[00:03:26.000 --> 00:03:29.000]  欺凌羞辱
[00:03:29.000 --> 00:03:33.000]  我的敵人都在祢面前
[00:03:33.000 --> 00:03:35.000]  辱罵傷破了我的心
[00:03:35.000 --> 00:03:38.000]  我又滿了憂愁
[00:03:38.000 --> 00:03:40.000]  我指望有人體恤
[00:03:40.000 --> 00:03:42.000]  卻沒有一個
[00:03:42.000 --> 00:03:44.000]  我指望有人安慰
[00:03:44.000 --> 00:03:47.000]  卻找不著一個
[00:03:47.000 --> 00:03:50.000]  他們哪膽苦給我當食物
[00:03:50.000 --> 00:03:51.000]  我渴了
[00:03:51.000 --> 00:03:54.000]  他們哪躁給我渴
[00:03:54.000 --> 00:03:57.000]  但我是困苦憂傷的
[00:03:57.000 --> 00:03:59.000]  神啊!願祢的救恩
[00:03:59.000 --> 00:04:02.000]  將我安置在高處
[00:04:02.000 --> 00:04:05.000]  我要以詩歌讚美神的名
[00:04:05.000 --> 00:04:08.000]  以感謝稱祂偉大
[00:04:08.000 --> 00:04:10.000]  這便叫耶和華喜悅
[00:04:10.000 --> 00:04:12.000]  聲似獻牛
[00:04:12.000 --> 00:04:16.000]  或是獻有角有提的公牛
[00:04:16.000 --> 00:04:19.000]  謙卑的人看見了就喜樂
[00:04:19.000 --> 00:04:21.000]  尋求神的人
[00:04:21.000 --> 00:04:24.000]  願你們的心蘇醒
[00:04:24.000 --> 00:04:27.000]  因為耶和華聽了供佛人
[00:04:27.000 --> 00:04:30.000]  不藐視被囚的人
[00:04:30.000 --> 00:04:31.000]  願天和地
[00:04:31.000 --> 00:04:34.000]  海洋和其中一切的動物
[00:04:34.000 --> 00:04:37.000]  都讚美他
[00:04:38.000 --> 00:04:46.000]  羅馬書第八章31至39節
[00:04:47.000 --> 00:04:49.000]  誰能使我們
[00:04:49.000 --> 00:04:52.000]  與基督的愛隔絕呢?
[00:04:52.000 --> 00:04:54.000]  難道是患難嗎?
[00:04:54.000 --> 00:04:56.000]  是困苦嗎?
[00:04:56.000 --> 00:04:58.000]  是迫迫嗎?
[00:04:58.000 --> 00:05:00.000]  是飢餓嗎?
[00:05:00.000 --> 00:05:02.000]  是赤身怒體嗎?
[00:05:02.000 --> 00:05:04.000]  是危險嗎?
[00:05:04.000 --> 00:05:06.000]  是刀劍嗎?
[00:05:06.000 --> 00:05:08.000]  如經上所記
[00:05:08.000 --> 00:05:12.000]  我們為你的緣故終日被殺
[00:05:12.000 --> 00:05:16.000]  人看我們如將宰的羊
[00:05:16.000 --> 00:05:19.000]  然而靠著愛我們的主
[00:05:19.000 --> 00:05:21.000]  在這一切的世上
[00:05:21.000 --> 00:05:24.000]  已經得勝有餘了
[00:05:24.000 --> 00:05:26.000]  因為我深信
[00:05:26.000 --> 00:05:29.000]  無論是死是生
[00:05:29.000 --> 00:05:31.000]  是天使是掌權的
[00:05:31.000 --> 00:05:33.000]  是有能的
[00:05:33.000 --> 00:05:34.000]  是現在的事
[00:05:34.000 --> 00:05:36.000]  是將來的事
[00:05:36.000 --> 00:05:37.000]  是高處的
[00:05:37.000 --> 00:05:38.000]  是低處的
[00:05:38.000 --> 00:05:41.000]  是別的受造之物
[00:05:41.000 --> 00:05:43.000]  都不能叫我們
[00:05:43.000 --> 00:05:45.000]  與神的愛隔絕
[00:05:45.000 --> 00:05:48.000]  這愛是在我們的主
[00:05:48.000 --> 00:05:50.000]  基督耶穌裡的
[00:05:50.000 --> 00:06:08.000]  你保險接近我心
[00:06:08.000 --> 00:06:15.000]  你保險賜給我生命
[00:06:15.000 --> 00:06:22.000]  你保險救贖了我
[00:06:22.000 --> 00:06:29.000]  為我釘在十字架
[00:06:29.000 --> 00:06:35.000]  接近我
[00:06:35.000 --> 00:06:44.000]  比血更潔白更潔白
[00:06:44.000 --> 00:06:48.000]  主耶穌
[00:06:48.000 --> 00:06:58.000]  我們的救贖主
[00:06:58.000 --> 00:07:05.000]  你保險接近我心
[00:07:05.000 --> 00:07:12.000]  你保險賜給我生命
[00:07:12.000 --> 00:07:19.000]  你保險救贖了我
[00:07:19.000 --> 00:07:26.000]  為我釘在十字架
[00:07:26.000 --> 00:07:32.000]  接近我
[00:07:32.000 --> 00:07:40.000]  比血更潔白更潔白
[00:07:40.000 --> 00:07:44.000]  主耶穌
[00:07:44.000 --> 00:07:51.000]  我們的救贖主
[00:07:51.000 --> 00:08:16.000]  你保險接近我心
[00:08:16.000 --> 00:08:23.000]  你保險賜給我生命
[00:08:23.000 --> 00:08:30.000]  你保險救贖了我
[00:08:30.000 --> 00:08:37.000]  為我釘在十字架
[00:08:37.000 --> 00:08:43.000]  接近我
[00:08:43.000 --> 00:08:52.000]  比血更潔白更潔白
[00:08:52.000 --> 00:08:55.000]  主耶穌
[00:08:55.000 --> 00:09:03.000]  我們的救贖主
[00:09:03.000 --> 00:09:23.000]  你保險接近我心
[00:09:23.000 --> 00:09:26.000]  天助自助
[00:09:26.000 --> 00:09:30.000]  不可以做和可以做的事
[00:09:30.000 --> 00:09:34.000]  通常我赴談的癌病人
[00:09:34.000 --> 00:09:38.000]  都是由親友轉介過來的
[00:09:38.000 --> 00:09:41.000]  主動來找我的人很少
[00:09:41.000 --> 00:09:44.000]  這些是完全可以理解的
[00:09:44.000 --> 00:09:48.000]  因為當醫生對我們宣告說是復發了
[00:09:48.000 --> 00:09:51.000]  要馬上進行治療
[00:09:51.000 --> 00:09:54.000]  病人第一個反應
[00:09:54.000 --> 00:09:57.000]  通常就不會像醫生那麼積極
[00:09:57.000 --> 00:10:00.000]  親友那麼緊張
[00:10:00.000 --> 00:10:03.000]  病人通常第一個反應
[00:10:03.000 --> 00:10:06.000]  就是驚惶失措
[00:10:06.000 --> 00:10:10.000]  驚惶是因為最害怕的事
[00:10:10.000 --> 00:10:13.000]  現在終於發生了
[00:10:13.000 --> 00:10:17.000]  失措就是說因為多時的努力
[00:10:17.000 --> 00:10:20.000]  現在證明是盡負東流
[00:10:20.000 --> 00:10:23.000]  我們的生命又受到
[00:10:23.000 --> 00:10:27.000]  另一個休止符的威脅
[00:10:27.000 --> 00:10:33.000]  以後的事應該怎樣安排呢
[00:10:33.000 --> 00:10:36.000]  救病復發的病人
[00:10:36.000 --> 00:10:40.000]  通常經過一輪驚惶失措之後
[00:10:40.000 --> 00:10:44.000]  接著的反應有兩類
[00:10:44.000 --> 00:10:48.000]  第一類就是消極的放棄
[00:10:48.000 --> 00:10:53.000]  第二類就是積極的對付
[00:10:53.000 --> 00:10:59.000]  那怎樣是消極的放棄呢
[00:10:59.000 --> 00:11:04.000]  消極的放棄就是說有些人
[00:11:04.000 --> 00:11:08.000]  他不去付諸實行
[00:11:08.000 --> 00:11:14.000]  他就算不是很自用的口來表示他是消極
[00:11:14.000 --> 00:11:18.000]  但是消極的念頭
[00:11:18.000 --> 00:11:23.000]  在很多病人都會出現過
[00:11:23.000 --> 00:11:26.000]  這種消極的態度或心情
[00:11:26.000 --> 00:11:29.000]  是怎樣形成的呢
[00:11:29.000 --> 00:11:33.000]  除了因為昔日我們接受治療
[00:11:33.000 --> 00:11:36.000]  那些經驗太痛苦之外
[00:11:36.000 --> 00:11:38.000]  很多人都會受到一個
[00:11:38.000 --> 00:11:42.000]  所謂預後期這種觀念的影響
[00:11:42.000 --> 00:11:45.000]  所謂預後期的意思就是說
[00:11:45.000 --> 00:11:49.000]  我還可以活多久呢
[00:11:49.000 --> 00:11:53.000]  這些就是病人和親屬
[00:11:53.000 --> 00:11:56.000]  最常會問醫生的問題
[00:11:56.000 --> 00:11:59.000]  本來我想從一個比較嚴肅的
[00:11:59.000 --> 00:12:05.000]  詳盡的角度跟你討論這個預後期的問題
[00:12:05.000 --> 00:12:08.000]  不過我們現在有的時間
[00:12:08.000 --> 00:12:11.000]  又不容許我這樣做
[00:12:11.000 --> 00:12:17.000]  所以我先提兩點比較重要的
[00:12:17.000 --> 00:12:20.000]  首先一般來說
[00:12:20.000 --> 00:12:24.000]  預後期是一個中位數
[00:12:24.000 --> 00:12:28.000]  而他所根據的數字和資料
[00:12:28.000 --> 00:12:30.000]  通常都是比較落後的
[00:12:30.000 --> 00:12:32.000]  是完全跟不上
[00:12:32.000 --> 00:12:36.000]  因為不斷改善的醫治方法
[00:12:36.000 --> 00:12:39.000]  所帶來的新結果
[00:12:39.000 --> 00:12:44.000]  所以今天很多醫生不是拒絕討論這個問題
[00:12:44.000 --> 00:12:52.000]  而是已經放棄了不再用預後期這個名詞
[00:12:52.000 --> 00:12:55.000]  其實還有一個問題就是說
[00:12:55.000 --> 00:12:59.000]  預後期所本的那種數字
[00:12:59.000 --> 00:13:01.000]  既然是一種中位數
[00:13:01.000 --> 00:13:05.000]  那你怎麼知道自己的實際情況
[00:13:05.000 --> 00:13:10.000]  是處於這個統計數字哪一部分呢?
[00:13:10.000 --> 00:13:13.000]  頭的那部分還是尾的那部分呢?
[00:13:13.000 --> 00:13:17.000]  整個預後期那些的
[00:13:17.000 --> 00:13:21.000]  含括的年日有多長呢?
[00:13:21.000 --> 00:13:27.000]  頭和尾中間相距有多少年呢?
[00:13:27.000 --> 00:13:31.000]  這些我們既然都沒有把握知道
[00:13:31.000 --> 00:13:37.000]  那為什麼這麼快就能定到自己有多久的命可以活呢?
[00:13:37.000 --> 00:13:39.000]  最後呢
[00:13:39.000 --> 00:13:44.000]  癌病人其實有很多治癒的個案
[00:13:44.000 --> 00:13:49.000]  這些治癒 也就是說自己醫治好自己的個案
[00:13:49.000 --> 00:13:54.000]  是完全不在預後期的統計範圍裏面的
[00:13:54.000 --> 00:13:59.000]  治癒個案是指病人用了
[00:13:59.000 --> 00:14:04.000]  一些傳統醫治的手法之外的方法
[00:14:04.000 --> 00:14:10.000]  包括了手術 化療 和放射
[00:14:10.000 --> 00:14:14.000]  這些在傳統的方法之外
[00:14:14.000 --> 00:14:20.000]  反而可以使癌腫瘤慢慢萎縮
[00:14:20.000 --> 00:14:22.000]  甚至完全消失
[00:14:22.000 --> 00:14:27.000]  如果你問這些治療法
[00:14:27.000 --> 00:14:29.000]  到底包括了什麼呢?
[00:14:29.000 --> 00:14:31.000]  形式就有很多
[00:14:31.000 --> 00:14:36.000]  比如包括飲食法 運動法
[00:14:36.000 --> 00:14:43.000]  有些人甚至完全改變了居住環境
[00:14:43.000 --> 00:14:45.000]  都有效的
[00:14:45.000 --> 00:14:49.000]  比如說他可以由一個很熱的地方
[00:14:49.000 --> 00:14:55.000]  放眼四周都能看到樹木和青草的綠油油一片的地方
[00:14:55.000 --> 00:14:59.000]  一般就搬到南極或北極的地方
[00:14:59.000 --> 00:15:04.000]  四周都是白茫茫一片的雪
[00:15:04.000 --> 00:15:09.000]  氣溫又是冷到上上都要打冷顫
[00:15:09.000 --> 00:15:13.000]  就是這樣的地方 這樣的溫度 這樣的改變
[00:15:13.000 --> 00:15:19.000]  他竟然癌腫瘤是慢慢萎縮甚至消失
[00:15:19.000 --> 00:15:21.000]  換句話說
[00:15:21.000 --> 00:15:28.000]  我們有很多其他方法會使癌腫瘤慢慢收細
[00:15:28.000 --> 00:15:33.000]  為什麼這麼快就放棄呢?
[00:15:33.000 --> 00:15:42.000]  有些病人不是一聽到這些噩耗就立即消極放棄
[00:15:42.000 --> 00:15:50.000]  事實上更多的病人會到處尋找 奔走將來
[00:15:50.000 --> 00:15:58.000]  找那些流行在我們親友間或坊間的自癌秘方
[00:15:58.000 --> 00:16:02.000]  然後他就試什麼
[00:16:02.000 --> 00:16:06.000]  就是所謂的藥石亂投的階段
[00:16:06.000 --> 00:16:15.000]  更有些人相信我們中國內地有些功效奇妙的秘方
[00:16:15.000 --> 00:16:22.000]  或有些能醫百病的特異功能人士
[00:16:22.000 --> 00:16:29.000]  你不要以為只有香港或台灣或什麼地方的華人才會
[00:16:29.000 --> 00:16:32.000]  其實連美國都會
[00:16:32.000 --> 00:16:35.000]  在美國有些人如果幻想中病
[00:16:35.000 --> 00:16:40.000]  他們就會相信墨西哥那裡可能有些植物
[00:16:40.000 --> 00:16:45.000]  可能有些神奇異能的人能夠幫助他
[00:16:45.000 --> 00:16:50.000]  在我們中國人我們患病
[00:16:50.000 --> 00:16:55.000]  然後我們就會走回中國內地尋求醫治
[00:16:55.000 --> 00:16:58.000]  除了是一個醫藥的原因之外
[00:16:58.000 --> 00:17:04.000]  有些人事實上是出於一種葉落總要歸根
[00:17:04.000 --> 00:17:06.000]  算是心理的
[00:17:06.000 --> 00:17:09.000]  所以他抱著不防一試
[00:17:09.000 --> 00:17:12.000]  就算有一天不能夠醫治
[00:17:12.000 --> 00:17:16.000]  都希望能夠葬在故鄉那種
[00:17:16.000 --> 00:17:17.000]  很可惜
[00:17:17.000 --> 00:17:21.000]  我未遇上過一個是北上求醫
[00:17:21.000 --> 00:17:26.000]  而又能夠活著回來的人
[00:17:26.000 --> 00:17:32.000]  你如果問到底四處奔走算不算是一種積極的對付呢?
[00:17:32.000 --> 00:17:35.000]  表面看來是很積極的
[00:17:35.000 --> 00:17:40.000]  不斷地找 不斷地煲藥 煎藥 不斷地飲用
[00:17:40.000 --> 00:17:45.000]  但很多時候這種病人開始的時候
[00:17:45.000 --> 00:17:46.000]  他是很積極的
[00:17:46.000 --> 00:17:49.000]  他盡所能力去做
[00:17:49.000 --> 00:17:52.000]  但當他發覺沒有即時的果效
[00:17:52.000 --> 00:17:56.000]  或是他在預期的時間都看不到果效
[00:17:56.000 --> 00:18:01.000]  這種人很容易就會完全放棄
[00:18:01.000 --> 00:18:04.000]  我有機會跟這些人接觸
[00:18:04.000 --> 00:18:10.000]  發覺他們積極的原因其實大家都相似
[00:18:10.000 --> 00:18:13.000]  那個共同點就是說
[00:18:13.000 --> 00:18:15.000]  我們要做一些事
[00:18:15.000 --> 00:18:17.000]  以為我們只要做一些事
[00:18:17.000 --> 00:18:19.000]  無論那些是甚麼事
[00:18:19.000 --> 00:18:24.000]  我們就算是能夠控制大局
[00:18:24.000 --> 00:18:27.000]  是可以做到一些事
[00:18:27.000 --> 00:18:28.000]  但很可惜
[00:18:28.000 --> 00:18:32.000]  當他發覺他做過一點點的事
[00:18:32.000 --> 00:18:36.000]  原來是完全沒有功效的
[00:18:36.000 --> 00:18:41.000]  他就會比任何人都會最先放棄
[00:18:41.000 --> 00:18:46.000]  不過如果我們真的要積極地對付自己的疾病
[00:18:46.000 --> 00:18:51.000]  下面有幾點是很多人都試過的
[00:18:51.000 --> 00:18:54.000]  他又覺得是有效的
[00:18:54.000 --> 00:18:57.000]  所以你不妨自己考慮一下
[00:18:57.000 --> 00:19:00.000]  看看能不能幫到你
[00:19:00.000 --> 00:19:06.000]  第一點就是你一定要去估量一下你的情勢
[00:19:06.000 --> 00:19:10.000]  然後你才再制定你的計劃
[00:19:10.000 --> 00:19:14.000]  所以你一定要制止自己
[00:19:14.000 --> 00:19:18.000]  要做一些事這種衝動
[00:19:18.000 --> 00:19:23.000]  因為有療效的不是要做一些事
[00:19:23.000 --> 00:19:26.000]  而是要做正確的事
[00:19:26.000 --> 00:19:33.000]  所以我建議你以歸正為第一步驟
[00:19:33.000 --> 00:19:35.000]  甚麼是歸正呢?
[00:19:35.000 --> 00:19:38.000]  用我們中國人的傳統智慧來說
[00:19:38.000 --> 00:19:43.000]  我們中國人說正而後能定
[00:19:43.000 --> 00:19:46.000]  定而後能安
[00:19:46.000 --> 00:19:50.000]  歸正就是一種這樣的政策
[00:19:50.000 --> 00:19:53.000]  你先要穩定下來
[00:19:53.000 --> 00:19:59.000]  自己不要慌慌張張周遭地去撲
[00:19:59.000 --> 00:20:02.000]  然後你才能夠去估量
[00:20:02.000 --> 00:20:05.000]  客觀地估量你自己的情況
[00:20:05.000 --> 00:20:08.000]  你可以調動的資源
[00:20:08.000 --> 00:20:13.000]  你這樣才知道甚麼是正確的事
[00:20:13.000 --> 00:20:16.000]  而不僅僅是做一些事
[00:20:16.000 --> 00:20:21.000]  你叫自己感覺到可以控制到情勢
[00:20:21.000 --> 00:20:26.000]  到底這個情況是否像醫生所說的那麼絕望
[00:20:26.000 --> 00:20:29.000]  會否問到一個醫生
[00:20:29.000 --> 00:20:34.000]  問到一個意見會有幫助呢?
[00:20:34.000 --> 00:20:36.000]  我在96年的6月
[00:20:36.000 --> 00:20:44.000]  是被醫生宣告有一個冬菇走了出來
[00:20:44.000 --> 00:20:51.000]  有一組醫生因為那是一個再發的表現
[00:20:51.000 --> 00:20:56.000]  那是用一個核磁共振的掃瞄
[00:20:56.000 --> 00:20:59.000]  來得到一個結論就是MRI scan
[00:20:59.000 --> 00:21:06.000]  而和我做那些診斷的是一組很成熟的醫生
[00:21:06.000 --> 00:21:10.000]  但當我問另外一組的醫生
[00:21:10.000 --> 00:21:15.000]  因為我在香港一直有這麼多年
[00:21:15.000 --> 00:21:17.000]  當我問他們的時候
[00:21:17.000 --> 00:21:21.000]  和他們再做一個CT scan
[00:21:21.000 --> 00:21:23.000]  即是一個電腦掃瞄
[00:21:23.000 --> 00:21:27.000]  他們就很肯定說這個只不過是一個息肉
[00:21:27.000 --> 00:21:31.000]  而不是一個再發的癌腫瘤
[00:21:31.000 --> 00:21:37.000]  問多一個意見是完全不會有甚麼妨礙的
[00:21:37.000 --> 00:21:43.000]  當你能夠有多一個意見的參考
[00:21:43.000 --> 00:21:47.000]  當你知道你自己可以調動甚麼資源
[00:21:47.000 --> 00:21:51.000]  來做一次新的一個預備
[00:21:51.000 --> 00:21:54.000]  你就比較有信心
[00:21:54.000 --> 00:21:59.000]  你可以重新再接受這個治療
[00:21:59.000 --> 00:22:02.000]  做一些那麼多的清點存貨
[00:22:02.000 --> 00:22:04.000]  開列清單
[00:22:04.000 --> 00:22:11.000]  包括了經濟上的人事上家庭上
[00:22:11.000 --> 00:22:16.000]  你知道了你能夠調動的資源
[00:22:16.000 --> 00:22:19.000]  你就比較有把握
[00:22:19.000 --> 00:22:24.000]  更加有信心展開第二輪的醫治
[00:22:24.000 --> 00:22:27.000]  第二點
[00:22:27.000 --> 00:22:33.000]  你要積極地對付自己的癌腫瘤
[00:22:33.000 --> 00:22:38.000]  你就要照顧你自己的情緒
[00:22:38.000 --> 00:22:43.000]  給自己有機會悲傷憤怒
[00:22:43.000 --> 00:22:47.000]  讓這種情緒可以抒發出來
[00:22:47.000 --> 00:22:51.000]  它就不會沉澱在你的心靈裏面
[00:22:51.000 --> 00:22:53.000]  而成為一種
[00:22:53.000 --> 00:22:58.000]  始終會變為一種叫你放棄的藉口
[00:22:58.000 --> 00:23:04.000]  哀傷不能夠是一種任意的感情
[00:23:04.000 --> 00:23:07.000]  你讓它有機會抒發
[00:23:07.000 --> 00:23:12.000]  你就有機會再重新部署
[00:23:12.000 --> 00:23:14.000]  換句話說
[00:23:14.000 --> 00:23:18.000]  一種悲觀自憐的情緒
[00:23:18.000 --> 00:23:21.000]  如果你能夠給它有機會抒發
[00:23:21.000 --> 00:23:26.000]  它就不會沉澱或者反過來說泛滥
[00:23:26.000 --> 00:23:29.000]  兩者或者是沉澱或者是泛滥
[00:23:29.000 --> 00:23:32.000]  都會消耗你的戰鬥力
[00:23:32.000 --> 00:23:37.000]  你能不能夠建立一種自尊自信
[00:23:37.000 --> 00:23:41.000]  和你始終能不能夠打贏癌腫瘤
[00:23:41.000 --> 00:23:46.000]  是有絕對的正比的關係
[00:23:46.000 --> 00:23:47.000]  換句話說
[00:23:47.000 --> 00:23:50.000]  你越有那種自尊自信
[00:23:50.000 --> 00:23:54.000]  你越有機會是始終得勝
[00:23:54.000 --> 00:23:59.000]  那怎樣去建立這種自尊自信呢?
[00:23:59.000 --> 00:24:02.000]  下面有三個意見
[00:24:02.000 --> 00:24:06.000]  你可以去考慮
[00:24:06.000 --> 00:24:08.000]  第一
[00:24:08.000 --> 00:24:12.000]  你一定要去選擇你的角色
[00:24:12.000 --> 00:24:15.000]  去專心一事
[00:24:15.000 --> 00:24:18.000]  在我們平時的時候
[00:24:18.000 --> 00:24:22.000]  即是說有病之前
[00:24:22.000 --> 00:24:27.000]  你的身份你的角色都很多元很多樣
[00:24:27.000 --> 00:24:34.000]  以前你是你兒子的爸爸或者是媽媽
[00:24:34.000 --> 00:24:36.000]  你是妻子的丈夫
[00:24:36.000 --> 00:24:37.000]  朋友的良伴
[00:24:37.000 --> 00:24:40.000]  甚至是國家的棟樑
[00:24:40.000 --> 00:24:43.000]  現在你什麼都不是
[00:24:43.000 --> 00:24:47.000]  你只不過是一個癌病復發的病人
[00:24:47.000 --> 00:24:52.000]  其他所有的角色責任
[00:24:52.000 --> 00:24:56.000]  你都一定要暫時放下
[00:24:56.000 --> 00:25:00.000]  你現在一定要做出一種選擇
[00:25:00.000 --> 00:25:03.000]  放下以前其他的角色
[00:25:03.000 --> 00:25:05.000]  就是一種選擇
[00:25:05.000 --> 00:25:08.000]  你選擇你要做一個
[00:25:08.000 --> 00:25:13.000]  全心全意對付疾病的一種病人
[00:25:13.000 --> 00:25:18.000]  什麼都好都等治好病再說
[00:25:18.000 --> 00:25:21.000]  如果你有其他事情要做
[00:25:21.000 --> 00:25:23.000]  所有這些事情
[00:25:23.000 --> 00:25:27.000]  必須和這個獨一的角色有直接關係
[00:25:27.000 --> 00:25:29.000]  你才好做
[00:25:29.000 --> 00:25:30.000]  如果不是
[00:25:30.000 --> 00:25:34.000]  就算那個關係稍微次要
[00:25:34.000 --> 00:25:36.000]  你都要暫時放下
[00:25:36.000 --> 00:25:40.000]  這就叫做集中火力
[00:25:40.000 --> 00:25:47.000]  你比較容易開動你身體裏的自癒機能
[00:25:47.000 --> 00:25:50.000]  選擇角色
[00:25:50.000 --> 00:25:54.000]  又能貫徹始終的人
[00:25:54.000 --> 00:26:00.000]  他就是能將自己從一種集體權威裏提升上來
[00:26:00.000 --> 00:26:06.000]  使他能夠從傳統和群體對他的要求
[00:26:06.000 --> 00:26:11.000]  和由這種要求所產生的恐懼釋放出來
[00:26:11.000 --> 00:26:13.000]  舉一個例子
[00:26:13.000 --> 00:26:17.000]  譬如說你以前你是一間公司的經理
[00:26:17.000 --> 00:26:21.000]  你又要負責這樣又要負責那樣
[00:26:21.000 --> 00:26:26.000]  公司你的上頭又希望你有這樣的工作表現
[00:26:26.000 --> 00:26:33.000]  下頭又希望你上上可以為他做出一種很明確的決定
[00:26:33.000 --> 00:26:37.000]  你就感覺到壓力是從四方八面湧來
[00:26:37.000 --> 00:26:42.000]  這些就是我所說的叫做集體的權威
[00:26:42.000 --> 00:26:45.000]  你不能夠離開這些權威
[00:26:45.000 --> 00:26:51.000]  你就一天忙著應付群體對你的要求
[00:26:51.000 --> 00:26:55.000]  你變成能夠對付自己的疾病的精力
[00:26:55.000 --> 00:26:58.000]  時間和資源
[00:26:58.000 --> 00:27:01.000]  就會相對地減弱
[00:27:02.000 --> 00:27:10.000]  癌病人一定需要有一種寧靜和力量
[00:27:10.000 --> 00:27:17.000]  然後他才可以專心一致地對付癌腫瘤
[00:27:17.000 --> 00:27:22.000]  不管你這個癌腫瘤是初發還是復發
[00:27:22.000 --> 00:27:24.000]  對付他都一樣
[00:27:24.000 --> 00:27:33.000]  第二嘗試學習一種靈修或者是靜坐的方式
[00:27:33.000 --> 00:27:38.000]  我們中國人有一個說法是非常有智慧的
[00:27:38.000 --> 00:27:42.000]  那裡說到動則亂
[00:27:42.000 --> 00:27:45.000]  靜則安
[00:27:45.000 --> 00:27:53.000]  你不要以為這個僅僅是一般人那些靈性修為的一種口號而已
[00:27:53.000 --> 00:28:01.000]  其實這種口號這種勸告或者這個意見
[00:28:01.000 --> 00:28:07.000]  原來今天我們的醫學臨床的觀察和統計
[00:28:07.000 --> 00:28:10.000]  是證明到他有果效的
[00:28:10.000 --> 00:28:12.000]  是可以用醫學的方法
