
[00:00:00.000 --> 00:00:05.120]  慈思記第八章
[00:02:27.680 --> 00:02:30.160]  他有很多事要來處理
[00:02:30.160 --> 00:02:32.720]  有什麼事要處理呢?
[00:02:32.720 --> 00:02:33.520]  第一
[00:02:33.520 --> 00:02:35.520]  他是被人批評
[00:02:35.520 --> 00:02:39.920]  你說誰這麼有膽量批評基建呢?
[00:02:39.920 --> 00:02:41.920]  是以法連人
[00:02:41.920 --> 00:02:44.800]  以法連人是一個很大的支派
[00:02:44.800 --> 00:02:47.600]  僅次於猶大支派
[00:02:47.600 --> 00:02:51.640]  但以法連是一個非常驕傲的支派
[00:02:51.640 --> 00:02:55.480]  我們知道基建出於馬拿西支派
[00:02:55.480 --> 00:03:00.280]  馬拿西支派和以法連本來應該是兄弟之邦
[00:03:00.280 --> 00:03:03.800]  因為都是屬於約瑟的後人
[00:03:03.800 --> 00:03:06.960]  但以法連是非常的自大
[00:03:06.960 --> 00:03:10.320]  早在約書亞的時候我們已經看到
[00:03:10.320 --> 00:03:13.960]  約書亞記的十七章十四節
[00:03:13.960 --> 00:03:15.960]  說到約瑟的子孫
[00:03:15.960 --> 00:03:17.960]  就是這裡說的以法連
[00:03:17.960 --> 00:03:20.440]  他們對約書亞說
[00:03:20.440 --> 00:03:24.720]  「而胡說到如今既然賜福與我們
[00:03:24.720 --> 00:03:26.960]  我們也族大人多
[00:03:26.960 --> 00:03:30.560]  你為什麼但將一溝一段之地
[00:03:30.560 --> 00:03:32.560]  分給我們為業呢?」
[00:03:32.560 --> 00:03:34.560]  喂!約書亞
[00:03:34.560 --> 00:03:36.560]  我們族大人多
[00:03:36.560 --> 00:03:38.560]  這麼大的支派
[00:03:38.560 --> 00:03:41.560]  你又是抽一支籤給我們一塊地
[00:03:41.560 --> 00:03:43.560]  一個很小的支派
[00:03:43.560 --> 00:03:46.560]  你又是抽一支籤給他們一塊地
[00:03:46.560 --> 00:03:49.560]  不公平啊!我們族大人多
[00:03:49.560 --> 00:03:51.560]  你應該給我們多些地
[00:03:51.560 --> 00:03:53.560]  從這裡就看到
[00:03:53.560 --> 00:03:56.560]  以法連有多驕傲自大
[00:03:56.560 --> 00:03:59.560]  同樣他們現在來到基建那裡
[00:03:59.560 --> 00:04:01.560]  批評基建
[00:04:01.560 --> 00:04:05.560]  「為什麼你不邀請我們來真戰?」
[00:04:05.560 --> 00:04:08.560]  「我們沒有份來打這場仗」
[00:04:08.560 --> 00:04:10.560]  他們覺得這是一個恥辱
[00:04:10.560 --> 00:04:13.560]  以法連支派如果我們記得的話
[00:04:13.560 --> 00:04:15.560]  在《史詩記》第三章
[00:04:15.560 --> 00:04:17.560]  是有幫助爾忽
[00:04:17.560 --> 00:04:20.560]  這個士師戰勝他的敵人
[00:04:20.560 --> 00:04:22.560]  也有幫助底波拉
[00:04:22.560 --> 00:04:24.560]  在《史詩記》第五章
[00:04:24.560 --> 00:04:28.560]  但是基建就沒有來幫助基建
[00:04:28.560 --> 00:04:31.560]  他們說基建沒有請他們
[00:04:31.560 --> 00:04:34.560]  你想想基建只不過是一個農夫
[00:04:34.560 --> 00:04:38.560]  就算他請以法連一個這麼大的支派
[00:04:38.560 --> 00:04:40.560]  會不會騷擾基建呢?
[00:04:40.560 --> 00:04:42.560]  可能不騷擾他
[00:04:42.560 --> 00:04:43.560]  你去請他
[00:04:43.560 --> 00:04:46.560]  現在打贏了就馬後炮
[00:04:46.560 --> 00:04:48.560]  就來罵基建
[00:04:48.560 --> 00:04:52.560]  以法連其實應該感謝基建
[00:04:52.560 --> 00:04:54.560]  救贖了以色列
[00:04:54.560 --> 00:04:57.560]  這些欺壓以色列人的米田人
[00:04:57.560 --> 00:04:59.560]  被基建打敗了
[00:04:59.560 --> 00:05:02.560]  但是他們就來評擊基建
[00:05:02.560 --> 00:05:06.560]  在詩篇的七十八篇第九節
[00:05:06.560 --> 00:05:08.560]  說以法連的子孫
[00:05:08.560 --> 00:05:10.560]  帶著兵器拿著弓
[00:05:10.560 --> 00:05:14.560]  臨陣之日轉身退後
[00:05:14.560 --> 00:05:16.560]  這裡我相信不是說
[00:05:16.560 --> 00:05:19.560]  基建請了他們來打仗
[00:05:19.560 --> 00:05:21.560]  結果他們肅殺
[00:05:21.560 --> 00:05:23.560]  臨陣退縮
[00:05:23.560 --> 00:05:25.560]  這裡其實讓我們看到
[00:05:25.560 --> 00:05:29.560]  以法連支派不單止是驕傲
[00:05:29.560 --> 00:05:31.560]  其實他們還是怎麼樣呢?
[00:05:31.560 --> 00:05:33.560]  非常不可靠
[00:05:33.560 --> 00:05:34.560]  再說了
[00:05:34.560 --> 00:05:36.560]  基建這次打贏仗
[00:05:36.560 --> 00:05:39.560]  是不是靠蟻多嬲死仗
[00:05:39.560 --> 00:05:40.560]  人海戰術呢?
[00:05:40.560 --> 00:05:41.560]  不是的
[00:05:41.560 --> 00:05:44.560]  他是依靠神的能力
[00:05:44.560 --> 00:05:48.560]  神叫他將士兵減到三百人
[00:05:48.560 --> 00:05:51.560]  很明顯不是靠士兵的力量
[00:05:51.560 --> 00:05:54.560]  所以他也不會去邀請
[00:05:54.560 --> 00:05:57.560]  以法連這麼大的支派
[00:05:57.560 --> 00:05:59.560]  因為他不需要這麼多的士兵
[00:05:59.560 --> 00:06:03.560]  如果他真的去請以法連來幫助的話
[00:06:03.560 --> 00:06:04.560]  會怎麼樣呢?
[00:06:04.560 --> 00:06:07.560]  以法連見到他只剩下三百個士兵
[00:06:07.560 --> 00:06:09.560]  一定會不喜歡
[00:06:09.560 --> 00:06:11.560]  我們族大人多
[00:06:11.560 --> 00:06:13.560]  你為什麼減到三百人呢?
[00:06:13.560 --> 00:06:14.560]  一定不駕馭
[00:06:14.560 --> 00:06:16.560]  一定會發聲
[00:06:16.560 --> 00:06:20.560]  還沒開戰可能已經是搞紛爭搞分裂
[00:06:20.560 --> 00:06:23.560]  所以基建沒有去請他們參加
[00:06:23.560 --> 00:06:26.560]  其實是一個明智之舉
[00:06:26.560 --> 00:06:31.560]  其實我相信為什麼他們會批評基建呢?
[00:06:31.560 --> 00:06:34.560]  就是因為他們失去了一個機會
[00:06:34.560 --> 00:06:37.560]  可以向十幾萬的米電敵人
[00:06:37.560 --> 00:06:40.560]  來到身上拿到戰利品
[00:06:40.560 --> 00:06:43.560]  沒有機會拿到這些戰利品
[00:06:43.560 --> 00:06:47.560]  眼睜睜看著那三百個士兵
[00:06:47.560 --> 00:06:49.560]  可以拿到很多財富
[00:06:49.560 --> 00:06:51.560]  所以他們不開心
[00:06:51.560 --> 00:06:54.560]  其實當有人來批評你
[00:06:54.560 --> 00:06:55.560]  來指控你的時候
[00:06:55.560 --> 00:06:59.560]  其實背後你真的不知道他們在想什麼
[00:06:59.560 --> 00:07:02.560]  可能是有很多自我的原因
[00:07:02.560 --> 00:07:06.560]  可能有很多個人的原因來批評你
[00:07:06.560 --> 00:07:09.560]  我們永遠都不能夠知道別人批評我們
[00:07:09.560 --> 00:07:11.560]  究竟是什麼原因
[00:07:11.560 --> 00:07:17.560]  日後大衛就會對這個分戰利品的律法有改變
[00:07:17.560 --> 00:07:19.560]  他會設立一些律法
[00:07:19.560 --> 00:07:21.560]  就算你不去打仗
[00:07:21.560 --> 00:07:23.560]  你留守在營地
[00:07:23.560 --> 00:07:26.560]  你都能夠得到戰利品
[00:07:26.560 --> 00:07:28.560]  但這是日後的事
[00:07:28.560 --> 00:07:31.560]  在基建的時候還沒有這些律例
[00:07:31.560 --> 00:07:33.560]  對基建來說
[00:07:33.560 --> 00:07:36.560]  他是一個海船歸來
[00:07:36.560 --> 00:07:38.560]  是一個民族的英雄
[00:07:38.560 --> 00:07:40.560]  受到人的擁戴
[00:07:40.560 --> 00:07:43.560]  甚至我們等下會見到
[00:07:43.560 --> 00:07:46.560]  以色列人要基建成為他們的王
[00:07:46.560 --> 00:07:49.560]  對於一個這樣的領袖
[00:07:49.560 --> 00:07:53.560]  他不需要向以法蓮客氣
[00:07:53.560 --> 00:07:58.560]  但是他採取了《針研十五章》一節
[00:07:58.560 --> 00:08:01.560]  怎樣來回答以法蓮呢?
[00:08:01.560 --> 00:08:04.560]  「回答猶和使怒氣消退
[00:08:04.560 --> 00:08:08.560]  不用部類的言語觸動怒氣」
[00:08:08.560 --> 00:08:11.560]  以法蓮人所說的話
[00:08:11.560 --> 00:08:14.560]  我相信真的令到基建很生氣
[00:08:14.560 --> 00:08:17.560]  但他是能夠控制住自己
[00:08:17.560 --> 00:08:20.560]  反而對他的弟兄誇獎
[00:08:20.560 --> 00:08:22.560]  他誇獎以法蓮人
[00:08:22.560 --> 00:08:26.560]  「你們沒有參與三百個戰士的戰爭」
[00:08:26.560 --> 00:08:30.560]  「但追趕敵人的時候你們有來」
[00:08:30.560 --> 00:08:32.560]  「還把兩個王子」
[00:08:32.560 --> 00:08:36.560]  「你記不記得 俄納和西爾柏」
[00:08:36.560 --> 00:08:37.560]  「來捉拿你們」
[00:08:37.560 --> 00:08:39.560]  「你們有功勞」
[00:08:39.560 --> 00:08:41.560]  說完之後
[00:08:41.560 --> 00:08:45.560]  以法蓮人當場消除了他們的怒氣
[00:08:45.560 --> 00:08:47.560]  開心了
[00:08:47.560 --> 00:08:50.560]  對待批評最好的措施是怎樣呢?
[00:08:50.560 --> 00:08:54.560]  好像《針研十六章》三十二節所說
[00:08:54.560 --> 00:08:58.560]  「不輕而發怒 勝過勇士」
[00:08:58.560 --> 00:09:01.560]  「自服己心的強如取繩」
[00:09:01.560 --> 00:09:05.560]  這就是最好的回答方法
[00:09:05.560 --> 00:09:09.560]  基建不單止證明給我們看
[00:09:09.560 --> 00:09:11.560]  他可以控制一支軍隊
[00:09:11.560 --> 00:09:14.560]  他也可以控制自己的脾氣
[00:09:14.560 --> 00:09:16.560]  控制自己的舌頭
[00:09:16.560 --> 00:09:18.560]  中國人也有說
[00:09:18.560 --> 00:09:22.560]  「兄弟憶於長 外遇其無」
[00:09:22.560 --> 00:09:25.560]  當兄弟危長的時候
[00:09:25.560 --> 00:09:26.560]  非常危險
[00:09:26.560 --> 00:09:28.560]  敵人就會來攻擊
[00:09:28.560 --> 00:09:32.560]  詩篇的一百三十三篇也有說到
[00:09:32.560 --> 00:09:35.560]  大衛的《尚行之詩》說
[00:09:35.560 --> 00:09:41.560]  「弟兄和睦同居是何等善 何等美」
[00:09:41.560 --> 00:09:44.560]  所以我們要很小心
[00:09:44.560 --> 00:09:47.560]  千萬不要弟兄姊妹當中自己有爭鬥
[00:09:47.560 --> 00:09:50.560]  我們要和平相處
[00:09:50.560 --> 00:09:55.560]  當基建平息了別人對他的抨擊
[00:09:55.560 --> 00:09:58.560]  還有第二樣他要做什麼呢?
[00:09:58.560 --> 00:10:01.560]  就是對待反叛者
[00:10:01.560 --> 00:10:04.560]  你說誰反叛他?
[00:10:04.560 --> 00:10:06.560]  有兩組人
[00:10:06.560 --> 00:10:08.560]  其中一組是迦德人
[00:10:08.560 --> 00:10:12.560]  基建和他的手下追趕那兩個米電的王
[00:10:12.560 --> 00:10:15.560]  西巴和薩姆那
[00:10:15.560 --> 00:10:18.560]  如果能夠將他們抓住
[00:10:18.560 --> 00:10:19.560]  甚至殺死
[00:10:19.560 --> 00:10:22.560]  將會對米電人是一個很大的打擊
[00:10:22.560 --> 00:10:25.560]  甚至可能能夠消除敵人
[00:10:25.560 --> 00:10:26.560]  消滅敵人
[00:10:26.560 --> 00:10:29.560]  他就一直追趕這些米電人
[00:10:29.560 --> 00:10:31.560]  過了約旦河
[00:10:31.560 --> 00:10:33.560]  去到約旦河東邊的迦德
[00:10:33.560 --> 00:10:36.560]  一個叫做疏葛的地方
[00:10:36.560 --> 00:10:38.560]  他們已經筋疲力倦
[00:10:38.560 --> 00:10:40.560]  又肚餓沒東西吃
[00:10:40.560 --> 00:10:44.560]  希望疏葛的人救濟他們
[00:10:44.560 --> 00:10:48.560]  結果疏葛人不肯伸出援手
[00:10:48.560 --> 00:10:50.560]  不肯給他們食物
[00:10:50.560 --> 00:10:54.560]  疏葛人就在迦德這個地方
[00:10:54.560 --> 00:10:58.560]  如果我們看回底波拉和巴拉
[00:10:58.560 --> 00:11:00.560]  對抗敵人的時候
[00:11:00.560 --> 00:11:01.560]  《士詩記》第五章
[00:11:01.560 --> 00:11:04.560]  迦德人都沒有幫助他們
[00:11:04.560 --> 00:11:07.560]  現在他們也不幫助基地
[00:11:07.560 --> 00:11:08.560]  為什麼呢?
[00:11:08.560 --> 00:11:13.560]  有可能是因為迦德在約旦河東邊
[00:11:13.560 --> 00:11:16.560]  他們和約旦河西邊的支派
[00:11:16.560 --> 00:11:18.560]  沒有那麼親近
[00:11:18.560 --> 00:11:21.560]  所以他們拒絕來幫助
[00:11:21.560 --> 00:11:23.560]  另外也有一個可能性
[00:11:23.560 --> 00:11:25.560]  就是因為他們膽小
[00:11:25.560 --> 00:11:31.560]  他們怕基地不能征服米電人
[00:11:31.560 --> 00:11:34.560]  米電人回來捲土重來
[00:11:34.560 --> 00:11:36.560]  會不會回來報仇
[00:11:36.560 --> 00:11:38.560]  如果我們幫了基地
[00:11:38.560 --> 00:11:40.560]  被米電人知道了
[00:11:40.560 --> 00:11:42.560]  回來尋仇的時候怎麼辦呢?
[00:11:42.560 --> 00:11:44.560]  還是不要了
[00:11:44.560 --> 00:11:46.560]  不要搞我們
[00:11:46.560 --> 00:11:48.560]  不要去幫基地
[00:11:48.560 --> 00:11:54.560]  還有一組人是毗勞伊那人
[00:11:54.560 --> 00:11:57.560]  基地同樣追趕敵人
[00:11:57.560 --> 00:12:00.560]  去到毗勞伊那的地方
[00:12:00.560 --> 00:12:02.560]  他們也不肯幫助基地
[00:12:02.560 --> 00:12:08.560]  說的話和疏覺的人所說的一模一樣
[00:12:08.560 --> 00:12:11.560]  基地警告這兩個城
[00:12:11.560 --> 00:12:14.560]  如果有一天打贏了米電人
[00:12:14.560 --> 00:12:18.560]  我回來一定會懲罰這兩個城
[00:12:18.560 --> 00:12:23.560]  神真的幫助基地打贏了米電的逃兵
[00:12:23.560 --> 00:12:26.560]  將兩個王俘虜了
[00:12:26.560 --> 00:12:29.560]  將他們帶回伊斯利人的營地
[00:12:29.560 --> 00:12:33.560]  他們經過疏覺和毗勞伊那的時候
[00:12:33.560 --> 00:12:36.560]  基地真的遵守自己的諾言
[00:12:36.560 --> 00:12:38.560]  言出必行
[00:12:38.560 --> 00:12:42.560]  他在疏覺的城外找到一個少年人
[00:12:42.560 --> 00:12:47.560]  詢問這個少年人是誰做出決定不來幫助我們
[00:12:47.560 --> 00:12:52.560]  結果這個少年幫他寫了一個名單
[00:12:52.560 --> 00:12:55.560]  有77個長老
[00:12:55.560 --> 00:12:58.560]  基地就將這77個長老抓住
[00:12:58.560 --> 00:13:01.560]  用荊棘來壓打他們
[00:13:01.560 --> 00:13:04.560]  他也去到毗勞伊那
[00:13:04.560 --> 00:13:06.560]  摧毀了他們的高樓
[00:13:06.560 --> 00:13:09.560]  殺死了他們城內的人
[00:13:09.560 --> 00:13:15.560]  其實接待旅客是聖經裡的教導
[00:13:15.560 --> 00:13:16.560]  早在舊約
[00:13:16.560 --> 00:13:21.560]  當阿門人和摩訶人不去幫助伊斯利人的時候
[00:13:21.560 --> 00:13:23.560]  神已經處罰他們
[00:13:23.560 --> 00:13:27.560]  我們知道阿門人和摩訶人其實是羅德的後人
[00:13:27.560 --> 00:13:31.560]  就是猶大人可以說是自己的親戚
[00:13:31.560 --> 00:13:36.560]  居然當伊斯利人有需要食物的時候
[00:13:36.560 --> 00:13:40.560]  摩訶人和阿門人拒絕來幫助他們
[00:13:40.560 --> 00:13:43.560]  最後神來懲罰他們
[00:13:43.560 --> 00:13:46.560]  《生命記》23章3-6節
[00:13:46.560 --> 00:13:50.560]  我們知道東方人的風俗也很好客
[00:13:50.560 --> 00:13:57.560]  接待旅客在早期的教會也是一個很重要的事工
[00:13:57.560 --> 00:14:00.560]  因為在早期的教會還沒有旅店
[00:14:00.560 --> 00:14:04.560]  所以是需要款待這些旅客
[00:14:04.560 --> 00:14:08.560]  其實新約的聖經也給了我們很多的教導
[00:14:08.560 --> 00:14:11.560]  羅馬書的十二章十三節
[00:14:11.560 --> 00:14:14.560]  提摩太前書的五章十節
[00:14:14.560 --> 00:14:17.560]  還有希伯來書的十三章二節
[00:14:17.560 --> 00:14:20.560]  彼得前書的四章九節
[00:14:20.560 --> 00:14:23.560]  都有教我們要接待旅客
[00:14:23.560 --> 00:14:26.560]  記不記得耶穌基督自己的教導
[00:14:26.560 --> 00:14:31.560]  耶穌基督說如果你們接待在弟兄中最少的一個
[00:14:31.560 --> 00:14:33.560]  就等於接待誰呢?
[00:14:33.560 --> 00:14:37.560]  就等於接待耶穌基督自己
[00:14:37.560 --> 00:14:39.560]  《馬太福音》的二十五章
[00:14:39.560 --> 00:14:42.560]  有人覺得很奇怪
[00:14:42.560 --> 00:14:45.560]  有沒有看到在這兩件事上
[00:14:45.560 --> 00:14:50.560]  機電處理對待的人都不同
[00:14:50.560 --> 00:14:54.560]  好像以法蓮她是寬容、仁慈
[00:14:54.560 --> 00:14:59.560]  但是對待梭葛和彼勞伊勒
[00:14:59.560 --> 00:15:01.560]  她是非常嚴厲
[00:15:01.560 --> 00:15:03.560]  為什麼?
[00:15:03.560 --> 00:15:06.560]  為什麼對不同的人有不同的對待?
[00:15:06.560 --> 00:15:09.560]  但是如果你看清楚一點
[00:15:09.560 --> 00:15:11.560]  他們犯的罪也不同
[00:15:11.560 --> 00:15:13.560]  以法蓮所犯的罪是什麼?
[00:15:13.560 --> 00:15:15.560]  是驕傲
[00:15:15.560 --> 00:15:20.560]  但是梭葛和彼勞伊勒的人
[00:15:20.560 --> 00:15:23.560]  他們犯的罪是反叛
[00:15:23.560 --> 00:15:26.560]  而這個反叛是有兩個層面
[00:15:26.560 --> 00:15:29.560]  第一個層面是他們反叛他們的領袖
[00:15:29.560 --> 00:15:31.560]  機電是他們的領袖
[00:15:31.560 --> 00:15:33.560]  但是他們沒有服從
[00:15:33.560 --> 00:15:37.560]  當機電和他的手下冒著生命危險
[00:15:37.560 --> 00:15:39.560]  去追趕敵人的時候
[00:15:39.560 --> 00:15:41.560]  如果他們不幫機電
[00:15:41.560 --> 00:15:44.560]  其實是幫了機電的敵人
[00:15:44.560 --> 00:15:46.560]  幫了以色列的敵人
[00:15:46.560 --> 00:15:51.560]  隨時機電和他的手下都會有生命危險
[00:15:51.560 --> 00:15:53.560]  所以這是一個很大的罪
[00:15:53.560 --> 00:15:55.560]  另外一個層面
[00:15:55.560 --> 00:15:59.560]  他們不單反叛他們的領袖
[00:15:59.560 --> 00:16:02.560]  他們也背叛了他們自己的弟兄
[00:16:02.560 --> 00:16:05.560]  對自己的弟兄心眼
[00:16:05.560 --> 00:16:08.560]  這就是我剛才所說的生命紀23章
[00:16:08.560 --> 00:16:11.560]  懲罰阿門人和摩訶人
[00:16:11.560 --> 00:16:15.560]  就是因為他們拒絕幫助以色列人
[00:16:15.560 --> 00:16:18.560]  所以在兩個層面我們可以看到
[00:16:18.560 --> 00:16:24.560]  機電應該對梭葛人和彼勞伊勒人嚴厲
[00:16:24.560 --> 00:16:28.560]  一個好的領袖應該有分辨的能力
[00:16:28.560 --> 00:16:32.560]  如果任何的事情處理都是一樣
[00:16:32.560 --> 00:16:34.560]  你不是一個好的領袖
[00:16:34.560 --> 00:16:38.560]  你應該知道何時對人仁慈
[00:16:38.560 --> 00:16:40.560]  何時對人嚴厲
[00:16:40.560 --> 00:16:45.560]  這樣才能分辨出一個真正好的領袖
[00:16:45.560 --> 00:16:50.560]  不單機電平息了別人對他的批評
[00:16:50.560 --> 00:16:55.560]  不單他審判了、懲罰了、背叛了他的人
[00:16:55.560 --> 00:16:58.560]  他也要處置他的敵人
[00:16:58.560 --> 00:17:03.560]  經文說機電以三百個士兵追趕敵人
[00:17:03.560 --> 00:17:07.560]  過了約旦河到南面的加葛這個地方
[00:17:07.560 --> 00:17:12.560]  將西巴和薩姆那兩個王抓住
[00:17:12.560 --> 00:17:17.560]  加上很多戰利品拿回以色列人的營地
[00:17:17.560 --> 00:17:22.560]  但他首先要處理一些私人恩怨
[00:17:22.560 --> 00:17:24.560]  有什麼私人恩怨呢?
[00:17:24.560 --> 00:17:29.560]  原來這兩個米電王在塔柏山
[00:17:29.560 --> 00:17:32.560]  曾經殺死機電的兄弟
[00:17:32.560 --> 00:17:37.560]  聖經沒有說得很清楚究竟這件事是怎樣發生
[00:17:37.560 --> 00:17:43.560]  但我們知道這兩個米電王可能是在一年一度
[00:17:43.560 --> 00:17:46.560]  來搶掠以色列人的時候
[00:17:46.560 --> 00:17:49.560]  可能機電的兄弟看不過眼
[00:17:49.560 --> 00:17:51.560]  來反抗
[00:17:51.560 --> 00:17:55.560]  結果被米電這兩個王殺死了
[00:17:55.560 --> 00:17:59.560]  我們知道以色列沒有警察
[00:17:59.560 --> 00:18:02.560]  他們的社會沒有警察
[00:18:02.560 --> 00:18:05.560]  所以有很多事情要他們自己處理
[00:18:05.560 --> 00:18:11.560]  文訴記35章有提到暴血仇的律例典章
[00:18:11.560 --> 00:18:17.560]  如果一個家庭成員有人被殺
[00:18:17.560 --> 00:18:24.560]  而家庭裡至親的人可以成為暴血仇者
[00:18:24.560 --> 00:18:26.560]  怎樣暴血仇者呢?
[00:18:26.560 --> 00:18:33.560]  就是他有權追趕殺死家人的人
[00:18:33.560 --> 00:18:35.560]  這叫暴血仇
[00:18:35.560 --> 00:18:37.560]  在文訴記35章
[00:18:37.560 --> 00:18:41.560]  所以我們看到機電有雙重身份
[00:18:41.560 --> 00:18:47.560]  一方面以暴血仇者身份為家人報仇
[00:18:47.560 --> 00:18:50.560]  第二層面是以色列人的領袖
[00:18:50.560 --> 00:18:54.560]  他有權處決以色列人的敵人
[00:18:54.560 --> 00:18:58.560]  於是機電問這兩個王
[00:18:58.560 --> 00:19:00.560]  你們殺死的人是怎樣的?
[00:19:00.560 --> 00:19:04.560]  這兩個人都很悠慨滑調
[00:19:04.560 --> 00:19:05.560]  很精明
[00:19:05.560 --> 00:19:10.560]  他們知道死者和機電可能有關係
[00:19:10.560 --> 00:19:13.560]  所以他們說我們殺死的人跟你一樣
[00:19:13.560 --> 00:19:16.560]  機電有王者的風範
[00:19:16.560 --> 00:19:18.560]  有王子的風範
[00:19:18.560 --> 00:19:20.560]  機電沒有被他們騙
[00:19:20.560 --> 00:19:25.560]  機電對一個壓迫殺害猶太人
[00:19:25.560 --> 00:19:30.560]  從猶太人婦孺口中搶走食物的敵人
[00:19:30.560 --> 00:19:32.560]  他絕對不會放過
[00:19:32.560 --> 00:19:36.560]  古時的人都希望死得君君烈烈
[00:19:36.560 --> 00:19:39.560]  在中國都有一句話
[00:19:39.560 --> 00:19:44.560]  死有輕於鴻毛就重於泰山
[00:19:44.560 --> 00:19:47.560]  都是要死得君君烈烈
[00:19:47.560 --> 00:19:50.560]  最怕死在誰手上?
[00:19:50.560 --> 00:19:53.560]  死在婦孺手上
[00:19:53.560 --> 00:19:57.560]  手無渣雞之力的人居然殺死一個大男人
[00:19:57.560 --> 00:20:00.560]  這對他們來說是一個恥辱
[00:20:00.560 --> 00:20:05.560]  遲些我們會見到機電的兒子亞比米勒
[00:20:05.560 --> 00:20:08.560]  他就是死在一個婦人手上
[00:20:08.560 --> 00:20:11.560]  這下一次我會跟大家說
[00:20:11.560 --> 00:20:17.560]  索羅王被斐理士人追殺
[00:20:17.560 --> 00:20:19.560]  當時他已經身受重傷
[00:20:19.560 --> 00:20:22.560]  快要被斐理士人抓到的時候
[00:20:22.560 --> 00:20:25.560]  他和拿武器的士兵說
[00:20:25.560 --> 00:20:26.560]  你殺死我吧
[00:20:26.560 --> 00:20:30.560]  我不要死在斐理士人手上
[00:20:30.560 --> 00:20:35.560]  他的拿武器的士兵不敢殺他
[00:20:35.560 --> 00:20:38.560]  於是索羅王自殺
[00:20:38.560 --> 00:20:41.560]  在《撒姆爾上》的31章
[00:20:41.560 --> 00:20:45.560]  機電如何處置這兩個王子?
[00:20:45.560 --> 00:20:51.560]  他想叫他的長子益歇殺死這兩個王子
[00:20:51.560 --> 00:20:54.560]  益歇只是一個小孩
[00:20:54.560 --> 00:20:56.560]  若果益歇真的殺死這兩個王子
[00:20:56.560 --> 00:20:58.560]  他就會成為民族英雄
[00:20:58.560 --> 00:21:00.560]  會很出名
[00:21:00.560 --> 00:21:03.560]  大家都知道這個小孩就是殺死
[00:21:03.560 --> 00:21:06.560]  兩個米殿王以色列人的敵人
[00:21:06.560 --> 00:21:08.560]  他主持公義
