
[00:00:00.000 --> 00:00:05.800]  想問大家你覺得香港人快不快樂呢?
[00:01:38.800 --> 00:01:40.800]  我今早起來看新聞
[00:01:40.800 --> 00:01:43.800]  發覺田納西州爆炸
[00:01:43.800 --> 00:01:45.800]  有沒有人知道?
[00:01:45.800 --> 00:01:47.800]  無一生還
[00:01:47.800 --> 00:01:50.800]  那個火藥庫爆炸
[00:01:50.800 --> 00:01:54.800]  那個影響是何等的大
[00:01:54.800 --> 00:01:57.800]  我們發覺有很多困難
[00:01:57.800 --> 00:01:59.800]  星期一的杜瓊斯
[00:01:59.800 --> 00:02:01.800]  不是星期一,是恆指會怎樣?
[00:02:01.800 --> 00:02:04.800]  杜瓊斯星期五發生什麼事?
[00:02:04.800 --> 00:02:08.800]  我們有很多這些不令我們快樂的消息
[00:02:08.800 --> 00:02:11.800]  這些只是外圍環境
[00:02:11.800 --> 00:02:13.800]  你自己個人呢?
[00:02:13.800 --> 00:02:17.800]  我們很少聽到身邊有人結婚生子
[00:02:17.800 --> 00:02:19.800]  是不是少了很多?
[00:02:19.800 --> 00:02:21.800]  對不對?
[00:02:21.800 --> 00:02:27.800]  我們有沒有聽到畢業的人找工作難嗎?
[00:02:27.800 --> 00:02:29.800]  難啊!
[00:02:29.800 --> 00:02:30.800]  我又很震撼
[00:02:30.800 --> 00:02:32.800]  早前認識一個姐妹跟我說
[00:02:32.800 --> 00:02:34.800]  她做物理治療的
[00:02:34.800 --> 00:02:36.800]  她找不到工作
[00:02:36.800 --> 00:02:38.800]  剛剛畢業
[00:02:38.800 --> 00:02:42.800]  現在連以前必定找到工作的行業
[00:02:42.800 --> 00:02:44.800]  都找不到工作
[00:02:44.800 --> 00:02:46.800]  建築金融那些我認識很多
[00:02:46.800 --> 00:02:50.800]  似乎我們活在一個艱難的環境裏
[00:02:50.800 --> 00:02:53.800]  其實很難令我們快樂
[00:02:53.800 --> 00:02:55.800]  我們再走多一步
[00:02:55.800 --> 00:02:56.800]  對於基督徒來說
[00:02:56.800 --> 00:02:59.800]  在我們的屬靈生命裏
[00:02:59.800 --> 00:03:01.800]  我們有沒有那個喜樂呢?
[00:03:01.800 --> 00:03:04.800]  有多少是屬靈生命裏很喜樂的?
[00:03:04.800 --> 00:03:06.800]  可不可以舉手?
[00:03:06.800 --> 00:03:08.800]  為什麼只有這麼少的手?
[00:03:08.800 --> 00:03:10.800]  所以一定要聽我這樣說
[00:03:10.800 --> 00:03:12.800]  嘩!
[00:03:12.800 --> 00:03:17.800]  我們在屬靈裏都不喜樂不快樂的
[00:03:17.800 --> 00:03:18.800]  是不是?
[00:03:18.800 --> 00:03:21.800]  那你今天來崇拜喜不喜樂?
[00:03:21.800 --> 00:03:23.800]  喜樂?
[00:03:23.800 --> 00:03:26.800]  問了前面那兩條嘛
[00:03:26.800 --> 00:03:27.800]  我和你分享
[00:03:27.800 --> 00:03:30.800]  我以前崇拜喜不喜樂
[00:03:30.800 --> 00:03:32.800]  就是看誰能說出來
[00:03:32.800 --> 00:03:33.800]  因為很軟弱的
[00:03:33.800 --> 00:03:36.800]  有些是要很機靈才行
[00:03:36.800 --> 00:03:39.800]  不然就像主耶穌的門徒
[00:03:39.800 --> 00:03:43.800]  有些一見到他就很喜樂
[00:03:43.800 --> 00:03:46.800]  神恩代我們
[00:03:46.800 --> 00:03:49.800]  其實不喜樂的原因是什麼呢?
[00:03:49.800 --> 00:03:52.800]  有什麼令我們不喜樂呢?
[00:03:52.800 --> 00:03:58.800]  我們怎樣才能夠取回我們基督徒應該有的喜樂呢?
[00:03:58.800 --> 00:04:02.800]  今天想和大家分享三點
[00:04:02.800 --> 00:04:05.800]  第一點,我們的起步點是在舊約
[00:04:05.800 --> 00:04:09.800]  光大及黑暗的喜樂
[00:04:09.800 --> 00:04:12.800]  原來我們不喜樂是因為什麼呢?
[00:04:12.800 --> 00:04:14.800]  黑暗
[00:04:14.800 --> 00:04:16.800]  這個世界很黑暗
[00:04:16.800 --> 00:04:19.800]  我們的生命的黑暗
[00:04:19.800 --> 00:04:21.800]  都令我們失去這個喜樂
[00:04:21.800 --> 00:04:26.800]  所以其實以賽亞書是很幫助我們了解
[00:04:26.800 --> 00:04:29.800]  為什麼我們不喜樂
[00:04:29.800 --> 00:04:34.800]  第二點,黑暗世界拒絕接受光
[00:04:34.800 --> 00:04:38.800]  光能夠帶給黑暗喜樂
[00:04:38.800 --> 00:04:42.800]  但我們卻不要這個光
[00:04:42.800 --> 00:04:45.800]  令我們的生命沒有喜樂
[00:04:45.800 --> 00:04:49.800]  第三點就是滿足的喜樂
[00:04:49.800 --> 00:04:53.800]  就是以神的喜樂為我們的喜樂
[00:04:53.800 --> 00:04:55.800]  這是什麼意思呢?
[00:04:55.800 --> 00:05:01.800]  其實我們喜不喜樂是視乎我們的喜樂快樂的見機是什麼
[00:05:01.800 --> 00:05:03.800]  同意嗎?
[00:05:03.800 --> 00:05:07.800]  原來我們喜樂的見機錯了的時候
[00:05:07.800 --> 00:05:09.800]  我們永遠不會喜樂
[00:05:09.800 --> 00:05:13.800]  所以我們屬靈生命中能夠找回喜樂
[00:05:13.800 --> 00:05:18.800]  就是將我們喜樂的基礎回到神
[00:05:18.800 --> 00:05:20.800]  回到聖經
[00:05:20.800 --> 00:05:25.800]  這樣我們就能夠得到喜樂
[00:05:25.800 --> 00:05:28.800]  第一段經文就是以賽亞書第九章
[00:05:28.800 --> 00:05:30.800]  我們很熟悉的
[00:05:30.800 --> 00:05:32.800]  有一鷹孩為你而生
[00:05:32.800 --> 00:05:34.800]  我們現在不是聖誕節
[00:05:34.800 --> 00:05:37.800]  也不只是聖誕節才講這段經文
[00:05:37.800 --> 00:05:40.800]  其實上下文是講什麼呢?
[00:05:40.800 --> 00:05:42.800]  經文就是看第九章
[00:05:42.800 --> 00:05:44.800]  上下文是講什麼呢?
[00:05:44.800 --> 00:05:47.800]  是講死亡和罪
[00:05:47.800 --> 00:05:49.800]  是講神的審判
[00:05:49.800 --> 00:05:51.800]  原來在神的審判裏
[00:05:51.800 --> 00:05:55.800]  神審判以色列的時候當然沒有喜樂
[00:05:55.800 --> 00:05:58.800]  所以第九章是以賽亞書的段落
[00:05:58.800 --> 00:06:00.800]  是由第七章開始的
[00:06:00.800 --> 00:06:05.800]  所以第七章是講阿哈斯
[00:06:05.800 --> 00:06:06.800]  神說給他一個笑頭
[00:06:06.800 --> 00:06:07.800]  他不要
[00:06:07.800 --> 00:06:12.800]  然後將阿哈斯對照一個ideal king
[00:06:12.800 --> 00:06:14.800]  就是尼賽亞
[00:06:14.800 --> 00:06:18.800]  所以在整個以賽亞書的鋪排
[00:06:18.800 --> 00:06:21.800]  第七章是講以瑪內利
[00:06:21.800 --> 00:06:22.800]  記不記得?
[00:06:22.800 --> 00:06:24.800]  神和人的同在
[00:06:24.800 --> 00:06:29.800]  原來以色列在沒有盼望沒有喜樂的時候
[00:06:29.800 --> 00:06:32.800]  神就為他們預備光在黑暗裏
[00:06:32.800 --> 00:06:34.800]  就預備了以瑪內利
[00:06:34.800 --> 00:06:37.800]  不過以瑪內利有一個條件
[00:06:37.800 --> 00:06:39.800]  就是要信靠神
[00:06:39.800 --> 00:06:42.800]  阿哈斯不願意信靠神
[00:06:42.800 --> 00:06:45.800]  結果就是神審判猶大
[00:06:45.800 --> 00:06:47.800]  所以這兩章聖經就是這樣說
[00:06:47.800 --> 00:06:49.800]  所以到了第九章的時候
[00:06:49.800 --> 00:06:50.800]  就是告訴我們
[00:06:50.800 --> 00:06:57.800]  以色列人如何能夠取回一個因為罪失去的喜樂
[00:06:57.800 --> 00:06:59.800]  三件事
[00:06:59.800 --> 00:07:02.800]  第一就是有一鷹鞋為以色列而生
[00:07:02.800 --> 00:07:06.800]  第二就是將戰爭止息
[00:07:06.800 --> 00:07:08.800]  古代有打仗
[00:07:08.800 --> 00:07:09.800]  我們今天也有
[00:07:09.800 --> 00:07:15.800]  第三就是神的角度將公義帶到這個地上
[00:07:15.800 --> 00:07:19.800]  所以其實在以色列經文裏
[00:07:19.800 --> 00:07:21.800]  給我們一個很重要的提示
[00:07:21.800 --> 00:07:23.800]  就是怎樣才有喜樂呢?
[00:07:23.800 --> 00:07:25.800]  第九章二節說
[00:07:25.800 --> 00:07:27.800]  行在黑暗中的人民
[00:07:27.800 --> 00:07:29.800]  看見了大光
[00:07:29.800 --> 00:07:31.800]  住在死刃之地的人
[00:07:31.800 --> 00:07:34.800]  有光照耀他們
[00:07:34.800 --> 00:07:36.800]  看見了大光和有光照耀
[00:07:36.800 --> 00:07:38.800]  光是出現了兩次
[00:07:38.800 --> 00:07:40.800]  這裏是甚麼意思呢?
[00:07:40.800 --> 00:07:43.800]  在黑暗裏突然有人神仙步以色列
[00:07:43.800 --> 00:07:45.800]  有光來了
[00:07:45.800 --> 00:07:49.800]  在黑暗裏看見光我們應不應該開心呢?
[00:07:49.800 --> 00:07:54.800]  有沒有人去過那個黑暗
[00:07:54.800 --> 00:07:59.800]  我忘記了
[00:07:59.800 --> 00:08:04.800]  Dialogue in the dark
[00:08:04.800 --> 00:08:06.800]  我剛才說的
[00:08:06.800 --> 00:08:08.800]  與黑暗對話
[00:08:08.800 --> 00:08:10.800]  有沒有人去過?
[00:08:10.800 --> 00:08:13.800]  有呀,好像搬去長沙灣旁邊
[00:08:13.800 --> 00:08:19.800]  在一個完全黑暗的環境裏面的遊戲
[00:08:19.800 --> 00:08:23.800]  完結後你開班看見光的時候
[00:08:23.800 --> 00:08:25.800]  其實是很開心的
[00:08:25.800 --> 00:08:29.800]  所以為何以色列人在黑暗裏面呢?
[00:08:29.800 --> 00:08:32.800]  所以其實第九章前面第八章很重要
[00:08:32.800 --> 00:08:34.800]  第八章是甚麼呢?
[00:08:34.800 --> 00:08:36.800]  就是神審判以色列人
[00:08:36.800 --> 00:08:38.800]  有人對他們說
[00:08:38.800 --> 00:08:40.800]  要求問那些教鬼和行巫術的
[00:08:40.800 --> 00:08:45.800]  他們應當求問神的訓誨和法道
[00:08:45.800 --> 00:08:47.800]  原來以色列人遇到困難的時候
[00:08:47.800 --> 00:08:50.800]  他們不去尋求神
[00:08:50.800 --> 00:08:53.800]  不去找神的話語來幫助他們
[00:08:53.800 --> 00:08:55.800]  反而去找甚麼呢?
[00:08:55.800 --> 00:08:57.800]  教鬼巫術
[00:08:57.800 --> 00:08:59.800]  然後又怎樣呢?
[00:08:59.800 --> 00:09:01.800]  然後他們找甚麼呢?
[00:09:01.800 --> 00:09:03.800]  他們應該找的
[00:09:03.800 --> 00:09:05.800]  訓誨是甚麼呢?
[00:09:05.800 --> 00:09:07.800]  訓誨就是Torah,回到神的話語
[00:09:07.800 --> 00:09:09.800]  下面的句子是甚麼呢?
[00:09:09.800 --> 00:09:13.800]  他們若不照著這些準則說話
[00:09:13.800 --> 00:09:16.800]  就見不到曙光
[00:09:16.800 --> 00:09:22.800]  原來光的來臨是有條件的
[00:09:22.800 --> 00:09:24.800]  在神的審判裏面
[00:09:24.800 --> 00:09:27.800]  只要他們符合這個條件的時候
[00:09:27.800 --> 00:09:29.800]  他們就會見到光
[00:09:29.800 --> 00:09:33.800]  即是回到神的話語裏面
[00:09:33.800 --> 00:09:35.800]  就能得到光
[00:09:35.800 --> 00:09:39.800]  以色列人拒絕行神的律法
[00:09:39.800 --> 00:09:42.800]  以致他們落在黑暗裏面
[00:09:42.800 --> 00:09:44.800]  這裏告訴我們
[00:09:44.800 --> 00:09:46.800]  怎樣才能得到喜樂
[00:09:46.800 --> 00:09:48.800]  回到神的話語裏面
[00:09:48.800 --> 00:09:50.800]  黑暗是甚麼呢?
[00:09:50.800 --> 00:09:54.800]  黑暗就是神對以色列人的審判
[00:09:54.800 --> 00:10:00.800]  其實是我們今天將神的話語
[00:10:00.800 --> 00:10:03.800]  用這個世界來取代了
[00:10:03.800 --> 00:10:06.800]  我們今天已經不去尋求真理
[00:10:06.800 --> 00:10:10.800]  無論在政治、教會、社會
[00:10:10.800 --> 00:10:13.800]  我們發覺神學教育
[00:10:13.800 --> 00:10:15.800]  因為我是神學院老師
[00:10:15.800 --> 00:10:18.800]  我發覺原來有些神學院
[00:10:18.800 --> 00:10:20.800]  已經將聖經科越縮越少
[00:10:20.800 --> 00:10:22.800]  知道嗎?
[00:10:22.800 --> 00:10:25.800]  將原文科目越縮越少
[00:10:25.800 --> 00:10:27.800]  縮到一個地步
[00:10:27.800 --> 00:10:32.800]  其實神學訓練已經沒有教聖經
[00:10:32.800 --> 00:10:36.800]  傳道人沒有訓練教聖經
[00:10:36.800 --> 00:10:39.800]  然後姐妹也不懂得教聖經
[00:10:39.800 --> 00:10:41.800]  這就是黑暗的光景
[00:10:41.800 --> 00:10:44.800]  教會的情況是怎樣呢?
[00:10:44.800 --> 00:10:46.800]  教會的情況都是一樣
[00:10:46.800 --> 00:10:47.800]  教會是怎樣呢?
[00:10:47.800 --> 00:10:50.800]  有很多教會是一站式的
[00:10:50.800 --> 00:10:52.800]  聽過嗎?
[00:10:52.800 --> 00:10:53.800]  我個人沒有聽過
[00:10:53.800 --> 00:10:55.800]  一站式是怎樣呢?
[00:10:55.800 --> 00:10:57.800]  只是星期日
[00:10:57.800 --> 00:10:59.800]  以前有甚麼祈禱會團契
[00:10:59.800 --> 00:11:02.800]  然後是主日學
[00:11:02.800 --> 00:11:04.800]  星期日就完成了
[00:11:04.800 --> 00:11:06.800]  嘩! 怎可以一天完成呢?
[00:11:06.800 --> 00:11:07.800]  如果有這樣的教會
[00:11:07.800 --> 00:11:08.800]  你有空就回去吧
[00:11:08.800 --> 00:11:10.800]  不要叫你舉手
[00:11:10.800 --> 00:11:12.800]  我當然回去
[00:11:12.800 --> 00:11:14.800]  我一個星期這麼沒空
[00:11:14.800 --> 00:11:15.800]  我去完一次之後
[00:11:15.800 --> 00:11:17.800]  六天做我自己的事
[00:11:17.800 --> 00:11:18.800]  怎樣做呢?
[00:11:18.800 --> 00:11:20.800]  教你一個方法
[00:11:20.800 --> 00:11:22.800]  第一週是主日學
[00:11:22.800 --> 00:11:24.800]  第二週是團契
[00:11:24.800 --> 00:11:26.800]  第三週是祈禱會
[00:11:26.800 --> 00:11:28.800]  第四週是放假
[00:11:28.800 --> 00:11:31.800]  這樣就可以做完所有的事
[00:11:31.800 --> 00:11:33.800]  其實我們把祈禱
[00:11:33.800 --> 00:11:36.800]  把屬靈的事物取代了
[00:11:36.800 --> 00:11:38.800]  第二就是在港台上
[00:11:38.800 --> 00:11:42.800]  港台上越來越少教到聖經
[00:11:42.800 --> 00:11:44.800]  聖經好像一個跳板
[00:11:44.800 --> 00:11:46.800]  一節經文就講故
[00:11:46.800 --> 00:11:48.800]  告訴我們應用
[00:11:48.800 --> 00:11:50.800]  所以怎樣呢?
[00:11:50.800 --> 00:11:52.800]  慢慢離開神的話語
[00:11:52.800 --> 00:11:54.800]  我聽過有神學院的老師
[00:11:54.800 --> 00:11:56.800]  跟傳達人說
[00:11:56.800 --> 00:11:58.800]  你講到的時候
[00:11:58.800 --> 00:12:01.800]  不需要講那麼多聖經
[00:12:01.800 --> 00:12:06.800]  你把重點放在應用例子上
[00:12:06.800 --> 00:12:10.800]  我們發覺原來我們的教會的光景
[00:12:10.800 --> 00:12:11.800]  就是這樣
[00:12:11.800 --> 00:12:14.800]  教會還有黑暗點
[00:12:14.800 --> 00:12:16.800]  有沒有權力鬥爭?
[00:12:16.800 --> 00:12:17.800]  有
[00:12:17.800 --> 00:12:19.800]  不用那麼大聲
[00:12:19.800 --> 00:12:21.800]  有權力鬥爭
[00:12:21.800 --> 00:12:24.800]  有很多張力在
[00:12:24.800 --> 00:12:29.800]  其實我們跟這個俗世
[00:12:29.800 --> 00:12:31.800]  是沒有分別的
[00:12:31.800 --> 00:12:33.800]  未讀完
[00:12:33.800 --> 00:12:34.800]  二十一節
[00:12:34.800 --> 00:12:37.800]  他們必經過這地
[00:12:37.800 --> 00:12:38.800]  受困逼
[00:12:38.800 --> 00:12:40.800]  受饑餓
[00:12:40.800 --> 00:12:43.800]  困逼和饑餓就是神對以色列人的懲罰
[00:12:43.800 --> 00:12:46.800]  因為他們離開了神的話語
[00:12:46.800 --> 00:12:47.800]  他們在黑暗裏面
[00:12:47.800 --> 00:12:51.800]  所以黑暗就是神給他們的懲罰
[00:12:51.800 --> 00:12:54.800]  他們仰念向天觀望
[00:12:54.800 --> 00:12:55.800]  又俯視大地
[00:12:55.800 --> 00:12:58.800]  跟前面講的教鬼巫術一樣
[00:12:58.800 --> 00:13:01.800]  所有不應該尋求的都尋求了
[00:13:01.800 --> 00:13:03.800]  應該回到神的地方
[00:13:03.800 --> 00:13:04.800]  他們就不回去
[00:13:04.800 --> 00:13:06.800]  只見困苦
[00:13:06.800 --> 00:13:08.800]  這節經文很值錢
[00:13:08.800 --> 00:13:10.800]  黑暗
[00:13:10.800 --> 00:13:11.800]  可怕的幽暗
[00:13:11.800 --> 00:13:13.800]  他們被甚麼?
[00:13:13.800 --> 00:13:16.800]  趕入幽黑的黑暗中
[00:13:16.800 --> 00:13:20.800]  原來有三個黑暗的同義詞
[00:13:20.800 --> 00:13:22.800]  在舊的聖經裏面
[00:13:22.800 --> 00:13:25.800]  不是很多經文有三個同義詞
[00:13:25.800 --> 00:13:28.800]  所以這節是很黑的聖經
[00:13:28.800 --> 00:13:30.800]  不是很多那麼黑的聖經
[00:13:30.800 --> 00:13:32.800]  這個黑暗是怎樣來的?
[00:13:32.800 --> 00:13:35.800]  神趕他們進去黑暗
[00:13:35.800 --> 00:13:37.800]  給我們一個深層的反思
[00:13:37.800 --> 00:13:39.800]  今天的十靈光景
[00:13:39.800 --> 00:13:41.800]  神審判的時候
[00:13:41.800 --> 00:13:43.800]  這節經文應該跟甚麼一起讀呢?
[00:13:43.800 --> 00:13:44.800]  我讀這節經文的時候
[00:13:44.800 --> 00:13:46.800]  我就想起十災
[00:13:46.800 --> 00:13:48.800]  十災第九災是甚麼災?
[00:13:48.800 --> 00:13:50.800]  有人記得嗎?
[00:13:50.800 --> 00:13:52.800]  黑暗之災
[00:13:52.800 --> 00:13:56.800]  這個跟黑暗之災有很大相似的地方
[00:13:56.800 --> 00:13:59.800]  黑暗之災下一個災是甚麼?
[00:13:59.800 --> 00:14:02.800]  殺長子之災
[00:14:02.800 --> 00:14:04.800]  很多人沒有察覺到
[00:14:04.800 --> 00:14:05.800]  原來在十災裏面
[00:14:05.800 --> 00:14:08.800]  去到第九災是極其嚴重
[00:14:08.800 --> 00:14:12.800]  所以說如果以色列去到第九災黑暗的時候
[00:14:12.800 --> 00:14:14.800]  神用黑暗來審判法老
[00:14:14.800 --> 00:14:17.800]  神又用黑暗來審判以色列人的時候
[00:14:17.800 --> 00:14:19.800]  還沒有回轉的時候
[00:14:19.800 --> 00:14:21.800]  下一災就是殺長子之災
[00:14:21.800 --> 00:14:23.800]  給我們一個很深層的反思
[00:14:23.800 --> 00:14:26.800]  因為黑暗是看不到真理的
[00:14:26.800 --> 00:14:29.800]  而他們唯一的出路是甚麼?
[00:14:29.800 --> 00:14:32.800]  不照著這些準則的話
[00:14:32.800 --> 00:14:35.800]  就不見道曙光
[00:14:35.800 --> 00:14:41.800]  唯一能夠回轉的就是回到神的話語裏面
[00:14:41.800 --> 00:14:44.800]  但我們看第二節
[00:14:44.800 --> 00:14:46.800]  九章二節
[00:14:46.800 --> 00:14:48.800]  在黑暗中的人民看見大光
[00:14:48.800 --> 00:14:50.800]  我讀這裏讀不明白
[00:14:50.800 --> 00:14:51.800]  知不知道為甚麼?
[00:14:51.800 --> 00:14:54.800]  神何時會再給光以色列人?
[00:14:54.800 --> 00:14:56.800]  悔改
[00:14:56.800 --> 00:14:58.800]  認罪
[00:14:58.800 --> 00:15:00.800]  但我讀這裏讀不明白
[00:15:00.800 --> 00:15:02.800]  為甚麼以色列人會悔改認罪?
[00:15:02.800 --> 00:15:03.800]  很奇怪
[00:15:03.800 --> 00:15:05.800]  為甚麼以色列人違反神學?
[00:15:05.800 --> 00:15:07.800]  以色列人沒有認罪悔改
[00:15:07.800 --> 00:15:09.800]  神都給光照他們
[00:15:09.800 --> 00:15:12.800]  答案在九章一節
[00:15:12.800 --> 00:15:15.800]  但九章一節需要轉換給大家讀
[00:15:15.800 --> 00:15:17.800]  九章一節告訴我們
[00:15:17.800 --> 00:15:20.800]  受過困苦的必不再見黑暗
[00:15:20.800 --> 00:15:22.800]  原來還有第二個可能性
[00:15:22.800 --> 00:15:24.800]  神會給光人的
[00:15:24.800 --> 00:15:27.800]  就是困苦是甚麼意思?
[00:15:27.800 --> 00:15:30.800]  困苦就是神的審判
[00:15:30.800 --> 00:15:33.800]  原來經歷了神的審判後
[00:15:33.800 --> 00:15:35.800]  神會給光人的
[00:15:35.800 --> 00:15:37.800]  縱使沒有悔改
[00:15:37.800 --> 00:15:40.800]  或者是少部分人悔改的時候
[00:15:40.800 --> 00:15:42.800]  必不再見黑暗
[00:15:42.800 --> 00:15:46.800]  神審判了就會將審判拿走
[00:15:46.800 --> 00:15:48.800]  所以這裏讓我們看到
[00:15:48.800 --> 00:15:52.800]  原來沒有悔改還有盼望
[00:15:52.800 --> 00:15:56.800]  所以去到新約的時候
[00:15:56.800 --> 00:15:58.800]  這個光是甚麼?
[00:15:58.800 --> 00:16:00.800]  這個光就是耶穌基督
[00:16:00.800 --> 00:16:02.800]  我們再問一個問題
[00:16:02.800 --> 00:16:03.800]  耶穌來的時候
[00:16:03.800 --> 00:16:05.800]  以色列人有沒有悔改?
[00:16:05.800 --> 00:16:07.800]  沒有
[00:16:07.800 --> 00:16:10.800]  所以四章十三節引用這段經文
[00:16:10.800 --> 00:16:12.800]  我們一起讀
[00:16:12.800 --> 00:16:14.800]  不是讀出聲
[00:16:14.800 --> 00:16:16.800]  一起看這段經文
[00:16:24.800 --> 00:16:26.800]  這段經文在新約引用了
[00:16:26.800 --> 00:16:42.800]  重複了
[00:16:42.800 --> 00:16:44.800]  下面那句說
[00:16:44.800 --> 00:16:48.800]  從那時起耶穌就開始傳道
[00:16:48.800 --> 00:16:53.800]  應驗不是將耶穌的出世作為應驗
[00:16:53.800 --> 00:16:55.800]  開始傳道是甚麼?
[00:16:55.800 --> 00:16:57.800]  神的話語
[00:16:57.800 --> 00:16:59.800]  神的話語原來就是
[00:16:59.800 --> 00:17:02.800]  那個光是給一個黑暗的世代
[00:17:02.800 --> 00:17:03.800]  以至黑暗的世代
[00:17:03.800 --> 00:17:08.800]  能夠可以看到真理和看到光
[00:17:08.800 --> 00:17:10.800]  路加福音一章七十八節
[00:17:10.800 --> 00:17:20.800]  路加福音都是這樣說
[00:17:20.800 --> 00:17:21.800]  神是怎樣?
[00:17:21.800 --> 00:17:23.800]  神是把光給人
[00:17:23.800 --> 00:17:29.800]  光照那在在黑暗中死淫類的人
[00:17:29.800 --> 00:17:31.800]  福音書有兩卷都告訴我們
[00:17:31.800 --> 00:17:33.800]  同一個觀念
[00:17:33.800 --> 00:17:37.800]  引導我們走上平安的路
[00:17:37.800 --> 00:17:40.800]  這裏是說施洗約翰
[00:17:40.800 --> 00:17:44.800]  神先是讓光透過施洗約翰
[00:17:44.800 --> 00:17:46.800]  叫人來悔改
[00:17:46.800 --> 00:17:49.800]  宗旨以先人沒有悔改的話
[00:17:49.800 --> 00:17:53.800]  接著光帶來的結果是怎樣呢?
[00:17:53.800 --> 00:17:55.800]  就是九章三字
[00:17:55.800 --> 00:17:57.800]  為何要引用這段經文呢?
[00:17:57.800 --> 00:18:02.800]  「你知這國之民增多,又加添他們的歡樂」
[00:18:02.800 --> 00:18:04.800]  他們在你面前歡樂
[00:18:04.800 --> 00:18:08.800]  又像收割時的歡樂一樣
[00:18:08.800 --> 00:18:14.800]  又像人在昆昆戰利品時的快樂一般
[00:18:14.800 --> 00:18:16.800]  有多少個快樂的字?
[00:18:16.800 --> 00:18:17.800]  歡樂的字?
[00:18:17.800 --> 00:18:19.800]  四個
[00:18:19.800 --> 00:18:21.800]  二三四兩個光的字
[00:18:21.800 --> 00:18:22.800]  三個黑暗
[00:18:22.800 --> 00:18:24.800]  四個歡樂
[00:18:24.800 --> 00:18:29.800]  即是說光能夠帶給人的歡樂
[00:18:29.800 --> 00:18:32.800]  勝過人的黑暗
[00:18:32.800 --> 00:18:34.800]  這個歡樂是甚麼呢?
[00:18:34.800 --> 00:18:36.800]  「他們所附的鴉和肩上的杖
[00:18:36.800 --> 00:18:38.800]  以及欺壓他們人的棍
[00:18:38.800 --> 00:18:40.800]  你都截斷了
[00:18:40.800 --> 00:18:42.800]  米顛的日子戰士
[00:18:42.800 --> 00:18:45.800]  戰爭喧嚷中所穿的靴
[00:18:45.800 --> 00:18:50.800]  那群在血中的袍都被燒毀成為火的燃料」
[00:18:50.800 --> 00:18:52.800]  這裏是說甚麼呢?
[00:18:52.800 --> 00:18:55.800]  這裏是說收割的喜樂
[00:18:55.800 --> 00:18:57.800]  第二是甚麼呢?
[00:18:57.800 --> 00:18:58.800]  得勝
[00:18:58.800 --> 00:18:59.800]  得勝仇敵
[00:18:59.800 --> 00:19:00.800]  第三是甚麼呢?
[00:19:00.800 --> 00:19:01.800]  和平
[00:19:01.800 --> 00:19:03.800]  不需要再打仗
[00:19:03.800 --> 00:19:06.800]  這三樣東西正正是
[00:19:06.800 --> 00:19:09.800]  耶穌基督帶給這個世界
[00:19:09.800 --> 00:19:11.800]  在黑暗世界裏
[00:19:11.800 --> 00:19:14.800]  給我們能夠可以有光
