
[00:00:00.000 --> 00:00:05.600]  請你一起低頭安靜在神面前
[00:05:03.600 --> 00:05:05.600]  開始欠薪
[00:05:05.600 --> 00:05:07.600]  看電視就知道
[00:05:07.600 --> 00:05:11.600]  欠薪的時候老闆就走投了
[00:05:11.600 --> 00:05:13.600]  那時候我已經欠了一個月
[00:05:13.600 --> 00:05:16.600]  你知不知道快沒工作的困境是怎樣
[00:05:16.600 --> 00:05:19.600]  是我共鳴這種困難
[00:05:19.600 --> 00:05:21.600]  頂姐妹聽我說的時候
[00:05:21.600 --> 00:05:22.600]  她說快沒工作了
[00:05:22.600 --> 00:05:24.600]  我現在已經沒了工作
[00:05:24.600 --> 00:05:25.600]  比她更慘
[00:05:25.600 --> 00:05:27.600]  我連工作都沒有了
[00:05:27.600 --> 00:05:28.600]  那怎麼辦呢
[00:05:28.600 --> 00:05:30.600]  有些人說我有工作
[00:05:30.600 --> 00:05:32.600]  但我生不如死就做到
[00:05:32.600 --> 00:05:35.600]  我現在想死
[00:05:35.600 --> 00:05:37.600]  因為做到有工作
[00:05:37.600 --> 00:05:40.600]  但做到我一個人做三份人的工作
[00:05:40.600 --> 00:05:42.600]  但不做就不行
[00:05:42.600 --> 00:05:43.600]  藤樓就壓著
[00:05:43.600 --> 00:05:46.600]  我沒工作那天就要消炭
[00:05:46.600 --> 00:05:48.600]  這種感覺
[00:05:48.600 --> 00:05:50.600]  我都很體會到
[00:05:50.600 --> 00:05:53.600]  我們香港人落在這樣的情況
[00:05:53.600 --> 00:05:55.600]  有些人說我不是工作的問題
[00:05:55.600 --> 00:05:56.600]  是家裡的問題
[00:05:56.600 --> 00:05:59.600]  你知不知道我家裡是家嘈屋閉
[00:05:59.600 --> 00:06:01.600]  每天回到家的時候
[00:06:01.600 --> 00:06:03.600]  就在熬這些日子
[00:06:03.600 --> 00:06:05.600]  不知道什麼時候才完結
[00:06:05.600 --> 00:06:07.600]  我又離不開這個家
[00:06:07.600 --> 00:06:10.600]  但這個家對我來說就像地獄一樣
[00:06:10.600 --> 00:06:14.600]  我們每個人在人生當中都有很多困境
[00:06:14.600 --> 00:06:17.600]  困境我們怎樣可以找到出路
[00:06:17.600 --> 00:06:19.600]  怎樣可以突破
[00:06:19.600 --> 00:06:21.600]  怎樣可以保羅這樣起落
[00:06:21.600 --> 00:06:23.600]  這就是我們這幾天
[00:06:23.600 --> 00:06:25.600]  我們一切要思想的問題
[00:06:25.600 --> 00:06:28.600]  我們真的要從聖經裡研究一下這個問題
[00:06:28.600 --> 00:06:33.600]  我們首先問困境
[00:06:33.600 --> 00:06:35.600]  我們所面對的困境
[00:06:35.600 --> 00:06:37.600]  是很重要
[00:06:37.600 --> 00:06:39.600]  是很困難
[00:06:39.600 --> 00:06:41.600]  但難不難得過坐牢呢
[00:06:41.600 --> 00:06:44.600]  現在我們看一個坐牢的人所寫的東西
[00:06:44.600 --> 00:06:46.600]  我們不說他坐牢
[00:06:46.600 --> 00:06:48.600]  我再問一個問題
[00:06:48.600 --> 00:06:50.600]  我們困境我承認是很重要
[00:06:50.600 --> 00:06:52.600]  但緊不緊要得過集中營呢
[00:06:52.600 --> 00:06:54.600]  你在說風涼話
[00:06:54.600 --> 00:06:56.600]  集中營? 集什麼中營呢
[00:06:56.600 --> 00:06:58.600]  不是 我有意思的
[00:06:58.600 --> 00:07:00.600]  大家可能聽過或看過一齣電影
[00:07:00.600 --> 00:07:02.600]  不過這些是很大年紀才會看的
[00:07:02.600 --> 00:07:04.600]  像我這個年紀
[00:07:04.600 --> 00:07:06.600]  但起碼你聽過
[00:07:06.600 --> 00:07:08.600]  也拍成電影的
[00:07:08.600 --> 00:07:10.600]  一本書叫貴河橋
[00:07:10.600 --> 00:07:12.600]  聽過嗎
[00:07:12.600 --> 00:07:14.600]  很多人會說 年輕的
[00:07:14.600 --> 00:07:16.600]  和我們年紀差不多
[00:07:16.600 --> 00:07:18.600]  叫貴河橋
[00:07:18.600 --> 00:07:20.600]  很多人認識貴河橋
[00:07:20.600 --> 00:07:22.600]  因為在很早期
[00:07:22.600 --> 00:07:24.600]  幾十年前
[00:07:24.600 --> 00:07:26.600]  有一齣電影叫貴河橋
[00:07:26.600 --> 00:07:28.600]  你不記得那齣電影
[00:07:28.600 --> 00:07:30.600]  可能你聽過那首主題曲
[00:07:30.600 --> 00:07:32.600]  那齣電影
[00:07:32.600 --> 00:07:34.600]  用口哨吹那首主題曲
[00:07:34.600 --> 00:07:36.600]  那齣電影講到一班美國的兵
[00:07:36.600 --> 00:07:40.600]  在第二次世界大戰和日本打仗的時候
[00:07:40.600 --> 00:07:46.600]  在東南亞的地方被捕
[00:07:46.600 --> 00:07:50.600]  在泰國的日本集中營遭遇
[00:07:50.600 --> 00:07:56.600]  那齣電影當然描寫那班人受了很多苦
[00:07:56.600 --> 00:08:06.600]  最後在集中營的美國軍長和貴河橋
[00:08:06.600 --> 00:08:08.600]  和日本兵同歸於盡
[00:08:08.600 --> 00:08:12.600]  那齣電影很受歡迎
[00:08:12.600 --> 00:08:17.600]  但這齣電影的貴河橋最有名
[00:08:17.600 --> 00:08:19.600]  並不是因為這齣電影
[00:08:19.600 --> 00:08:22.600]  也不是因為一班兵炸了貴河橋
[00:08:22.600 --> 00:08:24.600]  貴河橋在美國
[00:08:24.600 --> 00:08:26.600]  在世界上很出名
[00:08:26.600 --> 00:08:30.600]  是因為一本書叫貴河橋
[00:08:30.600 --> 00:08:34.600]  這本書不只是講打仗
[00:08:34.600 --> 00:08:36.600]  這本書是一本信仰的書
[00:08:36.600 --> 00:08:38.600]  你問我怎麼知道
[00:08:38.600 --> 00:08:40.600]  我當然知道
[00:08:40.600 --> 00:08:43.600]  因為這本書的中文翻譯是我表姐翻譯的
[00:08:43.600 --> 00:08:45.600]  所以我一定知道
[00:08:45.600 --> 00:08:47.600]  那本書在我信了耶穌的初期
[00:08:47.600 --> 00:08:49.600]  給我一個很大的鼓勵
[00:08:49.600 --> 00:08:51.600]  那本書講到原來事實就是這樣
[00:08:51.600 --> 00:08:54.600]  這班軍人被捕後
[00:08:54.600 --> 00:08:56.600]  本來人生沒有希望
[00:08:56.600 --> 00:08:58.600]  在集中營還有什麼希望
[00:08:58.600 --> 00:09:00.600]  除了每天被日本兵折磨之外
[00:09:00.600 --> 00:09:02.600]  大家可以想像
[00:09:02.600 --> 00:09:04.600]  沒有任何人生希望
[00:09:04.600 --> 00:09:06.600]  只希望看他們什麼時候等死
[00:09:06.600 --> 00:09:09.600]  在一個完全沒有出路的困境裡
[00:09:09.600 --> 00:09:11.600]  其中有一個兵
[00:09:11.600 --> 00:09:13.600]  不知道為什麼
[00:09:13.600 --> 00:09:15.600]  總之他以前沒有看
[00:09:15.600 --> 00:09:18.600]  但不知道為什麼隨軍帶了一本新約聖經
[00:09:18.600 --> 00:09:21.600]  可能是家人給他護身
[00:09:21.600 --> 00:09:23.600]  從來以前在美國就不看
[00:09:23.600 --> 00:09:25.600]  到了集中營
[00:09:25.600 --> 00:09:27.600]  晚上沒有事情做
[00:09:27.600 --> 00:09:29.600]  很累的時候就拿出來看
[00:09:29.600 --> 00:09:31.600]  開始一個人看
[00:09:31.600 --> 00:09:33.600]  從來他以前不看
[00:09:33.600 --> 00:09:35.600]  看了一本新約聖經
[00:09:35.600 --> 00:09:37.600]  整個生命開始有改變
[00:09:37.600 --> 00:09:39.600]  事件就是
[00:09:39.600 --> 00:09:41.600]  開始到處的人都來看
[00:09:41.600 --> 00:09:43.600]  看著看著
[00:09:43.600 --> 00:09:47.600]  整個營裡的人都輪流看這本新約聖經
[00:09:47.600 --> 00:09:49.600]  就是這樣
[00:09:49.600 --> 00:09:51.600]  一本聖經
[00:09:51.600 --> 00:09:53.600]  沒有牧師沒有傳道人沒有教會
[00:09:53.600 --> 00:09:55.600]  什麼都沒有
[00:09:55.600 --> 00:09:57.600]  就一本聖經
[00:09:57.600 --> 00:09:59.600]  他們看完之後
[00:09:59.600 --> 00:10:01.600]  整個集中營裡的軍人
[00:10:01.600 --> 00:10:03.600]  犯人
[00:10:03.600 --> 00:10:05.600]  他們心裡開始有很大的變化
[00:10:05.600 --> 00:10:07.600]  開始學會了什麼叫做遙書
[00:10:07.600 --> 00:10:09.600]  學會了如何犧牲
[00:10:09.600 --> 00:10:11.600]  去互相幫助
[00:10:11.600 --> 00:10:13.600]  甚至感動了其中幾個日本兵
[00:10:13.600 --> 00:10:15.600]  成為以後的朋友
[00:10:15.600 --> 00:10:17.600]  這就是這本
[00:10:17.600 --> 00:10:19.600]  桂河橋這本書
[00:10:19.600 --> 00:10:21.600]  所講的一件事
[00:10:21.600 --> 00:10:23.600]  聖經
[00:10:23.600 --> 00:10:25.600]  就在一個這樣的困境裡
[00:10:25.600 --> 00:10:29.600]  竟然扭轉了很多的生命
[00:10:29.600 --> 00:10:31.600]  這真的可以
[00:10:31.600 --> 00:10:33.600]  因為聖經背後不單有真理
[00:10:33.600 --> 00:10:35.600]  聖經背後有神自己的同在
[00:10:35.600 --> 00:10:37.600]  什麼時候我們夠膽打開聖經
[00:10:37.600 --> 00:10:39.600]  在困境裡
[00:10:39.600 --> 00:10:41.600]  來閱讀的話
[00:10:41.600 --> 00:10:43.600]  什麼時候
[00:10:43.600 --> 00:10:45.600]  這本聖經竟然
[00:10:45.600 --> 00:10:47.600]  可以成為一個突破困境
[00:10:47.600 --> 00:10:49.600]  一種來源和力量
[00:10:49.600 --> 00:10:51.600]  你沒想過嗎
[00:10:51.600 --> 00:10:53.600]  我們到處去找工作的時候
[00:10:53.600 --> 00:10:55.600]  沒想過揭聖經來看
[00:10:55.600 --> 00:10:57.600]  如果是的話
[00:10:57.600 --> 00:10:59.600]  我們真的要看看
[00:10:59.600 --> 00:11:01.600]  聖經裡的保羅
[00:11:01.600 --> 00:11:03.600]  如何幫助我們在困境裡
[00:11:03.600 --> 00:11:05.600]  突破
[00:11:05.600 --> 00:11:07.600]  活出彩虹
[00:11:07.600 --> 00:11:11.600]  我們今天首先看看
[00:11:11.600 --> 00:11:13.600]  這個菲律賓書的第一章
[00:11:13.600 --> 00:11:15.600]  一至十一節
[00:11:15.600 --> 00:11:19.600]  如果你問你自己
[00:11:19.600 --> 00:11:21.600]  我也曾經問過我
[00:11:21.600 --> 00:11:23.600]  如果我們人生
[00:11:23.600 --> 00:11:25.600]  碰見困境的時候
[00:11:25.600 --> 00:11:27.600]  我們第一樣在想什麼
[00:11:27.600 --> 00:11:29.600]  第一樣會想到什麼
[00:11:29.600 --> 00:11:31.600]  我們面對困境的時候
[00:11:31.600 --> 00:11:33.600]  第一樣想到的很簡單
[00:11:33.600 --> 00:11:35.600]  就是我怎麼辦
[00:11:35.600 --> 00:11:37.600]  如果基督徒更好一點的話
[00:11:37.600 --> 00:11:39.600]  那神怎麼幫我
[00:11:39.600 --> 00:11:41.600]  當然是這樣
[00:11:41.600 --> 00:11:43.600]  但你看保羅
[00:11:43.600 --> 00:11:45.600]  你看保羅一開始
[00:11:45.600 --> 00:11:47.600]  不是這樣說
[00:11:47.600 --> 00:11:49.600]  又不是說我怎麼辦
[00:11:49.600 --> 00:11:51.600]  又不是說神怎麼幫我
[00:11:51.600 --> 00:11:53.600]  他一開始說我有一班同路人
[00:11:53.600 --> 00:11:55.600]  這個很特別
[00:11:55.600 --> 00:11:57.600]  你看保羅一開始的時候
[00:11:57.600 --> 00:11:59.600]  除了第一節和第二節
[00:11:59.600 --> 00:12:01.600]  那個就是他的文安
[00:12:01.600 --> 00:12:03.600]  我們跳過他
[00:12:03.600 --> 00:12:05.600]  一開始正正式式說
[00:12:05.600 --> 00:12:07.600]  他的內容的時候
[00:12:07.600 --> 00:12:09.600]  一說第三節
[00:12:09.600 --> 00:12:11.600]  他說我每逢想念你們
[00:12:11.600 --> 00:12:13.600]  就感謝我們的神
[00:12:13.600 --> 00:12:15.600]  我每逢想念你們
[00:12:15.600 --> 00:12:17.600]  立刻出現你們這班人
[00:12:17.600 --> 00:12:19.600]  就是菲律賓的教會
[00:12:19.600 --> 00:12:21.600]  這班弟兄姊妹
[00:12:21.600 --> 00:12:23.600]  保羅面對人生的困境
[00:12:23.600 --> 00:12:25.600]  他有沒有困境當然有
[00:12:25.600 --> 00:12:27.600]  他坐牢的時候
[00:12:27.600 --> 00:12:29.600]  面壁四面
[00:12:29.600 --> 00:12:31.600]  大家應該知道在2000年坐牢
[00:12:31.600 --> 00:12:33.600]  就不像現在我們這樣
[00:12:33.600 --> 00:12:35.600]  不是像謝霆鋒這樣
[00:12:35.600 --> 00:12:37.600]  可以隨便洗洗東西
[00:12:37.600 --> 00:12:39.600]  就放出來
[00:12:39.600 --> 00:12:41.600]  還可以有電視看
[00:12:41.600 --> 00:12:43.600]  有歌聽
[00:12:43.600 --> 00:12:45.600]  有些人還可以在牢裡讀完學位
[00:12:45.600 --> 00:12:47.600]  很爽的
[00:12:47.600 --> 00:12:49.600]  以前2000年前的坐牢
[00:12:49.600 --> 00:12:51.600]  在地上挖一個洞
[00:12:51.600 --> 00:12:53.600]  沒有通風系統
[00:12:53.600 --> 00:12:55.600]  就這樣扔下去
[00:12:55.600 --> 00:12:57.600]  在那裡吃東西
[00:12:57.600 --> 00:12:59.600]  倒東西下來也好
[00:12:59.600 --> 00:13:01.600]  吃到多少就多少
[00:13:01.600 --> 00:13:03.600]  大小便在那裡
[00:13:03.600 --> 00:13:05.600]  上面有個網
[00:13:05.600 --> 00:13:07.600]  鐵網攔住
[00:13:07.600 --> 00:13:09.600]  就是這樣的坑
[00:13:09.600 --> 00:13:11.600]  這個就是監獄
[00:13:11.600 --> 00:13:13.600]  一個這樣的監獄
[00:13:13.600 --> 00:13:15.600]  在監獄裡
[00:13:15.600 --> 00:13:17.600]  保羅第一樣想到的是什麼
[00:13:17.600 --> 00:13:19.600]  不是神怎麼幫我
[00:13:19.600 --> 00:13:21.600]  不是我怎麼辦
[00:13:21.600 --> 00:13:23.600]  而是第一樣想到的
[00:13:23.600 --> 00:13:25.600]  令我們很詫異的
[00:13:25.600 --> 00:13:27.600]  你們怎麼樣
[00:13:27.600 --> 00:13:29.600]  很有趣的
[00:13:29.600 --> 00:13:31.600]  人在監獄裡
[00:13:31.600 --> 00:13:33.600]  心和遠處的基督徒
[00:13:33.600 --> 00:13:35.600]  很多弟兄姊妹仍然聯繫在那裡
[00:13:35.600 --> 00:13:37.600]  不信嗎?我們看第四節
[00:13:37.600 --> 00:13:41.600]  我每逢為你們眾人祈求的時候
[00:13:41.600 --> 00:13:43.600]  常是歡歡喜喜
[00:13:43.600 --> 00:13:45.600]  又是你們
[00:13:45.600 --> 00:13:47.600]  你們
[00:13:47.600 --> 00:13:49.600]  然後到第七節
[00:13:49.600 --> 00:13:51.600]  我為你們眾人有這樣的心意
[00:13:51.600 --> 00:13:53.600]  這樣的意念是應當的
[00:13:53.600 --> 00:13:57.600]  因為你們常在我心裡
[00:13:57.600 --> 00:13:59.600]  因為你們常在我心裡
[00:13:59.600 --> 00:14:01.600]  是應該的
[00:14:01.600 --> 00:14:03.600]  一想起你們
[00:14:03.600 --> 00:14:05.600]  是應該的因為你們在我的心裡
[00:14:05.600 --> 00:14:07.600]  在我講義的裡邊
[00:14:07.600 --> 00:14:09.600]  一開頭
[00:14:09.600 --> 00:14:11.600]  按照聖經的真理
[00:14:11.600 --> 00:14:13.600]  跟大家說
[00:14:13.600 --> 00:14:15.600]  這是一個風雨的時代
[00:14:15.600 --> 00:14:17.600]  在風雨的時代裡
[00:14:17.600 --> 00:14:19.600]  我想我們很少
[00:14:19.600 --> 00:14:21.600]  很多時候忘記了
[00:14:21.600 --> 00:14:23.600]  我們需要有同路人
[00:14:23.600 --> 00:14:25.600]  頂替我們
[00:14:25.600 --> 00:14:27.600]  今天香港很多人
[00:14:27.600 --> 00:14:29.600]  常說怎麼找工作
[00:14:29.600 --> 00:14:31.600]  怎麼辦?
[00:14:31.600 --> 00:14:33.600]  怎麼自我增值?
[00:14:33.600 --> 00:14:35.600]  其實我們缺少了
[00:14:35.600 --> 00:14:37.600]  一件很重要的事
[00:14:37.600 --> 00:14:39.600]  先說保羅他按照的次序
[00:14:39.600 --> 00:14:41.600]  就是友伴同行
[00:14:41.600 --> 00:14:43.600]  跟你一起走這條路
[00:14:43.600 --> 00:14:45.600]  你看保羅一開始的時候
[00:14:45.600 --> 00:14:47.600]  第一節一直到第八節
[00:14:47.600 --> 00:14:49.600]  說的是
[00:14:49.600 --> 00:14:51.600]  我需要弟兄姊妹
[00:14:51.600 --> 00:14:53.600]  跟我一起走這條路
[00:14:53.600 --> 00:14:55.600]  你說保羅
[00:14:55.600 --> 00:14:57.600]  保羅很厲害
[00:14:57.600 --> 00:14:59.600]  保羅是很偉大的信徒
[00:14:59.600 --> 00:15:01.600]  沒錯
[00:15:01.600 --> 00:15:03.600]  以保羅的靈命這麼偉大的信徒
[00:15:03.600 --> 00:15:05.600]  他也要頂替姊妹
[00:15:05.600 --> 00:15:07.600]  跟他同行何況你和我
[00:15:07.600 --> 00:15:09.600]  你明白嗎?
[00:15:09.600 --> 00:15:11.600]  是真的
[00:15:11.600 --> 00:15:13.600]  我再說幾句
[00:15:13.600 --> 00:15:15.600]  保羅在第一章第五節
[00:15:15.600 --> 00:15:17.600]  我用新譯本
[00:15:17.600 --> 00:15:19.600]  新譯本比較直接
[00:15:19.600 --> 00:15:21.600]  那裡說你們從
[00:15:21.600 --> 00:15:23.600]  頭一天直到現在
[00:15:23.600 --> 00:15:25.600]  都與我在
[00:15:25.600 --> 00:15:27.600]  福音的事公上
[00:15:27.600 --> 00:15:29.600]  有份
[00:15:29.600 --> 00:15:31.600]  你看清楚這件事
[00:15:31.600 --> 00:15:33.600]  保羅說你們
[00:15:33.600 --> 00:15:35.600]  不單在我心裡
[00:15:35.600 --> 00:15:37.600]  常在我心裡
[00:15:37.600 --> 00:15:39.600]  而且你們是從頭一天
[00:15:39.600 --> 00:15:41.600]  直到現在
[00:15:41.600 --> 00:15:43.600]  頭一天是甚麼時候
[00:15:43.600 --> 00:15:45.600]  如果大家熟讀
[00:15:45.600 --> 00:15:47.600]  視頻的
[00:15:47.600 --> 00:15:49.600]  第十六章說到
[00:15:49.600 --> 00:15:51.600]  菲律賓教會是保羅
[00:15:51.600 --> 00:15:53.600]  在他自己傳教裡面
[00:15:53.600 --> 00:15:55.600]  在歐洲第一間成立的教會
[00:15:55.600 --> 00:15:57.600]  成立的時間
[00:15:57.600 --> 00:15:59.600]  大約公元後
[00:15:59.600 --> 00:16:01.600]  五十一年
[00:16:01.600 --> 00:16:03.600]  所以對於保羅來說
[00:16:03.600 --> 00:16:05.600]  這間教會是最早期的教會
[00:16:05.600 --> 00:16:07.600]  公元五十一年成立
[00:16:07.600 --> 00:16:09.600]  菲律賓教會
[00:16:09.600 --> 00:16:11.600]  到保羅現在坐牢寫菲律賓書
[00:16:11.600 --> 00:16:13.600]  大約公元後六十二年
[00:16:13.600 --> 00:16:15.600]  足足超過十年
[00:16:15.600 --> 00:16:17.600]  時間
[00:16:17.600 --> 00:16:19.600]  從頭一天到現在
[00:16:19.600 --> 00:16:21.600]  他不是隨便說的
[00:16:21.600 --> 00:16:23.600]  足足超過十年時間
[00:16:23.600 --> 00:16:25.600]  他說我們從頭一天到現在
[00:16:25.600 --> 00:16:27.600]  這十年裡
[00:16:27.600 --> 00:16:29.600]  你們都與我在福音的事公上
