
[00:00:00.000 --> 00:00:09.500]  在很多人的心目中教會是一個純粹精漏水的群體
[00:03:14.840 --> 00:03:17.480]  當他真的想要實踐神的道理的時候
[00:03:17.480 --> 00:03:20.960]  必然會遇到我剛才所描述的挑戰
[00:03:20.960 --> 00:03:23.960]  必然會遇到剛才我所說的那種挑戰
[00:03:23.960 --> 00:03:26.840]  教會受罪的擾亂
[00:03:26.840 --> 00:03:28.520]  教會受罪的擾亂
[00:03:28.520 --> 00:03:29.440]  騷擾
[00:03:29.440 --> 00:03:29.880]  騷擾
[00:03:29.880 --> 00:03:32.760]  我們怎樣才能夠在這樣的狀態裏面
[00:03:32.760 --> 00:03:35.120]  仍然活出主的教訓呢?
[00:03:35.120 --> 00:03:39.920]  我們怎樣可以仍然在這個狀況裏面活出主的教訓呢?
[00:03:39.920 --> 00:03:42.600]  這個正正就是今天我們一起去打開聖經
[00:03:42.600 --> 00:03:46.320]  《雅各書》第四章一至十二節要思想的題目
[00:03:46.320 --> 00:03:48.320]  在這段聖經裏面
[00:03:48.320 --> 00:03:51.120]  告訴我們一個真正的事實
[00:03:51.120 --> 00:03:54.120]  當教會裏面
[00:03:54.120 --> 00:03:56.120]  有人
[00:03:56.120 --> 00:03:58.120]  甚至可能是我們自己
[00:03:58.120 --> 00:04:01.120]  如果我們與世界為朋友的時候
[00:04:01.120 --> 00:04:06.120]  我們若有要希望實踐神的話
[00:04:06.120 --> 00:04:09.120]  我們會遇見一些很難的事情
[00:04:09.120 --> 00:04:11.120]  我們會遇見一些很難的事情
[00:04:11.120 --> 00:04:13.120]  希望實踐神的話
[00:04:13.120 --> 00:04:17.120]  我們會遇見一些挑戰
[00:04:17.120 --> 00:04:19.120]  我們會遇上挑戰
[00:04:19.120 --> 00:04:21.120]  如果是這樣的情況
[00:04:21.120 --> 00:04:23.120]  我們怎樣才能勝過這些挑戰呢?
[00:04:23.120 --> 00:04:24.120]  要是這樣的話
[00:04:24.120 --> 00:04:26.120]  我們怎樣才能勝過這些挑戰呢?
[00:04:26.120 --> 00:04:29.120]  這個正正就是今天這段聖經所要講的主要題目
[00:04:29.120 --> 00:04:32.120]  這正正就是今天所要講的主要題目
[00:04:32.120 --> 00:04:33.120]  在我們還沒看完經文之前
[00:04:33.120 --> 00:04:35.120]  我們先了解一下什麼叫做教會
[00:04:35.120 --> 00:04:37.120]  在我們還沒看這段經文之前
[00:04:37.120 --> 00:04:40.120]  讓我們先了解什麼叫做教會
[00:04:40.120 --> 00:04:42.120]  教會是什麼呢?
[00:04:42.120 --> 00:04:44.120]  很多人以為是一個建築物
[00:04:44.120 --> 00:04:46.120]  有很多人以為是建築物
[00:04:46.120 --> 00:04:48.120]  很多人說神學好一點
[00:04:48.120 --> 00:04:51.120]  其實教會是指基督徒
[00:04:51.120 --> 00:04:53.120]  有些神學比較好的
[00:04:53.120 --> 00:04:55.120]  他會說其實教會是基督徒
[00:04:55.120 --> 00:04:57.120]  這個解釋沒有錯
[00:04:57.120 --> 00:05:01.120]  教會的確是指基督徒聚在一起的時候
[00:05:01.120 --> 00:05:02.120]  這個解釋沒有錯
[00:05:02.120 --> 00:05:06.120]  的確這個就是指基督徒聚在一起的時候
[00:05:06.120 --> 00:05:09.120]  更重要教會是一個屬靈的家
[00:05:09.120 --> 00:05:11.120]  更重要教會是一個屬靈的家
[00:05:11.120 --> 00:05:14.120]  跟今天的家庭沒有什麼分別
[00:05:14.120 --> 00:05:16.120]  跟今天的家庭沒有什麼分別
[00:05:16.120 --> 00:05:20.120]  只不過裡面的人都是上帝的兒女
[00:05:20.120 --> 00:05:23.120]  只不過裡面的人都是上帝的兒女
[00:05:23.120 --> 00:05:26.120]  每一個人都在這個家裡受上帝的說話
[00:05:26.120 --> 00:05:28.120]  去餵養他的屬靈生命
[00:05:28.120 --> 00:05:33.120]  每一位都是受上帝的話語來餵養他的屬靈生命
[00:05:33.120 --> 00:05:37.120]  但教會和現今的家庭也有另一樣很類似
[00:05:37.120 --> 00:05:41.120]  但教會和現今的家庭也有另一樣很類似
[00:05:41.120 --> 00:05:44.120]  就是教會的門永遠是打開給人進入的
[00:05:44.120 --> 00:05:47.120]  就是教會的門永遠是打開給人進去的
[00:05:47.120 --> 00:05:52.120]  於是乎也很容易受到各式各樣的思想去影響教會
[00:05:52.120 --> 00:05:57.120]  就這樣 因為這樣就很容易受到各式各樣的思想來影響
[00:05:57.120 --> 00:05:59.120]  不信的話你又看看你家裡
[00:05:59.120 --> 00:06:01.120]  不相信的話你看看你的家
[00:06:01.120 --> 00:06:05.120]  牧師我家裡沒有打開門招請人隨時進來的
[00:06:05.120 --> 00:06:09.120]  牧師我家裡沒有打開門招請人隨時進來的
[00:06:09.120 --> 00:06:10.120]  不是我嚇你
[00:06:10.120 --> 00:06:12.120]  不是我嚇你
[00:06:12.120 --> 00:06:14.120]  只要你家裡有上網的話
[00:06:14.120 --> 00:06:17.120]  只要你家裡有上網的話
[00:06:17.120 --> 00:06:21.120]  你家裡就已經打開了給這個世界進入你家裡
[00:06:21.120 --> 00:06:26.120]  你等於打開你的家讓世界各地的進入你的家
[00:06:26.120 --> 00:06:27.120]  例如
[00:06:27.120 --> 00:06:28.120]  例如
[00:06:28.120 --> 00:06:33.120]  你家裡如果有些遙控的鏡頭監測家裡
[00:06:33.120 --> 00:06:38.120]  你家裡如果有些遙控的鏡頭監測家裡
[00:06:38.120 --> 00:06:42.120]  你知不知道隨時可以有人透過你的鏡頭看到你家裡
[00:06:42.120 --> 00:06:47.120]  你知不知道隨時有人可以透過這一類的鏡頭看到你的家
[00:06:47.120 --> 00:06:49.120]  所以我看到現在的年輕人
[00:06:49.120 --> 00:06:51.120]  所以我現在看到很多年輕人
[00:06:51.120 --> 00:06:52.120]  你看看家裡第一樣東西
[00:06:52.120 --> 00:06:54.120]  你知道他的電腦做什麼嗎?
[00:06:54.120 --> 00:06:58.120]  然後他第一步做的在他的電腦是什麼呢?
[00:06:58.120 --> 00:07:03.120]  就是把手提電腦上的鏡頭貼上貼紙
[00:07:03.120 --> 00:07:08.120]  就是在手提電腦上有一個鏡頭把一個貼紙貼上去
[00:07:08.120 --> 00:07:10.120]  很容易被人透過鏡頭看到你家裡
[00:07:10.120 --> 00:07:12.120]  因為很容易被人看到你的家裡
[00:07:12.120 --> 00:07:14.120]  牧師你又懂
[00:07:14.120 --> 00:07:16.120]  你說牧師你怎麼懂?
[00:07:16.120 --> 00:07:18.120]  你想不想我做一次給你看?
[00:07:18.120 --> 00:07:20.120]  你要不要我做一次給你看?
[00:07:20.120 --> 00:07:25.120]  沒錯 今天你的家庭和教會都是打開在這個世界
[00:07:25.120 --> 00:07:27.120]  不斷受不同的思維進入到當中
[00:07:27.120 --> 00:07:33.120]  沒錯 家庭和教會現在不斷的給世界的思維進入當中
[00:07:33.120 --> 00:07:38.120]  因此教會也都同樣參雜了很多從世界而來的思想
[00:07:38.120 --> 00:07:42.120]  因此教會也參雜了很多從世界而來的思想
[00:07:42.120 --> 00:07:46.120]  而我們作為屬靈的一份子在教會當中
[00:07:46.120 --> 00:07:49.120]  而我們作為屬靈的一份子在教會裡面
[00:07:49.120 --> 00:07:53.120]  我們就有必須要學習怎麼去面對這個
[00:07:53.120 --> 00:07:56.120]  受外界真實世界影響的教會的狀況
[00:07:56.120 --> 00:08:02.120]  我們就要面對怎樣去處理受外界所影響的真實狀況
[00:08:02.120 --> 00:08:04.120]  透過上帝給我們的教導
[00:08:04.120 --> 00:08:06.120]  透過上帝給我們的教導
[00:08:06.120 --> 00:08:09.120]  有智慧的去面對各式各樣的挑戰
[00:08:09.120 --> 00:08:12.120]  有智慧的去面對各式各樣的挑戰
[00:08:12.120 --> 00:08:14.120]  並且可以藉此而去見證我們的神
[00:08:14.120 --> 00:08:17.120]  並且藉此而去見證我們的神
[00:08:17.120 --> 00:08:19.120]  不過很可惜一件事
[00:08:19.120 --> 00:08:23.120]  今天很多教會卻失去甚至忽略牧羊
[00:08:23.120 --> 00:08:28.120]  今天很多教會卻失去甚至忽略牧羊
[00:08:28.120 --> 00:08:32.120]  今天很多教會變得好像一間孤兒院一樣
[00:08:32.120 --> 00:08:36.120]  今天的教會變成好像一家孤兒院一樣
[00:08:36.120 --> 00:08:40.120]  當中雖然有很多稱為教會的教牧童工的職員
[00:08:40.120 --> 00:08:44.120]  當中雖然有很多稱為教牧童工的職員
[00:08:44.120 --> 00:08:48.120]  但是他們的狀況就是最好不要搞出什麼問題
[00:08:48.120 --> 00:08:51.120]  但是他們的狀況就是最好不要搞出什麼花樣
[00:08:51.120 --> 00:08:54.120]  但是他們的狀況就是最好不要搞出什麼花樣
[00:08:54.120 --> 00:08:55.120]  沒有問題就是最好
[00:08:55.120 --> 00:08:56.120]  沒有問題就是最好
[00:08:56.120 --> 00:08:57.120]  最重要的是平平安安度過
[00:08:57.120 --> 00:08:59.120]  最重要的是平平安安度過
[00:08:59.120 --> 00:09:00.120]  最重要的是平平安安度過
[00:09:00.120 --> 00:09:01.120]  等到月底就最開心了
[00:09:01.120 --> 00:09:03.120]  等到月底就最開心了
[00:09:03.120 --> 00:09:04.120]  等到月底就最開心了
[00:09:04.120 --> 00:09:05.120]  就可以出薪水
[00:09:05.120 --> 00:09:06.120]  就可以出薪水
[00:09:06.120 --> 00:09:07.120]  然後就可以發薪水
[00:09:07.120 --> 00:09:09.120]  所以大家就好 你好 我好 大家好
[00:09:09.120 --> 00:09:11.120]  那就是你好 我好 大家都好
[00:09:11.120 --> 00:09:14.120]  變成教會的弟兄姐妹的屬靈生命好不好呢?
[00:09:14.120 --> 00:09:15.120]  變成教會的弟兄姐妹的屬靈生命好不好呢?
[00:09:15.120 --> 00:09:16.120]  沒有人去考慮
[00:09:16.120 --> 00:09:17.120]  沒有人去考慮
[00:09:17.120 --> 00:09:18.120]  弟兄姐妹的屬靈生命好不好呢?
[00:09:18.120 --> 00:09:19.120]  也沒有人去
[00:09:19.120 --> 00:09:21.120]  在這樣的狀態之下
[00:09:21.120 --> 00:09:22.120]  而在這樣的狀態之下
[00:09:22.120 --> 00:09:25.120]  我們今天所看見的教會
[00:09:25.120 --> 00:09:30.120]  就逐漸被不良的所謂基督徒
[00:09:30.120 --> 00:09:34.120]  就逐漸被不良的所謂基督徒
[00:09:34.120 --> 00:09:36.120]  或者欠缺教導的信徒
[00:09:36.120 --> 00:09:38.120]  或者欠缺教導的信徒
[00:09:38.120 --> 00:09:43.120]  藉此乘機可以在其中去撈一筆
[00:09:43.120 --> 00:09:48.120]  藉此可以乘機在其中撈一筆
[00:09:48.120 --> 00:09:52.120]  而這正正就是亞哥書第四章所描述的狀態
[00:09:52.120 --> 00:09:56.120]  而這正正就是亞哥書第四章所描述的狀態
[00:09:56.120 --> 00:09:58.120]  在亞哥書第三章裏面
[00:09:58.120 --> 00:09:59.120]  在亞哥書第三章裏面
[00:09:59.120 --> 00:10:04.120]  我們看到當中已經充滿了質度紛爭在教會當中
[00:10:04.120 --> 00:10:08.120]  我們看到當中已經充滿了質度紛爭在教會當中
[00:10:08.120 --> 00:10:11.120]  我們也都看到教會裏面有這樣的狀況
[00:10:11.120 --> 00:10:12.120]  現在我們就要明白
[00:10:12.120 --> 00:10:15.120]  究竟怎樣處理這樣的狀態呢?
[00:10:15.120 --> 00:10:17.120]  我們知道教會裏面有這樣的情況
[00:10:17.120 --> 00:10:20.120]  現在我們要知道怎樣去處理這個狀態
[00:10:20.120 --> 00:10:21.120]  要知道怎樣處理
[00:10:21.120 --> 00:10:24.120]  我們必須要從幾個角度入手
[00:10:24.120 --> 00:10:27.120]  我們必須要從幾個角度入手
[00:10:27.120 --> 00:10:29.120]  第一樣東西我們要入手的
[00:10:29.120 --> 00:10:31.120]  第二樣我們要入手的
[00:10:31.120 --> 00:10:34.120]  就是我們要有一個正確對事實的理解
[00:10:34.120 --> 00:10:37.120]  就是有一個正確對事實的理解
[00:10:37.120 --> 00:10:38.120]  教會
[00:10:38.120 --> 00:10:40.120]  我們不能夠避免
[00:10:40.120 --> 00:10:42.120]  在我們當中
[00:10:42.120 --> 00:10:47.120]  必然有一些立心不良的人存在其間
[00:10:47.120 --> 00:10:51.120]  必然有一些立心不良的人存在其間
[00:10:51.120 --> 00:10:53.120]  在聖經一開始就這樣說
[00:10:53.120 --> 00:10:54.120]  聖經已經開始這樣說
[00:10:54.120 --> 00:10:55.120]  第一節 第三節
[00:10:55.120 --> 00:10:56.120]  或者我們一起打開聖經
[00:10:56.120 --> 00:10:57.120]  我們一起讀 好不好?
[00:10:57.120 --> 00:10:58.120]  我們一起讀
[00:10:58.120 --> 00:10:59.120]  我們一起看
[00:10:59.120 --> 00:11:06.120]  你們中間的真正鬥毆是從那裏來的呢?
[00:11:06.120 --> 00:11:11.120]  不是從你們百體中戰鬥之肆虐來的嗎?
[00:11:11.120 --> 00:11:14.120]  你們貪戀還是得不著?
[00:11:14.120 --> 00:11:20.120]  你們殺害嫉妒又鬥毆爭戰也不能得
[00:11:20.120 --> 00:11:24.120]  你們得不著是因為你們不求
[00:11:24.120 --> 00:11:28.120]  你們求也得不著是因為你們妄求
[00:11:28.120 --> 00:11:32.120]  要浪費在你們的言諾中
[00:11:32.120 --> 00:11:33.120]  很多大英姐妹讀到這段聖經
[00:11:33.120 --> 00:11:35.120]  最熟悉的就是引用那句
[00:11:35.120 --> 00:11:37.120]  很多弟兄姐妹念到這裡
[00:11:37.120 --> 00:11:39.120]  就是很熟悉的念到這句
[00:11:39.120 --> 00:11:42.120]  就是你祈禱 祈禱也不靈光
[00:11:42.120 --> 00:11:45.120]  就是你不斷地禱告也不靈光
[00:11:45.120 --> 00:11:47.120]  她一定會出這句的
[00:11:47.120 --> 00:11:48.120]  她一定會出這句
[00:11:48.120 --> 00:11:49.120]  當然不靈光了
[00:11:49.120 --> 00:11:51.120]  就是當然不靈光了
[00:11:51.120 --> 00:11:53.120]  因為你妄求
[00:11:53.120 --> 00:11:54.120]  因為你妄求
[00:11:54.120 --> 00:11:56.120]  大英姐妹這樣解經
[00:11:56.120 --> 00:11:59.120]  她很凌空地將聖經踐踏
[00:11:59.120 --> 00:12:03.120]  這樣的解經很容易就是凌空地把聖經踐踏
[00:12:03.120 --> 00:12:05.120]  其實聖經不是指一個單人的情況
[00:12:05.120 --> 00:12:07.120]  是指一個群體的情況
[00:12:07.120 --> 00:12:10.120]  其實聖經不是指一個單人的情況
[00:12:10.120 --> 00:12:11.120]  是指一個群體的情況
[00:12:11.120 --> 00:12:13.120]  那本書的作者一開始就這樣說
[00:12:13.120 --> 00:12:16.120]  那本書的作者一開始就這樣說
[00:12:16.120 --> 00:12:18.120]  承上文說你們爭戰鬥毆在你們那裡
[00:12:18.120 --> 00:12:21.120]  究竟為什麼有這個問題呢
[00:12:21.120 --> 00:12:24.120]  承上文來說你們中間的戰爭鬥毆
[00:12:24.120 --> 00:12:27.120]  為什麼會有這樣的問題呢
[00:12:27.120 --> 00:12:28.120]  然後他就說
[00:12:28.120 --> 00:12:30.120]  哦 我告訴大家
[00:12:30.120 --> 00:12:32.120]  這個源頭在哪裡
[00:12:32.120 --> 00:12:35.120]  然後他就繼續告訴我們
[00:12:35.120 --> 00:12:37.120]  哦 我知道原來源頭是在這裡
[00:12:37.120 --> 00:12:39.120]  他用一個反問句來告訴我們
[00:12:39.120 --> 00:12:41.120]  他用一個反問句來告訴我們
[00:12:41.120 --> 00:12:47.120]  就是在你們當中戰鬥的私欲而來
[00:12:47.120 --> 00:12:51.120]  那豈不是是從你們當中戰鬥的私欲而來嗎
[00:12:51.120 --> 00:12:53.120]  原來一陣所說的
[00:12:53.120 --> 00:12:56.120]  關乎於祈禱其中一樣不靈的
[00:12:56.120 --> 00:13:00.120]  都原來是從私欲的原因而來的
[00:13:00.120 --> 00:13:03.120]  原來關乎當中所說的祈禱不靈光
[00:13:03.120 --> 00:13:06.120]  原來也是關乎在那個私欲而來
[00:13:06.120 --> 00:13:10.120]  當教會裡面有私欲的時候
[00:13:10.120 --> 00:13:15.120]  就會有爭戰就會有毆鬥出現了
[00:13:15.120 --> 00:13:19.120]  就會有爭戰就會有毆鬥出現
[00:13:19.120 --> 00:13:22.120]  作者怕我們不明白
[00:13:22.120 --> 00:13:25.120]  他連續用了一串的說話
[00:13:25.120 --> 00:13:27.120]  去這樣告訴我們
[00:13:27.120 --> 00:13:29.120]  他連續用了一連串的話告訴我們
[00:13:29.120 --> 00:13:31.120]  他怎樣形容私欲呢
[00:13:31.120 --> 00:13:34.120]  他說因為你們有些貪戀在你們裡面
[00:13:34.120 --> 00:13:44.120]  並且在你們當中有些謀殺之道的事情
[00:13:44.120 --> 00:13:47.120]  哇 牧師很嚴重啊 他說得這麼嚴重
[00:13:47.120 --> 00:13:49.120]  你會說牧師這麼嚴重嗎
[00:13:49.120 --> 00:13:51.120]  他說說的這麼嚴重
[00:13:51.120 --> 00:13:52.120]  不嚴重的 我們一會兒看看
[00:13:52.120 --> 00:13:54.120]  怎樣用言語去謀殺人就知道了
[00:13:54.120 --> 00:13:56.120]  一點都不嚴重
[00:13:56.120 --> 00:13:57.120]  然後我們就看看
[00:13:57.120 --> 00:14:00.120]  我們怎樣用言語去謀殺人就知道
[00:14:00.120 --> 00:14:02.120]  不過他提出了這個貪戀
[00:14:02.120 --> 00:14:04.120]  就是有些事情是為了自己
[00:14:04.120 --> 00:14:06.120]  有些事情是想得到的
[00:14:06.120 --> 00:14:08.120]  其實他這裡所說的貪戀
[00:14:08.120 --> 00:14:11.120]  就是為了自己有一些東西自己想要得到
[00:14:11.120 --> 00:14:13.120]  或者有些事情
[00:14:13.120 --> 00:14:16.120]  別人有你沒有你殺到他的時候
[00:14:16.120 --> 00:14:19.120]  也許有些事情是人家有你沒有
[00:14:19.120 --> 00:14:20.120]  你就妒忌人家
[00:14:20.120 --> 00:14:22.120]  在這樣的狀況之下
[00:14:22.120 --> 00:14:23.120]  在這樣的狀況之下
[00:14:23.120 --> 00:14:25.120]  你想得到一些事情嗎
[00:14:25.120 --> 00:14:26.120]  你想要得到一些東西
[00:14:26.120 --> 00:14:27.120]  你得不到的
[00:14:27.120 --> 00:14:28.120]  你是不會得到的
[00:14:28.120 --> 00:14:31.120]  你越想得越得不到
[00:14:31.120 --> 00:14:33.120]  你越想要就越得不到
[00:14:33.120 --> 00:14:35.120]  上帝就是這麼奇怪的
[00:14:35.120 --> 00:14:36.120]  上帝就是這樣奇妙的
[00:14:36.120 --> 00:14:38.120]  當你如果做一些事情
[00:14:38.120 --> 00:14:40.120]  當你假如你做一些事情
[00:14:40.120 --> 00:14:42.120]  越是想自己謀求的話
[00:14:42.120 --> 00:14:43.120]  越是為自己謀求的話
[00:14:43.120 --> 00:14:45.120]  上帝就越使得你得不到
[00:14:45.120 --> 00:14:48.120]  上帝就會越不讓你得到
[00:14:48.120 --> 00:14:49.120]  你得不到的時候
[00:14:49.120 --> 00:14:50.120]  你得不到的時候
[00:14:50.120 --> 00:14:52.120]  上帝希望原本是想怎樣
[00:14:52.120 --> 00:14:55.120]  希望你明白你要求的東西是錯的
[00:14:55.120 --> 00:14:57.120]  其實上帝就是希望你明白
[00:14:57.120 --> 00:14:59.120]  你的要求是錯誤的
[00:14:59.120 --> 00:15:01.120]  貪戀和嫉妒這兩個字眼
[00:15:01.120 --> 00:15:03.120]  其實有另一重的意思
[00:15:03.120 --> 00:15:05.120]  貪戀和嫉妒
[00:15:05.120 --> 00:15:07.120]  其實它有另外一層的意思
[00:15:07.120 --> 00:15:09.120]  就是指到那個人
[00:15:09.120 --> 00:15:10.120]  就是指到這個人
[00:15:10.120 --> 00:15:14.120]  很想將自己提起在眾人之上
[00:15:14.120 --> 00:15:17.120]  就是想把自己提起在眾人之上
[00:15:17.120 --> 00:15:18.120]  意思就是說
[00:15:18.120 --> 00:15:20.120]  要在眾人面前威水
[00:15:20.120 --> 00:15:24.120]  意思就是說要風光在眾人的面前
[00:15:24.120 --> 00:15:26.120]  你要在眾人面前表現出來
[00:15:26.120 --> 00:15:29.120]  比別人都好的優越的
[00:15:29.120 --> 00:15:32.120]  你要想把自己呈現在人的面前
[00:15:32.120 --> 00:15:34.120]  是比別人都優越
[00:15:34.120 --> 00:15:35.120]  比別人好的
[00:15:35.120 --> 00:15:36.120]  上帝就是這麼有趣的
[00:15:36.120 --> 00:15:38.120]  上帝就是這麼有趣的
[00:15:38.120 --> 00:15:39.120]  因為他看到人的心怎麼想
[00:15:39.120 --> 00:15:41.120]  因為他看見人的心怎麼想
[00:15:41.120 --> 00:15:42.120]  你越想威
[00:15:42.120 --> 00:15:48.120]  你越要出名、風光
[00:15:48.120 --> 00:15:50.120]  你又越沒得威
[00:15:50.120 --> 00:15:53.120]  那你就越沒有門
[00:15:53.120 --> 00:15:56.120]  所以你越得不到
[00:15:56.120 --> 00:15:57.120]  所以你越發得不到
[00:15:57.120 --> 00:15:59.120]  希望你迴轉
[00:15:59.120 --> 00:16:00.120]  他希望你迴轉
[00:16:00.120 --> 00:16:02.120]  錢就希望你迴轉
[00:16:02.120 --> 00:16:04.120]  簡單就希望你迴轉
[00:16:04.120 --> 00:16:06.120]  簡單的就是希望你迴轉
[00:16:06.120 --> 00:16:08.120]  但是有些人的心很硬
[00:16:08.120 --> 00:16:10.120]  我死都要這樣
[00:16:10.120 --> 00:16:12.120]  有些人他的心很硬
[00:16:12.120 --> 00:16:14.120]  他就說我怎樣都要拿到
[00:16:14.120 --> 00:16:16.120]  不斷地去渴求
[00:16:16.120 --> 00:16:18.120]  《聖經》的作者繼續這樣去說
[00:16:18.120 --> 00:16:20.120]  《聖經》的作者這樣繼續的說
[00:16:20.120 --> 00:16:22.120]  你還想得到
[00:16:22.120 --> 00:16:24.120]  你更加得不到
[00:16:24.120 --> 00:16:27.120]  因為你求的時候
[00:16:27.120 --> 00:16:30.120]  你的動機不良
[00:16:30.120 --> 00:16:32.120]  網球這個字眼
[00:16:32.120 --> 00:16:36.120]  是指到你錯誤去期望
[00:16:36.120 --> 00:16:40.120]  不是說期望的東西錯
[00:16:40.120 --> 00:16:43.120]  不是說期望的東西錯
[00:16:43.120 --> 00:16:46.120]  而是期望的時候動機已經錯了
[00:16:46.120 --> 00:16:49.120]  就是你期望的時候你的動機就錯了
[00:16:49.120 --> 00:16:51.120]  當你越想得的時候
[00:16:51.120 --> 00:16:53.120]  當你越想要得到的時候
[00:16:53.120 --> 00:16:56.120]  原來你想得是為了將自己抬高
[00:16:56.120 --> 00:16:59.120]  原來你希望得到是把自己抬起來
[00:16:59.120 --> 00:17:04.120]  認為自己是最好的選擇
[00:17:04.120 --> 00:17:08.120]  上帝就越不給你
[00:17:08.120 --> 00:17:11.120]  在這樣的狀態之下
[00:17:11.120 --> 00:17:13.120]  這種的人
[00:17:13.120 --> 00:17:16.120]  存在在教會的群體當中
[00:17:16.120 --> 00:17:22.120]  就會造成很多奇形怪狀的神學解釋
[00:17:22.120 --> 00:17:28.120]  將自己還沒有得到的
[00:17:28.120 --> 00:17:32.120]  或者甚至上帝使得他不行的東西
[00:17:32.120 --> 00:17:35.120]  將它重新包裝
[00:17:35.120 --> 00:17:40.120]  最普遍的就是你要試煉你了
[00:17:40.120 --> 00:17:42.120]  熟不熟啊? 剛才師父
[00:17:42.120 --> 00:17:44.120]  經常說為什麼你求不到?
[00:17:44.120 --> 00:17:46.120]  上帝試煉你
[00:17:46.120 --> 00:17:48.120]  為什麼求不到?
[00:17:48.120 --> 00:17:50.120]  就是上帝要試煉你
[00:17:50.120 --> 00:17:52.120]  試煉是這樣的情況嗎?
[00:17:52.120 --> 00:17:56.120]  試煉你自己有沒有求錯?
[00:17:56.120 --> 00:17:59.120]  沒錯 就是試煉你自己有沒有求錯
[00:17:59.120 --> 00:18:02.120]  當一個人個個都認為自己是最好的時候
[00:18:02.120 --> 00:18:06.120]  堅持己見
[00:18:06.120 --> 00:18:08.120]  這種就叫欲望
[00:18:08.120 --> 00:18:11.120]  或者聖經裡說的叫私欲
[00:18:11.120 --> 00:18:14.120]  就會產生矛盾
