
[00:00:00.000 --> 00:00:04.000]  丁姊妹主內平安!
[00:02:19.000 --> 00:02:27.000]  和我們今天聽這句話的理解完全不同
[00:02:27.000 --> 00:02:33.000]  第二 約書亞不是一開始就和百姓說
[00:02:33.000 --> 00:02:37.000]  你們選擇要不要侍奉耶和華
[00:02:37.000 --> 00:02:40.000]  不過我和我家就選好了
[00:02:40.000 --> 00:02:43.000]  十四、十五節
[00:02:43.000 --> 00:02:46.000]  前面那十三節
[00:02:46.000 --> 00:02:49.000]  約書亞的二十四章
[00:02:49.000 --> 00:02:55.000]  百姓焦聚來到這位年紀老邁的
[00:02:55.000 --> 00:02:58.000]  屬靈領袖的面前
[00:02:58.000 --> 00:03:01.000]  約書亞有什麼跟他們說呢?
[00:03:01.000 --> 00:03:03.000]  不是先說侍奉
[00:03:03.000 --> 00:03:07.000]  這是第二個很關鍵的地方
[00:03:07.000 --> 00:03:09.000]  還有第三
[00:03:09.000 --> 00:03:12.000]  要明白約書亞到底在說什麼
[00:03:12.000 --> 00:03:15.000]  還要記得約書亞說完之後
[00:03:15.000 --> 00:03:18.000]  百姓表示阿們
[00:03:18.000 --> 00:03:20.000]  我們必定侍奉神
[00:03:20.000 --> 00:03:25.000]  十九節約書亞卻是對百姓說
[00:03:25.000 --> 00:03:30.000]  你們不能侍奉耶和華
[00:03:30.000 --> 00:03:34.000]  所以二十四章很長
[00:03:34.000 --> 00:03:38.000]  剛才我們讀的只是中心、核心
[00:03:38.000 --> 00:03:43.000]  約書亞說最重要的這句話
[00:03:43.000 --> 00:03:49.000]  侍奉不停重複出現
[00:03:49.000 --> 00:03:52.000]  就只是我們剛才讀的兩節
[00:03:52.000 --> 00:03:54.000]  如果你有心數一數
[00:03:54.000 --> 00:03:57.000]  多數我們不會數的
[00:03:57.000 --> 00:04:01.000]  其實總共出現了八次
[00:04:01.000 --> 00:04:08.000]  繼續跟百姓約書亞之間的對白裡
[00:04:08.000 --> 00:04:13.000]  侍奉繼續不停出現
[00:04:13.000 --> 00:04:19.000]  重複在舊約聖經不是多餘的
[00:04:19.000 --> 00:04:23.000]  而是指向一個很重要的主題
[00:04:23.000 --> 00:04:25.000]  就好像約書亞的第一章
[00:04:25.000 --> 00:04:28.000]  剛強壯膽
[00:04:28.000 --> 00:04:33.000]  上帝和約書亞吩咐了三次
[00:04:33.000 --> 00:04:36.000]  然後第一章總結的時候
[00:04:36.000 --> 00:04:39.000]  百姓對約書亞說
[00:04:39.000 --> 00:04:43.000]  你只要剛強壯膽
[00:04:43.000 --> 00:04:45.000]  重複第四次
[00:04:45.000 --> 00:04:47.000]  我們幾乎可以肯定
[00:04:47.000 --> 00:04:52.000]  約書亞記是以剛強壯膽開始的
[00:04:52.000 --> 00:04:57.000]  約書亞記以侍奉耶和華
[00:04:57.000 --> 00:05:03.000]  作為他的壓軸總結的高潮
[00:05:03.000 --> 00:05:08.000]  但是我們今天所說的侍奉
[00:05:08.000 --> 00:05:13.000]  跟昔日以色列人聽到這句話
[00:05:13.000 --> 00:05:16.000]  有很大的分別
[00:05:16.000 --> 00:05:18.000]  什麼是侍奉?
[00:05:18.000 --> 00:05:27.000]  哦,回來教會幫忙參與一些崗位的服事
[00:05:27.000 --> 00:05:30.000]  你回到公司
[00:05:30.000 --> 00:05:34.000]  你在不是基督徒的朋友當中
[00:05:34.000 --> 00:05:37.000]  你會不會跟他們討論侍奉?
[00:05:37.000 --> 00:05:42.000]  這兩個字不是他們明白的
[00:05:42.000 --> 00:05:43.000]  不會用的
[00:05:43.000 --> 00:05:46.000]  正如還有很多其他的字眼
[00:05:46.000 --> 00:05:49.000]  你在公司裡像教會一樣說話
[00:05:49.000 --> 00:05:51.000]  他們莫名其妙
[00:05:51.000 --> 00:05:53.000]  交通就是其中一個
[00:05:53.000 --> 00:05:55.000]  他們以為你說塞車
[00:05:55.000 --> 00:05:56.000]  不是的
[00:05:56.000 --> 00:06:00.000]  我回到團契有非常好的交通
[00:06:00.000 --> 00:06:06.000]  侍奉在我們的心目當中
[00:06:06.000 --> 00:06:08.000]  一定是說教會
[00:06:08.000 --> 00:06:10.000]  一定是說服事上帝
[00:06:10.000 --> 00:06:13.000]  一定是說參與師班
[00:06:13.000 --> 00:06:15.000]  還是敬拜
[00:06:15.000 --> 00:06:17.000]  還是我們去短孫
[00:06:17.000 --> 00:06:20.000]  留守兒童的工作
[00:06:20.000 --> 00:06:23.000]  為上帝的服事
[00:06:23.000 --> 00:06:25.000]  我們叫做侍奉
[00:06:25.000 --> 00:06:26.000]  很熟悉
[00:06:26.000 --> 00:06:28.000]  很清楚
[00:06:28.000 --> 00:06:32.000]  以色列人聽這句話
[00:06:32.000 --> 00:06:34.000]  希伯來文
[00:06:34.000 --> 00:06:37.000]  侍奉這個動詞
[00:06:37.000 --> 00:06:41.000]  其實是一個很普通的字眼
[00:06:41.000 --> 00:06:42.000]  沒錯
[00:06:42.000 --> 00:06:44.000]  可以譯作服事
[00:06:44.000 --> 00:06:49.000]  不過如果再清楚一點說
[00:06:49.000 --> 00:06:52.000]  是作僕人
[00:06:52.000 --> 00:06:56.000]  作耶和華的奴僕
[00:06:56.000 --> 00:06:57.000]  不止
[00:06:57.000 --> 00:06:59.000]  你聽下去就明白
[00:06:59.000 --> 00:07:03.000]  作上帝的奴隸
[00:07:03.000 --> 00:07:07.000]  對以色列人來說
[00:07:07.000 --> 00:07:10.000]  這個字只有一個意思
[00:07:10.000 --> 00:07:12.000]  一個理解
[00:07:12.000 --> 00:07:14.000]  就是哀求
[00:07:14.000 --> 00:07:18.000]  是他們很根深蒂固
[00:07:18.000 --> 00:07:24.000]  是他們歷歷在目的經驗體會
[00:07:24.000 --> 00:07:28.000]  在法老的統治之下
[00:07:28.000 --> 00:07:32.000]  他們不是說侍奉
[00:07:32.000 --> 00:07:34.000]  是說做奴隸
[00:07:34.000 --> 00:07:36.000]  沒錯
[00:07:36.000 --> 00:07:39.000]  在曠野漂流四十年間
[00:07:39.000 --> 00:07:44.000]  以色列人很懷念在埃及的日子
[00:07:44.000 --> 00:07:46.000]  Free lunch
[00:07:46.000 --> 00:07:49.000]  不用付幾百元
[00:07:49.000 --> 00:07:52.000]  有魚吃免費的
[00:07:52.000 --> 00:07:53.000]  為什麼
[00:07:53.000 --> 00:07:55.000]  很簡單
[00:07:55.000 --> 00:07:57.000]  如果你不夠protein
[00:07:57.000 --> 00:07:59.000]  你怎麼做苦工
[00:07:59.000 --> 00:08:00.000]  每個人都暈的
[00:08:00.000 --> 00:08:01.000]  沒力的
[00:08:01.000 --> 00:08:05.000]  那怎麼幫法老建兩座積貨城
[00:08:05.000 --> 00:08:08.000]  法老的目的只有一個
[00:08:08.000 --> 00:08:14.000]  就是奴役非我族裔的希伯來人
[00:08:14.000 --> 00:08:19.000]  用盡他們的力量
[00:08:19.000 --> 00:08:22.000]  好像我們擠牙膏
[00:08:22.000 --> 00:08:24.000]  我不知道你的習慣
[00:08:24.000 --> 00:08:27.000]  用到最後你會怎麼做
[00:08:27.000 --> 00:08:29.000]  捲起它
[00:08:29.000 --> 00:08:30.000]  不止
[00:08:30.000 --> 00:08:32.000]  每次都有姐妹提醒我
[00:08:32.000 --> 00:08:34.000]  剪開它
[00:08:34.000 --> 00:08:40.000]  還可以用多一兩次
[00:08:40.000 --> 00:08:44.000]  上帝是不是第二個法老
[00:08:44.000 --> 00:08:50.000]  現在以色列人很難才逃離埃及
[00:08:50.000 --> 00:08:52.000]  不用做法老的奴隸
[00:08:52.000 --> 00:08:54.000]  現在約書亞說
[00:08:54.000 --> 00:08:58.000]  你們要做上帝的奴隸
[00:08:58.000 --> 00:09:01.000]  是不是要被上帝抓乾
[00:09:01.000 --> 00:09:02.000]  抓淨
[00:09:02.000 --> 00:09:05.000]  最後剪開它
[00:09:05.000 --> 00:09:07.000]  擠出來
[00:09:07.000 --> 00:09:09.000]  就扔掉了
[00:09:09.000 --> 00:09:16.000]  這是百姓昔日一定有的反應
[00:09:16.000 --> 00:09:18.000]  其實今天也是
[00:09:18.000 --> 00:09:20.000]  說真的
[00:09:20.000 --> 00:09:21.000]  不要吧
[00:09:21.000 --> 00:09:22.000]  我這麼忙
[00:09:22.000 --> 00:09:24.000]  牧師不要找我了
[00:09:24.000 --> 00:09:26.000]  他比我好
[00:09:26.000 --> 00:09:29.000]  心裡說又來找我了
[00:09:29.000 --> 00:09:36.000]  我們都是用了法老的侍奉觀念
[00:09:36.000 --> 00:09:41.000]  套下去侍奉上帝
[00:09:41.000 --> 00:09:45.000]  上帝好像是另一個法老
[00:09:45.000 --> 00:09:49.000]  要用盡我們所有的
[00:09:49.000 --> 00:09:52.000]  我們要保護我們的健康
[00:09:52.000 --> 00:09:55.000]  要保護我們的家庭
[00:09:55.000 --> 00:09:58.000]  要保護我們所有的
[00:09:58.000 --> 00:10:01.000]  上帝是這樣的
[00:10:01.000 --> 00:10:05.000]  所以約書亞的二十四章
[00:10:05.000 --> 00:10:08.000]  不是一開始就說
[00:10:08.000 --> 00:10:12.000]  你們選擇侍奉耶和華
[00:10:12.000 --> 00:10:14.000]  約書亞說
[00:10:14.000 --> 00:10:19.000]  你們如果以為侍奉耶和華為不好
[00:10:19.000 --> 00:10:21.000]  如果他是法老
[00:10:21.000 --> 00:10:23.000]  那當然是不好
[00:10:23.000 --> 00:10:26.000]  約書亞的二十四章
[00:10:26.000 --> 00:10:28.000]  第一節第二節
[00:10:28.000 --> 00:10:32.000]  約書亞招聚百姓來到
[00:10:32.000 --> 00:10:35.000]  從第三節到第十三節
[00:10:35.000 --> 00:10:42.000]  約書亞是先跟百姓說了很長的歷史
[00:10:42.000 --> 00:10:45.000]  所以十四節開頭第一個字
[00:10:45.000 --> 00:10:49.000]  現在是個轉接詞
[00:10:49.000 --> 00:10:52.000]  是個連接詞
[00:10:52.000 --> 00:10:54.000]  現在你要選擇
[00:10:54.000 --> 00:10:56.000]  但是你要先聽清楚
[00:10:56.000 --> 00:10:58.000]  你要先明白
[00:10:58.000 --> 00:11:00.000]  你選擇的是什麼
[00:11:00.000 --> 00:11:02.000]  你不是選擇兩個法老
[00:11:02.000 --> 00:11:04.000]  Lesser Evil
[00:11:04.000 --> 00:11:08.000]  你是選擇侍奉上帝
[00:11:08.000 --> 00:11:11.000]  還是侍奉別世
[00:11:11.000 --> 00:11:14.000]  有什麼不同
[00:11:14.000 --> 00:11:18.000]  以色列人所服侍的耶和華
[00:11:18.000 --> 00:11:21.000]  跟其他有什麼不同
[00:11:21.000 --> 00:11:24.000]  這就是約書亞的二十四章
[00:11:24.000 --> 00:11:30.000]  約書亞先跟百姓解釋的歷史
[00:11:30.000 --> 00:11:32.000]  約書亞從哪裡說起
[00:11:32.000 --> 00:11:34.000]  第三節
[00:11:34.000 --> 00:11:38.000]  他用上帝第一身的口吻
[00:11:38.000 --> 00:11:41.000]  所以這個「我」不是約書亞
[00:11:41.000 --> 00:11:46.000]  我將你們的祖宗阿伯拉罕從大河那邊帶來
[00:11:46.000 --> 00:11:49.000]  令他走遍迦南泉地
[00:11:49.000 --> 00:11:53.000]  又使他的子孫眾多
[00:11:53.000 --> 00:11:56.000]  這個「我」一定不是約書亞
[00:11:56.000 --> 00:11:59.000]  阿伯拉罕約書亞未有來世
[00:11:59.000 --> 00:12:03.000]  不能倒轉歷史時空
[00:12:03.000 --> 00:12:05.000]  約書亞是在說上帝
[00:12:05.000 --> 00:12:10.000]  原來阿伯蘭離開本地本族父家
[00:12:10.000 --> 00:12:15.000]  是上帝呼召他
[00:12:15.000 --> 00:12:18.000]  是上帝揀選他
[00:12:18.000 --> 00:12:22.000]  是上帝帶領他
[00:12:22.000 --> 00:12:30.000]  是上帝將眾多的後裔賜給他
[00:12:30.000 --> 00:12:35.000]  這是上帝奇妙的作為
[00:12:35.000 --> 00:12:37.000]  約書亞說的歷史
[00:12:37.000 --> 00:12:41.000]  也包括百姓落到埃及
[00:12:41.000 --> 00:12:44.000]  第四節最後那句
[00:12:44.000 --> 00:12:46.000]  然後第五節說
[00:12:46.000 --> 00:12:52.000]  「我差遣摩西亞倫」
[00:12:52.000 --> 00:12:55.000]  原來摩西亞倫不是民族英雄
[00:12:55.000 --> 00:12:57.000]  兩兄弟自己跳出來
[00:12:57.000 --> 00:13:02.000]  好像羅馬帝國的開頭那樣
[00:13:02.000 --> 00:13:06.000]  原來是上帝差遣
[00:13:06.000 --> 00:13:11.000]  拯救他們離開埃及
[00:13:11.000 --> 00:13:13.000]  過了紅海
[00:13:13.000 --> 00:13:21.000]  上帝的拯救臨到以色列所有的百姓
[00:13:21.000 --> 00:13:24.000]  然後第三個部分
[00:13:24.000 --> 00:13:30.000]  約書亞和他們重溫入迦南的經歷
[00:13:30.000 --> 00:13:35.000]  從第八節開始
[00:13:35.000 --> 00:13:39.000]  「我領你們到約旦河東
[00:13:39.000 --> 00:13:43.000]  亞摩利人所住之地」
[00:13:43.000 --> 00:13:47.000]  約書亞用了一個很特別的比喻
[00:13:47.000 --> 00:13:49.000]  或者上帝感動他
[00:13:49.000 --> 00:13:52.000]  是上帝自己說的比喻
[00:13:52.000 --> 00:13:55.000]  記載在第十二節
[00:13:55.000 --> 00:14:01.000]  「我打發黃蜂飛在你們前面
[00:14:01.000 --> 00:14:04.000]  將亞摩利人的兩個王
[00:14:04.000 --> 00:14:08.000]  從你們面前捏出」
[00:14:08.000 --> 00:14:10.000]  捏字懂不懂得看?
[00:14:10.000 --> 00:14:13.000]  這是古老的中文字
[00:14:13.000 --> 00:14:16.000]  但保留在廣東話裏
[00:14:16.000 --> 00:14:18.000]  今天我們說捏死你
[00:14:18.000 --> 00:14:20.000]  這個捏字是可以寫的
[00:14:20.000 --> 00:14:22.000]  用手這樣
[00:14:22.000 --> 00:14:24.000]  不過上帝不用出手
[00:14:24.000 --> 00:14:29.000]  上帝叫黃蜂飛在以色列人的敵人前面
[00:14:29.000 --> 00:14:31.000]  就趕了他們出去
[00:14:31.000 --> 00:14:32.000]  你讀文述記
[00:14:32.000 --> 00:14:33.000]  你讀約書亞記
[00:14:33.000 --> 00:14:36.000]  從來都沒有這樣的記載
[00:14:36.000 --> 00:14:38.000]  所以這個不是事實
[00:14:38.000 --> 00:14:40.000]  這是比喻
[00:14:40.000 --> 00:14:42.000]  懂得聽嗎?
[00:14:42.000 --> 00:14:43.000]  不是的
[00:14:43.000 --> 00:14:47.000]  連場硬仗是以色列人用命去搏的
[00:14:47.000 --> 00:14:49.000]  是呀
[00:14:49.000 --> 00:14:53.000]  但是上帝提醒他們
[00:14:53.000 --> 00:14:59.000]  在曠野四十年的烏合之中
[00:14:59.000 --> 00:15:01.000]  怎樣打得贏
[00:15:01.000 --> 00:15:04.000]  加南約旦河東
[00:15:04.000 --> 00:15:10.000]  有鐵車的阿摩利王西弘
[00:15:10.000 --> 00:15:14.000]  和巴山王鄂
[00:15:14.000 --> 00:15:16.000]  這兩場戰爭
[00:15:16.000 --> 00:15:19.000]  以色列人的勝利
[00:15:19.000 --> 00:15:24.000]  完全是上帝奇妙的作為
[00:15:24.000 --> 00:15:26.000]  約書亞在總結的時候
[00:15:26.000 --> 00:15:28.000]  十三節
[00:15:28.000 --> 00:15:30.000]  他這樣說
[00:15:30.000 --> 00:15:34.000]  上帝說:我賜給你們地圖
[00:15:34.000 --> 00:15:37.000]  非你們所修置的
[00:15:37.000 --> 00:15:40.000]  我賜給你們城邑
[00:15:40.000 --> 00:15:43.000]  非你們所建造的
[00:15:43.000 --> 00:15:46.000]  你們就住在其中
[00:15:46.000 --> 00:15:53.000]  由得吃非你們所栽種的葡萄園
[00:15:53.000 --> 00:15:57.000]  橄欖園的果子
[00:15:57.000 --> 00:16:00.000]  中文聖經翻譯這三句
[00:16:00.000 --> 00:16:04.000]  非你們所修置
[00:16:04.000 --> 00:16:07.000]  非你們所建造
[00:16:07.000 --> 00:16:10.000]  非你們所栽種
[00:16:10.000 --> 00:16:13.000]  可圈可點
[00:16:13.000 --> 00:16:16.000]  明明是我白手興家
[00:16:16.000 --> 00:16:19.000]  明明是我省支省色儉
[00:16:19.000 --> 00:16:25.000]  明明是我努力賺來的成就
[00:16:25.000 --> 00:16:27.000]  新命記提醒我們
[00:16:27.000 --> 00:16:31.000]  貨才或是你所積蓄的
[00:16:31.000 --> 00:16:36.000]  但賺取貨才的力量
[00:16:36.000 --> 00:16:39.000]  是從何而來的
[00:16:39.000 --> 00:16:44.000]  上帝的預備
[00:16:44.000 --> 00:16:47.000]  上帝的賜福
[00:16:47.000 --> 00:16:51.000]  約書亞的二十四章的上半章
[00:16:51.000 --> 00:16:54.000]  其實不是否定
[00:16:54.000 --> 00:16:58.000]  以色列人都曾經努力
[00:16:58.000 --> 00:17:02.000]  不是否定亞伯蘭都要肯
[00:17:02.000 --> 00:17:05.000]  才離開迦勒底的吾爾
[00:17:05.000 --> 00:17:06.000]  不是
[00:17:06.000 --> 00:17:10.000]  其實他是教以色列人去明白
[00:17:10.000 --> 00:17:17.000]  到底上帝是怎樣的一位上帝
[00:17:17.000 --> 00:17:23.000]  其實他不需要我們去侍奉他
[00:17:23.000 --> 00:17:26.000]  他沒有欠缺
[00:17:26.000 --> 00:17:30.000]  他不是搞不定要你來幫的
[00:17:30.000 --> 00:17:33.000]  其實你越幫越忙
[00:17:33.000 --> 00:17:38.000]  不過在我們都不認識他的時候
[00:17:38.000 --> 00:17:41.000]  如果約書亞今天來到廣福堂
[00:17:41.000 --> 00:17:43.000]  要跟我們講這篇道
[00:17:43.000 --> 00:17:44.000]  我不是約書亞
[00:17:44.000 --> 00:17:47.000]  不過我試一下學他的口吻去問
[00:17:47.000 --> 00:17:51.000]  是誰將你的家族
[00:17:51.000 --> 00:17:57.000]  第一個人從中國內地帶到香港
[00:17:57.000 --> 00:17:59.000]  那時候我都未信耶穌
[00:17:59.000 --> 00:18:01.000]  我不用信耶穌
[00:18:01.000 --> 00:18:07.000]  亞伯蘭當時是侍奉大河那邊的神
[00:18:07.000 --> 00:18:10.000]  是誰拯救你
[00:18:10.000 --> 00:18:14.000]  出黑暗入奇妙的光明
[00:18:14.000 --> 00:18:16.000]  聽到福音
[00:18:16.000 --> 00:18:21.000]  懂得舉手決志信主
[00:18:21.000 --> 00:18:28.000]  是誰給你今天你所擁有的一切
[00:18:28.000 --> 00:18:31.000]  是你的財富
[00:18:31.000 --> 00:18:33.000]  是你的地位
[00:18:33.000 --> 00:18:35.000]  是你的家庭
[00:18:35.000 --> 00:18:38.000]  是你的成就
[00:18:38.000 --> 00:18:41.000]  是你的成功
[00:18:41.000 --> 00:18:46.000]  約書亞正在問這些問題
[00:18:46.000 --> 00:18:49.000]  你認識一直以來
[00:18:49.000 --> 00:18:52.000]  在你的生命當中
[00:18:52.000 --> 00:18:56.000]  其實他不是要奴役你
[00:18:56.000 --> 00:19:00.000]  他是在你和你的家
[00:19:00.000 --> 00:19:01.000]  在歷史裏面
[00:19:01.000 --> 00:19:02.000]  他幫助你
[00:19:02.000 --> 00:19:04.000]  他拯救你
[00:19:04.000 --> 00:19:06.000]  他賜福給你
[00:19:06.000 --> 00:19:08.000]  他建立你
[00:19:08.000 --> 00:19:09.000]  本來不是你的
[00:19:09.000 --> 00:19:11.000]  他給你
[00:19:11.000 --> 00:19:14.000]  上帝是這樣的上帝
[00:19:14.000 --> 00:19:16.000]  你都好像不明白
[00:19:16.000 --> 00:19:17.000]  請一個飛蛹回來
[00:19:17.000 --> 00:19:19.000]  你煮飯給他吃
[00:19:19.000 --> 00:19:20.000]  是啊
[00:19:20.000 --> 00:19:22.000]  我們是那個飛蛹
[00:19:22.000 --> 00:19:25.000]  我們不是那個香港的主人
[00:19:25.000 --> 00:19:27.000]  你反過來想想
[00:19:27.000 --> 00:19:29.000]  上帝揀選我們
[00:19:29.000 --> 00:19:34.000]  原來是他在我們生命當中
[00:19:34.000 --> 00:19:40.000]  完成他的作為
[00:19:40.000 --> 00:19:43.000]  這樣就很清楚了
[00:19:43.000 --> 00:19:50.000]  侍奉上帝和做法老的奴隸
[00:19:50.000 --> 00:19:55.000]  完全不同
[00:19:55.000 --> 00:19:57.000]  新約聖經
[00:19:57.000 --> 00:20:01.000]  保羅都是這樣提醒我們
[00:20:01.000 --> 00:20:03.000]  以忽所書第二章
[00:20:03.000 --> 00:20:07.000]  我們會背的是第八、第九節
[00:20:07.000 --> 00:20:08.000]  我一背你就會了
[00:20:08.000 --> 00:20:12.000]  你們得救是本乎一
[00:20:12.000 --> 00:20:13.000]  不過是這四個字會了
[00:20:13.000 --> 00:20:16.000]  然後也因著順
[00:20:16.000 --> 00:20:17.000]  再下去
[00:20:17.000 --> 00:20:21.000]  這並不是出於自己
[00:20:21.000 --> 00:20:24.000]  乃是神所賜的
[00:20:24.000 --> 00:20:27.000]  也不是出於行為
[00:20:27.000 --> 00:20:30.000]  免得有人自誇
[00:20:30.000 --> 00:20:31.000]  完了
[00:20:31.000 --> 00:20:33.000]  個人報道就背到這裡
[00:20:33.000 --> 00:20:35.000]  然後就祈禱決志信主
[00:20:35.000 --> 00:20:39.000]  保羅的結論在第十節
[00:20:39.000 --> 00:20:45.000]  我們原是神的工作
[00:20:45.000 --> 00:20:51.000]  是在基督耶穌裡面造成的
[00:20:51.000 --> 00:20:56.000]  我們是祂的職業
[00:20:56.000 --> 00:21:00.000]  原來這就是作神的奴僕的意思
[00:21:00.000 --> 00:21:02.000]  不是我們做到死
[00:21:02.000 --> 00:21:05.000]  上帝呼召我們、揀選我們、拯救我們
[00:21:05.000 --> 00:21:07.000]  擺我們在廣福堂
[00:21:07.000 --> 00:21:10.000]  不是要抓乾抓淨我們
[00:21:10.000 --> 00:21:14.000]  而是要在我和我的家裡
[00:21:14.000 --> 00:21:21.000]  去成就祂最好的旨意
[00:21:21.000 --> 00:21:24.000]  這叫做侍奉
[00:21:24.000 --> 00:21:29.000]  所以侍奉上帝
[00:21:29.000 --> 00:21:31.000]  約書亞說完之後
[00:21:31.000 --> 00:21:34.000]  百姓當然回答
[00:21:34.000 --> 00:21:35.000]  十六節
[00:21:35.000 --> 00:21:37.000]  我們斷不敢離棄耶和華
[00:21:37.000 --> 00:21:40.000]  去侍奉別神
[00:21:40.000 --> 00:21:41.000]  聽得明白嗎
[00:21:41.000 --> 00:21:43.000]  因為耶和華我們的神
[00:21:43.000 --> 00:21:46.000]  曾將我們和我們列祖
[00:21:46.000 --> 00:21:53.000]  從埃及地遺奴之家領出來
[00:21:53.000 --> 00:21:54.000]  你要轉啊
[00:21:54.000 --> 00:21:56.000]  現在你不再是奴隸
[00:21:56.000 --> 00:21:58.000]  你不是在服侍法老
[00:21:58.000 --> 00:22:01.000]  你用法老的侍奉態度
[00:22:01.000 --> 00:22:03.000]  來侍奉上帝
[00:22:03.000 --> 00:22:05.000]  很痛苦的
[00:22:05.000 --> 00:22:06.000]  搞錯了
[00:22:06.000 --> 00:22:07.000]  不是啊 百姓聽得明白嗎
[00:22:07.000 --> 00:22:09.000]  我們要侍奉這個神
[00:22:09.000 --> 00:22:11.000]  因為祂將我們拯救了出來
[00:22:11.000 --> 00:22:13.000]  我們不再服侍法老
[00:22:13.000 --> 00:22:16.000]  並且祂在我們眼前行大神蹟
[00:22:16.000 --> 00:22:20.000]  又將此地阿摩利人所住的地
[00:22:20.000 --> 00:22:21.000]  趕走了他們
[00:22:21.000 --> 00:22:22.000]  賜福給我們
[00:22:22.000 --> 00:22:24.000]  所以我們必侍奉耶和華
[00:22:24.000 --> 00:22:27.000]  因為祂是我們的神
[00:22:27.000 --> 00:22:29.000]  最奇怪的就是
[00:22:29.000 --> 00:22:31.000]  來到這一處
[00:22:31.000 --> 00:22:33.000]  約書亞不是說
[00:22:33.000 --> 00:22:35.000]  Amen
[00:22:35.000 --> 00:22:36.000]  So be it
[00:22:36.000 --> 00:22:38.000]  感謝主
[00:22:38.000 --> 00:22:39.000]  我們一起立約
[00:22:39.000 --> 00:22:41.000]  侍奉上帝
[00:22:41.000 --> 00:22:43.000]  No
[00:22:43.000 --> 00:22:44.000]  19節
[00:22:44.000 --> 00:22:46.000]  約書亞對百姓說
[00:22:46.000 --> 00:22:51.000]  你們不能侍奉耶和華
[00:22:51.000 --> 00:22:55.000]  這裡約書亞的意思不是禁止他們
[00:22:55.000 --> 00:22:57.000]  The whole point
[00:22:57.000 --> 00:22:58.000]  其實說到這裡
[00:22:58.000 --> 00:23:02.000]  約書亞是想他們侍奉耶和華的
[00:23:02.000 --> 00:23:05.000]  為什麼他說不能呢
[00:23:05.000 --> 00:23:10.000]  不能的意思是什麼呢
[00:23:10.000 --> 00:23:17.000]  上帝要完成他在我們身上的工作
[00:23:17.000 --> 00:23:20.000]  那就不是我們有我們的計劃
[00:23:20.000 --> 00:23:22.000]  我們有我們的鴻圖壯志
[00:23:22.000 --> 00:23:24.000]  我們有我們一切
[00:23:24.000 --> 00:23:25.000]  然後拿到上帝面前
[00:23:25.000 --> 00:23:27.000]  上帝求你賜福
[00:23:27.000 --> 00:23:30.000]  拜託Rubber Stamp了他
[00:23:30.000 --> 00:23:32.000]  不是的
[00:23:32.000 --> 00:23:40.000]  拜偶像和相信真神的分別
[00:23:40.000 --> 00:23:44.000]  不是拜偶像那個不靈
[00:23:44.000 --> 00:23:46.000]  我們的耶穌靈
[00:23:46.000 --> 00:23:48.000]  如果你是這樣想就慘了
[00:23:48.000 --> 00:23:50.000]  兩個星期他不聽你的祈禱
