
[00:00:00.000 --> 00:00:05.840]  今天我比較趕得來 但是我看到這個地方
[00:03:31.200 --> 00:03:34.000]  不會真正的感恩
[00:03:34.000 --> 00:03:37.440]  很容易我們就會將唐慶的感恩
[00:03:37.440 --> 00:03:41.760]  放在上帝過往在我們教會身上工作
[00:03:41.760 --> 00:03:44.080]  這個當然是 我們要感謝神
[00:03:44.080 --> 00:03:47.400]  但今晚我想再從另一個角度去講
[00:03:47.400 --> 00:03:53.600]  如果我不是一個常常會感謝神的人
[00:03:53.600 --> 00:03:57.320]  其實我們向上帝獻上感恩都很表面的
[00:03:57.320 --> 00:03:58.600]  所以有兩個假設
[00:03:58.600 --> 00:04:01.480]  第一個假設就是我們怎麼看我們過去
[00:04:01.480 --> 00:04:02.760]  包括不開心的事
[00:04:02.760 --> 00:04:07.600]  第二就是我想先個人後教會
[00:04:07.600 --> 00:04:13.120]  先講一下我們可不可以透過這個唐慶的培靈會的時間
[00:04:13.120 --> 00:04:19.040]  在上帝面前嘗試更新我們自己
[00:04:19.040 --> 00:04:23.720]  成為一個開心、快樂、常常感恩的信徒
[00:04:23.720 --> 00:04:27.600]  這個就是今晚開始的時候想和大家先溝通一下
[00:04:27.600 --> 00:04:30.880]  講到先和大家先個人後教會
[00:04:30.880 --> 00:04:33.960]  我給大家看一張個人的照片
[00:04:33.960 --> 00:04:37.800]  這張照片就是我們六兄弟姐妹
[00:04:37.800 --> 00:04:40.880]  我們真的是世紀的行程
[00:04:40.880 --> 00:04:44.400]  我們有機會可能一生人只有一次
[00:04:44.400 --> 00:04:46.960]  就一起回到我們鄉下潮州
[00:04:46.960 --> 00:04:50.520]  我們有些兄弟姐妹還沒有回去
[00:04:50.520 --> 00:04:53.320]  我們家裏有三個兄弟姐妹在外國
[00:04:53.320 --> 00:04:54.080]  三個在香港
[00:04:54.080 --> 00:04:57.360]  所以很難得我們真的有很多時間
[00:04:57.360 --> 00:05:00.800]  大家要遷就才能舉行這次行程
[00:05:00.800 --> 00:05:04.520]  這六兄弟姐妹裏面
[00:05:04.520 --> 00:05:09.560]  神經癲
[00:05:09.560 --> 00:05:11.360]  其中圈著的四個
[00:05:11.360 --> 00:05:13.880]  這裏由大到小數下來
[00:05:13.880 --> 00:05:17.240]  最右邊的那個最大
[00:05:17.240 --> 00:05:22.440]  後面的四個
[00:05:22.440 --> 00:05:26.280]  神經癲都是做傳道人的
[00:05:26.280 --> 00:05:32.480]  少少的這四個
[00:05:32.480 --> 00:05:34.280]  一會兒我會講一下這張照片
[00:05:34.280 --> 00:05:36.200]  和我今晚的訊息的關係在哪裏
[00:05:36.200 --> 00:05:37.920]  在我結束的時候會講一下
[00:05:37.920 --> 00:05:40.080]  而今晚大家如果有留意到
[00:05:40.080 --> 00:05:41.320]  剛才打了經文
[00:05:41.320 --> 00:05:43.760]  我們要看《創世紀》第45章
[00:05:43.760 --> 00:05:46.160]  約瑟的一段聖經
[00:05:46.160 --> 00:05:50.080]  約瑟的一段和弟弟相遇的經文
[00:05:50.080 --> 00:05:53.640]  但是今晚我也有掙扎的
[00:05:53.640 --> 00:05:56.600]  因為我打算今晚看很多章聖經
[00:05:56.600 --> 00:06:00.080]  所以我看看能不能夠很握腰的
[00:06:00.080 --> 00:06:02.200]  將經文的重點和大家講
[00:06:02.200 --> 00:06:04.840]  就不會聽到大家頭冒水
[00:06:04.840 --> 00:06:07.000]  剛才我遲來其中一個原因就是
[00:06:07.000 --> 00:06:09.200]  我再次將經文看一次
[00:06:09.200 --> 00:06:11.680]  由《創世紀》第37章開始到第45章
[00:06:11.680 --> 00:06:12.800]  再看一次
[00:06:12.800 --> 00:06:14.360]  因為我也不想講錯經文的內容
[00:06:14.360 --> 00:06:17.400]  我自己做傳道人時也講錯了經文的內容
[00:06:17.400 --> 00:06:20.120]  所以再次看一次
[00:06:20.120 --> 00:06:26.000]  今晚這段經文應該大家很輕鬆地聽
[00:06:26.000 --> 00:06:29.080]  因為整個故事都是故事來的
[00:06:29.080 --> 00:06:30.440]  我和大家
[00:06:30.440 --> 00:06:32.440]  我假設大家回到教會一段時間
[00:06:32.440 --> 00:06:34.720]  對聖經不會太陌生
[00:06:34.720 --> 00:06:36.520]  有些溫習一下
[00:06:36.520 --> 00:06:38.880]  約瑟 舊約的約瑟
[00:06:38.880 --> 00:06:42.200]  一個很典範的人生
[00:06:42.200 --> 00:06:44.320]  它有幾個重要的階段
[00:06:44.320 --> 00:06:47.040]  我首先和大家溫習一下
[00:06:47.040 --> 00:06:49.920]  約瑟是雅各的以色列
[00:06:49.920 --> 00:06:52.080]  雅各的第11個兒子
[00:06:52.080 --> 00:06:53.640]  大家應該有些印象
[00:06:53.640 --> 00:06:54.520]  雅各的第11個兒子
[00:06:54.520 --> 00:06:56.040]  他排第11
[00:06:56.040 --> 00:06:57.920]  尾二的那個約瑟
[00:06:57.920 --> 00:06:59.440]  他17歲的時候
[00:06:59.440 --> 00:07:01.400]  因為一件彩色的
[00:07:01.400 --> 00:07:03.480]  爸爸給他一件彩衣
[00:07:03.480 --> 00:07:07.280]  結果就引致殺身之禍
[00:07:07.280 --> 00:07:10.360]  再加上約瑟自己是傻傻的
[00:07:10.360 --> 00:07:13.000]  經常在哥哥面前說法務
[00:07:13.000 --> 00:07:14.120]  就說他的哥哥
[00:07:14.120 --> 00:07:15.880]  甚至他爸爸媽媽要跪拜他
[00:07:15.880 --> 00:07:17.440]  很恨憎的
[00:07:17.440 --> 00:07:20.400]  結果他真的被哥哥打到半死
[00:07:20.400 --> 00:07:22.480]  然後賣到埃及
[00:07:22.480 --> 00:07:23.880]  大家還記得這件事嗎?
[00:07:23.880 --> 00:07:24.840]  記不記得?
[00:07:24.840 --> 00:07:29.000]  想不想找一下聖經問答遊戲?
[00:07:29.000 --> 00:07:31.240]  我問你兩個問題
[00:07:31.240 --> 00:07:32.840]  和《創世紀37章》有關係的
[00:07:32.840 --> 00:07:36.040]  就是這段經文
[00:07:36.040 --> 00:07:38.880]  約瑟去到他哥哥那個地方
[00:07:38.880 --> 00:07:39.400]  不要說了
[00:07:39.400 --> 00:07:40.280]  你一定不知道
[00:07:40.280 --> 00:07:42.040]  那個地方叫甚麼名字?
[00:07:42.040 --> 00:07:43.360]  厲害的
[00:07:43.360 --> 00:07:44.960]  多丹 沒錯
[00:07:44.960 --> 00:07:46.440]  多丹《全本聖經》出現過兩次
[00:07:46.440 --> 00:07:48.680]  真的很厲害
[00:07:48.680 --> 00:07:50.280]  去到多丹找到他哥哥
[00:07:50.280 --> 00:07:52.840]  找到他十個哥哥
[00:07:52.840 --> 00:07:54.760]  然後他哥哥說
[00:07:54.760 --> 00:07:55.960]  那個法務的人來了
[00:07:55.960 --> 00:07:58.440]  他想要我們拜他
[00:07:58.440 --> 00:08:00.200]  要殺他
[00:08:00.200 --> 00:08:04.560]  第一個開口的勸不要殺他
[00:08:04.560 --> 00:08:10.160]  是誰呢?
[00:08:10.160 --> 00:08:12.760]  好像聽到不同的答案
[00:08:12.760 --> 00:08:13.280]  在裡面
[00:08:13.280 --> 00:08:17.680]  或者現在譯做比較好聽的裡面
[00:08:17.680 --> 00:08:19.920]  就扔了進坑裡算了
[00:08:19.920 --> 00:08:24.480]  後來有二十碼人走過
[00:08:24.480 --> 00:08:26.240]  路經過
[00:08:26.240 --> 00:08:27.400]  就有人建議
[00:08:27.400 --> 00:08:30.000]  把約瑟從坑裡拔出來
[00:08:30.000 --> 00:08:31.040]  然後賣給別人
[00:08:31.040 --> 00:08:32.480]  為甚麼要殺死他呢?
[00:08:32.480 --> 00:08:34.280]  那個是誰呢?
[00:08:34.280 --> 00:08:35.080]  猶大
[00:08:35.080 --> 00:08:35.760]  厲害
[00:08:35.760 --> 00:08:39.080]  果然是恩福堂的
[00:08:39.080 --> 00:08:40.040]  有些DNA
[00:08:40.040 --> 00:08:41.560]  厲害
[00:08:42.280 --> 00:08:43.560]  約瑟三十歲做宰相
[00:08:43.560 --> 00:08:46.120]  埃及的宰相
[00:08:46.120 --> 00:08:48.800]  然後在他做宰相的時間
[00:08:48.800 --> 00:08:52.000]  他幫法老解了夢
[00:08:52.000 --> 00:08:54.320]  幫法老的臣子解了夢
[00:08:54.320 --> 00:08:56.800]  有七個的豐年
[00:08:56.800 --> 00:08:59.040]  和七個的荒年
[00:08:59.040 --> 00:09:00.720]  一會兒看下去的經文
[00:09:00.720 --> 00:09:03.520]  就是發生在七個豐年很豐收之後
[00:09:03.520 --> 00:09:07.960]  接著接著七個豐年裡面的前兩年
[00:09:07.960 --> 00:09:08.880]  是荒年
[00:09:08.880 --> 00:09:10.960]  是全個大地
[00:09:10.960 --> 00:09:14.280]  包括瓦國所居住的地方
[00:09:14.280 --> 00:09:16.120]  和約瑟在埃及的地方
[00:09:16.120 --> 00:09:18.520]  全個地方都非常的饑荒
[00:09:18.520 --> 00:09:20.320]  饑荒到很厲害
[00:09:20.320 --> 00:09:21.280]  就是說
[00:09:21.280 --> 00:09:23.960]  七個豐年再加上兩年的荒年
[00:09:23.960 --> 00:09:26.840]  那裡總共有九年的時間
[00:09:26.840 --> 00:09:27.480]  換言之
[00:09:27.480 --> 00:09:29.200]  如果這個計算方法對的話
[00:09:29.200 --> 00:09:32.520]  這段經文說約瑟和弟弟相遇的時間
[00:09:32.520 --> 00:09:35.480]  他那時候是三十九歲
[00:09:35.480 --> 00:09:38.640]  再減回他十七歲
[00:09:38.640 --> 00:09:43.760]  就被哥哥賣去外地
[00:09:43.760 --> 00:09:49.200]  相隔離開自己家鄉已經二十二年
[00:09:49.200 --> 00:09:51.680]  十七歲到三十九歲
[00:09:51.680 --> 00:09:56.000]  人生真的可以說是最黃金的時間
[00:09:56.000 --> 00:09:57.480]  他可以死
[00:09:57.480 --> 00:10:00.720]  他可以在監獄一世坐牢
[00:10:00.720 --> 00:10:05.120]  起碼他最多只能夠在外地做一個二等公民
[00:10:05.120 --> 00:10:06.720]  但是上帝很大恩典
[00:10:06.720 --> 00:10:09.720]  讓他能夠成為一人之下
[00:10:09.720 --> 00:10:13.000]  萬人之上的埃及的宰相
[00:10:13.000 --> 00:10:14.720]  這個大概是背景
[00:10:14.720 --> 00:10:15.440]  OK吧?
[00:10:15.440 --> 00:10:17.480]  有沒有人已經跟不上了?
[00:10:17.480 --> 00:10:18.560]  OK吧?
[00:10:18.560 --> 00:10:19.080]  非常好
[00:10:19.080 --> 00:10:22.080]  我沒想到你們聖經這麼熟悉
[00:10:22.080 --> 00:10:24.640]  接下來就更加難了
[00:10:24.640 --> 00:10:26.240]  我和大家看很多段經文
[00:10:26.240 --> 00:10:28.040]  那段經文就是
[00:10:28.040 --> 00:10:31.800]  總共加上剛才我看的《創世紀》第45章
[00:10:31.800 --> 00:10:33.760]  總共會有六段的聖經
[00:10:33.760 --> 00:10:35.720]  當然我不會逐一讀完
[00:10:35.720 --> 00:10:37.320]  我會分一些地方
[00:10:37.320 --> 00:10:38.800]  為什麼要這樣做呢?
[00:10:38.800 --> 00:10:41.440]  其實這裡分開兩組人
[00:10:41.440 --> 00:10:43.760]  一組人的十兄弟
[00:10:43.760 --> 00:10:46.760]  他們怎麼看他們的過往
[00:10:46.760 --> 00:10:48.760]  另外一個就是弱勢
[00:10:48.760 --> 00:10:50.560]  他們又怎麼看他們的過往
[00:10:50.560 --> 00:10:52.040]  兩個放在一起
[00:10:52.040 --> 00:10:53.760]  你會看到一個對比
[00:10:53.760 --> 00:10:55.440]  有些學者就將
[00:10:55.440 --> 00:10:56.800]  原來這段經文
[00:10:56.800 --> 00:10:58.760]  由第42章開始
[00:10:58.760 --> 00:11:00.200]  一直到第45章
[00:11:00.200 --> 00:11:02.600]  大約四章聖經
[00:11:02.600 --> 00:11:08.480]  總共可以加上六段對話
[00:11:08.480 --> 00:11:11.280]  六段彼此之間的說話
[00:11:11.280 --> 00:11:14.800]  對象和內容都不同
[00:11:14.800 --> 00:11:16.000]  在這六段對話裡面
[00:11:16.000 --> 00:11:16.960]  就剛才所說的
[00:11:16.960 --> 00:11:18.240]  大約分成兩組
[00:11:18.240 --> 00:11:23.360]  這十兄弟怎麼看他們的過往
[00:11:23.360 --> 00:11:25.880]  然後弱勢第45章
[00:11:25.880 --> 00:11:28.440]  就像這六段對話的高潮
[00:11:28.440 --> 00:11:30.840]  他們怎麼看他們的過往
[00:11:30.840 --> 00:11:31.920]  透過這樣
[00:11:31.920 --> 00:11:33.080]  我希望和大家一起
[00:11:33.080 --> 00:11:37.720]  來回望恩福這個晚山堂十五年
[00:11:37.720 --> 00:11:39.920]  或者你自己走過的十多年
[00:11:39.920 --> 00:11:41.640]  甚至更長的時間
[00:11:41.640 --> 00:11:43.320]  你又怎麼看你的過往
[00:11:43.320 --> 00:11:45.840]  大概今天的思路是這樣
[00:11:45.840 --> 00:11:48.840]  先有個overview
[00:11:48.840 --> 00:11:51.480]  有個概念
[00:11:51.480 --> 00:11:53.640]  十兄弟怎麼面對過往
[00:11:53.640 --> 00:11:55.200]  他們總共有五次對話
[00:11:55.200 --> 00:11:59.160]  第一次在第42章面對陌生人
[00:11:59.160 --> 00:12:00.080]  其實陌生人是弱勢
[00:12:00.080 --> 00:12:00.800]  因為他不知道
[00:12:00.800 --> 00:12:02.200]  他也是陌生人
[00:12:02.200 --> 00:12:03.560]  聖經中的字眼就是陌生人
[00:12:03.560 --> 00:12:05.320]  他也是陌生人
[00:12:05.320 --> 00:12:11.120]  所以他怎樣和陌生人說他過往呢
[00:12:11.120 --> 00:12:13.520]  就是他第一次見到弱勢
[00:12:13.520 --> 00:12:19.800]  第二個對話就是
[00:12:19.800 --> 00:12:22.640]  我也明白他剛剛裝失靈也是這樣
[00:12:22.640 --> 00:12:24.320]  第二段對話就是
[00:12:24.320 --> 00:12:25.160]  兄弟之間
[00:12:25.160 --> 00:12:26.040]  這十兄弟之間
[00:12:26.040 --> 00:12:30.440]  大家知道他們是有內情的
[00:12:30.440 --> 00:12:31.800]  他們怎樣說話
[00:12:31.800 --> 00:12:36.600]  那個是剛才我問過聖經問題遊戲
[00:12:36.600 --> 00:12:37.760]  就是裡面
[00:12:37.760 --> 00:12:40.840]  裡面最初想救弱勢的那個
[00:12:40.840 --> 00:12:45.640]  他怎樣和其他九兄弟說過往的往事
[00:12:45.640 --> 00:12:48.760]  第三段就是
[00:12:48.760 --> 00:12:50.680]  他面對他的親人
[00:12:50.680 --> 00:12:52.640]  即是他爸爸
[00:12:52.640 --> 00:12:54.560]  他向雅各說這件事
[00:12:54.560 --> 00:12:55.760]  有不同對象
[00:12:55.760 --> 00:12:57.040]  如果你細心看的時候
[00:12:57.040 --> 00:12:59.080]  這段經文是很有味道的
[00:12:59.080 --> 00:13:00.840]  每次都有重複的地方
[00:13:00.840 --> 00:13:02.640]  但都有不同的地方
[00:13:02.640 --> 00:13:04.080]  他對著不同的人
[00:13:04.080 --> 00:13:07.120]  他講的內容是有少許不同的
[00:13:07.120 --> 00:13:09.560]  第三段就是對他爸爸
[00:13:09.560 --> 00:13:12.000]  怎樣解釋這件往事
[00:13:12.000 --> 00:13:16.880]  第四段就是面對很困難的處境
[00:13:16.880 --> 00:13:18.640]  好像大禍臨頭
[00:13:18.640 --> 00:13:20.000]  為什麼錢在這裡
[00:13:20.000 --> 00:13:21.880]  為什麼杯子在這裡
[00:13:21.880 --> 00:13:23.600]  很緊張的時候
[00:13:23.600 --> 00:13:26.280]  他向弱勢的家宅
[00:13:26.280 --> 00:13:30.880]  一個可以說對他來說有權柄的人
[00:13:30.880 --> 00:13:34.360]  他怎樣和他說他的往事
[00:13:34.360 --> 00:13:37.480]  然後最後一段
[00:13:37.480 --> 00:13:38.840]  就是剛才我說的
[00:13:38.840 --> 00:13:42.160]  誰最後救弱勢的呢?
[00:13:42.160 --> 00:13:43.280]  猶大
[00:13:43.280 --> 00:13:45.280]  這個兄弟猶大
[00:13:45.280 --> 00:13:49.360]  他最後好像已經經過這麼多風風雨雨
[00:13:49.360 --> 00:13:53.680]  差不多失去了他最小的弟弟辯雅文
[00:13:53.680 --> 00:13:56.480]  有一段時間以為沒有了西滅
[00:13:56.480 --> 00:13:59.440]  現在好像什麼都沒有
[00:13:59.440 --> 00:14:03.560]  他現在很坦白的、坦誠的
[00:14:03.560 --> 00:14:05.840]  來向弱勢
[00:14:05.840 --> 00:14:07.480]  當時他還不知道是他弟弟
[00:14:07.480 --> 00:14:10.640]  向弱勢為辯雅文求情
[00:14:10.640 --> 00:14:12.200]  這五段經文
[00:14:12.200 --> 00:14:15.320]  這五段經文我一會兒再說時間關係
[00:14:15.320 --> 00:14:17.800]  其實每一段都可以成為一篇獨立的信息
[00:14:17.800 --> 00:14:19.200]  但我只會highlight
[00:14:19.200 --> 00:14:21.880]  你看看這五段經文裏面
[00:14:21.880 --> 00:14:23.600]  一個人怎樣面對過往
[00:14:23.600 --> 00:14:26.600]  整個心路歷程是怎樣的
[00:14:26.600 --> 00:14:29.200]  你看看這五段的對話裏面
[00:14:29.200 --> 00:14:32.720]  你會不會自己也有些影子
[00:14:32.720 --> 00:14:35.800]  會不會有些跟你有類似的地方
[00:14:35.800 --> 00:14:37.000]  為了這樣
[00:14:37.000 --> 00:14:40.680]  所以我現在先做個exercise
[00:14:40.680 --> 00:14:42.320]  想一想
[00:14:42.320 --> 00:14:46.560]  恩福晚生堂15年
[00:14:46.560 --> 00:14:51.200]  你可能參加了教會有不同的時間參加
[00:14:51.200 --> 00:14:52.440]  你想一想這15年裏面
[00:14:52.440 --> 00:14:54.600]  什麼是最深刻的印象呢?
[00:14:54.600 --> 00:14:55.480]  或者這十多年
[00:14:55.480 --> 00:14:56.240]  或者這幾年
[00:14:56.240 --> 00:14:58.160]  如果你參加了教會
[00:14:58.160 --> 00:15:00.360]  什麼事情最深刻印象呢?
[00:15:00.360 --> 00:15:02.920]  想一想
[00:15:02.920 --> 00:15:07.080]  有沒有一些開心的事呢?
[00:15:07.080 --> 00:15:07.920]  如果完全沒有
[00:15:07.920 --> 00:15:09.480]  我想你也挺難留到現在的
[00:15:09.480 --> 00:15:12.680]  應該也有些的
[00:15:12.680 --> 00:15:13.600]  好
[00:15:13.600 --> 00:15:15.160]  真的想了
[00:15:15.160 --> 00:15:18.920]  有沒有一些不開心的事呢?
[00:15:18.920 --> 00:15:21.640]  老老實實
[00:15:21.640 --> 00:15:27.600]  有沒有一些被人傷害過的事呢?
[00:15:27.600 --> 00:15:28.360]  老老實實
[00:15:28.360 --> 00:15:32.880]  你有沒有傷害過別人呢?
[00:15:32.880 --> 00:15:36.280]  如果你說我從來都不傷害別人
[00:15:36.280 --> 00:15:38.000]  只有兩個可能性
[00:15:38.000 --> 00:15:39.920]  一是你說謊
[00:15:39.920 --> 00:15:41.160]  一是你很無知
[00:15:41.160 --> 00:15:44.200]  只有兩個可能性
[00:15:44.200 --> 00:15:50.040]  我還想將問題再收窄一點
[00:15:50.040 --> 00:15:53.600]  剛才我說的不是整個教會
[00:15:53.600 --> 00:15:55.000]  我說你個人
[00:15:55.000 --> 00:15:57.360]  你自己個人
[00:15:57.360 --> 00:16:01.840]  在你過往成長裏面
[00:16:01.840 --> 00:16:04.160]  順著歷程當中
[00:16:04.160 --> 00:16:06.760]  你怎樣看你過往呢?
[00:16:06.760 --> 00:16:10.960]  特別是那些不開心的事
[00:16:10.960 --> 00:16:12.640]  你想一想一兩件
[00:16:12.640 --> 00:16:15.120]  你一想起就馬上不開心
[00:16:15.120 --> 00:16:15.800]  不想提的
[00:16:15.800 --> 00:16:18.360]  不想面對的
[00:16:18.360 --> 00:16:20.600]  我希望你記住這種感覺
[00:16:20.600 --> 00:16:23.200]  然後你聽聽這五段經文裏面
[00:16:23.200 --> 00:16:26.120]  這十兄弟怎樣看回他過去不開心的事
[00:16:26.120 --> 00:16:29.800]  看看會不會有些共鳴
[00:16:29.800 --> 00:16:33.720]  我說當然今天不可能逐段經文詳細看
[00:16:33.720 --> 00:16:37.760]  我只是highlight這個地方
[00:16:37.760 --> 00:16:39.640]  第一段經文
[00:16:39.640 --> 00:16:46.000]  就是當十兄弟去遞糧的時間
[00:16:46.000 --> 00:16:48.520]  他遇見約瑟
[00:16:48.520 --> 00:16:51.120]  約瑟第一次見到很多年
[00:16:51.120 --> 00:16:52.920]  如果剛才的計算方法是對的話
[00:16:52.920 --> 00:16:56.040]  二十多年沒有見過的十兄弟
[00:16:56.040 --> 00:16:57.640]  二十多年之前
[00:16:57.640 --> 00:16:58.760]  即是上一次見他的時候
[00:16:58.760 --> 00:17:02.040]  二十多年之前就是他賣了的時候
[00:17:02.040 --> 00:17:04.480]  是一個很痛苦的經歷
[00:17:04.480 --> 00:17:05.080]  很有趣的
[00:17:05.080 --> 00:17:07.560]  你看這段經文的時候形容得很細緻
[00:17:07.560 --> 00:17:09.160]  約瑟為了見他兄弟
[00:17:09.160 --> 00:17:11.520]  中國哭了三次
[00:17:11.520 --> 00:17:13.960]  第一次就是見他的時候哭
[00:17:13.960 --> 00:17:16.320]  第二次見到辯雅文的時候哭
[00:17:16.320 --> 00:17:21.040]  第三次聽到尤大那種真情的對話
[00:17:21.040 --> 00:17:23.200]  他忍不住再哭
[00:17:23.200 --> 00:17:29.000]  第一次約瑟見到這十兄弟
[00:17:29.000 --> 00:17:30.200]  你看到經文說
[00:17:30.200 --> 00:17:32.760]  第八節約瑟認得他哥哥
[00:17:32.760 --> 00:17:34.880]  但是他們不認識他
[00:17:34.880 --> 00:17:38.040]  甚至第七節說
[00:17:38.040 --> 00:17:39.520]  他裝作新人
[00:17:39.520 --> 00:17:41.120]  即是說他是一個陌生人
[00:17:41.120 --> 00:17:44.280]  對這十兄弟來說是一個陌生人
[00:17:44.280 --> 00:17:45.720]  約瑟問他們
[00:17:45.720 --> 00:17:46.600]  你家裡怎麼樣?
[00:17:46.600 --> 00:17:48.400]  有甚麼人等等
[00:17:48.400 --> 00:17:50.560]  然後十三節
[00:17:50.560 --> 00:17:54.880]  我給你們看
[00:17:54.880 --> 00:17:55.560]  他說
[00:17:55.560 --> 00:17:58.440]  「屋人們本是弟兄十二人
[00:17:58.440 --> 00:18:01.480]  是迦南地一個人的兒子
[00:18:01.480 --> 00:18:04.240]  鼎小的現今在我們父親那裡
[00:18:04.240 --> 00:18:07.840]  有一個沒有了」
[00:18:07.840 --> 00:18:10.360]  你看到嗎?
[00:18:10.360 --> 00:18:12.840]  他對著這個有權威的人
[00:18:12.840 --> 00:18:15.640]  他以為是一個陌生的宰相
[00:18:15.640 --> 00:18:16.400]  甚至聖經說
[00:18:16.400 --> 00:18:20.240]  其實他說話是透過傳譯的人說的
[00:18:20.240 --> 00:18:22.520]  所以對著這樣有權威的人
[00:18:22.520 --> 00:18:25.440]  他會說真話
[00:18:25.440 --> 00:18:29.800]  不過他不會說真心話
[00:18:29.800 --> 00:18:30.720]  這個就是很多時候
[00:18:30.720 --> 00:18:33.320]  我們基督徒都會這樣做的
[00:18:33.320 --> 00:18:34.880]  我們可以不說謊
[00:18:34.880 --> 00:18:36.960]  我們說真話
[00:18:36.960 --> 00:18:39.640]  不過我們不肯說真心話
[00:18:39.640 --> 00:18:41.000]  一個沒有了
[00:18:41.000 --> 00:18:42.840]  就這樣大過算了
[00:18:42.840 --> 00:18:44.520]  那個怎麼沒有?
[00:18:44.520 --> 00:18:45.480]  因為我們弄死他
[00:18:45.480 --> 00:18:46.320]  或者我們賣掉他
[00:18:46.320 --> 00:18:48.680]  他不會這樣說的
[00:18:48.680 --> 00:18:50.120]  不過他稱自己做甚麼呢?
[00:18:50.120 --> 00:18:52.520]  紅色地方寫著
