
[00:00:00.000 --> 00:00:02.500]  Kenny 說他是宇宙最強
[00:01:54.000 --> 00:01:56.000]  有那份學慕你的心
[00:01:56.000 --> 00:01:58.000]  去到接收吸收你的道
[00:01:58.000 --> 00:02:01.000]  以致我們不只是停在頭腦的知識
[00:02:01.000 --> 00:02:04.000]  但是能夠改變我們的生命
[00:02:04.000 --> 00:02:07.000]  祝福孩子講解得清楚明白
[00:02:07.000 --> 00:02:11.000]  我們同心領受奉耶穌基督命求
[00:02:11.000 --> 00:02:12.000]  阿門
[00:02:12.000 --> 00:02:17.000]  哥林多教會是一個叫做問題多多的教會
[00:02:17.000 --> 00:02:21.000]  近來有個見到神學院的老師出了一本書
[00:02:21.000 --> 00:02:25.000]  那本書的書名叫做問題多多哥林多
[00:02:25.000 --> 00:02:27.000]  這個問題多多的哥林多
[00:02:27.000 --> 00:02:30.000]  在眾多問題當中
[00:02:30.000 --> 00:02:32.000]  上個禮拜我們都知道
[00:02:32.000 --> 00:02:36.000]  分黨和明星崇拜這兩個是非常嚴重的課題
[00:02:36.000 --> 00:02:39.000]  這兩個問題其實都是同一個問題
[00:02:39.000 --> 00:02:42.000]  就是教會內部就有一些叫做明星的崇拜
[00:02:42.000 --> 00:02:46.000]  讓弟兄姊妹為到崇拜不同的明星講員
[00:02:46.000 --> 00:02:48.000]  而到分門別類
[00:02:48.000 --> 00:02:49.000]  第三章講明
[00:02:49.000 --> 00:02:51.000]  有些人說我是屬保羅的
[00:02:51.000 --> 00:02:54.000]  有些人就說我是阿波羅的
[00:02:54.000 --> 00:02:55.000]  要明白
[00:02:55.000 --> 00:02:59.000]  一個人看自己是明星講員
[00:02:59.000 --> 00:03:03.000]  就不是一開始就認定自己是做明星的
[00:03:03.000 --> 00:03:08.000]  他可能開始通常都懷著一個叫做單純的心去到侍奉神
[00:03:08.000 --> 00:03:13.000]  忠心緊緊地向主去到主領每一個的聚會
[00:03:13.000 --> 00:03:15.000]  當有人有掌聲的時候
[00:03:15.000 --> 00:03:19.000]  他或者都會說感謝主感謝主歸榮耀給神
[00:03:19.000 --> 00:03:20.000]  讓神作王
[00:03:20.000 --> 00:03:22.000]  但是久而久之
[00:03:22.000 --> 00:03:25.000]  因為崇拜他的人實在太多了
[00:03:25.000 --> 00:03:29.000]  所說的讚美的話實在太誇張了
[00:03:29.000 --> 00:03:33.000]  比如宇宙最強那些實在太誇張了
[00:03:33.000 --> 00:03:37.000]  以至他開始真的認為自己真是宇宙最強
[00:03:37.000 --> 00:03:38.000]  你明白嗎
[00:03:38.000 --> 00:03:44.000]  他就認為自己的口才才可以配得上這麼偉大的讚美
[00:03:44.000 --> 00:03:49.000]  慢慢地這種人就在掌聲當中迷失了
[00:03:49.000 --> 00:03:52.000]  失去了那份單純侍奉主的心
[00:03:52.000 --> 00:03:55.000]  也失去了一開始忠心
[00:03:55.000 --> 00:04:00.000]  做事就慢慢跟隨了人掌聲的方向去做事
[00:04:00.000 --> 00:04:02.000]  成為了掌聲的奴隸
[00:04:02.000 --> 00:04:07.000]  這樣他就在自己的教會當中組成很多的群組
[00:04:07.000 --> 00:04:09.000]  組成很多的分黨
[00:04:09.000 --> 00:04:12.000]  享受自己的派別當中
[00:04:12.000 --> 00:04:15.000]  和其他的派別開始有競爭性
[00:04:15.000 --> 00:04:17.000]  我是屬於Kenny黨的
[00:04:17.000 --> 00:04:19.000]  我是屬於冥謙黨的
[00:04:19.000 --> 00:04:25.000]  這些黨派久而久之教會分裂是遲早的事情
[00:04:25.000 --> 00:04:29.000]  因為這些人再不看見教會真正的主人是誰
[00:04:29.000 --> 00:04:33.000]  而是看見自己才是老闆
[00:04:33.000 --> 00:04:36.000]  這個不單是哥倫多教會的問題
[00:04:36.000 --> 00:04:39.000]  也是每一個侍奉的人應有的問題
[00:04:39.000 --> 00:04:41.000]  曾經有一位牧師跟我分享過
[00:04:41.000 --> 00:04:44.000]  在教會工作的人和侍奉的人
[00:04:44.000 --> 00:04:47.000]  有兩個問題是最惡搞的
[00:04:47.000 --> 00:04:49.000]  第一個問題就是分愛情
[00:04:49.000 --> 00:04:51.000]  第二個問題就是驕傲的問題
[00:04:51.000 --> 00:04:53.000]  這兩個問題是最容易發生
[00:04:53.000 --> 00:04:58.000]  所以我敢說Kenny和我做的事是一個公益行業
[00:04:58.000 --> 00:05:02.000]  到底我們如何面對這種挑戰呢
[00:05:02.000 --> 00:05:07.000]  保羅在哥倫多前書後書第四章6-13節
[00:05:07.000 --> 00:05:11.000]  其實就講解了當中的道理如何回應這件事情
[00:05:11.000 --> 00:05:13.000]  今天的講道很簡單
[00:05:13.000 --> 00:05:15.000]  主要分為三點
[00:05:15.000 --> 00:05:20.000]  三點說明了真正做主的門徒應該是如何的樣式
[00:05:20.000 --> 00:05:24.000]  三點都有一個對比去說明
[00:05:24.000 --> 00:05:28.000]  第一點就是擁有和領袖的對比
[00:05:28.000 --> 00:05:33.000]  第二點就是以言或未言的對比
[00:05:33.000 --> 00:05:35.000]  什麼叫做以言未言我待會再解釋
[00:05:35.000 --> 00:05:39.000]  第三點就是榮譽和羞辱的對比
[00:05:39.000 --> 00:05:41.000]  所以我今天的講題
[00:05:41.000 --> 00:05:45.000]  為什麼這麼快總結
[00:05:45.000 --> 00:05:47.000]  去得這麼快
[00:05:47.000 --> 00:05:49.000]  今天的講題
[00:05:49.000 --> 00:05:51.000]  因為今天Kenny這麼power point
[00:05:51.000 --> 00:05:55.000]  有些不是很合拍
[00:05:55.000 --> 00:06:01.000]  今天的講題就是超勁門徒和超差勁門徒的分別
[00:06:01.000 --> 00:06:05.000]  我們嘗試把今天的講道分為這三點
[00:06:05.000 --> 00:06:07.000]  我們去下一章的power point
[00:06:07.000 --> 00:06:14.000]  第一點就是成為真正的門徒就要是所擁有的為領袖
[00:06:14.000 --> 00:06:19.000]  我們一起同聲從第六節讀到第七節
[00:06:19.000 --> 00:06:21.000]  看power point或者看聖經都可以
[00:06:21.000 --> 00:06:23.000]  我們來吧 一起讀
[00:06:23.000 --> 00:06:25.000]  一二三
[00:06:25.000 --> 00:06:28.000]  弟兄們我為你們的緣故
[00:06:28.000 --> 00:06:32.000]  這些事轉給自己和阿波羅
[00:06:32.000 --> 00:06:37.000]  你們效法我們不可過於聖經所記的
[00:06:37.000 --> 00:06:40.000]  免得你們自高自大
[00:06:40.000 --> 00:06:43.000]  去眾者過 輕漢哪過
[00:06:43.000 --> 00:06:46.000]  使你與人不同的是誰
[00:06:46.000 --> 00:06:49.000]  你有什麼不是領袖的
[00:06:49.000 --> 00:06:51.000]  若是領袖的
[00:06:51.000 --> 00:06:55.000]  為何自誇本非不是領袖的
[00:06:55.000 --> 00:07:01.000]  經文提到有兩個潛質的人成為門徒成為明星的講員
[00:07:01.000 --> 00:07:03.000]  第一個是保羅
[00:07:03.000 --> 00:07:06.000]  第二個是阿波羅
[00:07:06.000 --> 00:07:09.000]  保羅將焦點放在這兩個人物身上
[00:07:09.000 --> 00:07:12.000]  用兩個「已」字
[00:07:12.000 --> 00:07:14.000]  「已」字就是so dead
[00:07:14.000 --> 00:07:15.000]  即是已字
[00:07:15.000 --> 00:07:19.000]  說明所帶出的目的是什麼
[00:07:19.000 --> 00:07:25.000]  第一個「已」字就是說你們效法我們不過於聖經所記
[00:07:25.000 --> 00:07:28.000]  免得就是已字
[00:07:28.000 --> 00:07:32.000]  你們自高自大 貴重者過 輕縱哪過
[00:07:32.000 --> 00:07:35.000]  保羅用認識這字
[00:07:35.000 --> 00:07:37.000]  就教到高林多門徒
[00:07:37.000 --> 00:07:41.000]  如何去認知這些所謂的超級門徒
[00:07:41.000 --> 00:07:43.000]  就是要他們明白
[00:07:43.000 --> 00:07:45.000]  不可以效法他們
[00:07:45.000 --> 00:07:48.000]  過於聖經所記載
[00:07:48.000 --> 00:07:50.000]  雖然在學術界裡面
[00:07:50.000 --> 00:07:52.000]  如果你看到這裡
[00:07:52.000 --> 00:07:55.000]  聖經所記究竟是指什麼
[00:07:55.000 --> 00:07:57.000]  有很多爭論
[00:07:57.000 --> 00:07:59.000]  有很多人說是保羅曾經所寫的東西
[00:07:59.000 --> 00:08:01.000]  有些人說是舊約聖經
[00:08:01.000 --> 00:08:03.000]  即是顧問論很多不同的詮釋都好
[00:08:03.000 --> 00:08:09.000]  都代表高林多信徒必須是這些叫做超級講員
[00:08:09.000 --> 00:08:12.000]  只不過是一個流通管子
[00:08:12.000 --> 00:08:14.000]  只是一個中間人
[00:08:14.000 --> 00:08:19.000]  他們所寫的東西只是傳遞上帝的心意
[00:08:19.000 --> 00:08:22.000]  其實是沒有什麼可誇的地方
[00:08:22.000 --> 00:08:26.000]  千萬不要誣衊到保羅或阿波羅這兩個人
[00:08:26.000 --> 00:08:29.000]  有什麼口才而作任何比較
[00:08:29.000 --> 00:08:32.000]  以致眾者過輕哪過
[00:08:32.000 --> 00:08:35.000]  而是看他們只不過是神的用人
[00:08:35.000 --> 00:08:37.000]  他們都是神話語的傳遞者
[00:08:37.000 --> 00:08:39.000]  是門徒而矣
[00:08:39.000 --> 00:08:42.000]  第二個以致的重點
[00:08:42.000 --> 00:08:44.000]  就是用不同作為開始
[00:08:44.000 --> 00:08:49.000]  就講明了神令到不同的人不同
[00:08:49.000 --> 00:08:50.000]  知不知道是怎樣
[00:08:50.000 --> 00:08:52.000]  神令到不同的人不同
[00:08:52.000 --> 00:08:55.000]  你看看你旁邊那個像不像你
[00:08:55.000 --> 00:08:58.000]  你覺不覺得他的樣子完全不像你
[00:08:58.000 --> 00:09:02.000]  完全不像你其實是你有福氣
[00:09:02.000 --> 00:09:06.000]  福氣在於神令到一個人不同
[00:09:06.000 --> 00:09:09.000]  基本上不是用來作比較
[00:09:09.000 --> 00:09:12.000]  如果我要跟Kenny比較的時候
[00:09:12.000 --> 00:09:15.000]  其實有很多東西我們都比不到
[00:09:15.000 --> 00:09:18.000]  第一樣東西他的肚腩一定沒有我這麼大
[00:09:18.000 --> 00:09:21.000]  第二樣東西我一定沒有他這麼大年紀
[00:09:21.000 --> 00:09:24.000]  很多東西完全是比較不到的
[00:09:24.000 --> 00:09:27.000]  但是我們是兩個很不同的人
[00:09:27.000 --> 00:09:29.000]  他這個人就是
[00:09:29.000 --> 00:09:30.000]  我認識他
[00:09:30.000 --> 00:09:31.000]  我不知道是不是這樣
[00:09:31.000 --> 00:09:33.000]  你認識他多一點
[00:09:33.000 --> 00:09:36.000]  我認識他是一個很喜歡跟人聊天的人
[00:09:36.000 --> 00:09:37.000]  是不是
[00:09:37.000 --> 00:09:40.000]  就是誰都跟你聊一頓
[00:09:40.000 --> 00:09:42.000]  我還記得中神的時候
[00:09:42.000 --> 00:09:43.000]  還在講功課
[00:09:43.000 --> 00:09:44.000]  他撿著來聊
[00:09:44.000 --> 00:09:45.000]  聊了一小時
[00:09:45.000 --> 00:09:47.000]  我心想聊完了沒有
[00:09:47.000 --> 00:09:48.000]  我要做功課
[00:09:48.000 --> 00:09:50.000]  他是這樣聊的
[00:09:50.000 --> 00:09:51.000]  我都不是說他不好
[00:09:51.000 --> 00:09:54.000]  只不過有時候聊天都要適可而止
[00:09:54.000 --> 00:09:58.000]  不過相反我就是很喜歡讀書的
[00:09:58.000 --> 00:09:59.000]  我就是這樣讀
[00:09:59.000 --> 00:10:01.000]  讀完讀不完
[00:10:01.000 --> 00:10:04.000]  我老婆就經常說我去忽略她
[00:10:04.000 --> 00:10:07.000]  但是我的本質和她的本質就是沒有比
[00:10:07.000 --> 00:10:09.000]  我不可以說她為什麼不讀書
[00:10:09.000 --> 00:10:11.000]  她又不可以說我為什麼不聊天
[00:10:11.000 --> 00:10:12.000]  你明白我的意思嗎
[00:10:12.000 --> 00:10:14.000]  神比每一個人不同
[00:10:14.000 --> 00:10:15.000]  不是用來比較的
[00:10:15.000 --> 00:10:16.000]  這是第一點
[00:10:16.000 --> 00:10:18.000]  神比每一個人不同
[00:10:18.000 --> 00:10:20.000]  不單止不是用來比較
[00:10:20.000 --> 00:10:23.000]  甚至就是因為不同
[00:10:23.000 --> 00:10:25.000]  才能夠彼此合一
[00:10:25.000 --> 00:10:26.000]  因為有些特質
[00:10:26.000 --> 00:10:28.000]  Kenny有我沒有
[00:10:28.000 --> 00:10:30.000]  譬如他四處擁抱
[00:10:30.000 --> 00:10:31.000]  又跟人聊天
[00:10:31.000 --> 00:10:33.000]  這個特質是沒有的
[00:10:33.000 --> 00:10:35.000]  若然我在跟他同一間教會合作的時候
[00:10:35.000 --> 00:10:37.000]  他就拿來吸引人
[00:10:37.000 --> 00:10:38.000]  我就拿來教導人
[00:10:38.000 --> 00:10:39.000]  明白我的意思
[00:10:39.000 --> 00:10:40.000]  我需要他
[00:10:40.000 --> 00:10:42.000]  他又需要我
[00:10:42.000 --> 00:10:44.000]  我需要他的聊天
[00:10:44.000 --> 00:10:46.000]  他需要我的學問
[00:10:46.000 --> 00:10:49.000]  這個叫做互相需要之下
[00:10:49.000 --> 00:10:51.000]  才能夠帶到合一
[00:10:51.000 --> 00:10:54.000]  就是說這種叫做多元的合一
[00:10:54.000 --> 00:10:57.000]  若然每個人都是一色一樣的
[00:10:57.000 --> 00:10:59.000]  每個人的嘴巴都好像Kenny兩個人一樣
[00:10:59.000 --> 00:11:02.000]  你就知道這間教會就沒有前途了
[00:11:02.000 --> 00:11:05.000]  不是說有了Kenny沒有前途
[00:11:05.000 --> 00:11:07.000]  而是說每個人一色一樣
[00:11:07.000 --> 00:11:09.000]  其實就沒有人做教導
[00:11:09.000 --> 00:11:10.000]  沒有人做
[00:11:10.000 --> 00:11:11.000]  我不是說Kenny教導不好
[00:11:11.000 --> 00:11:12.000]  其實也挺好的
[00:11:12.000 --> 00:11:13.000]  是不是
[00:11:13.000 --> 00:11:15.000]  只不過有很多的恩賜
[00:11:15.000 --> 00:11:17.000]  是沒有辦法有人去到升任
[00:11:17.000 --> 00:11:18.000]  所以不同
[00:11:18.000 --> 00:11:20.000]  你想想是好的
[00:11:20.000 --> 00:11:21.000]  你看看你旁邊那個
[00:11:21.000 --> 00:11:22.000]  是不是經常看不順眼
[00:11:22.000 --> 00:11:24.000]  就是他的樣子
[00:11:24.000 --> 00:11:25.000]  他跟你不同
[00:11:25.000 --> 00:11:27.000]  似乎令你很矮矮
[00:11:27.000 --> 00:11:30.000]  但是正正是矮矮你眼
[00:11:30.000 --> 00:11:32.000]  才是神的心意
[00:11:32.000 --> 00:11:35.000]  才是叫做彼此合一的一個根據
[00:11:35.000 --> 00:11:37.000]  所以這段的經文
[00:11:37.000 --> 00:11:40.000]  有三個領袖在這裡
[00:11:40.000 --> 00:11:43.000]  那三個領袖講明一個道理
[00:11:43.000 --> 00:11:45.000]  就是神賜給人
[00:11:45.000 --> 00:11:48.000]  有不同的恩賜
[00:11:48.000 --> 00:11:50.000]  就我們要看才能
[00:11:50.000 --> 00:11:54.000]  如果你用擁有這個類別去看才能的時候
[00:11:54.000 --> 00:11:58.000]  往往擁有成為一切的成就
[00:11:58.000 --> 00:12:00.000]  是屬於自己的東西
[00:12:00.000 --> 00:12:02.000]  這樣的人其實沒有感恩
[00:12:02.000 --> 00:12:03.000]  自有自告
[00:12:03.000 --> 00:12:04.000]  沒有服侍
[00:12:04.000 --> 00:12:05.000]  自有自我實現
[00:12:05.000 --> 00:12:07.000]  用這種心態侍奉的人
[00:12:07.000 --> 00:12:10.000]  會視侍奉為自己的成就
[00:12:10.000 --> 00:12:14.000]  會視教會的事工為自己的事業
[00:12:14.000 --> 00:12:15.000]  久而久之
[00:12:15.000 --> 00:12:17.000]  這種一種自我作主的心態
[00:12:17.000 --> 00:12:22.000]  最終就將自己捧造神的地位
[00:12:22.000 --> 00:12:26.000]  但是領袖和擁有是不同
[00:12:26.000 --> 00:12:28.000]  以領袖的思維看東西的人
[00:12:28.000 --> 00:12:31.000]  視一切的都是恩典
[00:12:31.000 --> 00:12:33.000]  看自己是受恩者
[00:12:33.000 --> 00:12:34.000]  看自己是管家
[00:12:34.000 --> 00:12:36.000]  而不是老闆
[00:12:36.000 --> 00:12:38.000]  看教會的事工為主的國度
[00:12:38.000 --> 00:12:40.000]  而不是自己的事業
[00:12:40.000 --> 00:12:42.000]  他們以謙虛的心認定
[00:12:42.000 --> 00:12:44.000]  一切都是禮物
[00:12:44.000 --> 00:12:48.000]  禮物的思維正正就是恩典的思維
[00:12:48.000 --> 00:12:50.000]  是伯伯而得的思維
[00:12:50.000 --> 00:12:52.000]  這個不是靠自己的努力
[00:12:52.000 --> 00:12:55.000]  去贊取回來的一種思維
[00:12:55.000 --> 00:12:57.000]  我還記得我剛剛回教會的時候
[00:12:57.000 --> 00:12:59.000]  我跟教會去屯門
[00:12:59.000 --> 00:13:02.000]  那時候從小到大
[00:13:02.000 --> 00:13:05.000]  我父母都將我和其他人比較
[00:13:05.000 --> 00:13:08.000]  你看看旁邊的B仔都懂得洗碗
[00:13:08.000 --> 00:13:09.000]  你為什麼不懂得洗碗
[00:13:09.000 --> 00:13:11.000]  你看看旁邊的太太
[00:13:11.000 --> 00:13:14.000]  她教出來的兒子懂得踩單車
[00:13:14.000 --> 00:13:15.000]  你為什麼不懂得踩單車
[00:13:15.000 --> 00:13:17.000]  很多比較
[00:13:17.000 --> 00:13:18.000]  當你懂得踩單車之後
[00:13:18.000 --> 00:13:21.000]  他就會比較你為什麼不懂得拖地
[00:13:21.000 --> 00:13:22.000]  之類的
[00:13:22.000 --> 00:13:26.000]  所以從小到大都用一個比較的環境長大
[00:13:26.000 --> 00:13:28.000]  久而久之我回來教會
[00:13:28.000 --> 00:13:31.000]  都視教會的弟姊妹是我的競爭對手
[00:13:31.000 --> 00:13:35.000]  而不是一個比起成長的弟姊妹
[00:13:35.000 --> 00:13:39.000]  所以我什麼心裡面都會給一頓
[00:13:39.000 --> 00:13:41.000]  舉個例子就是
[00:13:41.000 --> 00:13:42.000]  我很喜歡看聖經
[00:13:42.000 --> 00:13:44.000]  所以我就要給一下旁邊的人
[00:13:44.000 --> 00:13:46.000]  懂得聖經有多少
[00:13:46.000 --> 00:13:47.000]  我最陶醉是什麼
[00:13:47.000 --> 00:13:50.000]  最陶醉每年一次的聖經問答比賽
[00:13:50.000 --> 00:13:53.000]  在這個聖經問答比賽裡面
[00:13:53.000 --> 00:13:56.000]  為要讓我脫穎而出
[00:13:56.000 --> 00:13:57.000]  所以有一天
[00:13:57.000 --> 00:14:01.000]  我就特意買了一個叫做中英對照的聖經
[00:14:01.000 --> 00:14:02.000]  回去跑啊跑
[00:14:02.000 --> 00:14:05.000]  練那些就是鬧鬧喇喇的聖經
[00:14:05.000 --> 00:14:08.000]  那些問題都刁鑽到問
[00:14:08.000 --> 00:14:09.000]  大家懂不懂
[00:14:09.000 --> 00:14:12.000]  《舊約》裡面有兩隻動物懂得說話的
[00:14:12.000 --> 00:14:14.000]  懂不懂
[00:14:14.000 --> 00:14:17.000]  第一個就是「奴」
[00:14:17.000 --> 00:14:19.000]  第二個就是「蛇」
[00:14:19.000 --> 00:14:20.000]  OK吧
[00:14:20.000 --> 00:14:22.000]  有這兩種動物聊天
[00:14:22.000 --> 00:14:26.000]  比如C篇119篇有多少節
[00:14:26.000 --> 00:14:30.000]  其實這些問題以前背到滾瓜爛熟
[00:14:30.000 --> 00:14:32.000]  在聖經問答比賽
[00:14:32.000 --> 00:14:33.000]  貼到一些題目
[00:14:33.000 --> 00:14:36.000]  然後脫穎而出就勝出了
[00:14:36.000 --> 00:14:38.000]  勝出之後
[00:14:38.000 --> 00:14:41.000]  我就令到自己有市場
[00:14:41.000 --> 00:14:42.000]  你明白嗎
[00:14:42.000 --> 00:14:45.000]  很多人很想下年的聖經問答比賽
[00:14:45.000 --> 00:14:46.000]  都很想跟你一組
[00:14:46.000 --> 00:14:49.000]  以至在教會這個江湖混合得久
[00:14:49.000 --> 00:14:53.000]  就能夠建立自己的勢力和才剛
[00:14:53.000 --> 00:14:54.000]  看這些東西
[00:14:54.000 --> 00:14:56.000]  叫做自己擁有的東西
[00:14:56.000 --> 00:15:00.000]  後來這樣的生活其實不太開心
[00:15:00.000 --> 00:15:01.000]  原因就是因為
[00:15:01.000 --> 00:15:03.000]  若然有一個弟兄比你厲害
[00:15:03.000 --> 00:15:07.000]  答到哪兩個動物懂得說話你不懂得答的時候
[00:15:07.000 --> 00:15:08.000]  你就愁事去
[00:15:08.000 --> 00:15:10.000]  為什麼奪走我的地位
[00:15:10.000 --> 00:15:12.000]  為什麼大敬拜不走音
[00:15:12.000 --> 00:15:14.000]  但是我大敬拜有走音呢
[00:15:14.000 --> 00:15:15.000]  類似是這樣
[00:15:15.000 --> 00:15:19.000]  變成慢慢你就會試其他人是你的競爭對手
[00:15:19.000 --> 00:15:21.000]  而不是你的合作夥伴
[00:15:21.000 --> 00:15:23.000]  但是這段的經文告訴我們
[00:15:23.000 --> 00:15:27.000]  我們所擁有的東西全部都是零售
[00:15:27.000 --> 00:15:30.000]  是given的
[00:15:30.000 --> 00:15:32.000]  不是achieve的
[00:15:33.000 --> 00:15:35.000]  兩個不同的思維
[00:15:35.000 --> 00:15:38.000]  我們要不是建立自己的王國
[00:15:38.000 --> 00:15:41.000]  而是為主建立他的王國
[00:15:41.000 --> 00:15:44.000]  我們以領袖和恩典的思維過活
[00:15:44.000 --> 00:15:47.000]  因為這個過活的思維
[00:15:47.000 --> 00:15:53.000]  正正就和改教運動唯獨恩典的信念是一致
[00:15:53.000 --> 00:15:54.000]  好我們去到第二點
[00:15:54.000 --> 00:15:56.000]  下一張的power point
[00:15:56.000 --> 00:15:58.000]  下一張
[00:15:58.000 --> 00:15:59.000]  是
[00:15:59.000 --> 00:16:04.000]  成為真門徒就要活在以言和未言當中
[00:16:04.000 --> 00:16:06.000]  我們一起讀八到九節好不好
[00:16:06.000 --> 00:16:07.000]  一二三
[00:16:07.000 --> 00:16:18.000]  保羅在第八節轉了一個叫做諷刺的語氣
[00:16:18.000 --> 00:16:20.000]  去指出哥林多信徒的問題
[00:16:20.000 --> 00:16:23.000]  這裡用了兩個已經的
[00:16:23.000 --> 00:16:24.000]  看到嗎
[00:16:24.000 --> 00:16:25.000]  就是already
[00:16:25.000 --> 00:16:26.000]  可以解作already
[00:16:26.000 --> 00:16:30.000]  就說明了哥林多教會宣稱他們已經作王
[00:16:30.000 --> 00:16:34.000]  他們現在就要兌現所有主耶穌基督
[00:16:34.000 --> 00:16:37.000]  所允許末日來的時候所有的承諾
[00:16:37.000 --> 00:16:41.000]  他們的宗末論其實沒有宗末的
[00:16:41.000 --> 00:16:44.000]  他們認為現在是作王的時候
[00:16:44.000 --> 00:16:48.000]  因為他們已經擁有世人眼中成功的因素
[00:16:48.000 --> 00:16:53.000]  就是健康、才能、金錢、權力、名譽、地位
[00:16:53.000 --> 00:16:56.000]  種種一切的東西他們都擁有
[00:16:56.000 --> 00:17:02.000]  但是這種信念正正就跟我們基督徒應該有的信念相違背
[00:17:02.000 --> 00:17:07.000]  大家有沒有聽過一個詞彙叫做already but not yet
[00:17:07.000 --> 00:17:09.000]  知不知道是什麼來的
[00:17:09.000 --> 00:17:10.000]  already
[00:17:10.000 --> 00:17:12.000]  大家讀過英文的是不是
[00:17:12.000 --> 00:17:15.000]  英國回來的那些大家都知道是什麼意思
[00:17:15.000 --> 00:17:19.000]  already就是解作已經not yet
[00:17:19.000 --> 00:17:20.000]  未到
[00:17:20.000 --> 00:17:23.000]  什麼叫already but not yet
[00:17:23.000 --> 00:17:27.000]  就是說我們的信仰就叫做又到又未到
[00:17:27.000 --> 00:17:29.000]  那是什麼意思呢
[00:17:29.000 --> 00:17:33.000]  就是說主耶穌的允許已經到了你身上
[00:17:33.000 --> 00:17:37.000]  你將會與主一同作王
[00:17:37.000 --> 00:17:41.000]  那個promise的允許你已經擁有了
[00:17:41.000 --> 00:17:43.000]  但是你是不是真的作王了
[00:17:43.000 --> 00:17:46.000]  你是不是真的擺脫了罪惡
[00:17:46.000 --> 00:17:50.000]  還沒有,因為我們仍然要跟自己的私慾
[00:17:50.000 --> 00:17:54.000]  我們的自我中心去到糾纏底下
[00:17:54.000 --> 00:17:56.000]  所以那個完全的作王
[00:17:56.000 --> 00:17:59.000]  去到末日的時候才作王的
[00:17:59.000 --> 00:18:02.000]  那個叫做not yet
[00:18:02.000 --> 00:18:03.000]  明白我的意思
[00:18:03.000 --> 00:18:09.000]  就是一個叫做允許和那個實現中間產生一個張力
[00:18:09.000 --> 00:18:13.000]  在張力底下就活在掙扎當中
[00:18:13.000 --> 00:18:15.000]  但是這個張力是必須的
[00:18:15.000 --> 00:18:18.000]  原因就是這個張力讓我們明白
[00:18:18.000 --> 00:18:21.000]  我們不是一個的王者
[00:18:21.000 --> 00:18:25.000]  我們只不過是一個罪當中的奴隸
