
[00:00:00.000 --> 00:00:06.960]  近年很喜歡討論一個題目叫做欺凌
[00:02:56.040 --> 00:03:02.160]  有很多人似乎有錢就去欺凌其他軟弱的一批的人
[00:03:02.160 --> 00:03:06.880]  有些人使得自己有財就欺凌其他的人
[00:03:06.880 --> 00:03:08.880]  當你去被人欺凌的時候
[00:03:08.880 --> 00:03:10.440]  或者被人欺負的時候
[00:03:10.440 --> 00:03:12.800]  是不是覺得自己無能為力?
[00:03:12.800 --> 00:03:15.680]  不知道你被人欺負的時候
[00:03:15.680 --> 00:03:17.680]  會不會覺得無能為力?
[00:03:17.680 --> 00:03:19.840]  自己輸了
[00:03:19.840 --> 00:03:21.360]  自己輸了
[00:03:21.360 --> 00:03:22.880]  如果是這樣想
[00:03:22.880 --> 00:03:25.320]  我今天和大家去看的這段聖經
[00:03:25.320 --> 00:03:27.840]  就正好告訴你們一個事實
[00:03:27.840 --> 00:03:29.840]  如果大家這樣想的話
[00:03:29.840 --> 00:03:33.960]  我們今天的經文就是告訴你一個事實
[00:03:33.960 --> 00:03:35.960]  如果你是被欺凌的人
[00:03:35.960 --> 00:03:37.960]  如果你是被欺凌的人
[00:03:37.960 --> 00:03:41.880]  而是為了秉持公義去被人欺凌的話
[00:03:41.880 --> 00:03:44.280]  如果秉持公義去被人欺凌的話
[00:03:44.280 --> 00:03:47.280]  聖經告訴我們
[00:03:47.280 --> 00:03:51.840]  原來你不是輸的那一家
[00:03:51.840 --> 00:03:55.840]  反而你是勝利得勝的一家人
[00:03:55.840 --> 00:03:58.560]  反而你是勝利得勝的一家人
[00:03:58.560 --> 00:04:01.120]  那就讓我們今天一起看看這段聖經
[00:04:01.120 --> 00:04:02.640]  今天我們一起來看
[00:04:02.640 --> 00:04:05.240]  怎麼將這個道理去否罷給我們知道
[00:04:05.240 --> 00:04:08.120]  怎麼將這個道理否罷給我們知道
[00:04:08.120 --> 00:04:10.120]  希望聽完這段信息
[00:04:10.120 --> 00:04:12.120]  希望你們聽完這段信息
[00:04:12.120 --> 00:04:14.760]  以後你被人欺負的時候
[00:04:14.760 --> 00:04:16.560]  記住
[00:04:16.560 --> 00:04:19.200]  你不是輸的那一方
[00:04:19.200 --> 00:04:21.200]  而是可能是勝利的一方
[00:04:21.200 --> 00:04:22.960]  而是可能是勝利的一方
[00:04:22.960 --> 00:04:24.240]  我剛才之前講過
[00:04:24.240 --> 00:04:27.120]  四章十三節至到五章六節
[00:04:27.120 --> 00:04:30.920]  剛才講過四章十三節到十六節
[00:04:30.920 --> 00:04:34.680]  裡面講了有兩類的人去欺負其他的人
[00:04:34.680 --> 00:04:38.200]  裡面講了有兩類的人去欺負其他的人
[00:04:38.200 --> 00:04:41.400]  但是原來這些人全部都在教會裏面
[00:04:41.400 --> 00:04:43.760]  原來這些人都在教會裏面
[00:04:43.760 --> 00:04:45.240]  他們都是基督徒
[00:04:45.240 --> 00:04:46.520]  他們都是基督徒
[00:04:46.520 --> 00:04:47.800]  他們怎麼欺負人呢?
[00:04:47.800 --> 00:04:48.920]  他們怎麼欺負人呢?
[00:04:48.920 --> 00:04:52.440]  如果大家還記得上星期我們講到這段聖經的時候
[00:04:52.440 --> 00:04:54.560]  如果我們還記得上個星期
[00:04:54.560 --> 00:04:55.880]  聽到這段聖經的時候
[00:04:55.880 --> 00:04:57.480]  這些做生意的人
[00:04:57.480 --> 00:04:59.480]  他們都不經大腦
[00:04:59.480 --> 00:05:01.840]  那些做生意的人都不經大腦
[00:05:01.840 --> 00:05:03.520]  講到自己贏定了
[00:05:03.520 --> 00:05:05.000]  以為自己一定贏的
[00:05:05.000 --> 00:05:06.800]  其實講的東西全部空泛
[00:05:06.800 --> 00:05:08.920]  講的東西都是空泛
[00:05:08.920 --> 00:05:10.800]  如雲霧一樣
[00:05:10.800 --> 00:05:12.480]  如雲霧一樣
[00:05:12.480 --> 00:05:13.800]  一會兒就消失
[00:05:13.800 --> 00:05:15.000]  一下子就不見了
[00:05:15.000 --> 00:05:16.920]  這些都是很有錢的人
[00:05:16.920 --> 00:05:18.240]  另一種是很有錢的人
[00:05:18.240 --> 00:05:20.840]  還請了很多人來幫他打工
[00:05:20.840 --> 00:05:22.720]  還請了很多人來幫他打工
[00:05:22.720 --> 00:05:26.160]  不過他們卻是黑扣工資
[00:05:26.160 --> 00:05:29.200]  可是他們扣工資
[00:05:29.200 --> 00:05:33.800]  於是那些人被他們找來賺生計的金錢
[00:05:33.800 --> 00:05:35.280]  他們都拖欠
[00:05:35.280 --> 00:05:39.200]  很多人來為了生計來做工的
[00:05:39.200 --> 00:05:43.480]  都給他拖了那個薪金
[00:05:43.480 --> 00:05:45.320]  拖欠他的薪金
[00:05:45.320 --> 00:05:47.080]  拖欠他的薪金
[00:05:47.080 --> 00:05:51.200]  亞哥書的作者上個星期我們看的時候
[00:05:51.200 --> 00:05:54.920]  他就發出了兩個心中的感嘆
[00:05:54.920 --> 00:05:56.760]  亞哥書的作者
[00:05:56.760 --> 00:05:59.840]  上一次我們看到的就是他發出了兩個感嘆
[00:05:59.840 --> 00:06:00.960]  還記不記得?
[00:06:00.960 --> 00:06:02.840]  當我們讀的時候我們就
[00:06:02.840 --> 00:06:05.960]  哎 你還記得怎麼喊
[00:06:05.960 --> 00:06:08.920]  喊慣了 是不是?
[00:06:08.920 --> 00:06:10.400]  今天不用喊了
[00:06:10.400 --> 00:06:11.880]  今天不用喊了
[00:06:11.880 --> 00:06:14.200]  今天看一下這些欺負人的人
[00:06:14.200 --> 00:06:16.080]  怎樣他的收場
[00:06:16.080 --> 00:06:18.560]  今天看一下那些欺負人的人
[00:06:18.560 --> 00:06:20.200]  他怎樣的收場
[00:06:20.200 --> 00:06:23.000]  也看一下那些被欺負的藝人
[00:06:23.000 --> 00:06:25.880]  或者看一下那些被欺負的藝人
[00:06:25.880 --> 00:06:29.160]  他們怎樣因為秉承神的公義
[00:06:29.160 --> 00:06:32.600]  他們怎樣秉承神的公義
[00:06:32.600 --> 00:06:36.920]  然後在過程當中得到更重要的一件事
[00:06:36.920 --> 00:06:40.720]  然後在過程當中得到更重要的
[00:06:40.720 --> 00:06:42.280]  就是今天我們的講題
[00:06:42.280 --> 00:06:43.240]  就是今天的講題
[00:06:43.240 --> 00:06:46.320]  怎樣將忍耐和信心融合之後
[00:06:46.320 --> 00:06:48.280]  所得到的最重要的結果
[00:06:48.280 --> 00:06:53.640]  就是忍耐和信心融合之後怎樣得到的結果
[00:06:53.640 --> 00:06:56.520]  好 我們今天首先開始看的
[00:06:56.520 --> 00:07:00.320]  是從第七節到第八節和第十一節的下半節
[00:07:00.320 --> 00:07:03.320]  開始看第七節到第八節
[00:07:03.320 --> 00:07:05.560]  好 那不如這樣吧 我們一起打開聖經好嗎?
[00:07:05.560 --> 00:07:08.080]  我們先讀第七和第八節
[00:07:08.080 --> 00:07:12.000]  然後我為大家讀出第十一節的下半節
[00:07:12.000 --> 00:07:18.720]  弟兄們 你們要忍耐直到主來
[00:07:18.720 --> 00:07:23.880]  看啦 農夫忍耐等候地裡寶貴的出產
[00:07:23.880 --> 00:07:26.880]  直到得了秋雨春雨
[00:07:26.880 --> 00:07:31.120]  你們也當忍耐 堅固你們的心
[00:07:31.120 --> 00:07:34.000]  因為主來的人已近了
[00:07:34.000 --> 00:07:37.080]  好 我為大家讀出第十一節的下半節
[00:07:37.080 --> 00:07:39.240]  你們聽見過約伯的忍耐
[00:07:39.240 --> 00:07:41.640]  也知道主給他的結局
[00:07:41.640 --> 00:07:46.880]  明顯主是滿心憐憫 大幼慈悲
[00:07:46.880 --> 00:07:50.360]  在這裡承接在《雅各書》的最開頭
[00:07:50.360 --> 00:07:55.000]  第一章第三至第五節裡面提及的忍耐這個題目
[00:07:55.000 --> 00:08:01.520]  這個是承接《雅各書》第一章開始的第三節那裡
[00:08:01.520 --> 00:08:04.000]  忍耐 我們要問一條問題
[00:08:04.000 --> 00:08:06.440]  忍什麼?為什麼要去忍呢?
[00:08:06.440 --> 00:08:09.880]  忍耐 我們要問一下 是為什麼忍呢?
[00:08:09.880 --> 00:08:13.400]  前面我們已經知道有些人他們黑扣工資
[00:08:13.400 --> 00:08:18.520]  前面我們看到講到扣押工資
[00:08:18.520 --> 00:08:20.720]  為什麼作者還要他們忍呢?
[00:08:20.720 --> 00:08:23.320]  為什麼作者還要他們忍呢?
[00:08:23.320 --> 00:08:25.920]  你知不知道現在很多地方
[00:08:25.920 --> 00:08:28.720]  當有人黑扣工資你就不是去忍的
[00:08:28.720 --> 00:08:29.960]  去做什麼呢?
[00:08:29.960 --> 00:08:34.120]  你看到現在有很多地方如果扣押工資的話
[00:08:34.120 --> 00:08:36.120]  你們會做什麼呢?
[00:08:36.120 --> 00:08:37.240]  告他
[00:08:37.240 --> 00:08:38.280]  告他 是吧?
[00:08:38.280 --> 00:08:39.280]  去告他
[00:08:39.280 --> 00:08:41.000]  我們都是這樣做的 是吧?
[00:08:41.000 --> 00:08:41.800]  基督徒都是這樣做的
[00:08:41.800 --> 00:08:45.200]  告他 忍什麼呢?
[00:08:45.200 --> 00:08:46.800]  不需要忍耐 告他
[00:08:46.800 --> 00:08:48.080]  忍他就傻了
[00:08:48.080 --> 00:08:49.840]  忍他就是傻的
[00:08:49.840 --> 00:08:51.880]  因為忍就是自己吃虧
[00:08:51.880 --> 00:08:53.920]  忍了就是自己吃虧
[00:08:53.920 --> 00:08:56.800]  現在我們這個世界我們要爭取
[00:08:56.800 --> 00:08:59.400]  這個世界現在要爭取
[00:08:59.400 --> 00:09:01.360]  所以最好就是去示威
[00:09:01.360 --> 00:09:03.440]  最好就是示威
[00:09:03.440 --> 00:09:07.640]  這些骯髒的東西就是看看怎樣跟老闆鬥法
[00:09:07.640 --> 00:09:10.720]  這個就是跟老闆怎樣鬥法
[00:09:10.720 --> 00:09:13.400]  然後希望再去政府告他
[00:09:13.400 --> 00:09:15.880]  還去政府那裡告他
[00:09:15.880 --> 00:09:18.680]  告到他怎樣呢?
[00:09:18.680 --> 00:09:20.280]  破產啊?
[00:09:20.280 --> 00:09:21.600]  告到他怎麼樣?
[00:09:21.600 --> 00:09:23.360]  破產就不好了
[00:09:23.360 --> 00:09:24.720]  破產他給不了錢
[00:09:24.720 --> 00:09:26.640]  破產就給不了錢
[00:09:26.640 --> 00:09:27.800]  告到他最好
[00:09:27.800 --> 00:09:29.800]  他連家舖都變成我的 那就最好了
[00:09:29.800 --> 00:09:33.400]  告到他那個舖也變成是我的
[00:09:33.400 --> 00:09:38.200]  你知不知道當我們在一些被迫害的情況之下
[00:09:38.200 --> 00:09:41.720]  弟兄姐妹當我們在被迫害的情況之下
[00:09:41.720 --> 00:09:43.880]  我們很容易會變成一種什麼樣的人?
[00:09:43.880 --> 00:09:46.120]  我們很容易會變成一種怎麼樣的人?
[00:09:46.120 --> 00:09:48.600]  不是變得這麼漂亮、這麼美麗的一個人
[00:09:48.600 --> 00:09:50.760]  不是變得更漂亮、更美麗的人
[00:09:50.760 --> 00:09:53.240]  而是變成一個更可怕的人
[00:09:53.240 --> 00:09:55.200]  而是變成更可怕的人
[00:09:55.200 --> 00:09:56.640]  因為你不夠可怕的話
[00:09:56.640 --> 00:09:58.520]  你不能爭取你所得到的東西
[00:09:58.520 --> 00:10:00.160]  因為你不可怕的話
[00:10:00.160 --> 00:10:02.440]  不能爭取你所要得到的
[00:10:02.440 --> 00:10:04.680]  但是作者在這裡卻是跟我們說
[00:10:04.680 --> 00:10:06.600]  這裡作者跟我們說
[00:10:06.600 --> 00:10:11.040]  弟兄們 你要忍 你要忍
[00:10:11.040 --> 00:10:13.280]  忍到什麼時候?
[00:10:13.280 --> 00:10:16.200]  我們看看 忍到直到煮來
[00:10:16.200 --> 00:10:18.680]  忍耐到煮再來
[00:10:18.680 --> 00:10:20.280]  煮什麼時候來?
[00:10:20.280 --> 00:10:22.120]  煮什麼時候來?
[00:10:22.120 --> 00:10:24.680]  不知道
[00:10:24.680 --> 00:10:26.840]  煮飯就知道什麼時候回來煮
[00:10:26.840 --> 00:10:28.840]  煮什麼時候回來我們是不知道的
[00:10:28.840 --> 00:10:31.320]  煮飯我們就知道什麼時候要煮
[00:10:31.320 --> 00:10:35.600]  當我們在一個無了期的等待之下
[00:10:35.600 --> 00:10:39.320]  當我們在一個無了期的等待之下
[00:10:39.320 --> 00:10:42.760]  我們似乎我們等待是等不及了
[00:10:42.760 --> 00:10:45.920]  好像我們就等不及了
[00:10:45.920 --> 00:10:49.000]  作者在這裡很明白我們人的軟弱
[00:10:49.000 --> 00:10:52.320]  作者很明白我們人的爽弱
[00:10:52.320 --> 00:10:54.720]  越等我們的心就會越急
[00:10:54.720 --> 00:10:57.280]  就會越變得醜惡
[00:10:57.280 --> 00:11:00.000]  我們越等那個心就會越急
[00:11:00.000 --> 00:11:02.320]  然後就變成醜陋
[00:11:02.320 --> 00:11:04.560]  但是作者其實這裡所提到的忍耐
[00:11:04.560 --> 00:11:07.760]  有另一個更高的層次想我們明白
[00:11:07.760 --> 00:11:13.280]  作者這裡的忍耐有一個更高的層次要我們明白
[00:11:13.280 --> 00:11:14.640]  他說等到煮再來
[00:11:14.640 --> 00:11:16.760]  這裡不是一次談到
[00:11:16.760 --> 00:11:18.840]  在第八節 同樣第八節說
[00:11:18.840 --> 00:11:22.040]  你們也當忍耐兼顧你們的心
[00:11:22.040 --> 00:11:25.040]  因為煮來的日子近了
[00:11:25.040 --> 00:11:27.480]  他不是一次說忍耐
[00:11:27.480 --> 00:11:30.760]  在第八節裡面他也講到說
[00:11:30.760 --> 00:11:34.640]  要忍耐等候煮再來
[00:11:34.640 --> 00:11:37.320]  很了都不知道什麼時候 是不是?
[00:11:37.320 --> 00:11:40.360]  煮來的日子近了
[00:11:40.360 --> 00:11:42.440]  近了也不知道是什麼時候
[00:11:42.440 --> 00:11:45.640]  所以作者怕我們不知道等到什麼時候
[00:11:45.640 --> 00:11:49.680]  作者怕我們不知道等到什麼時候
[00:11:49.680 --> 00:11:51.120]  他用了一個比喻
[00:11:51.120 --> 00:11:52.160]  他用了一個比喻
[00:11:52.160 --> 00:11:53.480]  這是什麼比喻?
[00:11:53.480 --> 00:11:54.120]  這是什麼比喻?
[00:11:54.120 --> 00:11:55.600]  種東西的比喻
[00:11:55.600 --> 00:11:56.920]  種東西的比喻
[00:11:56.920 --> 00:12:03.720]  他說農夫忍耐等候地裡寶貴的出產
[00:12:03.720 --> 00:12:07.920]  直到到了秋雨、春雨
[00:12:07.920 --> 00:12:12.160]  他說農夫忍耐等候地裡寶貴的出產
[00:12:12.160 --> 00:12:15.720]  直到到了秋雨、春雨
[00:12:15.720 --> 00:12:17.200]  不知道大家有沒有種過東西?
[00:12:17.200 --> 00:12:19.520]  不知道大家有沒有種過東西?
[00:12:19.520 --> 00:12:21.080]  種東西呢?
[00:12:21.080 --> 00:12:22.240]  種東西
[00:12:22.240 --> 00:12:24.960]  分室內種東西和室外種東西
[00:12:24.960 --> 00:12:28.360]  室內種植或者室外種植
[00:12:28.360 --> 00:12:30.920]  室內種東西就有個特色的?
[00:12:30.920 --> 00:12:33.800]  室內種植有個特色
[00:12:33.800 --> 00:12:35.080]  每一棵植物
[00:12:35.080 --> 00:12:36.160]  每一棵植物
[00:12:36.160 --> 00:12:38.400]  某程度上你是它的主?
[00:12:38.400 --> 00:12:41.360]  某一個程度上你是它的主
[00:12:41.360 --> 00:12:42.480]  是什麼意思?
[00:12:42.480 --> 00:12:44.000]  是什麼意思?
[00:12:44.000 --> 00:12:45.800]  它在哪裡有陽光?
[00:12:45.800 --> 00:12:47.280]  它在哪裡有陽光?
[00:12:47.280 --> 00:12:48.400]  它有沒有水?
[00:12:48.400 --> 00:12:49.400]  它有沒有水?
[00:12:49.400 --> 00:12:51.320]  全部由你去決定的
[00:12:51.320 --> 00:12:52.880]  全部由你來決定
[00:12:52.880 --> 00:12:54.560]  所以很多人很喜歡種花
[00:12:54.560 --> 00:12:55.840]  還在室內
[00:12:55.840 --> 00:12:57.960]  所以很多人喜歡種花
[00:12:57.960 --> 00:12:58.960]  種在室內
[00:12:58.960 --> 00:13:00.920]  因為喜歡做主
[00:13:00.920 --> 00:13:02.120]  因為喜歡做主
[00:13:02.120 --> 00:13:03.240]  是不是?大英師妹
[00:13:03.240 --> 00:13:05.120]  你講開今天的花都不見了
[00:13:05.120 --> 00:13:08.360]  今天的花不見了
[00:13:08.360 --> 00:13:09.640]  我很喜歡蘭花的
[00:13:09.640 --> 00:13:12.000]  我也喜歡蘭花
[00:13:12.000 --> 00:13:13.640]  蘭花要聊天的
[00:13:13.640 --> 00:13:14.720]  上個星期死死的
[00:13:14.720 --> 00:13:16.280]  上個星期沒有人跟它聊天
[00:13:16.280 --> 00:13:20.280]  蘭花喜歡跟它交流、講話
[00:13:20.280 --> 00:13:22.200]  上個星期可能沒人跟它講
[00:13:22.200 --> 00:13:23.120]  直接死了
[00:13:23.120 --> 00:13:24.160]  我不是說笑是真的
[00:13:24.160 --> 00:13:25.760]  我種過很多次蘭花
[00:13:25.760 --> 00:13:28.720]  我不是說笑是真的
[00:13:28.720 --> 00:13:30.040]  你一不聊天它就死了
[00:13:30.040 --> 00:13:32.880]  你不跟它說話它就死了
[00:13:32.880 --> 00:13:34.120]  因為你是它的主
[00:13:34.120 --> 00:13:35.280]  因為你是它的主
[00:13:35.280 --> 00:13:37.160]  它聽一下你說話才行
[00:13:37.160 --> 00:13:39.080]  它聽你的話語才行
[00:13:39.080 --> 00:13:40.040]  但是種東西出去
[00:13:40.040 --> 00:13:41.560]  外面就很不同
[00:13:41.560 --> 00:13:43.880]  當然種在外面就很不同了
[00:13:43.880 --> 00:13:45.560]  外面的植物很特別
[00:13:45.560 --> 00:13:47.240]  外面的植物很特別
[00:13:47.240 --> 00:13:48.320]  它擺在一個地方
[00:13:48.320 --> 00:13:49.720]  你不能經常動它
[00:13:49.720 --> 00:13:50.800]  它放在那裡
[00:13:50.800 --> 00:13:53.000]  你不能經常移動它
[00:13:53.000 --> 00:13:54.360]  所以要麼就不要種它
[00:13:54.360 --> 00:13:56.560]  種它它一定就定了位置
[00:13:56.560 --> 00:13:57.880]  要麼你不種
[00:13:57.880 --> 00:14:00.160]  種了就固定了那個位置
[00:14:00.160 --> 00:14:01.480]  最後它什麼時候有陽光
[00:14:01.480 --> 00:14:03.640]  什麼時候有水給它呢?
[00:14:03.640 --> 00:14:05.040]  你說我有水喉舌
[00:14:05.040 --> 00:14:07.360]  那你就慘了 那些水費
[00:14:07.360 --> 00:14:11.040]  或者什麼時候有陽光、水
[00:14:11.040 --> 00:14:13.000]  那個不一定
[00:14:13.000 --> 00:14:15.000]  如果你用水來澆它
[00:14:15.000 --> 00:14:16.880]  你的水費可能會很貴
[00:14:16.880 --> 00:14:19.760]  這裡特別用了農夫種東西來講
[00:14:19.760 --> 00:14:21.800]  這裡特別用了農夫種
[00:14:21.800 --> 00:14:24.760]  不是我們一般種下花
[00:14:24.760 --> 00:14:26.720]  種下無花果樹那麼簡單
[00:14:26.720 --> 00:14:30.280]  不是一般的種花、種無花果樹
[00:14:30.280 --> 00:14:33.040]  種在外面的農夫是要收成
[00:14:33.040 --> 00:14:35.480]  大部分在古晉東文化的時候
[00:14:35.480 --> 00:14:37.080]  不是用人手去灑水
[00:14:37.080 --> 00:14:40.000]  而是靠天上面的陽光
[00:14:40.000 --> 00:14:44.560]  天上面下來的雨維持它的生命
[00:14:44.560 --> 00:14:51.200]  古東那邊它不是靠著人工去施肥
[00:14:51.200 --> 00:14:54.360]  或者給它水分 而是靠天
[00:14:54.360 --> 00:14:56.720]  聖經說有兩種雨
[00:14:56.720 --> 00:14:59.080]  聖經說有兩種雨
[00:14:59.080 --> 00:15:01.080]  秋雨和春雨
[00:15:01.080 --> 00:15:03.080]  秋雨和春雨
[00:15:03.080 --> 00:15:05.080]  大家不要以為它是順口說的
[00:15:05.080 --> 00:15:07.800]  大家不要以為是順口講的
[00:15:07.800 --> 00:15:12.240]  因為這個原來是古晉東種植時令的循環
[00:15:12.240 --> 00:15:19.000]  這個是古晉東的時令
[00:15:19.000 --> 00:15:23.200]  他們所種的東西是在這兩個時期才有雨的
[00:15:23.200 --> 00:15:27.000]  他們種的東西是在這兩個時期有雨
[00:15:27.000 --> 00:15:28.200]  其它的時間沒有雨
[00:15:28.200 --> 00:15:29.400]  其它的時間沒有雨
[00:15:29.400 --> 00:15:31.640]  我記得在2000年的時候
[00:15:31.640 --> 00:15:32.680]  我在以色列讀書
[00:15:32.680 --> 00:15:36.440]  在12月1日到以色列耶路撒冷
[00:15:36.440 --> 00:15:41.640]  我記得2000年在以色列讀書12月
[00:15:41.640 --> 00:15:45.960]  去到神學院一個修道院裏面的時候
[00:15:45.960 --> 00:15:49.680]  去到神學院的修道院裏面
[00:15:49.680 --> 00:15:52.360]  一進去第一句就說不要用那麼多水
[00:15:52.360 --> 00:15:55.360]  一進去他們就講不要用太多的水
[00:15:55.360 --> 00:15:56.160]  我說為什麼?
[00:15:56.160 --> 00:15:58.160]  我說沒有雨了
[00:15:58.160 --> 00:15:58.960]  他說沒有雨了
[00:15:58.960 --> 00:16:03.840]  我要等到接下來的下年3月才有水的
[00:16:03.840 --> 00:16:06.520]  要等到明年的3月才有水
[00:16:06.520 --> 00:16:08.000]  我最初都不相信
[00:16:08.000 --> 00:16:09.760]  開始我也不相信
[00:16:09.760 --> 00:16:11.840]  但是我讀了整個月書
[00:16:11.840 --> 00:16:13.160]  一滴雨都沒有見過
[00:16:13.160 --> 00:16:15.080]  雲都不見了 一片
[00:16:15.080 --> 00:16:16.720]  但我讀了一個月
[00:16:16.720 --> 00:16:19.360]  一滴水都沒有 雲也沒有
[00:16:19.360 --> 00:16:20.760]  這裏想講什麼?
[00:16:20.760 --> 00:16:22.280]  這裏想講什麼呢?
[00:16:22.280 --> 00:16:24.560]  種植的人
[00:16:24.560 --> 00:16:26.680]  他要得到秋雨、春雨
[00:16:26.680 --> 00:16:30.080]  才能夠養活起他種植的農作物
[00:16:30.080 --> 00:16:32.720]  他要得到秋雨、春雨
[00:16:32.720 --> 00:16:34.360]  才能使它的植物活著
[00:16:34.360 --> 00:16:38.240]  沒錯 你可以努力地去種田、撒種
[00:16:38.240 --> 00:16:40.960]  你可以努力地去種田、撒種
[00:16:40.960 --> 00:16:44.440]  但是 成果是不是由你決定?
[00:16:44.440 --> 00:16:47.480]  但是 成果是不是由你決定?
[00:16:47.480 --> 00:16:51.800]  不是 是上帝所控制的天然環境去決定
[00:16:51.800 --> 00:16:55.320]  是上帝所控制的天然環境來決定
[00:16:55.320 --> 00:16:56.520]  不過有個循環
[00:16:56.520 --> 00:16:57.800]  不過有個循環
[00:16:57.800 --> 00:17:00.720]  而如果你等得到這個循環的話
[00:17:00.720 --> 00:17:04.400]  如果你等到這個循環的話
[00:17:04.400 --> 00:17:09.720]  你就能夠得到地所出來的寶貴的出產
[00:17:09.720 --> 00:17:14.080]  你就能夠得到地裏出來的寶貴出產
[00:17:14.080 --> 00:17:15.240]  鄧小姐
[00:17:15.240 --> 00:17:16.360]  弟兄姊妹
[00:17:16.360 --> 00:17:18.040]  講這麼久 講什麼呢?
[00:17:18.040 --> 00:17:19.320]  講那麼久 講什麼呢?
[00:17:19.320 --> 00:17:20.520]  其實很簡單的
[00:17:20.520 --> 00:17:21.120]  很簡單的
[00:17:21.120 --> 00:17:23.480]  作者只是想告訴你和我知道
[00:17:23.480 --> 00:17:26.240]  作者只是想告訴你和我知道
[00:17:26.240 --> 00:17:30.040]  無論你遇見什麼問題
[00:17:30.040 --> 00:17:32.400]  無論你遇見什麼問題
[00:17:32.400 --> 00:17:35.440]  無論你在做什麼事情
[00:17:35.440 --> 00:17:37.840]  無論你在做什麼事情
[00:17:37.840 --> 00:17:40.360]  在裏面有一個很重要的因素
[00:17:40.360 --> 00:17:43.080]  就是上帝在其中
[00:17:43.080 --> 00:17:45.120]  裏面有一個很重要的因素
[00:17:45.120 --> 00:17:47.240]  就是上帝在其中
