
[00:00:00.000 --> 00:00:01.600]  但是講人間的苦難
[00:06:28.680 --> 00:06:29.680]  她決定嫁給我
[00:06:29.680 --> 00:06:31.440]  是一個很大的犧牲
[00:06:31.440 --> 00:06:32.880]  誰知嫁給我之後
[00:06:32.880 --> 00:06:34.080]  發覺最困難的
[00:06:34.080 --> 00:06:36.960]  不是我那個嚴重智障的小女兒
[00:06:36.960 --> 00:06:38.000]  嫁給我之後
[00:06:38.000 --> 00:06:38.920]  發現最困難的
[00:06:38.920 --> 00:06:41.200]  不是我那位嚴重智障的小女兒
[00:06:41.200 --> 00:06:42.360]  反而小女兒
[00:06:42.360 --> 00:06:45.800]  因為她自己智慧有限
[00:06:45.800 --> 00:06:47.960]  大概五六歲最多的智力
[00:06:47.960 --> 00:06:50.400]  因為小女兒她的智力是有限的
[00:06:50.400 --> 00:06:52.280]  大概也就五六歲的智力
[00:06:52.280 --> 00:06:54.320]  誰愛她誰就是她的媽媽
[00:06:54.320 --> 00:06:56.160]  誰愛她誰就是她的媽媽
[00:06:56.160 --> 00:06:58.080]  但是我大女兒是天才
[00:06:58.080 --> 00:07:00.080]  但是我大女兒是天才
[00:07:00.080 --> 00:07:02.200]  她和我太太結婚
[00:07:02.200 --> 00:07:03.640]  再結婚的時候
[00:07:03.640 --> 00:07:05.720]  我大女兒十三歲
[00:07:05.720 --> 00:07:08.440]  是最青少年那個反叛的事
[00:07:08.440 --> 00:07:11.040]  當我跟我太太再結婚的時候
[00:07:11.040 --> 00:07:13.120]  我的那個大女兒在十三歲
[00:07:13.120 --> 00:07:15.400]  在青少年時期是最反叛的時候
[00:07:15.400 --> 00:07:18.200]  我大女兒是一個很思考
[00:07:18.200 --> 00:07:21.000]  但是很多怨恨的人
[00:07:21.000 --> 00:07:22.800]  我的大女兒是很願意思考
[00:07:22.800 --> 00:07:25.160]  但是也有很多怨恨的人
[00:07:25.160 --> 00:07:26.440]  我相信她覺得
[00:07:26.440 --> 00:07:28.200]  她媽媽死了
[00:07:28.200 --> 00:07:30.640]  她已經覺得是一種很大的遺憾
[00:07:30.640 --> 00:07:33.360]  我相信她覺得她的親母親去世了
[00:07:33.360 --> 00:07:35.120]  已經是一個很大的遺憾
[00:07:35.120 --> 00:07:36.320]  人家有個妹妹
[00:07:36.320 --> 00:07:37.360]  不是她這樣的
[00:07:37.360 --> 00:07:39.160]  她的妹妹又不懂得和她玩
[00:07:39.160 --> 00:07:40.600]  她有個妹妹
[00:07:40.600 --> 00:07:42.640]  但是她的妹妹又不像別人一樣
[00:07:42.640 --> 00:07:44.200]  能夠和她一起玩的
[00:07:44.200 --> 00:07:46.000]  她完美主義
[00:07:46.000 --> 00:07:48.080]  做到最美麗的一個功課
[00:07:48.080 --> 00:07:50.480]  要交給老師的一個手工
[00:07:50.480 --> 00:07:51.640]  她的妹妹走過來搶
[00:07:51.640 --> 00:07:52.440]  一爛
[00:07:52.440 --> 00:07:53.720]  她是一個完美主義者
[00:07:53.720 --> 00:07:55.600]  她做了一個覺得很完美的手工
[00:07:55.600 --> 00:07:56.800]  要交給老師的
[00:07:56.800 --> 00:07:58.960]  她的妹妹一下就把她給撕爛了
[00:07:58.960 --> 00:08:00.040]  她生氣到尖叫
[00:08:00.040 --> 00:08:02.000]  生氣到哭
[00:08:02.000 --> 00:08:03.000]  她尖叫起來
[00:08:03.000 --> 00:08:04.760]  生氣到哭
[00:08:04.760 --> 00:08:06.000]  現在這個唯一的
[00:08:06.000 --> 00:08:08.360]  她的爸爸都被其他的女人搶了
[00:08:08.360 --> 00:08:09.960]  那麼現在唯一這個爸爸
[00:08:09.960 --> 00:08:11.800]  都被別的女人搶去了
[00:08:11.800 --> 00:08:12.960]  懷恨在心
[00:08:12.960 --> 00:08:14.640]  她懷恨在心
[00:08:14.640 --> 00:08:16.080]  她要
[00:08:16.080 --> 00:08:17.560]  一生都要鬥
[00:08:17.560 --> 00:08:18.840]  她一生都要去鬥
[00:08:18.840 --> 00:08:20.360]  她不可以接受這個後悔
[00:08:20.360 --> 00:08:22.640]  她一生不能接受這個後果
[00:08:22.640 --> 00:08:25.560]  所以無論用多少的愛心對她
[00:08:25.560 --> 00:08:29.080]  所以不論用多少的愛心去對她
[00:08:29.080 --> 00:08:30.600]  她都一直在拒絕
[00:08:30.600 --> 00:08:31.480]  這些日子
[00:08:31.480 --> 00:08:32.960]  我相信有個
[00:08:32.960 --> 00:08:34.520]  接知家庭的
[00:08:34.520 --> 00:08:35.680]  你會明白
[00:08:35.680 --> 00:08:36.760]  這些日子
[00:08:36.760 --> 00:08:38.440]  我相信你們如果真的是有
[00:08:38.440 --> 00:08:39.680]  截肢家庭的人
[00:08:39.680 --> 00:08:40.520]  你們都會明白
[00:08:40.520 --> 00:08:41.200]  做男的
[00:08:41.200 --> 00:08:43.000]  做男的一定是很難受的
[00:08:43.000 --> 00:08:43.760]  做男的
[00:08:43.760 --> 00:08:45.560]  做男性的就會更難受
[00:08:45.560 --> 00:08:46.880]  一個是太太
[00:08:46.880 --> 00:08:47.680]  一個是太太
[00:08:47.680 --> 00:08:48.600]  一個是女兒
[00:08:48.600 --> 00:08:49.520]  一個是女兒
[00:08:49.520 --> 00:08:50.320]  手掌是肉
[00:08:50.320 --> 00:08:51.240]  手背也是肉
[00:08:51.240 --> 00:08:52.000]  手掌是肉
[00:08:52.000 --> 00:08:53.040]  手心是肉
[00:08:53.040 --> 00:08:53.840]  手背也是肉
[00:08:53.840 --> 00:08:56.160]  兩個人鬥得七彩
[00:08:56.160 --> 00:08:57.720]  兩個人又鬥得不得了
[00:08:57.720 --> 00:08:59.240]  兩個人自己都這麼愛
[00:08:59.240 --> 00:09:01.120]  兩個人自己都
[00:09:01.120 --> 00:09:02.880]  都這麼愛
[00:09:02.880 --> 00:09:04.440]  不知道站在哪邊
[00:09:04.440 --> 00:09:05.280]  都不知道站在哪邊
[00:09:05.280 --> 00:09:06.200]  站這邊也不對
[00:09:06.200 --> 00:09:07.120]  站那邊也不對
[00:09:07.120 --> 00:09:08.040]  站這邊也不對
[00:09:08.040 --> 00:09:09.120]  站那邊也不對
[00:09:09.120 --> 00:09:10.320]  人生是要這樣的
[00:09:10.320 --> 00:09:11.720]  很多人選擇
[00:09:11.720 --> 00:09:12.760]  人生就是這樣子的
[00:09:12.760 --> 00:09:14.240]  要有選擇
[00:09:14.240 --> 00:09:16.560]  到了我女兒26歲的時候
[00:09:16.560 --> 00:09:19.160]  當我的小女兒26歲的時候
[00:09:19.160 --> 00:09:22.600]  她一次急性肺炎
[00:09:22.600 --> 00:09:25.480]  她一次得了急性肺炎
[00:09:25.480 --> 00:09:26.480]  進了醫院
[00:09:26.480 --> 00:09:27.760]  住了醫院
[00:09:27.760 --> 00:09:29.520]  身體慢慢好
[00:09:29.520 --> 00:09:30.880]  然後慢慢的好了
[00:09:30.880 --> 00:09:33.760]  打算轉了病房
[00:09:33.760 --> 00:09:34.880]  後天就出院
[00:09:34.880 --> 00:09:36.480]  然後轉了病房
[00:09:36.480 --> 00:09:38.480]  想的是後天就可以出院了
[00:09:38.480 --> 00:09:40.600]  突然間染到一個新的菌
[00:09:40.600 --> 00:09:43.320]  然後突然間就感染了新的病菌
[00:09:43.320 --> 00:09:44.920]  三天之後離開世界
[00:09:44.920 --> 00:09:47.800]  三天之後就離開了世界
[00:09:47.800 --> 00:09:48.960]  黑頭人
[00:09:48.960 --> 00:09:50.720]  白頭人送黑頭人
[00:09:50.720 --> 00:09:52.560]  白頭人送黑頭人
[00:09:52.560 --> 00:09:53.360]  是那個感受
[00:09:53.360 --> 00:09:55.520]  是真的經驗過才明白
[00:09:55.520 --> 00:09:58.000]  這種感受是經過才會明白的
[00:09:58.000 --> 00:10:00.000]  26歲應該是最好的時間
[00:10:00.000 --> 00:10:01.080]  離開世界
[00:10:01.080 --> 00:10:02.560]  26歲在這世界上
[00:10:02.560 --> 00:10:03.840]  應該是最美好的
[00:10:03.840 --> 00:10:04.760]  簡單就這樣
[00:10:04.760 --> 00:10:06.080]  人生
[00:10:06.080 --> 00:10:07.520]  我的人生簡單說來
[00:10:07.520 --> 00:10:08.400]  就是這樣子
[00:10:08.400 --> 00:10:09.640]  有些人說 哇 這麼慘
[00:10:09.640 --> 00:10:10.880]  其實不是最慘的
[00:10:10.880 --> 00:10:12.280]  有些人比我更慘
[00:10:12.280 --> 00:10:13.320]  有些人可能說
[00:10:13.320 --> 00:10:14.080]  哎呀 她這麼慘
[00:10:14.080 --> 00:10:15.360]  其實想想 她也不是很慘
[00:10:15.360 --> 00:10:16.680]  可能有些人比我還慘
[00:10:16.680 --> 00:10:17.440]  說這些話
[00:10:17.440 --> 00:10:18.560]  不是想在這裡告訴你
[00:10:18.560 --> 00:10:19.720]  我多可憐
[00:10:19.720 --> 00:10:20.720]  我跟你講這些話
[00:10:20.720 --> 00:10:21.680]  不是想告訴你
[00:10:21.680 --> 00:10:22.840]  說我有多可憐
[00:10:22.840 --> 00:10:23.720]  不過我想告訴你
[00:10:23.720 --> 00:10:25.480]  我講的那些掙扎
[00:10:25.480 --> 00:10:27.320]  我真是經驗的
[00:10:27.320 --> 00:10:28.800]  但是我只是想告訴你
[00:10:28.800 --> 00:10:29.800]  所以這些掙扎
[00:10:29.800 --> 00:10:30.800]  都是我自己經歷的
[00:10:30.800 --> 00:10:31.800]  我坐在冷氣房
[00:10:31.800 --> 00:10:33.120]  拿了兩個薄扇
[00:10:33.120 --> 00:10:34.040]  想出來的
[00:10:34.040 --> 00:10:35.360]  我不是說坐在冷氣房
[00:10:35.360 --> 00:10:36.640]  拿了兩個博士之後
[00:10:36.640 --> 00:10:37.800]  想出來的問題
[00:10:37.800 --> 00:10:38.880]  我反而覺得人生
[00:10:38.880 --> 00:10:39.880]  這些的經歷
[00:10:39.880 --> 00:10:41.920]  比我讀很多書所學到的東西
[00:10:41.920 --> 00:10:42.920]  更多
[00:10:42.920 --> 00:10:44.160]  我覺得在人生當中
[00:10:44.160 --> 00:10:44.720]  所經歷的
[00:10:44.720 --> 00:10:45.600]  比你讀的書
[00:10:45.600 --> 00:10:47.080]  學到的東西會更多
[00:10:47.080 --> 00:10:49.080]  希望我們一起去掙扎這個問題
[00:10:49.080 --> 00:10:52.280]  上帝與人間的苦難 好嗎
[00:10:52.280 --> 00:10:53.480]  希望我們一起來掙扎
[00:10:53.480 --> 00:10:54.280]  同一個問題
[00:10:54.280 --> 00:10:56.160]  就是上帝與人間的苦難
[00:10:56.160 --> 00:10:56.960]  我們就試一下
[00:10:56.960 --> 00:10:58.560]  走一走這個旅程 好嗎
[00:10:58.560 --> 00:11:00.280]  來 我們一起來走這條路
[00:11:00.280 --> 00:11:02.680]  我知道這個科題不容易回答
[00:11:02.680 --> 00:11:03.800]  我覺得這個課題
[00:11:03.800 --> 00:11:05.080]  我相信這個課題不容易回答
[00:11:05.080 --> 00:11:06.400]  但我們試一下一起去
[00:11:06.400 --> 00:11:08.520]  很誠實地面對它 好嗎
[00:11:08.520 --> 00:11:09.880]  但我們能不能夠相信
[00:11:09.880 --> 00:11:11.000]  我們一起來很成熟地
[00:11:11.000 --> 00:11:12.000]  去面對這個問題
[00:11:12.000 --> 00:11:14.280]  我希望今天我的時間
[00:11:14.280 --> 00:11:15.760]  掌握得更好
[00:11:15.760 --> 00:11:18.400]  有些機會你們可以發問
[00:11:18.400 --> 00:11:19.840]  或者希望你寫一張紙來
[00:11:19.840 --> 00:11:22.000]  我試一下去回答 好嗎
[00:11:22.000 --> 00:11:24.440]  我等一下能夠把時間掌握得更好
[00:11:24.440 --> 00:11:25.960]  你們可以寫些條紙來
[00:11:25.960 --> 00:11:27.120]  問題 提問
[00:11:27.120 --> 00:11:28.440]  然後我可以回答你們
[00:11:28.440 --> 00:11:29.680]  好
[00:11:29.680 --> 00:11:32.160]  我今天最主要就想問一個問題
[00:11:32.160 --> 00:11:34.520]  今天我最主要想問一個問題
[00:11:34.520 --> 00:11:36.240]  其實人生有苦難
[00:11:36.240 --> 00:11:38.480]  就是必然的事實
[00:11:38.480 --> 00:11:38.960]  是不是
[00:11:38.960 --> 00:11:40.360]  其實人生有苦
[00:11:40.360 --> 00:11:42.440]  那是必然的事實 對嗎
[00:11:42.440 --> 00:11:44.040]  佛家告訴我們
[00:11:44.040 --> 00:11:45.800]  生老病死
[00:11:45.800 --> 00:11:47.720]  每一個人都要經驗過
[00:11:47.720 --> 00:11:48.920]  那麼佛家告訴我們
[00:11:48.920 --> 00:11:50.560]  聽說生老病死
[00:11:50.560 --> 00:11:52.480]  是每個人都必要經歷的
[00:11:52.480 --> 00:11:53.840]  既今天沒有
[00:11:53.840 --> 00:11:55.240]  明天一定都會有
[00:11:55.240 --> 00:11:56.560]  下一年一樣會有
[00:11:56.560 --> 00:11:57.360]  你今天沒有
[00:11:57.360 --> 00:11:58.600]  可能明天會有
[00:11:58.600 --> 00:11:59.480]  那你現在沒有
[00:11:59.480 --> 00:12:00.920]  你可能明年都會有
[00:12:00.920 --> 00:12:01.960]  誰不會老
[00:12:01.960 --> 00:12:03.200]  誰不會病
[00:12:03.200 --> 00:12:03.920]  誰不會老
[00:12:03.920 --> 00:12:05.120]  誰不會病呢
[00:12:05.120 --> 00:12:06.920]  人生怎會沒有衝突
[00:12:06.920 --> 00:12:08.600]  人生怎麼會沒有衝突呢
