
[00:00:00.000 --> 00:00:08.000]  今天我們思想一段經文,很多問題的
[00:02:21.000 --> 00:02:27.000]  經過黃泰悉心教導澤林之後
[00:02:27.000 --> 00:02:32.000]  終於很長的時間他寫了一句"Louis is a good boy"
[00:02:32.000 --> 00:02:35.000]  然後"Daddy I love you"
[00:02:35.000 --> 00:02:38.000]  通常"Daddy"又不是"Mommy"
[00:02:38.000 --> 00:02:45.000]  一年之後黃泰就發現他對數學特別有天分
[00:02:45.000 --> 00:02:50.000]  開始他用了十個月的時間教他記和寫
[00:02:50.000 --> 00:02:54.000]  十個月才會寫一到五
[00:02:54.000 --> 00:02:59.000]  然後六到十他只用了三個月
[00:02:59.000 --> 00:03:03.000]  一個月他就會寫十一到二十
[00:03:03.000 --> 00:03:11.000]  十個月之後黃泰就發現他開始會加減乘除
[00:03:11.000 --> 00:03:16.000]  並且在沒有人教導之下他會開方
[00:03:16.000 --> 00:03:18.000]  你知道什麼是開方Factorization
[00:03:18.000 --> 00:03:21.000]  又會少數而且費而准
[00:03:21.000 --> 00:03:23.000]  我給你算一算
[00:03:23.000 --> 00:03:28.000]  x^2-3x+a=0
[00:03:28.000 --> 00:03:34.000]  a是多少
[00:03:34.000 --> 00:03:36.000]  沒有人能計算出來
[00:03:36.000 --> 00:03:40.000]  澤林只用了三秒鐘的時間就計算出18
[00:03:40.000 --> 00:03:41.000]  厲害吧
[00:03:41.000 --> 00:03:43.000]  另外一條更深
[00:03:43.000 --> 00:03:49.000]  3x+4/5^2-12x/5=41/5
[00:03:49.000 --> 00:03:52.000]  x是多少
[00:03:52.000 --> 00:03:56.000]  我問題你都沒聽清楚
[00:03:56.000 --> 00:03:58.000]  他已經答了三秒鐘答了
[00:03:58.000 --> 00:04:00.000]  是3.7
[00:04:00.000 --> 00:04:02.000]  黃泰真的不敢相信
[00:04:02.000 --> 00:04:04.000]  哇
[00:04:04.000 --> 00:04:06.000]  有沒有搞錯啊
[00:04:06.000 --> 00:04:07.000]  這麼厲害
[00:04:07.000 --> 00:04:10.000]  就將他計算的過程錄影了
[00:04:10.000 --> 00:04:13.000]  就寄了給他在香港的一個朋友
[00:04:13.000 --> 00:04:15.000]  這個朋友是做醫生
[00:04:15.000 --> 00:04:17.000]  也是我認識的一個朋友
[00:04:17.000 --> 00:04:19.000]  他不是信徒
[00:04:19.000 --> 00:04:21.000]  這個朋友看了之後就對黃泰說
[00:04:21.000 --> 00:04:25.000]  澤林不是一個有數學天才的人
[00:04:25.000 --> 00:04:28.000]  這個簡直是一個神跡
[00:04:28.000 --> 00:04:30.000]  我試一下
[00:04:30.000 --> 00:04:31.000]  隔岸試一下
[00:04:31.000 --> 00:04:33.000]  給他一條數去計算
[00:04:33.000 --> 00:04:34.000]  看他能不能夠計算
[00:04:34.000 --> 00:04:37.000]  於是這位醫生的朋友就給他一條數去計算
[00:04:37.000 --> 00:04:41.000]  1+2+3+4+5+6+7+8+16+16=1000
[00:04:41.000 --> 00:04:43.000]  叫澤林去計算
[00:04:43.000 --> 00:04:48.000]  他不用三秒鐘就寫出答案500500
[00:04:48.000 --> 00:04:51.000]  真的把我朋友嚇了一跳
[00:04:51.000 --> 00:04:54.000]  於是黃泰的媽媽就問澤林
[00:04:54.000 --> 00:04:56.000]  你怎麼計算的
[00:04:56.000 --> 00:04:58.000]  他居然寫著
[00:04:58.000 --> 00:05:01.000]  G O D
[00:05:01.000 --> 00:05:05.000]  是上帝教我計算的
[00:05:05.000 --> 00:05:09.000]  漸漸他的媽媽發覺他不僅有數學天才
[00:05:09.000 --> 00:05:12.000]  而且他也有知識廣播
[00:05:12.000 --> 00:05:13.000]  他問
[00:05:13.000 --> 00:05:14.000]  沒有人跟他說過
[00:05:14.000 --> 00:05:15.000]  他問
[00:05:15.000 --> 00:05:17.000]  澤林你可不可以告訴他
[00:05:17.000 --> 00:05:20.000]  美國人第一次登陸月球是哪一年
[00:05:20.000 --> 00:05:23.000]  有誰知道
[00:05:23.000 --> 00:05:25.000]  1969
[00:05:25.000 --> 00:05:30.000]  第二次世界大戰是何年
[00:05:30.000 --> 00:05:32.000]  你是不是讀歷史的
[00:05:32.000 --> 00:05:34.000]  1939
[00:05:34.000 --> 00:05:39.000]  東西德是哪一年合併的
[00:05:39.000 --> 00:05:41.000]  又不知道啊
[00:05:41.000 --> 00:05:43.000]  1990
[00:05:43.000 --> 00:05:46.000]  香港是哪一年歸中國的
[00:05:46.000 --> 00:05:49.000]  這個你懂的
[00:05:49.000 --> 00:05:55.000]  最大的行星是哪一顆星
[00:05:55.000 --> 00:05:57.000]  木星
[00:05:57.000 --> 00:06:00.000]  黃泰就把他的見證全部寫了
[00:06:00.000 --> 00:06:01.000]  寫了一本書
[00:06:01.000 --> 00:06:02.000]  非凡的見證
[00:06:02.000 --> 00:06:08.000]  而且到處到處帶著澤林去做見證
[00:06:08.000 --> 00:06:12.000]  很多人因為這樣而信了耶穌
[00:06:12.000 --> 00:06:13.000]  我聽了這個見證的時候
[00:06:13.000 --> 00:06:16.000]  我有兩種不同的反應
[00:06:16.000 --> 00:06:18.000]  第一個反應就是
[00:06:18.000 --> 00:06:19.000]  哇
[00:06:19.000 --> 00:06:22.000]  厲害啊
[00:06:22.000 --> 00:06:24.000]  上帝真是厲害啊
[00:06:24.000 --> 00:06:27.000]  他真是一個聽土告的神啊
[00:06:27.000 --> 00:06:28.000]  不像我們剛才唱的那些
[00:06:28.000 --> 00:06:29.000]  什麼我信什麼什麼
[00:06:29.000 --> 00:06:31.000]  現在真是厲害啊
[00:06:31.000 --> 00:06:32.000]  一個聽土告的神
[00:06:32.000 --> 00:06:35.000]  不可思議的神跡
[00:06:35.000 --> 00:06:37.000]  這是第一個反應
[00:06:37.000 --> 00:06:39.000]  接著有第二個反應
[00:06:39.000 --> 00:06:41.000]  疑惑
[00:06:41.000 --> 00:06:45.000]  這個神跡帶給我更多更大的問題存在
[00:06:45.000 --> 00:06:48.000]  對基督教有更多更大的問題存在
[00:06:48.000 --> 00:06:51.000]  我不是懷疑黃泰所寫的東西是假的
[00:06:51.000 --> 00:06:53.000]  我相信都是真的
[00:06:53.000 --> 00:06:55.000]  但我會問
[00:06:55.000 --> 00:06:59.000]  在千千萬萬的患了自閉症的小朋友里
[00:06:59.000 --> 00:07:02.000]  有多少個像澤林一樣
[00:07:02.000 --> 00:07:05.000]  是經歷過上帝這樣的恩典
[00:07:05.000 --> 00:07:07.000]  是經歷過上帝答應的祈禱
[00:07:07.000 --> 00:07:11.000]  多少個小朋友是患了自閉症的
[00:07:11.000 --> 00:07:13.000]  是今天仍然有自閉症
[00:07:13.000 --> 00:07:16.000]  而是過著很痛苦的生活
[00:07:16.000 --> 00:07:19.000]  與其說我們的上帝是聽土告的神
[00:07:19.000 --> 00:07:21.000]  不如我們說上帝是不聽土告的神
[00:07:21.000 --> 00:07:23.000]  是不是
[00:07:23.000 --> 00:07:25.000]  為什麼上帝只聽這幾個人的祈禱
[00:07:25.000 --> 00:07:27.000]  是少數人的祈禱
[00:07:27.000 --> 00:07:28.000]  有很多人祈禱
[00:07:28.000 --> 00:07:33.000]  上帝似乎是完全沒有聽到
[00:07:33.000 --> 00:07:36.000]  實際上告訴我們
[00:07:36.000 --> 00:07:38.000]  很多時候
[00:07:38.000 --> 00:07:41.000]  基督教的神似乎不是很靚
[00:07:41.000 --> 00:07:45.000]  祂不是你求什麼祂就給你什麼
[00:07:45.000 --> 00:07:47.000]  我有個朋友
[00:07:47.000 --> 00:07:49.000]  我去爸爸媽媽信主
[00:07:49.000 --> 00:07:51.000]  是很狠切的祈禱
[00:07:51.000 --> 00:07:53.000]  又帶他們去禮拜堂
[00:07:53.000 --> 00:07:55.000]  又和他們講福音
[00:07:55.000 --> 00:07:57.000]  很喜歡信耶穌
[00:07:57.000 --> 00:07:59.000]  信耶穌上帝一定喜歡的
[00:07:59.000 --> 00:08:00.000]  是不是
[00:08:00.000 --> 00:08:01.000]  祂不是求錢
[00:08:01.000 --> 00:08:02.000]  祂不是求名
[00:08:02.000 --> 00:08:04.000]  祂是求祂父母信主
[00:08:04.000 --> 00:08:06.000]  忽然之間有一天
[00:08:06.000 --> 00:08:08.000]  他收到電話
[00:08:08.000 --> 00:08:12.000]  爸爸媽媽在一次交通意外裡面死了
[00:08:12.000 --> 00:08:14.000]  他會問
[00:08:14.000 --> 00:08:17.000]  上帝為什麼不聽我的祈禱
[00:08:17.000 --> 00:08:20.000]  我不是狠切的為我父母祈禱
[00:08:20.000 --> 00:08:23.000]  這是不是上帝的指引
[00:08:23.000 --> 00:08:25.000]  是要人信耶穌嗎
[00:08:25.000 --> 00:08:31.000]  為什麼上帝好像是掩耳不聽
[00:08:31.000 --> 00:08:34.000]  你有沒有問過這些問題
[00:08:34.000 --> 00:08:35.000]  還有
[00:08:35.000 --> 00:08:37.000]  在1989年的時候
[00:08:37.000 --> 00:08:39.000]  天安門六四事件
[00:08:39.000 --> 00:08:42.000]  很多教會通宵大大祈禱
[00:08:42.000 --> 00:08:44.000]  三藩市報道會從未試過
[00:08:44.000 --> 00:08:46.000]  我見到這麼多人去參加祈禱會
[00:08:46.000 --> 00:08:48.000]  就是六四的晚
[00:08:48.000 --> 00:08:50.000]  拼命在那裡祈禱
[00:08:50.000 --> 00:08:51.000]  結果怎麼樣
[00:08:51.000 --> 00:08:54.000]  當車子進入天安門
[00:08:54.000 --> 00:08:57.000]  無數的青年人被
[00:08:57.000 --> 00:09:00.000]  學生被打死的時候
[00:09:00.000 --> 00:09:04.000]  很多基督徒失望
[00:09:04.000 --> 00:09:08.000]  上帝為什麼不聽我們的祈禱
[00:09:08.000 --> 00:09:10.000]  於是有很多人就說
[00:09:10.000 --> 00:09:12.000]  因為你不夠信心
[00:09:12.000 --> 00:09:13.000]  你不受信心
[00:09:13.000 --> 00:09:15.000]  上帝就不聽你
[00:09:15.000 --> 00:09:16.000]  我覺得
[00:09:16.000 --> 00:09:18.000]  如果我們是這麼說
[00:09:18.000 --> 00:09:20.000]  是更殘忍
[00:09:20.000 --> 00:09:22.000]  為什麼你父母
[00:09:22.000 --> 00:09:23.000]  未曾信耶穌就離開
[00:09:23.000 --> 00:09:25.000]  你不夠信心
[00:09:25.000 --> 00:09:26.000]  你想想
[00:09:26.000 --> 00:09:28.000]  這個內疚
[00:09:28.000 --> 00:09:30.000]  這個指責
[00:09:30.000 --> 00:09:32.000]  就好像約伯三個朋友
[00:09:32.000 --> 00:09:34.000]  指責約伯一樣
[00:09:34.000 --> 00:09:36.000]  是多麼殘忍
[00:09:36.000 --> 00:09:37.000]  多麼沒有道理
[00:09:37.000 --> 00:09:39.000]  多麼不合乎神學
[00:09:39.000 --> 00:09:40.000]  你看看保羅
[00:09:40.000 --> 00:09:42.000]  保羅他自己
[00:09:42.000 --> 00:09:44.000]  保羅說
[00:09:44.000 --> 00:09:46.000]  有一根刺在我身上
[00:09:46.000 --> 00:09:49.000]  我三次求神叫我離開
[00:09:49.000 --> 00:09:51.000]  但上帝沒有答應
[00:09:51.000 --> 00:09:53.000]  只是說我的恩典夠你用
[00:09:53.000 --> 00:09:55.000]  那你是不是說保羅不夠信心
[00:09:55.000 --> 00:09:58.000]  為什麼上帝不聽保羅的禱告
[00:09:58.000 --> 00:10:01.000]  因為我想我們基本的問題
[00:10:01.000 --> 00:10:05.000]  就是我們對禱告完全不認識
[00:10:05.000 --> 00:10:08.000]  如果我們以為禱告只是索取
[00:10:08.000 --> 00:10:10.000]  那和其他黃大仙
[00:10:10.000 --> 00:10:12.000]  其他有什麼分別
[00:10:12.000 --> 00:10:13.000]  沒有分別
[00:10:13.000 --> 00:10:15.000]  究竟基督教
[00:10:15.000 --> 00:10:17.000]  什麼叫祈禱
[00:10:17.000 --> 00:10:19.000]  祈禱這個課題
[00:10:19.000 --> 00:10:21.000]  無論在基督徒實際的生活
[00:10:21.000 --> 00:10:23.000]  和在神學裡面
[00:10:23.000 --> 00:10:26.000]  都是一些很難明白的一個課題
[00:10:26.000 --> 00:10:28.000]  我們研讀這段聖經的時候
[00:10:28.000 --> 00:10:30.000]  我們就要找出
[00:10:30.000 --> 00:10:33.000]  究竟聖經裡面所說的祈禱是什麼意思
[00:10:33.000 --> 00:10:36.000]  如果我們不明白祈禱是什麼意思的時候
[00:10:36.000 --> 00:10:39.000]  有很多問題我們答不出
[00:10:39.000 --> 00:10:42.000]  首先我們來看看這段聖經
[00:10:42.000 --> 00:10:46.000]  究竟這段聖經的主題是想說什麼
[00:10:46.000 --> 00:10:48.000]  首先我們讀這段聖經的主題是什麼
[00:10:48.000 --> 00:10:50.000]  大多數的信徒和學者都說
[00:10:50.000 --> 00:10:52.000]  這段聖經叫我們祈禱的時候
[00:10:52.000 --> 00:10:54.000]  要死前濫打
[00:10:54.000 --> 00:10:56.000]  絕不放過
[00:10:56.000 --> 00:10:58.000]  好像這個寡婦那樣死灰
[00:10:58.000 --> 00:11:00.000]  死裂
[00:11:00.000 --> 00:11:02.000]  好像我孫子
[00:11:02.000 --> 00:11:04.000]  想吃某些東西的時候
[00:11:04.000 --> 00:11:05.000]  阿爺就死裂
[00:11:05.000 --> 00:11:07.000]  隔兩分鐘又死裂
[00:11:07.000 --> 00:11:11.000]  只不過我又是心軟的時候給他
[00:11:11.000 --> 00:11:13.000]  是不是
[00:11:13.000 --> 00:11:15.000]  有很多人就告訴你
[00:11:15.000 --> 00:11:17.000]  我們祈禱的時候就要這樣祈禱
[00:11:17.000 --> 00:11:19.000]  神仙就應允我們
[00:11:19.000 --> 00:11:20.000]  你要死裂
[00:11:20.000 --> 00:11:22.000]  你要死前濫打
[00:11:22.000 --> 00:11:25.000]  但這種說法是有很多很多問題存在的
[00:11:25.000 --> 00:11:27.000]  第一
[00:11:27.000 --> 00:11:31.000]  神為什麼要他的兒女要死前濫打才答應他呢
[00:11:31.000 --> 00:11:33.000]  一個爸爸會不會要他的兒女
[00:11:33.000 --> 00:11:35.000]  除非你死前濫打
[00:11:35.000 --> 00:11:37.000]  你死裂不是我不給你
[00:11:37.000 --> 00:11:38.000]  是不給你
[00:11:38.000 --> 00:11:40.000]  氣死
[00:11:40.000 --> 00:11:42.000]  沒有這樣的父母的
[00:11:42.000 --> 00:11:44.000]  你想想是不是
[00:11:44.000 --> 00:11:46.000]  沒有這樣的父母
[00:11:46.000 --> 00:11:49.000]  是要等到你死前濫打
[00:11:49.000 --> 00:11:52.000]  哭泣的時候才給你
[00:11:52.000 --> 00:11:55.000]  為什麼我們上帝要我們死前濫打
[00:11:55.000 --> 00:11:57.000]  死裂的時候才答應我們呢
[00:11:57.000 --> 00:11:58.000]  第二
[00:11:58.000 --> 00:12:00.000]  和事實不符
[00:12:00.000 --> 00:12:02.000]  很多時候我們死裂都得不到
[00:12:02.000 --> 00:12:04.000]  也都一樣不蒙英文
[00:12:04.000 --> 00:12:05.000]  第三
[00:12:05.000 --> 00:12:07.000]  當耶穌說完這個比喻的時候
[00:12:07.000 --> 00:12:09.000]  他就做了一個總結
[00:12:09.000 --> 00:12:12.000]  我們期望耶穌說完這個比喻的總結就是
[00:12:12.000 --> 00:12:15.000]  所以你們祈禱的時候就要死前濫打了
[00:12:15.000 --> 00:12:17.000]  所以你們祈禱的時候就像寡婦一樣
[00:12:17.000 --> 00:12:18.000]  死裂了
[00:12:18.000 --> 00:12:19.000]  神就必答應了
[00:12:19.000 --> 00:12:22.000]  所以耶穌不是做這樣的結論
[00:12:22.000 --> 00:12:23.000]  相反他說了什麼呢
[00:12:23.000 --> 00:12:25.000]  他說了一個無釐頭的話
[00:12:25.000 --> 00:12:27.000]  完全摸不出頭腦的
[00:12:27.000 --> 00:12:29.000]  他說我告訴你們
[00:12:29.000 --> 00:12:31.000]  要快快的給他們申冤
[00:12:31.000 --> 00:12:33.000]  然而人子來的時候
[00:12:33.000 --> 00:12:37.000]  遇得見世上有信德嗎
[00:12:37.000 --> 00:12:39.000]  他說什麼啊
[00:12:39.000 --> 00:12:45.000]  他和剛才那段的比喻完全沒有關係
[00:12:45.000 --> 00:12:51.000]  所以我們再仔細讀這段聖經的時候
[00:12:51.000 --> 00:12:54.000]  我們發覺不是我們的想法
[00:12:54.000 --> 00:12:56.000]  耶穌叫我們去死前濫打
[00:12:56.000 --> 00:12:58.000]  唯有死前濫打的時候
[00:12:58.000 --> 00:12:59.000]  上帝才答應你
[00:12:59.000 --> 00:13:01.000]  是錯的
[00:13:01.000 --> 00:13:03.000]  那究竟這段聖經說給我們什麼呢
[00:13:03.000 --> 00:13:05.000]  首先我們看看上文下理
[00:13:05.000 --> 00:13:08.000]  看看這段聖經究竟耶穌的主題是什麼
[00:13:08.000 --> 00:13:10.000]  上文下理是什麼
[00:13:10.000 --> 00:13:13.000]  基本上耶穌在這段聖經不是說祈禱的
[00:13:13.000 --> 00:13:15.000]  我可以這麼說
[00:13:15.000 --> 00:13:17.000]  而是說什麼呢
[00:13:17.000 --> 00:13:19.000]  是說理賽亞的降臨
[00:13:19.000 --> 00:13:22.000]  你記不記得上次我和大家說
[00:13:22.000 --> 00:13:24.000]  就是說前一段聖經
[00:13:24.000 --> 00:13:26.000]  就是路加福音第17章
[00:13:26.000 --> 00:13:30.000]  他說耶穌主降臨是兩次來的
[00:13:30.000 --> 00:13:33.000]  第一次是為了釘十字架來的
[00:13:33.000 --> 00:13:35.000]  是為了救恩而來的
[00:13:35.000 --> 00:13:39.000]  然後主耶穌再來的時候是為了審判而來的
[00:13:39.000 --> 00:13:42.000]  所以主再來是already but not yet
[00:13:42.000 --> 00:13:44.000]  他已經來到拯救我們了
[00:13:44.000 --> 00:13:49.000]  然後他還沒來他還要審判我們
[00:13:49.000 --> 00:13:52.000]  你看一看17章20-37
[00:13:52.000 --> 00:13:54.000]  就是我剛才和你說的
[00:13:54.000 --> 00:13:57.000]  重點是主再來
[00:13:57.000 --> 00:14:00.000]  主再來之前我們應該如何預備
[00:14:00.000 --> 00:14:03.000]  在主耶穌還沒來之前我們如何預備
[00:14:03.000 --> 00:14:05.000]  我們再看第19章
[00:14:05.000 --> 00:14:07.000]  耶穌說十定能的比喻
[00:14:07.000 --> 00:14:09.000]  20章說緣護的比喻
[00:14:09.000 --> 00:14:13.000]  16章說不義之觀的比喻
[00:14:13.000 --> 00:14:16.000]  或者是21章說到末世的預兆
[00:14:16.000 --> 00:14:20.000]  全部路加福音這幾章聖經
[00:14:20.000 --> 00:14:23.000]  都是說同一個主題
[00:14:23.000 --> 00:14:25.000]  就是說主耶穌再來之前
[00:14:25.000 --> 00:14:28.000]  你和我如何預備
[00:14:28.000 --> 00:14:32.000]  所以這段聖經不只是單講禱告
[00:14:32.000 --> 00:14:35.000]  而是叫我們學一個很重要的功課
[00:14:35.000 --> 00:14:38.000]  如果我們從整個上文下理來看
[00:14:38.000 --> 00:14:40.000]  從概念來看
[00:14:40.000 --> 00:14:43.000]  祂不是說祈禱時要死前濫打
[00:14:43.000 --> 00:14:46.000]  如果不死前濫打
[00:14:46.000 --> 00:14:47.000]  上帝不會答應你
[00:14:47.000 --> 00:14:49.000]  這不是的 錯的
[00:14:49.000 --> 00:14:52.000]  上帝告訴我們一樣
[00:14:52.000 --> 00:14:53.000]  我經常說這句話
[00:14:53.000 --> 00:14:56.000]  我們讀聖經時一定要問一個問題
[00:14:56.000 --> 00:14:59.000]  不是問這段聖經給我們什麼道德教訓
[00:14:59.000 --> 00:15:03.000]  這是這段聖經的道德教訓
[00:15:03.000 --> 00:15:05.000]  如果我們問道德教訓就死前濫打
[00:15:05.000 --> 00:15:07.000]  你死前濫打的時候上帝會答應
[00:15:07.000 --> 00:15:08.000]  不是的
[00:15:08.000 --> 00:15:11.000]  我們讀聖經時會問這段聖經和救贖有什麼關係
[00:15:11.000 --> 00:15:14.000]  What is the redemptive significance
[00:15:14.000 --> 00:15:19.000]  究竟這段聖經和耶穌基督的救贖計劃有什麼關係
[00:15:19.000 --> 00:15:21.000]  沒錯耶穌是講禱告的
[00:15:21.000 --> 00:15:23.000]  但那不是主題
[00:15:23.000 --> 00:15:29.000]  耶穌是叫我們從一個末世觀的眼鏡來看主再來這件事
[00:15:29.000 --> 00:15:32.000]  我們要帶著一個眼鏡來看祈禱這件事
[00:15:32.000 --> 00:15:38.000]  這個眼鏡就是主再來末世觀的眼鏡
[00:15:38.000 --> 00:15:43.000]  如果我們帶著末世觀的眼鏡來看祈禱的時候
[00:15:43.000 --> 00:15:46.000]  我們才會明白什麼叫祈禱
[00:15:46.000 --> 00:15:49.000]  不是說我們有什麼就問他拿
[00:15:49.000 --> 00:15:50.000]  好像黃大仙求那些
[00:15:50.000 --> 00:15:53.000]  那些不是聖經裡面所講的祈禱
[00:15:53.000 --> 00:15:57.000]  聖經裡面所講的祈禱是叫你換了一副眼鏡來看祈禱
[00:15:57.000 --> 00:15:59.000]  這副眼鏡我叫末世觀
[00:15:59.000 --> 00:16:01.000]  我們再來看看這段聖經
[00:16:01.000 --> 00:16:05.000]  我發覺聖經是充滿了末世的詞句
[00:16:05.000 --> 00:16:07.000]  你看整段聖經裡面
[00:16:07.000 --> 00:16:09.000]  耶穌是講很多末世的詞句
[00:16:09.000 --> 00:16:10.000]  新冤
[00:16:10.000 --> 00:16:12.000]  希利文的adikkel
[00:16:12.000 --> 00:16:15.000]  adikkel的意思是新疆證義
[00:16:15.000 --> 00:16:16.000]  明冤
[00:16:16.000 --> 00:16:19.000]  很多時候是講到上帝再來的時候
[00:16:19.000 --> 00:16:21.000]  末世審判這個世界的時候
[00:16:21.000 --> 00:16:23.000]  就為你和我申冤
[00:16:23.000 --> 00:16:26.000]  好像保羅說新冤在我,我必報應
[00:16:26.000 --> 00:16:29.000]  是主再來的時候
[00:16:29.000 --> 00:16:31.000]  這裡提到另外一句
[00:16:31.000 --> 00:16:32.000]  上帝的選民
[00:16:32.000 --> 00:16:34.000]  這是舊約的用語
[00:16:34.000 --> 00:16:36.000]  遲些我會詳細講一講
[00:16:36.000 --> 00:16:37.000]  上帝的選民
[00:16:37.000 --> 00:16:39.000]  特別是主再來的時候
[00:16:39.000 --> 00:16:42.000]  神要拯救這些上帝的選民
[00:16:42.000 --> 00:16:45.000]  為這些上帝的選民申冤
[00:16:45.000 --> 00:16:46.000]  第三
[00:16:46.000 --> 00:16:47.000]  呼籲這個字
[00:16:47.000 --> 00:16:50.000]  希利文這個字的boal
[00:16:50.000 --> 00:16:52.000]  boal這個字是救命的意思
[00:16:52.000 --> 00:16:56.000]  是上帝的子民向上帝說救命啊救命啊拯救
[00:16:56.000 --> 00:16:58.000]  這個是末世的語調
[00:16:58.000 --> 00:17:00.000]  第八節就更加清楚了
[00:17:00.000 --> 00:17:03.000]  耶穌說到人子來的時候
[00:17:03.000 --> 00:17:04.000]  所以我們可以結論
[00:17:04.000 --> 00:17:06.000]  無論是上文下理
[00:17:06.000 --> 00:17:07.000]  或者在這段聖經
[00:17:07.000 --> 00:17:09.000]  主題是講到末世
[00:17:09.000 --> 00:17:11.000]  是講到主再來
[00:17:11.000 --> 00:17:13.000]  而不是講祈禱
[00:17:13.000 --> 00:17:15.000]  祈禱是副題
[00:17:15.000 --> 00:17:19.000]  耶穌是叫我們戴著一個末世的眼光
[00:17:19.000 --> 00:17:20.000]  末世的角度
[00:17:20.000 --> 00:17:22.000]  末世的眼鏡
[00:17:22.000 --> 00:17:26.000]  去看一看究竟祈禱是什麼意思
[00:17:26.000 --> 00:17:29.000]  末世的眼鏡是什麼意思
[00:17:29.000 --> 00:17:31.000]  末世是耶穌要來做兩件事
[00:17:31.000 --> 00:17:32.000]  第一是拯救
[00:17:32.000 --> 00:17:35.000]  第二是審判
[00:17:35.000 --> 00:17:39.000]  或者我們覺得這個太臭髒
[00:17:39.000 --> 00:17:43.000]  什麼叫戴著末世眼鏡來看
[00:17:43.000 --> 00:17:44.000]  實際的就是什麼
[00:17:44.000 --> 00:17:46.000]  實際的就是
[00:17:46.000 --> 00:17:48.000]  我失去了錢包
[00:17:48.000 --> 00:17:50.000]  上帝請你幫我找回錢包
[00:17:50.000 --> 00:17:51.000]  這些是實際的
[00:17:51.000 --> 00:17:52.000]  我要找工作
[00:17:52.000 --> 00:17:53.000]  上帝你給我工作
[00:17:53.000 --> 00:17:54.000]  這些是實際的
[00:17:54.000 --> 00:17:55.000]  我沒有女朋友
[00:17:55.000 --> 00:17:56.000]  上帝求你給我女朋友
[00:17:56.000 --> 00:17:57.000]  這些是實際的
[00:17:57.000 --> 00:17:58.000]  我媳婦還沒有孩子
[00:17:58.000 --> 00:18:00.000]  請你給我一個孩子
[00:18:00.000 --> 00:18:01.000]  這些是實際的
[00:18:01.000 --> 00:18:04.000]  你說從末世的角度去看祈禱
[00:18:04.000 --> 00:18:07.000]  這些是不是很臭髒
[00:18:07.000 --> 00:18:09.000]  是不是很臭髒
[00:18:09.000 --> 00:18:12.000]  如果大家還記得
[00:18:12.000 --> 00:18:15.000]  我以前講過一個故事
[00:18:15.000 --> 00:18:18.000]  一個很出名的中國內地會的傳教士叫
[00:18:18.000 --> 00:18:20.000]  Isabel Kuhn
[00:18:20.000 --> 00:18:21.000]  一個加拿大人
