
[00:00:00.000 --> 00:00:04.880]  大胃傳第六講
[00:02:43.920 --> 00:02:47.120]  成為世上萬國的王
[00:02:47.120 --> 00:02:50.160]  所以這件事對我們也很重要
[00:02:50.160 --> 00:02:53.520]  耶穌基督就是大胃的子孫
[00:02:53.520 --> 00:02:55.520]  就是神的兒子
[00:02:55.520 --> 00:02:59.280]  今天我這篇道和上次的道
[00:02:59.280 --> 00:03:02.000]  唯一相似的地方是什麼?
[00:03:02.000 --> 00:03:05.920]  上次我是用三個地方來分段
[00:03:05.920 --> 00:03:09.760]  今天我是用四個不同的地方來分段
[00:03:09.760 --> 00:03:12.640]  就是大胃被掃羅追殺
[00:03:12.640 --> 00:03:15.520]  由一個地方去到另一個地方
[00:03:15.520 --> 00:03:17.520]  然後去到第四個地方
[00:03:17.520 --> 00:03:20.480]  神給他一個機會來平反
[00:03:20.480 --> 00:03:23.840]  給他一個機會來表白他自己
[00:03:23.840 --> 00:03:25.840]  第一個地方是什麼?
[00:03:25.840 --> 00:03:27.840]  是基伊拉
[00:03:27.840 --> 00:03:32.960]  基伊拉是以色列人邊境的一個城市
[00:03:32.960 --> 00:03:35.680]  是很接近斐理士人的地方
[00:03:35.680 --> 00:03:39.840]  距離斐理士人的加特城只有十二里
[00:03:39.840 --> 00:03:45.520]  這個地方也在哈列森林的西邊大概十里
[00:03:45.520 --> 00:03:50.160]  你說哈列森林好像似曾相識
[00:03:50.160 --> 00:03:52.160]  你真的記得了
[00:03:52.160 --> 00:03:54.640]  我上星期和大家說過
[00:03:54.640 --> 00:03:57.920]  記不記得在撒姆爾上的二十二章第五節
[00:03:57.920 --> 00:04:00.320]  加特仙之和大胃說
[00:04:00.320 --> 00:04:03.040]  你不要躲在山寨堡壘
[00:04:03.040 --> 00:04:07.520]  你要去哈列森林猶太人的地方
[00:04:07.520 --> 00:04:09.520]  你要回到猶太人的地方
[00:04:09.520 --> 00:04:13.520]  所以大胃就在哈列森林來扎營
[00:04:13.520 --> 00:04:17.040]  距離基伊拉大概十里
[00:04:17.040 --> 00:04:19.920]  基伊拉這個地方很危險
[00:04:19.920 --> 00:04:21.920]  因為太近斐理士人
[00:04:21.920 --> 00:04:25.040]  在說史詩記的時候我們也說過
[00:04:25.040 --> 00:04:27.520]  每逢有收穫的季節
[00:04:27.520 --> 00:04:30.000]  敵人就會來攻打以色列人
[00:04:30.000 --> 00:04:31.040]  為什麼?
[00:04:31.040 --> 00:04:33.040]  可以搶他們的糧食
[00:04:33.040 --> 00:04:36.320]  所以斐理士人蠢蠢欲動
[00:04:36.320 --> 00:04:39.200]  會來基伊拉攻打他們
[00:04:39.200 --> 00:04:42.720]  蘇羅若是關心他們的子民
[00:04:42.720 --> 00:04:46.400]  應該派士兵來保護基伊拉
[00:04:46.400 --> 00:04:48.400]  但他沒有這樣做
[00:04:48.400 --> 00:04:51.200]  他唯一希望得到的是什麼?
[00:04:51.200 --> 00:04:53.760]  殺死大胃是最重要
[00:04:53.760 --> 00:04:57.760]  反而敵對敵人他完全不關心
[00:04:57.760 --> 00:05:02.240]  這和大胃有很大分別
[00:05:02.240 --> 00:05:08.480]  大胃和蘇羅在這片土地有很多探子
[00:05:08.480 --> 00:05:10.000]  蘇羅有他的探子
[00:05:10.000 --> 00:05:11.200]  大胃也有
[00:05:11.200 --> 00:05:13.200]  大胃的探子回來回報
[00:05:13.200 --> 00:05:16.480]  斐理士人要來攻擊基伊拉
[00:05:16.480 --> 00:05:22.400]  於是大胃立刻停下來尋問神的旨意
[00:05:22.400 --> 00:05:24.400]  這次不是第一次
[00:05:24.400 --> 00:05:27.360]  在薩姆以上的23章
[00:05:27.360 --> 00:05:30.240]  是三次求問神的旨意
[00:05:30.240 --> 00:05:36.000]  遲些會在25-26章繼續尋求神的旨意
[00:05:36.000 --> 00:05:38.000]  這就是大胃
[00:05:38.000 --> 00:05:41.440]  沒有問題首先求問神的旨意
[00:05:41.440 --> 00:05:44.160]  這和我們的做法很不同
[00:05:44.160 --> 00:05:48.320]  很多時我們會尋求自己的利益
[00:05:48.320 --> 00:05:50.320]  有利益我就做
[00:05:50.320 --> 00:05:52.000]  沒有利益我就不做
[00:05:52.000 --> 00:05:54.720]  很少尋求神的旨意
[00:05:54.720 --> 00:05:59.040]  在這樣的情況下我們尋求利益
[00:05:59.040 --> 00:06:01.040]  我們會怎樣說呢
[00:06:01.040 --> 00:06:04.960]  喂 我們已經被蘇羅追殺了
[00:06:04.960 --> 00:06:08.000]  還要我去打基伊拉
[00:06:08.000 --> 00:06:09.520]  開玩笑嗎
[00:06:09.520 --> 00:06:11.520]  用什麼腹背受敵
[00:06:11.520 --> 00:06:12.800]  你不要搞我
[00:06:12.800 --> 00:06:14.800]  我們就會這樣做
[00:06:14.800 --> 00:06:17.280]  另外有些人會怎樣
[00:06:17.280 --> 00:06:20.480]  有些事情發生就很害怕
[00:06:20.480 --> 00:06:22.480]  驚惶失措
[00:06:22.480 --> 00:06:24.480]  然後定下了心理準備
[00:06:24.480 --> 00:06:26.480]  讓我來籌算一下
[00:06:26.480 --> 00:06:29.760]  計劃一下應該怎樣做
[00:06:29.760 --> 00:06:32.720]  然後才禱告
[00:06:32.720 --> 00:06:35.760]  神啊祝福我的計劃
[00:06:35.760 --> 00:06:38.560]  此末倒置
[00:06:38.560 --> 00:06:40.560]  你將禱告放在最後
[00:06:40.560 --> 00:06:42.960]  其實一有問題發生
[00:06:42.960 --> 00:06:45.840]  你就應該立刻來禱告
[00:06:45.840 --> 00:06:47.840]  而不是像我們很多人一樣
[00:06:47.840 --> 00:06:51.120]  大胃有很多藉口
[00:06:51.120 --> 00:06:54.000]  當他被蘇羅追殺
[00:06:54.000 --> 00:06:56.480]  他可以說我自身難保
[00:06:56.480 --> 00:06:58.480]  我泥菩薩過江
[00:06:58.480 --> 00:06:59.760]  但他沒有這樣做
[00:06:59.760 --> 00:07:02.320]  他首先尋求神的旨意
[00:07:02.320 --> 00:07:06.320]  禱告是大胃的生活習慣
[00:07:06.320 --> 00:07:09.920]  當蘇羅最後死了
[00:07:09.920 --> 00:07:14.160]  神幫助他成為猶大的王的時候
[00:07:14.160 --> 00:07:16.160]  他首先做什麼
[00:07:16.160 --> 00:07:18.160]  求神的旨意
[00:07:18.160 --> 00:07:21.600]  在殺墓以下的第二章第一節
[00:07:21.600 --> 00:07:24.240]  然後經過七年半
[00:07:24.240 --> 00:07:28.160]  神將他擺上全以色列人的王位
[00:07:28.160 --> 00:07:30.640]  他又首先做什麼
[00:07:30.640 --> 00:07:33.120]  又是求神的旨意
[00:07:33.120 --> 00:07:37.680]  在殺墓以下的五章十九和二十三節
[00:07:37.680 --> 00:07:39.680]  這就是原因
[00:07:39.680 --> 00:07:43.200]  為什麼大胃成為一個合神心意的人
[00:07:43.200 --> 00:07:44.400]  你想想
[00:07:44.400 --> 00:07:46.400]  如果你每做一件事
[00:07:46.400 --> 00:07:48.960]  你都首先求神的旨意
[00:07:48.960 --> 00:07:51.840]  你是否會成為一個合神心意的人
[00:07:51.840 --> 00:07:53.840]  這就是大胃的秘訣
[00:07:53.840 --> 00:07:57.440]  有人可能會覺得很奇怪
[00:07:57.440 --> 00:08:01.360]  如果大胃都是求神的旨意
[00:08:01.360 --> 00:08:04.320]  當亞比亞他這個祭司
[00:08:04.320 --> 00:08:06.320]  跟隨大胃之前
[00:08:06.320 --> 00:08:09.200]  大胃是怎樣尋求神的旨意呢
[00:08:09.200 --> 00:08:11.200]  可能有人會問
[00:08:11.200 --> 00:08:13.200]  亞比亞他有以弗德
[00:08:13.200 --> 00:08:17.040]  裡面有屋靈和土名可以尋求神的旨意
[00:08:17.040 --> 00:08:20.560]  但當亞比亞他還未跟隨大胃
[00:08:20.560 --> 00:08:22.560]  他怎樣做呢
[00:08:22.560 --> 00:08:27.600]  相信加德已經加入了大胃的隊伍
[00:08:27.600 --> 00:08:30.800]  所以我相信在亞比亞他之前
[00:08:30.800 --> 00:08:34.080]  大胃就是求問先知加德
[00:08:34.080 --> 00:08:36.720]  因為先知是神的發言人
[00:08:36.720 --> 00:08:40.880]  所以我們看到大胃在有重要的時刻
[00:08:40.880 --> 00:08:43.360]  很多時候都會求問神
[00:08:43.360 --> 00:08:46.160]  就好像撒慕爾上的23章
[00:08:46.160 --> 00:08:48.560]  25章和26章
[00:08:48.560 --> 00:08:50.560]  都是這樣告訴我們
[00:08:50.560 --> 00:08:56.400]  神就叫大胃去幫助基拉的人
[00:08:56.400 --> 00:08:58.960]  來敵對斐理士人
[00:08:58.960 --> 00:09:01.680]  大胃的手下很不滿意
[00:09:01.680 --> 00:09:05.360]  因為他們覺得平時去打斐理士人
[00:09:05.360 --> 00:09:07.360]  無話可說
[00:09:07.360 --> 00:09:10.000]  但現在被掃羅追殺
[00:09:10.000 --> 00:09:12.880]  還要去救基拉的人
[00:09:12.880 --> 00:09:15.440]  用什麼腹背受敵
[00:09:15.440 --> 00:09:16.960]  所以他們不肯
[00:09:16.960 --> 00:09:19.200]  大胃再一次尋求神
[00:09:19.200 --> 00:09:21.200]  第二次尋求神
[00:09:21.200 --> 00:09:23.200]  神跟他說一樣的話
[00:09:23.200 --> 00:09:27.280]  你不用怕 我會將斐理士人交在你的手裡
[00:09:27.280 --> 00:09:31.440]  我們看到即使大胃逃避掃羅
[00:09:31.440 --> 00:09:34.640]  他仍然為他的子民著想
[00:09:34.640 --> 00:09:38.160]  這個和掃羅有很大的分別
[00:09:38.160 --> 00:09:42.240]  其實如果他去打救基拉的話
[00:09:42.240 --> 00:09:44.240]  對他是有好處的
[00:09:44.240 --> 00:09:45.200]  為什麼
[00:09:45.200 --> 00:09:49.680]  因為基拉是有城牆包圍的
[00:09:49.680 --> 00:09:55.840]  這個比大胃在礦野飄流好得多
[00:09:55.840 --> 00:09:58.960]  如果他幫助基拉進入城
[00:09:58.960 --> 00:10:01.200]  現在有城牆可以保護他
[00:10:01.200 --> 00:10:03.520]  所以對他來說是一個好處
[00:10:03.520 --> 00:10:07.440]  很多時候我們做事會怎樣
[00:10:07.440 --> 00:10:11.280]  看到對我們有利益有好處的
[00:10:11.280 --> 00:10:12.560]  我們就會說
[00:10:12.560 --> 00:10:14.320]  哎呀 你看
[00:10:14.320 --> 00:10:16.800]  神打開道門給我了
[00:10:16.800 --> 00:10:19.440]  立刻就反應
[00:10:19.440 --> 00:10:21.040]  立刻就湧到去
[00:10:21.040 --> 00:10:23.040]  想都不用想
[00:10:23.040 --> 00:10:24.560]  大胃怎麼做
[00:10:24.560 --> 00:10:26.560]  尋求神的旨意
[00:10:26.560 --> 00:10:27.600]  尋問神
[00:10:27.600 --> 00:10:29.920]  這個是不是真的祢的旨意
[00:10:29.920 --> 00:10:31.920]  這很重要
[00:10:31.920 --> 00:10:34.640]  於是神就遵守了他的諾言
[00:10:34.640 --> 00:10:37.520]  幫他打敗了斐理士人
[00:10:37.520 --> 00:10:41.040]  還幫他得到很多很多的戰利品
[00:10:41.040 --> 00:10:45.040]  於是大胃就搬到基拉
[00:10:45.040 --> 00:10:47.040]  有城牆來保護他
[00:10:47.040 --> 00:10:51.600]  當年阿比亞他逃離那帕的時候
[00:10:51.600 --> 00:10:54.160]  也是躲在這個城裏
[00:10:54.160 --> 00:10:58.960]  但是掃羅的探子非常靈通
[00:10:58.960 --> 00:11:01.200]  知道大胃去了基拉
[00:11:01.200 --> 00:11:05.040]  法兵來攻打基拉
[00:11:05.040 --> 00:11:07.040]  而且還威脅
[00:11:07.040 --> 00:11:10.160]  如果基拉的人不交出大胃的話
[00:11:10.160 --> 00:11:12.160]  他就會滅城
[00:11:12.160 --> 00:11:16.240]  你猜他是不是真的有心滅城
[00:11:16.240 --> 00:11:18.240]  我相信他真的是
[00:11:18.240 --> 00:11:21.360]  因為曾經以前我們看到他
[00:11:21.360 --> 00:11:24.400]  屠殺了那帕整個城
[00:11:24.400 --> 00:11:27.360]  就是為了要殺死大胃
[00:11:27.360 --> 00:11:30.400]  所以他絕對有可能是這樣做
[00:11:30.400 --> 00:11:33.280]  他被仇恨控制了
[00:11:33.280 --> 00:11:35.280]  他失去了他的利子
[00:11:35.280 --> 00:11:37.280]  而且濫用他的權威
[00:11:37.280 --> 00:11:41.280]  這就帶領我們去到第二個地方
[00:11:41.280 --> 00:11:45.280]  第二個地方就是西伐的曠野
[00:11:45.280 --> 00:11:49.760]  我們看到掃羅已經在自己的王宮當中
[00:11:49.760 --> 00:11:52.400]  三次用長矛想扔死大胃
[00:11:52.400 --> 00:11:56.640]  又派了三隊軍馬來追殺大胃
[00:11:56.640 --> 00:11:59.600]  現在大胃帶著600人
[00:11:59.600 --> 00:12:04.720]  本來以為來到基拉可以有安身之地
[00:12:04.720 --> 00:12:08.160]  但掃羅就來攻打基拉
[00:12:08.160 --> 00:12:10.160]  於是大胃又怎樣做
[00:12:10.160 --> 00:12:13.200]  又再次尋問神的旨意
[00:12:13.200 --> 00:12:17.840]  又再去叫亞比亞他來尋求神
[00:12:17.840 --> 00:12:21.200]  在撒姆以上的23章第10節
[00:12:21.200 --> 00:12:22.800]  大胃禱告說
[00:12:22.800 --> 00:12:24.800]  耶護說以色列的神
[00:12:24.800 --> 00:12:26.480]  你的僕人聽真了
[00:12:26.480 --> 00:12:31.600]  掃羅要往基拉來為我的緣故滅城
[00:12:31.600 --> 00:12:34.160]  有沒有看到大胃很信服神
[00:12:34.160 --> 00:12:36.160]  叫自己做僕人
[00:12:36.160 --> 00:12:38.160]  這就是大胃的作風
[00:12:38.160 --> 00:12:41.280]  在C篇的78篇和89篇
[00:12:41.280 --> 00:12:43.280]  他都叫自己做僕人
[00:12:43.280 --> 00:12:45.280]  他非常謙卑
[00:12:45.280 --> 00:12:49.040]  而且我們看到他很擔心基拉的人
[00:12:49.040 --> 00:12:51.040]  所以他尋問神的旨意
[00:12:51.040 --> 00:12:53.040]  他很關心他的子民
[00:12:53.760 --> 00:12:56.960]  本來大胃救了基拉的人
[00:12:56.960 --> 00:12:59.600]  以為這群人會幫他
[00:12:59.600 --> 00:13:03.040]  他是救命恩人
[00:13:03.040 --> 00:13:06.240]  基拉的人是不是應該知恩圖報
[00:13:06.240 --> 00:13:12.640]  但最後基拉的人願意交出大胃
[00:13:12.640 --> 00:13:15.440]  所以神警告大胃
[00:13:15.440 --> 00:13:17.440]  你快離開這個城
[00:13:17.440 --> 00:13:20.880]  他們已經準備將你交給掃羅
[00:13:20.880 --> 00:13:24.640]  基拉的人都很怕掃羅
[00:13:24.640 --> 00:13:27.920]  他們都聽過有拿柏的事情
[00:13:27.920 --> 00:13:31.360]  所以他們願意和掃羅合作
[00:13:31.360 --> 00:13:34.640]  而掃羅心狠手辣
[00:13:34.640 --> 00:13:36.640]  言出必行
[00:13:36.640 --> 00:13:40.480]  所以大胃就帶著他600個勇士
[00:13:40.480 --> 00:13:44.240]  離開了基拉去到西伐的曠野
[00:13:44.240 --> 00:13:47.280]  這就是第二個地方
[00:13:47.280 --> 00:13:53.200]  西伐的曠野距離基拉大約15里
[00:13:53.200 --> 00:13:58.160]  在希伯倫東南的四里的一個城市
[00:13:58.160 --> 00:14:02.720]  當掃羅知道大胃離開了基拉
[00:14:02.720 --> 00:14:05.360]  他就立即撤兵
[00:14:05.360 --> 00:14:09.680]  你看到他最重要的就是想殺死大胃
[00:14:09.680 --> 00:14:11.680]  其他的事情他都不理
[00:14:11.680 --> 00:14:15.120]  他放下了國家很重要的事情
[00:14:15.120 --> 00:14:17.680]  總之就是要追殺大胃
[00:14:17.680 --> 00:14:20.240]  這就是他唯一的目的
[00:14:20.240 --> 00:14:24.080]  他很怕大胃威脅他的王位
[00:14:24.080 --> 00:14:26.400]  他非常非常擔心
[00:14:26.400 --> 00:14:31.520]  其實西伐的曠野是屬於猶大曠野的一部分
[00:14:31.520 --> 00:14:36.640]  在死海旁邊是一個非常貧乏的地方
[00:14:36.640 --> 00:14:40.320]  在這裡大胃有很大的考驗
[00:14:40.320 --> 00:14:43.520]  因為你心想去到一個這麼貧乏的地方
[00:14:43.520 --> 00:14:45.440]  實在不是容易的事
[00:14:45.440 --> 00:14:48.000]  如果你現在去聖地的話
[00:14:48.000 --> 00:14:51.840]  去到西伐的地方你會很驚訝
[00:14:51.840 --> 00:14:56.960]  為什麼大胃居然能夠在這個地方生存
[00:14:56.960 --> 00:14:58.640]  什麼都沒有的
[00:14:58.640 --> 00:15:01.280]  只有山溝只有洞穴
[00:15:01.280 --> 00:15:03.360]  實在不是一件容易的事
[00:15:03.360 --> 00:15:09.520]  猶太人的粉瑞黨曾經兩次對抗羅馬政府
[00:15:09.520 --> 00:15:12.080]  都是躲在西伐的曠野
[00:15:12.080 --> 00:15:16.320]  第一次是公元66年至73年
[00:15:16.320 --> 00:15:19.920]  那次是羅馬政府軍臨城下
[00:15:19.920 --> 00:15:23.200]  戰勝了以色列人
[00:15:23.200 --> 00:15:25.760]  攻陷了耶路撒冷
[00:15:25.760 --> 00:15:28.080]  然後連聖殿都毀滅了
[00:15:28.080 --> 00:15:33.040]  在這個時候粉瑞黨就躲在西伐的曠野
[00:15:33.040 --> 00:15:38.720]  還有一次是公元132年至135年
[00:15:38.720 --> 00:15:41.600]  也是躲在西伐的曠野
[00:15:41.600 --> 00:15:45.120]  約拿丹就是塑羅的兒子
[00:15:45.120 --> 00:15:49.920]  他來到西伐的曠野和大胃見面
[00:15:49.920 --> 00:15:52.320]  約拿丹真的很愛大胃
[00:15:52.320 --> 00:15:56.320]  他來安慰他 堅顧他 叫他不要害怕
[00:15:56.320 --> 00:15:59.600]  再一次和他重新索納的約
[00:15:59.600 --> 00:16:03.920]  就是在《撒姆爾上》的18章20章所納的約
[00:16:03.920 --> 00:16:07.280]  他將會接受大胃成為他的王
[00:16:07.280 --> 00:16:11.760]  但他希望大胃不會消滅他的後裔
[00:16:11.760 --> 00:16:13.920]  他向大胃保證
[00:16:13.920 --> 00:16:17.280]  神一定會幫助你脫離塑羅
[00:16:17.280 --> 00:16:20.880]  會使你登上以色列人的王位
[00:16:20.880 --> 00:16:24.240]  有沒有看到約拿丹真的很愛大胃
[00:16:24.240 --> 00:16:27.840]  在《針研》的18章24節說什麼
[00:16:27.840 --> 00:16:31.280]  朋友比兄弟更親近
[00:16:31.280 --> 00:16:34.160]  是誰寫針研呢
[00:16:34.160 --> 00:16:36.880]  是所羅門王寫針研
[00:16:36.880 --> 00:16:39.600]  我相信他是透過大胃的口
[00:16:39.600 --> 00:16:43.680]  知道大胃和約拿丹的關係
[00:16:43.680 --> 00:16:46.480]  所以他寫了這句針研出來
[00:16:46.480 --> 00:16:51.600]  18章24節 朋友比兄弟更親近
[00:16:51.600 --> 00:16:56.480]  這次是約拿丹和大胃最後一次的見面
[00:16:56.480 --> 00:16:59.040]  再下一次提到約拿丹
[00:16:59.040 --> 00:17:02.160]  在《撒姆爾上》的31章第二節
[00:17:02.160 --> 00:17:05.040]  約拿丹是戰死在沙場
[00:17:05.040 --> 00:17:07.600]  所以這次是最後一次的見面
[00:17:07.600 --> 00:17:11.440]  這樣就帶領我們去到第三個地方
[00:17:11.440 --> 00:17:14.640]  就是馬雲的曠野
[00:17:14.640 --> 00:17:20.720]  西弗人和大胃本來是同一個支派
[00:17:20.720 --> 00:17:23.600]  西弗人都是猶大人
[00:17:23.600 --> 00:17:26.320]  他們居然怕死
[00:17:26.320 --> 00:17:29.840]  本來應該是同聲同氣自己人
[00:17:29.840 --> 00:17:32.400]  但他們居然怕死
[00:17:32.400 --> 00:17:35.280]  願意把大胃交出來
[00:17:35.280 --> 00:17:40.720]  蘇羅根本沒有辦法在西弗曠野找到大胃
[00:17:40.720 --> 00:17:42.880]  如果你去西弗曠野
[00:17:42.880 --> 00:17:46.480]  你會發現全部都是岩石和山洞
[00:17:46.480 --> 00:17:48.400]  到處都是一模一樣
[00:17:48.400 --> 00:17:50.320]  你進去就像迷宮一樣
[00:17:50.320 --> 00:17:54.640]  所以蘇羅一定要知道具體大胃躲在哪裡
[00:17:54.640 --> 00:17:56.560]  而西弗人知道
[00:17:56.560 --> 00:17:58.880]  也願意供出大胃
[00:17:58.880 --> 00:18:02.320]  大胃也有探子
[00:18:02.320 --> 00:18:04.240]  探子回報說
[00:18:04.240 --> 00:18:08.080]  蘇羅已經呼召了西弗人
[00:18:08.080 --> 00:18:10.800]  要供出大胃所在之地
[00:18:10.800 --> 00:18:13.360]  所以大胃再一次逃亡
[00:18:13.360 --> 00:18:17.440]  這次是去到西弗南邊三里
[00:18:17.440 --> 00:18:20.160]  有個叫馬雲的曠野
[00:18:20.160 --> 00:18:23.680]  他以為去到那裡就沒問題了
[00:18:23.680 --> 00:18:24.960]  為什麼呢
[00:18:25.120 --> 00:18:29.760]  馬雲的曠野是大胃以前放羊的地方
[00:18:29.760 --> 00:18:31.520]  我告訴過你們
[00:18:31.520 --> 00:18:33.120]  大胃是一個牧羊人
[00:18:33.120 --> 00:18:36.240]  他以前就在馬雲的曠野放羊
[00:18:36.240 --> 00:18:39.520]  對於馬雲的曠野的地理
[00:18:39.520 --> 00:18:42.560]  鳥語子長他全部都認識
[00:18:42.560 --> 00:18:45.120]  所以他認為在那裡應該沒問題
[00:18:45.120 --> 00:18:47.600]  就在這個時候
[00:18:47.600 --> 00:18:51.360]  蘇羅也帶著軍隊進入馬雲的曠野
[00:18:51.360 --> 00:18:56.480]  就在一座非常出名的岩石山那裡
[00:18:56.480 --> 00:19:00.560]  很快就會和大胃的士兵相遇
[00:19:00.560 --> 00:19:03.440]  蘇羅很聰明
[00:19:03.440 --> 00:19:05.200]  他是兩面包抄
[00:19:05.200 --> 00:19:08.640]  一面軍隊向山的一邊經過
[00:19:08.640 --> 00:19:11.600]  另一部分軍隊在另一邊
[00:19:11.600 --> 00:19:13.360]  兩面包抄
[00:19:13.360 --> 00:19:16.480]  看起來大胃一定逃不掉
[00:19:16.480 --> 00:19:18.560]  這次一定會失敗
[00:19:18.560 --> 00:19:20.960]  就在這個時候
[00:19:20.960 --> 00:19:24.480]  神給我們看到神仍然是掌權
[00:19:24.480 --> 00:19:28.320]  他激動了斐理士人來攻擊猶大
[00:19:28.320 --> 00:19:31.840]  所以蘇羅只可以收兵
[00:19:31.840 --> 00:19:33.760]  那你說喂
[00:19:33.760 --> 00:19:35.200]  又是你說的
[00:19:35.200 --> 00:19:38.880]  蘇羅唯一的目的就是要打敗大胃
[00:19:38.880 --> 00:19:41.360]  就算那些斐理士人來攻擊
[00:19:41.360 --> 00:19:42.880]  為什麼他要收兵
[00:19:42.880 --> 00:19:44.160]  你想想
[00:19:44.160 --> 00:19:47.440]  如果他一邊和大胃來征戰
[00:19:47.440 --> 00:19:49.760]  另一邊斐理士人來攻擊
[00:19:49.760 --> 00:19:51.520]  他會否腹背就敵
[00:19:51.520 --> 00:19:52.880]  他一定會輸
[00:19:52.880 --> 00:19:56.400]  所以他很聰明的立刻就收兵
[00:19:56.400 --> 00:20:00.160]  猶太人叫這個地方做什麼
[00:20:00.160 --> 00:20:03.840]  西拉哈瑪希羅傑
[00:20:03.840 --> 00:20:06.640]  這麼奇怪的名字
[00:20:06.640 --> 00:20:08.400]  什麼意思
[00:20:08.400 --> 00:20:11.040]  就是光滑的盤石
[00:20:11.040 --> 00:20:13.280]  滑溜溜的盤石
[00:20:13.280 --> 00:20:17.760]  為什麼叫這個地方做滑溜溜的盤石
[00:20:17.760 --> 00:20:20.560]  就好像我們廣東人說什麼
[00:20:20.560 --> 00:20:23.200]  滑過泥鰍
[00:20:23.200 --> 00:20:26.240]  滑溜溜的滑溜就被大胃逃脫了
[00:20:26.240 --> 00:20:29.200]  就是因為神救他
[00:20:29.200 --> 00:20:32.640]  大胃於是就從馬雲的曠野
[00:20:32.640 --> 00:20:35.520]  去到隱基底的山寨
[00:20:35.520 --> 00:20:37.920]  這個就是第四個地方
[00:20:37.920 --> 00:20:42.000]  隱基底在耶路撒冷南邊大概20里
[00:20:42.000 --> 00:20:43.680]  在死海的西面
[00:20:43.680 --> 00:20:46.400]  在希伯倫的東南
[00:20:46.400 --> 00:20:48.960]  在撒姆爾上的二十四章第二節
[00:20:48.960 --> 00:20:52.320]  叫這個地方做野羊的盤石
[00:20:52.320 --> 00:20:54.640]  為什麼叫做野羊的盤石
[00:20:54.640 --> 00:20:57.120]  在那裡有很多野生的動物
[00:20:57.120 --> 00:20:59.200]  有很多的動物
[00:20:59.200 --> 00:21:01.760]  是一個非常好藏身的地方
[00:21:01.760 --> 00:21:03.520]  而且水源充足
[00:21:03.520 --> 00:21:06.640]  所以才有這麼多的動物
[00:21:06.640 --> 00:21:10.640]  於是大胃就去到隱基底
[00:21:10.640 --> 00:21:14.000]  你說你這邊道理奇怪了
[00:21:14.000 --> 00:21:17.840]  四個地方有什麼意思才行
[00:21:17.840 --> 00:21:19.760]  其實有意思的
