
[00:00:00.000 --> 00:00:05.000]  在波斯帝國阿達舌西王第七年,
[00:04:18.000 --> 00:04:23.000]  其實跟當初摩西帶領他們出埃及,
[00:04:23.000 --> 00:04:25.000]  在曠野四十年,
[00:04:25.000 --> 00:04:28.000]  然後約書亞帶他們進加拿大,
[00:04:28.000 --> 00:04:30.000]  我們在新命記的時候說過的,
[00:04:30.000 --> 00:04:36.000]  他們不是進入到一個很落後的文化當中,
[00:04:36.000 --> 00:04:38.000]  其實剛剛相反的,
[00:04:38.000 --> 00:04:40.000]  他們要入鄉隨俗,
[00:04:40.000 --> 00:04:42.000]  要入境敏感,
[00:04:42.000 --> 00:04:44.000]  他們要在當地生存下去,
[00:04:44.000 --> 00:04:48.000]  他們要學習當地的文化,
[00:04:48.000 --> 00:04:52.000]  要熟悉當地怎樣賺錢,
[00:04:52.000 --> 00:04:54.000]  經濟怎樣運作,
[00:04:54.000 --> 00:04:58.000]  這樣的融合,
[00:04:58.000 --> 00:05:01.000]  對以色列人來說,
[00:05:01.000 --> 00:05:07.000]  幾乎是他們認為生存必須要做得到的,
[00:05:07.000 --> 00:05:09.000]  你明白那個意思嗎?
[00:05:09.000 --> 00:05:11.000]  你來到加拿大,
[00:05:11.000 --> 00:05:14.000]  你一定要學這一套制度,
[00:05:14.000 --> 00:05:17.000]  你要做這套人所做的事情,
[00:05:17.000 --> 00:05:25.000]  你不可以照以前你習慣的那一套來生活,
[00:05:25.000 --> 00:05:28.000]  何況加拿大社會那麼發達,
[00:05:28.000 --> 00:05:29.000]  那麼有錢,
[00:05:29.000 --> 00:05:31.000]  你越早投入,
[00:05:31.000 --> 00:05:34.000]  你就可以風生水起了,
[00:05:34.000 --> 00:05:38.000]  昔日他們入加拿大,
[00:05:38.000 --> 00:05:43.000]  上帝禁止他們有七個民族,
[00:05:43.000 --> 00:05:50.000]  他們不可以碰這七個民族所有的東西,
[00:05:50.000 --> 00:05:54.000]  其實那個重點就在這裡,
[00:05:54.000 --> 00:05:59.000]  因為如果他們進到加拿大,
[00:05:59.000 --> 00:06:03.000]  和這些人混在一起生活,
[00:06:03.000 --> 00:06:11.000]  他們很自然就會跟著他們去敬拜九象,
[00:06:11.000 --> 00:06:14.000]  不是要他們離開耶和華,
[00:06:14.000 --> 00:06:15.000]  不是,
[00:06:15.000 --> 00:06:20.000]  加拿大的文化很寬容,
[00:06:20.000 --> 00:06:22.000]  和我們中國人差不多,
[00:06:22.000 --> 00:06:23.000]  多拜一個神,
[00:06:23.000 --> 00:06:25.000]  多一個神保佑你,
[00:06:25.000 --> 00:06:27.000]  多買一張保險單,
[00:06:27.000 --> 00:06:28.000]  有什麼所謂,
[00:06:28.000 --> 00:06:31.000]  不過你只是拜一個就吃虧了,
[00:06:31.000 --> 00:06:32.000]  是不是?
[00:06:32.000 --> 00:06:34.000]  一會兒會不會倒塌了呢?
[00:06:34.000 --> 00:06:35.000]  當然不是,
[00:06:35.000 --> 00:06:37.000]  分散投資,
[00:06:37.000 --> 00:06:40.000]  多拜幾個神對自己有益,
[00:06:40.000 --> 00:06:44.000]  這些似是而非的道理,
[00:06:44.000 --> 00:06:47.000]  聽起來很順耳的,
[00:06:47.000 --> 00:06:50.000]  以色列人必須要警惕,
[00:06:50.000 --> 00:06:51.000]  要小心,
[00:06:51.000 --> 00:06:55.000]  這七個民族不能碰他們的東西,
[00:06:55.000 --> 00:06:57.000]  就算你拿了他們的城,
[00:06:57.000 --> 00:06:59.000]  你得到他們的財產,
[00:06:59.000 --> 00:07:01.000]  都要消滅,
[00:07:01.000 --> 00:07:05.000]  其實損失的是以色列人,
[00:07:05.000 --> 00:07:07.000]  你要記得這個事實,
[00:07:07.000 --> 00:07:10.000]  其實這樣做是很笨的,
[00:07:10.000 --> 00:07:12.000]  是很蠢的,
[00:07:12.000 --> 00:07:14.000]  和他們通婚,
[00:07:14.000 --> 00:07:17.000]  建立網絡關係,
[00:07:17.000 --> 00:07:21.000]  賣保險也做多點生意,
[00:07:21.000 --> 00:07:23.000]  有喜事上來,
[00:07:23.000 --> 00:07:25.000]  也有輪謝幫手,
[00:07:25.000 --> 00:07:27.000]  這樣坐河漢界,
[00:07:27.000 --> 00:07:28.000]  畫清楚了,
[00:07:28.000 --> 00:07:29.000]  吃虧的,
[00:07:29.000 --> 00:07:32.000]  當然是這些新來的人,
[00:07:32.000 --> 00:07:38.000]  以色列人回到他們的故鄉,
[00:07:38.000 --> 00:07:40.000]  要落直生根,
[00:07:40.000 --> 00:07:42.000]  上帝帶領他們回來,
[00:07:42.000 --> 00:07:43.000]  記得我們說過,
[00:07:43.000 --> 00:07:45.000]  以色列在幾十年開始的時候,
[00:07:45.000 --> 00:07:46.000]  感動了這五萬人,
[00:07:46.000 --> 00:07:49.000]  回到耶路撒冷附近定居,
[00:07:49.000 --> 00:07:50.000]  他們要生活,
[00:07:50.000 --> 00:07:54.000]  過了這幾十年的日子,
[00:07:54.000 --> 00:08:00.000]  他們已經投入了當地的文化,
[00:08:00.000 --> 00:08:09.000]  最代表這個投入的行動的,
[00:08:09.000 --> 00:08:13.000]  就是他們當中很多的家庭,
[00:08:13.000 --> 00:08:17.000]  和當地人結親,
[00:08:17.000 --> 00:08:19.000]  通婚,
[00:08:19.000 --> 00:08:22.000]  現在他們發覺,
[00:08:22.000 --> 00:08:25.000]  聖經的說話提醒他們,
[00:08:25.000 --> 00:08:27.000]  不應該這樣做,
[00:08:27.000 --> 00:08:32.000]  我們要第二重要很小心,
[00:08:32.000 --> 00:08:35.000]  如果你讀《創世紀》,
[00:08:35.000 --> 00:08:37.000]  你讀《春埃及記》,
[00:08:37.000 --> 00:08:39.000]  你發覺其實,
[00:08:39.000 --> 00:08:42.000]  聖經記載很清楚,
[00:08:42.000 --> 00:08:46.000]  阿伯拉罕,
[00:08:46.000 --> 00:08:47.000]  夏革,
[00:08:47.000 --> 00:08:49.000]  是什麼人?
[00:08:49.000 --> 00:08:53.000]  是埃及人,
[00:08:53.000 --> 00:08:55.000]  若瑟,
[00:08:55.000 --> 00:08:57.000]  太太是什麼人?
[00:08:57.000 --> 00:08:59.000]  是埃及人,
[00:08:59.000 --> 00:09:01.000]  摩西,
[00:09:01.000 --> 00:09:04.000]  他太太是什麼人?
[00:09:04.000 --> 00:09:05.000]  米殿人,
[00:09:05.000 --> 00:09:07.000]  這裡沒有提米殿,
[00:09:07.000 --> 00:09:08.000]  但是後來,
[00:09:08.000 --> 00:09:09.000]  你再看下去,
[00:09:09.000 --> 00:09:11.000]  去到《文素記》的時候,
[00:09:11.000 --> 00:09:13.000]  可能他太太過世了,
[00:09:13.000 --> 00:09:17.000]  他又娶了古實人的女子為妻,
[00:09:17.000 --> 00:09:19.000]  再看下去,
[00:09:19.000 --> 00:09:21.000]  在以色列的歷史當中,
[00:09:21.000 --> 00:09:24.000]  記得摩亞斯和路德嗎?
[00:09:24.000 --> 00:09:26.000]  路德是什麼人?
[00:09:26.000 --> 00:09:28.000]  摩亞人,
[00:09:28.000 --> 00:09:32.000]  和外族通婚,
[00:09:32.000 --> 00:09:35.000]  在聖經的記載裡,
[00:09:35.000 --> 00:09:39.000]  並不是禁止的事情,
[00:09:39.000 --> 00:09:41.000]  否則的話,
[00:09:41.000 --> 00:09:43.000]  阿伯拉罕就大件事了,
[00:09:43.000 --> 00:09:45.000]  摩西就大件事了,
[00:09:45.000 --> 00:09:47.000]  波亞斯就大件事了,
[00:09:47.000 --> 00:09:48.000]  不要說大衛王,
[00:09:48.000 --> 00:09:50.000]  所羅門那些了,
[00:09:50.000 --> 00:09:52.000]  所以那個焦點,
[00:09:52.000 --> 00:09:54.000]  其實不是在婚姻上,
[00:09:54.000 --> 00:09:58.000]  焦點在於這段歷史,
[00:09:58.000 --> 00:10:00.000]  這個時刻,
[00:10:00.000 --> 00:10:02.000]  他們這樣做,
[00:10:02.000 --> 00:10:05.000]  而且是大批人這樣做,
[00:10:05.000 --> 00:10:06.000]  這裡特別說到,
[00:10:06.000 --> 00:10:10.000]  他們的領袖帶頭這樣做,
[00:10:10.000 --> 00:10:14.000]  危險就是,
[00:10:14.000 --> 00:10:17.000]  一鬆懈了下來,
[00:10:17.000 --> 00:10:24.000]  整個民族又會走回那條舊路,
[00:10:24.000 --> 00:10:27.000]  進到迦南,
[00:10:27.000 --> 00:10:29.000]  敬拜巴力,
[00:10:29.000 --> 00:10:31.000]  又拜耶和華,
[00:10:31.000 --> 00:10:34.000]  總之拜多個沒有蝕底,
[00:10:34.000 --> 00:10:36.000]  大家都是這樣的,
[00:10:36.000 --> 00:10:38.000]  進到家裡滿天神佛,
[00:10:38.000 --> 00:10:39.000]  這樣有什麼所謂,
[00:10:39.000 --> 00:10:40.000]  多個保佑我而已,
[00:10:40.000 --> 00:10:42.000]  在這裡住下去,
[00:10:42.000 --> 00:10:44.000]  就是要這樣生活的了,
[00:10:44.000 --> 00:10:46.000]  危險,
[00:10:46.000 --> 00:10:51.000]  其實通婚只是第一步,
[00:10:51.000 --> 00:10:54.000]  再下去,
[00:10:54.000 --> 00:10:56.000]  那個拉不住,
[00:10:56.000 --> 00:10:59.000]  而且有之前的歷史,
[00:10:59.000 --> 00:11:02.000]  可以作為借鑒,
[00:11:02.000 --> 00:11:06.000]  你看到以色列的祈禱怎麼說嗎,
[00:11:06.000 --> 00:11:08.000]  我們過去的歷史,
[00:11:08.000 --> 00:11:10.000]  已經告訴我們,
[00:11:10.000 --> 00:11:12.000]  在這條路上,
[00:11:12.000 --> 00:11:14.000]  我們錯了,
[00:11:14.000 --> 00:11:19.000]  上帝的刑罰臨到我們,
[00:11:19.000 --> 00:11:21.000]  我們亡國被擄,
[00:11:21.000 --> 00:11:23.000]  但是上帝有恩典,
[00:11:23.000 --> 00:11:26.000]  在我們過去這幾十年,
[00:11:26.000 --> 00:11:29.000]  祂讓我們回到耶路撒冷,
[00:11:29.000 --> 00:11:31.000]  透過波斯王,
[00:11:31.000 --> 00:11:34.000]  對我們有很寬容的政策,
[00:11:34.000 --> 00:11:39.000]  使我們剩下來的猶太人,
[00:11:39.000 --> 00:11:42.000]  不會完全的滅絕,
[00:11:42.000 --> 00:11:49.000]  我們竟然在這個上帝恩代,
[00:11:49.000 --> 00:11:53.000]  這樣的時間空間底下,
[00:11:53.000 --> 00:11:57.000]  我們又再回去走那條舊路,
[00:11:57.000 --> 00:12:00.000]  所以以色列的祈禱,
[00:12:00.000 --> 00:12:04.000]  裡面說到他們罪惡滔天,
[00:12:04.000 --> 00:12:07.000]  說到他們罪孽滅頂,
[00:12:07.000 --> 00:12:11.000]  不是誇張的說話,
[00:12:11.000 --> 00:12:13.000]  只是這件事,
[00:12:13.000 --> 00:12:15.000]  好像誇大了一點,
[00:12:15.000 --> 00:12:20.000]  不是,以色列是看回整個歷史,
[00:12:20.000 --> 00:12:23.000]  這樣看下來的時候,
[00:12:23.000 --> 00:12:24.000]  等於什麼?
[00:12:24.000 --> 00:12:27.000]  等於一個很頑皮的同學,
[00:12:27.000 --> 00:12:29.000]  被老師多次警告,
[00:12:29.000 --> 00:12:32.000]  最後罰留堂,
[00:12:32.000 --> 00:12:35.000]  最後要停止不准他上學,
[00:12:35.000 --> 00:12:37.000]  最後要趕出校,
[00:12:37.000 --> 00:12:40.000]  不過校長有恩典,
[00:12:40.000 --> 00:12:43.000]  讓他回來試讀多半個學期,
[00:12:43.000 --> 00:12:47.000]  在試讀的半個學期裡面,
[00:12:47.000 --> 00:12:49.000]  他又來我?
[00:12:49.000 --> 00:12:50.000]  有沒有搞錯?
[00:12:50.000 --> 00:12:52.000]  你明白了,
[00:12:52.000 --> 00:12:57.000]  所以以色列對於這件事情的回應,
[00:12:57.000 --> 00:13:03.000]  是有一個這樣的背景,
[00:13:03.000 --> 00:13:06.000]  因為婚姻,
[00:13:06.000 --> 00:13:10.000]  而引起一個這麼嚴重的後果,
[00:13:10.000 --> 00:13:15.000]  可以說是這個歷史的處境當中,
[00:13:15.000 --> 00:13:18.000]  一個很特別的情況,
[00:13:18.000 --> 00:13:23.000]  作為祭司文士,
[00:13:23.000 --> 00:13:24.000]  用今天我們的說法,
[00:13:24.000 --> 00:13:26.000]  Reverend Doctor,
[00:13:26.000 --> 00:13:30.000]  以色列看到那個後果的嚴重,
[00:13:30.000 --> 00:13:33.000]  所以,你留心,
[00:13:33.000 --> 00:13:36.000]  作為一個領袖,
[00:13:36.000 --> 00:13:38.000]  他怎麼做?
[00:13:38.000 --> 00:13:43.000]  他沒有去指責那班百姓,
[00:13:43.000 --> 00:13:45.000]  很奇怪,
[00:13:45.000 --> 00:13:50.000]  他沒有去指出誰不對,
[00:13:50.000 --> 00:13:54.000]  他只是教導百姓,
[00:13:54.000 --> 00:13:57.000]  明白上帝的誡命,
[00:13:57.000 --> 00:14:00.000]  由七月開始到現在九月,
[00:14:00.000 --> 00:14:02.000]  兩個月的時間,
[00:14:02.000 --> 00:14:05.000]  他按照上帝的吩咐,
[00:14:05.000 --> 00:14:08.000]  解釋給百姓聽,
[00:14:08.000 --> 00:14:11.000]  現在大家明白,
[00:14:11.000 --> 00:14:16.000]  大家心裡覺得不安,
[00:14:16.000 --> 00:14:19.000]  來到見以色列,
[00:14:19.000 --> 00:14:22.000]  以色列其實可以在這個時候,
[00:14:22.000 --> 00:14:24.000]  就責備他們,
[00:14:24.000 --> 00:14:26.000]  就把他們逼出來,
[00:14:26.000 --> 00:14:28.000]  省得個個立立令,
[00:14:28.000 --> 00:14:30.000]  是不是這樣做?
[00:14:30.000 --> 00:14:32.000]  你發覺不是,
[00:14:32.000 --> 00:14:34.000]  以色列的回應,
[00:14:34.000 --> 00:14:39.000]  是他自己認罪,
[00:14:39.000 --> 00:14:42.000]  他自己祈禱,
[00:14:42.000 --> 00:14:45.000]  他自己被愛,
[00:14:45.000 --> 00:14:48.000]  可能你以前讀過尼西米記,
[00:14:48.000 --> 00:14:51.000]  不知道你如果只是讀尼西米記,
[00:14:51.000 --> 00:14:52.000]  你會經常有這個錯覺,
[00:14:52.000 --> 00:14:53.000]  哇,尼西米很兇的,
[00:14:53.000 --> 00:14:56.000]  他一聽見那些人和那些愛邦人結婚,
[00:14:56.000 --> 00:14:58.000]  他就去拔別人的鬍鬚,
[00:14:58.000 --> 00:14:59.000]  拔別人的頭髮,
[00:14:59.000 --> 00:15:01.000]  如果你只是讀尼西米記,
[00:15:01.000 --> 00:15:03.000]  你會有這樣的印象,
[00:15:03.000 --> 00:15:04.000]  你讀以色列記,
[00:15:04.000 --> 00:15:06.000]  這是上集,
[00:15:06.000 --> 00:15:09.000]  這個是射雕英雄傳,
[00:15:09.000 --> 00:15:11.000]  你就明白郭靖和庸是從哪裡來的,
[00:15:11.000 --> 00:15:13.000]  你只是看下集,
[00:15:13.000 --> 00:15:14.000]  你不知道,
[00:15:14.000 --> 00:15:16.000]  原來這個拔鬍鬚,
[00:15:16.000 --> 00:15:17.000]  拔頭髮,
[00:15:17.000 --> 00:15:22.000]  是以色列自己做的,
[00:15:22.000 --> 00:15:25.000]  是他表示悔改,
[00:15:25.000 --> 00:15:30.000]  表示悲哀的一個行動,
[00:15:30.000 --> 00:15:32.000]  不是全部拔掉,
[00:15:32.000 --> 00:15:35.000]  不過這個是他們的習慣,
[00:15:35.000 --> 00:15:37.000]  是他們的習俗,
[00:15:37.000 --> 00:15:38.000]  你和我,
[00:15:38.000 --> 00:15:40.000]  我們在中國人的習俗當中,
[00:15:40.000 --> 00:15:41.000]  我們悲哀的時候,
[00:15:41.000 --> 00:15:44.000]  我們會做些什麼的,
[00:15:44.000 --> 00:15:47.000]  每個人的文化不同,
[00:15:47.000 --> 00:15:49.000]  所以這個行動你看到,
[00:15:49.000 --> 00:15:57.000]  以色列他沒有娶到外邦人的女子做太太,
[00:15:57.000 --> 00:16:00.000]  但是你看到他的祈禱當中,
[00:16:00.000 --> 00:16:05.000]  他沒有說他們,
[00:16:05.000 --> 00:16:11.000]  他用的是我們,
[00:16:11.000 --> 00:16:13.000]  我們得罪了上帝,
[00:16:13.000 --> 00:16:17.000]  我們離開了你的教訓,
[00:16:17.000 --> 00:16:20.000]  領袖就是這樣的,
[00:16:20.000 --> 00:16:25.000]  領袖不是站在一個道德的制高點,
[00:16:25.000 --> 00:16:32.000]  指責那些犯罪離開了上帝的人,
[00:16:32.000 --> 00:16:35.000]  這樣的指責太容易了,
[00:16:35.000 --> 00:16:41.000]  但是這樣不代表他是領袖,
[00:16:41.000 --> 00:16:45.000]  因為他沒有和弟兄姊妹之間,
[00:16:45.000 --> 00:16:49.000]  有一個關係密切到,
[00:16:49.000 --> 00:16:51.000]  以色列在這個時候,
[00:16:51.000 --> 00:16:53.000]  他沒有將自己劃開,
[00:16:53.000 --> 00:16:55.000]  站在對面,
[00:16:55.000 --> 00:16:58.000]  他是站在百姓當中,
[00:16:58.000 --> 00:17:06.000]  代表他們先向上帝來祈禱認罪,
[00:17:06.000 --> 00:17:08.000]  你讀舊約聖經你發覺,
[00:17:08.000 --> 00:17:10.000]  每一個領袖都是這樣的,
[00:17:10.000 --> 00:17:11.000]  摩西如是,
[00:17:11.000 --> 00:17:13.000]  亞倫如是,
[00:17:13.000 --> 00:17:15.000]  你一路讀下去你發覺,
[00:17:15.000 --> 00:17:18.000]  領袖在什麼時候做領袖,
[00:17:18.000 --> 00:17:21.000]  不是風平浪靜的時候做領袖,
[00:17:21.000 --> 00:17:24.000]  不是順順利利的時候做領袖,
[00:17:24.000 --> 00:17:29.000]  就是來到這些關鍵時刻,
[00:17:29.000 --> 00:17:31.000]  你怎樣做領袖,
[00:17:31.000 --> 00:17:33.000]  你怎樣帶領,
[00:17:33.000 --> 00:17:37.000]  你怎樣能夠不是你自己一個人獨善其身,
[00:17:37.000 --> 00:17:47.000]  而是能夠和百姓一起去做那一件正確的事情,
[00:17:47.000 --> 00:17:49.000]  當我們明白了,
[00:17:49.000 --> 00:17:52.000]  我們是違背了上帝的吩咐之後,
[00:17:52.000 --> 00:17:56.000]  回轉認罪悔改是應該走的一步,
[00:17:56.000 --> 00:17:58.000]  領袖先走,
[00:17:58.000 --> 00:18:00.000]  以色列在這個時候,
[00:18:00.000 --> 00:18:04.000]  他沒有看周圍的人怎樣做,
[00:18:04.000 --> 00:18:11.000]  他自己首先來到上帝的面前,
[00:18:11.000 --> 00:18:15.000]  領袖是一個榜樣,
[00:18:15.000 --> 00:18:22.000]  領袖不是以他的權威去強迫回眾,
[00:18:22.000 --> 00:18:25.000]  來做什麼就做什麼,
[00:18:25.000 --> 00:18:28.000]  從來你讀聖經裡面,
[00:18:28.000 --> 00:18:31.000]  屬靈的領袖都是這樣的,
[00:18:31.000 --> 00:18:33.000]  在這些時刻,
[00:18:33.000 --> 00:18:36.000]  其實最容易做的,
[00:18:36.000 --> 00:18:39.000]  就是指出別人的錯處,
[00:18:39.000 --> 00:18:45.000]  將責任卸給另一個,
[00:18:45.000 --> 00:18:49.000]  以色列真的與他無關,
[00:18:49.000 --> 00:18:51.000]  他回來四個月而已,
[00:18:51.000 --> 00:18:53.000]  剛剛初步來到,
[00:18:53.000 --> 00:18:55.000]  哪裡這麼快結婚生子,
[00:18:55.000 --> 00:18:57.000]  完全與他無關,
[00:18:57.000 --> 00:19:00.000]  他可以一乾二淨,
[00:19:00.000 --> 00:19:02.000]  完全是你們的問題,
[00:19:02.000 --> 00:19:03.000]  是他們不對,
[00:19:03.000 --> 00:19:04.000]  不是,
[00:19:04.000 --> 00:19:09.000]  以色列說我們得罪了上帝,
[00:19:09.000 --> 00:19:12.000]  這句話是真心的,
[00:19:12.000 --> 00:19:15.000]  是真的從他裡面所發出來,
[00:19:15.000 --> 00:19:19.000]  因此你讀到第十章,
[00:19:19.000 --> 00:19:24.000]  百姓就受感動,
[00:19:24.000 --> 00:19:27.000]  百姓懂得回轉,
[00:19:27.000 --> 00:19:32.000]  是因為領袖帶頭回轉,
[00:19:32.000 --> 00:19:35.000]  領袖帶頭回轉,
[00:19:35.000 --> 00:19:37.000]  那個感動他們的,
[00:19:37.000 --> 00:19:41.000]  不是強迫他們的方法,
[00:19:41.000 --> 00:19:43.000]  乃是以身作則,
[00:19:43.000 --> 00:19:48.000]  於是百姓就知道事情嚴重,
[00:19:48.000 --> 00:19:53.000]  百姓就來到以色列的面前,
[00:19:53.000 --> 00:20:01.000]  願意去面對處理這件事,
[00:20:01.000 --> 00:20:04.000]  九月二十日,
[00:20:04.000 --> 00:20:08.000]  他們聚集在耶路撒冷,
[00:20:08.000 --> 00:20:11.000]  十月一日,
[00:20:11.000 --> 00:20:16.000]  他們成立了一個委員會,
[00:20:16.000 --> 00:20:19.000]  然後去到一月,
[00:20:19.000 --> 00:20:22.000]  第二年的一月一日,
[00:20:22.000 --> 00:20:25.000]  他們就查清楚,
[00:20:25.000 --> 00:20:27.000]  在他們當中,
[00:20:27.000 --> 00:20:30.000]  連同領袖在內,
[00:20:30.000 --> 00:20:35.000]  總共有一百一十一個家庭,
[00:20:35.000 --> 00:20:40.000]  是在這件事情上做錯了,
[00:20:40.000 --> 00:20:44.000]  他們要採取一個很嚴厲的行動,
[00:20:44.000 --> 00:20:47.000]  他們要將這些外邦的女子,
[00:20:47.000 --> 00:20:49.000]  和他們的下一代,
[00:20:49.000 --> 00:20:51.000]  送回去,
[00:20:51.000 --> 00:20:55.000]  他們原本屬於哪一個地方,
[00:20:55.000 --> 00:20:56.000]  送回去,
[00:20:56.000 --> 00:20:58.000]  用我們今天的說法,
[00:20:58.000 --> 00:20:59.000]  離婚,
[00:20:59.000 --> 00:21:00.000]  小心,
[00:21:00.000 --> 00:21:02.000]  正如我們剛才所說,
[00:21:02.000 --> 00:21:05.000]  這其實是以色列的時期,
[00:21:05.000 --> 00:21:09.000]  所面對的一個特別嚴峻的情況,
[00:21:09.000 --> 00:21:13.000]  以致他們需要有一個非常的手段,
[00:21:13.000 --> 00:21:15.000]  整個舊約聖經,
[00:21:15.000 --> 00:21:18.000]  你再找不到有另外一次,
[00:21:18.000 --> 00:21:20.000]  他們需要這樣做,
[00:21:20.000 --> 00:21:22.000]  但是這個時刻,
[00:21:22.000 --> 00:21:23.000]  你記得嗎?
[00:21:23.000 --> 00:21:24.000]  Probation,
[00:21:24.000 --> 00:21:26.000]  試讀那半個學期,
[00:21:26.000 --> 00:21:28.000]  上帝憐憫,
[00:21:28.000 --> 00:21:31.000]  給我們稍微有復興的機會,
[00:21:31.000 --> 00:21:33.000]  我們又離國?
[00:21:33.000 --> 00:21:34.000]  不行,
[00:21:34.000 --> 00:21:36.000]  我們真的要徹底,
[00:21:36.000 --> 00:21:39.000]  真的要離開我們的罪惡,
[00:21:39.000 --> 00:21:42.000]  我們專心來歸向上帝,
[00:21:42.000 --> 00:21:46.000]  這個行動不是一個原則,
[00:21:46.000 --> 00:21:48.000]  去到新約聖經,
[00:21:48.000 --> 00:21:49.000]  你記得保羅怎樣說嗎?
[00:21:49.000 --> 00:21:52.000]  保羅勸勉那些做太太的,
[00:21:52.000 --> 00:21:55.000]  丈夫未曾信主?
[00:21:55.000 --> 00:21:56.000]  保羅說,
[00:21:56.000 --> 00:21:58.000]  你做什麼事經常都亂七八糟,
[00:21:58.000 --> 00:22:00.000]  想著想逃跑?
[00:22:00.000 --> 00:22:01.000]  為什麼你不想想,
[00:22:01.000 --> 00:22:03.000]  上帝會透過你,
[00:22:03.000 --> 00:22:10.000]  讓恩典臨到你的丈夫和你的家?
[00:22:10.000 --> 00:22:11.000]  你明白嗎?
[00:22:11.000 --> 00:22:13.000]  這個時候,
