
[00:00:00.000 --> 00:00:07.000]  我昨天看了一齣電影《破地獄》
[00:04:47.000 --> 00:04:50.000]  除此之外還有三場喪禮
[00:04:50.000 --> 00:04:52.000]  都是非常感人
[00:04:52.000 --> 00:04:54.000]  一個是母子關係
[00:04:54.000 --> 00:04:56.000]  母親死了兒子
[00:04:56.000 --> 00:04:58.000]  不捨得兒子被葬
[00:04:58.000 --> 00:05:00.000]  情願把兒子當木乃伊
[00:05:00.000 --> 00:05:02.000]  也不肯葬了兒子
[00:05:02.000 --> 00:05:06.000]  第二場就是同性戀女人
[00:05:06.000 --> 00:05:08.000]  其中一個死了
[00:05:08.000 --> 00:05:13.000]  丈夫很討厭太太的同性戀夥伴
[00:05:13.000 --> 00:05:17.000]  不准他來看太太的屍體
[00:05:17.000 --> 00:05:20.000]  第三場就是文月
[00:05:20.000 --> 00:05:23.000]  女主角郭文的女兒
[00:05:23.000 --> 00:05:24.000]  她有一個好朋友
[00:05:24.000 --> 00:05:25.000]  是蓮姨
[00:05:25.000 --> 00:05:27.000]  蓮姨死了
[00:05:27.000 --> 00:05:30.000]  這是王子華飾演的偽道新華
[00:05:30.000 --> 00:05:33.000]  不要滴眼淚在先人身上
[00:05:33.000 --> 00:05:36.000]  先人會不捨得離開
[00:05:36.000 --> 00:05:38.000]  透過這些喪禮
[00:05:38.000 --> 00:05:41.000]  我們真的看到人與人之間的關係
[00:05:41.000 --> 00:05:43.000]  真的有很多時生離死別
[00:05:43.000 --> 00:05:45.000]  依依不捨的場景
[00:05:45.000 --> 00:05:48.000]  這就是導演陳茂賢的照片
[00:05:48.000 --> 00:05:49.000]  讓我們看到
[00:05:49.000 --> 00:05:52.000]  人生究竟有什麼意義呢?
[00:05:52.000 --> 00:05:55.000]  是否生出來就注定一定要離別呢?
[00:05:55.000 --> 00:05:58.000]  《破地獄》這齣戲
[00:05:58.000 --> 00:06:01.000]  用不是很嚴肅的方法
[00:06:01.000 --> 00:06:03.000]  來探討死亡
[00:06:03.000 --> 00:06:05.000]  導演陳茂賢
[00:06:05.000 --> 00:06:08.000]  因為在新冠病毒期間
[00:06:08.000 --> 00:06:10.000]  他的婆婆去世
[00:06:10.000 --> 00:06:15.000]  以至他思索人生的意義是什麼
[00:06:15.000 --> 00:06:17.000]  陳茂賢是佛教徒
[00:06:17.000 --> 00:06:20.000]  他明白佛教的教義
[00:06:20.000 --> 00:06:22.000]  輪迴的信念
[00:06:22.000 --> 00:06:26.000]  但始終不能讓他有安慰
[00:06:26.000 --> 00:06:28.000]  他覺得每一個人出生
[00:06:28.000 --> 00:06:31.000]  就像在倒數時間一樣
[00:06:31.000 --> 00:06:34.000]  當這個人和四周的親朋戚友
[00:06:34.000 --> 00:06:36.000]  感情越來越好
[00:06:36.000 --> 00:06:40.000]  到了一個地步就要分手
[00:06:40.000 --> 00:06:43.000]  陳茂賢不能接受這個事實
[00:06:43.000 --> 00:06:45.000]  不能接受死亡
[00:06:45.000 --> 00:06:48.000]  在這齣劇的專訪
[00:06:48.000 --> 00:06:53.000]  陳茂賢問人生究竟的意義是什麼呢?
[00:06:53.000 --> 00:06:55.000]  他希望透過這齣戲
[00:06:55.000 --> 00:06:58.000]  用死亡來探索生命的意義
[00:06:58.000 --> 00:07:01.000]  他希望透過這部電影
[00:07:01.000 --> 00:07:04.000]  不單使他自己更完整
[00:07:04.000 --> 00:07:07.000]  也使觀眾更完整
[00:07:07.000 --> 00:07:12.000]  佛教的觀念不能給任何答案
[00:07:12.000 --> 00:07:14.000]  不能給人任何安慰
[00:07:14.000 --> 00:07:18.000]  因為陳茂賢自己也是佛教徒
[00:07:18.000 --> 00:07:20.000]  所以我們不妨
[00:07:20.000 --> 00:07:24.000]  由其他宗教的眼光來看《破地獄》這齣戲
[00:07:24.000 --> 00:07:28.000]  我今天會看四個不同的角度
[00:07:28.000 --> 00:07:31.000]  第一個是破地獄的儀式
[00:07:31.000 --> 00:07:34.000]  第二個是破地獄的概念
[00:07:34.000 --> 00:07:37.000]  第三就是破地獄的目的
[00:07:37.000 --> 00:07:40.000]  第四就是破地獄的實例
[00:07:40.000 --> 00:07:43.000]  我們先看破地獄的儀式
[00:07:43.000 --> 00:07:47.000]  這個破地獄毫無疑問是一個道教的儀式
[00:07:47.000 --> 00:07:51.000]  通常在喪禮首夜那晚來進行
[00:07:51.000 --> 00:07:54.000]  道士或南俄法師
[00:07:54.000 --> 00:07:57.000]  手抱著先人的靈牌
[00:07:57.000 --> 00:08:02.000]  以如冠涅的步法或穿走花紋的步法
[00:08:02.000 --> 00:08:06.000]  繞過地上的瓦片和火盆
[00:08:06.000 --> 00:08:09.000]  一共有九塊瓦片
[00:08:09.000 --> 00:08:12.000]  象徵九層的地獄
[00:08:12.000 --> 00:08:15.000]  火盆代表地獄的火
[00:08:15.000 --> 00:08:20.000]  他會圍繞著瓦片和火盆走幾圈
[00:08:20.000 --> 00:08:22.000]  不斷地唸經
[00:08:22.000 --> 00:08:25.000]  然後手拿屠木劍
[00:08:25.000 --> 00:08:28.000]  將地上的瓦片逐一擊破
[00:08:28.000 --> 00:08:31.000]  然後向火盆噴水
[00:08:31.000 --> 00:08:35.000]  抱著先人的靈牌跳過火盆
[00:08:35.000 --> 00:08:39.000]  象徵脫離火海和地獄
[00:08:39.000 --> 00:08:43.000]  這個儀式認為這樣就能超渡死者
[00:08:43.000 --> 00:08:45.000]  打開地獄之門
[00:08:45.000 --> 00:08:47.000]  幫助死者轉世投胎
[00:08:47.000 --> 00:08:49.000]  免受地獄之苦
[00:08:49.000 --> 00:08:54.000]  陳茂賢用了很大的人力物力
[00:08:54.000 --> 00:08:58.000]  拍攝這場破地獄的儀式
[00:08:58.000 --> 00:09:01.000]  場面非常令人震撼
[00:09:01.000 --> 00:09:05.000]  但我們要知道死者已經死去
[00:09:05.000 --> 00:09:09.000]  就算有更好的儀式也沒有用
[00:09:09.000 --> 00:09:13.000]  這就像這齣電影的預告片
[00:09:13.000 --> 00:09:16.000]  紅磡真是一個非常有趣的地方
[00:09:16.000 --> 00:09:21.000]  每晚在紅磡有演唱會
[00:09:21.000 --> 00:09:26.000]  在隔一條街的殯儀館又有演唱會
[00:09:26.000 --> 00:09:28.000]  在辦喪事
[00:09:28.000 --> 00:09:31.000]  其實這些破地獄的儀式
[00:09:31.000 --> 00:09:33.000]  真是像一個演唱會一樣
[00:09:33.000 --> 00:09:36.000]  就算燒更多的金銀衣紙
[00:09:36.000 --> 00:09:38.000]  做更多的儀式
[00:09:38.000 --> 00:09:40.000]  只不過是要買一個安心
[00:09:40.000 --> 00:09:42.000]  是給誰呢?
[00:09:42.000 --> 00:09:44.000]  是給在世的人買一個安心
[00:09:44.000 --> 00:09:46.000]  不是給死者
[00:09:46.000 --> 00:09:51.000]  其實用禮儀、儀式來買一個安心
[00:09:51.000 --> 00:09:54.000]  在宗教來說是司空見慣
[00:09:54.000 --> 00:09:59.000]  猶太教和天主教都很著重遵守禮儀
[00:09:59.000 --> 00:10:02.000]  他們認為這樣做就能夠蒙神喜悅
[00:10:02.000 --> 00:10:04.000]  就能夠得救
[00:10:04.000 --> 00:10:06.000]  在某種情況下
[00:10:06.000 --> 00:10:09.000]  其實連基督徒都不例外
[00:10:09.000 --> 00:10:11.000]  很多基督徒都認為
[00:10:11.000 --> 00:10:14.000]  只要在報道會舉手決志
[00:10:14.000 --> 00:10:18.000]  有教會、有受洗就能夠得救
[00:10:18.000 --> 00:10:21.000]  但其實一個人是否得救
[00:10:21.000 --> 00:10:24.000]  完全與禮儀行為無關
[00:10:24.000 --> 00:10:28.000]  而是一個人是否真正與神有密切關係
[00:10:28.000 --> 00:10:31.000]  是否真的有一個好的關係
[00:10:31.000 --> 00:10:34.000]  看完破地獄的儀式
[00:10:34.000 --> 00:10:37.000]  我們看看第二點破地獄的概念
[00:10:37.000 --> 00:10:40.000]  這導演希望透過這齣戲
[00:10:40.000 --> 00:10:44.000]  能夠帶領觀眾去面對死亡
[00:10:44.000 --> 00:10:48.000]  觀眾可能對死亡本來有抗拒
[00:10:48.000 --> 00:10:50.000]  漸漸能夠認識死亡
[00:10:50.000 --> 00:10:52.000]  能夠理解死亡
[00:10:52.000 --> 00:10:56.000]  而最後放下對死亡的恐懼
[00:10:56.000 --> 00:10:58.000]  在某些程度上
[00:10:58.000 --> 00:11:00.000]  這齣戲真的做到這一點
[00:11:00.000 --> 00:11:05.000]  但死亡仍然是非常現實、非常真實
[00:11:05.000 --> 00:11:07.000]  每個人都會經歷死亡
[00:11:07.000 --> 00:11:10.000]  這是一個千古的問題
[00:11:10.000 --> 00:11:14.000]  二千多年前秦始皇已經尋求長生不老藥
[00:11:14.000 --> 00:11:19.000]  西方人尋求Fountain of Youth不老之泉
[00:11:19.000 --> 00:11:21.000]  但都沒有辦法找到
[00:11:21.000 --> 00:11:23.000]  沒有人能夠逃避死亡
[00:11:23.000 --> 00:11:25.000]  中國人就更加了
[00:11:25.000 --> 00:11:28.000]  他們根本不想說死亡
[00:11:28.000 --> 00:11:30.000]  因為他們知道不能逃避死亡
[00:11:30.000 --> 00:11:34.000]  但在生的時候可以逃避不說死亡
[00:11:34.000 --> 00:11:38.000]  所以他們不喜歡別人在他們面前提起死亡
[00:11:38.000 --> 00:11:40.000]  認為是不吉利的事
[00:11:40.000 --> 00:11:44.000]  其實我們要真真正正破地獄
[00:11:44.000 --> 00:11:46.000]  要破解死亡的話
[00:11:46.000 --> 00:11:49.000]  我們首先要知道死亡是甚麼
[00:11:49.000 --> 00:11:55.000]  死亡可以分為身體的死亡和靈裡面的死亡
[00:11:55.000 --> 00:11:59.000]  身體的死亡就是和所有有生命氣息的東西分開
[00:11:59.000 --> 00:12:02.000]  就好像一個人死了之後
[00:12:02.000 --> 00:12:05.000]  他身邊的人可能哭得很傷心
[00:12:05.000 --> 00:12:08.000]  但他已經沒有反應沒有回應
[00:12:08.000 --> 00:12:11.000]  就是和所有有生命氣息的東西分開
[00:12:11.000 --> 00:12:14.000]  身體的死亡其實並不可怕
[00:12:14.000 --> 00:12:16.000]  在聖經裡告訴我們
[00:12:16.000 --> 00:12:20.000]  原來每個人最後都會復活
[00:12:20.000 --> 00:12:23.000]  所以身體的死亡並不可怕
[00:12:23.000 --> 00:12:26.000]  靈裡面的死亡才是可怕
[00:12:26.000 --> 00:12:28.000]  甚麼是靈裡面的死亡?
[00:12:28.000 --> 00:12:30.000]  就是與神隔絕
[00:12:30.000 --> 00:12:33.000]  我們每個人生出來就是罪人
[00:12:33.000 --> 00:12:35.000]  都是與神隔開的
[00:12:35.000 --> 00:12:37.000]  但當我們接受神的時候
[00:12:37.000 --> 00:12:40.000]  我們就能與神和好
[00:12:40.000 --> 00:12:43.000]  如果一個人有生之年都不接受神
[00:12:43.000 --> 00:12:45.000]  不和神和好的話
[00:12:45.000 --> 00:12:49.000]  最後他就會經歷身體的死亡和靈魂的死亡
[00:12:49.000 --> 00:12:51.000]  這個就很可怕
[00:12:51.000 --> 00:12:54.000]  在聖經裡叫他做第二次的死亡
[00:12:54.000 --> 00:12:57.000]  就是永遠與神隔絕
[00:12:57.000 --> 00:12:59.000]  是很恐怖的一件事
[00:12:59.000 --> 00:13:01.000]  這也是原因
[00:13:01.000 --> 00:13:04.000]  為甚麼基督徒面對死亡的態度
[00:13:04.000 --> 00:13:07.000]  和非基督徒是很不同的
[00:13:07.000 --> 00:13:09.000]  對一個基督徒來說
[00:13:09.000 --> 00:13:11.000]  死亡不是一個終點
[00:13:11.000 --> 00:13:13.000]  死亡只不過是一個開始
[00:13:13.000 --> 00:13:17.000]  是永遠與神同在的開始
[00:13:17.000 --> 00:13:19.000]  也是因為這樣
[00:13:19.000 --> 00:13:24.000]  基督徒的喪禮其實和非基督徒是非常不同
[00:13:24.000 --> 00:13:28.000]  非基督徒的喪禮是充滿了哀動
[00:13:28.000 --> 00:13:30.000]  而基督徒的喪禮
[00:13:30.000 --> 00:13:33.000]  往往是充滿了歡喜快樂
[00:13:33.000 --> 00:13:35.000]  充滿了慶祝
[00:13:35.000 --> 00:13:38.000]  看完破地獄的儀式
[00:13:38.000 --> 00:13:39.000]  破地獄的概念
[00:13:39.000 --> 00:13:42.000]  第三點就是破地獄的目的
[00:13:42.000 --> 00:13:45.000]  當然道教的這場法事
[00:13:45.000 --> 00:13:50.000]  破地獄的儀式就是希望超渡死者
[00:13:50.000 --> 00:13:53.000]  但是在劇中魏道新
[00:13:53.000 --> 00:13:56.000]  就是黃子華所飾演的那個人
[00:13:56.000 --> 00:13:58.000]  說了一句很有意思的話
[00:13:58.000 --> 00:14:01.000]  他說生人都需要破地獄
[00:14:01.000 --> 00:14:04.000]  生人都有很多地獄
[00:14:04.000 --> 00:14:07.000]  生人都需要被超渡
[00:14:07.000 --> 00:14:09.000]  他說的是甚麼呢?
[00:14:09.000 --> 00:14:13.000]  生人的地獄就是人與人之間的問題
[00:14:13.000 --> 00:14:15.000]  有很多問題
[00:14:15.000 --> 00:14:18.000]  在這齣戲中讓我們看到有很多問題
[00:14:18.000 --> 00:14:21.000]  有國民家庭的問題
[00:14:21.000 --> 00:14:22.000]  剛才已經說過了
[00:14:22.000 --> 00:14:24.000]  他和他子女的問題
[00:14:24.000 --> 00:14:25.000]  有宗教上的問題
[00:14:25.000 --> 00:14:26.000]  國民的兒子
[00:14:26.000 --> 00:14:30.000]  因為他想自己的兒子能夠進入天主教學校
[00:14:30.000 --> 00:14:33.000]  如果受洗的話
[00:14:33.000 --> 00:14:36.000]  他的兒子就能夠進入天主教學校
[00:14:36.000 --> 00:14:39.000]  因為受洗的話會加分
[00:14:39.000 --> 00:14:43.000]  這讓我們看到天主教很著重儀式
[00:14:43.000 --> 00:14:45.000]  例如洗禮
[00:14:45.000 --> 00:14:50.000]  也是因為這件事使得他和他的爸爸國民很不開心
[00:14:50.000 --> 00:14:55.000]  還有魏道新同居的女友懷孕了
[00:14:55.000 --> 00:14:58.000]  他又要想要不要留下這個嬰兒
[00:14:58.000 --> 00:15:00.000]  魏道新說他已經50歲了
[00:15:00.000 --> 00:15:03.000]  到我兒子長大成人的時候
[00:15:03.000 --> 00:15:07.000]  又是我和他要分開離開的時候
[00:15:07.000 --> 00:15:09.000]  因為魏道新已經50歲了
[00:15:09.000 --> 00:15:12.000]  他說值不值得生這個兒子出來
[00:15:12.000 --> 00:15:16.000]  你有沒有問過這個兒子是否希望被生出來
[00:15:16.000 --> 00:15:20.000]  這就是導演陳茂賢所說的問題
[00:15:20.000 --> 00:15:21.000]  人生的問題
[00:15:21.000 --> 00:15:23.000]  究竟人生的意義是什麼
[00:15:23.000 --> 00:15:27.000]  是不是生離死別就是人生的意義呢
[00:15:27.000 --> 00:15:31.000]  在《雪戲劇》這齣戲中讓我們看到
[00:15:31.000 --> 00:15:33.000]  就是叫人要把握時機
[00:15:33.000 --> 00:15:35.000]  生人也有地獄的
[00:15:35.000 --> 00:15:39.000]  所以在世的時候就要擺平這些事
[00:15:39.000 --> 00:15:41.000]  要和人和解
[00:15:41.000 --> 00:15:44.000]  因為你不知道身邊的人什麼時候會死
[00:15:44.000 --> 00:15:47.000]  甚至不知道你自己可能會先死
[00:15:47.000 --> 00:15:52.000]  所以我們一定要破解這些生人的地獄
[00:15:52.000 --> 00:15:57.000]  這齣戲很成功地反映出這個問題
[00:15:57.000 --> 00:16:01.000]  其實人與人之間的關係當然重要
[00:16:01.000 --> 00:16:03.000]  但更重要的是什麼
[00:16:03.000 --> 00:16:06.000]  就是我們和神的關係
[00:16:06.000 --> 00:16:09.000]  這位神是創造宇宙萬物
[00:16:09.000 --> 00:16:11.000]  創造人類
[00:16:11.000 --> 00:16:14.000]  祂將祂自己放在每個人的心裡
[00:16:14.000 --> 00:16:17.000]  這也是為什麼世上有這麼多宗教
[00:16:17.000 --> 00:16:19.000]  有這麼多不同的神
[00:16:19.000 --> 00:16:20.000]  為什麼呢?
[00:16:20.000 --> 00:16:23.000]  就是因為神將祂自己放在我們心裡
[00:16:23.000 --> 00:16:25.000]  當我們還沒找到的時候
[00:16:25.000 --> 00:16:29.000]  我們心裡有一個虛空要去尋找
[00:16:29.000 --> 00:16:32.000]  才會搞出這麼多宗教和神
[00:16:32.000 --> 00:16:37.000]  人生的意義就是應該與神和好
[00:16:37.000 --> 00:16:39.000]  如果我們不認識神
[00:16:39.000 --> 00:16:41.000]  我們不與神和好
[00:16:41.000 --> 00:16:43.000]  就真的枉了這一生
[00:16:43.000 --> 00:16:46.000]  人生就變得沒有意義
[00:16:46.000 --> 00:16:49.000]  當我們與神和好的時候
[00:16:49.000 --> 00:16:53.000]  我們與人的關係都一樣會改變
[00:16:53.000 --> 00:16:55.000]  聖經告訴我們
[00:16:55.000 --> 00:16:59.000]  我們與人的關係就是反映出我們與神的關係
[00:16:59.000 --> 00:17:02.000]  這就帶領我們去第四點
[00:17:02.000 --> 00:17:07.000]  那你說如何與神和好呢?
[00:17:07.000 --> 00:17:10.000]  就是第四點 破地獄的實例
[00:17:10.000 --> 00:17:12.000]  在這齣電影裡
[00:17:12.000 --> 00:17:15.000]  那些南俄斯破地獄的儀式
[00:17:15.000 --> 00:17:18.000]  只不過是一場表演
[00:17:18.000 --> 00:17:19.000]  買一個安心
[00:17:19.000 --> 00:17:22.000]  但在歷史當中真的有人破了地獄
[00:17:22.000 --> 00:17:24.000]  這就是耶穌基督
[00:17:24.000 --> 00:17:28.000]  祂替我們贖罪 為我們死 被埋葬
[00:17:28.000 --> 00:17:32.000]  祂是去到陰間傳福音給陰間的義人
[00:17:32.000 --> 00:17:35.000]  在彼得前書的四章六節告訴我們
[00:17:35.000 --> 00:17:38.000]  然後祂帶領這些義人上到天堂
[00:17:38.000 --> 00:17:41.000]  以忽所書的四章九至十節
[00:17:41.000 --> 00:17:43.000]  那你說這些是什麼人呢?
[00:17:43.000 --> 00:17:45.000]  這些就是舊約的義人
[00:17:45.000 --> 00:17:49.000]  是耶穌基督釘十字架之前死的人
[00:17:49.000 --> 00:17:52.000]  他們只不過暫時在陰間等候
[00:17:52.000 --> 00:17:54.000]  耶穌基督救贖了他們
[00:17:54.000 --> 00:17:56.000]  帶領他們去到天堂
[00:17:56.000 --> 00:17:59.000]  我們新約的人就更加幸福了
[00:17:59.000 --> 00:18:01.000]  如果接受耶穌基督
[00:18:01.000 --> 00:18:02.000]  死了之後
[00:18:02.000 --> 00:18:05.000]  我們的靈魂就能夠直接上到天堂
[00:18:05.000 --> 00:18:07.000]  與神同在
[00:18:07.000 --> 00:18:09.000]  耶穌基督戰勝死亡
[00:18:09.000 --> 00:18:11.000]  祂在第三天復活
[00:18:11.000 --> 00:18:14.000]  給我們有永生的盼望
[00:18:14.000 --> 00:18:16.000]  我們將來不單止
[00:18:16.000 --> 00:18:18.000]  我們的靈魂在天上與神同在
[00:18:18.000 --> 00:18:21.000]  我們的身體都會復活
[00:18:21.000 --> 00:18:24.000]  等候有一天耶穌基督再次回來的時候
[00:18:24.000 --> 00:18:26.000]  我們的身體都會復活
[00:18:26.000 --> 00:18:29.000]  耶穌基督就是我們的陽伴
[00:18:29.000 --> 00:18:31.000]  所以我們有永生的盼望
[00:18:31.000 --> 00:18:35.000]  有人問我們怎樣知道耶穌基督真的復活了
[00:18:35.000 --> 00:18:37.000]  我們有什麼證據呢?
[00:18:37.000 --> 00:18:39.000]  我想問你
[00:18:39.000 --> 00:18:42.000]  回教始創人毛罕默德在哪裏?
[00:18:42.000 --> 00:18:43.000]  死了
[00:18:43.000 --> 00:18:47.000]  佛教徒的始創人釋迦牟尼在哪裏?
[00:18:47.000 --> 00:18:48.000]  也是死了
[00:18:48.000 --> 00:18:51.000]  唯有耶穌基督真的破了地獄
[00:18:51.000 --> 00:18:53.000]  現在仍然活著
[00:18:53.000 --> 00:18:56.000]  在神的右手邊
[00:18:56.000 --> 00:18:57.000]  耶穌基督的復活
[00:18:57.000 --> 00:19:01.000]  比500多人看到有很多證人
[00:19:01.000 --> 00:19:04.000]  門徒就是最好的證人
[00:19:04.000 --> 00:19:06.000]  他們本來是很怕死的
[00:19:06.000 --> 00:19:09.000]  當耶穌基督被捕釘十字架
[00:19:09.000 --> 00:19:10.000]  他們非常害怕
[00:19:10.000 --> 00:19:11.000]  四散
[00:19:11.000 --> 00:19:13.000]  打魚的回去做打魚
[00:19:13.000 --> 00:19:15.000]  做稅利的回去做稅利
[00:19:15.000 --> 00:19:19.000]  但是當他們看到復活的耶穌基督
[00:19:19.000 --> 00:19:20.000]  他們不再害怕
[00:19:20.000 --> 00:19:22.000]  因為他們知道
[00:19:22.000 --> 00:19:25.000]  如果耶穌基督能勝過死亡的話
[00:19:25.000 --> 00:19:27.000]  還有甚麼值得他們害怕的呢?
[00:19:27.000 --> 00:19:29.000]  所以十二個門徒當中
[00:19:29.000 --> 00:19:32.000]  有十一個都願意為主來信祷
[00:19:32.000 --> 00:19:36.000]  而其中很多人死在十字架上
[00:19:36.000 --> 00:19:39.000]  十字架是一個非常殘酷的刑罰
[00:19:39.000 --> 00:19:41.000]  但他們不再害怕
[00:19:41.000 --> 00:19:45.000]  因為他們知道耶穌基督真的戰勝死亡
[00:19:45.000 --> 00:19:47.000]  在結束的時候
[00:19:47.000 --> 00:19:51.000]  我們不妨用這套電影最後一幕來看
[00:19:51.000 --> 00:19:53.000]  最後一幕就是
[00:19:53.000 --> 00:19:57.000]  魏道新決定留下這個嬰兒
[00:19:57.000 --> 00:19:59.000]  雖然他已經五十歲了
[00:19:59.000 --> 00:20:00.000]  到嬰兒長大了
[00:20:00.000 --> 00:20:03.000]  他可能很快要和她分手
[00:20:03.000 --> 00:20:06.000]  但是他說願意留下這個嬰兒
