
[00:00:00.000 --> 00:00:04.920]  好,今天我們來到論盡事思的成與敗
[00:03:26.460 --> 00:03:28.460]  「神壇」
[00:03:28.460 --> 00:03:30.460]  「被人偷錢」
[00:03:30.460 --> 00:03:32.460]  「被人偷錢」
[00:03:32.460 --> 00:03:34.460]  還有呢?
[00:03:34.460 --> 00:03:37.460]  「如果不是他兒子偷的,就是贈作
[00:03:37.460 --> 00:03:39.460]  他兒子偷的,就是祝福」
[00:03:39.460 --> 00:03:41.460]  可以祝福的
[00:03:41.460 --> 00:03:43.460]  可以吐出來祝福
[00:03:43.460 --> 00:03:45.460]  難怪加拿大政府個個都偷東西
[00:03:45.460 --> 00:03:48.460]  最多就是吐出來
[00:03:48.460 --> 00:03:50.460]  不用發哥
[00:03:50.460 --> 00:03:52.460]  還有沒有?
[00:03:52.460 --> 00:03:54.460]  「朱像」
[00:03:54.460 --> 00:03:56.460]  還有呢?
[00:03:56.460 --> 00:03:58.460]  「派他兒子做祭司」
[00:03:58.460 --> 00:04:00.460]  「派他兒子做祭司」
[00:04:00.460 --> 00:04:02.460]  是一個問題
[00:04:02.460 --> 00:04:04.460]  還有呢?
[00:04:04.460 --> 00:04:06.460]  如果數下去還有的
[00:04:06.460 --> 00:04:08.460]  「自己製造伊芙特」
[00:04:08.460 --> 00:04:10.460]  「祭司的制服」
[00:04:10.460 --> 00:04:12.460]  「做像」請大家留意
[00:04:12.460 --> 00:04:14.460]  那裏有兩個像
[00:04:14.460 --> 00:04:16.460]  一個是雕刻
[00:04:16.460 --> 00:04:18.460]  一個是鑄造的
[00:04:18.460 --> 00:04:20.460]  那裏是兩個偶像
[00:04:20.460 --> 00:04:22.460]  做了兩個偶像出來
[00:04:22.460 --> 00:04:26.460]  所以在當時來說
[00:04:26.460 --> 00:04:28.460]  可以說是一個
[00:04:28.460 --> 00:04:34.460]  所以作者在這件事件的引言
[00:04:34.460 --> 00:04:36.460]  大家知道這是一個引言
[00:04:36.460 --> 00:04:38.460]  就下了一個註腳
[00:04:38.460 --> 00:04:42.460]  「那時以色列中沒有王」
[00:04:42.460 --> 00:04:45.460]  「就各人任意而行」
[00:04:45.460 --> 00:04:49.460]  所以猶大有一個少年人
[00:04:49.460 --> 00:04:51.460]  猶大族的利美人住在那裏
[00:04:51.460 --> 00:04:53.460]  這個人離開猶大白利恆
[00:04:53.460 --> 00:04:56.460]  要找一個可住的地方走路的時候
[00:04:56.460 --> 00:04:58.460]  就到了以法連山地
[00:04:58.460 --> 00:05:00.460]  我給大家一個地圖
[00:05:00.460 --> 00:05:04.460]  大家看到最底在這個沿海的西端
[00:05:04.460 --> 00:05:06.460]  就是猶大
[00:05:06.460 --> 00:05:08.460]  白利恆就在那裏
[00:05:08.460 --> 00:05:12.460]  他在那裏上去以法連山地
[00:05:12.460 --> 00:05:14.460]  其實也不是很遠
[00:05:14.460 --> 00:05:16.460]  以法連山地就是你過了
[00:05:16.460 --> 00:05:18.460]  辨眼品上面就是以法連
[00:05:18.460 --> 00:05:20.460]  所以就在那裏
[00:05:20.460 --> 00:05:24.460]  就去了以法連這個地方
[00:05:24.460 --> 00:05:26.460]  在這個時候究竟發生什麼事呢?
[00:05:26.460 --> 00:05:28.460]  如果你看完第十節
[00:05:28.460 --> 00:05:30.460]  就說你可以在那裏住
[00:05:30.460 --> 00:05:32.460]  我以你為甚麼?
[00:05:32.460 --> 00:05:35.460]  我要你為傅
[00:05:35.460 --> 00:05:37.460]  厲害了
[00:05:37.460 --> 00:05:38.460]  為祭司
[00:05:38.460 --> 00:05:40.460]  我每年給你多少?
[00:05:40.460 --> 00:05:43.460]  十四下銀紙
[00:05:43.460 --> 00:05:45.460]  十四下銀紙即是多少錢呢?
[00:05:45.460 --> 00:05:49.460]  四安士
[00:05:49.460 --> 00:05:52.460]  四安士
[00:05:52.460 --> 00:05:54.460]  給你四安士銀
[00:05:54.460 --> 00:05:56.460]  就是你的年薪
[00:05:56.460 --> 00:05:58.460]  那你就拿回來
[00:05:58.460 --> 00:06:00.460]  我們現在賣銀賣多少錢?
[00:06:00.460 --> 00:06:02.460]  十六元安士
[00:06:02.460 --> 00:06:04.460]  給四安士他年薪
[00:06:04.460 --> 00:06:10.460]  大約在印度的一個赤貧家庭就收入到
[00:06:10.460 --> 00:06:14.460]  那你可以留在我這裏
[00:06:14.460 --> 00:06:15.460]  我以你為傅
[00:06:15.460 --> 00:06:18.460]  每年不是月薪不是周薪不是日薪
[00:06:18.460 --> 00:06:20.460]  是年薪來的
[00:06:20.460 --> 00:06:21.460]  年薪十四下
[00:06:21.460 --> 00:06:22.460]  那一套衣服
[00:06:22.460 --> 00:06:24.460]  嘩! 真是很多衣服穿了
[00:06:24.460 --> 00:06:25.460]  還有道人的食物
[00:06:25.460 --> 00:06:27.460]  即是包、食、粟
[00:06:27.460 --> 00:06:28.460]  穿一套衣服穿爛了
[00:06:28.460 --> 00:06:30.460]  以後那些是你的了
[00:06:30.460 --> 00:06:32.460]  那利美人就進了他家裏
[00:06:32.460 --> 00:06:34.460]  就情願與他同住
[00:06:34.460 --> 00:06:36.460]  那人看著少年人如同自己的兒子
[00:06:36.460 --> 00:06:40.460]  有沒有留意這兩個說話?
[00:06:40.460 --> 00:06:41.460]  前面說什麼?
[00:06:41.460 --> 00:06:42.460]  我以你為傅
[00:06:42.460 --> 00:06:44.460]  住了進來就當兒子
[00:06:44.460 --> 00:06:48.460]  那米家分派了少年的利美人做祭司
[00:06:48.460 --> 00:06:50.460]  他就住在米家的家裏
[00:06:50.460 --> 00:06:51.460]  米家就說
[00:06:51.460 --> 00:06:53.460]  現在我知道耶和華必祝福我了
[00:06:53.460 --> 00:06:55.460]  因為我有一個利美人做祭司
[00:06:55.460 --> 00:06:57.460]  好 以大家認識
[00:06:57.460 --> 00:06:58.460]  誰可以做祭司?
[00:06:58.460 --> 00:07:01.460]  要有亞倫的口譯才可以做祭司
[00:07:01.460 --> 00:07:02.460]  是不是?
[00:07:02.460 --> 00:07:04.460]  要有亞倫的口譯才可以做祭司
[00:07:04.460 --> 00:07:08.460]  那這一段時間的宗教官告訴你什麼呢?
[00:07:08.460 --> 00:07:09.460]  我們剛才看到
[00:07:09.460 --> 00:07:13.460]  米家在他家裏建了一個神堂
[00:07:13.460 --> 00:07:14.460]  是不是?
[00:07:14.460 --> 00:07:17.460]  然後就建立了一個
[00:07:17.460 --> 00:07:21.460]  不合律法的祭司制度
[00:07:21.460 --> 00:07:22.460]  是不是?
[00:07:22.460 --> 00:07:23.460]  用他自己的方法
[00:07:23.460 --> 00:07:24.460]  最有趣的是
[00:07:24.460 --> 00:07:26.460]  米家的原文的名字
[00:07:26.460 --> 00:07:28.460]  和尼加先知的名字是一樣的
[00:07:28.460 --> 00:07:30.460]  米家的意思就是
[00:07:30.460 --> 00:07:32.460]  有誰將耶和華
[00:07:32.460 --> 00:07:34.460]  誰將耶和華
[00:07:34.460 --> 00:07:36.460]  就是誰有他這麼厲害呢?
[00:07:36.460 --> 00:07:38.460]  改名字是很熟悉的
[00:07:38.460 --> 00:07:39.460]  他媽媽幫他改
[00:07:39.460 --> 00:07:40.460]  或者他爸爸幫他改
[00:07:40.460 --> 00:07:42.460]  誰將耶和華
[00:07:42.460 --> 00:07:45.460]  所以他媽媽和他
[00:07:45.460 --> 00:07:47.460]  都將上帝的名字
[00:07:47.460 --> 00:07:49.460]  經常放在口邊
[00:07:49.460 --> 00:07:50.460]  是不是?
[00:07:50.460 --> 00:07:51.460]  兒子偷了錢
[00:07:51.460 --> 00:07:52.460]  吐出來
[00:07:52.460 --> 00:07:54.460]  耶和華賜福給你
[00:07:54.460 --> 00:07:55.460]  是不是?
[00:07:55.460 --> 00:07:56.460]  都很熟悉的
[00:07:56.460 --> 00:07:57.460]  他說的話
[00:07:57.460 --> 00:08:00.460]  聽起來真的很厲害
[00:08:00.460 --> 00:08:02.460]  這個熟悉的人
[00:08:02.460 --> 00:08:04.460]  熟悉到很難受的
[00:08:04.460 --> 00:08:06.460]  然後找到那個利物人之後
[00:08:06.460 --> 00:08:08.460]  他就知道什麼呢?
[00:08:08.460 --> 00:08:10.460]  耶和華必賜福給我
[00:08:10.460 --> 00:08:12.460]  不是偶像賜福給他
[00:08:12.460 --> 00:08:15.460]  是耶和華賜福給他
[00:08:15.460 --> 00:08:18.460]  所以這裡就告訴他
[00:08:18.460 --> 00:08:19.460]  其實他的名字
[00:08:19.460 --> 00:08:21.460]  意思就是沒有人比得上耶和華
[00:08:21.460 --> 00:08:24.460]  不過這兩母子
[00:08:24.460 --> 00:08:26.460]  住在迦南地之後
[00:08:26.460 --> 00:08:29.460]  他們的信仰
[00:08:29.460 --> 00:08:33.460]  就和耶和華的信仰
[00:08:33.460 --> 00:08:35.460]  差很遠
[00:08:35.460 --> 00:08:37.460]  彼此之間的距離差很遠
[00:08:37.460 --> 00:08:40.460]  他覺得有神堂
[00:08:40.460 --> 00:08:42.460]  有祭司
[00:08:42.460 --> 00:08:44.460]  就是祝福
[00:08:44.460 --> 00:08:45.460]  是不是?
[00:08:45.460 --> 00:08:47.460]  就是一個祝福
[00:08:47.460 --> 00:08:50.460]  現在本來他設立了自己的兒子
[00:08:50.460 --> 00:08:51.460]  是不是?
[00:08:51.460 --> 00:08:54.460]  他自己設立的
[00:08:54.460 --> 00:08:56.460]  他自己分派他的兒子去做
[00:08:56.460 --> 00:08:58.460]  現在找了一個利物人來
[00:08:58.460 --> 00:09:01.460]  他覺得如獲至寶
[00:09:01.460 --> 00:09:02.460]  這個利物人
[00:09:02.460 --> 00:09:06.460]  當米加和他媽媽在家設立神壇
[00:09:06.460 --> 00:09:09.460]  又做以弗德和家裡的神像
[00:09:09.460 --> 00:09:12.460]  又找了一個利物人做祭司的時候
[00:09:12.460 --> 00:09:13.460]  他就覺得什麼呢?
[00:09:13.460 --> 00:09:16.460]  耶和華必賜福給我
[00:09:16.460 --> 00:09:20.460]  就變成信仰公利化
[00:09:20.460 --> 00:09:21.460]  因為他要跟從神
[00:09:21.460 --> 00:09:23.460]  目的是什麼呢?
[00:09:23.460 --> 00:09:26.460]  成為一個大部分人都希望有的
[00:09:26.460 --> 00:09:28.460]  就是一個祈福的宗教
[00:09:28.460 --> 00:09:29.460]  一個祈福的宗教
[00:09:29.460 --> 00:09:31.460]  信仰公利化
[00:09:31.460 --> 00:09:34.460]  信仰就變成公利
[00:09:34.460 --> 00:09:39.460]  然後這個是來自猶大的利物人
[00:09:39.460 --> 00:09:42.460]  這個利物人有研究的朋友
[00:09:42.460 --> 00:09:45.460]  就覺得可能已經成為一個尊有名詞
[00:09:45.460 --> 00:09:47.460]  為什麼這個利物人會離開猶大呢?
[00:09:47.460 --> 00:09:49.460]  但他找不到工作
[00:09:49.460 --> 00:09:51.460]  因為大家都知道
[00:09:51.460 --> 00:09:54.460]  那時候的會幕不是在伯利恆
[00:09:54.460 --> 00:09:55.460]  也不是在耶路撒冷
[00:09:55.460 --> 00:09:56.460]  在哪裡呢?
[00:09:56.460 --> 00:09:59.460]  在士羅
[00:09:59.460 --> 00:10:02.460]  是完全和他現在所居住的地方沒有關係
[00:10:02.460 --> 00:10:04.460]  理論上利物人
[00:10:04.460 --> 00:10:09.460]  應該要服侍在會幕的周圍
[00:10:09.460 --> 00:10:10.460]  如果根據約書亞記
[00:10:10.460 --> 00:10:14.460]  也分了一些城邑給利物人住
[00:10:14.460 --> 00:10:17.460]  而很明顯當時利物人
[00:10:17.460 --> 00:10:20.460]  可能是一個失業的行業
[00:10:20.460 --> 00:10:22.460]  找不到工作的行業
[00:10:22.460 --> 00:10:23.460]  如果不是的話
[00:10:23.460 --> 00:10:25.460]  14安士的銀
[00:10:25.460 --> 00:10:29.460]  按道理很難做到他連身的
[00:10:29.460 --> 00:10:31.460]  也不是很好找
[00:10:31.460 --> 00:10:35.460]  利物人可能成為一個專業
[00:10:35.460 --> 00:10:37.460]  受過宗教訓練的
[00:10:37.460 --> 00:10:41.460]  或者有宗教背景的一些專業人士
[00:10:41.460 --> 00:10:43.460]  於是乎找不到工作
[00:10:43.460 --> 00:10:45.460]  四處找工作
[00:10:45.460 --> 00:10:47.460]  我是利物人有什麼工作?
[00:10:47.460 --> 00:10:53.460]  代聘的專業宗教人士
[00:10:53.460 --> 00:10:57.460]  而米加願意請他做家裏的祭司的時候
[00:10:57.460 --> 00:10:58.460]  馬上反應
[00:10:58.460 --> 00:11:00.460]  嘩!好!當然好!
[00:11:00.460 --> 00:11:03.460]  但其實根據聖經
[00:11:03.460 --> 00:11:06.460]  我們知道利物人原本是用來做什麼的呢?
[00:11:06.460 --> 00:11:12.460]  是做會幕裏面的事
[00:11:12.460 --> 00:11:14.460]  但現在成為了什麼呢?
[00:11:14.460 --> 00:11:16.460]  宗教的專業人士
[00:11:16.460 --> 00:11:19.460]  這是好聽的說法
[00:11:19.460 --> 00:11:20.460]  等什麼呢?
[00:11:20.460 --> 00:11:22.460]  等人僱傭
[00:11:22.460 --> 00:11:26.460]  所以聖職就世俗化
[00:11:26.460 --> 00:11:27.460]  這個我說的
[00:11:27.460 --> 00:11:29.460]  你自己作什麼都可以
[00:11:29.460 --> 00:11:33.460]  你說聖職代聘化都可以
[00:11:33.460 --> 00:11:36.460]  我就叫做聖職世俗化
[00:11:36.460 --> 00:11:38.460]  就變成大家都在找工作
[00:11:38.460 --> 00:11:41.460]  大家找到工作就做好這份工作
[00:11:41.460 --> 00:11:43.460]  我們知道根據律法
[00:11:43.460 --> 00:11:50.460]  會幕和祭祀都是按摩西在西乃山上領受神的吩咐設立的
[00:11:50.460 --> 00:11:52.460]  在西乃山上
[00:11:52.460 --> 00:11:54.460]  神不單止做了會幕的硬件
[00:11:54.460 --> 00:11:57.460]  他還整套祭司的祭道都做出來
[00:11:57.460 --> 00:11:59.460]  全給他們
[00:11:59.460 --> 00:12:05.460]  所以原本應該根據有規有矩來進行
[00:12:05.460 --> 00:12:10.460]  但是原本當以色列人進入迦南地之後
[00:12:10.460 --> 00:12:13.460]  會幕就停在了斯羅
[00:12:13.460 --> 00:12:18.460]  他們應該按著會幕的程序來敬拜神
[00:12:18.460 --> 00:12:22.460]  現在米加和他媽媽就在他自己家裡設立神堂
[00:12:22.460 --> 00:12:25.460]  又顧了這個祭司來管理
[00:12:25.460 --> 00:12:28.460]  就將這個敬拜平民化
[00:12:28.460 --> 00:12:30.460]  我這樣叫的
[00:12:30.460 --> 00:12:32.460]  平民化為什麼平民化呢?
[00:12:32.460 --> 00:12:33.460]  敬拜不一定回教會
[00:12:33.460 --> 00:12:35.460]  躺在床上開著電視都可以看
[00:12:35.460 --> 00:12:38.460]  我唱歌也有字幕都可以
[00:12:38.460 --> 00:12:41.460]  那個師班比我們教會的師班大
[00:12:41.460 --> 00:12:44.460]  那些師班隨時過百人
[00:12:44.460 --> 00:12:46.460]  行不行?
[00:12:46.460 --> 00:12:48.460]  敬拜平民化
[00:12:48.460 --> 00:12:53.460]  我還可以坐在床上拿著杯咖啡
[00:12:53.460 --> 00:12:55.460]  吃著早餐
[00:12:55.460 --> 00:12:57.460]  吃什麼都可以
[00:12:57.460 --> 00:12:59.460]  一起來去敬拜
[00:12:59.460 --> 00:13:01.460]  更舒服又不用外出
[00:13:01.460 --> 00:13:03.460]  大風大雪
[00:13:03.460 --> 00:13:05.460]  還可以喝酒
[00:13:05.460 --> 00:13:12.460]  所以當時的宗教的情況就是這樣
[00:13:12.460 --> 00:13:14.460]  來到第十八章的時候
[00:13:14.460 --> 00:13:17.460]  就出現了彈支派的出現
[00:13:17.460 --> 00:13:21.460]  彈支派那時以色列人中沒有王
[00:13:21.460 --> 00:13:24.460]  彈支派的人仍然沉地來居住
[00:13:24.460 --> 00:13:26.460]  這個就很奇怪
[00:13:26.460 --> 00:13:29.460]  在筆記那裡我都講過了
[00:13:29.460 --> 00:13:33.460]  彈移居到遙遠的北方
[00:13:33.460 --> 00:13:35.460]  如果大家留意到在地圖裡
[00:13:35.460 --> 00:13:39.460]  在這個沿海的頂往西走
[00:13:39.460 --> 00:13:40.460]  你就會看到有個彈字
[00:13:40.460 --> 00:13:42.460]  原本分地就分在那裡
[00:13:42.460 --> 00:13:44.460]  在猶大和以法中間
[00:13:44.460 --> 00:13:48.460]  在猶大和以法中間
[00:13:48.460 --> 00:13:50.460]  那個比較難找
[00:13:50.460 --> 00:13:51.460]  只有一個字
[00:13:51.460 --> 00:13:53.460]  彈在那裡
[00:13:53.460 --> 00:13:57.460]  你會看到箭咀的腳那裡
[00:13:57.460 --> 00:14:00.460]  然後你會看到它沿著約旦河
[00:14:00.460 --> 00:14:02.460]  一直以法連山地路上
[00:14:02.460 --> 00:14:05.460]  經過以法連、馬拿西、以撒加、拿佛他
[00:14:05.460 --> 00:14:07.460]  走到很遠的地方
[00:14:07.460 --> 00:14:09.460]  就是在加利利海再北邊的小湖
[00:14:09.460 --> 00:14:12.460]  再北邊的地方叫做拉益
[00:14:12.460 --> 00:14:15.460]  它移居到那個地方
[00:14:15.460 --> 00:14:18.460]  就將那個地方改為彈
[00:14:18.460 --> 00:14:24.460]  根據約書亞記十九章四十至四十八節
[00:14:24.460 --> 00:14:28.460]  彈之派就應該在猶大那一邊
[00:14:28.460 --> 00:14:33.460]  就在這個汴雅閩的西邊
[00:14:33.460 --> 00:14:35.460]  以法連的南邊
[00:14:35.460 --> 00:14:38.460]  就分了一大堆的成一給他們
[00:14:38.460 --> 00:14:41.460]  有人數過就是十七個
[00:14:41.460 --> 00:14:44.460]  我們初初讀士詩記第一章的時候
[00:14:44.460 --> 00:14:46.460]  聖經也都告訴我們
[00:14:46.460 --> 00:14:50.460]  亞摩利人強迫彈人住在山地
[00:14:50.460 --> 00:14:52.460]  下不了平原
[00:14:52.460 --> 00:14:54.460]  強迫他們住在山地
[00:14:54.460 --> 00:14:55.460]  不讓他們下平原
[00:14:55.460 --> 00:14:58.460]  找不到地方落腳怎麼辦呢
[00:14:58.460 --> 00:15:01.460]  因為住在山地不太好
[00:15:01.460 --> 00:15:06.460]  所以他們就派人到處做探子
[00:15:06.460 --> 00:15:07.460]  找地方
[00:15:07.460 --> 00:15:09.460]  找地方就找啊找啊找
[00:15:09.460 --> 00:15:11.460]  找到老北的地方
[00:15:11.460 --> 00:15:18.460]  根據約書亞記十九章四十七節
[00:15:18.460 --> 00:15:21.460]  就說他們攻取了利善
[00:15:21.460 --> 00:15:24.460]  由明拉益就是這個地方
[00:15:24.460 --> 00:15:27.460]  當時約書亞記一句說話就交代了
[00:15:27.460 --> 00:15:28.460]  不知為何
[00:15:28.460 --> 00:15:31.460]  約書亞記沒有交代為何會走上去
[00:15:31.460 --> 00:15:36.460]  現在就用了第十八章來交代整件事
[00:15:36.460 --> 00:15:38.460]  為何會移居了
[00:15:38.460 --> 00:15:42.460]  由南邊移居了去北邊
[00:15:42.460 --> 00:15:43.460]  這一段的歷史
[00:15:43.460 --> 00:15:47.460]  根據十八章我們看第三十節
[00:15:47.460 --> 00:15:52.460]  士詩記十八章第三十節
[00:15:52.460 --> 00:15:57.460]  彈人為自己設立那雕刻的像
[00:15:57.460 --> 00:16:01.460]  摩西的孫子格遜的兒子約拿丹
[00:16:01.460 --> 00:16:05.460]  和他的子孫就作了彈支派的祭司
[00:16:05.460 --> 00:16:07.460]  留意這一句
[00:16:07.460 --> 00:16:11.460]  十八章的三十節
[00:16:11.460 --> 00:16:13.460]  接著我們看第二十章
[00:16:13.460 --> 00:16:17.460]  二十章的二十七和二十八節
[00:16:17.460 --> 00:16:23.460]  二十七和二十八節其實都是一節
[00:16:23.460 --> 00:16:25.460]  那時神的約貴在那裡
[00:16:25.460 --> 00:16:29.460]  亞倫的孫子伊利亞薩的兒子菲利哈
[00:16:29.460 --> 00:16:31.460]  是立在約貴前
[00:16:31.460 --> 00:16:32.460]  以色列就問尤
[00:16:32.460 --> 00:16:37.460]  我們當去與我的弟兄比亞文人打仗還是罷兵
[00:16:37.460 --> 00:16:39.460]  二十章是另外一個故事
[00:16:39.460 --> 00:16:41.460]  但是我們想將
[00:16:41.460 --> 00:16:46.460]  我們說十七十八章就是論盡的宗教情況
[00:16:46.460 --> 00:16:50.460]  十九二十有一章就是論盡的道德情況
[00:16:50.460 --> 00:16:55.460]  按這兩個歷史的定點位
[00:16:55.460 --> 00:16:59.460]  我們不難發現這兩件事發生
[00:16:59.460 --> 00:17:03.460]  都是以色列人進了迦南之後不久
[00:17:03.460 --> 00:17:07.460]  大約是第三代
[00:17:07.460 --> 00:17:10.460]  大約是第三代的時間
[00:17:10.460 --> 00:17:11.460]  不久而已
[00:17:11.460 --> 00:17:14.460]  而最令人有感覺的
[00:17:14.460 --> 00:17:20.460]  就是我們終於起到剛才那個利美人的家庭背景
[00:17:20.460 --> 00:17:24.460]  就是我們剛才看第十八章的三十節
[00:17:24.460 --> 00:17:26.460]  這個是誰來的呢?
[00:17:27.460 --> 00:17:29.460]  這個利美人叫約拿丹
[00:17:29.460 --> 00:17:32.460]  摩西的孫
[00:17:32.460 --> 00:17:35.460]  格遜的兒子
[00:17:35.460 --> 00:17:39.460]  摩西的孫也失業了
[00:17:39.460 --> 00:17:46.460]  不知道是不是中國人說富不過三代
[00:17:46.460 --> 00:17:48.460]  不過摩西就不是很富貴
[00:17:48.460 --> 00:17:51.460]  但是三代之後呢
[00:17:51.460 --> 00:17:56.460]  大家看到都有一些唏噓的感覺
[00:17:57.460 --> 00:17:59.460]  好像我們現在外面的樹葉
[00:17:59.460 --> 00:18:01.460]  有些唏噓的感覺
[00:18:01.460 --> 00:18:06.460]  摩西的孫約拿丹做什麼呢?
[00:18:06.460 --> 00:18:08.460]  失業
[00:18:08.460 --> 00:18:10.460]  到處找地方滾腳
[00:18:10.460 --> 00:18:14.460]  所以這個就是當時代
[00:18:14.460 --> 00:18:19.460]  其中反映了部分的宗教情況
[00:18:19.460 --> 00:18:22.460]  當我們進入到第十八章
[00:18:22.460 --> 00:18:24.460]  我們看回這個彈人昧地的時候
[00:18:24.460 --> 00:18:26.460]  我們也留意到
[00:18:26.460 --> 00:18:30.460]  有一個地方值得我們留心
[00:18:30.460 --> 00:18:33.460]  第十八章的主旨就是說了
[00:18:33.460 --> 00:18:37.460]  這個彈之派的北夷奪取了拉易
[00:18:37.460 --> 00:18:39.460]  後來就叫做丹
[00:18:39.460 --> 00:18:42.460]  這個丹這個地方就很出名的
[00:18:42.460 --> 00:18:43.460]  後來呢
[00:18:43.460 --> 00:18:46.460]  神會記也好
[00:18:46.460 --> 00:18:47.460]  獵王記也好
[00:18:47.460 --> 00:18:48.460]  歷代字也好
[00:18:48.460 --> 00:18:51.460]  都有提到這個丹這個地方
[00:18:51.460 --> 00:18:55.460]  就成為了拜偶像的中心
[00:18:55.460 --> 00:18:57.460]  最北部的中心
[00:18:57.460 --> 00:18:59.460]  最北部的中心
[00:18:59.460 --> 00:19:01.460]  這個我們需要放在裡面
[00:19:01.460 --> 00:19:04.460]  第十八章的第一至第六節說什麼呢?
[00:19:04.460 --> 00:19:07.460]  他說那時以色列中沒有王丹之派的人
[00:19:07.460 --> 00:19:09.460]  仍是昧地居住
[00:19:09.460 --> 00:19:11.460]  因為到那個日子他們還沒有在
[00:19:11.460 --> 00:19:13.460]  以色列之派中得地為主
[00:19:13.460 --> 00:19:15.460]  丹人就用所拉
[00:19:15.460 --> 00:19:17.460]  剛才我們看到那個地方
[00:19:17.460 --> 00:19:19.460]  就是丹的所拉
[00:19:20.460 --> 00:19:22.460]  丹的所拉的地方
[00:19:22.460 --> 00:19:26.460]  以實圖就打發本族中的五個勇士
[00:19:26.460 --> 00:19:28.460]  去仔細窺探那地
[00:19:28.460 --> 00:19:30.460]  吩咐他們說你們去窺探那地
[00:19:30.460 --> 00:19:33.460]  他們來到以法連山地
