
[00:00:00.000 --> 00:00:04.800]  (主持人: 羅馬書第五講)
[00:03:11.440 --> 00:03:13.440]  (主持人: 你每個人要想清楚)
[00:03:13.440 --> 00:03:15.440]  (主持人: 聖經學者對保羅在第二章的)
[00:03:15.440 --> 00:03:17.440]  (主持人: 一至十六節的對象是誰?)
[00:03:17.440 --> 00:03:19.440]  (主持人: 有不同的意見)
[00:03:19.440 --> 00:03:21.440]  (主持人: 有人說保羅仍然在這裡)
[00:03:21.440 --> 00:03:23.440]  (主持人: 和外邦人說話)
[00:03:23.440 --> 00:03:25.440]  (主持人: 第一章是那些沒有道德標準的人)
[00:03:25.440 --> 00:03:27.440]  (主持人: 所以他們都犯了羅馬書)
[00:03:27.440 --> 00:03:29.440]  (主持人: 一章二十八至三十二節所說的那些罪)
[00:03:29.440 --> 00:03:31.440]  (主持人: 但是在第二章)
[00:03:31.440 --> 00:03:33.440]  (主持人: 這些人有道德觀念)
[00:03:33.440 --> 00:03:35.440]  (主持人: 所以他們沒有犯那些罪)
[00:03:35.440 --> 00:03:37.440]  (主持人: 但是似乎保羅在羅馬書的第二章)
[00:03:37.440 --> 00:03:39.440]  (主持人: 其實的對象是誰?)
[00:03:39.440 --> 00:03:41.440]  (主持人: 其實是那些人)
[00:03:41.440 --> 00:03:43.440]  (主持人: 其實是那些罪)
[00:03:43.440 --> 00:03:45.440]  (主持人: 但是似乎保羅在羅馬書的第二章)
[00:03:45.440 --> 00:03:47.440]  (主持人: 其實的對象是和猶太人說話)
[00:03:47.440 --> 00:03:49.440]  (主持人: 我們怎麼知道他是和猶太人說話?)
[00:03:49.440 --> 00:03:51.440]  (主持人: 因為羅馬書的二章十二至十六節)
[00:03:51.440 --> 00:03:53.440]  (主持人: 保羅在這裡討論律法)
[00:03:53.440 --> 00:03:55.440]  (主持人: 律法來說對猶太人就很有意思了)
[00:03:55.440 --> 00:03:57.440]  (主持人: 對外邦人有沒有意思?)
[00:03:57.440 --> 00:03:59.440]  (主持人: 絕對沒有意思)
[00:03:59.440 --> 00:04:01.440]  (主持人: 因為律法不是給外邦人)
[00:04:01.440 --> 00:04:03.440]  (主持人: 這是一個很重要的問題)
[00:04:03.440 --> 00:04:11.440]  (主持人: 另外在羅馬書的二章十七節)
[00:04:11.440 --> 00:04:13.440]  (主持人: 保羅公開地指名喚姓)
[00:04:13.440 --> 00:04:15.440]  (主持人: 說你們這些猶太人)
[00:04:15.440 --> 00:04:17.440]  (主持人: 所以很清楚他的對象就是猶太人)
[00:04:17.440 --> 00:04:19.440]  (主持人: 如果保羅在第二章一至十六節)
[00:04:19.440 --> 00:04:21.440]  (主持人: 和外邦人說話)
[00:04:21.440 --> 00:04:23.440]  (主持人: 然後十七節又和猶太人說話)
[00:04:23.440 --> 00:04:25.440]  (主持人: 這樣就不合理了)
[00:04:25.440 --> 00:04:27.440]  (主持人: 如果保羅在第二章一至十六節)
[00:04:27.440 --> 00:04:29.440]  (主持人: 和外邦人說話)
[00:04:29.440 --> 00:04:31.440]  (主持人: 然後十七節又和猶太人說話)
[00:04:31.440 --> 00:04:33.440]  (主持人: 如果保羅和猶太人說話)
[00:04:33.440 --> 00:04:35.440]  (主持人: 這樣就不合理了)
[00:04:35.440 --> 00:04:37.440]  (主持人: 這樣就有點奇怪了)
[00:04:37.440 --> 00:04:39.440]  (主持人: 要定猶太人的罪)
[00:04:39.440 --> 00:04:41.440]  (主持人: 實在不是一件容易的事)
[00:04:41.440 --> 00:04:43.440]  (主持人: 猶太人絕對不會承認他們犯了罪)
[00:04:43.440 --> 00:04:45.440]  (主持人: 絕對不會承認他們不服從神)
[00:04:45.440 --> 00:04:47.440]  (主持人: 我們怎麼知道呢?)
[00:04:47.440 --> 00:04:49.440]  (主持人: 你看看舊約的先知)
[00:04:49.440 --> 00:04:51.440]  (主持人: 當神差派這些先知)
[00:04:51.440 --> 00:04:53.440]  (主持人: 來指出以色列人的罪)
[00:04:53.440 --> 00:04:55.440]  (主持人: 以色列人怎樣呢?)
[00:04:55.440 --> 00:04:57.440]  (主持人: 迫使這些先知迫害他們)
[00:04:57.440 --> 00:04:59.440]  (主持人: 甚至將他們殺死)
[00:04:59.440 --> 00:05:01.440]  (主持人: 耶穌幾高呢?)
[00:05:01.440 --> 00:05:03.440]  (主持人: 來到世上指出法利賽人的罪)
[00:05:03.440 --> 00:05:05.440]  (主持人: 最後怎樣呢?)
[00:05:05.440 --> 00:05:07.440]  (主持人: 他們將耶穌都釘死在十字架上)
[00:05:07.440 --> 00:05:09.440]  (主持人: 所以你要定猶太人的罪)
[00:05:09.440 --> 00:05:11.440]  (主持人: 不是那麼容易的)
[00:05:11.440 --> 00:05:13.440]  (主持人: 看著羅馬書的第一章)
[00:05:13.440 --> 00:05:15.440]  (主持人: 十八至三十二節)
[00:05:15.440 --> 00:05:17.440]  (主持人: 當保羅指出外邦人的罪的時候)
[00:05:17.440 --> 00:05:19.440]  (主持人: 猶太人一定拍手很開心)
[00:05:19.440 --> 00:05:21.440]  (主持人: 在這裡喝彩)
[00:05:21.440 --> 00:05:23.440]  (主持人: 他們是以自己的民族和宗教來自豪)
[00:05:23.440 --> 00:05:25.440]  (主持人: 他們是很鄙視外邦人)
[00:05:25.440 --> 00:05:27.440]  (主持人: 甚至叫外邦人做狗)
[00:05:27.440 --> 00:05:29.440]  (主持人: 他們要和外邦人完全沒有任何瓜葛)
[00:05:29.440 --> 00:05:31.440]  (主持人: 就好像若拿先知一樣)
[00:05:31.440 --> 00:05:33.440]  (主持人: 記不記得神叫若拿先知)
[00:05:33.440 --> 00:05:35.440]  (主持人: 和外邦人和利利美人來傳福音)
[00:05:35.440 --> 00:05:37.440]  (主持人: 若拿先知是一個很好的人物)
[00:05:37.440 --> 00:05:39.440]  (主持人: 但他沒有任何的瓦解)
[00:05:39.440 --> 00:05:41.440]  (主持人: 而他沒有任何的瓦解)
[00:05:41.440 --> 00:05:49.440]  (主持人: 若拿先知是一個很好的人物)
[00:05:49.440 --> 00:05:51.440]  (主持人: 若拿先知是一個很好的人物)
[00:05:51.440 --> 00:05:53.440]  (主持人: 若拿先知是一個很好的人物)
[00:05:53.440 --> 00:05:55.440]  (主持人: 若拿先知是一個很好的人物)
[00:05:55.440 --> 00:05:57.440]  (主持人: 若拿先知是一個很好的人物)
[00:05:57.440 --> 00:05:59.440]  (主持人: 若拿先知是一個很好的人物)
[00:05:59.440 --> 00:06:01.440]  (主持人: 若拿先知是一個很好的人物)
[00:06:01.440 --> 00:06:03.440]  (主持人: 若拿先知是一個很好的人物)
[00:06:03.440 --> 00:06:05.440]  (主持人: 若拿先知是一個很好的人物)
[00:06:05.440 --> 00:06:07.440]  (主持人: 若拿先知是一個很好的人物)
[00:06:07.440 --> 00:06:09.440]  (主持人: 若拿先知是一個很好的人物)
[00:06:09.440 --> 00:06:14.440]  猶太人說他們論斷人說他們有罪
[00:06:14.440 --> 00:06:19.440]  因為他們去論斷去譴責那些外邦人所做的事
[00:06:19.440 --> 00:06:22.440]  其實他們自己都在做
[00:06:22.440 --> 00:06:26.440]  猶太人認為他們不會被神審判
[00:06:26.440 --> 00:06:28.440]  因為他們是神的選民
[00:06:28.440 --> 00:06:33.440]  猶太人相信神是有兩個標準來審判人
[00:06:33.440 --> 00:06:35.440]  一個是給猶太人的
[00:06:35.440 --> 00:06:38.440]  另一個是給外邦人的
[00:06:38.440 --> 00:06:41.440]  他們甚至相信阿伯拉罕
[00:06:41.440 --> 00:06:44.440]  每一天都站在地獄的門口
[00:06:44.440 --> 00:06:50.440]  來阻止窮兇極惡罪大惡極的猶太人
[00:06:50.440 --> 00:06:52.440]  不讓他們進入地獄
[00:06:52.440 --> 00:06:58.440]  猶太人認為他們得救是靠他們的行為
[00:06:58.440 --> 00:06:59.440]  第一是靠行為
[00:06:59.440 --> 00:07:02.440]  第二是阿伯拉罕和神的約
[00:07:02.440 --> 00:07:06.440]  所以他們絕對不會受到神的審判
[00:07:06.440 --> 00:07:08.440]  如果他們的行為不妥
[00:07:08.440 --> 00:07:12.440]  起碼阿伯拉罕在地獄門口都會把他們拉出來
[00:07:12.440 --> 00:07:15.440]  這就是他們所相信
[00:07:15.440 --> 00:07:19.440]  究竟神是否有兩個標準
[00:07:19.440 --> 00:07:22.440]  一個是給猶太人 一個是給外邦人呢?
[00:07:22.440 --> 00:07:25.440]  我可以告訴你沒有這件事
[00:07:25.440 --> 00:07:27.440]  神是絕對公平的
[00:07:27.440 --> 00:07:30.440]  猶太人也好 外邦人也好
[00:07:30.440 --> 00:07:33.440]  神審判的標準只有一個
[00:07:33.440 --> 00:07:37.440]  而這個標準其實有六個原則
[00:07:37.440 --> 00:07:43.440]  第一個原則是按照我們得到多少亮光來審判
[00:07:43.440 --> 00:07:45.440]  這就是第一章所說
[00:07:45.440 --> 00:07:49.440]  神給很多自然的或普通的啟示給人
[00:07:49.440 --> 00:07:53.440]  有祂的創造 有我們心裏的良知
[00:07:53.440 --> 00:07:56.440]  如果你繼續追求這些亮光
[00:07:56.440 --> 00:07:58.440]  神會給你有更多的亮光
[00:07:58.440 --> 00:08:00.440]  直至你得救
[00:08:00.440 --> 00:08:02.440]  但如果你不去追求
[00:08:02.440 --> 00:08:07.440]  就算你有的微小的亮光都會消失
[00:08:07.440 --> 00:08:09.440]  成為一片黑漆
[00:08:09.440 --> 00:08:14.440]  第二點 神是按照真理來審判
[00:08:14.440 --> 00:08:16.440]  神就是真理
[00:08:16.440 --> 00:08:23.440]  第三 神是會按照每個人內心的愧意來審判
[00:08:23.440 --> 00:08:25.440]  什麼是內心的愧意?
[00:08:25.440 --> 00:08:28.440]  每個人都知道自己虧欠了神
[00:08:28.440 --> 00:08:30.440]  這就是我們的愧意
[00:08:30.440 --> 00:08:35.440]  第四點 是按照我們的行為來審判
[00:08:35.440 --> 00:08:38.440]  你說牧師你是不是還沒睡醒
[00:08:38.440 --> 00:08:41.440]  每個人都知道是恩信稱義的
[00:08:41.440 --> 00:08:42.440]  你為什麼說是行為?
[00:08:42.440 --> 00:08:44.440]  我等下會解釋
[00:08:44.440 --> 00:08:48.440]  還有第五點 神是絕對公正的
[00:08:48.440 --> 00:08:50.440]  祂的審判是公平的
[00:08:50.440 --> 00:08:55.440]  最後一點 神是按照人的內心動機
[00:08:55.440 --> 00:08:59.440]  神是知道人心裡在想什麼
[00:08:59.440 --> 00:09:04.440]  下一章我們首先說神亮光的審判
[00:09:04.440 --> 00:09:07.440]  羅馬書二章一節經文說
[00:09:07.440 --> 00:09:12.440]  「你這論斷人的 無論你是誰也無可推諉
[00:09:12.440 --> 00:09:17.440]  你在什麼事上論斷人 就在什麼事上定自己的罪
[00:09:17.440 --> 00:09:23.440]  因你這論斷人的 自己所行卻和別人一樣」
[00:09:23.440 --> 00:09:29.440]  原文的希臘文在二章一節開始的時候
[00:09:29.440 --> 00:09:31.440]  是有「所以」這個字
[00:09:31.440 --> 00:09:33.440]  所以有「所以」這個字
[00:09:33.440 --> 00:09:36.440]  我們就要看前面的經文是說什麼
[00:09:36.440 --> 00:09:38.440]  但是你說二章一節
[00:09:38.440 --> 00:09:42.440]  所以就要看第一章是說什麼
[00:09:42.440 --> 00:09:47.440]  我們說過神給所有的人都有他自然的啟示
[00:09:47.440 --> 00:09:49.440]  或者普通啟示
[00:09:49.440 --> 00:09:51.440]  外在的就是他的創造
[00:09:51.440 --> 00:09:53.440]  我們知道有一位造物者
[00:09:53.440 --> 00:09:57.440]  內在的就是我們每個人的心裡都有良知
[00:09:57.440 --> 00:09:59.440]  都知道有一位神
[00:09:59.440 --> 00:10:02.440]  所以我們每個人都是無可推諉的
[00:10:02.440 --> 00:10:04.440]  沒有藉口
[00:10:04.440 --> 00:10:07.440]  羅馬書二章十四節怎麼說
[00:10:07.440 --> 00:10:12.440]  「沒有律法的外邦人若順著本性行律法上的事
[00:10:12.440 --> 00:10:17.440]  他們雖然沒有律法 自己就是自己的律法」
[00:10:17.440 --> 00:10:20.440]  外邦人是沒有神的律法
[00:10:20.440 --> 00:10:22.440]  但是他們有本性
[00:10:22.440 --> 00:10:24.440]  就是他們的良知
[00:10:24.440 --> 00:10:26.440]  如果他們照著良知的話
[00:10:26.440 --> 00:10:29.440]  他們應該知道什麼是對什麼是錯
[00:10:29.440 --> 00:10:31.440]  所以他們是無可推諉的
[00:10:31.440 --> 00:10:36.440]  你想想如果外邦人沒有神的律法
[00:10:36.440 --> 00:10:39.440]  沒有神的話語都是無可推諉的話
[00:10:39.440 --> 00:10:42.440]  有神話語的猶太人
[00:10:42.440 --> 00:10:44.440]  有神律法的猶太人
[00:10:44.440 --> 00:10:46.440]  是不是更加無可推諉
[00:10:46.440 --> 00:10:49.440]  這個就是保羅要告訴我們
[00:10:49.440 --> 00:10:53.440]  在羅馬書二章一節保羅說
[00:10:53.440 --> 00:10:58.440]  「你這論斷人的 無論你是誰也無可推諉」
[00:10:58.440 --> 00:11:01.440]  猶太人去論斷人
[00:11:01.440 --> 00:11:05.440]  他們去論斷外邦人就證明什麼
[00:11:05.440 --> 00:11:08.440]  證明他們知道什麼是對什麼是錯
[00:11:08.440 --> 00:11:11.440]  你自己都不知道什麼是對什麼是錯
[00:11:11.440 --> 00:11:12.440]  你怎麼論斷人呢
[00:11:12.440 --> 00:11:14.440]  如果你去論斷人
[00:11:14.440 --> 00:11:16.440]  你知道什麼是對什麼是錯
[00:11:16.440 --> 00:11:20.440]  亞國書三章一節亞國提醒我們
[00:11:20.440 --> 00:11:23.440]  「我的弟兄們不要多人作師傅」
[00:11:23.440 --> 00:11:28.440]  「因為曉得我們要受更重的判斷」
[00:11:28.440 --> 00:11:34.440]  亞國說你不要羨慕別人去做師傅去做老師
[00:11:34.440 --> 00:11:38.440]  你知道越多你越多亮光
[00:11:38.440 --> 00:11:40.440]  當你犯罪的時候
[00:11:40.440 --> 00:11:43.440]  你的審判是會更加的重
[00:11:43.440 --> 00:11:45.440]  因為你是得到更多的亮光
[00:11:45.440 --> 00:11:49.440]  你永遠都是神的經濟
[00:11:49.440 --> 00:11:52.440]  你得到越多你不去珍惜的話
[00:11:52.440 --> 00:11:55.440]  你的罪是會更加的重
[00:11:55.440 --> 00:11:58.440]  來到這裡我要解釋一下
[00:11:58.440 --> 00:12:01.440]  論斷人是什麼意思
[00:12:01.440 --> 00:12:04.440]  這句經文很多時候都被人誤解
[00:12:04.440 --> 00:12:08.440]  論斷人不是說不可以指出別人的錯
[00:12:08.440 --> 00:12:09.440]  指出別人的罪
[00:12:09.440 --> 00:12:13.440]  論斷人是你不要去指出別人的心思
[00:12:13.440 --> 00:12:15.440]  意念在做什麼
[00:12:15.440 --> 00:12:17.440]  你看到別人做錯了
[00:12:17.440 --> 00:12:19.440]  你應該告訴他你錯了
[00:12:19.440 --> 00:12:22.440]  但你不要去說你這麼壞
[00:12:22.440 --> 00:12:24.440]  你這麼沒有良心
[00:12:24.440 --> 00:12:27.440]  你這樣不是一個好人
[00:12:27.440 --> 00:12:29.440]  你不要這樣做
[00:12:29.440 --> 00:12:32.440]  你不知道別人的心思意念是怎麼樣
[00:12:32.440 --> 00:12:35.440]  你只需要指出別人的錯就可以了
[00:12:35.440 --> 00:12:38.440]  波林多前書四章五節
[00:12:38.440 --> 00:12:40.440]  普羅說「所以時候未到
[00:12:40.440 --> 00:12:42.440]  什麼都不要論斷
[00:12:42.440 --> 00:12:43.440]  只等主來
[00:12:43.440 --> 00:12:46.440]  他要照出暗中的忍情
[00:12:46.440 --> 00:12:48.440]  顯明人心的意念
[00:12:48.440 --> 00:12:52.440]  那時各人要從神那裡得著稱讚」
[00:12:52.440 --> 00:12:55.440]  我們不知道別人的心思是什麼
[00:12:55.440 --> 00:12:56.440]  但神知道
[00:12:56.440 --> 00:12:59.440]  神可以論斷人的內心
[00:12:59.440 --> 00:13:01.440]  我們不可以
[00:13:01.440 --> 00:13:03.440]  唯一我們可以做的就是指出
[00:13:03.440 --> 00:13:05.440]  別人做得不對
[00:13:05.440 --> 00:13:08.440]  我們就說你這件事做得不對
[00:13:08.440 --> 00:13:10.440]  今天我們稍後會說
[00:13:10.440 --> 00:13:12.440]  神是以真理來審判
[00:13:12.440 --> 00:13:15.440]  真理的審判也是審判我們的內心
[00:13:15.440 --> 00:13:18.440]  神知道我們的內心
[00:13:18.440 --> 00:13:22.440]  他不會被我們的假冒為善來騙
[00:13:22.440 --> 00:13:25.440]  他知道人的心思意念
[00:13:25.440 --> 00:13:27.440]  還有一個不要論斷人
[00:13:27.440 --> 00:13:28.440]  還有一個意思
[00:13:28.440 --> 00:13:30.440]  羅馬書二章三節
[00:13:30.440 --> 00:13:33.440]  「他們自己做一樣的事
[00:13:33.440 --> 00:13:35.440]  卻去論斷別人」
[00:13:35.440 --> 00:13:39.440]  當我們去譴責別人做得不對的時候
[00:13:39.440 --> 00:13:42.440]  其實我們在譴責自己
[00:13:42.440 --> 00:13:44.440]  因為我們自己也有做這些事
[00:13:44.440 --> 00:13:47.440]  當我們一隻手指指著別人的時候
[00:13:47.440 --> 00:13:49.440]  三隻手指怎樣呢?
[00:13:49.440 --> 00:13:51.440]  指著自己
[00:13:51.440 --> 00:13:57.440]  這就是耶穌基督在馬太福音七章三節
[00:13:57.440 --> 00:13:59.440]  和路加福音六節所說
[00:13:59.440 --> 00:14:00.440]  耶穌基督說
[00:14:00.440 --> 00:14:03.440]  你不要只看到別人眼裡的刺
[00:14:03.440 --> 00:14:06.440]  但你也不能看到自己眼裡的亮
[00:14:06.440 --> 00:14:09.440]  保羅告訴我們
[00:14:09.440 --> 00:14:11.440]  如果我們這樣去論斷別人
[00:14:11.440 --> 00:14:15.440]  我們自己是不能逃避神的審判
[00:14:15.440 --> 00:14:19.440]  我剛才說神的經濟永遠都是
[00:14:19.440 --> 00:14:22.440]  你得到越多的亮光
[00:14:22.440 --> 00:14:24.440]  你不去珍惜的話
[00:14:24.440 --> 00:14:28.440]  你所得到的懲罰是會越加的重
[00:14:28.440 --> 00:14:30.440]  希伯來書十章二十九節
[00:14:30.440 --> 00:14:34.440]  經文說:何況人踐踏神的兒子
[00:14:34.440 --> 00:14:37.440]  將那使他食聖之血的藥
[00:14:37.440 --> 00:14:41.440]  當作平常又洩漫私恩的聖靈
[00:14:41.440 --> 00:14:47.440]  你們想他要受的刑罰該怎樣加重呢?
[00:14:47.440 --> 00:14:50.440]  當一個人有福音的知識
[00:14:50.440 --> 00:14:52.440]  聽了很多福音
[00:14:52.440 --> 00:14:54.440]  有很多的亮光
[00:14:54.440 --> 00:14:56.440]  自然的啟示也好
[00:14:56.440 --> 00:14:58.440]  特別的啟示也好
[00:14:58.440 --> 00:15:01.440]  當他們不去接受耶穌基督
[00:15:01.440 --> 00:15:04.440]  他們就是踐踏耶穌基督的血
[00:15:04.440 --> 00:15:09.440]  這就是洩毒聖靈或者是洩漫聖靈
[00:15:09.440 --> 00:15:13.440]  在馬太福音十二章三十一節
[00:15:13.440 --> 00:15:16.440]  也有說到洩毒聖靈
[00:15:16.440 --> 00:15:19.440]  洩毒聖靈是唯一不能得救的罪
[00:15:19.440 --> 00:15:21.440]  洩毒聖靈是什麼呢?
[00:15:21.440 --> 00:15:23.440]  當聖靈來感動你
[00:15:23.440 --> 00:15:25.440]  叫你接受耶穌基督
[00:15:25.440 --> 00:15:29.440]  約翰福音十六章八至十節
[00:15:29.440 --> 00:15:31.440]  你不去接受的話
[00:15:31.440 --> 00:15:33.440]  這就是洩毒聖靈
[00:15:33.440 --> 00:15:37.440]  這在聖經裡是唯一不能得救的罪
[00:15:37.440 --> 00:15:40.440]  任何罪都能得救
[00:15:40.440 --> 00:15:41.440]  你殺人放火
[00:15:41.440 --> 00:15:44.440]  只要你接受耶穌基督
[00:15:44.440 --> 00:15:45.440]  你肯悔改
[00:15:45.440 --> 00:15:46.440]  你能夠得救
[00:15:46.440 --> 00:15:49.440]  唯一不能得救的就是洩毒聖靈
[00:15:49.440 --> 00:15:53.440]  當聖靈來感動你去接受耶穌基督
[00:15:53.440 --> 00:15:55.440]  你拒絕
[00:15:55.440 --> 00:15:59.440]  所以希伯來書十章二十九節所說的
[00:15:59.440 --> 00:16:01.440]  就是如果你得到越多的亮光
[00:16:01.440 --> 00:16:03.440]  而你不相信
[00:16:03.440 --> 00:16:05.440]  你的罪是更加重
[00:16:05.440 --> 00:16:09.440]  很可惜這節的經文被很多人誤解
[00:16:09.440 --> 00:16:10.440]  解釋做什麼?
[00:16:10.440 --> 00:16:13.440]  就是說一個人本來是相信的
[00:16:13.440 --> 00:16:16.440]  但是慢慢慢慢他就不去相信
[00:16:16.440 --> 00:16:18.440]  他失去了他的救贖
[00:16:18.440 --> 00:16:21.440]  這節的經文絕對不是這樣的解釋
[00:16:21.440 --> 00:16:23.440]  而在羅馬書裡你會看到
[00:16:23.440 --> 00:16:26.440]  第五章第八章都說得很清楚
[00:16:26.440 --> 00:16:28.440]  一個人是不會失去
[00:16:28.440 --> 00:16:31.440]  一個真正相信接受耶穌基督的人
[00:16:31.440 --> 00:16:34.440]  是不會失去他的救贖
[00:16:34.440 --> 00:16:37.440]  這是羅馬書一個很重要的主題
[00:16:37.440 --> 00:16:39.440]  所以第一點
[00:16:39.440 --> 00:16:42.440]  神是照著亮光來審判
[00:16:42.440 --> 00:16:46.440]  第二點是照著真理來審判
[00:16:46.440 --> 00:16:48.440]  羅馬書的二章二節
[00:16:48.440 --> 00:16:52.440]  本來說我們知道這樣行的人
[00:16:52.440 --> 00:16:55.440]  神必照真理審判他
[00:16:55.440 --> 00:16:57.440]  這樣行的是誰?
[00:16:57.440 --> 00:17:01.440]  就是在做第一章所犯的罪
[00:17:01.440 --> 00:17:03.440]  我們說過在第一章
[00:17:03.440 --> 00:17:08.440]  羅馬書的一章二十八至三十二節
[00:17:08.440 --> 00:17:09.440]  說了很多罪
[00:17:09.440 --> 00:17:11.440]  犯這些罪的人
