
[00:00:00.000 --> 00:00:05.000]  接下來這個星期五就是我們的壽苦節
[00:02:08.000 --> 00:02:12.000]  我有個佛教的朋友就跟我說過
[00:02:12.000 --> 00:02:16.000]  他說你知不知道你基督徒有時很難看
[00:02:16.000 --> 00:02:19.000]  因為經常抬著十字架
[00:02:19.000 --> 00:02:22.000]  你知不知道十字架其實是刑具
[00:02:22.000 --> 00:02:25.000]  我們佛教就好很多
[00:02:25.000 --> 00:02:28.000]  我們的標誌是蓮花
[00:02:28.000 --> 00:02:31.000]  多麼祥和
[00:02:31.000 --> 00:02:33.000]  你們那些經常殺氣很大
[00:02:33.000 --> 00:02:36.000]  背著十字架走來走去
[00:02:36.000 --> 00:02:39.000]  我說就是因為我們背著十字架
[00:02:39.000 --> 00:02:42.000]  基督徒時常提醒自己
[00:02:42.000 --> 00:02:47.000]  十字架就代表了人生永遠都有痛苦
[00:02:47.000 --> 00:02:52.000]  人生永遠都有挫敗和殘忍的事情
[00:02:52.000 --> 00:02:55.000]  不過我們不會逃避
[00:02:55.000 --> 00:02:57.000]  我們不是要解脫這些痛苦
[00:02:57.000 --> 00:03:00.000]  我們去有勇氣去面對這個痛苦
[00:03:00.000 --> 00:03:03.000]  甚至我們珍惜這個痛苦
[00:03:03.000 --> 00:03:05.000]  我們去擁抱這個痛苦
[00:03:05.000 --> 00:03:08.000]  說這些話不是隨口說的
[00:03:08.000 --> 00:03:11.000]  今天我想和大家在聖經裏面看看
[00:03:11.000 --> 00:03:14.000]  究竟為什麼我們應該這樣說
[00:03:14.000 --> 00:03:20.000]  為什麼基督徒可以有這種特別的人生觀和生命
[00:03:20.000 --> 00:03:23.000]  那個力量從何而來
[00:03:23.000 --> 00:03:27.000]  我不知道今天你自己是否也在痛苦
[00:03:27.000 --> 00:03:31.000]  軟弱、掙扎、挫敗當中
[00:03:31.000 --> 00:03:35.000]  如果是的話我希望今天聖經的道理
[00:03:35.000 --> 00:03:39.000]  我們的信仰能夠再次讓你有這種勇氣
[00:03:39.000 --> 00:03:49.000]  有這種不同的角度去重新來看你自己所面對的這種困苦的時刻
[00:03:49.000 --> 00:03:53.000]  困苦有時候不是要去逃避它
[00:03:53.000 --> 00:03:55.000]  甚至不是要解脫它
[00:03:55.000 --> 00:03:57.000]  不是要讓它消失
[00:03:57.000 --> 00:04:02.000]  而是有時候我們的信仰可以讓我們去擁抱它
[00:04:02.000 --> 00:04:03.000]  可以珍惜它
[00:04:03.000 --> 00:04:07.000]  甚至像保羅說的我們要誇它
[00:04:07.000 --> 00:04:10.000]  以它作為誇吼
[00:04:10.000 --> 00:04:14.000]  剛才我們所讀那兩段聖經來自耶穌的說話
[00:04:14.000 --> 00:04:17.000]  又來自保羅的說話
[00:04:17.000 --> 00:04:20.000]  我們就看到如果我們留心看的時候
[00:04:20.000 --> 00:04:24.000]  我們真的要覺得要承認我們的信仰
[00:04:24.000 --> 00:04:25.000]  基督教的信仰
[00:04:25.000 --> 00:04:28.000]  我們的聖經要告訴我們
[00:04:28.000 --> 00:04:33.000]  神其實是有傾向忠義軟弱的
[00:04:33.000 --> 00:04:35.000]  有沒有搞錯啊
[00:04:35.000 --> 00:04:37.000]  這樣也可以
[00:04:37.000 --> 00:04:39.000]  剛才主耶穌說什麼
[00:04:39.000 --> 00:04:45.000]  他說「主啊,是的,因為你的美義本是如此」
[00:04:45.000 --> 00:04:47.000]  耶穌代表神說
[00:04:47.000 --> 00:04:51.000]  神啊,你的最忠義的東西
[00:04:51.000 --> 00:04:52.000]  你的美義嘛
[00:04:52.000 --> 00:04:54.000]  就是這樣
[00:04:54.000 --> 00:04:55.000]  本是如此
[00:04:55.000 --> 00:04:57.000]  本是如此什麼呢
[00:04:57.000 --> 00:05:01.000]  就是之前那幾句
[00:05:01.000 --> 00:05:07.000]  就是你喜歡那些鷹孩來成就大事
[00:05:07.000 --> 00:05:12.000]  而不是那些聰明通達人來成就大事
[00:05:12.000 --> 00:05:14.000]  這個很荒謬的
[00:05:14.000 --> 00:05:17.000]  鷹孩就代表那些沒能力的
[00:05:17.000 --> 00:05:19.000]  沒辦法的
[00:05:19.000 --> 00:05:20.000]  軟弱的
[00:05:20.000 --> 00:05:22.000]  就是這個很明顯的意思
[00:05:22.000 --> 00:05:25.000]  聰明通達的就是有辦法的
[00:05:25.000 --> 00:05:26.000]  有力量的人
[00:05:26.000 --> 00:05:28.000]  神特別的美義
[00:05:28.000 --> 00:05:32.000]  忠義就是要那些沒辦法的人
[00:05:32.000 --> 00:05:34.000]  能夠成就大事
[00:05:34.000 --> 00:05:36.000]  究竟為什麼會這樣說呢
[00:05:36.000 --> 00:05:38.000]  其實耶穌說這幾句話
[00:05:38.000 --> 00:05:40.000]  有個背景的
[00:05:40.000 --> 00:05:42.000]  路加方第十章
[00:05:42.000 --> 00:05:48.000]  記載了這句話之前所發生的事情是什麼事
[00:05:48.000 --> 00:05:50.000]  究竟發生了什麼事呢
[00:05:50.000 --> 00:05:52.000]  如果你打回路加方第十章
[00:05:52.000 --> 00:05:54.000]  你就會看到
[00:05:54.000 --> 00:06:00.000]  原來當時耶穌是派七十個門徒
[00:06:00.000 --> 00:06:03.000]  跟從祂的人去到不同的村莊
[00:06:03.000 --> 00:06:07.000]  在比利亞那個區裡面做宣教的工作
[00:06:07.000 --> 00:06:10.000]  有這七十個人回來
[00:06:10.000 --> 00:06:12.000]  祂就說因為你的名的緣故
[00:06:12.000 --> 00:06:14.000]  鬼都怕了我們
[00:06:14.000 --> 00:06:18.000]  然後我們得到一個很大的成就
[00:06:18.000 --> 00:06:20.000]  很多人因著你的福音
[00:06:20.000 --> 00:06:23.000]  因著你的名的緣故而受到改變
[00:06:23.000 --> 00:06:25.000]  聖經第二節說
[00:06:25.000 --> 00:06:27.000]  那時正當那時
[00:06:27.000 --> 00:06:29.000]  就是那時候耶穌這句話
[00:06:29.000 --> 00:06:31.000]  剛剛是他們回來報告
[00:06:31.000 --> 00:06:33.000]  這種好消息的時候
[00:06:33.000 --> 00:06:35.000]  所說的話
[00:06:35.000 --> 00:06:37.000]  那時耶穌就很開心了
[00:06:37.000 --> 00:06:40.000]  聖經記載了耶穌很歡樂的
[00:06:40.000 --> 00:06:43.000]  我列了一個原文裡的歡樂這個字
[00:06:43.000 --> 00:06:45.000]  Agalieo這個字
[00:06:45.000 --> 00:06:49.000]  在希臘文裡出現過只有一次
[00:06:49.000 --> 00:06:52.000]  這個字是一種很強烈的
[00:06:52.000 --> 00:06:54.000]  用歡樂這個意思
[00:06:54.000 --> 00:06:58.000]  是沒辦法表達那種興奮
[00:06:58.000 --> 00:07:00.000]  其實當時這個字所表示的
[00:07:00.000 --> 00:07:02.000]  興奮到震
[00:07:02.000 --> 00:07:04.000]  你說這個字這麼特別嗎?
[00:07:04.000 --> 00:07:06.000]  很特別因為在我們心中
[00:07:06.000 --> 00:07:08.000]  其實在我們的記憶裡
[00:07:08.000 --> 00:07:10.000]  在聖經記載裡多半時間
[00:07:10.000 --> 00:07:12.000]  耶穌其實都是很沉重的
[00:07:12.000 --> 00:07:14.000]  因為人的罪
[00:07:14.000 --> 00:07:16.000]  祂所傳的福音
[00:07:16.000 --> 00:07:18.000]  祂所傳的真理
[00:07:18.000 --> 00:07:20.000]  那些人都不明白也不能接受
[00:07:20.000 --> 00:07:22.000]  甚至祂自己的門徒
[00:07:22.000 --> 00:07:24.000]  很多人一直都不明白祂自己說什麼
[00:07:24.000 --> 00:07:27.000]  所以其實祂的心情一直都很沉重的
[00:07:27.000 --> 00:07:28.000]  很少開心的
[00:07:28.000 --> 00:07:30.000]  你記不記得?
[00:07:30.000 --> 00:07:32.000]  記載裡面耶穌很少開心
[00:07:32.000 --> 00:07:34.000]  但很多時候很擔心的
[00:07:34.000 --> 00:07:36.000]  很憂心的
[00:07:36.000 --> 00:07:38.000]  但就是這裡我們可以說
[00:07:38.000 --> 00:07:40.000]  甚至在基督教的聖經裡
[00:07:40.000 --> 00:07:42.000]  記載的說話裡
[00:07:42.000 --> 00:07:44.000]  耶穌最開心的那一次
[00:07:44.000 --> 00:07:47.000]  現在我們問耶穌為什麼這麼開心
[00:07:47.000 --> 00:07:50.000]  如果你很膚淺去了解的話
[00:07:50.000 --> 00:07:52.000]  你就說耶穌當然開心
[00:07:52.000 --> 00:07:54.000]  贏了七十個人回來
[00:07:54.000 --> 00:07:56.000]  大獲全勝
[00:07:56.000 --> 00:07:58.000]  如果你這樣了解的話
[00:07:58.000 --> 00:08:00.000]  你就完全不明白耶穌的心事
[00:08:00.000 --> 00:08:02.000]  耶穌不是因為這幫人回來
[00:08:02.000 --> 00:08:04.000]  說勝利了
[00:08:04.000 --> 00:08:06.000]  哇!多有成就啊
[00:08:06.000 --> 00:08:08.000]  耶穌就很開心
[00:08:08.000 --> 00:08:10.000]  工作得到成果了
[00:08:10.000 --> 00:08:14.000]  耶穌不是因為這樣的成果而開心的
[00:08:14.000 --> 00:08:16.000]  因為耶穌沒有說是這個原則
[00:08:16.000 --> 00:08:18.000]  耶穌說得很清楚
[00:08:18.000 --> 00:08:20.000]  如果不是的話就搞錯了
[00:08:20.000 --> 00:08:22.000]  恐怕我們就會誤會了耶穌
[00:08:22.000 --> 00:08:24.000]  幸好耶穌說得很清楚
[00:08:24.000 --> 00:08:27.000]  耶穌說最興奮的不是因為
[00:08:27.000 --> 00:08:30.000]  這七十個人回來的成就
[00:08:30.000 --> 00:08:35.000]  是因為那些應該不行的人
[00:08:35.000 --> 00:08:37.000]  好像鷹孩那樣的人
[00:08:37.000 --> 00:08:40.000]  竟然可以成就了連通達人
[00:08:40.000 --> 00:08:43.000]  最厲害的人都成就不了的東西
[00:08:43.000 --> 00:08:45.000]  這種狀況
[00:08:45.000 --> 00:08:47.000]  而是開心的
[00:08:47.000 --> 00:08:50.000]  然後耶穌再說一句很重要的結論
[00:08:50.000 --> 00:08:53.000]  其實神最喜歡就是這樣
[00:08:53.000 --> 00:08:56.000]  最喜歡在軟弱不行的人身上
[00:08:56.000 --> 00:09:00.000]  做到那些很厲害的人都做不了的事
[00:09:00.000 --> 00:09:03.000]  你說真的這麼誇張?
[00:09:03.000 --> 00:09:06.000]  我很簡單介紹背景給你看
[00:09:06.000 --> 00:09:08.000]  因為這不是我們今天的重點
[00:09:08.000 --> 00:09:10.000]  但我怎樣都要給你看一點
[00:09:10.000 --> 00:09:12.000]  路加福第十章我們記載了這個事實
[00:09:12.000 --> 00:09:14.000]  你說這幫人真的不行嗎?
[00:09:14.000 --> 00:09:16.000]  一點都不誇張
[00:09:16.000 --> 00:09:18.000]  因為我簡單地列了出來
[00:09:18.000 --> 00:09:20.000]  在路加福第十章記載了
[00:09:20.000 --> 00:09:23.000]  這幫人天時地利人和都沒有的
[00:09:23.000 --> 00:09:27.000]  這幫人聖經告訴我們
[00:09:27.000 --> 00:09:29.000]  第一時間是沒有的
[00:09:29.000 --> 00:09:31.000]  很急速的
[00:09:31.000 --> 00:09:33.000]  沒有什麼準備的
[00:09:33.000 --> 00:09:35.000]  因為耶穌在幾次聖經裡說
[00:09:35.000 --> 00:09:37.000]  你去到地方的時候不要帶錢
[00:09:37.000 --> 00:09:38.000]  不要帶行囊
[00:09:38.000 --> 00:09:40.000]  不要帶口袋
[00:09:40.000 --> 00:09:41.000]  不要帶鞋
[00:09:41.000 --> 00:09:42.000]  鞋都不要帶
[00:09:42.000 --> 00:09:44.000]  路上不要問人的安
[00:09:44.000 --> 00:09:46.000]  有時候我們看到這幾個字好像很怪
[00:09:46.000 --> 00:09:49.000]  好像黑社會的暗號
[00:09:49.000 --> 00:09:50.000]  不是的
[00:09:50.000 --> 00:09:52.000]  其實很簡單的
[00:09:52.000 --> 00:09:54.000]  沒有什麼暗號就太趕了
[00:09:54.000 --> 00:09:56.000]  錢都不可以帶
[00:09:56.000 --> 00:09:58.000]  其實他們也沒有什麼錢
[00:09:58.000 --> 00:10:00.000]  這幫人全部都真的沒有什麼錢
[00:10:00.000 --> 00:10:02.000]  沒有什麼基金
[00:10:02.000 --> 00:10:03.000]  沒有像我們這麼厲害
[00:10:03.000 --> 00:10:05.000]  有什麼差權基金才去
[00:10:05.000 --> 00:10:07.000]  都很辛苦的
[00:10:07.000 --> 00:10:09.000]  有基金派你去都很辛苦
[00:10:09.000 --> 00:10:11.000]  何況這些人基金都沒有的
[00:10:11.000 --> 00:10:13.000]  口袋都沒有的
[00:10:13.000 --> 00:10:14.000]  然後耶穌說你去到哪裡
[00:10:14.000 --> 00:10:15.000]  有人接待你
[00:10:15.000 --> 00:10:16.000]  給你吃你就吃
[00:10:16.000 --> 00:10:17.000]  你不要再問了
[00:10:17.000 --> 00:10:19.000]  不給你吃就走過隔離
[00:10:19.000 --> 00:10:21.000]  那怎麼辦呢
[00:10:21.000 --> 00:10:22.000]  可能晚上沒得吃的
[00:10:22.000 --> 00:10:24.000]  窮到這樣
[00:10:24.000 --> 00:10:26.000]  然後耶穌說要收的裝甲多
[00:10:26.000 --> 00:10:28.000]  做工的人少你快點去
[00:10:28.000 --> 00:10:30.000]  就是說時間很不夠
[00:10:30.000 --> 00:10:31.000]  人也很不夠
[00:10:31.000 --> 00:10:32.000]  人數又不夠
[00:10:32.000 --> 00:10:34.000]  時間又不夠
[00:10:34.000 --> 00:10:36.000]  編排上很缺乏
[00:10:36.000 --> 00:10:38.000]  然後我們剛才說
[00:10:38.000 --> 00:10:40.000]  耶穌說你們好像
[00:10:40.000 --> 00:10:42.000]  鷹鞋那樣
[00:10:42.000 --> 00:10:44.000]  其實意思就是說
[00:10:44.000 --> 00:10:46.000]  這幫人沒有什麼準備
[00:10:46.000 --> 00:10:48.000]  也沒有什麼裝備
[00:10:48.000 --> 00:10:50.000]  這幫人是沒有什麼辦法的人
[00:10:50.000 --> 00:10:52.000]  普普通通的人
[00:10:52.000 --> 00:10:53.000]  又不是有學問的人
[00:10:53.000 --> 00:10:54.000]  又不是有錢的人
[00:10:54.000 --> 00:10:56.000]  又不是有地位的人
[00:10:56.000 --> 00:10:58.000]  這幫人可以用我今天的說話來說
[00:10:58.000 --> 00:11:00.000]  是烏合之眾
[00:11:00.000 --> 00:11:01.000]  是不是
[00:11:01.000 --> 00:11:03.000]  就這樣去吧
[00:11:03.000 --> 00:11:04.000]  更慘的
[00:11:04.000 --> 00:11:06.000]  耶穌說你去的地方
[00:11:06.000 --> 00:11:08.000]  很不友善
[00:11:08.000 --> 00:11:10.000]  很不友善
[00:11:10.000 --> 00:11:12.000]  因為耶穌在13節說
[00:11:12.000 --> 00:11:14.000]  他就開始說去的地方
[00:11:14.000 --> 00:11:15.000]  城市的名字
[00:11:15.000 --> 00:11:16.000]  哥拉遜
[00:11:16.000 --> 00:11:17.000]  伯大利
[00:11:17.000 --> 00:11:18.000]  你們有禍了
[00:11:18.000 --> 00:11:21.000]  因為你們是很心硬的
[00:11:21.000 --> 00:11:23.000]  如果在你們裡面
[00:11:23.000 --> 00:11:25.000]  走那些神跡
[00:11:25.000 --> 00:11:26.000]  在推羅西頓
[00:11:26.000 --> 00:11:28.000]  你知道推羅西頓的城是什麼
[00:11:28.000 --> 00:11:30.000]  就是愛邦人的城
[00:11:30.000 --> 00:11:31.000]  愛國人的城
[00:11:31.000 --> 00:11:33.000]  那些不是猶太人的城
[00:11:33.000 --> 00:11:34.000]  他們早已經順了
[00:11:34.000 --> 00:11:36.000]  你們已經心硬到這樣
[00:11:36.000 --> 00:11:38.000]  我有時候真的想
[00:11:38.000 --> 00:11:40.000]  哇 耶穌做這個
[00:11:40.000 --> 00:11:42.000]  宣教士的猜顯禮的時候
[00:11:42.000 --> 00:11:44.000]  說這麼潑冷水的東西
[00:11:44.000 --> 00:11:47.000]  耶穌說猜你去的地方
[00:11:47.000 --> 00:11:49.000]  那個地方的人很心硬
[00:11:49.000 --> 00:11:51.000]  還沒去已經潑了冷水
[00:11:51.000 --> 00:11:53.000]  真的沒心機了
[00:11:53.000 --> 00:11:54.000]  更慘的
[00:11:54.000 --> 00:11:55.000]  在第三節說
[00:11:55.000 --> 00:11:56.000]  我派你們去
[00:11:56.000 --> 00:11:59.000]  好像羊群進入狼群裡面
[00:11:59.000 --> 00:12:01.000]  你聽清楚這句話
[00:12:01.000 --> 00:12:03.000]  不是狼進入羊群
[00:12:03.000 --> 00:12:05.000]  羊進入羊群就行了
[00:12:05.000 --> 00:12:07.000]  吃哪隻 吃哪隻
[00:12:07.000 --> 00:12:10.000]  是羊進入狼群
[00:12:10.000 --> 00:12:14.000]  渣都沒有
[00:12:14.000 --> 00:12:17.000]  我都沒聽過這樣的猜顯禮
[00:12:17.000 --> 00:12:18.000]  去吧
[00:12:18.000 --> 00:12:20.000]  那些人很心硬的
[00:12:20.000 --> 00:12:22.000]  還有派你去
[00:12:22.000 --> 00:12:24.000]  好像羊進入狼群那樣
[00:12:24.000 --> 00:12:26.000]  那你去吧
[00:12:26.000 --> 00:12:27.000]  那又怎樣
[00:12:27.000 --> 00:12:28.000]  沒什麼準備的
[00:12:28.000 --> 00:12:30.000]  沒錢的
[00:12:30.000 --> 00:12:32.000]  去到哪裡就去到哪裡
[00:12:33.000 --> 00:12:35.000]  時間不夠的
[00:12:35.000 --> 00:12:36.000]  什麼都沒有
[00:12:36.000 --> 00:12:38.000]  天時地利人和都沒有
[00:12:38.000 --> 00:12:39.000]  你明白嗎
[00:12:39.000 --> 00:12:41.000]  如果你留心看這段聖經記載的時候
[00:12:41.000 --> 00:12:43.000]  這幫人真的沒有任何
[00:12:43.000 --> 00:12:47.000]  可能做到的事的機會和條件
[00:12:47.000 --> 00:12:50.000]  然後這幫人回來說
[00:12:50.000 --> 00:12:52.000]  想都想不到
[00:12:52.000 --> 00:12:53.000]  做夢都想不到
[00:12:53.000 --> 00:12:54.000]  沒可能的
[00:12:54.000 --> 00:12:56.000]  Mission Impossible
[00:12:56.000 --> 00:12:59.000]  回來說
[00:12:59.000 --> 00:13:01.000]  就是因為你的命的緣故
[00:13:01.000 --> 00:13:03.000]  整個區都改了
[00:13:03.000 --> 00:13:05.000]  當時耶穌就歡樂
[00:13:05.000 --> 00:13:07.000]  歡樂不是因為成功
[00:13:07.000 --> 00:13:11.000]  歡樂是因為這個不可能的軟弱
[00:13:11.000 --> 00:13:15.000]  一幫人成就了最奇妙神的工作
[00:13:15.000 --> 00:13:20.000]  然後耶穌說這是神的美意
[00:13:20.000 --> 00:13:22.000]  聽清楚
[00:13:22.000 --> 00:13:24.000]  神是喜歡這樣
[00:13:24.000 --> 00:13:29.000]  神是本來可以用有能力的人成就有能力的事
[00:13:29.000 --> 00:13:31.000]  大事呢
[00:13:31.000 --> 00:13:32.000]  這是很自然的
[00:13:32.000 --> 00:13:33.000]  很正常的
[00:13:33.000 --> 00:13:35.000]  神偏偏不喜歡這樣做
[00:13:35.000 --> 00:13:37.000]  偏偏不喜歡這樣做
[00:13:37.000 --> 00:13:40.000]  因為祂要讓人看得見
[00:13:40.000 --> 00:13:44.000]  這個就是守神和沒有神的分別
[00:13:44.000 --> 00:13:46.000]  如果你很聰明很聰明
[00:13:46.000 --> 00:13:49.000]  這幫人這七十個人都是才子
[00:13:49.000 --> 00:13:51.000]  有錢有地位
[00:13:51.000 --> 00:13:53.000]  衝進去的時候
[00:13:53.000 --> 00:13:55.000]  那些人說他們都是信耶穌
[00:13:55.000 --> 00:13:57.000]  我都信了
[00:13:57.000 --> 00:13:59.000]  還沒進去已經想信的時候
[00:13:59.000 --> 00:14:04.000]  沒辦法顯出有神和沒有神的分別
[00:14:04.000 --> 00:14:06.000]  有時候在我們最成功的時候
[00:14:06.000 --> 00:14:08.000]  老實說
[00:14:08.000 --> 00:14:10.000]  你說不靠主我真的做不到
[00:14:10.000 --> 00:14:11.000]  你說而已
[00:14:11.000 --> 00:14:13.000]  你自己也知道不是
[00:14:13.000 --> 00:14:14.000]  是不是
[00:14:14.000 --> 00:14:16.000]  那盤生意在這個圈裏
[00:14:16.000 --> 00:14:21.000]  在這個這樣的生意圈裏
[00:14:21.000 --> 00:14:23.000]  這件事不是你做的
[00:14:23.000 --> 00:14:24.000]  還要被人做得到
[00:14:24.000 --> 00:14:27.000]  這只是主賜給我這麼好
[00:14:27.000 --> 00:14:28.000]  賜什麼
[00:14:28.000 --> 00:14:30.000]  你不用神你都做得到
[00:14:30.000 --> 00:14:32.000]  我不是說你騙你自己
[00:14:32.000 --> 00:14:34.000]  不過你真的不知道自己在說什麼
[00:14:34.000 --> 00:14:36.000]  直到有一天
[00:14:36.000 --> 00:14:38.000]  你發覺你病了
[00:14:38.000 --> 00:14:40.000]  你發覺你做不到
[00:14:40.000 --> 00:14:42.000]  你發覺你想做有心無力了
[00:14:42.000 --> 00:14:48.000]  然後看見神在你的完全軟弱無能的時刻裏
[00:14:48.000 --> 00:14:51.000]  竟然成就了你以前最聰明
[00:14:51.000 --> 00:14:56.000]  最旺的時候都做不到的工作的話
[00:14:56.000 --> 00:14:58.000]  你就知道主啊
[00:14:58.000 --> 00:15:01.000]  如果不是你我真的做不到
[00:15:01.000 --> 00:15:03.000]  那句你就真的了
[00:15:03.000 --> 00:15:05.000]  有時候神是喜歡這樣的
[00:15:05.000 --> 00:15:06.000]  很奇妙
[00:15:06.000 --> 00:15:12.000]  因為這個才顯出有神和沒有神的分別
[00:15:12.000 --> 00:15:13.000]  在你的生命裏
[00:15:13.000 --> 00:15:15.000]  除非我們經歷過這一下
[00:15:15.000 --> 00:15:20.000]  否則你是不會明白神的奇妙到一個什麼地步
[00:15:20.000 --> 00:15:22.000]  所以我看見舊約裏面
[00:15:22.000 --> 00:15:24.000]  有些人物神真的故意這樣做的
[00:15:24.000 --> 00:15:26.000]  典型就是摩西
[00:15:26.000 --> 00:15:28.000]  我們跟大家說過摩西
[00:15:28.000 --> 00:15:30.000]  摩西一生裏面120年
[00:15:30.000 --> 00:15:31.000]  分了三個時期
[00:15:31.000 --> 00:15:33.000]  40歲40歲40歲
[00:15:33.000 --> 00:15:35.000]  48歲120歲
[00:15:35.000 --> 00:15:38.000]  40歲是摩西最高峰的時間
[00:15:38.000 --> 00:15:39.000]  他撿回來的
[00:15:39.000 --> 00:15:41.000]  在皇宮長大的王子
[00:15:41.000 --> 00:15:44.000]  然後他一世的學問全部都學了
[00:15:44.000 --> 00:15:47.000]  然後他對40歲的時候最年輕力壯
[00:15:47.000 --> 00:15:48.000]  可以說是
[00:15:48.000 --> 00:15:52.000]  然後認識了朝廷裏面的大官貴人
[00:15:52.000 --> 00:15:55.000]  在那時候他要解放他的同胞
[00:15:55.000 --> 00:15:56.000]  不用做奴隸
[00:15:56.000 --> 00:15:57.000]  是最容易
[00:15:57.000 --> 00:15:59.000]  是最好的條件
[00:15:59.000 --> 00:16:00.000]  最適合的時機
[00:16:00.000 --> 00:16:02.000]  所以摩西就發動革命
[00:16:02.000 --> 00:16:04.000]  誰知道一下就失敗
[00:16:04.000 --> 00:16:06.000]  那時候實不容許
[00:16:06.000 --> 00:16:08.000]  接著就逃亡
[00:16:08.000 --> 00:16:09.000]  走到曠野
[00:16:09.000 --> 00:16:11.000]  看養看了40年
[00:16:11.000 --> 00:16:13.000]  我們說看了40年
[00:16:13.000 --> 00:16:15.000]  什麼功力都散了
[00:16:15.000 --> 00:16:16.000]  娶了個老婆
[00:16:16.000 --> 00:16:17.000]  就是這麼多
[00:16:18.000 --> 00:16:20.000]  然後到了80歲
[00:16:20.000 --> 00:16:21.000]  阿伯
[00:16:21.000 --> 00:16:24.000]  然後神先呼召他
[00:16:24.000 --> 00:16:27.000]  叫他帶領以色列人離開埃及
[00:16:27.000 --> 00:16:30.000]  走40年的曠野路
[00:16:30.000 --> 00:16:32.000]  所以有時候我也很同情摩西
[00:16:32.000 --> 00:16:34.000]  到神呼召他的時候
[00:16:34.000 --> 00:16:35.000]  摩西不肯
[00:16:35.000 --> 00:16:36.000]  記得嗎
[00:16:36.000 --> 00:16:38.000]  不肯到被神罵
[00:16:38.000 --> 00:16:39.000]  我不行的
[00:16:39.000 --> 00:16:40.000]  我懂得給你說話
[00:16:40.000 --> 00:16:43.000]  我覺得摩西其實心裏面很不服氣
[00:16:43.000 --> 00:16:45.000]  摩西心裏想40歲你又不找我
[00:16:45.000 --> 00:16:47.000]  是不是
[00:16:47.000 --> 00:16:49.000]  最好的時候你又不找我
[00:16:49.000 --> 00:16:51.000]  我都等不及了
[00:16:51.000 --> 00:16:53.000]  我自己來就開頭
[00:16:53.000 --> 00:16:55.000]  打死那些埃及人就來革命
[00:16:55.000 --> 00:16:57.000]  誰知道你搞到我一塌糊塗
[00:16:57.000 --> 00:16:58.000]  是吧
[00:16:58.000 --> 00:16:59.000]  又落荒而逃
[00:16:59.000 --> 00:17:01.000]  到了現在80歲
[00:17:01.000 --> 00:17:02.000]  我說八了
[00:17:02.000 --> 00:17:03.000]  什麼功力都沒有了
[00:17:03.000 --> 00:17:05.000]  你先來找我遲不遲一點
[00:17:05.000 --> 00:17:07.000]  人生有時候是這樣的
[00:17:07.000 --> 00:17:09.000]  神說我就是現在才找你
[00:17:09.000 --> 00:17:11.000]  所以你就說我很老了
[00:17:11.000 --> 00:17:12.000]  不做了
[00:17:12.000 --> 00:17:14.000]  80歲摩西才來
[00:17:14.000 --> 00:17:15.000]  我告訴你
