
[00:00:00.000 --> 00:00:12.000]  有弟妹或姐妹洗禮時,聽他們的見證總是有很深奧的地方
[00:18:11.000 --> 00:18:14.000]  用飲宴、方宴
[00:18:14.000 --> 00:18:20.000]  用派對
[00:18:20.000 --> 00:18:22.000]  用色情
[00:18:22.000 --> 00:18:26.000]  用情慾各樣的辦法來滿足自己
[00:18:26.000 --> 00:18:29.000]  就是不去服從
[00:18:29.000 --> 00:18:32.000]  就是不去給復活的生命
[00:18:32.000 --> 00:18:37.000]  就是不給門徒對我們的生命的要求
[00:18:37.000 --> 00:18:40.000]  來觸動我們的生命
[00:18:40.000 --> 00:18:43.000]  我們仍在睡夢之中
[00:18:43.000 --> 00:18:45.000]  所以佛所說第五章第十四句說話
[00:18:45.000 --> 00:18:47.000]  現在要睡醒,你都要睡醒了
[00:18:47.000 --> 00:18:50.000]  不要再擔嚴下去了
[00:18:50.000 --> 00:18:53.000]  復活的生命需要我們明白了之後
[00:18:53.000 --> 00:18:55.000]  不斷在生活裡面去操練的
[00:18:55.000 --> 00:18:58.000]  你想到的那些,你就操練那些
[00:18:58.000 --> 00:19:02.000]  因為我們的生命太過貧乏了
[00:19:02.000 --> 00:19:04.000]  而我們在我們自己貧乏的生活裡面
[00:19:04.000 --> 00:19:08.000]  我們覺得生活就是這樣的
[00:19:08.000 --> 00:19:12.000]  我們覺得我們在貧乏的生活中
[00:19:12.000 --> 00:19:15.000]  生活本是如此,就是這樣的
[00:19:15.000 --> 00:19:18.000]  有哪一個人不是早上一早起床
[00:19:18.000 --> 00:19:20.000]  拿完口、擦完牙之後
[00:19:20.000 --> 00:19:23.000]  趕著上班拿麵包就走了
[00:19:23.000 --> 00:19:25.000]  這樣是正常的
[00:19:25.000 --> 00:19:29.000]  早上睡眼睛不醒的時候
[00:19:29.000 --> 00:19:33.000]  還要把自己撕醒,去讀一下聖經
[00:19:33.000 --> 00:19:35.000]  你是傻的嗎?
[00:19:35.000 --> 00:19:38.000]  有時間讀聖經也要睡久一點
[00:19:38.000 --> 00:19:41.000]  這樣就是正常的
[00:19:41.000 --> 00:19:44.000]  在這裡睡眼睛不醒,還要撕自己的鬧鐘
[00:19:44.000 --> 00:19:48.000]  不斷在按完又睡,按完又睡,按完又睡
[00:19:48.000 --> 00:19:51.000]  然後按到無可再按的時候
[00:19:51.000 --> 00:19:53.000]  就要出門了
[00:19:53.000 --> 00:19:57.000]  所以現在那些漱口水很好買的
[00:19:57.000 --> 00:20:00.000]  每個人牙都不用擦了,省了時間
[00:20:00.000 --> 00:20:03.000]  可能可以走了
[00:20:03.000 --> 00:20:05.000]  要去外面買個麵包就一直走
[00:20:05.000 --> 00:20:07.000]  一直走,走到上班就上班了
[00:20:07.000 --> 00:20:09.000]  這樣就叫做正常
[00:20:09.000 --> 00:20:12.000]  這樣就叫做正常
[00:20:12.000 --> 00:20:14.000]  這樣就叫做為生活
[00:20:14.000 --> 00:20:17.000]  有哪一個不需要為生活的?
[00:20:17.000 --> 00:20:19.000]  我們好像在正常的生活裡面
[00:20:19.000 --> 00:20:21.000]  要挖一段時間出來
[00:20:21.000 --> 00:20:26.000]  那個復活的生活是難上加難的
[00:20:26.000 --> 00:20:28.000]  是不是?
[00:20:28.000 --> 00:20:31.000]  難怪耶穌基督說
[00:20:31.000 --> 00:20:34.000]  若有人要跟著我們就當是寫紀
[00:20:34.000 --> 00:20:39.000]  對付我們生命裡面的惡習、漏習
[00:20:39.000 --> 00:20:43.000]  不要這麼晚睡已經搞死我們了
[00:20:43.000 --> 00:20:46.000]  又晚睡,叫我們早起
[00:20:46.000 --> 00:20:48.000]  你拿自己來搞嗎?
[00:20:48.000 --> 00:20:52.000]  如果你要早起的話唯一的辦法是什麼?
[00:20:52.000 --> 00:20:55.000]  只有早睡
[00:20:55.000 --> 00:20:58.000]  早睡是要生命的東西
[00:20:58.000 --> 00:21:01.000]  趕工也是晚上的
[00:21:01.000 --> 00:21:03.000]  趕工課也是晚上的
[00:21:03.000 --> 00:21:07.000]  趕課章也是晚上的
[00:21:07.000 --> 00:21:10.000]  趕開會 agenda 也是晚上的
[00:21:10.000 --> 00:21:12.000]  早上呢?早上是睡的
[00:21:12.000 --> 00:21:15.000]  一直睡到最後最後
[00:21:15.000 --> 00:21:17.000]  不得不起床了,拖著皮革真覺
[00:21:17.000 --> 00:21:20.000]  如果你真的要操練復活的生命
[00:21:20.000 --> 00:21:24.000]  請你改一改你自己
[00:21:24.000 --> 00:21:26.000]  那個生活節奏
[00:21:26.000 --> 00:21:30.000]  生活裡面的漏習、惡習、壞習慣
[00:21:30.000 --> 00:21:32.000]  改一改它
[00:21:32.000 --> 00:21:36.000]  如果你不改的話,你會無從開始的
[00:21:36.000 --> 00:21:39.000]  到了我現在這個年紀,我最多睡五個小時、六個小時
[00:21:39.000 --> 00:21:41.000]  如果晚上我十點睡,你可以數的
[00:21:41.000 --> 00:21:43.000]  十一、十二、一、二、三
[00:21:43.000 --> 00:21:44.000]  三點到四點我就起床了
[00:21:44.000 --> 00:21:46.000]  準度不得了
[00:21:46.000 --> 00:21:49.000]  如果我不想三點到四點起床的話
[00:21:49.000 --> 00:21:51.000]  我只有晚睡
[00:21:51.000 --> 00:21:54.000]  但是如果你真的想用那段時間
[00:21:54.000 --> 00:21:56.000]  好好地來研讀一下聖經
[00:21:56.000 --> 00:21:57.000]  研究一下東西
[00:21:57.000 --> 00:21:58.000]  你真的想到十點
[00:21:58.000 --> 00:22:01.000]  同志說我最晚11點就要睡覺了
[00:22:01.000 --> 00:22:04.000]  十一、十二、一、二、三、四、五點起床
[00:22:04.000 --> 00:22:06.000]  不錯
[00:22:06.000 --> 00:22:08.000]  你就要自己操練
[00:22:08.000 --> 00:22:10.000]  逼自己
[00:22:10.000 --> 00:22:14.000]  但是如果你不想改變你自己的漏習
[00:22:14.000 --> 00:22:16.000]  你不想
[00:22:16.000 --> 00:22:18.000]  而在頭腦裡不斷地跟我說
[00:22:18.000 --> 00:22:20.000]  復活的生命這麼好
[00:22:20.000 --> 00:22:22.000]  牧師也說它這麼好
[00:22:22.000 --> 00:22:24.000]  獨經也說它這麼好
[00:22:24.000 --> 00:22:26.000]  你的生活裡面
[00:22:26.000 --> 00:22:28.000]  和你自己想的生活
[00:22:28.000 --> 00:22:30.000]  有一個很大的差距
[00:22:30.000 --> 00:22:32.000]  為什麼要操練復活的生命呢?
[00:22:32.000 --> 00:22:36.000]  你就要改變你生活裡的漏習
[00:22:36.000 --> 00:22:40.000]  你想想吧,你生活裡有太多漏習了
[00:22:40.000 --> 00:22:46.000]  我其中有一個漏習是什麼呢?
[00:22:46.000 --> 00:22:48.000]  我喜歡買書
[00:22:48.000 --> 00:22:50.000]  我喜歡買書而已
[00:22:50.000 --> 00:22:52.000]  喜歡看書嗎?我喜歡看書的
[00:22:52.000 --> 00:22:54.000]  但是看書的速度
[00:22:54.000 --> 00:22:58.000]  永遠追不上我買書的速度
[00:22:58.000 --> 00:23:04.000]  買書買到整個房子都是書
[00:23:04.000 --> 00:23:06.000]  多到沒有地方放
[00:23:06.000 --> 00:23:08.000]  所以現在要用
[00:23:08.000 --> 00:23:10.000]  在Amazon買ebook
[00:23:10.000 --> 00:23:12.000]  整個手機裡面全部都是ebook
[00:23:12.000 --> 00:23:16.000]  幾百本ebook
[00:23:16.000 --> 00:23:18.000]  最近我和自己說
[00:23:18.000 --> 00:23:22.000]  喂,柱永華
[00:23:22.000 --> 00:23:26.000]  你現在也不小了
[00:23:26.000 --> 00:23:28.000]  不要笑了,真的
[00:23:28.000 --> 00:23:30.000]  你買了一本書回來
[00:23:30.000 --> 00:23:36.000]  可以用到多久呢?
[00:23:36.000 --> 00:23:38.000]  我已經寫了圍足
[00:23:38.000 --> 00:23:42.000]  把所有的書都送給神樂院了
[00:23:42.000 --> 00:23:44.000]  所以和自己說
[00:23:44.000 --> 00:23:46.000]  特紙版書可以送
[00:23:46.000 --> 00:23:50.000]  那麼多ebook怎麼送?
[00:23:50.000 --> 00:23:52.000]  所以不買了
[00:23:52.000 --> 00:23:56.000]  不買書是很痛苦的東西
[00:23:56.000 --> 00:23:58.000]  很痛苦
[00:23:58.000 --> 00:24:02.000]  就等於你想買手機不買的意思
[00:24:02.000 --> 00:24:04.000]  經常走過百老匯
[00:24:04.000 --> 00:24:06.000]  去裝裝裝
[00:24:06.000 --> 00:24:08.000]  很多人都去裝的
[00:24:08.000 --> 00:24:10.000]  裝完就去看自己那個
[00:24:10.000 --> 00:24:12.000]  我終於喜歡去百老匯
[00:24:12.000 --> 00:24:14.000]  風扎那些
