
[00:00:00.000 --> 00:00:05.280]  多謝李全道的介紹
[00:06:09.800 --> 00:06:12.800]  大陸的牧者不可以申請過來
[00:06:12.800 --> 00:06:15.800]  因為在大陸的牧者沒有身份
[00:06:15.800 --> 00:06:17.800]  不可以用牧者身份申請過來
[00:06:17.800 --> 00:06:19.800]  但香港可以
[00:06:19.800 --> 00:06:25.800]  所以他們也沒辦法在國內申請牧者過來
[00:06:25.800 --> 00:06:30.800]  這就成為了他們必須在這裏受裝備
[00:06:30.800 --> 00:06:33.800]  這些信主的國內同胞
[00:06:33.800 --> 00:06:35.800]  他們人不多
[00:06:35.800 --> 00:06:37.800]  但其中有些是很有心
[00:06:37.800 --> 00:06:39.800]  發現需要
[00:06:39.800 --> 00:06:41.800]  所以奉獻去讀神學
[00:06:41.800 --> 00:06:44.800]  但支持整個教育
[00:06:44.800 --> 00:06:46.800]  大部分都是廣東話教會
[00:06:46.800 --> 00:06:48.800]  所以我覺得廣東話教會是很可愛
[00:06:48.800 --> 00:06:49.800]  很好
[00:06:49.800 --> 00:06:51.800]  有天國的心智
[00:06:51.800 --> 00:06:52.800]  這是過渡時間
[00:06:52.800 --> 00:06:53.800]  幾年
[00:06:53.800 --> 00:06:55.800]  我都說這個神學院是過渡的
[00:06:55.800 --> 00:06:59.800]  兩年的神學院
[00:06:59.800 --> 00:07:05.800]  我都猜不到有多少學生
[00:07:05.800 --> 00:07:08.800]  始終人口都是少
[00:07:08.800 --> 00:07:11.800]  阿巴達省有七萬多
[00:07:11.800 --> 00:07:13.800]  艾曼頓有六萬多
[00:07:13.800 --> 00:07:16.800]  而信主國內的人這麼少
[00:07:16.800 --> 00:07:20.800]  今天我有68個學生
[00:07:20.800 --> 00:07:22.800]  我完全猜不到
[00:07:22.800 --> 00:07:25.800]  68個學生裏面有三分之一
[00:07:25.800 --> 00:07:28.800]  是國內的背景
[00:07:28.800 --> 00:07:30.800]  不是在國內信主
[00:07:30.800 --> 00:07:31.800]  都是在這裏信主
[00:07:31.800 --> 00:07:32.800]  有些信了六年
[00:07:32.800 --> 00:07:33.800]  有些信了七年
[00:07:33.800 --> 00:07:34.800]  有些信了五年
[00:07:34.800 --> 00:07:38.800]  三分之二是廣東人
[00:07:38.800 --> 00:07:39.800]  香港人
[00:07:39.800 --> 00:07:41.800]  大部分是評信和進修
[00:07:41.800 --> 00:07:43.800]  想在教會裏面更好侍奉
[00:07:43.800 --> 00:07:44.800]  這是很好的
[00:07:44.800 --> 00:07:46.800]  幫助教會的事工
[00:07:46.800 --> 00:07:48.800]  他們有些退休了
[00:07:48.800 --> 00:07:50.800]  有些想做短孫
[00:07:50.800 --> 00:07:52.800]  但國內來讀的那些
[00:07:52.800 --> 00:07:54.800]  大部分是讀MD
[00:07:54.800 --> 00:07:56.800]  是想募會的
[00:07:56.800 --> 00:07:58.800]  因為他們看到需要
[00:07:58.800 --> 00:08:01.800]  所以上帝是配合這個工作
[00:08:01.800 --> 00:08:04.800]  我和太太當時掙扎很久
[00:08:04.800 --> 00:08:06.800]  回不回來呢?
[00:08:06.800 --> 00:08:10.800]  今天我相信上帝的帶領是正確的
[00:08:10.800 --> 00:08:11.800]  未來幾年
[00:08:11.800 --> 00:08:15.800]  盼望能夠栽培到他們成材
[00:08:15.800 --> 00:08:18.800]  然後神學院始終是屬於他們
[00:08:18.800 --> 00:08:24.800]  永不放棄的使命
[00:08:24.800 --> 00:08:27.800]  在我們的生命當中
[00:08:27.800 --> 00:08:31.800]  是上帝已經交託給我們
[00:08:31.800 --> 00:08:33.800]  這個使命就是
[00:08:33.800 --> 00:08:36.800]  叫世人與上帝和好
[00:08:36.800 --> 00:08:40.800]  在2007年
[00:08:40.800 --> 00:08:44.800]  有23個韓國的公民
[00:08:44.800 --> 00:08:46.800]  有男有女
[00:08:46.800 --> 00:08:52.800]  他們參加了在阿富汗的一個外展工作
[00:08:52.800 --> 00:08:55.800]  就是去坎大拉的醫院
[00:08:55.800 --> 00:08:58.800]  去幫助那些傷者
[00:08:58.800 --> 00:09:00.800]  幫助那些病人
[00:09:00.800 --> 00:09:04.800]  另外也幫助一個恩惠全的幼稚園
[00:09:04.800 --> 00:09:07.800]  展開一個志願的工作
[00:09:07.800 --> 00:09:09.800]  就是幫助那些小孩子識字
[00:09:09.800 --> 00:09:12.800]  帶領那些小孩子活動
[00:09:12.800 --> 00:09:20.800]  有一天他們從阿富汗的大城市卡布爾
[00:09:20.800 --> 00:09:23.800]  坐車去坎大拉醫院的途中
[00:09:23.800 --> 00:09:26.800]  這個路是他們經常走的
[00:09:26.800 --> 00:09:29.800]  而這一天裏面
[00:09:29.800 --> 00:09:31.800]  就有塔利班的分子
[00:09:31.800 --> 00:09:34.800]  在中途攔截他們
[00:09:34.800 --> 00:09:37.800]  強迫他們將他們全部擄走
[00:09:37.800 --> 00:09:40.800]  總共23個人
[00:09:40.800 --> 00:09:43.800]  這23個人裏面
[00:09:43.800 --> 00:09:45.800]  其中的領隊
[00:09:45.800 --> 00:09:48.800]  就是京畿道一個教會
[00:09:48.800 --> 00:09:52.800]  叫做泉水教會的牧師
[00:09:52.800 --> 00:09:56.800]  姓裴的裴亨奎
[00:09:56.800 --> 00:10:00.800]  這位牧師帶著這班會友
[00:10:00.800 --> 00:10:04.800]  和當地的領隊
[00:10:04.800 --> 00:10:07.800]  就從此失蹤
[00:10:07.800 --> 00:10:10.800]  過了一個星期
[00:10:10.800 --> 00:10:14.800]  塔利班要求阿富汗政府
[00:10:14.800 --> 00:10:17.800]  釋放他們的政治犯
[00:10:17.800 --> 00:10:21.800]  當時在美國的壓力下
[00:10:21.800 --> 00:10:25.800]  阿富汗政府是沒有辦法和他們討價還價
[00:10:25.800 --> 00:10:31.800]  結果就在7月25日
[00:10:31.800 --> 00:10:35.800]  泉水教會的牧師裴亨奎
[00:10:35.800 --> 00:10:39.800]  就被他們亂槍射死
[00:10:39.800 --> 00:10:43.800]  身上有6個子彈窿
[00:10:43.800 --> 00:10:47.800]  按照當時的人的頂曉
[00:10:47.800 --> 00:10:51.800]  他臨死時說了一句話
[00:10:51.800 --> 00:10:54.800]  他們要靠信心得勝
[00:10:54.800 --> 00:10:58.800]  原來當時的塔利班要求裴亨奎
[00:10:58.800 --> 00:11:01.800]  這個牧師改信伊斯蘭教
[00:11:01.800 --> 00:11:03.800]  他說我不殺你沒問題
[00:11:03.800 --> 00:11:05.800]  你不信基督教就行了
[00:11:05.800 --> 00:11:07.800]  但這位牧師說
[00:11:07.800 --> 00:11:09.800]  我侍奉了這位神一生
[00:11:09.800 --> 00:11:11.800]  怎可以在這個時候放棄呢?
[00:11:11.800 --> 00:11:14.800]  結果他就被殺
[00:11:14.800 --> 00:11:18.800]  由於阿富汗政府沒有辦法
[00:11:18.800 --> 00:11:22.800]  直接和塔利班討價還價
[00:11:22.800 --> 00:11:26.800]  這些人質也不是美國人質
[00:11:26.800 --> 00:11:28.800]  所以美國也不是很緊張
[00:11:28.800 --> 00:11:32.800]  過了一個星期
[00:11:32.800 --> 00:11:36.800]  29歲的沈姓民
[00:11:36.800 --> 00:11:41.800]  被塔利班砍了頭
[00:11:41.800 --> 00:11:46.800]  所以政府軍在路邊撿了他的頭
[00:11:46.800 --> 00:11:49.800]  然後在另一個地方找他的屍體
[00:11:49.800 --> 00:11:53.800]  塔利班說如果你不釋放這些人質
[00:11:53.800 --> 00:11:58.800]  你不釋放我們的政治犯
[00:11:58.800 --> 00:12:02.800]  我就會將這些人質一個一個殺光
[00:12:02.800 --> 00:12:05.800]  當這位牧師和教會的青年
[00:12:05.800 --> 00:12:10.800]  沈姓民的屍體送回韓國的時候
[00:12:10.800 --> 00:12:14.800]  當時他們兩家人悲痛欲絕
[00:12:14.800 --> 00:12:18.800]  韓國政府在這樣的壓力之下
[00:12:18.800 --> 00:12:22.800]  後來怎樣和塔利班去談判
[00:12:22.800 --> 00:12:24.800]  沒有人知道
[00:12:24.800 --> 00:12:27.800]  有人傳言韓國政府賠了二千萬
[00:12:27.800 --> 00:12:29.800]  有人說四千萬沒有人知道
[00:12:29.800 --> 00:12:32.800]  不過結果折騰了一個月
[00:12:32.800 --> 00:12:36.800]  在9月2日他們全部釋放
[00:12:36.800 --> 00:12:38.800]  當他們回到韓國的時候
[00:12:38.800 --> 00:12:42.800]  有一半人已經患了重病
[00:12:42.800 --> 00:12:46.800]  其中有被毆打的痕跡
[00:12:46.800 --> 00:12:50.800]  和他們的營養不良
[00:12:50.800 --> 00:12:52.800]  身體虛弱
[00:12:52.800 --> 00:12:54.800]  他們送到醫院
[00:12:54.800 --> 00:12:56.800]  但這件事就引起了
[00:12:56.800 --> 00:13:00.800]  當時一個很大的批評
[00:13:00.800 --> 00:13:06.800]  特別當地的基督教就有幾個不同的批評
[00:13:06.800 --> 00:13:11.800]  有些基督教報紙就說
[00:13:11.800 --> 00:13:15.800]  這幫基督徒是製造麻煩
[00:13:15.800 --> 00:13:17.800]  不理政府勸喻
[00:13:17.800 --> 00:13:20.800]  向回教徒非法傳教
[00:13:20.800 --> 00:13:21.800]  也有些人士就說
[00:13:21.800 --> 00:13:24.800]  他們這幫人是咎由自取
[00:13:24.800 --> 00:13:26.800]  活該的
[00:13:26.800 --> 00:13:28.800]  不應該去這樣的地方
[00:13:28.800 --> 00:13:30.800]  你只會製造麻煩
[00:13:30.800 --> 00:13:33.800]  但對於塔利班的暴行
[00:13:33.800 --> 00:13:38.800]  竟然沒有人發聲
[00:13:38.800 --> 00:13:41.800]  後來有一份報紙
[00:13:41.800 --> 00:13:44.800]  有一份評論是比較中肯
[00:13:44.800 --> 00:13:46.800]  這份報紙就說
[00:13:46.800 --> 00:13:48.800]  是一個基督教的報紙
[00:13:48.800 --> 00:13:50.800]  這份報紙就說
[00:13:50.800 --> 00:13:52.800]  我們同意這個隊員
[00:13:52.800 --> 00:13:54.800]  他們未必有詳細的考慮
[00:13:54.800 --> 00:13:57.800]  但他們的心智是值得欣賞
[00:13:57.800 --> 00:13:59.800]  因為他們去服侍危難的人
[00:13:59.800 --> 00:14:01.800]  實際上在奧富汗裏面
[00:14:01.800 --> 00:14:03.800]  有很多人沒有人照顧
[00:14:03.800 --> 00:14:05.800]  特別在醫療上
[00:14:05.800 --> 00:14:08.800]  也都是在貧乏當中
[00:14:08.800 --> 00:14:12.800]  現在有一幫人是願意去服侍他們
[00:14:12.800 --> 00:14:16.800]  他們也不是帶著去硬銷福音
[00:14:16.800 --> 00:14:19.800]  而是用一個基督服侍的心腸
[00:14:19.800 --> 00:14:23.800]  在服侍裏面彰顯基督的榮耀
[00:14:23.800 --> 00:14:25.800]  這是順理成章
[00:14:25.800 --> 00:14:29.800]  為什麼這幫人這樣的心智
[00:14:29.800 --> 00:14:33.800]  被殺或被囚禁
[00:14:33.800 --> 00:14:37.800]  而得不到別人的肯定呢?
[00:14:37.800 --> 00:14:40.800]  慢慢慢慢消息就傳來了
[00:14:40.800 --> 00:14:43.800]  這幫人後來在記者訪問之下
[00:14:43.800 --> 00:14:47.800]  他們說其實當中最大的困難就是
[00:14:47.800 --> 00:14:51.800]  他們一直被要求改信他們的信仰
[00:14:51.800 --> 00:14:57.800]  他們堅守著福音
[00:14:57.800 --> 00:15:03.800]  並且他們是要求以後不能再傳講基督
[00:15:03.800 --> 00:15:07.800]  他們說他們做不到
[00:15:07.800 --> 00:15:11.800]  所以他們有些是被毆打
[00:15:11.800 --> 00:15:15.800]  並且減少他們的食物
[00:15:15.800 --> 00:15:19.800]  對於這幫弟兄姐妹
[00:15:19.800 --> 00:15:23.800]  對於那些顛倒是非的言論
[00:15:23.800 --> 00:15:26.800]  我們是很遺憾的
[00:15:26.800 --> 00:15:30.800]  但對於這幫弟兄姐妹我們是很欣賞的
[00:15:30.800 --> 00:15:32.800]  他們面對死亡
[00:15:32.800 --> 00:15:34.800]  仍然站穩信仰立場
[00:15:34.800 --> 00:15:37.800]  是值得我們學習的
[00:15:37.800 --> 00:15:39.800]  而在今天
[00:15:39.800 --> 00:15:45.800]  世上基督教的宣教
[00:15:45.800 --> 00:15:48.800]  很多時候是太過小心
[00:15:48.800 --> 00:15:50.800]  太過考慮
[00:15:50.800 --> 00:15:55.800]  以致福音的能力是越來越少
[00:15:55.800 --> 00:16:01.800]  如果要計算所有的條件才去傳福音
[00:16:01.800 --> 00:16:05.800]  早期的宣教士不需要來中國
[00:16:05.800 --> 00:16:07.800]  早期來中國的宣教士
[00:16:07.800 --> 00:16:09.800]  十個有八個都是營養不良
[00:16:09.800 --> 00:16:11.800]  水土不服而死
[00:16:11.800 --> 00:16:17.800]  在雲南開荒的宣教士就是這樣
[00:16:17.800 --> 00:16:20.800]  被藥瘟咬死
[00:16:20.800 --> 00:16:25.800]  很多時候這種的福音
[00:16:25.800 --> 00:16:30.800]  是完全不是要考慮到我們
[00:16:30.800 --> 00:16:33.800]  而是要考慮到我們的主
[00:16:33.800 --> 00:16:37.800]  剛才我們讀的那段是經文
[00:16:37.800 --> 00:16:42.800]  耶穌進前來跟他們說
[00:16:42.800 --> 00:16:44.800]  他是照經上所說的
[00:16:44.800 --> 00:16:46.800]  基督要受害
[00:16:46.800 --> 00:16:48.800]  第三天和死裡復活
[00:16:48.800 --> 00:16:53.800]  人要奉祂的名傳悔改赦罪的道
[00:16:53.800 --> 00:16:56.800]  從耶路撒冷直傳到萬邦
[00:16:56.800 --> 00:17:00.800]  你們就是這些事的見證
[00:17:00.800 --> 00:17:04.800]  剛才我們讀的經文最後那句
[00:17:04.800 --> 00:17:06.800]  耶穌基督交託給信徒
[00:17:06.800 --> 00:17:08.800]  要傳出去
[00:17:08.800 --> 00:17:10.800]  你們就是這些見證
[00:17:10.800 --> 00:17:12.800]  我們發現上帝很奇妙
[00:17:12.800 --> 00:17:14.800]  上帝沒有用天使去做
[00:17:14.800 --> 00:17:17.800]  上帝沒有自己用大能去改變
[00:17:17.800 --> 00:17:20.800]  有些人說福音就是上帝的大能
[00:17:20.800 --> 00:17:22.800]  這個大能去到那些人就會信主
[00:17:22.800 --> 00:17:24.800]  是沒有那麼容易的
[00:17:24.800 --> 00:17:26.800]  神不用這個方法
[00:17:26.800 --> 00:17:28.800]  神要用你們就是這些見證
[00:17:28.800 --> 00:17:31.800]  你們要去到那裡成為他們的見證
[00:17:31.800 --> 00:17:34.800]  而不是說你用其他的工具
[00:17:34.800 --> 00:17:35.800]  用其他的東西去代替
[00:17:35.800 --> 00:17:37.800]  沒有人能夠代替到一群人
[00:17:37.800 --> 00:17:41.800]  去到當地將福音傳給香港
[00:17:41.800 --> 00:17:44.800]  90年代發生一件事
[00:17:44.800 --> 00:17:47.800]  這件事是很令人唏噓的
[00:17:47.800 --> 00:17:50.800]  當時美國有一個警察會
[00:17:50.800 --> 00:17:52.800]  他們很相信這句話
[00:17:52.800 --> 00:17:54.800]  借福音就是上帝大能
[00:17:54.800 --> 00:17:56.800]  要一切不信的人
[00:17:56.800 --> 00:17:59.800]  要全港給一切不信的人悔改
[00:17:59.800 --> 00:18:01.800]  他說福音就是上帝大能
[00:18:01.800 --> 00:18:02.800]  那些人打開聖經
[00:18:02.800 --> 00:18:04.800]  神的話語就有能力了
[00:18:04.800 --> 00:18:06.800]  你信不信啊
[00:18:06.800 --> 00:18:08.800]  你這樣說不信
[00:18:08.800 --> 00:18:10.800]  所以要給他聖經
[00:18:10.800 --> 00:18:12.800]  酒店就放一本聖經進去
[00:18:12.800 --> 00:18:13.800]  文字工作
[00:18:13.800 --> 00:18:14.800]  只要打開聖經
[00:18:14.800 --> 00:18:19.800]  上帝的大能就會臨到他了
[00:18:19.800 --> 00:18:22.800]  95年這幾天就發動了一個
[00:18:22.800 --> 00:18:25.800]  那個名字就叫借福音就是上帝大能
[00:18:25.800 --> 00:18:30.800]  來捐獻聖經送去巴基斯坦
[00:18:30.800 --> 00:18:34.800]  用他們的文字
[00:18:34.800 --> 00:18:41.800]  來印製很多本
[00:18:41.800 --> 00:18:43.800]  幾百萬本聖經
[00:18:43.800 --> 00:18:46.800]  按照地址
[00:18:46.800 --> 00:18:48.800]  這個王業等等
[00:18:48.800 --> 00:18:49.800]  按照地址
[00:18:49.800 --> 00:18:53.800]  寄給每一個家庭幾本聖經給他們
[00:18:53.800 --> 00:18:55.800]  等他們打開這本聖經
[00:18:55.800 --> 00:18:58.800]  上帝大能就可以臨到他們
[00:18:58.800 --> 00:19:03.800]  很有信心
[00:19:03.800 --> 00:19:06.800]  後來果然間籌到很多錢
[00:19:06.800 --> 00:19:09.800]  買了很多聖經
[00:19:09.800 --> 00:19:13.800]  每個家庭寄一本聖經給他
[00:19:13.800 --> 00:19:19.800]  巴基斯坦有很多人是文盲的
[00:19:19.800 --> 00:19:23.800]  也有很多人不知道聖經是甚麼
[00:19:23.800 --> 00:19:27.800]  結果是怎樣呢?
[00:19:27.800 --> 00:19:32.800]  當這本這麼好的書送到手上
[00:19:32.800 --> 00:19:34.800]  有些人不懂字
[00:19:34.800 --> 00:19:36.800]  不懂看
[00:19:36.800 --> 00:19:38.800]  不過這本書是很有用的
[00:19:38.800 --> 00:19:41.800]  因為那些紙很有用
[00:19:41.800 --> 00:19:43.800]  逐張紙撕出來
[00:19:43.800 --> 00:19:48.800]  一天可以用幾次
[00:19:48.800 --> 00:19:51.800]  有一位長老是伊斯蘭教的長老
[00:19:51.800 --> 00:19:53.800]  會教的長老
[00:19:53.800 --> 00:20:00.800]  他在廁所裏發現這麼多有經文的紙
[00:20:00.800 --> 00:20:02.800]  他很驚訝
[00:20:02.800 --> 00:20:05.800]  這個長老說這是基督教經典
[00:20:05.800 --> 00:20:07.800]  怎能夠這樣用
[00:20:07.800 --> 00:20:11.800]  於是他就通知所有家庭
[00:20:11.800 --> 00:20:14.800]  不能夠將人家宗教的經典
[00:20:14.800 --> 00:20:17.800]  用在這麼污穢的事情上
[00:20:17.800 --> 00:20:23.800]  他們就說要將這些經典收回
[00:20:23.800 --> 00:20:31.800]  結果幾百萬本聖經全部收回
[00:20:31.800 --> 00:20:33.800]  怎樣處理呢?
[00:20:33.800 --> 00:20:37.800]  一把火燒了它
[00:20:37.800 --> 00:20:42.800]  謝福音是上帝大人
[00:20:42.800 --> 00:20:45.800]  一個不負代價的
[00:20:45.800 --> 00:20:48.800]  一個縮骨的
[00:20:48.800 --> 00:20:51.800]  不單浪費了錢
[00:20:51.800 --> 00:20:57.800]  還成為會教徒口中的恥辱
[00:20:57.800 --> 00:21:01.800]  上帝說你們就是見證
[00:21:01.800 --> 00:21:06.800]  所以這個見證無可取代
[00:21:06.800 --> 00:21:10.800]  然後在哥倫多後書
[00:21:10.800 --> 00:21:12.800]  今天的金句
[00:21:12.800 --> 00:21:16.800]  一切都是出於神
[00:21:16.800 --> 00:21:20.800]  他藉著基督使我們與他和好
[00:21:20.800 --> 00:21:26.800]  又將勸人與他和好的積分賜給我們
[00:21:26.800 --> 00:21:28.800]  這個積分是甚麼呢?
[00:21:28.800 --> 00:21:32.800]  就是叫人與他和好
[00:21:32.800 --> 00:21:39.800]  他用的詞態就是一切都是出於神
[00:21:39.800 --> 00:21:42.800]  他藉著基督使我們與他和好
[00:21:42.800 --> 00:21:44.800]  使我們已經與他和好
[00:21:44.800 --> 00:21:47.800]  就是一群已經與上帝和好的人
