
[00:00:00.000 --> 00:00:06.160]  好 今日節目讓我們在聆聽主的說話之前
[00:05:05.400 --> 00:05:07.240]  他用了一個宣告
[00:05:07.240 --> 00:05:09.920]  是不是宣告我畢業呢?
[00:05:09.920 --> 00:05:12.520]  是不是有獎金、有獎品?
[00:05:12.520 --> 00:05:14.520]  原來不是
[00:05:14.520 --> 00:05:18.760]  今天我想和大家一起宣佈一個消息
[00:05:18.760 --> 00:05:26.000]  今天是我們一位同事的最後一天的工作
[00:05:26.000 --> 00:05:28.520]  我心想我剛剛來一個星期
[00:05:28.520 --> 00:05:30.440]  接著就有一個同事要走
[00:05:30.440 --> 00:05:31.560]  是誰呢?
[00:05:31.560 --> 00:05:34.760]  原來就是那個訓練那個導師
[00:05:34.760 --> 00:05:37.000]  他就說他用了一個字眼
[00:05:37.000 --> 00:05:40.680]  是我似曾相識的一個字眼
[00:05:40.680 --> 00:05:44.760]  I would like to announce a bitter joy
[00:05:44.760 --> 00:05:50.600]  我很熟悉的這個字眼
[00:05:50.600 --> 00:05:53.040]  如果用中文翻譯來計算
[00:05:53.040 --> 00:05:59.760]  這個字眼指的是一個悲喜交集的情況
[00:05:59.760 --> 00:06:04.280]  原來這位訓練我的導師
[00:06:04.280 --> 00:06:05.880]  他訓練我這一星期
[00:06:05.880 --> 00:06:11.360]  原來也是他人生當中最後一個星期的工作
[00:06:11.360 --> 00:06:14.040]  原來他訓練了我最後一天
[00:06:14.040 --> 00:06:16.640]  接著他就正式退休
[00:06:16.640 --> 00:06:20.600]  為什麼叫做一個bitter joy呢?
[00:06:20.600 --> 00:06:23.720]  其實最主要的原因就是
[00:06:23.720 --> 00:06:29.280]  一方面公司少了一個好的傳譯員
[00:06:29.280 --> 00:06:32.560]  因為他只懂得三種語言
[00:06:32.560 --> 00:06:34.040]  除了英文
[00:06:34.040 --> 00:06:40.280]  所以我們公司差不多很多工作都背在他身上
[00:06:40.280 --> 00:06:43.160]  沒有一個懂得三國語言的人
[00:06:43.160 --> 00:06:48.560]  其實隨時可以請三個人來頂替一個人
[00:06:48.560 --> 00:06:52.080]  尤其是這些社福界的就沒什麼錢
[00:06:52.080 --> 00:06:54.280]  就是薪水按到你低一低
[00:06:54.280 --> 00:06:57.320]  工作就多一多那些情況
[00:06:57.320 --> 00:07:02.200]  這位同事離開其實是一種很大的損失
[00:07:02.200 --> 00:07:04.960]  但是回心一想
[00:07:04.960 --> 00:07:08.120]  當一個人踏入退休的日子
[00:07:08.120 --> 00:07:13.560]  其實也是他人生另一個片段的開始
[00:07:13.560 --> 00:07:17.720]  所以其實退休就不是不用工作
[00:07:17.720 --> 00:07:20.960]  退休只不過是你的角色有改變
[00:07:20.960 --> 00:07:26.520]  你人生的步伐可能會有一個改變
[00:07:26.520 --> 00:07:31.440]  所以為什麼要稱之為一個bitter joy呢?
[00:07:31.440 --> 00:07:34.120]  其實就是講到
[00:07:34.120 --> 00:07:37.280]  雖然是一件不開心的事對於一個公司
[00:07:37.280 --> 00:07:42.640]  但是對這位同事是一件很大的喜事
[00:07:42.640 --> 00:07:46.440]  其實這位同事後來因為他年紀大
[00:07:46.440 --> 00:07:49.240]  有很多電腦的東西
[00:07:49.240 --> 00:07:54.280]  後來他退休了我也有去過他的家
[00:07:54.280 --> 00:07:58.040]  我不知道是不是政府那麼好安排
[00:07:58.040 --> 00:07:59.560]  就是他退休之後的那一星期
[00:07:59.560 --> 00:08:02.120]  他就會搬去老人屋
[00:08:02.120 --> 00:08:04.880]  我去的老人屋其實很漂亮的
[00:08:04.880 --> 00:08:10.280]  是自己住的一個單位
[00:08:10.280 --> 00:08:13.560]  其實是一個新建的老人宿舍
[00:08:13.560 --> 00:08:16.960]  是很精緻的
[00:08:16.960 --> 00:08:22.160]  所以這個字眼一直都放在我心裏面
[00:08:22.160 --> 00:08:26.480]  人生裏面其實有很多事物都是一個
[00:08:26.480 --> 00:08:28.520]  我們稱為bitter joy
[00:08:28.520 --> 00:08:33.680]  悲喜交集的一個人生經歷
[00:08:33.680 --> 00:08:35.760]  也可以這樣說
[00:08:35.760 --> 00:08:38.560]  我去到這個公司的工作
[00:08:38.560 --> 00:08:44.920]  不多不少都是去承擔一些之前的工作
[00:08:44.920 --> 00:08:48.600]  但是這種世代相傳的過程
[00:08:48.600 --> 00:08:54.800]  好像真的一定要經過這個悲喜交集的過程
[00:08:54.800 --> 00:08:58.440]  才能夠有一個交棒的時間
[00:08:58.440 --> 00:09:01.640]  為什麼我分享這個經驗呢
[00:09:01.640 --> 00:09:05.120]  其實橫教會經常
[00:09:05.120 --> 00:09:08.680]  特別是我們這個年紀
[00:09:08.680 --> 00:09:12.920]  我就不老不亂的情況
[00:09:12.920 --> 00:09:16.080]  要退休的還有十年左右
[00:09:16.080 --> 00:09:21.440]  身邊很多的教務同工都比我大
[00:09:21.440 --> 00:09:25.240]  因為我們這些年輕人出來侍奉
[00:09:25.240 --> 00:09:27.080]  貼近那些老人家多
[00:09:27.080 --> 00:09:29.840]  我屬於老人家那一批
[00:09:29.840 --> 00:09:31.880]  但是又不是他們的年紀
[00:09:31.880 --> 00:09:35.720]  我們經常聽到他們說要接班
[00:09:35.720 --> 00:09:40.360]  繼承教會承傳的工作
[00:09:40.360 --> 00:09:42.800]  我覺得的而且確是這樣的
[00:09:42.800 --> 00:09:46.920]  但是教會有沒有真的預備好
[00:09:46.920 --> 00:09:50.000]  在這些交接的過程裏面
[00:09:50.000 --> 00:09:54.920]  可能會有一些正如我上司所說的
[00:09:54.920 --> 00:10:00.600]  bitter joy 悲喜交集的轉折過程呢
[00:10:00.600 --> 00:10:05.920]  還是我們無論交也好又不肯放手
[00:10:05.920 --> 00:10:08.680]  接也接不到手
[00:10:08.680 --> 00:10:12.280]  在這個過程當中反而不是悲喜交集
[00:10:12.280 --> 00:10:14.720]  而是大家互相嘔鬥呢
[00:10:14.720 --> 00:10:19.480]  這個情況我想是很值得我們去思想
[00:10:19.480 --> 00:10:24.080]  而這個也是我們今天所看的聖經的經文
[00:10:24.080 --> 00:10:26.560]  在哥羅西書第一章
[00:10:26.560 --> 00:10:30.040]  從第24節到第29節裏面
[00:10:30.040 --> 00:10:35.760]  保羅正正談到一個他的侍奉的轉折
[00:10:35.760 --> 00:10:37.360]  保羅已經年紀大了
[00:10:37.360 --> 00:10:42.200]  已經是甚至下在監獄裏面
[00:10:42.200 --> 00:10:45.040]  身處在羅馬城的當中
[00:10:45.040 --> 00:10:48.040]  但是他沒有辦法可以去繼續
[00:10:48.040 --> 00:10:53.760]  穆約一間雖然不是他自己親手所建立的教會
[00:10:53.760 --> 00:10:59.680]  但是至少也是透過保羅認識主的一些同工
[00:10:59.680 --> 00:11:02.840]  比如我們所熟悉的爾巴弗
[00:11:02.840 --> 00:11:07.920]  他作為一個在哥羅西這個城市
[00:11:07.920 --> 00:11:14.920]  一個重要的小亞細亞或者亞洲的重要交通商業中心
[00:11:14.920 --> 00:11:17.280]  而去到羅馬認識了保羅
[00:11:17.280 --> 00:11:20.960]  甚至認識了基督信了主的信徒
[00:11:20.960 --> 00:11:25.360]  他回到哥羅西城去開展
[00:11:25.360 --> 00:11:31.640]  或者參與在這個教會的侍奉的過程裏面
[00:11:31.640 --> 00:11:35.520]  保羅其實同樣要明白到
[00:11:35.520 --> 00:11:40.200]  他的侍奉不是只是單靠自己的直接參與
[00:11:40.200 --> 00:11:43.800]  其實是真的需要好好的去交接
[00:11:43.800 --> 00:11:48.760]  給下一代在哥羅西的教會
[00:11:48.760 --> 00:11:52.040]  而爾巴弗以及他的同工
[00:11:52.040 --> 00:11:56.760]  其實正正就是需要面對一個這樣的轉接的過程
[00:11:56.760 --> 00:12:00.880]  而當我們去看哥羅西書今天這段聖經
[00:12:00.880 --> 00:12:09.560]  也都反映出保羅這份對教會那種傳承的矛盾
[00:12:09.560 --> 00:12:11.760]  和那種的喜悅
[00:12:11.760 --> 00:12:17.480]  怎樣兩者之間能夠可以去看到上帝的心意
[00:12:17.480 --> 00:12:25.520]  所以我將今天這段聖經的講題定之為侍奉主的喜樂交集
[00:12:25.520 --> 00:12:31.960]  來成為我們今天這段聖經的一切思想的主要核心的題目
[00:12:31.960 --> 00:12:35.680]  讓我們作為屬神的子民也都抱著一種
[00:12:35.680 --> 00:12:38.960]  好像和保羅一樣的心思意念
[00:12:38.960 --> 00:12:47.680]  來承傳教會應當將主導彰顯牧養的角色
[00:12:47.680 --> 00:12:48.920]  能夠好好的做好
[00:12:48.920 --> 00:12:55.760]  讓我們一起回到這段聖經哥羅西書第一章第24至29節
[00:12:55.760 --> 00:12:57.520]  讓我們一起再讀一次
[00:12:57.520 --> 00:13:00.720]  雖然Karen已經幫我們讀過一次了
[00:13:00.720 --> 00:13:03.240]  讓我們再讀多一次
[00:13:03.240 --> 00:13:07.440]  看來這段經文裏面講的東西有些似曾相識
[00:13:07.440 --> 00:13:12.760]  但好像有種若即若離不太掌握的內容
[00:13:12.760 --> 00:13:15.200]  讓我們一起去再讀一次
[00:13:15.200 --> 00:13:18.680]  請大家一起打開哥羅西書第一章
[00:13:18.680 --> 00:13:22.520]  我們從第24至29節一起讀
[00:13:22.520 --> 00:13:25.160]  找到之後我們一起讀
[00:13:25.160 --> 00:13:30.400]  現在我為你們受苦 賭博歡樂
[00:13:30.400 --> 00:13:33.080]  並且為基督的身體
[00:13:33.080 --> 00:13:37.360]  就是為教會要在我肉身上
[00:13:37.360 --> 00:13:41.240]  補滿基督患難的缺陷
[00:13:41.240 --> 00:13:45.440]  我召神為你們所賜我的積分
[00:13:45.440 --> 00:13:48.200]  作了教會的執事
[00:13:48.200 --> 00:13:52.320]  要把神的道理傳得傳遍
[00:13:52.320 --> 00:13:58.000]  這道理就是歷世歷代所隱藏的奧秘
[00:13:58.000 --> 00:14:02.080]  但如今向他的聖徒顯明了
[00:14:02.080 --> 00:14:04.880]  神願意叫他們知道
[00:14:04.880 --> 00:14:10.600]  這奧秘在外邦人中有何等豐盛的榮耀
[00:14:10.600 --> 00:14:16.080]  就是基督在你們心裏成了有榮耀的盼望
[00:14:16.080 --> 00:14:18.120]  我們傳揚它
[00:14:18.120 --> 00:14:20.640]  是用諸般的智慧
[00:14:20.640 --> 00:14:24.040]  勸戒各人 教導各人
[00:14:24.040 --> 00:14:30.400]  要把各人在基督裏完完全全地引到神面前
[00:14:30.400 --> 00:14:32.720]  我也為此勞苦
[00:14:32.720 --> 00:14:39.800]  雕著他在我裏面運用的大能盡心竭力
[00:14:39.800 --> 00:14:43.240]  我們回顧一下上文說些什麼
[00:14:43.240 --> 00:14:48.560]  上文當我們看回那段保羅的內容
[00:14:48.560 --> 00:14:51.280]  主要是想說給我們知道
[00:14:51.280 --> 00:14:55.520]  其實真理本身的啟示不是很困難
[00:14:55.520 --> 00:15:03.080]  不是說很刁鑽 只有讀過很多書的人才會明白
[00:15:03.080 --> 00:15:06.600]  不是的 其實那個道理是很簡單的
[00:15:06.600 --> 00:15:10.360]  但是為難的就是大部分的情況
[00:15:10.360 --> 00:15:15.560]  是人不願意離開罪這個決心
[00:15:15.560 --> 00:15:19.760]  於是乎當我們缺乏了這份決心
[00:15:19.760 --> 00:15:21.240]  要離開罪的時候
[00:15:21.240 --> 00:15:26.760]  我們就會發現我們的信就開始變質
[00:15:26.760 --> 00:15:29.680]  尤其是今天我們的相信
[00:15:29.680 --> 00:15:35.080]  究竟是否直根於認罪悔改這個基礎
[00:15:35.080 --> 00:15:42.800]  還是以其他聖經以外的原因來所謂信了耶穌呢
[00:15:42.800 --> 00:15:46.000]  其實這方面是很值得我們深思的
[00:15:46.000 --> 00:15:48.320]  所以今天有些弟兄姊妹說
[00:15:48.320 --> 00:15:50.520]  牧師我是不是真的信了主
[00:15:50.520 --> 00:15:52.560]  我覺得他們問的這條問題
[00:15:52.560 --> 00:15:56.680]  其實是一個很深思熟慮的考量
[00:15:56.680 --> 00:16:00.440]  如果一個人隨隨便便信了主的話
[00:16:00.440 --> 00:16:04.720]  哎呀 我做很多事有神保守
[00:16:04.720 --> 00:16:11.560]  有危險 上帝使我離開這些危難 困難
[00:16:11.560 --> 00:16:14.360]  這個神很靈 所以我信祂
[00:16:14.360 --> 00:16:18.080]  其實後者究竟是否真的認罪悔改
[00:16:18.080 --> 00:16:22.760]  相信主而生命有真正的屬靈改變呢
[00:16:22.760 --> 00:16:25.680]  這個是很值得我們思想的
[00:16:25.680 --> 00:16:28.120]  而保羅亦都給我們看見
[00:16:28.120 --> 00:16:29.920]  在這個侍奉的過程裏面
[00:16:29.920 --> 00:16:36.400]  他不介意直接將認罪悔改這個基礎
[00:16:36.400 --> 00:16:38.840]  告訴信徒知道
[00:16:38.840 --> 00:16:43.600]  而且他甚至承擔了一個執事
[00:16:43.600 --> 00:16:45.960]  福音的執事的角色
[00:16:45.960 --> 00:16:49.600]  來將這個福音準確傳開
[00:16:49.600 --> 00:16:55.240]  而這個亦都是我們今天所看的這段經文的背景
[00:16:55.240 --> 00:16:57.960]  保羅在一個這樣的大前提之下
[00:16:57.960 --> 00:17:04.680]  究竟他怎樣去真正執行這個執事的工作呢
[00:17:04.680 --> 00:17:10.120]  用今天的用語就是說作為教會的領袖
[00:17:10.120 --> 00:17:13.120]  甚至教會的每一個信徒
[00:17:13.120 --> 00:17:20.720]  我們是怎樣去真正執行上帝的救恩的啟示
[00:17:20.720 --> 00:17:24.680]  福音本身的傳遞
[00:17:24.680 --> 00:17:27.440]  怎樣才能做得真正準確呢
[00:17:27.440 --> 00:17:34.840]  這個亦都是我們這一段聖經裏面所看見的進一步保羅的新術
[00:17:34.840 --> 00:17:40.040]  如何作好這個福音的執事的這個行列
[00:17:40.040 --> 00:17:43.640]  已經參與了
[00:17:43.640 --> 00:17:48.480]  沒有說等 求求其其過日子算數
[00:17:48.480 --> 00:17:51.640]  真的肯承擔起這個執事的責任
[00:17:51.640 --> 00:17:56.120]  但這個福音的執事的責任是怎樣執行呢
[00:17:56.120 --> 00:18:00.920]  首先說一些結構上的陳述
[00:18:00.920 --> 00:18:06.840]  如果在聖經的經文的文法的結構上
[00:18:06.840 --> 00:18:12.920]  從第一章的第24節一直到第二章的第5節
[00:18:12.920 --> 00:18:20.680]  本身是一個整體的記載
[00:18:20.680 --> 00:18:26.280]  而他以一個叫做交叉式的一個陳述記事方式
[00:18:26.280 --> 00:18:27.680]  我已經說過很多次
[00:18:27.680 --> 00:18:30.800]  這種無論你叫做交叉式的記載方式
[00:18:30.800 --> 00:18:33.640]  或者叫做夾心餅
[00:18:33.640 --> 00:18:41.280]  或者英文叫做sandwich structure
[00:18:41.280 --> 00:18:46.560]  他是將傳統猶太人寫東西陳述的記載
[00:18:46.560 --> 00:18:49.800]  以夾心餅的形式去寫
[00:18:49.800 --> 00:18:51.600]  他一層一層去展述
[00:18:51.600 --> 00:18:54.720]  然後再將那個展述的結果說了出來之後
[00:18:54.720 --> 00:18:59.600]  又再將那個展述的結果引申怎樣發展出來
[00:18:59.600 --> 00:19:02.760]  這個夾心餅的記載有一個好處的
[00:19:02.760 --> 00:19:07.120]  就是當讀者讀的時候就能夠容易去記載
[00:19:07.120 --> 00:19:14.680]  並且在介紹的時候就會更加容易去記得內容
[00:19:14.680 --> 00:19:18.440]  那你說牧師大約是什麼意思我都get不到
[00:19:18.440 --> 00:19:24.040]  那我就用唱流行歌的歌詞來做一個比喻
[00:19:24.040 --> 00:19:29.160]  大家有沒有留意現在絕大部分的流行歌曲
[00:19:29.160 --> 00:19:33.600]  都是將同一堆的歌詞重複唱一次
[00:19:33.600 --> 00:19:35.400]  為什麼會這樣呢?
[00:19:35.400 --> 00:19:39.320]  因為這些歌我們現在稱之為洗腦歌
[00:19:39.320 --> 00:19:41.280]  他這樣唱的時候
[00:19:41.280 --> 00:19:48.440]  就能夠將歌詞的內容重複地刻在你的腦海裏更加容易
[00:19:48.440 --> 00:19:51.480]  夾心餅其實就是類似這樣的意思
[00:19:51.480 --> 00:19:55.320]  不過今天我們不看整個的結構
[00:19:55.320 --> 00:19:58.240]  我們只看頭一半
[00:19:58.240 --> 00:20:00.000]  我們怎樣看頭一半呢?
[00:20:00.000 --> 00:20:02.400]  我們會分為三個部分去看
[00:20:02.400 --> 00:20:04.600]  第一個部分
[00:20:04.600 --> 00:20:07.240]  第一章第24節
[00:20:07.240 --> 00:20:13.480]  一開始保羅說當他要執行這個福音的執事的身份的時候
[00:20:13.480 --> 00:20:15.040]  或者這份工作
[00:20:15.040 --> 00:20:17.760]  或者說得更加神學性的用詞
[00:20:17.760 --> 00:20:20.480]  侍奉的時候
[00:20:20.480 --> 00:20:27.440]  他就道出了原來是需要經歷多重的為難
[00:20:27.440 --> 00:20:31.880]  但是他是很歡喜快樂地去接受這些為難
[00:20:31.880 --> 00:20:37.120]  並且這些經歷能夠使他真正侍奉的喜樂
[00:20:37.120 --> 00:20:39.480]  我們一起看看這節經文說些什麼
[00:20:39.480 --> 00:20:41.600]  第24節這樣說
[00:20:41.600 --> 00:20:46.560]  「現在我為你們受苦、賭博、歡樂
[00:20:46.560 --> 00:20:49.440]  並且為基督的身體
[00:20:49.440 --> 00:21:00.800]  就是為教會挑在我肉身上飽滿基督患難的欠缺」
[00:21:00.800 --> 00:21:06.040]  我們做《釋經》研究的人
[00:21:06.040 --> 00:21:12.040]  在《聖經》裏面有大約十多段
[00:21:12.040 --> 00:21:14.600]  《聖經》我們稱之為
[00:21:14.600 --> 00:21:18.240]  The Clux of Interpretation
[00:21:18.240 --> 00:21:21.080]  什麼意思呢?Clux這個字
[00:21:21.080 --> 00:21:25.480]  Clux就是一些死結纏繞著
[00:21:25.480 --> 00:21:29.960]  在《釋經》上最難解釋的《聖經》
[00:21:29.960 --> 00:21:32.000]  大約有十多段左右
[00:21:32.000 --> 00:21:34.840]  當然有很多可能大家都覺得很難
[00:21:34.840 --> 00:21:40.440]  但是《釋經學》上真的很難解釋的十多段經文
[00:21:40.440 --> 00:21:44.280]  第24節就是其中一節
[00:21:44.280 --> 00:21:48.960]  如果一般信徒就這樣讀就可以了
[00:21:48.960 --> 00:21:52.120]  你是不是真的明白這件事?
[00:21:52.120 --> 00:21:55.720]  但如果說《釋經》全道上
[00:21:55.720 --> 00:21:57.560]  很多讀者也讀到這段《釋經》
[00:21:57.560 --> 00:21:59.760]  本身哥羅西書已經很少人說
[00:21:59.760 --> 00:22:03.040]  但是這句這麼難解釋的經文
[00:22:03.040 --> 00:22:07.240]  讀了之後仔細看其實你知不知道他想說什麼
[00:22:07.240 --> 00:22:11.840]  你未必掌握到他在說什麼
[00:22:11.840 --> 00:22:15.200]  我細心讀多一次或者慢一點讀多一次
[00:22:15.200 --> 00:22:18.760]  你自己去想想這段經文究竟想說些什麼
[00:22:18.760 --> 00:22:24.160]  他說「現在我為你們受苦
[00:22:24.160 --> 00:22:27.720]  賭博歡樂
[00:22:27.720 --> 00:22:31.120]  並且為基督的身體
[00:22:31.120 --> 00:22:35.320]  就是為教會要在我肉身上
[00:22:35.320 --> 00:22:40.080]  補滿基督患難的欠缺」
[00:22:40.080 --> 00:22:45.000]  你真的明白嗎?
[00:22:45.000 --> 00:22:48.440]  我們逐節逐節看他在說什麼
[00:22:48.440 --> 00:22:50.440]  逐句逐句
[00:22:50.440 --> 00:22:54.040]  他說「我現在是為你們受苦」
[00:22:54.040 --> 00:22:57.800]  這句話說出來
[00:22:57.800 --> 00:23:02.760]  有些亂解經的人就會
[00:23:02.760 --> 00:23:04.680]  這裡教導我們
[00:23:04.680 --> 00:23:07.880]  《聖經》做傳道人要受苦
[00:23:07.880 --> 00:23:12.880]  所以我們做會友或者做教會執事教會領袖
[00:23:12.880 --> 00:23:19.640]  就要使你的目者有多苦
[00:23:19.640 --> 00:23:24.400]  這樣你才能夠滿足到保羅的要求
[00:23:24.400 --> 00:23:26.160]  還有後面那句
[00:23:26.160 --> 00:23:27.440]  「賭博歡樂」
[00:23:27.440 --> 00:23:29.920]  你越虐待他
[00:23:29.920 --> 00:23:31.960]  你越對他不好
[00:23:31.960 --> 00:23:33.320]  他就越歡樂
[00:23:33.320 --> 00:23:36.360]  這句話如果你這樣解釋
[00:23:36.360 --> 00:23:42.560]  就將所有傳道人演繹成被虐狂
[00:23:42.560 --> 00:23:44.600]  他們是神經的
[00:23:44.600 --> 00:23:46.600]  他們喜歡被虐待
[00:23:46.600 --> 00:23:49.680]  是不是這個意思?
[00:23:49.680 --> 00:23:53.360]  我這樣說你也會說不是
[00:23:53.360 --> 00:23:55.800]  但不是又為什麼呢?
[00:23:55.800 --> 00:23:58.240]  為什麼保羅說「我為你受苦」
[00:23:58.240 --> 00:23:59.240]  哦不是啊
[00:23:59.240 --> 00:24:00.520]  第二個解釋就是
[00:24:00.520 --> 00:24:05.240]  保羅想高舉自己多麼苦啊
[00:24:05.240 --> 00:24:08.640]  為什麼有些傳道人又出這一招
[00:24:08.640 --> 00:24:10.640]  叫做「苦肉計」
[00:24:10.640 --> 00:24:13.760]  弄到自己有多麼苦
[00:24:13.760 --> 00:24:18.760]  使教會的人特別會友覺得牧師很苦
[00:24:18.760 --> 00:24:20.640]  牧師很慘
[00:24:20.640 --> 00:24:23.120]  所以我們要對他好
[00:24:23.120 --> 00:24:25.520]  天主教很喜歡使這一招
[00:24:25.520 --> 00:24:26.600]  我認識很多神父
[00:24:26.600 --> 00:24:27.440]  不要說神父
[00:24:27.440 --> 00:24:29.560]  很多牧師都這樣
[00:24:29.560 --> 00:24:31.440]  說到自己有多可憐
[00:24:31.440 --> 00:24:32.400]  然後就怎樣
[00:24:32.400 --> 00:24:40.200]  讓會友覺得用憐憫牧者的心來接待牧者
[00:24:40.200 --> 00:24:46.680]  我曾經認識一個教會的教區主教
[00:24:46.680 --> 00:24:50.440]  他曾經說「我很窮我很窮」
[00:24:50.440 --> 00:24:51.600]  然後怎樣呢?
[00:24:51.600 --> 00:24:53.680]  我見他又不像很窮
[00:24:53.680 --> 00:24:54.600]  為什麼呢?
[00:24:54.600 --> 00:24:57.040]  因為我每天見到他的時候
[00:24:57.040 --> 00:25:01.400]  經常有些扎勞斯萊斯、賓士、寶馬
[00:25:01.400 --> 00:25:03.760]  雖然我們有沒有人駕駛這些車
[00:25:03.760 --> 00:25:05.680]  沒有吧
[00:25:05.680 --> 00:25:07.480]  來接他去
[00:25:07.480 --> 00:25:14.600]  我跟他說「你出出入入又有扎勞斯萊斯、賓士、寶馬呢?」
[00:25:14.600 --> 00:25:25.240]  他說「沒有啊 會教友來接我去打球、吃東西、喝茶之類」
[00:25:25.240 --> 00:25:27.600]  又有些傳道人是這樣的
[00:25:27.600 --> 00:25:30.240]  弄到自己好像很可憐
[00:25:30.240 --> 00:25:31.400]  然後怎樣呢?
[00:25:31.400 --> 00:25:39.520]  然後就要會友來對他多多施下去醒他
[00:25:39.520 --> 00:25:42.600]  其實我不怕告訴大家
