
[00:00:00.000 --> 00:00:06.820]  感謝主給我機會回來自己的大家庭當中
[00:04:10.320 --> 00:04:12.120]  但加上人禍
[00:04:12.120 --> 00:04:15.680]  可能問題更加難解決
[00:04:15.680 --> 00:04:16.400]  舉個例子
[00:04:16.400 --> 00:04:17.800]  因為發動戰爭
[00:04:17.800 --> 00:04:20.080]  所以很多家庭被拆散
[00:04:20.080 --> 00:04:23.000]  很多人成為孤兒
[00:04:23.000 --> 00:04:24.360]  很長的時間
[00:04:24.360 --> 00:04:27.800]  這個國家落在一個混亂的苦
[00:04:27.800 --> 00:04:30.920]  人的罪性都走出來
[00:04:30.920 --> 00:04:32.720]  今天很多新朋友在我們當中
[00:04:32.720 --> 00:04:34.640]  可能在鏡頭前的
[00:04:34.640 --> 00:04:35.920]  今天還沒出席的
[00:04:35.920 --> 00:04:37.680]  都有些新朋友在當中
[00:04:37.680 --> 00:04:39.080]  可能你都會問
[00:04:39.080 --> 00:04:42.080]  你相信上帝是慈愛的
[00:04:42.080 --> 00:04:43.880]  剛才我們唱歌都是這樣
[00:04:43.880 --> 00:04:46.880]  為何上帝會容許
[00:04:46.880 --> 00:04:51.360]  那麼多災難發生在這個世界當中呢?
[00:04:51.360 --> 00:04:53.360]  我猜你們的教會
[00:04:53.360 --> 00:04:54.960]  特別是你們坐在這裡聽我講道理
[00:04:54.960 --> 00:04:58.880]  都想聽聖經怎麼說這些問題
[00:04:58.880 --> 00:05:00.120]  在我以前在這裡
[00:05:00.120 --> 00:05:02.200]  學習做一個傳道人的時間
[00:05:02.200 --> 00:05:03.520]  有一個很深的印象
[00:05:03.520 --> 00:05:04.720]  有幾個兄弟姐妹回來了
[00:05:04.720 --> 00:05:06.760]  有一個年輕人回來了教會
[00:05:06.760 --> 00:05:08.680]  回來了一段時間之後
[00:05:08.680 --> 00:05:10.560]  他們的生命有些改變
[00:05:10.560 --> 00:05:12.320]  慢慢的人
[00:05:12.320 --> 00:05:15.440]  或者家庭的表現是不同了
[00:05:15.440 --> 00:05:18.080]  所以引致他媽媽也有興趣
[00:05:18.080 --> 00:05:19.920]  他一來教會
[00:05:19.920 --> 00:05:21.600]  我說歡迎你
[00:05:21.600 --> 00:05:23.360]  你今天來我們教會當中
[00:05:23.360 --> 00:05:25.440]  我問他為何你會來
[00:05:25.440 --> 00:05:27.440]  他說我就是不明白
[00:05:27.440 --> 00:05:28.120]  我就是不明白
[00:05:28.120 --> 00:05:30.440]  為何弟弟來了教會之後
[00:05:30.440 --> 00:05:32.120]  他改變了
[00:05:32.120 --> 00:05:34.080]  我知道他讀聖經
[00:05:34.080 --> 00:05:36.120]  我就想聽聽這本聖經怎麼說
[00:05:36.120 --> 00:05:37.160]  所以每次聽到的時候
[00:05:37.160 --> 00:05:38.760]  很留心坐在這裡聽
[00:05:38.760 --> 00:05:39.880]  我猜你今天來到
[00:05:39.880 --> 00:05:40.600]  可能都會問
[00:05:40.600 --> 00:05:44.040]  聖經怎麼說疫情的問題呢?
[00:05:44.040 --> 00:05:45.560]  因為教會給了我這個題目
[00:05:45.560 --> 00:05:47.160]  我就試試做功課
[00:05:47.160 --> 00:05:48.640]  我發現聖經裡面
[00:05:48.640 --> 00:05:51.320]  超過六十幾七十處
[00:05:51.320 --> 00:05:53.200]  是說到疫情的
[00:05:53.200 --> 00:05:55.200]  如果你有接觸聖經的話
[00:05:55.200 --> 00:05:55.680]  你會知道
[00:05:55.680 --> 00:05:57.600]  聖經是六十六卷書
[00:05:57.600 --> 00:05:59.200]  就是六十六卷小的書
[00:05:59.200 --> 00:06:04.080]  正確來說是六十八處
[00:06:04.080 --> 00:06:05.840]  出現過疫情這個字眼
[00:06:05.840 --> 00:06:08.360]  平均每本書都出現過一次
[00:06:08.360 --> 00:06:09.480]  所以這是一個
[00:06:09.480 --> 00:06:10.720]  聖經都要重視
[00:06:10.720 --> 00:06:13.640]  或者討論的一個很重要的課題
[00:06:13.640 --> 00:06:15.000]  我試試今天有時間
[00:06:15.000 --> 00:06:17.360]  我不會跟你讀完六十六處經文
[00:06:17.360 --> 00:06:18.000]  跟你說的
[00:06:18.000 --> 00:06:18.480]  你不用擔心
[00:06:18.480 --> 00:06:20.200]  我知道大家約了喝茶
[00:06:20.200 --> 00:06:23.360]  所以我就會將裡面的重點
[00:06:23.360 --> 00:06:25.800]  歸納了以下幾個重點
[00:06:25.800 --> 00:06:27.760]  原來上帝告訴我們
[00:06:27.760 --> 00:06:30.240]  聖經告訴我們
[00:06:30.240 --> 00:06:33.160]  神最初創造了一個很美麗的世界
[00:06:33.160 --> 00:06:36.040]  起初神創造千地
[00:06:36.040 --> 00:06:37.520]  所以來到大自然裡面
[00:06:37.520 --> 00:06:39.520]  無論你是什麼宗教背景
[00:06:39.520 --> 00:06:43.040]  你都會讚嘆大自然的宏偉
[00:06:43.040 --> 00:06:46.840]  宇宙的豪瀚和那種美麗
[00:06:46.840 --> 00:06:47.400]  聖經說
[00:06:47.400 --> 00:06:49.560]  起初神創造天地
[00:06:49.560 --> 00:06:52.000]  創世記是我們聖經裡面第一本書
[00:06:52.000 --> 00:06:54.400]  記載天地萬物怎麼來的
[00:06:54.400 --> 00:06:55.400]  他用一張
[00:06:55.400 --> 00:06:58.480]  聖經說創造的過程
[00:06:58.480 --> 00:07:01.120]  很握弦地寫在聖經裡面
[00:07:01.120 --> 00:07:02.720]  大概是在說
[00:07:02.720 --> 00:07:04.880]  神創造天地萬物
[00:07:04.880 --> 00:07:06.480]  先是做天空大地
[00:07:06.480 --> 00:07:07.880]  然後五穀
[00:07:07.880 --> 00:07:09.000]  各樣的植物
[00:07:09.000 --> 00:07:09.920]  樹木
[00:07:09.920 --> 00:07:10.840]  果樹
[00:07:10.840 --> 00:07:11.720]  海裡的生物
[00:07:11.720 --> 00:07:12.600]  天空的飛鳥
[00:07:12.600 --> 00:07:13.960]  地上的走獸
[00:07:13.960 --> 00:07:16.120]  而且每一次做完之後
[00:07:16.120 --> 00:07:16.840]  聖經都說
[00:07:16.840 --> 00:07:19.560]  神體是好的
[00:07:19.560 --> 00:07:21.160]  即是說上帝創造了世界
[00:07:21.160 --> 00:07:22.240]  是原本是好的
[00:07:22.240 --> 00:07:23.800]  想讓人能夠享受
[00:07:23.800 --> 00:07:26.480]  和有一個快樂的生活
[00:07:26.480 --> 00:07:28.200]  而在這段聖經的第一章
[00:07:28.200 --> 00:07:31.160]  最後最後那一句怎麼說的呢?
[00:07:31.160 --> 00:07:32.120]  最後那一句聖經怎麼說
[00:07:32.120 --> 00:07:33.000]  我直接抄下來
[00:07:33.000 --> 00:07:36.520]  最後神創造了人
[00:07:36.520 --> 00:07:37.840]  然後聖經說
[00:07:37.840 --> 00:07:40.680]  神看一切所做的
[00:07:40.680 --> 00:07:41.360]  看啊
[00:07:41.360 --> 00:07:43.240]  都非常好
[00:07:43.240 --> 00:07:44.040]  不單止good
[00:07:44.040 --> 00:07:45.520]  是very good
[00:07:45.520 --> 00:07:48.600]  當人放在這個世界裡面的時候
[00:07:48.600 --> 00:07:49.320]  上帝說
[00:07:49.320 --> 00:07:50.440]  我預備了這個
[00:07:50.440 --> 00:07:52.040]  好像一個大的家庭
[00:07:52.040 --> 00:07:53.840]  整個世界是為人類而設
[00:07:53.840 --> 00:07:55.600]  人類是整個世界的中心
[00:07:55.600 --> 00:07:58.080]  然後當上帝做好世界
[00:07:58.080 --> 00:07:59.120]  做好人之後
[00:07:59.120 --> 00:08:00.200]  他說very good
[00:08:00.200 --> 00:08:02.040]  是非常好
[00:08:02.040 --> 00:08:02.800]  即是說
[00:08:02.800 --> 00:08:05.440]  原來世界本來是很好的
[00:08:05.440 --> 00:08:07.480]  是叫我們過快樂的生活
[00:08:07.480 --> 00:08:08.440]  但問題是
[00:08:08.440 --> 00:08:10.560]  為什麼會有疫情呢?
[00:08:10.560 --> 00:08:13.000]  為什麼會這麼痛苦呢?
[00:08:13.000 --> 00:08:14.120]  為什麼會看到親友
[00:08:14.120 --> 00:08:15.640]  特別是老人家
[00:08:15.640 --> 00:08:18.440]  會在這麼困難的情況下
[00:08:18.440 --> 00:08:21.560]  你們的聖經怎麼說的呢?
[00:08:21.560 --> 00:08:22.920]  我簡單說
[00:08:22.920 --> 00:08:27.000]  當上帝做好一個美麗的世界的時候
[00:08:27.000 --> 00:08:29.120]  是因為人犯罪
[00:08:29.120 --> 00:08:31.640]  我希望你稍微聽得進去
[00:08:31.640 --> 00:08:33.440]  很多人聽到罪就不想聽了
[00:08:33.440 --> 00:08:35.400]  我希望你稍微聽我解釋一下
[00:08:35.400 --> 00:08:37.600]  因為人的犯罪
[00:08:37.600 --> 00:08:40.040]  令到這個美麗的世界
[00:08:40.040 --> 00:08:43.000]  已經起了很大的變化
[00:08:43.000 --> 00:08:44.320]  疫情
[00:08:44.320 --> 00:08:45.800]  災難
[00:08:45.800 --> 00:08:47.040]  痛苦
[00:08:47.040 --> 00:08:48.280]  根據聖經這麼說
[00:08:48.280 --> 00:08:52.240]  是因為人的犯罪
[00:08:52.240 --> 00:08:53.320]  聖經有很多經文說
[00:08:53.320 --> 00:08:54.240]  直接說、間接說
[00:08:54.240 --> 00:08:56.720]  不如我看一節聖經
[00:08:56.720 --> 00:08:58.440]  在一段經文裡面說
[00:08:58.440 --> 00:09:01.040]  當上帝輪到百姓
[00:09:01.040 --> 00:09:03.440]  輪到這個世界的人類的時候
[00:09:03.440 --> 00:09:04.440]  這些人
[00:09:04.440 --> 00:09:07.600]  包括上帝的子民
[00:09:07.600 --> 00:09:09.720]  很喜歡喜愛遊蕩
[00:09:09.720 --> 00:09:11.720]  意思就是很喜歡自己做主
[00:09:11.720 --> 00:09:13.880]  我喜歡怎樣就怎樣
[00:09:13.880 --> 00:09:15.320]  請你聽清楚
[00:09:15.320 --> 00:09:16.920]  人類的問題源自於
[00:09:16.920 --> 00:09:20.000]  我喜歡怎樣就怎樣
[00:09:20.000 --> 00:09:21.680]  如果你的身份越高
[00:09:21.680 --> 00:09:23.160]  你的影響力越大
[00:09:23.160 --> 00:09:24.280]  如果一國的元首
[00:09:24.280 --> 00:09:25.920]  你喜歡怎樣就怎樣
[00:09:25.920 --> 00:09:28.000]  那你帶來的破壞力就越大
[00:09:28.000 --> 00:09:29.920]  你一個家庭的家長
[00:09:29.920 --> 00:09:31.880]  你對著可能很小的小朋友
[00:09:31.880 --> 00:09:34.080]  當你喜歡怎樣就怎樣的時候
[00:09:34.080 --> 00:09:37.000]  如果一個不好的家長
[00:09:37.000 --> 00:09:38.120]  你可以想像
[00:09:38.120 --> 00:09:41.440]  對他的身份大概有多大的破壞
[00:09:41.440 --> 00:09:43.920]  我剛剛前兩天聽到我的老師
[00:09:43.920 --> 00:09:47.080]  和我們在神學院的一個教書老師
[00:09:47.080 --> 00:09:51.080]  他很溫文有禮的
[00:09:51.080 --> 00:09:52.560]  第一次說他的家庭背景
[00:09:52.560 --> 00:09:54.360]  我才覺得有點愕然
[00:09:54.360 --> 00:09:57.840]  原來他的媽媽
[00:09:57.840 --> 00:09:59.920]  在他六歲的時候離開了他
[00:09:59.920 --> 00:10:02.480]  走了 不要他
[00:10:02.480 --> 00:10:04.840]  然後他的爸爸
[00:10:04.840 --> 00:10:07.040]  他說很重女輕男
[00:10:07.040 --> 00:10:08.280]  有點特別
[00:10:08.280 --> 00:10:10.520]  和我們中國有些傳統不同
[00:10:10.520 --> 00:10:11.800]  他重女輕男
[00:10:11.800 --> 00:10:14.240]  所以時時找他們出氣
[00:10:14.240 --> 00:10:17.600]  他說他從小已經對這個世界很灰暗
[00:10:17.600 --> 00:10:20.240]  他不知道甚麼叫父母的愛
[00:10:20.240 --> 00:10:21.520]  是這樣成長的
[00:10:21.520 --> 00:10:24.960]  但今天竟然在上帝的恩典之下
[00:10:24.960 --> 00:10:29.480]  他有一個很好的基督徒
[00:10:29.480 --> 00:10:30.720]  聖經怎樣說呢?
[00:10:30.720 --> 00:10:32.040]  他覺得人喜歡自己
[00:10:32.040 --> 00:10:33.280]  喜歡自己作主
[00:10:33.280 --> 00:10:34.440]  心很喜歡遊蕩
[00:10:34.440 --> 00:10:35.960]  不約束自己的腳步
[00:10:35.960 --> 00:10:36.600]  我喜歡怎樣就怎樣
[00:10:36.600 --> 00:10:37.280]  我去哪裏就哪裏
[00:10:37.280 --> 00:10:38.040]  我做甚麼就做甚麼
[00:10:38.040 --> 00:10:39.360]  不用理會
[00:10:39.360 --> 00:10:40.560]  然後上帝說
[00:10:40.560 --> 00:10:42.720]  因為這個緣故
[00:10:42.720 --> 00:10:46.920]  上帝讓這個瘟疫的存在
[00:10:46.920 --> 00:10:49.000]  來提醒他們
[00:10:49.000 --> 00:10:53.040]  我們是一個十足十的罪人
[00:10:53.040 --> 00:10:57.880]  我要用刀劍、饑荒、瘟疫來懲治
[00:10:57.880 --> 00:10:59.920]  來教導他們
[00:10:59.920 --> 00:11:03.760]  當世人犯罪之後
[00:11:03.760 --> 00:11:07.400]  這個世界起了很大的改變
[00:11:07.400 --> 00:11:12.600]  世界再不是像上帝原先創造的美麗
[00:11:12.600 --> 00:11:14.840]  和我們一起的配合
[00:11:14.840 --> 00:11:15.640]  不單止這樣
[00:11:15.640 --> 00:11:18.520]  甚至會起回頭來攻擊我們
[00:11:18.520 --> 00:11:20.280]  我相信上帝最初創造世界的時候
[00:11:20.280 --> 00:11:21.440]  是有細菌的
[00:11:21.440 --> 00:11:25.600]  所以這個世界才可以循環生存
[00:11:25.600 --> 00:11:28.160]  但是到了一個地步
[00:11:28.160 --> 00:11:32.080]  當細菌再不能夠和世人配合
[00:11:32.080 --> 00:11:34.560]  和神所創造的人配合
[00:11:34.560 --> 00:11:36.040]  反而起來攻擊我們
[00:11:36.040 --> 00:11:40.800]  這個成為了疫情的開始
[00:11:40.800 --> 00:11:42.760]  因此在罪惡之下
[00:11:42.760 --> 00:11:46.040]  世人和創造的主關係破壞
[00:11:46.040 --> 00:11:48.760]  不單止是和上帝的關係破壞
[00:11:48.760 --> 00:11:51.120]  好像子女和父母的關係破壞
[00:11:51.120 --> 00:11:55.520]  而且人與人之間都破壞
[00:11:55.520 --> 00:11:56.800]  人的不信
[00:11:56.800 --> 00:11:58.840]  我喜歡怎樣就怎樣
[00:11:58.840 --> 00:12:01.440]  對方又是他喜歡怎樣就怎樣
[00:12:01.440 --> 00:12:03.120]  那怎樣相處呢?
[00:12:03.120 --> 00:12:09.320]  在家庭、在社會、在學校、在公司
[00:12:09.320 --> 00:12:10.960]  在你的工作環境
[00:12:10.960 --> 00:12:12.880]  在各與各之間
[00:12:12.880 --> 00:12:15.520]  你很容易看到我喜歡怎樣就怎樣
[00:12:15.520 --> 00:12:16.480]  什麼什麼
[00:12:16.480 --> 00:12:19.600]  首先是我是國家我先走
[00:12:19.600 --> 00:12:23.560]  這樣帶來的就是更多的破壞
[00:12:23.560 --> 00:12:28.480]  人與大自然之間也都受著破壞
[00:12:28.480 --> 00:12:30.840]  我想問問你
[00:12:30.840 --> 00:12:32.520]  無論你信了耶穌也好
[00:12:32.520 --> 00:12:34.240]  或者你第一次來教會
[00:12:34.240 --> 00:12:35.920]  你同不同意我說
[00:12:35.920 --> 00:12:44.440]  疫情、人的災難是源於人的罪惡呢?
[00:12:44.440 --> 00:12:45.440]  我再說一次
[00:12:45.440 --> 00:12:47.320]  不知道你同不同意
[00:12:47.320 --> 00:12:50.320]  在這個世界上很多的痛苦災難
[00:12:50.320 --> 00:12:55.320]  天災人禍是源於人的罪惡的心
[00:12:55.320 --> 00:12:57.720]  可能你還有些猶疑
[00:12:57.720 --> 00:12:59.720]  我舉些例子
[00:12:59.720 --> 00:13:03.440]  譬如因為人類的貪婪
[00:13:03.440 --> 00:13:08.000]  令到這個世界很受破壞
[00:13:08.000 --> 00:13:10.920]  很多的生命因為這樣而喪失了
[00:13:10.920 --> 00:13:12.400]  我舉個實際例子
[00:13:12.400 --> 00:13:16.320]  可能這個地方大家未必聽過
[00:13:16.320 --> 00:13:19.840]  伊朗叫做阿瓦市
[00:13:19.840 --> 00:13:21.320]  一個城市阿瓦市
[00:13:21.320 --> 00:13:23.320]  我想大部份人都聽過
[00:13:23.320 --> 00:13:25.320]  是一個本來是旅遊的熱點
[00:13:25.320 --> 00:13:28.040]  是伊朗的一個旅遊熱點
[00:13:28.040 --> 00:13:30.640]  你看到上面那張夜景
[00:13:30.640 --> 00:13:32.160]  就是那個城市的夜景
[00:13:32.160 --> 00:13:33.800]  有百多萬的人口
[00:13:33.800 --> 00:13:35.320]  你看到白天又這麼漂亮
[00:13:35.320 --> 00:13:36.520]  晚上又這麼漂亮
[00:13:36.520 --> 00:13:40.600]  是一個很受歡迎的旅遊城市
[00:13:40.600 --> 00:13:43.880]  不過後來過去幾十年
[00:13:43.880 --> 00:13:48.240]  發現這個地方原來有豐厚的石油
[00:13:48.240 --> 00:13:51.680]  存了很多石油在地下
[00:13:51.680 --> 00:13:55.640]  所以政府很開心地覺得
[00:13:55.640 --> 00:13:57.840]  會帶來城市更多的收入
[00:13:57.840 --> 00:13:59.840]  和更多的工作做
[00:13:59.840 --> 00:14:04.440]  因此他們完全罔顧應該有的守則
[00:14:04.440 --> 00:14:09.120]  國家的、公司的、公開的、不公開的
[00:14:09.120 --> 00:14:13.520]  過份地來採石油
[00:14:13.520 --> 00:14:20.040]  結果這個地方變成了一個沙漠
[00:14:20.040 --> 00:14:23.040]  在2011年
[00:14:23.040 --> 00:14:26.520]  世界衛生組織列出了
[00:14:26.520 --> 00:14:32.480]  世界各個地方最受污染、最被破壞的地方
[00:14:32.480 --> 00:14:36.440]  伊朗的阿瓦市城
[00:14:36.440 --> 00:14:41.160]  成為全世界最污染的城市
[00:14:41.160 --> 00:14:46.920]  有醫生說如果在這個城市住一個月的話
[00:14:46.920 --> 00:14:49.920]  有機會短命三年
[00:14:49.920 --> 00:14:51.160]  我再回到剛才的問題
[00:14:51.160 --> 00:14:54.400]  你相不相信是因為人的罪性
[00:14:54.400 --> 00:14:56.720]  令到這個世界受了破壞
[00:14:56.720 --> 00:15:00.120]  而帶給人更大的痛苦呢?
[00:15:00.120 --> 00:15:02.120]  這是一個例子
[00:15:02.120 --> 00:15:05.480]  如果你能夠控制到不貪婪
[00:15:05.480 --> 00:15:07.880]  按照規矩、按照大自然的定律
[00:15:07.880 --> 00:15:09.440]  按照應該的守則
[00:15:09.440 --> 00:15:11.720]  可能會帶給國家有財
[00:15:11.720 --> 00:15:13.720]  人民生活得到改善
[00:15:13.720 --> 00:15:17.080]  但有多少人能夠真的按鈕不動
[00:15:17.080 --> 00:15:18.480]  有錢不賺
[00:15:18.480 --> 00:15:21.680]  然後可以安分守己呢?
[00:15:21.680 --> 00:15:24.520]  當我喜歡怎樣就怎樣的時候
[00:15:24.520 --> 00:15:31.120]  那個結果是你周圍的人會受著影響
[00:15:31.120 --> 00:15:33.600]  受著痛苦的影響
[00:15:33.600 --> 00:15:35.600]  如果你的人生幾十年
[00:15:35.600 --> 00:15:37.120]  好像我這樣過了之後
[00:15:37.120 --> 00:15:38.440]  我相信你一定會體會
[00:15:38.440 --> 00:15:40.720]  很多人生走過的路
[00:15:40.720 --> 00:15:43.240]  都是因為上一代
[00:15:43.240 --> 00:15:45.240]  可能是周圍的人
[00:15:45.240 --> 00:15:48.600]  他們喜歡怎樣就怎樣
[00:15:48.600 --> 00:15:51.160]  甚至犯罪都不理
[00:15:51.160 --> 00:15:53.160]  做違背良心的事都不理
[00:15:53.160 --> 00:15:57.760]  結果帶來的就是家庭、社會
[00:15:57.760 --> 00:16:00.200]  甚至是世界的痛苦
[00:16:00.200 --> 00:16:05.160]  上帝容許這些瘟疫、災難存在
[00:16:05.160 --> 00:16:06.600]  有什麼目的呢?
[00:16:06.600 --> 00:16:09.680]  當然我只是選了一段聖經
[00:16:09.680 --> 00:16:11.680]  一段聖經說
[00:16:11.680 --> 00:16:14.400]  上帝指紋在罪惡當中的時間
[00:16:14.400 --> 00:16:16.400]  所以上帝用了方法
[00:16:16.400 --> 00:16:19.200]  有刀劍、瘟疫、饑荒
[00:16:19.200 --> 00:16:21.200]  這三樣東西經常在舊聖經出現
[00:16:21.200 --> 00:16:23.760]  有外來的戰爭
[00:16:23.760 --> 00:16:25.760]  裏面不夠糧食
[00:16:25.760 --> 00:16:28.120]  還有災病、瘟疫
[00:16:28.120 --> 00:16:32.120]  然後下面所說的
[00:16:32.120 --> 00:16:34.120]  我不能夠和大家看完
[00:16:34.840 --> 00:16:35.840]  他說有一天
[00:16:35.840 --> 00:16:37.840]  當你在痛苦困難的那裏
[00:16:37.840 --> 00:16:41.120]  就算你一生想追求的錢財
[00:16:41.120 --> 00:16:42.640]  你都丟在街上
[00:16:42.640 --> 00:16:44.640]  你不想再要了
[00:16:44.640 --> 00:16:48.640]  當你一直以為那些是很重要的
[00:16:48.640 --> 00:16:49.640]  但有一天
[00:16:49.640 --> 00:16:51.640]  你覺得那些東西
[00:16:51.640 --> 00:16:53.640]  如果我幻想一個不治之症
[00:16:53.640 --> 00:16:57.640]  如果我的家人和我有很大的決裂
[00:16:57.640 --> 00:17:00.640]  那些錢我一生所追求的
[00:17:00.640 --> 00:17:02.640]  有什麼意義呢?
[00:17:02.640 --> 00:17:04.640]  金銀不能拯救他們
[00:17:04.640 --> 00:17:06.640]  不能滿足他們的食慾
[00:17:06.640 --> 00:17:08.640]  不能使他們飽滿
