
[00:00:00.000 --> 00:00:08.000]  (教授翻譯)
[00:18:19.000 --> 00:18:21.000]  也是第一次在聖經裡
[00:18:21.000 --> 00:18:25.000]  看到使用試探這個字眼
[00:18:25.000 --> 00:18:30.000]  就在第四章第一節和第七節的經文
[00:18:30.000 --> 00:18:33.000]  這段經文我已經說熟到不堪
[00:18:33.000 --> 00:18:34.000]  應該你也很熟悉
[00:18:34.000 --> 00:18:42.000]  耶穌在魔鬼的引渡試探之下
[00:18:42.000 --> 00:18:47.000]  聖經說到耶穌被聖靈引渡到曠野裡
[00:18:47.000 --> 00:18:51.000]  受魔鬼的試探
[00:18:51.000 --> 00:18:55.000]  所以聖經很清楚告訴我們
[00:18:55.000 --> 00:18:57.000]  尤其是馬太用詞用詞
[00:18:57.000 --> 00:18:59.000]  是這麼謹慎的時候
[00:18:59.000 --> 00:19:00.000]  讓我們看到
[00:19:00.000 --> 00:19:05.000]  老早看到魔鬼來做的事情
[00:19:05.000 --> 00:19:11.000]  和這群法尼塞人和薩都該人的做事方式
[00:19:11.000 --> 00:19:13.000]  是不無兩樣的
[00:19:13.000 --> 00:19:14.000]  等於一模一樣
[00:19:14.000 --> 00:19:16.000]  都是同樣的動機
[00:19:16.000 --> 00:19:20.000]  是希望借著求民
[00:19:20.000 --> 00:19:22.000]  這種虛情假意
[00:19:22.000 --> 00:19:26.000]  來攻擊耶穌
[00:19:27.000 --> 00:19:28.000]  第二樣東西
[00:19:28.000 --> 00:19:31.000]  他們的包裝漂亮之處在哪裡呢?
[00:19:31.000 --> 00:19:34.000]  我們再看下半句
[00:19:34.000 --> 00:19:42.000]  請他從天上顯過神跡給他們看
[00:19:42.000 --> 00:19:46.000]  如果我們比較第十二章的時候
[00:19:46.000 --> 00:19:48.000]  剛才我和大家說
[00:19:48.000 --> 00:19:52.000]  有機會可以看第十二章
[00:19:52.000 --> 00:19:54.000]  在第十二章第38節裡
[00:19:54.000 --> 00:19:58.000]  這群人說夫子很謙卑
[00:19:58.000 --> 00:20:00.000]  稱耶穌好像老師一樣
[00:20:00.000 --> 00:20:02.000]  夫子其實就是老師
[00:20:02.000 --> 00:20:07.000]  我們願意你顯過神跡給我們看
[00:20:07.000 --> 00:20:10.000]  在這裡我們希望你
[00:20:10.000 --> 00:20:14.000]  你應我要求你顯過神跡給我們看
[00:20:14.000 --> 00:20:16.000]  來到這裡
[00:20:16.000 --> 00:20:20.000]  他們的包裝更加宏偉
[00:20:20.000 --> 00:20:26.000]  你要在天上顯過神跡給我們看
[00:20:26.000 --> 00:20:29.000]  之前是我們的願望
[00:20:29.000 --> 00:20:34.000]  現在進入了天上
[00:20:34.000 --> 00:20:37.000]  所以他們這次要求的神跡
[00:20:37.000 --> 00:20:42.000]  和第十二章第38節裡所介紹的神跡要求
[00:20:42.000 --> 00:20:47.000]  暗算的層次和嚴重程度更深
[00:20:47.000 --> 00:20:51.000]  他們不僅要攻擊耶穌一個人
[00:20:51.000 --> 00:20:56.000]  還要攻擊耶穌天上的權柄
[00:20:56.000 --> 00:20:58.000]  換言之
[00:20:58.000 --> 00:21:01.000]  這群人並不是不知道耶穌基督
[00:21:01.000 --> 00:21:06.000]  已經有天上而來的權柄
[00:21:06.000 --> 00:21:10.000]  天上在猶太人的傳統語句裡
[00:21:10.000 --> 00:21:12.000]  直指到神
[00:21:12.000 --> 00:21:16.000]  猶太人稱祂為耶和華
[00:21:16.000 --> 00:21:23.000]  如果遇見一個猶太人
[00:21:23.000 --> 00:21:25.000]  你不要理會他信主還是不信主
[00:21:25.000 --> 00:21:27.000]  信上帝還是不信上帝
[00:21:27.000 --> 00:21:33.000]  不要隨便說耶和華
[00:21:33.000 --> 00:21:35.000]  因為他們很反感
[00:21:35.000 --> 00:21:38.000]  他們會用天或主
[00:21:38.000 --> 00:21:42.000]  用這兩個字眼來取代神的意思
[00:21:42.000 --> 00:21:47.000]  他們這次的攻擊並不是挑戰耶穌
[00:21:47.000 --> 00:21:54.000]  而是挑戰天上授予他們權柄的神
[00:21:54.000 --> 00:22:00.000]  並且對耶穌基督所展現的神聖
[00:22:00.000 --> 00:22:04.000]  進入了殺傷性的要求
[00:22:04.000 --> 00:22:06.000]  簡單來說
[00:22:06.000 --> 00:22:13.000]  這群人火拍法尼塞人
[00:22:13.000 --> 00:22:18.000]  不單只是宗教上的攻擊
[00:22:18.000 --> 00:22:25.000]  而且是對耶穌神學整個群體的攻擊
[00:22:25.000 --> 00:22:28.000]  在這攻擊中
[00:22:28.000 --> 00:22:31.000]  我們看到一點
[00:22:31.000 --> 00:22:37.000]  就是侍奉的人在當代
[00:22:37.000 --> 00:22:42.000]  要把自己包裝得漂亮
[00:22:42.000 --> 00:22:44.000]  在人面前
[00:22:44.000 --> 00:22:46.000]  甚至在耶穌基督面前
[00:22:46.000 --> 00:22:52.000]  去彰顯自己有多虔誠
[00:22:52.000 --> 00:22:58.000]  這是馬太在記載這段聖經的時候
[00:22:58.000 --> 00:23:04.000]  先讓我們了解的現象
[00:23:04.000 --> 00:23:06.000]  弟兄姊妹
