
[00:00:00.000 --> 00:00:06.840]  今天我們會來看馬太福音第十章
[00:02:00.400 --> 00:02:05.880]  因為如果你能夠做左右丞相,即是說你可以有權在這裡做王
[00:02:05.880 --> 00:02:09.080]  有份分享做王的經驗
[00:02:09.080 --> 00:02:15.720]  後來我去到中學的時候,我天生就是一副牛力
[00:02:15.720 --> 00:02:23.200]  跑我不夠別人跑,我試過跑一千米
[00:02:23.200 --> 00:02:30.320]  跑完之後想死,我不是一個跑步的運動員
[00:02:30.320 --> 00:02:38.640]  不過因為我有份牛力,從小到大在家做破柴、倒垃圾
[00:02:38.640 --> 00:02:41.680]  你不要想著那些倒垃圾在加拿大那麼小包
[00:02:41.680 --> 00:02:45.720]  你找黑色膠袋做,我們找一部大麻包袋
[00:02:45.720 --> 00:02:51.000]  我住在一個工場裡面,家裡有很多合桃殼,很多
[00:02:51.000 --> 00:02:58.240]  有很多腩肉殼,所以我們每一天差不多其中一個工作
[00:02:58.240 --> 00:03:01.680]  就是做完功課,有時候還沒做完功課
[00:03:01.680 --> 00:03:05.880]  吃飯之前媽媽就會叫幫忙倒垃圾
[00:03:05.880 --> 00:03:10.600]  那些垃圾你要一邊倒一邊壓實它在麻包袋裡面
[00:03:10.600 --> 00:03:12.800]  所以天生就是一副牛力
[00:03:12.800 --> 00:03:18.120]  後來在學校,老師就看準了我這件事
[00:03:18.120 --> 00:03:23.080]  就選了我去做校隊
[00:03:23.080 --> 00:03:31.920]  做擲鐵餅、推圓球這兩項活動的運動員
[00:03:31.920 --> 00:03:35.440]  我還記得那天我去被選
[00:03:35.440 --> 00:03:40.280]  被老師突然叫我去辦公室裡面
[00:03:40.280 --> 00:03:43.120]  教員室裡面,他就跟我說
[00:03:43.120 --> 00:03:48.520]  黃小泉,我們那時候不會用班幫名字,用中文名字
[00:03:48.520 --> 00:03:54.280]  黃小泉,現在學校要徵召你做這個
[00:03:54.280 --> 00:03:56.640]  不是做軍人,做校隊
[00:03:56.640 --> 00:04:01.640]  你準備有時候你不能上課的
[00:04:01.640 --> 00:04:04.920]  隨時要下來進行訓練
[00:04:04.920 --> 00:04:08.240]  那我說想想行不行
[00:04:08.240 --> 00:04:11.240]  他說你有什麼好想的
[00:04:11.240 --> 00:04:17.160]  如果學校邀請你做校隊,這是一種光榮
[00:04:17.160 --> 00:04:20.720]  不是每個人都有這樣的機會可以做校隊
[00:04:20.720 --> 00:04:24.320]  於是你不做校隊的話
[00:04:24.320 --> 00:04:26.320]  可能你大學都不能進
[00:04:26.320 --> 00:04:29.120]  哇,找到這樣來威脅我
[00:04:29.120 --> 00:04:31.120]  我一生人最討厭人威脅我
[00:04:31.120 --> 00:04:35.720]  我最多不要很多東西,我就不會被人威脅
[00:04:35.720 --> 00:04:41.560]  所以他就說你很慎重,立刻下來進行訓練
[00:04:41.560 --> 00:04:44.040]  我上去就跟老師說
[00:04:44.040 --> 00:04:48.120]  我的班主任說,劉夏剛剛下去
[00:04:48.120 --> 00:04:51.040]  老師就找我做校隊
[00:04:51.040 --> 00:04:54.560]  我的班主任就說
[00:04:54.560 --> 00:04:58.360]  那就好,這麼光榮的事情
[00:04:58.360 --> 00:05:04.800]  學校有多少個做推圓球的運動員出道
[00:05:04.800 --> 00:05:09.080]  你先生一副牛力,就適合你了
[00:05:09.080 --> 00:05:13.840]  到時進大學,可能你不用考到很好的成績
[00:05:13.840 --> 00:05:17.760]  你都一定能進大學的,因為你是校隊
[00:05:17.760 --> 00:05:22.600]  我私前上後,最後我推了他
[00:05:22.600 --> 00:05:25.560]  其中一個主要原因就是
[00:05:25.560 --> 00:05:31.040]  因為負責這個運動的運動老師
[00:05:31.040 --> 00:05:35.200]  就很喜歡利用學生
[00:05:35.200 --> 00:05:39.560]  在外面謀取自己的光榮
[00:05:39.560 --> 00:05:42.000]  表面看來就像為校爭光
[00:05:42.000 --> 00:05:44.640]  其實他是目的想在外面
[00:05:44.640 --> 00:05:50.360]  老師界裡面表達出他是何等有眼光的一個老師
[00:05:50.360 --> 00:05:53.200]  聽聞他還預備上去當時準備
[00:05:53.200 --> 00:05:56.600]  我現在說,大家就知道我什麼年紀了
[00:05:56.600 --> 00:06:03.280]  香港剛剛組織有這個所謂的體育學院的時候
[00:06:03.280 --> 00:06:05.360]  他很想去那裡教
[00:06:05.360 --> 00:06:07.680]  他利用這樣的一種籌碼
[00:06:07.680 --> 00:06:18.480]  來幫助他在未來可以進去做這個運動教育學院裡面的老師
[00:06:18.480 --> 00:06:21.560]  我今天為什麼要和大家說這番話呢?
[00:06:21.560 --> 00:06:25.400]  或者說回我的童年事件呢?
[00:06:25.400 --> 00:06:32.080]  我就想起當年,當我記得除了我去被挑選成為校隊
[00:06:32.080 --> 00:06:37.720]  或者是去做,好像小時候做這個警察皇帝
[00:06:37.720 --> 00:06:43.600]  能夠有機會被賞識成為一個左右丞相也好
[00:06:43.600 --> 00:06:47.080]  哇,很光榮的一件事來的
[00:06:47.080 --> 00:06:50.360]  因為個個都沒有份,只有你有份
[00:06:50.360 --> 00:06:55.080]  你可以代表學校,代表著這個皇帝
[00:06:55.080 --> 00:06:59.920]  去做一個光榮的一件工作
[00:06:59.920 --> 00:07:03.480]  從而有得威風
[00:07:03.480 --> 00:07:08.000]  但是我這個人本身就不是很喜歡去威風的人
[00:07:08.000 --> 00:07:12.400]  可能我是屬於一些比較實務實幹的人
[00:07:12.400 --> 00:07:17.280]  我只是想你知道我做的事情的質素是什麼而已
[00:07:17.280 --> 00:07:23.240]  但是不少的同學在被選做這些校隊的時候
[00:07:23.240 --> 00:07:26.240]  就非常之興奮
[00:07:26.240 --> 00:07:30.000]  他認為我雖然在其他方面不行
[00:07:30.000 --> 00:07:32.480]  但是有人肯賞識我
[00:07:32.480 --> 00:07:35.320]  我就比其他人都高人一等
[00:07:35.320 --> 00:07:39.280]  但是這種心態其實是存留在很多人的心裡面
[00:07:39.280 --> 00:07:41.600]  可能甚至你和我都有這樣的可能
[00:07:41.600 --> 00:07:45.520]  特別當你在一個機構裡面工作的時候
[00:07:45.520 --> 00:07:49.360]  如果你的上司是想認識你
[00:07:49.360 --> 00:07:52.040]  去提升你,提拔你的時候
[00:07:52.040 --> 00:07:55.720]  你就會覺得你是比其他同事高一等的
[00:07:55.720 --> 00:08:02.880]  那種光榮其實是夾雜著一種虛榮的感受在裡面
[00:08:02.880 --> 00:08:04.000]  我就不是這樣的人來的
[00:08:04.000 --> 00:08:06.600]  所以我就拒絕了學校
[00:08:06.600 --> 00:08:08.840]  最後沒有去做校隊
[00:08:08.840 --> 00:08:12.480]  而那個老師自此又很憎恨我
[00:08:12.480 --> 00:08:14.840]  在這樣的事件裡面
[00:08:14.840 --> 00:08:17.440]  其實反映了一件事
[00:08:17.440 --> 00:08:23.160]  每個人被選去做一些其他人沒什麼機會或者少機會去做的時候
[00:08:23.160 --> 00:08:26.440]  那種虛榮感就會出來
[00:08:26.440 --> 00:08:34.560]  那究竟今天我們看耶穌呼召這12個仕途或者門徒的時候
[00:08:34.560 --> 00:08:43.960]  這12個人他又帶著一種什麼樣的心態去接受這個選照呢?
[00:08:43.960 --> 00:08:47.840]  而套用在今天當我們作為神的子民
[00:08:47.840 --> 00:08:50.880]  神的子民在上帝的裡面
[00:08:50.880 --> 00:08:58.840]  是不是我們也要去爭取要在主的裡面要得到上帝的選照呢?
[00:08:58.840 --> 00:09:05.040]  還是這個選照是由上帝因其他的原因而去決定而選我們呢?
[00:09:05.040 --> 00:09:08.880]  這個是一個很重要的一個信主的基礎
[00:09:08.880 --> 00:09:12.200]  因為如果我們搞不清楚這個基礎的時候
[00:09:12.200 --> 00:09:16.000]  很容易當我們真的說回到教會的時候
[00:09:16.000 --> 00:09:19.240]  開始所謂屬靈的旅程的過程當中
[00:09:19.240 --> 00:09:21.280]  我們就會落入一個現象
[00:09:21.280 --> 00:09:28.200]  就以為要在教會裡面謀取一些高貴一點的職份
[00:09:28.200 --> 00:09:30.960]  稱之為聖品人的位置
[00:09:30.960 --> 00:09:35.840]  然後就表現出自己是被人信是特別高的等等
[00:09:35.840 --> 00:09:37.680]  是不是這樣的思維呢?
[00:09:37.680 --> 00:09:39.280]  如果我是這樣的思維的時候
[00:09:39.280 --> 00:09:45.840]  那麼信是不是耶穌希望得到而被召的人也應該這樣去想呢?
[00:09:45.840 --> 00:09:49.120]  或者反過來我們去看一下
[00:09:49.120 --> 00:09:52.640]  蒙召是因為某些原因
[00:09:52.640 --> 00:09:55.880]  而你在一個特別的位置上去被蒙召的時候
[00:09:55.880 --> 00:10:01.280]  其實有一些其他的原因主是要放在裡面才去召你呢?
[00:10:01.280 --> 00:10:04.880]  這個就是今天我想和大家一起去思想的題目
[00:10:04.880 --> 00:10:10.520]  信成為主 莊家裡面的工人的其一份子
[00:10:10.520 --> 00:10:14.800]  是不是一份光榮的事奉呢?
[00:10:14.800 --> 00:10:17.800]  我們一起再次去看一下這段聖經
[00:10:17.800 --> 00:10:22.440]  今天我會透過兩個部分和大家一起思想
[00:10:22.440 --> 00:10:27.160]  第一個部分是在第十章的第一節
[00:10:27.160 --> 00:10:32.040]  我們先看一下被召的人
[00:10:32.040 --> 00:10:37.280]  他們現在進入到成為莊家當中的其中一份子
[00:10:37.280 --> 00:10:42.400]  他們那份光榮是怎樣的光榮呢?
[00:10:42.400 --> 00:10:44.520]  我們一起看一下 不如這樣
[00:10:44.520 --> 00:10:47.240]  打開聖經再讀多一次
[00:10:47.240 --> 00:10:51.120]  希望我們仔細一點去看一下這節經文說些什麼
[00:10:51.120 --> 00:10:54.960]  好 找到之後我們一起看第十章第一節
[00:10:54.960 --> 00:10:56.400]  我們一起讀
[00:10:56.400 --> 00:11:00.200]  耶穌叫了十二個門徒來
[00:11:00.200 --> 00:11:05.360]  給他們權柄能趕逐污鬼
[00:11:05.360 --> 00:11:08.840]  並醫治各樣的病症
[00:11:08.840 --> 00:11:11.360]  很簡單的一句話
[00:11:11.360 --> 00:11:15.240]  但是在前文第九章第38節裡面
[00:11:15.240 --> 00:11:20.560]  我們剛剛才看完主耶穌基督去指示門徒
[00:11:20.560 --> 00:11:23.520]  現在莊家是在這裡了
[00:11:23.520 --> 00:11:31.120]  但是需要更多去管理和看顧莊家的工人要在當中作供
[00:11:31.120 --> 00:11:34.840]  於是主耶穌就和他的門徒說
[00:11:34.840 --> 00:11:42.080]  你們要去求主差派更多工人去守候
[00:11:42.080 --> 00:11:45.280]  看顧這些莊家
[00:11:45.280 --> 00:11:49.000]  這個是剛剛主耶穌才提出給
[00:11:49.000 --> 00:11:52.640]  眾多在他的群眾中聽著他講道的人
[00:11:52.640 --> 00:11:56.960]  但是在這些云云眾多的門徒裡面
[00:11:56.960 --> 00:11:58.400]  我已經講過很多次了
[00:11:58.400 --> 00:12:00.560]  跟隨耶穌的人很多
[00:12:00.560 --> 00:12:02.720]  柴娃娃的人很多
[00:12:02.720 --> 00:12:03.920]  前文我們也看過
[00:12:03.920 --> 00:12:05.720]  耶穌曾經有些門徒
[00:12:05.720 --> 00:12:09.800]  想著還是利用兩個漆黑眼的人
[00:12:09.800 --> 00:12:14.480]  來產生一種興奮的宗教的興奮的作用
[00:12:14.480 --> 00:12:17.000]  來證明自己倒過來證明自己
[00:12:17.000 --> 00:12:20.440]  我跟這個主 這個主很有料的
[00:12:20.440 --> 00:12:23.320]  落了這樣的現象
[00:12:23.320 --> 00:12:28.360]  耶穌在云云這群門徒裡面
[00:12:28.360 --> 00:12:31.320]  耶穌選了12個出來
[00:12:31.320 --> 00:12:36.720]  聖經說耶穌叫了特別12個門徒來到他面前
[00:12:36.720 --> 00:12:40.840]  哪12個我們一會從第二節到第四節裡面
[00:12:40.840 --> 00:12:44.160]  我們會詳細逐個去看
[00:12:44.160 --> 00:12:47.360]  不過當叫了這12個人
[00:12:47.360 --> 00:12:50.120]  在眾群眾當中選了他們
[00:12:50.120 --> 00:12:52.920]  耶穌給了他們一樣東西
[00:12:52.920 --> 00:12:54.920]  一樣東西不多
[00:12:54.920 --> 00:12:56.520]  一樣東西而已
[00:12:56.520 --> 00:12:59.840]  就是給他們權柄
[00:12:59.840 --> 00:13:05.360]  在聖經裡面給權柄
[00:13:05.360 --> 00:13:09.880]  是代表他有一種能夠駕馭的能力
[00:13:09.880 --> 00:13:11.280]  這種什麼能力啊
[00:13:11.280 --> 00:13:13.200]  駕馭什麼東西啊
[00:13:13.200 --> 00:13:17.560]  原來是駕馭一些污穢的靈
[00:13:17.560 --> 00:13:21.120]  《華本聖經》將它翻譯為污鬼
[00:13:21.120 --> 00:13:25.160]  《華本》就說將它趕污鬼的這個能力
[00:13:25.160 --> 00:13:27.880]  但其實《原文聖經》裡面是說到
[00:13:27.880 --> 00:13:33.400]  耶穌給了他們一個能力去駕馭這些污鬼
[00:13:33.400 --> 00:13:35.160]  Evil spirits
[00:13:35.160 --> 00:13:36.520]  很多的
[00:13:36.520 --> 00:13:37.760]  怎麼樣啊
[00:13:37.760 --> 00:13:42.840]  讓他們能夠去到進行醫治
[00:13:42.840 --> 00:13:45.600]  各類的疾病
[00:13:45.600 --> 00:13:48.760]  耶穌只是給了一樣東西
[00:13:48.760 --> 00:13:51.200]  給這12個人
[00:13:51.200 --> 00:13:55.080]  這12個門徒後來稱之為使徒
[00:13:55.080 --> 00:13:59.080]  接著在第二節裡面就說了12個使徒
[00:13:59.080 --> 00:14:01.760]  這12個使徒有一個這樣的權柄
[00:14:01.760 --> 00:14:07.600]  可以去到駕馭這些污鬼
[00:14:07.600 --> 00:14:09.920]  好了 我們首先看一下什麼叫做
[00:14:09.920 --> 00:14:13.440]  呼字或者叫的意思
[00:14:13.440 --> 00:14:18.240]  在希臘文裡面叫這個字眼叫Proskaleo
[00:14:18.240 --> 00:14:21.280]  Proskaleo這個字就很特別的
[00:14:21.280 --> 00:14:22.000]  因為為什麼呢
[00:14:22.000 --> 00:14:26.440]  它是從兩個字去組合而成
[00:14:26.440 --> 00:14:28.520]  Pros是一個preposition
[00:14:28.520 --> 00:14:30.760]  是一個介詞
[00:14:30.760 --> 00:14:33.320]  Kaleo這個字是叫做叫
[00:14:33.320 --> 00:14:38.360]  說話或者呼喚都可以這樣的意思
[00:14:38.360 --> 00:14:40.760]  原來這個字眼Proskaleo
[00:14:40.760 --> 00:14:42.840]  不只是叫那個人來
[00:14:42.840 --> 00:14:44.840]  不只是叫他來的
[00:14:44.840 --> 00:14:47.040]  而是一個有權的人
[00:14:47.040 --> 00:14:49.800]  有一個特別的身份的人
[00:14:49.800 --> 00:14:53.160]  他叫你前來到他的當中
[00:14:53.160 --> 00:14:56.080]  參加成為他的一份子
[00:14:56.080 --> 00:15:00.080]  然後他將他有的跟你分享
[00:15:00.080 --> 00:15:03.480]  這個就叫做Proskaleo的意思
[00:15:03.480 --> 00:15:05.040]  用一個簡單一些的
[00:15:05.040 --> 00:15:07.720]  普及一些的例子就是說
[00:15:07.720 --> 00:15:17.200]  譬如我家裡剛剛煮了一大鍋的糖水湯圓
[00:15:17.200 --> 00:15:20.200]  我其實煮了很多在這裡
[00:15:20.200 --> 00:15:22.160]  我於是乎是怎麼樣呢
[00:15:22.160 --> 00:15:23.080]  我就想起
[00:15:23.080 --> 00:15:26.080]  咦 衛東好像喜歡吃甜食的
[00:15:26.080 --> 00:15:27.800]  衛蘭也喜歡
[00:15:27.800 --> 00:15:28.920]  Eric也喜歡
[00:15:28.920 --> 00:15:30.360]  Joe也喜歡
[00:15:30.360 --> 00:15:32.480]  那我就怎麼樣呢
[00:15:32.480 --> 00:15:34.680]  打個電話給他
[00:15:34.680 --> 00:15:37.680]  叫他來我就Proskaleo他了
[00:15:37.680 --> 00:15:39.160]  然後叫他來做什麼
[00:15:39.160 --> 00:15:40.640]  你來你來你來
[00:15:40.640 --> 00:15:42.160]  來我家裡
[00:15:42.160 --> 00:15:43.120]  等人齊
[00:15:43.120 --> 00:15:46.360]  然後我們一起分享
[00:15:46.360 --> 00:15:50.160]  這個我剛剛煮好的湯圓
[00:15:50.160 --> 00:15:51.600]  其實我真的有一大堆湯圓
[00:15:51.600 --> 00:15:54.240]  想著弟兄姊妹你12月來我的時候
[00:15:54.240 --> 00:15:55.440]  我就請你吃的了
[00:15:55.440 --> 00:15:56.440]  因為我不是很能吃
[00:15:56.440 --> 00:15:58.520]  我現在糖尿邊緣
[00:15:58.520 --> 00:15:59.720]  所以
[00:15:59.720 --> 00:16:01.200]  就是你們幫我吃一點
[00:16:01.200 --> 00:16:02.440]  我吃一兩顆沒問題的
[00:16:02.440 --> 00:16:05.280]  我已經希望了
[00:16:05.280 --> 00:16:06.920]  這個就叫做Proskaleo
[00:16:06.920 --> 00:16:10.600]  Proskaleo有一個很重要的意思含義
[00:16:10.600 --> 00:16:12.400]  包含在只是叫你來
[00:16:12.400 --> 00:16:13.360]  其實是叫你來
[00:16:13.360 --> 00:16:15.000]  都是分享這個
[00:16:15.000 --> 00:16:18.520]  召你那個人的一些好處
[00:16:18.520 --> 00:16:21.040]  或者他願意跟你分享的東西
[00:16:21.040 --> 00:16:24.120]  耶穌在這裡召這12個門徒來
[00:16:24.120 --> 00:16:25.600]  這麼多人他不選
[00:16:25.600 --> 00:16:27.520]  選了這12個
[00:16:27.520 --> 00:16:29.720]  12個的時候來做什麼
[00:16:29.720 --> 00:16:32.000]  分了一些權給他
[00:16:32.000 --> 00:16:32.720]  一樣權
[00:16:32.720 --> 00:16:34.840]  我們說了這個權是可以
[00:16:34.840 --> 00:16:38.080]  勝過那些污鬼
[00:16:38.080 --> 00:16:41.160]  而這個勝過污鬼的能力
[00:16:41.160 --> 00:16:43.760]  有什麼作用呢
[00:16:43.760 --> 00:16:46.480]  原來就可以去到
[00:16:46.480 --> 00:16:48.840]  治好各樣的病症
[00:16:48.840 --> 00:16:52.760]  或者是甚至將那些污鬼驅除出來
[00:16:52.760 --> 00:16:54.840]  在這個時候
[00:16:54.840 --> 00:16:57.480]  被召的人
[00:16:57.480 --> 00:16:59.520]  就要進入一個
[00:16:59.520 --> 00:17:02.680]  很重要的決定階段
[00:17:02.680 --> 00:17:06.880]  上帝很希望每個人都被召來
[00:17:06.880 --> 00:17:09.520]  在上帝裡面分享上帝的好處
[00:17:09.520 --> 00:17:10.600]  好像耶穌一樣
[00:17:10.600 --> 00:17:13.520]  祂希望門徒將要出去傳道的時候
[00:17:13.520 --> 00:17:16.560]  都要有耶穌基督有的能力
[00:17:16.560 --> 00:17:19.200]  來出去傳道
[00:17:19.200 --> 00:17:22.120]  但是在這個過程裡面
[00:17:22.120 --> 00:17:23.920]  願不願意
[00:17:23.920 --> 00:17:26.480]  那個最後決定就放在
[00:17:26.480 --> 00:17:27.880]  被召的人身上
[00:17:27.880 --> 00:17:30.080]  就是這12個人
[00:17:30.080 --> 00:17:33.480]  所以Proskaleo這個行動
[00:17:33.480 --> 00:17:35.360]  呼召人
[00:17:35.360 --> 00:17:38.240]  有另一個層次
[00:17:38.240 --> 00:17:41.520]  不是說願意給的那麼簡單
[00:17:41.520 --> 00:17:44.360]  那個接受的人會不會肯接受呢
[00:17:44.360 --> 00:17:47.480]  有一個很重要的因素
[00:17:47.480 --> 00:17:49.480]  問題就回來了
[00:17:49.480 --> 00:17:52.040]  什麼人才會接受
[00:17:52.040 --> 00:17:55.440]  什麼人才會接受呢
[00:17:55.440 --> 00:17:56.920]  很簡單
[00:17:56.920 --> 00:17:59.200]  信服上耶穌基督的人
[00:17:59.200 --> 00:18:01.960]  跟隨他的人就會接受
[00:18:01.960 --> 00:18:04.320]  不肯信服在耶穌基督裡面的人
[00:18:04.320 --> 00:18:06.160]  他們就很自然拒絕
[00:18:06.160 --> 00:18:09.360]  所以全福音不需要你去死裡
[00:18:09.360 --> 00:18:11.840]  全福音沒有死裡
[00:18:11.840 --> 00:18:13.160]  你講個福音出來
[00:18:13.160 --> 00:18:14.720]  那個人想聽那個福音
[00:18:14.720 --> 00:18:16.320]  他靈命會去聽的時候
[00:18:16.320 --> 00:18:19.360]  他很自然會來接受
[00:18:19.360 --> 00:18:21.760]  他不會經常只有一個拒絕
[00:18:21.760 --> 00:18:24.680]  拒絕可能是一個信的過程
[00:18:24.680 --> 00:18:25.960]  不過這個過程當中
[00:18:25.960 --> 00:18:28.880]  是在裡面上帝怎麼去塑造他
[00:18:28.880 --> 00:18:32.080]  怎麼去推動他
[00:18:32.080 --> 00:18:33.400]  在這個過程當中
[00:18:33.400 --> 00:18:36.880]  還有第三個可能性
[00:18:36.880 --> 00:18:42.160]  就是假意隱藏在耶穌裡面
[00:18:42.160 --> 00:18:45.520]  去拿了這些權柄
[00:18:45.520 --> 00:18:48.360]  這些我稱之為一種
[00:18:48.360 --> 00:18:49.520]  叫做什麼呢
[00:18:49.520 --> 00:18:53.520]  屬靈的吸血蟲
[00:18:53.520 --> 00:18:57.400]  大家有沒有煮過西洋菜
[00:18:57.400 --> 00:19:00.200]  我很喜歡西洋菜煲豬
[00:19:00.200 --> 00:19:03.920]  再加兩個蜜棗或者無花果
[00:19:03.920 --> 00:19:07.520]  或者羅漢果
[00:19:07.520 --> 00:19:09.160]  嘩 一流
[00:19:09.160 --> 00:19:11.440]  最煩煮西洋菜是什麼呢
[00:19:11.440 --> 00:19:13.440]  就是一些叫做奇拿
[00:19:13.440 --> 00:19:14.840]  有沒有聽過
[00:19:14.840 --> 00:19:16.200]  有沒有見過
[00:19:16.200 --> 00:19:17.520]  有 我見過
[00:19:17.520 --> 00:19:19.640]  有一次我去街市跟人一起買
[00:19:19.640 --> 00:19:21.000]  在這裡
[00:19:21.000 --> 00:19:22.600]  我打算買些西洋菜
[00:19:22.600 --> 00:19:23.640]  很多奇拿
[00:19:23.640 --> 00:19:25.240]  很多我就不是自己想買的
[00:19:25.240 --> 00:19:27.480]  一兩條間中間都有的
[00:19:27.480 --> 00:19:28.520]  對呀 很多
[00:19:28.520 --> 00:19:29.200]  啪啪啪
[00:19:29.200 --> 00:19:30.680]  奇拿是什麼呢
[00:19:30.680 --> 00:19:32.680]  他咬著你就不放
[00:19:32.680 --> 00:19:33.920]  吸你的血
[00:19:33.920 --> 00:19:38.000]  在你的血皮之下吸你的血
[00:19:38.000 --> 00:19:41.680]  很多人是這些屬靈奇拿
[00:19:41.680 --> 00:19:42.600]  去教會做什麼
[00:19:42.600 --> 00:19:45.360]  跟隨耶穌做什麼
[00:19:45.360 --> 00:19:47.920]  先收著
[00:19:47.920 --> 00:19:51.120]  先吸了耶穌的好處
[00:19:51.120 --> 00:19:54.200]  耶穌其實明白到有很多這樣的人
[00:19:54.200 --> 00:19:56.360]  存留在他裡面的
[00:19:56.360 --> 00:20:01.480]  甚至十二個門徒當中有一個是這樣的
[00:20:01.480 --> 00:20:03.200]  而就算他不是這樣
[00:20:03.200 --> 00:20:06.160]  可能他身邊的人都是這樣想的
[00:20:06.160 --> 00:20:08.000]  聽清楚
[00:20:08.000 --> 00:20:10.760]  耶穌呼著這十二個人
[00:20:10.760 --> 00:20:11.880]  在這一刻
[00:20:11.880 --> 00:20:13.200]  他沒有前設
[00:20:13.200 --> 00:20:15.600]  就馬上就將這個權柄
[00:20:15.600 --> 00:20:18.400]  能夠勝過這個污鬼的能力
[00:20:18.400 --> 00:20:20.320]  就交給他們
[00:20:20.320 --> 00:20:21.400]  簡單來說
[00:20:21.400 --> 00:20:24.600]  耶穌呼叫人去參與
[00:20:24.600 --> 00:20:27.080]  在他的事工裡面
[00:20:27.080 --> 00:20:29.080]  或者他的拯救工作裡面
[00:20:29.080 --> 00:20:30.960]  耶穌是沒有前設的
[00:20:30.960 --> 00:20:33.880]  他想每個人都來參與
[00:20:33.880 --> 00:20:37.120]  但問題是你的屬靈生命是怎麼樣呢
[00:20:37.120 --> 00:20:38.600]  你會作出什麼回應
[00:20:38.600 --> 00:20:40.960]  就很視乎於
[00:20:40.960 --> 00:20:44.560]  有沒有聖靈在你的生命裡面去工作
[00:20:44.560 --> 00:20:47.400]  信耶穌其實不需要去
[00:20:47.400 --> 00:20:49.400]  經常去催促那些人去信
[00:20:49.400 --> 00:20:51.000]  我很記得的
[00:20:51.000 --> 00:20:53.000]  其實我信耶穌的過程當中
[00:20:53.000 --> 00:20:54.000]  其實我是
[00:20:54.000 --> 00:20:56.200]  從最初我很憎恨基督徒
[00:20:56.200 --> 00:20:59.200]  因為基督徒真的很煩
[00:20:59.200 --> 00:21:01.200]  經常說我有罪
[00:21:01.200 --> 00:21:03.480]  有罪我的事關你什麼事呢
[00:21:03.480 --> 00:21:04.960]  我經常這樣想的
[00:21:04.960 --> 00:21:07.400]  不過要回去我也不會回去基督教
[00:21:07.400 --> 00:21:09.280]  我很憎恨你基督教的人
[00:21:09.280 --> 00:21:11.400]  經常說很有愛心
[00:21:11.400 --> 00:21:13.320]  其實表面上好像很有愛心
[00:21:13.320 --> 00:21:15.560]  其實底裡有事找你的時候
[00:21:15.560 --> 00:21:17.560]  聊兩句也不是有什麼要求
[00:21:17.560 --> 00:21:18.960]  也不理你
[00:21:18.960 --> 00:21:20.160]  信耶穌就行了
[00:21:20.160 --> 00:21:21.760]  耶穌會保佑你的
[00:21:21.760 --> 00:21:23.760]  那我為什麼要信你呢
[00:21:23.760 --> 00:21:27.160]  耶穌的觀音可能還有效
[00:21:27.160 --> 00:21:29.160]  為什麼要信你呢
[00:21:29.160 --> 00:21:32.960]  於是乎在這個掙扎的過程當中
[00:21:32.960 --> 00:21:35.760]  上帝會給你看深一點
[00:21:35.760 --> 00:21:37.560]  基督徒是怎麼樣
[00:21:37.560 --> 00:21:40.160]  信主是一門什麼真正的事實
[00:21:40.160 --> 00:21:43.360]  耶穌其實明白到有些人在他當中
[00:21:43.360 --> 00:21:47.560]  其實是屬靈的奇那
