
[00:00:00.000 --> 00:00:06.000]  我們首先祈禱
[00:02:48.000 --> 00:02:56.000]  除了傳統猶太人會寫一本五經的文章
[00:02:56.000 --> 00:02:58.000]  他一輩子就是讀五經的
[00:02:58.000 --> 00:03:01.000]  然後就寫一本五經的文章
[00:03:01.000 --> 00:03:03.000]  多數人就不會這樣
[00:03:03.000 --> 00:03:07.000]  你叫黃福剛寫一本五經的一章一節
[00:03:07.000 --> 00:03:09.000]  我一輩子就是讀五經的
[00:03:09.000 --> 00:03:10.000]  甚麼都做不到
[00:03:10.000 --> 00:03:12.000]  所以很多人就不會這樣
[00:03:12.000 --> 00:03:17.000]  就寫下春艾及記、創世記、生命記
[00:03:17.000 --> 00:03:19.000]  我們就分開了生命記
[00:03:19.000 --> 00:03:21.000]  可以這樣讀的
[00:03:21.000 --> 00:03:22.000]  不是一定不可以
[00:03:22.000 --> 00:03:24.000]  那怎樣讀呢
[00:03:24.000 --> 00:03:27.000]  很重要的就是需要一本聖經
[00:03:27.000 --> 00:03:29.000]  不然就用手機都可以
[00:03:29.000 --> 00:03:35.000]  很多人就將這本書或這部份
[00:03:35.000 --> 00:03:40.000]  這一卷書就分開了幾部份
[00:03:40.000 --> 00:03:43.000]  那幾部份是怎樣分的呢
[00:03:43.000 --> 00:03:46.000]  那幾部份實在是跟著
[00:03:46.000 --> 00:03:48.000]  你看一章一節
[00:03:48.000 --> 00:03:53.000]  一章一節生命記
[00:03:53.000 --> 00:03:56.000]  所以我們一起讀
[00:03:56.000 --> 00:03:57.000]  一二三
[00:03:57.000 --> 00:04:20.000]  你看四章四十四節
[00:04:20.000 --> 00:04:23.000]  我們一起讀
[00:04:23.000 --> 00:04:24.000]  原來這裡有的
[00:04:24.000 --> 00:04:30.000]  看不看得到
[00:04:30.000 --> 00:04:32.000]  剛才說的就是他所說的
[00:04:32.000 --> 00:04:34.000]  現在又是他說的
[00:04:34.000 --> 00:04:37.000]  你看第27章的一節
[00:04:37.000 --> 00:04:40.000]  不是27章的一節
[00:04:40.000 --> 00:04:44.000]  是29章的一節
[00:04:44.000 --> 00:04:48.000]  看這裡上面都可以
[00:04:48.000 --> 00:04:49.000]  一二三
[00:04:50.000 --> 00:05:01.000]  (國語)
[00:05:01.000 --> 00:05:02.000]  看不看到
[00:05:02.000 --> 00:05:04.000]  每一次就是神跟魔西說
[00:05:04.000 --> 00:05:05.000]  魔西跟人說
[00:05:05.000 --> 00:05:07.000]  剛才就是這樣
[00:05:07.000 --> 00:05:09.000]  最後那次實在
[00:05:09.000 --> 00:05:12.000]  如果真的要這個字出現
[00:05:12.000 --> 00:05:14.000]  是33章的一節
[00:05:14.000 --> 00:05:16.000]  不過怎樣也好
[00:05:16.000 --> 00:05:18.000]  實在是31章的一節
[00:05:18.000 --> 00:05:20.000]  就開始了最後那段
[00:05:20.000 --> 00:05:22.000]  因為那段是魔西跟他們說
[00:05:22.000 --> 00:05:24.000]  我現在快要走了
[00:05:24.000 --> 00:05:27.000]  然後他就說了幾段華語
[00:05:27.000 --> 00:05:29.000]  所以多數人就將這本書
[00:05:29.000 --> 00:05:30.000]  分開了
[00:05:30.000 --> 00:05:32.000]  跟剛才我們說的那些東西分開
[00:05:32.000 --> 00:05:35.000]  我們叫這些做文學的marker
[00:05:35.000 --> 00:05:37.000]  即是寫的人
[00:05:37.000 --> 00:05:40.000]  在心裡可能是在想
[00:05:40.000 --> 00:05:43.000]  這樣來分那本書
[00:05:43.000 --> 00:05:45.000]  所以每一次就是魔西說什麼
[00:05:45.000 --> 00:05:47.000]  然後去到另外一個地方
[00:05:47.000 --> 00:05:49.000]  魔西說什麼
[00:05:49.000 --> 00:05:51.000]  就是這樣分開
[00:05:51.000 --> 00:05:52.000]  所以現在你看這個outline
[00:05:52.000 --> 00:05:53.000]  我都是跟著
[00:05:53.000 --> 00:05:55.000]  不過不是全部跟著
[00:05:55.000 --> 00:05:58.000]  因為有一個introduction
[00:05:58.000 --> 00:06:01.000]  跟著就說第一次神跟他們說話
[00:06:01.000 --> 00:06:05.000]  實在那個就是神的作為
[00:06:05.000 --> 00:06:08.000]  跟著第二次那個
[00:06:08.000 --> 00:06:09.000]  剛才我們說的開始
[00:06:09.000 --> 00:06:11.000]  就是耶和華的律法
[00:06:11.000 --> 00:06:13.000]  那個是第三
[00:06:13.000 --> 00:06:16.000]  實在第四那個事件
[00:06:16.000 --> 00:06:19.000]  說他們要做的事
[00:06:19.000 --> 00:06:23.000]  應該就是一個
[00:06:23.000 --> 00:06:26.000]  excursus那些東西拿出來
[00:06:26.000 --> 00:06:28.000]  跟他們說他們要做什麼
[00:06:28.000 --> 00:06:32.000]  所以在這裡就將它變成第四
[00:06:32.000 --> 00:06:35.000]  實在是可以跟第三
[00:06:35.000 --> 00:06:38.000]  最後那個conclusion
[00:06:38.000 --> 00:06:41.000]  就在第31章一節開始
[00:06:41.000 --> 00:06:44.000]  但這個就是魔西最後說完
[00:06:44.000 --> 00:06:46.000]  跟著去到最後那個
[00:06:46.000 --> 00:06:48.000]  就是第34章
[00:06:48.000 --> 00:06:52.000]  就是魔西離世
[00:06:52.000 --> 00:06:54.000]  有些人就覺得魔西離世
[00:06:54.000 --> 00:06:57.000]  又再分多一段出來
[00:06:57.000 --> 00:06:58.000]  怎樣都好
[00:06:58.000 --> 00:07:00.000]  想給你看
[00:07:00.000 --> 00:07:01.000]  有個idea
[00:07:01.000 --> 00:07:05.000]  實在多數人就將它分開四部分
[00:07:05.000 --> 00:07:06.000]  或者五部分
[00:07:06.000 --> 00:07:07.000]  甚至六部分
[00:07:07.000 --> 00:07:09.000]  看你那些細節你怎樣分
[00:07:09.000 --> 00:07:12.000]  不過多數人都跟著魔西說什麼
[00:07:12.000 --> 00:07:15.000]  魔西說什麼就做大marker
[00:07:15.000 --> 00:07:18.000]  你怎樣將它分開這本書
[00:07:18.000 --> 00:07:22.000]  如果你看你裡面
[00:07:22.000 --> 00:07:24.000]  最大部分中間
[00:07:24.000 --> 00:07:27.000]  就是在說耶和華的律法
[00:07:27.000 --> 00:07:31.000]  所以有很多細分
[00:07:31.000 --> 00:07:33.000]  你自己去看
[00:07:33.000 --> 00:07:35.000]  這本書有很多很多
[00:07:35.000 --> 00:07:39.000]  講關於神的話語
[00:07:39.000 --> 00:07:41.000]  神要他們做的事是什麼
[00:07:41.000 --> 00:07:43.000]  這本書就是講這些
[00:07:43.000 --> 00:07:49.000]  現在我就開始解釋這本書
[00:07:49.000 --> 00:07:54.000]  看法這本書實在像什麼呢?
[00:07:54.000 --> 00:07:56.000]  像什麼呢?
[00:07:56.000 --> 00:07:58.000]  如果在聖經裡面看
[00:07:58.000 --> 00:08:01.000]  找一個聖經裡面的example
[00:08:01.000 --> 00:08:06.000]  可能像亞國臨死的時候
[00:08:06.000 --> 00:08:09.000]  跟他的十二個兒子說的
[00:08:09.000 --> 00:08:11.000]  祝福
[00:08:11.000 --> 00:08:12.000]  像那些
[00:08:12.000 --> 00:08:15.000]  離別的贈言
[00:08:15.000 --> 00:08:18.000]  或者是耶穌最後的餘節說的話
[00:08:18.000 --> 00:08:20.000]  他要離開
[00:08:20.000 --> 00:08:23.000]  或者如果拿一個現代的example
[00:08:23.000 --> 00:08:27.000]  就畢業
[00:08:27.000 --> 00:08:28.000]  畢業典禮
[00:08:28.000 --> 00:08:30.000]  多數都叫speaker
[00:08:30.000 --> 00:08:32.000]  訓練下的人
[00:08:32.000 --> 00:08:34.000]  神學院經常都要訓練下
[00:08:34.000 --> 00:08:36.000]  才讓學生出去
[00:08:36.000 --> 00:08:41.000]  基本上整本生命記
[00:08:41.000 --> 00:08:44.000]  就是摩西臨走之前的訓練
[00:08:44.000 --> 00:08:46.000]  這本書跟之前的有些不同
[00:08:46.000 --> 00:08:47.000]  就是這裡
[00:08:47.000 --> 00:08:50.000]  因為之前那些是神跟他們說話
[00:08:50.000 --> 00:08:53.000]  這個就是摩西跟他們說神說什麼
[00:08:53.000 --> 00:08:55.000]  那一詞
[00:08:55.000 --> 00:08:56.000]  如果我們是年輕人
[00:08:56.000 --> 00:08:58.000]  就覺得不要那麼長氣
[00:08:58.000 --> 00:09:00.000]  他真的很長氣
[00:09:00.000 --> 00:09:03.000]  說了三十多章
[00:09:03.000 --> 00:09:05.000]  他就是老人家
[00:09:05.000 --> 00:09:06.000]  一百二十歲
[00:09:06.000 --> 00:09:07.000]  很多話要說
[00:09:07.000 --> 00:09:09.000]  說說說
[00:09:09.000 --> 00:09:12.000]  然後還要說多幾句
[00:09:12.000 --> 00:09:14.000]  然後才上山
[00:09:14.000 --> 00:09:16.000]  整件事
[00:09:16.000 --> 00:09:18.000]  是說什麼呢
[00:09:18.000 --> 00:09:19.000]  問題是
[00:09:19.000 --> 00:09:20.000]  你想想
[00:09:20.000 --> 00:09:21.000]  有時候我們都會說
[00:09:21.000 --> 00:09:23.000]  耶穌臨死之前
[00:09:23.000 --> 00:09:24.000]  跟門徒說的話
[00:09:24.000 --> 00:09:25.000]  一定是多重要
[00:09:25.000 --> 00:09:27.000]  他才會這樣跟他們說
[00:09:27.000 --> 00:09:28.000]  那我問你
[00:09:28.000 --> 00:09:30.000]  摩西臨走之前又想說什麼呢
[00:09:30.000 --> 00:09:32.000]  現在你就要看看
[00:09:32.000 --> 00:09:34.000]  摩西自己覺得是怎樣
[00:09:34.000 --> 00:09:37.000]  這本書
[00:09:37.000 --> 00:09:40.000]  學者都有這樣看
[00:09:40.000 --> 00:09:44.000]  他從一個時代
[00:09:44.000 --> 00:09:46.000]  去到一個新的時代
[00:09:46.000 --> 00:09:49.000]  現在就是預備新的時代
[00:09:49.000 --> 00:09:50.000]  降臨
[00:09:50.000 --> 00:09:53.000]  再提醒一下那班人
[00:09:53.000 --> 00:09:55.000]  在這裡
[00:09:55.000 --> 00:09:57.000]  摩西跟他們說
[00:09:57.000 --> 00:09:59.000]  過去是怎樣
[00:09:59.000 --> 00:10:01.000]  將來是怎樣
[00:10:01.000 --> 00:10:03.000]  或者將來你要做什麼
[00:10:03.000 --> 00:10:04.000]  你才可以確定
[00:10:04.000 --> 00:10:08.000]  神繼續帶領地祝福你們
[00:10:08.000 --> 00:10:09.000]  所以
[00:10:09.000 --> 00:10:10.000]  這就決定了
[00:10:10.000 --> 00:10:14.000]  我這幾晚是怎樣來介紹這件事
[00:10:14.000 --> 00:10:15.000]  如何介紹呢
[00:10:15.000 --> 00:10:16.000]  你可以說
[00:10:16.000 --> 00:10:20.000]  預備未來
[00:10:20.000 --> 00:10:23.000]  或者是一個轉變之間
[00:10:23.000 --> 00:10:24.000]  即將會有一個轉變
[00:10:24.000 --> 00:10:26.000]  轉變就是摩西會離開
[00:10:26.000 --> 00:10:29.000]  接下來約書亞會帶領他們
[00:10:29.000 --> 00:10:32.000]  火柱雲柱就快沒了
[00:10:32.000 --> 00:10:34.000]  萬亞就快沒了
[00:10:34.000 --> 00:10:36.000]  很多這些東西就快沒了
[00:10:36.000 --> 00:10:37.000]  他們要預備
[00:10:37.000 --> 00:10:40.000]  接下來一個這樣的時代出現
[00:10:40.000 --> 00:10:43.000]  摩西就要預備他們
[00:10:43.000 --> 00:10:45.000]  如何面對一個這樣的時代
[00:10:45.000 --> 00:10:47.000]  在這裡
[00:10:47.000 --> 00:10:50.000]  他就跟他們說
[00:10:50.000 --> 00:10:51.000]  過去是怎樣
[00:10:51.000 --> 00:10:52.000]  將來應該做什麼
[00:10:52.000 --> 00:10:55.000]  如何預備未來呢
[00:10:55.000 --> 00:10:57.000]  今晚我跟大家說的是
[00:10:57.000 --> 00:10:59.000]  關於人的事
[00:10:59.000 --> 00:11:00.000]  我們
[00:11:00.000 --> 00:11:03.000]  我們跟別人的關係的事
[00:11:03.000 --> 00:11:06.000]  明天就說神的律法
[00:11:06.000 --> 00:11:09.000]  想來想去
[00:11:09.000 --> 00:11:11.000]  十誡
[00:11:11.000 --> 00:11:13.000]  我知道大家可能聽過十誡
[00:11:13.000 --> 00:11:14.000]  不知道N這麼多次
[00:11:14.000 --> 00:11:15.000]  有時聽一次
[00:11:15.000 --> 00:11:16.000]  看看我講的東西
[00:11:16.000 --> 00:11:18.000]  有沒有一些你沒想過的
[00:11:18.000 --> 00:11:20.000]  最後就說關於神
[00:11:20.000 --> 00:11:24.000]  有些跟神的關係的東西
[00:11:24.000 --> 00:11:26.000]  當然如果你這樣看
[00:11:26.000 --> 00:11:28.000]  每樣東西都是跟神有關係
[00:11:28.000 --> 00:11:30.000]  這是對的
[00:11:30.000 --> 00:11:32.000]  但分開之後
[00:11:32.000 --> 00:11:34.000]  就容易一點讓我們去想那件事
[00:11:34.000 --> 00:11:37.000]  今天就說跟人有關係的
[00:11:37.000 --> 00:11:38.000]  我們的掙扎
[00:11:38.000 --> 00:11:41.000]  我們跟人與人之間的關係
[00:11:41.000 --> 00:11:44.000]  明天十誡就說神的律法
[00:11:44.000 --> 00:11:46.000]  中間的部分很大
[00:11:46.000 --> 00:11:50.000]  有些人寫過書
[00:11:50.000 --> 00:11:55.000]  十誡是一個濃縮版
[00:11:55.000 --> 00:11:57.000]  如果你認識十誡
[00:11:57.000 --> 00:11:59.000]  基本上其他誡命
[00:11:59.000 --> 00:12:01.000]  可以濃縮進去
[00:12:01.000 --> 00:12:04.000]  十誡是可以代表的
[00:12:04.000 --> 00:12:06.000]  最後當然就說神
[00:12:06.000 --> 00:12:08.000]  這是很重要的事
[00:12:08.000 --> 00:12:09.000]  我也想過
[00:12:09.000 --> 00:12:11.000]  是不是應該先說神呢
[00:12:11.000 --> 00:12:13.000]  最後才說神
[00:12:13.000 --> 00:12:14.000]  為什麼呢
[00:12:14.000 --> 00:12:16.000]  最後你們想到的東西
[00:12:16.000 --> 00:12:18.000]  應該就是這本書
[00:12:18.000 --> 00:12:20.000]  關於我們與神的東西
[00:12:20.000 --> 00:12:21.000]  最好
[00:12:21.000 --> 00:12:23.000]  我們開始
[00:12:23.000 --> 00:12:25.000]  如果這樣看
[00:12:25.000 --> 00:12:27.000]  即是說我不是跟次序
[00:12:27.000 --> 00:12:30.000]  我不是一章一章或一段一段說
[00:12:30.000 --> 00:12:32.000]  不是就end這麼多次
[00:12:32.000 --> 00:12:35.000]  無限重覆某些東西
[00:12:35.000 --> 00:12:37.000]  如果你們真的有些東西想問
[00:12:37.000 --> 00:12:38.000]  關於這本書
[00:12:38.000 --> 00:12:45.000]  你可以跟黃姐妹說
[00:12:45.000 --> 00:12:48.000]  我們找些時間Q&A也可以
[00:12:48.000 --> 00:12:50.000]  就是這樣
[00:12:50.000 --> 00:12:54.000]  我們讀一章六到八節
[00:12:54.000 --> 00:12:56.000]  一章六到八節
[00:12:56.000 --> 00:13:00.000]  一章六到八節
[00:13:00.000 --> 00:13:05.000]  因為也有幾段經文要讀
[00:13:05.000 --> 00:13:07.000]  不如我們姐妹先讀
[00:13:07.000 --> 00:13:09.000]  先讀這段
[00:13:09.000 --> 00:13:12.000]  (國語)
[00:13:13.000 --> 00:13:16.000]  (國語)
[00:13:17.000 --> 00:13:20.000]  (國語)
[00:13:21.000 --> 00:13:24.000]  (國語)
[00:13:49.000 --> 00:13:54.000]  一開始就是最後的行程
[00:13:54.000 --> 00:13:56.000]  現在要進去迦南地
[00:13:56.000 --> 00:14:00.000]  你想想這班人等了40年
[00:14:00.000 --> 00:14:02.000]  原本幾個月的事
[00:14:02.000 --> 00:14:04.000]  可能一個多月都做到的事
[00:14:04.000 --> 00:14:06.000]  怎料變成40年
[00:14:06.000 --> 00:14:10.000]  上一代的已經離世了
[00:14:10.000 --> 00:14:14.000]  現在新一代人要預備進去迦南地
[00:14:14.000 --> 00:14:18.000]  這裡我要問大家
[00:14:18.000 --> 00:14:20.000]  不知道你們有沒有試過
[00:14:20.000 --> 00:14:22.000]  等候一件事很久才來到
[00:14:22.000 --> 00:14:25.000]  這本書一開始就說
[00:14:25.000 --> 00:14:32.000]  一班人很渴望有一樣東西會來臨
[00:14:32.000 --> 00:14:35.000]  現在那樣東西最後來臨了
[00:14:35.000 --> 00:14:39.000]  原來甚至一件事
[00:14:39.000 --> 00:14:41.000]  你很渴望等候很久
[00:14:41.000 --> 00:14:43.000]  來到那一刻的時候
[00:14:43.000 --> 00:14:45.000]  都要準備
[00:14:45.000 --> 00:14:47.000]  接下來的30多章
[00:14:47.000 --> 00:14:49.000]  就是準備他們面對一樣
[00:14:49.000 --> 00:14:51.000]  他們都想要的東西
[00:14:51.000 --> 00:14:54.000]  但原來都要準備
[00:14:54.000 --> 00:14:56.000]  如果是今天對我們來說
[00:14:56.000 --> 00:15:00.000]  我相信沒有人等著進迦南地
[00:15:00.000 --> 00:15:03.000]  移民去以色列那些事
[00:15:03.000 --> 00:15:06.000]  對我們來說是甚麼意思呢
[00:15:06.000 --> 00:15:08.000]  如果你問我
[00:15:08.000 --> 00:15:10.000]  我們都有我們的等候
[00:15:10.000 --> 00:15:13.000]  今天社會的等候聲音很大
[00:15:13.000 --> 00:15:19.000]  我們私人的生命中
[00:15:19.000 --> 00:15:21.000]  我們有甚麼等候呢
[00:15:21.000 --> 00:15:27.000]  結婚 上樓 等候弟弟
[00:15:27.000 --> 00:15:29.000]  我知道有些人等候弟弟
[00:15:29.000 --> 00:15:33.000]  有些人甚至等候退休
[00:15:33.000 --> 00:15:35.000]  這些都很相似
[00:15:35.000 --> 00:15:37.000]  等候很久 尤其是退休
[00:15:37.000 --> 00:15:39.000]  幾十年 做到最後
[00:15:39.000 --> 00:15:41.000]  有了退休了
[00:15:41.000 --> 00:15:43.000]  你知不知道就算是這樣
[00:15:43.000 --> 00:15:45.000]  都要有一個準備
[00:15:45.000 --> 00:15:49.000]  要有一個準備面對那件事
[00:15:49.000 --> 00:15:51.000]  本來是很開心的事
[00:15:51.000 --> 00:15:53.000]  是你渴望的事
[00:15:53.000 --> 00:15:55.000]  不過很多人沒有想過這件事
[00:15:55.000 --> 00:15:57.000]  你想像結婚一樣
[00:15:57.000 --> 00:15:59.000]  結了婚就知道
[00:15:59.000 --> 00:16:01.000]  結婚後原來一起住的時候
[00:16:01.000 --> 00:16:03.000]  有一起住的問題
[00:16:03.000 --> 00:16:05.000]  經常見不到面的時候
[00:16:05.000 --> 00:16:07.000]  很想住在一起
[00:16:07.000 --> 00:16:09.000]  原來都會有問題
[00:16:09.000 --> 00:16:11.000]  很想上樓
[00:16:11.000 --> 00:16:13.000]  上樓後有上樓後的問題
[00:16:13.000 --> 00:16:15.000]  要供房子
[00:16:15.000 --> 00:16:19.000]  所以電很多事都要處理
[00:16:19.000 --> 00:16:21.000]  有小孩
[00:16:21.000 --> 00:16:23.000]  很想有小孩
[00:16:23.000 --> 00:16:25.000]  真的有試過有人叫我去祈禱
[00:16:25.000 --> 00:16:27.000]  要小孩之類的
[00:16:27.000 --> 00:16:29.000]  有了之後
[00:16:29.000 --> 00:16:31.000]  原來發覺七成二十四
[00:16:31.000 --> 00:16:33.000]  不能脫身
[00:16:33.000 --> 00:16:35.000]  半人生一哭
[00:16:35.000 --> 00:16:37.000]  都要起來照顧他
[00:16:37.000 --> 00:16:39.000]  那你說
[00:16:39.000 --> 00:16:41.000]  退休就最好
[00:16:41.000 --> 00:16:43.000]  退休後做什麼呢
[00:16:43.000 --> 00:16:45.000]  想不到
[00:16:45.000 --> 00:16:47.000]  有些人退休後
[00:16:47.000 --> 00:16:49.000]  離世都有
[00:16:49.000 --> 00:16:51.000]  我有幾個浸神的老師
[00:16:51.000 --> 00:16:53.000]  退休後沒多久
[00:16:53.000 --> 00:16:55.000]  是病的
[00:16:55.000 --> 00:16:57.000]  想不到
[00:16:57.000 --> 00:16:59.000]  大家有沒有想過
[00:16:59.000 --> 00:17:01.000]  要準備一些改變
[00:17:01.000 --> 00:17:03.000]  那些改變甚至是
[00:17:03.000 --> 00:17:05.000]  你渴望的
[00:17:05.000 --> 00:17:07.000]  不渴望的
[00:17:07.000 --> 00:17:09.000]  都要有準備
[00:17:09.000 --> 00:17:11.000]  很多基督徒
[00:17:11.000 --> 00:17:13.000]  為了一些事祈禱幾十年都可以
[00:17:13.000 --> 00:17:15.000]  但有多少基督徒
[00:17:15.000 --> 00:17:17.000]  一路
[00:17:17.000 --> 00:17:19.000]  祈禱那一刻
[00:17:19.000 --> 00:17:21.000]  真的準備得到那一刻
[00:17:21.000 --> 00:17:23.000]  就像剛才說的
[00:17:23.000 --> 00:17:25.000]  結婚
[00:17:25.000 --> 00:17:27.000]  有沒有準備結婚後
[00:17:27.000 --> 00:17:29.000]  是怎樣的生活
[00:17:29.000 --> 00:17:33.000]  怎樣才能使婚姻成功
[00:17:33.000 --> 00:17:35.000]  現在摩西教他們
[00:17:35.000 --> 00:17:37.000]  進到迦南地
[00:17:37.000 --> 00:17:39.000]  不一定成功
[00:17:39.000 --> 00:17:41.000]  進到迦南地都有挑戰
[00:17:41.000 --> 00:17:43.000]  結婚也好
[00:17:43.000 --> 00:17:45.000]  要小孩也好
[00:17:45.000 --> 00:17:47.000]  甚至有些人
[00:17:47.000 --> 00:17:49.000]  要進大學
[00:17:49.000 --> 00:17:51.000]  Band 1
[00:17:51.000 --> 00:17:53.000]  或者最好的大學
[00:17:53.000 --> 00:17:55.000]  有沒有真的一路祈禱
[00:17:55.000 --> 00:17:57.000]  一路準備得到那一刻
[00:17:57.000 --> 00:17:59.000]  生命記
[00:17:59.000 --> 00:18:01.000]  你可以說叫他們停一停
[00:18:01.000 --> 00:18:03.000]  想一想
[00:18:03.000 --> 00:18:05.000]  你快要得到你想要的東西
[00:18:05.000 --> 00:18:07.000]  但你要做什麼
[00:18:07.000 --> 00:18:09.000]  你需要想一想
[00:18:09.000 --> 00:18:11.000]  如果你看19-46節
[00:18:11.000 --> 00:18:13.000]  我們不會讀的
[00:18:13.000 --> 00:18:15.000]  因為很多經文
[00:18:15.000 --> 00:18:17.000]  一路看就知道
[00:18:17.000 --> 00:18:19.000]  是講之前的事
[00:18:19.000 --> 00:18:21.000]  大家可能會說
[00:18:21.000 --> 00:18:23.000]  摩西長期是老人家
[00:18:23.000 --> 00:18:25.000]  很多事說
[00:18:25.000 --> 00:18:27.000]  他就是說這些
[00:18:27.000 --> 00:18:29.000]  為什麼呢
[00:18:29.000 --> 00:18:31.000]  摩西也要離開
[00:18:31.000 --> 00:18:33.000]  他們怎樣做
[00:18:33.000 --> 00:18:35.000]  對他們來說也不會影響到
[00:18:35.000 --> 00:18:37.000]  為什麼要跟他們說
[00:18:37.000 --> 00:18:39.000]  因為
[00:18:39.000 --> 00:18:41.000]  其中一個很重要的準備
[00:18:41.000 --> 00:18:43.000]  未來的準備
[00:18:43.000 --> 00:18:45.000]  就是要看過去
[00:18:45.000 --> 00:18:47.000]  這是一個很重要的準備
[00:18:47.000 --> 00:18:49.000]  想一想將來要做什麼
[00:18:49.000 --> 00:18:51.000]  想一想過去
[00:18:51.000 --> 00:18:53.000]  是不是做錯了
[00:18:53.000 --> 00:18:55.000]  過去的事
[00:18:55.000 --> 00:18:57.000]  未來的事
[00:18:57.000 --> 00:18:59.000]  是做錯了的
[00:18:59.000 --> 00:19:01.000]  過去做錯的事
[00:19:01.000 --> 00:19:03.000]  如果不改
[00:19:03.000 --> 00:19:05.000]  將來的時侯
[00:19:05.000 --> 00:19:07.000]  同一個問題都會出現
[00:19:07.000 --> 00:19:09.000]  一個人未結婚
[00:19:09.000 --> 00:19:11.000]  如果他是一個自私的人
[00:19:11.000 --> 00:19:13.000]  結婚之後他不改
[00:19:13.000 --> 00:19:15.000]  他也會是一個自私人
[00:19:15.000 --> 00:19:17.000]  一個人是懶的
[00:19:17.000 --> 00:19:19.000]  他去到好學校
[00:19:19.000 --> 00:19:21.000]  他也會是懶的
[00:19:21.000 --> 00:19:23.000]  所以要面對將來
[00:19:23.000 --> 00:19:25.000]  要看過去
[00:19:25.000 --> 00:19:27.000]  是不是做錯了的事
[00:19:27.000 --> 00:19:29.000]  因為如果不做
[00:19:29.000 --> 00:19:31.000]  就永遠都錯了
[00:19:31.000 --> 00:19:33.000]  有一個人說過
[00:19:33.000 --> 00:19:35.000]  我們每個人
[00:19:35.000 --> 00:19:37.000]  都做錯了
[00:19:37.000 --> 00:19:39.000]  我們有我們的掙扎
[00:19:39.000 --> 00:19:41.000]  有些事我們會後悔
[00:19:41.000 --> 00:19:43.000]  不過
[00:19:43.000 --> 00:19:45.000]  我們做錯的事不等於我們
[00:19:45.000 --> 00:19:47.000]  不是我們做錯的事
[00:19:47.000 --> 00:19:49.000]  我們的掙扎
[00:19:49.000 --> 00:19:51.000]  不是我們
