
[00:00:00.000 --> 00:00:04.000]  我們一起讀一讀今晚的講題
[00:02:30.000 --> 00:02:33.000]  這就是第一點的講道
[00:02:33.000 --> 00:02:36.000]  第二點我們就會探討第七到第十一節
[00:02:36.000 --> 00:02:39.000]  就是耶和華律法的「say」
[00:02:39.000 --> 00:02:42.000]  我們可以說這是特殊的啟示
[00:02:42.000 --> 00:02:45.000]  所以第二點就是因著上帝的話語
[00:02:45.000 --> 00:02:49.000]  讓我們的生命有「詩」
[00:02:49.000 --> 00:02:54.000]  也就是說上帝的話語不是我們生命中邊緣化的東西
[00:02:54.000 --> 00:02:58.000]  上帝的話語永遠都是我們心中的路向
[00:02:58.000 --> 00:03:02.000]  以致那個名單能夠在我們心中照耀
[00:03:02.000 --> 00:03:04.000]  第二點我們會講這裡的部分
[00:03:04.000 --> 00:03:07.000]  第三點就是十二到十四節
[00:03:07.000 --> 00:03:10.000]  現在講完大自然,講完耶和華的律法
[00:03:10.000 --> 00:03:14.000]  最重要的是我們的口中,我們的生命中
[00:03:14.000 --> 00:03:18.000]  有耶和華想我們做的saying
[00:03:18.000 --> 00:03:21.000]  兩者的啟示融入在我們的生命當中
[00:03:21.000 --> 00:03:25.000]  願神閱立我們口中言語的say
[00:03:25.000 --> 00:03:28.000]  大概這三點,大家留意
[00:03:28.000 --> 00:03:32.000]  所以如果我不把那個題目改為最重要有「say」
[00:03:32.000 --> 00:03:34.000]  我就對不起上帝了
[00:03:34.000 --> 00:03:38.000]  所以我們就會在這裡發現有三點
[00:03:38.000 --> 00:03:40.000]  我們今天講到的三點
[00:03:40.000 --> 00:03:43.000]  第一點我們一起讀一讀一到六節
[00:03:43.000 --> 00:03:45.000]  一二三
[00:03:45.000 --> 00:03:47.000]  (念念不忘)
[00:03:47.000 --> 00:03:49.000]  (念念不忘)
[00:03:50.000 --> 00:03:52.000]  (念念不忘)
[00:03:53.000 --> 00:03:55.000]  (念念不忘)
[00:03:56.000 --> 00:03:58.000]  (念念不忘)
[00:04:22.000 --> 00:04:25.000]  這一段大家是耳熟能詳的經文
[00:04:25.000 --> 00:04:28.000]  很多時候我們讀這段經文的時候
[00:04:28.000 --> 00:04:32.000]  就會將焦點放在自然界怎樣去讚美上帝
[00:04:32.000 --> 00:04:35.000]  但其實這個經文最主要想講的
[00:04:35.000 --> 00:04:37.000]  就不是自然界怎樣讚美上帝
[00:04:37.000 --> 00:04:43.000]  而是自然界讚美上帝的言語究竟是什麼
[00:04:43.000 --> 00:04:47.000]  言語這隻字,即是saying這隻字
[00:04:47.000 --> 00:04:51.000]  在這篇詩篇出現了三次這麼多根據原文
[00:04:51.000 --> 00:04:54.000]  原文那隻字叫做le mot
[00:04:54.000 --> 00:04:58.000]  分別出現在第二節 第三節和第十四節那裡
[00:04:58.000 --> 00:05:03.000]  都有出現主導了整個詩篇的信息
[00:05:03.000 --> 00:05:05.000]  而十九章的一到六節
[00:05:05.000 --> 00:05:08.000]  這一段就出現了兩次這麼多
[00:05:08.000 --> 00:05:15.000]  第二節在那裡就說日復日自然界都發出le mot
[00:05:15.000 --> 00:05:17.000]  即是說發出言語
[00:05:17.000 --> 00:05:21.000]  而第三節就說明無言無語
[00:05:21.000 --> 00:05:23.000]  即是沒有le mot
[00:05:23.000 --> 00:05:30.000]  言語這個字用一個動詞去形容
[00:05:30.000 --> 00:05:32.000]  就說出言語的動詞
[00:05:32.000 --> 00:05:38.000]  就和太陽之後所提到的熱能連結在一起
[00:05:38.000 --> 00:05:45.000]  詩人用太陽的熱能和自然界的言語連結在一起
[00:05:45.000 --> 00:05:47.000]  用太陽的圖像說明了一點
[00:05:47.000 --> 00:05:52.000]  既然我們不能逃避太陽的熱能
[00:05:52.000 --> 00:05:58.000]  我們更加不能逃避自然界的le mot
[00:05:58.000 --> 00:06:00.000]  即是說自然界的言語
[00:06:00.000 --> 00:06:07.000]  而最後第四節和第六節有三個地極這隻字
[00:06:07.000 --> 00:06:12.000]  說明了自然界的言語是要充滿地極
[00:06:12.000 --> 00:06:13.000]  充滿了整個自然界
[00:06:13.000 --> 00:06:17.000]  所以大自然處處都有言語
[00:06:17.000 --> 00:06:20.000]  我們發現處處都有四
[00:06:20.000 --> 00:06:23.000]  這種叫做大自然的言語有什麼特徵呢
[00:06:23.000 --> 00:06:25.000]  我們看看經文大家都知道
[00:06:25.000 --> 00:06:28.000]  第一節就說這個言語的特徵
[00:06:28.000 --> 00:06:32.000]  第一個就是述說神的榮耀
[00:06:32.000 --> 00:06:36.000]  第二是會傳揚他的手段
[00:06:36.000 --> 00:06:39.000]  述說和傳揚
[00:06:39.000 --> 00:06:42.000]  經文只不過用兩個不同的動詞
[00:06:42.000 --> 00:06:43.000]  形容同一個動作
[00:06:43.000 --> 00:06:45.000]  即是說有把口的
[00:06:45.000 --> 00:06:47.000]  他會說一些言語出來
[00:06:47.000 --> 00:06:49.000]  經文說明那個言語
[00:06:49.000 --> 00:06:51.000]  有一個中文翻譯叫做量
[00:06:51.000 --> 00:06:53.000]  他的量大通遍天下
[00:06:53.000 --> 00:06:54.000]  什麼叫量呢
[00:06:54.000 --> 00:06:56.000]  其實都不知道是什麼
[00:06:56.000 --> 00:06:59.000]  如果你看英文的翻譯就會比較好一點
[00:06:59.000 --> 00:07:01.000]  即是他的線
[00:07:01.000 --> 00:07:02.000]  什麼叫他的線呢
[00:07:02.000 --> 00:07:05.000]  即是說他的線
[00:07:05.000 --> 00:07:08.000]  線好像說了還是沒說
[00:07:08.000 --> 00:07:09.000]  那條線
[00:07:09.000 --> 00:07:10.000]  什麼叫那條線呢
[00:07:10.000 --> 00:07:12.000]  即是說那條光線
[00:07:12.000 --> 00:07:14.000]  即是他有一條線飛出來
[00:07:14.000 --> 00:07:18.000]  其實就對比太陽的熱能一樣
[00:07:18.000 --> 00:07:20.000]  主動出來這樣的意思
[00:07:20.000 --> 00:07:23.000]  所以信息就能夠容易看得到
[00:07:23.000 --> 00:07:26.000]  就是自然界的人
[00:07:26.000 --> 00:07:29.000]  應該理論上是聽得到
[00:07:29.000 --> 00:07:33.000]  看得到這個這麼明顯的大自然的四形
[00:07:33.000 --> 00:07:35.000]  不過
[00:07:35.000 --> 00:07:41.000]  我們很多時候體會不到自然界說的話
[00:07:41.000 --> 00:07:44.000]  我們的眼睛蒙蔽了
[00:07:44.000 --> 00:07:47.000]  我們的耳朵發沉了
[00:07:47.000 --> 00:07:50.000]  我們聽到小鳥的聲音的時候
[00:07:50.000 --> 00:07:54.000]  我們仍然覺得上帝沒話跟我們說
[00:07:54.000 --> 00:07:59.000]  我們看到太陽圈內照射著你的時候
[00:07:59.000 --> 00:08:02.000]  我們覺得上帝不見了
[00:08:02.000 --> 00:08:05.000]  不過這段經文告訴我們
[00:08:05.000 --> 00:08:08.000]  上帝不是不見了
[00:08:08.000 --> 00:08:11.000]  只不過我們的眼睛瞎了
[00:08:11.000 --> 00:08:13.000]  我們的耳朵聾了
[00:08:13.000 --> 00:08:19.000]  看不到聽不到上帝老祖為你預備的麻雀叫聲
[00:08:19.000 --> 00:08:24.000]  看不到上帝為你預備一個非常燦爛的太陽
[00:08:24.000 --> 00:08:28.000]  在那裡你找到上帝的同在
[00:08:28.000 --> 00:08:29.000]  我們的言語
[00:08:29.000 --> 00:08:34.000]  我們自然界經常都要讚美傳揚上帝
[00:08:34.000 --> 00:08:36.000]  第二點我們要反省的
[00:08:36.000 --> 00:08:42.000]  就是我們的言語不配合自然界讚美上帝的行列
[00:08:42.000 --> 00:08:45.000]  我們會發出咒詛人的說話
[00:08:45.000 --> 00:08:49.000]  我們會巴不得他鄧東姑
[00:08:49.000 --> 00:08:52.000]  希望他能夠永不超生
[00:08:52.000 --> 00:08:55.000]  我們會有我們的對頭
[00:08:55.000 --> 00:08:57.000]  我們會發出惡毒的說話
[00:08:57.000 --> 00:09:00.000]  但自然界散發出上帝的榮耀
[00:09:00.000 --> 00:09:05.000]  我們很多時候就散發出人的驕傲
[00:09:05.000 --> 00:09:10.000]  我以前是讀香港大學的
[00:09:10.000 --> 00:09:12.000]  我剛才也說了
[00:09:12.000 --> 00:09:18.000]  我入了電子及電機工程系
[00:09:18.000 --> 00:09:22.000]  我讀了本科生讀完之後
[00:09:22.000 --> 00:09:25.000]  因為小弟讀書都OK的
[00:09:25.000 --> 00:09:31.000]  所以老闆就說不如讀完MFU
[00:09:31.000 --> 00:09:35.000]  讀完哲學的碩士
[00:09:35.000 --> 00:09:37.000]  讀什麼呢
[00:09:37.000 --> 00:09:39.000]  我就想著寫程式
[00:09:39.000 --> 00:09:41.000]  寫電腦程式
[00:09:41.000 --> 00:09:43.000]  當時Java剛剛興起
[00:09:43.000 --> 00:09:45.000]  我就考了兩個試
[00:09:45.000 --> 00:09:47.000]  就成為一個叫做Java Architect
[00:09:47.000 --> 00:09:48.000]  有沒有聽過
[00:09:48.000 --> 00:09:50.000]  其實都不知道是什麼
[00:09:50.000 --> 00:09:52.000]  不過當時寫Java
[00:09:52.000 --> 00:09:55.000]  知不知道什麼叫Java
[00:09:55.000 --> 00:09:57.000]  不知道
[00:09:57.000 --> 00:10:00.000]  其實現在的手機或微細程式
[00:10:00.000 --> 00:10:02.000]  是用Java Power出來的
[00:10:02.000 --> 00:10:04.000]  我就寫那些程式
[00:10:04.000 --> 00:10:07.000]  我就研究一個課題
[00:10:07.000 --> 00:10:13.000]  怎樣用電腦程式去分析遺傳基因密碼
[00:10:13.000 --> 00:10:20.000]  目的就是要讓那些叫做Biochemistry
[00:10:20.000 --> 00:10:24.000]  即是生物化學那班研究員
[00:10:24.000 --> 00:10:27.000]  可以用電腦試一次
[00:10:27.000 --> 00:10:31.000]  以至減少了種菌的時間
[00:10:31.000 --> 00:10:34.000]  你知道有些菌不用種的
[00:10:34.000 --> 00:10:36.000]  因為電腦已經跟你模擬了
[00:10:36.000 --> 00:10:39.000]  那些你就省下資源
[00:10:39.000 --> 00:10:41.000]  你就種那堆菌就行了
[00:10:41.000 --> 00:10:43.000]  種菌是什麼呢
[00:10:43.000 --> 00:10:45.000]  種菌是要研究藥物的
[00:10:45.000 --> 00:10:46.000]  類似是這樣
[00:10:46.000 --> 00:10:48.000]  我就寫這些程式
[00:10:48.000 --> 00:10:51.000]  當時為了要了解DNA的運作
[00:10:51.000 --> 00:10:56.000]  我就在Biochemistry上上了一科Genetics
[00:10:56.000 --> 00:10:58.000]  即是遺傳基因
[00:10:58.000 --> 00:10:59.000]  我就上了
[00:10:59.000 --> 00:11:01.000]  上的時候
[00:11:01.000 --> 00:11:03.000]  那位教授就說了一句
[00:11:03.000 --> 00:11:06.000]  你看看這些叫遺傳基因
[00:11:06.000 --> 00:11:09.000]  全部都是進化而來的
[00:11:09.000 --> 00:11:12.000]  然後我的Supervisor
[00:11:12.000 --> 00:11:14.000]  就是我的督導
[00:11:14.000 --> 00:11:16.000]  一邊就是電子人
[00:11:16.000 --> 00:11:17.000]  有兩個督導
[00:11:17.000 --> 00:11:18.000]  一邊是電子人
[00:11:18.000 --> 00:11:21.000]  一邊就是Biochemistry的人
[00:11:21.000 --> 00:11:23.000]  我和Biochemistry的討論的時候
[00:11:23.000 --> 00:11:26.000]  他就是這樣教我關於DNA的東西
[00:11:26.000 --> 00:11:30.000]  他教完之後大家沒話說
[00:11:30.000 --> 00:11:31.000]  我就問他
[00:11:31.000 --> 00:11:34.000]  你信不信這些是上帝做的
[00:11:34.000 --> 00:11:38.000]  然後他跟我說什麼呢
[00:11:38.000 --> 00:11:41.000]  老早科學已經證明上帝已死
[00:11:41.000 --> 00:11:44.000]  哦
[00:11:44.000 --> 00:11:46.000]  沒事了
[00:11:46.000 --> 00:11:49.000]  我就
[00:11:49.000 --> 00:11:53.000]  我也不知道你有沒有試過讀過DNA
[00:11:53.000 --> 00:11:55.000]  其實它的密碼只有四個款式
[00:11:55.000 --> 00:11:57.000]  就是GATC
[00:11:57.000 --> 00:12:00.000]  OK 因著這個GATC的排序
[00:12:00.000 --> 00:12:04.000]  譬如你的細胞要產生分裂
[00:12:04.000 --> 00:12:06.000]  其實是一個很複雜的過程
[00:12:06.000 --> 00:12:08.000]  因為你的細胞有個細胞核
[00:12:08.000 --> 00:12:11.000]  細胞核裡面有個叫做染色體
[00:12:11.000 --> 00:12:13.000]  英文叫做Chromosome
[00:12:13.000 --> 00:12:21.000]  這個染色體其實是根據DNA和RNA組合而成
[00:12:21.000 --> 00:12:24.000]  我大概將染色體拉長
[00:12:24.000 --> 00:12:26.000]  如果說你要解構它拉長的話
[00:12:26.000 --> 00:12:30.000]  其實它的長度有七個網球場那麼長
[00:12:30.000 --> 00:12:33.000]  所以是非常精密
[00:12:33.000 --> 00:12:35.000]  我已經忘記了
[00:12:35.000 --> 00:12:38.000]  我還記得在大學區的那些東西
[00:12:38.000 --> 00:12:44.000]  在座當中如果有教授請你容許我幫你活動一下
[00:12:44.000 --> 00:12:46.000]  因為我只認識那些
[00:12:46.000 --> 00:12:48.000]  我什麼都不認識了
[00:12:48.000 --> 00:12:51.000]  拉長就是有七個網球場那麼長
[00:12:51.000 --> 00:12:55.000]  那時候他只不過將七個網球場那麼長的東西
[00:12:55.000 --> 00:12:57.000]  就連在一起
[00:12:57.000 --> 00:13:00.000]  就變成一個H形狀的叫做Chromosome
[00:13:00.000 --> 00:13:02.000]  我們就叫做染色體
[00:13:02.000 --> 00:13:04.000]  當你抄那個染色體
[00:13:04.000 --> 00:13:06.000]  原來我還記得有一樣東西
[00:13:06.000 --> 00:13:09.000]  就是當你要進行細胞分裂
[00:13:09.000 --> 00:13:12.000]  你一定要抄得對
[00:13:12.000 --> 00:13:17.000]  抄錯了一件東西就出現一個叫做Mutation
[00:13:17.000 --> 00:13:19.000]  什麼來的呢
[00:13:19.000 --> 00:13:21.000]  怎麼翻譯
[00:13:21.000 --> 00:13:22.000]  突變
[00:13:22.000 --> 00:13:25.000]  突變的話就很容易產生癌症
[00:13:25.000 --> 00:13:29.000]  但是它會有一個機制
[00:13:29.000 --> 00:13:31.000]  就是說你抄的時候
[00:13:31.000 --> 00:13:32.000]  它會抄錯的
[00:13:32.000 --> 00:13:33.000]  它不是不抄錯
[00:13:33.000 --> 00:13:34.000]  它會抄錯
[00:13:34.000 --> 00:13:36.000]  但是有些M-Side
[00:13:36.000 --> 00:13:37.000]  M-Side怎麼翻譯
[00:13:37.000 --> 00:13:38.000]  敲數
[00:13:38.000 --> 00:13:41.000]  有些敲數當你抄錯的時候
[00:13:41.000 --> 00:13:44.000]  抄錯那一句它會剷走它
[00:13:44.000 --> 00:13:46.000]  然後再抄多一次
[00:13:46.000 --> 00:13:49.000]  我不知道在座當中的專家是不是真的這樣
[00:13:49.000 --> 00:13:52.000]  我讀的那本書他說是這樣
[00:13:52.000 --> 00:13:55.000]  但是那本書已經是二十年前了
[00:13:55.000 --> 00:13:57.000]  他說這樣我就相信他
[00:13:57.000 --> 00:13:59.000]  他說有個M-Side剷走它
[00:13:59.000 --> 00:14:01.000]  直到它抄得對為止
[00:14:01.000 --> 00:14:02.000]  你明白我嗎
[00:14:02.000 --> 00:14:08.000]  你就會發現這樣的機制
[00:14:08.000 --> 00:14:11.000]  很難說是石頭爆出來的
[00:14:11.000 --> 00:14:13.000]  你明白我的意思嗎
[00:14:13.000 --> 00:14:16.000]  不過就算這麼微小的DNA
[00:14:16.000 --> 00:14:22.000]  它也在述說上帝精心佈局的創造
[00:14:22.000 --> 00:14:25.000]  不過人很多時候
[00:14:25.000 --> 00:14:27.000]  尤其是那些是Professor
[00:14:27.000 --> 00:14:30.000]  那些是專家
[00:14:30.000 --> 00:14:35.000]  他看不到這是上帝跟他說的話
[00:14:35.000 --> 00:14:40.000]  他看到的就是研究出Paper的機會
[00:14:40.000 --> 00:14:45.000]  他看不到原來是背後精心設計的設計師
[00:14:45.000 --> 00:14:48.000]  去到設計一個這麼複雜的人體
[00:14:48.000 --> 00:14:50.000]  你有沒有想過當一抄錯
[00:14:50.000 --> 00:14:52.000]  你本身都是癌症
[00:14:52.000 --> 00:14:55.000]  但是你竟然現在還好人好者坐在那裡崇拜
[00:14:55.000 --> 00:14:59.000]  你就知道你裡面的M-Side有多麼有威力
[00:14:59.000 --> 00:15:02.000]  所以我們能夠了解
[00:15:02.000 --> 00:15:05.000]  你看到大自然跟你說話
[00:15:05.000 --> 00:15:07.000]  聽不到大自然跟你說話
[00:15:07.000 --> 00:15:09.000]  只差一線
[00:15:09.000 --> 00:15:12.000]  問題就是我們做了基督徒
[00:15:12.000 --> 00:15:15.000]  我們宣認這個世界是上帝的創造
[00:15:15.000 --> 00:15:20.000]  而我們的人只是活出一個叫做無神論的基督徒
[00:15:20.000 --> 00:15:21.000]  什麼來的呢?
[00:15:21.000 --> 00:15:23.000]  你口會說信耶穌
[00:15:23.000 --> 00:15:26.000]  但是你的實際行動出賣了你
[00:15:26.000 --> 00:15:31.000]  以至你配合不到你心裡面信的理論
[00:15:31.000 --> 00:15:34.000]  我活在一個當神舞蹈
[00:15:34.000 --> 00:15:36.000]  聽不到上帝
[00:15:36.000 --> 00:15:40.000]  看不到上帝作為的一種這樣的習慣
[00:15:40.000 --> 00:15:44.000]  我們實在真的要習慣大自然跟我們說話
[00:15:44.000 --> 00:15:48.000]  在自然當中看到上帝的作為
[00:15:48.000 --> 00:15:52.000]  我們不要做一些叫做違反大自然秩序的事情
[00:15:52.000 --> 00:15:58.000]  更加不要去破壞大自然
[00:15:58.000 --> 00:16:01.000]  因為我們知道上帝處處都有四
[00:16:01.000 --> 00:16:03.000]  這個就是第一點
[00:16:03.000 --> 00:16:06.000]  第二點我們一起讀第七到第十一節
[00:16:06.000 --> 00:16:07.000]  來了哦
[00:16:07.000 --> 00:16:09.000]  一二三
[00:16:09.000 --> 00:16:38.000]  (廣東話)
[00:16:38.000 --> 00:16:50.000]  (廣東話)
[00:16:50.000 --> 00:16:52.000]  你讀詩篇十九圈的時候
[00:16:52.000 --> 00:16:54.000]  或者會令你困惑
[00:16:54.000 --> 00:16:55.000]  因為第一到第六節
[00:16:55.000 --> 00:16:58.000]  經常都跟你說很多大自然的四形
[00:16:58.000 --> 00:17:03.000]  突然之間他好像轉了一個話題
[00:17:03.000 --> 00:17:05.000]  好像沒什麼心理準備
[00:17:05.000 --> 00:17:09.000]  那個話題就是突然之間說了一個叫做耶和華的律法
[00:17:09.000 --> 00:17:10.000]  這個東西出來
[00:17:10.000 --> 00:17:14.000]  我用一個列表去和大家一起看一看
[00:17:14.000 --> 00:17:18.000]  他用了六個形容詞形容耶和華的律法
[00:17:18.000 --> 00:17:20.000]  第一個就是耶和華的律法
[00:17:20.000 --> 00:17:24.000]  他的功用就是能讓人的心迴轉
[00:17:24.000 --> 00:17:28.000]  耶和華的法道應該譯作法板
[00:17:28.000 --> 00:17:31.000]  能使愚人有智慧
[00:17:31.000 --> 00:17:35.000]  耶和華的分詞譯作指導
[00:17:35.000 --> 00:17:38.000]  能快活人的心
[00:17:38.000 --> 00:17:41.000]  耶和華的指令就是他的命令
[00:17:41.000 --> 00:17:44.000]  能夠令你的眼目明亮
[00:17:44.000 --> 00:17:47.000]  耶和華的敬畏應該這樣譯
[00:17:47.000 --> 00:17:49.000]  敬畏是什麼呢
[00:17:49.000 --> 00:17:50.000]  是智慧的開端
[00:17:50.000 --> 00:17:51.000]  大家都知道
[00:17:51.000 --> 00:17:55.000]  能夠令你純正傳道永遠
[00:17:55.000 --> 00:17:58.000]  耶和華的判斷就是他的判斷
[00:17:58.000 --> 00:18:00.000]  是堅定和公義的
[00:18:00.000 --> 00:18:06.000]  本身人類對於大自然的思營視而不見
[00:18:06.000 --> 00:18:09.000]  但因為有耶和華的律法和法道
[00:18:09.000 --> 00:18:12.000]  我們的眼才能夠明亮
[00:18:12.000 --> 00:18:14.000]  我們的心才能夠迴轉
[00:18:14.000 --> 00:18:17.000]  作為愚昧人的我們才有智慧
[00:18:17.000 --> 00:18:19.000]  除非我們認識神的話語
[00:18:19.000 --> 00:18:24.000]  否則我們的生命根本就沒有一種更新的餘地
[00:18:24.000 --> 00:18:27.000]  也沒有回歸創造秩序的能力
[00:18:27.000 --> 00:18:31.000]  所以我們可以說大自然的自然啟示
[00:18:31.000 --> 00:18:35.000]  而這裡就是我們一種特殊的啟示
[00:18:35.000 --> 00:18:42.000]  十到十一節就說到一種尋找神話語的態度是怎樣
[00:18:42.000 --> 00:18:46.000]  當你看這個powerpoint有一隻字就highlight了是藍色
[00:18:46.000 --> 00:18:47.000]  那隻字是什麼字
[00:18:47.000 --> 00:18:49.000]  極多
[00:18:49.000 --> 00:18:52.000]  其實那裡有一個大字都highlight了
[00:18:52.000 --> 00:18:54.000]  其實原文是一隻字
[00:18:54.000 --> 00:18:56.000]  兩個都叫做極多
[00:18:56.000 --> 00:18:58.000]  他就出現了兩次
[00:18:58.000 --> 00:19:04.000]  第一次就說明神的話語比極多的金紙賀善無
[00:19:04.000 --> 00:19:11.000]  第二次就說明守住神的話語你就有極多的獎賞
[00:19:11.000 --> 00:19:15.000]  成為一個強烈的對比
[00:19:15.000 --> 00:19:20.000]  說明神的話語是全世界最有價值的東西
[00:19:20.000 --> 00:19:24.000]  勝過世上一切的黃金
[00:19:24.000 --> 00:19:27.000]  我們不是這樣想的
[00:19:27.000 --> 00:19:31.000]  我們覺得物價高一點
[00:19:31.000 --> 00:19:36.000]  我們覺得美金升值潛能高一點
[00:19:36.000 --> 00:19:39.000]  好像不是啊最近
[00:19:39.000 --> 00:19:43.000]  我們覺得買某個股票那個價值高一點
[00:19:43.000 --> 00:19:48.000]  但是這段經文告訴我們價值最高的是什麼
[00:19:48.000 --> 00:19:50.000]  神的話語
[00:19:50.000 --> 00:19:52.000]  這本東西
[00:19:52.000 --> 00:19:54.000]  不是啊高sir
[00:19:54.000 --> 00:19:57.000]  這本東西我用200元買到的
[00:19:57.000 --> 00:20:00.000]  我不是說這本東西
[00:20:00.000 --> 00:20:03.000]  我是說這本東西裡面的東西
[00:20:03.000 --> 00:20:10.000]  那些東西是讓你能夠傳到最大獎賞的一個神話語
[00:20:10.000 --> 00:20:12.000]  前陣子讀經會做了一個統計
[00:20:12.000 --> 00:20:15.000]  其實前陣子都說十年前了
[00:20:15.000 --> 00:20:18.000]  讀經會的統計就是這樣
[00:20:18.000 --> 00:20:23.000]  他就描述了全港的教會讀聖經的比例
[00:20:23.000 --> 00:20:25.000]  他就說做完這個問卷
[00:20:25.000 --> 00:20:30.000]  每個信徒平均讀6.57卷書
[00:20:30.000 --> 00:20:33.000]  整本聖經有多少卷書
[00:20:33.000 --> 00:20:34.000]  66卷
[00:20:34.000 --> 00:20:37.000]  他就平均讀6.57卷
[00:20:37.000 --> 00:20:42.000]  全本聖經讀完的信徒大概是8.1%
[00:20:42.000 --> 00:20:45.000]  一卷都沒有讀過的那些
[00:20:45.000 --> 00:20:47.000]  22.8%
[00:20:47.000 --> 00:20:53.000]  讀過5卷以下的64.9%
[00:20:53.000 --> 00:20:58.000]  讀過7卷以上的71.8%
[00:20:58.000 --> 00:21:02.000]  OK我們說說什麼書讀得最多
[00:21:02.000 --> 00:21:06.000]  馬太福音最多63.5%
[00:21:06.000 --> 00:21:09.000]  馬學福音少一些56.2%
[00:21:09.000 --> 00:21:10.000]  為什麼呢
[00:21:10.000 --> 00:21:14.000]  因為讀經計劃都是由馬太福音開始的
[00:21:14.000 --> 00:21:18.000]  讀著讀著讀到約翰福音
[00:21:18.000 --> 00:21:22.000]  由63.5%到45%
[00:21:22.000 --> 00:21:27.000]  你猜一下新約裡面最少人讀的是哪一卷
[00:21:27.000 --> 00:21:32.000]  其實是提多書
[00:21:32.000 --> 00:21:34.000]  12.3%
[00:21:34.000 --> 00:21:36.000]  都有雙位數字
[00:21:36.000 --> 00:21:39.000]  救藥就慘了
[00:21:39.000 --> 00:21:42.000]  我講一下創世紀有多少人讀過
[00:21:42.000 --> 00:21:45.000]  創世紀是47.7%
[00:21:45.000 --> 00:21:50.000]  接著出埃及記32.7%
[00:21:50.000 --> 00:21:54.000]  直到利未記15.8%
[00:21:54.000 --> 00:21:58.000]  很明顯很多人出不了埃及
[00:21:58.000 --> 00:22:01.000]  我們看到是很失掣
[00:22:01.000 --> 00:22:05.000]  比較突然之間
[00:22:05.000 --> 00:22:08.000]  有些書卷突然間會升上去
[00:22:08.000 --> 00:22:12.000]  利未記之後會升回薩姆爾記上下
[00:22:12.000 --> 00:22:13.000]  為什麼呢
[00:22:13.000 --> 00:22:16.000]  因為我們喜歡看那些追斬的片段
[00:22:16.000 --> 00:22:20.000]  薩姆爾記上下就17.7%
[00:22:20.000 --> 00:22:24.000]  比利未記的15.8%都高了一點點
[00:22:24.000 --> 00:22:27.000]  薩姆爾記下就16.2%
[00:22:27.000 --> 00:22:29.000]  生命記就13.1%
[00:22:29.000 --> 00:22:35.000]  傳道書都保持到10.4%
[00:22:35.000 --> 00:22:39.000]  我們今天讀的詩篇是20.8%
[00:22:39.000 --> 00:22:42.000]  因為通常我們生活糜爛
[00:22:42.000 --> 00:22:44.000]  苦難臨到
[00:22:44.000 --> 00:22:46.000]  我們總是會
