
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 各位朋友 早安
[00:01:28.000 --> 00:01:31.000]  他覺得擔傘很沒型
[00:01:31.000 --> 00:01:34.000]  下雨而已 為什麼要擔傘呢
[00:01:34.000 --> 00:01:37.000]  有時還順便洗頭 有什麼問題呢
[00:01:37.000 --> 00:01:39.000]  有些人不擔傘 為什麼不擔傘呢
[00:01:39.000 --> 00:01:41.000]  我試過很多時候下雨不擔傘
[00:01:41.000 --> 00:01:42.000]  不是因為我想有型
[00:01:42.000 --> 00:01:43.000]  又不是因為我想洗頭
[00:01:43.000 --> 00:01:45.000]  因為我沒有帶傘
[00:01:45.000 --> 00:01:48.000]  那些情況就絕對不會萬步雨中
[00:01:48.000 --> 00:01:50.000]  因為你手中沒有傘
[00:01:50.000 --> 00:01:51.000]  下雨要擔傘
[00:01:51.000 --> 00:01:57.000]  但首先你要知道或要有下雨才會擔傘
[00:01:57.000 --> 00:02:01.000]  天會下雨 人生當中都會有風雨
[00:02:01.000 --> 00:02:03.000]  人生會有下雨的時候
[00:02:03.000 --> 00:02:08.000]  人是有下雨天的人生
[00:02:08.000 --> 00:02:10.000]  不是每一天都天朗氣清
[00:02:10.000 --> 00:02:12.000]  不是每一天都陽光普照
[00:02:12.000 --> 00:02:14.000]  人生裡面不多不少
[00:02:14.000 --> 00:02:19.000]  總會有或多或少都會有下雨天的時候
[00:02:19.000 --> 00:02:21.000]  今天用的聖經只是一節的聖經
[00:02:21.000 --> 00:02:26.000]  叫做約翰福音14章27節
[00:02:26.000 --> 00:02:28.000]  我們大家一起讀這一節的聖經
[00:02:28.000 --> 00:02:31.000]  我留下平安給你們
[00:02:31.000 --> 00:02:33.000]  我將我的平安賜給你們
[00:02:33.000 --> 00:02:36.000]  我所賜的不像世人所賜的
[00:02:36.000 --> 00:02:40.000]  你們心裡不要憂愁也不要膽怯
[00:02:40.000 --> 00:02:42.000]  最後一句耶穌說
[00:02:42.000 --> 00:02:44.000]  你不要害怕 你不要害怕
[00:02:44.000 --> 00:02:47.000]  你放心 我有平安給你們
[00:02:47.000 --> 00:02:51.000]  賜給你們平安 因為我們不平安
[00:02:51.000 --> 00:02:56.000]  給你有安慰 因為你需要安慰
[00:02:56.000 --> 00:02:59.000]  如果沒有下雨 除非太陽很猛
[00:02:59.000 --> 00:03:01.000]  沒有下雨我們就不用擔傘
[00:03:01.000 --> 00:03:05.000]  沒有憂愁又何用平安呢 何用賜平安呢
[00:03:05.000 --> 00:03:08.000]  人生中的雨的來源很多的
[00:03:08.000 --> 00:03:12.000]  其中一種就是人生中的種種的苦難
[00:03:12.000 --> 00:03:14.000]  很多很多年前
[00:03:14.000 --> 00:03:17.000]  因為我對歌不是很熟悉
[00:03:17.000 --> 00:03:20.000]  但很多很多年前做學生的時候
[00:03:20.000 --> 00:03:22.000]  我記得有一首歌我很熟悉
[00:03:22.000 --> 00:03:26.000]  可能在座差不多和我年紀的人都會認識這首歌
[00:03:26.000 --> 00:03:28.000]  這首歌叫做《為什麼》
[00:03:28.000 --> 00:03:30.000]  有沒有人認識呢
[00:03:30.000 --> 00:03:32.000]  點頭的就一把年紀了
[00:03:32.000 --> 00:03:34.000]  不認識的就更年輕 是不是
[00:03:34.000 --> 00:03:37.000]  第一句說什麼 為什麼身世艱上
[00:03:37.000 --> 00:03:40.000]  是不是 為什麼身世艱上
[00:03:40.000 --> 00:03:43.000]  此艱許多苦如霜
[00:03:43.000 --> 00:03:45.000]  對不對
[00:03:45.000 --> 00:03:47.000]  不用怕 鴨頭不怕
[00:03:47.000 --> 00:03:53.000]  其中生老病死都是人生必經的
[00:03:53.000 --> 00:03:55.000]  你沒有辦法避免的
[00:03:55.000 --> 00:03:58.000]  人總會經過生老病死
[00:03:58.000 --> 00:04:00.000]  雨是會下的
[00:04:00.000 --> 00:04:02.000]  但最重要是人要準備
[00:04:02.000 --> 00:04:05.000]  每逢我出門都會看看天氣
[00:04:05.000 --> 00:04:07.000]  我遲些又會去到中國
[00:04:07.000 --> 00:04:09.000]  我會去看城市的天氣如何
[00:04:09.000 --> 00:04:11.000]  我去看這些天氣不是我怕
[00:04:11.000 --> 00:04:13.000]  而是我要準備
[00:04:13.000 --> 00:04:15.000]  準備是應該有的
[00:04:15.000 --> 00:04:18.000]  不準備反而是不應該的
[00:04:18.000 --> 00:04:21.000]  我們人生中有需要所以要準備
[00:04:21.000 --> 00:04:23.000]  正如有時我們要去看醫生
[00:04:23.000 --> 00:04:26.000]  我們很多時去到新地方都要先找個家庭醫生
[00:04:26.000 --> 00:04:28.000]  我們人會病
[00:04:28.000 --> 00:04:30.000]  你要聽清楚
[00:04:30.000 --> 00:04:34.000]  我們人會病因為有醫生
[00:04:34.000 --> 00:04:36.000]  當然不對啦
[00:04:36.000 --> 00:04:38.000]  有人識笑就明白了
[00:04:38.000 --> 00:04:40.000]  不是因為有醫生我們病
[00:04:40.000 --> 00:04:42.000]  所以有醫生
[00:04:42.000 --> 00:04:45.000]  很多人說西方有很多難處
[00:04:45.000 --> 00:04:48.000]  有些人說為何神讓我遇到這些事
[00:04:48.000 --> 00:04:50.000]  為何這樣
[00:04:50.000 --> 00:04:52.000]  好像覺得是神令他這樣
[00:04:52.000 --> 00:04:54.000]  醫生不是醫生令你病
[00:04:54.000 --> 00:04:56.000]  是我們自己病
[00:04:56.000 --> 00:04:58.000]  穿不夠衣服
[00:04:58.000 --> 00:05:00.000]  睡不夠
[00:05:00.000 --> 00:05:02.000]  煲過濃
[00:05:02.000 --> 00:05:04.000]  所以你病
[00:05:04.000 --> 00:05:06.000]  你不可以去醫生那裏
[00:05:06.000 --> 00:05:08.000]  這些醫生令我病
[00:05:08.000 --> 00:05:10.000]  哪有醫生令你病
[00:05:10.000 --> 00:05:12.000]  世上是有苦難的
[00:05:12.000 --> 00:05:14.000]  不要將苦難歸咎於神的身上
[00:05:14.000 --> 00:05:16.000]  是自己造成的
[00:05:16.000 --> 00:05:18.000]  我再說一次
[00:05:18.000 --> 00:05:20.000]  我們病不是因為有醫生
[00:05:20.000 --> 00:05:22.000]  我們病所以有醫生
[00:05:22.000 --> 00:05:24.000]  家裏有膠布你不用戒損自己
[00:05:24.000 --> 00:05:26.000]  媽媽問你為何戒損自己
[00:05:26.000 --> 00:05:28.000]  因為家裏有膠布
[00:05:28.000 --> 00:05:30.000]  不戒損就浪費膠布
[00:05:30.000 --> 00:05:32.000]  不是這個理由
[00:05:32.000 --> 00:05:34.000]  所以人生中有這些新老病
[00:05:34.000 --> 00:05:36.000]  不是神令我們這樣
[00:05:36.000 --> 00:05:38.000]  是人自己的問題
[00:05:38.000 --> 00:05:40.000]  人生中會有雨水
[00:05:40.000 --> 00:05:42.000]  會有風雨會有下雨天的時候
[00:05:42.000 --> 00:05:44.000]  人需要準備
[00:05:44.000 --> 00:05:46.000]  人需要面對
[00:05:46.000 --> 00:05:48.000]  人要擋雨
[00:05:48.000 --> 00:05:50.000]  除了我們剛才說到
[00:05:50.000 --> 00:05:52.000]  我們人可能會面對人生中的苦難
[00:05:52.000 --> 00:05:54.000]  其中另外一樣
[00:05:54.000 --> 00:05:56.000]  人生當中都要面對自己
[00:05:56.000 --> 00:05:58.000]  我們的過犯
[00:05:58.000 --> 00:06:00.000]  我們自己的犯錯
[00:06:00.000 --> 00:06:02.000]  我們自己人生當中曾經犯過的罪
[00:06:02.000 --> 00:06:04.000]  第二句說話送給大家
[00:06:04.000 --> 00:06:06.000]  雨是會過的
[00:06:06.000 --> 00:06:08.000]  雨是會停的但罪不會停的
[00:06:08.000 --> 00:06:10.000]  我來自多倫多
[00:06:10.000 --> 00:06:12.000]  多倫多另一邊
[00:06:12.000 --> 00:06:14.000]  西岸有個地方叫溫哥華
[00:06:14.000 --> 00:06:16.000]  溫哥華有很多唐人
[00:06:16.000 --> 00:06:18.000]  喜歡住因為離香港近一點
[00:06:18.000 --> 00:06:20.000]  十個鐘頭到多倫多慘一點
[00:06:20.000 --> 00:06:22.000]  十五個鐘頭
[00:06:22.000 --> 00:06:24.000]  溫哥華是很喜歡下雨
[00:06:24.000 --> 00:06:26.000]  我試過去
[00:06:26.000 --> 00:06:28.000]  21天連續下雨
[00:06:28.000 --> 00:06:30.000]  有些人說
[00:06:30.000 --> 00:06:32.000]  其實我是一個哭包
[00:06:32.000 --> 00:06:34.000]  你這麼好哭
[00:06:34.000 --> 00:06:36.000]  這麼好哭
[00:06:36.000 --> 00:06:38.000]  溫哥華真的很會下雨
[00:06:38.000 --> 00:06:40.000]  可以長期下雨
[00:06:40.000 --> 00:06:42.000]  就算21天都有停的一天
[00:06:42.000 --> 00:06:44.000]  不會不停的
[00:06:44.000 --> 00:06:46.000]  但告訴你長命雨會停
[00:06:46.000 --> 00:06:48.000]  但人的罪很多時候真的永不止息
[00:06:48.000 --> 00:06:50.000]  一直下下去
[00:06:50.000 --> 00:06:52.000]  直至你死的那一天
[00:06:52.000 --> 00:06:54.000]  我記得聽過一個故事
[00:06:54.000 --> 00:06:56.000]  說一些愛斯基摩人
[00:06:56.000 --> 00:06:58.000]  打北極熊
[00:06:58.000 --> 00:07:00.000]  怎樣捉北極熊
[00:07:00.000 --> 00:07:02.000]  北極熊是對
[00:07:02.000 --> 00:07:04.000]  我看回來
[00:07:04.000 --> 00:07:06.000]  他對血很敏感
[00:07:06.000 --> 00:07:08.000]  很喜歡血
[00:07:08.000 --> 00:07:10.000]  於是有些獵人
[00:07:10.000 --> 00:07:12.000]  把刀浸在血裏
[00:07:12.000 --> 00:07:14.000]  然後血在刀鋒裏
[00:07:14.000 --> 00:07:16.000]  兩刃的刀結冰
[00:07:16.000 --> 00:07:18.000]  然後倒插在雪堆裏
[00:07:18.000 --> 00:07:20.000]  北極熊來找
[00:07:20.000 --> 00:07:22.000]  找到那把刀
[00:07:22.000 --> 00:07:24.000]  找到那把刀
[00:07:24.000 --> 00:07:26.000]  外面有一層血
[00:07:26.000 --> 00:07:28.000]  一邊舔
[00:07:28.000 --> 00:07:30.000]  舔得差不多的時候
[00:07:30.000 --> 00:07:32.000]  血都舔了
[00:07:32.000 --> 00:07:34.000]  舔到刀鋒
[00:07:34.000 --> 00:07:36.000]  出更多的血
[00:07:36.000 --> 00:07:38.000]  但那些血是他自己的血
[00:07:38.000 --> 00:07:40.000]  一邊舔舔舔
[00:07:40.000 --> 00:07:42.000]  舔到他暈過去
[00:07:42.000 --> 00:07:44.000]  這是一個article看回來的
[00:07:44.000 --> 00:07:46.000]  然後才停
[00:07:46.000 --> 00:07:48.000]  那些愛斯基摩人就拖走北極熊
[00:07:48.000 --> 00:07:50.000]  就搞定了
[00:07:50.000 --> 00:07:52.000]  其實我想的故事很難看
[00:07:52.000 --> 00:07:54.000]  舔一把刀
[00:07:54.000 --> 00:07:56.000]  然後他就說新鮮血
[00:07:56.000 --> 00:07:58.000]  很開心
[00:07:58.000 --> 00:08:00.000]  舔到他死那一天
[00:08:00.000 --> 00:08:02.000]  舔到他暈那一天
[00:08:02.000 --> 00:08:04.000]  有時罪真的很恐怖
[00:08:04.000 --> 00:08:06.000]  人需要面對
[00:08:06.000 --> 00:08:08.000]  有很多種的雨
[00:08:08.000 --> 00:08:10.000]  有聽過徐小峰有首歌
[00:08:10.000 --> 00:08:12.000]  是講包的
[00:08:12.000 --> 00:08:14.000]  我不會唱
[00:08:14.000 --> 00:08:16.000]  雨都有很多種
[00:08:16.000 --> 00:08:18.000]  有橫風橫雨
[00:08:18.000 --> 00:08:20.000]  有傾盆大雨
[00:08:20.000 --> 00:08:22.000]  有局部地區性驟雨
[00:08:22.000 --> 00:08:24.000]  有過雲雨及時雨
[00:08:24.000 --> 00:08:26.000]  有大雨小雨
[00:08:26.000 --> 00:08:28.000]  有黃雨黑雨
[00:08:28.000 --> 00:08:30.000]  去年我見到黑雨
[00:08:30.000 --> 00:08:32.000]  真是很可怕
[00:08:32.000 --> 00:08:34.000]  濕圍地鐵樓梯
[00:08:34.000 --> 00:08:36.000]  像瀑布一樣
[00:08:36.000 --> 00:08:38.000]  雨有很多種
[00:08:38.000 --> 00:08:40.000]  大雨都是由小雨慢慢
[00:08:40.000 --> 00:08:42.000]  然後才大雨
[00:08:42.000 --> 00:08:44.000]  從小到大時間可能不同
[00:08:44.000 --> 00:08:46.000]  但由小到大
[00:08:46.000 --> 00:08:48.000]  黑雨之前多數都是紅雨
[00:08:48.000 --> 00:08:50.000]  都是一層一層來的
[00:08:50.000 --> 00:08:52.000]  人的罪有時會不停不停
[00:08:52.000 --> 00:08:54.000]  不停是很危險的
[00:08:54.000 --> 00:08:56.000]  有時我勸人們
[00:08:56.000 --> 00:08:58.000]  信耶穌
[00:08:58.000 --> 00:09:00.000]  不是解決人生的終局
[00:09:00.000 --> 00:09:02.000]  也要解決人生當中
[00:09:02.000 --> 00:09:04.000]  人生裏面的問題
[00:09:04.000 --> 00:09:06.000]  小時偷針
[00:09:06.000 --> 00:09:08.000]  大時偷禁
[00:09:08.000 --> 00:09:10.000]  很多人一犯錯
[00:09:10.000 --> 00:09:12.000]  犯罪 初初不是這樣
[00:09:12.000 --> 00:09:14.000]  越搞越離譜
[00:09:14.000 --> 00:09:16.000]  到最後就悔不當初
[00:09:16.000 --> 00:09:18.000]  很後悔
[00:09:18.000 --> 00:09:20.000]  我以前讀工程師
[00:09:20.000 --> 00:09:22.000]  我是土木工程
[00:09:22.000 --> 00:09:24.000]  我讀很多物理學定律
[00:09:24.000 --> 00:09:26.000]  有一個叫動力學定律
[00:09:26.000 --> 00:09:28.000]  不知道中文對嗎
[00:09:28.000 --> 00:09:30.000]  有一樣東西在動的時候
[00:09:30.000 --> 00:09:32.000]  你不停它不會停
[00:09:32.000 --> 00:09:34.000]  有一樣停在那裏
[00:09:34.000 --> 00:09:36.000]  你不推它是不會動的
[00:09:36.000 --> 00:09:38.000]  這叫做Law of Motion
[00:09:38.000 --> 00:09:40.000]  是很簡單的
[00:09:40.000 --> 00:09:42.000]  我太太突然想去學滑雪
[00:09:42.000 --> 00:09:44.000]  其實滑雪不重要
[00:09:44.000 --> 00:09:46.000]  如果是cross country都可以
[00:09:46.000 --> 00:09:48.000]  但最慘是
[00:09:48.000 --> 00:09:50.000]  我太太想學的是單挑
[00:09:50.000 --> 00:09:52.000]  為什麼呢 因為我這個人畏高
[00:09:52.000 --> 00:09:54.000]  我是怕高的
[00:09:54.000 --> 00:09:56.000]  坐飛機我都不喜歡坐窗口位
[00:09:56.000 --> 00:09:58.000]  我是不喜歡的
[00:09:58.000 --> 00:10:00.000]  這個台好像都太高了
[00:10:00.000 --> 00:10:02.000]  有些畏高的 但老婆要學
[00:10:02.000 --> 00:10:04.000]  我就記得聖經教導我好聽話
[00:10:04.000 --> 00:10:06.000]  丈夫要為妻子寫命
[00:10:06.000 --> 00:10:08.000]  所以就去學滑雪
[00:10:08.000 --> 00:10:10.000]  我記得第一次和她學
[00:10:10.000 --> 00:10:12.000]  學了一個多小時
[00:10:12.000 --> 00:10:14.000]  第一樣東西學就是停
[00:10:14.000 --> 00:10:16.000]  大家知道make pizza
[00:10:16.000 --> 00:10:18.000]  就是這樣
[00:10:18.000 --> 00:10:20.000]  第二就是學怎樣跌了就起來
[00:10:20.000 --> 00:10:22.000]  學了一個多小時就成功了
[00:10:22.000 --> 00:10:24.000]  教練說上山
[00:10:24.000 --> 00:10:26.000]  當然是小的山baby hill
[00:10:26.000 --> 00:10:28.000]  上去下來
[00:10:28.000 --> 00:10:30.000]  做了十幾次自己有些信心
[00:10:30.000 --> 00:10:32.000]  然後教練就說
[00:10:32.000 --> 00:10:34.000]  想不想去中山
[00:10:34.000 --> 00:10:36.000]  山的腰那裏試試
[00:10:36.000 --> 00:10:38.000]  OK就上去
[00:10:38.000 --> 00:10:40.000]  然後又說下來
[00:10:40.000 --> 00:10:42.000]  我一路都make pizza
[00:10:42.000 --> 00:10:44.000]  慢慢下來
[00:10:44.000 --> 00:10:46.000]  很穩的
[00:10:46.000 --> 00:10:48.000]  時速大約一公里
[00:10:48.000 --> 00:10:50.000]  都去到山底
[00:10:50.000 --> 00:10:52.000]  過了差不多的時候
[00:10:52.000 --> 00:10:54.000]  我發現很有信心
[00:10:54.000 --> 00:10:56.000]  那時候我下來試試不make pizza
[00:10:56.000 --> 00:10:58.000]  平衡地直下
[00:10:58.000 --> 00:11:00.000]  初初OK的
[00:11:00.000 --> 00:11:02.000]  過了大概十幾秒我開始怕
[00:11:02.000 --> 00:11:04.000]  因為開始快
[00:11:04.000 --> 00:11:06.000]  開始快我開始make pizza
[00:11:06.000 --> 00:11:08.000]  就make不到pizza
[00:11:08.000 --> 00:11:10.000]  越下越怕
[00:11:10.000 --> 00:11:12.000]  我停不到
[00:11:12.000 --> 00:11:14.000]  發生意外就慘了
[00:11:14.000 --> 00:11:16.000]  我想一下剛才的law of motion
[00:11:16.000 --> 00:11:18.000]  沒有東西停他不會停
[00:11:18.000 --> 00:11:20.000]  我又不可以叫人拉我那怎麼辦呢
[00:11:20.000 --> 00:11:22.000]  所以我就強行
[00:11:22.000 --> 00:11:24.000]  隔離一條渠
[00:11:24.000 --> 00:11:26.000]  我就衝了下去
[00:11:26.000 --> 00:11:28.000]  只有這樣停
[00:11:28.000 --> 00:11:30.000]  因為沒有東西停你是不會停的
[00:11:30.000 --> 00:11:32.000]  我只能犧牲我自己挽救人類
[00:11:32.000 --> 00:11:34.000]  下了一個溝
[00:11:34.000 --> 00:11:36.000]  我記得老婆下去
[00:11:36.000 --> 00:11:38.000]  看著他在笑
[00:11:38.000 --> 00:11:40.000]  我解不了兩腳朝天
[00:11:40.000 --> 00:11:42.000]  我解不了
[00:11:42.000 --> 00:11:44.000]  人都是這樣的
[00:11:44.000 --> 00:11:46.000]  人生當中最難處理的就是人的罪
[00:11:46.000 --> 00:11:48.000]  你有脾氣
[00:11:48.000 --> 00:11:50.000]  脾氣會越來越臭
[00:11:50.000 --> 00:11:52.000]  有些不好的習慣會越來越鞏固
[00:11:52.000 --> 00:11:54.000]  所以真的需要神幫我們去停
[00:11:54.000 --> 00:11:56.000]  人不單止要擋雨
[00:11:56.000 --> 00:11:58.000]  人而且需要停雨
[00:11:58.000 --> 00:12:00.000]  以致我們不會再犯罪
[00:12:00.000 --> 00:12:02.000]  第三件事
[00:12:02.000 --> 00:12:04.000]  下面有一個人說
[00:12:04.000 --> 00:12:06.000]  雨無情但是人有望
[00:12:06.000 --> 00:12:08.000]  雨無情
[00:12:08.000 --> 00:12:10.000]  人有望
[00:12:10.000 --> 00:12:12.000]  下雨有時真的不理會你
[00:12:12.000 --> 00:12:14.000]  我記得我結婚那天也是
[00:12:14.000 --> 00:12:16.000]  我真的
[00:12:16.000 --> 00:12:18.000]  祈禱希望不要下雨
[00:12:18.000 --> 00:12:20.000]  最後怎樣
[00:12:20.000 --> 00:12:22.000]  真的沒有下雨
[00:12:22.000 --> 00:12:24.000]  不過我們加拿大的天氣
[00:12:24.000 --> 00:12:26.000]  比較容易控制
[00:12:26.000 --> 00:12:28.000]  香港有時真的很難說
[00:12:28.000 --> 00:12:30.000]  突然之間下長雨
[00:12:30.000 --> 00:12:32.000]  弄到妝都沒有了
[00:12:32.000 --> 00:12:34.000]  不是我,是新娘
[00:12:34.000 --> 00:12:36.000]  有時真的很慘
[00:12:36.000 --> 00:12:38.000]  有些人人生不順,有些人禍不單行
[00:12:38.000 --> 00:12:40.000]  可能是自己不慎,有時是受人所害
[00:12:40.000 --> 00:12:42.000]  有句說話說
[00:12:42.000 --> 00:12:44.000]  屋漏兼逢連夜雨
[00:12:44.000 --> 00:12:46.000]  真是很慘
[00:12:46.000 --> 00:12:48.000]  我們都知道
[00:12:48.000 --> 00:12:50.000]  家家有本難唸的經
[00:12:50.000 --> 00:12:52.000]  困難當中有時有困難不是最困難
[00:12:52.000 --> 00:12:54.000]  有困難沒有出路
[00:12:54.000 --> 00:12:56.000]  才是最困難
[00:12:56.000 --> 00:12:58.000]  有病都不怕
[00:12:58.000 --> 00:13:00.000]  有病有得醫都有希望
[00:13:00.000 --> 00:13:02.000]  如果看醫生,有病沒得醫就慘了
[00:13:02.000 --> 00:13:04.000]  有得醫不是問題
[00:13:04.000 --> 00:13:06.000]  有出路都是有盼望
[00:13:06.000 --> 00:13:08.000]  病不好
[00:13:08.000 --> 00:13:10.000]  但需要醫
[00:13:10.000 --> 00:13:12.000]  病會好,雨會停
[00:13:12.000 --> 00:13:14.000]  但在其中我們問
[00:13:14.000 --> 00:13:16.000]  如果現在雨未停
[00:13:16.000 --> 00:13:18.000]  還在病當中怎麼辦
[00:13:18.000 --> 00:13:20.000]  剛才聽主席祈禱說
[00:13:20.000 --> 00:13:22.000]  很多教會很多會友都有需要
[00:13:22.000 --> 00:13:24.000]  可能有很多沒有跟你說
[00:13:24.000 --> 00:13:26.000]  有很多很多
[00:13:26.000 --> 00:13:28.000]  其實我都有病
[00:13:28.000 --> 00:13:30.000]  不要說你有神經病
[00:13:30.000 --> 00:13:32.000]  我都有病
[00:13:32.000 --> 00:13:34.000]  人生遇到這些事
[00:13:34.000 --> 00:13:36.000]  那你怎麼辦
[00:13:36.000 --> 00:13:38.000]  我覺得我們信耶穌的人
[00:13:38.000 --> 00:13:40.000]  我們真的有恩典
[00:13:40.000 --> 00:13:42.000]  我們可以靠恩典
[00:13:42.000 --> 00:13:44.000]  最低限度你在困境當中
[00:13:44.000 --> 00:13:46.000]  你在不順當中
[00:13:46.000 --> 00:13:48.000]  你在不如意當中
[00:13:48.000 --> 00:13:50.000]  不要讓情況更差
[00:13:50.000 --> 00:13:52.000]  是不是
[00:13:52.000 --> 00:13:54.000]  不要讓情況環境
[00:13:54.000 --> 00:13:56.000]  甚至你自己更差
[00:13:56.000 --> 00:13:58.000]  怎樣可以不更差
[00:13:58.000 --> 00:14:00.000]  當我們知道有出路
[00:14:00.000 --> 00:14:02.000]  有盼望
[00:14:02.000 --> 00:14:04.000]  人無論怎樣雨是會停的
[00:14:04.000 --> 00:14:06.000]  人有盼望的時候
[00:14:06.000 --> 00:14:08.000]  你會發現很不同
[00:14:08.000 --> 00:14:10.000]  神是會幫我們
[00:14:10.000 --> 00:14:12.000]  神會有恩典
[00:14:12.000 --> 00:14:14.000]  我人生中經歷過很多事
[00:14:14.000 --> 00:14:16.000]  都是不容易的
[00:14:16.000 --> 00:14:18.000]  但都是靠神經得過
[00:14:18.000 --> 00:14:20.000]  我記得以前有一個故事
[00:14:20.000 --> 00:14:22.000]  我很喜歡這個故事
[00:14:22.000 --> 00:14:24.000]  叫做過河的故事
[00:14:24.000 --> 00:14:26.000]  一個人想過河的時候
[00:14:26.000 --> 00:14:28.000]  神擋住他
[00:14:28.000 --> 00:14:30.000]  他就對著山祈禱
[00:14:30.000 --> 00:14:32.000]  因為他信神的
[00:14:32.000 --> 00:14:34.000]  勞開大山
[00:14:34.000 --> 00:14:36.000]  小山可以
[00:14:36.000 --> 00:14:38.000]  大山可以
[00:14:38.000 --> 00:14:40.000]  希望勞開
[00:14:40.000 --> 00:14:42.000]  但祈完祂張開眼睛
[00:14:42.000 --> 00:14:44.000]  山沒有走
[00:14:44.000 --> 00:14:46.000]  祂說沒有搞錯
[00:14:46.000 --> 00:14:48.000]  祂說再祈過
[00:14:48.000 --> 00:14:50.000]  讓他山勞開
[00:14:50.000 --> 00:14:52.000]  讓他能夠過得過去
[00:14:52.000 --> 00:14:54.000]  祈完之後張開眼睛
[00:14:54.000 --> 00:14:56.000]  兩三次都搞不定
[00:14:56.000 --> 00:14:58.000]  他不行不行再來多次
[00:14:58.000 --> 00:15:00.000]  不可以停在這裡
[00:15:00.000 --> 00:15:02.000]  再祈多次
[00:15:02.000 --> 00:15:04.000]  祈完祂張開眼睛的時候
[00:15:04.000 --> 00:15:06.000]  坐山走了
[00:15:06.000 --> 00:15:08.000]  很開心
[00:15:08.000 --> 00:15:10.000]  他就爬過去
[00:15:10.000 --> 00:15:12.000]  他去旁邊看一看
[00:15:12.000 --> 00:15:14.000]  原來坐山沒有拿走
[00:15:14.000 --> 00:15:16.000]  坐山在下面
[00:15:16.000 --> 00:15:18.000]  你明不明白這個故事
[00:15:18.000 --> 00:15:20.000]  山沒有勞開
[00:15:20.000 --> 00:15:22.000]  水像船高
[00:15:22.000 --> 00:15:24.000]  因典救用
[00:15:24.000 --> 00:15:26.000]  人生怎會沒有難處
[00:15:26.000 --> 00:15:28.000]  我沒有難處嗎
[00:15:28.000 --> 00:15:30.000]  我來之前都在解決一些家庭問題
[00:15:30.000 --> 00:15:32.000]  不是兒女不孝
[00:15:32.000 --> 00:15:34.000]  說明
[00:15:34.000 --> 00:15:36.000]  很多事都要解決
[00:15:36.000 --> 00:15:38.000]  不是我想有
[00:15:38.000 --> 00:15:40.000]  但會有這些發生
[00:15:40.000 --> 00:15:42.000]  但經常因典救用
[00:15:42.000 --> 00:15:44.000]  約翰福十四章廿七節怎麼說
[00:15:44.000 --> 00:15:46.000]  我們再看一次
[00:15:46.000 --> 00:15:48.000]  我留平安給你們
[00:15:48.000 --> 00:15:50.000]  我將我的平安賜給你們
[00:15:50.000 --> 00:15:52.000]  心裡不要憂愁
[00:15:52.000 --> 00:15:54.000]  不要膽怯
[00:15:54.000 --> 00:15:56.000]  有時人未必靠得住
[00:15:56.000 --> 00:15:58.000]  但神是靠得住
[00:15:58.000 --> 00:16:00.000]  我信耶穌信了四十二年
[00:16:00.000 --> 00:16:02.000]  四十二年當中我見過很多
[00:16:02.000 --> 00:16:04.000]  不單我自己
