
[00:00:00.000 --> 00:00:04.320]  各位老師同學好
[00:02:47.880 --> 00:02:49.880]  但這是錯誤的神學
[00:02:49.880 --> 00:02:53.160]  第三就是可能會有少許震撼
[00:02:53.160 --> 00:02:55.960]  逃脫審判是神的設計
[00:02:55.960 --> 00:02:57.960]  原來聖經告訴我們
[00:02:57.960 --> 00:02:59.960]  神是故意讓他逃脫的
[00:02:59.960 --> 00:03:05.000]  這樣就解決了一個小的神學問題
[00:03:05.000 --> 00:03:07.000]  不過我們不知道
[00:03:07.000 --> 00:03:09.000]  我們以為自己逃脫而已
[00:03:09.000 --> 00:03:12.280]  最後就是反思和應用
[00:03:12.280 --> 00:03:14.840]  到最後我們去討論
[00:03:14.840 --> 00:03:18.360]  能夠逃脫神的審判
[00:03:18.360 --> 00:03:22.120]  對我們作為神學生或信徒來說
[00:03:22.120 --> 00:03:24.840]  它的意義在哪裡呢?
[00:03:24.840 --> 00:03:28.840]  我們起步點的經文就是阿摩斯書八章
[00:03:28.840 --> 00:03:31.800]  大家都熟悉阿摩斯書的背景
[00:03:31.800 --> 00:03:36.520]  這裡十四節說那些指著撒瑪利亞的罪起誓
[00:03:36.520 --> 00:03:39.240]  或者那些指著彈的神
[00:03:39.240 --> 00:03:42.520]  或者別事巴的神起誓
[00:03:42.520 --> 00:03:46.040]  他們要倒下再不起來
[00:03:46.040 --> 00:03:48.040]  這裡上下文是說什麼?
[00:03:48.040 --> 00:03:51.240]  阿摩斯書是北角才知道
[00:03:51.240 --> 00:03:54.520]  以色列拜金謀獨我們每個人都知道
[00:03:54.520 --> 00:03:59.960]  這裡是說拜金謀獨的那些利希耶和華的人
[00:03:59.960 --> 00:04:04.680]  那就是撒瑪利亞的罪
[00:04:04.680 --> 00:04:07.480]  這個就是metaphor
[00:04:07.480 --> 00:04:10.360]  撒瑪利亞的罪就是金牛毒
[00:04:10.360 --> 00:04:12.920]  在不同的地方
[00:04:12.920 --> 00:04:15.160]  這裡有一個很重要的發展
[00:04:15.160 --> 00:04:21.080]  其實原文是沒有翻譯到原文精彩的地方
[00:04:21.080 --> 00:04:23.800]  這裡引用了Net Bible的翻譯
[00:04:23.800 --> 00:04:24.840]  Net Bible說
[00:04:24.840 --> 00:04:27.080]  They are the ones who now take oath
[00:04:27.080 --> 00:04:28.600]  他們起誓
[00:04:28.600 --> 00:04:31.640]  In the name of the sinful idol
[00:04:31.640 --> 00:04:35.000]  按著那些偶像來起誓
[00:04:35.000 --> 00:04:37.400]  Goddess of Samaria
[00:04:37.400 --> 00:04:38.520]  They vow
[00:04:38.520 --> 00:04:39.800]  他們起誓
[00:04:39.800 --> 00:04:41.320]  是很隱蓋的
[00:04:41.320 --> 00:04:44.440]  我們知道每次聖經有隱蓋的時候
[00:04:44.440 --> 00:04:46.200]  是重點來的
[00:04:46.200 --> 00:04:48.440]  As surely as your God lives
[00:04:48.440 --> 00:04:50.040]  Oh then
[00:04:50.040 --> 00:04:52.280]  是但啊
[00:04:52.280 --> 00:04:53.480]  就好像說
[00:04:53.480 --> 00:04:55.160]  Oh Yahweh
[00:04:55.160 --> 00:04:56.040]  一樣
[00:04:56.040 --> 00:04:57.000]  然後是
[00:04:57.000 --> 00:05:00.600]  As sure as your beloved one lives
[00:05:00.600 --> 00:05:03.480]  Oh be it Shabbat
[00:05:03.480 --> 00:05:05.480]  別事巴
[00:05:05.480 --> 00:05:07.480]  But they will fall down
[00:05:07.640 --> 00:05:09.640]  And not get up again
[00:05:09.640 --> 00:05:11.320]  必不再起來
[00:05:11.320 --> 00:05:12.840]  什麼意思呢
[00:05:12.840 --> 00:05:16.600]  起誓在神學上
[00:05:16.600 --> 00:05:19.560]  是超越了我們去敬拜
[00:05:19.560 --> 00:05:20.360]  為什麼呢
[00:05:20.360 --> 00:05:25.160]  誓言是我們相信神有能力去執行
[00:05:25.160 --> 00:05:28.040]  如果我們去拜偶像
[00:05:28.040 --> 00:05:30.040]  就是獻禮物給偶像
[00:05:30.040 --> 00:05:31.320]  來討好他
[00:05:31.320 --> 00:05:37.240]  其實這個已經不是單單去拜黃大仙
[00:05:37.240 --> 00:05:40.120]  而是一個很深層的信念
[00:05:40.120 --> 00:05:44.280]  相信但真是他們的神
[00:05:44.280 --> 00:05:47.880]  原來在北角以色列
[00:05:47.880 --> 00:05:53.720]  他們的偶像罪已經到了這個層次
[00:05:53.720 --> 00:05:58.200]  正正是因為拜偶像的罪到達這個層次
[00:05:58.200 --> 00:06:06.120]  就觸發了神不能逃脫神審判的神學
[00:06:06.120 --> 00:06:08.360]  我們在這裡問一個問題
[00:06:08.360 --> 00:06:11.240]  有沒有什麼原則
[00:06:11.240 --> 00:06:12.520]  讓我們看到
[00:06:12.520 --> 00:06:16.760]  什麼時候人不能逃脫神的審判
[00:06:16.760 --> 00:06:20.440]  我們知道神的審判是什麼
[00:06:20.440 --> 00:06:22.760]  北角亡國 亞伯斯孫
[00:06:22.760 --> 00:06:26.840]  這個審判不只是拜偶像
[00:06:26.840 --> 00:06:29.800]  是整個國家的審判
[00:06:29.800 --> 00:06:31.960]  還有一個小的原則
[00:06:32.920 --> 00:06:37.880]  神容忍的限度已經達到
[00:06:37.880 --> 00:06:40.040]  神容忍有限
[00:06:40.040 --> 00:06:42.200]  還沒讀完
[00:06:42.200 --> 00:06:43.640]  剛才是第八章
[00:06:43.640 --> 00:06:44.840]  繼續讀下去
[00:06:44.840 --> 00:06:49.000]  我亞伯斯看到主站在祭壇旁邊
[00:06:49.000 --> 00:06:52.760]  他說主跟亞伯斯說
[00:06:52.760 --> 00:06:56.120]  擊打聖殿的柱頂
[00:06:56.120 --> 00:06:58.440]  使門間都震動
[00:06:58.440 --> 00:07:01.960]  撞向眾人頭上
[00:07:01.960 --> 00:07:04.360]  剩下的人我必用刀殺死
[00:07:04.360 --> 00:07:08.680]  沒有一個能逃脫
[00:07:08.680 --> 00:07:13.560]  原來當以色列人在拜偶像的時候
[00:07:13.560 --> 00:07:17.000]  這裡有些要澄清一下
[00:07:17.000 --> 00:07:19.000]  聖殿是原文沒有的
[00:07:19.000 --> 00:07:20.840]  如果我們不熟悉聖經的話
[00:07:20.840 --> 00:07:23.080]  我們以為這裡是耶路撒冷的聖殿
[00:07:23.080 --> 00:07:25.640]  如果不熟悉經文背景
[00:07:25.640 --> 00:07:30.120]  原文是擊打柱頂
[00:07:30.120 --> 00:07:32.360]  什麼意思呢
[00:07:32.360 --> 00:07:35.960]  我們知道彈瞳別士巴的牛獨
[00:07:35.960 --> 00:07:37.560]  原本是開放式的
[00:07:37.560 --> 00:07:39.880]  但現在已經建了房子
[00:07:39.880 --> 00:07:44.600]  已經像電一樣敬拜
[00:07:44.600 --> 00:07:46.200]  這裡又再給我們看到
[00:07:46.200 --> 00:07:50.440]  利器耶和華又進階了一步
[00:07:50.440 --> 00:07:52.600]  所以擊打是什麼呢
[00:07:52.600 --> 00:07:56.440]  擊打神吩咐阿摩斯對以色列人的審判
[00:07:56.440 --> 00:08:00.280]  這裡強調什麼呢
[00:08:00.280 --> 00:08:02.520]  他說落在眾人頭上
[00:08:02.520 --> 00:08:07.960]  剩下正在敬拜的人當中
[00:08:07.960 --> 00:08:09.880]  沒有人能夠生還
[00:08:09.880 --> 00:08:16.280]  是不是所有人拜牛獨的人都在場
[00:08:16.280 --> 00:08:18.520]  不是啊 有些不在的
[00:08:18.520 --> 00:08:19.560]  剛剛才說
[00:08:19.560 --> 00:08:22.040]  不在的都逃不掉
[00:08:22.040 --> 00:08:24.040]  在場的當然逃不掉
[00:08:24.040 --> 00:08:27.160]  神很精彩的地方就是神臨在
[00:08:27.160 --> 00:08:29.480]  當人們拜偶像的時候
[00:08:29.480 --> 00:08:32.280]  神的審判就臨在了
[00:08:32.280 --> 00:08:34.120]  所以這裡強調什麼呢
[00:08:34.120 --> 00:08:37.000]  強調沒有人能夠逃脫
[00:08:37.000 --> 00:08:41.720]  所以這節經文是我將神學定位
[00:08:41.720 --> 00:08:45.720]  整個教會有很多經文是不能逃脫的
[00:08:45.720 --> 00:08:47.800]  我覺得這段經文定位
[00:08:47.800 --> 00:08:50.840]  大家要看的就是parallelism
[00:08:50.840 --> 00:08:53.160]  沒有一個人能夠逃走
[00:08:53.160 --> 00:08:55.480]  沒有一個人能夠逃脫
[00:08:55.480 --> 00:08:56.680]  這裡是什麼
[00:08:56.680 --> 00:08:58.200]  The one who flees
[00:08:58.200 --> 00:08:59.960]  開始的時候是用parallelism
[00:08:59.960 --> 00:09:01.400]  然後shall not flee
[00:09:01.400 --> 00:09:02.920]  讀這裡的時候很奇怪
[00:09:02.920 --> 00:09:04.760]  如果你懂得希伯來文
[00:09:04.760 --> 00:09:06.760]  paranormalist construction
[00:09:06.760 --> 00:09:09.000]  一般是不用parallelism
[00:09:09.000 --> 00:09:11.400]  是用infinitive absolute
[00:09:11.400 --> 00:09:13.800]  infinitive absolute是強調
[00:09:13.800 --> 00:09:16.440]  如果讀grammar有很多種不同的強調
[00:09:16.440 --> 00:09:18.680]  為什麼要用parallelism
[00:09:18.680 --> 00:09:19.960]  parallelism是什麼
[00:09:19.960 --> 00:09:21.880]  ongoing action
[00:09:21.880 --> 00:09:24.840]  就是說在他正在逃的時候
[00:09:24.840 --> 00:09:26.360]  逃不掉
[00:09:26.360 --> 00:09:29.960]  所以這裡在原文是很graphic的
[00:09:29.960 --> 00:09:31.320]  就好像你看電影
[00:09:31.320 --> 00:09:32.200]  他在逃走逃走
[00:09:32.200 --> 00:09:34.040]  然後被人抓了
[00:09:34.040 --> 00:09:38.040]  然後第二個就是用none
[00:09:38.040 --> 00:09:39.320]  none是什麼
[00:09:39.320 --> 00:09:40.760]  the escaped one
[00:09:40.760 --> 00:09:43.000]  以為自己逃脫了
[00:09:43.000 --> 00:09:46.200]  其實抓回他
[00:09:46.200 --> 00:09:47.640]  他是逃不掉的
[00:09:47.640 --> 00:09:51.480]  所以這個讀法是非常精彩
[00:09:51.480 --> 00:09:52.920]  和很幽默
[00:09:52.920 --> 00:09:53.800]  什麼意思
[00:09:53.800 --> 00:09:56.280]  是神去介入來審判
[00:09:56.280 --> 00:09:58.520]  神去定義介入
[00:09:58.520 --> 00:10:01.720]  所以不能夠逃脫神學觀念
[00:10:01.720 --> 00:10:03.000]  就正正是這樣
[00:10:03.000 --> 00:10:07.160]  然後九章二字詳細解釋
[00:10:07.160 --> 00:10:09.080]  讀完九章二字三字
[00:10:09.080 --> 00:10:13.000]  就證明我們希伯來文的解釋是對的
[00:10:13.000 --> 00:10:15.480]  因為這裡詳細告訴你
[00:10:15.480 --> 00:10:17.080]  那些人怎麼走
[00:10:17.080 --> 00:10:19.880]  所以為什麼要做定位經文
[00:10:19.880 --> 00:10:21.640]  就是因為如果
[00:10:21.640 --> 00:10:22.840]  這裡有一個假設
[00:10:22.840 --> 00:10:25.320]  如果他們下到陰間
[00:10:25.320 --> 00:10:29.240]  就在那裡我的手必把他們抽上來
[00:10:29.240 --> 00:10:30.920]  如果他們升到天上
[00:10:30.920 --> 00:10:34.360]  就在那裡我必把他們拉下來
[00:10:34.360 --> 00:10:36.280]  如果他們躲在加密山頂
[00:10:36.280 --> 00:10:39.160]  就在那裡我必搜尋他們
[00:10:39.160 --> 00:10:40.600]  找他們出來
[00:10:40.600 --> 00:10:42.280]  如果他們要躲避我
[00:10:42.280 --> 00:10:43.720]  藏在海底
[00:10:43.720 --> 00:10:49.480]  就在那裡我必命令蛇去咬他們
[00:10:49.480 --> 00:10:51.080]  是不是很清楚
[00:10:51.080 --> 00:10:53.000]  不可能逃脫
[00:10:53.000 --> 00:10:57.480]  為什麼要用這麼多篇文章來告訴你
[00:10:57.480 --> 00:10:59.400]  那些人怎麼走
[00:10:59.400 --> 00:11:02.920]  其實這個很幽默
[00:11:02.920 --> 00:11:05.000]  不過你要看原文才看到
[00:11:05.000 --> 00:11:07.800]  原文下到陰間是什麼
[00:11:07.800 --> 00:11:10.200]  的 掘
[00:11:10.200 --> 00:11:13.240]  你掘一條路去Shadow
[00:11:13.240 --> 00:11:15.960]  Shadow就是希伯來文的一脈
[00:11:15.960 --> 00:11:18.520]  Shadow是死亡之路
[00:11:18.520 --> 00:11:19.320]  沒有人
[00:11:19.320 --> 00:11:21.160]  就是說你逃脫
[00:11:21.160 --> 00:11:23.480]  掘一條墳墓的路
[00:11:23.480 --> 00:11:25.160]  不過掘到墳墓的路
[00:11:25.160 --> 00:11:26.840]  神都要在你的墳墓門口
[00:11:26.840 --> 00:11:28.680]  把你帶上來
[00:11:28.680 --> 00:11:30.280]  是不是很精彩
[00:11:30.280 --> 00:11:31.000]  是不是
[00:11:31.000 --> 00:11:33.240]  還有最幽默的
[00:11:33.240 --> 00:11:34.840]  沒有人會掘一條路
[00:11:34.840 --> 00:11:37.240]  掘是很辛苦的
[00:11:37.320 --> 00:11:40.280]  你走就找條容易走的路
[00:11:40.280 --> 00:11:43.240]  所以這裡刻意來表達
[00:11:43.240 --> 00:11:45.800]  就好像有火災的時候
[00:11:45.800 --> 00:11:47.720]  你會不會走去火
[00:11:47.720 --> 00:11:49.800]  你走去火那裡
[00:11:49.800 --> 00:11:51.480]  那就是自殺
[00:11:51.480 --> 00:11:52.840]  對不對
[00:11:52.840 --> 00:11:54.040]  然後
[00:11:54.040 --> 00:11:57.080]  就是說那個幽默的地方
[00:11:57.080 --> 00:11:58.840]  你越走得快
[00:11:58.840 --> 00:12:00.840]  你就越死得快
[00:12:00.840 --> 00:12:03.160]  因為你走去滅亡
[00:12:03.880 --> 00:12:07.960]  惡人不能逃避審判
[00:12:07.960 --> 00:12:08.920]  就是這樣
[00:12:08.920 --> 00:12:10.840]  然後他說我的手是什麼
[00:12:10.840 --> 00:12:13.400]  我的手就是神的能力
[00:12:13.400 --> 00:12:17.560]  神的能力總比你逃跑的能力大
[00:12:17.560 --> 00:12:20.280]  神的手是會介入的
[00:12:20.280 --> 00:12:23.480]  我說星在天上就更加幽默
[00:12:23.480 --> 00:12:25.880]  要審判你那個東西
[00:12:25.880 --> 00:12:27.640]  你怎麼會走去法官那裡
[00:12:27.640 --> 00:12:29.400]  讓法官來審判你
[00:12:29.400 --> 00:12:30.360]  對不對
[00:12:30.360 --> 00:12:32.120]  你走去神的地頭
[00:12:32.120 --> 00:12:35.560]  還有陰間你能不能去得到
[00:12:35.560 --> 00:12:37.240]  不真實的
[00:12:37.240 --> 00:12:39.400]  天上能不能去得到
[00:12:39.400 --> 00:12:40.600]  不真實的
[00:12:40.600 --> 00:12:41.880]  最一開始的時候
[00:12:41.880 --> 00:12:45.560]  是用兩個不可能逃避的地方
[00:12:45.560 --> 00:12:47.240]  來做一個假設
[00:12:47.240 --> 00:12:49.960]  神會拉你下來
[00:12:49.960 --> 00:12:51.640]  是不是很幽默很清楚
[00:12:51.640 --> 00:12:54.520]  其實這裡是一個嘲諷
[00:12:54.520 --> 00:12:57.560]  是諷刺那些人蠢得這麼過分
[00:12:57.560 --> 00:13:00.680]  如果我們以為我們能夠逃脫神的審判
[00:13:00.680 --> 00:13:03.560]  實在太蠢了
[00:13:03.560 --> 00:13:07.480]  然後就躲在監獄山頂
[00:13:07.480 --> 00:13:10.120]  沒有人會走到山頂躲藏
[00:13:10.120 --> 00:13:11.080]  知道為什麼嗎
[00:13:11.080 --> 00:13:12.600]  你沒有食物的
[00:13:12.600 --> 00:13:14.600]  沒有人會接濟你的
[00:13:14.600 --> 00:13:16.840]  然後荒山野嶺你死定了
[00:13:16.840 --> 00:13:17.880]  這樣也不要緊
[00:13:17.880 --> 00:13:20.040]  藏在海底就精彩
[00:13:20.040 --> 00:13:21.480]  藏在海底的漁民
[00:13:21.480 --> 00:13:23.320]  叫做The floor of the sea
[00:13:23.320 --> 00:13:26.360]  海藏
[00:13:26.360 --> 00:13:28.520]  你要呼吸的
[00:13:29.080 --> 00:13:30.840]  四個很精彩
[00:13:30.840 --> 00:13:33.000]  四個不能生存的地方
[00:13:33.000 --> 00:13:36.680]  就是那些惡人要走的
[00:13:36.680 --> 00:13:39.400]  在海最深的地方
[00:13:39.400 --> 00:13:44.040]  四個都是自殺式的
[00:13:44.040 --> 00:13:45.960]  然後就怎樣
[00:13:45.960 --> 00:13:47.720]  就是在那裡
[00:13:47.720 --> 00:13:48.760]  是不是重複很多次
[00:13:48.760 --> 00:13:50.280]  什麼意思
[00:13:50.280 --> 00:13:52.200]  就是在那裡
[00:13:52.200 --> 00:13:53.800]  假設你成功還是不成功
[00:13:53.800 --> 00:13:55.400]  成功
[00:13:55.400 --> 00:13:57.080]  這樣才精彩
[00:13:57.080 --> 00:14:00.600]  即是說你成功地逃脫
[00:14:00.600 --> 00:14:03.160]  但其實是不是成功
[00:14:03.160 --> 00:14:04.760]  不是成功
[00:14:04.760 --> 00:14:06.360]  絕對不能成功
[00:14:06.360 --> 00:14:08.360]  這個就是精彩的地方
[00:14:08.360 --> 00:14:10.760]  就好像有看過笑話
[00:14:10.760 --> 00:14:12.120]  喜劇
[00:14:12.120 --> 00:14:13.160]  跑跑跑到
[00:14:13.160 --> 00:14:14.200]  然後追殺他
[00:14:14.200 --> 00:14:16.520]  然後就逃跑
[00:14:16.520 --> 00:14:18.600]  在那裡呼吸的時候
[00:14:18.600 --> 00:14:20.280]  以為去到安全的地方
[00:14:20.280 --> 00:14:23.560]  這和我們看的喜劇一模一樣
[00:14:24.040 --> 00:14:27.000]  為什麼要說這個故事給我們聽
[00:14:27.000 --> 00:14:29.320]  先知書很少說這個故事給我們聽
[00:14:29.320 --> 00:14:30.600]  就告訴我們
[00:14:30.600 --> 00:14:32.600]  只不過是我們的愚昧
[00:14:32.600 --> 00:14:34.600]  以為我們可以逃脫
[00:14:34.600 --> 00:14:36.600]  所以這就是亞摩斯的經文
[00:14:36.600 --> 00:14:38.280]  但亞摩斯精彩的地方
[00:14:38.280 --> 00:14:39.960]  就不只是一段經文
[00:14:39.960 --> 00:14:42.520]  亞摩斯書還有第二段經文
[00:14:42.520 --> 00:14:44.520]  就是五章十八節
[00:14:44.520 --> 00:14:46.280]  這就是怎樣
[00:14:46.280 --> 00:14:47.640]  虔誠的罪人
[00:14:47.640 --> 00:14:49.800]  就告訴我們
[00:14:49.800 --> 00:14:51.240]  逃走的人
[00:14:51.240 --> 00:14:54.840]  不是我們想像中窮凶極惡
[00:14:54.840 --> 00:14:57.000]  就是新約的化彌賽亞
[00:14:57.000 --> 00:15:00.440]  就是那些教會領袖
[00:15:00.440 --> 00:15:03.000]  就是當時的權貴
[00:15:03.000 --> 00:15:05.640]  所以我們深切的反思
[00:15:05.640 --> 00:15:07.080]  原來聖經裡面
[00:15:07.080 --> 00:15:09.080]  不只是新約的時候罵
[00:15:09.080 --> 00:15:10.840]  就是那些牧者
[00:15:10.840 --> 00:15:12.280]  就是那些祭司
[00:15:12.280 --> 00:15:14.280]  在先知書裡面在街上看到
[00:15:14.280 --> 00:15:16.600]  那些不關我的事
[00:15:16.600 --> 00:15:17.320]  是惡人
[00:15:17.320 --> 00:15:18.520]  搞錯了
[00:15:18.520 --> 00:15:21.160]  所以開望耶和華日子
[00:15:21.160 --> 00:15:22.680]  臨到的人
[00:15:22.680 --> 00:15:24.680]  那些人很希望耶和華來
[00:15:24.680 --> 00:15:28.280]  錯誤地以為我們在神面前
[00:15:28.280 --> 00:15:31.400]  服侍神是很討神喜悅的
[00:15:31.400 --> 00:15:33.960]  不過不可以排除一個可能性
[00:15:33.960 --> 00:15:35.480]  你搞錯了
[00:15:35.480 --> 00:15:36.520]  很悲哀
[00:15:36.520 --> 00:15:37.800]  你們有禍了
[00:15:37.800 --> 00:15:39.240]  有禍了很強的
[00:15:39.240 --> 00:15:40.680]  在希伯來文
[00:15:40.680 --> 00:15:43.400]  耶和華的日子對你們有什麼好處呢
[00:15:43.400 --> 00:15:47.800]  我們誤以為我們服侍神有很多賞賜
[00:15:47.800 --> 00:15:49.000]  然後怎樣
[00:15:49.000 --> 00:15:50.040]  沒有光明的日子
[00:15:50.040 --> 00:15:51.480]  黑暗沒有光明的日子
[00:15:51.480 --> 00:15:54.600]  哪一天就像一個避過獅子
[00:15:54.600 --> 00:15:56.920]  避過原文就是剛才九章一節
[00:15:56.920 --> 00:15:59.560]  逃跑同一個字
[00:15:59.560 --> 00:16:00.760]  NUS
[00:16:00.760 --> 00:16:01.880]  然後怎樣
[00:16:01.880 --> 00:16:03.800]  避過獅子卻遇上了紅
[00:16:03.800 --> 00:16:04.920]  很幽默
[00:16:04.920 --> 00:16:07.320]  為什麼避過一劫的時候
[00:16:07.320 --> 00:16:11.400]  不過遇見另一個更強烈的對手
[00:16:11.400 --> 00:16:12.680]  是不是也很幽默
[00:16:12.680 --> 00:16:15.000]  然後更強烈的對手你都搞定
[00:16:15.000 --> 00:16:15.880]  你都可以走了
[00:16:15.880 --> 00:16:17.160]  回到家
[00:16:17.160 --> 00:16:18.200]  安全了
[00:16:18.200 --> 00:16:19.000]  好像剛才那樣
[00:16:19.000 --> 00:16:20.520]  可以在那裏呼吸的時候
[00:16:20.520 --> 00:16:22.840]  手靠在牆上
[00:16:22.840 --> 00:16:25.160]  你呼吸就很辛苦
[00:16:25.160 --> 00:16:26.920]  你跑一跑
[00:16:26.920 --> 00:16:27.720]  然後怎樣
[00:16:27.720 --> 00:16:29.480]  卻被蛇咬
[00:16:29.480 --> 00:16:33.080]  原來蛇就是神審判的工具
[00:16:33.080 --> 00:16:34.600]  剛才忘記說
[00:16:34.600 --> 00:16:36.680]  海底哪裏有蛇
[00:16:36.680 --> 00:16:38.200]  蛇會游泳
[00:16:38.200 --> 00:16:40.440]  你躲在海底
[00:16:40.440 --> 00:16:42.040]  有水蛇
[00:16:42.040 --> 00:16:43.960]  水蛇也會咬人
[00:16:43.960 --> 00:16:44.680]  也有毒
[00:16:45.400 --> 00:16:48.520]  這裏用同一個imagery
[00:16:48.520 --> 00:16:51.720]  蛇也作為審判的工具
[00:16:51.720 --> 00:16:53.320]  所以耶和華的日子
[00:16:53.320 --> 00:16:56.840]  不是黑暗沒有光明
[00:16:56.840 --> 00:16:59.080]  只有幽暗全無光輝
[00:16:59.080 --> 00:17:01.080]  相對論
[00:17:01.080 --> 00:17:03.640]  對於惡人來說
[00:17:03.640 --> 00:17:05.400]  這是黑暗的日子
[00:17:05.400 --> 00:17:07.720]  我憎恨恨惡你們的節旗
[00:17:07.720 --> 00:17:09.000]  不起愛你們的節日
[00:17:09.000 --> 00:17:12.200]  這是屬靈宗教結成的人
[00:17:12.200 --> 00:17:15.560]  為何剝削窮人
[00:17:15.560 --> 00:17:18.360]  來獻祭給耶和華
[00:17:18.360 --> 00:17:21.480]  雖然你們獻上凡祭素祭
[00:17:21.480 --> 00:17:22.360]  我卻不接受
[00:17:22.360 --> 00:17:25.240]  你們獻上肥美的生畜作為平安祭
[00:17:25.240 --> 00:17:27.880]  也不義辣
[00:17:27.880 --> 00:17:29.880]  所以這裏
[00:17:29.880 --> 00:17:32.120]  兩段經文
[00:17:32.120 --> 00:17:33.400]  精彩的地方
[00:17:33.400 --> 00:17:37.160]  我們以為逃跑到安全的地方
[00:17:37.160 --> 00:17:39.720]  其實那就是神審判的位置
[00:17:39.720 --> 00:17:41.880]  第二點跟大家看
[00:17:41.880 --> 00:17:46.360]  就是逃脫審判是錯誤的神學
[00:17:46.360 --> 00:17:50.200]  以色列人相信他們能逃脫
[00:17:50.200 --> 00:17:51.800]  原來經文裏
[00:17:51.800 --> 00:17:53.560]  這是一個神學
[00:17:53.560 --> 00:17:55.400]  其實心誠信
[00:17:55.400 --> 00:17:57.320]  我剛才說心誠信
[00:17:57.320 --> 00:17:58.920]  我們知道神逃不脫
[00:17:58.920 --> 00:18:00.520]  我只知道審判逃不脫
[00:18:00.520 --> 00:18:03.400]  如果你知道審判逃不脫
[00:18:03.400 --> 00:18:04.600]  為何還犯罪
[00:18:04.600 --> 00:18:08.040]  原來我們真正相信的
[00:18:08.040 --> 00:18:09.720]  是我們的行為
[00:18:09.720 --> 00:18:11.160]  告訴我們
[00:18:11.160 --> 00:18:12.440]  我們相信甚麼
[00:18:12.440 --> 00:18:13.880]  這裏的經文
[00:18:13.880 --> 00:18:15.960]  耶利米蘇五章十一節
