
[00:00:00.000 --> 00:00:07.280]  各位弟兄姊妹 師長 大家好
[00:04:35.120 --> 00:04:38.080]  他不是說極其謙和都算了
[00:04:38.080 --> 00:04:41.600]  什麼叫勝過世上的眾人
[00:04:41.600 --> 00:04:43.360]  即是怎樣?
[00:04:43.360 --> 00:04:46.080]  Every man on this planet earth
[00:04:46.080 --> 00:04:47.920]  即是英文翻譯
[00:04:47.920 --> 00:04:52.960]  即是全地
[00:04:52.960 --> 00:04:58.080]  或者是前無古人後無來者
[00:04:58.080 --> 00:04:59.600]  是不是呢?
[00:04:59.600 --> 00:05:01.360]  我的讀法是
[00:05:01.360 --> 00:05:03.600]  我找完整本聖經
[00:05:03.600 --> 00:05:05.680]  沒有一個聖經人物
[00:05:05.680 --> 00:05:07.760]  神是說他忠心的
[00:05:07.760 --> 00:05:10.720]  是神自己說他是忠心的
[00:05:10.720 --> 00:05:12.400]  又是他的僕人
[00:05:12.400 --> 00:05:15.200]  所以摩西如果不做我們的典範
[00:05:15.200 --> 00:05:18.960]  我就找不到聖經裏面有誰可以做我們的典範
[00:05:18.960 --> 00:05:20.560]  謙和這個字是什麼?
[00:05:20.560 --> 00:05:22.080]  Enough
[00:05:22.080 --> 00:05:24.640]  是很低下的意思
[00:05:24.640 --> 00:05:28.160]  亦都可以是很謙遜
[00:05:28.160 --> 00:05:30.000]  很gentle很meek
[00:05:30.000 --> 00:05:31.600]  很溫順
[00:05:31.600 --> 00:05:32.560]  即是很溫和
[00:05:32.560 --> 00:05:35.600]  不過我看來摩西又不是很溫和
[00:05:35.600 --> 00:05:36.880]  有沒有覺得?
[00:05:36.880 --> 00:05:39.360]  他有少少燥底
[00:05:39.360 --> 00:05:40.000]  是不是?
[00:05:40.000 --> 00:05:44.240]  他燥底
[00:05:44.240 --> 00:05:48.000]  神都說他是謙和
[00:05:48.000 --> 00:05:51.760]  這個給我們一個很深層的反思
[00:05:51.760 --> 00:05:56.880]  這個時候我就忍了
[00:05:56.880 --> 00:06:01.760]  我去backtrack在《五經》裏面
[00:06:01.760 --> 00:06:04.880]  或者在《文素記》十二章之前
[00:06:04.880 --> 00:06:09.840]  摩西遇見以色列人發怨言的時候
[00:06:09.840 --> 00:06:12.800]  怎樣展示他溫和?
[00:06:12.800 --> 00:06:14.880]  我是用一個神學的讀法
[00:06:14.880 --> 00:06:18.560]  所以我嘗試從一個神學的角度去理解
[00:06:18.560 --> 00:06:22.800]  什麼為之謙和
[00:06:22.800 --> 00:06:24.080]  第一節經文
[00:06:24.080 --> 00:06:26.080]  人民就向摩西發怨言
[00:06:26.080 --> 00:06:27.200]  這裏十五章
[00:06:27.200 --> 00:06:29.760]  十五章是剛剛出埃及記
[00:06:29.760 --> 00:06:32.160]  這個時候沒有水喝
[00:06:32.160 --> 00:06:32.880]  苦變甜
[00:06:32.880 --> 00:06:34.400]  我不知道大家記不記得
[00:06:34.400 --> 00:06:35.920]  然後他發怨言
[00:06:35.920 --> 00:06:37.120]  我們學什麼
[00:06:37.120 --> 00:06:39.280]  之後聖經裏面告訴我們
[00:06:39.280 --> 00:06:41.120]  摩西的反應是甚麼
[00:06:41.120 --> 00:06:44.000]  摩西向耶和華呼叫
[00:06:44.000 --> 00:06:46.560]  即是他被人挑戰的時候
[00:06:46.560 --> 00:06:48.320]  其實這個不是第一次
[00:06:48.320 --> 00:06:50.880]  之前沒有祖宗那些以色列人
[00:06:50.880 --> 00:06:53.840]  不過沒有回到那麼前
[00:06:53.840 --> 00:06:55.600]  這個時候就向耶和華呼叫
[00:06:55.600 --> 00:06:59.680]  這個就是第一次我們見到
[00:06:59.680 --> 00:07:02.400]  而是第一件他做的事
[00:07:02.400 --> 00:07:04.800]  然後第二件事
[00:07:04.800 --> 00:07:06.720]  他是以教臣
[00:07:06.720 --> 00:07:09.200]  英和是以教臣
[00:07:09.200 --> 00:07:11.360]  然後第二節經文就重要了
[00:07:11.360 --> 00:07:13.440]  這個是神學上的重要
[00:07:13.440 --> 00:07:16.240]  沒有食物的時候
[00:07:16.240 --> 00:07:20.080]  即是次馬拿是七一及紀十六章
[00:07:20.080 --> 00:07:22.240]  他說我們算什麼
[00:07:22.240 --> 00:07:24.880]  以色列人挑戰摩西的時候
[00:07:24.880 --> 00:07:27.360]  我們算什麼原文呢
[00:07:27.360 --> 00:07:30.400]  如果你讀了第一課都懂
[00:07:30.400 --> 00:07:32.480]  (英文)
[00:07:32.480 --> 00:07:34.960]  應該是(英文)
[00:07:34.960 --> 00:07:36.400]  (英文)
[00:07:36.400 --> 00:07:38.160]  (英文)
[00:07:38.160 --> 00:07:39.840]  (英文)
[00:07:39.840 --> 00:07:40.880]  這裏不是
[00:07:40.880 --> 00:07:42.560]  (英文)
[00:07:42.560 --> 00:07:43.600]  知不知道我說什麼
[00:07:43.600 --> 00:07:44.720]  我們
[00:07:44.720 --> 00:07:48.640]  如果(英文)
[00:07:48.640 --> 00:07:49.360]  (英文)
[00:07:49.360 --> 00:07:50.640]  我們是什麼
[00:07:50.640 --> 00:07:52.960]  (英文)
[00:07:52.960 --> 00:07:55.200]  就是我們算什麼
[00:07:55.200 --> 00:07:58.240]  所以這個很簡單
[00:07:58.240 --> 00:07:59.680]  即是什麼意思呢
[00:07:59.680 --> 00:08:02.080]  他說在摩西的神學裏面
[00:08:02.080 --> 00:08:03.520]  我們算什麼
[00:08:03.520 --> 00:08:05.200]  你和我投訴
[00:08:05.200 --> 00:08:07.840]  即是說如果你是那些
[00:08:07.840 --> 00:08:09.120]  front line職員的時候
[00:08:09.120 --> 00:08:10.000]  那個人來罵你
[00:08:10.000 --> 00:08:11.280]  你會說我是什麼
[00:08:11.280 --> 00:08:13.840]  你和我老闆
[00:08:13.840 --> 00:08:17.520]  你和我投訴是沒有用的
[00:08:17.520 --> 00:08:20.480]  你麻煩你去找我老闆
[00:08:20.480 --> 00:08:22.560]  這樣的意思
[00:08:22.560 --> 00:08:24.080]  然後他說
[00:08:24.080 --> 00:08:26.560]  你門警向我發怨言
[00:08:26.560 --> 00:08:27.520]  在摩西神學裏面
[00:08:27.520 --> 00:08:29.360]  其實你搞錯了
[00:08:29.360 --> 00:08:30.080]  知不知道我說什麼
[00:08:30.080 --> 00:08:31.920]  你不應該向我發怨言
[00:08:31.920 --> 00:08:33.200]  然後跳了幾節
[00:08:33.200 --> 00:08:34.480]  然後第八節
[00:08:34.480 --> 00:08:38.000]  他說因為耶和華聽見了
[00:08:38.000 --> 00:08:43.440]  你們埋怨他所說的怨言
[00:08:43.440 --> 00:08:44.800]  在摩西神學裏面
[00:08:44.800 --> 00:08:47.600]  以色列的怨言是向哪裏發呢?
[00:08:47.600 --> 00:08:49.040]  向耶和華發
[00:08:49.040 --> 00:08:50.000]  這個很重要
[00:08:50.000 --> 00:08:52.480]  否則怎麼可以捱到這麼久
[00:08:52.480 --> 00:08:53.040]  知不知道
[00:08:53.040 --> 00:08:53.760]  我們很多時候
[00:08:53.760 --> 00:08:56.240]  我們個人化了
[00:08:56.240 --> 00:08:58.240]  其實在教會裏面
[00:08:58.240 --> 00:09:01.600]  很多攻擊、很多說話
[00:09:01.600 --> 00:09:02.880]  不需要個人化
[00:09:02.880 --> 00:09:04.400]  因為如果深層
[00:09:04.400 --> 00:09:07.840]  其實他是在極黨耶和華
[00:09:07.840 --> 00:09:09.760]  不需要這麼賞心
[00:09:09.760 --> 00:09:12.400]  摩西教我們一個很重要的神學
[00:09:12.400 --> 00:09:14.240]  然後怎樣呢?
[00:09:14.240 --> 00:09:16.240]  我們算什麼
[00:09:16.240 --> 00:09:18.320]  重複了兩次
[00:09:18.320 --> 00:09:19.040]  很震撼
[00:09:19.040 --> 00:09:21.520]  整本聖經只有這兩節經文
[00:09:21.520 --> 00:09:23.520]  是說我們算什麼
[00:09:23.520 --> 00:09:25.360]  他不是只這樣說一次
[00:09:25.360 --> 00:09:27.200]  在摩西的神學裏面
[00:09:27.200 --> 00:09:29.280]  這個是非常非常重要
[00:09:29.280 --> 00:09:31.360]  然後他就開話
[00:09:31.360 --> 00:09:34.240]  你們的怨言不是向我們發的
[00:09:34.240 --> 00:09:37.200]  是向耶和華發的
[00:09:37.200 --> 00:09:40.080]  這是在摩西的神學裏面
[00:09:40.080 --> 00:09:42.080]  最深層的位置
[00:09:42.080 --> 00:09:44.480]  他被人攻擊的時候
[00:09:44.480 --> 00:09:45.840]  當然他自己做錯了
[00:09:45.840 --> 00:09:48.080]  但摩西沒有做錯
[00:09:48.080 --> 00:09:50.880]  這就是攻擊耶和華
[00:09:50.880 --> 00:09:56.240]  謙卑是甚至被人攻擊都不值得
[00:09:56.240 --> 00:09:58.480]  有沒有目者說
[00:09:58.480 --> 00:09:59.840]  他被人罵的時候
[00:09:59.840 --> 00:10:01.200]  你罵我幹什麼
[00:10:01.200 --> 00:10:02.800]  我算什麼
[00:10:02.800 --> 00:10:05.520]  我連被你罵的資格都沒有
[00:10:05.520 --> 00:10:07.280]  你應該罵錯了
[00:10:07.280 --> 00:10:10.080]  你應該罵神才對
[00:10:10.080 --> 00:10:12.640]  接著17章2節
[00:10:12.640 --> 00:10:14.560]  為什麼沒有水喝
[00:10:14.560 --> 00:10:16.960]  因為人民與摩西爭吵
[00:10:16.960 --> 00:10:18.400]  吵架
[00:10:18.400 --> 00:10:19.440]  然後就說
[00:10:19.440 --> 00:10:20.640]  引據
[00:10:20.640 --> 00:10:22.640]  給我們水喝吧
[00:10:22.640 --> 00:10:24.880]  摩西怎樣回應
[00:10:24.880 --> 00:10:27.680]  以色列人在抗議與他爭吵
[00:10:27.680 --> 00:10:31.440]  你們為什麼與我爭吵呢
[00:10:31.440 --> 00:10:32.720]  這個不是直接說
[00:10:32.720 --> 00:10:33.920]  前面16章已經說了
[00:10:33.920 --> 00:10:35.280]  這件事他不是說
[00:10:35.280 --> 00:10:37.360]  這件事是摩西說的
[00:10:37.360 --> 00:10:39.680]  其實你們為什麼要吵我呢
[00:10:39.680 --> 00:10:40.880]  知不知道說什麼
[00:10:40.880 --> 00:10:43.680]  這不是他忠心
[00:10:43.680 --> 00:10:47.440]  他忠心就是他做神要他做的事
[00:10:47.440 --> 00:10:50.480]  你和我投訴是沒有意思的
[00:10:50.480 --> 00:10:54.000]  我只不過是按著神給我的負擔來做
[00:10:54.000 --> 00:10:55.280]  所以摩西就這樣回應
[00:10:55.280 --> 00:10:57.840]  我們為什麼要試探耶和華呢
[00:10:57.840 --> 00:11:04.240]  其實摩西的謙卑與他忠心是掛鉤的
[00:11:04.240 --> 00:11:11.600]  他謙卑是因為他看到原來是針對神的
[00:11:11.600 --> 00:11:14.720]  他自己不懂得什麼
[00:11:14.720 --> 00:11:18.400]  到了第十一章就沒有時間詳細解釋
[00:11:18.400 --> 00:11:22.160]  十一章其實是沒有怨言的
[00:11:22.160 --> 00:11:23.920]  因為那些人的說話不是與摩西
[00:11:23.920 --> 00:11:26.320]  摩西就是break down在這個位置
[00:11:26.320 --> 00:11:27.520]  為什麼摩西break down呢
[00:11:27.520 --> 00:11:29.280]  因為摩西都很想給肉
[00:11:29.280 --> 00:11:30.480]  這個就是我的讀法
[00:11:30.480 --> 00:11:32.720]  沒有機會詳細和大家解釋
[00:11:32.720 --> 00:11:35.040]  摩西都很想給肉以色列人吃
[00:11:35.040 --> 00:11:36.480]  不過給不到
[00:11:36.480 --> 00:11:38.240]  於是就負無心
[00:11:38.240 --> 00:11:40.720]  所以摩西就怎樣呢
[00:11:40.720 --> 00:11:43.920]  耶和華說你為何苦待別人呢
[00:11:43.920 --> 00:11:46.400]  這個就回到我們剛才第一件事
[00:11:46.400 --> 00:11:48.240]  摩西被人發怨言的時候
[00:11:48.240 --> 00:11:50.800]  他怎麼向耶和華呼求呢
[00:11:50.800 --> 00:11:54.240]  所以摩西還是回到神那裡
[00:11:54.240 --> 00:11:57.360]  他沒有和以色列人去駁火
[00:11:57.360 --> 00:12:00.080]  我為何不在你眼前蒙恩呢
[00:12:00.080 --> 00:12:02.960]  將這百姓的責任加在我身上
[00:12:02.960 --> 00:12:06.480]  這百姓的責任太重了
[00:12:06.480 --> 00:12:08.480]  請辭
[00:12:08.480 --> 00:12:12.400]  摩西說他沒辦法自己handle
[00:12:12.400 --> 00:12:15.120]  那時候我獨自擔當
[00:12:15.120 --> 00:12:17.440]  擔當原文是什麼
[00:12:17.440 --> 00:12:21.280]  我揹 我揹不起
[00:12:21.280 --> 00:12:24.480]  摩西的謙卑
[00:12:24.480 --> 00:12:31.200]  這十一章是第一次出了在西乃山之後
[00:12:31.200 --> 00:12:36.320]  以色列人一個重錘的攻擊
[00:12:36.320 --> 00:12:38.000]  在這裡我們看到
[00:12:38.000 --> 00:12:40.480]  摩西的pain
[00:12:40.480 --> 00:12:44.320]  射給神是否等於沒有感受呢
[00:12:44.320 --> 00:12:47.840]  當然不是 摩西當然有感受
[00:12:47.840 --> 00:12:49.920]  但是能夠hang on the job
[00:12:49.920 --> 00:12:55.200]  摩西去到第十一章才和神請辭
[00:12:55.200 --> 00:12:58.800]  接著我們回到文素記
[00:12:58.800 --> 00:13:04.400]  之後評價完摩西之後
[00:13:04.400 --> 00:13:06.400]  神介入
[00:13:06.400 --> 00:13:09.920]  耶和華忽然對摩西亞倫米利暗說
[00:13:09.920 --> 00:13:11.920]  這個忽然很重要
[00:13:11.920 --> 00:13:15.360]  很多時候當摩西亞倫米利暗
[00:13:15.360 --> 00:13:18.640]  都沒有預計到神會介入的時候
[00:13:18.640 --> 00:13:20.640]  神就是這樣介入
[00:13:20.640 --> 00:13:25.040]  三個人都出到會幕者裡
[00:13:25.040 --> 00:13:27.040]  接著他們三個就出來
[00:13:27.040 --> 00:13:29.440]  耶和華在雲主中降臨
[00:13:29.440 --> 00:13:31.440]  站在會幕門口
[00:13:31.440 --> 00:13:33.440]  召亞倫米利暗二人出來
[00:13:33.440 --> 00:13:35.440]  我不明白這段經文
[00:13:35.440 --> 00:13:37.440]  為什麼有三有二呢
[00:13:37.440 --> 00:13:39.440]  為什麼有兩次呢
[00:13:39.440 --> 00:13:41.440]  一次就夠了
[00:13:41.440 --> 00:13:43.440]  三個人 即是我叫耶
[00:13:43.440 --> 00:13:45.440]  神可以叫他們三個出來
[00:13:45.440 --> 00:13:47.440]  即是父母教子
[00:13:47.440 --> 00:13:49.440]  叫完出來之後
[00:13:49.440 --> 00:13:58.720]  在雲主中召亞倫米利暗
[00:13:58.720 --> 00:14:00.720]  二人就出來了
[00:14:00.720 --> 00:14:02.720]  就是兩次
[00:14:02.720 --> 00:14:04.720]  很奇怪
[00:14:04.720 --> 00:14:07.760]  首先要解釋會幕不是障礙
[00:14:07.760 --> 00:14:10.880]  會幕就是ohelmo art
[00:14:10.880 --> 00:14:13.840]  ohelmo art就是tent of meeting
[00:14:13.840 --> 00:14:15.840]  會幕有兩個term
[00:14:15.840 --> 00:14:17.840]  一個叫dwelling
[00:14:17.840 --> 00:14:22.720]  這個是強調神與人相遇
[00:14:22.720 --> 00:14:24.720]  行不行?
[00:14:24.720 --> 00:14:26.720]  會嘛 相會嘛
[00:14:26.720 --> 00:14:28.720]  所以這個會幕
[00:14:28.720 --> 00:14:32.160]  三個人都去到神的面前
[00:14:32.160 --> 00:14:36.720]  神介入開庭審訊
[00:14:36.720 --> 00:14:38.720]  開庭審訊一定要三個人
[00:14:38.720 --> 00:14:41.040]  剛剛才有三個人
[00:14:41.040 --> 00:14:46.720]  魔西神代替魔西
[00:14:46.720 --> 00:14:48.720]  神經常扮演兩個角色
[00:14:48.720 --> 00:14:50.720]  一個角色是法官
[00:14:50.720 --> 00:14:54.720]  第二個角色是代表原告
[00:14:54.720 --> 00:14:58.000]  魔西沒有說任何東西
[00:14:58.000 --> 00:15:00.000]  神代表原告
[00:15:00.000 --> 00:15:02.000]  就告亞倫米利暗
[00:15:02.000 --> 00:15:04.000]  所以為什麼有兩次
[00:15:04.000 --> 00:15:08.000]  第二次是宣告審判
[00:15:08.000 --> 00:15:10.000]  宣告審判
[00:15:10.000 --> 00:15:12.000]  因為魔西沒有罪
[00:15:12.000 --> 00:15:14.000]  我說什麼?
[00:15:14.000 --> 00:15:16.000]  你們出來已經有審判結果
[00:15:16.000 --> 00:15:22.000]  去定亞倫米利暗罪
[00:15:22.000 --> 00:15:24.000]  所以我讀這段經文的時候
[00:15:24.000 --> 00:15:26.000]  其實他定他有罪的時候
[00:15:26.000 --> 00:15:28.000]  是很震撼
[00:15:28.000 --> 00:15:30.000]  但這裡我又提出另一個問題
[00:15:30.000 --> 00:15:34.000]  耶和華在雲柱降臨
[00:15:34.000 --> 00:15:36.000]  難道去到會幕面前
[00:15:36.000 --> 00:15:38.000]  不就已經足夠了嗎?
[00:15:38.000 --> 00:15:40.000]  為什麼聖經特別要告訴你呢?
[00:15:40.000 --> 00:15:46.000]  耶和華在雲柱降臨呢?
[00:15:46.000 --> 00:15:50.000]  雲柱就是神帶領以色列人
[00:15:50.000 --> 00:15:52.000]  起騰
[00:15:52.000 --> 00:15:54.000]  雲柱火柱
[00:15:54.000 --> 00:15:56.000]  日間和夜晚
[00:15:56.000 --> 00:16:01.000]  所以其實這裡是帶我們去
[00:16:01.000 --> 00:16:03.000]  西甲記三十三章
[00:16:03.000 --> 00:16:05.000]  為什麼要這樣做呢?
[00:16:05.000 --> 00:16:07.000]  也是在回應
[00:16:07.000 --> 00:16:10.000]  米利暗挑戰魔西
[00:16:10.000 --> 00:16:13.000]  難道耶和華單是與魔西說話
[00:16:13.000 --> 00:16:15.000]  記不記得?
[00:16:15.000 --> 00:16:17.000]  神是怎樣與魔西說話呢?
[00:16:17.000 --> 00:16:19.000]  雲柱
[00:16:19.000 --> 00:16:21.000]  神與魔西說話的時候
[00:16:21.000 --> 00:16:23.000]  雲柱就出現了
[00:16:23.000 --> 00:16:25.000]  所以當他們去到會幕門口
[00:16:25.000 --> 00:16:27.000]  見到雲柱的時候
[00:16:27.000 --> 00:16:29.000]  這樣就大件事了
[00:16:29.000 --> 00:16:31.000]  可以嗎?
[00:16:31.000 --> 00:16:35.000]  前面還有一點我漏了說
[00:16:35.000 --> 00:16:37.000]  神是很幽默的
[00:16:37.000 --> 00:16:39.000]  米利暗和阿倫說
[00:16:39.000 --> 00:16:42.000]  難道耶和華單是與魔西說話?
[00:16:42.000 --> 00:16:46.000]  現在神叫他們出去的時候
[00:16:46.000 --> 00:16:48.000]  就與阿倫米利暗說話
[00:16:48.000 --> 00:16:50.000]  這叫求仁得仁
[00:16:50.000 --> 00:16:53.000]  你這麼喜歡神與你說話
[00:16:53.000 --> 00:16:55.000]  現在神就與你說話
[00:16:55.000 --> 00:16:57.000]  你兩句話出來
[00:16:57.000 --> 00:16:59.000]  這樣就不是好事了
[00:16:59.000 --> 00:17:01.000]  很多時候
[00:17:01.000 --> 00:17:06.000]  發冤言在教會攻擊神的僕人
[00:17:06.000 --> 00:17:09.000]  結果都很慘的
[00:17:09.000 --> 00:17:12.000]  這裡我們怎樣讀呢?
[00:17:12.000 --> 00:17:18.000]  32到34章是金牛讀事件
[00:17:18.000 --> 00:17:24.000]  33章是魔西要再上西乃山
[00:17:24.000 --> 00:17:26.000]  為以色列求籍
[00:17:26.000 --> 00:17:32.000]  魔西一向把會幕支搭在營外
[00:17:32.000 --> 00:17:34.000]  建了會幕沒有?沒有
[00:17:34.000 --> 00:17:42.000]  因為25到31章是會幕的指示
[00:17:42.000 --> 00:17:47.000]  35到40章才建成會幕
[00:17:47.000 --> 00:17:51.000]  所以這裡有一個帳幕
[00:17:51.000 --> 00:17:53.000]  那個就是會幕了
[00:17:53.000 --> 00:17:56.000]  所以以色列人去求問神的時候
[00:17:56.000 --> 00:17:57.000]  都要去到那裡
[00:17:57.000 --> 00:17:58.000]  所以他說
[00:17:58.000 --> 00:18:00.000]  離園營遠些
[00:18:00.000 --> 00:18:02.000]  魔西稱他為會幕
[00:18:02.000 --> 00:18:05.000]  就是暫時的會幕
[00:18:05.000 --> 00:18:08.000]  凡是尋求耶和華的
[00:18:08.000 --> 00:18:11.000]  就出到營外去會幕那裡
[00:18:11.000 --> 00:18:14.000]  如果以色列人尋求耶和華
[00:18:14.000 --> 00:18:17.000]  如果米利暗和阿倫
[00:18:17.000 --> 00:18:19.000]  要耶和華向他說話的時候
[00:18:19.000 --> 00:18:21.000]  他去尋求耶和華的話
[00:18:21.000 --> 00:18:23.000]  但這個就是人主動
[00:18:23.000 --> 00:18:24.000]  不是神主動
[00:18:24.000 --> 00:18:26.000]  就好像我們都要尋求耶和華
[00:18:26.000 --> 00:18:28.000]  我們想知道神怎樣做的時候
[00:18:28.000 --> 00:18:30.000]  每個人都有這個權利
[00:18:30.000 --> 00:18:31.000]  去尋求耶和華
[00:18:31.000 --> 00:18:34.000]  就有一個會幕在營外
[00:18:34.000 --> 00:18:37.000]  第八節就說明
[00:18:37.000 --> 00:18:39.000]  神怎樣和魔西說話
[00:18:39.000 --> 00:18:41.000]  所以這個會幕
[00:18:41.000 --> 00:18:44.000]  這個小型會幕非常重要
[00:18:44.000 --> 00:18:46.000]  當然文素記十一章
[00:18:46.000 --> 00:18:47.000]  那個不是小型會幕
[00:18:47.000 --> 00:18:48.000]  那個是full size
[00:18:48.000 --> 00:18:50.000]  已經建好了的會幕
[00:18:50.000 --> 00:18:51.000]  然後他說
[00:18:51.000 --> 00:18:55.000]  魔西出營到會幕去的時候
[00:18:55.000 --> 00:18:58.000]  全體人民都起來
[00:18:58.000 --> 00:19:00.000]  為什麼?
