
[00:00:00.000 --> 00:00:10.000]  各位早晨,不經不覺我們又來到耶利米修理堂第六堂
[00:02:04.000 --> 00:02:08.000]  就是神已經不再聽他們的祈禱了
[00:02:08.000 --> 00:02:11.000]  他們自己本身的祈禱沒有用
[00:02:11.000 --> 00:02:15.000]  神就吩咐耶利米茲不要為他們代禱
[00:02:15.000 --> 00:02:20.000]  神就說就算摩西、撒姆爾這些代禱勇士
[00:02:20.000 --> 00:02:23.000]  那麼懂得為神的百姓祈禱的人
[00:02:23.000 --> 00:02:28.000]  神都拒絕聽他們的禱告
[00:02:28.000 --> 00:02:33.000]  然後二十一至二十五章就是我們上一堂所講的
[00:02:33.000 --> 00:02:35.000]  就是講到刑罰和釋放
[00:02:35.000 --> 00:02:40.000]  主角裡面第一次正式提到被擄會有七十年的時間
[00:02:40.000 --> 00:02:45.000]  但是被擄之後神會重新再祝福他們
[00:02:45.000 --> 00:02:48.000]  那個仔細會到第三十章的時候
[00:02:48.000 --> 00:02:51.000]  會再仔細的來談論這方面
[00:02:51.000 --> 00:02:55.000]  因為用到新約有幾章聖經來專門講新約
[00:02:55.000 --> 00:03:01.000]  所以我們今天就會去到耶利米茲的第二十六至第二十九章
[00:03:01.000 --> 00:03:05.000]  它有一個很特別針對性的對象來責備
[00:03:05.000 --> 00:03:08.000]  上一堂一方面講到懲罰
[00:03:08.000 --> 00:03:10.000]  另一方面大家都會留意到
[00:03:10.000 --> 00:03:16.000]  它所責備的對象比較多就在那些國王身上
[00:03:16.000 --> 00:03:18.000]  那些皇帝的身上
[00:03:18.000 --> 00:03:20.000]  責備的皇帝叫做穆者
[00:03:20.000 --> 00:03:23.000]  主要就是責備那些王
[00:03:23.000 --> 00:03:27.000]  這次就是有名有姓來責備那些先知
[00:03:27.000 --> 00:03:29.000]  之前責備的先知都是沒有名沒有姓的
[00:03:29.000 --> 00:03:31.000]  就這樣說你們這些先知
[00:03:31.000 --> 00:03:34.000]  來講這些話來迷惑他的百姓
[00:03:34.000 --> 00:03:35.000]  這次就不是了
[00:03:35.000 --> 00:03:37.000]  每一章都是有名有姓的
[00:03:37.000 --> 00:03:41.000]  就讓我們看到那些獨特的一些個別的先知
[00:03:41.000 --> 00:03:45.000]  來向神和純正的百姓去做一些背逆的事
[00:03:45.000 --> 00:03:47.000]  講一些背逆的話
[00:03:47.000 --> 00:03:50.000]  所以這次就講到「造如先知」
[00:03:50.000 --> 00:03:54.000]  這個先知在這幾章裏面是真假先知對壘的
[00:03:54.000 --> 00:03:58.000]  所以裏面都有很多對話甚至動手
[00:03:58.000 --> 00:04:02.000]  我們開始的時候我們先留下這條寶寶
[00:04:03.000 --> 00:04:06.000]  所以我們從馬太福音我們知道
[00:04:06.000 --> 00:04:09.000]  在末世裏面會有假先知
[00:04:09.000 --> 00:04:12.000]  這些假先知他們有他們的市場
[00:04:12.000 --> 00:04:14.000]  是因為有很多人喜歡聽假話
[00:04:14.000 --> 00:04:18.000]  主要是我們是一班願意追求真理的人
[00:04:18.000 --> 00:04:20.000]  我們求你幫助我們
[00:04:20.000 --> 00:04:24.000]  叫我們不要傾向假話
[00:04:24.000 --> 00:04:27.000]  你知道我們成為一些假的門徒
[00:04:27.000 --> 00:04:29.000]  不能夠得到真的福音
[00:04:30.000 --> 00:04:36.000]  當我們從耶利米蘇來檢討我們的信仰的時候
[00:04:36.000 --> 00:04:39.000]  我們求主都開我們的心和眼睛
[00:04:39.000 --> 00:04:43.000]  讓我們有那種勇氣站在真那一邊
[00:04:43.000 --> 00:04:46.000]  請到我們這一堂來去恭敬的教堂
[00:04:46.000 --> 00:04:49.000]  求你誰聽我們的祈禱和耶穌基督的名
[00:04:49.000 --> 00:04:54.000]  當我們看第26章的時候
[00:04:54.000 --> 00:04:57.000]  我們就看到了第一至第七節
[00:04:57.000 --> 00:04:59.000]  第一節就這樣說
[00:04:59.000 --> 00:05:04.000]  猶大王約瑟雅的兒子約亞敬登基的時候
[00:05:04.000 --> 00:05:07.000]  就給了我們一個時段
[00:05:07.000 --> 00:05:09.000]  登基很高興的
[00:05:09.000 --> 00:05:12.000]  皇帝登基應該很好
[00:05:12.000 --> 00:05:14.000]  但是就有這個話
[00:05:14.000 --> 00:05:17.000]  從耶和華那裏臨到耶利米就這樣說
[00:05:17.000 --> 00:05:19.000]  耶和華如此說
[00:05:19.000 --> 00:05:23.000]  你站在耶和華殿的院內對猶大眾誠一臂人
[00:05:23.000 --> 00:05:26.000]  就是到耶和華殿來禮拜的說
[00:05:26.000 --> 00:05:27.000]  我所吩咐你的一切
[00:05:27.000 --> 00:05:29.000]  一切都不可以刪減
[00:05:29.000 --> 00:05:32.000]  或者他們聽從就各人離開我道
[00:05:32.000 --> 00:05:34.000]  那這裏指甚麼呢?
[00:05:34.000 --> 00:05:36.000]  第四節就說你要對他們說
[00:05:36.000 --> 00:05:38.000]  耶和華如此說
[00:05:38.000 --> 00:05:40.000]  你們若不聽從我不遵行
[00:05:40.000 --> 00:05:42.000]  我設立在你們面前的律法
[00:05:42.000 --> 00:05:45.000]  不聽從我從早起來猜獻到你那裏
[00:05:45.000 --> 00:05:47.000]  去我僕人眾先知的話
[00:05:47.000 --> 00:05:50.000]  我就必使者奠如是羅
[00:05:50.000 --> 00:05:54.000]  早兩堂我們都提過類似的內容
[00:05:56.000 --> 00:05:58.000]  其中有一次
[00:05:58.000 --> 00:06:00.000]  當耶利米這樣說的時候還被人打
[00:06:00.000 --> 00:06:06.000]  就是說耶路撒冷的聖殿將會好像昔日的是羅一樣
[00:06:06.000 --> 00:06:07.000]  是羅是怎樣呢?
[00:06:07.000 --> 00:06:12.000]  是羅曾經是神自己樹立他的會幕的地方
[00:06:12.000 --> 00:06:15.000]  但是今天都已經成為了頹垣敗瓦
[00:06:15.000 --> 00:06:18.000]  主要原因就是因為以色列人背叛神
[00:06:18.000 --> 00:06:22.000]  所以神就在這個地方提醒他自己的子民
[00:06:22.000 --> 00:06:24.000]  甚至國王
[00:06:24.000 --> 00:06:28.000]  不要再盲目地以為他們擁有了律法
[00:06:28.000 --> 00:06:30.000]  擁有了制度
[00:06:30.000 --> 00:06:32.000]  擁有了制思
[00:06:32.000 --> 00:06:34.000]  擁有了系統
[00:06:34.000 --> 00:06:36.000]  就可以行免於難
[00:06:36.000 --> 00:06:38.000]  是不會的
[00:06:38.000 --> 00:06:41.000]  因為在第七章裏面
[00:06:41.000 --> 00:06:43.000]  先知已經說過
[00:06:43.000 --> 00:06:45.000]  你們不要以為指著這個電話
[00:06:45.000 --> 00:06:47.000]  這是耶和華的電
[00:06:47.000 --> 00:06:48.000]  是不可以的
[00:06:48.000 --> 00:06:50.000]  因為日子到的時候
[00:06:50.000 --> 00:06:52.000]  就連這些都會被掃平
[00:06:52.000 --> 00:06:54.000]  所以這個地方
[00:06:54.000 --> 00:06:58.000]  我們不知道這個時段和之前說的時段
[00:06:58.000 --> 00:07:01.000]  因為我們說在第十三至二十章裏面
[00:07:01.000 --> 00:07:04.000]  神已經說了刑法一定會來
[00:07:04.000 --> 00:07:06.000]  哪個祈禱都沒有用
[00:07:06.000 --> 00:07:08.000]  所以這個會不會是說回頭呢?
[00:07:08.000 --> 00:07:09.000]  我們再說一次
[00:07:09.000 --> 00:07:14.000]  耶利米蘇不是一卷按時編排的書
[00:07:14.000 --> 00:07:17.000]  所以我們不要想著為甚麼要說回頭呢?
[00:07:17.000 --> 00:07:19.000]  這個也就是說
[00:07:19.000 --> 00:07:21.000]  其實神在不同的時段裏面
[00:07:21.000 --> 00:07:25.000]  仍然不停地讓祂自己的百姓有機會回頭
[00:07:25.000 --> 00:07:29.000]  因為神懲罰的目的是希望祂的百姓回頭
[00:07:29.000 --> 00:07:31.000]  不是希望主死他們
[00:07:31.000 --> 00:07:34.000]  我們讀聖經的時候一定要讀到這個概念
[00:07:34.000 --> 00:07:38.000]  否則我們會覺得神很惡
[00:07:38.000 --> 00:07:41.000]  給很多苦難祂自己的子民
[00:07:41.000 --> 00:07:44.000]  今早我和太太在車裏討論
[00:07:44.000 --> 00:07:46.000]  苦難是很深的題目
[00:07:46.000 --> 00:07:49.000]  但是苦難是一個很相對的題目
[00:07:49.000 --> 00:07:51.000]  你有沒有在做事當中
[00:07:51.000 --> 00:07:52.000]  做父母的
[00:07:52.000 --> 00:07:55.000]  你有沒有發覺到子女在小時候
[00:07:55.000 --> 00:07:56.000]  可能現在都是
[00:07:56.000 --> 00:07:58.000]  吃正經的東西是一件苦難
[00:07:58.000 --> 00:08:01.000]  因為你要打要殺他都不吃
[00:08:01.000 --> 00:08:02.000]  是不是?
[00:08:02.000 --> 00:08:04.000]  但是在某些地區來說
[00:08:04.000 --> 00:08:05.000]  你要他吃甚麼
[00:08:05.000 --> 00:08:07.000]  他簡直是寶
[00:08:07.000 --> 00:08:08.000]  是不是?
[00:08:08.000 --> 00:08:10.000]  所以究竟是不是苦難呢?
[00:08:10.000 --> 00:08:11.000]  是很相對的
[00:08:11.000 --> 00:08:14.000]  很在乎那個人怎樣去對待那件事
[00:08:14.000 --> 00:08:17.000]  所以同樣在這個地方補助神
[00:08:17.000 --> 00:08:19.000]  的確是降下苦難下來
[00:08:19.000 --> 00:08:20.000]  但是對某些人來說
[00:08:20.000 --> 00:08:22.000]  好像對耶利米來說
[00:08:22.000 --> 00:08:25.000]  祂是自己的生命提升了一段年的機會
[00:08:25.000 --> 00:08:28.000]  在所有的環境都不是這樣的時候
[00:08:28.000 --> 00:08:31.000]  你怎樣去聽神的話呢?
[00:08:31.000 --> 00:08:33.000]  你怎樣去回應上帝的呼召呢?
[00:08:33.000 --> 00:08:35.000]  在這個地方就是這裡
[00:08:35.000 --> 00:08:40.000]  神就叫耶利米提醒他們的百姓
[00:08:40.000 --> 00:08:42.000]  如果他們不聽的話
[00:08:42.000 --> 00:08:45.000]  就必是你們的電像是時螺一樣
[00:08:45.000 --> 00:08:49.000]  成為地上萬國所就的
[00:08:49.000 --> 00:08:50.000]  結果是怎樣呢?
[00:08:50.000 --> 00:08:52.000]  結果被人抓了
[00:08:52.000 --> 00:08:54.000]  信耶穌講道都會被人抓
[00:08:54.000 --> 00:08:56.000]  加拿大都會被人抓的
[00:08:56.000 --> 00:08:58.000]  所以我講道都很小心
[00:08:58.000 --> 00:08:59.000]  你知不知道
[00:08:59.000 --> 00:09:00.000]  可能你不知道
[00:09:00.000 --> 00:09:02.000]  加拿大其中一個
[00:09:02.000 --> 00:09:04.000]  一種保險是要幫傳道人買的
[00:09:04.000 --> 00:09:06.000]  就是在台上講完東西之後
[00:09:06.000 --> 00:09:07.000]  台下有人說
[00:09:07.000 --> 00:09:09.000]  我覺得聽完之後不舒服
[00:09:09.000 --> 00:09:11.000]  報教會告你傳道人
[00:09:11.000 --> 00:09:14.000]  其中一個保險就是要保我們
[00:09:14.000 --> 00:09:17.000]  不一定是講錯東西的
[00:09:17.000 --> 00:09:20.000]  講了一些大家不喜歡聽的東西
[00:09:20.000 --> 00:09:22.000]  是不是?
[00:09:22.000 --> 00:09:24.000]  有時候我也試過有些弟兄走過來跟我說
[00:09:24.000 --> 00:09:25.000]  他彭傳道
[00:09:25.000 --> 00:09:26.000]  你今天講的真是對
[00:09:26.000 --> 00:09:28.000]  不過我聽了不舒服
[00:09:28.000 --> 00:09:32.000]  我聽了不開心
[00:09:32.000 --> 00:09:33.000]  他說我知道你說的對
[00:09:33.000 --> 00:09:34.000]  不過我聽了不開心
[00:09:34.000 --> 00:09:37.000]  或者我們通常都是這樣說
[00:09:37.000 --> 00:09:38.000]  我們中國人
[00:09:38.000 --> 00:09:39.000]  我們講話比較色情一點
[00:09:39.000 --> 00:09:41.000]  如果聽了有人不開心
[00:09:41.000 --> 00:09:44.000]  好像我們有時候看醫生
[00:09:44.000 --> 00:09:46.000]  我有個朋友有什麼病
[00:09:46.000 --> 00:09:47.000]  其實是自己
[00:09:47.000 --> 00:09:48.000]  走過來
[00:09:48.000 --> 00:09:50.000]  有人不開心
[00:09:50.000 --> 00:09:52.000]  誰啊?
[00:09:52.000 --> 00:09:53.000]  他又不會說
[00:09:53.000 --> 00:09:56.000]  所以有時候就是有這樣的情況
[00:09:56.000 --> 00:09:57.000]  所以才知道都是一樣
[00:09:57.000 --> 00:09:58.000]  講完道之後
[00:09:58.000 --> 00:09:59.000]  被人抓了
[00:09:59.000 --> 00:10:00.000]  第八節就說
[00:10:00.000 --> 00:10:02.000]  耶利米亞講完了
[00:10:02.000 --> 00:10:04.000]  吩咐他對眾人所說的一切的話
[00:10:04.000 --> 00:10:06.000]  祭司先知和眾民都抓住他
[00:10:06.000 --> 00:10:07.000]  你必要死
[00:10:07.000 --> 00:10:08.000]  你死不死
[00:10:08.000 --> 00:10:09.000]  你聽不聽到?
[00:10:09.000 --> 00:10:11.000]  第八節到第十九節
[00:10:11.000 --> 00:10:13.000]  就講到整件拘控的事情
[00:10:13.000 --> 00:10:15.000]  先講什麼被拘控
[00:10:15.000 --> 00:10:20.000]  耶利米亞被一幫以祭司和先知為首的人拘捕
[00:10:20.000 --> 00:10:21.000]  被人抓了
[00:10:21.000 --> 00:10:22.000]  控告他什麼?
[00:10:22.000 --> 00:10:24.000]  說他是假先知
[00:10:24.000 --> 00:10:26.000]  假先知死得過按律法
[00:10:26.000 --> 00:10:28.000]  為什麼他是假呢?
[00:10:28.000 --> 00:10:30.000]  就是因為他說的話不合聽
[00:10:30.000 --> 00:10:32.000]  最難的地方
[00:10:32.000 --> 00:10:36.000]  我們覺得是如何去分辨先知的真偽
[00:10:36.000 --> 00:10:38.000]  根據舊約的律法
[00:10:38.000 --> 00:10:41.000]  我們看舊約的新命記第十八章
[00:10:41.000 --> 00:10:46.000]  其實神對自己的百姓都知道將來會有假先知的出現
[00:10:46.000 --> 00:10:47.000]  為了這個緣故
[00:10:47.000 --> 00:10:50.000]  祂都給了一個辨別的方法
[00:10:50.000 --> 00:10:53.000]  就是新命記的十八章
[00:10:53.000 --> 00:10:57.000]  就是二十至二十二節
[00:10:57.000 --> 00:11:02.000]  新命記的十八章二十至二十二節
[00:11:02.000 --> 00:11:05.000]  十八章
[00:11:05.000 --> 00:11:06.000]  十八章
[00:11:06.000 --> 00:11:08.000]  二十節
[00:11:08.000 --> 00:11:09.000]  祂在這裡講什麼呢?
[00:11:09.000 --> 00:11:13.000]  祂說如果有先知善感託我的名
[00:11:13.000 --> 00:11:17.000]  說我所未曾吩咐他說的話
[00:11:17.000 --> 00:11:19.000]  或是獨別神的名說話
[00:11:19.000 --> 00:11:22.000]  那先知就必自死
[00:11:22.000 --> 00:11:25.000]  祂說你心裡若說耶和華未曾吩咐的話
[00:11:25.000 --> 00:11:26.000]  我怎能知道呢?
[00:11:26.000 --> 00:11:27.000]  那怎麼分辨呢?
[00:11:27.000 --> 00:11:30.000]  先知託耶和華的名說話
[00:11:30.000 --> 00:11:32.000]  所說的話若不成就
[00:11:32.000 --> 00:11:34.000]  就無效焉
[00:11:34.000 --> 00:11:37.000]  這就是耶和華所未曾吩咐的
[00:11:37.000 --> 00:11:39.000]  是那先知自說的
[00:11:39.000 --> 00:11:40.000]  就不用怕了
[00:11:40.000 --> 00:11:44.000]  這就是一個最有效的說明
[00:11:44.000 --> 00:11:46.000]  所以有些人經常說
[00:11:46.000 --> 00:11:47.000]  為什麼那些異端
[00:11:47.000 --> 00:11:48.000]  什麼異端呢?
[00:11:48.000 --> 00:11:50.000]  異端最厲害的其中一樣就是
[00:11:50.000 --> 00:11:52.000]  就是說主回來了
[00:11:52.000 --> 00:11:53.000]  主回來了
[00:11:53.000 --> 00:11:54.000]  回來了?沒有了
[00:11:54.000 --> 00:11:58.000]  那他有辦法可以打完場
[00:11:58.000 --> 00:12:03.000]  一會兒又說聖經預告了
[00:12:03.000 --> 00:12:05.000]  神的選民只有十四萬四千
[00:12:05.000 --> 00:12:07.000]  現在這個異端又多於十四萬四千
[00:12:07.000 --> 00:12:08.000]  那怎麼辦呢?
[00:12:08.000 --> 00:12:10.000]  他們又有辦法自圓其說
[00:12:10.000 --> 00:12:12.000]  總之他說了很多預言
[00:12:12.000 --> 00:12:14.000]  又好像表面上沒有應驗
[00:12:14.000 --> 00:12:15.000]  然後他又能夠打完場
[00:12:15.000 --> 00:12:17.000]  這個我就知道那些就是異端
[00:12:17.000 --> 00:12:19.000]  聖經裡面所有的應驗
[00:12:19.000 --> 00:12:21.000]  都是前面應驗
[00:12:21.000 --> 00:12:22.000]  是吧?
[00:12:22.000 --> 00:12:23.000]  以色列人被擄
[00:12:23.000 --> 00:12:24.000]  前面應驗
[00:12:24.000 --> 00:12:26.000]  歸回都是前面應驗
[00:12:26.000 --> 00:12:29.000]  就不是什麼隱藏奧秘的應驗
[00:12:29.000 --> 00:12:30.000]  沒有
[00:12:30.000 --> 00:12:32.000]  久不久我們這些基督教的機構
[00:12:32.000 --> 00:12:33.000]  我不知道大家有沒有收到
[00:12:33.000 --> 00:12:36.000]  有一個耶穌在大陸出現了
[00:12:36.000 --> 00:12:39.000]  就是那個耶穌
[00:12:39.000 --> 00:12:40.000]  耶穌還沒成就
[00:12:40.000 --> 00:12:42.000]  還沒成就所有的東西
[00:12:42.000 --> 00:12:43.000]  那這些
[00:12:43.000 --> 00:12:44.000]  哎呀
[00:12:44.000 --> 00:12:45.000]  看到了
[00:12:45.000 --> 00:12:46.000]  聽了聽了
[00:12:46.000 --> 00:12:47.000]  你都覺得
[00:12:47.000 --> 00:12:48.000]  唉
[00:12:48.000 --> 00:12:49.000]  都不用說了
[00:12:49.000 --> 00:12:51.000]  所以什麼達文西密碼
[00:12:51.000 --> 00:12:52.000]  什麼猶大福音
[00:12:52.000 --> 00:12:53.000]  現在還有沒有人說?
[00:12:53.000 --> 00:12:54.000]  沒有了
[00:12:54.000 --> 00:12:55.000]  是不是?
[00:12:55.000 --> 00:12:57.000]  因為三年是一大
[00:12:57.000 --> 00:12:58.000]  就是三年
[00:12:58.000 --> 00:13:00.000]  每一年都有新的東西出來
[00:13:00.000 --> 00:13:02.000]  然後三年一大風波
[00:13:02.000 --> 00:13:04.000]  一年五年一小風波
[00:13:04.000 --> 00:13:05.000]  不停地有的
[00:13:05.000 --> 00:13:06.000]  是不是?
[00:13:06.000 --> 00:13:07.000]  不停地出現的
[00:13:07.000 --> 00:13:08.000]  那你聽到之後
[00:13:08.000 --> 00:13:09.000]  唉
[00:13:09.000 --> 00:13:11.000]  都是守著自己的真道就算了
[00:13:11.000 --> 00:13:13.000]  因為你都不處理得那麼多
[00:13:13.000 --> 00:13:14.000]  一街都是
[00:13:14.000 --> 00:13:15.000]  是不是?
[00:13:15.000 --> 00:13:17.000]  所以當這裡說到的時候
[00:13:17.000 --> 00:13:19.000]  神就給了一個很簡單的驗證
[00:13:19.000 --> 00:13:21.000]  如果他說的預言能夠應驗
[00:13:21.000 --> 00:13:22.000]  這個就是我猜他們才知道
[00:13:22.000 --> 00:13:24.000]  就不算那些說了好像沒說的那些
[00:13:24.000 --> 00:13:25.000]  是不是?
[00:13:25.000 --> 00:13:27.000]  今年不一定有天災人禍的了
[00:13:27.000 --> 00:13:30.000]  哪一年沒有天災人禍?
[00:13:30.000 --> 00:13:32.000]  明白嗎?
[00:13:32.000 --> 00:13:34.000]  聖經裡面那些預言
[00:13:34.000 --> 00:13:35.000]  先知的預言
[00:13:35.000 --> 00:13:36.000]  很清楚的
[00:13:36.000 --> 00:13:37.000]  好像耶律文說的
[00:13:37.000 --> 00:13:38.000]  七十年
[00:13:38.000 --> 00:13:39.000]  就會歸回的了
[00:13:39.000 --> 00:13:41.000]  那就會歸回的了
[00:13:41.000 --> 00:13:42.000]  是不是?
[00:13:42.000 --> 00:13:43.000]  因為字面應驗
[00:13:43.000 --> 00:13:46.000]  不需要再很多很奇怪的解釋
[00:13:46.000 --> 00:13:50.000]  那為什麼要有這樣的預言呢?
[00:13:50.000 --> 00:13:52.000]  目的都是呼籲他悔改而已
[00:13:52.000 --> 00:13:53.000]  是不是?
[00:13:53.000 --> 00:13:54.000]  第十二節
[00:13:54.000 --> 00:13:56.000]  在賓去耶利米書的第十六章
[00:13:56.000 --> 00:13:58.000]  第十二節這樣說
[00:13:58.000 --> 00:14:00.000]  耶利米對眾守領和眾民說
[00:14:00.000 --> 00:14:02.000]  被人抓了還這麼多話說
[00:14:02.000 --> 00:14:03.000]  耶和華說
[00:14:03.000 --> 00:14:05.000]  妻我預言攻擊者
[00:14:05.000 --> 00:14:06.000]  電和者成
[00:14:06.000 --> 00:14:08.000]  說你們所聽見的一切
[00:14:08.000 --> 00:14:10.000]  現在要改正你們的行為
[00:14:10.000 --> 00:14:12.000]  聽從耶和華你們神的話
[00:14:12.000 --> 00:14:13.000]  就必後悔
[00:14:13.000 --> 00:14:14.000]  如果不是
[00:14:14.000 --> 00:14:17.000]  如果他們後悔
[00:14:17.000 --> 00:14:21.000]  神就不會將所說過的禍降於你
[00:14:21.000 --> 00:14:23.000]  至於我現在在你手裡
[00:14:23.000 --> 00:14:24.000]  正一欲在砧板上
[00:14:24.000 --> 00:14:27.000]  你們看在何為善何為正呢?
[00:14:27.000 --> 00:14:29.000]  就那樣的待我們吧
[00:14:29.000 --> 00:14:32.000]  我們看見耶利米的字面其實很簡單
[00:14:32.000 --> 00:14:34.000]  說來說去就是叫人悔改
[00:14:34.000 --> 00:14:36.000]  叫人悔改是很難的
[00:14:36.000 --> 00:14:39.000]  是不是?
[00:14:39.000 --> 00:14:41.000]  因為你說他有錯
[00:14:41.000 --> 00:14:44.000]  是不是?
[00:14:44.000 --> 00:14:46.000]  所以有時候我們聽人說到
[00:14:46.000 --> 00:14:48.000]  責備罪惡那些
[00:14:48.000 --> 00:14:49.000]  是啊是啊
[00:14:49.000 --> 00:14:50.000]  對的對的
[00:14:50.000 --> 00:14:52.000]  通常都不是你覺得罵自己
[00:14:52.000 --> 00:14:55.000]  都是罵在旁邊那些
[00:14:55.000 --> 00:14:56.000]  是不是?
[00:14:56.000 --> 00:14:58.000]  所以就嗯是啊是啊
[00:14:58.000 --> 00:14:59.000]  對不起啊
[00:14:59.000 --> 00:15:01.000]  大家以後不敢點頭
[00:15:01.000 --> 00:15:07.000]  當你覺得說得對說得對
[00:15:07.000 --> 00:15:08.000]  罵在旁邊那個
[00:15:08.000 --> 00:15:09.000]  大家反應很好的
[00:15:09.000 --> 00:15:10.000]  是不是?
[00:15:10.000 --> 00:15:12.000]  說中你真是大件事
[00:15:12.000 --> 00:15:13.000]  是不是?
[00:15:13.000 --> 00:15:14.000]  你又走過來跟我說
[00:15:14.000 --> 00:15:15.000]  你今天說的很對
[00:15:15.000 --> 00:15:17.000]  不過真是有人不開心
[00:15:17.000 --> 00:15:18.000]  是不是?
[00:15:19.000 --> 00:15:21.000]  耶利米在這個地方呼籲的是什麼呢?
[00:15:21.000 --> 00:15:22.000]  是悔改
[00:15:22.000 --> 00:15:25.000]  否則面對審判
[00:15:25.000 --> 00:15:29.000]  然後那幫人聽到他這樣說話的時候
[00:15:29.000 --> 00:15:31.000]  就醒了起來
[00:15:31.000 --> 00:15:35.000]  其實以往都曾經有這樣的先知
[00:15:35.000 --> 00:15:37.000]  來提醒我們
[00:15:37.000 --> 00:15:38.000]  在第十六節這麼說
[00:15:38.000 --> 00:15:41.000]  眾首領和眾民就對祭司先知說
[00:15:41.000 --> 00:15:42.000]  「此人不是蓋世地」
[00:15:42.000 --> 00:15:44.000]  因為他是奉耶和華的命
[00:15:44.000 --> 00:15:46.000]  我們神的命向我們說話
[00:15:46.000 --> 00:15:48.000]  國中的長老也有人起身
[00:15:48.000 --> 00:15:50.000]  當猶大人歇西加的日子
[00:15:50.000 --> 00:15:55.000]  摩利沙尼加對猶大眾人都講預言
[00:15:55.000 --> 00:15:57.000]  講到萬鈞之爻說
[00:15:57.000 --> 00:15:58.000]  如此說
[00:15:58.000 --> 00:15:59.000]  石安必被監
[00:15:59.000 --> 00:16:00.000]  就是全部翻了
[00:16:00.000 --> 00:16:01.000]  好像一塊田一樣
[00:16:01.000 --> 00:16:03.000]  必成為亂堆
[00:16:03.000 --> 00:16:05.000]  那個人都沒有為自死
[00:16:05.000 --> 00:16:07.000]  為什麼要殺這個耶利米呢?
[00:16:07.000 --> 00:16:10.000]  始終都是有些人
[00:16:10.000 --> 00:16:14.000]  在一個黑暗的裡面
[00:16:14.000 --> 00:16:16.000]  有些是清醒的人
[00:16:16.000 --> 00:16:19.000]  於是後來我們就知道
[00:16:19.000 --> 00:16:21.000]  結果就放了耶利米
[00:16:21.000 --> 00:16:22.000]  但是很可惜
[00:16:22.000 --> 00:16:23.000]  第十節到二十三節
[00:16:23.000 --> 00:16:25.000]  記載了另外一個人
[00:16:25.000 --> 00:16:26.000]  做同樣的事情
[00:16:26.000 --> 00:16:28.000]  就有一個很悲慘的遭遇
[00:16:28.000 --> 00:16:29.000]  有人就說
[00:16:29.000 --> 00:16:32.000]  為什麼有人說烏尼亞
[00:16:32.000 --> 00:16:33.000]  第十節就說
[00:16:33.000 --> 00:16:35.000]  有一個人奉耶和華的名說預言
[00:16:35.000 --> 00:16:37.000]  是激烈耶林人士罵的
[00:16:37.000 --> 00:16:38.000]  而指烏尼亞
[00:16:38.000 --> 00:16:40.000]  他照耶利米一切的話
[00:16:40.000 --> 00:16:42.000]  來對說預言攻擊者成和者敵
[00:16:42.000 --> 00:16:43.000]  有人就說
[00:16:43.000 --> 00:16:44.000]  他因為這樣的緣故
[00:16:44.000 --> 00:16:45.000]  抄耶利米的說話
[00:16:45.000 --> 00:16:48.000]  所以結果他就被殺
