
[00:00:00.000 --> 00:00:04.000]  各位頂子妹早安!
[00:05:57.080 --> 00:05:59.000]  謙虛不是要我委屈
[00:05:59.000 --> 00:06:01.240]  謙虛不是我覺得
[00:06:01.240 --> 00:06:02.720]  我這樣做的時候
[00:06:02.720 --> 00:06:03.840]  我頂著道氣
[00:06:03.840 --> 00:06:05.600]  好吧 我不和你爭
[00:06:05.600 --> 00:06:07.280]  不是這樣的意思
[00:06:07.280 --> 00:06:11.880]  謙虛是因為基督道成肉身
[00:06:11.880 --> 00:06:14.240]  我願意服侍最卑微的人
[00:06:14.240 --> 00:06:15.440]  我願意放下
[00:06:15.440 --> 00:06:18.880]  這就出自我們最高貴的生命
[00:06:18.880 --> 00:06:22.800]  這就是保羅將一個不好的字
[00:06:22.800 --> 00:06:25.240]  將它轉化了
[00:06:25.240 --> 00:06:27.000]  將它提升了
[00:06:27.000 --> 00:06:29.320]  第二個
[00:06:29.320 --> 00:06:30.920]  溫柔
[00:06:30.920 --> 00:06:34.080]  溫柔這個字在信徒裏面
[00:06:34.080 --> 00:06:36.200]  是一個很美麗的字
[00:06:36.200 --> 00:06:38.840]  希臘文裏面也是一個很美麗的字
[00:06:38.840 --> 00:06:42.760]  這個字是指一個縱容之道
[00:06:42.760 --> 00:06:47.880]  縱容之道就是指凡事不要極端
[00:06:47.880 --> 00:06:50.400]  我們知道一個人如果很容易發怒
[00:06:50.400 --> 00:06:51.520]  狂躁症
[00:06:51.520 --> 00:06:53.920]  你知道現在經常都有狂躁症
[00:06:53.920 --> 00:06:55.440]  你回香港要小心一點
[00:06:55.440 --> 00:06:58.560]  碰到人就被人罵到
[00:06:58.560 --> 00:07:00.920]  所以坐車要縮頭縮尾
[00:07:00.920 --> 00:07:04.280]  不要碰到人
[00:07:04.280 --> 00:07:10.800]  縱容就是在我們性格上
[00:07:10.800 --> 00:07:14.080]  我們不要輕易發怒
[00:07:14.080 --> 00:07:18.200]  但溫柔更加重要
[00:07:18.200 --> 00:07:21.760]  溫柔不是叫我們做軟皮蛇
[00:07:21.760 --> 00:07:26.200]  軟皮蛇是很激氣人的
[00:07:26.200 --> 00:07:27.280]  溫柔是什麼呢?
[00:07:27.280 --> 00:07:30.200]  溫柔是指一個有原則
[00:07:30.200 --> 00:07:33.360]  是一個不偏不倚的
[00:07:33.360 --> 00:07:36.280]  溫柔不是指一個老好人
[00:07:36.280 --> 00:07:40.760]  不是指一個人什麼都行
[00:07:40.760 --> 00:07:41.640]  什麼都可以
[00:07:41.640 --> 00:07:43.520]  英文就是「好不好啊」
[00:07:43.520 --> 00:07:44.520]  當你說「I'm not fine」
[00:07:44.520 --> 00:07:46.240]  那些人不會回答你
[00:07:46.240 --> 00:07:47.640]  溫柔不是這個意思
[00:07:47.640 --> 00:07:52.000]  溫柔就是我們有一個原則
[00:07:52.000 --> 00:07:53.320]  是不偏不倚
[00:07:53.320 --> 00:07:57.840]  而又能夠去堅守
[00:07:57.840 --> 00:08:00.800]  溫柔就是指一個有節制的
[00:08:00.800 --> 00:08:03.480]  是願意按照常態、心意
[00:08:03.480 --> 00:08:05.920]  來將那個原則
[00:08:05.920 --> 00:08:09.280]  將那個時候不用狂躁
[00:08:09.280 --> 00:08:12.640]  也不用不理
[00:08:12.640 --> 00:08:16.080]  或者不用漠不關心
[00:08:16.080 --> 00:08:19.680]  而是很堅忍地去表達出來
[00:08:19.680 --> 00:08:21.400]  所以這個中庸之道
[00:08:21.400 --> 00:08:23.880]  就是指一個很有修養
[00:08:23.880 --> 00:08:25.880]  又能夠將他的意見
[00:08:25.880 --> 00:08:28.160]  將他所做的、所認為
[00:08:28.160 --> 00:08:29.400]  上帝所帶領的
[00:08:29.400 --> 00:08:30.680]  來去實踐出來
[00:08:30.680 --> 00:08:32.440]  所以溫柔是一個很美麗的字
[00:08:32.440 --> 00:08:34.000]  也有很高的藝術
[00:08:34.000 --> 00:08:35.640]  第三個
[00:08:35.640 --> 00:08:38.280]  保羅提到在群體裏面
[00:08:38.280 --> 00:08:39.800]  我們需要的是什麼呢?
[00:08:39.800 --> 00:08:43.040]  是需要的是忍耐
[00:08:43.040 --> 00:08:48.040]  忍耐就好像羅馬的軍隊一樣
[00:08:48.040 --> 00:08:50.840]  他們在打仗的時候
[00:08:50.840 --> 00:08:56.680]  很堅忍地要使他們的戰爭得到勝利
[00:08:56.680 --> 00:08:58.440]  所以這個忍耐
[00:08:58.440 --> 00:09:00.040]  有一個意思就是
[00:09:00.040 --> 00:09:03.200]  承受到一些凌辱或者傷害
[00:09:03.200 --> 00:09:06.080]  而不會隨便怨恨
[00:09:06.080 --> 00:09:08.720]  或者是訴苦的一種精神
[00:09:08.720 --> 00:09:11.880]  這種精神是一種很強大的精神
[00:09:11.880 --> 00:09:14.800]  就是保羅說
[00:09:14.800 --> 00:09:16.200]  作為一個信徒
[00:09:16.200 --> 00:09:18.920]  很多時候我們有一些事情
[00:09:18.920 --> 00:09:20.560]  是不滿意的
[00:09:20.560 --> 00:09:22.720]  或者是不開心的
[00:09:22.720 --> 00:09:27.320]  而我們要學習將這件事情來忍受
[00:09:27.320 --> 00:09:31.040]  因為上帝的旨意未必很快就會出現
[00:09:31.040 --> 00:09:33.040]  我們未必很快會看到
[00:09:33.040 --> 00:09:35.120]  大結局不是這麼快出現的
[00:09:35.120 --> 00:09:36.800]  看戲就很快
[00:09:36.800 --> 00:09:39.200]  但是很多事情需要一段時間
[00:09:39.200 --> 00:09:41.680]  我們才會看得清楚
[00:09:41.680 --> 00:09:43.280]  因為這樣的緣故
[00:09:43.280 --> 00:09:47.960]  所以弟兄姊妹需要一種堅忍的精神
[00:09:47.960 --> 00:09:50.520]  堅忍的精神和溫柔
[00:09:50.520 --> 00:09:52.720]  是兩樣東西配合的
[00:09:52.720 --> 00:09:54.840]  溫柔和堅忍
[00:09:54.840 --> 00:09:59.600]  就讓上帝的旨意成就
[00:09:59.600 --> 00:10:01.920]  這個就是保羅很想看到
[00:10:01.920 --> 00:10:04.040]  在教會的群體裡面
[00:10:04.040 --> 00:10:06.480]  這種德行
[00:10:06.480 --> 00:10:10.240]  就是蒙恩救贖的德行
[00:10:10.240 --> 00:10:12.840]  第四我們很熟悉的
[00:10:12.840 --> 00:10:14.840]  就是愛
[00:10:14.840 --> 00:10:19.240]  愛這個阿加皮這個字
[00:10:19.240 --> 00:10:22.040]  就和其他的愛不同
[00:10:22.040 --> 00:10:24.840]  我們稍微讀一下聖經
[00:10:24.840 --> 00:10:27.040]  我們知道愛有男女之愛
[00:10:27.040 --> 00:10:28.840]  弟兄之愛、父母之愛
[00:10:28.840 --> 00:10:30.840]  但是愛是一個無條件的
[00:10:30.840 --> 00:10:33.560]  也是和我們救贖有關的
[00:10:33.560 --> 00:10:35.760]  所以保羅說這四樣東西
[00:10:35.760 --> 00:10:38.280]  其實都環繞著一個很重要的
[00:10:38.280 --> 00:10:40.000]  我們今天一個得贖的人
[00:10:40.000 --> 00:10:42.000]  領受了上帝最大的恩典
[00:10:42.000 --> 00:10:43.560]  我們有最寶貴的生命
[00:10:43.560 --> 00:10:46.880]  在這個宇宙裡我們有最崇高的地位
[00:10:46.880 --> 00:10:49.600]  而在這樣的情況下
[00:10:49.600 --> 00:10:51.600]  我們才知道什麼叫愛
[00:10:51.600 --> 00:10:55.480]  因為基督無條件地將愛給了我們
[00:10:55.480 --> 00:10:57.080]  在十誡上為我們而死
[00:10:57.080 --> 00:10:58.080]  是無條件的
[00:10:58.080 --> 00:11:00.680]  而我們也學習
[00:11:00.680 --> 00:11:03.480]  無條件地愛弟兄姊妹
[00:11:03.480 --> 00:11:04.840]  愛教會
[00:11:04.840 --> 00:11:06.040]  愛我們眾人
[00:11:06.040 --> 00:11:10.040]  然後這四樣得行就產生了和平
[00:11:10.040 --> 00:11:12.440]  所以在經文裡你會看到
[00:11:12.440 --> 00:11:15.160]  保羅提到這四個
[00:11:15.160 --> 00:11:18.240]  凡事謙虛、溫柔、忍耐
[00:11:18.240 --> 00:11:21.520]  然後用愛心互相寬容
[00:11:21.520 --> 00:11:24.520]  接著用和平彼此聯絡
[00:11:24.520 --> 00:11:26.520]  愛心互相寬容
[00:11:26.520 --> 00:11:28.120]  就是一個正態的
[00:11:28.120 --> 00:11:30.240]  和平彼此聯絡
[00:11:30.240 --> 00:11:32.360]  就是一個動態的、積極的
[00:11:32.360 --> 00:11:34.600]  我們就可以有和平
[00:11:34.600 --> 00:11:37.040]  和平這個字就很豐富了
[00:11:37.040 --> 00:11:39.440]  我們在這裡不詳細說
[00:11:39.440 --> 00:11:41.040]  不單只是和平
[00:11:41.040 --> 00:11:43.920]  而是產生好的效果
[00:11:43.920 --> 00:11:48.160]  我們要進入說合一
[00:11:48.160 --> 00:11:51.280]  在教會裡提到
[00:11:51.280 --> 00:11:54.120]  合一是教會的必需
[00:11:54.120 --> 00:11:57.600]  但是我們要留意
[00:11:57.600 --> 00:11:59.800]  保羅所說的這個合一
[00:11:59.800 --> 00:12:02.480]  就不是必然
[00:12:02.480 --> 00:12:05.480]  我會解釋下去
[00:12:05.480 --> 00:12:06.880]  是必須的
[00:12:06.880 --> 00:12:07.680]  但不是必然
[00:12:07.680 --> 00:12:08.680]  有什麼分別呢?
[00:12:08.680 --> 00:12:10.200]  待會你看下去
[00:12:10.200 --> 00:12:14.280]  你會發現保羅所用的字是很奇怪的
[00:12:14.280 --> 00:12:16.960]  先說
[00:12:16.960 --> 00:12:18.680]  在剛才我們讀的聖經裡
[00:12:18.680 --> 00:12:20.040]  保羅用了一個比喻
[00:12:20.040 --> 00:12:22.320]  就是用身體
[00:12:22.320 --> 00:12:24.960]  他說身體只有一個
[00:12:24.960 --> 00:12:26.800]  聖靈只有一個
[00:12:26.800 --> 00:12:29.280]  正如我們同夢照有一個指望
[00:12:29.280 --> 00:12:32.000]  然後就是一主一信一洗
[00:12:32.000 --> 00:12:33.280]  一上帝
[00:12:33.280 --> 00:12:34.440]  就是眾人之父
[00:12:34.440 --> 00:12:35.880]  超乎眾人之上
[00:12:35.880 --> 00:12:37.080]  貫乎眾人之中
[00:12:37.080 --> 00:12:38.960]  有著在眾人之內
[00:12:38.960 --> 00:12:40.480]  不玄妙的
[00:12:40.480 --> 00:12:43.360]  不過有機會再說
[00:12:43.360 --> 00:12:46.400]  合一在保羅裡說
[00:12:46.400 --> 00:12:51.160]  不是最終的目的
[00:12:51.160 --> 00:12:53.800]  如果合一是最終的目的
[00:12:53.800 --> 00:12:58.720]  那教會就要不惜一切合一
[00:12:58.720 --> 00:13:00.680]  事實上
[00:13:00.680 --> 00:13:02.160]  在教會歷史上
[00:13:02.160 --> 00:13:04.040]  我們發現
[00:13:04.040 --> 00:13:05.400]  合一不是最終目的
[00:13:05.400 --> 00:13:07.240]  如果是最終目的
[00:13:07.240 --> 00:13:09.640]  那我們基督教就要回到天主教那裡
[00:13:09.640 --> 00:13:11.480]  就不要再分出來
[00:13:11.480 --> 00:13:13.560]  路德就要回到天主教
[00:13:13.560 --> 00:13:14.560]  就不要改革
[00:13:14.560 --> 00:13:16.000]  加爾文就要回去了
[00:13:16.000 --> 00:13:19.240]  我們應該要回到原來的教會
[00:13:19.240 --> 00:13:21.240]  就不要有基督教了
[00:13:21.240 --> 00:13:21.960]  是不是?
[00:13:21.960 --> 00:13:22.920]  合一嘛
[00:13:22.920 --> 00:13:24.040]  那你為什麼要走出來呢?
[00:13:24.040 --> 00:13:25.560]  如果是最終目的的時候
[00:13:25.560 --> 00:13:28.640]  那我們就應該要回到教皇那裡
[00:13:28.640 --> 00:13:30.600]  所以呢
[00:13:30.600 --> 00:13:36.000]  保羅在這裡提到合一的重要性
[00:13:36.000 --> 00:13:36.720]  是很重要的
[00:13:36.720 --> 00:13:42.840]  但是合一不是終極不可以摧毀的
[00:13:42.840 --> 00:13:43.680]  如果你現在走了
[00:13:43.680 --> 00:13:44.720]  那大件事
[00:13:44.720 --> 00:13:46.720]  那你就以為教會就最好分開了
[00:13:46.720 --> 00:13:49.960]  我還沒說完
[00:13:49.960 --> 00:13:55.440]  當我說合一不是終極不可以摧毀的時候
[00:13:55.440 --> 00:13:58.400]  在這裡就出現了一個叫做
[00:13:58.400 --> 00:13:59.880]  既然現在要合一
[00:13:59.880 --> 00:14:02.120]  但又不合一的一種矛盾性
[00:14:02.120 --> 00:14:03.880]  那在哪裡?
[00:14:03.880 --> 00:14:05.000]  你有沒有留意到
[00:14:05.000 --> 00:14:07.480]  在第三節保羅怎麼說的?
[00:14:07.480 --> 00:14:08.840]  他說
[00:14:08.840 --> 00:14:13.400]  要竭力保守聖靈所賜合而為一的心
[00:14:13.400 --> 00:14:15.280]  什麼叫竭力保守呢?
[00:14:15.280 --> 00:14:18.200]  如果合一是無法摧毀的話
[00:14:18.200 --> 00:14:20.200]  那這個勸告就很奇怪了
[00:14:20.200 --> 00:14:22.880]  保羅勸我們要用各樣東西
[00:14:22.880 --> 00:14:24.000]  去努力去保持
[00:14:24.000 --> 00:14:26.040]  竭力是一個很強烈的字
[00:14:26.040 --> 00:14:27.480]  就是說其實呢
[00:14:27.480 --> 00:14:28.680]  我們是要付代價的
[00:14:28.680 --> 00:14:31.800]  如果合一是一種無可摧毀的
[00:14:31.800 --> 00:14:34.280]  那我們就不需要一定是合一的
[00:14:34.280 --> 00:14:35.880]  所以要付代價
[00:14:35.880 --> 00:14:43.280]  是用很辛苦的來保持著合一
[00:14:43.280 --> 00:14:49.120]  保羅是用一個三位一體的上帝
[00:14:49.120 --> 00:14:52.960]  來去說那個合一
[00:14:52.960 --> 00:14:57.960]  所以合一是在一個三一神論裡面去說
[00:14:57.960 --> 00:14:59.720]  意思是什麼呢?
[00:14:59.720 --> 00:15:02.280]  他說父創造了這個家
[00:15:02.280 --> 00:15:04.280]  耶穌基督創造了
[00:15:04.280 --> 00:15:07.680]  帶來了一主一信一洗
[00:15:07.680 --> 00:15:12.600]  然後聖靈創造了教會的身體
[00:15:12.600 --> 00:15:16.680]  所以整個的合一是在基督裡面
[00:15:16.680 --> 00:15:19.680]  並且這個合一是指向著將來
[00:15:19.680 --> 00:15:23.560]  就是到將來我們永遠一定是合一的
[00:15:23.560 --> 00:15:26.200]  但是暫時我們是有不同的
[00:15:26.200 --> 00:15:28.440]  在這個世界上
[00:15:28.440 --> 00:15:31.400]  我們是要竭力去保守這個合一
[00:15:31.400 --> 00:15:35.280]  但也不是一定可以合一
[00:15:35.280 --> 00:15:37.240]  所以我們會看到在這個世界上
[00:15:37.240 --> 00:15:39.240]  是有不同的教會
[00:15:39.240 --> 00:15:41.840]  有不同的宗派
[00:15:41.840 --> 00:15:43.840]  有不同的意見
[00:15:43.840 --> 00:15:47.760]  在基督裡面的合一
[00:15:47.760 --> 00:15:51.320]  是我們相信耶穌基督是我們的主
[00:15:51.320 --> 00:15:56.480]  合一是對未來的一個共同的盼望
[00:15:56.480 --> 00:15:58.840]  我們有一個共同的信仰
[00:15:58.840 --> 00:16:01.840]  我們有三一的上帝
[00:16:01.840 --> 00:16:07.760]  所以當一個人如果他不接受耶穌基督
[00:16:07.760 --> 00:16:11.840]  或者他在這個三一上帝的信仰上
[00:16:11.840 --> 00:16:13.840]  他和我們不同
[00:16:13.840 --> 00:16:15.200]  那個是不會合一的
[00:16:15.200 --> 00:16:17.200]  那個也不在我們裡面
[00:16:17.200 --> 00:16:20.280]  所以我們在信仰上合一
[00:16:20.280 --> 00:16:24.160]  另外保羅所針對的是將來的合一
[00:16:24.160 --> 00:16:29.360]  就是現在的教會是有一個不合一
[00:16:29.360 --> 00:16:33.080]  潔力剛才說過是一個很強烈的
[00:16:33.080 --> 00:16:34.200]  就是在教會裡面
[00:16:34.200 --> 00:16:36.680]  我們是會有不同的部門
[00:16:36.680 --> 00:16:38.360]  有不同的意見
[00:16:38.360 --> 00:16:42.680]  然後教會底下有不同的功能
[00:16:42.680 --> 00:16:43.960]  在教會裡面
[00:16:43.960 --> 00:16:46.960]  我們要保持著我們同一個信仰
[00:16:46.960 --> 00:16:49.160]  但教會裡面我們無可避免
[00:16:49.160 --> 00:16:50.840]  是有不同的看法
[00:16:50.840 --> 00:16:53.720]  因為我們是來自不同的文化
[00:16:53.720 --> 00:16:55.240]  不同的階層
[00:16:55.240 --> 00:16:58.600]  所以教會的一是在信仰上
[00:16:58.600 --> 00:17:04.280]  是在一個末世的盼望著將來的救贖上
[00:17:04.280 --> 00:17:06.280]  在合一上
[00:17:06.280 --> 00:17:10.760]  教會永遠不是一言堂
[00:17:10.760 --> 00:17:13.400]  共產黨就是一言堂
[00:17:13.400 --> 00:17:15.680]  不對我就殺了你
[00:17:15.680 --> 00:17:18.040]  教會不會
[00:17:18.040 --> 00:17:21.240]  因為你不喜歡拍屁股就可以走的
[00:17:21.240 --> 00:17:22.840]  沒有人可以抓你回來
[00:17:22.840 --> 00:17:26.000]  我不會找秘密警察殺了你
[00:17:26.000 --> 00:17:29.760]  教會是在一個共同信仰下
[00:17:29.760 --> 00:17:34.600]  我們盼望著將來弟兄姊妹在那裡相會
[00:17:34.600 --> 00:17:37.320]  但是保羅不贊成
[00:17:37.320 --> 00:17:39.400]  我們在這樣的情況下
[00:17:39.400 --> 00:17:41.040]  於是我們很容易分開
[00:17:41.040 --> 00:17:43.040]  所以他就要用潔力
[00:17:43.040 --> 00:17:46.000]  潔力就是當上帝呼召我們這幫人
[00:17:46.000 --> 00:17:47.680]  在這個地方教會上
[00:17:47.680 --> 00:17:51.840]  我們就要用潔力去保守一個合一的見證
[00:17:51.840 --> 00:17:55.800]  而這個潔力是很容易散的
[00:17:55.800 --> 00:17:57.680]  否則就不會潔力了
[00:17:57.680 --> 00:17:59.400]  因為很容易散的
[00:17:59.400 --> 00:18:01.040]  你對教會就很容易散
[00:18:01.040 --> 00:18:01.600]  對不對?
[00:18:01.600 --> 00:18:03.280]  你唱教會的歌的時候
[00:18:03.280 --> 00:18:06.400]  真的地上有很多不同的教義
[00:18:06.400 --> 00:18:08.960]  有不同的說法
[00:18:08.960 --> 00:18:10.680]  所以我們就要潔力了
[00:18:10.680 --> 00:18:13.200]  我們潔力的基礎是什麼呢?
[00:18:13.200 --> 00:18:14.880]  就是保羅一開始說
[00:18:14.880 --> 00:18:16.400]  我們是一種忍耐
[00:18:16.400 --> 00:18:17.880]  我們是一種寬容
[00:18:17.880 --> 00:18:19.400]  我們是一種愛心
[00:18:19.400 --> 00:18:21.640]  這個就是基礎之上了
[00:18:21.640 --> 00:18:23.680]  所以我們才有這個德行
[00:18:23.680 --> 00:18:26.680]  然後我們就要去潔力去保守著
[00:18:26.680 --> 00:18:30.160]  所以這些東西不是免費午餐來的
[00:18:30.160 --> 00:18:31.600]  我們需要這樣做
[00:18:31.600 --> 00:18:33.080]  所以我們是要共同
[00:18:33.080 --> 00:18:36.160]  為了教會、為了天國、為了神的名字
[00:18:36.160 --> 00:18:38.560]  好了
[00:18:38.560 --> 00:18:44.280]  很多時候有人就將聖靈私有化了
[00:18:44.280 --> 00:18:47.120]  因為教會很多時候出現分裂是什麼呢?
[00:18:47.120 --> 00:18:48.320]  就是我領受了
[00:18:48.320 --> 00:18:49.720]  聖靈和我這樣說
[00:18:49.720 --> 00:18:51.240]  上帝的領受
[00:18:51.240 --> 00:18:52.520]  哇!很大的一件事
[00:18:52.520 --> 00:18:53.960]  那你就要聽他的話
[00:18:53.960 --> 00:18:54.800]  那第二個說
[00:18:54.800 --> 00:18:55.320]  不是的
[00:18:55.320 --> 00:18:56.600]  我的領受是這樣
[00:18:56.600 --> 00:18:57.800]  聖靈這樣和我說
[00:18:57.800 --> 00:18:59.960]  那聖靈分裂?
[00:18:59.960 --> 00:19:01.960]  那聖靈不是很有問題?
[00:19:01.960 --> 00:19:05.080]  我們千萬不要將聖靈私有化
[00:19:05.080 --> 00:19:06.520]  什麼叫將聖靈私有化呢?
