
[00:00:00.000 --> 00:00:03.000]  各位網友 今天我來到這裡
[00:03:08.000 --> 00:03:11.000]  哭了 一邊笑一邊哭
[00:03:11.000 --> 00:03:13.000]  原來呢
[00:03:13.000 --> 00:03:15.000]  情緒呢
[00:03:15.000 --> 00:03:17.000]  變化真的很大
[00:03:17.000 --> 00:03:19.000]  一秒鐘之前
[00:03:19.000 --> 00:03:21.000]  很興奮 想不到你會來
[00:03:21.000 --> 00:03:23.000]  很開心見到你
[00:03:23.000 --> 00:03:25.000]  一秒鐘之後
[00:03:25.000 --> 00:03:27.000]  覺得自己很辛苦
[00:03:27.000 --> 00:03:29.000]  見而已
[00:03:29.000 --> 00:03:31.000]  最後見了
[00:03:31.000 --> 00:03:33.000]  但又聽到
[00:03:33.000 --> 00:03:35.000]  原來這個見呢
[00:03:35.000 --> 00:03:37.000]  是一個快樂的事來的
[00:03:37.000 --> 00:03:39.000]  因為上帝愛我
[00:03:39.000 --> 00:03:41.000]  他感動我的朋友
[00:03:41.000 --> 00:03:44.000]  來看我 來見我
[00:03:44.000 --> 00:03:46.000]  所以今天晚上呢
[00:03:46.000 --> 00:03:48.000]  無論你今天聽成怎麼樣都好
[00:03:48.000 --> 00:03:51.000]  剛才那六個演員很厲害
[00:03:51.000 --> 00:03:53.000]  那個劇本都很難回答的
[00:03:53.000 --> 00:03:55.000]  但有一個答案呢
[00:03:55.000 --> 00:03:57.000]  就是無論疫情
[00:03:57.000 --> 00:03:59.000]  你遇到多少
[00:03:59.000 --> 00:04:01.000]  或者你未來
[00:04:01.000 --> 00:04:02.000]  預備了多少
[00:04:02.000 --> 00:04:04.000]  你最要預備的就是
[00:04:04.000 --> 00:04:06.000]  你的心要知道上帝愛你
[00:04:06.000 --> 00:04:08.000]  無論你遇到什麼事
[00:04:08.000 --> 00:04:10.000]  上帝是愛你
[00:04:10.000 --> 00:04:12.000]  我想起我坐車走的時候
[00:04:12.000 --> 00:04:14.000]  很感謝上帝給我
[00:04:14.000 --> 00:04:16.000]  今晚見你的時候
[00:04:16.000 --> 00:04:18.000]  有一種動力
[00:04:18.000 --> 00:04:20.000]  就是我們今晚一起分享
[00:04:20.000 --> 00:04:23.000]  這個疫後情緒
[00:04:23.000 --> 00:04:25.000]  其實就是上帝的愛
[00:04:25.000 --> 00:04:27.000]  來到一個人看到
[00:04:27.000 --> 00:04:29.000]  好像沒有希望的地方
[00:04:29.000 --> 00:04:32.000]  但裏面是很多希望的
[00:04:32.000 --> 00:04:35.000]  我經常都在這裏教學
[00:04:35.000 --> 00:04:37.000]  在五樓 星期三晚
[00:04:37.000 --> 00:04:40.000]  今晚來到這裏見你
[00:04:40.000 --> 00:04:44.000]  當你今晚是一個好的一堂書
[00:04:44.000 --> 00:04:46.000]  這堂書我都沒有教了很多
[00:04:46.000 --> 00:04:49.000]  我在理工大學97年離開了
[00:04:49.000 --> 00:04:51.000]  教了五年大學
[00:04:51.000 --> 00:04:54.000]  我見到很多基督徒
[00:04:54.000 --> 00:04:57.000]  那些基督徒很喜歡做照顧者
[00:04:57.000 --> 00:04:59.000]  但是每一次我面試
[00:04:59.000 --> 00:05:01.000]  我知道很多都進不了
[00:05:01.000 --> 00:05:03.000]  因為位置太少了 太少了
[00:05:03.000 --> 00:05:05.000]  於是我有一個感動
[00:05:05.000 --> 00:05:07.000]  我離開大學
[00:05:07.000 --> 00:05:09.000]  不如做公開教育
[00:05:09.000 --> 00:05:11.000]  去教一些很喜歡幫助人的人
[00:05:11.000 --> 00:05:13.000]  他們有機會學社工
[00:05:13.000 --> 00:05:15.000]  心理學 輔導
[00:05:15.000 --> 00:05:17.000]  甚至到心靈
[00:05:17.000 --> 00:05:19.000]  所以這個就是我人生的一個任務
[00:05:19.000 --> 00:05:21.000]  今晚我們選了一些題材
[00:05:21.000 --> 00:05:23.000]  希望講得精一點
[00:05:23.000 --> 00:05:25.000]  我們不講一些
[00:05:25.000 --> 00:05:28.000]  報紙 書 經常講一些很重複的東西
[00:05:28.000 --> 00:05:30.000]  我想很多時候都
[00:05:30.000 --> 00:05:33.000]  很多人都說疫後情緒就是創傷後遺
[00:05:33.000 --> 00:05:37.000]  即是我們要重新去再建立生活方式
[00:05:37.000 --> 00:05:40.000]  或者怎樣去總結這個經驗
[00:05:40.000 --> 00:05:42.000]  很多人都講這些東西
[00:05:42.000 --> 00:05:45.000]  不過我用我做教情緒
[00:05:45.000 --> 00:05:49.000]  我覺得那28個經常出現在人際關係的情緒
[00:05:49.000 --> 00:05:51.000]  這些是我現在教的東西
[00:05:51.000 --> 00:05:56.000]  有7個今晚你可能聽完之後覺得
[00:05:56.000 --> 00:06:00.000]  咦 很多很多好的事情
[00:06:00.000 --> 00:06:03.000]  是發生在你的經驗裏面
[00:06:03.000 --> 00:06:05.000]  不是那麼可怕的
[00:06:05.000 --> 00:06:08.000]  疫情是一個好的經歷
[00:06:08.000 --> 00:06:09.000]  好的經歷
[00:06:09.000 --> 00:06:12.000]  可能你聽完之後就會明白我說什麼了
[00:06:12.000 --> 00:06:13.000]  希望有興趣的
[00:06:13.000 --> 00:06:16.000]  你可以繼續跟我一起研究這些東西
[00:06:16.000 --> 00:06:19.000]  將來我也會在這裏有些教學
[00:06:19.000 --> 00:06:21.000]  但我想講的時候
[00:06:21.000 --> 00:06:23.000]  那7個是什麼呢
[00:06:23.000 --> 00:06:25.000]  我排第一呢
[00:06:25.000 --> 00:06:27.000]  是疑心
[00:06:27.000 --> 00:06:30.000]  懷疑的心
[00:06:30.000 --> 00:06:36.000]  2020至2023這3年
[00:06:36.000 --> 00:06:41.000]  是影響了我們的懷疑心
[00:06:41.000 --> 00:06:44.000]  有些人很單純的
[00:06:44.000 --> 00:06:48.000]  現在的懷疑心都高了很多
[00:06:48.000 --> 00:06:50.000]  事實上真的中了招
[00:06:50.000 --> 00:06:53.000]  或者說原來是空穴染到的
[00:06:53.000 --> 00:06:57.000]  我們不容易覺得很多事情是沒有的
[00:06:57.000 --> 00:07:00.000]  通常會想有事情的先
[00:07:00.000 --> 00:07:02.000]  然後才想沒有的
[00:07:02.000 --> 00:07:04.000]  甚至多數都是有事情的
[00:07:04.000 --> 00:07:06.000]  用這個想法來懷疑心
[00:07:06.000 --> 00:07:09.000]  我給第一個關鍵點給大家看看
[00:07:09.000 --> 00:07:12.000]  學表達失意
[00:07:12.000 --> 00:07:16.000]  失意而不是辯論自己的立場
[00:07:16.000 --> 00:07:19.000]  慢慢我們要學一件事
[00:07:19.000 --> 00:07:21.000]  就是人和人之間
[00:07:21.000 --> 00:07:23.000]  很多事情都是大家會吵架
[00:07:23.000 --> 00:07:25.000]  剛才那3齣戲
[00:07:25.000 --> 00:07:27.000]  其實吵得成的機會都很高的
[00:07:27.000 --> 00:07:29.000]  因為見解不同
[00:07:29.000 --> 00:07:32.000]  但我很少我們不去爭辯
[00:07:32.000 --> 00:07:36.000]  而是在講我們很多事情很失望
[00:07:36.000 --> 00:07:38.000]  如果我說很多事情很失望
[00:07:38.000 --> 00:07:42.000]  反而我和你都有一些事情可以說
[00:07:42.000 --> 00:07:43.000]  大家都一樣的
[00:07:43.000 --> 00:07:45.000]  不過內容不同
[00:07:45.000 --> 00:07:47.000]  但講意見就不是
[00:07:47.000 --> 00:07:49.000]  我和意見是不同的
[00:07:49.000 --> 00:07:51.000]  以下一家人
[00:07:51.000 --> 00:07:54.000]  能夠學表達失意
[00:07:54.000 --> 00:07:58.000]  其實竟然拉近了關係
[00:07:58.000 --> 00:08:00.000]  但很多時候我們真的這樣做
[00:08:00.000 --> 00:08:02.000]  甚至很多人研究
[00:08:02.000 --> 00:08:05.000]  他說這個世界的人
[00:08:05.000 --> 00:08:12.000]  在什麼時候容易表現得多熱心呢
[00:08:12.000 --> 00:08:14.000]  你猜是什麼年歲呢
[00:08:14.000 --> 00:08:17.000]  很多人第一個懷疑就是老人家
[00:08:17.000 --> 00:08:19.000]  老人家會說
[00:08:19.000 --> 00:08:22.000]  我都打仗經歷過很多事情很慘
[00:08:22.000 --> 00:08:24.000]  所以不要隨便相信
[00:08:24.000 --> 00:08:26.000]  有些人就說
[00:08:26.000 --> 00:08:28.000]  不是 是我老婆
[00:08:28.000 --> 00:08:30.000]  女人 經常都私事
[00:08:30.000 --> 00:08:32.000]  你衣服上的香水除了
[00:08:32.000 --> 00:08:34.000]  大件事
[00:08:34.000 --> 00:08:37.000]  但研究結果不是
[00:08:37.000 --> 00:08:39.000]  發現原來疑心
[00:08:39.000 --> 00:08:42.000]  是出現在成年人的初期
[00:08:42.000 --> 00:08:45.000]  就是20至30歲
[00:08:45.000 --> 00:08:47.000]  疑心是最高的
[00:08:47.000 --> 00:08:51.000]  第二就是男性比女性還高
[00:08:51.000 --> 00:08:53.000]  很喜歡看這些研究
[00:08:53.000 --> 00:08:55.000]  有得解釋的
[00:08:55.000 --> 00:08:57.000]  就是這個疫情
[00:08:57.000 --> 00:09:00.000]  慢慢看到樣本走出來
[00:09:00.000 --> 00:09:02.000]  就是男人
[00:09:02.000 --> 00:09:04.000]  20多歲那些
[00:09:04.000 --> 00:09:06.000]  其實很多是不信任
[00:09:06.000 --> 00:09:07.000]  是出現了
[00:09:07.000 --> 00:09:09.000]  所以你看到
[00:09:09.000 --> 00:09:10.000]  不要說政治
[00:09:10.000 --> 00:09:11.000]  當然我們不說
[00:09:11.000 --> 00:09:12.000]  你留意一下
[00:09:12.000 --> 00:09:16.000]  很多人不是輕易信你講話的
[00:09:16.000 --> 00:09:17.000]  是出現了
[00:09:17.000 --> 00:09:19.000]  所以有時疫情
[00:09:19.000 --> 00:09:21.000]  是將你的心態
[00:09:21.000 --> 00:09:23.000]  由對付病
[00:09:23.000 --> 00:09:25.000]  開始對付關係
[00:09:25.000 --> 00:09:27.000]  病就走了
[00:09:27.000 --> 00:09:29.000]  或者菌就走了
[00:09:29.000 --> 00:09:30.000]  關係呢
[00:09:30.000 --> 00:09:32.000]  我們就搬了那套懷疑
[00:09:32.000 --> 00:09:34.000]  去了人那裏
[00:09:34.000 --> 00:09:36.000]  請大家留意一下
[00:09:36.000 --> 00:09:39.000]  其實如果當我們真的要輔導
[00:09:39.000 --> 00:09:41.000]  一個會友 一個信主
[00:09:41.000 --> 00:09:43.000]  那怎麼幫他呢
[00:09:43.000 --> 00:09:45.000]  其實有一句說話很好
[00:09:45.000 --> 00:09:46.000]  我經常用的
[00:09:46.000 --> 00:09:48.000]  其實你是不是說一些事
[00:09:48.000 --> 00:09:50.000]  想實現呢
[00:09:50.000 --> 00:09:52.000]  你是不是想實現一些事呢
[00:09:52.000 --> 00:09:54.000]  譬如說家人信不過
[00:09:54.000 --> 00:09:56.000]  其實你是不是想說
[00:09:56.000 --> 00:09:59.000]  你想證明家人經常信不過呢
[00:09:59.000 --> 00:10:01.000]  其實你是不是想這樣呢
[00:10:01.000 --> 00:10:03.000]  我當然不想
[00:10:03.000 --> 00:10:05.000]  家人怎麼會這樣呢
[00:10:05.000 --> 00:10:07.000]  那你自己反駁自己
[00:10:07.000 --> 00:10:09.000]  但是為什麼你要想
[00:10:09.000 --> 00:10:11.000]  家人是靠不住
[00:10:11.000 --> 00:10:13.000]  經常說這麼多的事呢
[00:10:13.000 --> 00:10:15.000]  是不是想證明這件事呢
[00:10:15.000 --> 00:10:17.000]  這些事我們要學
[00:10:17.000 --> 00:10:19.000]  如果不是呢
[00:10:19.000 --> 00:10:21.000]  這個傾向就變成了
[00:10:21.000 --> 00:10:23.000]  我們的生活習慣和人
[00:10:23.000 --> 00:10:25.000]  很多疑心
[00:10:25.000 --> 00:10:27.000]  所以出了一個新的英文字
[00:10:27.000 --> 00:10:29.000]  我們做學問工作
[00:10:29.000 --> 00:10:31.000]  喜歡看這些字叫HSP
[00:10:31.000 --> 00:10:33.000]  H就是high
[00:10:33.000 --> 00:10:35.000]  就是高
[00:10:35.000 --> 00:10:37.000]  Hi字
[00:10:37.000 --> 00:10:39.000]  H就是sensitive
[00:10:39.000 --> 00:10:41.000]  敏感
[00:10:41.000 --> 00:10:43.000]  P就是person
[00:10:43.000 --> 00:10:45.000]  高敏感人士
[00:10:45.000 --> 00:10:47.000]  很多高敏感人士出現了
[00:10:47.000 --> 00:10:49.000]  所以有時候你說話
[00:10:49.000 --> 00:10:51.000]  都要很小心
[00:10:51.000 --> 00:10:53.000]  特別在
[00:10:53.000 --> 00:10:55.000]  無論是社會事件
[00:10:55.000 --> 00:10:57.000]  譬如我們做講員
[00:10:57.000 --> 00:10:59.000]  我們很怕出powerpoint
[00:10:59.000 --> 00:11:01.000]  一出powerpoint那些人一舉手機
[00:11:01.000 --> 00:11:03.000]  我們就怕 又拿證據
[00:11:03.000 --> 00:11:05.000]  這樣
[00:11:05.000 --> 00:11:07.000]  其實沒什麼
[00:11:07.000 --> 00:11:09.000]  但是高敏感人士
[00:11:09.000 --> 00:11:11.000]  覺得你為什麼這樣
[00:11:11.000 --> 00:11:13.000]  你為什麼這樣 很容易會怕
[00:11:13.000 --> 00:11:15.000]  這些事
[00:11:15.000 --> 00:11:17.000]  我怕真的會發生到
[00:11:17.000 --> 00:11:19.000]  一個地步就是連家人
[00:11:19.000 --> 00:11:21.000]  大家都覺得你剛才說的
[00:11:21.000 --> 00:11:23.000]  什麼意思 越來越多這些事
[00:11:23.000 --> 00:11:25.000]  所以覺得我開始不喜歡和人
[00:11:25.000 --> 00:11:27.000]  聊天了 所以慢慢看到
[00:11:27.000 --> 00:11:29.000]  如果我們不去處理這種情緒
[00:11:29.000 --> 00:11:31.000]  情緒就控制了我們
[00:11:31.000 --> 00:11:33.000]  我們就任由自己
[00:11:33.000 --> 00:11:35.000]  繼續這樣 這個會影響
[00:11:35.000 --> 00:11:37.000]  我們的關係
[00:11:37.000 --> 00:11:39.000]  忠誠可以影響
[00:11:39.000 --> 00:11:41.000]  究竟那個人是不是
[00:11:41.000 --> 00:11:43.000]  真心對我懷疑
[00:11:43.000 --> 00:11:45.000]  所以那個人做錯的事
[00:11:45.000 --> 00:11:47.000]  對你
[00:11:47.000 --> 00:11:49.000]  你都覺得他有心的 他專登的
[00:11:49.000 --> 00:11:51.000]  其實忽略了
[00:11:51.000 --> 00:11:53.000]  誠實的創意
[00:11:53.000 --> 00:11:55.000]  其實他是
[00:11:55.000 --> 00:11:57.000]  搞錯了
[00:11:57.000 --> 00:11:59.000]  但他仍然是一個很正直的人
[00:11:59.000 --> 00:12:01.000]  誠實的創意
[00:12:01.000 --> 00:12:03.000]  他不會理會這些的
[00:12:03.000 --> 00:12:05.000]  他想的 他有心的 專登的
[00:12:05.000 --> 00:12:07.000]  嘩 你想一下 家裡就是這樣
[00:12:07.000 --> 00:12:09.000]  多可惜啊 所以希望今晚
[00:12:09.000 --> 00:12:11.000]  我一路說下去的時候 這個鐘頭
[00:12:11.000 --> 00:12:13.000]  你想一下自己
[00:12:13.000 --> 00:12:15.000]  反省一下
[00:12:15.000 --> 00:12:17.000]  有沒有可能真的這樣做呢
[00:12:17.000 --> 00:12:19.000]  所以我教書呢 很喜歡
[00:12:19.000 --> 00:12:21.000]  給一些現實的處境
[00:12:21.000 --> 00:12:23.000]  問一些學生
[00:12:23.000 --> 00:12:25.000]  你最近這一天
[00:12:25.000 --> 00:12:27.000]  有沒有這樣
[00:12:27.000 --> 00:12:29.000]  當你說有的時候就說
[00:12:29.000 --> 00:12:31.000]  你會不會覺得
[00:12:31.000 --> 00:12:33.000]  這件事是一個開始
[00:12:33.000 --> 00:12:35.000]  是會延續的
[00:12:35.000 --> 00:12:37.000]  是呀 這樣 你要祈禱了
[00:12:37.000 --> 00:12:39.000]  你開始已經進入了
[00:12:39.000 --> 00:12:41.000]  一個狀態 然後一個性格
[00:12:41.000 --> 00:12:43.000]  慢慢發展了 是危險的
[00:12:43.000 --> 00:12:45.000]  所以怎麼做呢
[00:12:45.000 --> 00:12:47.000]  雖然時間很短 我都要試一下
[00:12:47.000 --> 00:12:49.000]  做一些示範
[00:12:49.000 --> 00:12:51.000]  你想 留在家裡的人
[00:12:51.000 --> 00:12:53.000]  很坦白聊天呢
[00:12:53.000 --> 00:12:55.000]  用什麼方法
[00:12:55.000 --> 00:12:57.000]  令人最容易說話呢
[00:12:57.000 --> 00:12:59.000]  首先我先說一些
[00:12:59.000 --> 00:13:01.000]  最差的方法 再說最好
[00:13:01.000 --> 00:13:03.000]  最差的就是說
[00:13:03.000 --> 00:13:05.000]  我教你 你不行的
[00:13:05.000 --> 00:13:07.000]  學我吧
[00:13:07.000 --> 00:13:09.000]  這個是最差的
[00:13:09.000 --> 00:13:11.000]  沒有什麼比這句差
[00:13:11.000 --> 00:13:13.000]  所以將它反過來就行了
[00:13:13.000 --> 00:13:15.000]  反過來就是
[00:13:15.000 --> 00:13:17.000]  我自己呢
[00:13:17.000 --> 00:13:19.000]  我都覺得自己應該檢討一下
[00:13:19.000 --> 00:13:21.000]  我經常都不自覺
[00:13:21.000 --> 00:13:23.000]  就說了這些東西
[00:13:23.000 --> 00:13:25.000]  這個真是我的弱點
[00:13:25.000 --> 00:13:27.000]  我想我開始留意了
[00:13:27.000 --> 00:13:29.000]  你有沒有留意我這個弱點
[00:13:29.000 --> 00:13:31.000]  這句好啊
[00:13:31.000 --> 00:13:33.000]  你家裡整個都
[00:13:33.000 --> 00:13:35.000]  那你檢討吧
[00:13:35.000 --> 00:13:37.000]  好啊 竟然這句好啊
[00:13:37.000 --> 00:13:39.000]  然後
[00:13:39.000 --> 00:13:41.000]  整個家裡一起靜下來
[00:13:41.000 --> 00:13:43.000]  很多人說 那我也有點
[00:13:43.000 --> 00:13:47.000]  甚至會 當然有個比較調皮的
[00:13:47.000 --> 00:13:49.000]  你懸念我
[00:13:49.000 --> 00:13:51.000]  但是老實說
[00:13:51.000 --> 00:13:53.000]  分享自己的弱點
[00:13:53.000 --> 00:13:55.000]  是個很成功的人
[00:13:55.000 --> 00:13:57.000]  多一些弱點不是作是真的
[00:13:57.000 --> 00:13:59.000]  是很成功的人
[00:13:59.000 --> 00:14:01.000]  他令到整個家人的氣氛
[00:14:01.000 --> 00:14:03.000]  不是保護防守
[00:14:03.000 --> 00:14:05.000]  而是大家開放了
[00:14:05.000 --> 00:14:07.000]  我鼓勵大家
[00:14:07.000 --> 00:14:09.000]  就是
[00:14:09.000 --> 00:14:11.000]  研究家庭關係
[00:14:11.000 --> 00:14:13.000]  我們一定要小心
[00:14:13.000 --> 00:14:15.000]  就是一切都是從口說出來
[00:14:15.000 --> 00:14:17.000]  但是也是從心發出
[00:14:17.000 --> 00:14:19.000]  是有關係的
[00:14:19.000 --> 00:14:21.000]  第二是什麼呢
[00:14:21.000 --> 00:14:23.000]  加多一分給你
[00:14:23.000 --> 00:14:25.000]  你跟家人說
[00:14:25.000 --> 00:14:27.000]  我們在這裡 這間屋
[00:14:27.000 --> 00:14:29.000]  我們曾經很多
[00:14:29.000 --> 00:14:31.000]  互相幫助的經歷
[00:14:31.000 --> 00:14:33.000]  如果你是爸爸
[00:14:33.000 --> 00:14:35.000]  是媽媽 你說這句話
[00:14:35.000 --> 00:14:37.000]  你的子女
[00:14:37.000 --> 00:14:39.000]  心裡面都說
[00:14:39.000 --> 00:14:41.000]  我小時候
[00:14:41.000 --> 00:14:43.000]  到現在都有幾次
[00:14:43.000 --> 00:14:45.000]  我幫過姐姐
[00:14:45.000 --> 00:14:47.000]  哥哥幫過我
[00:14:47.000 --> 00:14:49.000]  在這個地方 就是這個家
[00:14:49.000 --> 00:14:51.000]  很美麗
[00:14:51.000 --> 00:14:53.000]  如果你能夠說這句話出來
[00:14:53.000 --> 00:14:55.000]  很多人都承認
[00:14:55.000 --> 00:14:57.000]  放下了他們
[00:14:57.000 --> 00:14:59.000]  去防守
[00:14:59.000 --> 00:15:01.000]  反過來 每個人都說
[00:15:01.000 --> 00:15:03.000]  多謝其他家人
[00:15:03.000 --> 00:15:05.000]  這個疑心
[00:15:05.000 --> 00:15:07.000]  慢慢一路降下去
[00:15:07.000 --> 00:15:09.000]  再加多一句話
[00:15:09.000 --> 00:15:13.000]  誰幫誰都不要緊
[00:15:13.000 --> 00:15:15.000]  但是覺不覺得我們幫完對方之後
[00:15:15.000 --> 00:15:17.000]  我們關係好了
[00:15:17.000 --> 00:15:19.000]  我們關係好了
[00:15:19.000 --> 00:15:21.000]  我們關係好了
[00:15:21.000 --> 00:15:23.000]  所以接受別人幫
[00:15:23.000 --> 00:15:25.000]  我們關係好了
[00:15:25.000 --> 00:15:27.000]  幫人一個 關係好了
[00:15:27.000 --> 00:15:29.000]  如果你帶起這樣
[00:15:29.000 --> 00:15:31.000]  你很精彩
[00:15:31.000 --> 00:15:33.000]  你做爸爸媽媽 做丈夫
[00:15:33.000 --> 00:15:35.000]  做太太很精彩
[00:15:35.000 --> 00:15:37.000]  扭轉了
[00:15:37.000 --> 00:15:39.000]  人為的傾向
[00:15:39.000 --> 00:15:41.000]  大家互相私疑
[00:15:41.000 --> 00:15:43.000]  突然變做
[00:15:43.000 --> 00:15:45.000]  大家走近了 拉近了
[00:15:45.000 --> 00:15:47.000]  接著
[00:15:47.000 --> 00:15:49.000]  你吃著想
[00:15:49.000 --> 00:15:51.000]  不如這樣
[00:15:51.000 --> 00:15:53.000]  我們不如定時間
[00:15:53.000 --> 00:15:55.000]  每個星期一起談談
[00:15:55.000 --> 00:15:57.000]  大家的處境
[00:15:57.000 --> 00:15:59.000]  大家了解一下
[00:15:59.000 --> 00:16:01.000]  就算你都不容易
[00:16:01.000 --> 00:16:03.000]  就算我都不容易
[00:16:03.000 --> 00:16:05.000]  我講一下我的情況給你聽
[00:16:05.000 --> 00:16:07.000]  大家交換一下好嗎
[00:16:07.000 --> 00:16:09.000]  你家裡就由大家
[00:16:09.000 --> 00:16:11.000]  不說話 擋著擋著
[00:16:11.000 --> 00:16:13.000]  大家談起了
[00:16:13.000 --> 00:16:15.000]  當然大家少了批評
[00:16:15.000 --> 00:16:17.000]  我教社工的時候
[00:16:17.000 --> 00:16:19.000]  我覺得英文這個詞很漂亮
[00:16:19.000 --> 00:16:21.000]  扎住 批判
[00:16:21.000 --> 00:16:23.000]  和中文的
[00:16:23.000 --> 00:16:25.000]  發音是一樣的 扎住
[00:16:25.000 --> 00:16:27.000]  大家少了扎住
[00:16:27.000 --> 00:16:29.000]  等於好了
[00:16:29.000 --> 00:16:31.000]  然後到最後了
[00:16:31.000 --> 00:16:33.000]  這樣拿足滿分
[00:16:33.000 --> 00:16:35.000]  我們經常覺得家裡人
[00:16:35.000 --> 00:16:37.000]  是有問題的
[00:16:37.000 --> 00:16:39.000]  比如你一見到老婆
[00:16:39.000 --> 00:16:41.000]  傻皮苦面
[00:16:41.000 --> 00:16:43.000]  有問題
[00:16:43.000 --> 00:16:45.000]  你又有問題
[00:16:45.000 --> 00:16:47.000]  我們很多時候這樣
[00:16:47.000 --> 00:16:49.000]  轉一轉話
[00:16:49.000 --> 00:16:51.000]  這個詞不是很喜歡受落的
[00:16:51.000 --> 00:16:53.000]  說自己有問題
[00:16:53.000 --> 00:16:55.000]  反而發問的話
[00:16:55.000 --> 00:16:57.000]  你最近發現了什麼很有趣
[00:16:57.000 --> 00:16:59.000]  或者很刺激
[00:16:59.000 --> 00:17:01.000]  反而他馬上講很多東西
[00:17:01.000 --> 00:17:03.000]  其實那些是問題
[00:17:03.000 --> 00:17:05.000]  但是你說最近有什麼有趣
[00:17:05.000 --> 00:17:07.000]  刺激發現了
[00:17:07.000 --> 00:17:09.000]  竟然大家都覺得很動聽
