
[00:00:00.000 --> 00:00:06.560]  各位頂姐妹 主內平安
[00:06:09.860 --> 00:06:16.200]  是呀 奮裕黨就是始自驅逐羅馬
[00:06:16.200 --> 00:06:20.280]  離開耶路撒冷的猶太人
[00:06:20.280 --> 00:06:24.760]  其中有一個跟了耶穌 是呀 西門
[00:06:24.760 --> 00:06:27.760]  跟彼得同名的
[00:06:27.760 --> 00:06:30.360]  不過排到他去美爾
[00:06:30.360 --> 00:06:35.200]  奮裕黨的西門
[00:06:35.200 --> 00:06:40.800]  他以復國為念
[00:06:40.800 --> 00:06:46.740]  跟了耶穌 為什麼耶穌要選他做使徒呢?
[00:06:46.740 --> 00:06:49.280]  今天如果他在你們中間
[00:06:49.280 --> 00:06:52.880]  會不會選他做執事呢?
[00:06:52.880 --> 00:06:56.040]  你明白耶穌做了什麼事嗎?
[00:06:56.040 --> 00:06:58.540]  奮裕黨的西門
[00:06:58.540 --> 00:07:00.840]  在耶穌臨升天之前
[00:07:00.840 --> 00:07:02.680]  不知道是不是他 聖經沒有記載
[00:07:02.680 --> 00:07:08.060]  舉手問:主啊 你復興以色列國啊
[00:07:08.060 --> 00:07:10.080]  如果門徒要討論這個問題
[00:07:10.080 --> 00:07:13.180]  一個人說不出話來的
[00:07:13.180 --> 00:07:15.560]  崇拜有人 自知震震
[00:07:15.560 --> 00:07:17.660]  都會同一個人在那裡震的
[00:07:17.660 --> 00:07:18.740]  雖然那個不回答他
[00:07:18.740 --> 00:07:22.400]  不斷地「蝕」他 還大聲一點
[00:07:22.400 --> 00:07:25.320]  跟誰談這個問題會引起討論
[00:07:25.320 --> 00:07:31.040]  以至要問耶穌臨升天之前回答這個問題呢?
[00:07:31.040 --> 00:07:34.000]  剛才我們背的那個名單當中
[00:07:34.000 --> 00:07:38.800]  另一個使徒叫做馬太
[00:07:38.800 --> 00:07:42.000]  不是馬太 雖然寫法一樣
[00:07:42.000 --> 00:07:44.600]  馬太是誰?
[00:07:44.600 --> 00:07:48.700]  瑞利馬太
[00:07:48.700 --> 00:07:51.800]  瑞利是什麼人呢?
[00:07:51.800 --> 00:07:53.500]  耶穌去他們家裡吃飯
[00:07:53.500 --> 00:08:01.020]  被法利賽人罵他跟罪人和瑞利來往
[00:08:01.020 --> 00:08:06.560]  為什麼會將他們跟罪人相提並論呢?
[00:08:06.560 --> 00:08:08.960]  嗯?
[00:08:08.960 --> 00:08:11.660]  古老的英文聖經翻譯
[00:08:11.660 --> 00:08:16.580]  就不是「Sinners and Tax Collectors」
[00:08:16.580 --> 00:08:20.340]  King James的聖經英文譯本是
[00:08:20.340 --> 00:08:25.760]  「Sinners and Republicans」
[00:08:25.760 --> 00:08:28.260]  你說什麼那個時候已經有共和黨
[00:08:28.260 --> 00:08:31.180]  就是川普了 不是
[00:08:31.180 --> 00:08:32.920]  同一個字
[00:08:32.920 --> 00:08:38.580]  說的是「Republic of Rome」
[00:08:38.580 --> 00:08:42.600]  羅馬共和國
[00:08:42.600 --> 00:08:45.820]  當時的世界 你也聽過這句話
[00:08:45.820 --> 00:08:50.900]  「跳跳帶導通羅馬」
[00:08:50.900 --> 00:08:54.100]  不是說路可不可以走
[00:08:54.100 --> 00:08:57.220]  是說天下太平
[00:08:57.220 --> 00:09:03.340]  出門不會遇到搶劫
[00:09:03.340 --> 00:09:06.740]  你讀水滸傳的故事
[00:09:06.740 --> 00:09:09.080]  天色已晚
[00:09:09.080 --> 00:09:13.980]  投宿客棧一定是黑店
[00:09:13.980 --> 00:09:15.500]  有沒有印象?
[00:09:15.500 --> 00:09:19.220]  黑旋風李逵睡醒了
[00:09:19.220 --> 00:09:21.520]  沒事做 兄弟做什麼?
[00:09:21.520 --> 00:09:23.500]  出去搶劫
[00:09:23.500 --> 00:09:25.740]  宋朝啊
[00:09:25.740 --> 00:09:29.640]  不是說野蠻的時期
[00:09:29.640 --> 00:09:31.480]  你就可以明白
[00:09:31.480 --> 00:09:37.640]  羅馬帝國整個地中海的世界
[00:09:37.640 --> 00:09:42.000]  可以天下太平
[00:09:42.000 --> 00:09:44.600]  很厲害
[00:09:44.600 --> 00:09:47.660]  所以稅吏是一幫什麼人?
[00:09:47.660 --> 00:09:51.880]  在猶太人當中幫羅馬政府收稅
[00:09:51.880 --> 00:09:57.500]  他們心目中佩服羅馬帝國
[00:09:57.500 --> 00:10:00.240]  當然在自己人中間
[00:10:00.240 --> 00:10:02.960]  今天我們叫漢奸
[00:10:02.960 --> 00:10:06.560]  昔日會不會叫他們做尤奸
[00:10:06.560 --> 00:10:08.340]  出賣自己同胞
[00:10:08.340 --> 00:10:11.480]  是呀 稅吏很有錢的
[00:10:11.480 --> 00:10:15.420]  記得另外那個薩戈嗎?
[00:10:15.420 --> 00:10:17.220]  Zacchaeus
[00:10:17.220 --> 00:10:20.280]  矮子爬上桑樹
[00:10:20.280 --> 00:10:22.800]  想看一看耶穌
[00:10:22.800 --> 00:10:27.820]  誰知道耶穌去到樹下停下來
[00:10:27.820 --> 00:10:29.480]  看著他說
[00:10:29.480 --> 00:10:33.040]  今晚我來你家吃飯
[00:10:33.040 --> 00:10:35.480]  薩戈滾下來
[00:10:35.480 --> 00:10:39.920]  然後自己先作利益申報
[00:10:39.920 --> 00:10:41.160]  有沒有印象?
[00:10:41.160 --> 00:10:43.960]  有沒有教過主學這段經文?
[00:10:43.960 --> 00:10:45.100]  主啊
[00:10:45.100 --> 00:10:49.680]  我將我一半的財產分給窮人
[00:10:49.680 --> 00:10:51.800]  我訛詐了誰
[00:10:51.800 --> 00:10:57.280]  按照摩西的律法還他四倍
[00:10:57.280 --> 00:11:00.120]  那你下半輩子怎麼辦?
[00:11:00.120 --> 00:11:01.480]  你不用怕
[00:11:01.480 --> 00:11:04.080]  打跛腳都能過
[00:11:04.080 --> 00:11:06.280]  這個是稅吏
[00:11:06.280 --> 00:11:10.080]  耶穌不僅有稅吏跟從他
[00:11:10.080 --> 00:11:17.480]  還選了這個稅吏成為十二使徒之一
[00:11:17.480 --> 00:11:24.600]  你說馬太和西門真的有很長時間爭論
[00:11:24.600 --> 00:11:29.520]  政治立場顏色分明
[00:11:29.520 --> 00:11:33.560]  怎樣一起在教會裏侍奉主?
[00:11:33.560 --> 00:11:36.240]  哦 他們要悔改
[00:11:36.240 --> 00:11:38.200]  對
[00:11:38.200 --> 00:11:43.440]  馬太放下她做稅吏的工作
[00:11:43.440 --> 00:11:46.200]  跟從了耶穌
[00:11:46.200 --> 00:11:49.480]  所以未信耶穌之前不要計了
[00:11:49.480 --> 00:11:52.880]  信了耶穌之後馬太就只能寫福音書
[00:11:52.880 --> 00:11:54.720]  不可以再收稅
[00:11:54.720 --> 00:11:59.800]  請問西門要不要退黨?
[00:11:59.800 --> 00:12:03.360]  你這麼快就轉頭了?
[00:12:03.360 --> 00:12:08.920]  她跟了耶穌還要不要回去開會投票解散?
[00:12:08.920 --> 00:12:11.360]  沒時間了
[00:12:11.360 --> 00:12:17.240]  而且耶穌對另一個西門曾經說過
[00:12:17.240 --> 00:12:23.880]  「克西瑪尼收刀入朝
[00:12:23.880 --> 00:12:31.560]  因為凡動刀的必死在刀下」
[00:12:31.560 --> 00:12:33.760]  我不用刀
[00:12:33.760 --> 00:12:36.160]  說的是暴力
[00:12:36.160 --> 00:12:38.680]  不是說武器
[00:12:38.680 --> 00:12:46.640]  所以耶穌是叫西門離開粉瑞黨人的手段
[00:12:46.640 --> 00:12:48.200]  很清楚
[00:12:48.200 --> 00:12:49.680]  你跟從耶穌
[00:12:49.680 --> 00:12:54.160]  你做教會領袖不是靠一把刀的
[00:12:54.160 --> 00:12:58.280]  不是靠訛詐別人然後還他四倍的
[00:12:58.280 --> 00:13:01.080]  兩個都要悔改
[00:13:01.080 --> 00:13:06.960]  請問這兩個使徒對羅馬的政見
[00:13:06.960 --> 00:13:12.520]  是否需要改變?
[00:13:12.520 --> 00:13:16.560]  可不可以保留?
[00:13:16.560 --> 00:13:19.440]  跟隨耶穌明知道祂要升天
[00:13:19.440 --> 00:13:21.080]  所以最後要追問這件事
[00:13:21.080 --> 00:13:25.960]  主啊 你復興以色列國就在這時候嗎?
[00:13:25.960 --> 00:13:28.360]  耶穌怎麼回答?
[00:13:28.360 --> 00:13:31.080]  剛才剛剛讀完而已
[00:13:31.080 --> 00:13:32.400]  記不記得?
[00:13:32.400 --> 00:13:36.200]  不記得了 只記得「但聖靈降臨」
[00:13:36.200 --> 00:13:40.600]  上面那半句都是耶穌說的
[00:13:40.600 --> 00:13:49.560]  「負憑著自己的權柄所定的時候日期」
[00:13:49.560 --> 00:13:51.000]  怎樣?
[00:13:51.000 --> 00:13:56.160]  「不是你們可以知道的」
[00:13:56.160 --> 00:13:59.520]  聽到沒有?聽不到啊
[00:13:59.520 --> 00:14:02.920]  以色列最後什麼時候復國?
[00:14:02.920 --> 00:14:06.800]  1947 厲害了
[00:14:06.800 --> 00:14:13.520]  「按神的權柄所定的時候日期」
[00:14:13.520 --> 00:14:15.360]  再讀多一次
[00:14:15.360 --> 00:14:25.280]  「不是我們可以知道的 但聖靈降臨」
[00:14:25.280 --> 00:14:28.320]  那門徒就一哄而散
[00:14:28.320 --> 00:14:32.160]  耶穌福音堅離地
[00:14:32.160 --> 00:14:33.440]  你罵帝國好了
[00:14:33.440 --> 00:14:34.560]  你不要這樣說耶穌
[00:14:34.560 --> 00:14:36.560]  你跟隨祂的
[00:14:36.560 --> 00:14:38.240]  你認祂是主啊
[00:14:38.240 --> 00:14:40.240]  耶穌是主啊
[00:14:40.240 --> 00:14:42.160]  有沒有聽過這四個字?
[00:14:42.160 --> 00:14:44.080]  是什麼意思?
[00:14:44.080 --> 00:14:46.000]  祂是我們的救主
[00:14:46.000 --> 00:14:48.240]  不止祂是我們生命的主
[00:14:48.240 --> 00:14:49.760]  對
[00:14:49.760 --> 00:14:55.600]  但你知不知道新約教會活在羅馬帝國
[00:14:55.600 --> 00:15:03.200]  他們每一個人都要承認該殺是主
[00:15:03.200 --> 00:15:05.280]  有沒有聽過這四個字?
[00:15:05.280 --> 00:15:06.720]  沒有啊
[00:15:06.720 --> 00:15:07.840]  是啊
[00:15:07.840 --> 00:15:13.680]  所以當你承認耶穌是主
[00:15:13.680 --> 00:15:19.040]  你其實就是宣佈該殺不是主
[00:15:19.040 --> 00:15:20.160]  很清楚了嗎?
[00:15:20.160 --> 00:15:24.960]  一個人不能侍奉兩個主
[00:15:24.960 --> 00:15:26.240]  對
[00:15:26.240 --> 00:15:29.360]  該殺的百教會
[00:15:29.360 --> 00:15:32.320]  這個利祿不是我們的主
[00:15:32.320 --> 00:15:33.360]  信從神
[00:15:33.360 --> 00:15:34.400]  不信從人
[00:15:34.400 --> 00:15:36.400]  是應當的
[00:15:36.400 --> 00:15:37.440]  第一
[00:15:37.440 --> 00:15:40.080]  司徒恆主這句話不是說該殺
[00:15:40.080 --> 00:15:43.920]  你將官理大錯
[00:15:43.920 --> 00:15:45.440]  第二
[00:15:45.440 --> 00:15:48.640]  請問如果該殺對你好好
[00:15:48.640 --> 00:15:53.120]  你就信服他了嗎?
[00:15:53.120 --> 00:15:54.720]  不好的該殺
[00:15:54.720 --> 00:15:56.640]  我當然不信服他
[00:15:56.640 --> 00:15:57.920]  那麼那個好的呢?
[00:15:57.920 --> 00:16:01.280]  沒有一個該殺是好的
[00:16:01.280 --> 00:16:04.400]  那麼康是坦丁呢?
[00:16:04.400 --> 00:16:06.320]  那個信了耶穌的那個
[00:16:06.320 --> 00:16:08.320]  有沒有聽過?
[00:16:08.320 --> 00:16:09.600]  啊?
[00:16:09.600 --> 00:16:11.040]  洗了禮不過沒有浸禮
[00:16:11.040 --> 00:16:14.800]  所以我們浸信會不承認他的
[00:16:14.800 --> 00:16:17.120]  信了耶穌的
[00:16:17.120 --> 00:16:19.680]  好的該殺就是你的主嗎?
[00:16:19.680 --> 00:16:21.360]  你怎樣讀聖經的?
[00:16:21.360 --> 00:16:22.640]  啊?
[00:16:22.640 --> 00:16:24.480]  不是
[00:16:24.480 --> 00:16:28.480]  耶穌是主的意思
[00:16:28.480 --> 00:16:31.680]  就是除了耶穌之外
[00:16:31.680 --> 00:16:34.400]  沒有任何的主
[00:16:34.400 --> 00:16:38.320]  好的不好的
[00:16:38.320 --> 00:16:39.920]  聽得明白嗎?
[00:16:39.920 --> 00:16:42.240]  啊我們今天移民
[00:16:42.240 --> 00:16:43.360]  入籍
[00:16:43.360 --> 00:16:44.000]  宣誓
[00:16:44.000 --> 00:16:46.080]  因為那個好的該殺
[00:16:46.080 --> 00:16:48.640]  弟兄姊妹要離開政府
[00:16:48.640 --> 00:16:51.760]  因為你不可以向那個不好的該殺宣誓
[00:16:51.760 --> 00:16:53.440]  錯了
[00:16:53.440 --> 00:16:55.280]  分得到嗎?
[00:16:55.280 --> 00:16:57.280]  分到了
[00:16:57.280 --> 00:16:58.880]  所以主耶穌跟他們說
[00:16:58.880 --> 00:17:02.240]  「負憑著自己的權柄
[00:17:02.240 --> 00:17:05.920]  所定的時候日期」
[00:17:05.920 --> 00:17:10.560]  其實最後那句不關你們事的
[00:17:10.560 --> 00:17:15.600]  信耶穌不是叫上帝用他的權柄
[00:17:15.600 --> 00:17:19.120]  成就我的理想主
[00:17:19.120 --> 00:17:20.560]  你服兄以私列國
[00:17:20.560 --> 00:17:22.480]  就在這時候
[00:17:22.480 --> 00:17:25.360]  NO
[00:17:25.360 --> 00:17:28.720]  拜偶像假神
[00:17:28.720 --> 00:17:31.200]  就是他聽我的
[00:17:31.200 --> 00:17:33.040]  他不聽
[00:17:33.040 --> 00:17:34.640]  我就不信他
[00:17:34.640 --> 00:17:36.480]  牧師我祈了兩個星期肚子了
[00:17:36.480 --> 00:17:37.280]  沒有反應
[00:17:37.280 --> 00:17:38.480]  下個星期我不回來了
[00:17:38.480 --> 00:17:41.360]  你不用看我了
[00:17:41.360 --> 00:17:44.240]  很熟悉的話
[00:17:44.240 --> 00:17:45.680]  真的上帝
[00:17:45.680 --> 00:17:47.280]  獨一的真神
[00:17:47.280 --> 00:17:50.080]  不是靈一點
[00:17:50.080 --> 00:17:51.920]  而是我聽他的
[00:17:51.920 --> 00:17:54.080]  反過來
[00:17:54.080 --> 00:17:55.840]  不是養鬼仔
[00:17:55.840 --> 00:17:57.040]  不是他跟你
[00:17:57.040 --> 00:17:58.560]  很靈
[00:17:58.560 --> 00:18:00.880]  搞錯了
[00:18:00.880 --> 00:18:04.240]  父神的權柄
[00:18:04.240 --> 00:18:05.840]  主耶穌基督
[00:18:05.840 --> 00:18:10.080]  以主的身份命令我們
[00:18:10.080 --> 00:18:12.080]  我賜給你們一條新命令
[00:18:12.080 --> 00:18:13.680]  你們會背嗎?
[00:18:13.680 --> 00:18:18.320]  要你們彼此相愛
[00:18:18.320 --> 00:18:22.080]  哪有得分飾目樣的?
[00:18:22.080 --> 00:18:24.160]  政治先行
[00:18:24.160 --> 00:18:26.240]  那你侍奉哪個主?
[00:18:26.240 --> 00:18:29.680]  我侍奉好那個主
[00:18:29.680 --> 00:18:31.920]  除了耶穌以外
[00:18:31.920 --> 00:18:34.640]  再沒有其他的主
[00:18:34.640 --> 00:18:38.480]  我和你的關係在主耶穌基督裏面
[00:18:38.480 --> 00:18:42.160]  只有主去決定
[00:18:42.160 --> 00:18:47.920]  沒有別的性別、財富、身份、學歷
[00:18:47.920 --> 00:18:51.760]  任何不分希利尼人
[00:18:51.760 --> 00:18:53.360]  還是化外人
[00:18:53.360 --> 00:18:57.520]  看到保羅書信已經在教了
[00:18:57.520 --> 00:18:58.560]  所以主耶穌說
[00:18:58.560 --> 00:19:00.560]  「聖靈降臨」
[00:19:00.560 --> 00:19:01.680]  得著能力
[00:19:01.680 --> 00:19:02.960]  那又怎樣?
[00:19:02.960 --> 00:19:05.120]  從耶路撒冷
[00:19:05.120 --> 00:19:07.280]  直到地極
[00:19:07.280 --> 00:19:10.320]  為主作見證
[00:19:10.320 --> 00:19:12.320]  《使徒行傳》28章
[00:19:12.320 --> 00:19:15.280]  保羅去到羅馬
[00:19:15.280 --> 00:19:17.760]  那路加醫生就停了
[00:19:17.760 --> 00:19:20.080]  記載到此為止
[00:19:20.080 --> 00:19:24.400]  請問保羅去到地極沒有?
[00:19:24.400 --> 00:19:26.400]  沒有很久
[00:19:26.400 --> 00:19:27.920]  南極、北極
[00:19:27.920 --> 00:19:29.920]  地理上的地極
[00:19:29.920 --> 00:19:33.200]  不是聖經所說的地極
[00:19:33.200 --> 00:19:35.120]  南極只有企鵝
[00:19:35.120 --> 00:19:39.120]  北極只有北極熊加海豹
[00:19:39.120 --> 00:19:41.920]  保羅去到怎樣傳福音?
[00:19:41.920 --> 00:19:42.560]  不需要
[00:19:42.560 --> 00:19:45.680]  那至少都應該
[00:19:45.680 --> 00:19:48.720]  四大文明古國
[00:19:48.720 --> 00:19:52.000]  來到中國、印度
[00:19:52.000 --> 00:19:54.480]  所以去到羅馬
[00:19:54.480 --> 00:19:57.840]  還沒有去到地極
[00:19:57.840 --> 00:19:59.440]  這個是我們忘記了
[00:19:59.440 --> 00:20:00.640]  或者看不到
[00:20:00.640 --> 00:20:02.640]  其實耶穌這句話
[00:20:02.640 --> 00:20:06.160]  是背著舊約聖經
[00:20:06.160 --> 00:20:10.400]  以賽亞書49章第6節
[00:20:10.400 --> 00:20:12.160]  那裡說甚麼?
[00:20:12.160 --> 00:20:19.440]  上帝說:你叫以色列國復興
[00:20:19.440 --> 00:20:22.640]  叫雅各支派歸回
[00:20:22.640 --> 00:20:26.080]  尚為小事
[00:20:26.080 --> 00:20:32.560]  我要使你做外邦人的光
[00:20:32.560 --> 00:20:36.400]  叫你施行我的救恩
[00:20:36.400 --> 00:20:41.280]  直到地極
[00:20:41.280 --> 00:20:45.520]  所以外邦人的光
[00:20:45.520 --> 00:20:49.840]  神的救恩施行直到地極
[00:20:49.840 --> 00:20:53.040]  是同義詞
[00:20:53.040 --> 00:20:56.640]  光就是救恩
[00:20:56.640 --> 00:21:02.400]  地極就是外邦
[00:21:02.400 --> 00:21:04.000]  主耶穌換了一句說話
[00:21:04.000 --> 00:21:05.920]  吩咐他的門徒
[00:21:05.920 --> 00:21:10.960]  現在不再只是在猶太人當中傳福音
[00:21:10.960 --> 00:21:12.400]  天國近了
[00:21:12.400 --> 00:21:13.920]  你們應當悔改
[00:21:13.920 --> 00:21:16.480]  你知道不是向外邦人說的
[00:21:16.480 --> 00:21:18.400]  由施洗約翰到耶穌
[00:21:18.400 --> 00:21:23.760]  都是向以色列家裡面迷失的羊
[00:21:23.760 --> 00:21:24.640]  來講說話
[00:21:24.640 --> 00:21:25.760]  福音書很清楚
[00:21:25.760 --> 00:21:27.680]  但是來到《史瓊斯第一章》
[00:21:27.680 --> 00:21:31.440]  直到地極這四個字
[00:21:31.440 --> 00:21:35.760]  就告訴我們外邦人
[00:21:35.760 --> 00:21:36.720]  外邦
[00:21:36.720 --> 00:21:39.680]  所以保羅到了地極沒有
[00:21:39.680 --> 00:21:51.120]  到了羅馬是當時外邦的核心
[00:21:51.120 --> 00:21:56.160]  羅馬帝國碧白教會鋪天蓋地
[00:21:56.160 --> 00:22:00.640]  保羅殉道被刀殺
[00:22:00.640 --> 00:22:03.040]  彼得殉道
[00:22:03.040 --> 00:22:06.960]  謠傳他是倒轉頭釘十字架
[00:22:06.960 --> 00:22:09.200]  沒什麼可能
[00:22:09.200 --> 00:22:13.920]  他在刑場上只有一個號碼
[00:22:13.920 --> 00:22:16.640]  42601
[00:22:16.640 --> 00:22:20.240]  怎麼可能你要求怎樣釘十字架
[00:22:20.240 --> 00:22:25.280]  羅馬的官兵就照你的要求幫你釘十字架
[00:22:25.280 --> 00:22:27.120]  開玩笑
[00:22:27.120 --> 00:22:29.680]  到最後被釘的那個可能就是兵
[00:22:29.680 --> 00:22:30.960]  不是他
[00:22:30.960 --> 00:22:32.880]  怎麼搞的
[00:22:32.880 --> 00:22:45.520]  但是事實上教會從尼祿到第二、第三世紀受迫迫
[00:22:45.520 --> 00:22:50.560]  教會的牧者領袖被處死
[00:22:50.560 --> 00:22:52.000]  這個是事實
[00:22:52.000 --> 00:22:54.800]  鐵一般的事實
[00:22:54.800 --> 00:23:05.680]  但是教會從來都沒有看羅馬是他們的仇敵
[00:23:05.680 --> 00:23:10.400]  要搬粉瑞黨那一套進來
[00:23:10.400 --> 00:23:12.880]  因為羅馬帝國不義
[00:23:12.880 --> 00:23:16.800]  因為羅馬帝國拆我們十字架
[00:23:16.800 --> 00:23:18.640]  羅馬帝國羅馬帝國
[00:23:18.640 --> 00:23:20.080]  你再數下去
[00:23:20.080 --> 00:23:24.080]  他只是地極
[00:23:24.080 --> 00:23:27.600]  他不是仇敵
[00:23:27.600 --> 00:23:29.600]  聽清楚了沒有?
[00:23:29.600 --> 00:23:31.120]  聽清楚了
[00:23:31.120 --> 00:23:32.800]  這個是主的吩咐
[00:23:32.800 --> 00:23:33.920]  你不跟他
[00:23:33.920 --> 00:23:35.200]  你跟他
[00:23:35.200 --> 00:23:37.680]  你沒得選擇的
[00:23:37.680 --> 00:23:38.560]  你沒得選擇的
[00:23:38.560 --> 00:23:40.240]  很清楚的吩咐
[00:23:40.240 --> 00:23:41.040]  再背多一次
[00:23:41.040 --> 00:23:42.880]  不用了
[00:23:42.880 --> 00:23:45.680]  時間不夠了
[00:23:45.680 --> 00:23:47.120]  福音
[00:23:47.120 --> 00:23:53.520]  怎樣從耶路撒冷傳到羅馬
[00:23:53.520 --> 00:23:57.840]  教會天天開會
[00:23:57.840 --> 00:24:00.400]  成立猜全部
[00:24:00.400 --> 00:24:04.800]  招募短孫、長孫孫教士
[00:24:04.800 --> 00:24:06.640]  不是
[00:24:06.640 --> 00:24:08.240]  耶路撒冷教會
[00:24:08.240 --> 00:24:11.280]  你讀過《使徒行傳》的
[00:24:11.280 --> 00:24:16.320]  彼得和十一個使徒站起來高聲說
[00:24:16.320 --> 00:24:17.520]  第一次開報道會
[00:24:17.520 --> 00:24:19.760]  多少人信耶穌?
[00:24:19.760 --> 00:24:21.200]  三千人信耶穌
