
[00:00:00.000 --> 00:00:02.000]  (沒有反應)
[00:01:34.000 --> 00:01:36.000]  阿們
[00:01:36.000 --> 00:01:42.000]  我記得我讀書的時候
[00:01:42.000 --> 00:01:48.000]  一課英文課本裡有這樣的故事
[00:01:48.000 --> 00:01:50.000]  有一個乞丐
[00:01:50.000 --> 00:01:52.000]  沒有家的
[00:01:52.000 --> 00:01:54.000]  每天在公園的牆上睡覺
[00:01:54.000 --> 00:01:56.000]  就像我們華盛頓廣場
[00:01:56.000 --> 00:01:58.000]  有很多人在那裡睡覺
[00:01:58.000 --> 00:02:00.000]  公園對面
[00:02:00.000 --> 00:02:02.000]  有一個五星級
[00:02:02.000 --> 00:02:04.000]  豪華大酒店
[00:02:04.000 --> 00:02:06.000]  這位人兄
[00:02:06.000 --> 00:02:08.000]  沒有家的
[00:02:08.000 --> 00:02:10.000]  睡在硬梆梆
[00:02:10.000 --> 00:02:12.000]  冷冰冰的牆上
[00:02:12.000 --> 00:02:14.000]  看著
[00:02:14.000 --> 00:02:16.000]  豪華大酒店的套房
[00:02:16.000 --> 00:02:18.000]  他就幻想自己
[00:02:18.000 --> 00:02:20.000]  睡在遠遠的
[00:02:20.000 --> 00:02:22.000]  最漂亮的床褥中
[00:02:22.000 --> 00:02:24.000]  一個大豪華的酒店
[00:02:24.000 --> 00:02:26.000]  漸漸的
[00:02:26.000 --> 00:02:28.000]  他就睡著了
[00:02:28.000 --> 00:02:30.000]  然後就發個甜夢
[00:02:30.000 --> 00:02:32.000]  他每天都這樣
[00:02:32.000 --> 00:02:34.000]  睡得很舒服
[00:02:34.000 --> 00:02:36.000]  每天的夢都是夢見
[00:02:36.000 --> 00:02:38.000]  那個大酒店
[00:02:38.000 --> 00:02:40.000]  那個大套房
[00:02:40.000 --> 00:02:42.000]  最漂亮的
[00:02:42.000 --> 00:02:44.000]  最豪華的酒店
[00:02:44.000 --> 00:02:46.000]  有一天
[00:02:46.000 --> 00:02:48.000]  他睡醒的時候就發現
[00:02:48.000 --> 00:02:50.000]  嘩
[00:02:50.000 --> 00:02:52.000]  一大堆的
[00:02:52.000 --> 00:02:54.000]  全部是美金
[00:02:54.000 --> 00:02:56.000]  還有很多卡
[00:02:56.000 --> 00:02:58.000]  他就想
[00:02:58.000 --> 00:03:00.000]  是不是我可以去
[00:03:00.000 --> 00:03:02.000]  大酒店住一晚呢
[00:03:02.000 --> 00:03:04.000]  他說不行
[00:03:04.000 --> 00:03:06.000]  我做人雖然窮
[00:03:06.000 --> 00:03:08.000]  窮有志
[00:03:08.000 --> 00:03:10.000]  我不可以騙人
[00:03:10.000 --> 00:03:12.000]  他就按著
[00:03:12.000 --> 00:03:14.000]  錢包的證件
[00:03:14.000 --> 00:03:16.000]  找到那個主人
[00:03:16.000 --> 00:03:18.000]  原封不動
[00:03:18.000 --> 00:03:20.000]  一個線都沒有拿到
[00:03:20.000 --> 00:03:22.000]  全部給了你
[00:03:22.000 --> 00:03:24.000]  原來那個主人
[00:03:24.000 --> 00:03:26.000]  是時常去大酒店
[00:03:26.000 --> 00:03:28.000]  光顧大酒店的賓客
[00:03:28.000 --> 00:03:30.000]  有錢人
[00:03:30.000 --> 00:03:32.000]  這個有錢人見到這個乞丐
[00:03:32.000 --> 00:03:34.000]  雖然無家可歸
[00:03:34.000 --> 00:03:36.000]  但是做人非常誠實
[00:03:36.000 --> 00:03:38.000]  於是就跟他說
[00:03:38.000 --> 00:03:40.000]  先生我很欣賞你做人這麼誠實
[00:03:40.000 --> 00:03:42.000]  如果我能力範圍
[00:03:42.000 --> 00:03:44.000]  可以做到的
[00:03:44.000 --> 00:03:46.000]  你要求什麼
[00:03:46.000 --> 00:03:48.000]  我就盡量幫你做到
[00:03:48.000 --> 00:03:50.000]  這個乞丐想都不用想
[00:03:50.000 --> 00:03:52.000]  我想去酒店住一晚
[00:03:52.000 --> 00:03:54.000]  一晚就夠了
[00:03:54.000 --> 00:03:56.000]  這個有錢人就說
[00:03:56.000 --> 00:03:58.000]  很容易的
[00:03:58.000 --> 00:04:00.000]  你儘管給我費用
[00:04:00.000 --> 00:04:02.000]  一晚去去
[00:04:02.000 --> 00:04:04.000]  這個乞丐就很開心
[00:04:04.000 --> 00:04:06.000]  第一件事
[00:04:06.000 --> 00:04:08.000]  一去到酒店就先洗個澡
[00:04:08.000 --> 00:04:10.000]  買件好衣服
[00:04:10.000 --> 00:04:12.000]  就睡在那裡
[00:04:12.000 --> 00:04:14.000]  很壞的
[00:04:14.000 --> 00:04:16.000]  大套房對面
[00:04:16.000 --> 00:04:18.000]  看得很精彩
[00:04:18.000 --> 00:04:20.000]  每天都在睡公園那張
[00:04:20.000 --> 00:04:22.000]  又硬又冷的長椅
[00:04:22.000 --> 00:04:24.000]  他一直睡在
[00:04:24.000 --> 00:04:26.000]  本來很舒服
[00:04:26.000 --> 00:04:28.000]  軟綿綿的床
[00:04:28.000 --> 00:04:30.000]  就幻想自己每晚睡在
[00:04:30.000 --> 00:04:32.000]  又硬又冷
[00:04:32.000 --> 00:04:34.000]  又不舒服的長椅裡面
[00:04:34.000 --> 00:04:36.000]  總覺得全身都不舒服
[00:04:36.000 --> 00:04:38.000]  睡到十二點鐘都睡不著覺
[00:04:38.000 --> 00:04:40.000]  結果他生氣起來
[00:04:40.000 --> 00:04:42.000]  收拾好行李
[00:04:42.000 --> 00:04:44.000]  就走了去酒店
[00:04:44.000 --> 00:04:46.000]  走回公園的長椅
[00:04:46.000 --> 00:04:48.000]  看著那套房
[00:04:48.000 --> 00:04:50.000]  就想到那套房
[00:04:50.000 --> 00:04:52.000]  很漂亮
[00:04:52.000 --> 00:04:54.000]  那個床褥
[00:04:54.000 --> 00:04:56.000]  他自然就睡著了
[00:04:56.000 --> 00:04:58.000]  發個甜夢
[00:04:58.000 --> 00:05:00.000]  我想這個故事挺有趣的
[00:05:00.000 --> 00:05:02.000]  很有用的
[00:05:02.000 --> 00:05:04.000]  前幾陣子我和我太太就回香港
[00:05:04.000 --> 00:05:06.000]  有個好朋友就說
[00:05:06.000 --> 00:05:08.000]  你們回香港我想資助你
[00:05:08.000 --> 00:05:10.000]  我心想牧師你身體不太好
[00:05:10.000 --> 00:05:12.000]  不如改行搭
[00:05:12.000 --> 00:05:14.000]  不要搭經濟艙
[00:05:14.000 --> 00:05:16.000]  搭商業艙
[00:05:16.000 --> 00:05:18.000]  我說不行
[00:05:18.000 --> 00:05:20.000]  商業艙
[00:05:20.000 --> 00:05:22.000]  四五倍的
[00:05:22.000 --> 00:05:24.000]  他說沒所謂
[00:05:24.000 --> 00:05:26.000]  我和你出
[00:05:26.000 --> 00:05:28.000]  他硬要出
[00:05:28.000 --> 00:05:30.000]  我們哪有意思
[00:05:30.000 --> 00:05:32.000]  我怎麼說他都不肯聽
[00:05:32.000 --> 00:05:34.000]  最後我想到一個方法
[00:05:34.000 --> 00:05:36.000]  就說這個故事給他聽
[00:05:36.000 --> 00:05:38.000]  我睡在商務艙
[00:05:38.000 --> 00:05:40.000]  很舒服
[00:05:40.000 --> 00:05:42.000]  我自然就睡著了
[00:05:42.000 --> 00:05:44.000]  一覺醒我就回到香港
[00:05:44.000 --> 00:05:46.000]  如果我去商務艙
[00:05:46.000 --> 00:05:48.000]  每天想著在經濟艙
[00:05:48.000 --> 00:05:50.000]  我睡都睡不著
[00:05:50.000 --> 00:05:52.000]  他聽完之後
[00:05:52.000 --> 00:05:54.000]  就說我不知道了
[00:05:54.000 --> 00:05:56.000]  你自己搞定
[00:05:56.000 --> 00:05:58.000]  所以這個故事挺有趣
[00:05:58.000 --> 00:06:00.000]  這個故事告訴你
[00:06:00.000 --> 00:06:02.000]  很多時候夢是甜的
[00:06:02.000 --> 00:06:04.000]  但夢醒成真的時候
[00:06:04.000 --> 00:06:06.000]  就發覺往往是噩夢的開始
[00:06:06.000 --> 00:06:08.000]  你想想
[00:06:08.000 --> 00:06:10.000]  我想我們很多人
[00:06:10.000 --> 00:06:12.000]  還在中國
[00:06:12.000 --> 00:06:14.000]  還在香港
[00:06:14.000 --> 00:06:16.000]  還在越南的時候
[00:06:16.000 --> 00:06:18.000]  我們去見山就好了
[00:06:18.000 --> 00:06:20.000]  我們這個加州
[00:06:20.000 --> 00:06:22.000]  是陽光普照
[00:06:22.000 --> 00:06:24.000]  流奶與蜜的地方
[00:06:24.000 --> 00:06:26.000]  去那裡
[00:06:26.000 --> 00:06:28.000]  日夜發個金山夢
[00:06:28.000 --> 00:06:30.000]  希望能夠移民
[00:06:30.000 --> 00:06:32.000]  來到這裡
[00:06:32.000 --> 00:06:34.000]  希望能夠移民
[00:06:34.000 --> 00:06:36.000]  來到美國
[00:06:36.000 --> 00:06:38.000]  結果真的來了
[00:06:38.000 --> 00:06:40.000]  變成日日發噩夢
[00:06:40.000 --> 00:06:42.000]  原來來到金山是這樣的
[00:06:42.000 --> 00:06:44.000]  又慢
[00:06:44.000 --> 00:06:46.000]  又農
[00:06:46.000 --> 00:06:48.000]  又啞
[00:06:48.000 --> 00:06:50.000]  又要捱
[00:06:50.000 --> 00:06:52.000]  真是早知道了
[00:06:52.000 --> 00:06:54.000]  再加上那些朋友
[00:06:54.000 --> 00:06:56.000]  在廣州
[00:06:56.000 --> 00:06:58.000]  在那裡
[00:06:58.000 --> 00:07:00.000]  我現在發達了
[00:07:00.000 --> 00:07:02.000]  他又發達
[00:07:02.000 --> 00:07:04.000]  我還在那裡捱
[00:07:04.000 --> 00:07:06.000]  還在那裡做三等公民
[00:07:06.000 --> 00:07:08.000]  很多時候你會發覺
[00:07:08.000 --> 00:07:10.000]  你以為是好的東西
[00:07:10.000 --> 00:07:12.000]  你以為是夢想好的
[00:07:12.000 --> 00:07:14.000]  你發覺原來得到頭來
[00:07:14.000 --> 00:07:16.000]  是虛空的
[00:07:16.000 --> 00:07:18.000]  一切都是虛空的
[00:07:18.000 --> 00:07:20.000]  噩夢的開始
[00:07:20.000 --> 00:07:22.000]  我想回我自己也是
[00:07:22.000 --> 00:07:24.000]  我小時候
[00:07:24.000 --> 00:07:26.000]  學校去旅行
[00:07:26.000 --> 00:07:28.000]  我還很開心
[00:07:28.000 --> 00:07:30.000]  很緊張
[00:07:30.000 --> 00:07:32.000]  去完之後一片空虛
[00:07:32.000 --> 00:07:34.000]  不是這樣的
[00:07:34.000 --> 00:07:36.000]  我有個朋友
[00:07:36.000 --> 00:07:38.000]  他告訴我
[00:07:38.000 --> 00:07:40.000]  他一個人來到美國讀書
[00:07:40.000 --> 00:07:42.000]  在史丹佛大學
[00:07:42.000 --> 00:07:44.000]  他說我最怕聖誕節
[00:07:44.000 --> 00:07:46.000]  去參加派對
[00:07:46.000 --> 00:07:48.000]  舞會
[00:07:48.000 --> 00:07:50.000]  你不喜歡玩嗎?
[00:07:50.000 --> 00:07:52.000]  我很喜歡玩
[00:07:52.000 --> 00:07:54.000]  慘的是完派對之後
[00:07:54.000 --> 00:07:56.000]  回宿舍自己一個人空空虛虛
[00:07:56.000 --> 00:07:58.000]  更慘
[00:07:58.000 --> 00:08:00.000]  往往人就是這樣
[00:08:00.000 --> 00:08:02.000]  就算我們朝思暮想
[00:08:02.000 --> 00:08:04.000]  得到的東西
[00:08:04.000 --> 00:08:06.000]  得到又如何呢?
[00:08:06.000 --> 00:08:08.000]  很多人都會以為
[00:08:08.000 --> 00:08:10.000]  我結婚了
[00:08:10.000 --> 00:08:12.000]  那又如何呢?
[00:08:12.000 --> 00:08:14.000]  以為有兒子之後又如何呢?
[00:08:14.000 --> 00:08:16.000]  有個媳婦之後又如何呢?
[00:08:16.000 --> 00:08:18.000]  原來不是享受一下
[00:08:18.000 --> 00:08:20.000]  雞公仔、美灣灣做人家
[00:08:20.000 --> 00:08:22.000]  破得心肝難
[00:08:22.000 --> 00:08:24.000]  我想我們發覺在這個世界裏
[00:08:24.000 --> 00:08:26.000]  夢想成真的時候
[00:08:26.000 --> 00:08:28.000]  發覺
[00:08:28.000 --> 00:08:30.000]  是惡夢的開始
[00:08:30.000 --> 00:08:32.000]  尤其是我們這個世代
[00:08:32.000 --> 00:08:34.000]  在今天美國這個世代
[00:08:34.000 --> 00:08:36.000]  科技發達了
[00:08:36.000 --> 00:08:38.000]  物質豐富
[00:08:38.000 --> 00:08:40.000]  但是人有一種強烈的不滿足的感覺
[00:08:40.000 --> 00:08:42.000]  我們發覺
[00:08:42.000 --> 00:08:44.000]  這些小朋友
[00:08:44.000 --> 00:08:46.000]  我自己小時候
[00:08:46.000 --> 00:08:48.000]  我們哪有手機
[00:08:48.000 --> 00:08:50.000]  我中學四年級
[00:08:50.000 --> 00:08:52.000]  我打第一個電話
[00:08:52.000 --> 00:08:54.000]  是差一點
[00:08:54.000 --> 00:08:56.000]  但是我想
[00:08:56.000 --> 00:08:58.000]  我們那時候拿幾塊石頭
[00:08:58.000 --> 00:09:00.000]  可以畫紙
[00:09:00.000 --> 00:09:02.000]  然後就去撿荷蘭水蓋
[00:09:02.000 --> 00:09:04.000]  又玩得一頓
[00:09:04.000 --> 00:09:06.000]  或者去撿樹枝
[00:09:06.000 --> 00:09:08.000]  弄個丫叉
[00:09:08.000 --> 00:09:10.000]  打一下鳥仔
[00:09:10.000 --> 00:09:12.000]  永遠都打不到
[00:09:12.000 --> 00:09:14.000]  晚上又去捉一條雞
[00:09:14.000 --> 00:09:16.000]  多開心啊
[00:09:16.000 --> 00:09:18.000]  現在這些小朋友就說悶啊悶啊
[00:09:18.000 --> 00:09:20.000]  每樣東西都悶
[00:09:20.000 --> 00:09:22.000]  就像我們有一個麵包
[00:09:22.000 --> 00:09:24.000]  什麼都沒有
[00:09:24.000 --> 00:09:26.000]  拿砂糖做麵包
[00:09:26.000 --> 00:09:28.000]  我們已經覺得很開心
[00:09:28.000 --> 00:09:30.000]  你現在叫小朋友吃麵包
[00:09:30.000 --> 00:09:32.000]  我給你砂糖
[00:09:32.000 --> 00:09:34.000]  有沒有搞錯啊
[00:09:34.000 --> 00:09:36.000]  你發覺是永遠不滿足的
[00:09:36.000 --> 00:09:38.000]  世界上你的物質的東西
[00:09:38.000 --> 00:09:40.000]  就好像那些鹹水
[00:09:40.000 --> 00:09:42.000]  喝鹹水
[00:09:42.000 --> 00:09:44.000]  有水啊喝啊喝啊
[00:09:44.000 --> 00:09:46.000]  越喝越渴
[00:09:46.000 --> 00:09:48.000]  你發覺永遠不滿足
[00:09:48.000 --> 00:09:50.000]  物質能不能給他滿足啊
[00:09:50.000 --> 00:09:52.000]  性慾的滿足
[00:09:52.000 --> 00:09:54.000]  是不是真的能給他滿足啊
[00:09:54.000 --> 00:09:56.000]  我們來看看一個很出名的人
[00:09:56.000 --> 00:09:58.000]  上次我和大家說過
[00:09:58.000 --> 00:10:00.000]  所羅門王啊
[00:10:00.000 --> 00:10:02.000]  憑著他的智慧
[00:10:02.000 --> 00:10:04.000]  憑著他的功力
[00:10:04.000 --> 00:10:06.000]  憑著他的聰明
[00:10:06.000 --> 00:10:08.000]  憑著他的有錢有權
[00:10:08.000 --> 00:10:10.000]  去找人生有什麼能給他滿足
[00:10:10.000 --> 00:10:12.000]  他第一樣找的東西
[00:10:12.000 --> 00:10:14.000]  就是智慧和知識
[00:10:14.000 --> 00:10:16.000]  中國人都說
[00:10:16.000 --> 00:10:18.000]  書中自有黃金屋
[00:10:18.000 --> 00:10:20.000]  書中自有顏如玉
[00:10:20.000 --> 00:10:22.000]  唯有讀書歌
[00:10:22.000 --> 00:10:24.000]  最重要的一件事就是讀書
[00:10:24.000 --> 00:10:26.000]  所羅門王作為一個
[00:10:26.000 --> 00:10:28.000]  滿有智慧的人
[00:10:28.000 --> 00:10:30.000]  一開始的時候就說
[00:10:30.000 --> 00:10:32.000]  他要去增加見識
[00:10:32.000 --> 00:10:34.000]  增加智慧
[00:10:34.000 --> 00:10:36.000]  人生就是什麼
[00:10:36.000 --> 00:10:38.000]  人生就是尋求智慧
[00:10:38.000 --> 00:10:40.000]  智慧在圖書在書局
[00:10:40.000 --> 00:10:42.000]  在知識在圖書館
[00:10:42.000 --> 00:10:44.000]  就給你滿足
[00:10:44.000 --> 00:10:46.000]  我們首先看一看
[00:10:46.000 --> 00:10:48.000]  第一章第十二節
[00:10:48.000 --> 00:10:50.000]  第一章第十二節
[00:10:50.000 --> 00:10:52.000]  所羅門王怎樣說給我們聽呢
[00:10:52.000 --> 00:10:54.000]  所羅門王說
[00:10:54.000 --> 00:10:56.000]  我專心用智慧尋求
[00:10:56.000 --> 00:10:58.000]  查究天下所做的一切事
[00:10:58.000 --> 00:11:00.000]  哪知神叫世人
[00:11:00.000 --> 00:11:04.000]  所經歷的是極重的奴婦
[00:11:04.000 --> 00:11:06.000]  天主教的詩稿譯本
[00:11:06.000 --> 00:11:08.000]  就將這節聖經譯得更加精彩
[00:11:08.000 --> 00:11:10.000]  更加全神
[00:11:10.000 --> 00:11:12.000]  他怎樣譯呢?
[00:11:12.000 --> 00:11:14.000]  用我的智慧和學識
[00:11:14.000 --> 00:11:16.000]  考究一下
[00:11:16.000 --> 00:11:19.000]  研究一下世界上所發生的一切事
[00:11:19.000 --> 00:11:22.000]  看看人生有什麼意義
[00:11:22.000 --> 00:11:27.000]  這個實在是天主賜人類一個艱辛的工作
[00:11:27.000 --> 00:11:31.000]  然後他就說
[00:11:31.000 --> 00:11:34.000]  哪知世人所經歷的是極重的奴婦
[00:11:34.000 --> 00:11:38.000]  經歷的意思其實不是經歷到什麼
[00:11:38.000 --> 00:11:42.000]  而是感覺痛苦煩惱
[00:11:42.000 --> 00:11:46.000]  所羅門王想尋求在學海無涯中
[00:11:46.000 --> 00:11:48.000]  讀幾個學位
[00:11:48.000 --> 00:11:50.000]  找多點知識
[00:11:50.000 --> 00:11:52.000]  認識多點東西
[00:11:52.000 --> 00:11:54.000]  人生就能夠有滿足
[00:11:54.000 --> 00:11:56.000]  結果他就告訴我們
[00:11:56.000 --> 00:11:58.000]  不是啊
[00:11:58.000 --> 00:12:00.000]  所得來的虛空的虛空
[00:12:00.000 --> 00:12:02.000]  一切的經歷都是艱辛的
[00:12:02.000 --> 00:12:04.000]  為什麼會這樣呢
[00:12:04.000 --> 00:12:06.000]  有些學生
[00:12:06.000 --> 00:12:08.000]  所羅門都說讀書沒用
[00:12:08.000 --> 00:12:10.000]  虛空的虛空何必這麼重要讀書呢
[00:12:10.000 --> 00:12:12.000]  你看清楚所羅門王說什麼
[00:12:12.000 --> 00:12:14.000]  有兩個原因
[00:12:14.000 --> 00:12:16.000]  知識和智慧
[00:12:16.000 --> 00:12:18.000]  學位不給你滿足
[00:12:18.000 --> 00:12:21.000]  第一個人永遠不能夠明白
[00:12:21.000 --> 00:12:23.000]  也不能夠找到真理
[00:12:23.000 --> 00:12:25.000]  所以說我十四節
[00:12:25.000 --> 00:12:27.000]  我見日光之下所做的一切事
[00:12:27.000 --> 00:12:30.000]  都是虛空都是暴風
[00:12:30.000 --> 00:12:32.000]  彎曲的不能變值
[00:12:32.000 --> 00:12:34.000]  缺少的不能足數
[00:12:34.000 --> 00:12:36.000]  彎曲和缺少
[00:12:36.000 --> 00:12:38.000]  是說到有缺陷有問題
[00:12:38.000 --> 00:12:40.000]  人沒辦法去改變
[00:12:40.000 --> 00:12:43.000]  無論你多有智慧多有知識
[00:12:43.000 --> 00:12:45.000]  都是控制不了
[00:12:45.000 --> 00:12:47.000]  沒辦法解決
[00:12:47.000 --> 00:12:55.000]  為什麼知識比你覺得更加煩惱呢
[00:12:55.000 --> 00:12:56.000]  第一
[00:12:56.000 --> 00:12:58.000]  就是你發覺
[00:12:58.000 --> 00:13:00.000]  在學海無涯
[00:13:00.000 --> 00:13:02.000]  我小學有一個老師
[00:13:02.000 --> 00:13:04.000]  他就常常說這句
[00:13:04.000 --> 00:13:06.000]  我記得很清楚
[00:13:06.000 --> 00:13:07.000]  這句是什麼呢
[00:13:07.000 --> 00:13:08.000]  你越知道東西
[00:13:08.000 --> 00:13:11.000]  你就發覺你自己越是不知道
[00:13:11.000 --> 00:13:12.000]  The more you know
[00:13:12.000 --> 00:13:14.000]  The more you know that you don't know
[00:13:14.000 --> 00:13:16.000]  你以為你知道的東西
[00:13:16.000 --> 00:13:19.000]  唯有那些是什麼都不懂的
[00:13:19.000 --> 00:13:21.000]  就以為自己懂很多東西
[00:13:21.000 --> 00:13:23.000]  你越懂得多東西的時候
[00:13:23.000 --> 00:13:25.000]  你就發覺有很多東西你不懂的
[00:13:25.000 --> 00:13:27.000]  人生就是這樣
[00:13:27.000 --> 00:13:29.000]  在今天這個世界裡
[00:13:29.000 --> 00:13:31.000]  有很多東西我們不知道
[00:13:31.000 --> 00:13:34.000]  我患的病叫COP
[00:13:34.000 --> 00:13:36.000]  COP
[00:13:36.000 --> 00:13:39.000]  COP的C字是什麼意思呢
[00:13:39.000 --> 00:13:41.000]  拳套精靈的C字
[00:13:41.000 --> 00:13:43.000]  就是不知道為什麼
[00:13:43.000 --> 00:13:44.000]  醫生告訴你
[00:13:44.000 --> 00:13:46.000]  我不知道為什麼會有這個病
[00:13:46.000 --> 00:13:48.000]  沒辦法明白
[00:13:48.000 --> 00:13:50.000]  你知道就這樣醫
[00:13:50.000 --> 00:13:51.000]  不知道就這樣
[00:13:51.000 --> 00:13:52.000]  幸好有藥醫
[00:13:52.000 --> 00:13:54.000]  你發覺有很多東西是這樣
[00:13:54.000 --> 00:13:57.000]  現在我們吃的藥
[00:13:57.000 --> 00:13:59.000]  有很多東西
[00:13:59.000 --> 00:14:02.000]  是不知道為什麼會有效的
[00:14:02.000 --> 00:14:04.000]  不知道為什麼會有效
[00:14:04.000 --> 00:14:05.000]  很奇怪
[00:14:05.000 --> 00:14:09.000]  那些藥本來是安胎藥
[00:14:09.000 --> 00:14:10.000]  以前有安胎
[00:14:10.000 --> 00:14:15.000]  現在發覺安胎藥可以醫治精神情緒病
[00:14:15.000 --> 00:14:17.000]  為什麼會有效呢
[00:14:17.000 --> 00:14:18.000]  不知道
[00:14:18.000 --> 00:14:22.000]  你發覺在世界上有很多東西我們不知道的
[00:14:22.000 --> 00:14:24.000]  連我們去哪裡都不知道
[00:14:24.000 --> 00:14:27.000]  我們生存為了什麼都不知道
[00:14:27.000 --> 00:14:29.000]  我們有什麼時候可以說
[00:14:29.000 --> 00:14:31.000]  人生裡有很多東西可以控制的
[00:14:31.000 --> 00:14:33.000]  有很多東西是控制不了的
[00:14:33.000 --> 00:14:35.000]  第一,你不單止控制不了
[00:14:35.000 --> 00:14:37.000]  第二,你也改變不了
[00:14:37.000 --> 00:14:39.000]  所以,所羅門王說
[00:14:39.000 --> 00:14:41.000]  彎曲的不能變直
[00:14:41.000 --> 00:14:43.000]  彎曲了不能變直
[00:14:43.000 --> 00:14:45.000]  缺少的不能足數
[00:14:45.000 --> 00:14:50.000]  所以,你發覺知識不單止是有限
[00:14:50.000 --> 00:14:52.000]  你發覺你無能
[00:14:52.000 --> 00:14:53.000]  知道了又怎樣呢
[00:14:53.000 --> 00:14:54.000]  沒辦法
[00:14:54.000 --> 00:14:55.000]  我有個朋友
[00:14:55.000 --> 00:14:58.000]  他專門研究肺癌的新藥
[00:14:58.000 --> 00:14:59.000]  PhD
[00:14:59.000 --> 00:15:02.000]  在一個藥廠裡做
[00:15:02.000 --> 00:15:04.000]  他專門研究新的藥
[00:15:04.000 --> 00:15:07.000]  但他自己打了一打,結果肺癌死了
[00:15:07.000 --> 00:15:09.000]  他很慘
[00:15:09.000 --> 00:15:11.000]  你知識有限
[00:15:11.000 --> 00:15:15.000]  人的知識極之有限
[00:15:15.000 --> 00:15:17.000]  彎曲的不能變直
[00:15:17.000 --> 00:15:19.000]  缺少的不能足數
[00:15:19.000 --> 00:15:22.000]  所羅門王還給我們第二個原因
[00:15:22.000 --> 00:15:24.000]  為什麼智慧知識不能給你呢
[00:15:24.000 --> 00:15:27.000]  多有智慧就多有愁煩
[00:15:27.000 --> 00:15:31.000]  家真知識的也家真有常
[00:15:31.000 --> 00:15:35.000]  智慧不單止讓你看到你無能
[00:15:35.000 --> 00:15:39.000]  不單止讓你看到世界上有很多東西你不知道
[00:15:39.000 --> 00:15:43.000]  還增加了很多的愁煩、苦惱
[00:15:43.000 --> 00:15:45.000]  首先我們說到這個智慧
[00:15:45.000 --> 00:15:47.000]  不是聖經所說的智慧
[00:15:47.000 --> 00:15:49.000]  或經威爺說的智慧
[00:15:49.000 --> 00:15:52.000]  所羅門王說的智慧不是說的智慧
[00:15:52.000 --> 00:16:00.000]  智慧是指學懂、學問、聰明、懂很多東西
[00:16:00.000 --> 00:16:02.000]  但所羅門王說的智慧是
[00:16:02.000 --> 00:16:06.000]  你越懂得多東西就越慘
[00:16:06.000 --> 00:16:09.000]  我有個朋友做醫生,他有這樣說法
[00:16:09.000 --> 00:16:13.000]  你們沒有讀過醫學的,什麼都不知道
[00:16:13.000 --> 00:16:15.000]  反而開心很多
[00:16:15.000 --> 00:16:18.000]  我們讀過醫學,知道的小小問題
