
[00:00:00.000 --> 00:00:02.000]  不知道的 是不是
[00:04:06.000 --> 00:04:08.000]  有一次我在放電的冰箱裡
[00:04:08.000 --> 00:04:11.000]  冰格裡放了罐可樂
[00:04:11.000 --> 00:04:13.000]  你知道放可樂在冰箱裡不行的
[00:04:13.000 --> 00:04:14.000]  會爆的
[00:04:14.000 --> 00:04:16.000]  我問我兒子為什麼放在那裡
[00:04:16.000 --> 00:04:18.000]  因為我想知道是不是真的會爆
[00:04:18.000 --> 00:04:20.000]  我說你試試跳下去
[00:04:20.000 --> 00:04:22.000]  看看會不會下去
[00:04:22.000 --> 00:04:24.000]  我說不用試有些東西
[00:04:24.000 --> 00:04:26.000]  你知道不行就不要做了
[00:04:26.000 --> 00:04:28.000]  傳記的記載目的是什麼
[00:04:28.000 --> 00:04:31.000]  幫我們不用再重複前人的問題
[00:04:31.000 --> 00:04:34.000]  幫我們去學習前人的榜樣
[00:04:34.000 --> 00:04:36.000]  陳進浩牧師寫了兩本書
[00:04:36.000 --> 00:04:38.000]  《聖經的失敗者》和《得勝者》
[00:04:38.000 --> 00:04:40.000]  這些書能夠幫我們
[00:04:40.000 --> 00:04:43.000]  保羅是一個我們需要效法的榜樣
[00:04:43.000 --> 00:04:45.000]  保羅有三樣東西是很適合的
[00:04:45.000 --> 00:04:48.000]  第一樣就是對罪很認真的態度
[00:04:48.000 --> 00:04:50.000]  史道行尊記載了三個地方
[00:04:50.000 --> 00:04:52.000]  第九章 二十二章 二十六章
[00:04:52.000 --> 00:04:54.000]  講到保羅的悔改
[00:04:54.000 --> 00:04:57.000]  第九章只是說到他三天看不見
[00:04:57.000 --> 00:04:59.000]  後來他叫人去找保羅的時候
[00:04:59.000 --> 00:05:01.000]  他說這個人正在祈禱
[00:05:01.000 --> 00:05:03.000]  第九章沒有說祈禱什麼
[00:05:03.000 --> 00:05:06.000]  但是二十二章有提到
[00:05:06.000 --> 00:05:10.000]  神跟他說叫他起來洗去你的罪
[00:05:10.000 --> 00:05:12.000]  到二十六章的時候
[00:05:12.000 --> 00:05:14.000]  第九章更加詳細講到保羅以前的罪
[00:05:14.000 --> 00:05:16.000]  如何迫害教會
[00:05:16.000 --> 00:05:19.000]  所以看到保羅信主的時候
[00:05:19.000 --> 00:05:21.000]  他是面對自己的罪
[00:05:21.000 --> 00:05:23.000]  他對罪是很認真
[00:05:23.000 --> 00:05:25.000]  信主的時候面對罪
[00:05:25.000 --> 00:05:27.000]  信主之後對罪都很認真
[00:05:27.000 --> 00:05:28.000]  我常常提弟兄姊妹
[00:05:28.000 --> 00:05:30.000]  你不要以為信主才悔改
[00:05:30.000 --> 00:05:32.000]  信主之後你以為不用悔改嗎
[00:05:32.000 --> 00:05:34.000]  今天大家心中有數
[00:05:34.000 --> 00:05:36.000]  我們好到哪裡
[00:05:36.000 --> 00:05:39.000]  信主之前有罪 信主之後都有罪
[00:05:39.000 --> 00:05:41.000]  信主時候要認罪
[00:05:41.000 --> 00:05:43.000]  信主之後要對付罪
[00:05:43.000 --> 00:05:45.000]  這個人才是屬靈的不倒翁
[00:05:45.000 --> 00:05:47.000]  這樣的人神才可以用
[00:05:47.000 --> 00:05:49.000]  保羅對罪很認真
[00:05:49.000 --> 00:05:51.000]  不但在他悔改的過程當中看見
[00:05:51.000 --> 00:05:53.000]  以後的書信當中看見
[00:05:53.000 --> 00:05:55.000]  他對罪很嚴謹
[00:05:55.000 --> 00:05:57.000]  甚至很怒氣
[00:05:57.000 --> 00:05:59.000]  為什麼這些事情你們不處理
[00:05:59.000 --> 00:06:01.000]  未信仁也沒有這樣的事情
[00:06:01.000 --> 00:06:03.000]  基督徒做得不好
[00:06:03.000 --> 00:06:05.000]  會影響很多人
[00:06:05.000 --> 00:06:07.000]  我常常提基督徒
[00:06:07.000 --> 00:06:09.000]  你要知道家人信不信主
[00:06:09.000 --> 00:06:11.000]  有時候是看我們
[00:06:11.000 --> 00:06:13.000]  你不好的時候
[00:06:13.000 --> 00:06:15.000]  你怎會叫人信主
[00:06:15.000 --> 00:06:17.000]  你做得好的時候
[00:06:17.000 --> 00:06:19.000]  人家才有興趣聽你的神好到怎樣
[00:06:19.000 --> 00:06:21.000]  我以前聽過一句說話
[00:06:21.000 --> 00:06:23.000]  一個牧師說
[00:06:23.000 --> 00:06:25.000]  有個人跟牧師說
[00:06:25.000 --> 00:06:27.000]  我太太最近信了主
[00:06:27.000 --> 00:06:29.000]  然後他說我就得救了
[00:06:29.000 --> 00:06:31.000]  什麼意思呢
[00:06:31.000 --> 00:06:33.000]  以前他太太手下受很多苦
[00:06:33.000 --> 00:06:35.000]  太太信主了我就得救了
[00:06:35.000 --> 00:06:37.000]  他有改變
[00:06:37.000 --> 00:06:39.000]  你信主沒有改變
[00:06:39.000 --> 00:06:41.000]  這是什麼道理
[00:06:41.000 --> 00:06:43.000]  被人看見
[00:06:43.000 --> 00:06:45.000]  人要不要犯罪
[00:06:45.000 --> 00:06:47.000]  人也不要罪
[00:06:47.000 --> 00:06:49.000]  教會有罪是不會成長的
[00:06:49.000 --> 00:06:51.000]  教會有罪就像穿了一個洞
[00:06:51.000 --> 00:06:53.000]  是很危險的
[00:06:53.000 --> 00:06:55.000]  有時候我們說愛心
[00:06:55.000 --> 00:06:57.000]  是很應該改愛心
[00:06:57.000 --> 00:06:59.000]  但愛心裡面是要有包容
[00:06:59.000 --> 00:07:01.000]  但愛心裡面不可以有縱容
[00:07:01.000 --> 00:07:03.000]  沒錯愛心裡面要有包容
[00:07:03.000 --> 00:07:05.000]  愛心裡面不可以有包庇
[00:07:05.000 --> 00:07:07.000]  弟兄姊妹
[00:07:07.000 --> 00:07:09.000]  人誰無過
[00:07:09.000 --> 00:07:11.000]  人當然會有過
[00:07:11.000 --> 00:07:13.000]  有過不表示可以不改過
[00:07:13.000 --> 00:07:15.000]  有過不是一切
[00:07:15.000 --> 00:07:17.000]  你不可以看醫生說誰沒病
[00:07:17.000 --> 00:07:19.000]  那不用醫了嗎
[00:07:19.000 --> 00:07:21.000]  都要醫的
[00:07:21.000 --> 00:07:23.000]  人來不及都會有傷風咳嗽
[00:07:23.000 --> 00:07:25.000]  有傷風咳嗽不是一切
[00:07:25.000 --> 00:07:27.000]  都要醫都要吃藥
[00:07:27.000 --> 00:07:29.000]  人是會有錯人是軟弱
[00:07:29.000 --> 00:07:31.000]  但不表示不需要對付
[00:07:31.000 --> 00:07:33.000]  管教或者紀律
[00:07:33.000 --> 00:07:35.000]  在教會中非常重要
[00:07:35.000 --> 00:07:39.000]  管教和紀律在信徒的生命中非常重要
[00:07:39.000 --> 00:07:41.000]  對不起又說我的兒子
[00:07:41.000 --> 00:07:45.000]  容牧師說我提過我的兒子
[00:07:45.000 --> 00:07:47.000]  有一次我管教我的兒子
[00:07:47.000 --> 00:07:49.000]  他頑皮的時候
[00:07:49.000 --> 00:07:51.000]  我就拿了他的遊戲機不讓他玩
[00:07:51.000 --> 00:07:53.000]  他很不開心
[00:07:53.000 --> 00:07:55.000]  在房間對著牆睡很不高興
[00:07:55.000 --> 00:07:57.000]  我的人就很心軟
[00:07:57.000 --> 00:07:59.000]  特別對我的兒子和我的女兒
[00:07:59.000 --> 00:08:01.000]  和我老婆還有很多
[00:08:01.000 --> 00:08:03.000]  我的人是很心軟的
[00:08:03.000 --> 00:08:05.000]  看到我兒子不開心
[00:08:05.000 --> 00:08:07.000]  我就很不開心
[00:08:07.000 --> 00:08:09.000]  然後拿著遊戲機
[00:08:09.000 --> 00:08:11.000]  靜悄悄走進房間
[00:08:11.000 --> 00:08:13.000]  靜悄悄放在枕頭旁邊
[00:08:13.000 --> 00:08:15.000]  我還沒放就看著我兒子
[00:08:15.000 --> 00:08:17.000]  他說爸爸不可以
[00:08:17.000 --> 00:08:19.000]  我看著他
[00:08:19.000 --> 00:08:21.000]  他說不行
[00:08:21.000 --> 00:08:23.000]  如果放下的話
[00:08:23.000 --> 00:08:25.000]  你教不了我的
[00:08:25.000 --> 00:08:27.000]  你要拿你就拿走
[00:08:27.000 --> 00:08:29.000]  你要教我
[00:08:29.000 --> 00:08:31.000]  這是教訓
[00:08:31.000 --> 00:08:33.000]  你要教我就要拿走
[00:08:33.000 --> 00:08:35.000]  不要讓我玩
[00:08:35.000 --> 00:08:37.000]  真慘
[00:08:37.000 --> 00:08:39.000]  我頭暈暈拿著遊戲機
[00:08:39.000 --> 00:08:41.000]  真是很厲害
[00:08:41.000 --> 00:08:43.000]  你知不知道
[00:08:43.000 --> 00:08:45.000]  是對的
[00:08:45.000 --> 00:08:47.000]  不可以
[00:08:47.000 --> 00:08:49.000]  教會有問題
[00:08:49.000 --> 00:08:51.000]  教會有問題要處理
[00:08:51.000 --> 00:08:53.000]  有罪要處理
[00:08:53.000 --> 00:08:55.000]  有問題不是問題
[00:08:55.000 --> 00:08:57.000]  不處理問題才是問題
[00:08:57.000 --> 00:08:59.000]  有錯也不是罪弊
[00:08:59.000 --> 00:09:01.000]  我再說包容不是縱容
[00:09:01.000 --> 00:09:03.000]  包容不是包庇
[00:09:03.000 --> 00:09:05.000]  我們管教我們幫弟兄姊妹改過
[00:09:05.000 --> 00:09:07.000]  這不是沒有愛心
[00:09:07.000 --> 00:09:09.000]  不要亂說話
[00:09:09.000 --> 00:09:11.000]  當然你的態度要對
[00:09:11.000 --> 00:09:13.000]  不是插著腰在罵
[00:09:13.000 --> 00:09:15.000]  你真是從心裡去幫他
[00:09:15.000 --> 00:09:17.000]  去愛他
[00:09:17.000 --> 00:09:19.000]  我試過有一次也是
[00:09:19.000 --> 00:09:21.000]  我教我的兒子
[00:09:21.000 --> 00:09:23.000]  我說他說到怎樣我自己也會哭
[00:09:23.000 --> 00:09:25.000]  你知道爸爸很難過
[00:09:25.000 --> 00:09:27.000]  爸爸不是想罵你
[00:09:27.000 --> 00:09:29.000]  我罵你我很不舒服
[00:09:29.000 --> 00:09:31.000]  我記得那天我們在沙發
[00:09:31.000 --> 00:09:33.000]  他抱著我說爸爸我知道
[00:09:33.000 --> 00:09:35.000]  你知道我喜歡發洩嗎
[00:09:35.000 --> 00:09:37.000]  我不是變態
[00:09:37.000 --> 00:09:39.000]  罵人很辛苦
[00:09:39.000 --> 00:09:41.000]  會血壓高
[00:09:41.000 --> 00:09:43.000]  我不是為了發洩
[00:09:43.000 --> 00:09:45.000]  教會如果對罪也不緊張
[00:09:45.000 --> 00:09:47.000]  我問你怎樣站穩
[00:09:47.000 --> 00:09:49.000]  我們見過很多教會
[00:09:49.000 --> 00:09:51.000]  罪是不斷膨脹
[00:09:51.000 --> 00:09:53.000]  是很危險的
[00:09:53.000 --> 00:09:55.000]  你動不動緊
[00:09:55.000 --> 00:09:57.000]  保羅是很動的
[00:09:57.000 --> 00:09:59.000]  我希爾尼尼這麼快離開福音
[00:09:59.000 --> 00:10:01.000]  這不是福音
[00:10:01.000 --> 00:10:03.000]  誰傳這都要就座
[00:10:03.000 --> 00:10:05.000]  保羅不是想罵人
[00:10:05.000 --> 00:10:07.000]  這很重要
[00:10:07.000 --> 00:10:09.000]  你真是愛你就要教你
[00:10:09.000 --> 00:10:11.000]  要管你
[00:10:11.000 --> 00:10:13.000]  你以為你幫他
[00:10:13.000 --> 00:10:15.000]  很多人到子女長大後悔
[00:10:15.000 --> 00:10:17.000]  後悔有什麼用
[00:10:17.000 --> 00:10:19.000]  大陸很多叫公主病
[00:10:19.000 --> 00:10:21.000]  我很佩服我認識的人
[00:10:21.000 --> 00:10:23.000]  公主病我真的很佩服
[00:10:23.000 --> 00:10:25.000]  完全是天科夜譚
[00:10:25.000 --> 00:10:27.000]  這不是人
[00:10:27.000 --> 00:10:29.000]  是神仙
[00:10:29.000 --> 00:10:31.000]  人間看不到
[00:10:31.000 --> 00:10:33.000]  真的很誇張
[00:10:33.000 --> 00:10:35.000]  我不說例子
[00:10:35.000 --> 00:10:37.000]  很重要的是你需要明白
[00:10:37.000 --> 00:10:39.000]  要面對罪
[00:10:39.000 --> 00:10:41.000]  保羅有這樣他很認真面對罪
[00:10:41.000 --> 00:10:43.000]  我記得當你們出來直堂之前
[00:10:43.000 --> 00:10:45.000]  我起占福堂
[00:10:45.000 --> 00:10:47.000]  講了一篇道
[00:10:47.000 --> 00:10:49.000]  如果沒有記錯叫近利之地
[00:10:49.000 --> 00:10:51.000]  出來之前
[00:10:51.000 --> 00:10:53.000]  約書亞第一章
[00:10:53.000 --> 00:10:55.000]  神要猜批約書亞
[00:10:55.000 --> 00:10:57.000]  帶以色列人進去迦南地時
[00:10:57.000 --> 00:10:59.000]  在第一章成段聖經中
[00:10:59.000 --> 00:11:01.000]  他沒有提到約書亞有多厲害
[00:11:01.000 --> 00:11:03.000]  他沒有提到約書亞有多多經驗
[00:11:03.000 --> 00:11:05.000]  沒有提到他有多厲害
[00:11:05.000 --> 00:11:07.000]  有什麼地位
[00:11:07.000 --> 00:11:09.000]  約書亞很有身份
[00:11:09.000 --> 00:11:11.000]  一出離開埃及
[00:11:11.000 --> 00:11:13.000]  第一場仗約書亞帶他們打仗
[00:11:13.000 --> 00:11:15.000]  摩西上山
[00:11:15.000 --> 00:11:17.000]  沒有人可以跟約書亞可以跟
[00:11:17.000 --> 00:11:19.000]  進去探地12個探子
[00:11:19.000 --> 00:11:21.000]  12個探子代表每一個支派
[00:11:21.000 --> 00:11:23.000]  約書亞是其中一個
[00:11:23.000 --> 00:11:25.000]  約書亞是摩西的幫手
[00:11:25.000 --> 00:11:27.000]  這麼多年摩西在這裡
[00:11:27.000 --> 00:11:29.000]  就是約書亞幫他
[00:11:29.000 --> 00:11:31.000]  所以沒有身有地位
[00:11:31.000 --> 00:11:33.000]  但約書亞在第一章說的時候
[00:11:33.000 --> 00:11:35.000]  神說你要帶那些人進去
[00:11:35.000 --> 00:11:37.000]  他沒有說你很有經驗
[00:11:37.000 --> 00:11:39.000]  神給他們一個要求
[00:11:39.000 --> 00:11:41.000]  跟約書亞說
[00:11:41.000 --> 00:11:43.000]  這律法書不可以離開你的口
[00:11:43.000 --> 00:11:45.000]  總要怎樣
[00:11:45.000 --> 00:11:47.000]  晝夜思想
[00:11:47.000 --> 00:11:49.000]  謹守進步
[00:11:49.000 --> 00:11:51.000]  今天教會看的
[00:11:51.000 --> 00:11:53.000]  不是這些人厲害不厲害
[00:11:53.000 --> 00:11:55.000]  而是看這些人對不對
[00:11:55.000 --> 00:11:57.000]  空中神學有講一件事
[00:11:57.000 --> 00:11:59.000]  不是這個人厲害不厲害
[00:11:59.000 --> 00:12:01.000]  而是他合不合用
[00:12:01.000 --> 00:12:03.000]  這個很重要
[00:12:03.000 --> 00:12:05.000]  我盼望弟兄姊妹對教會來說
[00:12:05.000 --> 00:12:07.000]  我們有要求
[00:12:07.000 --> 00:12:09.000]  不要得過且過
[00:12:09.000 --> 00:12:11.000]  有要求不是過份
[00:12:11.000 --> 00:12:13.000]  我再講態度很重要
[00:12:13.000 --> 00:12:15.000]  不是不過一世
[00:12:15.000 --> 00:12:17.000]  不過是從心裡愛他
[00:12:17.000 --> 00:12:19.000]  關心他
[00:12:19.000 --> 00:12:21.000]  慾緊他
[00:12:21.000 --> 00:12:23.000]  所以勸他幫他提醒他
[00:12:23.000 --> 00:12:25.000]  大家這樣做的時候
[00:12:25.000 --> 00:12:27.000]  教會才好
[00:12:27.000 --> 00:12:29.000]  不是大家唯唯為
[00:12:29.000 --> 00:12:31.000]  不要緊我幫你
[00:12:31.000 --> 00:12:33.000]  遲早就會產生很大破壞
[00:12:33.000 --> 00:12:37.000]  一定要謹守
[00:12:37.000 --> 00:12:39.000]  見到的時候
[00:12:39.000 --> 00:12:41.000]  有些人見到不出聲
[00:12:41.000 --> 00:12:43.000]  有些人見到軟弱
[00:12:43.000 --> 00:12:45.000]  我潔身自愛
[00:12:45.000 --> 00:12:47.000]  不是這樣的
[00:12:47.000 --> 00:12:49.000]  所以記住作為工人
[00:12:49.000 --> 00:12:51.000]  不單有屬靈的恩賜
[00:12:51.000 --> 00:12:53.000]  好著重是有屬靈的果子
[00:12:53.000 --> 00:12:55.000]  有位牧師叫沈保羅牧師
[00:12:55.000 --> 00:12:57.000]  有一次他兒子問他
[00:12:57.000 --> 00:12:59.000]  爹地為何神這麼用你呢
[00:12:59.000 --> 00:13:01.000]  沈牧師怎麼說
[00:13:01.000 --> 00:13:03.000]  他說因為很多事人都做
[00:13:03.000 --> 00:13:05.000]  但我不做
[00:13:05.000 --> 00:13:07.000]  他兒子用英文問他
[00:13:07.000 --> 00:13:09.000]  他怎麼回答呢
[00:13:09.000 --> 00:13:11.000]  他說Others may, I cannot
[00:13:11.000 --> 00:13:13.000]  但為了能夠服侍
[00:13:13.000 --> 00:13:15.000]  我不做這些事
[00:13:15.000 --> 00:13:17.000]  這才叫潔身自愛
[00:13:17.000 --> 00:13:19.000]  所以第一方面我們要幫人
[00:13:19.000 --> 00:13:21.000]  去對付
[00:13:21.000 --> 00:13:23.000]  一方面自己要對付
[00:13:23.000 --> 00:13:25.000]  當你這樣做的時候
[00:13:25.000 --> 00:13:27.000]  神就可以用你
[00:13:27.000 --> 00:13:29.000]  所以第一樣提到的時候
[00:13:29.000 --> 00:13:31.000]  你要明白
[00:13:31.000 --> 00:13:33.000]  人不單要有好服侍的能力
[00:13:33.000 --> 00:13:35.000]  人需要有好服侍的品格
[00:13:35.000 --> 00:13:37.000]  當你看馬拉福音
[00:13:37.000 --> 00:13:39.000]  24到25章的時候
[00:13:39.000 --> 00:13:41.000]  提到工人的要求
[00:13:41.000 --> 00:13:43.000]  有三樣東西
[00:13:43.000 --> 00:13:45.000]  24章下面有一段說話
[00:13:45.000 --> 00:13:47.000]  耶穌說的
[00:13:47.000 --> 00:13:49.000]  誰是有見識和有忠心的僕人
[00:13:49.000 --> 00:13:51.000]  你要有見識表示你厲害
[00:13:51.000 --> 00:13:53.000]  忠心怎樣呢
[00:13:53.000 --> 00:13:55.000]  你好
[00:13:55.000 --> 00:13:57.000]  你忠心去做事
[00:13:57.000 --> 00:13:59.000]  但後面25章說什麼呢
[00:13:59.000 --> 00:14:01.000]  誰是忠心又良善的僕人
[00:14:01.000 --> 00:14:03.000]  對不對
[00:14:03.000 --> 00:14:05.000]  是叫Faithful and Good
[00:14:05.000 --> 00:14:07.000]  人不單做事
[00:14:07.000 --> 00:14:09.000]  人不單拼命做
[00:14:09.000 --> 00:14:11.000]  人要好
[00:14:11.000 --> 00:14:13.000]  良善
[00:14:13.000 --> 00:14:15.000]  很多時候看人厲害不厲害
[00:14:15.000 --> 00:14:17.000]  你不要看他還要看什麼
[00:14:17.000 --> 00:14:19.000]  他好不好
[00:14:19.000 --> 00:14:21.000]  這件事很重要
[00:14:21.000 --> 00:14:23.000]  有罪的人不能成為好的工人
[00:14:23.000 --> 00:14:25.000]  所以大家要記住
[00:14:25.000 --> 00:14:27.000]  我們要乖一點
[00:14:27.000 --> 00:14:29.000]  見到罪不要視而不見
[00:14:29.000 --> 00:14:31.000]  見到罪不要不處理
[00:14:31.000 --> 00:14:33.000]  是需要處理的
[00:14:33.000 --> 00:14:35.000]  第一樣就是對罪有很嚴肅的態度
[00:14:35.000 --> 00:14:37.000]  第二樣就是對神有感恩的態度
[00:14:37.000 --> 00:14:39.000]  對神有感恩的態度
[00:14:39.000 --> 00:14:41.000]  保羅伏斯差不多40年當中
[00:14:41.000 --> 00:14:43.000]  早晚期的書信
[00:14:43.000 --> 00:14:45.000]  你看到他對自己的自稱
[00:14:45.000 --> 00:14:47.000]  是很特別
[00:14:47.000 --> 00:14:49.000]  上上說的是什麼呢
[00:14:49.000 --> 00:14:51.000]  他是僕人他是使徒
[00:14:51.000 --> 00:14:53.000]  是僕人意思是說他是馴服的
[00:14:53.000 --> 00:14:55.000]  是使徒是被猜排
[00:14:55.000 --> 00:14:57.000]  他明白他的位份
[00:14:57.000 --> 00:14:59.000]  明白他的身份
[00:14:59.000 --> 00:15:01.000]  他叫自己做什麼呢
[00:15:01.000 --> 00:15:03.000]  耶穌基督的僕人
