
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹,讓我們再次回到上帝的話
[00:04:24.000 --> 00:04:27.000]  其實在召管這個神學的Providence
[00:04:27.000 --> 00:04:29.000]  有另一個層次的
[00:04:29.000 --> 00:04:33.000]  叫做普世召管General Providence
[00:04:33.000 --> 00:04:38.000]  意思就是解釋為上帝恆常地去掌管這個世界
[00:04:38.000 --> 00:04:40.000]  每一個的運作
[00:04:40.000 --> 00:04:45.000]  而在這個普世的召管裏面
[00:04:45.000 --> 00:04:47.000]  又可以分為兩大類
[00:04:47.000 --> 00:04:52.000]  第一類就是上帝一直與人協同地去參與
[00:04:52.000 --> 00:04:57.000]  在整個創造裏面的活動和運作
[00:04:57.000 --> 00:05:02.000]  另外一個就是上帝在每一刻
[00:05:02.000 --> 00:05:05.000]  每一個環節每一個人的活動裏面
[00:05:05.000 --> 00:05:08.000]  都是直接的參與其中
[00:05:08.000 --> 00:05:11.000]  所以有些極端到一個地步
[00:05:11.000 --> 00:05:13.000]  有些基督徒我曾經見過
[00:05:13.000 --> 00:05:15.000]  他連吃一隻香蕉
[00:05:15.000 --> 00:05:18.000]  他都認為上帝現在插一隻手去香蕉那裏
[00:05:18.000 --> 00:05:21.000]  如果你開車上帝現在插一隻手去
[00:05:21.000 --> 00:05:26.000]  好像握著你的手扶著你握著
[00:05:26.000 --> 00:05:30.000]  這個其實在這個所謂普世的
[00:05:30.000 --> 00:05:34.000]  或者普及的召管的神學裏面
[00:05:34.000 --> 00:05:37.000]  其實比較合乎聖經的看法
[00:05:37.000 --> 00:05:40.000]  就好像創世記開始
[00:05:40.000 --> 00:05:42.000]  上帝其實創造人
[00:05:42.000 --> 00:05:46.000]  是要讓人在整個創造裏面
[00:05:46.000 --> 00:05:48.000]  與神協同地運作
[00:05:48.000 --> 00:05:51.000]  上帝他有一些的律例
[00:05:51.000 --> 00:05:52.000]  有一些規律
[00:05:52.000 --> 00:05:55.000]  我們簡單英文叫做有個order
[00:05:55.000 --> 00:05:57.000]  上帝是設計了在裏面
[00:05:57.000 --> 00:05:59.000]  這些運作是定規了
[00:05:59.000 --> 00:06:01.000]  人只是在這些定規裏面
[00:06:01.000 --> 00:06:03.000]  去很小心的管理
[00:06:03.000 --> 00:06:05.000]  而在不同的情況之下
[00:06:05.000 --> 00:06:08.000]  上帝亦都與人有所接觸
[00:06:08.000 --> 00:06:11.000]  如果人是不好在這個系統
[00:06:11.000 --> 00:06:13.000]  或者這個order裏面去處理好
[00:06:13.000 --> 00:06:16.000]  上帝就會再參與
[00:06:16.000 --> 00:06:19.000]  直接去與人去處理去參與
[00:06:19.000 --> 00:06:22.000]  這個在創世記裏面其實有的神學
[00:06:22.000 --> 00:06:25.000]  為什麼我提到這個召管的神學呢
[00:06:25.000 --> 00:06:27.000]  或者基督徒
[00:06:27.000 --> 00:06:30.000]  他的身上的神怎樣為他作供呢
[00:06:30.000 --> 00:06:33.000]  其實與我們今天所看的這段經文也很有關係
[00:06:33.000 --> 00:06:35.000]  因為我們今天所看的這段經文路德記
[00:06:35.000 --> 00:06:37.000]  其實正正就是要告訴我們
[00:06:37.000 --> 00:06:41.000]  上帝的召管究竟有沒有存在
[00:06:41.000 --> 00:06:44.000]  亦都怎樣存在
[00:06:44.000 --> 00:06:47.000]  另外或者我們從一個人的角度去看
[00:06:47.000 --> 00:06:49.000]  來計算
[00:06:49.000 --> 00:06:53.000]  其實神的召管是很不一樣的存在
[00:06:53.000 --> 00:06:55.000]  在我們今天這個時代裏面
[00:06:55.000 --> 00:06:59.000]  而當人對神的召管有不同的理解
[00:06:59.000 --> 00:07:01.000]  或者甚至不同的接受
[00:07:01.000 --> 00:07:05.000]  就導致產生了一個很不同的人生觀
[00:07:05.000 --> 00:07:07.000]  和屬靈的塑造
[00:07:07.000 --> 00:07:10.000]  這個正正就是我們今天想看這段經文
[00:07:10.000 --> 00:07:14.000]  路德記第三章十六至十八節
[00:07:14.000 --> 00:07:16.000]  所要重要去看的題目
[00:07:16.000 --> 00:07:20.000]  神是否仍然在我們當中和我們同行呢
[00:07:20.000 --> 00:07:21.000]  如果是的話
[00:07:21.000 --> 00:07:25.000]  在這個過程當中又怎樣和我們而活呢
[00:07:25.000 --> 00:07:26.000]  事不宜遲
[00:07:26.000 --> 00:07:28.000]  不如我們回到這段經文去看看
[00:07:28.000 --> 00:07:31.000]  究竟這段經文怎樣介紹給我們知道呢
[00:07:31.000 --> 00:07:35.000]  我們先看看頭的第十六節的上半節
[00:07:35.000 --> 00:07:39.000]  路德回婆婆那裏
[00:07:39.000 --> 00:07:43.000]  婆婆說女兒啊怎麼樣呢
[00:07:43.000 --> 00:07:47.000]  第十六節上節說路德回到婆婆那裏
[00:07:47.000 --> 00:07:51.000]  婆婆說女兒啊怎麼樣呢
[00:07:51.000 --> 00:07:52.000]  第十六節
[00:07:52.000 --> 00:07:55.000]  她回到她的妻子那裏
[00:07:55.000 --> 00:07:58.000]  當路德回到他妻子那裏
[00:07:58.000 --> 00:07:59.000]  那奴婢問
[00:07:59.000 --> 00:08:04.000]  你覺得我的女兒怎麼樣呢
[00:08:04.000 --> 00:08:11.000]  經文再次介紹到路德又回到他婆婆那裏
[00:08:11.000 --> 00:08:13.000]  和他又有一連串的對答
[00:08:13.000 --> 00:08:15.000]  其實這個情況或者一個場景
[00:08:15.000 --> 00:08:18.000]  和第二章十九節至二十三節
[00:08:18.000 --> 00:08:22.000]  剛剛路德去完這個禾場之後
[00:08:22.000 --> 00:08:27.000]  再帶著一些大麥回去見他的婆婆
[00:08:27.000 --> 00:08:28.000]  所以有法的對話
[00:08:28.000 --> 00:08:30.000]  又很類似的場景
[00:08:30.000 --> 00:08:32.000]  但是在這一次裏面
[00:08:32.000 --> 00:08:34.000]  我們卻可以看見
[00:08:34.000 --> 00:08:40.000]  當一個人如果他認為神母在他平日生活的上面
[00:08:40.000 --> 00:08:43.000]  是有照管直接是有參與
[00:08:43.000 --> 00:08:46.000]  或者上帝是和我們有協同的關係
[00:08:46.000 --> 00:08:49.000]  在這裏和我們活著的時候
[00:08:49.000 --> 00:08:52.000]  原來直接影響到那個人的靈性狀態
[00:08:52.000 --> 00:08:53.000]  是怎樣發展的
[00:08:53.000 --> 00:08:55.000]  在這裏我們再看回這段聖經
[00:08:55.000 --> 00:08:59.000]  作者其實刻意要提醒給我們看到
[00:08:59.000 --> 00:09:02.000]  拿娥米作為這個婆婆
[00:09:02.000 --> 00:09:08.000]  設計了這個計劃叫路德去實行的時候
[00:09:08.000 --> 00:09:10.000]  他其實很著緊
[00:09:10.000 --> 00:09:14.000]  究竟他自己這個計劃是進行成怎樣
[00:09:14.000 --> 00:09:17.000]  其實拿娥米帶著一份很焦急的心情
[00:09:17.000 --> 00:09:21.000]  所以這句經文特別作者是記載下來
[00:09:21.000 --> 00:09:25.000]  有一種很緊急情切的感覺
[00:09:25.000 --> 00:09:28.000]  How did things turn out for you, my daughter?
[00:09:28.000 --> 00:09:32.000]  其實按照在這裏和合本聖經的翻譯
[00:09:32.000 --> 00:09:36.000]  就說女兒怎麼樣了
[00:09:36.000 --> 00:09:43.000]  但如果我們按照希伯來文原本那句原文的說話
[00:09:43.000 --> 00:09:49.000]  原來是說到拿娥米詢問路德一條題目
[00:09:49.000 --> 00:09:53.000]  就是說你是誰?我的女兒?
[00:09:53.000 --> 00:09:58.000]  當如果你聽見在希伯來文這個翻譯的時候
[00:09:58.000 --> 00:10:02.000]  你就會覺得這條題目究竟想問什麼?
[00:10:02.000 --> 00:10:04.000]  很含糊
[00:10:04.000 --> 00:10:09.000]  這條題目或者這條經文的翻譯
[00:10:09.000 --> 00:10:11.000]  就引起了在聖經的研究裏面
[00:10:11.000 --> 00:10:15.000]  有很深入和很廣泛的研究
[00:10:15.000 --> 00:10:20.000]  有些學者對於這些這麼含糊不清的說話
[00:10:20.000 --> 00:10:22.000]  有一個這樣的解釋
[00:10:22.000 --> 00:10:28.000]  他認為在拿娥米設計了這個計劃之後
[00:10:28.000 --> 00:10:34.000]  叫路德的媳婦去實行的時候
[00:10:34.000 --> 00:10:39.000]  他很想知道究竟他所計劃的事情有沒有做得成
[00:10:39.000 --> 00:10:42.000]  如果做得成就成功了
[00:10:42.000 --> 00:10:48.000]  於是有些聖經學者其實都比較出名的
[00:10:48.000 --> 00:10:50.000]  他們甚至將這句翻譯為
[00:10:50.000 --> 00:10:53.000]  原本說你是誰?我的女兒?
[00:10:53.000 --> 00:10:58.000]  翻譯為你有沒有成為那個人的女人?
[00:10:58.000 --> 00:11:02.000]  或者你是不是成為了人妻子?女兒?
[00:11:02.000 --> 00:11:06.000]  這個解釋或者這個翻譯
[00:11:06.000 --> 00:11:09.000]  其實是直接告訴我們知道
[00:11:09.000 --> 00:11:17.000]  拿娥米當他設計了這個希望用性用女色去勾引
[00:11:17.000 --> 00:11:20.000]  波亞斯上吊之後
[00:11:20.000 --> 00:11:24.000]  然後希望從中可以要脅也好
[00:11:24.000 --> 00:11:27.000]  作出合理要求
[00:11:27.000 --> 00:11:34.000]  希望波亞斯實踐到救贖者的角色
[00:11:34.000 --> 00:11:40.000]  所以在這個翻譯裡面有一個問題
[00:11:40.000 --> 00:11:45.000]  其實拿娥米究竟專心在什麼事情上?
[00:11:45.000 --> 00:11:51.000]  究竟他是不是真的好像原初在三章第一節的時候
[00:11:51.000 --> 00:11:57.000]  他很希望為他的媳婦路德找一個好住家
[00:11:57.000 --> 00:12:02.000]  可以讓她去享受世界還是別有所圖呢?
[00:12:02.000 --> 00:12:05.000]  其實另一個解釋
[00:12:05.000 --> 00:12:08.000]  我比較中肯的翻譯
[00:12:08.000 --> 00:12:10.000]  或者比較處於中間的翻譯
[00:12:10.000 --> 00:12:15.000]  就是拿娥米向著路德說
[00:12:15.000 --> 00:12:18.000]  你搞成怎樣啊我的女兒
[00:12:18.000 --> 00:12:23.000]  其實重點就不要說他做不做了人家妻子
[00:12:23.000 --> 00:12:29.000]  而是重點就是我的計劃是不是可以實行得成呢?
[00:12:29.000 --> 00:12:31.000]  換句話來說
[00:12:31.000 --> 00:12:36.000]  拿娥米專心去看自己的計劃能否完成
[00:12:36.000 --> 00:12:42.000]  看看自己的計劃能否達到原本我所期望的目的
[00:12:42.000 --> 00:12:46.000]  因此為什麼在我的翻譯裡面
[00:12:46.000 --> 00:12:51.000]  我特別強調的就是路德被拿娥米問
[00:12:51.000 --> 00:12:54.000]  你搞成怎樣啊我的女兒
[00:12:54.000 --> 00:13:01.000]  焦點是放在拿娥米自己關心的事情
[00:13:01.000 --> 00:13:02.000]  就是計劃
[00:13:02.000 --> 00:13:04.000]  換句話來說
[00:13:04.000 --> 00:13:07.000]  當這個計劃能夠成功的話
[00:13:07.000 --> 00:13:12.000]  就代表了拿娥米自己的成功
[00:13:12.000 --> 00:13:17.000]  拿娥米看這件事的成敗得失
[00:13:17.000 --> 00:13:23.000]  比真正的路德得到一個好的夫家
[00:13:23.000 --> 00:13:25.000]  可以讓他去享受世界
[00:13:25.000 --> 00:13:30.000]  似乎是更加被作者在這句經文上面去強調
[00:13:30.000 --> 00:13:34.000]  但同時也給我們體現一個很重要的情況
[00:13:34.000 --> 00:13:39.000]  就是究竟拿娥米他自己的人生
[00:13:39.000 --> 00:13:43.000]  究竟將神放在哪一個位置裡面呢?
[00:13:43.000 --> 00:13:50.000]  上帝有沒有需要存在在拿娥米他平日的生命生活裡面呢?
[00:13:50.000 --> 00:13:54.000]  似乎拿娥米當上帝可以放在一邊
[00:13:54.000 --> 00:13:57.000]  不需要存在他當中都可以
[00:13:57.000 --> 00:14:04.000]  不過作者其實在這裡就將這個情況提了出來
[00:14:04.000 --> 00:14:10.000]  其實從而可以襯托出路德和後來的波亞斯
[00:14:10.000 --> 00:14:13.000]  他們的靈命是有多不同啊
[00:14:13.000 --> 00:14:17.000]  拿娥米的靈性其實不多不少
[00:14:17.000 --> 00:14:22.000]  也都反映了今天不少存在在教會裡面的信徒
[00:14:22.000 --> 00:14:26.000]  他們的靈性和他們的神觀
[00:14:26.000 --> 00:14:32.000]  耶和華只是當成為有需要的時候才出場的一位神
[00:14:32.000 --> 00:14:35.000]  甚至耶和華神只是一個靈體
[00:14:35.000 --> 00:14:39.000]  他需要的時候灑兩手神跡出來就可以了
[00:14:39.000 --> 00:14:42.000]  其他日子我自己搞定就行了
[00:14:42.000 --> 00:14:44.000]  因為我有我自己的計劃
[00:14:44.000 --> 00:14:46.000]  我有我自己的想法
[00:14:46.000 --> 00:14:49.000]  甚至我有我自己的策動
[00:14:49.000 --> 00:14:53.000]  弟子們我們不要忘記上帝創造這個世界
[00:14:53.000 --> 00:14:58.000]  創造到最後尾將人放在下去的時候
[00:14:58.000 --> 00:15:03.000]  其實是讓人去管理上帝的創造
[00:15:03.000 --> 00:15:06.000]  但不代表上帝不在其間
[00:15:06.000 --> 00:15:10.000]  上帝是希望和人同工同處
[00:15:10.000 --> 00:15:15.000]  其實創世記其實是第一章原先上帝的創造
[00:15:15.000 --> 00:15:21.000]  就是反映到將來在天國裡面人和神之間那份關係
[00:15:21.000 --> 00:15:25.000]  上帝是希望常與人同在
[00:15:25.000 --> 00:15:30.000]  所以甚至連耶穌基督也有帶著
[00:15:30.000 --> 00:15:36.000]  常與人同在以邁來利這個意義在當中
[00:15:36.000 --> 00:15:42.000]  但對於這個南無米我們不要忘記
[00:15:42.000 --> 00:15:45.000]  他本身是一個希伯來人
[00:15:45.000 --> 00:15:49.000]  而且即使他現在回到伯尼行裡面
[00:15:49.000 --> 00:15:56.000]  也口口聲聲說是因為他聽到耶和華神赐福伯尼行的地
[00:15:56.000 --> 00:16:04.000]  但到底南無米對於耶和華是處於一種什麼態度呢?
[00:16:04.000 --> 00:16:07.000]  其實簡單來說
[00:16:07.000 --> 00:16:15.000]  南無米只不過利用耶和華成為他掩人耳目的一種手法
[00:16:15.000 --> 00:16:19.000]  他實際上想做的是自己的事
[00:16:19.000 --> 00:16:27.000]  耶和華只不過成為他一個被人向外看的擋箭牌一樣
[00:16:27.000 --> 00:16:33.000]  央人以為他在上帝裡面對上帝非常尊重
[00:16:33.000 --> 00:16:40.000]  對上帝很渴望甚至經常希望能夠在上帝的旨意之下而活
[00:16:40.000 --> 00:16:48.000]  但南無米當他真真正正面對要做事過他每一天的生活的時候
[00:16:48.000 --> 00:16:52.000]  他看重的就是他自己的計劃
[00:16:52.000 --> 00:16:54.000]  所以其實我們不難看見的
[00:16:54.000 --> 00:16:59.000]  南無米雖然他聽準了在伯尼行那裡
[00:16:59.000 --> 00:17:03.000]  耶和華眷顧自己的百姓賜糧食於他們
[00:17:03.000 --> 00:17:07.000]  南無米也都看到波亞斯他的財富
[00:17:07.000 --> 00:17:15.000]  以及他有能力成為伊利米勒的家產救贖者的贖回者
[00:17:15.000 --> 00:17:18.000]  但是在這一切的事情裡
[00:17:18.000 --> 00:17:21.000]  無論他聽到或者他眼看到的東西
[00:17:21.000 --> 00:17:31.000]  都其實只不過是利用上帝來掩飾他希望得到一些實際的利益
[00:17:31.000 --> 00:17:38.000]  甚至可以這麼說是吊金龜勢的行動的一個外面的表徵
[00:17:38.000 --> 00:17:43.000]  他心底裡的神學其實作者要告訴我們知道
[00:17:43.000 --> 00:17:46.000]  他很著重的只不過是他自己的計劃
[00:17:46.000 --> 00:17:56.000]  弟兄姊妹南無米的靈性和他的人生觀有沒有真的去認定神在他當中呢?
[00:17:56.000 --> 00:17:59.000]  如果他真的有認定的時候
[00:17:59.000 --> 00:18:05.000]  他的回答他的詢問他應該是說上帝在整個過程
[00:18:05.000 --> 00:18:08.000]  究竟怎樣帶領路德你
[00:18:08.000 --> 00:18:13.000]  而不是走來去問女兒怎麼樣了
[00:18:13.000 --> 00:18:16.000]  他關心的不應該是一件事
[00:18:16.000 --> 00:18:22.000]  而是看上帝在這件的過程裡上帝怎樣去發展
[00:18:22.000 --> 00:18:25.000]  我們遲些會說路德就反而是這一點
[00:18:25.000 --> 00:18:27.000]  波亞斯就是這樣的人
[00:18:27.000 --> 00:18:33.000]  他反而在發展過程中留意世差上帝應該怎樣去活動
[00:18:33.000 --> 00:18:36.000]  或者上帝怎樣在他的生命上去用
[00:18:36.000 --> 00:18:39.000]  但是從這裡的聖經我們看到
[00:18:39.000 --> 00:18:44.000]  這個南無米他對於上帝
[00:18:44.000 --> 00:18:50.000]  即使我們不敢說他完全沒有對上帝尊重
[00:18:50.000 --> 00:18:57.000]  但是我們看到他自己的榮辱完全不是在於上帝最後的決定
[00:18:57.000 --> 00:18:59.000]  上帝在他人生當中的工作
[00:18:59.000 --> 00:19:05.000]  而是究竟這件事的結果是否合乎他自己原本的計劃
[00:19:05.000 --> 00:19:08.000]  在這樣的人生觀裡
[00:19:08.000 --> 00:19:15.000]  弟兄姊妹他怎樣會認定上帝在他生活中需要有存在呢?
[00:19:15.000 --> 00:19:17.000]  今天我們做基督徒
[00:19:17.000 --> 00:19:20.000]  其實南無米這種信仰
[00:19:20.000 --> 00:19:22.000]  這種神觀
[00:19:22.000 --> 00:19:25.000]  甚至我們剛才說的照管神學
[00:19:25.000 --> 00:19:26.000]  Providence
[00:19:26.000 --> 00:19:30.000]  其實他都視上帝如無物
[00:19:30.000 --> 00:19:33.000]  在這樣的靈性之下
[00:19:33.000 --> 00:19:41.000]  雖然他穿上的是一件稀白來人的衣服
[00:19:41.000 --> 00:19:48.000]  他表現出口說的是很漂亮的口口聲聲有耶和華在他身邊的事
[00:19:48.000 --> 00:19:54.000]  但是他對於上帝在他人生當中的參與
[00:19:54.000 --> 00:19:56.000]  其實是個拼諸於門
[00:19:56.000 --> 00:20:03.000]  其實讓我想到在新約裡有不少記載
[00:20:03.000 --> 00:20:05.000]  談及到有些人
[00:20:05.000 --> 00:20:09.000]  當他口口聲聲在說主啊主啊的時候
[00:20:09.000 --> 00:20:14.000]  這些人對上帝真是有多少真誠在其中
[00:20:14.000 --> 00:20:19.000]  這只不過是在16節的上半節
[00:20:19.000 --> 00:20:22.000]  接下來從第16節的下半節到第17節
[00:20:22.000 --> 00:20:30.000]  我們就看到路德有很詳細的介紹給他的婆婆南無米知道
[00:20:30.000 --> 00:20:32.000]  在這裡說什麼呢?
[00:20:32.000 --> 00:20:34.000]  我們就看看經文說什麼吧
[00:20:34.000 --> 00:20:39.000]  路德就將那人向他所行的術說了一遍
[00:20:39.000 --> 00:20:43.000]  又說那人給了我六艘機帶物
[00:20:43.000 --> 00:20:48.000]  對我說你不可空手回去見你的婆婆
[00:20:48.000 --> 00:20:54.000]  路德就將那人向他所行的術說了一遍
[00:20:54.000 --> 00:20:59.000]  又說那人給了我六艘機帶物
[00:20:59.000 --> 00:21:04.000]  對我說你不可空手回去見你的婆婆
[00:21:04.000 --> 00:21:08.000]  路德就將那人給了我六艘機帶物
[00:21:08.000 --> 00:21:13.000]  對我說你不可空手回去見你的婆婆
[00:21:13.000 --> 00:21:16.000]  路德就將那人給了我六艘機帶物
[00:21:16.000 --> 00:21:21.000]  對我說你不可空手回去見你的婆婆
[00:21:21.000 --> 00:21:25.000]  路德就將那人給了我六艘機帶物
[00:21:25.000 --> 00:21:30.000]  路德就將那人給了我六艘機帶物
[00:21:30.000 --> 00:21:34.000]  路德就將那人給了我六艘機帶物
[00:21:34.000 --> 00:21:38.000]  路德就將那人給了我六艘機帶物
[00:21:38.000 --> 00:21:42.000]  路德就將那人給了我六艘機帶物
[00:21:42.000 --> 00:21:46.000]  路德就將那人給了我六艘機帶物
[00:21:46.000 --> 00:21:50.000]  路德就將那人給了我六艘機帶物
[00:21:50.000 --> 00:21:53.000]  路德就將那人給了我六艘機帶物
[00:21:53.000 --> 00:21:57.000]  路德就將那人給了我六艘機帶物
[00:21:57.000 --> 00:22:01.000]  路德就將那人給了我六艘機帶物
[00:22:01.000 --> 00:22:05.000]  路德就將那人給了我六艘機帶物
[00:22:05.000 --> 00:22:09.000]  路德就將那人給了我六艘機帶物
[00:22:09.000 --> 00:22:13.000]  路德就將那人給了我六艘機帶物
[00:22:13.000 --> 00:22:17.000]  路德就將那人給了我六艘機帶物
[00:22:17.000 --> 00:22:21.000]  路德就將那人給了我六艘機帶物
[00:22:21.000 --> 00:22:25.000]  路德就將那人給了我六艘機帶物
[00:22:25.000 --> 00:22:29.000]  路德就將那人給了我六艘機帶物
[00:22:29.000 --> 00:22:33.000]  路德就將那人給了我六艘機帶物
[00:22:33.000 --> 00:22:37.000]  路德就將那人給了我六艘機帶物
[00:22:37.000 --> 00:22:41.000]  路德就將那人給了我六艘機帶物
[00:22:41.000 --> 00:22:45.000]  路德就將那人給了我六艘機帶物
[00:22:45.000 --> 00:22:49.000]  路德就將那人給了我六艘機帶物
[00:22:49.000 --> 00:22:53.000]  路德就將那人給了我六艘機帶物
[00:22:53.000 --> 00:22:57.000]  路德就將那人給了我六艘機帶物
[00:22:57.000 --> 00:23:01.000]  路德就將那人給了我六艘機帶物
[00:23:01.000 --> 00:23:05.000]  路德就將那人給了我六艘機帶物
[00:23:05.000 --> 00:23:09.000]  路德就將那人給了我六艘機帶物
[00:23:09.000 --> 00:23:13.000]  路德就將那人給了我六艘機帶物
[00:23:13.000 --> 00:23:17.000]  路德就將那人給了我六艘機帶物
[00:23:17.000 --> 00:23:21.000]  路德就將那人給了我六艘機帶物
[00:23:21.000 --> 00:23:25.000]  路德就將那人給了我六艘機帶物
[00:23:25.000 --> 00:23:29.000]  路德就將那人給了我六艘機帶物
[00:23:29.000 --> 00:23:33.000]  路德就將那人給了我六艘機帶物
[00:23:33.000 --> 00:23:37.000]  路德就將那人給了我六艘機帶物
[00:23:37.000 --> 00:23:41.000]  路德就將那人給了我六艘機帶物
[00:23:41.000 --> 00:23:45.000]  路德就將那人給了我六艘機帶物
[00:23:45.000 --> 00:23:49.000]  路德就將那人給了我六艘機帶物
[00:23:49.000 --> 00:23:53.000]  路德就將那人給了我六艘機帶物
[00:23:53.000 --> 00:23:57.000]  路德就將那人給了我六艘機帶物
[00:23:57.000 --> 00:24:01.000]  路德就將那人給了我六艘機帶物
[00:24:01.000 --> 00:24:05.000]  路德就將那人給了我六艘機帶物
[00:24:05.000 --> 00:24:09.000]  路德就將那人給了我六艘機帶物
[00:24:09.000 --> 00:24:11.000]  再看第十六節下半節
[00:24:11.000 --> 00:24:17.000]  路德就將那人向他所行的述說了一遍
[00:24:17.000 --> 00:24:23.000]  又說那人給了我六艘機帶物對我說
[00:24:23.000 --> 00:24:27.000]  你不可空手回去見你的婆婆
[00:24:27.000 --> 00:24:29.000]  丁子妹
