
[00:00:00.000 --> 00:00:08.000]  各位午安 我們繼續思想盧家聰的信息
[00:10:22.000 --> 00:10:24.000]  說另外一個故事
[00:10:24.000 --> 00:10:26.000]  有一個叫Sully的人
[00:10:26.000 --> 00:10:28.000]  Sully的人
[00:10:28.000 --> 00:10:30.000]  是一個小鎮的人
[00:10:30.000 --> 00:10:33.000]  他以前在空軍是開飛機的
[00:10:33.000 --> 00:10:35.000]  但後來他退役了
[00:10:35.000 --> 00:10:38.000]  也是做一些開飛機的事
[00:10:38.000 --> 00:10:40.000]  他在外埠
[00:10:40.000 --> 00:10:42.000]  有一個朋友
[00:10:42.000 --> 00:10:45.000]  他本來要開小型飛機來這個小鎮
[00:10:45.000 --> 00:10:46.000]  去交貨
[00:10:46.000 --> 00:10:48.000]  但他突然有事不能夠
[00:10:48.000 --> 00:10:49.000]  就問這個Sully
[00:10:49.000 --> 00:10:50.000]  你可不可以和我開飛機
[00:10:50.000 --> 00:10:51.000]  Sully說可以
[00:10:51.000 --> 00:10:53.000]  反正我想探望我太太
[00:10:53.000 --> 00:10:55.000]  我很久沒回家
[00:10:55.000 --> 00:10:56.000]  想探望太太
[00:10:56.000 --> 00:10:58.000]  她七歲大的兒子
[00:10:58.000 --> 00:11:02.000]  於是他就開飛機來到這個冷水的小鎮
[00:11:02.000 --> 00:11:05.000]  他正要降落的時候
[00:11:05.000 --> 00:11:06.000]  突然之間
[00:11:06.000 --> 00:11:07.000]  失驚無神的
[00:11:07.000 --> 00:11:08.000]  不知道在哪裡跑
[00:11:08.000 --> 00:11:10.000]  飛機就跑了出來
[00:11:10.000 --> 00:11:11.000]  小型的飛機
[00:11:11.000 --> 00:11:13.000]  他一時避不及
[00:11:13.000 --> 00:11:14.000]  兩個飛機就撞
[00:11:14.000 --> 00:11:16.000]  一撞的時候
[00:11:16.000 --> 00:11:18.000]  幸好Sully這個飛機
[00:11:18.000 --> 00:11:20.000]  比較穩定就沒事
[00:11:20.000 --> 00:11:22.000]  但對方的飛機
[00:11:22.000 --> 00:11:24.000]  著火焚毀
[00:11:24.000 --> 00:11:26.000]  機毀人亡
[00:11:26.000 --> 00:11:29.000]  這件事意外發生了之後
[00:11:29.000 --> 00:11:32.000]  政府就要驗他的血
[00:11:32.000 --> 00:11:33.000]  看他有沒有喝酒
[00:11:33.000 --> 00:11:35.000]  很不幸
[00:11:35.000 --> 00:11:36.000]  他臨走之前
[00:11:36.000 --> 00:11:37.000]  是喝了兩杯
[00:11:37.000 --> 00:11:38.000]  一驗他的血
[00:11:38.000 --> 00:11:40.000]  發覺酒精過高
[00:11:40.000 --> 00:11:42.000]  於是政府就控告他
[00:11:42.000 --> 00:11:44.000]  驅走駕駛飛機
[00:11:44.000 --> 00:11:46.000]  引致失事
[00:11:46.000 --> 00:11:49.000]  判他坐牢兩年
[00:11:49.000 --> 00:11:52.000]  那天他放牢
[00:11:52.000 --> 00:11:54.000]  他就回到小鎮
[00:11:54.000 --> 00:11:56.000]  見到他七歲大的兒子
[00:11:56.000 --> 00:11:58.000]  七歲大的兒子
[00:11:58.000 --> 00:12:01.000]  還有一件事慘
[00:12:01.000 --> 00:12:03.000]  他坐牢之前
[00:12:03.000 --> 00:12:05.000]  就接到消息
[00:12:05.000 --> 00:12:10.000]  他太太因為那天去機場接機
[00:12:10.000 --> 00:12:12.000]  汽車失事
[00:12:12.000 --> 00:12:14.000]  被一個人撞到
[00:12:14.000 --> 00:12:16.000]  Hit and run走了
[00:12:16.000 --> 00:12:18.000]  他太太就撞死了
[00:12:18.000 --> 00:12:22.000]  他兒子就交給了一個親戚撫養
[00:12:22.000 --> 00:12:26.000]  他去到小鎮就拿回兒子
[00:12:26.000 --> 00:12:28.000]  兒子就說這件事
[00:12:28.000 --> 00:12:29.000]  有個天下來
[00:12:29.000 --> 00:12:31.000]  會不會媽咪
[00:12:31.000 --> 00:12:33.000]  就會打電話給我們呢
[00:12:33.000 --> 00:12:35.000]  他就問這個問題
[00:12:35.000 --> 00:12:36.000]  Sully
[00:12:36.000 --> 00:12:38.000]  這些荒唐的事會有
[00:12:38.000 --> 00:12:41.000]  但他就覺得事有蹊蹺
[00:12:41.000 --> 00:12:43.000]  他就要找出水落石出
[00:12:43.000 --> 00:12:45.000]  於是他就查這件事
[00:12:45.000 --> 00:12:48.000]  終於就讓他在
[00:12:48.000 --> 00:12:50.000]  Catherine接受
[00:12:50.000 --> 00:12:53.000]  跟他姐姐講電話那一晚
[00:12:53.000 --> 00:12:58.000]  就找出事情的真相
[00:12:58.000 --> 00:13:00.000]  事情的真相是什麼呢
[00:13:00.000 --> 00:13:03.000]  他發覺有一樣東西很奇怪
[00:13:03.000 --> 00:13:05.000]  當他撞飛機的時候
[00:13:05.000 --> 00:13:08.000]  那個控制員
[00:13:08.000 --> 00:13:12.000]  那個控制器神秘失蹤了
[00:13:12.000 --> 00:13:14.000]  不知道去了哪裡
[00:13:14.000 --> 00:13:16.000]  他就根據這個線索去找
[00:13:16.000 --> 00:13:20.000]  就被他找到一個大秘密
[00:13:20.000 --> 00:13:23.000]  原來這個控制器的爸爸
[00:13:23.000 --> 00:13:25.000]  在美國國防部裏面
[00:13:25.000 --> 00:13:28.000]  做一個特別的科學家的研究
[00:13:28.000 --> 00:13:29.000]  他研究一樣東西
[00:13:29.000 --> 00:13:31.000]  研究什麼呢
[00:13:31.000 --> 00:13:34.000]  他研究將一個人的聲音
[00:13:34.000 --> 00:13:37.000]  轉化為另外一個人的聲音
[00:13:37.000 --> 00:13:39.000]  好像今天這樣
[00:13:39.000 --> 00:13:41.000]  我現在要講道
[00:13:41.000 --> 00:13:45.000]  但經過這個App
[00:13:45.000 --> 00:13:47.000]  放出去的時候
[00:13:47.000 --> 00:13:51.000]  原來不是我的聲音
[00:13:51.000 --> 00:13:54.000]  是Donald Trump的聲音
[00:13:54.000 --> 00:13:58.000]  於是Donald Trump就在這裏講道
[00:13:58.000 --> 00:14:00.000]  其實不是 是我說的
[00:14:00.000 --> 00:14:02.000]  是利用這個科技
[00:14:02.000 --> 00:14:06.000]  將我的聲音轉為Donald Trump的聲音
[00:14:06.000 --> 00:14:09.000]  於是每個人都以為Donald Trump在這裏
[00:14:09.000 --> 00:14:13.000]  他利用這個科技的技術
[00:14:13.000 --> 00:14:16.000]  去研究美國國防部
[00:14:16.000 --> 00:14:20.000]  一個秘密的武器
[00:14:20.000 --> 00:14:23.000]  他和他的兒子關係極差
[00:14:23.000 --> 00:14:25.000]  有一天和他兒子吵架很厲害
[00:14:25.000 --> 00:14:27.000]  兒子上班的時候
[00:14:27.000 --> 00:14:29.000]  被爸爸罵得體無完膚
[00:14:29.000 --> 00:14:31.000]  他就很沒心機
[00:14:31.000 --> 00:14:33.000]  所以就喝了幾杯酒
[00:14:33.000 --> 00:14:35.000]  就沒有做過控制
[00:14:35.000 --> 00:14:37.000]  所以結果飛機亂來的時候
[00:14:37.000 --> 00:14:40.000]  就造成意外失事
[00:14:40.000 --> 00:14:41.000]  當他一失事的時候
[00:14:41.000 --> 00:14:42.000]  他就害怕
[00:14:42.000 --> 00:14:43.000]  禮忘就走人了
[00:14:43.000 --> 00:14:45.000]  一走的時候就撞到他太太
[00:14:45.000 --> 00:14:47.000]  他太太就Hit and run
[00:14:47.000 --> 00:14:48.000]  他自己就Hit and run
[00:14:48.000 --> 00:14:49.000]  他太太就死了
[00:14:49.000 --> 00:14:53.000]  當他內疚極的時候就自殺死了
[00:14:53.000 --> 00:14:55.000]  這個爸爸知道這件事
[00:14:55.000 --> 00:14:57.000]  心裏面很內疚
[00:14:57.000 --> 00:15:00.000]  他覺得是因為他和他的兒子吵架
[00:15:00.000 --> 00:15:02.000]  造成了這樣
[00:15:02.000 --> 00:15:04.000]  他為了要彌補自己的罪過
[00:15:04.000 --> 00:15:06.000]  他就想我要做一些事
[00:15:06.000 --> 00:15:08.000]  他就去到這個小鎮
[00:15:08.000 --> 00:15:10.000]  就在一間殯儀館裏面做
[00:15:10.000 --> 00:15:15.000]  就在殯儀館裏面找了這一兩年來死的人
[00:15:15.000 --> 00:15:17.000]  然後到星期五
[00:15:17.000 --> 00:15:20.000]  他就自己做了一個Lab
[00:15:20.000 --> 00:15:24.000]  每星期五就打電話給死了的親人
[00:15:24.000 --> 00:15:28.000]  就假裝他們死去親人的聲音去安慰他們
[00:15:28.000 --> 00:15:32.000]  希望這樣來彌補一下他自己的內疚
[00:15:32.000 --> 00:15:34.000]  讓人有些安慰
[00:15:34.000 --> 00:15:37.000]  所以Catherine就接到這個電話
[00:15:37.000 --> 00:15:41.000]  其實就是這個科學家利用這些技術
[00:15:41.000 --> 00:15:45.000]  借用了他姐姐的聲音
[00:15:45.000 --> 00:15:48.000]  為什麼這件事就被這個Sully知道
[00:15:48.000 --> 00:15:50.000]  這個Sully知道的時候
[00:15:50.000 --> 00:15:52.000]  就馬上走到去
[00:15:52.000 --> 00:15:54.000]  正在接受訪問的時候
[00:15:54.000 --> 00:15:56.000]  就走到去Lab裏面
[00:15:56.000 --> 00:15:58.000]  就見到這個科學家和他發生衝突
[00:15:58.000 --> 00:16:00.000]  打架
[00:16:00.000 --> 00:16:02.000]  這個Sully就立即走人了
[00:16:02.000 --> 00:16:04.000]  因為被人拆穿了
[00:16:04.000 --> 00:16:06.000]  走的時候
[00:16:06.000 --> 00:16:08.000]  這個Sully就想著
[00:16:08.000 --> 00:16:10.000]  我要回去大會堂宣佈
[00:16:10.000 --> 00:16:12.000]  這個完全是假局
[00:16:12.000 --> 00:16:14.000]  於是就開車出去
[00:16:14.000 --> 00:16:16.000]  開車出去的時候
[00:16:16.000 --> 00:16:18.000]  很塞車
[00:16:18.000 --> 00:16:20.000]  塞到很亂
