
[00:00:00.000 --> 00:00:05.000]  今日來到這裏
[00:04:07.000 --> 00:04:10.000]  他們不是一聽到就已經是
[00:04:10.000 --> 00:04:12.000]  所有的困難
[00:04:12.000 --> 00:04:14.000]  所有的受罰
[00:04:14.000 --> 00:04:16.000]  就已經是如飛而去
[00:04:16.000 --> 00:04:20.000]  聖經說他們聽見主對他們說
[00:04:20.000 --> 00:04:22.000]  願你們平安
[00:04:22.000 --> 00:04:25.000]  你知道他的反應是怎樣嗎
[00:04:25.000 --> 00:04:28.000]  害怕得顫顫抖抖
[00:04:28.000 --> 00:04:30.000]  因為原來就是害怕
[00:04:30.000 --> 00:04:34.000]  其實人害怕就害怕
[00:04:34.000 --> 00:04:38.000]  恐懼是最大的力量
[00:04:38.000 --> 00:04:43.000]  就是恐懼將你的心消化
[00:04:43.000 --> 00:04:47.000]  恐懼使你動都不敢動
[00:04:47.000 --> 00:04:50.000]  有時候我們看見一些
[00:04:50.000 --> 00:04:53.000]  患有精神方面困難的人
[00:04:53.000 --> 00:04:55.000]  你真的想都想不到
[00:04:55.000 --> 00:04:57.000]  你想他怎樣動都動不了
[00:04:57.000 --> 00:05:00.000]  是真的死了
[00:05:00.000 --> 00:05:04.000]  門徒他們昔日的經驗
[00:05:04.000 --> 00:05:06.000]  又是否這樣呢
[00:05:06.000 --> 00:05:09.000]  為什麼他們會這麼害怕呢
[00:05:09.000 --> 00:05:13.000]  因為這完全不是他們意料中的事
[00:05:13.000 --> 00:05:16.000]  他們沒有想過還會見到耶穌
[00:05:16.000 --> 00:05:18.000]  他們關上門
[00:05:18.000 --> 00:05:21.000]  沒有想過有人會出現
[00:05:21.000 --> 00:05:24.000]  你關上門
[00:05:24.000 --> 00:05:26.000]  突然有個人站在你中間
[00:05:26.000 --> 00:05:29.000]  你會不會說真的很開心
[00:05:29.000 --> 00:05:35.000]  我明明幾天前去過你的婚禮
[00:05:35.000 --> 00:05:37.000]  今天見到你
[00:05:37.000 --> 00:05:38.000]  你嚇都嚇死
[00:05:38.000 --> 00:05:41.000]  這是人之常情
[00:05:41.000 --> 00:05:43.000]  主耶穌對他們說
[00:05:43.000 --> 00:05:45.000]  為什麼這麼煩
[00:05:45.000 --> 00:05:50.000]  為什麼你們心裡還充滿疑惑
[00:05:50.000 --> 00:05:52.000]  看我的手
[00:05:52.000 --> 00:05:53.000]  看我的腳
[00:05:53.000 --> 00:05:55.000]  就知道是我
[00:05:55.000 --> 00:05:58.000]  是真的有癲癇
[00:05:58.000 --> 00:06:01.000]  不是癲了之後就沒有痕跡
[00:06:01.000 --> 00:06:06.000]  主耶穌是戴著他被癲的手
[00:06:06.000 --> 00:06:09.000]  被癲的腳的痕跡
[00:06:09.000 --> 00:06:12.000]  直到今時今日都是戴著
[00:06:12.000 --> 00:06:14.000]  有記認
[00:06:14.000 --> 00:06:17.000]  很奇妙的這件事
[00:06:17.000 --> 00:06:20.000]  主耶穌還叫他們摸摸
[00:06:20.000 --> 00:06:23.000]  魂是沒有骨沒有肉
[00:06:23.000 --> 00:06:27.000]  你們看我是有的
[00:06:27.000 --> 00:06:29.000]  奇妙的主
[00:06:29.000 --> 00:06:30.000]  復活的主
[00:06:30.000 --> 00:06:34.000]  當日彰顯給門徒
[00:06:34.000 --> 00:06:35.000]  就是跟他們說
[00:06:35.000 --> 00:06:38.000]  願你們平安
[00:06:38.000 --> 00:06:39.000]  說了這話
[00:06:39.000 --> 00:06:42.000]  就將手和腳給他們
[00:06:42.000 --> 00:06:44.000]  到這個時候
[00:06:44.000 --> 00:06:47.000]  門徒的反應似乎又有些轉變
[00:06:47.000 --> 00:06:49.000]  開心
[00:06:49.000 --> 00:06:55.000]  開心認出原來這位曾經釘十字架而死的這位主
[00:06:55.000 --> 00:06:57.000]  我們倚靠的
[00:06:57.000 --> 00:07:00.000]  以為已經完全失去一切的盼望
[00:07:00.000 --> 00:07:01.000]  失去一切的依靠
[00:07:01.000 --> 00:07:03.000]  現在他在
[00:07:03.000 --> 00:07:07.000]  但是歡喜到不敢信
[00:07:07.000 --> 00:07:10.000]  主耶穌就沒有就這樣就算了
[00:07:10.000 --> 00:07:14.000]  主耶穌除了給手給腳給他們看
[00:07:14.000 --> 00:07:16.000]  至於他們有沒有摸摸
[00:07:16.000 --> 00:07:18.000]  我們又似乎不覺得他們有
[00:07:18.000 --> 00:07:20.000]  至少當晚另外一個記載
[00:07:20.000 --> 00:07:22.000]  他都不用摸摸
[00:07:22.000 --> 00:07:24.000]  主耶穌就說
[00:07:24.000 --> 00:07:26.000]  有沒有東西吃
[00:07:26.000 --> 00:07:30.000]  他們便給他一片燒魚
[00:07:30.000 --> 00:07:32.000]  接過來
[00:07:32.000 --> 00:07:34.000]  在他們吃了
[00:07:34.000 --> 00:07:36.000]  有些人就問是不是
[00:07:36.000 --> 00:07:39.000]  即是耶穌復活了
[00:07:39.000 --> 00:07:46.000]  有血有肉
[00:07:46.000 --> 00:07:48.000]  不是一個魂
[00:07:48.000 --> 00:07:51.000]  現在就吃了東西
[00:07:51.000 --> 00:07:53.000]  有些人就很聰明
[00:07:53.000 --> 00:07:55.000]  想一整套
[00:07:55.000 --> 00:07:57.000]  吃了之後是怎樣
[00:07:57.000 --> 00:07:59.000]  吃了之後就是吃了
[00:07:59.000 --> 00:08:01.000]  復活就是復活
[00:08:01.000 --> 00:08:03.000]  復活這個神奇
[00:08:03.000 --> 00:08:05.000]  神奇就是這麼神奇
[00:08:05.000 --> 00:08:07.000]  有些人是接受不到
[00:08:07.000 --> 00:08:09.000]  這麼神奇的東西
[00:08:09.000 --> 00:08:11.000]  消化不到
[00:08:11.000 --> 00:08:13.000]  但是在我看來
[00:08:13.000 --> 00:08:17.000]  主耶穌用盡各種方法
[00:08:17.000 --> 00:08:19.000]  來叫這群人
[00:08:19.000 --> 00:08:21.000]  怕到死
[00:08:21.000 --> 00:08:23.000]  又經常不敢相信的人
[00:08:23.000 --> 00:08:25.000]  叫他們最終
[00:08:25.000 --> 00:08:28.000]  是有不怕又徹底的相信
[00:08:28.000 --> 00:08:31.000]  成為主耶穌復活的見證
[00:08:31.000 --> 00:08:33.000]  無論如何
[00:08:33.000 --> 00:08:35.000]  我今天很想再一次
[00:08:35.000 --> 00:08:39.000]  溫習這句平安的問候
[00:08:39.000 --> 00:08:41.000]  我們潮州人說
[00:08:41.000 --> 00:08:43.000]  平安
[00:08:43.000 --> 00:08:45.000]  福建人說
[00:08:45.000 --> 00:08:47.000]  懂不懂
[00:08:47.000 --> 00:08:49.000]  台灣人說
[00:08:49.000 --> 00:08:51.000]  台灣人說的都是福建話
[00:08:51.000 --> 00:08:53.000]  這麼像的
[00:08:53.000 --> 00:08:55.000]  平安
[00:08:55.000 --> 00:08:57.000]  這個我相信是基督教傳統
[00:08:57.000 --> 00:08:59.000]  那裡來的
[00:08:59.000 --> 00:09:01.000]  主耶穌說平安
[00:09:01.000 --> 00:09:03.000]  平安這個其實是
[00:09:03.000 --> 00:09:05.000]  猶太人的問候
[00:09:05.000 --> 00:09:07.000]  的說話
[00:09:07.000 --> 00:09:09.000]  猶太人的平安
[00:09:09.000 --> 00:09:11.000]  懂不懂
[00:09:11.000 --> 00:09:13.000]  很多人都很聰明
[00:09:13.000 --> 00:09:15.000]  除了Hallelujah
[00:09:15.000 --> 00:09:17.000]  就是懂得這個Shalom
[00:09:17.000 --> 00:09:19.000]  Shalom
[00:09:19.000 --> 00:09:21.000]  去到希臘文的時候
[00:09:21.000 --> 00:09:23.000]  就變成了
[00:09:23.000 --> 00:09:25.000]  Eirene
[00:09:25.000 --> 00:09:27.000]  Eirene
[00:09:27.000 --> 00:09:29.000]  到了英文的時候
[00:09:29.000 --> 00:09:31.000]  就變成了一個女孩的名字
[00:09:31.000 --> 00:09:33.000]  你知不知道是什麼呢
[00:09:33.000 --> 00:09:35.000]  Irene
[00:09:35.000 --> 00:09:37.000]  Irene
[00:09:37.000 --> 00:09:39.000]  原來是平安的意思
[00:09:39.000 --> 00:09:41.000]  那平安
[00:09:41.000 --> 00:09:43.000]  Shalom 加起來
[00:09:43.000 --> 00:09:45.000]  其實這個含義
[00:09:45.000 --> 00:09:47.000]  不像中國人那種
[00:09:47.000 --> 00:09:49.000]  出入平安
[00:09:49.000 --> 00:09:51.000]  只是沒有破沒破
[00:09:51.000 --> 00:09:53.000]  是更加深層次的
[00:09:53.000 --> 00:09:55.000]  涉及到人與神之間
[00:09:55.000 --> 00:09:57.000]  人與人之間
[00:09:57.000 --> 00:09:59.000]  人與這個受造界之間
[00:09:59.000 --> 00:10:01.000]  的那一種
[00:10:01.000 --> 00:10:03.000]  的恢復正常
[00:10:03.000 --> 00:10:05.000]  恢復興盛
[00:10:05.000 --> 00:10:07.000]  恢復健康
[00:10:07.000 --> 00:10:09.000]  恢復完整
[00:10:09.000 --> 00:10:11.000]  是可以涉及這個
[00:10:11.000 --> 00:10:13.000]  徹底的拯救
[00:10:13.000 --> 00:10:15.000]  是釋除了
[00:10:15.000 --> 00:10:17.000]  一切敗壞的東西
[00:10:17.000 --> 00:10:19.000]  已經沒有再破壞
[00:10:19.000 --> 00:10:21.000]  人與神之間
[00:10:21.000 --> 00:10:23.000]  人與人之間
[00:10:23.000 --> 00:10:25.000]  人與這個世界之間
[00:10:25.000 --> 00:10:27.000]  不如親愛的兄弟姐妹
[00:10:27.000 --> 00:10:29.000]  我們又問一問
[00:10:29.000 --> 00:10:31.000]  我們有沒有平安呢
[00:10:31.000 --> 00:10:33.000]  有沒有呢
[00:10:33.000 --> 00:10:35.000]  平不平安呢
[00:10:35.000 --> 00:10:37.000]  我們好煩啊
[00:10:37.000 --> 00:10:39.000]  好多憂愁啊
[00:10:39.000 --> 00:10:41.000]  我都好注重
[00:10:41.000 --> 00:10:43.000]  看人的樣子
[00:10:43.000 --> 00:10:45.000]  我想你都好注重
[00:10:45.000 --> 00:10:47.000]  看我的樣子
[00:10:47.000 --> 00:10:49.000]  如果我常常都是這樣
[00:10:49.000 --> 00:10:51.000]  你覺得
[00:10:51.000 --> 00:10:53.000]  我是怎樣呢
[00:10:53.000 --> 00:10:55.000]  你覺得我是先天下之憂而憂
[00:10:55.000 --> 00:10:57.000]  那其實可能
[00:10:57.000 --> 00:10:59.000]  是我胃痛
[00:10:59.000 --> 00:11:01.000]  我想有時我們真的要
[00:11:01.000 --> 00:11:03.000]  要真的問一下自己
[00:11:03.000 --> 00:11:05.000]  內心的情況是怎樣
[00:11:05.000 --> 00:11:07.000]  有之內
[00:11:07.000 --> 00:11:09.000]  如形於外
[00:11:09.000 --> 00:11:11.000]  與神之間
[00:11:11.000 --> 00:11:13.000]  如果失去平安
[00:11:13.000 --> 00:11:15.000]  我們會是怎樣呢
[00:11:15.000 --> 00:11:17.000]  與神之間的關係
[00:11:17.000 --> 00:11:19.000]  搞不好
[00:11:19.000 --> 00:11:21.000]  其實是很麻煩
[00:11:21.000 --> 00:11:23.000]  所以我好希望
[00:11:23.000 --> 00:11:25.000]  我們豐盛生命堂
[00:11:25.000 --> 00:11:27.000]  能夠使到
[00:11:27.000 --> 00:11:29.000]  人與神之間的關係
[00:11:29.000 --> 00:11:31.000]  是會好
[00:11:31.000 --> 00:11:33.000]  並且會越來越好
[00:11:33.000 --> 00:11:35.000]  好不好啊
[00:11:35.000 --> 00:11:37.000]  好不好啊
[00:11:37.000 --> 00:11:39.000]  是啊
[00:11:39.000 --> 00:11:41.000]  平安其實是需要
[00:11:41.000 --> 00:11:43.000]  那個Shalom
[00:11:43.000 --> 00:11:45.000]  而希伯來人的Shalom
[00:11:45.000 --> 00:11:47.000]  從來都是
[00:11:47.000 --> 00:11:49.000]  與上主有關係
[00:11:49.000 --> 00:11:51.000]  我的好處
[00:11:51.000 --> 00:11:53.000]  不在你以外
[00:11:53.000 --> 00:11:55.000]  平安是從
[00:11:55.000 --> 00:11:57.000]  這一位
[00:11:57.000 --> 00:11:59.000]  你知不知道耶路撒冷其實是Shalom的City
[00:11:59.000 --> 00:12:01.000]  撒冷
[00:12:01.000 --> 00:12:03.000]  都是平安王
[00:12:03.000 --> 00:12:05.000]  平安之城
[00:12:05.000 --> 00:12:07.000]  原來這個平安離開了神
[00:12:07.000 --> 00:12:09.000]  是沒有平安的
[00:12:09.000 --> 00:12:11.000]  所以我們今天要
[00:12:11.000 --> 00:12:13.000]  追求平安的時候
[00:12:13.000 --> 00:12:15.000]  千萬不要忽略
[00:12:15.000 --> 00:12:17.000]  我們在神面前的情況
[00:12:17.000 --> 00:12:19.000]  我們在神面前的情況
[00:12:19.000 --> 00:12:21.000]  我在神面前
[00:12:21.000 --> 00:12:23.000]  怎樣平安
[00:12:23.000 --> 00:12:25.000]  我知道祂全然的愛我
[00:12:25.000 --> 00:12:27.000]  我知道祂全然的接受我
[00:12:27.000 --> 00:12:29.000]  我知道祂全然的接受我
[00:12:29.000 --> 00:12:31.000]  我知道祂是我的靠山
[00:12:31.000 --> 00:12:33.000]  我是應該平安的
[00:12:33.000 --> 00:12:35.000]  是不是啊
[00:12:35.000 --> 00:12:37.000]  是不是啊
[00:12:37.000 --> 00:12:39.000]  但是有時候我們沒有平安
[00:12:39.000 --> 00:12:41.000]  為什麼啊
[00:12:41.000 --> 00:12:43.000]  我有時候都很沒有平安
[00:12:43.000 --> 00:12:45.000]  因為我知道我裡面有
[00:12:45.000 --> 00:12:47.000]  古靈精怪
[00:12:47.000 --> 00:12:49.000]  因為我知道我有些東西
[00:12:49.000 --> 00:12:51.000]  不見得光
[00:12:51.000 --> 00:12:53.000]  所以就沒有平安
[00:12:53.000 --> 00:12:55.000]  但是親愛的兄弟姐妹
[00:12:55.000 --> 00:12:57.000]  我們今天來到主的面前
[00:12:57.000 --> 00:12:59.000]  我們希望
[00:12:59.000 --> 00:13:01.000]  不是只是坐在
[00:13:01.000 --> 00:13:03.000]  這個環境裡面
[00:13:03.000 --> 00:13:05.000]  我們真的希望
[00:13:05.000 --> 00:13:07.000]  我們從心底裡
[00:13:07.000 --> 00:13:09.000]  都是說主啊
[00:13:09.000 --> 00:13:11.000]  我來了
[00:13:11.000 --> 00:13:13.000]  我求祢憐憫我
[00:13:13.000 --> 00:13:15.000]  求祢潔淨我
[00:13:15.000 --> 00:13:17.000]  主啊我會重新
[00:13:17.000 --> 00:13:19.000]  起身聽祢的話
[00:13:19.000 --> 00:13:21.000]  聽祢的道
[00:13:21.000 --> 00:13:23.000]  遵守祢的誡命
[00:13:23.000 --> 00:13:25.000]  主啊我願意
[00:13:25.000 --> 00:13:27.000]  我和祢之間能夠毫無阻隔
[00:13:27.000 --> 00:13:29.000]  就有平安啊
[00:13:29.000 --> 00:13:31.000]  是不是啊
[00:13:31.000 --> 00:13:33.000]  其實和神之間的平安
[00:13:33.000 --> 00:13:35.000]  是很快
[00:13:35.000 --> 00:13:37.000]  可以享有的
[00:13:37.000 --> 00:13:39.000]  不快是因為
[00:13:39.000 --> 00:13:41.000]  我們捨不得
[00:13:41.000 --> 00:13:43.000]  扔下那些髒東西
[00:13:43.000 --> 00:13:45.000]  如果你捨得扔下
[00:13:45.000 --> 00:13:47.000]  那些東西
[00:13:47.000 --> 00:13:49.000]  你很快會好回
[00:13:49.000 --> 00:13:51.000]  你很快有平安
[00:13:51.000 --> 00:13:53.000]  好不好
[00:13:53.000 --> 00:13:55.000]  因為神什麼時候
[00:13:55.000 --> 00:13:57.000]  會有他的懷抱
[00:13:57.000 --> 00:13:59.000]  我們若認自己的罪
[00:13:59.000 --> 00:14:01.000]  神是信實的是公義的
[00:14:01.000 --> 00:14:03.000]  必要赦免我們的罪
[00:14:03.000 --> 00:14:05.000]  洗淨我們一切的不義
[00:14:05.000 --> 00:14:07.000]  我不認罪的時候
[00:14:07.000 --> 00:14:09.000]  我心靈就呼乾
[00:14:09.000 --> 00:14:11.000]  我向你呼求
[00:14:11.000 --> 00:14:13.000]  求你憐憫赦免我的時候
[00:14:13.000 --> 00:14:15.000]  你的靈就再一次
[00:14:15.000 --> 00:14:17.000]  來高滿我
[00:14:17.000 --> 00:14:19.000]  再一次來更新我
[00:14:19.000 --> 00:14:21.000]  親愛的兄姊妹
[00:14:21.000 --> 00:14:23.000]  豐盛生命堂
[00:14:23.000 --> 00:14:25.000]  豐盛生命堂
[00:14:25.000 --> 00:14:27.000]  如果有豐盛的話
[00:14:27.000 --> 00:14:29.000]  是因為人和神之間
[00:14:29.000 --> 00:14:31.000]  可以恢復那個
[00:14:31.000 --> 00:14:33.000]  健康的關係
[00:14:33.000 --> 00:14:35.000]  願你平安
[00:14:35.000 --> 00:14:37.000]  好不好啊
[00:14:37.000 --> 00:14:39.000]  人神之間可以有平安
[00:14:39.000 --> 00:14:41.000]  一定要處理
[00:14:41.000 --> 00:14:43.000]  這個我們在神面前
[00:14:43.000 --> 00:14:45.000]  知道的任何的
[00:14:45.000 --> 00:14:47.000]  污穢不足
[00:14:47.000 --> 00:14:49.000]  虧欠的東西
[00:14:49.000 --> 00:14:51.000]  神愛你愛我
[00:14:51.000 --> 00:14:53.000]  施恩給我們
[00:14:53.000 --> 00:14:55.000]  但另一方面平安
[00:14:55.000 --> 00:15:00.000]  是涉及人與人之間的和睦
[00:15:00.000 --> 00:15:02.000]  有時候我們是
[00:15:02.000 --> 00:15:04.000]  和人之間有了牙齒印
[00:15:04.000 --> 00:15:07.000]  就很難消除
[00:15:07.000 --> 00:15:09.000]  有時候甚至是
[00:15:09.000 --> 00:15:11.000]  最親最親的人
[00:15:11.000 --> 00:15:13.000]  彼此之間的關係
[00:15:13.000 --> 00:15:15.000]  是最差最差的
[00:15:15.000 --> 00:15:17.000]  不知道你同不同意
[00:15:17.000 --> 00:15:19.000]  有這種觀察嗎
[00:15:19.000 --> 00:15:21.000]  最親密的人
[00:15:21.000 --> 00:15:23.000]  一反轉的時候
[00:15:23.000 --> 00:15:25.000]  是很難回頭的
[00:15:25.000 --> 00:15:27.000]  為什麼呢
[00:15:27.000 --> 00:15:29.000]  其實也沒有什麼為什麼
[00:15:29.000 --> 00:15:31.000]  就是人與人之間
[00:15:31.000 --> 00:15:33.000]  很容易有冤仇
[00:15:33.000 --> 00:15:35.000]  很容易記仇
[00:15:35.000 --> 00:15:37.000]  很容易不肯寬恕
[00:15:37.000 --> 00:15:39.000]  還有一樣東西
[00:15:39.000 --> 00:15:41.000]  就是很高傲
[00:15:41.000 --> 00:15:43.000]  始終不肯認低位
[00:15:43.000 --> 00:15:45.000]  不肯認輸
[00:15:45.000 --> 00:15:47.000]  不肯認錯
[00:15:47.000 --> 00:15:49.000]  我們問
[00:15:49.000 --> 00:15:51.000]  Say sorry 有多難
[00:15:51.000 --> 00:15:53.000]  說就容易
[00:15:53.000 --> 00:15:55.000]  其實就很難
[00:15:55.000 --> 00:15:57.000]  要跟老婆說sorry
[00:15:57.000 --> 00:15:59.000]  很難
[00:15:59.000 --> 00:16:01.000]  要跟老公說sorry
[00:16:01.000 --> 00:16:03.000]  很難
[00:16:03.000 --> 00:16:05.000]  要跟奶奶說sorry
[00:16:05.000 --> 00:16:07.000]  很難
[00:16:07.000 --> 00:16:09.000]  要跟任何人說sorry
[00:16:09.000 --> 00:16:11.000]  其實都很難
[00:16:11.000 --> 00:16:13.000]  其實真的有多難
[00:16:13.000 --> 00:16:15.000]  你肯做就不難
[00:16:15.000 --> 00:16:17.000]  老婆不太欣賞我
[00:16:17.000 --> 00:16:19.000]  她說你只會說sorry
[00:16:19.000 --> 00:16:21.000]  其實我們除了sorry之外
[00:16:21.000 --> 00:16:23.000]  我們是需要改
[00:16:23.000 --> 00:16:25.000]  因為改是難
[00:16:25.000 --> 00:16:27.000]  但你都知道
[00:16:27.000 --> 00:16:29.000]  我想說什麼
[00:16:29.000 --> 00:16:31.000]  最簡單的平安
[00:16:31.000 --> 00:16:33.000]  就好像主耶穌說
[00:16:33.000 --> 00:16:35.000]  你去獻祭的時候
[00:16:35.000 --> 00:16:37.000]  你想起有人與你之間有嫌隙
[00:16:37.000 --> 00:16:39.000]  你放下祭物
[00:16:39.000 --> 00:16:41.000]  回去和那個人和好
[00:16:41.000 --> 00:16:43.000]  然後才來
[00:16:43.000 --> 00:16:45.000]  去獻祭
[00:16:45.000 --> 00:16:47.000]  但這是不是
[00:16:47.000 --> 00:16:49.000]  我們生活的方式
[00:16:49.000 --> 00:16:51.000]  這是不是我們
[00:16:51.000 --> 00:16:53.000]  待人處事的方式
[00:16:53.000 --> 00:16:55.000]  我覺得如果我們能夠
[00:16:55.000 --> 00:16:57.000]  事實上這樣做
[00:16:57.000 --> 00:16:59.000]  其實真的快樂很多
[00:16:59.000 --> 00:17:01.000]  越少牙齒印
[00:17:01.000 --> 00:17:03.000]  是越快樂
[00:17:03.000 --> 00:17:05.000]  越少虧欠人
[00:17:05.000 --> 00:17:07.000]  面對人
[00:17:07.000 --> 00:17:09.000]  不敢eyeball to eyeball
[00:17:09.000 --> 00:17:11.000]  正眼望的
[00:17:11.000 --> 00:17:13.000]  是越快樂
[00:17:13.000 --> 00:17:15.000]  求主幫助你
[00:17:15.000 --> 00:17:17.000]  也掌握這方面的平安
[00:17:17.000 --> 00:17:19.000]  好不好
[00:17:19.000 --> 00:17:21.000]  聖靈對你有什麼感動
[00:17:21.000 --> 00:17:23.000]  我今天回去
[00:17:23.000 --> 00:17:25.000]  我又要眼望著
[00:17:25.000 --> 00:17:27.000]  我的親戚
[00:17:27.000 --> 00:17:29.000]  眼望著我的親人
[00:17:29.000 --> 00:17:31.000]  跟他說平安
[00:17:31.000 --> 00:17:33.000]  我有什麼對不起你的
[00:17:33.000 --> 00:17:35.000]  我真的認錯對不起
[00:17:35.000 --> 00:17:37.000]  然後重新建立一個
[00:17:37.000 --> 00:17:39.000]  好的關係
[00:17:39.000 --> 00:17:41.000]  在社會裡生活這麼多
[00:17:41.000 --> 00:17:43.000]  十年聽見的
[00:17:43.000 --> 00:17:45.000]  看見的真的不少
[00:17:45.000 --> 00:17:47.000]  幾代人之間的
[00:17:47.000 --> 00:17:49.000]  恩怨情仇
[00:17:49.000 --> 00:17:51.000]  什麼都有
[00:17:51.000 --> 00:17:53.000]  但我很想
[00:17:53.000 --> 00:17:55.000]  我們真的可以
[00:17:55.000 --> 00:17:57.000]  放下那個
[00:17:57.000 --> 00:17:59.000]  祭物與人和好
[00:17:59.000 --> 00:18:01.000]  之後來
[00:18:01.000 --> 00:18:03.000]  敬拜
[00:18:03.000 --> 00:18:05.000]  今天在場敬拜的每一個人
[00:18:05.000 --> 00:18:07.000]  回去家裡
[00:18:07.000 --> 00:18:09.000]  他們都能夠
[00:18:09.000 --> 00:18:11.000]  彼此相愛和睦共處
[00:18:11.000 --> 00:18:13.000]  你說這個群體
[00:18:13.000 --> 00:18:15.000]  是不是會越來越
[00:18:15.000 --> 00:18:17.000]  興盛越來越活潑
[00:18:17.000 --> 00:18:19.000]  是不是
[00:18:19.000 --> 00:18:21.000]  是吧
[00:18:21.000 --> 00:18:23.000]  所以我感謝主
[00:18:23.000 --> 00:18:25.000]  今天有很多人
[00:18:25.000 --> 00:18:27.000]  在那裡廣東廣西
[00:18:27.000 --> 00:18:29.000]  否定教會
[00:18:29.000 --> 00:18:31.000]  離開教會
