
[00:00:00.000 --> 00:00:05.500]  各位電視節目的各位朋友,你們好
[00:03:35.500 --> 00:03:37.500]  什麼叫做信耶穌呢?
[00:03:37.500 --> 00:03:39.500]  很奇怪
[00:03:39.500 --> 00:03:43.500]  同學越看越討論就越有興趣
[00:03:43.500 --> 00:03:45.500]  而且就跟我們說
[00:03:45.500 --> 00:03:47.500]  可不可以多加幾次
[00:03:47.500 --> 00:03:49.500]  後來他們大部分都信了耶穌
[00:03:49.500 --> 00:03:51.500]  跟我們去禮拜堂
[00:03:51.500 --> 00:03:53.500]  一方面我們很開心
[00:03:53.500 --> 00:03:55.500]  另一方面我們很驚訝
[00:03:55.500 --> 00:03:57.500]  神的話是這麼厲害
[00:03:57.500 --> 00:04:01.500]  於是我們就將我們查經的資料
[00:04:01.500 --> 00:04:03.500]  寫成第一本著作
[00:04:03.500 --> 00:04:05.500]  叫做福音聖賢經
[00:04:05.500 --> 00:04:09.500]  自從我們在青年會夜中學
[00:04:09.500 --> 00:04:11.500]  開始查經班之後
[00:04:11.500 --> 00:04:13.500]  過去幾十年
[00:04:13.500 --> 00:04:15.500]  我們不住利用福音聖賢經
[00:04:15.500 --> 00:04:17.500]  是令人信主
[00:04:17.500 --> 00:04:19.500]  其中有些年紀大的
[00:04:19.500 --> 00:04:21.500]  七八十歲的
[00:04:21.500 --> 00:04:23.500]  也有年紀小的中學生
[00:04:23.500 --> 00:04:25.500]  有些是知識分子
[00:04:25.500 --> 00:04:27.500]  有些是市井之徒
[00:04:27.500 --> 00:04:30.500]  有些是中國大陸來的留學生
[00:04:30.500 --> 00:04:33.500]  有些甚至是美國人
[00:04:33.500 --> 00:04:35.500]  他們同樣的反應就是
[00:04:35.500 --> 00:04:39.500]  嘩!他們沒有想過聖經的話語是這麼有智慧
[00:04:39.500 --> 00:04:41.500]  這麼有能力
[00:04:41.500 --> 00:04:43.500]  可以改變我們的一生
[00:04:43.500 --> 00:04:47.500]  我記得我在香港的時候開過一個查經班
[00:04:47.500 --> 00:04:51.500]  其中一個參加的是一個精神科醫生
[00:04:51.500 --> 00:04:53.500]  有一次我們每次查經之前
[00:04:53.500 --> 00:04:55.500]  都大家有些分享的
[00:04:55.500 --> 00:04:57.500]  他就跟我們分享說
[00:04:57.500 --> 00:05:00.500]  他每次來參加我們這個查經班之前
[00:05:00.500 --> 00:05:02.500]  他心裏面都有很大的掙扎
[00:05:02.500 --> 00:05:04.500]  不想來
[00:05:04.500 --> 00:05:06.500]  我們問他為什麼
[00:05:06.500 --> 00:05:08.500]  他就說每次查完經之後
[00:05:08.500 --> 00:05:11.500]  心情就非常的複雜
[00:05:11.500 --> 00:05:15.500]  天天有很多很多對人生的問題
[00:05:15.500 --> 00:05:17.500]  令到我很不安樂
[00:05:17.500 --> 00:05:19.500]  晚上失眠
[00:05:19.500 --> 00:05:21.500]  這樣我覺得太辛苦了
[00:05:21.500 --> 00:05:23.500]  所以我不想來
[00:05:23.500 --> 00:05:25.500]  於是我們又問他
[00:05:25.500 --> 00:05:27.500]  為什麼每次你又出現呢
[00:05:27.500 --> 00:05:29.500]  他說我也不知道
[00:05:29.500 --> 00:05:31.500]  好像神推鬼推我一樣
[00:05:31.500 --> 00:05:33.500]  我來到了
[00:05:33.500 --> 00:05:35.500]  我就小小的跟他說
[00:05:35.500 --> 00:05:37.500]  恭喜你了
[00:05:37.500 --> 00:05:39.500]  其實你的問題可以很圓滿解決
[00:05:39.500 --> 00:05:41.500]  你又可以次次來
[00:05:41.500 --> 00:05:43.500]  又可以心裏面不用這麼不安
[00:05:43.500 --> 00:05:45.500]  只要你把心一橫
[00:05:45.500 --> 00:05:47.500]  決志信耶穌
[00:05:47.500 --> 00:05:49.500]  你就不會有這麼大的掙扎
[00:05:49.500 --> 00:05:51.500]  也不會失眠了
[00:05:51.500 --> 00:05:53.500]  他講完聽我說
[00:05:53.500 --> 00:05:55.500]  半年之後就信了耶穌
[00:05:55.500 --> 00:05:57.500]  神的話語真的非常的厲害
[00:05:57.500 --> 00:05:59.500]  叫我們這位精神科醫生可以失眠
[00:05:59.500 --> 00:06:02.500]  事實上不少參加我們查經的班
[00:06:02.500 --> 00:06:04.500]  都對我們說
[00:06:04.500 --> 00:06:07.500]  我從沒想過聖經有這麼大的智慧
[00:06:07.500 --> 00:06:10.500]  而且和我的生命息息相關
[00:06:10.500 --> 00:06:12.500]  更有些人說參加完查經班
[00:06:12.500 --> 00:06:14.500]  和參加完派對
[00:06:14.500 --> 00:06:17.500]  那個感受和心情是很不一樣的
[00:06:17.500 --> 00:06:19.500]  聖經給我有一個很大的啟迪
[00:06:19.500 --> 00:06:21.500]  和對人生的改變
[00:06:21.500 --> 00:06:24.500]  這些見證一點都沒有錯
[00:06:24.500 --> 00:06:27.500]  有一次我收到一個電郵
[00:06:27.500 --> 00:06:31.500]  是一個從中國江西的朋友寄來給我的
[00:06:31.500 --> 00:06:33.500]  他說他一直都有使用這個
[00:06:33.500 --> 00:06:35.500]  福音聖賢經帶人信主
[00:06:35.500 --> 00:06:39.500]  有很多大學生和教授都因此而信了耶穌
[00:06:39.500 --> 00:06:45.500]  他說查經是一個非常有用的工具
[00:06:45.500 --> 00:06:49.500]  而福音聖賢經給他一個很好的資料
[00:06:49.500 --> 00:06:53.500]  他就很想介紹給其他人知道
[00:06:53.500 --> 00:06:55.500]  然後他問我一個問題
[00:06:55.500 --> 00:06:57.500]  這個福音聖賢經還有些什麼呢?
[00:06:57.500 --> 00:07:02.500]  我介紹他可以利用我寫的另一本書
[00:07:02.500 --> 00:07:04.500]  叫《情緒逼人來》
[00:07:04.500 --> 00:07:08.500]  這個可以說是福音聖賢經的續版
[00:07:08.500 --> 00:07:10.500]  你可以用來用
[00:07:10.500 --> 00:07:16.500]  想不到這個福音聖賢經的方法
[00:07:16.500 --> 00:07:22.500]  大陸、美國、英國、澳洲、東京、越南
[00:07:22.500 --> 00:07:26.500]  都覺得這是一個很好的傳福音的方法
[00:07:26.500 --> 00:07:28.500]  不是因為這本書
[00:07:28.500 --> 00:07:32.500]  而是因為神的話語是非常厲害
[00:07:32.500 --> 00:07:36.500]  馬丁路德在宗教改革的時候有兩大口號
[00:07:36.500 --> 00:07:40.500]  就是Scripture alone和Faith alone
[00:07:40.500 --> 00:07:44.500]  是唯有神的話語、唯有信心
[00:07:44.500 --> 00:07:49.500]  才能讓人真正明白耶穌基督的福音
[00:07:49.500 --> 00:07:52.500]  但很可惜在今天的教會
[00:07:52.500 --> 00:07:57.500]  有很多人不看重神的話語的權柄和能力
[00:07:57.500 --> 00:08:03.500]  我想到寧恩派第三波的領導人John Wimber
[00:08:03.500 --> 00:08:06.500]  他用什麼來形容聖經呢?
[00:08:06.500 --> 00:08:10.500]  聖經就好像一個菜牌一樣
[00:08:10.500 --> 00:08:13.500]  你每天看菜牌都不會飽足
[00:08:13.500 --> 00:08:18.500]  菜牌只不過是指引你點什麼菜
[00:08:18.500 --> 00:08:21.500]  它不能夠讓你飽足
[00:08:21.500 --> 00:08:25.500]  所以聖經只是一個地圖
[00:08:25.500 --> 00:08:27.500]  它指引你去哪個地方
[00:08:27.500 --> 00:08:30.500]  但是你要自己開車去
[00:08:30.500 --> 00:08:34.500]  這樣對聖經的看法是不對的
[00:08:34.500 --> 00:08:38.500]  希伯來書我們今天所研究的這段聖經
[00:08:38.500 --> 00:08:39.500]  他告訴你
[00:08:39.500 --> 00:08:43.500]  神的道是活潑的、是有功效的
[00:08:43.500 --> 00:08:46.500]  比一切兩刃的劍更快
[00:08:46.500 --> 00:08:48.500]  甚至魂和靈
[00:08:48.500 --> 00:08:53.500]  骨折和骨髓都能夠刺入、剖開
[00:08:53.500 --> 00:08:58.500]  連心中的意念和主義都能夠辨明
[00:08:58.500 --> 00:09:01.500]  神的話語不只是一個地圖
[00:09:01.500 --> 00:09:06.500]  神的話語不只是一個菜牌
[00:09:06.500 --> 00:09:08.500]  它本身是有能力的
[00:09:08.500 --> 00:09:13.500]  所以提摩太后書第三章16-17節就說
[00:09:13.500 --> 00:09:16.500]  聖經都是神所物事的
[00:09:16.500 --> 00:09:19.500]  於教訓督澤使人歸正
[00:09:19.500 --> 00:09:21.500]  教導人學而都是有益的
[00:09:21.500 --> 00:09:26.500]  叫屬神的人得以完全預備行各樣的善事
[00:09:26.500 --> 00:09:30.500]  今日教會如不看重神的話語
[00:09:30.500 --> 00:09:33.500]  在講堂裏不是講聖經
[00:09:33.500 --> 00:09:37.500]  在主學裏不是教導神的話語
[00:09:37.500 --> 00:09:41.500]  在傳契裏不是用神的話語作為我們的根基
[00:09:41.500 --> 00:09:43.500]  作為我們傳契的基礎
[00:09:43.500 --> 00:09:47.500]  教會一定會歪路
[00:09:47.500 --> 00:09:49.500]  今天我們詳細來看看
[00:09:49.500 --> 00:09:54.500]  希伯來書這段聖經如何看神的話語
[00:09:54.500 --> 00:09:58.500]  這個道是很厲害的
[00:09:58.500 --> 00:10:01.500]  很像一把手術刀
[00:10:01.500 --> 00:10:02.500]  能夠剖開
[00:10:02.500 --> 00:10:04.500]  亦都能夠爆炸
[00:10:04.500 --> 00:10:07.500]  首先我們看看第十一節
[00:10:07.500 --> 00:10:09.500]  我們的廬山面目是甚麼
[00:10:09.500 --> 00:10:12.500]  我們都是反叛的一代
[00:10:12.500 --> 00:10:16.500]  所以我們務要竭力進入那安息
[00:10:16.500 --> 00:10:20.500]  免得有人學那不信的樣子跌倒了
[00:10:20.500 --> 00:10:22.500]  希伯來書的作者
[00:10:22.500 --> 00:10:26.500]  是回應當時不少信徒的提問
[00:10:26.500 --> 00:10:28.500]  他們會問
[00:10:28.500 --> 00:10:31.500]  尼塞亞不是已經來了嗎?
[00:10:31.500 --> 00:10:33.500]  耶穌豈不是尼塞亞嗎?
[00:10:33.500 --> 00:10:36.500]  神的救贖豈不是已經完成了嗎?
[00:10:36.500 --> 00:10:38.500]  為何我們還有那麼多的苦難
[00:10:38.500 --> 00:10:40.500]  有那麼多的試煉
[00:10:40.500 --> 00:10:42.500]  有那麼多的軟弱
[00:10:42.500 --> 00:10:45.500]  一點安息都享受不到呢?
[00:10:45.500 --> 00:10:47.500]  他們懷疑
[00:10:47.500 --> 00:10:48.500]  他們困擾
[00:10:48.500 --> 00:10:49.500]  他們灰心
[00:10:49.500 --> 00:10:52.500]  當他們看到到處都是苦難
[00:10:52.500 --> 00:10:54.500]  不少的肢體跌倒
[00:10:54.500 --> 00:10:57.500]  他們會問安息在哪裡?
[00:10:57.500 --> 00:11:00.500]  希伯來書的作者告訴他們
[00:11:00.500 --> 00:11:03.500]  耶穌沒錯已經來了
[00:11:03.500 --> 00:11:05.500]  祂啟開了一個新的時代
[00:11:05.500 --> 00:11:07.500]  這個叫做已經來了
[00:11:07.500 --> 00:11:09.500]  天國已經在這裡
[00:11:09.500 --> 00:11:11.500]  安息已經在這裡
[00:11:11.500 --> 00:11:14.500]  在耶穌基督裡面我們得到安息
[00:11:14.500 --> 00:11:15.500]  就好像耶穌說
[00:11:15.500 --> 00:11:18.500]  凡奴苦擔重擔的人可以到我這裡來
[00:11:18.500 --> 00:11:20.500]  我一定讓你得到安息
[00:11:20.500 --> 00:11:23.500]  但是他們要明白
[00:11:23.500 --> 00:11:25.500]  除了已經來了之外
[00:11:25.500 --> 00:11:27.500]  還有還沒有的部分
[00:11:27.500 --> 00:11:30.500]  我們仍未進入安息
[00:11:30.500 --> 00:11:33.500]  我們就好像昔日的以色列人一樣
[00:11:33.500 --> 00:11:35.500]  仍在抗野
[00:11:35.500 --> 00:11:37.500]  充滿了各樣的試探和試煉
[00:11:37.500 --> 00:11:39.500]  正因為這樣的緣故
[00:11:39.500 --> 00:11:40.500]  我們要小心
[00:11:40.500 --> 00:11:42.500]  以持守我們所信的道
[00:11:42.500 --> 00:11:45.500]  務要竭力進入那安息
[00:11:45.500 --> 00:11:46.500]  意思就是說
[00:11:46.500 --> 00:11:48.500]  我們要小心
[00:11:48.500 --> 00:11:49.500]  抓得緊
[00:11:49.500 --> 00:11:50.500]  神的話語
[00:11:50.500 --> 00:11:52.500]  神的道
[00:11:52.500 --> 00:11:55.500]  我們就終能得享安息
[00:11:55.500 --> 00:11:58.500]  事實上現在我們已經先嘗安息的滋味
[00:11:58.500 --> 00:12:01.500]  在耶穌基督裡面先嘗安息的滋味
[00:12:01.500 --> 00:12:04.500]  但是我們仍要緊守神的話語
[00:12:04.500 --> 00:12:08.500]  以至我們最終更加得到完全的安息
[00:12:08.500 --> 00:12:10.500]  但是在這段時間
[00:12:10.500 --> 00:12:12.500]  我們既有安息又未有安息
[00:12:12.500 --> 00:12:14.500]  already but not yet的時間
[00:12:14.500 --> 00:12:16.500]  仍然充滿了試探
[00:12:16.500 --> 00:12:19.500]  所以希伯來書的作者警告我們
[00:12:19.500 --> 00:12:23.500]  免得有人學那不順從的樣子跌倒了
[00:12:23.500 --> 00:12:25.500]  什麼叫不順從?
[00:12:25.500 --> 00:12:28.500]  中文譯為不順從
[00:12:28.500 --> 00:12:31.500]  其實那個字是解作反叛
[00:12:31.500 --> 00:12:33.500]  不依從
[00:12:33.500 --> 00:12:36.500]  不跟著上帝的話語去做
[00:12:36.500 --> 00:12:38.500]  就好像第三章第七章
[00:12:38.500 --> 00:12:40.500]  你們今日若聽見他的話
[00:12:40.500 --> 00:12:43.500]  就不可硬著心
[00:12:43.500 --> 00:12:45.500]  硬著心就是不順從
[00:12:45.500 --> 00:12:46.500]  又好像第二次話
[00:12:46.500 --> 00:12:49.500]  因為有呼應傳給我們
[00:12:49.500 --> 00:12:51.500]  像傳給他們一樣
[00:12:51.500 --> 00:12:54.500]  所以所聽見的道與他們無異
[00:12:54.500 --> 00:12:56.500]  因為他們會有信心
[00:12:56.500 --> 00:12:59.500]  與所聽見的道調和
[00:12:59.500 --> 00:13:01.500]  原來他們不順從
[00:13:01.500 --> 00:13:05.500]  不信叛、背叛、神的話語
[00:13:05.500 --> 00:13:07.500]  他們雖然聽到
[00:13:07.500 --> 00:13:09.500]  但是硬著心
[00:13:09.500 --> 00:13:12.500]  雖然是有道傳給他們
[00:13:12.500 --> 00:13:15.500]  他們沒有把握他們所聽到的道
[00:13:15.500 --> 00:13:17.500]  與信心調和
[00:13:17.500 --> 00:13:19.500]  講得清楚一些
[00:13:19.500 --> 00:13:21.500]  他們就只能說
[00:13:21.500 --> 00:13:23.500]  只能聽字
[00:13:23.500 --> 00:13:25.500]  講人字講
[00:13:25.500 --> 00:13:26.500]  你有你講
[00:13:26.500 --> 00:13:28.500]  我有我自己
[00:13:28.500 --> 00:13:30.500]  不是看中神的話語
[00:13:30.500 --> 00:13:33.500]  或者今日在教會裏面有很多都是
[00:13:33.500 --> 00:13:37.500]  不是很看中神的話語
[00:13:37.500 --> 00:13:40.500]  其實不看中神的話語
[00:13:40.500 --> 00:13:43.500]  是給一個很大的代價
[00:13:43.500 --> 00:13:45.500]  很大很大的代價
[00:13:45.500 --> 00:13:48.500]  神會發怒的
[00:13:48.500 --> 00:13:51.500]  如果因為我們反叛
[00:13:51.500 --> 00:13:53.500]  這樣的時候
[00:13:53.500 --> 00:13:57.500]  這個帶來一個非常嚴重的後果
[00:13:57.500 --> 00:13:59.500]  這是什麼後果?
[00:13:59.500 --> 00:14:03.500]  後果就是在抗野裏面倒閉
[00:14:03.500 --> 00:14:05.500]  正如舊約的時候
[00:14:05.500 --> 00:14:08.500]  他們在抗野裏面倒閉
[00:14:08.500 --> 00:14:10.500]  或者你會問
[00:14:10.500 --> 00:14:13.500]  舊約的信徒又在抗野
[00:14:13.500 --> 00:14:15.500]  我們今日的信徒
[00:14:15.500 --> 00:14:16.500]  新約的信徒又在抗野
[00:14:16.500 --> 00:14:17.500]  有什麼不同?
[00:14:17.500 --> 00:14:18.500]  有
[00:14:18.500 --> 00:14:22.500]  神為我們預備了這個道
[00:14:22.500 --> 00:14:26.500]  對猶太人來說道是整個宗教的中心
[00:14:26.500 --> 00:14:30.500]  是神向人向以色列人啟示之道
[00:14:30.500 --> 00:14:33.500]  道是我們腳前的燈
[00:14:33.500 --> 00:14:35.500]  路上的光
[00:14:35.500 --> 00:14:38.500]  希伯來書告訴你有兩種不同的道
[00:14:38.500 --> 00:14:42.500]  第一種就是12-13節講到神的話語
[00:14:42.500 --> 00:14:43.500]  Written word
[00:14:43.500 --> 00:14:46.500]  神的話語就是神的道
[00:14:46.500 --> 00:14:49.500]  但14-16節又講到另外一個道
[00:14:49.500 --> 00:14:51.500]  耶穌基督就是道
[00:14:51.500 --> 00:14:53.500]  道成肉身
[00:14:53.500 --> 00:14:55.500]  所以我們看到道是什麼?
[00:14:55.500 --> 00:14:56.500]  道就是
[00:14:56.500 --> 00:14:58.500]  耶穌基督就是道
[00:14:58.500 --> 00:15:00.500]  是向我們啟示出來
[00:15:00.500 --> 00:15:02.500]  藉著耶穌基督去啟示
[00:15:02.500 --> 00:15:04.500]  告訴我們天國是怎樣
[00:15:04.500 --> 00:15:06.500]  神是怎樣
[00:15:06.500 --> 00:15:09.500]  但同時他又藉著神的話語
[00:15:09.500 --> 00:15:10.500]  聖經
[00:15:10.500 --> 00:15:11.500]  Written word
[00:15:11.500 --> 00:15:14.500]  去告訴我們天國的奧秘
[00:15:14.500 --> 00:15:16.500]  所以我們可以明白到
[00:15:16.500 --> 00:15:19.500]  這個道是非常非常重要
[00:15:19.500 --> 00:15:26.500]  我們今天和舊約信徒有不同的地方是什麼呢?
[00:15:26.500 --> 00:15:29.500]  我們不單有神的話語
[00:15:29.500 --> 00:15:30.500]  有善字
[00:15:30.500 --> 00:15:31.500]  我們更有新約
[00:15:31.500 --> 00:15:33.500]  不單有舊約更有新約
[00:15:33.500 --> 00:15:36.500]  我們更有耶穌基督道成肉身
[00:15:36.500 --> 00:15:38.500]  為我們擔當了罪
[00:15:38.500 --> 00:15:40.500]  他又賜下聖靈給我們
[00:15:40.500 --> 00:15:43.500]  以致我們能夠明白神的話語
[00:15:43.500 --> 00:15:45.500]  他又告訴我們
[00:15:45.500 --> 00:15:47.500]  凡奴苦擔重擔
[00:15:47.500 --> 00:15:48.500]  可以到他那裡來
[00:15:48.500 --> 00:15:50.500]  我們可以得到安息
[00:15:50.500 --> 00:15:52.500]  所以我們可以這樣說
[00:15:52.500 --> 00:15:55.500]  Already方面我們已經享受安息
[00:15:55.500 --> 00:15:59.500]  Not yet 方面我們仍然在試探在曠野裡面
[00:15:59.500 --> 00:16:02.500]  所以我們仍然要持守神的道
[00:16:02.500 --> 00:16:04.500]  神的道是怎樣呢?
[00:16:04.500 --> 00:16:06.500]  我們看看第十二節
[00:16:06.500 --> 00:16:10.500]  神的話就好像手術刀一樣
[00:16:10.500 --> 00:16:12.500]  神的道是活潑的
[00:16:12.500 --> 00:16:14.500]  是有功效的
[00:16:14.500 --> 00:16:17.500]  比一切兩刃的劍更快
[00:16:17.500 --> 00:16:18.500]  甚至魂和靈
[00:16:18.500 --> 00:16:20.500]  骨節和骨髓
[00:16:20.500 --> 00:16:21.500]  都能刺入
[00:16:21.500 --> 00:16:22.500]  否開
[00:16:22.500 --> 00:16:27.500]  連心中的思念和主義都能辨明
[00:16:27.500 --> 00:16:28.500]  在第十二節
[00:16:28.500 --> 00:16:31.500]  作者用了五個形容詞
[00:16:31.500 --> 00:16:36.500]  或者五個片語來形容神的話
[00:16:36.500 --> 00:16:38.500]  他說神的話是活潑的
[00:16:38.500 --> 00:16:41.500]  這個活潑不是天真活潑
[00:16:41.500 --> 00:16:43.500]  不是這個意思
[00:16:43.500 --> 00:16:45.500]  活潑這個字原文是
[00:16:45.500 --> 00:16:48.500]  是解作生命的蘇醒
[00:16:48.500 --> 00:16:50.500]  Life awakening
[00:16:50.500 --> 00:16:52.500]  神的話是有生命的
[00:16:52.500 --> 00:16:54.500]  不是死的
[00:16:54.500 --> 00:16:56.500]  不是像John Wimmer所說的
[00:16:56.500 --> 00:16:59.500]  只是一塊地圖或者一個菜牌
[00:16:59.500 --> 00:17:02.500]  這個太過貶低神自己的話語
[00:17:02.500 --> 00:17:05.500]  太過貶低上帝的話
[00:17:05.500 --> 00:17:07.500]  《少林寺》第七章三十八節就說
[00:17:07.500 --> 00:17:10.500]  神把活的聖言
[00:17:10.500 --> 00:17:13.500]  賜給摩西和以色列
[00:17:13.500 --> 00:17:17.500]  神的話語是活的聖言
[00:17:17.500 --> 00:17:20.500]  即是說是賜生命的聖言
[00:17:20.500 --> 00:17:23.500]  彼得前書第一章二十三節說
[00:17:23.500 --> 00:17:26.500]  這是永活長存的道
[00:17:26.500 --> 00:17:29.500]  所以活潑是叫人得生命的意思
[00:17:29.500 --> 00:17:30.500]  叫人有力量
[00:17:30.500 --> 00:17:32.500]  有所行動
[00:17:32.500 --> 00:17:34.500]  我做了牧師這麼多年
[00:17:34.500 --> 00:17:35.500]  有一個奧秘
[00:17:35.500 --> 00:17:37.500]  我永遠不會明白的
[00:17:37.500 --> 00:17:39.500]  我帶人去打查經
[00:17:39.500 --> 00:17:40.500]  無論是封印聖言經
[00:17:40.500 --> 00:17:41.500]  或者是造就聖言經
[00:17:41.500 --> 00:17:43.500]  有初信的 有信徒
[00:17:43.500 --> 00:17:45.500]  奇怪的地方就是
[00:17:45.500 --> 00:17:47.500]  他們每星期去讀聖經的時候
[00:17:47.500 --> 00:17:50.500]  他們的生命就開始變化
[00:17:50.500 --> 00:17:52.500]  開始改變
[00:17:52.500 --> 00:17:54.500]  是啊
[00:17:54.500 --> 00:17:56.500]  很奇怪的
[00:17:56.500 --> 00:17:58.500]  我有一次開一個查經班
[00:17:58.500 --> 00:17:59.500]  有一個姐妹就說
[00:17:59.500 --> 00:18:01.500]  這些聖經的東西
[00:18:01.500 --> 00:18:03.500]  我中學時常都讀過
[00:18:03.500 --> 00:18:05.500]  這些沒什麼
[00:18:05.500 --> 00:18:07.500]  每個宗教勸人為善
[00:18:07.500 --> 00:18:09.500]  想不到她查了五次之後
[00:18:09.500 --> 00:18:12.500]  哎呀 我錯了
[00:18:12.500 --> 00:18:15.500]  原來聖經是賜人生命
[00:18:15.500 --> 00:18:18.500]  叫我能夠在生命有個改變
[00:18:18.500 --> 00:18:19.500]  是啊
[00:18:19.500 --> 00:18:22.500]  也都有人看完聖經之後
[00:18:22.500 --> 00:18:26.500]  和她決裂了十幾年的姐妹
[00:18:26.500 --> 00:18:27.500]  竟然之間
[00:18:27.500 --> 00:18:30.500]  因為聖經的緣故可以和好
[00:18:30.500 --> 00:18:33.500]  我又想到程翔
[00:18:33.500 --> 00:18:38.500]  在他寫他自己的見證的時候
[00:18:38.500 --> 00:18:42.500]  當他在中國被囚禁在監獄裏面
[00:18:42.500 --> 00:18:44.500]  當他看到聖經
[00:18:44.500 --> 00:18:46.500]  詩篇23篇的時候
[00:18:46.500 --> 00:18:49.500]  他不住流著眼淚
[00:18:49.500 --> 00:18:51.500]  整個話語很奇怪
[00:18:51.500 --> 00:18:54.500]  是有生命 是活潑 是有力的
[00:18:54.500 --> 00:18:57.500]  是賜人生命力量
