
[00:00:00.000 --> 00:00:04.280]  為什麼你又來呢?
[00:01:49.320 --> 00:01:51.320]  和比較專心一點
[00:01:51.320 --> 00:01:52.320]  我打開聖經
[00:01:52.320 --> 00:01:54.320]  我就會很仔細地
[00:01:54.320 --> 00:01:56.320]  分析這段經文給大家知道
[00:01:56.320 --> 00:02:00.320]  請你翻開《馬達方》第四章
[00:02:00.320 --> 00:02:04.320]  第十二節到十七節
[00:02:04.320 --> 00:02:08.320]  我都將這段經文的投影片拍了出來
[00:02:08.320 --> 00:02:10.320]  《馬達方》第四章
[00:02:10.320 --> 00:02:12.320]  十二節到十七節
[00:02:12.320 --> 00:02:18.320]  我一次去教會講這段經文
[00:02:18.320 --> 00:02:20.320]  我和講員講完
[00:02:20.320 --> 00:02:22.320]  我將這段經文
[00:02:22.320 --> 00:02:24.320]  牧師就和我說
[00:02:24.320 --> 00:02:26.320]  其實我不知道你想講什麼
[00:02:26.320 --> 00:02:28.320]  很多地方名
[00:02:28.320 --> 00:02:30.320]  你看看讀完之後有沒有感覺
[00:02:30.320 --> 00:02:32.320]  有沒有選錯經文
[00:02:32.320 --> 00:02:34.320]  是不是搞錯了
[00:02:34.320 --> 00:02:36.320]  不是我是講這段經文
[00:02:36.320 --> 00:02:38.320]  你讀一次
[00:02:38.320 --> 00:02:40.320]  看這段經文對你來說
[00:02:40.320 --> 00:02:42.320]  你覺不覺得很震撼
[00:02:42.320 --> 00:02:44.320]  請大家讀出這幾節的聖經
[00:02:44.320 --> 00:02:46.320]  一起讀出
[00:02:46.320 --> 00:02:56.320]  (主持人和學生在講經文)
[00:02:56.320 --> 00:03:06.320]  (主持人和學生在講經文)
[00:03:06.320 --> 00:03:16.320]  (主持人和學生在講經文)
[00:03:16.320 --> 00:03:32.320]  (主持人和學生在講經文)
[00:03:32.320 --> 00:03:36.320]  有多少人讀完這段經文覺得很震撼
[00:03:36.320 --> 00:03:38.320]  還是有些人讀完這段經文
[00:03:38.320 --> 00:03:40.320]  好像牧師講的
[00:03:40.320 --> 00:03:42.320]  我都不知道想講什麼
[00:03:42.320 --> 00:03:44.320]  很多地方名
[00:03:44.320 --> 00:03:46.320]  原因就是
[00:03:46.320 --> 00:03:48.320]  這段經文提到很多地方名
[00:03:48.320 --> 00:03:50.320]  你數數有多少地方名
[00:03:50.320 --> 00:03:52.320]  比如有
[00:03:52.320 --> 00:03:58.320]  加利利、拿撒勒、加伯隆、西布倫、拿佛塔利
[00:03:58.320 --> 00:04:00.320]  還有約旦河外
[00:04:00.320 --> 00:04:04.320]  你覺不覺得這些地方名
[00:04:04.320 --> 00:04:06.320]  對你來說很陌生
[00:04:06.320 --> 00:04:08.320]  陌不陌生
[00:04:08.320 --> 00:04:12.320]  我發現
[00:04:12.320 --> 00:04:14.320]  我們中國教會
[00:04:14.320 --> 00:04:16.320]  中國人的教會其中有一個弊點
[00:04:16.320 --> 00:04:18.320]  不知道你們有沒有份
[00:04:18.320 --> 00:04:20.320]  就是
[00:04:20.320 --> 00:04:22.320]  凡是聖經講到地方名
[00:04:22.320 --> 00:04:24.320]  我們都不理會
[00:04:24.320 --> 00:04:28.320]  講什麼地方名都無所謂
[00:04:28.320 --> 00:04:30.320]  所以你調下去
[00:04:30.320 --> 00:04:32.320]  Burnaby、Vancouver、Cocolum都沒問題
[00:04:32.320 --> 00:04:34.320]  因為對你們來說都一樣
[00:04:34.320 --> 00:04:36.320]  讀什麼地方名都是blank
[00:04:36.320 --> 00:04:38.320]  即是沒有東西的
[00:04:38.320 --> 00:04:40.320]  如果是這樣的話
[00:04:40.320 --> 00:04:42.320]  你就完全看不到意思
[00:04:42.320 --> 00:04:44.320]  所以我今天想和大家講一下
[00:04:44.320 --> 00:04:46.320]  從這段經文裡
[00:04:46.320 --> 00:04:48.320]  看看耶穌的示名人生
[00:04:48.320 --> 00:04:50.320]  稍後我會繼續講下去
[00:04:50.320 --> 00:04:52.320]  不過
[00:04:52.320 --> 00:04:54.320]  我們先試一下去到最後那一張地圖
[00:04:54.320 --> 00:04:56.320]  最後那一張
[00:04:56.320 --> 00:05:00.320]  再落下,麻煩你拍一拍
[00:05:00.320 --> 00:05:04.320]  這張地圖我希望大家有少少印象
[00:05:04.320 --> 00:05:06.320]  是不是按中間那一粒
[00:05:06.320 --> 00:05:08.320]  那個點
[00:05:08.320 --> 00:05:10.320]  這張地圖我估計
[00:05:10.320 --> 00:05:12.320]  都幾清楚
[00:05:12.320 --> 00:05:14.320]  你見不見到
[00:05:14.320 --> 00:05:16.320]  拿佛他尼
[00:05:16.320 --> 00:05:18.320]  見不見到
[00:05:18.320 --> 00:05:20.320]  然後呢
[00:05:20.320 --> 00:05:22.320]  你見到西布倫
[00:05:22.320 --> 00:05:24.320]  見不見到
[00:05:24.320 --> 00:05:26.320]  我看不到
[00:05:26.320 --> 00:05:32.320]  西布倫見不見到
[00:05:36.320 --> 00:05:38.320]  先解決了這兩個地方
[00:05:38.320 --> 00:05:40.320]  這兩個地方
[00:05:40.320 --> 00:05:42.320]  其實是以色列人
[00:05:42.320 --> 00:05:44.320]  十二個支派其中兩個
[00:05:44.320 --> 00:05:46.320]  就是說雅各有十二個兒子
[00:05:46.320 --> 00:05:48.320]  其中一個叫西布倫一個叫拿佛他尼
[00:05:48.320 --> 00:05:50.320]  可以嗎?
[00:05:50.320 --> 00:05:52.320]  分地的時候
[00:05:52.320 --> 00:05:54.320]  基本上就分在
[00:05:54.320 --> 00:05:56.320]  拿佛他尼和西布倫
[00:05:56.320 --> 00:05:58.320]  大概在地圖北邊的地方
[00:05:58.320 --> 00:06:00.320]  向上的地方
[00:06:00.320 --> 00:06:02.320]  後來呢
[00:06:02.320 --> 00:06:04.320]  這些支派合在一起
[00:06:04.320 --> 00:06:06.320]  這個省份呢
[00:06:06.320 --> 00:06:08.320]  叫加利利
[00:06:08.320 --> 00:06:10.320]  整個大地區叫加利利
[00:06:10.320 --> 00:06:12.320]  用支派來分
[00:06:12.320 --> 00:06:14.320]  就拿佛他尼和西布倫
[00:06:14.320 --> 00:06:16.320]  然後你見到
[00:06:16.320 --> 00:06:18.320]  裏面有些城市
[00:06:18.320 --> 00:06:20.320]  裏面這個地方
[00:06:20.320 --> 00:06:22.320]  大家都應該認識
[00:06:22.320 --> 00:06:24.320]  這個地方是什麽來的
[00:06:24.320 --> 00:06:26.320]  這個地方很多名的
[00:06:26.320 --> 00:06:28.320]  加利利湖
[00:06:28.320 --> 00:06:30.320]  格尼薩勒湖 加利利海等等
[00:06:30.320 --> 00:06:32.320]  所以這個是一個湖
[00:06:32.320 --> 00:06:34.320]  這個淡河在哪裏呢
[00:06:34.320 --> 00:06:36.320]  這個淡河就是
[00:06:36.320 --> 00:06:38.320]  這個小小的湖 加利利湖對上一個小小的湖
[00:06:38.320 --> 00:06:40.320]  這裏一直流
[00:06:40.320 --> 00:06:42.320]  流到這裏 下面那個叫
[00:06:42.320 --> 00:06:44.320]  叫什麽
[00:06:44.320 --> 00:06:46.320]  叫死海
[00:06:46.320 --> 00:06:48.320]  或者原海
[00:06:48.320 --> 00:06:50.320]  所以你見到
[00:06:50.320 --> 00:06:52.320]  加利利湖有入有出
[00:06:52.320 --> 00:06:54.320]  很多時候聽過這個說法
[00:06:54.320 --> 00:06:56.320]  但是死海呢 有入沒有出
[00:06:56.320 --> 00:06:58.320]  因為死海沒有出口
[00:06:58.320 --> 00:07:00.320]  所以基督徒心靈就是這樣
[00:07:00.320 --> 00:07:02.320]  加利利海有入有出
[00:07:02.320 --> 00:07:04.320]  就有很多魚出食
[00:07:04.320 --> 00:07:06.320]  死海就死了
[00:07:06.320 --> 00:07:08.320]  有入沒有出
[00:07:08.320 --> 00:07:10.320]  就是這樣
[00:07:10.320 --> 00:07:12.320]  而這裏呢 地中海
[00:07:12.320 --> 00:07:14.320]  有時候在聖經的地圖裏面叫什麽
[00:07:14.320 --> 00:07:16.320]  叫大海
[00:07:16.320 --> 00:07:18.320]  也就是說
[00:07:18.320 --> 00:07:20.320]  原來這個地方 我們今天講的地方
[00:07:20.320 --> 00:07:22.320]  加利利這個省份
[00:07:22.320 --> 00:07:24.320]  在約旦河外
[00:07:24.320 --> 00:07:26.320]  就在這裏
[00:07:26.320 --> 00:07:28.320]  另外海邊
[00:07:28.320 --> 00:07:30.320]  就是地中海的海邊
[00:07:30.320 --> 00:07:32.320]  這個大海的以東
[00:07:32.320 --> 00:07:34.320]  就是這個地方的加利利
[00:07:34.320 --> 00:07:36.320]  行不行
[00:07:36.320 --> 00:07:38.320]  所以就有這麽多資料
[00:07:38.320 --> 00:07:40.320]  再提到有
[00:07:40.320 --> 00:07:42.320]  拿撒勒
[00:07:42.320 --> 00:07:44.320]  拿撒勒是其中一個城市
[00:07:44.320 --> 00:07:46.320]  在這個加利利裏面的其中一個城市
[00:07:46.320 --> 00:07:48.320]  拿撒勒是耶穌的家鄉
[00:07:48.320 --> 00:07:50.320]  然後呢
[00:07:50.320 --> 00:07:52.320]  去到這個
[00:07:52.320 --> 00:07:54.320]  加伯隆
[00:07:54.320 --> 00:07:56.320]  加伯隆是耶穌早期傳來的地方
[00:07:56.320 --> 00:07:58.320]  也是加利利裏面的另外一個城市
[00:07:58.320 --> 00:08:00.320]  搞清楚了沒有
[00:08:00.320 --> 00:08:02.320]  大家找找
[00:08:02.320 --> 00:08:04.320]  西伯倫拿撒勒是支派的名字
[00:08:04.320 --> 00:08:06.320]  但地區叫加利利
[00:08:06.320 --> 00:08:08.320]  在舊約有沒有出現過加利利
[00:08:08.320 --> 00:08:16.320]  OK
[00:08:16.320 --> 00:08:18.320]  我不開估了 等下你自己看聖經
[00:08:18.320 --> 00:08:20.320]  看有沒有
[00:08:20.320 --> 00:08:22.320]  那個支派名
[00:08:22.320 --> 00:08:24.320]  然後地區名加利利
[00:08:24.320 --> 00:08:26.320]  加利利裏面有兩個城市
[00:08:26.320 --> 00:08:28.320]  這裡提到的
[00:08:28.320 --> 00:08:30.320]  拿撒勒 耶穌的家鄉
[00:08:30.320 --> 00:08:32.320]  一個比較小的鎮
[00:08:32.320 --> 00:08:34.320]  然後呢 加伯隆是一個比較大的鎮
[00:08:34.320 --> 00:08:36.320]  耶穌早期傳到加伯隆
[00:08:36.320 --> 00:08:38.320]  差不多成為了大本營
[00:08:38.320 --> 00:08:40.320]  很多門徒都是那裏的鄉里
[00:08:40.320 --> 00:08:42.320]  或者那裏的原居
[00:08:42.320 --> 00:08:44.320]  好 大概是這麽多
[00:08:44.320 --> 00:08:46.320]  這個Y地圖
[00:08:46.320 --> 00:08:48.320]  我們回到經文 請你回到馬拉松第四章
[00:08:52.320 --> 00:08:54.320]  你有背景之後
[00:08:54.320 --> 00:08:56.320]  看會不會容易明白一點
[00:08:56.320 --> 00:08:58.320]  第十二節說 耶穌聽見約翰下了監
[00:08:58.320 --> 00:09:02.320]  十二節
[00:09:02.320 --> 00:09:04.320]  聖經是上下文的
[00:09:04.320 --> 00:09:06.320]  耶穌講這句話
[00:09:06.320 --> 00:09:08.320]  或者聖經講這句話之前
[00:09:08.320 --> 00:09:10.320]  耶穌身在那裏呢
[00:09:10.320 --> 00:09:16.320]  身在那裏呢
[00:09:20.320 --> 00:09:22.320]  在耶路撒冷
[00:09:22.320 --> 00:09:24.320]  因為如果接著第三章講
[00:09:24.320 --> 00:09:26.320]  耶穌在去到耶路撒冷的時候
[00:09:26.320 --> 00:09:28.320]  是受施洗約翰的洗禮
[00:09:28.320 --> 00:09:30.320]  然後就是
[00:09:30.320 --> 00:09:32.320]  四十天在這個曠野裏面
[00:09:32.320 --> 00:09:34.320]  祈禱
[00:09:34.320 --> 00:09:36.320]  然後是受魔鬼的使禱
[00:09:36.320 --> 00:09:38.320]  所以在耶路撒冷
[00:09:38.320 --> 00:09:40.320]  你看這地圖
[00:09:40.320 --> 00:09:42.320]  耶路撒冷就在這裏
[00:09:42.320 --> 00:09:44.320]  看不看到
[00:09:44.320 --> 00:09:46.320]  我沒有看錯
[00:09:46.320 --> 00:09:48.320]  耶路撒冷看不看到
[00:09:48.320 --> 00:09:50.320]  約翰在死海的西邊
[00:09:50.320 --> 00:09:54.320]  行不行
[00:09:54.320 --> 00:09:56.320]  這個省份叫猶大省份
[00:09:56.320 --> 00:09:58.320]  上面的省份叫加利利
[00:09:58.320 --> 00:10:00.320]  中間那個叫什麼
[00:10:00.320 --> 00:10:02.320]  叫撒瑪利亞
[00:10:02.320 --> 00:10:04.320]  所以很簡單
[00:10:04.320 --> 00:10:06.320]  特別是新約的時候分了三個地方
[00:10:06.320 --> 00:10:08.320]  就是加利利 耶穌早期存在的地方
[00:10:08.320 --> 00:10:10.320]  中間撒瑪利亞
[00:10:10.320 --> 00:10:12.320]  撒瑪利亞是井旁的婦人的那段線
[00:10:12.320 --> 00:10:14.320]  是聖經比較少提到的地方
[00:10:14.320 --> 00:10:16.320]  第三部分就是後來
[00:10:16.320 --> 00:10:18.320]  耶穌傳到的地方
[00:10:18.320 --> 00:10:20.320]  就是猶大 特別是耶路撒冷
[00:10:20.320 --> 00:10:24.320]  好 行了吧
[00:10:24.320 --> 00:10:26.320]  耶穌在耶路撒冷受了水禮之後
[00:10:26.320 --> 00:10:28.320]  然後祈禱
[00:10:28.320 --> 00:10:30.320]  然後他就聽到一個消息
[00:10:30.320 --> 00:10:32.320]  這段消息可以說是
[00:10:32.320 --> 00:10:34.320]  耶穌早期傳道的記載
[00:10:34.320 --> 00:10:36.320]  因為大家知道
[00:10:36.320 --> 00:10:38.320]  耶穌受洗禮和受試探之後
[00:10:38.320 --> 00:10:40.320]  正式開始傳道
[00:10:40.320 --> 00:10:42.320]  開始傳道的時候
[00:10:42.320 --> 00:10:44.320]  耶穌聽見約翰下了家
[00:10:44.320 --> 00:10:46.320]  約翰是誰呢?
[00:10:46.320 --> 00:10:48.320]  很明顯不是指
[00:10:48.320 --> 00:10:50.320]  他的門徒約翰 是指誰呢?
[00:10:50.320 --> 00:10:52.320]  是司禮約翰 就是和他洗禮的約翰
[00:10:52.320 --> 00:10:56.320]  就是說耶穌傳道的時候
[00:10:56.320 --> 00:10:58.320]  氣氛是相當差的
[00:10:58.320 --> 00:11:00.320]  為什麼這樣說呢?
[00:11:00.320 --> 00:11:02.320]  約翰當時的明星
[00:11:02.320 --> 00:11:04.320]  約翰當時的出名程度
[00:11:04.320 --> 00:11:06.320]  是可以說
[00:11:06.320 --> 00:11:08.320]  是當時最出名的先知
[00:11:08.320 --> 00:11:10.320]  最出名的傳道人
[00:11:10.320 --> 00:11:12.320]  你看看上文
[00:11:12.320 --> 00:11:14.320]  請你翻開聖經第三章
[00:11:14.320 --> 00:11:16.320]  第三章第一節說
[00:11:16.320 --> 00:11:18.320]  哪時有施主約翰出來
[00:11:18.320 --> 00:11:20.320]  他傳道
[00:11:20.320 --> 00:11:22.320]  他同樣說 天國勤奮你們應當悔改
[00:11:22.320 --> 00:11:24.320]  你有沒有留意到
[00:11:24.320 --> 00:11:26.320]  今天我們看的經文第十七節
[00:11:26.320 --> 00:11:28.320]  同樣說的信息
[00:11:28.320 --> 00:11:30.320]  都是從上帝而來的信息
[00:11:30.320 --> 00:11:32.320]  然後就形容他
[00:11:32.320 --> 00:11:34.320]  第四節
[00:11:34.320 --> 00:11:36.320]  身穿落駝毛的衣服
[00:11:36.320 --> 00:11:38.320]  很粗糙的衣服
[00:11:38.320 --> 00:11:40.320]  然後腰束皮帶 吃的蝗蟲野物
[00:11:40.320 --> 00:11:42.320]  像個野人一樣
[00:11:42.320 --> 00:11:44.320]  你可以想像一下
[00:11:44.320 --> 00:11:46.320]  如果還拿世人 即是不剃鬍子
[00:11:46.320 --> 00:11:48.320]  不剃頭髮 像個野人一樣
[00:11:48.320 --> 00:11:50.320]  但是竟然
[00:11:50.320 --> 00:11:52.320]  第五節
[00:11:52.320 --> 00:11:54.320]  哪時耶路撒冷和猶大全地
[00:11:54.320 --> 00:11:56.320]  並約旦河一帶地方的人
[00:11:56.320 --> 00:11:58.320]  哇 厲害
[00:11:58.320 --> 00:12:00.320]  耶路撒冷 猶大全地
[00:12:00.320 --> 00:12:02.320]  約旦河外 約旦河一帶地方的人
[00:12:02.320 --> 00:12:04.320]  都走到哪裏呢?
[00:12:04.320 --> 00:12:06.320]  施主在哪裏傳道呢?
[00:12:06.320 --> 00:12:08.320]  在曠野傳道
[00:12:08.320 --> 00:12:10.320]  有些人走到曠野聽過講道
[00:12:10.320 --> 00:12:12.320]  我想請問你
[00:12:12.320 --> 00:12:14.320]  如果教會有機會開分堂
[00:12:14.320 --> 00:12:16.320]  你會不會找一個山卡拉開分堂呢?
[00:12:16.320 --> 00:12:18.320]  今天很多做教會增長研究的人說
[00:12:18.320 --> 00:12:20.320]  教會增長其中第一個原因
[00:12:20.320 --> 00:12:22.320]  或者其中一個好處原因
[00:12:22.320 --> 00:12:24.320]  就是地點
[00:12:24.320 --> 00:12:26.320]  就是交通方面
[00:12:26.320 --> 00:12:28.320]  那哪裏有人去山卡拉開一間堂會
[00:12:28.320 --> 00:12:30.320]  然後全城的人都去了呢?
[00:12:30.320 --> 00:12:32.320]  是要去的
[00:12:32.320 --> 00:12:34.320]  那你去哪裏呢?
[00:12:34.320 --> 00:12:36.320]  你去山卡拉開一間堂會
[00:12:36.320 --> 00:12:38.320]  全城的人都去了呢?
[00:12:38.320 --> 00:12:40.320]  是史無前例
[00:12:40.320 --> 00:12:42.320]  非常特別的一個情況
[00:12:42.320 --> 00:12:44.320]  這裏說全部人都去
[00:12:44.320 --> 00:12:46.320]  包括那些最難搞的
[00:12:46.320 --> 00:12:48.320]  第三章第七節說
[00:12:48.320 --> 00:12:50.320]  很多法利塞人和薩都哥人
[00:12:50.320 --> 00:12:52.320]  即是那些行家
[00:12:52.320 --> 00:12:54.320]  法利塞人和薩都哥人
[00:12:54.320 --> 00:12:56.320]  都是宗教領袖
[00:12:56.320 --> 00:12:58.320]  他們竟然
[00:12:58.320 --> 00:13:00.320]  你知道這班人
[00:13:00.320 --> 00:13:02.320]  對耶穌來說是鼎心鼎肺的
[00:13:02.320 --> 00:13:04.320]  施洗用去講道的時候
[00:13:04.320 --> 00:13:06.320]  他們都去到成形的自己
[00:13:06.320 --> 00:13:08.320]  是很特別的情況
[00:13:08.320 --> 00:13:10.320]  施洗用去講道是一個非常
[00:13:10.320 --> 00:13:12.320]  如果用廣東話講
[00:13:12.320 --> 00:13:14.320]  是非常辣的人
[00:13:14.320 --> 00:13:16.320]  是非常講話不客氣的人
[00:13:16.320 --> 00:13:18.320]  他對著這班
[00:13:18.320 --> 00:13:20.320]  願意去洗禮的法利塞人和薩都哥人
[00:13:20.320 --> 00:13:22.320]  說什麼呢?第七節
[00:13:22.320 --> 00:13:24.320]  說什麼呢?
[00:13:24.320 --> 00:13:26.320]  毒蛇的種類
[00:13:26.320 --> 00:13:28.320]  誰指示你們逃避將來的憤怒呢?
[00:13:28.320 --> 00:13:30.320]  我傳道差不多三十多年了
[00:13:30.320 --> 00:13:32.320]  我未曾叫過會眾
[00:13:32.320 --> 00:13:34.320]  叫毒蛇種類
[00:13:34.320 --> 00:13:36.320]  因為這個緣故可能
[00:13:36.320 --> 00:13:38.320]  還未被人扔到街上
[00:13:38.320 --> 00:13:40.320]  很難接受的
[00:13:40.320 --> 00:13:42.320]  施洗用一點都不客氣
[00:13:42.320 --> 00:13:44.320]  但竟然帶來耶路撒冷的復興
[00:13:44.320 --> 00:13:46.320]  在這種氣氛之下
[00:13:46.320 --> 00:13:48.320]  耶穌出來傳道
[00:13:48.320 --> 00:13:50.320]  我們回到四章第十二節
[00:13:50.320 --> 00:13:52.320]  耶穌聽見讓下了家
[00:13:52.320 --> 00:13:54.320]  你可以想像一下
[00:13:54.320 --> 00:13:56.320]  譬如你是一個神學生
[00:13:56.320 --> 00:13:58.320]  你剛剛畢業
[00:13:58.320 --> 00:14:00.320]  現在出來傳道
[00:14:00.320 --> 00:14:02.320]  希望羅姆斯不要介意
[00:14:02.320 --> 00:14:04.320]  等下羅姆斯坐牢
[00:14:04.320 --> 00:14:06.320]  永遠希望不會發生
[00:14:06.320 --> 00:14:08.320]  假設這樣說
[00:14:08.320 --> 00:14:10.320]  你會容易明白一點
[00:14:10.320 --> 00:14:12.320]  你可以想像多麼的震撼
[00:14:12.320 --> 00:14:14.320]  耶穌剛剛出來傳道
[00:14:14.320 --> 00:14:16.320]  約翰就坐牢了
[00:14:16.320 --> 00:14:18.320]  我想大家特別留意的地方
[00:14:18.320 --> 00:14:20.320]  下一句說什麼呢?第十二節
[00:14:20.320 --> 00:14:22.320]  聖經說什麼呢?
[00:14:22.320 --> 00:14:24.320]  就退加尼尼
[00:14:24.320 --> 00:14:26.320]  就是說
[00:14:26.320 --> 00:14:28.320]  他由
[00:14:28.320 --> 00:14:30.320]  他由耶路撒冷
[00:14:30.320 --> 00:14:32.320]  一路走走走走走
[00:14:32.320 --> 00:14:34.320]  走到加尼尼
[00:14:34.320 --> 00:14:36.320]  如果我們今天說的就是北上
[00:14:36.320 --> 00:14:38.320]  但現在用聖經說
[00:14:38.320 --> 00:14:40.320]  他退道
[00:14:40.320 --> 00:14:42.320]  換言之就是說
[00:14:42.320 --> 00:14:44.320]  似乎耶穌逃避想走
[00:14:44.320 --> 00:14:46.320]  遇見一個
[00:14:46.320 --> 00:14:48.320]  不是很好的消息
[00:14:48.320 --> 00:14:50.320]  他的反應竟然走
[00:14:50.320 --> 00:14:52.320]  走到加尼尼
[00:14:52.320 --> 00:14:54.320]  接下來第十三節說
[00:14:54.320 --> 00:14:56.320]  後來又離開拿撒勒
[00:14:56.320 --> 00:14:58.320]  剛才我說過
[00:14:58.320 --> 00:15:00.320]  這個加尼尼是省份的名字
[00:15:00.320 --> 00:15:02.320]  是比較大的地方
[00:15:02.320 --> 00:15:04.320]  其中一個城市
[00:15:04.320 --> 00:15:06.320]  可能對大家沒什麼分別
[00:15:06.320 --> 00:15:08.320]  拿撒勒
[00:15:08.320 --> 00:15:10.320]  聖經說
[00:15:10.320 --> 00:15:12.320]  離開了拿撒勒自己的家鄉
[00:15:12.320 --> 00:15:14.320]  在馬太第四章很輕描淡寫
[00:15:14.320 --> 00:15:16.320]  說一句離開拿撒勒
[00:15:16.320 --> 00:15:18.320]  但如果相對同一個記載
[00:15:18.320 --> 00:15:20.320]  在路加福音第四章
[00:15:20.320 --> 00:15:22.320]  耶穌回到自己家鄉
[00:15:22.320 --> 00:15:24.320]  拿撒勒最先開支傳道
[00:15:24.320 --> 00:15:26.320]  最先開支傳道
[00:15:26.320 --> 00:15:28.320]  你記得這段經文嗎?
[00:15:28.320 --> 00:15:30.320]  不記得就看看
[00:15:30.320 --> 00:15:32.320]  自己打開看就最好了
[00:15:32.320 --> 00:15:34.320]  路加第四章
[00:15:34.320 --> 00:15:36.320]  你給我一點反應
[00:15:36.320 --> 00:15:38.320]  你記得不記得
[00:15:38.320 --> 00:15:40.320]  不要眼望著我
[00:15:40.320 --> 00:15:42.320]  不知道你想怎樣
[00:15:42.320 --> 00:15:44.320]  路加第四章
[00:15:44.320 --> 00:15:46.320]  路加第四章第十六節開始記載
[00:15:46.320 --> 00:15:48.320]  耶穌回到自己的家鄉
[00:15:48.320 --> 00:15:50.320]  拿撒勒傳道
[00:15:50.320 --> 00:15:52.320]  聖經特別說他長大的地方
[00:15:52.320 --> 00:15:54.320]  路加第四章第十六節
[00:15:54.320 --> 00:15:58.320]  然後呢
[00:15:58.320 --> 00:16:02.320]  其實最初不錯的
[00:16:02.320 --> 00:16:04.320]  第二十二節
[00:16:04.320 --> 00:16:06.320]  路加第四章第二十二節
[00:16:06.320 --> 00:16:08.320]  眾人稱讚他
[00:16:08.320 --> 00:16:10.320]  說他長大了
[00:16:10.320 --> 00:16:12.320]  讚他
[00:16:12.320 --> 00:16:14.320]  但耶穌也和聖經一樣
[00:16:14.320 --> 00:16:16.320]  他不會因為有人稱讚
[00:16:16.320 --> 00:16:18.320]  所以他會客氣一點
[00:16:18.320 --> 00:16:20.320]  第二十三節
[00:16:20.320 --> 00:16:22.320]  人用者的俗語和我說
[00:16:22.320 --> 00:16:24.320]  醫生你這節自己說
[00:16:24.320 --> 00:16:26.320]  他說我聽見在加伯林所行的神蹟
[00:16:26.320 --> 00:16:28.320]  他早已存在的地方
[00:16:28.320 --> 00:16:30.320]  你也走到自己的家鄉
[00:16:30.320 --> 00:16:32.320]  但是耶穌二十四節說
[00:16:32.320 --> 00:16:34.320]  我實在告訴你
