
[00:00:00.000 --> 00:00:05.000]  好 弟子妹 大家早晨
[00:01:43.000 --> 00:01:47.000]  或者是一段大家好像很熟悉的經文之後
[00:01:47.000 --> 00:01:51.000]  這一句一般世俗人所說的話
[00:01:51.000 --> 00:01:54.000]  可能我們稍稍需要調節一下
[00:01:54.000 --> 00:02:00.000]  就是說機會是給予有充分預備的人
[00:02:00.000 --> 00:02:03.000]  而作為一個聖經的讀者
[00:02:03.000 --> 00:02:06.000]  我們也可以更加肯定的就是
[00:02:06.000 --> 00:02:08.000]  在永恆的救英當中
[00:02:08.000 --> 00:02:15.000]  只會為那些有充分地預備的神國的子民有所領受
[00:02:15.000 --> 00:02:19.000]  因此今天當我們去看這段聖經的時候
[00:02:19.000 --> 00:02:22.000]  我們也嘗試了解一下
[00:02:22.000 --> 00:02:28.000]  如何明白到救恩是為那些有充分地預備的
[00:02:28.000 --> 00:02:32.000]  屬靈的神國子民能夠獲得的
[00:02:32.000 --> 00:02:38.000]  這段經文馬太福音第25章第1至13節
[00:02:38.000 --> 00:02:41.000]  是一段非常熟悉的經文
[00:02:41.000 --> 00:02:45.000]  是很多信徒以為自己都很掌握的經文
[00:02:45.000 --> 00:02:49.000]  但是當我們去重新仔細去看的時候
[00:02:49.000 --> 00:02:52.000]  似乎有些地方我們會遺漏了
[00:02:52.000 --> 00:02:54.000]  所以今天我講這個講題的時候
[00:02:54.000 --> 00:02:58.000]  隨著剛才我們所談論到的觀念
[00:02:58.000 --> 00:03:00.000]  我給了一個題目叫做
[00:03:00.000 --> 00:03:05.000]  永恆救恩只會給予有充分預備的神國子民
[00:03:05.000 --> 00:03:08.000]  我們再次回去這段聖經一起看一下
[00:03:08.000 --> 00:03:11.000]  剛才Karen幫我們讀了一次
[00:03:11.000 --> 00:03:13.000]  我們自己再讀一下
[00:03:13.000 --> 00:03:16.000]  嘗試去理解一下有什麼地方
[00:03:16.000 --> 00:03:18.000]  我們自己一直以為很熟悉
[00:03:18.000 --> 00:03:22.000]  卻是遺漏了或者沒有留意到
[00:03:22.000 --> 00:03:26.000]  我們透過再讀這段經文去明白一下當中的意思
[00:03:26.000 --> 00:03:32.000]  一起打開馬太福音第25章第1至13節
[00:03:32.000 --> 00:03:34.000]  找到之後一起讀
[00:03:34.000 --> 00:03:41.000]  那時天國好比十個童女拿著燈出去迎接新郎
[00:03:41.000 --> 00:03:44.000]  其中有五個是愚絕的
[00:03:44.000 --> 00:03:46.000]  五個是聰明的
[00:03:46.000 --> 00:03:50.000]  愚絕的拿著燈卻不予被遊
[00:03:50.000 --> 00:03:55.000]  聰明的拿著燈又予被遊在戲名裡
[00:03:55.000 --> 00:04:01.000]  新郎辭宴的時候他們都打頓睡著了
[00:04:01.000 --> 00:04:04.000]  半夜有人喊著說
[00:04:04.000 --> 00:04:07.000]  新郎來了你們出來迎接他
[00:04:07.000 --> 00:04:11.000]  那些童女就都起來收拾燈
[00:04:11.000 --> 00:04:16.000]  愚絕的對聰明的說請分點遊給我們
[00:04:16.000 --> 00:04:19.000]  因為我們的燈要滅了
[00:04:19.000 --> 00:04:24.000]  聰明的回答說恐怕不夠你我用的
[00:04:24.000 --> 00:04:28.000]  不如你自己到賣遊的那裡去買吧
[00:04:28.000 --> 00:04:32.000]  他們去買的時候新郎到了
[00:04:32.000 --> 00:04:38.000]  那預備好了的和他進去坐直門就關了
[00:04:38.000 --> 00:04:42.000]  其餘的童女隨後也來了
[00:04:42.000 --> 00:04:46.000]  說主啊主啊給我們開門
[00:04:46.000 --> 00:04:50.000]  他卻回答說我實在告訴你們
[00:04:50.000 --> 00:04:52.000]  我不認識你們
[00:04:52.000 --> 00:04:55.000]  所以你要了警醒
[00:04:55.000 --> 00:05:01.000]  因為那日子那時辰你們不知道
[00:05:01.000 --> 00:05:05.000]  在這段經文的前文我們說了些什麼呢
[00:05:05.000 --> 00:05:07.000]  我簡單的回顧一下
[00:05:07.000 --> 00:05:13.000]  就是說原來我們的主是會有一段時間不在我們身邊的
[00:05:13.000 --> 00:05:18.000]  但是我們的主其實仍然是很體貼我們
[00:05:18.000 --> 00:05:23.000]  關懷我們擔心我們會失落
[00:05:23.000 --> 00:05:26.000]  或者有些時候會迷失
[00:05:26.000 --> 00:05:33.000]  而於是乎我們就失去了原本要在恩主的裏面
[00:05:33.000 --> 00:05:37.000]  要守著什麼東西或者要履行什麼東西
[00:05:37.000 --> 00:05:43.000]  而很多的信徒其實也都在這個過程當中
[00:05:43.000 --> 00:05:46.000]  在迷失的裏面有時忘記了
[00:05:46.000 --> 00:05:53.000]  原來我們一直是希望透過了解我們的上帝更多
[00:05:53.000 --> 00:05:59.000]  然後去滿足我們父神的拯救人的心願
[00:05:59.000 --> 00:06:02.000]  最典型的一個例子就是我們的主耶穌基督
[00:06:02.000 --> 00:06:11.000]  因為他明白到萬人不救不願一人沉淪的觀念
[00:06:11.000 --> 00:06:14.000]  於是乎他至死忠心
[00:06:14.000 --> 00:06:18.000]  所以上一堂我們講到有關於忠心的問題
[00:06:18.000 --> 00:06:20.000]  也是這個緣故
[00:06:20.000 --> 00:06:23.000]  忠心怎樣表達呢?
[00:06:23.000 --> 00:06:27.000]  忠心不只是在順境的時候才會表現出來
[00:06:27.000 --> 00:06:32.000]  忠心即使是一個不順境的環境之下
[00:06:32.000 --> 00:06:36.000]  仍然是保持著一個一貫的觀念
[00:06:36.000 --> 00:06:40.000]  為了履行主的目的
[00:06:40.000 --> 00:06:42.000]  就是拯救人的目的
[00:06:42.000 --> 00:06:46.000]  於是乎可能會付出自己所有的東西
[00:06:46.000 --> 00:06:55.000]  忠心的信徒願意為了主的目標而付出自己所有
[00:06:55.000 --> 00:06:59.000]  這種就是我們在前文所看到的背景
[00:06:59.000 --> 00:07:01.000]  不過在這個背景之下
[00:07:01.000 --> 00:07:08.000]  耶穌仍然希望信徒可以有一些方式去常常把脈
[00:07:08.000 --> 00:07:12.000]  驗證檢測清楚自己的靈性
[00:07:12.000 --> 00:07:14.000]  所以我上次用了一個例子
[00:07:14.000 --> 00:07:21.000]  就像新冠狀病毒肺炎那樣
[00:07:21.000 --> 00:07:25.000]  我們經常要用快刷劑來檢測
[00:07:25.000 --> 00:07:30.000]  自己的身體狀況是否真的中了招
[00:07:30.000 --> 00:07:32.000]  如果中了招要怎樣處理呢?
[00:07:32.000 --> 00:07:39.000]  所以上一堂我們看到耶穌用了一個忠心和不忠心的僕人的比喻
[00:07:39.000 --> 00:07:42.000]  來幫助他的門徒
[00:07:42.000 --> 00:07:45.000]  縱使耶穌不在他身邊的時候
[00:07:45.000 --> 00:07:49.000]  他仍然可以常常去做一個這樣的檢測
[00:07:49.000 --> 00:07:52.000]  去看看自己的靈性狀態如何
[00:07:52.000 --> 00:07:54.000]  而今天來到這一章
[00:07:54.000 --> 00:07:58.000]  我們看到耶穌用了另一個比喻
[00:07:58.000 --> 00:08:02.000]  來幫助我們明白忠心的題目
[00:08:02.000 --> 00:08:10.000]  而這個忠心的題目就用了一個十童女的比喻來陳述出來
[00:08:10.000 --> 00:08:16.000]  十童女這個比喻如果你把它騰空拿出來說
[00:08:16.000 --> 00:08:18.000]  就可以說得天花亂墜
[00:08:18.000 --> 00:08:22.000]  不過如果我們仔細去看馬太福音整個結構的時候
[00:08:22.000 --> 00:08:26.000]  我們會發現到馬太福音的結構
[00:08:26.000 --> 00:08:30.000]  談論到十個童女的比喻忠心的問題
[00:08:30.000 --> 00:08:38.000]  就用了聰明的童女和愚蠢的童女來做一個對比
[00:08:38.000 --> 00:08:40.000]  而這個陳述的方式
[00:08:40.000 --> 00:08:47.000]  原來無獨有偶在馬太福音第七章第24至27節裡面
[00:08:47.000 --> 00:08:53.000]  談論到蓋房子的比喻有異曲同工之妙
[00:08:53.000 --> 00:08:59.000]  同樣談論到聰明的人和愚蠢無知的人
[00:08:59.000 --> 00:09:02.000]  他們怎樣去建造房屋
[00:09:02.000 --> 00:09:04.000]  在哪裡去建造
[00:09:04.000 --> 00:09:08.000]  怎樣去建造來去做一個人生
[00:09:08.000 --> 00:09:11.000]  而且甚至可以這麼說
[00:09:11.000 --> 00:09:18.000]  十個童女的比喻的開始和第七章的蓋房子的比喻
[00:09:18.000 --> 00:09:22.000]  可以說得是非常之類似的
[00:09:22.000 --> 00:09:24.000]  也用了一個比喻
[00:09:24.000 --> 00:09:29.000]  天國好比或者好仗的引言
[00:09:29.000 --> 00:09:37.000]  來介紹一個真正忠心信服主的人和不忠心信服主的人
[00:09:37.000 --> 00:09:39.000]  他是怎樣的狀態
[00:09:39.000 --> 00:09:40.000]  我再次重申
[00:09:40.000 --> 00:09:45.000]  耶穌不是只是嘗試去界定哪些是愚蠢哪些是聰明
[00:09:45.000 --> 00:09:47.000]  然後將那些愚蠢的脾氣
[00:09:47.000 --> 00:09:52.000]  不是的 其實是將他的門徒在耶穌不在場的時候
[00:09:52.000 --> 00:09:57.000]  去嘗試去檢測自己的靈性狀態
[00:09:57.000 --> 00:10:03.000]  而這個所謂天國好仗怎樣的比喻這個口吻陳述
[00:10:03.000 --> 00:10:05.000]  其實馬太福音經常使用的
[00:10:05.000 --> 00:10:08.000]  不單止是剛剛所說的七章第24節
[00:10:08.000 --> 00:10:11.000]  在十一章的十六節
[00:10:11.000 --> 00:10:13.000]  十八章二十三節
[00:10:13.000 --> 00:10:14.000]  二十二章的第二節
[00:10:14.000 --> 00:10:21.000]  都有類似這種在天國裡面的子民的表現的陳述
[00:10:21.000 --> 00:10:22.000]  介紹給我們知道
[00:10:22.000 --> 00:10:25.000]  不過今天我們來看這個十童女的比喻
[00:10:25.000 --> 00:10:29.000]  我們就去專注看一下這個十童女的比喻
[00:10:29.000 --> 00:10:37.000]  怎樣介紹給我們聽忠心和預備這兩者之間的關連
[00:10:37.000 --> 00:10:40.000]  第一方面我們看第一節
[00:10:40.000 --> 00:10:42.000]  二十五章的第一節
[00:10:42.000 --> 00:10:44.000]  從這一節的內容我們看到
[00:10:44.000 --> 00:10:52.000]  有一個光榮的差名是交託給這些童女的
[00:10:52.000 --> 00:10:54.000]  我們再看一下第一節說什麼
[00:10:54.000 --> 00:10:55.000]  他這樣說
[00:10:55.000 --> 00:11:03.000]  那時天國好比十個童女拿著燈出去迎接新郎
[00:11:03.000 --> 00:11:10.000]  首先我們要去了解一下這個場景是一個什麼樣的場景
[00:11:10.000 --> 00:11:14.000]  很多人都認為或者以為
[00:11:14.000 --> 00:11:22.000]  這十個童女是由新郎的家當中的婢女
[00:11:22.000 --> 00:11:28.000]  是接受一個差名來迎接新郎
[00:11:28.000 --> 00:11:33.000]  絕大部分的信徒當讀到這一節的聖經的時候
[00:11:33.000 --> 00:11:35.000]  都是這樣看的
[00:11:35.000 --> 00:11:37.000]  不知道你是不是這樣看
[00:11:37.000 --> 00:11:43.000]  不過如果我們仔細明白多一點的時候
[00:11:43.000 --> 00:11:47.000]  這十個童女被差出去
[00:11:47.000 --> 00:11:51.000]  很強調她是一個童女
[00:11:51.000 --> 00:11:53.000]  童女是什麼意思
[00:11:53.000 --> 00:11:56.000]  就是一些未婚的閨女
[00:11:56.000 --> 00:12:02.000]  如果我們去了解猶太人的婚姻制度的時候
[00:12:02.000 --> 00:12:05.000]  或者婚姻的習俗的時候
[00:12:05.000 --> 00:12:11.000]  我們就會明白到往往閨女這個陳述
[00:12:11.000 --> 00:12:19.000]  是指陪著新娘一起出嫁的童女
[00:12:19.000 --> 00:12:23.000]  如果大家會覺得陌生的話
[00:12:23.000 --> 00:12:28.000]  我們用中華歷史來看
[00:12:28.000 --> 00:12:33.000]  中國人在傳統嫁娶的制度裡面
[00:12:33.000 --> 00:12:38.000]  我們也會看到一些叫做陪嫁妹
[00:12:38.000 --> 00:12:42.000]  或者陪嫁的閨女
[00:12:42.000 --> 00:12:49.000]  陪著新娘由她的爸爸的家
[00:12:49.000 --> 00:12:51.000]  就是新娘的家
[00:12:51.000 --> 00:12:57.000]  來到陪嫁去到新郎的家裡面
[00:12:57.000 --> 00:13:02.000]  繼續去和新娘去服侍她
[00:13:02.000 --> 00:13:06.000]  每天去裝潢洗面等等
[00:13:06.000 --> 00:13:11.000]  就由這個陪嫁的閨女去安排
[00:13:11.000 --> 00:13:15.000]  當我們去了解這個情景的時候
[00:13:15.000 --> 00:13:18.000]  回到古近東的文化
[00:13:18.000 --> 00:13:21.000]  特別是在近東的婚姻制度裡面
[00:13:21.000 --> 00:13:23.000]  所以為什麼要回主日學
[00:13:23.000 --> 00:13:26.000]  主日學講這些題目
[00:13:26.000 --> 00:13:27.000]  剛剛才說完
[00:13:27.000 --> 00:13:29.000]  你可以回去聽錄影帶
[00:13:29.000 --> 00:13:31.000]  或者上網YouTube
[00:13:31.000 --> 00:13:33.000]  沒有錄影帶我們很歐
[00:13:33.000 --> 00:13:37.000]  全部YouTube直播
[00:13:37.000 --> 00:13:39.000]  我們就會明白到
[00:13:39.000 --> 00:13:43.000]  二十五章的第一節所談論到的
[00:13:43.000 --> 00:13:47.000]  被拆牌的這十個童女
[00:13:47.000 --> 00:13:52.000]  不是由新郎的家被拆出去的
[00:13:52.000 --> 00:13:59.000]  而是由新娘的家作為陪嫁的閨女
[00:13:59.000 --> 00:14:08.000]  陪著新娘一起嫁到新郎的家裡的閨女
[00:14:08.000 --> 00:14:15.000]  整個圖畫我們有一個完全不同的陳述
[00:14:15.000 --> 00:14:18.000]  原來談論到
[00:14:18.000 --> 00:14:24.000]  天國被十個童女拿著燈出去迎接新郎
[00:14:24.000 --> 00:14:32.000]  其實是由新娘家去拆牌
[00:14:32.000 --> 00:14:39.000]  預先在新娘新郎還沒回到新郎的家之前
[00:14:39.000 --> 00:14:47.000]  就被新娘的爸爸或者女家的男主人
[00:14:47.000 --> 00:14:51.000]  拆牌去預先打點
[00:14:51.000 --> 00:14:57.000]  當新郎接了新娘回到家裡的時候
[00:14:57.000 --> 00:15:05.000]  這些閨女可以成為引路的一個很重要的群體
[00:15:05.000 --> 00:15:10.000]  原來猶太人的婚姻有這樣的傳統
[00:15:10.000 --> 00:15:16.000]  往往新郎是先在日間的時候
[00:15:16.000 --> 00:15:25.000]  去到新娘的家裡和新娘家人先有一個慶祝
[00:15:25.000 --> 00:15:28.000]  去迎接新娘
[00:15:28.000 --> 00:15:34.000]  就好像我結婚的年代
[00:15:34.000 --> 00:15:40.000]  通常是早上三點多不是去新娘家
[00:15:40.000 --> 00:15:46.000]  三點多我媽媽就叫我去結婚
[00:15:46.000 --> 00:15:49.000]  我就說起了身
[00:15:49.000 --> 00:15:52.000]  她就說弄好頭髮
[00:15:52.000 --> 00:15:55.000]  原來要找人弄好頭髮
[00:15:55.000 --> 00:15:58.000]  就安排了一個理髮師
[00:15:58.000 --> 00:16:03.000]  三四點鐘就去店裡弄好頭髮
[00:16:03.000 --> 00:16:08.000]  當然不是五十塊一次弄那些
[00:16:08.000 --> 00:16:12.000]  這麼早就要去迎接新娘
[00:16:12.000 --> 00:16:16.000]  弄好頭髮 衣服穿好
[00:16:16.000 --> 00:16:19.000]  媽媽就說先吃點東西
[00:16:19.000 --> 00:16:22.000]  因為要去迎接新娘
[00:16:22.000 --> 00:16:25.000]  我不知道師母那邊怎麼樣
[00:16:25.000 --> 00:16:29.000]  我相信很早就準備了新郎
[00:16:29.000 --> 00:16:32.000]  去到新娘家就去迎接她
[00:16:32.000 --> 00:16:36.000]  我那時候就不在女家住
[00:16:36.000 --> 00:16:39.000]  在女家就租了一間酒店
[00:16:39.000 --> 00:16:42.000]  在酒店出價
[00:16:42.000 --> 00:16:45.000]  去到就要很長時間
[00:16:45.000 --> 00:16:50.000]  雖然去到又要為難新郎伴郎
[00:16:50.000 --> 00:16:56.000]  伴郎又要弄一些遊戲
[00:16:56.000 --> 00:16:58.000]  弄了一大輪
[00:16:58.000 --> 00:17:00.000]  我們就很斯文
[00:17:00.000 --> 00:17:03.000]  玩的東西都很健康
[00:17:03.000 --> 00:17:06.000]  現在聽聞有很多不文的遊戲
[00:17:06.000 --> 00:17:09.000]  活動就是這樣
[00:17:09.000 --> 00:17:11.000]  古晉東文化都是
[00:17:11.000 --> 00:17:14.000]  新郎要去到女家裡面迎接新娘
[00:17:14.000 --> 00:17:18.000]  於是要在女家裡面舉行女家的儀式
[00:17:18.000 --> 00:17:19.000]  中國人都有
[00:17:19.000 --> 00:17:21.000]  去到女家迎接新娘
[00:17:21.000 --> 00:17:25.000]  新娘出來就叫外父交人
[00:17:25.000 --> 00:17:28.000]  然後就走
[00:17:28.000 --> 00:17:30.000]  不是的
[00:17:30.000 --> 00:17:32.000]  又要怎麼樣
[00:17:32.000 --> 00:17:37.000]  要和外父外母聊天
[00:17:37.000 --> 00:17:39.000]  今天來迎接新娘
[00:17:39.000 --> 00:17:41.000]  迎接你的女兒
[00:17:41.000 --> 00:17:44.000]  你要斟茶給她
[00:17:44.000 --> 00:17:46.000]  我要恭敬她
[00:17:46.000 --> 00:17:47.000]  我現在迎接你
[00:17:47.000 --> 00:17:50.000]  你以後就是我的外父外母
[00:17:50.000 --> 00:17:54.000]  然後才可以迎接女兒
[00:17:54.000 --> 00:17:58.000]  否則就隨便迎接就不行
[00:17:58.000 --> 00:18:00.000]  就有些儀式
[00:18:00.000 --> 00:18:02.000]  古晉東也是有這樣的
[00:18:02.000 --> 00:18:06.000]  而這十個同女
[00:18:06.000 --> 00:18:12.000]  可以說是新娘的爸爸
[00:18:12.000 --> 00:18:17.000]  最後女兒在家的時候
[00:18:17.000 --> 00:18:19.000]  可以做到的事
[00:18:19.000 --> 00:18:27.000]  就是安排十個他最值得相信的閨女陪嫁
[00:18:27.000 --> 00:18:33.000]  所以這十個同女應該是被精挑細選過的
[00:18:33.000 --> 00:18:40.000]  不是隨便找十個散打
[00:18:40.000 --> 00:18:44.000]  然後就陪我女兒嫁
[00:18:44.000 --> 00:18:46.000]  做閨女基本上
[00:18:46.000 --> 00:18:51.000]  小姐到新郎的夫家的時候
[00:18:51.000 --> 00:18:53.000]  要幫她頂很多東西
[00:18:53.000 --> 00:18:55.000]  要擋很多東西
[00:18:55.000 --> 00:18:58.000]  這些很多劇集就是這樣出現
[00:18:58.000 --> 00:19:00.000]  大家不要聽牧師說那麼多
[00:19:00.000 --> 00:19:02.000]  你喜歡看這些劇集
[00:19:02.000 --> 00:19:04.000]  大把的劇集你慢慢去看
[00:19:04.000 --> 00:19:08.000]  十個同女第一份職責
[00:19:08.000 --> 00:19:15.000]  也是女家的爸爸最後指示她
[00:19:15.000 --> 00:19:19.000]  帶齊光亮的燈
[00:19:19.000 --> 00:19:24.000]  去預備迎接新郎
[00:19:24.000 --> 00:19:27.000]  當然新郎不是只說新郎
[00:19:27.000 --> 00:19:31.000]  是新郎接新娘一起回到夫家
[00:19:31.000 --> 00:19:36.000]  是一幅很漂亮的圖畫
[00:19:36.000 --> 00:19:40.000]  也反映出這十個同女
[00:19:40.000 --> 00:19:47.000]  背起女家的爸爸和家長的心願
[00:19:47.000 --> 00:19:54.000]  怎樣去照顧女兒去到新的夫家的第一個行動
[00:19:54.000 --> 00:19:56.000]  所以大兄姐妹
[00:19:56.000 --> 00:19:59.000]  我們可以想想
[00:19:59.000 --> 00:20:04.000]  明白到上主的拯救
[00:20:04.000 --> 00:20:12.000]  並且讓我們參與成為拯救的一份子
[00:20:12.000 --> 00:20:14.000]  就像一個婚戒一樣
[00:20:14.000 --> 00:20:21.000]  上帝容許我們參與耶穌所成就的救恩
[00:20:21.000 --> 00:20:27.000]  本來就是一件極其美好的事情
[00:20:27.000 --> 00:20:34.000]  但怎樣去參與一份極其美好的事情呢
[00:20:34.000 --> 00:20:41.000]  焦點就很視乎參與者對主人的看法
[00:20:41.000 --> 00:20:45.000]  或者尊重的程度
[00:20:45.000 --> 00:20:52.000]  他對主人的命令差時有多大的看重
[00:20:52.000 --> 00:21:01.000]  其實是直接與他對家主的尊重成為一個平衡的對比
[00:21:01.000 --> 00:21:11.000]  如果這十個同女全部都很尊重女家的家主
[00:21:11.000 --> 00:21:15.000]  他一定會竭盡所能做好所有預備
[00:21:15.000 --> 00:21:19.000]  有充足的準備去承擔這份工作
[00:21:19.000 --> 00:21:24.000]  而不是只是做了
[00:21:24.000 --> 00:21:28.000]  今天我們怎樣去承擔主給我們的差命呢
[00:21:28.000 --> 00:21:32.000]  上主將拯救的工作其中一部分交給你和我
[00:21:32.000 --> 00:21:35.000]  我們怎樣去參與呢
[00:21:35.000 --> 00:21:41.000]  其實是直接反映你對上主那份尊重有多少
[00:21:41.000 --> 00:21:44.000]  我們明白背景了
[00:21:44.000 --> 00:21:46.000]  原來是這樣的情況
[00:21:46.000 --> 00:21:53.000]  十個同女應該對女家的家主有多大的尊重
[00:21:53.000 --> 00:21:58.000]  當新郎接了新娘之後
[00:21:58.000 --> 00:22:02.000]  也認定了女家的父親是他的岳父
[00:22:02.000 --> 00:22:06.000]  這個恩親的關係就開始建立了
[00:22:06.000 --> 00:22:10.000]  就像基督徒與上帝的關係重新修和的情況
[00:22:10.000 --> 00:22:22.000]  從第二至第四節看到他們的態度早就被測驗了
[00:22:22.000 --> 00:22:25.000]  我們看看第四節說什麼
[00:22:25.000 --> 00:22:27.000]  我讀給大家聽
[00:22:27.000 --> 00:22:29.000]  大家一起去看
[00:22:29.000 --> 00:22:47.000]  (國語)
[00:22:47.000 --> 00:22:49.000]  很有趣的記載
[00:22:49.000 --> 00:22:52.000]  記載什麼呢
[00:22:52.000 --> 00:23:04.000]  原來一開始這個家主早就洞悉這十個同女是怎樣的情況
[00:23:04.000 --> 00:23:08.000]  剛才你不是聽過我說的嗎
[00:23:08.000 --> 00:23:18.000]  你猜同女陪嫁的同女都經過精挑細選的
[00:23:18.000 --> 00:23:30.000]  換句話說這十個都是女家的家長仔細的去選的
[00:23:30.000 --> 00:23:36.000]  但選過的同女不知道這十個是怎樣的情況
[00:23:36.000 --> 00:23:48.000]  他選了五個愚蠢的又選了五個聰明的
[00:23:48.000 --> 00:23:54.000]  我們就要問一個問題
[00:23:54.000 --> 00:23:59.000]  你說他精挑細選應該選得最好的吧
[00:23:59.000 --> 00:24:07.000]  你家裡是不是只有五個聰明的閨女可以選呢
[00:24:07.000 --> 00:24:11.000]  就選我吧
[00:24:11.000 --> 00:24:17.000]  其實這裡說了一個很重要的意義給我們知道
[00:24:17.000 --> 00:24:23.000]  上帝選人容許人參與是很公平的
[00:24:23.000 --> 00:24:29.000]  你很聰明我才請你 你很忠心我才找你
[00:24:29.000 --> 00:24:32.000]  是不是這樣 不是的
[00:24:32.000 --> 00:24:35.000]  人人平等
[00:24:35.000 --> 00:24:41.000]  縱使有五個是愚蠢的他都主動選她出來
[00:24:41.000 --> 00:24:47.000]  選五個愚蠢的出來會不會收家
[00:24:47.000 --> 00:24:58.000]  你有沒有想過家主某程度上將他的名譽壓在這五個愚蠢的身上
[00:24:58.000 --> 00:25:02.000]  如果選了十個聰明的就好了
[00:25:02.000 --> 00:25:06.000]  不用擔心事情搞不定
[00:25:06.000 --> 00:25:14.000]  為什麼要選多五個愚蠢五個聰明的呢
[00:25:14.000 --> 00:25:20.000]  原因要告訴你和我在這個比喻當中
[00:25:20.000 --> 00:25:26.000]  這個女家的家長其實早知道是這樣
[00:25:26.000 --> 00:25:36.000]  他提供公平的機會給所有在他家裡的閨女
[00:25:36.000 --> 00:25:39.000]  可以參與在這件事情上
[00:25:39.000 --> 00:25:44.000]  繼續記載給我們知道這五個愚蠢怎麼做呢
[00:25:44.000 --> 00:25:50.000]  這五個愚蠢有沒有小燈 有啊有小燈
[00:25:50.000 --> 00:25:54.000]  但是卻沒有預備有啊
[00:25:54.000 --> 00:25:59.000]  小燈不預備有是什麼意思呢
[00:25:59.000 --> 00:26:04.000]  這個意思就是我們上兩堂課都有講過
[00:26:04.000 --> 00:26:09.000]  做了神學 做了信仰
[00:26:09.000 --> 00:26:15.000]  英文有個字眼叫做minimalist 或者叫做nominal christians
[00:26:15.000 --> 00:26:18.000]  剛剛做夠就行了
[00:26:18.000 --> 00:26:22.000]  你叫我拿燈我就拿燈
[00:26:22.000 --> 00:26:28.000]  因為那個命令說天國好在十個童女拿著燈出去迎接新郎
[00:26:28.000 --> 00:26:31.000]  拿著燈的嘛 我有沒有拿燈 有燈的嘛
[00:26:31.000 --> 00:26:35.000]  是不是 燈亮不亮 燈好不好
[00:26:35.000 --> 00:26:39.000]  I don't care 我不太考慮
[00:26:39.000 --> 00:26:46.000]  做了 愚蠢是不是沒有拿油 愚蠢啊
[00:26:46.000 --> 00:26:51.000]  那個愚蠢是不是因為沒有拿油啊
[00:26:51.000 --> 00:26:56.000]  他的愚蠢不是因為沒有拿油
[00:26:56.000 --> 00:26:58.000]  而是因為他愚蠢他不去拿油
[00:26:58.000 --> 00:27:03.000]  因為他覺得已經做了 要燈的 我要帶燈我就帶了
[00:27:03.000 --> 00:27:10.000]  我做了 愚蠢的表現就是做了
[00:27:10.000 --> 00:27:15.000]  不是做好 更加不是預備好去做
[00:27:15.000 --> 00:27:19.000]  做了 教會很多時候就是這樣
[00:27:19.000 --> 00:27:23.000]  教會信徒什麼叫做信徒 信徒就是信徒
[00:27:23.000 --> 00:27:28.000]  要回教會 你虔誠嘛
[00:27:28.000 --> 00:27:31.000]  所以很多人怎樣界定一個人虔不虔誠啊
[00:27:31.000 --> 00:27:36.000]  他每個星期都有回教會 是不是
[00:27:36.000 --> 00:27:38.000]  虔不虔誠啊 惟獨你虔不虔誠啊
[00:27:38.000 --> 00:27:41.000]  你每個星期都有回教會
[00:27:41.000 --> 00:27:46.000]  他不敢回答我 因為不是因為你每個星期都有回教會
[00:27:46.000 --> 00:28:01.000]  而虔誠 虔誠會回教會 世人就把他反過來的
[00:28:01.000 --> 00:28:09.000]  做了就等同於虔誠 這五個同類 還要先提的
