
[00:00:00.000 --> 00:00:05.240]  各位大兄姐妹、各位朋友 你們好
[00:12:18.620 --> 00:12:20.700]  甚麼叫凍淫孽呢?
[00:12:20.700 --> 00:12:22.700]  難道耶穌見我們做柳下位
[00:12:22.700 --> 00:12:24.140]  做木頭人
[00:12:24.140 --> 00:12:25.580]  一切的性慾
[00:12:25.580 --> 00:12:27.300]  一切的性衝動
[00:12:27.300 --> 00:12:31.260]  一切有關性的思想都是犯罪嗎?
[00:12:31.260 --> 00:12:34.660]  難道基督教以為男女配合
[00:12:34.660 --> 00:12:36.980]  是一個很醜的
[00:12:36.980 --> 00:12:39.460]  是一個很骯髒的事嗎?
[00:12:39.460 --> 00:12:42.060]  有些極之保守的信徒是這樣
[00:12:42.060 --> 00:12:44.580]  我記得有一個信了耶穌的婦女
[00:12:44.580 --> 00:12:46.660]  她發生婚姻的問題
[00:12:46.660 --> 00:12:50.020]  因為丈夫一直抱怨她不肯行房事
[00:12:50.020 --> 00:12:51.580]  她談完以為
[00:12:51.580 --> 00:12:55.700]  基督教是否定男女配合
[00:12:55.700 --> 00:12:58.100]  以為這些是骯髒的事
[00:12:58.100 --> 00:12:59.340]  錯啊
[00:12:59.340 --> 00:13:01.500]  耶穌不是這個意思
[00:13:01.500 --> 00:13:07.420]  耶穌不覺得男女交配
[00:13:07.420 --> 00:13:10.460]  是一件污穢不堪的事
[00:13:10.460 --> 00:13:16.500]  但是婚姻裏面才是上帝賜予的
[00:13:16.500 --> 00:13:18.660]  婚外的關係
[00:13:18.660 --> 00:13:21.540]  不是聖經裏面所說的
[00:13:21.540 --> 00:13:23.700]  C.S. Lewis 有一個很好的解釋
[00:13:23.700 --> 00:13:25.540]  解釋這段聖經
[00:13:25.540 --> 00:13:27.300]  這段聖經是怎樣解釋的呢?
[00:13:27.300 --> 00:13:29.260]  他說你看見一個婦女凍淫孽
[00:13:29.260 --> 00:13:30.820]  你根本沒有跟她上床
[00:13:30.820 --> 00:13:32.100]  沒有跟她有任何關係
[00:13:32.100 --> 00:13:34.260]  但耶穌都認為你已經犯了姦淫
[00:13:34.260 --> 00:13:36.940]  是甚麼意思呢?
[00:13:36.940 --> 00:13:39.060]  C.S. Lewis 就這樣說
[00:13:39.060 --> 00:13:42.260]  他說你肚餓的時候你想吃東西
[00:13:42.260 --> 00:13:43.700]  絕對不是犯罪
[00:13:43.700 --> 00:13:45.140]  世界上沒有一個人說
[00:13:45.140 --> 00:13:46.580]  哎呀 你肚餓呀?
[00:13:46.580 --> 00:13:47.580]  糟了 你是基督徒
[00:13:47.580 --> 00:13:49.460]  你犯罪了 快點認罪
[00:13:49.460 --> 00:13:51.860]  肚餓是與生俱來的
[00:13:51.860 --> 00:13:53.580]  饑寒就欲食
[00:13:53.580 --> 00:13:55.620]  饑而欲食 寒而欲暖
[00:13:55.620 --> 00:13:58.060]  是人之常情
[00:13:58.060 --> 00:14:00.540]  如果你覺得肚餓
[00:14:00.540 --> 00:14:04.460]  是覺得不正常
[00:14:04.460 --> 00:14:09.780]  或者你經常都不肚餓
[00:14:09.780 --> 00:14:10.860]  這不是正常的
[00:14:10.860 --> 00:14:14.060]  反而是患了厭食症
[00:14:14.060 --> 00:14:16.460]  食肉是與生俱來的
[00:14:16.460 --> 00:14:18.180]  食 食 性也
[00:14:18.180 --> 00:14:19.460]  不單是食肉是這樣
[00:14:19.460 --> 00:14:21.060]  性肉也是一樣
[00:14:21.060 --> 00:14:22.940]  是與生俱來的
[00:14:22.940 --> 00:14:26.660]  食 食 都是人基本的本能
[00:14:26.660 --> 00:14:28.420]  如果一個人沒有性肉
[00:14:28.420 --> 00:14:29.380]  是不正常的
[00:14:29.380 --> 00:14:30.460]  正如一個人沒有食肉
[00:14:30.460 --> 00:14:31.300]  是不正常的
[00:14:31.300 --> 00:14:33.140]  是一種病態
[00:14:33.140 --> 00:14:34.980]  正如一個人沒有食肉一樣
[00:14:34.980 --> 00:14:38.020]  是一種生病就會這樣
[00:14:38.020 --> 00:14:39.340]  一個人沒有了性肉
[00:14:39.340 --> 00:14:42.060]  也是需要醫治的
[00:14:42.060 --> 00:14:44.060]  但當一個人肚餓
[00:14:44.060 --> 00:14:45.420]  他看到餐館有一隻
[00:14:45.420 --> 00:14:49.700]  嘩 很漂亮很漂亮的燒雞
[00:14:49.700 --> 00:14:50.900]  他就起了一個念頭
[00:14:50.900 --> 00:14:52.820]  去偷 去搶
[00:14:52.820 --> 00:14:54.140]  這個思想
[00:14:54.140 --> 00:14:56.340]  去偷去搶的思想
[00:14:56.340 --> 00:14:57.940]  就是犯罪了
[00:14:57.940 --> 00:15:02.220]  因為那隻燒雞不是屬於你的
[00:15:02.220 --> 00:15:04.140]  你想它們為己有
[00:15:04.140 --> 00:15:05.700]  搶 偷
[00:15:05.700 --> 00:15:07.300]  這就是犯罪了
[00:15:07.300 --> 00:15:10.780]  同樣有食肉
[00:15:10.780 --> 00:15:11.580]  有性肉
[00:15:11.580 --> 00:15:13.420]  不是犯罪的
[00:15:13.420 --> 00:15:14.620]  但你看見一個婦女
[00:15:14.620 --> 00:15:16.820]  那個婦女不是你的太太
[00:15:16.820 --> 00:15:19.580]  是想與她有性關係
[00:15:19.580 --> 00:15:21.700]  就好像偷食一樣
[00:15:21.700 --> 00:15:22.860]  這樣的時候
[00:15:22.860 --> 00:15:23.740]  這就是犯罪了
[00:15:23.740 --> 00:15:24.940]  所以耶穌說
[00:15:24.940 --> 00:15:27.660]  看見一個婦女動淫念
[00:15:27.660 --> 00:15:28.980]  這就是犯罪了
[00:15:28.980 --> 00:15:33.780]  因為那個不是屬於你的
[00:15:33.780 --> 00:15:36.340]  正如那隻燒雞不是屬於你的
[00:15:36.340 --> 00:15:37.860]  你想拿來 搶來
[00:15:37.860 --> 00:15:39.100]  你想偷的時候
[00:15:39.100 --> 00:15:40.700]  就是犯罪了
[00:15:40.700 --> 00:15:42.300]  那個不是你的太太
[00:15:42.300 --> 00:15:45.300]  你想與她有性關係的時候
[00:15:45.300 --> 00:15:47.460]  這就是犯奸淫了
[00:15:47.460 --> 00:15:48.980]  或者你會問
[00:15:48.980 --> 00:15:51.300]  那你吃了要買
[00:15:51.300 --> 00:15:52.940]  買了就屬於我了
[00:15:52.940 --> 00:15:54.540]  但愛情就是麵包
[00:15:54.540 --> 00:15:55.540]  我不可以買
[00:15:55.540 --> 00:15:58.100]  那我怎麼解決呢?
[00:15:58.100 --> 00:15:59.700]  很簡單的一個問題
[00:15:59.700 --> 00:16:01.060]  問題就是甚麼?
[00:16:01.060 --> 00:16:02.420]  自律
[00:16:02.420 --> 00:16:05.900]  因為正如Louis Smith說得很好
[00:16:05.900 --> 00:16:09.700]  性肉這東西就像一條河一樣
[00:16:09.700 --> 00:16:12.980]  如果那條河平靜
[00:16:12.980 --> 00:16:14.980]  很漂亮
[00:16:14.980 --> 00:16:16.460]  那些河水很漂亮
[00:16:16.460 --> 00:16:17.620]  在河邊散步
[00:16:17.620 --> 00:16:19.700]  非常非常好
[00:16:19.700 --> 00:16:22.020]  但起了巨風
[00:16:22.020 --> 00:16:24.820]  那條河氾濫
[00:16:24.820 --> 00:16:29.460]  一定會帶來很大的損毀
[00:16:29.460 --> 00:16:32.180]  帶來很大的傷害
[00:16:32.180 --> 00:16:34.020]  同樣一樣
[00:16:34.020 --> 00:16:35.700]  是一個正常的關係
[00:16:35.700 --> 00:16:38.180]  男女夫妻的性關係
[00:16:38.180 --> 00:16:40.020]  是神所賜予
[00:16:40.020 --> 00:16:42.260]  是給人去享受
[00:16:42.260 --> 00:16:44.340]  但是氾濫了
[00:16:44.340 --> 00:16:46.820]  不是屬於你的太太都去做了
[00:16:46.820 --> 00:16:48.980]  濫交了
[00:16:48.980 --> 00:16:50.340]  這個就是犯罪
[00:16:50.340 --> 00:16:53.220]  就好像那條河氾濫一樣
[00:16:53.220 --> 00:16:56.100]  帶來很多很多的損毀
[00:16:56.100 --> 00:16:58.980]  其實神造人是有性肉的
[00:16:58.980 --> 00:17:00.980]  當人犯罪之後
[00:17:00.980 --> 00:17:03.300]  順性的肉處就變為逆性的肉處
[00:17:03.300 --> 00:17:05.700]  就好像保羅在《羅馬書》第一章說
[00:17:05.700 --> 00:17:07.220]  彼此欲火攻心
[00:17:07.220 --> 00:17:09.220]  恨可羞恥的事
[00:17:09.220 --> 00:17:12.740]  於是再加上在今天的社會
[00:17:12.740 --> 00:17:14.180]  資訊發達
[00:17:14.180 --> 00:17:15.860]  無論是上網
[00:17:15.860 --> 00:17:18.820]  無論是刊物或者電影
[00:17:18.820 --> 00:17:20.820]  很多這些的色情
[00:17:20.820 --> 00:17:22.420]  是挑動人們
[00:17:22.420 --> 00:17:25.380]  成為了一個陷阱
[00:17:25.380 --> 00:17:28.660]  叫人墮落在當中
[00:17:28.660 --> 00:17:31.860]  性和愛是分不開的
[00:17:31.860 --> 00:17:33.860]  性是一種愛的表現
[00:17:33.860 --> 00:17:36.100]  是夫妻之間的表現
[00:17:36.100 --> 00:17:38.100]  但是在今天的世界
[00:17:38.100 --> 00:17:41.300]  純粹成為一個滿足
[00:17:41.300 --> 00:17:45.140]  被發現為一個化洩工具
[00:17:45.140 --> 00:17:47.380]  人去找妓女不是因為愛
[00:17:47.380 --> 00:17:49.140]  是化洩自己的工具
[00:17:49.140 --> 00:17:50.900]  沒有愛存在
[00:17:50.900 --> 00:17:52.900]  這不是聖經所說的性
[00:17:52.900 --> 00:17:54.900]  這是氾濫的性
[00:17:54.900 --> 00:17:58.100]  是淫念和潔淨的思想
[00:17:58.100 --> 00:18:01.620]  所帶來的後果不堪設想
[00:18:01.620 --> 00:18:04.100]  所以耶穌基督會告訴我們
[00:18:04.100 --> 00:18:07.220]  要斬釘截鐵的方法去對付
[00:18:07.220 --> 00:18:08.340]  怎樣斬釘截鐵?
[00:18:08.340 --> 00:18:10.740]  我們看29次至30次
[00:18:10.740 --> 00:18:14.340]  若是你的右眼叫你跌倒
[00:18:14.340 --> 00:18:17.220]  就滑下來去掉它
[00:18:17.220 --> 00:18:19.540]  寧可失去八體中這一體
[00:18:19.540 --> 00:18:22.180]  不叫全身掉到地獄裡
[00:18:22.180 --> 00:18:24.020]  若是右手叫你跌倒
[00:18:24.020 --> 00:18:25.700]  就撞下來去掉它
[00:18:25.700 --> 00:18:28.340]  寧可失去八體中這一體
[00:18:28.340 --> 00:18:30.660]  不叫全身進入地獄
[00:18:30.660 --> 00:18:32.900]  究竟耶穌說了甚麼呢?
[00:18:32.900 --> 00:18:37.620]  當然耶穌絕對不是叫我們直解
[00:18:37.620 --> 00:18:41.140]  如果你跌倒就把右眼挖出來
[00:18:41.140 --> 00:18:42.340]  斬掉你的右手
[00:18:42.340 --> 00:18:43.940]  不是這個意思
[00:18:43.940 --> 00:18:47.300]  首先我們看看甚麼叫跌倒
[00:18:47.300 --> 00:18:49.060]  跌倒這個字是甚麼意思呢?
[00:18:49.060 --> 00:18:52.020]  希臘文有個很有趣的字叫scandalon
[00:18:52.020 --> 00:18:54.820]  英文可以叫stumbling block
[00:18:54.820 --> 00:18:56.180]  半腳石
[00:18:56.180 --> 00:18:59.940]  但其實這個字有另外一個意思
